GENE_ID	locusLine	bin_1_18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37.bam
NR_002742	chr6(.):31799852-31809916	1.2984
NM_000434	chr6(.):31821828-31835709	0.44
NM_021177	chr6(.):31760173-31779743	1.0157
NR_002745	chr6(.):31798039-31808103	1.3907
NM_001178045	chr6(.):31825969-31850448	0.2839
NM_001040438	chr6(.):31797692-31812541	1.0007
NM_005345	chr6(.):31778290-31790719	1.508
NM_005527	chr6(.):31772395-31787835	0.5226
NM_001178044	chr6(.):31825969-31851823	0.2731
NM_006295	chr6(.):31740296-31768712	1.2655
NM_005346	chr6(.):31790511-31803031	1.9927
NM_006120	chr6(.):32911390-32925899	0.2856
NM_002119	chr6(.):32966959-32982389	0.0656
NM_002118	chr6(.):32897405-32913847	0.2792
NM_005104	chr6(.):32931436-32954282	3.4148
NM_001113182	chr6(.):32933664-32954282	3.777
NM_001199455	chr6(.):32934371-32954282	3.9064
NM_001199456	chr6(.):32935860-32954282	4.1087
NM_001164267	chr6(.):33241879-33262304	0.2459
NM_022551	chr6(.):33234851-33249281	0.8573
NM_172209	chr6(.):33262471-33287164	1.3261
NM_004761	chr6(.):33254430-33272176	0.7698
NM_172208	chr6(.):33266409-33287164	1.5229
NM_003782	chr6(.):33239916-33251602	0.2942
NR_024517	chr6(.):33281334-33295793	1.7604
NM_014260	chr6(.):33252377-33263711	0.3434
NM_005453	chr6(.):33277181-33290512	1.7863
NM_001145338	chr6(.):33277181-33290719	1.8258
NM_022553	chr6(.):33213048-33244662	0.6003
NM_001185181	chr6(.):33252411-33263709	0.3442
NR_001444	chr6(.):33327513-33339139	0.0621
NM_000322	chr6(.):42659332-42695358	0.0991
NM_003192	chr6(.):42707233-42718884	0.8913
NR_037141	chr6(.):42690313-42700932	0.1864
NM_015349	chr6(.):42783793-42841296	0.0747
NM_001078177	chr6(.):44186362-44206888	0.6123
NM_178148	chr6(.):44216837-44230283	0.6453
NM_001078174	chr6(.):44182241-44206888	0.5334
NM_020745	chr6(.):44261462-44286063	0.1667
NM_182539	chr6(.):44242896-44270458	0.0598
NM_001137560	chr6(.):44233479-44252182	0.0776
NM_001078175	chr6(.):44186295-44206888	0.6121
NM_004556	chr6(.):44220902-44238525	1.5847
NM_007355	chr6(.):44209848-44226614	1.1677
NM_001402	chr6(.):74220472-74235755	2.4647
NM_002043	chr6(.):89962238-90029967	0.3084
NM_021244	chr6(.):90069334-90126995	0.5357
NM_182907	chr6(.):106541814-106562811	4.3861
NM_001198	chr6(.):106529194-106562814	4.6481
NM_020399	chr6(.):117876432-117928705	0.2707
NM_001145207	chr6(.):135351994-135381036	0.2736
NM_006620	chr6(.):135276516-135381036	0.4753
NR_037435	chr6(.):135295475-135305570	0.0594
NM_006290	chr6(.):138183580-138209449	2.1437
NM_006079	chr6(.):139688396-139700785	2.1763
NM_001168389	chr6(.):139688396-139700350	2.2497
NM_001168388	chr6(.):139688396-139700499	2.2234
NR_037463	chr6(.):157945163-157955232	0.0508
NM_030796	chr7(.):55533305-55645200	2.2652
NM_012301	chr7(.):77641373-79087890	0.1134
NM_001164458	chr7(.):149939300-150025758	0.2571
NM_182762	chr7(.):20169278-20262013	0.6892
NM_002541	chr7(.):44641120-44753669	0.5044
NM_001003941	chr7(.):44641120-44721195	0.6797
NM_022748	chr7(.):47309751-47584199	0.346
NM_006060	chr7(.):50339377-50477798	0.3548
NM_012395	chr7(.):90333711-90844904	0.2511
NM_017621	chr7(.):102091666-102110321	0.6997
NM_001098627	chr7(.):128575771-128595088	2.6446
NM_001098630	chr7(.):128572993-128595088	2.4093
NM_032643	chr7(.):128573270-128595088	2.4082
NM_173680	chr7(.):150071405-150100719	3.4232
NR_029597	chr7(.):25984538-25994606	2.0202
NM_019082	chr7(.):44600402-44619137	0.2864
NM_182547	chr7(.):44613761-44626827	0.9209
NM_032831	chr7(.):102068995-102102268	3.3489
NM_024653	chr7(.):102031803-102072129	2.2447
NM_006234	chr7(.):102108547-102124381	0.4207
NM_152892	chr7(.):102100389-102118612	0.468
NR_027374	chr7(.):104530074-104572092	0.2887
NM_002649	chr7(.):106500923-106552592	0.9311
NM_001166346	chr7(.):114557208-114568720	2.4712
NM_199072	chr7(.):114557208-114664970	0.9155
NM_001024613	chr7(.):121936447-121949565	0.9775
NR_036484	chr7(.):121938711-121955131	1.7167
NM_199349	chr7(.):128525000-128555773	0.1136
NM_013400	chr7(.):150060878-150076133	5.7077
NM_014374	chr7(.):150063257-150076133	6.6885
NM_001142928	chr7(.):150015295-150040245	0.6619
NM_002889	chr7(.):150030406-150043763	0.079
NM_138434	chr7(.):150021937-150034811	0.1053
NR_027237	chr7(.):150097839-150114558	4.224
NM_175571	chr7(.):150142961-150181483	0.081
NR_034033	chr7(.):150125741-150150228	1.5975
NM_004103	chr8(.):27163998-27321903	0.8265
NM_173176	chr8(.):27178053-27321903	0.8608
NM_173175	chr8(.):27178080-27321903	0.8609
NM_021623	chr8(.):38753752-38836430	1.0751
NM_001386	chr8(.):26430420-26520693	0.2886
NM_001197293	chr8(.):26366708-26520693	0.2693
NM_006228	chr8(.):28169648-28205868	0.7036
NM_001010906	chr8(.):27874480-27946388	0.6398
NR_027638	chr8(.):38849504-38967779	0.1049
NM_005079	chr8(.):80942104-81088836	0.6312
NM_024094	chr8(.):120841180-120873170	0.2501
NM_022783	chr8(.):120880899-121068157	0.8982
NM_173685	chr8(.):126099082-126384367	0.3367
NM_003033	chr8(.):134462090-134589183	0.736
NM_003970	chr8(.):1988157-2098380	1.6334
NM_171982	chr8(.):27137403-27173834	0.2147
NM_018091	chr8(.):27945583-28053669	0.1014
NM_018660	chr8(.):28198101-28248977	0.4877
NM_001024381	chr8(.):38841326-38859041	0.3642
NM_153692	chr8(.):38826667-38851181	0.0571
NM_024410	chr8(.):103558847-103578245	0.043
NM_148174	chr8(.):103833535-103881397	0.1733
NM_201378	chr8(.):144984320-145052697	0.5926
NM_032789	chr8(.):145046319-145065635	0.7899
NM_000445	chr8(.):144984320-145055913	0.5964
NM_201381	chr8(.):144984320-145023905	0.7515
NM_201382	chr8(.):144984320-145023110	0.7596
NM_201383	chr8(.):144984320-145021692	0.7674
NM_201379	chr8(.):144984320-145033088	0.6977
NM_001009184	chr8(.):145059225-145072583	0.6017
NM_201384	chr8(.):144984320-145018758	0.8263
NR_030383	chr8(.):145014358-145024447	1.087
NM_201380	chr8(.):144984320-145030044	0.7398
NM_001206	chr9(.):72994512-73034573	0.4629
NM_053016	chr9(.):112537576-112718756	0.4555
NM_001037293	chr9(.):112398067-112718756	0.2772
NM_007203	chr9(.):112537576-112939791	0.5572
NM_001004065	chr9(.):112805877-112939791	0.8783
NM_005047	chr9(.):123573331-123610206	0.2943
NM_015033	chr9(.):132644465-132810473	0.3496
NM_005384	chr9(.):94166326-94191144	1.5349
NM_001012993	chr9(.):112956845-112975413	0.0502
NM_001136562	chr9(.):112882780-112939791	1.4733
NM_000608	chr9(.):117087068-117100536	0.062
NM_030767	chr9(.):117091432-117161685	1.047
NM_000607	chr9(.):117080302-117093759	0.0537
NM_005658	chr9(.):123659670-123694173	0.7562
NM_015651	chr9(.):123612930-123644606	1.3055
NM_001190945	chr9(.):123659670-123696451	0.845
NM_001190947	chr9(.):123659670-123681850	0.4513
NM_001009936	chr9(.):123626852-123644606	2.2406
NR_024408	chr9(.):123600319-123621651	0.4821
NM_005489	chr9(.):130495595-130538621	0.3675
NM_001142532	chr9(.):130495595-130529697	0.3151
NM_001142533	chr9(.):130495595-130522583	0.3712
NM_001142531	chr9(.):130495595-130529719	0.3151
NM_001142534	chr9(.):130495595-130522561	0.3715
NM_170600	chr9(.):130495595-130546048	0.7451
NM_001085347	chr9(.):130488802-130502604	0.654
NM_001018078	chr9(.):130560507-130581556	0.3432
NM_001261	chr9(.):130543304-130558052	0.6191
NM_004957	chr9(.):130560153-130581556	0.3393
NR_036055	chr9(.):130543196-130553286	0.8399
NM_001035254	chr9(.):130697860-130747812	0.7366
NM_003863	chr9(.):130692373-130705763	0.3429
NM_203305	chr9(.):130697860-130717993	0.252
NM_001135219	chr9(.):130678807-130698076	0.5824
NM_173492	chr9(.):130678807-130694770	0.6837
NR_024425	chr9(.):130885807-130897913	0.633
NR_027812	chr9(.):130877971-130895712	0.4838
NM_001006641	chr9(.):130825478-130876524	0.8685
NM_197956	chr9(.):130818511-130834599	1.0768
NM_001006643	chr9(.):130855835-130876524	0.1031
NM_001006642	chr9(.):130849127-130876524	0.1002
NM_052901	chr9(.):130855816-130876524	0.1031
NM_025072	chr9(.):130877971-130895474	0.4892
NR_033374	chr9(.):130868449-130886013	0.113
NM_016520	chr9(.):132584563-132602572	0.3553
NM_006676	chr9(.):132592695-132649107	0.3574
NM_001008563	chr9(.):132592756-132649107	0.3578
NM_032728	chr9(.):134160080-134189649	0.0755
NM_033387	chr9(.):134128464-134156906	1.5703
NM_015691	chrX(.):9978794-10117518	0.5183
NM_001123384	chrX(.):39905498-40041582	0.5108
NM_144495	chrX(.):48750194-48765420	0.472
NM_001167990	chrX(.):48750212-48765420	0.4722
NM_001032384	chrX(.):48750538-48765420	0.4809
NM_001167992	chrX(.):48750774-48765420	0.4859
NM_001104544	chrX(.):119387504-119450391	0.6349
NM_005334	chrX(.):153208007-153241819	0.9588
NM_001830	chrX(.):10119984-10210699	0.0283
NM_017745	chrX(.):39905498-39961719	0.3455
NM_001167947	chrX(.):48745729-48760426	0.598
NM_001042498	chrX(.):48755888-48774235	0.588
NM_001136158	chrX(.):48774302-48819893	2.395
NM_001136159	chrX(.):48774302-48820648	2.3573
NM_006875	chrX(.):48765458-48781413	1.9059
NM_004979	chrX(.):48813638-48833251	0.3206
NM_005660	chrX(.):48755458-48773917	0.6032
NM_001032289	chrX(.):48755889-48773933	0.5592
NM_003399	chrX(.):128867945-128908525	0.3842
NM_018990	chrX(.):128908891-128934176	0.9308
NM_000054	chrX(.):153165528-153177620	0.0686
NM_000425	chrX(.):153121970-153146399	0.0273
NM_003491	chrX(.):153190376-153205468	2.2168
NM_001666	chrX(.):153167829-153196714	1.1912
NM_002910	chrX(.):153195721-153215232	0.1901
NR_027419	chrX(.):153162984-153177620	0.0612
NM_001025243	chrX(.):153270956-153290342	0.8066
NM_003492	chrX(.):153232990-153253646	1.9327
NR_031757	chrX(.):153280370-153290440	1.1776
NR_036175	chrX(.):153241548-153251627	0.8558
NR_036174	chrX(.):153241547-153251628	0.856
NM_015892	chr10(.):125762181-125856930	1.74
NM_014863	chr10(.):125774168-125856930	1.9787
NM_001083591	chr10(.):11201992-11383672	1.5093
NM_001025077	chr10(.):11042258-11383672	0.862
NM_006561	chr10(.):11054892-11383672	0.8936
NM_001002265	chr10(.):45947816-46095354	0.289
NM_000698	chr10(.):45864628-45946563	1.1958
NM_001002266	chr10(.):45947816-46035819	0.3796
NM_032199	chr10(.):63656012-63861707	0.5421
NM_001198798	chr10(.):73851273-73980751	0.1285
NM_001198799	chr10(.):73851273-73981183	0.1282
NM_020338	chr10(.):80823791-81081285	0.3155
NM_145868	chr10(.):81909879-81970328	0.7183
NM_000314	chr10(.):89618194-89733532	0.3151
NM_032810	chr10(.):89507874-89582917	0.1488
NM_007373	chr10(.):112674300-112778425	0.1507
NR_027653	chr10(.):3813187-3832473	1.852
NM_001098207	chr10(.):43876064-43897794	0.8053
NM_004966	chr10(.):43876064-43909656	1.1358
NM_173160	chr10(.):43862091-43876783	0.043
NM_001098204	chr10(.):43876064-43909696	1.1346
NM_001098208	chr10(.):43876064-43897279	0.8225
NM_001098205	chr10(.):43876064-43909332	1.1466
NM_001098206	chr10(.):43876064-43908299	1.1824
NR_026693	chr10(.):43927573-43983007	0.4614
NM_173473	chr10(.):73970805-74000618	0.3209
NM_019058	chr10(.):74028676-74040797	0.3835
NR_028492	chr10(.):89573069-89610369	0.2332
NM_001126049	chr10(.):89613917-89628194	2.0932
NM_030912	chr10(.):104399251-104423076	1.558
NM_001083913	chr10(.):104498726-104581021	0.5602
NM_017787	chr10(.):104530887-104581021	0.7856
NM_005871	chr10(.):112047797-112069707	0.3249
NM_004419	chr10(.):112252624-112276302	1.8427
NM_145341	chr10(.):112626595-112664764	0.5269
NM_001195307	chr10(.):112653487-112684124	0.3947
NM_001195306	chr10(.):112653487-112683694	0.3987
NR_026932	chr10(.):112623647-112635662	3.6589
NM_207127	chr10(.):135187740-135210198	1.4421
NM_138384	chr10(.):135202620-135239174	0.6514
NM_145202	chr10(.):135155843-135171187	0.0551
NM_001012508	chr10(.):135229169-135243121	0.0503
NM_001098483	chr10(.):135163794-135176529	0.0662
NM_004092	chr10(.):135170986-135191908	0.2313
NR_037509	chr10(.):135180059-135190167	0.4049
NR_024469	chr11(.):67080309-67164158	0.4549
NM_001111018	chr11(.):19367270-20148147	0.2108
NM_001098517	chr11(.):115039344-115380241	0.4191
NM_030962	chr11(.):9795213-10320754	0.0685
NM_175058	chr11(.):16804206-17040963	0.3436
NM_001143830	chr11(.):22683159-22839547	1.0711
NM_177553	chr11(.):22684653-22839547	1.078
NM_005256	chr11(.):22691318-22839547	0.5663
NM_004811	chr11(.):58289343-58348390	1.444
NM_001143995	chr11(.):58289343-58350639	1.3952
NM_001012662	chr11(.):62618483-62661355	0.7288
NM_001013251	chr11(.):62643343-62661355	1.0937
NM_001012661	chr11(.):62618517-62661353	0.729
NR_037193	chr11(.):62644170-62661355	1.1444
NM_001077241	chr11(.):65137662-65155142	1.6334
NR_002819	chr11(.):65260232-65278939	3.5007
NM_030930	chr11(.):67753574-67776593	1.1981
NM_014824	chr11(.):72542789-72858143	0.2403
NM_014488	chr11(.):82687477-82787884	0.8969
NM_024556	chr11(.):126076618-126137879	0.1017
NM_002017	chr11(.):128558812-128688162	1.1448
NM_001167681	chr11(.):128557388-128688162	1.1326
NM_001124	chr11(.):10321641-10333923	6.4182
NM_022725	chr11(.):22639078-22652387	0.8796
NM_000610	chr11(.):35155416-35258949	0.6814
NM_000614	chr11(.):58385145-58398205	0.2228
NR_024091	chr11(.):58341586-58398205	1.4019
NM_053023	chr11(.):58341586-58394023	1.5029
NR_002565	chr11(.):62618036-62628103	0.9998
NM_199337	chr11(.):62549873-62562872	1.0464
NM_003164	chr11(.):62569368-62604560	0.3979
NM_018093	chr11(.):62595382-62612628	1.7483
NR_003098	chr11(.):62614459-62628360	0.7622
NR_002561	chr11(.):62616134-62626204	1.0107
NR_002560	chr11(.):62615797-62625865	1.0084
NR_002559	chr11(.):62616375-62626440	1.0088
NR_000008	chr11(.):62615381-62625507	1.0065
NR_002564	chr11(.):62617763-62627838	1.0008
NR_002563	chr11(.):62617483-62627555	1.0012
NR_002562	chr11(.):62617092-62627167	1.0037
NM_001081491	chr11(.):62554597-62577964	0.7433
NM_001080501	chr11(.):62552786-62564486	1.1677
NM_006268	chr11(.):65096345-65125451	0.2707
NM_145719	chr11(.):65117281-65130082	0.3113
NR_028272	chr11(.):65185268-65199003	12.3531
NR_030343	chr11(.):65206928-65217028	0.5786
NM_031904	chr11(.):65149040-65185995	1.8724
NM_021070	chr11(.):65301029-65330699	0.4584
NM_001048218	chr11(.):65287547-65311182	0.413
NM_207354	chr11(.):67051761-67074955	1.0161
NM_017857	chr11(.):67065918-67085078	0.2497
NR_030767	chr11(.):67051815-67074955	1.0183
NM_001619	chr11(.):67028904-67059029	1.8448
NM_001161473	chr11(.):67771047-67801743	0.993
NM_006053	chr11(.):67805446-67823366	0.8033
NM_006019	chr11(.):67801482-67823366	0.6793
NM_002496	chr11(.):67793083-67809114	1.2911
NM_000694	chr11(.):67772789-67801743	0.9701
NR_033347	chr11(.):82747505-82757640	0.0792
NM_006235	chr11(.):111217980-111255157	2.0762
NM_000190	chr11(.):118950586-118969259	0.9012
NM_002105	chr11(.):118959584-118971177	1.0699
NM_001024382	chr11(.):118953696-118969259	1.0702
NM_001130991	chr11(.):118909895-118932925	0.3041
NM_015517	chr11(.):118987287-119010765	0.2157
NM_006389	chr11(.):118909895-118932916	0.3042
NM_014807	chr11(.):118973092-118992827	0.7222
NM_021729	chr11(.):118933492-118957688	0.3862
NM_001382	chr11(.):118962212-118977785	1.6557
NM_001142505	chr11(.):119015298-119038374	0.0835
NM_022169	chr11(.):119014749-119038374	0.0833
NR_027288	chr11(.):122883273-122895319	0.0438
NM_006597	chr11(.):122923199-122937844	2.4669
NM_032795	chr11(.):126066988-126086587	0.4609
NM_003658	chr11(.):129240880-129327174	0.6984
NM_014325	chr12(.):109033886-109130295	0.8169
NM_152641	chr12(.):46118619-46306819	0.2586
NM_002392	chr12(.):69196970-69244212	0.9414
NM_020375	chr12(.):4425358-4474190	0.1046
NM_007273	chr12(.):7069516-7084891	1.117
NM_001144831	chr12(.):7069514-7084916	1.1175
NM_001987	chr12(.):11797787-12053325	0.4111
NM_031289	chr12(.):13232041-13253709	0.9731
NM_006143	chr12(.):12808994-12854121	0.5677
NM_001080555	chr12(.):13232041-13261619	1.1209
NM_152321	chr12(.):15061975-15096463	0.0661
NM_001843	chr12(.):41081357-41469094	0.1305
NM_001033873	chr12(.):51634132-51668994	0.0638
NM_001031628	chr12(.):51634132-51669202	0.0637
NM_001128914	chr12(.):53840885-53879946	1.1792
NM_000966	chr12(.):53599352-53631036	1.7245
NM_001042728	chr12(.):53599352-53619150	2.523
NM_013449	chr12(.):56984379-57035163	0.4817
NM_018279	chr12(.):72074877-72102839	1.1158
NM_005761	chr12(.):94537498-94704225	1.1089
NM_020244	chr12(.):102086416-102127846	0.252
NM_014706	chr12(.):108910990-108960165	0.8255
NM_018984	chr12(.):109171465-109256359	0.6377
NM_001082959	chr12(.):125257173-125353519	0.0822
NM_001759	chr12(.):4377901-4419522	0.8374
NM_001975	chr12(.):7018613-7037859	1.2147
NM_002831	chr12(.):7055433-7075479	3.6852
NR_029779	chr12(.):7067861-7077929	3.0888
NM_080548	chr12(.):7050739-7075479	3.6983
NM_001007026	chr12(.):7028625-7056484	1.6628
NM_006992	chr12(.):7008896-7028406	0.5558
NM_001940	chr12(.):7032479-7056484	1.557
NR_003010	chr12(.):7071499-7081769	0.8936
NM_138425	chr12(.):7048202-7060165	2.3892
NR_029682	chr12(.):7068259-7078354	2.3089
NM_005768	chr12(.):7080346-7130842	0.1702
NM_006331	chr12(.):7074943-7090165	0.6177
NR_036052	chr12(.):9387065-9397147	0.0611
NR_036052	chr12(.):12259885-12269967	0.0605
NM_004064	chr12(.):12865301-12880305	11.188
NR_030344	chr12(.):12912582-12922677	0.0529
NM_001130415	chr12(.):12873850-12949399	1.1575
NM_020853	chr12(.):13192314-13241383	0.2319
NM_006205	chr12(.):15120955-15139799	0.0741
NM_001175	chr12(.):15089949-15119562	1.5082
NM_030762	chr12(.):26267958-26283003	2.9676
NR_028408	chr12(.):46114502-46126704	2.6321
NM_018976	chr12(.):46746970-46771645	0.7791
NM_001098532	chr12(.):48123452-48157181	0.3337
NM_017842	chr12(.):48161966-48181536	0.3116
NM_006105	chr12(.):48123452-48157244	0.3331
NM_001098531	chr12(.):48123452-48157889	0.328
NM_001098416	chr12(.):48171506-48218763	1.8487
NM_014033	chr12(.):51313533-51331300	2.3232
NM_001109619	chr12(.):51342781-51369289	0.0478
NM_001971	chr12(.):51717226-51745463	0.9948
NM_016293	chr12(.):51669821-51722938	0.9085
NM_001004304	chr12(.):53569534-53589654	1.015
NM_000889	chr12(.):53580106-53606000	5.9686
NM_015989	chr12(.):53546446-53579430	0.4037
NM_001170790	chr12(.):53640369-53653190	0.4233
NM_032889	chr12(.):53640875-53653190	0.4371
NM_015665	chr12(.):53696239-53720412	0.7878
NM_152860	chr12(.):53715359-53734537	0.6072
NM_001173467	chr12(.):53715359-53735004	0.595
NM_001164691	chr12(.):53812638-53830318	0.0904
NM_003109	chr12(.):53769427-53815226	0.4803
NM_138473	chr12(.):53768978-53815226	0.4776
NM_001005354	chr12(.):53830432-53845427	0.3655
NM_134324	chr12(.):53890376-53905215	1.0166
NM_006301	chr12(.):53869275-53898444	0.7853
NM_134323	chr12(.):53889704-53905215	0.9775
NM_003717	chr12(.):53895473-53906422	0.2482
NM_001127460	chr12(.):56705006-56732533	1.1837
NM_014255	chr12(.):56699212-56715128	0.7262
NM_005419	chr12(.):56730381-56759037	1.1179
NM_014871	chr12(.):56705006-56732837	1.2933
NM_004077	chr12(.):56660482-56699175	0.3348
NM_016584	chr12(.):56727662-56739194	2.5518
NM_001638	chr12(.):56749354-56761583	0.8882
NR_003046	chr12(.):57032463-57042538	0.9477
NM_001686	chr12(.):57026958-57044852	1.1866
NM_005594	chr12(.):57101210-57124066	0.8386
NR_002737	chr12(.):57033810-57043885	0.9386
NM_001113203	chr12(.):57101210-57124326	0.8298
NM_006601	chr12(.):57052124-57087078	1.107
NM_031435	chr12(.):72052676-72079428	0.6023
NM_144982	chr12(.):71998378-72062749	0.2954
NM_001946	chr12(.):89736836-89751296	4.4288
NM_001025233	chr12(.):92812734-92829730	0.2224
NR_027933	chr12(.):92810306-92829778	0.2012
NM_001025232	chr12(.):92808869-92826924	0.1628
NM_153694	chr12(.):102117425-102138250	1.1538
NM_024312	chr12(.):102134274-102229645	0.3958
NM_001111283	chr12(.):102784644-102879378	0.7603
NM_001111284	chr12(.):102784644-102877429	0.5643
NM_001111285	chr12(.):102806453-102879378	0.968
NM_007076	chr12(.):108904050-108918380	0.2815
NM_213595	chr12(.):108951293-108968160	4.2631
NM_181724	chr12(.):108978621-108996894	0.0631
NM_003006	chr12(.):109010679-109032670	7.5915
NM_001161331	chr12(.):109180694-109226327	0.1818
NM_019034	chr12(.):122210659-122236594	0.1177
NR_002809	chr12(.):122228172-122246390	2.1883
NM_015048	chr12(.):122237637-122275562	1.0397
NM_024667	chr12(.):123344874-123385712	1.2197
NM_021009	chr12(.):125391191-125404587	2.47
NM_032436	chr13(.):115074964-115097803	0.7163
NM_000820	chr13(.):114518521-114572046	1.7019
NM_152719	chr13(.):46271445-46293693	1.8013
NM_001143945	chr13(.):114518521-114544017	0.1751
NM_001143946	chr13(.):114518521-114541714	0.1722
NR_024609	chr13(.):114581609-114631485	0.4777
NM_023011	chr13(.):115042077-115076283	1.1491
NM_003903	chr13(.):114995361-115043150	0.7221
NM_001012706	chr14(.):50443429-50479238	1.1502
NM_004296	chr14(.):72394785-73038238	0.1282
NM_001080414	chr14(.):91732666-91889133	1.6161
NM_024496	chr14(.):77485885-77500034	2.1438
NM_005065	chr14(.):81934238-82005205	1.2405
NM_152592	chr14(.):95878830-95947173	0.3847
NR_003002	chr14(.):95994691-96004966	0.2937
NR_001459	chr14(.):95994248-96006209	0.2707
NM_016417	chr14(.):95996322-96016055	0.1671
NM_025268	chr14(.):105987952-106001539	0.2402
NM_144508	chr15(.):40881446-40959881	0.1846
NM_001042495	chr15(.):34517196-34635265	0.4009
NM_005135	chr15(.):34517196-34616021	0.1013
NM_001042497	chr15(.):34517196-34634045	0.3903
NM_001042494	chr15(.):34517196-34634961	0.3915
NM_001211	chr15(.):40448209-40518337	0.1988
NM_019600	chr15(.):52868517-52975820	0.3484
NM_001004439	chr15(.):68589041-68729492	0.2877
NM_016166	chr15(.):68341571-68485404	0.3467
NM_172217	chr15(.):81512639-81610104	0.7474
NM_001172128	chr15(.):81484218-81610104	0.5884
NM_007011	chr15(.):89626380-89750591	0.7378
NM_000875	chr15(.):99187760-99512759	0.198
NR_027992	chr15(.):20869796-20966480	0.0522
NR_027053	chr15(.):21927513-21945739	0.2278
NR_024387	chr15(.):22009419-22021878	0.0625
NM_015995	chr15(.):31614082-31675102	2.106
NM_175741	chr15(.):34633065-34654931	0.1676
NM_181077	chr15(.):34666269-34687001	0.0672
NM_018648	chr15(.):34628916-34640362	1.4565
NM_153613	chr15(.):34646088-34664395	0.8019
NR_036050	chr15(.):34669269-34679351	0.079
NR_036050	chr15(.):34815490-34825572	0.0623
NM_003134	chr15(.):40322890-40336389	0.5171
NM_001003942	chr15(.):40375091-40403287	3.6785
NM_033503	chr15(.):40375091-40403639	3.6341
NM_001003940	chr15(.):40375091-40406075	3.3666
NM_001080791	chr15(.):40840297-40862252	1.9361
NM_152260	chr15(.):40856536-40871661	0.4981
NR_002208	chr15(.):40819082-40829749	0.055
NM_001160227	chr15(.):44849893-44960876	0.175
NM_001145112	chr15(.):44952929-44974086	0.6625
NM_182985	chr15(.):45023559-45065025	0.1162
NM_004048	chr15(.):44998684-45015357	1.2418
NM_198524	chr15(.):56652643-56743072	0.9723
NM_017882	chr15(.):68494329-68527080	0.8661
NM_033429	chr15(.):68478042-68503448	1.6927
NM_015322	chr15(.):68565140-68588640	2.5094
NM_001127190	chr15(.):75069424-75100539	2.3517
NM_000761	chr15(.):75036183-75053941	0.0554
NM_000499	chr15(.):75006882-75022877	0.1222
NM_021819	chr15(.):75100193-75123099	0.0801
NM_001030005	chr15(.):75113950-75129136	0.0634
NM_021823	chr15(.):75310926-75348067	1.8132
NM_004513	chr15(.):81584253-81610104	2.3768
NM_181900	chr15(.):81600006-81621524	0.9679
NM_002168	chr15(.):90622211-90650708	1.2169
NM_198925	chr15(.):90739561-90777892	0.2219
NM_001013657	chr15(.):90772486-90790312	0.2052
NM_020210	chr15(.):90723151-90777892	0.8365
NM_006384	chr15(.):90768476-90782279	0.2593
NR_033769	chr15(.):93333713-93345338	0.0903
NM_016373	chr16(.):78128550-79251564	0.0701
NM_015914	chr16(.):11767942-11841648	3.9223
NM_013302	chr16(.):22212591-22305066	0.1426
NM_000336	chr16(.):23308590-23397620	1.6598
NM_000078	chr16(.):56990834-57022756	0.0937
NM_001191022	chr16(.):67591309-67678088	0.4327
NM_012320	chr16(.):68274246-68299961	1.9653
NM_002661	chr16(.):81807929-81996899	0.2633
NM_175931	chr16(.):88936262-89012608	0.0303
NM_005187	chr16(.):88936262-89048504	0.4407
NM_003498	chr16(.):11757288-11778015	2.4407
NM_014153	chr16(.):11839441-11896114	0.4509
NM_001130007	chr16(.):11956984-12015519	0.1712
NM_001130006	chr16(.):11956984-12014825	0.1723
NM_001192	chr16(.):12053963-12066925	11.0446
NM_032167	chr16(.):12065601-12152141	0.2738
NM_001039182	chr16(.):29459913-29471285	0.9417
NM_001017389	chr16(.):29462126-29481280	0.7784
NM_003166	chr16(.):29462126-29481301	0.7879
NM_178044	chr16(.):29460821-29474545	0.891
NR_002454	chr16(.):29455665-29466236	0.7669
NR_002556	chr16(.):29471288-29483899	0.7138
NR_037608	chr16(.):29461411-29481301	0.7651
NM_001017390	chr16(.):29466206-29481301	0.497
NR_024370	chr16(.):29870003-29884374	0.562
NM_002383	chr16(.):29812854-29827504	2.2086
NR_015396	chr16(.):29870154-29884374	0.5675
NM_145239	chr16(.):29818408-29832202	1.9564
NM_007317	chr16(.):29797057-29821706	1.2801
NM_006319	chr16(.):29864677-29879578	0.5384
NM_024516	chr16(.):29822527-29838816	1.6163
NM_152338	chr16(.):29784560-29796840	0.0536
NM_005115	chr16(.):29826714-29864360	0.6128
NM_001039182	chr16(.):30199255-30210627	0.9568
NM_178044	chr16(.):30200163-30213887	0.9038
NM_003166	chr16(.):30201468-30220650	0.79
NM_001017389	chr16(.):30201468-30220620	0.7777
NM_001193333	chr16(.):30189730-30205396	2.0639
NR_002454	chr16(.):30195004-30205575	2.9789
NR_037608	chr16(.):30200753-30220650	0.7676
NR_002556	chr16(.):30210637-30223248	0.636
NR_002555	chr16(.):30229349-30261932	0.1259
NM_001017390	chr16(.):30205548-30220650	0.4995
NM_138447	chr16(.):30609699-30626682	0.5532
NM_024031	chr16(.):30657240-30672734	2.0862
NM_001105079	chr16(.):30670777-30687131	0.4854
NR_002966	chr16(.):30716857-30726986	0.0746
NM_006662	chr16(.):30705461-30756450	0.3388
NM_153337	chr16(.):50695210-50720264	0.9378
