REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
3_MACS_peak_2185_lociStitched	chr1	204672061	204685340	3	10863	13229.8677	189	1		LRRN2	LRRN2	189	1
6_MACS_peak_9632_lociStitched	chr17	16865394	16885500	6	16396	13205.6208	190	1	TNFRSF13B		TNFRSF13B	190	1
2_MACS_peak_10679_lociStitched	chr18	9135477	9144835	2	8519	13175.1282	191	1	ANKRD12	NDUFV2	ANKRD12	191	1
3_MACS_peak_1233_lociStitched	chr1	144921600	144935918	3	13355	13155.3784	192	1	PDE4DIP		PDE4DIP	192	1
7_MACS_peak_8854_lociStitched	chr16	22195312	22219407	7	10416	13148.6415	193	1	EEF2K		EEF2K	193	1
3_MACS_peak_11370_lociStitched	chr19	11195950	11207675	3	8493	13137.8625	194	1	LDLR		LDLR	194	1
2_MACS_peak_1426_lociStitched	chr1	154297038	154307761	2	7152	13126.0243	195	1	AQP10,ATP8B2		ATP8B2	195	1
2_MACS_peak_24568_lociStitched	chr9	100389404	100397019	2	5536	13119.122	196	1	NCBP1,TSTD2		NCBP1	196	1
3_MACS_peak_7041_lociStitched	chr14	69255841	69263596	3	6068	13094.3175	197	1	ZFP36L1,C14orf181		ZFP36L1	197	1
2_MACS_peak_23721_lociStitched	chr8	126441197	126450925	2	9142	13089.024	198	1	TRIB1		TRIB1	198	1
2_MACS_peak_24364_lociStitched	chr9	73026781	73036037	2	6323	13084.2816	199	1	KLF9		KLF9	199	1
4_MACS_peak_16111_lociStitched	chr3	39187215	39195680	4	7437	13043.7185	200	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	200	1
3_MACS_peak_17626_lociStitched	chr3	195263925	195277781	3	9524	13028.7968	201	1	PPP1R2	APOD	PPP1R2	201	1
10_MACS_peak_16876_lociStitched	chr3	121546778	121573638	10	14128	13013.67	202	1	EAF2,IQCB1	SLC15A2	EAF2	202	1
3_MACS_peak_20456_lociStitched	chr6	30579277	30586838	3	6131	13002.6517	203	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	203	1
7_MACS_peak_16525_lociStitched	chr3	69128546	69146356	7	13118	12988.833	204	1	ARL6IP5,UBA3	MIR3136,TMF1,LMOD3	ARL6IP5	204	1
8_MACS_peak_15575_lociStitched	chr22	39904253	39928908	8	10927	12988.254	205	1	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	205	1
3_MACS_peak_9808_lociStitched	chr17	29635011	29649187	3	12746	12956.864	206	1	NF1,EVI2B,EVI2A	OMG	EVI2B	206	1
7_MACS_peak_12883_lociStitched	chr2	64437869	64456390	7	11868	12955.4395	207	1		LOC150992	LOC150992	207	1
4_MACS_peak_16972_lociStitched	chr3	128995109	129006561	4	8269	12937.3244	208	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	208	1
5_MACS_peak_12705_lociStitched	chr2	46783608	46803740	5	15338	12928.7704	209	1	RHOQ	CRIPT,ATP6V1E2,PIGF	RHOQ	209	1
2_MACS_peak_11139_lociStitched	chr19	2693396	2702874	2	9402	12918.514	210	1	GNG7	DIRAS1,SLC39A3	GNG7	210	1
2_MACS_peak_21146_lociStitched	chr6	108878399	108888206	2	9446	12889.3401	211	1	FOXO3		FOXO3	211	1
4_MACS_peak_20498_lociStitched	chr6	31694540	31708784	4	10823	12808.2048	212	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	212	1
6_MACS_peak_3047_lociStitched	chr10	63801407	63814871	6	10765	12790.8	213	1	ARID5B		ARID5B	213	1
2_MACS_peak_24320_lociStitched	chr9	70486899	70497934	2	8763	12753.1495	214	1	CBWD5,CBWD3		CBWD5	214	1
1_MACS_peak_11520_lociStitched	chr19	16186189	16191538	1	5350	12672.3159	215	1	TPM4	FLJ25328,RAB8A	TPM4	215	1
1_MACS_peak_17025_lociStitched	chr3	133290771	133298403	1	7633	12645.4608	216	1	CDV3		CDV3	216	1
8_MACS_peak_8019_lociStitched	chr15	68390081	68409676	8	14276	12642.694	217	1	PIAS1		PIAS1	217	1
9_MACS_peak_11728_lociStitched	chr19	23971913	23994380	9	11765	12590.5068	218	1	RPSAP58	ZNF681	RPSAP58	218	1
8_MACS_peak_23708_lociStitched	chr8	126285790	126308022	8	12232	12558.8568	219	1	NSMCE2		TRIB1	219	1
4_MACS_peak_14927_lociStitched	chr21	19152419	19168201	4	12930	12519.8606	220	1	C21orf91		C21orf91	220	1
2_MACS_peak_8396_lociStitched	chr15	93346520	93355310	2	6370	12498.501	221	1		ASB9P1	ASB9P1	221	1
4_MACS_peak_8721_lociStitched	chr16	11821521	11837787	4	15901	12427.224	222	1	TXNDC11		TXNDC11	222	1
5_MACS_peak_23468_lociStitched	chr8	95947974	95963857	5	12342	12404.623	223	1	TP53INP1	CCNE2	TP53INP1	223	1
7_MACS_peak_17568_lociStitched	chr3	186777278	186794844	7	10561	12396.3262	224	1	ST6GAL1		ST6GAL1	224	1
8_MACS_peak_2150_lociStitched	chr1	203731461	203747836	8	13904	12369.675	225	1	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	225	1
2_MACS_peak_7980_lociStitched	chr15	66789049	66798252	2	8314	12367.9117	226	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	226	1
5_MACS_peak_11357_lociStitched	chr19	10978343	10990812	5	9157	12298.1747	227	1	C19orf38,CARM1	C19orf52,TMED1,YIPF2	CARM1	227	1
4_MACS_peak_7917_lociStitched	chr15	64381010	64390892	4	9392	12277.3968	228	1	SNX1,FAM96A	DAPK2	FAM96A	228	1
1_MACS_peak_24597_lociStitched	chr9	101982782	101987103	1	4322	12267.7511	229	1	SEC61B,ALG2		SEC61B	229	1
1_MACS_peak_4556_lociStitched	chr11	95521777	95524928	1	3152	12240.0595	230	1	CEP57,FAM76B		CEP57	230	1
3_MACS_peak_17895_lociStitched	chr4	38664496	38678296	3	12974	12213	231	1	KLF3,FLJ13197		FLJ13197	231	1
7_MACS_peak_3557_lociStitched	chr10	125819575	125840255	7	14644	12194.996	232	1	CHST15		CHST15	232	1
2_MACS_peak_11054_lociStitched	chr19	1406543	1416513	2	9426	12159.412	233	1	DAZAP1	NDUFS7,RPS15,APC2,GAMT	DAZAP1	233	1
4_MACS_peak_19348_lociStitched	chr5	109024306	109041007	4	12114	12144.9672	234	1	MAN2A1		MAN2A1	234	1
1_MACS_peak_20965_lociStitched	chr6	79779750	79789599	1	9850	12083.7381	235	1	PHIP		PHIP	235	1
4_MACS_peak_13744_lociStitched	chr2	182168588	182179681	4	10748	12069.184	236	1			ITGA4	236	1
4_MACS_peak_17309_lociStitched	chr3	171753785	171765212	4	9032	12063.4839	237	1	FNDC3B		FNDC3B	237	1
7_MACS_peak_306_lociStitched	chr1	26436833	26452716	7	10059	12032.9608	238	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	238	1
2_MACS_peak_5895_lociStitched	chr12	109020280	109031415	2	11095	12012.438	239	1	SELPLG	TMEM119	SELPLG	239	1
4_MACS_peak_20086_lociStitched	chr6	7136094	7148101	4	10263	12011.8028	240	1	RREB1		RREB1	240	1
1_MACS_peak_8050_lociStitched	chr15	69108790	69114568	1	5779	12004.9506	241	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	241	1
3_MACS_peak_20545_lociStitched	chr6	32805199	32814450	3	6751	11999.4721	242	1	LOC100507463,TAP2,PSMB8,TAP1	PSMB9,PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	242	1
2_MACS_peak_1861_lociStitched	chr1	178541741	178552193	2	8685	11997.8508	243	1		C1orf220	C1orf220	243	1
4_MACS_peak_8211_lociStitched	chr15	79164709	79171848	4	5831	11991.3783	244	1	MORF4L1		MORF4L1	244	1
3_MACS_peak_16425_lociStitched	chr3	53915246	53926851	3	6282	11979.8415	245	1	ACTR8,SELK	IL17RB,CHDH	ACTR8	245	1
6_MACS_peak_9113_lociStitched	chr16	56964132	56976459	6	9169	11973.2151	246	1	HERPUD1	CETP,NLRC5	HERPUD1	246	1
1_MACS_peak_1326_lociStitched	chr1	150581081	150587117	1	6037	11951.28	247	1		MCL1,ENSA	ENSA	247	1
2_MACS_peak_3636_lociStitched	chr11	502478	507839	2	4865	11926.0806	248	1	RNH1	LRRC56,HRAS	RNH1	248	1
3_MACS_peak_11509_lociStitched	chr19	15434118	15445432	3	5842	11919.299	249	1		BRD4,AKAP8	BRD4	249	1
5_MACS_peak_7921_lociStitched	chr15	64444484	64459547	5	12900	11913.3267	250	1	SNX22,PPIB,CSNK1G1		PPIB	250	1
3_MACS_peak_5612_lociStitched	chr12	72078056	72089289	3	10442	11906.98	251	1	TMEM19	THAP2,ZFC3H1	TMEM19	251	1
2_MACS_peak_6416_lociStitched	chr13	49549128	49556988	2	7835	11906.328	252	1	FNDC3A		FNDC3A	252	1
1_MACS_peak_1569_lociStitched	chr1	158978514	158986270	1	7757	11889.948	253	1	IFI16		IFI16	253	1
3_MACS_peak_20342_lociStitched	chr6	26020561	26034312	3	7331	11854.7371	254	1	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	254	1
4_MACS_peak_12095_lociStitched	chr19	48823828	48837702	4	8772	11847.0086	255	1	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	255	1
2_MACS_peak_8466_lociStitched	chr15	100104395	100111997	2	5795	11830.9926	256	1	MEF2A		MEF2A	256	1
2_MACS_peak_10029_lociStitched	chr17	43298382	43308297	2	9895	11827.6035	257	1	FMNL1	LOC100133991,C17orf46	FMNL1	257	1
5_MACS_peak_2651_lociStitched	chr10	5929981	5947376	5	11502	11783.373	258	1	FBXO18,ANKRD16		FBXO18	258	1
1_MACS_peak_18432_lociStitched	chr4	144273405	144285222	1	11818	11734.281	259	1	GAB1		GAB1	259	1
1_MACS_peak_15955_lociStitched	chr3	23846913	23854878	1	7966	11701.3815	260	1	UBE2E1		UBE2E1	260	1
2_MACS_peak_24579_lociStitched	chr9	100743703	100750981	2	6215	11695.0182	261	1	ANP32B	HEMGN	ANP32B	261	1
3_MACS_peak_17162_lociStitched	chr3	150315707	150327756	3	11190	11689.9398	262	1	SELT		SELT	262	1
3_MACS_peak_2758_lociStitched	chr10	15826394	15841516	3	11439	11689.306	263	1	FAM188A		FAM188A	263	1
2_MACS_peak_23991_lociStitched	chr9	5624377	5633716	2	9230	11682.1551	264	1	KIAA1432	KIAA1432	KIAA1432	264	1
8_MACS_peak_17313_lociStitched	chr3	171771599	171793368	8	13369	11681.2454	265	1	FNDC3B		FNDC3B	265	1
3_MACS_peak_1884_lociStitched	chr1	179845472	179853512	3	5705	11630.664	266	1	TOR1AIP1,TOR1AIP2		TOR1AIP1	266	1
4_MACS_peak_9468_lociStitched	chr17	2294921	2305948	4	8065	11623.5607	267	1	MNT	LOC284009	MNT	267	1
4_MACS_peak_12768_lociStitched	chr2	54784231	54801551	4	11237	11590.544	268	1	SPTBN1	RPL23AP32	SPTBN1	268	1
5_MACS_peak_14149_lociStitched	chr2	232570588	232579427	5	7896	11570.251	269	1	PTMA,MIR1244-1		PTMA	269	1
2_MACS_peak_11012_lociStitched	chr19	919519	928536	2	6337	11531.8413	270	1	KISS1R,ARID3A	MED16,C19orf22	ARID3A	270	1
2_MACS_peak_14660_lociStitched	chr20	45976543	45989619	2	11222	11530.4168	271	1	ZMYND8	LOC100131496	ZMYND8	271	1
3_MACS_peak_21610_lociStitched	chr6	159453903	159466721	3	9473	11516.973	272	1	TAGAP	RSPH3	TAGAP	272	1
10_MACS_peak_2819_lociStitched	chr10	24737102	24756692	10	13202	11485.617	273	1	KIAA1217		MIR603	273	1
8_MACS_peak_17473_lociStitched	chr3	183241756	183262993	8	12229	11484.9696	274	1	KLHL6		KLHL6	274	1
3_MACS_peak_13552_lociStitched	chr2	158292422	158302065	3	8757	11462.6341	275	1	CYTIP		CYTIP	275	1
2_MACS_peak_24325_lociStitched	chr9	70849108	70859458	2	7230	11449.17	276	1	CBWD3		CBWD3	276	1
7_MACS_peak_16369_lociStitched	chr3	52296037	52313434	7	9959	11426.3496	277	1	WDR82,MIRLET7G	PPM1M,GLYCTK,DNAH1,TLR9,TWF2,MIR135A1	MIRLET7G	277	1
4_MACS_peak_22621_lociStitched	chr7	130785012	130796315	4	8498	11419.4209	278	1	MKLN1,FLJ43663		FLJ43663	278	1
4_MACS_peak_8481_lociStitched	chr15	101458327	101473476	4	11784	11419.3162	279	1	LRRK1	ALDH1A3	LRRK1	279	1
3_MACS_peak_2268_lociStitched	chr1	209272513	209286123	3	10977	11409.263	280	1			LOC642587	280	1
1_MACS_peak_2600_lociStitched	chr1	245132629	245135791	1	3163	11406.2826	281	1	EFCAB2		EFCAB2	281	1
5_MACS_peak_2170_lociStitched	chr1	204481780	204495276	5	7782	11394.6728	282	1	MDM4	PIK3C2B	MDM4	282	1
3_MACS_peak_20573_lociStitched	chr6	33538045	33548512	3	6751	11382.8625	283	1	BAK1	GGNBP1,ITPR3,C6orf227	BAK1	283	1
1_MACS_peak_18227_lociStitched	chr4	103745303	103750441	1	5139	11358.0628	284	1	UBE2D3	CISD2	UBE2D3	284	1
7_MACS_peak_18819_lociStitched	chr5	32581423	32597773	7	8928	11322.375	285	1	SUB1		SUB1	285	1
2_MACS_peak_4718_lociStitched	chr11	115090209	115095741	2	5453	11316.2592	286	1	CADM1		CADM1	286	1
1_MACS_peak_7854_lociStitched	chr15	59977620	59982751	1	5132	11304.6192	287	1	BNIP2	GTF2A2	BNIP2	287	1
4_MACS_peak_24526_lociStitched	chr9	96927710	96936208	4	6004	11281.9448	288	1		MIRLET7A1,MIRLET7F1,MIRLET7D	MIRLET7A1	288	1
4_MACS_peak_1419_lociStitched	chr1	154187532	154197320	4	6127	11277.7336	289	1	UBAP2L,C1orf43	HAX1,TPM3,MIR190B,C1orf189	UBAP2L	289	1
5_MACS_peak_15181_lociStitched	chr21	45552807	45566314	5	8372	11275.6436	290	1	C21orf33	PWP2	C21orf33	290	1
1_MACS_peak_22604_lociStitched	chr7	129588294	129592945	1	4652	11266.5824	291	1	UBE2H		UBE2H	291	1
4_MACS_peak_19876_lociStitched	chr5	173160342	173174251	4	9302	11252.381	292	1			BOD1	292	1
5_MACS_peak_9554_lociStitched	chr17	7209924	7219363	5	5980	11246.5685	293	1	EIF5A,GPS2,NEURL4	SLC2A4,ACAP1,KCTD11,TMEM95,CLDN7,YBX2	EIF5A	293	1
2_MACS_peak_22374_lociStitched	chr7	100025851	100034698	2	5012	11245.4217	294	1	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	294	1
6_MACS_peak_8323_lociStitched	chr15	89644117	89662519	6	10459	11214.1788	295	1	ABHD2		ABHD2	295	1
4_MACS_peak_17034_lociStitched	chr3	135906487	135917170	4	8255	11204.3304	296	1	MSL2		MSL2	296	1
4_MACS_peak_17531_lociStitched	chr3	185645665	185656421	4	9187	11181.9376	297	1	TRA2B	LOC344887	TRA2B	297	1
1_MACS_peak_12070_lociStitched	chr19	47612554	47617780	1	5227	11148.6258	298	1	ZC3H4	SAE1	ZC3H4	298	1
2_MACS_peak_20358_lociStitched	chr6	26194549	26206727	2	8823	11134.3454	299	1	HIST1H2BF,HIST1H4E,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H2BF	299	1
2_MACS_peak_14732_lociStitched	chr20	49126209	49137961	2	11705	11123.268	300	1	PTPN1		PTPN1	300	1
4_MACS_peak_10458_lociStitched	chr17	74258703	74269293	4	9431	11099.379	301	1	FAM100B	RNF157,QRICH2	FAM100B	301	1
2_MACS_peak_4278_lociStitched	chr11	66880156	66890088	2	6531	11097.0236	302	1	KDM2A		KDM2A	302	1
5_MACS_peak_2070_lociStitched	chr1	198888019	198907099	5	11421	11077.848	303	1			MIR181A1	303	1
3_MACS_peak_10693_lociStitched	chr18	10947166	10958189	3	7665	11056.069	304	1	FAM38B		FAM38B	304	1
5_MACS_peak_11968_lociStitched	chr19	42617461	42637920	5	12847	11041.7223	305	1	POU2F2,MIR4323	ZNF574,GRIK5	POU2F2	305	1
5_MACS_peak_20940_lociStitched	chr6	74224540	74234027	5	7048	11040.0219	306	1	EEF1A1		EEF1A1	306	1
3_MACS_peak_1454_lociStitched	chr1	154941810	154949406	3	6983	11039.2668	307	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2	SHC1	307	1
3_MACS_peak_1436_lociStitched	chr1	154573036	154582292	3	6738	11021.1192	308	1	ADAR	CHRNB2,UBE2Q1	ADAR	308	1
4_MACS_peak_8357_lociStitched	chr15	90726576	90737227	4	8477	10999.2877	309	1	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	309	1
5_MACS_peak_24707_lociStitched	chr9	117369944	117383566	5	10916	10987.5052	310	1	C9orf91	ATP6V1G1	C9orf91	310	1
1_MACS_peak_15903_lociStitched	chr3	15835083	15840215	1	5133	10974.2688	311	1	ANKRD28	ANKRD28	ANKRD28	311	1
4_MACS_peak_22443_lociStitched	chr7	104576598	104586824	4	7975	10973.5206	312	1		LOC723809	LOC723809	312	1
6_MACS_peak_8234_lociStitched	chr15	81265844	81283067	6	9913	10965.8841	313	1	MESDC2	MESDC1	MESDC2	313	1
5_MACS_peak_3878_lociStitched	chr11	26924416	26938544	5	10347	10943.5488	314	1			FIBIN	314	1
2_MACS_peak_1995_lociStitched	chr1	190433572	190448759	2	14860	10890.5977	315	1	FAM5C		FAM5C	315	1
3_MACS_peak_11169_lociStitched	chr19	3983193	3990424	3	6319	10885.5474	316	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	316	1
1_MACS_peak_21378_lociStitched	chr6	136608888	136612490	1	3603	10876.239	317	1	BCLAF1	FAM54A	BCLAF1	317	1
7_MACS_peak_11188_lociStitched	chr19	4389918	4403466	7	8014	10868.2056	318	1	CHAF1A,SH3GL1	MPND	SH3GL1	318	1
2_MACS_peak_2166_lociStitched	chr1	204375110	204381887	2	6770	10864.8864	319	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	319	1
3_MACS_peak_4588_lociStitched	chr11	100779060	100790882	3	10035	10824.2232	320	1	ARHGAP42		TMEM133	320	1
6_MACS_peak_17205_lociStitched	chr3	156264216	156279713	6	11465	10820.0054	321	1	SSR3		SSR3	321	1
5_MACS_peak_16148_lociStitched	chr3	43327306	43339631	5	6683	10815.1875	322	1	SNRK		SNRK	322	1
4_MACS_peak_6066_lociStitched	chr12	122237052	122245030	4	7415	10814.179	323	1	SETD1B,LOC338799	RHOF	LOC338799	323	1
4_MACS_peak_4282_lociStitched	chr11	67033735	67046769	4	9519	10810.3996	324	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	324	1
3_MACS_peak_24313_lociStitched	chr9	69259401	69270010	3	7630	10801.0229	325	1	CBWD6		CBWD6	325	1
5_MACS_peak_4397_lociStitched	chr11	73684109	73695117	5	9700	10786.7392	326	1	UCP2	DNAJB13,UCP3	UCP2	326	1
5_MACS_peak_3624_lociStitched	chr11	307951	321294	5	8495	10781.144	327	1	IFITM2,IFITM1,IFITM3	NLRP6,ATHL1,B4GALNT4,IFITM5	IFITM1	327	1
2_MACS_peak_17167_lociStitched	chr3	150477308	150484390	2	5604	10775.9712	328	1	SIAH2		SIAH2	328	1
1_MACS_peak_13548_lociStitched	chr2	157188279	157192284	1	4006	10775.853	329	1	NR4A2		NR4A2	329	1
5_MACS_peak_2223_lociStitched	chr1	206729766	206741565	5	11199	10755.9684	330	1	RASSF5	LGTN	RASSF5	330	1
4_MACS_peak_17389_lociStitched	chr3	176908565	176920052	4	7351	10755.2781	331	1	TBL1XR1		TBL1XR1	331	1
1_MACS_peak_18082_lociStitched	chr4	78735602	78743660	1	8059	10723.5864	332	1	CNOT6L	MRPL1	CNOT6L	332	1
2_MACS_peak_15937_lociStitched	chr3	20080494	20091474	2	8487	10715.382	333	1	KAT2B	C3orf48	KAT2B	333	1
2_MACS_peak_16447_lociStitched	chr3	57577825	57585297	2	7406	10708.8704	334	1	ARF4	PDE12,DNAH12	ARF4	334	1
2_MACS_peak_11036_lociStitched	chr19	1130278	1137136	2	5035	10698.48	335	1	SBNO2	GPX4,POLR2E	SBNO2	335	1
1_MACS_peak_15046_lociStitched	chr21	36254267	36262664	1	8398	10687.7016	336	1	RUNX1		RUNX1	336	1
1_MACS_peak_5264_lociStitched	chr12	46120043	46127426	1	7384	10679.5095	337	1	ARID2,LOC400027		ARID2	337	1
3_MACS_peak_5001_lociStitched	chr12	9873869	9886344	3	11152	10671.115	338	1	CLECL1	CD69	CLECL1	338	1
2_MACS_peak_5120_lociStitched	chr12	25534883	25540640	2	5159	10627.422	339	1			KRAS	339	1
2_MACS_peak_15024_lociStitched	chr21	34912743	34918301	2	5459	10623.5612	340	1	SON,GART	DNAJC28,DONSON	SON	340	1
3_MACS_peak_4183_lociStitched	chr11	64897214	64903661	3	5891	10603.3809	341	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	341	1
2_MACS_peak_1697_lociStitched	chr1	165704034	165710833	2	6225	10603.0405	342	1	TMCO1	LOC440700,ALDH9A1	TMCO1	342	1
1_MACS_peak_1252_lociStitched	chr1	145434489	145443365	1	8877	10584.63	343	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	343	1
1_MACS_peak_7997_lociStitched	chr15	67811884	67816172	1	4289	10580.64	344	1	C15orf61	MAP2K5	C15orf61	344	1
2_MACS_peak_24087_lociStitched	chr9	21986496	21996389	2	7155	10568.6919	345	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	345	1
3_MACS_peak_24775_lociStitched	chr9	126098749	126106642	3	5418	10538.7336	346	1		CRB2	CRB2	346	1
4_MACS_peak_17282_lociStitched	chr3	169755197	169767842	4	9273	10535.814	347	1	GPR160		GPR160	347	1
2_MACS_peak_1514_lociStitched	chr1	156182060	156188265	2	2922	10530.5055	348	1	SLC25A44,PMF1	BGLAP,PAQR6	PMF1	348	1
5_MACS_peak_10052_lociStitched	chr17	44215896	44235150	5	12771	10497.2808	349	1	KIAA1267	LOC644246	KIAA1267	349	1
3_MACS_peak_16779_lociStitched	chr3	113461538	113468367	3	6319	10471.5886	350	1	ATP6V1A,NAA50	KIAA2018	NAA50	350	1
3_MACS_peak_1921_lociStitched	chr1	182991271	183001571	3	10219	10452.44	351	1	LAMC1		LAMC1	351	1
3_MACS_peak_22911_lociStitched	chr8	12608136	12617071	3	6942	10441.441	352	1	LONRF1	MIR3926-2,MIR3926-1	LONRF1	352	1
5_MACS_peak_4501_lociStitched	chr11	82866671	82874435	5	7501	10406.0892	353	1	PCF11	ANKRD42	PCF11	353	1
1_MACS_peak_21032_lociStitched	chr6	89788761	89793560	1	4800	10390.7948	354	1	PNRC1	SRSF12	PNRC1	354	1
2_MACS_peak_17455_lociStitched	chr3	182506950	182514155	2	4520	10370.877	355	1	ATP11B		ATP11B	355	1
3_MACS_peak_17663_lociStitched	chr3	197454606	197464659	3	6791	10356.6006	356	1	KIAA0226	FYTTD1	KIAA0226	356	1
6_MACS_peak_14756_lociStitched	chr20	52195570	52212012	6	9171	10342.018	357	1	ZNF217		ZNF217	357	1
1_MACS_peak_15800_lociStitched	chr3	9436781	9441821	1	5041	10305.792	358	1	SETD5,LOC440944	THUMPD3	SETD5	358	1
1_MACS_peak_13549_lociStitched	chr2	157196768	157200289	1	3522	10301.3897	359	1		NR4A2	NR4A2	359	1
2_MACS_peak_4161_lociStitched	chr11	64539296	64547600	2	4489	10272.8784	360	1	SF1	NRXN2,RASGRP2,PYGM,MAP4K2,MEN1	SF1	360	1
4_MACS_peak_3387_lociStitched	chr10	104401447	104412604	4	9085	10271.1342	361	1	TRIM8		TRIM8	361	1
3_MACS_peak_10440_lociStitched	chr17	73774424	73782754	3	5734	10268.391	362	1	UNK,H3F3B	GALK1	UNK	362	1
5_MACS_peak_7266_lociStitched	chr14	91871550	91885771	5	12950	10254.7631	363	1	CCDC88C		CCDC88C	363	1
1_MACS_peak_20773_lociStitched	chr6	43737332	43742445	1	5114	10192.2542	364	1	VEGFA		VEGFA	364	1
3_MACS_peak_11153_lociStitched	chr19	3176327	3187320	3	6899	10178.4187	365	1	S1PR4,NCLN	GNA15,CELF5	S1PR4	365	1
6_MACS_peak_10727_lociStitched	chr18	13370893	13383343	6	10701	10175.385	366	1	C18orf1		C18orf1	366	1
3_MACS_peak_19524_lociStitched	chr5	131823773	131834281	3	7490	10172.7948	367	1	IRF1	IL5	IRF1	367	1
5_MACS_peak_327_lociStitched	chr1	27018641	27033330	5	8527	10167.7258	368	1	ARID1A		ARID1A	368	1
3_MACS_peak_9398_lociStitched	chr16	89550918	89558211	3	5492	10154.7732	369	1	ANKRD11	SPG7	ANKRD11	369	1
5_MACS_peak_22791_lociStitched	chr7	150064304	150083827	5	8522	10114.8663	370	1	REPIN1,ZNF775	LRRC61,C7orf29,LOC728743,LOC285972,ACTR3C,RARRES2	ZNF775	370	1
4_MACS_peak_20177_lociStitched	chr6	13298765	13308396	4	8660	10097.1404	371	1	TBC1D7		TBC1D7	371	1
4_MACS_peak_16966_lociStitched	chr3	128896992	128908217	4	8362	10092.3975	372	1	CNBP	ISY1	CNBP	372	1
6_MACS_peak_4850_lociStitched	chr11	128562442	128578320	6	9867	10088.8812	373	1	FLI1		FLI1	373	1
1_MACS_peak_238_lociStitched	chr1	22105509	22110660	1	5152	10070.205	374	1	USP48	LDLRAD2	USP48	374	1
3_MACS_peak_11213_lociStitched	chr19	5621010	5629481	3	6701	10060.1596	375	1	SAFB,SAFB2		SAFB	375	1
1_MACS_peak_14655_lociStitched	chr20	45523096	45530959	1	7864	10023.7524	376	1	EYA2		EYA2	376	1
1_MACS_peak_1826_lociStitched	chr1	174967236	174970511	1	3276	10023.465	377	1	CACYBP	MRPS14	CACYBP	377	1
3_MACS_peak_20834_lociStitched	chr6	52430469	52442855	3	9488	10021.5126	378	1	TRAM2		TRAM2	378	1
2_MACS_peak_11158_lociStitched	chr19	3499648	3507627	2	4148	9990.5059	379	1	FZR1,DOHH	FZR1,C19orf71,C19orf77,C19orf28	FZR1	379	1
2_MACS_peak_16283_lociStitched	chr3	49055103	49060756	2	5308	9980.9368	380	1	NDUFAF3,DALRD3,MIR425,MIR191	P4HTM,WDR6,IMPDH2	NDUFAF3	380	1
7_MACS_peak_17214_lociStitched	chr3	156391047	156405865	7	11092	9975.4776	381	1	TIPARP,LOC100287227		TIPARP	381	1
2_MACS_peak_4321_lociStitched	chr11	68032161	68041346	2	7803	9962.9695	382	1	C11orf24	LRP5	C11orf24	382	1
2_MACS_peak_12651_lociStitched	chr2	43445254	43455382	2	10020	9956.8368	383	1	LOC100129726,ZFP36L2		ZFP36L2	383	1
1_MACS_peak_7973_lociStitched	chr15	66082804	66085864	1	3061	9947.754	384	1	DENND4A		DENND4A	384	1
5_MACS_peak_16409_lociStitched	chr3	53221183	53233099	5	10407	9947.4768	385	1	PRKCD		PRKCD	385	1
