REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
8_MACS_peak_16007_lociStitched	chr3	31572381	31592278	8	11059	13482.2072	171	1	STT3B		STT3B	STT3B	0.3252	171	1
5_MACS_peak_8291_lociStitched	chr15	85290298	85307169	5	11042	14586.6666	172	1	ZNF592	SEC11A	ZNF592	ZNF592	0.4078	172	1
5_MACS_peak_24838_lociStitched	chr9	130532133	130550167	5	11040	15770.733	173	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	FPGS	0.3105	173	1
3_MACS_peak_2472_lociStitched	chr1	228268934	228281399	3	11036	17408.619	174	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	ARF1	0.8202	174	1
4_MACS_peak_1572_lociStitched	chr1	159035541	159048077	4	11022	15070.7792	175	1	AIM2		AIM2	AIM2	0.7139	175	1
3_MACS_peak_2140_lociStitched	chr1	203286648	203301228	3	11018	18004.842	176	1		BTG2,LOC730227,FMOD	BTG2	BTG2	1.0172	176	1
9_MACS_peak_24142_lociStitched	chr9	33128967	33146529	9	10989	8485.9584	177	1	B4GALT1		B4GALT1	B4GALT1	0.5563	177	1
3_MACS_peak_2268_lociStitched	chr1	209272513	209286123	3	10977	11409.263	178	1			LOC642587	LOC642587	NONE	178	1
8_MACS_peak_15575_lociStitched	chr22	39904253	39928908	8	10927	12988.254	179	1	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	ATF4	0.5538	179	1
5_MACS_peak_24707_lociStitched	chr9	117369944	117383566	5	10916	10987.5052	180	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.4264	180	1
3_MACS_peak_2185_lociStitched	chr1	204672061	204685340	3	10863	13229.8677	181	1		LRRN2	LRRN2	LRRN2	0.1517	181	1
6_MACS_peak_1997_lociStitched	chr1	190459152	190471074	6	10835	7229.5008	182	1		FAM5C	FAM5C	FAM5C	0.1632	182	1
4_MACS_peak_20498_lociStitched	chr6	31694540	31708784	4	10823	12808.2048	183	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	CLIC1	0.8204	183	1
7_MACS_peak_8399_lociStitched	chr15	93368861	93396935	7	10802	17161.6362	184	1		ASB9P1,LOC100507217,CHD2	LOC100507217	LOC100507217	1.2893	184	1
2_MACS_peak_15143_lociStitched	chr21	44771933	44783995	2	10771	28040.5314	185	1			SIK1	SIK1	1.2571	185	1
6_MACS_peak_3047_lociStitched	chr10	63801407	63814871	6	10765	12790.8	186	1	ARID5B		ARID5B	ARID5B	0.2495	186	1
4_MACS_peak_11441_lociStitched	chr19	13043291	13057995	4	10762	14132.0144	187	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	CALR	0.8429	187	1
10_MACS_peak_21149_lociStitched	chr6	108902242	108919569	10	10750	8044.9261	188	1	FOXO3		FOXO3	FOXO3	0.4111	188	1
4_MACS_peak_13744_lociStitched	chr2	182168588	182179681	4	10748	12069.184	189	1			ITGA4	ITGA4	NONE	189	1
4_MACS_peak_20653_lociStitched	chr6	36714747	36727138	4	10741	14673.4222	190	1	CPNE5		CDKN1A	CDKN1A	NONE	190	1
6_MACS_peak_10727_lociStitched	chr18	13370893	13383343	6	10701	10175.385	191	1	C18orf1		C18orf1	C18orf1	0.2253	191	1
7_MACS_peak_8708_lociStitched	chr16	11771596	11785003	7	10641	7119.117	192	1	SNN,TXNDC11		SNN	SNN	0.2787	192	1
8_MACS_peak_23403_lociStitched	chr8	81068445	81084440	8	10631	9625.791	193	1	TPD52		TPD52	TPD52	0.3089	193	1
5_MACS_peak_13429_lociStitched	chr2	127413542	127424925	5	10602	8635.1438	194	1	GYPC		GYPC	GYPC	0.2736	194	1
3_MACS_peak_11521_lociStitched	chr19	16221875	16232830	3	10589	14822.115	195	1	RAB8A	TPM4,HSH2D	RAB8A	RAB8A	0.6281	195	1
4_MACS_peak_2195_lociStitched	chr1	205279745	205291275	4	10575	9347.371	196	1	NUAK2	KLHDC8A	NUAK2	NUAK2	0.4306	196	1
7_MACS_peak_17568_lociStitched	chr3	186777278	186794844	7	10561	12396.3262	197	1	ST6GAL1		ST6GAL1	ST6GAL1	0.4342	197	1
2_MACS_peak_6138_lociStitched	chr12	125396247	125406748	2	10459	18124.726	198	1	UBC	SCARB1	UBC	UBC	1.1185	198	1
6_MACS_peak_8323_lociStitched	chr15	89644117	89662519	6	10459	11214.1788	199	1	ABHD2		ABHD2	ABHD2	0.3134	199	1
2_MACS_peak_1608_lociStitched	chr1	160673509	160687722	2	10456	9788.4931	200	1	CD48	SLAMF7	CD48	SLAMF7	0.6006	200	1
3_MACS_peak_5612_lociStitched	chr12	72078056	72089289	3	10442	11906.98	201	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.5039	201	1
7_MACS_peak_8854_lociStitched	chr16	22195312	22219407	7	10416	13148.6415	202	1	EEF2K		EEF2K	EEF2K	0.11	202	1
5_MACS_peak_16409_lociStitched	chr3	53221183	53233099	5	10407	9947.4768	203	1	PRKCD		PRKCD	PRKCD	0.7595	203	1
7_MACS_peak_19228_lociStitched	chr5	95143908	95160596	7	10393	9435.3952	204	1	GLRX	C5orf27	GLRX	GLRX	0.4978	204	1
5_MACS_peak_22697_lociStitched	chr7	138779215	138795388	5	10379	8997.0399	205	1	ZC3HAV1	TTC26	ZC3HAV1	ZC3HAV1	0.2637	205	1
5_MACS_peak_3878_lociStitched	chr11	26924416	26938544	5	10347	10943.5488	206	1			FIBIN	FIBIN	NONE	206	1
5_MACS_peak_24620_lociStitched	chr9	108017793	108030565	5	10281	9626.2564	207	1	SLC44A1		SLC44A1	SLC44A1	0.3201	207	1
8_MACS_peak_7183_lociStitched	chr14	81936280	81955711	8	10265	8518.5504	208	1	SEL1L		SEL1L	SEL1L	0.3183	208	1
4_MACS_peak_20086_lociStitched	chr6	7136094	7148101	4	10263	12011.8028	209	1	RREB1		RREB1	RREB1	0.2911	209	1
5_MACS_peak_11043_lociStitched	chr19	1239898	1254052	5	10250	16847.5062	210	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	MIDN	1.1972	210	1
6_MACS_peak_9588_lociStitched	chr17	8053770	8067268	6	10242	13599.235	211	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	PER1	0.4691	211	1
3_MACS_peak_1921_lociStitched	chr1	182991271	183001571	3	10219	10452.44	212	1	LAMC1		LAMC1	LAMC1	0.3238	212	1
2_MACS_peak_14134_lociStitched	chr2	231729497	231740160	2	10121	8903.605	213	1	ITM2C	GPR55	ITM2C	ITM2C	0.4263	213	1
7_MACS_peak_306_lociStitched	chr1	26436833	26452716	7	10059	12032.9608	214	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	PDIK1L	0.5463	214	1
3_MACS_peak_4588_lociStitched	chr11	100779060	100790882	3	10035	10824.2232	215	1	ARHGAP42		TMEM133	TMEM133	NONE	215	1
2_MACS_peak_12651_lociStitched	chr2	43445254	43455382	2	10020	9956.8368	216	1	LOC100129726,ZFP36L2		ZFP36L2	ZFP36L2	0.7552	216	1
1_MACS_peak_11173_lociStitched	chr19	4057921	4067939	1	10019	17799.9824	217	1	ZBTB7A		ZBTB7A	ZBTB7A	0.699	217	1
7_MACS_peak_17924_lociStitched	chr4	40191602	40208288	7	9988	8828.5626	218	1	RHOH		RHOH	RHOH	0.2336	218	1
7_MACS_peak_16369_lociStitched	chr3	52296037	52313434	7	9959	11426.3496	219	1	WDR82,MIRLET7G	PPM1M,GLYCTK,DNAH1,TLR9,TWF2,MIR135A1	MIRLET7G	MIRLET7G	0.474	219	1
6_MACS_peak_8234_lociStitched	chr15	81265844	81283067	6	9913	10965.8841	220	1	MESDC2	MESDC1	MESDC2	MESDC1	0.7005	220	1
3_MACS_peak_2218_lociStitched	chr1	206282364	206294389	3	9902	13504.075	221	1	C1orf186	CTSE	C1orf186	C1orf186	0.341	221	1
2_MACS_peak_10029_lociStitched	chr17	43298382	43308297	2	9895	11827.6035	222	1	FMNL1	LOC100133991,C17orf46	FMNL1	FMNL1	0.4809	222	1
2_MACS_peak_8044_lociStitched	chr15	68583552	68594170	2	9883	7822.2806	223	1	FEM1B,ITGA11		FEM1B	FEM1B	0.6245	223	1
6_MACS_peak_4850_lociStitched	chr11	128562442	128578320	6	9867	10088.8812	224	1	FLI1		FLI1	FLI1	0.4201	224	1
4_MACS_peak_14184_lociStitched	chr2	238600107	238611876	4	9865	7688.6877	225	1	LRRFIP1		LRRFIP1	LRRFIP1	0.1301	225	1
1_MACS_peak_20965_lociStitched	chr6	79779750	79789599	1	9850	12083.7381	226	1	PHIP		PHIP	PHIP	0.1916	226	1
6_MACS_peak_19880_lociStitched	chr5	173208869	173222979	6	9823	7842.338	227	1			CPEB4	CPEB4	0.4118	227	1
4_MACS_peak_11126_lociStitched	chr19	2617991	2632286	4	9739	14246.397	228	1	GNG7		GNG7	GNG7	0.3774	228	1
5_MACS_peak_13879_lociStitched	chr2	198165044	198176308	5	9715	7840.8704	229	1	ANKRD44		ANKRD44	ANKRD44	0.1675	229	1
5_MACS_peak_4397_lociStitched	chr11	73684109	73695117	5	9700	10786.7392	230	1	UCP2	DNAJB13,UCP3	UCP2	UCP2	0.6619	230	1
3_MACS_peak_9579_lociStitched	chr17	7737088	7748950	3	9678	17847.5652	231	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	KDM6B	0.8528	231	1
4_MACS_peak_6660_lociStitched	chr13	115023831	115034397	4	9653	7122.5406	232	1	CDC16	UPF3A,ZNF828	UPF3A	UPF3A	0.3358	232	1
2_MACS_peak_7572_lociStitched	chr15	40225457	40235231	2	9642	19234.2546	233	1	EIF2AK4	GPR176	EIF2AK4	EIF2AK4	0.3989	233	1
6_MACS_peak_18674_lociStitched	chr4	185558684	185571503	6	9638	9237.3714	234	1	CCDC111,CASP3		CASP3	CASP3	0.4026	234	1
8_MACS_peak_23395_lociStitched	chr8	81046343	81061292	8	9600	7029.0198	235	1	TPD52		TPD52	TPD52	0.3089	235	1
3_MACS_peak_24797_lociStitched	chr9	127630395	127643787	3	9553	14253.1056	236	1	ARPC5L,GOLGA1	WDR38,RPL35	ARPC5L	ARPC5L	0.8302	236	1
3_MACS_peak_17626_lociStitched	chr3	195263925	195277781	3	9524	13028.7968	237	1	PPP1R2	APOD	PPP1R2	PPP1R2	0.461	237	1
4_MACS_peak_4282_lociStitched	chr11	67033735	67046769	4	9519	10810.3996	238	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	ADRBK1	0.613	238	1
3_MACS_peak_14889_lociStitched	chr21	15313522	15323569	3	9502	8294.8032	239	1	C21orf81		C21orf81	C21orf81	0.3022	239	1
2_MACS_peak_11022_lociStitched	chr19	1016563	1029628	2	9499	16761.0885	240	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	C19orf6	0.6069	240	1
2_MACS_peak_24444_lociStitched	chr9	91924796	91935876	2	9494	19955.08	241	1	CKS2,MIR3153,SECISBP2		SECISBP2	SECISBP2	0.357	241	1
1_MACS_peak_4209_lociStitched	chr11	65335980	65345471	1	9492	14432.0146	242	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	FAM89B	1.268	242	1
3_MACS_peak_20834_lociStitched	chr6	52430469	52442855	3	9488	10021.5126	243	1	TRAM2		TRAM2	TRAM2	0.5486	243	1
4_MACS_peak_20812_lociStitched	chr6	52355632	52369534	4	9476	13320.8964	244	1	EFHC1,TRAM2		EFHC1	EFHC1	0.2336	244	1
3_MACS_peak_21610_lociStitched	chr6	159453903	159466721	3	9473	11516.973	245	1	TAGAP	RSPH3	TAGAP	TAGAP	0.6068	245	1
2_MACS_peak_21146_lociStitched	chr6	108878399	108888206	2	9446	12889.3401	246	1	FOXO3		FOXO3	FOXO3	0.4111	246	1
4_MACS_peak_10458_lociStitched	chr17	74258703	74269293	4	9431	11099.379	247	1	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	0.7454	247	1
4_MACS_peak_20534_lociStitched	chr6	32152524	32164751	4	9431	13613.5418	248	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	PBX2	0.7048	248	1
2_MACS_peak_11054_lociStitched	chr19	1406543	1416513	2	9426	12159.412	249	1	DAZAP1	NDUFS7,RPS15,APC2,GAMT	DAZAP1	DAZAP1	0.5701	249	1
2_MACS_peak_11139_lociStitched	chr19	2693396	2702874	2	9402	12918.514	250	1	GNG7	DIRAS1,SLC39A3	GNG7	GNG7	0.3774	250	1
3_MACS_peak_10749_lociStitched	chr18	14207504	14218591	3	9394	8337.424	251	1			ZNF519	ZNF519	NONE	251	1
4_MACS_peak_7917_lociStitched	chr15	64381010	64390892	4	9392	12277.3968	252	1	SNX1,FAM96A	DAPK2	FAM96A	FAM96A	0.5335	252	1
1_MACS_peak_8352_lociStitched	chr15	90637101	90646489	1	9389	13778.7676	253	1	IDH2		IDH2	IDH2	0.6515	253	1
3_MACS_peak_10722_lociStitched	chr18	13217041	13227635	3	9371	9091.7708	254	1	C18orf1		C18orf1	C18orf1	0.2253	254	1
5_MACS_peak_1406_lociStitched	chr1	153929745	153950995	5	9358	13991	255	1	CREB3L4,CRTC2,SLC39A1,JTB	RPS27,GATAD2B,DENND4B,RAB13	CREB3L4	CREB3L4	0.6313	255	1
8_MACS_peak_13325_lociStitched	chr2	112184914	112201401	8	9342	7343.3098	256	1	LOC541471		LOC541471	LOC541471	0.2135	256	1
5_MACS_peak_16902_lociStitched	chr3	122279676	122297565	5	9328	15021.3933	257	1	DTX3L,PARP15,PARP9	PARP15,KPNA1	PARP9	PARP9	0.3755	257	1
3_MACS_peak_11324_lociStitched	chr19	10521926	10535712	3	9317	13590.2388	258	1	PDE4A	PDE4A,TYK2,MIR1181,CDC37	PDE4A	MIR1181	0.5109	258	1
4_MACS_peak_19876_lociStitched	chr5	173160342	173174251	4	9302	11252.381	259	1			BOD1	BOD1	NONE	259	1
2_MACS_peak_21555_lociStitched	chr6	157166427	157178757	2	9294	7399.233	260	1	ARID1B		ARID1B	ARID1B	0.1609	260	1
6_MACS_peak_6639_lociStitched	chr13	114552868	114567559	6	9274	8516.3727	261	1	GAS6	FLJ44054,GAS6	GAS6	GAS6	0.2793	261	1
4_MACS_peak_17282_lociStitched	chr3	169755197	169767842	4	9273	10535.814	262	1	GPR160		GPR160	GPR160	0.413	262	1
6_MACS_peak_11502_lociStitched	chr19	15395229	15408929	6	9257	7637.75	263	1		BRD4	BRD4	BRD4	0.2595	263	1
7_MACS_peak_2698_lociStitched	chr10	11640463	11657448	7	9235	8859.376	264	1	USP6NL		USP6NL	USP6NL	0.2021	264	1
2_MACS_peak_23991_lociStitched	chr9	5624377	5633716	2	9230	11682.1551	265	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.2629	265	1
6_MACS_peak_16000_lociStitched	chr3	31480615	31492635	6	9190	6607.394	266	1			STT3B	STT3B	0.3252	266	1
8_MACS_peak_10393_lociStitched	chr17	72744147	72756976	8	9189	6409.3684	267	1	SLC9A3R1,MIR3615	RAB37,TMEM104,CD300LF,NAT9	SLC9A3R1	SLC9A3R1	0.2948	267	1
4_MACS_peak_17531_lociStitched	chr3	185645665	185656421	4	9187	11181.9376	268	1	TRA2B	LOC344887	TRA2B	TRA2B	0.448	268	1
6_MACS_peak_14756_lociStitched	chr20	52195570	52212012	6	9171	10342.018	269	1	ZNF217		ZNF217	ZNF217	0.1997	269	1
6_MACS_peak_9113_lociStitched	chr16	56964132	56976459	6	9169	11973.2151	270	1	HERPUD1	CETP,NLRC5	HERPUD1	HERPUD1	0.6399	270	1
5_MACS_peak_11357_lociStitched	chr19	10978343	10990812	5	9157	12298.1747	271	1	C19orf38,CARM1	C19orf52,TMED1,YIPF2	CARM1	TMED1	0.5163	271	1
6_MACS_peak_2271_lociStitched	chr1	209294199	209308579	6	9154	7634.342	272	1			LOC642587	LOC642587	NONE	272	1
2_MACS_peak_23721_lociStitched	chr8	126441197	126450925	2	9142	13089.024	273	1	TRIB1		TRIB1	TRIB1	0.7886	273	1
7_MACS_peak_21170_lociStitched	chr6	108990557	109006627	7	9116	7546.472	274	1	FOXO3		NCRNA00222	NCRNA00222	NONE	274	1
3_MACS_peak_2058_lociStitched	chr1	197738174	197752218	3	9087	14541.1576	275	1	DENND1B		DENND1B	DENND1B	0.2159	275	1
4_MACS_peak_3387_lociStitched	chr10	104401447	104412604	4	9085	10271.1342	276	1	TRIM8		TRIM8	TRIM8	0.517	276	1
2_MACS_peak_16814_lociStitched	chr3	114856109	114867717	2	9036	13254.0144	277	1	ZBTB20		ZBTB20	ZBTB20	0.2512	277	1
4_MACS_peak_17309_lociStitched	chr3	171753785	171765212	4	9032	12063.4839	278	1	FNDC3B		FNDC3B	FNDC3B	0.4083	278	1
2_MACS_peak_20606_lociStitched	chr6	35264988	35274062	2	9015	9180.1658	279	1	DEF6	ZNF76,PPARD	DEF6	DEF6	0.4287	279	1
4_MACS_peak_13646_lociStitched	chr2	172008972	172018679	4	8940	6933.7101	280	1	TLK1		TLK1	TLK1	0.1755	280	1
6_MACS_peak_13180_lociStitched	chr2	96864338	96875431	6	8938	7486.6657	281	1	STARD7	LOC285033	STARD7	STARD7	0.32	281	1
7_MACS_peak_18819_lociStitched	chr5	32581423	32597773	7	8928	11322.375	282	1	SUB1		SUB1	SUB1	0.4913	282	1
6_MACS_peak_7421_lociStitched	chr14	106037768	106049570	6	8924	9547.818	283	1		TMEM121	TMEM121	TMEM121	0.0634	283	1
6_MACS_peak_21756_lociStitched	chr7	7801006	7815197	6	8911	7035.8978	284	1	LOC729852	RPA3	RPA3	RPA3	0.1992	284	1
4_MACS_peak_13651_lociStitched	chr2	172170135	172181655	4	8909	7661.952	285	1	METTL8		TLK1	TLK1	0.1755	285	1
1_MACS_peak_11548_lociStitched	chr19	16691845	16700750	1	8906	14973.7575	286	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.2824	286	1
1_MACS_peak_1252_lociStitched	chr1	145434489	145443365	1	8877	10584.63	287	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	TXNIP	0.8397	287	1
5_MACS_peak_8703_lociStitched	chr16	11668809	11681425	5	8876	7914.0168	288	1	LITAF		LITAF	LITAF	0.2481	288	1
4_MACS_peak_19514_lociStitched	chr5	131755499	131766362	4	8845	7677.9684	289	1	C5orf56		C5orf56	C5orf56	0.4258	289	1
5_MACS_peak_10302_lociStitched	chr17	62195635	62209779	5	8842	8773.5232	290	1	ERN1	SNORD104,SNORA76	ERN1	ERN1	0.3552	290	1
2_MACS_peak_8107_lociStitched	chr15	74915353	74924405	2	8837	9472.918	291	1	CLK3,EDC3		CLK3	CLK3	0.6753	291	1
2_MACS_peak_20358_lociStitched	chr6	26194549	26206727	2	8823	11134.3454	292	1	HIST1H2BF,HIST1H4E,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H2BF	HIST1H2BF	0.8687	292	1
4_MACS_peak_4698_lociStitched	chr11	112869094	112880781	4	8822	7543.9585	293	1	NCAM1		NCAM1	NCAM1	0.1622	293	1
7_MACS_peak_11656_lociStitched	chr19	19173497	19184057	7	8810	9562.08	294	1	SLC25A42	ARMC6,SUGP2	SLC25A42	SLC25A42	0.364	294	1
4_MACS_peak_19983_lociStitched	chr5	180227810	180238857	4	8810	8759.1663	295	1	MGAT1	LOC729678,ZFP62	MGAT1	MGAT1	0.3312	295	1
4_MACS_peak_15010_lociStitched	chr21	34696339	34705733	4	8785	9645.7592	296	1	IFNAR1		IFNAR1	IFNAR1	0.4324	296	1
4_MACS_peak_17234_lociStitched	chr3	156869377	156879404	4	8781	14444.8962	297	1	CCNL1	LOC339894	CCNL1	CCNL1	0.751	297	1
4_MACS_peak_12095_lociStitched	chr19	48823828	48837702	4	8772	11847.0086	298	1	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	EMP3	0.7908	298	1
2_MACS_peak_24320_lociStitched	chr9	70486899	70497934	2	8763	12753.1495	299	1	CBWD5,CBWD3		CBWD5	CBWD5	0.2424	299	1
4_MACS_peak_15485_lociStitched	chr22	37614409	37628277	4	8762	8376.272	300	1	RAC2	C1QTNF6,SSTR3	SSTR3	SSTR3	0.0824	300	1
3_MACS_peak_13552_lociStitched	chr2	158292422	158302065	3	8757	11462.6341	301	1	CYTIP		CYTIP	CYTIP	0.4287	301	1
4_MACS_peak_12404_lociStitched	chr2	11886329	11897334	4	8757	9824.1635	302	1	LPIN1		LPIN1	LPIN1	0.1899	302	1
8_MACS_peak_2951_lociStitched	chr10	45949680	45961158	8	8756	6434.5668	303	1	MARCH8		MARCH8	MARCH8	0.1778	303	1
7_MACS_peak_10709_lociStitched	chr18	12855837	12868676	7	8738	7015.2296	304	1	PTPN2		PTPN2	PTPN2	0.3055	304	1
3_MACS_peak_18953_lociStitched	chr5	56109350	56119455	3	8719	9582.5715	305	1	MAP3K1		MAP3K1	MAP3K1	0.3217	305	1
2_MACS_peak_1861_lociStitched	chr1	178541741	178552193	2	8685	11997.8508	306	1		C1orf220	C1orf220	C1orf220	0.2335	306	1
5_MACS_peak_24484_lociStitched	chr9	94700308	94713309	5	8676	8067.1205	307	1	ROR2		ROR2	ROR2	0.2896	307	1
3_MACS_peak_12702_lociStitched	chr2	46768597	46778518	3	8669	9116.4069	308	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	0.521	308	1
4_MACS_peak_20177_lociStitched	chr6	13298765	13308396	4	8660	10097.1404	309	1	TBC1D7		TBC1D7	TBC1D7	0.4594	309	1
5_MACS_peak_13110_lociStitched	chr2	87765877	87777092	5	8648	6538.345	310	1	NCRNA00152		NCRNA00152	NCRNA00152	0.4323	310	1
4_MACS_peak_783_lociStitched	chr1	65422077	65432856	4	8641	7773.8148	311	1	JAK1		JAK1	JAK1	0.1882	311	1
3_MACS_peak_20562_lociStitched	chr6	33279767	33292259	3	8638	13592.5452	312	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	0.85	312	1
3_MACS_peak_12237_lociStitched	chr19	55762391	55771673	3	8606	8448.4764	313	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	PPP6R1	0.303	313	1
6_MACS_peak_21193_lociStitched	chr6	109213080	109227670	6	8602	7735.618	314	1	ARMC2		ARMC2	ARMC2	0.2227	314	1
7_MACS_peak_15381_lociStitched	chr22	29206945	29220841	7	8601	7253.712	315	1		CCDC117,XBP1	XBP1	XBP1	1.0273	315	1
4_MACS_peak_11642_lociStitched	chr19	18942616	18951598	4	8592	8965.8324	316	1	UPF1	COMP	UPF1	UPF1	0.4771	316	1
3_MACS_peak_14319_lociStitched	chr20	9487772	9499118	3	8581	6151.8012	317	1	C20orf103		C20orf103	C20orf103	0.3424	317	1
5_MACS_peak_4743_lociStitched	chr11	118268980	118282467	5	8579	8620.8904	318	1	UBE4A,ATP5L	MLL	ATP5L	ATP5L	0.5152	318	1
5_MACS_peak_327_lociStitched	chr1	27018641	27033330	5	8527	10167.7258	319	1	ARID1A		ARID1A	ARID1A	0.3163	319	1
5_MACS_peak_22791_lociStitched	chr7	150064304	150083827	5	8522	10114.8663	320	1	REPIN1,ZNF775	LRRC61,C7orf29,LOC728743,LOC285972,ACTR3C,RARRES2	ZNF775	LOC728743	0.4944	320	1
2_MACS_peak_10679_lociStitched	chr18	9135477	9144835	2	8519	13175.1282	321	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.4971	321	1
1_MACS_peak_4084_lociStitched	chr11	62306125	62314637	1	8513	7967.232	322	1	AHNAK	EEF1G,TUT1	AHNAK	EEF1G	0.5301	322	1
2_MACS_peak_24160_lociStitched	chr9	33288650	33299883	2	8502	14395.0895	323	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	BAG1	0.4098	323	1
4_MACS_peak_22621_lociStitched	chr7	130785012	130796315	4	8498	11419.4209	324	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.2523	324	1
5_MACS_peak_3624_lociStitched	chr11	307951	321294	5	8495	10781.144	325	1	IFITM2,IFITM1,IFITM3	NLRP6,ATHL1,B4GALNT4,IFITM5	IFITM1	IFITM1	0.8245	325	1
3_MACS_peak_11370_lociStitched	chr19	11195950	11207675	3	8493	13137.8625	326	1	LDLR		LDLR	LDLR	0.3828	326	1
5_MACS_peak_23592_lociStitched	chr8	107669379	107683303	5	8490	9710.5976	327	1	OXR1		OXR1	OXR1	0.1392	327	1
2_MACS_peak_15937_lociStitched	chr3	20080494	20091474	2	8487	10715.382	328	1	KAT2B	C3orf48	KAT2B	KAT2B	0.2071	328	1
5_MACS_peak_16670_lociStitched	chr3	101509735	101522098	5	8487	8327.7168	329	1	FAM55C	NFKBIZ	FAM55C	FAM55C	0.4238	329	1
4_MACS_peak_8357_lociStitched	chr15	90726576	90737227	4	8477	10999.2877	330	1	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	SEMA4B	0.4707	330	1
5_MACS_peak_22835_lociStitched	chr7	155533316	155547606	5	8470	7240.743	331	1	RBM33		SHH	SHH	NONE	331	1
6_MACS_peak_4378_lociStitched	chr11	72845442	72856099	6	8427	8746.1999	332	1	FCHSD2		FCHSD2	FCHSD2	0.2015	332	1
1_MACS_peak_11633_lociStitched	chr19	18625425	18633840	1	8416	13674.375	333	1	ELL	C19orf50,UBA52,FKBP8	ELL	ELL	0.4814	333	1
7_MACS_peak_13929_lociStitched	chr2	202047286	202060983	7	8403	7000.5367	334	1	CASP10	CASP8	CASP10	CASP10	0.3613	334	1
1_MACS_peak_15046_lociStitched	chr21	36254267	36262664	1	8398	10687.7016	335	1	RUNX1		RUNX1	RUNX1	0.1976	335	1
5_MACS_peak_15181_lociStitched	chr21	45552807	45566314	5	8372	11275.6436	336	1	C21orf33	PWP2	C21orf33	C21orf33	0.58	336	1
4_MACS_peak_16966_lociStitched	chr3	128896992	128908217	4	8362	10092.3975	337	1	CNBP	ISY1	CNBP	CNBP	0.5167	337	1
8_MACS_peak_5061_lociStitched	chr12	15101412	15116032	8	8333	6716.428	338	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	ARHGDIB	0.2843	338	1
3_MACS_peak_12585_lociStitched	chr2	37543513	37552884	3	8324	7559.5857	339	1	PRKD3	QPCT	PRKD3	PRKD3	0.1494	339	1
2_MACS_peak_7980_lociStitched	chr15	66789049	66798252	2	8314	12367.9117	340	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	1.2588	340	1
5_MACS_peak_13679_lociStitched	chr2	173411015	173423719	5	8302	9572.464	341	1	PDK1		PDK1	PDK1	0.3731	341	1
4_MACS_peak_14931_lociStitched	chr21	19184067	19193803	4	8281	8818.8688	342	1	C21orf91		C21orf91	C21orf91	0.5387	342	1
