REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1_jia.bam
3_MACS_peak_24517_lociStitched	chr9	96226038	96231813	3	3031	2340.6075
2_MACS_peak_21479_lociStitched	chr6	144670285	144676058	2	4176	3331.0209999999997
3_MACS_peak_1200_lociStitched	chr1	120797851	120803623	3	3433	3283.6908
2_MACS_peak_16087_lociStitched	chr3	37030559	37036330	2	4370	8965.2485
2_MACS_peak_12974_lociStitched	chr2	69870239	69876007	2	3075	3150.4816
3_MACS_peak_5297_lociStitched	chr12	47750072	47755839	3	2439	2068.6229000000003
2_MACS_peak_16645_lociStitched	chr3	100210530	100216296	2	3071	4386.7728
2_MACS_peak_18285_lociStitched	chr4	114557360	114563126	2	4351	2976.9858
3_MACS_peak_20669_lociStitched	chr6	37136947	37142712	3	4020	3493.0135
2_MACS_peak_5120_lociStitched	chr12	25534883	25540640	2	5159	10627.422
2_MACS_peak_10995_lociStitched	chr19	506198	511952	2	3747	8274.252
2_MACS_peak_15171_lociStitched	chr21	45299202	45304953	2	3154	2690.3178
2_MACS_peak_18757_lociStitched	chr5	7868564	7874315	2	4427	3473.604
2_MACS_peak_24337_lociStitched	chr9	71457866	71463614	2	5736	4361.0076
3_MACS_peak_13675_lociStitched	chr2	173355903	173361649	3	4817	3380.9464000000003
3_MACS_peak_9372_lociStitched	chr16	88747549	88753293	3	3789	3454.4416
1_MACS_peak_2107_lociStitched	chr1	201704669	201710411	1	5743	8946.036
2_MACS_peak_10354_lociStitched	chr17	66254310	66260052	2	2567	2728.0242000000003
4_MACS_peak_21736_lociStitched	chr7	7286918	7292659	4	3002	2257.9353
2_MACS_peak_9180_lociStitched	chr16	67595315	67601055	2	3574	5340.496
2_MACS_peak_13686_lociStitched	chr2	173458190	173463924	2	3752	3622.1678
2_MACS_peak_24495_lociStitched	chr9	95168579	95174313	2	2075	1995.4319999999998
2_MACS_peak_3961_lociStitched	chr11	41435100	41440832	2	2069	2127.1452
2_MACS_peak_8905_lociStitched	chr16	27210359	27216088	2	2945	3477.5029999999997
2_MACS_peak_11151_lociStitched	chr19	3060545	3066274	2	3557	4220.5543
2_MACS_peak_6169_lociStitched	chr12	133021291	133027018	2	3455	4079.9148
3_MACS_peak_15007_lociStitched	chr21	34680365	34686091	3	2589	2134.0802
2_MACS_peak_23328_lociStitched	chr8	71060324	71066049	2	2513	2686.7425
2_MACS_peak_6758_lociStitched	chr14	24710904	24716628	2	3036	4271.2488
2_MACS_peak_7634_lociStitched	chr15	41770402	41776126	2	1946	2137.3416
2_MACS_peak_20736_lociStitched	chr6	42738113	42743836	2	4815	7793.009099999999
1_MACS_peak_18672_lociStitched	chr4	185454585	185460306	1	5722	7457.895600000001
4_MACS_peak_12016_lociStitched	chr19	45550202	45555922	4	2584	1875.5880000000002
2_MACS_peak_9291_lociStitched	chr16	81685694	81691413	2	2217	1873.5444
3_MACS_peak_13669_lociStitched	chr2	173302078	173307797	3	3752	3050.5146
2_MACS_peak_16894_lociStitched	chr3	121793474	121799193	2	5430	5296.3659
2_MACS_peak_13097_lociStitched	chr2	86421469	86427186	2	2723	2428.5816
2_MACS_peak_607_lociStitched	chr1	44491460	44497174	2	2542	2570.7286
3_MACS_peak_18804_lociStitched	chr5	32206836	32212549	3	3280	3480.9309
3_MACS_peak_12894_lociStitched	chr2	64499208	64504919	3	4843	3378.6276000000003
2_MACS_peak_8450_lociStitched	chr15	97503210	97508920	2	3554	3974.731
2_MACS_peak_2767_lociStitched	chr10	17060912	17066621	2	3169	3189.0474
1_MACS_peak_6332_lociStitched	chr13	41554889	41560598	1	5710	6072.6633
2_MACS_peak_10282_lociStitched	chr17	62093116	62098825	2	1964	2495.4039
2_MACS_peak_14382_lociStitched	chr20	18615433	18621141	2	2309	1970.4016000000001
3_MACS_peak_8898_lociStitched	chr16	25117946	25123653	3	2209	1515.2085000000002
2_MACS_peak_23454_lociStitched	chr8	94924411	94930117	2	2084	2374.2666
2_MACS_peak_21566_lociStitched	chr6	157798046	157803750	2	3082	2998.0224
5_MACS_peak_3033_lociStitched	chr10	61894530	61900226	5	2770	2424.2176
1_MACS_peak_15916_lociStitched	chr3	16925545	16931241	1	5697	5785.9968
2_MACS_peak_14094_lociStitched	chr2	227699224	227704916	2	5105	7846.4220000000005
3_MACS_peak_15352_lociStitched	chr22	26878908	26884600	3	2973	3757.8584
2_MACS_peak_7570_lociStitched	chr15	40212705	40218392	2	2261	3258.0822999999996
2_MACS_peak_14886_lociStitched	chr21	9963297	9968983	2	4849	6940.3315999999995
2_MACS_peak_492_lociStitched	chr1	36850295	36855980	2	4131	6985.727999999999
2_MACS_peak_3696_lociStitched	chr11	5250363	5256048	2	2035	2006.2365
2_MACS_peak_24739_lociStitched	chr9	124130476	124136159	2	4305	5339.7468
2_MACS_peak_15764_lociStitched	chr3	2981507	2987187	2	2396	2315.736
2_MACS_peak_16548_lociStitched	chr3	72318475	72324153	2	2045	2141.1738
2_MACS_peak_25223_lociStitched	chrX	47415646	47421321	2	1944	2093.5075
1_MACS_peak_9379_lociStitched	chr16	88846429	88852097	1	5669	3765.8192
2_MACS_peak_1785_lociStitched	chr1	172149494	172155161	2	3972	4474.6632
2_MACS_peak_7381_lociStitched	chr14	103365121	103370787	2	5235	4499.3706
2_MACS_peak_14793_lociStitched	chr20	56191145	56196810	2	4753	4685.5215
3_MACS_peak_18860_lociStitched	chr5	41869806	41875470	3	1845	1276.0992
3_MACS_peak_10373_lociStitched	chr17	67322619	67328281	3	1868	1865.6290000000001
2_MACS_peak_12031_lociStitched	chr19	45922500	45928162	2	2106	2019.6354000000001
2_MACS_peak_17623_lociStitched	chr3	195162015	195167676	2	2884	4101.3945
3_MACS_peak_7115_lociStitched	chr14	74955367	74961027	3	2183	2090.804
2_MACS_peak_20466_lociStitched	chr6	30684382	30690042	2	5097	5988.8460000000005
4_MACS_peak_2692_lociStitched	chr10	11569318	11574977	4	3834	2980.5952999999995
3_MACS_peak_15634_lociStitched	chr22	42332183	42337842	3	2957	3939.2299000000003
2_MACS_peak_24386_lociStitched	chr9	80810932	80816590	2	2159	1949.7468000000001
2_MACS_peak_23882_lociStitched	chr8	145743227	145748884	2	2696	3362.5208000000002
2_MACS_peak_16283_lociStitched	chr3	49055103	49060756	2	5308	9980.9368
5_MACS_peak_17862_lociStitched	chr4	26858708	26864360	5	4749	4034.3976
2_MACS_peak_25558_lociStitched	chrX	153245984	153251636	2	1680	1450.8683999999998
2_MACS_peak_25466_lociStitched	chrX	119759120	119764770	2	1976	2034.5649999999998
3_MACS_peak_22172_lociStitched	chr7	73152431	73158075	3	2930	2889.1636000000003
2_MACS_peak_24966_lociStitched	chr9	136237875	136243518	2	3279	6354.582300000001
3_MACS_peak_23636_lociStitched	chr8	119516240	119521878	3	4391	2687.0708
2_MACS_peak_8198_lociStitched	chr15	78375472	78381108	2	3467	3923.2196000000004
3_MACS_peak_24122_lociStitched	chr9	29791285	29796921	3	1769	2029.5235999999998
2_MACS_peak_8259_lociStitched	chr15	82554038	82559673	2	2877	3311.126
2_MACS_peak_20600_lociStitched	chr6	34720525	34726160	2	2451	3989.58
2_MACS_peak_11146_lociStitched	chr19	2840584	2846218	2	2746	3453.0786
2_MACS_peak_24745_lociStitched	chr9	125025567	125031199	2	4568	9828.966400000001
2_MACS_peak_9881_lociStitched	chr17	36580298	36585927	2	2797	2499.276
3_MACS_peak_8946_lociStitched	chr16	29392794	29398421	3	2429	2129.2568
3_MACS_peak_4241_lociStitched	chr11	65833952	65839577	3	5234	4001.625
3_MACS_peak_22481_lociStitched	chr7	106807622	106813244	3	3823	8759.6382
3_MACS_peak_7450_lociStitched	chr15	20721982	20727603	3	2272	1992.6444999999999
3_MACS_peak_2022_lociStitched	chr1	193035297	193040917	3	4338	3124.7200000000003
2_MACS_peak_16475_lociStitched	chr3	60638669	60644288	2	1730	1500.2730000000001
2_MACS_peak_20651_lociStitched	chr6	36646093	36651710	2	5255	5829.3226
2_MACS_peak_14742_lociStitched	chr20	50016440	50022056	2	2026	1884.7296000000001
2_MACS_peak_20356_lociStitched	chr6	26184050	26189666	2	1766	1836.432
3_MACS_peak_6664_lociStitched	chr13	115042943	115048558	3	5235	7050.194
2_MACS_peak_23422_lociStitched	chr8	86099251	86104865	2	5543	3805.7306
2_MACS_peak_1665_lociStitched	chr1	161731656	161737264	2	3517	6649.4056
2_MACS_peak_1929_lociStitched	chr1	183038656	183044260	2	5511	3675.6636000000003
2_MACS_peak_18053_lociStitched	chr4	75263441	75269045	2	1793	1519.8048
3_MACS_peak_15887_lociStitched	chr3	15368862	15374465	3	3275	2724.1786
2_MACS_peak_4664_lociStitched	chr11	110243456	110249057	2	3188	4329.573
2_MACS_peak_18850_lociStitched	chr5	39072230	39077829	2	5408	7613.520199999999
3_MACS_peak_2228_lociStitched	chr1	206748433	206754028	3	2632	2226.2504999999996
3_MACS_peak_2348_lociStitched	chr1	220262612	220268207	3	2355	2440.5389999999998
2_MACS_peak_5737_lociStitched	chr12	93788215	93793809	2	1869	2037.3348
2_MACS_peak_6129_lociStitched	chr12	124937037	124942631	2	3250	3204.2432
2_MACS_peak_1264_lociStitched	chr1	145616611	145622204	2	2116	2023.5474000000002
2_MACS_peak_15632_lociStitched	chr22	42225312	42230905	2	3723	5399.4822
1_MACS_peak_1604_lociStitched	chr1	160640904	160646494	1	5591	5593.353999999999
1_MACS_peak_5008_lociStitched	chr12	10017806	10023396	1	5591	8419.099
2_MACS_peak_1000_lociStitched	chr1	98325301	98330887	2	3244	3097.9955999999997
2_MACS_peak_1782_lociStitched	chr1	171749737	171755321	2	3690	4335.4176
2_MACS_peak_11421_lociStitched	chr19	12775681	12781259	2	4840	8340.2256
2_MACS_peak_1280_lociStitched	chr1	147070697	147076273	2	3533	4084.9776
2_MACS_peak_20538_lociStitched	chr6	32222719	32228295	2	2174	2085.9816
2_MACS_peak_24949_lociStitched	chr9	135225556	135231129	2	5504	5383.518
2_MACS_peak_19512_lociStitched	chr5	131745754	131751324	2	5527	6232.83
2_MACS_peak_500_lociStitched	chr1	37939976	37945544	2	4203	3757.8432000000003
2_MACS_peak_4581_lociStitched	chr11	100586116	100591684	2	3291	2931.5519999999997
2_MACS_peak_8065_lociStitched	chr15	70387595	70393163	2	5520	7308.5568
2_MACS_peak_2496_lociStitched	chr1	229991553	229997116	2	1793	1792.9549
3_MACS_peak_878_lociStitched	chr1	84764082	84769644	3	4180	3563.5734
1_MACS_peak_5018_lociStitched	chr12	11801182	11806742	1	5561	6846.584
2_MACS_peak_18745_lociStitched	chr5	5751248	5756808	2	5432	4383.504
2_MACS_peak_4336_lociStitched	chr11	69060957	69066516	2	3623	6037.629900000001
2_MACS_peak_24202_lociStitched	chr9	35157613	35163172	2	4220	4058.0699999999997
2_MACS_peak_12287_lociStitched	chr19	57900629	57906187	2	2316	2836.2473999999997
2_MACS_peak_15024_lociStitched	chr21	34912743	34918301	2	5459	10623.5612
2_MACS_peak_1142_lociStitched	chr1	117908619	117914176	2	3429	4434.486
2_MACS_peak_21416_lociStitched	chr6	139579048	139584603	2	1747	1368.752
3_MACS_peak_2935_lociStitched	chr10	45454388	45459942	3	2137	1495.6922
2_MACS_peak_24583_lociStitched	chr9	100806917	100812469	2	2703	3612.1312
3_MACS_peak_12876_lociStitched	chr2	64366785	64372336	3	5497	6523.5352
3_MACS_peak_18132_lociStitched	chr4	87878134	87883685	3	2602	1962.8336000000002
3_MACS_peak_19965_lociStitched	chr5	179046127	179051675	3	4244	6240.3904
2_MACS_peak_8869_lociStitched	chr16	22542023	22547567	2	1721	2164.9320000000002
3_MACS_peak_16098_lociStitched	chr3	38035085	38040629	3	3399	3968.9496
2_MACS_peak_8471_lociStitched	chr15	100242787	100248329	2	3367	5224.4434
2_MACS_peak_14811_lociStitched	chr20	57481815	57487356	2	3233	3733.5258
2_MACS_peak_6796_lociStitched	chr14	33505118	33510656	2	2428	2044.0757999999998
2_MACS_peak_14848_lociStitched	chr20	61555464	61560998	2	4032	3519.6240000000003
2_MACS_peak_4718_lociStitched	chr11	115090209	115095741	2	5453	11316.259199999999
2_MACS_peak_13527_lociStitched	chr2	152586069	152591599	2	2946	2903.803
4_MACS_peak_912_lociStitched	chr1	87522784	87528313	4	3075	2891.667
2_MACS_peak_13804_lociStitched	chr2	191044430	191049957	2	5294	5384.4034
2_MACS_peak_16138_lociStitched	chr3	42233476	42239002	2	5474	4106.3706
5_MACS_peak_12593_lociStitched	chr2	37878124	37883649	5	5002	2881.8399999999997
2_MACS_peak_13084_lociStitched	chr2	85838566	85844091	2	1896	1703.91
2_MACS_peak_24214_lociStitched	chr9	35828564	35834087	2	1976	3219.3567
2_MACS_peak_11284_lociStitched	chr19	8509014	8514535	2	5418	6998.4196
2_MACS_peak_2648_lociStitched	chr10	5851253	5856773	2	3093	4183.0560000000005
4_MACS_peak_10830_lociStitched	chr18	30459743	30465262	4	3373	2673.4036
3_MACS_peak_19994_lociStitched	chr5	180668634	180674153	3	5041	4914.1176
3_MACS_peak_21601_lociStitched	chr6	159270678	159276197	3	4292	3948.2926
2_MACS_peak_16981_lociStitched	chr3	129042274	129047787	2	1808	1720.056
3_MACS_peak_6112_lociStitched	chr12	123713450	123718956	3	3321	3382.8864
1_MACS_peak_6326_lociStitched	chr13	41236379	41241885	1	5507	5020.9214
1_MACS_peak_10184_lociStitched	chr17	55333033	55338539	1	5507	5766.4338
2_MACS_peak_9412_lociStitched	chr16	90015221	90020726	2	1743	1581.036
2_MACS_peak_12783_lociStitched	chr2	54982554	54988057	2	3963	3882.9168
3_MACS_peak_13469_lociStitched	chr2	135809372	135814875	3	3103	4359.4766
1_MACS_peak_24944_lociStitched	chr9	134549444	134554936	1	5493	6230.1248000000005
2_MACS_peak_1278_lociStitched	chr1	147012387	147017876	2	3382	3702.3305
2_MACS_peak_10447_lociStitched	chr17	73869127	73874615	2	3479	3121.5744
2_MACS_peak_5271_lociStitched	chr12	46762272	46767756	2	5464	7171.975200000001
2_MACS_peak_18657_lociStitched	chr4	185337604	185343088	2	4676	3350.1756
3_MACS_peak_1605_lociStitched	chr1	160650730	160656213	3	3995	3077.0596
2_MACS_peak_14272_lociStitched	chr20	3776018	3781499	2	5267	3945.7718999999997
1_MACS_peak_3443_lociStitched	chr10	111967268	111972746	1	5479	8121.134999999999
1_MACS_peak_10736_lociStitched	chr18	13437064	13442542	1	5479	6231.7728
2_MACS_peak_11329_lociStitched	chr19	10608947	10614425	2	2928	4027.4256
2_MACS_peak_20224_lociStitched	chr6	16126868	16132345	2	4317	3619.2016000000003
1_MACS_peak_7538_lociStitched	chr15	34625153	34630625	1	5473	4898.5344
2_MACS_peak_10121_lociStitched	chr17	48132101	48137572	2	2695	3278.2232
2_MACS_peak_24347_lociStitched	chr9	71546492	71551961	2	4653	4288.7898000000005
2_MACS_peak_23930_lociStitched	chr9	1047545	1053013	2	3820	4221.296
4_MACS_peak_6946_lociStitched	chr14	59823087	59828553	4	2966	2442.7554
1_MACS_peak_12061_lociStitched	chr19	47216974	47222438	1	5465	7012.497600000001
2_MACS_peak_23696_lociStitched	chr8	125649444	125654906	2	3973	2982.7982
2_MACS_peak_20253_lociStitched	chr6	16736923	16742380	2	2263	1798.0815
2_MACS_peak_22745_lociStitched	chr7	142955925	142961382	2	1764	1410.0888
3_MACS_peak_8992_lociStitched	chr16	30102688	30108143	3	4123	4143.618
2_MACS_peak_23996_lociStitched	chr9	5763576	5769028	2	3706	2905.3708
2_MACS_peak_21532_lociStitched	chr6	152618270	152623720	2	5086	4109.3
2_MACS_peak_2550_lociStitched	chr1	235488228	235493676	2	4791	8048.330400000001
2_MACS_peak_8528_lociStitched	chr16	446852	452298	2	2536	2139.1888
2_MACS_peak_3444_lociStitched	chr10	111981217	111986662	2	1909	1693.395
2_MACS_peak_22739_lociStitched	chr7	140620160	140625604	2	2655	7661.8856
2_MACS_peak_12666_lociStitched	chr2	44935075	44940518	2	1999	1500.0908000000002
4_MACS_peak_23848_lociStitched	chr8	145047815	145053258	4	2252	1710.7349000000002
3_MACS_peak_23856_lociStitched	chr8	145132663	145138104	3	3018	2570.8725
2_MACS_peak_9017_lociStitched	chr16	30388477	30393913	2	2802	4445.0172
2_MACS_peak_15547_lociStitched	chr22	39468422	39473857	2	2274	1935.9470000000001
2_MACS_peak_15118_lociStitched	chr21	43943639	43949073	2	4241	4741.7084
2_MACS_peak_5756_lociStitched	chr12	94651608	94657036	2	1507	1088.314
2_MACS_peak_11119_lociStitched	chr19	2490625	2496053	2	2925	3080.9328
2_MACS_peak_12093_lociStitched	chr19	48758390	48763818	2	4332	5600.6104000000005
1_MACS_peak_23803_lociStitched	chr8	142126709	142132137	1	5429	6309.507200000001
2_MACS_peak_1411_lociStitched	chr1	153959262	153964689	2	2817	4807.7793
2_MACS_peak_1066_lociStitched	chr1	110161713	110167137	2	2723	2771.664
2_MACS_peak_9914_lociStitched	chr17	37998613	38004037	2	1792	1724.832
2_MACS_peak_5203_lociStitched	chr12	31752084	31757506	2	2245	1385.8632
1_MACS_peak_23522_lociStitched	chr8	101318112	101323534	1	5423	6425.6122000000005
3_MACS_peak_7794_lociStitched	chr15	53019738	53025156	3	4965	5736.036599999999
3_MACS_peak_8621_lociStitched	chr16	2731912	2737326	3	2405	1984.231
4_MACS_peak_17690_lociStitched	chr4	1207412	1212824	4	4392	2711.9532
3_MACS_peak_10969_lociStitched	chr18	72162842	72168253	3	3559	3482.5195999999996
3_MACS_peak_22181_lociStitched	chr7	74071125	74076536	3	5090	4769.2554
1_MACS_peak_9887_lociStitched	chr17	36857205	36862614	1	5410	6343.134300000001
2_MACS_peak_15805_lociStitched	chr3	9690561	9695970	2	3309	3536.9451000000004
2_MACS_peak_12033_lociStitched	chr19	45942727	45948133	2	2276	1714.2426
2_MACS_peak_7929_lociStitched	chr15	64752180	64757584	2	4180	4291.3164
2_MACS_peak_3247_lociStitched	chr10	91806538	91811938	2	3324	2293.38
2_MACS_peak_20752_lociStitched	chr6	43138248	43143648	2	4339	5371.92
1_MACS_peak_3673_lociStitched	chr11	3009088	3014487	1	5400	6264.9996
3_MACS_peak_2858_lociStitched	chr10	28820831	28826227	3	4025	5805.0168
2_MACS_peak_17538_lociStitched	chr3	186284180	186289572	2	3924	6328.5904
2_MACS_peak_17815_lociStitched	chr4	17577233	17582624	2	5375	9356.0805
2_MACS_peak_23058_lociStitched	chr8	28347237	28352623	2	4224	3738.4226000000003
2_MACS_peak_22870_lociStitched	chr8	1457525	1462907	2	1875	1496.1960000000001
2_MACS_peak_17614_lociStitched	chr3	194205971	194211351	2	4177	5446.174
1_MACS_peak_17286_lociStitched	chr3	169772305	169777683	1	5379	5539.34
2_MACS_peak_24852_lociStitched	chr9	130741117	130746494	2	3846	3586.4590000000003
3_MACS_peak_14589_lociStitched	chr20	39636816	39642192	3	3550	2542.848
2_MACS_peak_22658_lociStitched	chr7	136947174	136952550	2	1412	1355.8272
2_MACS_peak_10583_lociStitched	chr17	79825194	79830567	2	3972	7025.1975
2_MACS_peak_16924_lociStitched	chr3	124860086	124865458	2	1691	1634.1624000000002
1_MACS_peak_24437_lociStitched	chr9	88964690	88970062	1	5373	7541.2136
2_MACS_peak_10526_lociStitched	chr17	76730621	76735992	2	3580	2848.2413
3_MACS_peak_24626_lociStitched	chr9	108090454	108095825	3	4558	3487.3903
2_MACS_peak_5441_lociStitched	chr12	54670258	54675628	2	3278	4565.574
2_MACS_peak_19602_lociStitched	chr5	138940084	138945453	2	3064	3773.8700999999996
2_MACS_peak_19718_lociStitched	chr5	149865338	149870706	2	4065	3470.412
2_MACS_peak_4795_lociStitched	chr11	120937661	120943025	2	4128	3690.432
3_MACS_peak_4806_lociStitched	chr11	122953377	122958740	3	2984	2259.4319
2_MACS_peak_23045_lociStitched	chr8	27936311	27941674	2	3153	3121.8023
2_MACS_peak_3636_lociStitched	chr11	502478	507839	2	4865	11926.080600000001
3_MACS_peak_15874_lociStitched	chr3	15040210	15045571	3	2815	2216.2374
2_MACS_peak_9663_lociStitched	chr17	17739024	17744384	2	3209	3959.968
2_MACS_peak_15884_lociStitched	chr3	15320550	15325910	2	1504	1462.744
2_MACS_peak_11100_lociStitched	chr19	2163278	2168637	2	3631	4643.5735
2_MACS_peak_12696_lociStitched	chr2	46573486	46578843	2	2762	2287.9746999999998
3_MACS_peak_22050_lociStitched	chr7	50460926	50466283	3	1583	2056.5523000000003
2_MACS_peak_16747_lociStitched	chr3	112178269	112183624	2	3768	2539.8765
2_MACS_peak_9391_lociStitched	chr16	89159832	89165186	2	2648	2135.7106
2_MACS_peak_10280_lociStitched	chr17	62004971	62010323	2	2192	1750.6392
1_MACS_peak_11520_lociStitched	chr19	16186189	16191538	1	5350	12672.3159
1_MACS_peak_17803_lociStitched	chr4	15002632	15007981	1	5350	9796.6935
2_MACS_peak_19431_lociStitched	chr5	118720258	118725606	2	1624	1935.4412
1_MACS_peak_21452_lociStitched	chr6	143264192	143269537	1	5346	8720.902
4_MACS_peak_19177_lociStitched	chr5	88026556	88031899	4	4218	3061.5389999999998
2_MACS_peak_10323_lociStitched	chr17	62914622	62919961	2	2923	5923.0866
3_MACS_peak_23313_lociStitched	chr8	67973455	67978791	3	4861	5630.013599999999
1_MACS_peak_20255_lociStitched	chr6	16759051	16764383	1	5333	13519.8192
2_MACS_peak_18069_lociStitched	chr4	77116636	77121957	2	5242	4092.3811
3_MACS_peak_18839_lociStitched	chr5	36237787	36243108	3	3827	5806.8072999999995
1_MACS_peak_21890_lociStitched	chr7	26237193	26242514	1	5322	6569.3066
2_MACS_peak_24218_lociStitched	chr9	36140007	36145326	2	1955	2518.5465
2_MACS_peak_12547_lociStitched	chr2	30368529	30373847	2	5096	8466.256000000001
3_MACS_peak_19018_lociStitched	chr5	65115581	65120892	3	3931	3312.4707000000003
3_MACS_peak_1481_lociStitched	chr1	155683142	155688452	3	3301	2879.613
1_MACS_peak_22796_lociStitched	chr7	150100778	150106088	1	5311	6484.572
2_MACS_peak_5705_lociStitched	chr12	92168148	92173454	2	2939	2779.2828000000004
2_MACS_peak_17797_lociStitched	chr4	14166182	14171488	2	5261	4335.0019999999995
2_MACS_peak_4280_lociStitched	chr11	67006820	67012125	2	4100	6154.330499999999
1_MACS_peak_9671_lociStitched	chr17	18085515	18090819	1	5305	6875.5752
3_MACS_peak_21572_lociStitched	chr6	157978104	157983407	3	1921	1555.3699
3_MACS_peak_5515_lociStitched	chr12	58145078	58150380	3	4543	4288.2576
2_MACS_peak_17178_lociStitched	chr3	152016039	152021338	2	5216	4929.1298
2_MACS_peak_3629_lociStitched	chr11	326413	331709	2	2238	2535.7248
3_MACS_peak_13483_lociStitched	chr2	136871734	136877028	3	5146	4140.4374
2_MACS_peak_2115_lociStitched	chr1	202112407	202117699	2	2315	2873.556
1_MACS_peak_13119_lociStitched	chr2	87795915	87801205	1	5291	4308.705
2_MACS_peak_20090_lociStitched	chr6	7154173	7159462	2	5231	4493.5344000000005
2_MACS_peak_4707_lociStitched	chr11	113200182	113205470	2	2033	1840.7528000000002
2_MACS_peak_20014_lociStitched	chr6	356485	361771	2	3030	2723.3472
4_MACS_peak_18436_lociStitched	chr4	144323625	144328908	4	1978	1911.3894
2_MACS_peak_5436_lociStitched	chr12	54116752	54122033	2	1831	1700.482
3_MACS_peak_23032_lociStitched	chr8	27261006	27266285	3	3687	2389.2754
2_MACS_peak_3181_lociStitched	chr10	76990565	76995841	2	2988	1987.4692
2_MACS_peak_20869_lociStitched	chr6	53934776	53940047	2	1598	1655.6210999999998
2_MACS_peak_1838_lociStitched	chr1	175176026	175181294	2	5232	4320.2868
2_MACS_peak_18214_lociStitched	chr4	100867068	100872336	2	4008	3815.6124000000004
2_MACS_peak_22957_lociStitched	chr8	19535005	19540273	2	3869	3353.082
1_MACS_peak_1348_lociStitched	chr1	151027465	151032731	1	5267	5708.344
1_MACS_peak_21358_lociStitched	chr6	133561334	133566599	1	5266	3424.3559999999998
2_MACS_peak_18036_lociStitched	chr4	73933706	73938969	2	4273	5617.1999
2_MACS_peak_11262_lociStitched	chr19	7459120	7464381	2	2509	2778.3341
2_MACS_peak_249_lociStitched	chr1	22778216	22783476	2	1619	2658.404
2_MACS_peak_13749_lociStitched	chr2	182321157	182326417	2	5149	3871.36
2_MACS_peak_21765_lociStitched	chr7	7855845	7861103	2	2972	2632.1548000000003
2_MACS_peak_8667_lociStitched	chr16	4561074	4566331	2	4145	3801.8624
2_MACS_peak_21815_lociStitched	chr7	18612180	18617435	2	1954	1777.241
1_MACS_peak_4517_lociStitched	chr11	85776497	85781749	1	5253	7872.2228
3_MACS_peak_11860_lociStitched	chr19	38805919	38811170	3	2388	1748.0578999999998
2_MACS_peak_4319_lociStitched	chr11	67976723	67981972	2	2801	6253.1337
2_MACS_peak_20649_lociStitched	chr6	36630286	36635534	2	1611	1525.5936000000002
3_MACS_peak_23569_lociStitched	chr8	104851489	104856736	3	3055	2095.6518
2_MACS_peak_13592_lociStitched	chr2	161559407	161564652	2	5130	3473.239
2_MACS_peak_18912_lociStitched	chr5	53833386	53838630	2	1886	1501.8816
1_MACS_peak_2502_lociStitched	chr1	230257059	230262301	1	5243	6341.2474
2_MACS_peak_15341_lociStitched	chr22	24666328	24671570	2	1957	1804.8206
2_MACS_peak_4482_lociStitched	chr11	82679076	82684316	2	3251	3101.032
2_MACS_peak_11437_lociStitched	chr19	12991328	12996567	2	2545	3763.1737000000003
2_MACS_peak_4438_lociStitched	chr11	76087678	76092915	2	2641	2454.5819
3_MACS_peak_12867_lociStitched	chr2	64277065	64282302	3	1859	1384.6628
2_MACS_peak_7811_lociStitched	chr15	56533457	56538690	2	4623	6450.719099999999
2_MACS_peak_15132_lociStitched	chr21	44592828	44598058	2	2750	4560.56
2_MACS_peak_19542_lociStitched	chr5	133557653	133562882	2	5149	6832.2114
2_MACS_peak_5924_lociStitched	chr12	110718310	110723537	2	4169	4017.4721999999997
1_MACS_peak_12070_lociStitched	chr19	47612554	47617780	1	5227	11148.625800000002
2_MACS_peak_17110_lociStitched	chr3	142659022	142664248	2	2022	2547.1524
1_MACS_peak_24372_lociStitched	chr9	74976075	74981290	1	5216	9925.188
3_MACS_peak_19365_lociStitched	chr5	111855754	111860967	3	4900	3120.5018
3_MACS_peak_22545_lociStitched	chr7	121008285	121013496	3	2703	2169.3393
1_MACS_peak_1987_lociStitched	chr1	186767840	186773047	1	5208	6856.0569
2_MACS_peak_4448_lociStitched	chr11	77181017	77186224	2	3470	4671.1997
4_MACS_peak_13291_lociStitched	chr2	109224969	109230176	4	4427	3530.3460000000005
1_MACS_peak_7842_lociStitched	chr15	59037694	59042895	1	5202	6371.225
2_MACS_peak_7465_lociStitched	chr15	23389008	23394206	2	1962	1977.839
1_MACS_peak_21019_lociStitched	chr6	88407707	88412900	1	5194	5041.3644
2_MACS_peak_5414_lociStitched	chr12	53688642	53693834	2	2222	1798.5087999999998
2_MACS_peak_19277_lociStitched	chr5	96211254	96216445	2	3582	3279.6738
2_MACS_peak_2277_lociStitched	chr1	209924929	209930119	2	1317	1070.1779999999999
3_MACS_peak_12227_lociStitched	chr19	54703939	54709129	3	4200	4429.146000000001
2_MACS_peak_18198_lociStitched	chr4	99560496	99565683	2	1531	1596.0398999999998
1_MACS_peak_23244_lociStitched	chr8	60018329	60023514	1	5186	4174.962
2_MACS_peak_5597_lociStitched	chr12	69200708	69205891	2	3145	4424.2088
4_MACS_peak_18045_lociStitched	chr4	74469677	74474859	4	2772	2339.1548000000003
2_MACS_peak_14665_lociStitched	chr20	46063010	46068188	2	1413	1595.8595999999998
2_MACS_peak_12675_lociStitched	chr2	45692718	45697895	2	4431	3486.1918
