GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL
RPAP3	1288.2240000000002	2795.1771000000003
RPE	1011.123	13.23
RPE65	0.0	972.9374
RPF1	527.9956999999999	252.3783
RPF2	1513.4	21.5018
RPGR	564.0288	221.3207
RPGRIP1	0.0	4966.5601
RPGRIP1L	1248.3225	601.9249000000001
RPH3AL	0.0	0.0
RPIA	1476.6613	11656.117999999999
RPL10	1160.6000000000001	5455.0246
RPL10A	1277.951	473.432
RPL11	1188.432	4188.923699999999
RPL12	1710.7694	819.0659
RPL13	584.3359999999999	1545.6561
RPL13AP17	0.0	962.0744
RPL13AP20	0.0	4724.6281
RPL13AP5	842.8799	2393.3785
RPL13AP6	0.0	10392.340100000001
RPL13P5	0.0	21378.047599999998
RPL14	1306.7782	935.7723999999998
RPL15	1425.2587999999998	2929.7894
RPL17	1580.018	854.9773
RPL17-C18ORF32	1831.6743999999999	854.9773
RPL18	1910.8516	2052.8876
RPL18A	753.878	3.8198999999999996
RPL18AP3	753.878	3.8198999999999996
RPL19	1424.6000000000001	3278.2693
RPL19P12	0.0	69.154
RPL21	803.285	40.0596
RPL21P28	803.285	40.0596
RPL21P44	0.0	582.2823
RPL22	1202.0	50.6759
RPL22L1	2562.2886	351.9996
RPL23	1779.8645	4179.5153
RPL23A	1588.1227000000001	3815.7349999999997
RPL23AP32	794.6223	7988.9983
RPL23AP53	936.0968	0.0
RPL23AP64	0.0	10038.607300000001
RPL23AP7	697.3417	1298.5156
RPL23AP82	1216.7318	3145.1539
RPL23P8	0.0	2130.3984
RPL24	1653.2871	7404.2904
RPL26	1877.2	2244.4265
RPL26L1	1032.5399	4339.6425
RPL27	1822.8	1772.1200000000001
RPL27A	2317.0377	6766.766
RPL28	1178.192	2599.7411000000006
RPL29	1061.1765	534.4983000000001
RPL29P2	0.0	5886.3099999999995
RPL3	2024.8248000000003	8174.550299999999
RPL30	846.6	14.1264
RPL31	1154.3000000000002	1269.2029
RPL31P11	0.0	7191.2348999999995
RPL32	1401.6619999999998	0.0
RPL32P3	1376.1	9191.202100000002
RPL34	1333.7887999999998	1124.2782
RPL35	1439.6	3023.5254999999997
RPL35A	2187.707	678.7104999999999
RPL36	1973.0938	2808.7309999999998
RPL36A	721.8249999999999	344.69379999999995
RPL36AL	640.9723	1042.3173
RPL37	2442.2000000000003	587.2656
RPL37A	1371.6	64.0266
RPL38	909.8505	260.9801
RPL39	815.974	3823.6459
RPL39L	1887.3458999999998	16472.6487
RPL3L	0.0	1258.3905
RPL4	1624.6421999999998	1156.9633
RPL41	2838.7536	3065.8357
RPL5	592.4565	2845.3267
RPL6	615.4442	57.4023
RPL7	1703.7534999999998	73.884
RPL7A	1015.078	109.2793
RPL7L1	1634.9579999999999	3165.0779999999995
RPL8	812.569	7423.3466
RPL9	1937.6067	826.2171
RPLP0	898.0	5140.283
RPLP1	1680.6000000000001	1868.5548999999999
RPLP2	1310.4542000000001	2016.1705
RPN1	1052.3590000000002	3316.8361999999997
RPN2	1622.9602	765.9214
RPP14	1226.412	598.7375
RPP21	618.6179999999999	114.64739999999999
RPP25	320.6308	14745.0965
RPP30	970.8	3201.7776
RPP38	1185.7458	1103.979
RPP40	1219.2135	3711.9505
RPPH1	785.3956000000001	54.4628
RPRD1A	1066.1601	2571.7943
RPRD1B	1346.4992	2927.6900000000005
RPRD2	2447.0	1706.2485000000001
RPRML	0.0	497.272
RPS10	867.4965000000001	919.2864
RPS10P7	0.0	1342.5586999999998
RPS11	2076.0366	3602.4721
RPS12	2096.6203	1102.44
RPS13	1608.8	3322.9455
RPS14	2170.74	7536.2005
RPS15	1516.56	3053.927
RPS15A	1418.25	973.8917000000001
RPS15AP10	0.0	1865.6035000000002
RPS16	1462.2023000000002	13816.8468
RPS17	1113.8	789.1632
RPS18	2136.3561	5570.1035999999995
RPS19	2182.7	6567.6002
RPS19BP1	1090.98	15391.514
RPS2	1363.6987	979.9708
RPS20	1042.3112999999998	3236.4027
RPS21	811.8	5416.478
RPS23	1323.7749000000001	1093.688
RPS24	1126.8362	1366.0849
RPS25	1587.2903	10424.290700000001
RPS26	1989.507	2873.9654999999993
RPS26P11	0.0	1952.4418
RPS27	1880.8344	4002.1719
RPS27A	1533.7132	1312.3322
RPS27L	1231.0878	2006.9116000000001
RPS28	1635.9614	6350.747600000001
RPS29	1124.7104000000002	1042.3173
RPS2P32	0.0	2614.4019
RPS3	1153.037	39.8664
RPS3A	2032.2223	265.4755
RPS4X	417.33160000000004	153.3346
RPS5	1018.5550000000001	1126.0910999999999
RPS6	857.8	513.9756
RPS6KA1	602.4078000000001	6855.474200000001
RPS6KA2	367.67089999999996	3260.6866000000005
RPS6KA3	500.0	133.1837
RPS6KA4	456.77729999999997	3948.8381999999997
RPS6KA5	542.8	1846.0445999999997
RPS6KA6	356.7096	0.0
RPS6KB1	1083.46	3211.9253000000003
RPS6KB2	1137.2	5143.975000000001
RPS6KC1	1740.5615	3662.6732999999995
RPS6KL1	0.0	1874.7748
RPS7	1681.848	633.3691
RPS7P5	0.0	5415.2956
RPS8	1475.9427999999998	7683.8204
RPS9	1530.3488	324.28069999999997
RPSA	1306.2863000000002	1064.8881999999999
RPSAP52	0.0	554.4447
RPSAP58	0.0	3700.6740999999997
RPSAP9	0.0	35.9657
RPTN	0.0	1675.0452
RPTOR	690.0768	1010.9716000000001
RPUSD1	690.7252	1719.8126
RPUSD2	919.7854000000001	8413.0292
RPUSD3	794.8297	498.40100000000007
RPUSD4	1076.6202	9070.528600000001
RQCD1	1681.8596000000002	1648.2629
RRAD	0.0	3639.5263999999993
RRAGA	675.8305	5.1342
RRAGB	669.5206	127.5458
RRAGC	1053.2238	511.93899999999996
RRAGD	1014.8	16105.501900000001
RRAS	2085.9970999999996	3278.5103999999997
RRAS2	595.7923	3075.9608
RRBP1	927.9144	2519.4846000000002
RREB1	810.5706	12487.289400000001
RRH	0.0	45.048
RRM1	1509.4	1554.5841
RRM2	1186.808	3461.4662
RRM2B	792.7603000000001	3419.309
RRN3	795.5075999999999	2095.3759
RRN3P1	0.0	3116.106
RRN3P2	0.0	0.0
RRN3P3	838.8774	3226.991
RRP1	1783.4	9150.840400000001
RRP12	1021.9141999999999	5950.983700000001
RRP15	1496.2376000000002	1877.9312
RRP1B	1801.0699	4822.774799999999
RRP36	683.1495	1413.9941
RRP7A	860.7174	5222.737099999999
RRP7B	786.1104	5692.754899999999
RRP8	1024.7871	1052.4214
RRP9	1319.9498	268.58250000000004
RRS1	1073.3480000000002	661.504
RS1	0.0	684.5300000000001
RSAD1	740.7394	2660.6893
RSAD2	0.0	1460.8336000000002
RSBN1	614.2620000000001	2854.8899
RSBN1L	1085.0026	605.8467
RSC1A1	0.0	4551.6612
RSF1	1281.3582999999999	1398.8960000000002
RSL1D1	1379.2936	4643.3186
RSL24D1	1333.8000000000002	3320.7771000000002
RSPH1	1786.4	8264.8511
RSPH10B2	0.0	1190.1531
RSPH3	492.78799999999995	2404.2916
RSPH4A	601.7085	3237.2141
RSPH6A	0.0	4544.2195
RSPH9	0.0	4875.5289999999995
RSPO1	0.0	3371.1034999999997
RSPO4	0.0	1316.1193
RSPRY1	1240.1496	1324.1656
RSRC1	2011.9449999999997	1014.4964
RSRC2	902.4179	822.4454
RSU1	856.4141	24.752000000000002
RTBDN	0.0	6464.952499999999
RTCD1	529.2147	236.0585
RTDR1	1264.0	15458.768999999998
RTEL1	1098.0386	6009.5306
RTF1	909.6136	2665.7456
RTKN	0.0	552.2375
RTKN2	855.7425	1777.1246999999998
RTN1	0.0	346.5903
RTN2	0.0	10292.4396
RTN3	910.4619	184.0254
RTN4	3031.4356	4589.117499999999
RTN4IP1	1231.9008999999999	0.0
RTN4R	0.0	316.0881
RTN4RL1	0.0	2245.1542
RTN4RL2	0.0	3294.4997000000003
RTP1	0.0	5363.583799999999
RTP2	0.0	1181.0942
RTP3	0.0	10676.007400000002
RTP4	3226.2	231.00400000000002
RTTN	1650.6000000000001	3119.2029
RUFY1	873.2976	3478.6134
RUFY2	627.3022	87.15599999999999
RUFY3	1127.0	9580.7012
RUFY4	1462.5641	1934.4930000000002
RUNDC1	661.0905	1772.1200000000001
RUNDC2A	1205.2023	9735.8231
RUNDC2C	0.0	351.168
RUNDC3A	0.0	5622.5515
RUNDC3B	599.382	26.228399999999997
RUNX1	4915.4575	12368.129900000002
RUNX1T1	0.0	567.285
RUNX2	1057.8000000000002	6333.0162
RUNX3	2385.8539	2983.9656
RUSC1	1750.9685	3638.2918
RUSC2	614.921	4445.575699999999
RUVBL1	1449.8144	2223.2582
RUVBL2	949.006	3800.6825999999996
RWDD1	1406.6000000000001	3384.4213
RWDD2A	674.3425	723.2043000000001
RWDD2B	931.94	5932.412899999999
RWDD3	258.234	0.0
RWDD4	1070.8668	4029.3759
RXFP1	0.0	453.8556
RXFP3	0.0	1228.1356
RXFP4	1823.1999999999998	25057.5078
RXRA	225.2874	1814.4972
RXRB	1432.8910000000003	2109.1065
RXRG	0.0	1402.3192
RYBP	637.6095	341.5961
RYR1	0.0	357.42379999999997
RYR2	0.0	53.138799999999996
RYR3	0.0	568.1065
S100A1	0.0	1254.539
S100A10	0.0	11022.531200000001
S100A11	2379.0	6163.812400000001
S100A12	0.0	296.6292
S100A13	1742.3760000000002	1254.539
S100A14	0.0	1254.539
S100A16	0.0	1254.539
S100A2	0.0	578.4574
S100A3	0.0	562.2551
S100A4	0.0	562.2551
S100A5	0.0	562.2551
S100A6	0.0	562.2551
S100A7A	0.0	296.6292
S100A7L2	0.0	296.6292
S100A8	0.0	296.6292
S100A9	0.0	296.6292
S100B	0.0	0.4757
S100G	0.0	21.493599999999997
S100P	0.0	447.0807
S100PBP	1760.3133999999998	532.1729
S100Z	0.0	2172.764
S1PR2	799.6465	9539.0486
S1PR4	0.0	54.5024
S1PR5	0.0	6870.770799999998
SAA1	0.0	5568.9625
SAA2	0.0	5568.9625
SAA3P	0.0	0.0
SAA4	0.0	5568.9625
SAAL1	596.4364	0.0
SAC3D1	903.8000000000001	6339.3541000000005
SACM1L	1773.2617	10569.8805
SACS	0.0	736.1634
SAE1	1182.0576	5353.711399999999
SAFB	1433.305	2808.7309999999998
SAFB2	1491.13	2808.7309999999998
SAG	0.0	2963.6674
SAGE1	0.0	0.0
SALL2	0.0	843.1101
SALL3	0.0	461.4881
SALL4	0.0	267.95160000000004
SAMD1	131.7896	6801.118399999999
SAMD10	2127.7853999999998	1974.5759000000003
SAMD11	0.0	1184.7331000000001
SAMD12	1251.8679	2076.8348
SAMD14	0.0	5888.315
SAMD15	294.7032	21.1866
SAMD3	0.0	5514.1866
SAMD4A	173.9556	1282.7172
SAMD4B	612.0717000000001	12180.7823
SAMD7	0.0	8591.647
SAMD8	1361.2	2131.359
SAMD9	1049.1135000000002	1900.7690000000002
SAMD9L	1084.7538	1942.4130000000002
SAMHD1	829.155	4207.966
SAMM50	982.7620000000001	2947.8955
SAMSN1	0.0	2224.6593000000003
SAP130	553.462	1355.1937
SAP18	478.96810000000005	923.7515
SAP25	0.0	688.3
SAP30	1029.8	2155.9448
SAP30BP	1278.5136	6989.6747000000005
SAP30L	962.1852	2817.6218
SAR1A	957.1175999999999	2319.3581999999997
SAR1B	1093.5165	3966.4035999999996
SARM1	0.0	1396.7903
SARNP	1329.8673000000001	1336.0539
SARS	388.11150000000004	234.9131
SARS2	1262.4432	3112.1089
SART1	1086.5718	6562.954600000001
SART3	2363.9831999999997	23011.591599999996
SASH3	685.4	6285.917299999999
SASS6	595.9373999999999	113.53320000000001
SAT1	1070.3739999999998	1800.4851
SAT2	548.3656	1833.0538
SATB1	638.0695	776.7925
SATB2	292.448	696.2420000000001
SAV1	354.9744	546.8846
SBDS	1746.0452	421.61029999999994
SBDSP1	1410.0106	1043.291
SBF1	499.264	4808.5527999999995
SBF2	946.4	10838.632500000002
SBK1	265.1792	3075.4332000000004
SBK2	0.0	2766.554
SBNO1	0.0	1361.1671000000001
SBNO2	2260.2178	14669.353100000004
SBSN	0.0	3136.1971
SC4MOL	1050.0	536.1614
SC5DL	1426.5737	8.0563
SCAF1	1390.8600999999999	3278.5103999999997
SCAI	1064.4	1521.5940999999998
SCAMP1	2453.8	245.40980000000002
SCAMP2	768.8091	21771.9453
SCAMP3	1244.5455	2625.8914
SCAMP4	1902.4758	9166.009800000002
SCAMP5	343.1628	17730.445699999997
SCAND1	1920.1999999999998	479.5039
SCAND2	810.448	3943.826
SCAND3	561.374	994.708
SCAP	1052.8848	566.5327
SCAPER	0.0	886.0748000000001
SCARA3	0.0	509.98580000000004
SCARA5	0.0	10810.4345
SCARB1	0.0	7016.5908
SCARB2	1571.8000000000002	15746.1955
SCARF1	0.0	4849.281400000001
SCARF2	0.0	1290.7648
SCARNA1	0.0	492.9543
SCARNA10	0.0	7778.006899999999
SCARNA11	0.0	3557.009
SCARNA12	0.0	20292.305099999998
SCARNA13	751.12	8271.547199999999
SCARNA14	0.0	4156.8614
SCARNA15	0.0	2373.2597
SCARNA16	1368.148	20285.4426
SCARNA17	997.7253	1958.2436
SCARNA18	0.0	1346.3328
SCARNA2	652.804	246.40949999999998
SCARNA20	0.0	760.1741999999999
SCARNA21	0.0	8573.6061
SCARNA22	0.0	14.303700000000001
SCARNA23	0.0	891.2753
SCARNA27	0.0	1795.6057
SCARNA4	0.0	25057.5078
SCARNA5	0.0	3425.1106
SCARNA6	0.0	2963.6674
SCARNA7	0.0	1404.1357999999998
SCARNA8	0.0	5.1342
SCARNA9	0.0	1958.8223
SCARNA9L	0.0	568.6836000000001
SCCPDH	555.0268	867.0472
SCD	1012.7919999999999	4585.871800000001
SCD5	503.9925	1178.3264
SCEL	0.0	615.6525
SCFD1	655.9362000000001	405.45899999999995
SCFD2	1322.8	54.1639
SCG3	0.0	1569.495
SCG5	0.0	3853.2811
SCGB1A1	0.0	2702.9629999999997
SCGB1D1	0.0	130.33620000000002
SCGB1D4	0.0	613.9107
SCGB2A1	0.0	130.33620000000002
SCGB2A2	0.0	613.9107
SCGB3A1	0.0	11.5709
SCGB3A2	0.0	3093.7756999999997
SCGBL	0.0	1076.7384
SCHIP1	0.0	6367.1341
SCIN	653.3424	1164.1872999999998
SCLT1	1310.0462	7.257599999999999
SCLY	470.8808	280.7612
SCMH1	958.2	213.21439999999998
SCML1	658.3709	138.3424
SCML4	0.0	2026.4973999999997
SCN1A	0.0	310.0622
SCN1B	0.0	0.0
SCN2A	0.0	3426.2674
SCN2B	0.0	263.1527
SCN3A	529.3008	4110.746800000001
SCN3B	0.0	0.0
SCN4A	0.0	19441.5862
SCN4B	0.0	243.9446
SCN9A	1598.4540000000002	218.3918
SCNM1	2666.0685999999996	747.3656
SCNN1A	0.0	10508.4834
SCNN1B	688.9259999999999	13220.501699999999
SCNN1D	0.0	385.4089000000001
SCNN1G	0.0	540.0612
SCO1	1116.8259	32.321999999999996
SCO2	1498.2897	7281.0921
SCOC	890.8426	713.2633000000001
SCP2	1022.5899	262.7805
SCPEP1	895.7634	5757.1217
SCRG1	0.0	1398.7015999999999
SCRIB	520.0147	3.6554
SCRN1	0.0	3694.742
SCRN2	1138.9769999999999	592.5804999999999
SCRN3	1190.1582	3704.7709999999997
SCRT1	0.0	5124.6474
SCRT2	0.0	62.664
SCT	0.0	3379.4156
SCTR	0.0	1219.0296
SCUBE1	0.0	2549.8362
SCUBE2	0.0	614.5374999999999
SCUBE3	0.0	3389.8087
SCXB	0.0	819.0128
SCYL1	314.19079999999997	42147.0578
SCYL2	1015.0675000000001	1227.909
SCYL3	2706.7999999999997	4994.588299999999
SDAD1	1326.4075	2013.079
SDC1	1051.2634	12763.0674
SDC2	0.0	277.112
SDC4	0.0	4104.858200000001
SDC4P	0.0	1321.2912
SDCBP	719.1932	1611.1967
SDCBP2	0.0	2226.0135
SDCCAG1	583.3865999999999	1749.2899000000002
SDCCAG3	613.6207	526.1599
SDCCAG8	2026.5472	1184.616
SDF2	1502.7890000000002	2980.7133000000003
SDF2L1	1057.3157999999999	2333.9256
SDF4	405.1262	857.1660000000002
SDHA	701.9237999999999	4897.633
SDHAF1	888.234	462.3555
SDHAF2	1394.7691000000002	1138.0140999999999
SDHAP1	1255.2	6565.8033
SDHAP2	1147.9019999999998	4111.576000000001
SDHAP3	0.0	4903.4663
SDHB	922.7049000000001	1334.3117
SDHC	1296.2976	9478.1786
SDHD	1383.7728	2575.6221000000005
SDPR	0.0	604.8
SDR39U1	933.5084999999999	540.3016
SDR42E1	554.4981	424.98720000000003
SDR9C7	0.0	541.8726
SDS	0.0	0.0
SDSL	858.0812	0.0
SEBOX	0.0	1396.7903
SEC1	1417.1888	2476.6848
SEC11A	1697.6	7543.994400000001
SEC11C	1537.569	6837.51
SEC13	906.2153	5518.3555
SEC14L1	1757.6000000000001	29785.4
SEC14L2	0.0	3243.2045999999996
SEC14L3	0.0	1321.2912
SEC14L4	0.0	1653.0779999999997
SEC16A	931.6754999999998	2564.9092
SEC22A	967.0	622.466
SEC22B	722.19	25476.3782
SEC22C	1229.67	3089.116499999999
SEC23A	322.95680000000004	594.0854999999999
SEC23B	2288.4452000000006	698.5177000000001
SEC23IP	1267.5362	907.6364
SEC24A	1470.6	4040.6222
SEC24B	564.8774999999999	2378.63
SEC24C	1290.0225	2323.8837
SEC24D	1416.0	2684.3073999999997
SEC31A	1519.8706000000002	1178.3264
SEC31B	0.0	1535.922
SEC61A1	976.4000000000001	1307.0814
SEC61A2	1121.4011	1498.4561
SEC61B	1699.5278	5930.2709
SEC61G	1278.0	2632.231
SEC62	2468.1879000000004	16492.986800000002
SEC63	1055.8301000000001	555.4374
SECISBP2	1631.2	3601.2912
SECISBP2L	1203.1121	1207.529
SECTM1	680.4186	10408.1992
SEH1L	1608.0	1716.3144999999997
SEL1L	432.1586	7800.172200000001
SEL1L3	373.5276	4044.7693
SELE	0.0	1351.5665
SELENBP1	0.0	3579.8849
SELK	1365.0	967.8592
SELL	0.0	1351.5665
SELM	0.0	1417.493
SELO	408.707	3371.8616
SELP	0.0	1062.009
SELPLG	3258.0	30473.2316
SELS	1131.0004	9787.2128
SELT	1472.6	6493.6106
SELV	0.0	5330.1692
SEMA3B	0.0	4932.0199
SEMA3D	0.0	1797.4551999999999
SEMA3F	0.0	2549.3784
SEMA3G	0.0	479.65409999999997
SEMA4A	3523.5693	23135.6126
SEMA4B	2149.4	11132.6473
SEMA4C	61.962999999999994	3520.2111
SEMA4D	0.0	10610.441999999997
SEMA4F	0.0	88.3128
SEMA4G	0.0	3945.0893000000005
SEMA5A	0.0	621.4452
SEMA5B	0.0	14.065000000000001
SEMA6B	0.0	291.7602
SEMA6C	0.0	2430.6803
SEMA6D	432.25679999999994	381.8202
SEMA7A	463.78	9472.3566
SEMG2	0.0	1018.4250000000001
SENP1	1943.3010000000002	1654.5844
SENP2	1773.0	6977.1882
SENP3	828.6	2114.7515
SENP5	1654.8092	954.6036999999999
SENP6	905.4	1261.2745
SENP7	1297.4	339.6443
SENP8	912.4189	0.0
SEP15	1287.7554	848.3128999999999
SEPHS1	830.0	4979.318300000001
SEPHS2	1101.6426	5149.8631000000005
SEPN1	0.0	0.0
SEPP1	283.5204	537.0705
SEPSECS	1699.6	2405.6011
SEPT1	796.5153	6660.575899999999
SEPT10	931.6385	5103.3516
SEPT11	970.9128000000001	3785.3621000000003
SEPT12	0.0	1506.4902
SEPT14	0.0	660.2662
SEPT2	856.9316	2229.1522
SEPT3	0.0	1302.8321
SEPT4	0.0	8051.109699999998
SEPT6	419.06700000000006	7492.1702
SEPT7	1699.2	6611.814400000001
SEPT7L	1072.2	75.6105
SEPT7P2	1318.0	6.2855
SEPT8	306.3604	76.2164
SEPT9	1639.1390999999999	22068.890199999998
SEPW1	635.841	0.0
SEPX1	772.227	1258.3905
SERAC1	538.2	1512.919
SERBP1	1959.2	1244.4596999999999
SERF1A	358.3908	0.0
SERF1B	358.3908	0.0
SERF2	1244.0348	646.4457
SERGEF	995.0767	0.0
SERHL	0.0	5003.5371
SERHL2	0.0	5692.754899999999
SERINC1	801.0233999999999	2074.3808
SERINC2	0.0	3971.4262999999996
SERINC3	1240.7472	2660.3489
SERINC4	556.363	646.4457
SERINC5	1101.1232	2510.3138
SERP1	1956.5695	4388.530400000001
SERP2	0.0	708.3461
SERPINA1	0.0	855.3357
SERPINA10	0.0	855.3357
SERPINA6	0.0	855.3357
SERPINB1	0.0	4203.2786
SERPINB10	0.0	2736.425
SERPINB12	0.0	1453.213
SERPINB13	0.0	1453.213
SERPINB2	0.0	2736.425
SERPINB3	0.0	1008.3489999999999
SERPINB4	0.0	1008.3489999999999
SERPINB5	0.0	1524.2384
SERPINB6	735.9911999999999	12031.7266
SERPINB7	0.0	1458.2754
SERPINB8	879.8249000000001	1278.1496
SERPINB9	0.0	8094.565
SERPINC1	0.0	121.0512
SERPIND1	0.0	1815.2464
SERPINE1	0.0	11.7617
SERPINE2	526.3482	3259.1189
SERPINF1	0.0	2150.9856
SERPINF2	0.0	2478.7702
SERPING1	0.0	2095.0869
SERPINI1	1927.9341999999997	1862.4907
SERTAD1	963.612	2076.038
SERTAD2	1290.6	15806.8857
SERTAD3	1243.8854000000001	2076.038
SERTAD4	0.0	3222.8831000000005
SESN1	2052.3534	2440.5132
SESN2	834.6684	8956.027
SESN3	914.0	2962.7036999999996
SESTD1	557.5672	1146.7112
SET	1480.6486	3322.2559
SETBP1	1127.8425	11370.1496
SETD1A	1468.4574	2935.155599999999
SETD1B	296.4187	1365.1497
SETD2	1525.2776000000001	1584.9027
SETD3	498.7082	0.0
SETD4	1673.4841	7860.4319000000005
SETD5	1243.4275999999998	1078.5196
SETD6	907.7882	1598.9545
SETD7	1492.2	705.4008
SETD8	657.4865	1361.1671000000001
SETDB1	1577.9774	5006.7205
SETDB2	927.6834999999999	1251.6217000000001
SETMAR	796.1552	0.0
SETX	1017.3752000000001	2258.7286999999997
SEZ6	0.0	3443.1148999999996
SEZ6L2	0.0	3239.0124
SF1	1407.4928	4900.1457
SF3A1	855.3009000000001	3243.2045999999996
SF3A2	2183.8309	11926.605599999999
SF3A3	1207.2915	2722.1922
SF3B1	1298.4	2220.7556000000004
SF3B14	1633.7222	421.80780000000004
SF3B2	1169.6	6189.0542000000005
SF3B3	1569.5725	6171.061000000001
SF3B4	1814.0	14028.0406
SF3B5	626.622	196.35
SFI1	1451.172	4164.0256
SFMBT1	1331.6188	4720.350100000001
SFMBT2	1564.0446	6448.0135
SFN	42.25770000000001	7046.418200000001
SFPQ	881.6812	358.494
SFRP2	0.0	987.3549
SFRP4	0.0	655.1399999999999
SFRP5	0.0	0.0
SFRS15	1403.2	653.4987
SFRS18	1938.0	1505.9197
SFSWAP	566.6360000000001	1189.2624
SFT2D1	942.3087	1344.7370999999998
SFT2D2	1506.7098	3370.3618000000006
SFT2D3	3005.6	2017.3112999999998
SFTA2	0.0	463.732
SFTA3	0.0	546.848
SFTPA1	0.0	1769.6830999999997
SFTPA2	0.0	1769.6830999999997
SFTPB	0.0	8892.9105
SFTPC	0.0	3851.7262
SFTPD	0.0	974.9552
SFXN1	573.254	556.5682
SFXN2	1488.8215	15768.603
SFXN3	0.0	3907.7653
SFXN4	927.3264	4365.9133
SFXN5	923.559	682.4458
SGCA	0.0	5801.651
SGCB	239.9388	0.0
SGCE	792.3845	1367.0683
SGCZ	0.0	160.14000000000001
SGIP1	0.0	2910.1875
SGK1	2266.8947	6469.0996
SGK196	1568.2	4175.0119
SGK2	0.0	1802.6907999999999
SGK223	0.0	1309.527
SGK3	1097.4656	1885.2736000000002
SGK494	0.0	1899.5217
SGMS1	1336.8	4232.8728
SGMS2	0.0	1115.2231
SGOL1	1351.9925999999998	368.4875
SGOL2	939.7166000000001	7606.1112
SGPL1	0.0	2065.9978
SGPP1	0.0	1086.5711000000001
SGPP2	482.3968	28.6404
SGSH	775.7169	4057.873
SGSM2	745.4139	9294.958600000002
SGSM3	482.39099999999996	3043.0225
SGTA	1558.0	1662.8568000000002
SGTB	575.4726	1153.7740000000001
SH2B1	1290.1583	1648.3919999999998
SH2B2	315.651	11093.4166
SH2B3	430.4	3077.2855000000004
SH2D1B	0.0	2637.7936
SH2D2A	0.0	5160.7447999999995
SH2D3A	1688.1999999999998	13776.513799999997
SH2D3C	3229.2000000000003	4386.714
SH2D4A	0.0	6096.2209
SH2D4B	0.0	1235.5933
SH2D5	459.6669	1256.7579
SH2D6	0.0	1494.2366
SH2D7	0.0	7085.1533
SH3BGR	1060.9214	1670.7579
SH3BGRL	666.1776	505.0211
SH3BGRL2	0.0	4941.408599999999
SH3BGRL3	798.2754	2808.9402
SH3BP1	592.232	3641.2396000000003
SH3BP2	1116.596	4107.8633
SH3BP4	0.0	1113.2165
SH3BP5	1052.194	6420.6659
SH3BP5L	2203.4177	12850.346
SH3D19	0.0	1193.1985
SH3D20	531.6134999999999	7700.4229
SH3GL1	1159.0865999999999	3282.795
SH3GL1P1	0.0	1332.9936
SH3GL1P2	0.0	2457.4079
SH3GLB1	1444.6000000000001	1407.1068
SH3GLB2	485.3648	2321.1518
SH3KBP1	383.334	6194.119
SH3PXD2A	0.0	4280.436199999999
SH3RF1	1177.0	1240.5500000000002
SH3RF2	0.0	2514.2868
SH3RF3	563.5517	9488.559899999998
SH3YL1	610.9227999999999	1327.0824
SHANK1	0.0	46.4814
SHANK3	0.0	5617.693200000001
SHARPIN	1400.8411999999998	490.4165
SHB	1697.3348	145.073
SHBG	1369.9497999999999	1833.0538
SHC1	3581.4759	21395.2709
SHC2	0.0	3144.7796
SHC4	0.0	1207.529
SHCBP1	1126.6805	2104.669
SHD	0.0	3277.5897000000004
SHE	0.0	14694.0977
SHF	1546.083	3403.3296
SHFM1	1129.392	7.957599999999999
SHH	0.0	6268.5411
SHISA3	0.0	1412.775
SHISA4	0.0	926.0376
SHISA5	0.0	3102.7587999999996
SHISA6	0.0	307.768
SHISA7	0.0	229.5522
SHISA9	0.0	0.0
SHKBP1	408.192	2719.1162000000004
SHMT1	707.2748	5269.7701
SHMT2	1195.4623000000001	1496.693
SHOC2	1394.5679999999998	10392.340100000001
SHOX2	0.0	1014.4964
SHPK	905.2260000000001	3942.6436999999996
SHPRH	664.0032	1356.745
SHQ1	0.0	2477.5722
SHROOM1	892.7457	536.045
SHROOM2	0.0	613.4511
SHROOM3	409.7016	831.8783999999999
SIAE	807.0672	2710.0901999999996
SIAH1	1298.3139999999999	2741.245
SIAH2	1371.2	4640.248799999999
SIDT1	1165.2	3706.9330999999997
SIDT2	723.8475000000001	1152.8089
SIGIRR	0.0	766.3443
SIGLEC1	0.0	1919.4144000000001
SIGLEC11	0.0	2661.9874000000004
SIGLEC14	0.0	1393.236
SIGLEC15	0.0	1566.0574000000001
SIGLEC16	0.0	2499.5131000000006
SIGLEC5	0.0	1393.236
SIGLEC6	0.0	1393.236
SIGLEC7	0.0	0.0
SIGLEC9	0.0	0.0
SIGLECP3	0.0	0.0
SIGMAR1	1345.3999999999999	1287.6790999999998
SIK1	574.9367	14209.4364
SIK2	895.5999999999999	2432.1115
SIK3	1009.2	2255.0647
SIKE1	603.8976	1778.5293000000001
SIL1	666.1994	4349.0446999999995
SILV	621.4016	1345.307
SIN3A	1951.051	1884.2953
SIN3B	0.0	493.52819999999997
SIP1	518.3199999999999	594.0854999999999
SIPA1	674.6220000000001	10553.2678
SIPA1L1	0.0	747.217
SIPA1L2	0.0	4854.8343
SIPA1L3	552.4936	2504.8737
SIRPA	782.2971	5820.026400000001
SIRPB1	0.0	2122.7028
SIRPB2	0.0	3440.8583
SIRPD	0.0	3440.8583
SIRT1	1250.8335	1053.8032
SIRT2	1517.2269000000001	2369.64
SIRT3	1249.4075	7560.2422
