GENE	H3k27me3_22_DMSO_compare_TSS_SIGNAL	H3k27me3_22_DMSO_compare_DISTAL_SIGNAL
EIF4E2	0.0	13251.753400000001
EIF4EBP2	0.0	570.2515000000001
EIF4G1	0.0	45599.03690000001
EIF4G3	45.7317	2766.1539
EIF4H	0.0	2310.0658
EIF5A	0.0	96741.1467
EIF6	0.0	10306.8578
ELANE	5277.885200000001	151546.8128
ELAVL1	0.0	81154.0125
ELAVL3	410.5269	57044.422199999986
ELF3	0.0	354.22589999999997
ELFN1	0.0	35845.26
ELFN2	17749.2	957706.9184000008
ELK4	0.0	49126.154800000004
ELL	0.0	40007.432799999995
ELL3	0.0	1099.334
ELMO2	0.0	75799.04199999999
ELMO3	0.0	3298.9878
ELN	1029.0006	60950.00789999999
ELOF1	0.0	19032.822099999998
ELOVL1	0.0	4533.885199999999
ELOVL3	1012.8095999999999	3676.7000000000003
ELSPBP1	0.0	21642.130300000004
EMD	0.0	154.5183
EME1	0.0	16689.0717
EMID2	887.7998000000001	142066.8001
EMILIN3	239.9674	985.9994999999999
EML1	0.0	9609.9264
EML2	0.0	44770.4711
EML3	0.0	78.358
EMP3	0.0	101780.84259999996
EMR1	0.0	11149.3748
EMR2	0.0	808.0048
EMR3	0.0	1447.4184
EMR4P	463.53159999999997	65869.81970000002
EMX1	1407.0749	13354.150300000001
EN1	380.95660000000004	1414.0915
EN2	0.0	145411.4597
ENAH	475.5071	0.0
ENG	256.70709999999997	1468.9224000000002
ENGASE	407.03999999999996	566883.1538
ENHO	330.8067	144692.20320000002
ENO1	0.0	330.1295
ENO2	0.0	18929.2635
ENPP7	0.0	438248.30929999973
ENSA	0.0	1575.6912
ENTPD2	4973.7728000000025	234249.7377999999
ENTPD3	0.0	3149.0821
ENTPD8	400.8344	93168.90269999999
EP400NL	0.0	193.1418
EPB41	0.0	18977.4705
EPB41L1	0.0	1352.937
EPB41L4B	248.82780000000002	0.0
EPB49	1416.8919	95900.79469999995
EPHA1	657.8091999999999	1903.2014
EPHA10	2471.0508	4527.585999999999
EPHA2	2573.9982	259206.0992999999
EPHA4	26.450400000000002	354.13559999999995
EPHA8	2309.5815	217640.41590000008
EPHB1	295.00100000000003	554.034
EPHB2	1296.3682	321290.6402999997
EPHB3	12165.6	198173.79820000002
EPHB4	5367.850200000001	198314.19540000003
EPHB6	1264.914	26651.432599999993
EPHX3	0.0	69711.05500000004
EPM2AIP1	0.0	225.27999999999997
EPN1	0.0	40032.586
EPN2	1419.7788	134112.024
EPN3	5657.6	243862.0772999999
EPO	14115.0	340474.1307999999
EPOR	1445.7105	118280.5037
EPPK1	9924.8	127548.02839999998
EPR1	0.0	66998.87819999999
EPS8L1	394.7256	102558.48979999994
EPS8L2	1585.7583	35119.7438
EPX	0.0	34760.8868
EPYC	0.0	1919.7691
ERBB2	0.0	42291.20270000001
ERBB3	633.8239	434.42109999999997
ERCC1	0.0	50844.57480000002
ERCC2	0.0	52089.56950000002
ERCC6	0.0	688.1328000000001
ERCC6L	0.0	123.05279999999999
ERF	0.0	23292.9058
ERG	0.0	281.11199999999997
ERGIC3	0.0	1247.6243
ERI3	0.0	2905.861
ERICH1	143.7408	8198.7795
ERLIN2	0.0	6578.5695000000005
ERRFI1	0.0	1042.4637
ESAM	0.0	12410.403799999998
ESPL1	0.0	1020.3537
ESPN	5268.4	233771.42110000012
ESPNP	0.0	207287.8880999999
ESRRA	0.0	51368.169499999975
ESRRG	0.0	197.223
ESYT1	0.0	434.42109999999997
ETF1	0.0	5909.7605
ETHE1	0.0	4901.9402
ETNK2	2375.828	11883.673299999999
ETS1	0.0	506.9275
ETS2	0.0	14933.443899999998
ETV2	0.0	59942.1604
ETV3	0.0	1299.9952
ETV3L	0.0	1299.9952
ETV4	2911.9056999999993	63205.370500000005
EVI2A	0.0	0.0
EVI2B	0.0	0.0
EVI5L	0.0	166323.60720000006
EVL	0.0	641.3912
EVPL	0.0	21406.5892
EVPLL	0.0	16633.824200000003
EVX1	0.0	27288.866700000006
EVX2	0.0	64.8879
EWSR1	0.0	14868.6558
EXD3	1306.7527	104200.2663
EXOC3	0.0	73602.90009999997
EXOC3L	0.0	3298.9878
EXOC3L2	2431.7692	99708.8105
EXOC6B	0.0	13354.150300000001
EXOC7	0.0	31054.5748
EXOSC1	0.0	507.096
EXOSC10	0.0	5807.0564
EXOSC2	0.0	38035.9345
EXOSC4	0.0	63268.232400000015
EXTL1	0.0	27791.0388
EZH1	0.0	21457.9968
F10	5396.664	152056.02489999987
F12	0.0	54654.589199999995
F2R	283.9824	250.8
F2RL2	0.0	250.8
F2RL3	0.0	10589.617599999998
F7	32.67	180539.3512999999
FAAH	0.0	50774.5875
FABP3	0.0	421.2468
FADD	0.0	307078.9247999997
FADS1	0.0	258076.20979999984
FADS2	2389.9950000000003	263558.0637999998
FADS3	0.0	82181.5706
FADS6	2595.4	184220.19719999997
FAF2	0.0	0.0
FAHD1	0.0	47390.52930000001
FAHD2A	0.0	85.7052
FAIM2	1341.7383	46582.88170000002
FAM100A	0.0	16137.457
FAM101B	0.0	24326.795799999996
FAM102A	0.0	0.0
FAM104A	0.0	3750.1528000000003
FAM106A	0.0	14002.5526
FAM106C	0.0	27862.9348
FAM108A1	0.0	82745.0345
FAM109B	0.0	2151.323
FAM110A	0.0	226.50199999999998
FAM113A	0.0	35914.064699999995
FAM116B	0.0	699.4604
FAM117A	0.0	20162.573500000002
FAM118A	0.0	6086.3117999999995
FAM119B	0.0	2641.7832
FAM120B	0.0	2052.0831
FAM125A	0.0	70965.98770000001
FAM129C	679.7734	153512.9116
FAM131A	0.0	42603.20510000001
FAM131B	813.4482	1903.2014
FAM131C	895.2371	395473.51749999996
FAM132A	4228.4	173603.0385
FAM133B	0.0	186.8825
FAM138A	691.5389	5994.103800000001
FAM138B	957.7639999999999	3258.5943
FAM138C	2468.5606000000002	5228.5225
FAM138D	2990.6000000000004	62945.62430000001
FAM138E	2422.0704	3652.8509999999997
FAM150B	0.0	1227.4463999999998
FAM151A	0.0	640.68
FAM153C	0.0	4980.3423
FAM154B	0.0	10873.0678
FAM157A	0.0	13334.2195
FAM157B	0.0	23603.262799999997
FAM160A1	864.4125	597.2444
FAM160B2	0.0	102429.32449999997
FAM163B	19703.6	637332.7154
FAM166A	0.0	106317.55279999999
FAM167A	668.56	555.2064
FAM171A2	282.73679999999996	64207.26339999998
FAM173A	0.0	195001.98889999997
FAM178A	0.0	57647.13670000002
FAM178B	0.0	14061.213
FAM182B	0.0	4517.621899999999
FAM185A	0.0	2473.6592
FAM186B	0.0	17394.2859
FAM187B	0.0	32326.543500000018
FAM189B	0.0	32679.577600000004
FAM18A	0.0	1600.3562
FAM192A	0.0	720.117
FAM193B	0.0	34296.9421
FAM195A	0.0	83613.0396
FAM195B	0.0	36247.849200000004
FAM19A3	0.0	924.4318000000001
FAM19A5	0.0	298.2525
FAM27A	0.0	1093.1051
FAM27B	0.0	535.8304
FAM27C	0.0	6969.8607999999995
FAM32A	0.0	4036.4805000000006
FAM35B	0.0	3294.17
FAM38A	0.0	11314.926200000002
FAM3B	0.0	1815.8894
FAM40A	0.0	496.11519999999996
FAM41C	0.0	85920.8911
FAM43A	956.8384000000001	1716.337
FAM43B	8698.4	80719.74180000002
FAM46B	827.2185	8849.287
FAM50B	0.0	1614.8220000000001
FAM53A	543.312	102387.1875
FAM54B	0.0	0.0
FAM57A	0.0	61329.25979999999
FAM57B	13732.8	56037.3685
FAM58A	0.0	135708.67550000007
FAM59B	596.8248	3361.5906
FAM63A	0.0	54.1454
FAM64A	0.0	45135.07110000001
FAM65A	0.0	2213.5368
FAM65B	803.2934000000001	1647.0480000000002
FAM65C	0.0	4530.0166
FAM66A	0.0	4708.3402
FAM66B	0.0	18394.379900000004
FAM66C	0.0	1298.8919999999998
FAM66D	0.0	4261.9866
FAM66E	0.0	47692.472
FAM69B	6021.8718	406361.35329999996
FAM70B	0.0	4585.3544
FAM71A	0.0	1003.1081999999999
FAM71E1	0.0	179580.0624
FAM71E2	3935.714	77553.51710000003
FAM71F1	0.0	1724.0552000000002
FAM73B	0.0	4678.1098
FAM76A	0.0	487.3652
FAM78A	0.0	12088.336400000002
FAM78B	212.805	401.1204
FAM7A3	0.0	8934.3072
FAM81A	0.0	0.0
FAM83C	5887.2	10306.8578
FAM83E	0.0	206559.30150000006
FAM83F	0.0	5330.5014
FAM83G	0.0	59260.7595
FAM83H	0.0	113023.3141
FAM86A	0.0	44589.9874
FAM86B1	0.0	3383.6850000000004
FAM86B2	0.0	4708.3402
FAM90A1	0.0	1298.8919999999998
FAM90A10	791.8416	29318.896299999997
FAM90A14	1402.9377	18394.379900000004
FAM90A19	506.6662	29318.896299999997
FAM90A20	1074.6755	18394.379900000004
FAM90A25P	0.0	4708.3402
FAM90A5	1327.2769	18394.379900000004
FAM90A7	2771.5446	30911.497599999995
FAM90A8	1037.2095	29318.896299999997
FAM90A9	1611.4644	29318.896299999997
FAM92A3	0.0	337.2736
FAM92B	0.0	25977.86729999999
FAM96B	0.0	23783.935500000003
FAM98C	0.0	52569.22689999999
FAM99A	12466.57	324775.5050000002
FAM99B	2990.8592999999996	343114.64180000004
FANCE	0.0	6727.5581999999995
FARSA	0.0	129911.01989999998
FAS	0.0	528.5766
FAS-AS1	0.0	528.5766
FASLG	0.0	5884.5129
FASTK	0.0	95638.50219999999
FASTKD5	0.0	12198.2608
FBF1	0.0	16795.9607
FBLIM1	3687.3732999999997	7500.591399999999
FBLN1	932.2874999999999	220482.70989999996
FBLN2	7450.0718	170638.95339999994
FBN3	3137.4	181621.64750000002
FBP1	356.3893	0.0
FBP2	0.0	0.0
FBRSL1	0.0	733.2429
FBXL12	0.0	11418.7385
FBXL15	0.0	81728.8741
FBXL16	3648.0878999999995	143312.1959
FBXL18	0.0	109938.27659999998
FBXL19	0.0	41897.748900000006
FBXL6	0.0	16788.7186
FBXL8	0.0	3298.9878
FBXO10	0.0	0.0
FBXO17	1116.1643	15646.7948
FBXO18	0.0	246.48000000000002
FBXO2	0.0	134910.50770000002
FBXO24	1173.2448000000002	128886.41570000001
FBXO25	0.0	2425.6511
FBXO27	989.21	32761.282300000006
FBXO3	0.0	273.6717
FBXO39	0.0	7752.748000000001
FBXO41	0.0	3077.3146
FBXO42	0.0	19182.4595
FBXO44	0.0	134910.50770000002
FBXO46	0.0	27924.835099999997
FBXO6	0.0	136671.2966
FBXW12	0.0	10099.6218
FBXW4	0.0	8467.3101
FBXW5	0.0	159514.6773
FBXW8	0.0	1421.7359999999999
FBXW9	0.0	12327.974
FCAR	0.0	14829.149900000004
FCER1G	0.0	0.0
FCER2	5132.0475	258819.3856000001
FCGR1A	0.0	605.7489
FCGR1C	0.0	6221.9809000000005
FCGR2A	0.0	39641.67139999999
FCGR2C	0.0	3376.1286
FCGR3A	0.0	30703.708999999995
FCGRT	4211.798400000001	145796.3008
FCHO1	0.0	94182.12410000003
FCN1	509.7668	180753.69230000002
FCN2	4242.5388	300082.0887999998
FCN3	0.0	8362.0007
FCRL3	0.0	9263.1564
FCRL4	1926.7975999999999	13217.2192
FCRL5	0.0	11803.0222
FDFT1	0.0	9145.281600000002
FDPSL2A	0.0	223.1614
FDX1L	0.0	5453.8977
FDXR	0.0	149891.37439999994
FEM1A	0.0	161759.27169999998
FEM1C	0.0	520.749
FEN1	0.0	294272.51120000007
FER1L4	0.0	1247.6243
FERMT3	0.0	12312.024000000001
FES	0.0	849.9943999999999
FEV	6050.0	112127.44230000001
FEZ1	0.0	369.3723
FFAR1	2760.4	93873.15040000004
FFAR2	1826.0976	134735.37119999994
FFAR3	1135.6184	93873.15040000004
FGD5	3340.7168	14872.728400000002
FGF11	9684.8	90413.55549999997
FGF17	7413.0	49966.306099999994
FGF19	6979.2	77083.14150000001
FGF21	1917.5916	177572.3692000001
FGF22	525.4932	490323.1776999999
FGF3	512.4198	160555.91079999993
FGF4	1546.2504	136164.38199999995
FGF8	2542.745	9408.487700000001
FGFR3	1167.4506	129920.33009999999
FGFR4	2585.71	13967.4052
FGFRL1	0.0	894.6399
FGR	1383.3946	487.3652
FHAD1	0.0	679.3235999999999
FHL3	437.79449999999997	2810.9157999999998
FHOD1	0.0	3298.9878
FIBCD1	8491.353600000002	455769.10730000003
FIBP	0.0	10682.659000000001
FIGNL2	1077.4349	63644.48279999999
FIS1	0.0	186094.84429999997
FIZ1	0.0	94065.01400000001
FKBP10	0.0	16275.915200000001
FKBP11	0.0	33936.1251
FKBP1A	0.0	413.6085
FKBP1B	531.576	0.0
FKBP2	0.0	12312.024000000001
FKBP5	0.0	583.7532
FKBP6	0.0	70.2482
FKBP8	0.0	38081.9283
FKBPL	0.0	266997.3667999999
FKRP	0.0	13739.2325
FKSG29	0.0	19043.9112
FLAD1	0.0	18792.4907
FLG2	0.0	1690.0628
FLI1	0.0	506.9275
FLJ12825	0.0	270580.3429
FLJ14107	0.0	68778.98819999999
FLJ16341	1159.3353	293.53200000000004
FLJ16779	5560.6813999999995	503303.7263999999
FLJ22184	701.3018	126269.20230000002
FLJ23867	0.0	11679.779700000001
FLJ25328	923.5332000000001	34692.133200000004
FLJ25758	127.338	65417.19350000002
FLJ26850	0.0	83179.8224
FLJ30679	0.0	6089.114799999999
FLJ32063	0.0	2256.7856
FLJ33065	0.0	3149.0821
FLJ34208	0.0	6911.6332
FLJ35220	973.926	227699.7446
FLJ35390	0.0	3089.1584000000003
FLJ35776	0.0	5083.2527
FLJ36777	931.0421	112683.44880000003
FLJ37201	0.0	3317.9437000000003
FLJ37453	0.0	7500.591399999999
FLJ39582	0.0	54647.95240000001
FLJ39609	4297.799999999999	149047.68829999995
FLJ39639	0.0	48773.9502
FLJ40194	0.0	28874.8289
FLJ40434	0.0	4693.8982000000005
FLJ41350	4701.8896	68390.5986
FLJ42351	0.0	21534.7647
FLJ42627	0.0	9554.3841
FLJ42875	3071.3815999999997	427645.5217000001
FLJ43681	0.0	131950.793
FLJ43826	0.0	4544.189
FLJ43860	3169.2	145018.7038
FLJ45079	5736.799999999999	241018.0715
FLJ45445	0.0	35126.86750000001
FLJ45983	0.0	1911.6432
FLJ46111	0.0	0.0
FLJ90757	2862.8939	253815.21979999993
FLNA	0.0	154.5183
FLNB	0.0	1982.9160000000002
FLNC	3699.2	59045.43250000002
FLOT1	0.0	367.22400000000005
FLOT2	0.0	1068.4182999999998
FLRT1	0.0	9994.371500000001
FLT3LG	0.0	163491.0772000001
FLT4	0.0	37896.24460000001
FLYWCH1	0.0	284221.07540000003
FLYWCH2	0.0	240905.44610000003
FMNL1	0.0	1763.4564
FMOD	0.0	1334.5299
FNBP1	59.57919999999999	2311.3955
FNDC1	0.0	5959.6116
FNDC5	2748.9998	5937.1655
FOLR1	0.0	8625.339199999999
FOLR2	0.0	8625.339199999999
FOSB	0.0	17533.940799999997
FOSL1	459.19669999999996	2129.1272
FOXA3	9948.5007	109180.94660000001
FOXC1	0.0	4671.5738
FOXC2	0.0	6089.114799999999
FOXD4	0.0	5228.5225
FOXD4L1	0.0	3258.5943
FOXD4L2	0.0	904.6441
FOXE1	0.0	800.846
FOXF1	0.0	6089.114799999999
FOXF2	0.0	10192.2057
FOXH1	796.0133999999999	24687.792999999998
FOXJ1	3174.6432	14927.44
FOXJ2	0.0	847.6545
FOXL1	0.0	6089.114799999999
FOXL2	0.0	2948.877
FOXN1	8926.4	128409.4916
FOXN4	0.0	3676.7144000000003
FOXO3B	0.0	470.59520000000003
FOXP4	0.0	40821.7793
FOXQ1	0.0	10192.2057
FOXRED2	0.0	90579.99140000004
FOXS1	2741.7599999999998	106475.89809999998
FPGS	0.0	14809.0284
FRAS1	279.888	0.0
FRG2	0.0	746.7650000000001
FRG2B	264.0044	1453.0842
FRMD8	0.0	1169.0520000000001
FRMPD1	922.757	0.0
FRS3	1080.3446	4269.281
FSCN1	10297.8	67080.89699999998
FSCN2	9440.0	631352.3105000001
FSD1	1685.3980000000001	160959.67339999997
FSTL3	2920.9320000000002	482623.86169999983
FTCD	1518.0648	154544.56960000002
FTH1	0.0	81770.88260000001
FTL	0.0	104688.3137
FTSJ3	0.0	5815.513000000001
FUBP3	0.0	125911.5474
FUCA1	0.0	1434.2518
FURIN	0.0	849.9943999999999
FUS	0.0	14219.2993
FUT1	2038.1316	177891.1778000001
FUT2	10000.8	213192.41380000015
FUT3	3937.2	152144.46450000006
FUT5	3062.3999999999996	130907.22790000004
FUT6	1374.9371999999998	172240.00220000008
FUT7	6866.4	210322.7325999999
FUZ	0.0	14869.152500000002
FXC1	0.0	846.5396
FXR2	0.0	80293.35179999999
FXYD1	3112.794	66401.97810000001
FXYD2	3894.8	40879.4691
FXYD3	1750.2	75496.06590000002
FXYD5	0.0	54344.8236
FXYD6	5597.326499999999	40669.890499999994
FXYD7	2411.9686	60276.810500000014
FYTTD1	0.0	9514.255
FZD2	0.0	8996.724900000001
FZD9	0.0	70.2482
FZR1	0.0	224822.22390000007
G6PC3	0.0	2010.5763
GAA	1612.9214	269483.4301999999
GABARAP	0.0	156432.81520000007
GABPB2	0.0	7028.7244
GABRD	3991.6748	468319.4962000001
GAD1	467.6427	5260.611800000001
GADD45B	0.0	13407.5786
GADD45G	1156.46	185.079
GADD45GIP1	0.0	93176.67199999999
GAL	2414.6187	33307.138999999996
GAL3ST1	0.0	35857.1039
GAL3ST2	0.0	29781.956100000003
GAL3ST3	0.0	716.3745
GAL3ST4	8428.0	35112.4565
GALE	0.0	1434.2518
GALK1	0.0	2936.0675
GALNS	0.0	11314.926200000002
GALNT11	0.0	877.2901999999999
GALNT9	0.0	758.8134
GALNTL5	0.0	6446.0655
GALP	6105.2	9609.086
GALR2	2930.1882	31054.5748
GALR3	4388.4	24300.058600000008
GALT	0.0	151378.46300000002
GAMT	660.4389	558039.2390999999
GANAB	0.0	78.358
GAPDHS	2942.0	155999.97219999993
GAS2L1	0.0	14868.6558
GAS2L2	0.0	9354.539
GAS6	0.0	1230.4456
GAS7	0.0	8454.3836
GAS8	0.0	15124.7413
GAST	0.0	58514.713899999995
GATA2	7533.033799999999	135406.4464
GATA3	0.0	1911.6432
GATA4	2832.8766	14216.915500000001
GATA5	3292.6000000000004	286514.34549999994
GATAD1	0.0	186.8825
GATC	0.0	3664.5782999999997
GATS	0.0	18119.292699999998
GATSL3	0.0	41271.878099999994
GBA	0.0	41410.1088
GBAP1	0.0	87248.42259999999
GBF1	0.0	3676.7000000000003
GBGT1	1683.9331	192864.6222
GBX1	3929.8	135630.97710000002
GCAT	4795.329600000001	24300.058600000008
GCDH	0.0	63981.35360000001
GCGR	3651.6000000000004	36247.849200000004
GCH1	0.0	210.428
GCK	0.0	69695.82820000002
GCLC	0.0	3864.8484
GCM2	0.0	3978.3503
GCNT2	0.0	782.389
GDAP1L1	0.0	0.0
GDF1	3487.6967999999997	94536.28249999999
GDF10	0.0	4803.2309000000005
GDF11	0.0	133.3304
GDF15	6059.1032	61117.08669999999
GDF2	0.0	4803.2309000000005
GDF6	1464.1498000000001	8327.5981
GDF7	2950.9605000000006	4461.017699999999
GDI2	0.0	246.48000000000002
GDPD2	0.0	0.0
GDPD3	0.0	50444.598699999995
GDPD5	2325.2691999999997	46024.97520000001
GEMIN4	0.0	102515.80559999996
GEMIN7	0.0	26817.759599999994
GET4	0.0	63188.80839999997
GFAP	5209.0244999999995	69022.43569999999
GFER	2505.7966	84755.5652
GFI1B	5289.5499	128122.10390000002
GFPT1	0.0	1088.7026
GFPT2	0.0	3257.6335999999997
GFRA2	0.0	2348.0503
GFRA4	2018.289	26507.956000000002
GGA1	0.0	144969.74990000002
GGN	866.4215000000002	47970.1643
GGNBP1	0.0	1495.8763
GGNBP2	0.0	46883.544200000004
GGT1	0.0	2384.7276
GGT3P	0.0	67982.3411
GGT5	1469.1021999999998	6939.542600000001
GGT6	0.0	115003.95909999996
GGT8P	0.0	1943.0480000000002
GGTA1	2821.3127999999997	2383.8227
GGTLC2	0.0	2265.432
GH1	0.0	6920.725300000001
GH2	3124.38	6045.557500000001
GHDC	0.0	1686.4340000000002
GHRL	0.0	20742.2524
GHRLOS	0.0	20742.2524
GIGYF1	0.0	289603.01439999987
GIMAP1	0.0	0.0
GIMAP5	0.0	0.0
GINS2	0.0	774.3870000000001
GINS3	0.0	660.4412
GIP	5478.9844	69934.8137
GIPC1	0.0	14958.126599999998
GIPC3	8822.4	80486.49459999999
GIPR	1135.8486	61230.0371
GIT1	0.0	923.6964
GJA3	320.2188	0.0
GJA4	354.9858	1047.1456
GJB2	0.0	0.0
GJB3	1271.0668	1047.1456
GJB4	360.0	1047.1456
GJB5	0.0	1047.1456
GJB6	0.0	0.0
GJC1	0.0	33263.98880000001
GJC2	0.0	4815.6285
GJC3	1869.6832	3038.1708
GJD3	0.0	17272.971
GLB1L	0.0	25735.461400000004
GLB1L2	0.0	3217.0029999999997
GLB1L3	0.0	3217.0029999999997
GLE1	0.0	5145.597400000001
GLI1	668.8026	4813.492
GLI4	0.0	31179.5635
GLIS2	1932.3999999999999	33420.524399999995
GLOD4	0.0	140026.248
GLP2R	0.0	651.7953
GLT25D1	0.0	160574.02079999994
GLT6D1	0.0	251452.46459999992
GLTPD1	0.0	78957.05109999998
GLTPD2	0.0	1342.2415999999998
GLTSCR1	0.0	24091.982500000002
GLTSCR2	0.0	69353.6128
GLYR1	0.0	24608.996699999992
GMCL1L	0.0	6929.544
GMEB2	0.0	50242.635500000004
GMFG	0.0	24578.235000000004
GMIP	0.0	151.9245
GML	0.0	70459.4357
GMPPA	254.552	273484.85719999997
GMPPB	0.0	9913.2366
GNA11	768.213	157749.53910000005
GNA15	3454.1187999999997	163111.0332
GNAI2	0.0	220161.42040000003
GNAS	1815.0678	58634.57330000001
GNAS-AS	0.0	58634.57330000001
GNAT1	14258.999999999998	220832.53840000002
GNB1	0.0	157029.34799999994
GNB1L	0.0	379464.3174
GNB2	0.0	276849.52119999984
GNB2L1	0.0	3556.7595
GNB3	0.0	19314.617800000004
GNG13	2060.136	322183.6883
GNG4	422.8767	486.381
GNG7	0.0	15904.8631
GNG8	2141.3336	108454.43189999998
GNGT2	6018.780900000001	28874.8289
GNL1	0.0	82243.39600000001
GNL2	0.0	10288.1732
GNLY	0.0	2920.5047
GNPTG	0.0	171392.09589999993
GNRH2	0.0	4032.4174000000003
GNRHR2	0.0	12238.7873
GOLGA2	0.0	68209.36409999999
GOLGA6A	0.0	55679.227600000006
GOLGA6B	0.0	22219.1831
GOLGA6C	0.0	79403.7451
GOLGA6D	0.0	79403.7451
GOLGA6L10	0.0	10873.0678
GOLGA6L5	0.0	599.6370000000001
GOLGA7B	8.568000000000001	29880.399600000008
GOLGA8IP	0.0	3886.1729000000005
GOLT1A	0.0	11177.929299999998
GOSR1	0.0	4646.0958
GOSR2	0.0	882.3122
GP1BB	5919.6	462733.7787000001
GP5	1004.0712	17226.416899999997
GP6	0.0	69387.20939999999
GP9	0.0	2729.8925
GPAA1	0.0	63268.232400000015
GPANK1	0.0	9245.1701
GPAT2	0.0	23712.5766
GPATCH3	0.0	7606.1856
GPATCH4	0.0	153545.25300000003
GPATCH8	0.0	8996.724900000001
GPC1	0.0	3521.4374
GPC2	948.6388	35112.4565
GPD1	0.0	2008.5831
GPER	0.0	27905.9052
GPHA2	0.0	1779.5556
GPIHBP1	0.0	59711.48559999999
GPN2	0.0	3667.0824
GPR107	0.0	3863.0683000000004
GPR108	0.0	63102.398100000006
GPR123	0.0	78291.54410000001
GPR124	1018.4054	7301.470800000001
GPR132	0.0	36489.422999999995
GPR137	0.0	30325.269900000003
GPR137B	448.1916	5617.1324
GPR142	69.6564	250228.17880000005
GPR143	0.0	6766.136799999999
GPR144	1078.262	77235.53749999999
GPR146	0.0	31198.072799999998
GPR150	687.8559	199.3092
GPR152	0.0	37129.18410000001
GPR153	1060.8643000000002	65097.38919999999
GPR157	252.6972	45642.8979
GPR161	507.5015	25.8545
GPR162	3239.1333999999997	19314.617800000004
GPR17	374.247	77668.14850000001
GPR172A	0.0	16788.7186
GPR172B	0.0	1853.8751
GPR179	0.0	21756.374799999998
GPR20	11066.460600000002	398930.9736999999
GPR3	0.0	8362.0007
GPR32	211.6976	37848.0429
GPR35	0.0	51882.3895
GPR37L1	1110.3159	62393.08839999999
GPR4	4345.7408000000005	44455.6463
GPR44	0.0	8221.1515
GPR62	853.4649999999999	7471.057899999999
GPR77	0.0	119872.9898
GPR78	0.0	224493.7718000001
GPR84	582.7632	20410.989899999997
GPR89B	0.0	2254.7189000000003
GPR89C	0.0	6233.365400000001
GPRC5B	63.980000000000004	395.6225
GPRC5C	4606.317999999999	235908.50650000002
GPRIN1	0.0	64907.23989999997
GPRIN2	0.0	8167.3544
GPS1	0.0	42914.97059999999
GPS2	0.0	95684.1521
GPSM1	4874.8638	264380.2972
GPSM3	0.0	32532.54569999999
GPT	0.0	27679.756299999997
GPX4	0.0	10263.889599999999
GRAMD1A	0.0	47967.355899999995
GRAMD1B	0.0	508.50980000000004
GRAMD4	0.0	21357.7587
GRAP	0.0	87582.01890000001
GRAPL	0.0	211997.25800000003
GRASP	6980.400000000001	32336.9215
GRB7	0.0	4613.9892
GRHPR	0.0	12051.3192
GRID1	1365.5593	2230.4737
GRID2IP	0.0	3922.429
GRIK3	2045.002	24043.193599999995
GRIK5	1686.4272	153341.8958
GRIN1	2761.016	136225.4183
GRIN2A	1625.8049	24.7338
GRIN2C	4131.2937	144053.1432
GRIN2D	4762.0	83143.19009999999
GRIN3B	6778.0	33576.5966
GRINA	0.0	141126.41830000002
GRIP2	726.9866	39780.283500000005
GRK1	0.0	637.1944
GRK6	0.0	54654.589199999995
GRLF1	0.0	3290.8462
GRM4	1560.2628	296926.71060000005
GRM8	1409.9337	956.0466
GRN	0.0	68105.5874
GRPEL1	0.0	99006.01510000002
GRRP1	0.0	7121.983200000001
GRTP1	1263.6336000000001	77236.4597
GRWD1	0.0	81071.1622
GSC2	884.5608000000001	14301.3097
GSDMA	0.0	8310.1284
GSDMD	0.0	3077.5429
GSG1L	1675.7226	21244.174000000003
GSG2	0.0	428.812
GSK3A	0.0	37612.0345
GSTK1	0.0	1903.2014
GSTP1	0.0	60243.873100000026
GSTT1	0.0	1353.1671000000001
GSTT2	1399.4189999999999	1353.1671000000001
GSTT2B	666.5400000000001	1353.1671000000001
GSTTP1	0.0	1353.1671000000001
GSTTP2	0.0	1027.9560000000001
GSTZ1	0.0	0.0
GSX2	1667.1514	342.8656
GTF2F1	0.0	41924.99139999998
GTF2H2B	0.0	427.75
GTF2H4	0.0	27369.920499999997
GTF2IRD1	0.0	5730.065199999999
GTF2IRD2P1	0.0	70.2482
GTF3C2	0.0	20039.805299999996
GTF3C4	0.0	69719.97970000003
GTF3C5	0.0	145631.36070000002
GTPBP1	0.0	10539.256
GTPBP3	0.0	48585.2987
GTPBP4	0.0	166.0375
GTPBP5	0.0	84976.8289
GTSE1	0.0	5575.9617
GTSF1	0.0	6722.4501
GUCA1A	0.0	318.5776
GUCA1B	0.0	318.5776
GUCY2D	309.4077	149536.3923
GUCY2E	0.0	2768.2332000000006
GUK1	0.0	5450.844
GXYLT2	0.0	509.289
GYLTL1B	297.99	41050.2996
GYS1	0.0	104333.0358
GZMM	397.1352	140238.55560000002
H19	12422.0232	577745.8596999998
H1F0	9268.2	24300.058600000008
H1FOO	0.0	4079.4447999999998
H2AFX	0.0	10004.7149
H2AFY	0.0	161.5445
H3F3B	0.0	2936.0675
H6PD	0.0	23242.3655
HAAO	232.84799999999998	0.0
HADHA	0.0	3361.5906
HADHB	0.0	3361.5906
HAGH	0.0	47390.52930000001
HAGHL	0.0	203105.16489999997
HAMP	1595.3822	93591.68620000004
HAND1	2649.8752	3161.0738
HAP1	6476.0	18143.1652
HAPLN2	6315.504199999999	165300.5238
