GENE_ID	locusLine	bin_1_17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33.bam
NM_002129	chr4(.):174247526-174260595	2.0353
NM_003864	chr4(.):174287092-174303683	0.5733
NM_001130688	chr4(.):174247526-174260509	2.0488
NM_001130689	chr4(.):174247526-174259920	2.1452
NM_001104631	chr5(.):58259865-59194621	0.1176
NM_006203	chr5(.):58259865-58887324	0.1075
NM_001165899	chr5(.):58259865-59788925	0.0876
NM_001197218	chr5(.):58259865-59069438	0.1275
NM_002372	chr5(.):109020155-109208429	0.5637
NM_001131005	chr5(.):88009057-88204922	0.7883
NM_002397	chr5(.):88009057-88184283	0.7662
NM_001193349	chr5(.):88009057-88124744	0.5437
NM_152756	chr5(.):38933021-39079501	0.2344
NM_024669	chr5(.):55390506-55534186	0.5643
NR_015436	chr5(.):87831596-87985620	0.4863
NR_027435	chr5(.):90671163-90721532	0.7823
NM_005575	chr5(.):96266345-96370115	0.3311
NM_175920	chr5(.):96289155-96370115	0.0535
NM_152624	chr5(.):112307432-112361667	0.2058
NM_001077654	chr5(.):118599417-118735294	0.6261
NM_001038702	chr5(.):130594701-130735382	0.3983
NM_003060	chr5(.):131700400-131736306	0.1828
NM_001020825	chr5(.):142652495-142788254	0.4194
NM_001018076	chr5(.):142652495-142789045	0.4173
NM_001018075	chr5(.):142652495-142820077	0.3591
NM_138379	chr5(.):156341292-156395266	0.5792
NM_005990	chr5(.):171464073-171620346	0.3628
NM_022455	chr5(.):176555832-176732214	0.2726
NM_172349	chr5(.):176555079-176732214	0.2717
NM_002406	chr5(.):180212540-180235048	1.3887
NM_001114619	chr5(.):180212540-180235902	1.3854
NM_001114618	chr5(.):180212540-180241817	1.8941
NM_001114617	chr5(.):180212540-180242137	1.8739
NM_052909	chr5(.):135372-195087	0.5155
NM_145265	chr5(.):199874-223297	0.6983
NM_001080478	chr5(.):186625-200468	2.1016
NM_004168	chr5(.):213355-261814	0.4311
NM_001193376	chr5(.):1248286-1300162	0.0496
NM_030782	chr5(.):1312999-1350002	4.2869
NM_001145161	chr5(.):6443735-6501834	2.0538
NM_006713	chr5(.):32580604-32609185	2.1877
NM_001190469	chr5(.):37807778-37840929	0.4449
NM_199231	chr5(.):37807778-37840593	0.4269
NM_000514	chr5(.):37807778-37844782	0.4104
NM_001014279	chr5(.):43034181-43045447	2.2492
NR_034085	chr5(.):43011149-43023913	0.9369
NR_015447	chr5(.):43037235-43050370	1.9213
NM_002184	chr5(.):55225924-55295821	0.5056
NR_036243	chr5(.):86405695-86415771	0.6215
NR_024384	chr5(.):87955262-87974146	3.503
NR_024383	chr5(.):87955262-87979262	2.7965
NR_030741	chr5(.):87957670-87967757	0.567
NM_020801	chr5(.):90659540-90684149	1.5478
NM_005668	chr5(.):100137638-100243987	0.6484
NM_175052	chr5(.):100216014-100243970	1.9393
NR_033175	chr5(.):109213882-109226200	0.0465
NM_005669	chr5(.):112207080-112263031	0.4619
NR_036052	chr5(.):118305280-118315362	0.0421
NM_014350	chr5(.):118686595-118735294	0.1591
NM_000588	chr5(.):131391346-131403896	0.0994
NM_000758	chr5(.):131404484-131416859	0.0972
NR_037500	chr5(.):131696181-131706291	0.3639
NM_002198	chr5(.):131812300-131831465	0.9979
NM_001013717	chr5(.):131741672-131803059	3.3839
NM_000879	chr5(.):131872135-131884214	0.0519
NM_016480	chr5(.):138672518-138710409	0.1581
NM_194296	chr5(.):138727455-138744776	1.0077
NM_152686	chr5(.):138740891-138780214	0.5578
NM_152685	chr5(.):138697884-138724039	0.3593
NM_001033112	chr5(.):138673133-138710409	0.1596
NM_001161546	chr5(.):138722634-138735885	2.6531
NM_016459	chr5(.):138718256-138730605	3.131
NM_016463	chr5(.):139023300-139067680	1.5907
NM_000024	chr5(.):148201155-148213197	2.4442
NM_006058	chr5(.):150404505-150465997	0.4435
NM_001155	chr5(.):150475266-150542443	0.7594
NM_001193544	chr5(.):150475266-150526216	0.5784
NR_028472	chr5(.):156346099-156357013	0.5332
NM_004219	chr5(.):159843864-159860746	0.4615
NM_006425	chr5(.):159823647-159851168	0.4679
NR_036095	chr5(.):159896408-159906490	0.6348
NR_029701	chr5(.):159907358-159917457	0.0995
NM_001171183	chr5(.):171616175-171635458	0.0535
NM_030627	chr5(.):173310330-173392313	0.9133
NM_001031677	chr5(.):176723198-176735744	2.3547
NM_006480	chr5(.):176779843-176804599	0.4122
NM_006816	chr5(.):176753562-176783885	0.3568
NM_031300	chr5(.):176729205-176744292	2.21
NM_001142935	chr5(.):176727500-176744292	2.5054
NM_013237	chr5(.):176725834-176738950	2.4581
NR_027183	chr5(.):180251958-180267726	1.6076
NM_152283	chr5(.):180269610-180293286	0.4757
NM_022758	chr6(.):34550065-34669625	0.3965
NM_181356	chr6(.):44791469-45350670	0.0708
NM_003599	chr6(.):44792449-45350575	0.0708
NM_012288	chr6(.):52357199-52446862	2.0306
NM_033515	chr6(.):129893239-130036370	0.3589
NM_001195286	chr6(.):386738-416443	1.2729
NM_000904	chr6(.):2995066-3024994	0.3781
NM_001168344	chr6(.):7102829-7257213	0.3863
NM_001003699	chr6(.):7103085-7257213	0.3869
NM_001718	chr6(.):7722010-7886961	0.1481
NR_037616	chr6(.):7876482-8069647	1.88
NM_002114	chr6(.):12007723-12170232	0.3034
NM_001173977	chr6(.):25274655-25625758	0.6338
NM_014641	chr6(.):30662583-30690458	0.9953
NM_001090	chr6(.):30534169-30564309	0.1762
NM_172166	chr6(.):31702724-31735455	1.461
NM_004348	chr6(.):45384913-45523819	0.5551
NM_001024630	chr6(.):45291053-45523819	0.3899
NM_001123226	chr6(.):74166453-74216179	0.4918
NM_016021	chr6(.):90031343-90067619	1.9968
NM_001170794	chr6(.):90631246-91011627	0.1957
NM_021813	chr6(.):90631246-91011562	0.1958
NM_001455	chr6(.):108877068-109010971	1.7933
NM_201559	chr6(.):108876025-109010971	1.7798
NM_032131	chr6(.):109164618-109300352	0.6078
NM_173674	chr6(.):117798819-117896020	0.5323
NM_153235	chr6(.):139556198-139618208	0.5241
NM_006734	chr6(.):143067603-143271338	0.3038
NM_024630	chr6(.):157797556-158099977	0.3015
NM_020185	chr6(.):287100-356355	3.5611
NR_026855	chr6(.):2983200-2996405	1.8703
NM_003804	chr6(.):3072057-3120421	0.0972
NR_033884	chr6(.):3015389-3030005	1.8409
NM_001012983	chr6(.):3040617-3051034	0.0403
NR_027712	chr6(.):7981334-7995577	0.3107
NM_001145549	chr6(.):7876482-7915310	6.1866
NM_030810	chr6(.):7876482-7916047	6.0965
NM_032744	chr6(.):11708887-11784280	0.5309
NM_001143964	chr6(.):13300183-13333787	0.3746
NM_005319	chr6(.):26050967-26061699	2.4524
NM_003537	chr6(.):26026816-26037288	2.3413
NM_003544	chr6(.):26022123-26032480	1.5547
NM_021062	chr6(.):26038454-26048885	2.3238
NM_003531	chr6(.):26040638-26051097	2.332
NM_005325	chr6(.):26012259-26023040	0.9474
NM_003538	chr6(.):26016906-26027278	1.5664
NM_003513	chr6(.):26028319-26038796	1.8551
NM_003529	chr6(.):26015717-26026186	1.0924
NM_003526	chr6(.):26118694-26129132	2.7682
NM_139006	chr6(.):26082508-26100469	0.1088
NM_021065	chr6(.):26194011-26204471	3.7212
NM_003530	chr6(.):26192011-26204464	3.1362
NM_138720	chr6(.):26153348-26176576	1.4938
NM_003523	chr6(.):26179023-26189458	0.8809
NM_003539	chr6(.):26183937-26194304	1.0148
NM_003545	chr6(.):26199872-26210249	2.205
NM_005321	chr6(.):26151558-26162343	1.8806
NM_003512	chr6(.):26119372-26129918	2.744
NM_003542	chr6(.):26099175-26109565	0.4178
NM_005323	chr6(.):26102639-26113364	0.4072
NM_003522	chr6(.):26194786-26205216	4.2414
NM_003518	chr6(.):26211427-26221872	1.3027
NM_021052	chr6(.):26212147-26222711	1.2927
NM_003543	chr6(.):26280353-26290727	1.7177
NM_003532	chr6(.):26220382-26230844	0.7009
NM_003524	chr6(.):26246878-26257303	2.9865
NM_003534	chr6(.):26266145-26276612	3.961
NM_003547	chr6(.):26241838-26252205	2.6493
NM_003540	chr6(.):26235653-26246021	0.1053
NM_021018	chr6(.):26245369-26255835	2.9824
NM_005320	chr6(.):26229439-26240216	1.3701
NM_003525	chr6(.):26268203-26278640	3.9719
NM_001145008	chr6(.):26397464-26420444	0.2568
NM_001197240	chr6(.):26378328-26400100	0.5067
NM_001197247	chr6(.):26360397-26383540	2.2456
NM_001197238	chr6(.):26378323-26400100	0.5066
NM_007047	chr6(.):26360397-26383548	2.247
NM_001197237	chr6(.):26378438-26400100	0.5084
NM_001197248	chr6(.):26360469-26383540	2.2125
NM_001197246	chr6(.):26363405-26383540	0.6884
NM_021064	chr6(.):27095816-27106314	2.8232
NM_080593	chr6(.):27101071-27119637	1.9828
NM_080596	chr6(.):27109907-27120346	1.5807
NR_036096	chr6(.):27110404-27120467	1.6356
NM_021058	chr6(.):27095094-27105575	2.8337
NM_003495	chr6(.):27102087-27112457	1.269
NM_021066	chr6(.):27777079-27787518	1.8917
NM_003536	chr6(.):27772841-27783314	2.8473
NM_003509	chr6(.):27770976-27781445	1.9407
NM_003519	chr6(.):27770256-27780709	1.9212
NM_003521	chr6(.):27777821-27788267	1.7997
NM_003535	chr6(.):27853092-27863570	3.5456
NM_003527	chr6(.):27856202-27866669	3.6107
NM_003520	chr6(.):27801439-27811888	3.271
NM_003511	chr6(.):27828106-27838576	1.1848
NM_003533	chr6(.):27834622-27845099	0.4659
NM_003510	chr6(.):27800657-27811117	3.2731
NM_003541	chr6(.):27793951-27804305	0.9999
NM_005322	chr6(.):27829569-27840359	1.2254
NM_033057	chr6(.):27873962-27885174	0.0365
NM_021968	chr6(.):27786902-27797258	0.9403
NM_003514	chr6(.):27855476-27865963	3.604
NM_003546	chr6(.):27835925-27846289	0.1568
NR_001317	chr6(.):29887368-29898428	0.0142
NR_028032	chr6(.):29937891-29951177	0.1104
NR_024240	chr6(.):29968747-29982733	0.083
NM_002116	chr6(.):29905308-29918661	0.537
NM_003587	chr6(.):30615895-30645830	0.1679
NM_001031722	chr6(.):30589662-30619598	0.3624
NR_033823	chr6(.):30589612-30619598	0.362
NM_001161376	chr6(.):30609815-30625987	0.5546
NM_002714	chr6(.):30563181-30590020	1.1255
NM_014046	chr6(.):30580485-30599174	1.5817
NM_133471	chr6(.):30639165-30660672	1.8818
NM_001134870	chr6(.):30639165-30660093	1.9319
NM_007243	chr6(.):30650825-30663769	2.1484
NR_030615	chr6(.):30547108-30557194	0.0885
NM_005803	chr6(.):30690510-30715453	0.3114
NM_003897	chr6(.):30705975-30717327	0.3832
NM_178014	chr6(.):30683156-30698195	1.8609
NM_007109	chr6(.):31121302-31136992	0.471
NM_001173531	chr6(.):31127113-31139615	0.1828
NR_026791	chr6(.):31160536-31176745	1.9986
NM_019052	chr6(.):31105215-31131015	0.3095
NM_001105563	chr6(.):31105215-31130566	0.3125
NR_026816	chr6(.):31136511-31150676	0.1012
NM_002701	chr6(.):31127113-31143451	0.1539
NM_021246	chr6(.):31678132-31690581	0.0542
NM_138275	chr6(.):31686160-31697851	0.7261
NR_033488	chr6(.):31649725-31675850	0.328
NM_013974	chr6(.):31689816-31703039	1.2348
NM_025262	chr6(.):31639460-31653150	0.1431
NM_001288	chr6(.):31693357-31709341	3.7224
NM_001003693	chr6(.):31669683-31683372	0.5533
NM_021160	chr6(.):31649725-31676137	0.3248
NR_024541	chr6(.):31674752-31686842	0.0549
NM_025261	chr6(.):31681424-31694510	0.0507
NM_001039651	chr6(.):31725772-31737624	0.1081
NM_025258	chr6(.):31728370-31750108	0.5705
NR_002742	chr6(.):31799852-31809916	1.3557
NM_000434	chr6(.):31821828-31835709	0.4729
NM_021177	chr6(.):31760173-31779743	1.0766
NR_002745	chr6(.):31798039-31808103	1.4336
NM_001178045	chr6(.):31825969-31850448	0.2966
NM_001040438	chr6(.):31797692-31812541	1.0359
NM_005345	chr6(.):31778290-31790719	1.5403
NM_005527	chr6(.):31772395-31787835	0.5995
NM_001178044	chr6(.):31825969-31851823	0.2835
NM_006295	chr6(.):31740296-31768712	1.3038
NM_005346	chr6(.):31790511-31803031	2.047
NM_006120	chr6(.):32911390-32925899	0.3119
NM_002119	chr6(.):32966959-32982389	0.0674
NM_002118	chr6(.):32897405-32913847	0.2873
NM_005104	chr6(.):32931436-32954282	3.4504
NM_001113182	chr6(.):32933664-32954282	3.8139
NM_001199455	chr6(.):32934371-32954282	3.9463
NM_001199456	chr6(.):32935860-32954282	4.1518
NM_001164267	chr6(.):33241879-33262304	0.264
NM_022551	chr6(.):33234851-33249281	0.8781
NM_172209	chr6(.):33262471-33287164	1.3579
NM_004761	chr6(.):33254430-33272176	0.7956
NM_172208	chr6(.):33266409-33287164	1.5685
NM_003782	chr6(.):33239916-33251602	0.3289
NR_024517	chr6(.):33281334-33295793	1.879
NM_014260	chr6(.):33252377-33263711	0.3642
NM_005453	chr6(.):33277181-33290512	1.872
NM_001145338	chr6(.):33277181-33290719	1.9098
NM_022553	chr6(.):33213048-33244662	0.6197
NM_001185181	chr6(.):33252411-33263709	0.3653
NR_001444	chr6(.):33327513-33339139	0.0543
NM_000322	chr6(.):42659332-42695358	0.1002
NM_003192	chr6(.):42707233-42718884	0.9534
NR_037141	chr6(.):42690313-42700932	0.1682
NM_015349	chr6(.):42783793-42841296	0.0806
NM_001078177	chr6(.):44186362-44206888	0.5945
NM_178148	chr6(.):44216837-44230283	0.6378
NM_001078174	chr6(.):44182241-44206888	0.5155
NM_020745	chr6(.):44261462-44286063	0.1888
NM_182539	chr6(.):44242896-44270458	0.0542
NM_001137560	chr6(.):44233479-44252182	0.0592
NM_001078175	chr6(.):44186295-44206888	0.5947
NM_004556	chr6(.):44220902-44238525	1.5884
NM_007355	chr6(.):44209848-44226614	1.1572
NM_001402	chr6(.):74220472-74235755	2.4553
NM_002043	chr6(.):89962238-90029967	0.3092
NM_021244	chr6(.):90069334-90126995	0.5115
NM_182907	chr6(.):106541814-106562811	4.5356
NM_001198	chr6(.):106529194-106562814	4.763
NM_001142403	chr6(.):109682716-109708762	1.1409
NM_020399	chr6(.):117876432-117928705	0.2731
NM_001017373	chr6(.):130460460-130549099	0.1138
NM_152552	chr6(.):130499132-130541494	0.1911
NM_001145207	chr6(.):135351994-135381036	0.2623
NM_006620	chr6(.):135276516-135381036	0.4585
NR_037435	chr6(.):135295475-135305570	0.0527
NM_006290	chr6(.):138183580-138209449	2.223
NM_006079	chr6(.):139688396-139700785	2.2427
NM_001168389	chr6(.):139688396-139700350	2.3213
NM_001168388	chr6(.):139688396-139700499	2.2948
NR_037463	chr6(.):157945163-157955232	0.0453
NM_145695	chr7(.):14210605-14886075	0.085
NM_004080	chr7(.):14179673-14886075	0.0829
NM_004289	chr7(.):26186846-26231756	0.7661
NM_001029835	chr7(.):45062232-45121069	0.5287
NM_001167935	chr7(.):45034786-45121069	0.6177
NR_030770	chr7(.):45034344-45121069	0.6437
NM_030796	chr7(.):55533305-55645200	2.2463
NM_012301	chr7(.):77641373-79087890	0.1101
NM_001913	chr7(.):101454291-101932250	0.1277
NM_181500	chr7(.):101454302-101932250	0.1277
NR_033766	chr7(.):113721364-114338827	0.1384
NM_001145354	chr7(.):130789854-131186398	0.2026
NM_001164458	chr7(.):149939300-150025758	0.2582
NM_138426	chr7(.):8003422-8133709	0.2728
NM_182762	chr7(.):20169278-20262013	0.6419
NM_002214	chr7(.):20365724-20460382	0.4815
NM_002541	chr7(.):44641120-44753669	0.4836
NM_001003941	chr7(.):44641120-44721195	0.6538
NM_022748	chr7(.):47309751-47584199	0.3404
NM_006060	chr7(.):50339377-50477798	0.3589
NM_012395	chr7(.):90333711-90844904	0.2482
NM_017984	chr7(.):99993494-100031302	0.6912
NM_017621	chr7(.):102091666-102110321	0.7102
NM_182931	chr7(.):104649636-104759532	0.6435
NM_022444	chr7(.):122748587-122845025	0.3281
NM_001098627	chr7(.):128575771-128595088	2.6413
NM_001098630	chr7(.):128572993-128595088	2.4261
NM_032643	chr7(.):128573270-128595088	2.4182
NM_003344	chr7(.):129467994-129597789	0.4534
NR_015431	chr7(.):130623918-130798562	0.3316
NR_024153	chr7(.):130623918-130796789	0.3335
NM_014149	chr7(.):134863589-134901316	0.1782
NM_016019	chr7(.):139039633-139113200	0.4271
NM_001166254	chr7(.):139473046-139725125	0.3017
NR_029394	chr7(.):139523951-139725125	0.285
NM_173680	chr7(.):150071405-150100719	3.3414
NM_013321	chr7(.):2286404-2359099	0.0893
NM_003751	chr7(.):2389473-2425377	1.0487
NM_018641	chr7(.):2438258-2479216	0.7153
NR_029597	chr7(.):25984538-25994606	2.1678
NM_031243	chr7(.):26224555-26245413	1.4567
NM_016587	chr7(.):26236323-26257976	1.3658
NM_007276	chr7(.):26236098-26257976	1.3526
NM_019082	chr7(.):44600402-44619137	0.2804
NM_182547	chr7(.):44613761-44626827	1.0094
NR_003697	chr7(.):45017626-45031259	0.3114
NR_002952	chr7(.):45019976-45030109	0.3906
NM_033054	chr7(.):44997259-45023704	0.1094
NM_001123065	chr7(.):47689841-47706246	0.0789
NM_013439	chr7(.):99966067-100002722	0.2255
NM_173564	chr7(.):100076549-100097422	0.1801
NM_030935	chr7(.):100059141-100081902	0.2927
NM_145030	chr7(.):100027911-100039094	0.7229
NM_019606	chr7(.):100022253-100036749	1.9778
NM_001194992	chr7(.):100021412-100036749	1.8761
NM_001004323	chr7(.):100049237-100066894	0.0554
NM_020979	chr7(.):101923404-101967178	1.4409
NR_036245	chr7(.):101931368-101941453	1.2009
NM_032831	chr7(.):102068995-102102268	3.3778
NM_024653	chr7(.):102031803-102072129	2.2878
NM_001146210	chr7(.):101981191-102001889	0.1627
NM_006234	chr7(.):102108547-102124381	0.4022
NM_152892	chr7(.):102100389-102118612	0.4742
NR_027374	chr7(.):104530074-104572092	0.266
NR_024586	chr7(.):104645988-104659588	4.5533
NM_002649	chr7(.):106500923-106552592	0.8974
NM_001166346	chr7(.):114557208-114568720	2.4775
NM_199072	chr7(.):114557208-114664970	0.9025
NM_001024613	chr7(.):121936447-121949565	0.9883
NR_036484	chr7(.):121938711-121955131	1.7135
NM_018396	chr7(.):128111782-128147978	0.8152
NM_199349	chr7(.):128525000-128555773	0.0954
NR_002144	chr7(.):128761324-128773050	2.8157
NM_178562	chr7(.):128779711-128814534	0.1394
NM_018295	chr7(.):134827765-134855967	1.9796
NR_024185	chr7(.):134845531-134860532	2.8246
NM_197964	chr7(.):139020896-139035541	2.0249
NM_002769	chr7(.):142452318-142465927	0.0903
NM_004445	chr7(.):142547791-142573847	0.1661
NM_002770	chr7(.):142474907-142486378	0.1003
NR_001296	chr7(.):142473756-142487399	0.0928
NM_013400	chr7(.):150060878-150076133	5.7331
NM_014374	chr7(.):150063257-150076133	6.7221
NM_001142928	chr7(.):150015295-150040245	0.6881
NM_002889	chr7(.):150030406-150043763	0.0969
NM_138434	chr7(.):150021937-150034811	0.108
NR_027237	chr7(.):150097839-150114558	4.2185
NM_175571	chr7(.):150142961-150181483	0.0978
NR_034033	chr7(.):150125741-150150228	1.5699
NM_080838	chr8(.):134198311-134245053	0.8539
NM_003882	chr8(.):134198311-134246571	1.0122
NM_004103	chr8(.):27163998-27321903	0.8378
NM_173176	chr8(.):27178053-27321903	0.8692
NM_173175	chr8(.):27178080-27321903	0.8694
NM_021623	chr8(.):38753752-38836430	1.0787
NM_001024678	chr8(.):145742760-145757416	0.7618
NM_001001795	chr8(.):145746602-145759458	0.5906
NM_001386	chr8(.):26430420-26520693	0.2906
NM_001197293	chr8(.):26366708-26520693	0.272
NM_006228	chr8(.):28169648-28205868	0.7269
NM_001010906	chr8(.):27874480-27946388	0.6532
NR_027638	chr8(.):38849504-38967779	0.1096
NM_005079	chr8(.):80942104-81088836	0.6234
NM_024094	chr8(.):120841180-120873170	0.2534
NM_022783	chr8(.):120880899-121068157	0.8876
NM_173685	chr8(.):126099082-126384367	0.3336
NM_003033	chr8(.):134462090-134589183	0.7576
NM_003970	chr8(.):1988157-2098380	1.5945
NM_171982	chr8(.):27137403-27173834	0.2417
NM_018091	chr8(.):27945583-28053669	0.1077
NM_018660	chr8(.):28198101-28248977	0.5036
NR_026765	chr8(.):29573775-29610625	0.3948
NM_001024381	chr8(.):38841326-38859041	0.372
NM_153692	chr8(.):38826667-38851181	0.0633
NM_052937	chr8(.):52725139-52816735	0.3433
NM_024410	chr8(.):103558847-103578245	0.0432
NM_148174	chr8(.):103833535-103881397	0.1769
NM_003184	chr8(.):120738013-120850074	0.0796
NM_201378	chr8(.):144984320-145052697	0.6258
NM_032789	chr8(.):145046319-145065635	0.8078
NM_000445	chr8(.):144984320-145055913	0.6273
NM_201381	chr8(.):144984320-145023905	0.8027
NM_201382	chr8(.):144984320-145023110	0.8092
NM_201383	chr8(.):144984320-145021692	0.8233
NM_201379	chr8(.):144984320-145033088	0.7312
NM_001009184	chr8(.):145059225-145072583	0.5828
NM_201384	chr8(.):144984320-145018758	0.8871
NR_030383	chr8(.):145014358-145024447	1.1164
NM_201380	chr8(.):144984320-145030044	0.7772
NM_001129888	chr8(.):145684199-145696031	0.4275
NM_032687	chr8(.):145684199-145695849	0.4326
NM_003923	chr8(.):145694114-145706718	0.3423
NM_032902	chr8(.):145717108-145732504	0.0587
NM_138496	chr8(.):145670314-145695418	0.2559
NM_005309	chr8(.):145724464-145737555	1.2416
NM_145754	chr8(.):145686737-145704499	0.469
NM_138431	chr8(.):145729551-145741589	1.3717
NM_004260	chr8(.):145731666-145748210	1.5178
NM_014665	chr8(.):145738362-145755559	0.7223
NM_025251	chr8(.):145749562-145843888	0.0508
NM_002839	chr9(.):8309245-10617723	0.0599
NM_015158	chr9(.):499702-751103	0.23
NM_147133	chr9(.):33285417-33370168	0.3898
NM_002504	chr9(.):33285417-33376155	0.37
NM_147134	chr9(.):33285417-33353721	0.4651
NM_001206	chr9(.):72994512-73034573	0.4643
NM_053016	chr9(.):112537576-112718756	0.4464
NM_001037293	chr9(.):112398067-112718756	0.2708
NM_007203	chr9(.):112537576-112939791	0.5416
NM_001004065	chr9(.):112805877-112939791	0.8542
NM_005047	chr9(.):123573331-123610206	0.3002
NM_013355	chr9(.):131459801-131488199	0.2931
NM_015033	chr9(.):132644465-132810473	0.3548
NM_198679	chr9(.):134447156-134590229	0.3573
NM_005312	chr9(.):134447156-134617925	0.4484
NM_001172415	chr9(.):33247469-33269759	0.3931
NM_001195536	chr9(.):33259876-33287067	0.2743
NM_014471	chr9(.):33235195-33253565	0.1484
NM_001170	chr9(.):33379947-33407517	0.0758
NM_139235	chr9(.):33456350-33478941	0.2813
NM_004925	chr9(.):33436159-33452590	0.8045
NR_033912	chr9(.):93820575-93842414	0.0564
NM_005384	chr9(.):94166326-94191144	1.5071
NM_001083603	chr9(.):98200263-98284247	0.756
NM_001083606	chr9(.):98200263-98274699	0.8339
NM_001083607	chr9(.):98200263-98274481	0.8362
NM_001083605	chr9(.):98200263-98275322	0.8272
NM_000264	chr9(.):98200263-98275831	0.8223
NM_001701	chr9(.):104117698-104152287	0.0539
NM_001127610	chr9(.):104117698-104150801	0.0514
NM_197977	chr9(.):104156162-104177942	0.2677
NM_000035	chr9(.):104177841-104203062	1.2551
NM_019051	chr9(.):104147248-104165919	0.3132
NM_001012993	chr9(.):112956845-112975413	0.0516
NM_001136562	chr9(.):112882780-112939791	1.4319
NM_000608	chr9(.):117087068-117100536	0.0676
NM_030767	chr9(.):117091432-117161685	1.0696
NM_000607	chr9(.):117080302-117093759	0.0652
NM_004888	chr9(.):117344993-117366152	0.8628
NM_153045	chr9(.):117368705-117413703	0.6365
NM_005658	chr9(.):123659670-123694173	0.7476
NM_015651	chr9(.):123612930-123644606	1.3348
NM_001190945	chr9(.):123659670-123696451	0.8432
NM_001190947	chr9(.):123659670-123681850	0.4385
NM_001009936	chr9(.):123626852-123644606	2.2761
NR_024408	chr9(.):123600319-123621651	0.4815
NM_173689	chr9(.):126113447-126146032	0.067
NM_005489	chr9(.):130495595-130538621	0.3771
NM_001142532	chr9(.):130495595-130529697	0.3165
NM_001142533	chr9(.):130495595-130522583	0.372
NM_001142531	chr9(.):130495595-130529719	0.3164
NM_001142534	chr9(.):130495595-130522561	0.3723
NM_170600	chr9(.):130495595-130546048	0.7335
NM_001085347	chr9(.):130488802-130502604	0.6751
NM_001018078	chr9(.):130560507-130581556	0.3673
NM_001261	chr9(.):130543304-130558052	0.6649
NM_004957	chr9(.):130560153-130581556	0.3624
NR_036055	chr9(.):130543196-130553286	0.8743
NM_001035254	chr9(.):130697860-130747812	0.7221
NM_003863	chr9(.):130692373-130705763	0.3571
NM_203305	chr9(.):130697860-130717993	0.2617
NM_001135219	chr9(.):130678807-130698076	0.6132
NM_173492	chr9(.):130678807-130694770	0.7146
NR_024425	chr9(.):130885807-130897913	0.6314
NR_027812	chr9(.):130877971-130895712	0.4783
NM_001006641	chr9(.):130825478-130876524	0.9027
NM_197956	chr9(.):130818511-130834599	1.1322
NM_001006643	chr9(.):130855835-130876524	0.1157
NM_001006642	chr9(.):130849127-130876524	0.1293
NM_052901	chr9(.):130855816-130876524	0.1157
NM_025072	chr9(.):130877971-130895474	0.4847
NR_033374	chr9(.):130868449-130886013	0.1255
NM_001122821	chr9(.):131440933-131463675	1.1547
NM_052844	chr9(.):131390939-131424129	0.7181
NM_003011	chr9(.):131446508-131463675	1.2981
NM_032799	chr9(.):131478148-131491408	0.5134
NM_016520	chr9(.):132584563-132602572	0.3329
NM_006676	chr9(.):132592695-132649107	0.3677
NM_001008563	chr9(.):132592756-132649107	0.3681
NM_032728	chr9(.):134160080-134189649	0.0703
NM_033387	chr9(.):134128464-134156906	1.652
NM_178536	chr9(.):139841767-139854949	0.3931
NM_153200	chr9(.):139752232-139765738	0.2402
NM_000606	chr9(.):139834697-139846426	0.9601
NM_021138	chr9(.):139775964-139826067	1.4433
NM_018998	chr9(.):139829886-139844173	0.5295
NM_206920	chr9(.):139741818-139760251	0.5619
NM_014172	chr9(.):139738255-139750490	0.7721
NM_015691	chrX(.):9978794-10117518	0.5234
NM_001001671	chrX(.):19373175-19538379	0.5491
NM_001123384	chrX(.):39905498-40041582	0.5303
NM_144495	chrX(.):48750194-48765420	0.4808
NM_001167990	chrX(.):48750212-48765420	0.4814
NM_001032384	chrX(.):48750538-48765420	0.4906
NM_001167992	chrX(.):48750774-48765420	0.4981
NM_001104544	chrX(.):119387504-119450391	0.5999
NM_005334	chrX(.):153208007-153241819	0.9669
NM_001830	chrX(.):10119984-10210699	0.031
NM_017745	chrX(.):39905498-39961719	0.3551
NM_001167947	chrX(.):48745729-48760426	0.6003
NM_001042498	chrX(.):48755888-48774235	0.6256
NM_001136158	chrX(.):48774302-48819893	2.3466
NM_001136159	chrX(.):48774302-48820648	2.3086
NM_006875	chrX(.):48765458-48781413	1.9893
NM_004979	chrX(.):48813638-48833251	0.3559
NM_005660	chrX(.):48755458-48773917	0.6215
NM_001032289	chrX(.):48755889-48773933	0.5822
NM_003399	chrX(.):128867945-128908525	0.3659
NM_018990	chrX(.):128908891-128934176	0.9256
NM_006359	chrX(.):135062585-135134428	0.5547
NM_001177651	chrX(.):135062582-135134428	0.5547
NM_000054	chrX(.):153165528-153177620	0.0741
NM_000425	chrX(.):153121970-153146399	0.0251
NM_003491	chrX(.):153190376-153205468	2.2364
NM_001666	chrX(.):153167829-153196714	1.2149
NM_002910	chrX(.):153195721-153215232	0.1958
NR_027419	chrX(.):153162984-153177620	0.0631
NM_001025243	chrX(.):153270956-153290342	0.8546
NM_003492	chrX(.):153232990-153253646	1.9752
NR_031757	chrX(.):153280370-153290440	1.1921
NR_036175	chrX(.):153241548-153251627	0.933
NR_036174	chrX(.):153241547-153251628	0.9334
