GENE_ID	locusLine	bin_1_17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33.bam
1_MACS_peak_3578_lociStitched	chr10(.):75691274-75693268	2.1614
1_MACS_peak_3579_lociStitched	chr10(.):75699909-75701189	0.6094
2_MACS_peak_3580_lociStitched	chr10(.):75716022-75719146	0.6604
1_MACS_peak_3582_lociStitched	chr10(.):75756993-75758798	1.3344
1_MACS_peak_3583_lociStitched	chr10(.):75844381-75845297	0.4513
4_MACS_peak_3584_lociStitched	chr10(.):75909574-75927755	0.8634
1_MACS_peak_3588_lociStitched	chr10(.):75935251-75937511	3.2706
1_MACS_peak_3589_lociStitched	chr10(.):75987159-75988424	0.6829
1_MACS_peak_3590_lociStitched	chr10(.):76344775-76346510	1.1324
1_MACS_peak_3591_lociStitched	chr10(.):76357918-76360029	1.3761
1_MACS_peak_3592_lociStitched	chr10(.):76497788-76500116	3.0644
1_MACS_peak_3593_lociStitched	chr10(.):76555044-76556161	0.9559
1_MACS_peak_3594_lociStitched	chr10(.):76584421-76587050	1.9319
1_MACS_peak_3595_lociStitched	chr10(.):76657486-76659019	1.3752
2_MACS_peak_3596_lociStitched	chr10(.):76736769-76743116	0.7383
1_MACS_peak_3598_lociStitched	chr10(.):76759759-76762201	1.5851
1_MACS_peak_3599_lociStitched	chr10(.):76770742-76772753	1.5834
1_MACS_peak_3600_lociStitched	chr10(.):76870316-76872746	2.4523
1_MACS_peak_3601_lociStitched	chr10(.):76947446-76948485	0.5306
1_MACS_peak_3602_lociStitched	chr10(.):76969295-76971708	3.778
1_MACS_peak_3603_lociStitched	chr10(.):76984871-76986933	0.6978
1_MACS_peak_3604_lociStitched	chr10(.):76993033-76996506	1.9582
1_MACS_peak_3605_lociStitched	chr10(.):77054143-77055904	1.7341
1_MACS_peak_3606_lociStitched	chr10(.):77095222-77096084	0.456
2_MACS_peak_3607_lociStitched	chr10(.):77159245-77170079	1.3816
1_MACS_peak_3609_lociStitched	chr10(.):77190846-77191704	0.4458
1_MACS_peak_3610_lociStitched	chr10(.):77306626-77307566	0.591
2_MACS_peak_3611_lociStitched	chr10(.):77365373-77372093	0.3325
1_MACS_peak_3613_lociStitched	chr10(.):77531752-77532512	0.4343
1_MACS_peak_3614_lociStitched	chr10(.):78641009-78642933	1.4113
1_MACS_peak_3615_lociStitched	chr10(.):78767551-78768344	0.3457
1_MACS_peak_3616_lociStitched	chr10(.):78934714-78938647	2.2502
2_MACS_peak_3617_lociStitched	chr10(.):78983447-78992457	1.7627
1_MACS_peak_3619_lociStitched	chr10(.):79001980-79003479	1.6434
1_MACS_peak_3620_lociStitched	chr10(.):79333095-79333651	0.5213
2_MACS_peak_3621_lociStitched	chr10(.):79363069-79370213	0.4455
1_MACS_peak_3623_lociStitched	chr10(.):79382459-79383492	0.4474
1_MACS_peak_3624_lociStitched	chr10(.):79442259-79443681	0.6363
1_MACS_peak_3625_lociStitched	chr10(.):79522957-79524403	0.9669
1_MACS_peak_3626_lociStitched	chr10(.):79560316-79563254	1.4506
1_MACS_peak_3627_lociStitched	chr10(.):79595346-79597861	0.8499
1_MACS_peak_3628_lociStitched	chr10(.):79671769-79673102	0.5539
1_MACS_peak_3629_lociStitched	chr10(.):79685194-79687149	1.0901
2_MACS_peak_3630_lociStitched	chr10(.):79788434-79794986	0.8834
1_MACS_peak_3632_lociStitched	chr10(.):79804487-79805913	0.7079
1_MACS_peak_3633_lociStitched	chr10(.):79957034-79958068	0.4743
1_MACS_peak_3634_lociStitched	chr10(.):79966776-79967746	0.5027
1_MACS_peak_3635_lociStitched	chr10(.):80061922-80063853	4.1638
1_MACS_peak_3636_lociStitched	chr10(.):80417854-80419386	0.8149
1_MACS_peak_3637_lociStitched	chr10(.):80732590-80735039	1.8999
1_MACS_peak_3638_lociStitched	chr10(.):80740998-80742102	0.6683
1_MACS_peak_3639_lociStitched	chr10(.):80757560-80758524	0.4566
1_MACS_peak_3640_lociStitched	chr10(.):80782123-80784091	2.1869
1_MACS_peak_3641_lociStitched	chr10(.):80807830-80808639	0.3806
2_MACS_peak_3642_lociStitched	chr10(.):80826396-80831303	0.7589
1_MACS_peak_3644_lociStitched	chr10(.):80876306-80877409	0.6035
1_MACS_peak_3645_lociStitched	chr10(.):80896725-80898371	1.4277
3_MACS_peak_3646_lociStitched	chr10(.):81001341-81020519	2.327
1_MACS_peak_3649_lociStitched	chr10(.):81044534-81047240	1.9473
1_MACS_peak_3650_lociStitched	chr10(.):81076092-81078716	2.647
1_MACS_peak_3651_lociStitched	chr10(.):81106225-81109079	2.1589
1_MACS_peak_3652_lociStitched	chr10(.):81203935-81205650	0.5433
1_MACS_peak_3653_lociStitched	chr10(.):81284631-81285994	1.0964
1_MACS_peak_3654_lociStitched	chr10(.):81361245-81363144	0.7749
1_MACS_peak_3655_lociStitched	chr10(.):81585024-81587546	2.1594
2_MACS_peak_3656_lociStitched	chr10(.):81663814-81671403	0.8302
1_MACS_peak_3658_lociStitched	chr10(.):81741075-81742065	0.7796
1_MACS_peak_3659_lociStitched	chr10(.):81837314-81839926	3.4119
1_MACS_peak_3660_lociStitched	chr10(.):81869351-81871022	2.7094
1_MACS_peak_3661_lociStitched	chr10(.):81903444-81906509	2.1036
4_MACS_peak_3662_lociStitched	chr10(.):81946400-81966408	2.0099
1_MACS_peak_3666_lociStitched	chr10(.):81992840-81995307	2.5606
1_MACS_peak_3667_lociStitched	chr10(.):82167559-82169007	0.6847
3_MACS_peak_3668_lociStitched	chr10(.):82213244-82219565	0.5191
1_MACS_peak_3671_lociStitched	chr10(.):82295145-82296511	1.593
1_MACS_peak_3672_lociStitched	chr10(.):82520126-82521461	0.5991
1_MACS_peak_3673_lociStitched	chr10(.):82704568-82706058	0.6523
1_MACS_peak_3674_lociStitched	chr10(.):82895117-82896578	0.7483
1_MACS_peak_3675_lociStitched	chr10(.):82979472-82980359	0.3328
1_MACS_peak_3676_lociStitched	chr10(.):83039999-83041777	1.168
1_MACS_peak_3677_lociStitched	chr10(.):83047602-83049211	0.9791
1_MACS_peak_3678_lociStitched	chr10(.):83353898-83355606	1.6132
1_MACS_peak_3679_lociStitched	chr10(.):83422017-83423516	0.555
1_MACS_peak_3680_lociStitched	chr10(.):83438296-83440108	1.0008
1_MACS_peak_3681_lociStitched	chr10(.):83483345-83485022	1.2907
1_MACS_peak_3682_lociStitched	chr10(.):83626091-83628076	1.4308
1_MACS_peak_3683_lociStitched	chr10(.):83633681-83636879	0.779
1_MACS_peak_3684_lociStitched	chr10(.):84037558-84039467	1.732
1_MACS_peak_3685_lociStitched	chr10(.):84681688-84682850	0.6542
2_MACS_peak_3686_lociStitched	chr10(.):85749417-85757370	0.6274
1_MACS_peak_3688_lociStitched	chr10(.):85898449-85900667	3.5032
2_MACS_peak_3689_lociStitched	chr10(.):85926673-85932878	0.6213
1_MACS_peak_3691_lociStitched	chr10(.):85973663-85974819	0.6158
1_MACS_peak_3692_lociStitched	chr10(.):86087565-86089689	1.7517
1_MACS_peak_3693_lociStitched	chr10(.):86184204-86185293	0.5753
1_MACS_peak_3694_lociStitched	chr10(.):87371621-87372560	0.4773
1_MACS_peak_3695_lociStitched	chr10(.):87501115-87502367	0.7188
1_MACS_peak_3696_lociStitched	chr10(.):87705971-87707386	1.4862
1_MACS_peak_3697_lociStitched	chr10(.):88148822-88149690	0.4506
1_MACS_peak_3698_lociStitched	chr10(.):88159392-88161855	3.0519
1_MACS_peak_3699_lociStitched	chr10(.):88170214-88174226	3.7729
1_MACS_peak_3700_lociStitched	chr10(.):88245898-88247836	1.683
1_MACS_peak_3701_lociStitched	chr10(.):88280045-88282598	2.5793
1_MACS_peak_3702_lociStitched	chr10(.):88470348-88472832	2.8443
1_MACS_peak_3703_lociStitched	chr10(.):88515346-88517207	1.3402
1_MACS_peak_3704_lociStitched	chr10(.):88698946-88700182	0.9373
1_MACS_peak_3705_lociStitched	chr10(.):88730408-88731795	0.6471
1_MACS_peak_3706_lociStitched	chr10(.):88852258-88856241	2.4524
1_MACS_peak_3707_lociStitched	chr10(.):88963023-88964140	0.664
1_MACS_peak_3708_lociStitched	chr10(.):89100885-89103632	3.0109
2_MACS_peak_3709_lociStitched	chr10(.):89263833-89271777	0.6887
1_MACS_peak_3711_lociStitched	chr10(.):89293289-89295312	1.235
1_MACS_peak_3712_lociStitched	chr10(.):89317959-89318884	0.5467
1_MACS_peak_3713_lociStitched	chr10(.):89381814-89382874	0.5036
1_MACS_peak_3714_lociStitched	chr10(.):89576753-89579268	2.5141
1_MACS_peak_3715_lociStitched	chr10(.):89619834-89626163	4.5154
1_MACS_peak_3716_lociStitched	chr10(.):89822027-89823473	0.713
1_MACS_peak_3717_lociStitched	chr10(.):89841979-89843230	0.5556
1_MACS_peak_3718_lociStitched	chr10(.):89850498-89852792	1.2774
2_MACS_peak_3719_lociStitched	chr10(.):89867210-89870985	1.0289
1_MACS_peak_3721_lociStitched	chr10(.):90029437-90033066	4.4761
2_MACS_peak_3722_lociStitched	chr10(.):90143999-90152807	3.7106
1_MACS_peak_3724_lociStitched	chr10(.):90168536-90169874	0.5458
1_MACS_peak_3725_lociStitched	chr10(.):90342002-90343889	3.8941
1_MACS_peak_3726_lociStitched	chr10(.):90357708-90358657	0.4965
1_MACS_peak_3727_lociStitched	chr10(.):90639036-90641531	4.7285
1_MACS_peak_3728_lociStitched	chr10(.):90660941-90662397	0.7325
1_MACS_peak_3729_lociStitched	chr10(.):90749706-90752219	1.6869
1_MACS_peak_3730_lociStitched	chr10(.):91010811-91012055	1.0886
1_MACS_peak_3731_lociStitched	chr10(.):91091561-91094619	0.934
1_MACS_peak_3732_lociStitched	chr10(.):91110107-91112549	1.1225
1_MACS_peak_3733_lociStitched	chr10(.):91151349-91153173	0.9745
1_MACS_peak_3734_lociStitched	chr10(.):91173606-91175653	1.9435
1_MACS_peak_3735_lociStitched	chr10(.):91403438-91405658	1.4383
1_MACS_peak_3736_lociStitched	chr10(.):91460487-91462470	3.0469
1_MACS_peak_3737_lociStitched	chr10(.):91596625-91597995	0.6744
1_MACS_peak_3738_lociStitched	chr10(.):91620018-91621920	1.0681
1_MACS_peak_3739_lociStitched	chr10(.):91646090-91650692	8.5629
1_MACS_peak_3740_lociStitched	chr10(.):91758267-91758887	0.408
1_MACS_peak_3741_lociStitched	chr10(.):91777926-91779781	1.3382
2_MACS_peak_3742_lociStitched	chr10(.):91805461-91813138	4.0685
1_MACS_peak_3744_lociStitched	chr10(.):91890155-91891117	0.4972
1_MACS_peak_3745_lociStitched	chr10(.):92351905-92353135	1.3515
1_MACS_peak_3746_lociStitched	chr10(.):92483001-92484046	0.452
1_MACS_peak_3747_lociStitched	chr10(.):92534768-92535865	0.4912
1_MACS_peak_3748_lociStitched	chr10(.):92548124-92549851	1.0804
1_MACS_peak_3749_lociStitched	chr10(.):92630612-92632680	1.3896
1_MACS_peak_3750_lociStitched	chr10(.):92765931-92767213	0.6732
1_MACS_peak_3751_lociStitched	chr10(.):92921798-92923877	2.0574
1_MACS_peak_3752_lociStitched	chr10(.):92957842-92959493	1.0023
1_MACS_peak_3753_lociStitched	chr10(.):92970129-92971125	0.6036
1_MACS_peak_3754_lociStitched	chr10(.):92979186-92981509	2.8181
1_MACS_peak_3755_lociStitched	chr10(.):93012553-93013927	0.4593
1_MACS_peak_3756_lociStitched	chr10(.):93149341-93150369	0.728
1_MACS_peak_3757_lociStitched	chr10(.):93168639-93171401	5.3311
1_MACS_peak_3758_lociStitched	chr10(.):93471492-93472827	0.9071
1_MACS_peak_3759_lociStitched	chr10(.):93555892-93559660	2.5441
1_MACS_peak_3760_lociStitched	chr10(.):93566819-93567671	1.1413
1_MACS_peak_3761_lociStitched	chr10(.):93619988-93621138	0.5148
1_MACS_peak_3762_lociStitched	chr10(.):93667694-93669402	1.2515
1_MACS_peak_3763_lociStitched	chr10(.):93682679-93684402	2.8852
1_MACS_peak_3764_lociStitched	chr10(.):93842092-93843301	0.6544
1_MACS_peak_3765_lociStitched	chr10(.):93851308-93852675	0.7634
1_MACS_peak_3766_lociStitched	chr10(.):93860482-93862431	2.0312
1_MACS_peak_3767_lociStitched	chr10(.):93901957-93903314	0.4111
1_MACS_peak_3768_lociStitched	chr10(.):93940987-93941843	0.403
1_MACS_peak_3769_lociStitched	chr10(.):93970595-93972186	1.1568
1_MACS_peak_3770_lociStitched	chr10(.):93999245-94001847	1.7346
1_MACS_peak_3771_lociStitched	chr10(.):94049592-94052662	1.985
1_MACS_peak_3772_lociStitched	chr10(.):94082074-94083259	0.4646
1_MACS_peak_3773_lociStitched	chr10(.):94214315-94216304	0.5686
1_MACS_peak_3774_lociStitched	chr10(.):94332517-94334944	3.7849
1_MACS_peak_3775_lociStitched	chr10(.):94350056-94355410	2.8732
1_MACS_peak_3776_lociStitched	chr10(.):94501539-94503166	1.0509
2_MACS_peak_3777_lociStitched	chr10(.):94515121-94521025	2.1301
2_MACS_peak_3779_lociStitched	chr10(.):94605229-94609483	1.5381
1_MACS_peak_3781_lociStitched	chr10(.):94791512-94793099	1.0853
1_MACS_peak_3782_lociStitched	chr10(.):94831234-94836546	2.5765
2_MACS_peak_3783_lociStitched	chr10(.):94869267-94875862	1.8426
1_MACS_peak_3785_lociStitched	chr10(.):94883660-94885771	1.9005
1_MACS_peak_3786_lociStitched	chr10(.):95026797-95028433	0.8086
1_MACS_peak_3787_lociStitched	chr10(.):95241707-95243344	0.5321
2_MACS_peak_3788_lociStitched	chr10(.):95255247-95263644	0.4958
1_MACS_peak_3790_lociStitched	chr10(.):95461021-95463445	2.3601
1_MACS_peak_3791_lociStitched	chr10(.):95652982-95654505	1.1574
1_MACS_peak_3792_lociStitched	chr10(.):95753023-95754255	0.5439
1_MACS_peak_3793_lociStitched	chr10(.):96102863-96105851	2.7071
1_MACS_peak_3794_lociStitched	chr10(.):96121655-96123354	1.0987
1_MACS_peak_3795_lociStitched	chr10(.):96161515-96164382	2.3332
1_MACS_peak_3796_lociStitched	chr10(.):96304089-96306866	2.8081
1_MACS_peak_3797_lociStitched	chr10(.):96942728-96944459	2.772
1_MACS_peak_3798_lociStitched	chr10(.):96995376-96996900	0.5586
1_MACS_peak_3799_lociStitched	chr10(.):97004653-97007455	1.4842
1_MACS_peak_3800_lociStitched	chr10(.):97019618-97021684	1.7095
2_MACS_peak_3801_lociStitched	chr10(.):97049173-97056287	4.0336
1_MACS_peak_3803_lociStitched	chr10(.):97319999-97321757	1.0574
1_MACS_peak_3804_lociStitched	chr10(.):97415331-97417092	1.4862
1_MACS_peak_3805_lociStitched	chr10(.):97452733-97454059	0.9602
1_MACS_peak_3806_lociStitched	chr10(.):97517618-97518903	0.846
1_MACS_peak_3807_lociStitched	chr10(.):97666563-97668278	1.7563
1_MACS_peak_3808_lociStitched	chr10(.):97802579-97804651	1.2358
1_MACS_peak_3809_lociStitched	chr10(.):97848661-97850794	6.2745
2_MACS_peak_3810_lociStitched	chr10(.):97883663-97891232	2.7481
1_MACS_peak_3812_lociStitched	chr10(.):97967579-97969120	0.6583
1_MACS_peak_3813_lociStitched	chr10(.):98016856-98018711	1.6601
1_MACS_peak_3814_lociStitched	chr10(.):98028910-98034384	5.7201
1_MACS_peak_3815_lociStitched	chr10(.):98045843-98051371	4.9292
1_MACS_peak_3816_lociStitched	chr10(.):98273109-98273950	0.4991
1_MACS_peak_3817_lociStitched	chr10(.):98345355-98348429	2.6404
1_MACS_peak_3818_lociStitched	chr10(.):98479709-98481391	1.1815
1_MACS_peak_3819_lociStitched	chr10(.):98507229-98508693	0.9004
1_MACS_peak_3820_lociStitched	chr10(.):98517786-98518764	0.6185
1_MACS_peak_3821_lociStitched	chr10(.):98590832-98593317	2.1889
1_MACS_peak_3822_lociStitched	chr10(.):98796978-98798023	0.5377
1_MACS_peak_3823_lociStitched	chr10(.):98917137-98918517	0.8744
1_MACS_peak_3824_lociStitched	chr10(.):98955761-98956849	0.6362
1_MACS_peak_3825_lociStitched	chr10(.):99051370-99052884	3.4223
1_MACS_peak_3826_lociStitched	chr10(.):99078135-99080698	2.713
1_MACS_peak_3827_lociStitched	chr10(.):99093380-99095425	3.0417
5_MACS_peak_3828_lociStitched	chr10(.):99159214-99187095	0.5591
1_MACS_peak_3833_lociStitched	chr10(.):99204108-99206849	1.5357
1_MACS_peak_3834_lociStitched	chr10(.):99226958-99229069	1.0436
1_MACS_peak_3835_lociStitched	chr10(.):99257010-99259486	1.8344
1_MACS_peak_3836_lociStitched	chr10(.):99314256-99316041	1.3817
1_MACS_peak_3837_lociStitched	chr10(.):99392386-99394052	1.1642
1_MACS_peak_3838_lociStitched	chr10(.):99399639-99401591	0.8557
1_MACS_peak_3839_lociStitched	chr10(.):99446242-99447897	0.706
1_MACS_peak_3840_lociStitched	chr10(.):99496175-99498021	1.9166
1_MACS_peak_3841_lociStitched	chr10(.):99628725-99629695	0.4986
1_MACS_peak_3842_lociStitched	chr10(.):99892292-99895536	3.5302
1_MACS_peak_3843_lociStitched	chr10(.):100013400-100014947	0.5004
1_MACS_peak_3844_lociStitched	chr10(.):100098673-100102060	2.9625
2_MACS_peak_3845_lociStitched	chr10(.):100170620-100175435	0.8301
1_MACS_peak_3847_lociStitched	chr10(.):100205538-100207459	2.1296
1_MACS_peak_3848_lociStitched	chr10(.):100227159-100228212	0.8171
1_MACS_peak_3849_lociStitched	chr10(.):100300740-100301852	0.5948
1_MACS_peak_3850_lociStitched	chr10(.):100396126-100397667	0.6909
1_MACS_peak_3851_lociStitched	chr10(.):100654074-100655063	0.6686
1_MACS_peak_3852_lociStitched	chr10(.):101189448-101191893	3.262
1_MACS_peak_3853_lociStitched	chr10(.):101315036-101316671	0.7298
1_MACS_peak_3854_lociStitched	chr10(.):101378395-101382110	3.0414
1_MACS_peak_3855_lociStitched	chr10(.):101418395-101420188	0.88
1_MACS_peak_3856_lociStitched	chr10(.):101491107-101493237	3.1128
1_MACS_peak_3857_lociStitched	chr10(.):101600196-101600974	0.3416
2_MACS_peak_3858_lociStitched	chr10(.):101768682-101774817	0.3177
1_MACS_peak_3860_lociStitched	chr10(.):101944347-101946876	2.1953
1_MACS_peak_3861_lociStitched	chr10(.):101988490-101990096	1.2746
1_MACS_peak_3862_lociStitched	chr10(.):102026643-102028242	1.3812
1_MACS_peak_3863_lociStitched	chr10(.):102045132-102047339	2.8986
1_MACS_peak_3864_lociStitched	chr10(.):102085976-102088122	2.659
1_MACS_peak_3865_lociStitched	chr10(.):102098020-102099927	1.0759
1_MACS_peak_3866_lociStitched	chr10(.):102105934-102108534	1.0984
2_MACS_peak_3867_lociStitched	chr10(.):102129612-102134569	3.4265
1_MACS_peak_3869_lociStitched	chr10(.):102241847-102242649	0.4815
3_MACS_peak_3870_lociStitched	chr10(.):102288110-102296424	0.8418
1_MACS_peak_3873_lociStitched	chr10(.):102671787-102673720	2.4068
1_MACS_peak_3874_lociStitched	chr10(.):102746150-102748242	1.7756
1_MACS_peak_3875_lociStitched	chr10(.):102756018-102759823	2.4863
1_MACS_peak_3876_lociStitched	chr10(.):102802125-102803386	0.9251
1_MACS_peak_3877_lociStitched	chr10(.):102809845-102810992	0.5936
3_MACS_peak_3878_lociStitched	chr10(.):102819400-102828031	2.2677
1_MACS_peak_3881_lociStitched	chr10(.):102880533-102881676	0.847
1_MACS_peak_3882_lociStitched	chr10(.):103113529-103114858	1.3774
1_MACS_peak_3883_lociStitched	chr10(.):103294987-103296665	0.7934
1_MACS_peak_3884_lociStitched	chr10(.):103329340-103330741	0.5108
1_MACS_peak_3885_lociStitched	chr10(.):103346921-103348680	2.1633
1_MACS_peak_3886_lociStitched	chr10(.):103452947-103455512	6.2335
2_MACS_peak_3887_lociStitched	chr10(.):103538902-103543815	0.4918
1_MACS_peak_3889_lociStitched	chr10(.):103574751-103579440	2.3962
1_MACS_peak_3890_lociStitched	chr10(.):103589548-103591426	0.7445
1_MACS_peak_3891_lociStitched	chr10(.):103682558-103683513	0.4753
2_MACS_peak_3892_lociStitched	chr10(.):103727877-103734067	1.0199
1_MACS_peak_3894_lociStitched	chr10(.):103760627-103763000	2.1519
1_MACS_peak_3895_lociStitched	chr10(.):103814956-103816683	2.4333
1_MACS_peak_3896_lociStitched	chr10(.):103824257-103826605	1.5551
2_MACS_peak_3897_lociStitched	chr10(.):103873541-103881316	0.883
1_MACS_peak_3899_lociStitched	chr10(.):103891772-103894139	1.8096
1_MACS_peak_3900_lociStitched	chr10(.):103910446-103913671	1.2705
1_MACS_peak_3901_lociStitched	chr10(.):103928184-103930075	0.8307
1_MACS_peak_3902_lociStitched	chr10(.):103947793-103950126	2.1772
1_MACS_peak_3903_lociStitched	chr10(.):104004342-104006251	1.6372
2_MACS_peak_3904_lociStitched	chr10(.):104153048-104160084	3.6626
1_MACS_peak_3906_lociStitched	chr10(.):104179553-104183223	2.6184
1_MACS_peak_3907_lociStitched	chr10(.):104191183-104193198	1.7888
1_MACS_peak_3908_lociStitched	chr10(.):104209002-104211511	2.6133
1_MACS_peak_3909_lociStitched	chr10(.):104220230-104221847	1.2022
2_MACS_peak_3910_lociStitched	chr10(.):104260943-104265142	1.4759
1_MACS_peak_3912_lociStitched	chr10(.):104271158-104272103	0.5087
2_MACS_peak_3913_lociStitched	chr10(.):104401184-104413223	2.8575
1_MACS_peak_3915_lociStitched	chr10(.):104419971-104421930	1.7622
1_MACS_peak_3916_lociStitched	chr10(.):104470873-104475736	2.6185
1_MACS_peak_3917_lociStitched	chr10(.):104502662-104504972	1.618
3_MACS_peak_3918_lociStitched	chr10(.):104531649-104543116	2.4094
1_MACS_peak_3921_lociStitched	chr10(.):104554768-104557746	2.4937
1_MACS_peak_3922_lociStitched	chr10(.):104613426-104614726	2.8707
1_MACS_peak_3923_lociStitched	chr10(.):104676613-104679199	1.4856
1_MACS_peak_3924_lociStitched	chr10(.):104813043-104814785	1.3644
1_MACS_peak_3925_lociStitched	chr10(.):104870357-104872423	0.884
2_MACS_peak_3926_lociStitched	chr10(.):104936856-104942060	0.4325
1_MACS_peak_3928_lociStitched	chr10(.):104951537-104953704	1.9036
1_MACS_peak_3929_lociStitched	chr10(.):105096074-105097267	0.8247
1_MACS_peak_3930_lociStitched	chr10(.):105109841-105111577	1.997
1_MACS_peak_3931_lociStitched	chr10(.):105126839-105129354	2.3095
1_MACS_peak_3932_lociStitched	chr10(.):105155099-105157763	1.4173
2_MACS_peak_3933_lociStitched	chr10(.):105210240-105219487	1.0251
1_MACS_peak_3935_lociStitched	chr10(.):105229981-105233203	12.6566
5_MACS_peak_3936_lociStitched	chr10(.):105249991-105268065	0.5991
1_MACS_peak_3941_lociStitched	chr10(.):105302158-105303281	0.5403
1_MACS_peak_3942_lociStitched	chr10(.):105338247-105339427	0.9202
1_MACS_peak_3943_lociStitched	chr10(.):105419364-105420658	0.9932
1_MACS_peak_3944_lociStitched	chr10(.):105437337-105438719	0.7938
1_MACS_peak_3945_lociStitched	chr10(.):105452097-105453288	0.8518
1_MACS_peak_3946_lociStitched	chr10(.):105517292-105518401	0.6243
1_MACS_peak_3947_lociStitched	chr10(.):105531274-105533073	1.3139
1_MACS_peak_3948_lociStitched	chr10(.):105559862-105561404	1.4033
1_MACS_peak_3949_lociStitched	chr10(.):105605390-105606505	0.4574
1_MACS_peak_3950_lociStitched	chr10(.):105653681-105655392	1.0245
3_MACS_peak_3951_lociStitched	chr10(.):105667215-105679119	0.949
1_MACS_peak_3954_lociStitched	chr10(.):105725937-105728300	2.2243
1_MACS_peak_3955_lociStitched	chr10(.):105742517-105744100	1.2071
1_MACS_peak_3956_lociStitched	chr10(.):105879767-105882921	6.4423
1_MACS_peak_3957_lociStitched	chr10(.):105991361-105992768	0.8163
1_MACS_peak_3958_lociStitched	chr10(.):106013810-106015883	1.8221
1_MACS_peak_3959_lociStitched	chr10(.):106027943-106029455	1.3876
1_MACS_peak_3960_lociStitched	chr10(.):106060026-106061502	0.7447
1_MACS_peak_3961_lociStitched	chr10(.):106096285-106099709	2.2353
2_MACS_peak_3962_lociStitched	chr10(.):106108873-106113730	0.706
1_MACS_peak_3964_lociStitched	chr10(.):106568414-106570040	0.8694
1_MACS_peak_3965_lociStitched	chr10(.):106802703-106803435	0.4165
1_MACS_peak_3966_lociStitched	chr10(.):107309607-107310789	1.0214
1_MACS_peak_3967_lociStitched	chr10(.):107849453-107850449	0.5008
1_MACS_peak_3968_lociStitched	chr10(.):108414903-108416098	0.455
1_MACS_peak_3969_lociStitched	chr10(.):108596263-108597574	0.5298
1_MACS_peak_3970_lociStitched	chr10(.):108623252-108624475	0.7954
2_MACS_peak_3971_lociStitched	chr10(.):108690662-108696615	0.4969
1_MACS_peak_3973_lociStitched	chr10(.):109177604-109178684	0.489
1_MACS_peak_3974_lociStitched	chr10(.):109799167-109800512	0.5172
1_MACS_peak_3975_lociStitched	chr10(.):109873591-109874450	0.4359
2_MACS_peak_3976_lociStitched	chr10(.):110354155-110359820	0.2497
1_MACS_peak_3978_lociStitched	chr10(.):110821454-110822515	0.6063
3_MACS_peak_3979_lociStitched	chr10(.):111662077-111675627	0.4075
1_MACS_peak_3982_lociStitched	chr10(.):111682197-111683911	0.8804
1_MACS_peak_3983_lociStitched	chr10(.):111767082-111769331	1.0321
1_MACS_peak_3984_lociStitched	chr10(.):111827398-111829995	0.7639
1_MACS_peak_3985_lociStitched	chr10(.):111835926-111837328	1.0878
2_MACS_peak_3986_lociStitched	chr10(.):111966736-111974933	2.0707
2_MACS_peak_3988_lociStitched	chr10(.):111981061-111986562	0.4218
1_MACS_peak_3990_lociStitched	chr10(.):112063424-112066387	1.6841
1_MACS_peak_3991_lociStitched	chr10(.):112103939-112105335	0.6107
1_MACS_peak_3992_lociStitched	chr10(.):112112630-112119566	17.5163
2_MACS_peak_3993_lociStitched	chr10(.):112146876-112156873	1.9069
2_MACS_peak_3995_lociStitched	chr10(.):112172440-112185677	2.3291
1_MACS_peak_3997_lociStitched	chr10(.):112201144-112202431	0.9312
2_MACS_peak_3998_lociStitched	chr10(.):112216110-112226066	9.0345
2_MACS_peak_4000_lociStitched	chr10(.):112255901-112273942	2.3375
2_MACS_peak_4002_lociStitched	chr10(.):112286901-112296507	0.9227
1_MACS_peak_4004_lociStitched	chr10(.):112326298-112329334	5.1081
1_MACS_peak_4005_lociStitched	chr10(.):112371263-112372977	0.9772
1_MACS_peak_4006_lociStitched	chr10(.):112431665-112432843	1.2755
2_MACS_peak_4007_lociStitched	chr10(.):112477483-112485195	0.5665
1_MACS_peak_4009_lociStitched	chr10(.):112501813-112502919	0.4549
1_MACS_peak_4010_lociStitched	chr10(.):112561889-112564488	1.0469
1_MACS_peak_4011_lociStitched	chr10(.):112600159-112604622	9.579
3_MACS_peak_4012_lociStitched	chr10(.):112611788-112633066	3.7801
1_MACS_peak_4015_lociStitched	chr10(.):112677587-112681061	2.9026
1_MACS_peak_4016_lociStitched	chr10(.):112937057-112937951	0.4945
1_MACS_peak_4017_lociStitched	chr10(.):113096777-113099912	2.3103
1_MACS_peak_4018_lociStitched	chr10(.):113275253-113276378	0.4529
1_MACS_peak_4019_lociStitched	chr10(.):113942365-113944352	1.1819
1_MACS_peak_4020_lociStitched	chr10(.):114134530-114136944	2.5621
1_MACS_peak_4021_lociStitched	chr10(.):114205643-114207768	2.302
1_MACS_peak_4022_lociStitched	chr10(.):115141524-115142605	0.5389
1_MACS_peak_4023_lociStitched	chr10(.):115438481-115441373	3.3042
1_MACS_peak_4024_lociStitched	chr10(.):115448457-115449920	0.5938
1_MACS_peak_4025_lociStitched	chr10(.):115613177-115615520	3.5078
1_MACS_peak_4026_lociStitched	chr10(.):115720550-115722395	0.9615
1_MACS_peak_4027_lociStitched	chr10(.):115741925-115743988	1.5092
