GENE	H3k27me3_27_DMSO_compare_TSS_SIGNAL	H3k27me3_27_DMSO_compare_DISTAL_SIGNAL
DVL1	0.0	90429.86
DVL2	0.0	135650.68519999992
DVL3	0.0	12477.1505
DYNLL1	0.0	238.3134
DYRK2	0.0	168.43200000000002
DYRK3	0.0	1181.0624
DYSF	1942.0318	1195.7482999999997
DYSFIP1	0.0	33633.8847
DZIP1	116.246	6.4955
E2F2	0.0	7066.524600000001
E2F4	0.0	2027.9244
E4F1	0.0	125589.40550000002
EBF1	0.0	2661.0780000000004
EBF4	829.9416	6097.430700000001
EBI3	3805.6	273901.0129999999
ECE1	0.0	1308.7008
ECE2	5581.599999999999	25987.1195
ECEL1	0.0	15359.685299999997
ECEL1P2	0.0	5053.6855000000005
ECH1	0.0	9931.580699999999
ECHDC3	0.0	23497.5408
ECHS1	0.0	28036.375999999997
ECM1	0.0	1405.0837
ECSIT	0.0	18468.7933
EDF1	0.0	65315.749500000005
EDN2	0.0	8317.257
EDN3	0.0	16635.0992
EEF1A1P9	0.0	484.1904
EEF1A2	3114.0216	548766.3026999999
EEF1D	0.0	27706.7458
EEF1G	0.0	43.6759
EEF2	0.0	204553.64789999995
EFCAB3	0.0	7980.0702
EFCAB4A	35.853300000000004	43214.6683
EFCAB6	0.0	177933.40950000004
EFEMP2	0.0	9509.710699999998
EFHD1	0.0	5263.4783
EFHD2	487.1056	110.6028
EFNA1	11614.4	98701.82129999997
EFNA2	8518.671	480306.78719999996
EFNA3	4081.519	75151.03319999999
EFNA4	0.0	71155.1571
EFNB3	2462.8	168901.81999999998
EFR3B	0.0	1858.6766
EFS	0.0	2633.2018
EFTUD1	0.0	11119.3301
EFTUD2	0.0	67084.04259999999
EGFL7	7032.773999999999	493785.9593
EGFL8	0.0	113271.58550000003
EGLN2	0.0	21325.223900000005
EGR1	1109.2664	5283.8503
EGR2	1358.7437	1992.1468
EGR3	2153.6438	65506.85800000001
EGR4	3376.3076	3191.7338
EHD1	0.0	1250.0400000000002
EHD2	2570.6000000000004	56613.79209999998
EHD4	0.0	49374.63509999999
EHMT1	0.0	2312.0816999999997
EHMT2	0.0	36145.6941
EID2	0.0	61027.4736
EID2B	0.0	61027.4736
EIF1	0.0	68079.421
EIF1AD	0.0	613.3425
EIF1B	0.0	2662.4017000000003
EIF2B5	0.0	12477.1505
EIF3C	0.0	19439.947600000003
EIF3CL	0.0	19439.947600000003
EIF3D	0.0	111481.9121
EIF3G	0.0	21929.491799999996
EIF3K	0.0	10803.766099999999
EIF3L	0.0	18273.719200000003
EIF4A1	0.0	32514.2263
EIF4A2	0.0	1938.6884
EIF4A3	0.0	173109.5877000001
EIF4B	0.0	8786.151
EIF4E1B	7605.1347	101109.52719999998
EIF4E2	0.0	15209.477499999997
EIF4EBP2	0.0	567.1141
EIF4G1	0.0	43310.0463
EIF4G3	69.2664	2292.6738
EIF4H	0.0	2485.8652
EIF5A	0.0	78252.59630000006
EIF6	0.0	9910.3342
ELANE	5790.3048	143956.33540000007
ELAVL1	0.0	96299.63170000001
ELAVL3	400.9047	56366.16840000003
ELF3	0.0	398.64070000000004
ELFN1	0.0	43581.2237
ELFN2	22148.0	948275.3457999992
ELK4	0.0	45944.633499999996
ELL	0.0	37581.5058
ELL3	0.0	1043.6093
ELMO2	0.0	92911.54460000001
ELMO3	0.0	2027.9244
ELN	908.4861	63249.80399999999
ELOF1	0.0	17844.279500000004
ELOVL1	0.0	5822.6601
ELOVL3	863.0649	3206.0222000000003
ELSPBP1	0.0	20019.467699999997
EMD	0.0	147.5421
EME1	0.0	14349.869999999999
EMID2	729.3163999999999	131717.81
EMILIN3	272.61699999999996	707.8779999999999
EML1	0.0	9481.4228
EML2	0.0	38529.21440000001
EML3	0.0	43.6759
EMP3	0.0	92853.8597
EMR1	0.0	9126.9984
EMR2	0.0	686.5724
EMR3	0.0	1482.7567
EMR4P	400.5428	61004.93979999998
EMX1	1695.3231000000003	12805.1749
EN1	598.4504	1770.9685
EN2	0.0	170805.02330000006
ENAH	527.308	0.0
ENG	134.9418	1417.2089999999998
ENGASE	286.836	588397.7665000001
ENHO	442.0416	132014.94289999997
ENO1	0.0	158.82150000000001
ENO2	0.0	16940.9668
ENPP7	0.0	443105.19639999996
ENSA	0.0	1405.0837
ENTPD2	5602.727999999998	222877.08169999998
ENTPD3	0.0	2662.4017000000003
ENTPD8	399.14079999999996	95241.32599999997
EP400NL	0.0	191.4075
EPB41	0.0	16049.060800000001
EPB41L1	0.0	801.096
EPB41L4B	229.9938	0.0
EPB49	1222.4606999999999	90461.74380000001
EPHA1	475.488	1208.5853
EPHA10	3285.9168	4803.3524
EPHA2	2485.098	247781.32349999994
EPHA4	46.0635	353.8458
EPHA8	3124.584	230155.36929999982
EPHB1	644.875	556.53
EPHB2	2093.0948	332685.11489999987
EPHB3	13944.0	189717.066
EPHB4	5445.163799999999	186319.50800000003
EPHB6	1175.958	26927.436999999998
EPHX3	0.0	72869.79490000001
EPM2AIP1	0.0	98.33600000000001
EPN1	0.0	34462.560399999995
EPN2	986.272	116923.7261
EPN3	6285.599999999999	214702.3168
EPO	13863.000000000002	320582.8123999999
EPOR	1668.3849	109026.0377
EPPK1	10664.8	133174.07239999995
EPR1	0.0	60902.80279999999
EPS8L1	586.0803999999999	90363.82169999999
EPS8L2	1433.7006999999999	38838.1886
EPX	0.0	29599.978100000004
EPYC	0.0	1197.1433
ERBB2	0.0	34408.2076
ERBB3	552.0073	561.2850999999999
ERCC1	0.0	47707.63009999998
ERCC2	0.0	47647.167399999984
ERCC6	0.0	733.8492
ERCC6L	0.0	126.9866
ERF	0.0	20945.895
ERG	0.0	372.855
ERGIC3	0.0	1076.5304
ERI3	0.0	3434.0225
ERICH1	214.3876	7845.325699999999
ERLIN2	0.0	5184.809000000001
ERRFI1	0.0	956.6753000000001
ESAM	0.0	12021.188400000001
ESPL1	0.0	987.332
ESPN	6800.4	227286.5093999999
ESPNP	0.0	193729.57360000003
ESRRA	0.0	50258.0419
ESRRG	0.0	234.3016
ESYT1	0.0	561.2850999999999
ETF1	0.0	5283.8503
ETHE1	0.0	4990.429800000001
ETNK2	2748.1654	10478.787100000001
ETS1	0.0	282.0225
ETS2	0.0	13723.464799999998
ETV2	0.0	56157.925300000024
ETV3	0.0	1360.856
ETV3L	0.0	1360.856
ETV4	3340.0715999999993	71116.70740000001
EVI2A	0.0	0.0
EVI2B	0.0	0.0
EVI5L	0.0	161578.30509999997
EVL	0.0	658.9372
EVPL	0.0	19506.3422
EVPLL	0.0	17006.0601
EVX1	0.0	31196.37450000001
EVX2	0.0	43.3434
EWSR1	0.0	15202.567200000003
EXD3	1313.3821	105527.8881
EXOC3	0.0	75554.5517
EXOC3L	0.0	2027.9244
EXOC3L2	2363.8684000000003	92546.65679999998
EXOC6B	0.0	12805.1749
EXOC7	0.0	27341.2462
EXOSC1	0.0	619.92
EXOSC10	0.0	7087.1211
EXOSC2	0.0	42174.6992
EXOSC4	0.0	62470.99419999998
EXTL1	0.0	23491.1255
EZH1	0.0	18486.9696
F10	6402.732	164600.45120000004
F12	0.0	48519.1383
F2R	318.0042	194.3744
F2RL2	0.0	194.3744
F2RL3	0.0	11336.0433
F7	43.3521	194813.7164000001
FAAH	0.0	49346.609899999996
FABP3	0.0	560.3202000000001
FADD	0.0	332880.56639999984
FADS1	0.0	258074.60969999997
FADS2	2591.3256	262276.5977
FADS3	0.0	79341.8008
FADS6	2913.6000000000004	164845.00879999998
FAF2	0.0	0.0
FAHD1	0.0	46549.283899999995
FAHD2A	0.0	364.444
FAIM2	1484.1519	40097.920000000006
FAM100A	0.0	14857.7254
FAM101B	0.0	24763.2686
FAM102A	0.0	0.0
FAM104A	0.0	4005.9029
FAM106A	0.0	13972.173400000001
FAM106C	0.0	28843.021699999998
FAM108A1	0.0	84876.9413
FAM109B	0.0	2509.9178
FAM110A	0.0	242.76479999999998
FAM113A	0.0	36582.750400000004
FAM116B	0.0	400.8348
FAM117A	0.0	18196.397900000004
FAM118A	0.0	7013.1284
FAM119B	0.0	2461.312
FAM120B	0.0	1999.3708000000001
FAM125A	0.0	62361.1766
FAM129C	636.1412	141247.79069999995
FAM131A	0.0	40064.5185
FAM131B	816.3457	1208.5853
FAM131C	768.2343	380162.6332000001
FAM132A	4352.8	185336.48689999996
FAM133B	0.0	91.214
FAM138A	719.9589000000001	5293.0321
FAM138B	779.3162	3090.2437
FAM138C	2387.3652	4519.0048
FAM138D	2533.2	57744.6979
FAM138E	2159.0631	3382.9482
FAM150B	0.0	1165.8616000000002
FAM151A	0.0	651.3580000000001
FAM153C	0.0	5325.9291
FAM154B	0.0	11119.3301
FAM157A	0.0	10354.221
FAM157B	0.0	25211.561500000007
FAM160A1	927.7749999999999	348.631
FAM160B2	0.0	96465.84060000003
FAM163B	18583.6	731366.0697000005
FAM166A	0.0	104275.29159999994
FAM167A	452.96000000000004	683.1216
FAM171A2	96.0432	61965.874700000015
FAM173A	0.0	196569.15419999996
FAM178A	0.0	54052.31270000002
FAM178B	0.0	13869.033399999997
FAM182B	0.0	5223.781499999999
FAM185A	0.0	2022.6784
FAM186B	0.0	15232.3001
FAM187B	0.0	29118.12889999999
FAM189B	0.0	28231.0877
FAM18A	0.0	1352.1834
FAM192A	0.0	531.988
FAM193B	0.0	30086.9059
FAM195A	0.0	88039.72779999998
FAM195B	0.0	33633.8847
FAM19A3	0.0	775.4394
FAM19A5	0.0	313.0725
FAM27A	0.0	1308.2797999999998
FAM27B	0.0	512.5288
FAM27C	0.0	10537.7674
FAM32A	0.0	4217.2804
FAM35B	0.0	5023.1488
FAM38A	0.0	10766.1536
FAM3B	0.0	1591.0442
FAM40A	0.0	653.2736
FAM41C	0.0	81303.40099999998
FAM43A	1095.04	1967.189
FAM43B	9171.2	81959.92589999999
FAM46B	1003.1655000000001	7362.523799999999
FAM50B	0.0	1532.7092
FAM53A	659.484	101425.70129999999
FAM54B	0.0	0.0
FAM57A	0.0	70051.809
FAM57B	13760.0	56330.350800000015
FAM58A	0.0	135997.27839999995
FAM59B	529.8696	2910.3408
FAM63A	0.0	30.865399999999998
FAM64A	0.0	48483.34940000001
FAM65A	0.0	2365.2704
FAM65B	682.556	1221.5432
FAM65C	0.0	4720.609100000001
FAM66A	0.0	4518.029299999999
FAM66B	0.0	20866.7525
FAM66C	0.0	1508.2347
FAM66D	0.0	4563.6585000000005
FAM66E	0.0	48819.76210000001
FAM69B	7038.934199999999	399131.51639999996
FAM70B	0.0	4613.6628
FAM71A	0.0	1119.6492
FAM71E1	0.0	192493.86779999995
FAM71E2	4073.4196	72318.3081
FAM71F1	0.0	1541.47
FAM73B	0.0	4645.3944
FAM76A	0.0	468.47920000000005
FAM78A	0.0	10140.6711
FAM78B	433.71	309.3476
FAM7A3	0.0	10381.2816
FAM81A	0.0	0.0
FAM83C	4873.8	9910.3342
FAM83E	0.0	187934.97909999994
FAM83F	0.0	5146.2947
FAM83G	0.0	51864.49319999998
FAM83H	0.0	128903.18379999998
FAM86A	0.0	46144.641999999985
FAM86B1	0.0	3839.4792000000007
FAM86B2	0.0	4518.029299999999
FAM90A1	0.0	1508.2347
FAM90A10	798.9025	33671.8548
FAM90A14	1998.5205999999998	20866.7525
FAM90A19	572.1628000000001	33671.8548
FAM90A20	1173.2511	20866.7525
FAM90A25P	0.0	4518.029299999999
FAM90A5	1630.2185000000002	20866.7525
FAM90A7	2838.6376	33202.0507
FAM90A8	1042.8435	33671.8548
FAM90A9	1798.8516000000002	33671.8548
FAM92A3	0.0	295.9869
FAM92B	0.0	27143.745500000008
FAM96B	0.0	19393.1238
FAM98C	0.0	54295.04210000002
FAM99A	11860.145	294907.9476
FAM99B	2988.6714	318749.3303
FANCE	0.0	7238.4520999999995
FARSA	0.0	112913.74040000001
FAS	0.0	629.1709000000001
FAS-AS1	0.0	629.1709000000001
FASLG	0.0	6252.896900000001
FASTK	0.0	86934.19750000001
FASTKD5	0.0	12721.990399999999
FBF1	0.0	14869.884899999997
FBLIM1	2993.9365	7197.945900000001
FBLN1	1286.7799	263461.6944000001
FBLN2	7949.8078000000005	200877.63500000004
FBN3	4344.2	204104.11539999995
FBP1	481.7139	0.0
FBP2	0.0	0.0
FBRSL1	0.0	485.79960000000005
FBXL12	0.0	12477.7451
FBXL15	0.0	71978.3752
FBXL16	3551.714	139007.77879999997
FBXL18	0.0	105213.58540000001
FBXL19	0.0	42407.7741
FBXL6	0.0	15439.0398
FBXL8	0.0	2027.9244
FBXO10	0.0	0.0
FBXO17	1033.289	14953.220699999998
FBXO18	0.0	145.6416
FBXO2	0.0	126339.01110000002
FBXO24	1477.8372000000002	117537.80689999998
FBXO25	0.0	2411.0488
FBXO27	850.95	31311.088099999994
FBXO3	0.0	294.3843
FBXO39	0.0	7553.430600000001
FBXO41	0.0	3191.7338
FBXO42	0.0	17109.463300000003
FBXO44	0.0	126339.01110000002
FBXO46	0.0	25852.533299999996
FBXO6	0.0	127965.02670000002
FBXW12	0.0	10133.6936
FBXW4	0.0	8730.8463
FBXW5	0.0	152651.3117
FBXW8	0.0	1287.3719999999998
FBXW9	0.0	11090.0604
FCAR	0.0	13868.740299999998
FCER1G	0.0	0.0
FCER2	5052.3949999999995	248495.20790000004
FCGR1A	0.0	598.52
FCGR1C	0.0	5059.2272
FCGR2A	0.0	43320.023600000015
FCGR2C	0.0	3059.7912
FCGR3A	0.0	33791.853200000005
FCGRT	5619.983700000001	136160.11959999995
FCHO1	0.0	93123.71720000001
FCN1	656.3050000000001	209015.8817
FCN2	5434.531199999999	341458.7431000002
FCN3	0.0	7992.1184
FCRL3	0.0	8028.8429
FCRL4	1389.934	12014.2291
FCRL5	0.0	10736.754
FDFT1	0.0	7896.24
FDPSL2A	0.0	214.3636
FDX1L	0.0	5951.3203
FDXR	0.0	134890.17210000005
FEM1A	0.0	151847.58540000004
FEM1C	0.0	586.0350000000001
FEN1	0.0	299056.60309999983
FER1L4	0.0	1076.5304
FERMT3	0.0	11049.9577
FES	0.0	780.9259
FEV	5990.400000000001	100725.41170000003
FEZ1	0.0	388.31579999999997
FFAR1	3446.6	94858.91519999999
FFAR2	1752.9552	130200.83560000002
FFAR3	1167.0575000000001	94858.91519999999
FGD5	4241.1008	15605.3298
FGF11	9843.199999999999	79961.9957
FGF17	6401.4	48417.62879999999
FGF19	8077.6	82633.06040000002
FGF21	2211.1047	162310.585
FGF22	497.3322	486893.38240000006
FGF3	991.0164	187546.8392
FGF4	1680.1078	156101.85390000005
FGF8	3494.1089	9208.708299999998
FGFR3	1904.8127999999997	131825.33440000002
FGFR4	2488.99	13329.5776
FGFRL1	0.0	1134.3108
FGR	1513.3874	468.47920000000005
FHAD1	0.0	400.3612
FHL3	528.8388	2479.2616
FHOD1	0.0	2027.9244
FIBCD1	10613.4656	476120.51260000013
FIBP	0.0	8713.275499999998
FIGNL2	983.8784	68053.7164
FIS1	0.0	164949.52540000004
FIZ1	0.0	84740.88520000002
FKBP10	0.0	14545.2853
FKBP11	0.0	25903.3855
FKBP1A	0.0	305.1105
FKBP1B	619.5924	0.0
FKBP2	0.0	11049.9577
FKBP5	0.0	369.9192
FKBP6	0.0	226.33270000000002
FKBP8	0.0	36100.3014
FKBPL	0.0	248933.88859999983
FKRP	0.0	10800.3973
FKSG29	0.0	18107.0112
FLAD1	0.0	18803.8372
FLG2	0.0	1755.461
FLI1	0.0	282.0225
FLJ12825	0.0	238140.639
FLJ14107	0.0	57297.98670000001
FLJ16341	870.0943	163.58
FLJ16779	7279.1975999999995	550726.8158999999
FLJ22184	668.548	117279.53119999997
FLJ23867	0.0	12555.953700000002
FLJ25328	1436.886	39382.2897
FLJ25758	96.6948	60700.71819999998
FLJ26850	0.0	79891.2288
FLJ30679	0.0	8157.0353
FLJ32063	0.0	1533.9970000000003
FLJ33065	0.0	2662.4017000000003
FLJ34208	0.0	7152.4276
FLJ35220	846.4665	222184.18880000012
FLJ35390	0.0	2755.9434999999994
FLJ35776	0.0	4546.6933
FLJ36777	861.619	132576.35119999998
FLJ37201	0.0	3073.8407
FLJ37453	0.0	7197.945900000001
FLJ39582	0.0	51752.4169
FLJ39609	4219.599999999999	142804.65269999995
FLJ39639	0.0	46829.49839999998
FLJ40194	0.0	29466.457899999994
FLJ40434	0.0	4511.7231
FLJ41350	5398.932	65055.2349
FLJ42351	0.0	19830.007400000002
FLJ42627	0.0	9432.3902
FLJ42875	3699.534	532979.3085999998
FLJ43681	0.0	128508.16529999998
FLJ43826	0.0	3842.6392000000005
FLJ43860	4198.400000000001	186457.5674
FLJ45079	5004.400000000001	229324.81050000008
FLJ45445	0.0	39801.95740000001
FLJ45983	0.0	2572.1136
FLJ46111	0.0	0.0
FLJ90757	2947.2634000000003	258840.94900000005
FLNA	0.0	147.5421
FLNB	0.0	1834.014
FLNC	3754.6	51870.82399999999
FLOT1	0.0	256.1
FLOT2	0.0	942.2901
FLRT1	0.0	10874.3329
FLT3LG	0.0	152618.24079999988
FLT4	0.0	44818.867699999995
FLYWCH1	0.0	255915.7775
FLYWCH2	0.0	218788.69279999996
FMNL1	0.0	1073.8437
FMOD	0.0	1346.1191999999999
FNBP1	81.5672	2710.5845
FNDC1	0.0	5948.357599999999
FNDC5	2944.3414000000002	5249.5763
FOLR1	0.0	7557.317799999999
FOLR2	0.0	7557.317799999999
FOSB	0.0	15601.795699999999
FOSL1	511.0191	1661.7198
FOXA3	9790.1718	97536.27600000006
FOXC1	0.0	5102.3814
FOXC2	0.0	8157.0353
FOXD4	0.0	4519.0048
FOXD4L1	0.0	3090.2437
FOXD4L2	0.0	662.4468
FOXE1	0.0	878.4425
FOXF1	0.0	8157.0353
FOXF2	0.0	9600.7151
FOXH1	1102.8129	25762.051699999993
FOXJ1	2508.8976000000002	12984.897500000003
FOXJ2	0.0	610.995
FOXL1	0.0	8157.0353
FOXL2	0.0	3229.808
FOXN1	8860.8	128764.47080000002
FOXN4	0.0	3565.4338000000002
FOXO3B	0.0	379.9199
FOXP4	0.0	40118.9709
FOXQ1	0.0	9600.7151
FOXRED2	0.0	99799.69119999999
FOXS1	2618.85	97139.8792
FPGS	0.0	11980.483799999998
FRAS1	185.079	0.0
FRG2	0.0	984.0676000000001
FRG2B	290.29	1796.4660000000001
FRMD8	0.0	929.8839999999999
FRMPD1	858.7615000000001	0.0
FRS3	922.9518999999999	3895.4761
FSCN1	12300.0	63137.424
FSCN2	8129.0	660890.2436999996
FSD1	1806.1536	159242.9676
FSTL3	3682.759	472248.13990000007
FTCD	1373.0727000000002	176842.76680000004
FTH1	0.0	79063.3368
FTL	0.0	99929.4029
FTSJ3	0.0	3400.4145999999996
FUBP3	0.0	133368.03559999997
FUCA1	0.0	1571.1707999999999
FURIN	0.0	780.9259
FUS	0.0	11566.737599999999
FUT1	2709.7097999999996	162507.2122
FUT2	10460.800000000001	192213.54160000003
FUT3	3825.2000000000003	147638.20730000004
FUT5	2529.12	127176.60139999999
FUT6	1894.3596	165992.19470000005
FUT7	5965.6	199551.52169999995
FUZ	0.0	15296.5444
FXC1	0.0	1084.8325
FXR2	0.0	73000.8689
FXYD1	2995.4628000000002	67636.34290000002
FXYD2	4570.8	44286.716199999995
FXYD3	1654.4	77648.52210000003
FXYD5	0.0	53684.525100000006
FXYD6	6046.325200000002	44005.8001
FXYD7	3137.7738	60758.7629
FYTTD1	0.0	8356.6904
FZD2	0.0	7676.525800000001
FZD9	0.0	226.33270000000002
FZR1	0.0	227836.10419999994
G6PC3	0.0	2241.5821
GAA	871.5756	250616.63669999997
GABARAP	0.0	133977.16919999992
GABPB2	0.0	6378.922600000001
GABRD	6451.9196	573049.0941000001
GAD1	569.9060999999999	6452.2019
GADD45B	0.0	13074.654
GADD45G	1252.7953	366.282
GADD45GIP1	0.0	81748.75090000003
GAL	2784.5087	29972.5727
GAL3ST1	0.0	37981.6907
GAL3ST2	0.0	28092.527700000006
GAL3ST3	0.0	613.3425
GAL3ST4	8023.999999999999	26143.4361
GALE	0.0	1571.1707999999999
GALK1	0.0	2054.083
GALNS	0.0	10766.1536
GALNT11	0.0	720.3867
GALNT9	0.0	850.2527
GALNTL5	0.0	7254.8587
GALP	6292.0	10386.6163
GALR2	2411.0348999999997	27341.2462
GALR3	3324.8	22814.967200000003
GALT	0.0	138198.17809999996
GAMT	656.5428	542836.0110999999
GANAB	0.0	43.6759
GAPDHS	2562.8	153145.83209999997
GAS2L1	0.0	15202.567200000003
GAS2L2	0.0	9933.3054
GAS6	0.0	1233.6794
GAS7	0.0	7790.858
GAS8	0.0	13679.930500000002
GAST	0.0	60703.263399999996
GATA2	8008.706899999999	145695.0495
GATA3	0.0	2572.1136
GATA4	2768.79	12545.7573
GATA5	3222.4	298893.67350000003
GATAD1	0.0	91.214
GATC	0.0	2729.6629000000003
GATS	0.0	12456.9711
GATSL3	0.0	41630.982500000006
GBA	0.0	35251.06220000001
GBAP1	0.0	74897.04720000002
GBF1	0.0	3206.0222000000003
GBGT1	1300.0717	199585.41650000008
GBX1	4401.4	126405.10549999999
GCAT	4589.9496	22814.967200000003
GCDH	0.0	52875.229499999994
GCGR	3274.2	33633.8847
GCH1	0.0	146.909
GCK	0.0	60404.25069999999
GCLC	0.0	2779.3177
GCM2	0.0	2903.991
GCNT2	0.0	691.4638
GDAP1L1	0.0	0.0
GDF1	4365.553199999999	85198.42139999998
GDF10	0.0	4422.8176
GDF11	0.0	237.3882
GDF15	4404.9944	54552.33520000001
GDF2	0.0	4422.8176
GDF6	2109.4274	7535.6711000000005
GDF7	3586.5906999999997	4178.7395
GDI2	0.0	145.6416
GDPD2	0.0	0.0
GDPD3	0.0	50251.28480000001
GDPD5	2401.8238	44156.8906
GEMIN4	0.0	118027.5504
GEMIN7	0.0	24165.8164
GET4	0.0	67603.7738
GFAP	4436.7275	67480.03279999999
GFER	2135.9305999999997	78413.26559999997
GFI1B	4812.882600000001	128691.90559999998
GFPT1	0.0	1163.358
GFPT2	0.0	3331.4856
GFRA2	0.0	2514.0737
GFRA4	2343.1589999999997	28565.588799999994
GGA1	0.0	126653.56730000005
GGN	1019.3829000000001	49809.3628
GGNBP1	0.0	1366.7930000000001
GGNBP2	0.0	50324.4963
GGT1	0.0	2826.8302000000003
GGT3P	0.0	84511.64740000002
GGT5	2008.837	7049.7372000000005
GGT6	0.0	114607.71930000001
GGT8P	0.0	1886.1163
GGTA1	3142.6020000000003	2383.1018000000004
GGTLC2	0.0	2583.984
GH1	0.0	4265.5792
GH2	3689.357	3552.3705999999997
GHDC	0.0	1501.7109
GHRL	0.0	15538.3408
GHRLOS	0.0	15538.3408
GIGYF1	0.0	270489.14319999993
GIMAP1	0.0	0.0
GIMAP5	0.0	0.0
GINS2	0.0	773.6418
GINS3	0.0	730.7554
GIP	5247.9122	64455.619000000006
GIPC1	0.0	15291.0307
GIPC3	9448.0	76096.20749999999
GIPR	988.5915	54443.98530000002
GIT1	0.0	1281.4681
GJA3	412.6155	0.0
GJA4	324.02549999999997	1185.1404
GJB2	0.0	0.0
GJB3	1429.9357	1185.1404
GJB4	345.9375	1185.1404
GJB5	0.0	1185.1404
GJB6	0.0	0.0
GJC1	0.0	30322.160099999997
GJC2	0.0	5176.8231
GJC3	2107.7056000000002	2365.4757
GJD3	0.0	16629.773699999998
GLB1L	0.0	20003.5636
GLB1L2	0.0	3355.6611999999996
GLB1L3	0.0	3355.6611999999996
GLE1	0.0	5266.1074
GLI1	929.6108	4062.1393
GLI4	0.0	33464.0084
GLIS2	2131.6000000000004	32663.599499999997
GLOD4	0.0	158534.64440000005
GLP2R	0.0	585.5187000000001
GLT25D1	0.0	151376.52070000002
GLT6D1	0.0	302091.16709999996
GLTPD1	0.0	75117.20250000001
GLTPD2	0.0	1170.3488
GLTSCR1	0.0	24933.598199999993
GLTSCR2	0.0	71937.4408
GLYR1	0.0	24614.575799999995
GMCL1L	0.0	7443.5424
GMEB2	0.0	47539.427200000006
GMFG	0.0	24964.307499999995
GMIP	0.0	200.48839999999998
GML	0.0	90993.82999999999
GMPPA	229.595	248324.62599999996
GMPPB	0.0	10289.065200000001
GNA11	1053.6345	183056.9770000001
GNA15	4763.2568	185945.96470000007
GNAI2	0.0	206614.76789999998
GNAS	2339.4268	73429.90289999999
GNAS-AS	0.0	73429.90289999999
GNAT1	8910.0	207148.8057
GNB1	0.0	189343.9640000001
GNB1L	0.0	456405.6598999998
GNB2	0.0	257167.04759999993
GNB2L1	0.0	3769.4709
GNB3	0.0	17204.1633
GNG13	2216.19	357788.35729999986
GNG4	727.8159	381.123
GNG7	0.0	16489.6013
GNG8	2312.9568	100297.98509999998
GNGT2	6634.0242	29466.457899999994
GNL1	0.0	70219.66070000001
GNL2	0.0	9213.184900000002
GNLY	0.0	2861.3532999999998
GNPTG	0.0	163070.46860000005
GNRH2	0.0	4971.8542
GNRHR2	0.0	11922.650699999998
GOLGA2	0.0	69312.0393
GOLGA6A	0.0	56156.873999999996
GOLGA6B	0.0	20254.549100000004
GOLGA6C	0.0	66369.74869999998
GOLGA6D	0.0	66369.74869999998
GOLGA6L10	0.0	11119.3301
GOLGA6L5	0.0	547.218
GOLGA7B	45.18	28985.70720000001
GOLGA8IP	0.0	3832.7108
GOLT1A	0.0	9512.7415
GOSR1	0.0	4923.464400000001
GOSR2	0.0	1078.6931
GP1BB	6282.0	549871.4296999997
GP5	1120.7751999999998	17819.9905
GP6	0.0	61548.803900000006
GP9	0.0	2086.468
GPAA1	0.0	62470.99419999998
GPANK1	0.0	7631.5043000000005
GPAT2	0.0	21354.1561
GPATCH3	0.0	6267.9256
GPATCH4	0.0	134834.71159999998
GPATCH8	0.0	7676.525800000001
GPC1	0.0	4905.6505
GPC2	585.5465	26143.4361
GPD1	0.0	1827.8386999999998
GPER	0.0	26667.6652
GPHA2	0.0	1670.3220000000001
GPIHBP1	0.0	68463.74710000001
GPN2	0.0	2999.2943999999998
GPR107	0.0	4590.7803
GPR108	0.0	58747.84049999999
GPR123	0.0	98695.7411
GPR124	1064.8273	5843.967500000001
GPR132	0.0	35137.2256
GPR137	0.0	30664.8569
GPR137B	441.0801	3858.1131000000005
GPR142	107.25659999999999	269694.49280000007
GPR143	0.0	3635.1502
GPR144	1530.6209000000001	82422.6165
GPR146	0.0	32349.562
GPR150	731.0111	135.0294
GPR152	0.0	32931.7476
GPR153	1358.7847	64650.434100000006
GPR157	255.0288	41201.0217
GPR161	576.0622999999999	36.8022
GPR162	3117.3094	17204.1633
GPR17	298.6962	84602.45080000002
GPR172A	0.0	15439.0398
GPR172B	0.0	2042.4149
GPR179	0.0	18561.4196
GPR20	12441.240000000002	453664.2633
GPR3	0.0	7992.1184
GPR32	217.0914	39977.06680000001
GPR35	0.0	57007.9041
GPR37L1	963.9952	57068.97859999999
GPR4	3752.704	38230.80200000001
GPR44	0.0	10050.7025
GPR62	783.511	6109.102999999999
GPR77	0.0	113862.06899999999
GPR78	0.0	261044.74139999988
GPR84	537.6064	17490.9472
GPR89B	0.0	2489.3995
GPR89C	0.0	5342.2813
GPRC5B	106.89999999999999	386.7721
GPRC5C	5538.6108	250326.47630000015
GPRIN1	0.0	70898.99220000001
GPRIN2	0.0	11053.5949
GPS1	0.0	41232.2734
GPS2	0.0	77917.598
GPSM1	4933.321400000001	253612.43660000004
GPSM3	0.0	29806.824899999992
GPT	0.0	27877.600499999993
GPX4	0.0	9444.4709
GRAMD1A	0.0	52141.35080000002
GRAMD1B	0.0	353.1408
GRAMD4	0.0	24800.1954
GRAP	0.0	77310.78539999998
GRAPL	0.0	185993.77509999994
GRASP	7066.8	29295.812900000004
GRB7	0.0	4222.7158
GRHPR	0.0	12250.674
GRID1	1613.4153999999999	2272.326
GRID2IP	0.0	3031.1353999999997
GRIK3	3040.5220000000004	27601.926200000016
