REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2.jin.bam
2_MACS_peak_12144_lociStitched	chr16	81853890	81857461	2	3521	5695.0307999999995
3_MACS_peak_12697_lociStitched	chr17	19090683	19094253	3	3473	6408.15
1_MACS_peak_13422_lociStitched	chr17	56407775	56411345	1	3571	8028.216
3_MACS_peak_13485_lociStitched	chr17	60139925	60143495	3	3050	6589.148999999999
4_MACS_peak_20910_lociStitched	chr22	50628037	50631605	4	3190	5839.7456
3_MACS_peak_21401_lociStitched	chr3	33479742	33483308	3	3218	7509.995999999999
6_MACS_peak_16395_lociStitched	chr2	25641396	25644959	6	3230	4644.0142
3_MACS_peak_20834_lociStitched	chr22	44420111	44423674	3	3023	4666.4611
4_MACS_peak_4332_lociStitched	chr10	92957704	92961264	4	3431	6152.036
1_MACS_peak_11039_lociStitched	chr15	93373889	93377449	1	3561	12772.568000000001
4_MACS_peak_19871_lociStitched	chr21	34609049	34612609	4	3421	6116.7919999999995
3_MACS_peak_31832_lociStitched	chr9	6680285	6683845	3	3409	10452.516000000001
4_MACS_peak_685_lociStitched	chr1	36614211	36617769	4	3163	5270.109600000001
2_MACS_peak_11051_lociStitched	chr15	93463360	93466918	2	3109	6273.4656
3_MACS_peak_4022_lociStitched	chr10	70846896	70850453	3	3301	6368.0971
1_MACS_peak_11057_lociStitched	chr15	94772782	94776336	1	3555	12306.4358
1_MACS_peak_2169_lociStitched	chr1	160679376	160682928	1	3553	7091.2128
4_MACS_peak_26822_lociStitched	chr6	7881853	7885405	4	3209	4740.144
2_MACS_peak_8896_lociStitched	chr14	35871501	35875050	2	3345	9954.235200000001
2_MACS_peak_12689_lociStitched	chr17	18964528	18968077	2	3530	6839.6328
2_MACS_peak_13752_lociStitched	chr17	73778600	73782147	2	3548	12041.0009
3_MACS_peak_24669_lociStitched	chr4	146856532	146860078	3	3466	6201.5994
4_MACS_peak_23522_lociStitched	chr3	197437615	197441157	4	3360	5277.9342
1_MACS_peak_27038_lociStitched	chr6	25136347	25139888	1	3542	7171.9414
2_MACS_peak_13396_lociStitched	chr17	55432502	55436041	2	3468	7251.7649
2_MACS_peak_16028_lociStitched	chr19	54692521	54696055	2	3504	7153.876200000001
2_MACS_peak_19647_lociStitched	chr20	57224719	57228253	2	3493	6160.8222000000005
3_MACS_peak_7445_lociStitched	chr12	74931251	74934782	3	3180	6850.139999999999
3_MACS_peak_16908_lociStitched	chr2	64750667	64754198	3	3090	7429.5770999999995
2_MACS_peak_5394_lociStitched	chr11	62492844	62496373	2	3080	5815.4391
3_MACS_peak_428_lociStitched	chr1	25874072	25877600	3	3370	5810.9688
3_MACS_peak_15888_lociStitched	chr19	49120000	49123527	3	3368	5057.0126
1_MACS_peak_32382_lociStitched	chr9	86593115	86596641	1	3527	10800.138
1_MACS_peak_705_lociStitched	chr1	36850497	36854021	1	3525	10117.404
3_MACS_peak_13412_lociStitched	chr17	55680848	55684372	3	3501	5496.3828
4_MACS_peak_21103_lociStitched	chr3	12687880	12691403	4	3161	6570.3949999999995
5_MACS_peak_29900_lociStitched	chr7	105923584	105927103	5	2954	8351.2908
2_MACS_peak_4488_lociStitched	chr10	104409094	104412612	2	3099	4526.6106
4_MACS_peak_25812_lociStitched	chr5	102594388	102597904	4	2586	5013.816
3_MACS_peak_10149_lociStitched	chr15	45878375	45881888	3	3494	13808.9004
2_MACS_peak_22788_lociStitched	chr3	151985904	151989417	2	3453	9302.7753
6_MACS_peak_30555_lociStitched	chr8	27234592	27238104	6	2456	3372.5736
6_MACS_peak_21192_lociStitched	chr3	15808020	15811531	6	3058	4300.975
2_MACS_peak_23793_lociStitched	chr4	26320180	26323691	2	3503	6657.2071
3_MACS_peak_1702_lociStitched	chr1	145437270	145440780	3	3446	6157.593
1_MACS_peak_2949_lociStitched	chr1	212780087	212783592	1	3506	15651.226999999999
3_MACS_peak_29250_lociStitched	chr7	45065587	45069092	3	2848	5232.6145
5_MACS_peak_19599_lociStitched	chr20	52237434	52240937	5	3018	4444.2561
3_MACS_peak_18326_lociStitched	chr2	201726234	201729735	3	3477	19246.747499999998
7_MACS_peak_20621_lociStitched	chr22	38783017	38786518	7	2675	3560.1668999999997
1_MACS_peak_19638_lociStitched	chr20	56254881	56258380	1	3500	5237.6530999999995
4_MACS_peak_21727_lociStitched	chr3	51421421	51424920	4	3377	5475.2352
2_MACS_peak_8471_lociStitched	chr13	50697110	50700605	2	3432	8474.326500000001
3_MACS_peak_32599_lociStitched	chr9	108006686	108010179	3	3399	5782.3122
1_MACS_peak_20010_lociStitched	chr21	43481479	43484966	1	3488	5693.2249
3_MACS_peak_10675_lociStitched	chr15	75299523	75303008	3	3371	6237.1045
5_MACS_peak_9714_lociStitched	chr15	20160784	20164266	5	2851	4136.964199999999
3_MACS_peak_22850_lociStitched	chr3	156269575	156273057	3	3042	8788.9162
4_MACS_peak_17598_lociStitched	chr2	112461260	112464740	4	3229	5444.808
5_MACS_peak_19804_lociStitched	chr21	19165634	19169113	5	2914	5114.4779
1_MACS_peak_27968_lociStitched	chr6	90119230	90122709	1	3480	8924.3308
1_MACS_peak_32307_lociStitched	chr9	73032971	73036449	1	3479	20322.301799999997
3_MACS_peak_7666_lociStitched	chr12	96894170	96897647	3	3413	5655.3405
1_MACS_peak_28235_lociStitched	chr6	119668776	119672251	1	3476	9145.505000000001
3_MACS_peak_30497_lociStitched	chr8	22297515	22300990	3	3421	7131.742499999999
1_MACS_peak_15839_lociStitched	chr19	47613942	47617415	1	3474	16262.6698
3_MACS_peak_22803_lociStitched	chr3	152048408	152051881	3	3297	5470.3223
3_MACS_peak_3221_lociStitched	chr1	230239176	230242648	3	3372	5240.6368
3_MACS_peak_9991_lociStitched	chr15	40337655	40341123	3	3167	6066.225600000001
3_MACS_peak_13386_lociStitched	chr17	54988989	54992455	3	3347	5354.969999999999
2_MACS_peak_26062_lociStitched	chr5	133982563	133986028	2	3280	11624.0355
2_MACS_peak_4760_lociStitched	chr10	135201928	135205390	2	3245	6219.483
4_MACS_peak_13020_lociStitched	chr17	38254146	38257608	4	2894	7369.2132
1_MACS_peak_22569_lociStitched	chr3	133290889	133294351	1	3463	10233.3258
1_MACS_peak_22086_lociStitched	chr3	98488058	98491516	1	3459	8181.628000000001
3_MACS_peak_13037_lociStitched	chr17	38477325	38480782	3	2957	4562.8943
3_MACS_peak_2841_lociStitched	chr1	206865209	206868665	3	3311	4074.2784
2_MACS_peak_21777_lociStitched	chr3	52738301	52741756	2	3252	5447.4985
1_MACS_peak_23331_lociStitched	chr3	186729077	186732532	1	3456	7210.9304999999995
4_MACS_peak_8347_lociStitched	chr13	41237892	41241345	4	3070	4589.7276
1_MACS_peak_28644_lociStitched	chr6	157097975	157101428	1	3454	9161.8449
4_MACS_peak_17364_lociStitched	chr2	99070242	99073694	4	2873	3904.212
1_MACS_peak_22830_lociStitched	chr3	155569850	155573302	1	3453	6921.6052
3_MACS_peak_9102_lociStitched	chr14	63937333	63940782	3	3234	4828.599999999999
4_MACS_peak_17270_lociStitched	chr2	89051406	89054854	4	2941	5501.973599999999
5_MACS_peak_25881_lociStitched	chr5	118608805	118612253	5	3294	4868.9208
4_MACS_peak_17370_lociStitched	chr2	99079567	99083012	4	3307	4344.834000000001
3_MACS_peak_25753_lociStitched	chr5	95671616	95675061	3	3275	5925.7445
2_MACS_peak_27256_lociStitched	chr6	31322359	31325803	2	3439	8882.076000000001
2_MACS_peak_2280_lociStitched	chr1	165865305	165868745	2	3406	6882.7519999999995
1_MACS_peak_32557_lociStitched	chr9	100744523	100747961	1	3439	9461.7198
4_MACS_peak_12388_lociStitched	chr17	2302189	2305626	4	2990	6155.3233
2_MACS_peak_24117_lociStitched	chr4	77118265	77121701	2	3411	5034.0836
4_MACS_peak_31171_lociStitched	chr8	98673854	98677290	4	3271	4229.0288
2_MACS_peak_2182_lociStitched	chr1	160765265	160768700	2	3035	4875.9825
2_MACS_peak_4653_lociStitched	chr10	121072995	121076430	2	3185	4438.707
2_MACS_peak_14483_lociStitched	chr18	60984847	60988280	2	2979	5536.0558
3_MACS_peak_33875_lociStitched	chrX	118824145	118827574	3	3321	4550.6259
1_MACS_peak_29942_lociStitched	chr7	113724245	113727672	1	3428	9224.7986
7_MACS_peak_5125_lociStitched	chr11	34106886	34110312	7	2221	3210.1620000000003
4_MACS_peak_28272_lociStitched	chr6	126068494	126071920	4	3043	4530.1998
1_MACS_peak_29096_lociStitched	chr7	32929341	32932767	1	3427	8751.0318
3_MACS_peak_6686_lociStitched	chr12	22777550	22780972	3	2540	5681.888800000001
2_MACS_peak_24904_lociStitched	chr4	184424255	184427677	2	3350	5170.642
2_MACS_peak_28129_lociStitched	chr6	109203382	109206804	2	3184	6898.752
2_MACS_peak_20521_lociStitched	chr22	36781282	36784703	2	3151	5970.6713
1_MACS_peak_3182_lociStitched	chr1	228275147	228278567	1	3421	6471.3240000000005
3_MACS_peak_26324_lociStitched	chr5	150534369	150537786	3	3372	4266.1245
2_MACS_peak_34119_lociStitched	chrX	153282918	153286334	2	3411	5429.0488
4_MACS_peak_15089_lociStitched	chr19	13213077	13216490	4	2905	4657.3798
2_MACS_peak_2883_lociStitched	chr1	207978214	207981626	2	3332	4801.7076
2_MACS_peak_2192_lociStitched	chr1	161037429	161040840	2	3346	7714.3176
2_MACS_peak_31310_lociStitched	chr8	107510645	107514054	2	3199	7095.4926
3_MACS_peak_14003_lociStitched	chr17	80173410	80176816	3	2813	5477.5292
2_MACS_peak_4711_lociStitched	chr10	125850806	125854210	2	3345	5430.741599999999
5_MACS_peak_34105_lociStitched	chrX	153231693	153235097	5	3269	3839.3715999999995
2_MACS_peak_4104_lociStitched	chr10	74032312	74035708	2	3324	6567.5244
1_MACS_peak_13228_lociStitched	chr17	44268309	44271704	1	3396	12353.3865
1_MACS_peak_20863_lociStitched	chr22	46447815	46451210	1	3396	8020.687499999999
1_MACS_peak_32948_lociStitched	chr9	131445980	131449371	1	3392	5388.299
2_MACS_peak_3374_lociStitched	chr1	244996450	244999840	2	3351	13003.362
3_MACS_peak_12360_lociStitched	chr17	1618524	1621914	3	3330	8147.187000000001
1_MACS_peak_32817_lociStitched	chr9	126099834	126103224	1	3391	13479.318
1_MACS_peak_16729_lociStitched	chr2	51102729	51106118	1	3390	5742.6605
1_MACS_peak_3526_lociStitched	chr10	6821129	6824517	1	3389	6302.6964
1_MACS_peak_21302_lociStitched	chr3	25829063	25832450	1	3388	5750.4486
1_MACS_peak_31731_lociStitched	chr9	183074	186459	1	3386	8036.3285
1_MACS_peak_17757_lociStitched	chr2	133023958	133027342	1	3385	14666.594400000002
1_MACS_peak_22101_lociStitched	chr3	99822290	99825673	1	3384	7655.390700000001
2_MACS_peak_19176_lociStitched	chr20	33002122	33005504	2	3381	5545.4654
3_MACS_peak_29045_lociStitched	chr7	26049534	26052914	3	2995	3737.604
1_MACS_peak_22164_lociStitched	chr3	105085650	105089029	1	3380	12401.2679
2_MACS_peak_31537_lociStitched	chr8	130983123	130986501	2	3216	6585.0732
1_MACS_peak_11036_lociStitched	chr15	93351181	93354558	1	3378	13020.3612
1_MACS_peak_2699_lociStitched	chr1	202127214	202130590	1	3377	11502.3696
2_MACS_peak_19636_lociStitched	chr20	56193468	56196841	2	3265	5234.5587000000005
1_MACS_peak_27632_lociStitched	chr6	45389149	45392520	1	3372	6050.945
2_MACS_peak_33769_lociStitched	chrX	106957664	106961034	2	3346	9474.418
1_MACS_peak_24440_lociStitched	chr4	114681291	114684660	1	3370	7778.6840999999995
2_MACS_peak_32267_lociStitched	chr9	70494187	70497556	2	3364	8084.589300000001
6_MACS_peak_32759_lociStitched	chr9	123637727	123641094	6	2872	4379.4569
3_MACS_peak_23980_lociStitched	chr4	56813235	56816601	3	3220	5644.1088
1_MACS_peak_275_lociStitched	chr1	16969145	16972508	1	3364	12102.0918
3_MACS_peak_24460_lociStitched	chr4	119745260	119748623	3	3255	4469.427
4_MACS_peak_32708_lociStitched	chr9	117147049	117150410	4	2840	3818.0959999999995
2_MACS_peak_10281_lociStitched	chr15	56535051	56538411	2	3321	6282.527999999999
2_MACS_peak_26611_lociStitched	chr5	176934934	176938294	2	2956	4133.808
3_MACS_peak_25581_lociStitched	chr5	78530399	78533758	3	3096	7510.052199999999
4_MACS_peak_5661_lociStitched	chr11	67775328	67778686	4	2374	5391.6048
4_MACS_peak_33184_lociStitched	chrX	1653503	1656860	4	2740	3517.8003000000003
4_MACS_peak_5279_lociStitched	chr11	57332817	57336172	4	2685	3912.9365
2_MACS_peak_25293_lociStitched	chr5	43017465	43020820	2	3302	6145.3535
4_MACS_peak_3231_lociStitched	chr1	230283811	230287165	4	3325	5301.6678
1_MACS_peak_25174_lociStitched	chr5	32172195	32175547	1	3353	18812.7648
1_MACS_peak_3255_lociStitched	chr1	231555642	231558993	1	3352	6368.240400000001
1_MACS_peak_7399_lociStitched	chr12	69003815	69007165	1	3351	8843.33
3_MACS_peak_8296_lociStitched	chr13	31189849	31193199	3	3129	6291.299999999999
4_MACS_peak_28486_lociStitched	chr6	143205867	143209217	4	3184	4649.799999999999
2_MACS_peak_2681_lociStitched	chr1	200859789	200863137	2	3245	6818.5368
2_MACS_peak_32240_lociStitched	chr9	69266632	69269979	2	3346	7941.092199999999
2_MACS_peak_3307_lociStitched	chr1	235665945	235669290	2	3314	6506.025000000001
2_MACS_peak_33344_lociStitched	chrX	24166569	24169914	2	2895	10978.6245
1_MACS_peak_4772_lociStitched	chr11	267518	270862	1	3345	9634.3984
1_MACS_peak_12541_lociStitched	chr17	7744834	7748178	1	3345	7938.656
1_MACS_peak_13350_lociStitched	chr17	48942423	48945766	1	3344	9327.972899999999
1_MACS_peak_23971_lociStitched	chr4	56261432	56264775	1	3344	6891.5945
3_MACS_peak_19106_lociStitched	chr20	30285432	30288774	3	3211	7276.8708
1_MACS_peak_31919_lociStitched	chr9	21992906	21996245	1	3340	10831.0482
3_MACS_peak_2801_lociStitched	chr1	206099631	206102969	3	3335	6166.6212
5_MACS_peak_25841_lociStitched	chr5	109029063	109032400	5	2635	3762.1338
4_MACS_peak_3724_lociStitched	chr10	27529034	27532370	4	3043	4322.1216
4_MACS_peak_12238_lociStitched	chr16	87899653	87902989	4	3019	4575.324
2_MACS_peak_17583_lociStitched	chr2	112236042	112239378	2	3313	4910.9256
5_MACS_peak_12217_lociStitched	chr16	87810685	87814019	5	2214	4191.8382
1_MACS_peak_30889_lociStitched	chr8	70744517	70747851	1	3335	6224.2446
3_MACS_peak_32112_lociStitched	chr9	37196455	37199788	3	3223	5550.1116
1_MACS_peak_2092_lociStitched	chr1	157479817	157483146	1	3330	7082.780400000001
2_MACS_peak_7081_lociStitched	chr12	50503383	50506712	2	2856	4460.1942
1_MACS_peak_13964_lociStitched	chr17	79479136	79482461	1	3326	5861.974999999999
2_MACS_peak_27151_lociStitched	chr6	27804024	27807349	2	3308	12377.3125
1_MACS_peak_22344_lociStitched	chr3	119812085	119815409	1	3325	18610.7436
2_MACS_peak_23254_lociStitched	chr3	184032140	184035458	2	2928	8159.957399999999
1_MACS_peak_14853_lociStitched	chr19	5717554	5720871	1	3318	11894.0986
4_MACS_peak_30197_lociStitched	chr7	137707944	137711259	4	3102	4306.1849999999995
4_MACS_peak_17260_lociStitched	chr2	88913512	88916824	4	2864	4173.12
2_MACS_peak_19357_lociStitched	chr20	43274160	43277472	2	2832	5803.9488
4_MACS_peak_9352_lociStitched	chr14	89769265	89772576	4	2731	5258.5302
3_MACS_peak_2508_lociStitched	chr1	183038722	183042032	3	2869	4510.537
1_MACS_peak_27613_lociStitched	chr6	44213487	44216795	1	3309	10520.1016
3_MACS_peak_12141_lociStitched	chr16	81849361	81852664	3	3180	5481.3285
3_MACS_peak_24531_lociStitched	chr4	129730791	129734094	3	2937	5777.277300000001
5_MACS_peak_28031_lociStitched	chr6	105930369	105933669	5	3009	3935.9100000000003
2_MACS_peak_29838_lociStitched	chr7	102154968	102158268	2	3224	4406.82
4_MACS_peak_9889_lociStitched	chr15	31734760	31738059	4	2524	3980.5733999999998
3_MACS_peak_11303_lociStitched	chr16	4563489	4566787	3	2818	5471.0522
1_MACS_peak_4770_lociStitched	chr11	206277	209572	1	3296	9156.4755
1_MACS_peak_17902_lociStitched	chr2	158753624	158756917	1	3294	5617.858
2_MACS_peak_34140_lociStitched	chrX	153625427	153628720	2	3288	9693.2748
4_MACS_peak_25020_lociStitched	chr4	190967779	190971071	4	3061	4442.883199999999
1_MACS_peak_5749_lociStitched	chr11	72851955	72855245	1	3291	5321.246
1_MACS_peak_7641_lociStitched	chr12	96587427	96590715	1	3289	8977.884
4_MACS_peak_10832_lociStitched	chr15	81593274	81596561	4	2340	3369.1749999999997
1_MACS_peak_21357_lociStitched	chr3	31572662	31575947	1	3286	11898.27
1_MACS_peak_28764_lociStitched	chr6	166794155	166797440	1	3286	7512.795
1_MACS_peak_16743_lociStitched	chr2	53976804	53980088	1	3285	6277.6944
1_MACS_peak_10198_lociStitched	chr15	50645136	50648418	1	3283	10766.601
4_MACS_peak_9452_lociStitched	chr14	91880947	91884227	4	2643	3881.88
3_MACS_peak_14683_lociStitched	chr19	2048965	2052244	3	3209	5238.5304
3_MACS_peak_28401_lociStitched	chr6	137093198	137096477	3	3173	4194.4968
4_MACS_peak_15194_lociStitched	chr19	15441529	15444804	4	2561	7631.732499999999
3_MACS_peak_21672_lociStitched	chr3	49448287	49451562	3	3062	6703.925
2_MACS_peak_27484_lociStitched	chr6	37136790	37140065	2	3024	5514.7725
2_MACS_peak_32272_lociStitched	chr9	70849510	70852784	2	3260	7405.1332
1_MACS_peak_27027_lociStitched	chr6	24718971	24722244	1	3274	14878.0761
2_MACS_peak_15750_lociStitched	chr19	45256585	45259855	2	3033	5106.1050000000005
2_MACS_peak_26350_lociStitched	chr5	154133801	154137071	2	3091	7094.919000000001
4_MACS_peak_10551_lociStitched	chr15	70327130	70330398	4	3079	5903.9688
4_MACS_peak_28525_lociStitched	chr6	144655195	144658462	4	2421	3467.5937999999996
1_MACS_peak_14598_lociStitched	chr19	924647	927911	1	3265	6331.5072
5_MACS_peak_18358_lociStitched	chr2	202082828	202086092	5	2856	3982.7327999999998
2_MACS_peak_33032_lociStitched	chr9	134268361	134271624	2	3192	7547.319
3_MACS_peak_32523_lociStitched	chr9	98268077	98271339	3	3091	4423.5982
1_MACS_peak_16887_lociStitched	chr2	64368542	64371803	1	3262	11426.544
1_MACS_peak_13798_lociStitched	chr17	74487383	74490643	1	3261	7277.95
3_MACS_peak_6955_lociStitched	chr12	46382948	46386205	3	2910	7419.771699999999
3_MACS_peak_13687_lociStitched	chr17	72635362	72638619	3	2448	3714.2828000000004
2_MACS_peak_23607_lociStitched	chr4	2261782	2265037	2	2906	5928.005999999999
3_MACS_peak_29905_lociStitched	chr7	105985101	105988354	3	2937	4108.864299999999
4_MACS_peak_7012_lociStitched	chr12	48169013	48172265	4	2946	3733.9464000000003
1_MACS_peak_26086_lociStitched	chr5	137877550	137880802	1	3253	8550.8088
2_MACS_peak_28986_lociStitched	chr7	22484252	22487504	2	3200	5287.1016
4_MACS_peak_13941_lociStitched	chr17	78232606	78235857	4	3015	6951.938399999999
4_MACS_peak_14341_lociStitched	chr18	47837819	47841070	4	3012	4957.775
3_MACS_peak_6900_lociStitched	chr12	40012195	40015443	3	3138	4979.8336
2_MACS_peak_20928_lociStitched	chr22	50907112	50910360	2	2793	3703.3696000000004
4_MACS_peak_32649_lociStitched	chr9	112909806	112913054	4	2704	4074.616
2_MACS_peak_29844_lociStitched	chr7	102253980	102257222	2	3238	4581.2702
1_MACS_peak_7314_lociStitched	chr12	58817616	58820857	1	3242	10420.1391
1_MACS_peak_27884_lociStitched	chr6	86351418	86354659	1	3242	7640.0093
1_MACS_peak_18045_lociStitched	chr2	174827849	174831087	1	3239	10335.3722
4_MACS_peak_8089_lociStitched	chr12	123410464	123413698	4	2775	4274.7012
7_MACS_peak_8356_lociStitched	chr13	41555357	41558590	7	2074	2878.0166
3_MACS_peak_31127_lociStitched	chr8	95971546	95974779	3	3065	6346.0557
1_MACS_peak_29915_lociStitched	chr7	106807714	106810946	1	3233	10002.0704
2_MACS_peak_15567_lociStitched	chr19	39896230	39899461	2	3173	5612.5701
3_MACS_peak_15913_lociStitched	chr19	49494497	49497728	3	2969	5391.8928000000005
3_MACS_peak_22663_lociStitched	chr3	141157847	141161078	3	3170	5207.4027
2_MACS_peak_22577_lociStitched	chr3	134203228	134206457	2	3175	8104.4671
1_MACS_peak_5452_lociStitched	chr11	64036326	64039552	1	3227	5098.0478
1_MACS_peak_11111_lociStitched	chr15	100104782	100108008	1	3227	13895.0272
3_MACS_peak_9409_lociStitched	chr14	91815355	91818580	3	2832	3732.615
2_MACS_peak_25086_lociStitched	chr5	6735775	6738999	2	3144	6043.0656
1_MACS_peak_32197_lociStitched	chr9	45726590	45729814	1	3225	8075.4752
2_MACS_peak_25278_lociStitched	chr5	40832764	40835985	2	3075	6376.2916000000005
4_MACS_peak_2819_lociStitched	chr1	206735270	206738490	4	2946	4154.766
2_MACS_peak_22674_lociStitched	chr3	142164098	142167317	2	3183	9910.9791
3_MACS_peak_785_lociStitched	chr1	40523811	40527028	3	2917	4069.5049999999997
3_MACS_peak_5540_lociStitched	chr11	65381088	65384305	3	2720	4557.845600000001
3_MACS_peak_15745_lociStitched	chr19	45250248	45253465	3	2747	5656.1294
2_MACS_peak_26916_lociStitched	chr6	13709767	13712982	2	2973	6830.589
1_MACS_peak_5666_lociStitched	chr11	67805846	67809060	1	3215	4882.066
2_MACS_peak_26123_lociStitched	chr5	139027674	139030888	2	3153	4496.0646
1_MACS_peak_22077_lociStitched	chr3	98450389	98453599	1	3211	11069.043
4_MACS_peak_482_lociStitched	chr1	27069932	27073141	4	2370	3409.8834
2_MACS_peak_2289_lociStitched	chr1	167188986	167192195	2	3081	7454.186100000001
1_MACS_peak_17874_lociStitched	chr2	157188643	157191852	1	3210	7637.42
3_MACS_peak_25135_lociStitched	chr5	17314895	17318104	3	3149	4195.446599999999
3_MACS_peak_9964_lociStitched	chr15	37390654	37393862	3	2657	3925.6296
1_MACS_peak_12566_lociStitched	chr17	8124238	8127445	1	3208	5879.7137999999995
6_MACS_peak_16901_lociStitched	chr2	64552406	64555612	6	2785	3641.3747999999996
3_MACS_peak_24735_lociStitched	chr4	153557974	153561180	3	3177	4817.014999999999
1_MACS_peak_25833_lociStitched	chr5	108743995	108747199	1	3205	7471.0872
4_MACS_peak_22282_lociStitched	chr3	113460334	113463532	4	3038	4001.9772000000003
1_MACS_peak_26004_lociStitched	chr5	131437895	131441093	1	3199	10286.0472
1_MACS_peak_19688_lociStitched	chr20	61281543	61284739	1	3197	4812.2172
4_MACS_peak_18881_lociStitched	chr20	5058549	5061744	4	2398	3805.5645
1_MACS_peak_2922_lociStitched	chr1	211431239	211434433	1	3195	7347.477599999999
3_MACS_peak_27201_lociStitched	chr6	29909269	29912463	3	3001	8926.591199999999
1_MACS_peak_5511_lociStitched	chr11	65237949	65241142	1	3194	11367.3993
1_MACS_peak_9267_lociStitched	chr14	75743328	75746521	1	3194	7005.442
1_MACS_peak_15266_lociStitched	chr19	17515002	17518195	1	3194	5151.5862
1_MACS_peak_5015_lociStitched	chr11	15989161	15992352	1	3192	6338.2833
3_MACS_peak_18787_lociStitched	chr20	305387	308575	3	2602	4010.504
2_MACS_peak_20566_lociStitched	chr22	37677988	37681176	2	3135	6972.4748
3_MACS_peak_29683_lociStitched	chr7	92775144	92778332	3	3081	4449.810399999999
3_MACS_peak_23526_lociStitched	chr3	197460660	197463846	3	3096	4344.4295999999995
1_MACS_peak_5293_lociStitched	chr11	58344452	58347633	1	3182	10995.762700000001
1_MACS_peak_34110_lociStitched	chrX	153235988	153239166	1	3179	11894.3006
1_MACS_peak_1951_lociStitched	chr1	154940943	154944120	1	3178	4802.0355
2_MACS_peak_7468_lociStitched	chr12	76423238	76426415	2	3143	7483.7411999999995
2_MACS_peak_14357_lociStitched	chr18	48722003	48725180	2	2981	7962.197400000001
3_MACS_peak_22681_lociStitched	chr3	142799865	142803041	3	3096	7042.78
2_MACS_peak_22173_lociStitched	chr3	107241311	107244486	2	3003	6292.5325
2_MACS_peak_23282_lociStitched	chr3	185080448	185083622	2	3166	6813.3084
4_MACS_peak_21042_lociStitched	chr3	9462627	9465799	4	2563	3585.3116000000005
3_MACS_peak_8565_lociStitched	chr13	97874446	97877617	3	2949	4056.6603000000005
2_MACS_peak_9861_lociStitched	chr15	31526471	31529640	2	3081	7213.9116
5_MACS_peak_18845_lociStitched	chr20	3777417	3780586	5	2674	3641.8148
1_MACS_peak_3382_lociStitched	chr1	245132669	245135837	1	3169	17745.552
1_MACS_peak_10598_lociStitched	chr15	72765206	72768372	1	3167	14630.7192
2_MACS_peak_1977_lociStitched	chr1	155531195	155534359	2	2841	7424.0096
4_MACS_peak_12418_lociStitched	chr17	3862480	3865643	4	2562	3675.406
1_MACS_peak_23200_lociStitched	chr3	182510345	182513508	1	3164	14706.368499999999
1_MACS_peak_22666_lociStitched	chr3	141205612	141208773	1	3162	7208.0283
4_MACS_peak_10258_lociStitched	chr15	55486951	55490111	4	2832	8093.392
3_MACS_peak_13000_lociStitched	chr17	37925211	37928371	3	2997	4888.835999999999
3_MACS_peak_20631_lociStitched	chr22	38792336	38795496	3	2798	5316.700000000001
3_MACS_peak_19238_lociStitched	chr20	35232894	35236053	3	3061	5026.2849
3_MACS_peak_1344_lociStitched	chr1	93415934	93419092	3	2741	3835.3909999999996
2_MACS_peak_11330_lociStitched	chr16	9184393	9187550	2	2903	10405.7877
3_MACS_peak_16221_lociStitched	chr2	8820653	8823810	3	2705	3010.8309
3_MACS_peak_20791_lociStitched	chr22	42227375	42230530	3	3108	8325.413999999999
2_MACS_peak_255_lociStitched	chr1	16173321	16176473	2	3043	5636.0912
3_MACS_peak_12294_lociStitched	chr16	89554655	89557806	3	2962	7326.075000000001
3_MACS_peak_21477_lociStitched	chr3	41010852	41014003	3	3049	6591.892
2_MACS_peak_23080_lociStitched	chr3	174909652	174912803	2	3146	10123.5328
3_MACS_peak_21683_lociStitched	chr3	49759771	49762919	3	3011	7666.954000000001
2_MACS_peak_21799_lociStitched	chr3	53194493	53197641	2	2913	5343.7300000000005
3_MACS_peak_1679_lociStitched	chr1	144519057	144522203	3	3134	6174.025
2_MACS_peak_16860_lociStitched	chr2	61763275	61766421	2	3084	6692.800400000001
2_MACS_peak_20711_lociStitched	chr22	39915372	39918518	2	3138	6403.997600000001
5_MACS_peak_5750_lociStitched	chr11	72863336	72866481	5	2040	3036.4975
5_MACS_peak_5791_lociStitched	chr11	74659631	74662772	5	2511	5015.8629
2_MACS_peak_21312_lociStitched	chr3	25903900	25907039	2	2915	4707.8722
5_MACS_peak_14801_lociStitched	chr19	4058951	4062089	5	2982	3679.3050000000003
2_MACS_peak_22928_lociStitched	chr3	169683757	169686895	2	3022	11538.1122
1_MACS_peak_3690_lociStitched	chr10	24737277	24740414	1	3138	4585.6666
4_MACS_peak_7814_lociStitched	chr12	109057076	109060213	4	2803	4278.868
4_MACS_peak_29813_lociStitched	chr7	101948752	101951889	4	2999	4626.4476
4_MACS_peak_6930_lociStitched	chr12	42753594	42756728	4	2940	3901.2032
1_MACS_peak_8753_lociStitched	chr14	23339546	23342680	1	3135	5279.5364
2_MACS_peak_20189_lociStitched	chr22	19840836	19843970	2	3073	4373.497
2_MACS_peak_26678_lociStitched	chr5	180668798	180671928	2	2962	6670.343
3_MACS_peak_6701_lociStitched	chr12	25148722	25151851	3	2910	5144.3889
2_MACS_peak_3053_lociStitched	chr1	223902350	223905478	2	3118	4448.9544
4_MACS_peak_7074_lociStitched	chr12	50145760	50148887	4	2308	3308.6787
