REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
3_MACS_peak_10559_lociStitched	chr15	70387332	70393740	3	5512	12636.576	205	1	TLE3	MIR629	TLE3	205	1
4_MACS_peak_31669_lociStitched	chr8	145012662	145018613	4	5510	8890.1989	206	1	PLEC	GRINA,MIR661,PARP10	PLEC	206	1
2_MACS_peak_29369_lociStitched	chr7	55635946	55641763	2	5507	11787.5688	207	1	VOPP1		VOPP1	207	1
9_MACS_peak_9683_lociStitched	chr14	106161581	106168222	9	5504	13662.5293	208	1			TMEM121	208	1
2_MACS_peak_29355_lociStitched	chr7	55599357	55605123	2	5491	15123.0648	209	1	VOPP1		VOPP1	209	1
3_MACS_peak_9864_lociStitched	chr15	31554805	31560329	3	5486	14251.92	210	1			KLF13	210	1
4_MACS_peak_33699_lociStitched	chrX	96652594	96658194	4	5471	9503.2	211	1	DIAPH2		RPA4	211	1
1_MACS_peak_32324_lociStitched	chr9	74975815	74981278	1	5464	30920.0337	212	1	ZFAND5		ZFAND5	212	1
2_MACS_peak_6952_lociStitched	chr12	46119977	46125444	2	5455	14430.1465	213	1	ARID2,LOC400027		ARID2	213	1
2_MACS_peak_26023_lociStitched	chr5	131790721	131796198	2	5442	21180.1067	214	1	C5orf56	IRF1	IRF1	214	1
5_MACS_peak_26509_lociStitched	chr5	173212883	173218840	5	5438	10088.7752	215	1			CPEB4	215	1
3_MACS_peak_3550_lociStitched	chr10	11217464	11223026	3	5415	9592.7814	216	1	CELF2		CELF2	216	1
2_MACS_peak_18142_lociStitched	chr2	182320852	182326399	2	5412	15041.2452	217	1	ITGA4		ITGA4	217	1
2_MACS_peak_7812_lociStitched	chr12	109025372	109031220	2	5412	11798.9248	218	1	SELPLG	TMEM119	SELPLG	218	1
5_MACS_peak_20778_lociStitched	chr22	42146892	42152878	5	5408	9590.1706	219	1	MEI1	CCDC134	CCDC134	219	1
3_MACS_peak_24615_lociStitched	chr4	144256852	144262857	3	5403	10962.728	220	1	GAB1		GAB1	220	1
2_MACS_peak_28090_lociStitched	chr6	108878497	108883894	2	5398	17566.6953	221	1	FOXO3		FOXO3	221	1
1_MACS_peak_15118_lociStitched	chr19	13949221	13954603	1	5383	13719.2562	222	1		ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	222	1
1_MACS_peak_7709_lociStitched	chr12	102870395	102875774	1	5380	10016.7738	223	1	IGF1		IGF1	223	1
4_MACS_peak_23350_lociStitched	chr3	186780461	186785885	4	5378	16551.8784	224	1	ST6GAL1		ST6GAL1	224	1
2_MACS_peak_17388_lociStitched	chr2	99101658	99107169	2	5377	9125.1138	225	1	INPP4A		INPP4A	225	1
3_MACS_peak_4291_lociStitched	chr10	89621339	89626784	3	5370	11036.4705	226	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	226	1
3_MACS_peak_4963_lociStitched	chr11	10326477	10332207	3	5352	8693.556	227	1	ADM	SBF2	ADM	227	1
3_MACS_peak_29861_lociStitched	chr7	104581291	104586789	3	5337	13635.04	228	1		LOC723809	LOC723809	228	1
3_MACS_peak_16277_lociStitched	chr2	11886265	11891712	3	5315	10651.0638	229	1	LPIN1		LPIN1	229	1
1_MACS_peak_27279_lociStitched	chr6	31701364	31706658	1	5295	11932.676	230	1	CLIC1	LY6G6F,LY6G6D,C6orf25,MSH5,C6orf26,BAT5,LY6G6E,LY6G6C,DDAH2,C6orf27	CLIC1	230	1
3_MACS_peak_4554_lociStitched	chr10	111967324	111972705	3	5291	10594.1128	231	1	MXI1	MXI1	MXI1	231	1
2_MACS_peak_21259_lociStitched	chr3	23426859	23432248	2	5287	9307.3419	232	1	UBE2E2		UBE2E2	232	1
1_MACS_peak_22892_lociStitched	chr3	160116817	160122101	1	5285	12200.2276	233	1	SMC4,IFT80	MIR15B,MIR16-2,IFT80,TRIM59	SMC4	233	1
9_MACS_peak_8704_lociStitched	chr14	21731656	21738614	9	5275	10313.1476	234	1	HNRNPC	RPGRIP1	HNRNPC	234	1
4_MACS_peak_14735_lociStitched	chr19	2617465	2622893	4	5272	11168.11	235	1	GNG7		GNG7	235	1
2_MACS_peak_13849_lociStitched	chr17	75204890	75210173	2	5262	9866.5308	236	1	SEC14L1		SEC14L1	236	1
2_MACS_peak_17573_lociStitched	chr2	112219568	112225259	2	5250	8736.2541	237	1	LOC541471		LOC541471	237	1
2_MACS_peak_2725_lociStitched	chr1	203273258	203278493	2	5230	17605.8285	238	1	BTG2,LOC730227	FMOD	BTG2	238	1
3_MACS_peak_17690_lociStitched	chr2	127413478	127418890	3	5224	9024.51	239	1	GYPC		GYPC	239	1
4_MACS_peak_21808_lociStitched	chr3	53222139	53228008	4	5224	7450.6955	240	1	PRKCD		PRKCD	240	1
2_MACS_peak_21242_lociStitched	chr3	20080646	20086217	2	5213	11763.1665	241	1	KAT2B	C3orf48	KAT2B	241	1
1_MACS_peak_8446_lociStitched	chr13	49549365	49554567	1	5203	11486.016	242	1	FNDC3A		FNDC3A	242	1
7_MACS_peak_30981_lociStitched	chr8	81011427	81017469	7	5191	6797.8542	243	1	TPD52	TPD52	TPD52	243	1
1_MACS_peak_30139_lociStitched	chr7	134842116	134847301	1	5186	10494.44	244	1	TMEM140	C7orf49,WDR91	C7orf49	244	1
3_MACS_peak_4484_lociStitched	chr10	104401967	104407265	3	5183	10582.755	245	1	TRIM8		TRIM8	245	1
5_MACS_peak_6967_lociStitched	chr12	46761502	46767470	5	5181	15127.0896	246	1	SLC38A2		SLC38A2	246	1
2_MACS_peak_3226_lociStitched	chr1	230256856	230262046	2	5176	14943.567	247	1	GALNT2		GALNT2	247	1
1_MACS_peak_29680_lociStitched	chr7	92461251	92466416	1	5166	13326.2165	248	1	CDK6		CDK6	248	1
3_MACS_peak_31618_lociStitched	chr8	142126687	142132175	3	5145	11168.08	249	1		DENND3	DENND3	249	1
2_MACS_peak_33045_lociStitched	chr9	134549810	134555340	2	5141	12490.611	250	1	RAPGEF1		RAPGEF1	250	1
5_MACS_peak_23030_lociStitched	chr3	171895779	171901446	5	5132	10938.4434	251	1	FNDC3B		FNDC3B	251	1
7_MACS_peak_16672_lociStitched	chr2	46792127	46798334	7	5131	7462.6761	252	1	RHOQ	CRIPT,ATP6V1E2,PIGF	RHOQ	252	1
8_MACS_peak_4077_lociStitched	chr10	73526958	73533419	8	5123	8010.3478	253	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	253	1
1_MACS_peak_3197_lociStitched	chr1	228673988	228679104	1	5117	22974.4212	254	1	RNF187	HIST3H2BB,HIST3H2A	RNF187	254	1
5_MACS_peak_25043_lociStitched	chr5	1327638	1333977	5	5115	9951.5961	255	1	CLPTM1L	TERT	CLPTM1L	255	1
2_MACS_peak_2784_lociStitched	chr1	205252897	205258166	2	5105	12901.1465	256	1		NUAK2	NUAK2	256	1
6_MACS_peak_1117_lociStitched	chr1	66797717	66803179	6	5097	7934.1012	257	1	PDE4B		PDE4B	257	1
1_MACS_peak_32201_lociStitched	chr9	66454650	66459737	1	5088	22445.8788	258	1		LOC442421	LOC442421	258	1
1_MACS_peak_10250_lociStitched	chr15	52968432	52973519	1	5088	21576.0018	259	1	KIAA1370		KIAA1370	259	1
3_MACS_peak_24942_lociStitched	chr4	185392582	185397758	3	5083	16999.5368	260	1	IRF2		IRF2	260	1
7_MACS_peak_2885_lociStitched	chr1	207984779	207990399	7	5082	6343.856	261	1		LOC148696,MIR29C,MIR29B2	LOC148696	261	1
6_MACS_peak_21820_lociStitched	chr3	53267391	53273182	6	5082	11759.2046	262	1	TKT		TKT	262	1
2_MACS_peak_30089_lociStitched	chr7	129587420	129592995	2	5080	21174.965	263	1	UBE2H		UBE2H	263	1
1_MACS_peak_31397_lociStitched	chr8	119574789	119579863	1	5075	11007.0282	264	1	SAMD12		SAMD12	264	1
1_MACS_peak_13423_lociStitched	chr17	56412120	56417188	1	5069	10190.7344	265	1		BZRAP1,MIR142,SUPT4H1	MIR142	265	1
4_MACS_peak_31608_lociStitched	chr8	141598277	141604090	4	5044	9475.7713	266	1	EIF2C2		EIF2C2	266	1
4_MACS_peak_27058_lociStitched	chr6	25403958	25409152	4	5028	8845.9014	267	1	LRRC16A		LRRC16A	267	1
1_MACS_peak_4652_lociStitched	chr10	121064062	121069086	1	5025	10913.1328	268	1	GRK5		GRK5	268	1
2_MACS_peak_22380_lociStitched	chr3	121710443	121715466	2	5021	11054.6184	269	1	ILDR1		ILDR1	269	1
5_MACS_peak_3177_lociStitched	chr1	228269130	228274581	5	5008	32972.5539	270	1	ARF1	MIR3620,C1orf35,MRPL55	ARF1	270	1
1_MACS_peak_1998_lociStitched	chr1	155936205	155941187	1	4983	7892.9826	271	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	271	1
2_MACS_peak_20400_lociStitched	chr22	29193375	29198764	2	4973	22067.955	272	1	XBP1	CCDC117	XBP1	272	1
1_MACS_peak_15537_lociStitched	chr19	39173308	39178277	1	4970	11411.3085	273	1	ACTN4		ACTN4	273	1
1_MACS_peak_26104_lociStitched	chr5	138723513	138728465	1	4953	9293.9136	274	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	274	1
4_MACS_peak_22981_lociStitched	chr3	171783172	171788284	4	4953	6400.224	275	1	FNDC3B		FNDC3B	275	1
6_MACS_peak_10637_lociStitched	chr15	74915808	74921287	6	4950	7744.0186	276	1	CLK3		CLK3	276	1
4_MACS_peak_15892_lociStitched	chr19	49136949	49142084	4	4942	9204.4875	277	1	SEC1,DBP,CA11	SPACA4,SPHK2,FAM83E,RPL18,NTN5	DBP	277	1
4_MACS_peak_16788_lociStitched	chr2	55235375	55240985	4	4936	7505.619	278	1	RTN4		RTN4	278	1
4_MACS_peak_51_lociStitched	chr1	1709209	1714459	4	4921	8436.75	279	1	NADK	SLC35E2,NADK	NADK	279	1
2_MACS_peak_16690_lociStitched	chr2	47209242	47214169	2	4918	8630.1332	280	1	TTC7A	MCFD2	MCFD2	280	1
6_MACS_peak_12267_lociStitched	chr16	88846343	88851880	6	4918	7476.6111	281	1	FAM38A	CDT1,APRT	FAM38A	281	1
1_MACS_peak_13459_lociStitched	chr17	57861126	57866042	1	4917	11558.9908	282	1	TMEM49		MIR21	282	1
6_MACS_peak_28405_lociStitched	chr6	137108609	137114245	6	4915	7912.3804	283	1	MAP3K5	PEX7	MAP3K5	283	1
4_MACS_peak_13561_lociStitched	chr17	62204523	62209719	4	4912	12519.762	284	1	ERN1	SNORD104,SNORA76	ERN1	284	1
2_MACS_peak_25265_lociStitched	chr5	39072654	39077740	2	4890	16039.2096	285	1	RICTOR		RICTOR	285	1
2_MACS_peak_31014_lociStitched	chr8	81079531	81084417	2	4865	9290.729	286	1	TPD52		TPD52	286	1
5_MACS_peak_19594_lociStitched	chr20	52205707	52211684	5	4860	9891.3373	287	1		ZNF217	ZNF217	287	1
2_MACS_peak_20556_lociStitched	chr22	37623252	37628152	2	4856	10336.06	288	1	RAC2	C1QTNF6,SSTR3	RAC2	288	1
1_MACS_peak_22163_lociStitched	chr3	104237597	104242451	1	4855	11986.953	289	1			MIR548A3	289	1
5_MACS_peak_29271_lociStitched	chr7	47516783	47522582	5	4849	9077.7546	290	1	TNS3		TNS3	290	1
5_MACS_peak_9570_lociStitched	chr14	102341132	102346008	5	4834	6505.0716	291	1	PPP2R5C		PPP2R5C	291	1
2_MACS_peak_2905_lociStitched	chr1	209278959	209283848	2	4831	8632.5073	292	1			LOC642587	292	1
1_MACS_peak_12865_lociStitched	chr17	29643895	29648723	1	4829	10633.67	293	1	NF1,EVI2A	OMG,EVI2B	EVI2A	293	1
2_MACS_peak_2119_lociStitched	chr1	159043438	159048455	2	4827	16207.4185	294	1	AIM2		AIM2	294	1
4_MACS_peak_22360_lociStitched	chr3	121511465	121516647	4	4811	8447.1782	295	1	IQCB1	EAF2,GOLGB1	IQCB1	295	1
1_MACS_peak_31812_lociStitched	chr9	5626046	5630854	1	4809	12638.3088	296	1	KIAA1432	KIAA1432	KIAA1432	296	1
5_MACS_peak_4700_lociStitched	chr10	125822257	125828030	5	4802	6761.3376	297	1	CHST15		CHST15	297	1
3_MACS_peak_26891_lociStitched	chr6	12008160	12013487	3	4798	10041.395	298	1	HIVEP1		HIVEP1	298	1
3_MACS_peak_16888_lociStitched	chr2	64438434	64443446	3	4792	12086.438	299	1		LOC150992	LOC150992	299	1
3_MACS_peak_26025_lociStitched	chr5	131798579	131803528	3	4759	7685.797	300	1		IRF1	IRF1	300	1
3_MACS_peak_18345_lociStitched	chr2	202047312	202052205	3	4757	7413.8736	301	1	CASP10	CASP8	CASP10	301	1
2_MACS_peak_13007_lociStitched	chr17	38017298	38022194	2	4756	7975.0944	302	1	IKZF3	ZPBP2	IKZF3	302	1
5_MACS_peak_26436_lociStitched	chr5	162930774	162935775	5	4746	7565.5128	303	1	MAT2B	HMMR,NUDCD2	MAT2B	303	1
3_MACS_peak_26144_lociStitched	chr5	139047443	139052540	3	4746	7741.3236	304	1	CXXC5		CXXC5	304	1
2_MACS_peak_24341_lociStitched	chr4	103745488	103750290	2	4745	19183.5098	305	1	UBE2D3	CISD2	UBE2D3	305	1
1_MACS_peak_22967_lociStitched	chr3	171756968	171761700	1	4733	25447.7496	306	1	FNDC3B		FNDC3B	306	1
3_MACS_peak_24908_lociStitched	chr4	185186271	185191308	3	4731	7535.8557	307	1		ENPP6	ENPP6	307	1
1_MACS_peak_10529_lociStitched	chr15	69109397	69114120	1	4724	11540.1782	308	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	308	1
3_MACS_peak_27792_lociStitched	chr6	74228449	74233806	3	4719	13326.0732	309	1	EEF1A1		EEF1A1	309	1
3_MACS_peak_15219_lociStitched	chr19	16434873	16439896	3	4712	8281.4201	310	1	KLF2		KLF2	310	1
1_MACS_peak_23724_lociStitched	chr4	15002804	15007509	1	4706	18813.8835	311	1	CPEB2		CPEB2	311	1
2_MACS_peak_1994_lociStitched	chr1	155914004	155918775	2	4704	7896.9592	312	1	ARHGEF2	RXFP4,RIT1,SNORA42,SCARNA4,KIAA0907	RXFP4	312	1
3_MACS_peak_11044_lociStitched	chr15	93425105	93430199	3	4704	32848.1496	313	1	LOC100507217	CHD2,MIR3175	LOC100507217	313	1
1_MACS_peak_10277_lociStitched	chr15	55693454	55698150	1	4697	11857.4	314	1	CCPG1	FLJ27352,MIR628	CCPG1	314	1
7_MACS_peak_25210_lociStitched	chr5	32581912	32587920	7	4694	11304.6528	315	1	SUB1		SUB1	315	1
1_MACS_peak_21201_lociStitched	chr3	15835683	15840368	1	4686	16010.0505	316	1	ANKRD28	ANKRD28	ANKRD28	316	1
1_MACS_peak_23227_lociStitched	chr3	183232853	183237525	1	4673	8449.312	317	1	KLHL6		KLHL6	317	1
4_MACS_peak_31476_lociStitched	chr8	126294625	126299444	4	4667	8869.3695	318	1	NSMCE2		TRIB1	318	1
5_MACS_peak_471_lociStitched	chr1	27020765	27026161	5	4663	9967.4912	319	1	ARID1A		ARID1A	319	1
5_MACS_peak_29181_lociStitched	chr7	43686460	43691996	5	4653	8044.3616	320	1	C7orf44		STK17A	320	1
3_MACS_peak_27588_lociStitched	chr6	43593709	43598841	3	4640	8825.5004	321	1	MAD2L1BP,GTPBP2	POLH,MAD2L1BP,RSPH9,XPO5	GTPBP2	321	1
3_MACS_peak_6312_lociStitched	chr11	128587658	128592379	3	4638	7747.161	322	1	FLI1		FLI1	322	1
3_MACS_peak_31886_lociStitched	chr9	20353165	20358268	3	4619	7875.4599	323	1	MLLT3		MLLT3	323	1
3_MACS_peak_30741_lociStitched	chr8	52809415	52814054	3	4617	10820.0036	324	1	PCMTD1		PCMTD1	324	1
2_MACS_peak_3633_lociStitched	chr10	17268909	17273635	2	4617	13393.0114	325	1	VIM	TRDMT1	VIM	325	1
1_MACS_peak_28493_lociStitched	chr6	143264852	143269461	1	4610	17871.8584	326	1	HIVEP2		HIVEP2	326	1
3_MACS_peak_20068_lociStitched	chr21	44843282	44848148	3	4597	12349.4214	327	1	SIK1	C21orf125,C21orf84	SIK1	327	1
4_MACS_peak_28180_lociStitched	chr6	114175734	114180896	4	4596	9126.9322	328	1	MARCKS	FLJ34503	MARCKS	328	1
2_MACS_peak_30965_lociStitched	chr8	80634789	80639378	2	4590	9719.0431	329	1		HEY1	HEY1	329	1
4_MACS_peak_339_lociStitched	chr1	22105496	22110490	4	4590	15825.4866	330	1	USP48	LDLRAD2	USP48	330	1
2_MACS_peak_25038_lociStitched	chr5	1313275	1317861	2	4583	7123.8924	331	1		TERT,CLPTM1L	TERT	331	1
3_MACS_peak_5699_lociStitched	chr11	69061586	69066573	3	4581	8369.1834	332	1	MYEOV		MYEOV	332	1
1_MACS_peak_30758_lociStitched	chr8	54930812	54935391	1	4580	9618.6474	333	1	TCEA1		TCEA1	333	1
4_MACS_peak_32857_lociStitched	chr9	128000071	128004744	4	4574	11187.6293	334	1	HSPA5	RABEPK,GAPVD1,PPP6C	HSPA5	334	1
3_MACS_peak_19123_lociStitched	chr20	30791839	30796636	3	4574	12210.2838	335	1	POFUT1,PLAGL2	TSPY26P	PLAGL2	335	1
2_MACS_peak_7521_lociStitched	chr12	89744491	89749183	2	4564	8717.2668	336	1	DUSP6		DUSP6	336	1
1_MACS_peak_24911_lociStitched	chr4	185201369	185205931	1	4563	9053.7452	337	1			ENPP6	337	1
6_MACS_peak_26707_lociStitched	chr6	398544	404135	6	4560	6401.695	338	1	IRF4		IRF4	338	1
3_MACS_peak_24918_lociStitched	chr4	185302553	185307309	3	4552	9154.8244	339	1			IRF2	339	1
3_MACS_peak_363_lociStitched	chr1	23850700	23855430	3	4547	7252.036	340	1	E2F2	ASAP3,ID3	E2F2	340	1
2_MACS_peak_9935_lociStitched	chr15	34625490	34630371	2	4544	10761.6288	341	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	341	1
2_MACS_peak_2817_lociStitched	chr1	206729803	206734518	2	4537	9554.476	342	1	RASSF5		RASSF5	342	1
2_MACS_peak_6456_lociStitched	chr12	6640931	6645566	2	4535	7403.022	343	1	NCAPD2,GAPDH	SCARNA10,MRPL51,IFFO1,NOP2,SCARNA11	GAPDH	343	1
2_MACS_peak_24158_lociStitched	chr4	78738773	78743311	2	4522	13783.7212	344	1	CNOT6L	MRPL1	CNOT6L	344	1
3_MACS_peak_11650_lociStitched	chr16	30194031	30198764	3	4520	7020.4589	345	1	CORO1A		CORO1A	345	1
2_MACS_peak_29948_lociStitched	chr7	114569921	114574434	2	4512	9089.6333	346	1	MDFIC	MDFIC	MDFIC	346	1
4_MACS_peak_1939_lociStitched	chr1	154829306	154834010	4	4507	9979.0656	347	1	KCNN3		KCNN3	347	1
1_MACS_peak_19554_lociStitched	chr20	48806536	48811037	1	4502	16049.6658	348	1	CEBPB	TMEM189-UBE2V1	CEBPB	348	1
1_MACS_peak_21970_lociStitched	chr3	72030788	72035286	1	4499	11998.415	349	1			PROK2	349	1
3_MACS_peak_33479_lociStitched	chrX	48793655	48798473	3	4497	7196.1648	350	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	350	1
2_MACS_peak_22286_lociStitched	chr3	113464149	113468718	2	4496	14944.2852	351	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	351	1
4_MACS_peak_12653_lociStitched	chr17	18085474	18090410	4	4496	8617.7624	352	1	ALKBH5	LLGL1	ALKBH5	352	1
2_MACS_peak_22564_lociStitched	chr3	133192990	133197491	2	4488	7721.4655	353	1	BFSP2		BFSP2	353	1
1_MACS_peak_17896_lociStitched	chr2	158323954	158328435	1	4482	15194.6229	354	1		CYTIP	CYTIP	354	1
3_MACS_peak_2157_lociStitched	chr1	160641760	160646245	3	4481	7348.224	355	1		SLAMF1,CD48	SLAMF1	355	1
2_MACS_peak_17014_lociStitched	chr2	70312225	70316817	2	4479	18222.4336	356	1	PCBP1,LOC400960	LOC100133985	PCBP1	356	1
3_MACS_peak_21935_lociStitched	chr3	67047797	67052587	3	4477	8967.838	357	1	KBTBD8		KBTBD8	357	1
1_MACS_peak_4111_lociStitched	chr10	74078273	74082748	1	4476	14891.4575	358	1		DDIT4,DNAJB12	DNAJB12	358	1
4_MACS_peak_23452_lociStitched	chr3	195632216	195637077	4	4470	9704.9865	359	1	TNK2	TNK2	TNK2	359	1
1_MACS_peak_120_lociStitched	chr1	6660090	6664556	1	4467	10668.3808	360	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	360	1
1_MACS_peak_1590_lociStitched	chr1	118205011	118209476	1	4466	9541.705	361	1			FAM46C	361	1
2_MACS_peak_3072_lociStitched	chr1	224619633	224624099	2	4456	14016.9876	362	1	WDR26		WDR26	362	1
1_MACS_peak_7027_lociStitched	chr12	48210295	48214744	1	4450	7934.3466	363	1	HDAC7	SLC48A1	HDAC7	363	1
3_MACS_peak_14249_lociStitched	chr18	42258945	42263400	3	4442	9717.6915	364	1	SETBP1		SETBP1	364	1
2_MACS_peak_23718_lociStitched	chr4	14178371	14182803	2	4419	8118.0944	365	1			LOC152742	365	1
3_MACS_peak_26826_lociStitched	chr6	7886313	7890827	3	4410	7689.1476	366	1	MUTED-TXNDC5,TXNDC5		TXNDC5	366	1
6_MACS_peak_7256_lociStitched	chr12	57114431	57119801	6	4410	7779.519	367	1	NACA	HSD17B6,PTGES3,PRIM1	NACA	367	1
2_MACS_peak_25464_lociStitched	chr5	66489065	66493539	2	4409	6757.5296	368	1	CD180		CD180	368	1
7_MACS_peak_17379_lociStitched	chr2	99094098	99099168	7	4405	5832.528	369	1	INPP4A		INPP4A	369	1
4_MACS_peak_13730_lociStitched	chr17	73290521	73295035	4	4404	7337.0556	370	1		MRPS7,LOC100287042,GGA3,MIF4GD,SLC25A19	SLC25A19	370	1
1_MACS_peak_30215_lociStitched	chr7	138790965	138795367	1	4403	8667.0978	371	1	ZC3HAV1	TTC26	ZC3HAV1	371	1
2_MACS_peak_23197_lociStitched	chr3	182430496	182434985	2	4402	6690.8545	372	1			ATP11B	372	1
5_MACS_peak_10721_lociStitched	chr15	75743541	75748766	5	4402	7863.1025	373	1	SIN3A		SIN3A	373	1
2_MACS_peak_8961_lociStitched	chr14	50466420	50470846	2	4398	7404.698	374	1	C14orf182		C14orf182	374	1
4_MACS_peak_2741_lociStitched	chr1	203731846	203736796	4	4392	9307.485	375	1	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	375	1
5_MACS_peak_23839_lociStitched	chr4	38664576	38669630	5	4392	9535.3818	376	1	KLF3,FLJ13197		FLJ13197	376	1
3_MACS_peak_7782_lociStitched	chr12	106639560	106644218	3	4385	12146.2008	377	1	CKAP4		CKAP4	377	1
1_MACS_peak_15209_lociStitched	chr19	16186417	16190798	1	4382	10106.0908	378	1	TPM4	FLJ25328,RAB8A	TPM4	378	1
2_MACS_peak_3980_lociStitched	chr10	65025047	65029442	2	4380	8404.998	379	1	JMJD1C		JMJD1C	379	1
3_MACS_peak_28481_lociStitched	chr6	143163309	143168123	3	4377	8729.2262	380	1	HIVEP2		HIVEP2	380	1
4_MACS_peak_10379_lociStitched	chr15	63775912	63780350	4	4374	9894.521	381	1		USP3	USP3	381	1
2_MACS_peak_16583_lociStitched	chr2	39694213	39698603	2	4369	7589.871	382	1		MAP4K3	MAP4K3	382	1
1_MACS_peak_29224_lociStitched	chr7	44675737	44680093	1	4357	11173.5756	383	1	OGDH		OGDH	383	1
1_MACS_peak_21454_lociStitched	chr3	39191457	39195813	1	4357	14260.6728	384	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	384	1
2_MACS_peak_11153_lociStitched	chr15	101738252	101742696	2	4353	8821.34	385	1	CHSY1		CHSY1	385	1
3_MACS_peak_32896_lociStitched	chr9	130538446	130542915	3	4351	10349.3102	386	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	386	1
2_MACS_peak_17155_lociStitched	chr2	86262001	86266382	2	4349	10797.4126	387	1	POLR1A	LOC90784	LOC90784	387	1
5_MACS_peak_26837_lociStitched	chr6	7913490	7918941	5	4347	9282.5079	388	1	MUTED-TXNDC5	TXNDC5	TXNDC5	388	1
1_MACS_peak_27319_lociStitched	chr6	32156626	32160965	1	4340	10511.6614	389	1	PBX2,GPSM3	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER,NOTCH4	PBX2	389	1
2_MACS_peak_27934_lociStitched	chr6	89788848	89793225	2	4336	18389.5278	390	1	PNRC1	SRSF12	PNRC1	390	1
1_MACS_peak_10253_lociStitched	chr15	53020211	53024539	1	4329	11241.98	391	1		KIAA1370	KIAA1370	391	1
2_MACS_peak_26649_lociStitched	chr5	179245283	179249630	2	4323	20423.0754	392	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	392	1
3_MACS_peak_16466_lociStitched	chr2	28612850	28617476	3	4315	7520.0256	393	1	FOSL2		FOSL2	393	1
2_MACS_peak_30108_lociStitched	chr7	130642976	130647353	2	4303	9379.4733	394	1	FLJ43663	LOC646329	LOC646329	394	1
2_MACS_peak_12622_lociStitched	chr17	16876523	16880842	2	4300	7344.0276	395	1		TNFRSF13B	TNFRSF13B	395	1
1_MACS_peak_26955_lociStitched	chr6	16470852	16475150	1	4299	6779.6652	396	1	ATXN1		GMPR	396	1
3_MACS_peak_22772_lociStitched	chr3	150477718	150482118	3	4299	14382.72	397	1	SIAH2		SIAH2	397	1
2_MACS_peak_3852_lociStitched	chr10	45913630	45917987	2	4296	8138.4403	398	1	ALOX5		ALOX5	398	1
7_MACS_peak_15641_lociStitched	chr19	42038031	42043589	7	4296	6785.2064	399	1		CEACAM21	CEACAM21	399	1
1_MACS_peak_7811_lociStitched	chr12	109020545	109024833	1	4289	7894.208	400	1	SELPLG	TMEM119	SELPLG	400	1
2_MACS_peak_2113_lociStitched	chr1	158979049	158983422	2	4288	9531.8281	401	1	IFI16		IFI16	401	1
2_MACS_peak_24870_lociStitched	chr4	177240344	177244748	2	4287	12174.4176	402	1	SPCS3	ASB5	SPCS3	402	1
3_MACS_peak_27230_lociStitched	chr6	30581471	30586485	3	4285	14905.1178	403	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	403	1
2_MACS_peak_6077_lociStitched	chr11	111246850	111251233	2	4283	10563.4683	404	1	POU2AF1		POU2AF1	404	1
2_MACS_peak_9882_lociStitched	chr15	31656112	31660464	2	4281	6393.9584	405	1	KLF13		KLF13	405	1
2_MACS_peak_32269_lociStitched	chr9	70645252	70649814	2	4279	8727.5622	406	1			CBWD5	406	1
1_MACS_peak_31773_lociStitched	chr9	3524759	3529029	1	4271	18315.311	407	1	RFX3		RFX3	407	1
2_MACS_peak_23880_lociStitched	chr4	40198295	40202797	2	4257	6116.4172	408	1	RHOH		RHOH	408	1
2_MACS_peak_22837_lociStitched	chr3	156199268	156203559	2	4255	10652.8366	409	1	KCNAB1		SSR3	409	1
4_MACS_peak_7733_lociStitched	chr12	104850261	104854625	4	4254	8529.0016	410	1	CHST11		CHST11	410	1
3_MACS_peak_4713_lociStitched	chr10	125863542	125867884	3	4252	6685.8116	411	1		CHST15	CHST15	411	1
3_MACS_peak_31991_lociStitched	chr9	33157817	33162424	3	4246	9235.1922	412	1	B4GALT1		B4GALT1	412	1
