REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
3_MACS_peak_18326_lociStitched	chr2	201726234	201729735	3	3477	19246.7475	177	1	CLK1	BZW1,NIF3L1,PPIL3	CLK1	CLK1	1.0647	177	1
2_MACS_peak_28059_lociStitched	chr6	106610738	106616504	2	5739	13476.8718	178	1			PRDM1	PRDM1	1.7515	178	1
2_MACS_peak_6952_lociStitched	chr12	46119977	46125444	2	5455	14430.1465	179	1	ARID2,LOC400027		ARID2	ARID2	0.173	179	1
3_MACS_peak_9864_lociStitched	chr15	31554805	31560329	3	5486	14251.92	180	1			KLF13	KLF13	1.2243	180	1
2_MACS_peak_2683_lociStitched	chr1	200987038	200992919	2	5824	12995.8338	181	1	KIF21B		KIF21B	KIF21B	0.4624	181	1
2_MACS_peak_2644_lociStitched	chr1	198887442	198893591	2	5954	12446.8058	182	1			MIR181A1	MIR181A1	NONE	182	1
2_MACS_peak_1923_lociStitched	chr1	154297358	154303264	2	5838	12921.1468	183	1	AQP10,ATP8B2		ATP8B2	ATP8B2	0.872	183	1
2_MACS_peak_25265_lociStitched	chr5	39072654	39077740	2	4890	16039.2096	184	1	RICTOR		RICTOR	RICTOR	0.236	184	1
2_MACS_peak_2119_lociStitched	chr1	159043438	159048455	2	4827	16207.4185	185	1	AIM2		AIM2	AIM2	1.1238	185	1
2_MACS_peak_10748_lociStitched	chr15	77041350	77047279	2	5884	12632.3274	186	1	SCAPER		SCAPER	SCAPER	0.2149	186	1
5_MACS_peak_6967_lociStitched	chr12	46761502	46767470	5	5181	15127.0896	187	1	SLC38A2		SLC38A2	SLC38A2	0.8367	187	1
4_MACS_peak_29277_lociStitched	chr7	47533410	47539494	4	5783	12918.1572	188	1	TNS3		TNS3	TNS3	0.3148	188	1
5_MACS_peak_19795_lociStitched	chr21	19152501	19159328	5	6298	10543.6188	189	1		C21orf91	C21orf91	C21orf91	0.7495	189	1
4_MACS_peak_24722_lociStitched	chr4	153453211	153459491	4	5876	12472.08	190	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	MIR3140	0.4294	190	1
2_MACS_peak_32665_lociStitched	chr9	113016419	113020690	2	4102	17713.1183	191	1	TXN	C9orf152	TXN	TXN	0.97	191	1
3_MACS_peak_849_lociStitched	chr1	44296636	44303014	3	6079	11556.936	192	1	ST3GAL3		ARTN	ARTN	NONE	192	1
7_MACS_peak_17563_lociStitched	chr2	112206368	112213086	7	5920	12231.4626	193	1	LOC541471		LOC541471	LOC541471	0.6726	193	1
2_MACS_peak_3226_lociStitched	chr1	230256856	230262046	2	5176	14943.567	194	1	GALNT2		GALNT2	GALNT2	0.4238	194	1
9_MACS_peak_9683_lociStitched	chr14	106161581	106168222	9	5504	13662.5293	195	1			TMEM121	TMEM121	0.1207	195	1
2_MACS_peak_2058_lociStitched	chr1	156629551	156635788	2	5755	12644.8938	196	1		HAPLN2,BCAN,NES,CRABP2	NES	NES	0.3944	196	1
1_MACS_peak_25174_lociStitched	chr5	32172195	32175547	1	3353	18812.7648	197	1	GOLPH3		GOLPH3	GOLPH3	0.5887	197	1
1_MACS_peak_1803_lociStitched	chr1	149856364	149860567	1	4204	17199.9369	198	1	HIST2H2AC,HIST2H2BE,HIST2H2AB	BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11	HIST2H2AC	HIST2H2AC	1.7966	198	1
1_MACS_peak_27728_lociStitched	chr6	56703272	56709183	1	5912	11843.8707	199	1			BEND6	BEND6	NONE	199	1
1_MACS_peak_21201_lociStitched	chr3	15835683	15840368	1	4686	16010.0505	200	1	ANKRD28	ANKRD28	ANKRD28	ANKRD28	0.4331	200	1
4_MACS_peak_18370_lociStitched	chr2	202120944	202126879	4	5749	12507.419	201	1	CASP8		CASP8	CASP8	0.574	201	1
2_MACS_peak_26009_lociStitched	chr5	131745672	131751457	2	5540	13321.698	202	1	C5orf56	SLC22A5,MIR3936	C5orf56	C5orf56	1.3786	202	1
7_MACS_peak_27463_lociStitched	chr6	36718700	36725722	7	6162	10539.3198	203	1	CPNE5		CDKN1A	CDKN1A	NONE	203	1
10_MACS_peak_26131_lociStitched	chr5	139037646	139044960	10	6485	8629.7886	204	1	CXXC5		CXXC5	CXXC5	0.8329	204	1
5_MACS_peak_2305_lociStitched	chr1	167596941	167603158	5	6142	10567.6566	205	1	RCSD1		RCSD1	RCSD1	0.4459	205	1
9_MACS_peak_19561_lociStitched	chr20	49128952	49136377	9	6376	9219.6225	206	1	PTPN1		PTPN1	PTPN1	0.3713	206	1
3_MACS_peak_27086_lociStitched	chr6	26194939	26200549	3	5524	13210.428	207	1	HIST1H2BF,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H4E,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G	HIST1H3D	HIST1H1E	1.3376	207	1
1_MACS_peak_15118_lociStitched	chr19	13949221	13954603	1	5383	13719.2562	208	1		ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	MIR23A	1.1968	208	1
4_MACS_peak_23343_lociStitched	chr3	186757654	186764006	4	6023	11024.5312	209	1	ST6GAL1		ST6GAL1	ST6GAL1	0.7418	209	1
1_MACS_peak_22344_lociStitched	chr3	119812085	119815409	1	3325	18610.7436	210	1	GSK3B		GSK3B	GSK3B	0.1816	210	1
6_MACS_peak_15845_lociStitched	chr19	47728956	47735447	6	5759	12164.134	211	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	MIR3191	1.2658	211	1
4_MACS_peak_29040_lociStitched	chr7	26003189	26009422	4	6042	10860.3792	212	1		MIR148A	MIR148A	MIR148A	1.1612	212	1
8_MACS_peak_25895_lociStitched	chr5	118673459	118680562	8	6376	8896.5075	213	1	TNFAIP8	TNFAIP8	TNFAIP8	TNFAIP8	0.5202	213	1
1_MACS_peak_7610_lociStitched	chr12	94597912	94603523	1	5612	12621.3834	214	1	PLXNC1		PLXNC1	PLXNC1	0.3917	214	1
5_MACS_peak_27236_lociStitched	chr6	30649351	30655724	5	6174	10000.5116	215	1	KIAA1949	C6orf136,TUBB,DHX16,NRM,MDC1	KIAA1949	NRM	0.7671	215	1
3_MACS_peak_29861_lociStitched	chr7	104581291	104586789	3	5337	13635.04	216	1		LOC723809	LOC723809	LOC723809	0.1343	216	1
1_MACS_peak_22600_lociStitched	chr3	136468938	136473128	1	4191	16829.135	217	1	STAG1		STAG1	STAG1	0.1795	217	1
4_MACS_peak_339_lociStitched	chr1	22105496	22110490	4	4590	15825.4866	218	1	USP48	LDLRAD2	USP48	USP48	0.3626	218	1
1_MACS_peak_19554_lociStitched	chr20	48806536	48811037	1	4502	16049.6658	219	1	CEBPB	TMEM189-UBE2V1	CEBPB	CEBPB	1.5285	219	1
4_MACS_peak_2848_lociStitched	chr1	206884902	206891385	4	6045	10562.7519	220	1	MAPKAPK2		MAPKAPK2	MAPKAPK2	1.0223	220	1
5_MACS_peak_7427_lociStitched	chr12	72079550	72086037	5	6179	9803.1544	221	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.5416	221	1
6_MACS_peak_20404_lociStitched	chr22	29213351	29220723	6	6267	9216.4744	222	1		CCDC117,XBP1	XBP1	XBP1	1.6842	222	1
4_MACS_peak_24953_lociStitched	chr4	185565146	185571225	4	5620	12344.0174	223	1	CCDC111,CASP3		CASP3	CASP3	0.6453	223	1
2_MACS_peak_3684_lociStitched	chr10	23727428	23731230	2	3721	17586.9114	224	1	OTUD1		OTUD1	OTUD1	1.4738	224	1
11_MACS_peak_27714_lociStitched	chr6	56672777	56680615	11	6153	9642.3076	225	1			BEND6	BEND6	NONE	225	1
3_MACS_peak_10559_lociStitched	chr15	70387332	70393740	3	5512	12636.576	226	1	TLE3	MIR629	TLE3	TLE3	0.6046	226	1
3_MACS_peak_9995_lociStitched	chr15	40387506	40393574	3	5618	12083.8152	227	1	BMF		BMF	BMF	0.827	227	1
3_MACS_peak_2094_lociStitched	chr1	157490121	157496284	3	5702	11717.0956	228	1	FCRL5		FCRL5	FCRL5	0.6879	228	1
4_MACS_peak_4585_lociStitched	chr10	112256415	112262333	4	5659	11764.3922	229	1	DUSP5		DUSP5	DUSP5	0.8958	229	1
2_MACS_peak_9508_lociStitched	chr14	95981142	95987107	2	5884	10713.7365	230	1		GLRX5,C14orf49,SCARNA13,SNHG10	SCARNA13	SCARNA13	0.446	230	1
1_MACS_peak_27559_lociStitched	chr6	42749270	42752240	1	2971	18475.776	231	1		KIAA0240,TBCC	TBCC	TBCC	0.4404	231	1
3_MACS_peak_31426_lociStitched	chr8	124045889	124052116	3	5974	10024.2246	232	1	DERL1	WDR67	DERL1	DERL1	0.6031	232	1
6_MACS_peak_550_lociStitched	chr1	28570988	28577110	6	5636	11631.8	233	1		ATPIF1,SESN2,DNAJC8	ATPIF1	ATPIF1	0.4697	233	1
1_MACS_peak_29680_lociStitched	chr7	92461251	92466416	1	5166	13326.2165	234	1	CDK6		CDK6	CDK6	0.4024	234	1
7_MACS_peak_11024_lociStitched	chr15	92395464	92401696	7	5960	9892.0536	235	1	SLCO3A1		SLCO3A1	SLCO3A1	0.1975	235	1
6_MACS_peak_6756_lociStitched	chr12	27088484	27095222	6	5847	10468.8306	236	1	FGFR1OP2,C12orf11		FGFR1OP2	FGFR1OP2	0.4316	236	1
2_MACS_peak_19978_lociStitched	chr21	38737727	38741624	2	3883	16679.16	237	1	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.2564	237	1
3_MACS_peak_25747_lociStitched	chr5	95293569	95298247	3	4184	15970.692	238	1	ELL2		ELL2	ELL2	0.6517	238	1
1_MACS_peak_17896_lociStitched	chr2	158323954	158328435	1	4482	15194.6229	239	1		CYTIP	CYTIP	CYTIP	1.4103	239	1
2_MACS_peak_29369_lociStitched	chr7	55635946	55641763	2	5507	11787.5688	240	1	VOPP1		VOPP1	VOPP1	0.6708	240	1
6_MACS_peak_32016_lociStitched	chr9	33452986	33459818	6	5987	9412.4464	241	1		AQP3,NOL6	AQP3	NOL6	0.5639	241	1
1_MACS_peak_3382_lociStitched	chr1	245132669	245135837	1	3169	17745.552	242	1	EFCAB2		EFCAB2	EFCAB2	0.2534	242	1
2_MACS_peak_22286_lociStitched	chr3	113464149	113468718	2	4496	14944.2852	243	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	ATP6V1A	0.4243	243	1
5_MACS_peak_9334_lociStitched	chr14	81993698	82000243	5	5876	9624.4225	244	1	SEL1L		SEL1L	SEL1L	0.545	244	1
2_MACS_peak_7812_lociStitched	chr12	109025372	109031220	2	5412	11798.9248	245	1	SELPLG	TMEM119	SELPLG	SELPLG	1.1824	245	1
1_MACS_peak_4111_lociStitched	chr10	74078273	74082748	1	4476	14891.4575	246	1		DDIT4,DNAJB12	DNAJB12	DDIT4	0.7807	246	1
2_MACS_peak_2784_lociStitched	chr1	205252897	205258166	2	5105	12901.1465	247	1		NUAK2	NUAK2	NUAK2	0.5442	247	1
3_MACS_peak_10652_lociStitched	chr15	75077318	75083181	3	5815	9821.1113	248	1	CSK	CYP1A2,LMAN1L,CPLX3	CSK	CSK	0.9235	248	1
1_MACS_peak_22892_lociStitched	chr3	160116817	160122101	1	5285	12200.2276	249	1	SMC4,IFT80	MIR15B,MIR16-2,IFT80,TRIM59	SMC4	MIR15B	1.357	249	1
4_MACS_peak_20343_lociStitched	chr22	24827519	24833103	4	5516	11099.3168	250	1	ADORA2A,C22orf45		ADORA2A	ADORA2A	0.9617	250	1
1_MACS_peak_27279_lociStitched	chr6	31701364	31706658	1	5295	11932.676	251	1	CLIC1	LY6G6F,LY6G6D,C6orf25,MSH5,C6orf26,BAT5,LY6G6E,LY6G6C,DDAH2,C6orf27	CLIC1	CLIC1	1.1212	251	1
7_MACS_peak_10934_lociStitched	chr15	89164604	89171477	7	5853	9301.9182	252	1	AEN	MIR1179,MIR7-2,ISG20	AEN	AEN	0.8612	252	1
2_MACS_peak_33045_lociStitched	chr9	134549810	134555340	2	5141	12490.611	253	1	RAPGEF1		RAPGEF1	RAPGEF1	0.2974	253	1
2_MACS_peak_23362_lociStitched	chr3	186814454	186820646	2	5764	9694.8144	254	1		RPL39L	RPL39L	RPL39L	0.2207	254	1
6_MACS_peak_14651_lociStitched	chr19	1647186	1653570	6	5745	9788.5872	255	1	TCF3	UQCR11	TCF3	TCF3	0.3953	255	1
3_MACS_peak_27230_lociStitched	chr6	30581471	30586485	3	4285	14905.1178	256	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	0.7644	256	1
3_MACS_peak_15832_lociStitched	chr19	47285609	47291807	3	5714	9544.3002	257	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	SLC1A5	0.5303	257	1
2_MACS_peak_21242_lociStitched	chr3	20080646	20086217	2	5213	11763.1665	258	1	KAT2B	C3orf48	KAT2B	KAT2B	0.2855	258	1
3_MACS_peak_24615_lociStitched	chr4	144256852	144262857	3	5403	10962.728	259	1	GAB1		GAB1	GAB1	0.4418	259	1
6_MACS_peak_2407_lociStitched	chr1	175146944	175154080	6	5785	8981.3696	260	1	KIAA0040		KIAA0040	KIAA0040	0.7558	260	1
3_MACS_peak_4291_lociStitched	chr10	89621339	89626784	3	5370	11036.4705	261	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	PTEN	0.2187	261	1
3_MACS_peak_27792_lociStitched	chr6	74228449	74233806	3	4719	13326.0732	262	1	EEF1A1		EEF1A1	EEF1A1	1.1198	262	1
3_MACS_peak_386_lociStitched	chr1	24513125	24518936	3	5692	9322.5873	263	1	IL28RA	LOC284632,IL22RA1	IL28RA	IL28RA	0.3287	263	1
2_MACS_peak_3072_lociStitched	chr1	224619633	224624099	2	4456	14016.9876	264	1	WDR26		WDR26	WDR26	0.4545	264	1
1_MACS_peak_8446_lociStitched	chr13	49549365	49554567	1	5203	11486.016	265	1	FNDC3A		FNDC3A	FNDC3A	0.1548	265	1
4_MACS_peak_14735_lociStitched	chr19	2617465	2622893	4	5272	11168.11	266	1	GNG7		GNG7	GNG7	0.3259	266	1
1_MACS_peak_21454_lociStitched	chr3	39191457	39195813	1	4357	14260.6728	267	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	1.0232	267	1
2_MACS_peak_24158_lociStitched	chr4	78738773	78743311	2	4522	13783.7212	268	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.2777	268	1
4_MACS_peak_13561_lociStitched	chr17	62204523	62209719	4	4912	12519.762	269	1	ERN1	SNORD104,SNORA76	ERN1	ERN1	1.0358	269	1
1_MACS_peak_15839_lociStitched	chr19	47613942	47617415	1	3474	16262.6698	270	1	ZC3H4	SAE1	ZC3H4	ZC3H4	0.422	270	1
7_MACS_peak_19455_lociStitched	chr20	46385233	46392115	7	5615	9506.1066	271	1	SULF2		SULF2	SULF2	0.4007	271	1
3_MACS_peak_22772_lociStitched	chr3	150477718	150482118	3	4299	14382.72	272	1	SIAH2		SIAH2	SIAH2	0.7615	272	1
6_MACS_peak_5529_lociStitched	chr11	65339800	65346451	6	5836	8196.6924	273	1	FAM89B,EHBP1L1	SCYL1,SSSCA1,PCNXL3,LTBP3,KCNK7,MAP3K11	EHBP1L1	SSSCA1	0.9563	273	1
1_MACS_peak_20901_lociStitched	chr22	50327081	50331303	1	4223	14565.0556	274	1		CRELD2,PIM3,ALG12	CRELD2	PIM3	1.3065	274	1
3_MACS_peak_11360_lociStitched	chr16	11773972	11779660	3	5580	9570.06	275	1	TXNDC11	SNN	SNN	SNN	0.5779	275	1
2_MACS_peak_3633_lociStitched	chr10	17268909	17273635	2	4617	13393.0114	276	1	VIM	TRDMT1	VIM	VIM	0.9028	276	1
6_MACS_peak_21820_lociStitched	chr3	53267391	53273182	6	5082	11759.2046	277	1	TKT		TKT	TKT	0.8073	277	1
1_MACS_peak_31812_lociStitched	chr9	5626046	5630854	1	4809	12638.3088	278	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.3077	278	1
5_MACS_peak_26509_lociStitched	chr5	173212883	173218840	5	5438	10088.7752	279	1			CPEB4	CPEB4	0.7104	279	1
3_MACS_peak_16277_lociStitched	chr2	11886265	11891712	3	5315	10651.0638	280	1	LPIN1		LPIN1	LPIN1	0.3206	280	1
1_MACS_peak_16766_lociStitched	chr2	54795846	54801495	1	5650	8795.493	281	1	SPTBN1	RPL23AP32	SPTBN1	RPL23AP32	0.4337	281	1
3_MACS_peak_4554_lociStitched	chr10	111967324	111972705	3	5291	10594.1128	282	1	MXI1	MXI1	MXI1	MXI1	0.3062	282	1
3_MACS_peak_31618_lociStitched	chr8	142126687	142132175	3	5145	11168.08	283	1		DENND3	DENND3	DENND3	0.2739	283	1
1_MACS_peak_7709_lociStitched	chr12	102870395	102875774	1	5380	10016.7738	284	1	IGF1		IGF1	IGF1	0.3763	284	1
4_MACS_peak_33699_lociStitched	chrX	96652594	96658194	4	5471	9503.2	285	1	DIAPH2		RPA4	RPA4	NONE	285	1
2_MACS_peak_1575_lociStitched	chr1	118171380	118177076	2	5693	8240.9728	286	1		FAM46C	FAM46C	FAM46C	1.5676	286	1
2_MACS_peak_5413_lociStitched	chr11	62647751	62652034	2	4016	14595.6074	287	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	WDR74	0.907	287	1
4_MACS_peak_19495_lociStitched	chr20	47439385	47445431	4	5648	8388.825	288	1	PREX1		PREX1	PREX1	0.3245	288	1
9_MACS_peak_8704_lociStitched	chr14	21731656	21738614	9	5275	10313.1476	289	1	HNRNPC	RPGRIP1	HNRNPC	HNRNPC	0.3844	289	1
5_MACS_peak_23030_lociStitched	chr3	171895779	171901446	5	5132	10938.4434	290	1	FNDC3B		FNDC3B	FNDC3B	0.7911	290	1
1_MACS_peak_2949_lociStitched	chr1	212780087	212783592	1	3506	15651.227	291	1	ATF3	FAM71A	ATF3	ATF3	0.5292	291	1
1_MACS_peak_22163_lociStitched	chr3	104237597	104242451	1	4855	11986.953	292	1			MIR548A3	MIR548A3	NONE	292	1
3_MACS_peak_3550_lociStitched	chr10	11217464	11223026	3	5415	9592.7814	293	1	CELF2		CELF2	CELF2	0.2604	293	1
1_MACS_peak_28382_lociStitched	chr6	136609247	136612318	1	3072	16421.8654	294	1	BCLAF1	FAM54A	BCLAF1	BCLAF1	0.5351	294	1
1_MACS_peak_28744_lociStitched	chr6	163834124	163838153	1	4030	14443.1592	295	1	QKI,LOC100526820		QKI	QKI	0.216	295	1
5_MACS_peak_20778_lociStitched	chr22	42146892	42152878	5	5408	9590.1706	296	1	MEI1	CCDC134	CCDC134	CCDC134	0.282	296	1
3_MACS_peak_4484_lociStitched	chr10	104401967	104407265	3	5183	10582.755	297	1	TRIM8		TRIM8	TRIM8	0.8918	297	1
1_MACS_peak_31397_lociStitched	chr8	119574789	119579863	1	5075	11007.0282	298	1	SAMD12		SAMD12	SAMD12	0.1481	298	1
3_MACS_peak_16888_lociStitched	chr2	64438434	64443446	3	4792	12086.438	299	1		LOC150992	LOC150992	LOC150992	0.1541	299	1
1_MACS_peak_15537_lociStitched	chr19	39173308	39178277	1	4970	11411.3085	300	1	ACTN4		ACTN4	ACTN4	0.4594	300	1
7_MACS_peak_14689_lociStitched	chr19	2082086	2088538	7	5628	8225.6548	301	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	MKNK2	0.6321	301	1
1_MACS_peak_30139_lociStitched	chr7	134842116	134847301	1	5186	10494.44	302	1	TMEM140	C7orf49,WDR91	C7orf49	C7orf49	0.8965	302	1
4_MACS_peak_31669_lociStitched	chr8	145012662	145018613	4	5510	8890.1989	303	1	PLEC	GRINA,MIR661,PARP10	PLEC	MIR661	0.8352	303	1
1_MACS_peak_13459_lociStitched	chr17	57861126	57866042	1	4917	11558.9908	304	1	TMEM49		MIR21	MIR21	NONE	304	1
2_MACS_peak_22380_lociStitched	chr3	121710443	121715466	2	5021	11054.6184	305	1	ILDR1		ILDR1	ILDR1	0.5845	305	1
2_MACS_peak_13849_lociStitched	chr17	75204890	75210173	2	5262	9866.5308	306	1	SEC14L1		SEC14L1	SEC14L1	0.6724	306	1
1_MACS_peak_4652_lociStitched	chr10	121064062	121069086	1	5025	10913.1328	307	1	GRK5		GRK5	GRK5	0.2829	307	1
6_MACS_peak_24259_lociStitched	chr4	90218286	90224261	6	5558	8106.88	308	1	GPRIN3		GPRIN3	GPRIN3	0.4543	308	1
2_MACS_peak_17388_lociStitched	chr2	99101658	99107169	2	5377	9125.1138	309	1	INPP4A		INPP4A	INPP4A	0.5382	309	1
3_MACS_peak_20068_lociStitched	chr21	44843282	44848148	3	4597	12349.4214	310	1	SIK1	C21orf125,C21orf84	SIK1	SIK1	1.0235	310	1
1_MACS_peak_10277_lociStitched	chr15	55693454	55698150	1	4697	11857.4	311	1	CCPG1	FLJ27352,MIR628	CCPG1	FLJ27352	0.7301	311	1
2_MACS_peak_21259_lociStitched	chr3	23426859	23432248	2	5287	9307.3419	312	1	UBE2E2		UBE2E2	UBE2E2	0.1943	312	1
3_MACS_peak_19123_lociStitched	chr20	30791839	30796636	3	4574	12210.2838	313	1	POFUT1,PLAGL2	TSPY26P	PLAGL2	PLAGL2	0.6744	313	1
1_MACS_peak_26240_lociStitched	chr5	142781574	142785648	1	4075	13686.603	314	1	NR3C1		NR3C1	NR3C1	0.2973	314	1
1_MACS_peak_13423_lociStitched	chr17	56412120	56417188	1	5069	10190.7344	315	1		BZRAP1,MIR142,SUPT4H1	MIR142	MIR142	1.2458	315	1
5_MACS_peak_25043_lociStitched	chr5	1327638	1333977	5	5115	9951.5961	316	1	CLPTM1L	TERT	CLPTM1L	CLPTM1L	0.8042	316	1
1_MACS_peak_10529_lociStitched	chr15	69109397	69114120	1	4724	11540.1782	317	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.5	317	1
3_MACS_peak_4963_lociStitched	chr11	10326477	10332207	3	5352	8693.556	318	1	ADM	SBF2	ADM	ADM	1.0607	318	1
5_MACS_peak_23299_lociStitched	chr3	185652031	185656435	5	3990	13725.5064	319	1	TRA2B	LOC344887	TRA2B	TRA2B	0.6726	319	1
1_MACS_peak_27079_lociStitched	chr6	26122689	26126758	1	4070	13429.3276	320	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	HIST1H2AC	1.4158	320	1
3_MACS_peak_21866_lociStitched	chr3	57581272	57585216	3	3912	13766.1376	321	1	ARF4	PDE12	ARF4	ARF4	0.6302	321	1
3_MACS_peak_17690_lociStitched	chr2	127413478	127418890	3	5224	9024.51	322	1	GYPC		GYPC	GYPC	0.5091	322	1
1_MACS_peak_21970_lociStitched	chr3	72030788	72035286	1	4499	11998.415	323	1			PROK2	PROK2	NONE	323	1
7_MACS_peak_25210_lociStitched	chr5	32581912	32587920	7	4694	11304.6528	324	1	SUB1		SUB1	SUB1	0.6981	324	1
2_MACS_peak_17573_lociStitched	chr2	112219568	112225259	2	5250	8736.2541	325	1	LOC541471		LOC541471	LOC541471	0.6726	325	1
1_MACS_peak_12865_lociStitched	chr17	29643895	29648723	1	4829	10633.67	326	1	NF1,EVI2A	OMG,EVI2B	EVI2A	EVI2A	1.2342	326	1
2_MACS_peak_16708_lociStitched	chr2	48130859	48134890	2	3984	13345.8348	327	1	FBXO11	FBXO11	FBXO11	FBXO11	0.2828	327	1
3_MACS_peak_7782_lociStitched	chr12	106639560	106644218	3	4385	12146.2008	328	1	CKAP4		CKAP4	CKAP4	0.7411	328	1
1_MACS_peak_29167_lociStitched	chr7	39987938	39991994	1	4057	13089.9288	329	1	CDK13		CDK13	CDK13	0.1655	329	1
2_MACS_peak_20556_lociStitched	chr22	37623252	37628152	2	4856	10336.06	330	1	RAC2	C1QTNF6,SSTR3	RAC2	RAC2	1.0435	330	1
1_MACS_peak_17757_lociStitched	chr2	133023958	133027342	1	3385	14666.5944	331	1		MIR663B,ANKRD30BL	ANKRD30BL	MIR663B	0.8334	331	1
2_MACS_peak_18109_lociStitched	chr2	178126548	178130627	2	3669	14036.6548	332	1	NFE2L2	HNRNPA3,MIR3128	NFE2L2	HNRNPA3	0.6987	332	1
4_MACS_peak_31608_lociStitched	chr8	141598277	141604090	4	5044	9475.7713	333	1	EIF2C2		EIF2C2	EIF2C2	0.3644	333	1
1_MACS_peak_27027_lociStitched	chr6	24718971	24722244	1	3274	14878.0761	334	1	C6orf62		C6orf62	C6orf62	0.8015	334	1
2_MACS_peak_27080_lociStitched	chr6	26155924	26160071	2	4033	13100.7877	335	1	HIST1H1E,HIST1H2BD	HIST1H2AC,HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H1T,HIST1H2BC,HIST1H4D,HIST1H2AD,HIST1H3D	HIST1H2BD	HIST1H2BF	1.5972	335	1
1_MACS_peak_20414_lociStitched	chr22	29662672	29665686	1	3015	15320.162	336	1	EWSR1,RHBDD3	GAS2L1,RASL10A	EWSR1	EWSR1	0.5087	336	1
2_MACS_peak_24870_lociStitched	chr4	177240344	177244748	2	4287	12174.4176	337	1	SPCS3	ASB5	SPCS3	SPCS3	0.8322	337	1
4_MACS_peak_32857_lociStitched	chr9	128000071	128004744	4	4574	11187.6293	338	1	HSPA5	RABEPK,GAPVD1,PPP6C	HSPA5	HSPA5	0.8592	338	1
1_MACS_peak_1035_lociStitched	chr1	59247510	59251331	1	3822	13474.3744	339	1	LOC100131060,JUN		JUN	JUN	1.1067	339	1
2_MACS_peak_19213_lociStitched	chr20	34328966	34332734	2	3672	13784.8512	340	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.5044	340	1
5_MACS_peak_19594_lociStitched	chr20	52205707	52211684	5	4860	9891.3373	341	1		ZNF217	ZNF217	ZNF217	0.2679	341	1
3_MACS_peak_30741_lociStitched	chr8	52809415	52814054	3	4617	10820.0036	342	1	PCMTD1		PCMTD1	PCMTD1	0.3049	342	1
3_MACS_peak_26891_lociStitched	chr6	12008160	12013487	3	4798	10041.395	343	1	HIVEP1		HIVEP1	HIVEP1	0.1747	343	1
1_MACS_peak_23200_lociStitched	chr3	182510345	182513508	1	3164	14706.3685	344	1	ATP11B		ATP11B	ATP11B	0.3326	344	1
1_MACS_peak_26104_lociStitched	chr5	138723513	138728465	1	4953	9293.9136	345	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	MZB1	1.057	345	1
4_MACS_peak_27058_lociStitched	chr6	25403958	25409152	4	5028	8845.9014	346	1	LRRC16A		LRRC16A	LRRC16A	0.2205	346	1
1_MACS_peak_10598_lociStitched	chr15	72765206	72768372	1	3167	14630.7192	347	1	ARIH1		ARIH1	ARIH1	0.2593	347	1
4_MACS_peak_15892_lociStitched	chr19	49136949	49142084	4	4942	9204.4875	348	1	SEC1,DBP,CA11	SPACA4,SPHK2,FAM83E,RPL18,NTN5	DBP	DBP	0.6677	348	1
1_MACS_peak_25365_lociStitched	chr5	56110055	56114095	1	4041	12517.132	349	1	MAP3K1		MAP3K1	MAP3K1	0.4365	349	1
1_MACS_peak_20636_lociStitched	chr22	38900405	38903465	1	3061	14751.954	350	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	0.6858	350	1
