CCS1477_6	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
GGACT	8.38575989318023	5.17310859867322	-0.696910044297074	0.00139021670831176
TMTC4	7.02175088762598	2.74615249239212	-1.35441907448145	0.00494931089049189
NALCN	2.19120485381332	0.708706064911448	-1.62846506653364	0.000192447050143065
FGF14-AS2	5.7428155500199	5.14658948422994	-0.158141514320829	0.317820069860002
TPP2	101.235591374702	153.143991649361	0.597172179106482	0.00661398971306227
TEX30	46.8400460531545	28.2611063112261	-0.728924551680911	0.00127924843621471
KDELC1	44.7049575493727	33.5074143149967	-0.415954466125382	0.00342436253696769
BIVM	9.37123106839484	7.00996397978082	-0.418831551462135	0.0720323973608228
ERCC5	1.99395083701546	1.53111256027134	-0.381049492026545	0.0126550441572886
EFNB2	14.4744120294495	6.41312930937755	-1.17440434317715	0.00080047229132655
ARGLU1	177.77822016367	228.424611790811	0.36163951481069	0.0395289396872191
LIG4	21.3380968834357	20.3288345537473	-0.0699040015819072	0.342819746043021
ABHD13	18.4165291557938	15.9242766392576	-0.209773352133762	0.176750931693317
TNFSF13B	1.83632543790757	1.97841669200083	0.107524557767935	0.808774647887052
IRS2	26.9484846054168	24.88805783269	-0.114750495767203	0.0199669175888379
RAB20	3.57210125562651	3.75490015525971	0.0720015702276805	0.781441822356382
CARKD	26.6572188725546	23.4900601198532	-0.18247586724624	0.0733791854975761
CARS2	56.2408502617447	51.5093348808423	-0.126784494316078	0.088157461143288
ING1	29.4740718258958	14.923034972616	-0.981905408138192	0.00113550438772404
ANKRD10	142.913018955688	197.948022459927	0.469984306934646	0.00647653756368351
ARHGEF7	29.3948865129294	28.3106705287933	-0.054219288585223	0.519201096626643
TEX29	3.71118614854092	3.45300313508109	-0.104028722606057	0.670104860328055
LINC00354	1.45308792443989	0.659869870618055	-1.13886854967518	0.136398153372808
LINC00403	5.04177137730803	2.46723629210707	-1.03103480763504	0.0121683267780895
TUBGCP3	40.7051034861195	11.1768654089455	-1.86469405066163	0.000818647862686821
ATP11A	35.5795436282018	23.7914271420554	-0.580606190331442	0.00240558803843028
PCID2	28.1787796013005	37.245701528431	0.402464804751879	5.29189133901094e-05
CUL4A	43.3549227940934	42.7366667925536	-0.0207214248342137	0.411790186073037
LAMP1	262.405415158942	321.973866196306	0.295146100585357	0.0166118561952416
DCUN1D2	36.1672027843717	23.1966634419785	-0.640764716378521	0.0274778560271582
TMCO3	50.0606780504477	56.9546888830562	0.186136787083347	0.022694500934879
TFDP1	200.948821116199	97.8286982180566	-1.03849846425814	0.000392007594624436
TMEM255B	16.3855627898402	35.3411356996365	1.10892317660878	0.00083251491341054
GAS6-AS1	0.526064848457748	0.720261045253725	0.453279226669725	0.278480937152601
GAS6	454.532577574507	706.425841069759	0.636154417795926	0.00541532152034787
GAS6-AS2	1.77159403344727	15.9169410702555	3.16744315569541	0.000775701525774343
LINC00565	1.06979470224927	1.24130865514701	0.214527926138779	0.640654393900192
RASA3	46.1537721620924	124.994640500744	1.43734576686232	1.04664902228994e-08
CDC16	129.801860980955	179.899329909849	0.470878745305992	0.0134190397716135
MIR548AR	32.9943590106918	45.1666565745237	0.453038732943959	0.301963648897517
UPF3A	67.7855341199913	95.7021221554892	0.497573490666654	0.0023530937901503
CHAMP1	51.2662209023831	30.9057159441424	-0.730134867081252	0.00171419960244162
LINC01296	1.28685749263354	1.7221562546112	0.420363749726517	0.0784167286815158
TTC5	12.4287925440568	6.03670363016345	-1.04185326612283	0.00976594585717132
CCNB1IP1	47.4732872549405	41.0857012617024	-0.208479560368282	0.203409118965335
RPPH1	1.31807741682436	3.86670427151125	1.55266932119171	0.0823765960643024
PARP2	31.719854055871	8.85535110532147	-1.84076471860918	0.000301111132833887
TEP1	12.5155360927811	18.976555954039	0.600498093075853	0.00937712399696916
OSGEP	34.430301217597	30.8195819221491	-0.159831511203987	0.288419768964211
APEX1	84.4935285250511	64.3497960233817	-0.392905272254957	0.00490967902190872
TMEM55B	25.7119187287433	24.556059002338	-0.0663582325966502	0.480861353773035
PNP	72.6814184808602	48.5374469888535	-0.58248834961831	0.000299698180783497
ANG	3.61242934228608	1.85371533267743	-0.962549657014924	0.0320846233544567
RNASE4	5.20784261780066	3.63866973797911	-0.517274738951885	0.00417583698857899
RNASE6	7.65933250264467	2.72142418364195	-1.49285682481844	0.0100508723614522
METTL17	58.0718082238047	37.6121442419415	-0.626639401222407	0.0327385034504327
NDRG2	3.12758298919091	0.655617099527138	-2.25412277844652	0.00129984887379262
ARHGEF40	4.57825533534706	4.69831863290261	0.0373466319302532	0.778856054389302
ZNF219	2.22031261803702	1.04452218318342	-1.08791968888788	0.00209453315041064
LINC00641	3.56212463948751	2.63444634897389	-0.435238198286599	0.125371449299442
HNRNPC	262.757303415318	242.242143929416	-0.117280986012379	0.116197673293681
SUPT16H	66.9104932784707	78.0773206323743	0.222671064872671	0.0360233260395451
CHD8	23.9461834123769	16.9724385441529	-0.496601873390551	0.000885172993220635
RAB2B	10.4609521268919	9.81191129455138	-0.092408071412691	0.628406906206354
TOX4	37.2179760138101	32.7950277391423	-0.18252250562223	0.0957659651408374
METTL3	26.989395778622	38.7064176396666	0.520180110319588	0.0068149217199984
DAD1	220.37908210869	226.79335959094	0.0413911064174619	0.828180390298277
ABHD4	48.2267280817292	61.6648313485066	0.354614992404345	0.032862882358859
OXA1L	107.350050580199	113.024813934029	0.074316671684053	0.615805522527489
SLC7A7	5.60351792045941	9.35443621148023	0.739317861609626	0.0249150711365489
MRPL52	23.5810594462741	24.6760757561642	0.0654844435389346	0.623815875047098
LRP10	73.9036585358198	116.521809137318	0.656882315687027	0.00211303182687205
REM2	0.464115482676323	0.611377666247082	0.397580025293021	0.386135204347147
RBM23	62.9284450687197	41.650917425416	-0.595364021542895	0.00087720186435149
PRMT5	26.7148162123008	24.3593138338596	-0.1331665967923	0.155185586551303
HAUS4	29.9636768482034	21.5444187936564	-0.475900488810891	0.01193562838776
AJUBA	0.410514853801162	0.152756739668937	-1.4261983909358	0.0759655007785286
C14orf93	5.97845644393273	6.18697216282939	0.0494604945382234	0.692613118040441
PSMB5	48.0552938970511	40.1304196327372	-0.259999128757297	0.0222378109023854
CDH24	8.37697082116307	2.94285059387915	-1.50921434861098	0.0124083430356968
ACIN1	68.5770677038382	63.4977786864374	-0.111020093567941	0.215281193305533
C14orf119	21.2277946131927	23.0455438428158	0.118533318356155	0.462308078592684
HOMEZ	8.30257435246823	9.76783777880333	0.234480503069546	0.150050513687374
PPP1R3E	6.48158904965334	8.67771792226218	0.420968137926489	0.0837631433910019
PABPN1	7.88455842368974	7.1621100320819	-0.138645275776314	0.531442141230593
NGDN	36.7988096303329	23.4734028913119	-0.64863209709043	0.000509906888798913
THTPA	7.29558256916329	10.0478974527116	0.461798555099042	0.0760139793739026
AP1G2	60.9947741036506	96.0704666556886	0.655407354360565	0.00197034317763898
LOC102724814	7.18200620157349	6.78298099905204	-0.0824674473116917	0.766172609878307
DHRS2	18.0504326102392	1.03986513232684	-4.11756508224308	0.00149676126740391
DHRS4-AS1	4.96893093412024	5.49151198257315	0.144267933129768	0.36112256848774
DHRS4	18.5926214889651	10.4707364438153	-0.82836728344999	0.0147237733084196
DHRS4L2	9.39897624344802	4.64458605948423	-1.01695359923087	0.0263454014746244
NRL	0.640045578768921	0.621959198910495	-0.0413547042642469	0.939239393765294
PCK2	13.7969133900467	6.44659379507299	-1.09773656096152	2.35383817746303e-05
DCAF11	39.1677998138368	34.4481520706793	-0.185241496184413	0.0168043838872692
FITM1	0.535725807695888	0.459588544981985	-0.221151957186118	0.505051026505729
PSME1	182.017589841489	189.283821039467	0.0564732259897259	0.135862636743483
EMC9	54.1888264662195	38.9628482746539	-0.475896258279483	0.0194475988856093
PSME2	147.583703053709	83.4074300786817	-0.82328560815219	2.00572013044605e-05
RNF31	23.7367174379684	19.2617115218032	-0.301384536560483	0.0193577775372973
IRF9	31.271375497417	32.2075990768822	0.042558439886881	0.773971425115917
REC8	1.0431444079903	2.0707054913439	0.989183487479656	0.0398953089996079
IPO4	17.7354008100826	8.9041727491682	-0.994078447058816	0.000138476898735602
TM9SF1	33.7452100361514	27.1269295902588	-0.314956970490085	0.0156892253108735
CHMP4A	63.8968940907405	95.9668849894296	0.586790859021823	0.0100702824392734
MDP1	4.27726835783822	4.59546744339448	0.103521892123896	0.416777872899428
NEDD8	64.6976250224666	80.7821807210907	0.32032433876199	0.00539323657292519
GMPR2	23.2725828176377	25.3994681749358	0.126166957979526	0.112049042971039
TINF2	84.1683848534837	77.8220524005945	-0.113099404050496	0.00816539759067967
RABGGTA	20.0572934157367	7.92820410726248	-1.33906092848982	6.72567731264683e-06
DHRS1	21.1706020518609	21.8015311728129	0.0423671649806998	0.641820950477723
NOP9	23.9783228894726	19.9450858756121	-0.265697421071203	0.0320362686809125
CIDEB	23.4995568910247	12.4400825739201	-0.917637491785668	1.08850792357885e-05
LTB4R2	2.95064335775597	1.80087272285828	-0.712333331739927	0.11701689248576
LTB4R	5.4439233986572	3.35495999097506	-0.698351204945165	0.0438755230019614
RIPK3	17.3157830918235	8.18910333066794	-1.08031023656526	3.41299304896747e-05
NFATC4	1.15184353930986	0.639065355690247	-0.849909376767187	0.0331594585737412
CBLN3	6.86751198304781	24.2247768168381	1.81862394637569	0.00211284299332064
KHNYN	49.0379027227534	60.8055215318242	0.310305057137488	0.000664135387290159
SDR39U1	31.501848439839	28.4959867857408	-0.144677731841667	0.250644429862479
LOC101927045	1.65922241170509	2.50978368148169	0.597055737109251	0.00194875751290643
STXBP6	2.2282741842472	0.419631881258408	-2.40873056905236	3.14881187027578e-06
PRKD1	9.6668467779835	7.30347271784575	-0.404462762601391	0.0337098567019782
G2E3	12.5036890715555	4.62430966331819	-1.43504389334696	0.000417812470769372
SCFD1	45.7467730078975	41.4905160328029	-0.140888378163215	0.178486332686452
COCH	2.98414991700687	2.03512273014073	-0.552204214877778	0.00128582224002334
STRN3	8.53932474070224	8.47823894650288	-0.0103573640145634	0.919037696431219
AP4S1	0.960695109353744	0.967835118704388	0.0106826462945183	0.939846075221569
HECTD1	28.3694891187485	20.7153276508375	-0.453641531255057	0.00129512946619306
HEATR5A	6.98479156014094	6.86555478982337	-0.0248407574530932	0.790451666042101
DTD2	7.35869063929657	5.16438612721144	-0.510852213635596	0.00791308227168055
NUBPL	2.4332324184199	1.38204689849394	-0.816067557662107	0.0448150089025837
ARHGAP5	14.5712063154149	10.5383673459572	-0.467468944525475	0.0344620478716929
AKAP6	0.279991043647158	0.231473615087987	-0.274532924162953	0.198019209880891
EGLN3	1.01235161061354	0.442682982767752	-1.19336463404795	0.0131471064288323
SPTSSA	54.1871213652005	31.7254978922284	-0.772307201928903	0.00411145298425031
EAPP	57.6925162038272	43.4780828063915	-0.408095861317425	0.0184158141149319
SNX6	40.1636411917467	45.8104070560667	0.189785313850956	0.0218479516260833
CFL2	7.23351359313346	6.51704034037093	-0.150479664132101	0.0508288485504084
BAZ1A	23.0598062376786	19.2168998295995	-0.263004778848795	0.0187476539061998
SRP54	90.2005101185821	62.0419625186739	-0.539891269903707	0.00917992897308227
FAM177A1	10.8338900270554	8.97967139924005	-0.270816794170805	0.0122331237455081
LOC101927178	0.971570051149484	0.851999703013231	-0.189465091719958	0.616957596741881
PPP2R3C	26.7712871045803	15.355032068435	-0.801974976915483	0.00037733811815079
KIAA0391	11.6871991041625	9.62956382225636	-0.279386865403269	0.0460662285945846
PSMA6	140.440977726584	110.025922448115	-0.352120477950196	0.0026079179657379
NFKBIA	78.854543178353	96.7781468245756	0.295487435942124	0.0238411815030314
RALGAPA1	0.875891398149382	0.738268272650062	-0.246606841531003	0.288662961901506
BRMS1L	9.700093677576	9.01659822384921	-0.105415442923407	0.442854980053542
MBIP	29.9295345475643	15.5463750758444	-0.9449916141771	0.00502793753307665
FOXA1	8.6298825265774	4.75294612290497	-0.860518872953535	0.00038613238902222
SEC23A	15.7070369762328	11.0731480547581	-0.504345618608084	0.0257508996456689
GEMIN2	17.8459767376255	10.5767985908261	-0.754695849108063	0.00102359362186515
TRAPPC6B	27.0633822125678	23.5807074613602	-0.198735147328217	0.20949059745662
PNN	77.8773861314819	57.8376836087508	-0.429194688695277	0.0338850635914548
CTAGE5	19.7049274295497	21.5425034407797	0.128629478063481	0.112410230435765
LOC100288846	0.738265801493795	2.60484218260692	1.81898373222653	0.00521994893507745
FBXO33	22.4510223667702	8.75221838016002	-1.35906050243945	2.9842609517571e-05
C14orf28	2.39056357208767	1.70355454987623	-0.488802626669433	0.0504059425000571
KLHL28	6.75399418074414	6.07466797097423	-0.152935380227126	0.0554755685727424
FAM179B	5.14873239380262	6.2893947940202	0.288703910620246	0.197444389763299
PRPF39	47.8441019834791	46.641147345341	-0.0367378079492778	0.546790216503167
FKBP3	49.0735952614907	73.3385704948019	0.579625174577176	0.000474301608098414
FANCM	5.81267229935275	1.84411441813436	-1.65627340553683	0.00034491320131502
MIS18BP1	40.9029534607843	18.3733492399476	-1.15459038262075	0.00211959664207621
RPS29	274.844785109943	261.127560835468	-0.0738623703807461	0.558748378777197
LRR1	32.7023735957543	11.8233645763769	-1.46775471101093	0.00225289898138577
RPL36AL	513.248661545939	437.279087685116	-0.231103605049026	0.0595742858692561
MGAT2	90.214018761042	105.968915360879	0.232217587661287	0.0956566640030093
DNAAF2	6.11743309067473	8.01288515938702	0.389395383209971	0.00362804295621262
POLE2	6.62010725250547	0.90747748131686	-2.86692084157954	0.000407127123016429
KLHDC2	42.4163944521476	35.7176757638406	-0.247983787919697	0.0908807391649352
NEMF	23.2397207380899	24.5953891800786	0.0817951508403671	0.55576161199556
ARF6	115.298080039803	101.765708913891	-0.180116978046125	0.000228191438826392
VCPKMT	14.9797650485852	17.8588686684435	0.253625694967078	0.0433218380602664
SOS2	23.2396166533578	18.2280222181054	-0.35042823694163	0.0563271516700934
L2HGDH	6.29489514791397	3.05728051646344	-1.04193341687993	0.000559966099082343
ATP5S	4.88777204283158	7.94518228369697	0.700903317286437	0.00213297321593746
CDKL1	0.553936293057644	0.118599583871922	-2.2236211168312	0.000963136215572529
MAP4K5	8.24372823628624	6.47156243167737	-0.349182880946214	0.203350865570631
ATL1	1.87660232498188	1.34559961031554	-0.479873764905148	0.0235143936472073
SAV1	20.9007596962371	19.6302824145348	-0.0904744534815396	0.260010393663273
NIN	14.6670868258345	12.0554196140391	-0.282900483807077	0.0205745089293354
PYGL	1.68124337264246	0.650040194573393	-1.37092774707532	0.0234787684496946
TMX1	42.201910710935	33.9538159870133	-0.313734594515343	0.0569097867763204
FRMD6	10.0838120099701	18.6060979539416	0.883734399287616	0.00818650208216837
FRMD6-AS1	0.821262556073609	1.64103303170814	0.998688850872179	0.0385732806632363
GNG2	13.0062284904724	8.61091717547003	-0.594963857214547	0.0156782183050532
C14orf166	139.343656488789	112.407649756418	-0.309907106736293	0.0849200884819468
TXNDC16	25.5877129044745	18.8794209238056	-0.438636686818307	0.0166564630347882
GPR137C	0.965237335667004	0.495617386033476	-0.961656923050927	0.00248041947480227
ERO1A	30.3572954482869	24.3812730064417	-0.316269811220736	0.0351635544159953
PSMC6	99.2093838805759	73.8146993919151	-0.426568444847753	0.00283611831374795
STYX	14.1158075968029	11.166959176233	-0.338075285359281	0.0875622302971807
GNPNAT1	17.2717279639273	6.34596673848791	-1.44450056097377	0.000130266468444769
FERMT2	3.92536673372008	4.84956805852931	0.305028808604832	0.0474579740635032
DDHD1	9.7941744338224	9.93853353944692	0.021109102881566	0.893165946209346
BMP4	1.43408314133712	0.849956595147596	-0.754667593144149	0.109779116401084
CDKN3	65.4526447244209	23.4713392584773	-1.47955132447624	0.000760632900682906
CNIH1	74.9183841979593	48.5098385056574	-0.627042407937703	0.00303855232470687
GMFB	22.3136305173285	19.4022506558731	-0.201701250601718	0.12916169945635
CGRRF1	13.3850691367124	10.1352622192067	-0.401241176171463	0.0513190925883233
SAMD4A	0.815219848195397	0.961411749817028	0.237965258071635	0.200988329382472
GCH1	25.9835837765923	14.7056015007641	-0.821234631965743	0.0061240843287767
WDHD1	12.4435538971133	3.35035289264095	-1.89301361238066	5.40850983777739e-05
SOCS4	14.6150688602062	11.4778571484022	-0.348603302472043	0.0703530522810001
MAPK1IP1L	30.6133346187754	21.2948198309056	-0.523657678141528	0.0440181288275687
LGALS3	17.6920592475946	21.8540917379186	0.304801441876376	0.230169604800668
DLGAP5	57.8167891156633	15.3208010557304	-1.91599675898284	7.68869456701742e-08
FBXO34	22.437279231598	14.1962662566511	-0.660386205726168	1.2810886489133e-05
ATG14	6.74454543782335	6.65102290346824	-0.0201449741212996	0.91240025494158
KTN1-AS1	0.33482882401328	0.27408981554149	-0.288775006420751	0.65516468282125
KTN1	79.4726391859212	92.3826313483325	0.217163383967764	0.0795213790284114
PELI2	3.21590765181593	1.133289978118	-1.50470892373823	0.000488146662545348
TMEM260	15.0175555878787	24.8745458079913	0.728020179234722	0.0347544021095809
OTX2	1.04308441697533	0.47061578006824	-1.1482343190694	0.0749635276170436
EXOC5	23.0468291647833	24.0479153724504	0.0613435623158851	0.480476295443128
AP5M1	35.4091647200931	28.8695006262369	-0.294576659268785	0.0614233619429814
NAA30	17.3237884626487	11.8612410063403	-0.546499498493412	0.000182789999810256
ACTR10	32.9679736009978	38.6321588388276	0.228737086879184	0.00978022748511953
PSMA3	142.541067538702	93.3413109039925	-0.610790000301596	0.00282532779102327
PSMA3-AS1	31.0616057286202	42.8940557526012	0.465645321540025	0.0145229197661115
ARID4A	10.5758257774474	11.4630710836545	0.116223294166577	0.150152974530462
TIMM9	16.5629954637479	18.5576882377055	0.164053390881564	0.327316487564102
KIAA0586	9.46552511020961	7.59084004667648	-0.318422991680076	0.0420142783184267
DAAM1	20.4382183837996	14.8871119992403	-0.457205533034503	0.00237298045380645
L3HYPDH	2.38636704417134	3.70309819598575	0.633916847079345	0.0350686949362425
JKAMP	20.778120337051	14.416470677438	-0.527347129809182	0.0768517361839329
RTN1	2.05438003372428	1.88782332876328	-0.12197932931533	0.322395415303495
PCNXL4	18.7476632613233	17.9381638269156	-0.063678565271179	0.440641769242964
DHRS7	76.2663445757133	61.8780285715684	-0.301619320065572	0.00945131018253442
PPM1A	16.1462280366831	13.7861371607078	-0.227978898324005	0.0108405287540461
SIX1	3.76665106829291	4.27061319672028	0.181160841969561	0.190983389522675
SIX4	1.87796463804004	2.0446739784772	0.122700927622711	0.180354380139525
MNAT1	26.980926221204	25.8337738256725	-0.0626814657338529	0.466432670076029
TRMT5	2.99269245667283	2.22063339096445	-0.430472793255576	0.0300940941893395
SLC38A6	2.32142153240987	2.31189287320353	-0.00593396759227428	0.979893098820711
HIF1A	34.1955084998634	29.5639645152969	-0.209967095672879	0.15208361952709
SNAPC1	4.12113053611803	2.57910684942307	-0.676168617908062	0.00547124404689406
PPP2R5E	26.330158428472	23.0281625757708	-0.193316899462639	0.192347892689343
WDR89	7.54190385394545	6.43111086285423	-0.229860799140748	0.00558056718206252
SGPP1	13.4246280646967	16.4874616556981	0.296487186000967	0.0030693859555287
SYNE2	8.61309192316784	5.52149440818213	-0.641472439127687	0.00176256857194883
MTHFD1	36.7004765732027	16.3766170331807	-1.16416143135206	1.33696200408224e-05
ZBTB25	4.50152027463134	8.25367627821848	0.874624537251809	0.0793549193999828
AKAP5	0.717841343786802	0.349642028941872	-1.0377864016593	0.00433262805869088
ZBTB1	18.957567365661	21.8202021732694	0.202890619355511	0.0939385565203562
HSPA2	1.99630026930046	0.408802614428519	-2.28785240900091	0.000526875392000825
SPTB	2.10427144092477	4.81471366164078	1.19412918397107	0.00224827240958361
CHURC1	13.8584954874678	16.8696983890192	0.283663536677174	0.11014582584482
RAB15	1.97516301305552	1.39157706532963	-0.505250918790951	0.00221951458794924
MAX	42.1975939440765	34.5934479105626	-0.286661927021049	0.0223729476655267
FUT8	8.31512813956809	6.55136658416385	-0.343942618790442	0.0519329077677421
GPHN	12.7262578050918	7.36042425341384	-0.789947422273121	0.000524126233880006
FAM71D	0.151450978812012	0.330389571444416	1.12531724748988	0.193003255151886
MPP5	10.9775637548643	8.97845334329687	-0.290019065007852	0.0323294961146204
ATP6V1D	86.3196010659736	135.042047336889	0.645648579237521	0.000629407581468897
EIF2S1	38.5851253928694	31.5120134117903	-0.292142858095454	0.0109090192277755
TMEM229B	0.554481653906364	2.09932291053396	1.92071246207719	0.00841921676567678
PLEKHH1	1.33487567166282	1.27716244746042	-0.0637633387641866	0.616463135068606
PIGH	21.4448699310269	16.9676628752006	-0.33784470381965	0.0629394063073619
ARG2	7.89098673975823	1.51302181931385	-2.38277292255553	0.0084539611590958
VTI1B	61.5806189855489	52.3661290929293	-0.233842404257383	0.0477568611075265
RDH11	48.508729478131	36.5110052890539	-0.409913001228685	0.00072320767265897
ZFYVE26	10.7764893278795	13.2334021859916	0.296296747098018	0.033512479385289
RAD51B	0.876413134187844	0.277694663962235	-1.65811164980945	0.0102859730600969
ZFP36L1	24.1943670668904	21.2787049264894	-0.18526085070401	0.262003623953693
ACTN1	1.20273481018839	0.427735488958764	-1.49152776233018	0.00676298158564409
DCAF5	15.6714321552071	14.4568954560432	-0.116379254281384	0.310831564827586
EXD2	9.15237652178708	10.1232972118211	0.14546095020816	0.154780729815817
ERH	210.311209884135	156.749729010447	-0.424062800907211	0.0595606853113625
SLC39A9	33.2738418975377	28.7071077493447	-0.212980467871366	0.0414298425136594
SUSD6	18.0562712490536	22.7323795433754	0.332248711576654	0.00295939930246625
SRSF5	201.106883097442	276.364881516153	0.458611839682814	0.000813308965572826
SMOC1	2.03604632237818	2.2759781479632	0.160716321414834	0.111932154990966
COX16	4.90745820650452	3.96963283170184	-0.305970408776043	0.113372078092274
SYNJ2BP	9.09851751706495	7.13344346244695	-0.35103283250894	0.0917772282325214
MED6	20.9339387414838	12.9378912573886	-0.694241289541608	8.00521727416593e-05
TTC9	2.66822639358518	3.76740880341002	0.497691507881333	0.0138651015901767
MAP3K9	3.1746536946751	1.79467989267983	-0.822872683581581	0.00081118045013249
PCNX	14.6056417030403	14.2370209179791	-0.0368784493512769	0.688244717762226
SIPA1L1	15.4871694488902	9.36551900883975	-0.725642638859035	0.000783892536704076
RGS6	0.263355885870511	0.250240938434716	-0.0736958753005022	0.813022454459014
DPF3	4.89600394264834	11.0550264495191	1.17502585193877	0.00068579390915955
DCAF4	7.02078805539052	8.33691554184468	0.247880743563468	0.0440551906772226
ZFYVE1	18.2618364446733	21.2127146938275	0.216097408606051	0.0730674203149937
RBM25	63.5847534996788	61.4062400513535	-0.050295605677083	0.473976690688433
PSEN1	29.8123596517186	33.0504641785998	0.14875996453701	0.182576691784201
NUMB	20.2715501772273	15.0364135450796	-0.430995917405416	0.0265998403301106
C14orf169	13.1273235534967	8.03798862172821	-0.707666364010064	0.000378834515535762
DNAL1	3.85009911302456	1.90240789305754	-1.01706897962974	0.00083763094807789
PNMA1	9.80843963288675	11.9115511188487	0.280265742857633	0.0492635438234306
ELMSAN1	7.95047829565046	8.74667104004578	0.13769238086544	0.25706802090129
LOC100506476	1.39553322258275	4.26780592994363	1.61267810379531	0.0171779086699547
PTGR2	0.904817949520324	2.10350573631984	1.21709629788554	0.00153713000895431
ZNF410	32.8577440744559	23.7212325982908	-0.470054455189865	0.000356248538315709
FAM161B	3.44747326177433	2.26599478412044	-0.605394822038977	0.0114383004438728
COQ6	14.534481285595	9.37748963680301	-0.632205916056893	0.00988145991290838
ENTPD5	4.45329125194797	4.2421363260812	-0.0700809849633166	0.718287389561167
CCDC176	1.37175544870277	0.385754104443242	-1.83026989395992	0.000805579749045777
ALDH6A1	23.6259842715711	19.4245418961353	-0.282493859208107	0.0236586814587996
LIN52	22.3065818407304	19.5509573181793	-0.190230207249275	0.0153348206414409
ABCD4	15.3975909750452	15.0812946305134	-0.0299443723479129	0.804135171699649
NPC2	179.390109114211	187.965408122629	0.0673668347786962	0.466285892283418
ISCA2	30.4718320449012	17.6524711419848	-0.787606082898566	0.00163065107780273
AREL1	24.9262009692496	19.2575363334914	-0.37223986951287	0.00120076187845549
FCF1	29.7540474751561	22.4429981440937	-0.406820515710471	0.0485613425295516
YLPM1	26.4306752199145	16.8450063597525	-0.649892308589909	0.000595710414096897
DLST	58.4086347322606	47.4436660538399	-0.299966169295721	0.00884314252025118
RPS6KL1	2.63650981114233	0.44396846312768	-2.57010026049871	0.0052274071988427
EIF2B2	41.7286248747508	28.2280608539949	-0.563907353541233	0.000243955353628091
MLH3	5.03350461567628	6.84224440579432	0.442906401043864	0.0141772761882246
ACYP1	22.2136254927705	9.43842582580834	-1.2348267078526	0.000757504911851574
ZC2HC1C	1.27816629582133	1.04289746745877	-0.293478224168966	0.22261535479942
NEK9	33.6625706410236	62.4674309823053	0.891958847029156	0.000160965574690338
TMED10	129.038953068389	98.123357707373	-0.395138130847236	0.0110831712740543
FOS	3.55445463241909	7.09865917945205	0.99791832782944	0.0334607396102496
JDP2	0.988061128811729	0.25440373696181	-1.95748043774974	7.4386852801967e-05
BATF	3.87211336481513	5.5338022982822	0.51514991149125	0.00941309991576201
C14orf1	44.4155834462813	28.5150794555597	-0.639340890009875	0.00404502075536555
TTLL5	12.163697371291	6.54740097855078	-0.893587587307639	0.00192331414103855
TGFB3	1.46938067607197	0.916123361153911	-0.681594423374584	0.087532034844479
IFT43	4.31884796998687	4.00487248283523	-0.108890225154716	0.520201420226294
GPATCH2L	14.1699785203123	10.7561893365316	-0.397670515654054	0.021411208494921
LOC100506603	4.5825400938506	5.30029818673217	0.209926022453156	0.169079055641491
ANGEL1	9.25898449045005	9.59607136469052	0.051589916957237	0.702151898205179
IRF2BPL	15.4673778092978	53.2489416129781	1.78352421346386	0.00401043780814471
CIPC	9.76600606593845	7.31515425199514	-0.416880387804011	0.00957742387548769
TMEM63C	6.59366797844092	4.75519891740817	-0.47157554995744	0.0086869166137205
POMT2	4.36119713412285	2.95024041471417	-0.563891680060459	0.0434070556633445
GSTZ1	8.71135119138564	10.8496028072518	0.316673814696254	0.0458819775693761
TMED8	11.7873587178511	6.11149908636701	-0.947642272534057	0.00101947239030599
SAMD15	1.55900878284644	1.07207580081889	-0.540222140888526	0.0845287108050296
NOXRED1	0.662971702713479	1.06067953773983	0.677969642846536	0.193575521850543
VIPAS39	15.0457859296206	15.8517574622399	0.0752833297580942	0.482898243182867
AHSA1	140.96706921695	110.515221301693	-0.351113093244446	0.00120335758180359
SPTLC2	20.9249478248997	11.4377115552616	-0.871425597353363	9.36373939877974e-05
ALKBH1	8.92874207824982	7.53346472053054	-0.245143407919046	0.0321540610245009
SLIRP	49.7313901565578	45.1954583351826	-0.137978955439451	0.288768012812476
SNW1	73.3561592251866	67.9110699608206	-0.111271341793631	0.032629589288852
ADCK1	3.65851793602946	9.01947109960535	1.30178350480393	0.000126878743300577
CEP128	9.12888507717733	5.09438053497672	-0.841531944074328	0.00224393220036373
GTF2A1	19.9447641707344	17.3817399572626	-0.198437558030629	0.211329006527702
STON2	3.01499046071313	12.6491323306455	2.06881308377869	0.0069263922693001
SEL1L	88.5731827324841	122.228290384906	0.464636377413405	0.0169548857574441
LOC101928767	0.497242478892497	0.4676367371613	-0.0885612782782539	0.664704217229183
SPATA7	11.1436014886329	8.14344773214427	-0.452503941159619	0.115851700170182
PTPN21	1.35518091306215	0.953643360140094	-0.506963721715878	0.0253416303599965
ZC3H14	26.9321977669692	18.5406195748212	-0.538642508358073	0.0204481728989459
EML5	4.1525918335453	2.19943130125002	-0.916881533694393	0.000117171969108041
TTC8	9.51564709017659	6.28637385661835	-0.598073693935329	0.0253645294266649
FOXN3	18.8663244221746	32.9687096124132	0.805284039997649	0.00275425218567153
FOXN3-AS1	2.21401659267454	9.50696282593108	2.10231848497466	0.024001702747946
