KB528_6	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
PTPN6	37.2899652956567	87.225636971882	1.22596477339781	0.000486645610810688
PHB2	420.538158566436	341.458483284775	-0.300526535860202	0.00453614994532783
SCARNA12	7.97224117093652	8.1269526999404	0.0277291433004926	0.896758933002983
EMG1	82.090096504262	47.3526442656691	-0.793763192298186	0.0185203735823061
LPCAT3	58.2940239966085	55.4593961872039	-0.071916084177285	0.450253044027922
C1S	0.399524499269123	0.537447681091456	0.427840346065463	0.109584817578159
C1R	27.3734612211369	6.81707765519462	-2.00555254457634	5.4800217838251e-05
C1RL	7.47251410741525	3.78575510153029	-0.981012628689993	0.0410038025542568
C1RL-AS1	4.16479994940878	1.949390710099	-1.0952239250343	0.0564488107736086
CLSTN3	38.9785517103466	21.3452787579805	-0.86876348318099	0.000233716034040135
PEX5	19.4472038439475	13.003774781446	-0.580632262042181	0.0100600754218026
SLC2A3	13.1463628070931	5.51745769364672	-1.25258813805584	0.00046296515293725
FOXJ2	28.2890295237066	15.85272772865	-0.835511583161519	0.0180962385307059
C3AR1	0.71785805539759	0.755150746058399	0.0730660663723797	0.675867852729542
NECAP1	35.0912802411774	29.4117859378286	-0.254718192804489	0.0261044921384047
CLEC4A	1.06888898291944	2.78136106288703	1.3796790210908	0.00911136726211842
FAM66C	0.543907382018553	0.129475316459976	-2.07068392181025	0.00162401094015341
FAM86FP	8.08829479687305	13.9339524622644	0.784697060729724	0.0111236026577577
LOC101927905	0.898218517786833	0.300900107573595	-1.57778184276446	0.00623919208498776
RIMKLB	2.80558869706847	1.00798990601408	-1.47682233170277	0.00997557740692446
PHC1	5.00568430096774	1.95433109536249	-1.35689240191525	0.0539226788187296
M6PR	174.337373268437	152.293817984987	-0.195024497687861	0.00613888062771871
KLRG1	0.350326263696392	0.32098527921587	-0.12619201488033	0.788691048771319
A2M-AS1	1.42595518305499	0.214747246465087	-2.73121710137329	0.0714303817925109
LOC642846	12.3755632415176	9.17107832165246	-0.432330908364282	0.172781310437227
DDX12P	21.0226922365638	16.0752763872273	-0.387103895031931	0.210064099248282
LOC374443	6.02317527855064	4.90336800463732	-0.296751200980841	0.00732696799157328
CLEC2D	1.50288575847823	2.25367137258042	0.584541811653656	0.110575646898146
KLRF1	0.722934911845455	1.13706090162898	0.653371860204276	0.105718947444037
CLEC2B	7.13099495303945	0.858749036495151	-3.05379490257479	0.0073675787171944
CLEC9A	2.11829211037248	2.2115605092933	0.0621631663056222	0.782998562960567
CLEC7A	3.73716098022593	8.17930709482396	1.1300359213595	0.000675408999297425
GABARAPL1	36.684128917603	54.1283556464411	0.561228533324495	0.000175556834601404
KLRAP1	1.91866412236922	1.93179984231746	0.00984344313792897	0.962751010178204
MAGOHB	24.0152997915297	6.81177845668875	-1.81785039905521	1.7180673984259e-05
STYK1	0.380186743214682	0.109629742555699	-1.79406897267347	0.00571070102166417
YBX3	151.437570312353	165.414811119278	0.127365248615731	0.0331474149524624
TAS2R10	0.83582787847119	0.282395301617865	-1.56548979376085	0.140027404118106
TAS2R14	3.16781186114313	1.80776107086027	-0.809282643703035	0.167039905746874
TAS2R20	1.57761547313035	1.48930497238362	-0.0831063947305832	0.697356723340925
TAS2R19	0.460677672507135	0.345342869785309	-0.415728240109447	0.337271797658225
SMIM10L1	31.3978385007144	24.2694572261745	-0.37152340037326	0.00354507975312817
LINC01252	0.752339649878022	0.904255714550683	0.265346684766895	0.321184464303376
ETV6	9.8226653636145	20.7739472678304	1.0805889137847	0.000270248068647728
LRP6	8.22042924946968	8.2829280646603	0.0109271295616762	0.868901329766705
MANSC1	1.98586685591496	0.134272144525153	-3.886536953314	0.00428216402424919
LOH12CR2	1.6332210655044	0.589407622834985	-1.47038245673558	0.00249627840678965
LOH12CR1	14.9207805121921	14.2340602143372	-0.0679757614153276	0.290829345239157
DUSP16	14.9810520528074	17.9004826589579	0.256859546639765	0.0108542024674321
CREBL2	64.9742370203593	52.0143651746464	-0.320957669949812	0.00033059079219196
GPR19	0.783152170890437	1.01407264160142	0.372796437716942	0.303766103941355
CDKN1B	197.237782673298	386.892074647064	0.971995236550417	1.77258363129997e-06
APOLD1	2.0573118996876	8.8484257799884	2.10466027783873	0.000168622631943314
MIR613	3.13049378884744	7.93207663865169	1.34130837796022	0.0377982287112837
DDX47	98.9070589074923	62.0871586477833	-0.671778578684992	0.00206003210301742
RPL13AP20	0.610858798264848	0.957120734291439	0.647861986837855	0.11356985912023
GPRC5D	63.6262525896536	165.574275704907	1.37978448880323	5.30532552743312e-05
HEBP1	80.4127376207767	64.011027765072	-0.329103573970949	0.0361413762857933
HTR7P1	1.39785514995963	1.04876848198937	-0.414518637096617	0.190700907934088
KIAA1467	27.8683978273792	10.49391022122	-1.40907771090817	0.00020083081180586
EMP1	6.11233187592514	12.7460478200415	1.0602551951496	0.00218900231040624
ATF7IP	26.2919649732988	27.1356665101351	0.045568376623194	0.595221923527038
H2AFJ	8.17237637982117	9.31238583769708	0.18839518519601	0.0809554231735885
WBP11	168.591219005352	113.335012326639	-0.572935777640581	0.00226898175876624
C12orf60	6.68505441189066	2.99068542728453	-1.16046313316256	0.00423022532875744
ERP27	0.946600016041406	3.14439836384864	1.73195715258194	0.0015161070158985
ARHGDIB	782.061631849851	876.050678333468	0.163732023844123	0.0396811198249314
PTPRO	0.645085629556718	0.264255446051637	-1.28755747410077	0.0317954582802481
EPS8	14.0267410444049	15.5593815191393	0.149604860841396	0.0538060173035473
STRAP	269.239476451639	235.577877152375	-0.192685892706101	0.00130019384129719
DERA	72.0256628197983	34.4944388902538	-1.06214723907694	0.00291975608503039
MGST1	15.6984455638169	11.5738491523899	-0.439752966725584	0.0162933018769079
PLEKHA5	7.86531491813186	5.28004326046785	-0.574954780715878	0.000470716188065255
AEBP2	12.7729874502068	8.61549809434879	-0.568089882158438	0.00221485225209341
PYROXD1	31.9097558288101	15.5552262024533	-1.03659819471582	0.00304758019261607
RECQL	108.761191035172	85.488285746961	-0.347365205758593	0.00471810344843788
GOLT1B	56.109490119032	37.6824680351291	-0.574351344542186	7.85741905538251e-05
LDHB	860.920187914809	796.737627998714	-0.111774786435725	0.356893398136422
CMAS	138.459880648652	65.6969803434118	-1.07556904366096	0.00600979314239469
C2CD5	59.3485125930124	29.7767151274763	-0.995027263974247	0.00142043678550435
ETNK1	53.4566792268213	42.3380854065209	-0.336414189026795	0.00791991037548701
BCAT1	0.664508004158711	0.513078927017521	-0.373105804290513	0.119767394642609
LRMP	52.272699250003	42.6266677669157	-0.294301378261872	0.0313161138812815
LYRM5	45.6965205621909	36.4108445001249	-0.327716116834207	0.00577695197408825
KRAS	42.7187673259999	65.6053366475179	0.618943157384809	0.00127309548790868
RASSF8-AS1	4.02876665343924	1.3136669223545	-1.61673871731164	0.00525585621879252
RASSF8	12.6820678473297	9.68268141306645	-0.389311468490525	0.0207208672447619
BHLHE41	14.5739646451936	33.5750487240044	1.20399609729353	1.04047295325892e-06
SSPN	2.58809581505566	1.45268560867246	-0.833168521388043	0.0179290472616682
ITPR2	15.6610462815078	27.5008796656929	0.812297167337286	0.000253070094484743
ASUN	40.6927254052089	40.7935147746673	0.0035689067828896	0.888987270746034
FGFR1OP2	52.4523996550041	76.1363146111816	0.537575961290106	0.000637479701729574
TM7SF3	39.041523705878	23.664917296696	-0.722259479047479	7.83239593255005e-05
MED21	42.1074507184188	37.0653241626993	-0.184005405246055	0.223405410481801
STK38L	47.9085891604874	82.4975647489621	0.784067204189424	9.58110474154272e-05
ARNTL2	32.5391862777964	23.7906469024819	-0.451783672047257	0.00300300151982602
SMCO2	0.932779657048132	1.07424665529006	0.203717054910764	0.609298148702434
PPFIBP1	12.0868911283427	7.76152891966624	-0.639030438853847	0.00552913532777764
MRPS35	101.185728530183	60.6872570695952	-0.737540302762123	0.00683120984724245
KLHL42	29.3722180930229	12.5725981142704	-1.22416940535676	0.0135552542159569
CCDC91	32.0699798715034	16.7379871583187	-0.938097402551406	0.000233747249922102
FAR2	3.13178774232574	2.42298225284804	-0.370202599138644	0.0680164430745303
LOC100506606	4.33942406666362	4.56752386784265	0.0739086885177956	0.65168051879059
ERGIC2	130.09391528119	74.8243069369079	-0.79797457039778	0.00475580515775865
TMTC1	19.4791664560428	23.3847228845086	0.263634388952408	0.016169314954559
IPO8	51.2848959729255	14.5416653852372	-1.81834149364147	0.00106882921240525
CAPRIN2	29.0668007935315	34.293618683185	0.238567854831912	0.228135087236602
DDX11-AS1	1.11942654540508	0.832187021342166	-0.427780170824877	0.307842351829117
DDX11	46.8027723643496	34.5341466862061	-0.438570414307525	0.0265196955667392
FAM60A	33.0485440243254	29.7026248644468	-0.153996284506875	0.0414601566822577
DENND5B	4.06135429411303	5.33724535991121	0.394134448445572	0.07343895117786
METTL20	3.84633157766414	1.42495313029801	-1.43256867052206	7.14157629486405e-05
AMN1	3.96079624320982	2.57513870620335	-0.621140342910083	0.0110972474585653
KIAA1551	34.8868216161485	41.863764409265	0.263019879277219	0.0448556939803114
BICD1	7.71217169128351	9.86908964399102	0.355779842322376	0.012256903711315
FGD4	10.8086378554012	11.5882472701153	0.100477653535595	0.371262620391105
DNM1L	90.6997050655775	77.6453042831725	-0.224199181358218	0.0407574286431593
YARS2	39.377247439165	14.5728506361202	-1.43407915241314	0.000474296841229863
PKP2	25.7346762634124	85.6476358404943	1.73469978980801	0.000314684890806799
ALG10	19.8474872280876	5.62701295414261	-1.81851517812954	0.00830085748245019
ALG10B	11.8026722460991	3.3022898196402	-1.83757489102499	0.0137550611415248
CPNE8	17.744801827441	11.0612092072757	-0.68188735350434	0.000863216369759172
KIF21A	34.212730294798	33.1085375249969	-0.0473299555660563	0.292959520161632
ABCD2	1.15878718025671	2.38218437798523	1.03966945107747	5.25530108105861e-05
SLC2A13	7.38682330440898	8.93612076785891	0.274694615104707	0.0424690748478404
CNTN1	4.99725935430573	2.80353907418723	-0.833887917456934	0.0133016618012197
GXYLT1	30.0613236483756	26.5281984745978	-0.180381829112602	0.0378877280268305
YAF2	7.42381592356337	6.75026228160145	-0.137217379515182	0.0172806020262727
ZCRB1	76.6114960717889	31.3007993645531	-1.29136139312469	1.79820371919862e-05
PPHLN1	56.5762372537936	44.7883954160568	-0.33707124853903	0.000519606535300921
PRICKLE1	1.76466154192416	2.73460430749763	0.631940588251778	0.00365811710013188
PUS7L	26.7197863079935	16.5133210919125	-0.694278171491376	0.00103239624642156
IRAK4	41.5118566636259	31.3474616218452	-0.405174834790331	0.00628329436528962
TWF1	42.9592006217208	38.8985198048641	-0.143251890361639	0.0101079343427983
TMEM117	10.6832752639982	4.61689993591673	-1.21035764464154	0.00172395124507823
NELL2	3.34645919885946	3.22857733107946	-0.0517368415760126	0.488375648611825
PLEKHA8P1	7.57072655986442	4.57247459370252	-0.727456607902864	0.00570674193728102
ANO6	25.1900358074922	25.6317410145461	0.0250783029539697	0.776858668562609
LINC00938	20.1874664712688	19.7030282904558	-0.0350424794890498	0.565805111286779
ARID2	24.0668092043435	26.5991337082031	0.144334379293642	0.271674550708645
SCAF11	74.0829699298326	77.2819065787296	0.060988750233133	0.291059745437581
SLC38A1	74.5035272814172	81.6849925005981	0.132762315027106	0.0694003533310281
SLC38A2	143.672769389743	216.918344717405	0.594365415845718	0.0021665282630227
LOC100288798	3.65317861680649	5.22599022187109	0.516552131413964	0.0495066655737601
PCED1B	2.62181573585695	2.39025838448892	-0.133399714405488	0.276831771782832
PCED1B-AS1	7.06004629444919	3.86794704824851	-0.868109599011194	0.00320819007814472
RPAP3	51.2709833505007	44.2267880899365	-0.213222095848292	0.0214038760199122
SLC48A1	32.8795815281261	38.7140371835797	0.235664825469354	0.00636974879359053
HDAC7	40.2420312033838	46.8507134949275	0.219367892478839	0.0816235472796968
VDR	11.1257050319263	47.5956724175062	2.09693364204547	0.000381307662526759
TMEM106C	366.890545142551	148.250278583773	-1.30731491066083	7.55373115786029e-05
SENP1	35.4465745482536	19.263619401609	-0.879767422797513	0.0041779375375978
PFKM	52.8418818746058	30.6227292942704	-0.787078975839171	0.000363642938065049
ASB8	78.4029503480886	50.3581244248054	-0.638683393548191	4.03221957773372e-05
CCDC184	1.70300997477429	0.492329612618149	-1.79039046266552	0.0250086319024844
ZNF641	19.892915369084	11.2399373953777	-0.823620723140626	4.69053168031829e-05
KANSL2	48.3820275175356	61.6604018431824	0.349873062806052	0.00127975509771554
CCNT1	33.402166668199	26.5703313948678	-0.330125465972185	0.0162424631440365
ADCY6	31.1594483661899	17.8976255528635	-0.799901492437427	0.0101683939098408
CACNB3	18.6458553160557	12.7679288918582	-0.546330455498283	0.0211213023711529
DDX23	132.121961079578	97.7902696947532	-0.434107462027895	0.000931006476317822
RND1	15.7290464721267	24.9188969935183	0.663808996331587	0.0086652617315728
CCDC65	1.2621386575499	0.168703928134874	-2.90330494123835	0.00602063011955275
FKBP11	115.132489639293	93.1400274067618	-0.305821798286868	0.00368077590720968
ARF3	120.811298608442	94.8879919150079	-0.348457955116111	0.0311807594872225
DDN	0.497515935832038	0.446017848971209	-0.157641291257164	0.691487164560219
PRKAG1	122.663703440978	114.537150207945	-0.0988928009316687	0.0739542452094751
KMT2D	17.484070225604	10.5729873208764	-0.725658020565338	0.0182211273486802
RHEBL1	33.1313218608358	23.2027496796423	-0.51389998025365	0.000550230790164426
LMBR1L	34.9063501031819	31.6551407420959	-0.141049702961118	0.264258207287683
TUBA1B	2334.63076923969	1820.52826523824	-0.358837260237986	0.00065660392836931
TUBA1A	78.9886762161616	115.70567501951	0.550741877021358	0.000105212700839838
TUBA1C	288.992610817415	273.274519764641	-0.080681656657495	0.227316638694378
TROAP	71.8756574346448	47.1549683562922	-0.608093462507737	0.00922269956840645
SPATS2	47.2981141654489	78.2940593114783	0.727120182178473	1.31395432258194e-05
LOC100335030	0.576843732084242	0.538393674872728	-0.0995190822834323	0.79060394900585
MCRS1	146.146111948462	55.958598690202	-1.38497970815092	1.25939064623206e-05
PRPF40B	12.5476852818362	3.39212744531783	-1.88715897000311	0.00985889644543411
FMNL3	2.85990947931153	3.72463989571154	0.381131466065173	0.0229746276267674
TMBIM6	611.085026930014	682.24395933422	0.158914583850319	0.00361814699200439
BCDIN3D	10.5028218221216	6.95723954015825	-0.594190093668037	0.0220878964109709
RACGAP1	154.542124498601	87.9353368136785	-0.813485202028758	0.000112795473020762
SMARCD1	94.2144899633612	98.7294184301011	0.0675310689998124	0.383339946098159
GPD1	0.632745463574197	1.00285912140417	0.664421790595935	0.168446816602892
COX14	60.4741357430998	44.8674188789078	-0.43065005487616	0.114670432117169
CERS5	29.82655282462	20.5281496196562	-0.538993658526996	0.00100535454345208
LIMA1	35.0967758890548	18.7321599580937	-0.905821242974838	0.000274359666303066
LARP4	43.5022813142591	35.4355390818351	-0.295894062721578	0.0487370085472985
DIP2B	23.1988721722327	20.3795138332952	-0.186935034055264	0.0568031394932671
ATF1	33.0226323282022	20.535138183092	-0.685360470775765	0.000496740860547383
METTL7A	113.495568481007	348.618686689142	1.61901393548756	0.000185962931814789
SLC11A2	10.7930601595227	6.70901682201408	-0.685930704391888	0.00322482235723596
LETMD1	48.5765184392765	41.4046389140767	-0.230466679116848	0.139340330027062
CSRNP2	25.0828602215969	27.1962174241631	0.116704139361115	0.0615976315263034
TFCP2	10.2357653079915	2.48792817399335	-2.04060223300315	0.00609097456574031
POU6F1	2.03496463056346	1.44067866843411	-0.498255129336633	0.00517468753743074
DAZAP2	278.092918849531	150.234419960767	-0.888351625233833	0.018455355621401
SMAGP	1.11756257173218	2.02109138579807	0.854778946788575	0.0438341268466994
BIN2	63.4449264754575	121.672361888391	0.939424789056659	0.000348812237805515
GALNT6	8.8390435665381	4.77938785711389	-0.887064420476588	0.00200829686131277
SLC4A8	1.93371928408177	0.726451886811336	-1.41243921966451	0.00283507021541926
SCN8A	2.19656928279215	0.263918633978945	-3.05708688384126	0.0127134477290845
ACVR1B	5.73699231990787	1.0233102514599	-2.48705097297149	0.00826325146422441
NR4A1	1.63924521321967	4.47952564121762	1.45031428433212	0.000174751557180976
ATG101	80.7518164721255	72.8570917895834	-0.148425304192918	0.193163848667023
EIF4B	335.282599201181	282.871557371831	-0.245230489200133	0.00124900462845349
LOC283335	0.651269075134995	0.552018563899626	-0.238536938973117	0.436527911741333
TNS2	0.737333645897064	0.255934291677834	-1.52654412967583	0.00790399367342833
SPRYD3	52.4174027142811	37.9724119921949	-0.46509422853317	0.00735002092935216
IGFBP6	1.96047760631992	1.10480210169526	-0.82741719348335	0.0729218148657323
SOAT2	0.363301651586261	0.137682839480821	-1.39981916833089	0.0343697157344064
CSAD	16.0517176602767	26.0712595147938	0.699732596486325	0.0250378428852686
ZNF740	40.4972853130247	28.2749831737468	-0.518299036228669	0.00152254312283408
ITGB7	6704.62391634878	12060.5269173124	0.847064624946179	7.33862583023199e-05
RARG	6.75490847180911	6.22628553667988	-0.117564481201229	0.0476040425323123
MFSD5	55.2117729088561	33.1639983667028	-0.735357974709487	0.000539698706777939
ESPL1	57.2797667275554	33.829336208021	-0.759750748066625	0.00065043429763511
PFDN5	458.416642159112	408.983688953948	-0.164616113124207	0.0606658456028313
C12orf10	112.115884432799	68.6650058882931	-0.707343748673462	0.000188136073170117
AAAS	76.1846687139738	68.1769204806288	-0.160217266092628	0.0228563127216943
SP1	49.5018756766256	46.8549547608023	-0.0792815751034995	0.511344303929566
PRR13	181.39342686084	134.212087075487	-0.434607572183394	0.0167303605758679
PCBP2	598.283512705885	737.98188398841	0.302756095139273	0.107152268675911
PCBP2-OT1	0.82558717698412	1.76827035359443	1.09884639935782	0.208582281316086
MAP3K12	9.87203956457066	8.05679679703762	-0.293141807116917	0.0220548931463537
TARBP2	51.9925140759163	36.895773264429	-0.494848365474654	0.00267257928052526
NPFF	4.05206714721513	5.42568649733039	0.421147607996409	0.338523623730479
ATF7	14.9862539632015	12.5407973759605	-0.257010723997568	0.220186497826513
ATP5G2	198.20624220959	134.957916842843	-0.554492788727074	0.00500762884839166
CALCOCO1	70.02205196937	61.105069998798	-0.19651725196876	0.354642418315108
HOXC4	1.77004456300731	0.0997721130494819	-4.14900524281132	0.00030377235702299
LOC100240735	4.55901270827149	0.855887278294689	-2.41322872169196	0.00158762733274671
SMUG1	24.6471465270511	12.4303639645571	-0.987552091679156	9.93569851464662e-05
CBX5	58.3664287606097	58.8460083401759	0.0118057598527726	0.893335556139122
HNRNPA1	38.2691913348072	29.7076731546545	-0.365347804875343	0.0652379637982094
COPZ1	212.181812721051	123.897521028648	-0.776153678187266	0.000286553104508906
ZNF385A	2.55404705734047	1.39781634535873	-0.869610284335751	0.00257645457098852
NCKAP1L	89.8433306242163	62.0646831760997	-0.533638850039792	0.00735363840666818
PDE1B	19.856243051379	19.169614963299	-0.050771320433444	0.790961626198766
TESPA1	16.8248105242515	15.9586608126925	-0.0762506663341683	0.340255244612876
ITGA7	1.75013840135527	0.524260173171291	-1.73911415829569	0.00665470439928539
BLOC1S1	37.7482484717882	20.0434548826248	-0.913278497820209	0.00865962708201725
RDH5	1.7144229294132	0.629459281417027	-1.44553808972504	0.0315278045828081
CD63	222.425906125113	237.062643112583	0.0919435077563971	0.0200722449378017
GDF11	9.94093954863955	10.9949191728317	0.145382881648499	0.0348889185441802
SARNP	131.767224230563	107.138787080055	-0.298510690624875	0.0143742653547428
ORMDL2	79.6961909601461	97.5413953590491	0.291503837737902	0.018109888270908
DNAJC14	66.4277927632245	18.4922619106526	-1.84486527681379	0.0002272203669803
TMEM198B	15.6494307092864	11.3936263447099	-0.457883177399787	0.211915977688801
WIBG	61.437583099109	57.1808877886451	-0.10358844343156	0.170176702697983
DGKA	7.15634071549907	0.890709874017877	-3.00619458383313	0.00505981051338746
PMEL	2.33434344933846	1.45841815663902	-0.678612411273134	0.0354525669146054
CDK2	159.694562024589	79.1059504581621	-1.01345706103299	8.95015430904953e-06
RAB5B	111.279618682681	89.3881234137212	-0.316034316336389	0.032377673166109
SUOX	38.951402104158	12.4980490451899	-1.63997235413648	1.21652640318015e-05
IKZF4	9.95085257759924	2.54348723778765	-1.96801228405707	0.00528948150838767
RPS26	838.99393609761	792.01579139752	-0.0831311881122086	0.310639375598146
PA2G4	234.205395861294	167.29466363329	-0.485382887482046	2.53656657638359e-05
RPL41	4253.27487597341	4708.96808229162	0.146836849098841	0.267094743961839
ZC3H10	13.8215067052092	12.824084875231	-0.108059015857229	0.10238113783788
ESYT1	93.591578495834	122.420421122745	0.387393611098162	0.000636423891070763
MYL6B	46.9827995795462	24.8901715415939	-0.916556508933502	0.00154168790188109
MYL6	1853.78037168033	2138.63892475324	0.206222597419936	0.109871947795998
SMARCC2	85.9957967350209	48.8058423734932	-0.817212288111541	0.0226423225318005
RNF41	32.6953269823726	31.1741467508915	-0.0687343781474952	0.337609293236566
NABP2	141.542911587427	49.1005726212041	-1.52742774669664	0.00224597050708656
ANKRD52	57.0883231671891	36.7335626681369	-0.636096862112523	0.00867773506854444
COQ10A	35.0765440043172	46.1678856687811	0.39638305340387	0.0107726868887697
CS	177.242849699483	158.295788203333	-0.163104557673078	0.0499057614580695
CNPY2	174.059344514029	131.847516722913	-0.400708869295826	0.00365667114456669
PAN2	22.5713144966487	13.1405727670809	-0.780462279150408	0.0733320328115914
IL23A	78.3853077123131	26.8231055065261	-1.54710698736596	0.00235815739224973
STAT2	115.338264454354	202.975369942567	0.815433455318516	0.00389761177432628
TIMELESS	85.595233610191	48.893328575423	-0.807892837128925	0.00489844059250141
SPRYD4	14.8816379444996	7.65349500282393	-0.959342708575306	6.66753163183952e-05
GLS2	12.0261048075171	1.92894719898909	-2.64028387859609	0.000142864107364604
RBMS2	4.74320199385789	1.35191093946573	-1.81086119470828	0.010662112610581
BAZ2A	42.5212535385377	50.5436075710868	0.24934451236611	0.0836470472807723
ATP5B	1394.59101861547	1526.3103071237	0.130206204095469	0.00477301801925238
SNORD59B	6.14359329938485	11.038733592428	0.845420050720186	0.115365157153763
SNORD59A	6.54449377927599	9.36473678886349	0.516956842636674	0.334091937154523
PTGES3	262.373778742942	284.632763733808	0.117478192009092	0.0424445606913775
NACA	388.663190062623	385.852774605	-0.010469997840993	0.848176663830045
PRIM1	57.4546754551433	32.9684656112548	-0.801337555036942	0.00380607562015717
HSD17B6	2.39523466674694	1.98313533533872	-0.272383872161711	0.142454771342302
RDH16	1.81296427136771	1.99395121568878	0.137279619236351	0.525230313207462
ZBTB39	13.8179951004829	9.65101749825669	-0.517795347844163	0.0388543530032404
NEMP1	72.6110340460428	49.433411002777	-0.554702339561857	0.0016475217759718
NAB2	7.68094396818022	5.016047110671	-0.614732727354739	0.050098622014526
STAT6	48.5022555313559	65.2266722955995	0.427410188217492	0.00538250950293833
LRP1	0.354988239522827	0.112749316328835	-1.65465254454817	0.000757724969811725
NXPH4	6.10555150652383	6.94321771075446	0.185482791266713	0.0220620223822041
SHMT2	257.306966857903	177.087992152941	-0.539024129847635	2.26944136441685e-05
NDUFA4L2	4.26785232544671	4.29015328001342	0.00751893627293693	0.962952266002126
STAC3	1.02463116947781	0.371074731075006	-1.46532301775841	0.107343825287385
R3HDM2	25.9676124745123	10.3454965511788	-1.32771048355285	0.0139749595334536
ARHGAP9	3.87752950107042	3.30985095150207	-0.228371506272623	0.180449419895372
MARS	175.507268189631	139.7797436334	-0.328375471534416	0.00077004381322574
MIR6758	2.02030774261552	6.10724981397179	1.59594779140632	0.00486211134195651
DDIT3	28.266112001456	36.6397181132954	0.374334949765038	0.0106603167525865
MIR616	6.04943234878074	11.4485389807625	0.920291820875655	0.020311490985199
MBD6	40.4882399053231	31.4352460088608	-0.36511987436111	0.225090845138634
DCTN2	160.749732478707	80.7210737759301	-0.993799065761253	0.0017917590157135
KIF5A	2.11839865314705	0.645947784246782	-1.71348465677781	0.00546496141381101
PIP4K2C	41.7961387951004	25.6992205569826	-0.701645065668472	0.000459703801273753
DTX3	43.226693413209	5.63231555860143	-2.94012241238063	0.00588675113214913
ARHGEF25	10.1814559500283	1.39694567664115	-2.86559605729013	0.00220693345575893
B4GALNT1	32.2753604754421	8.40232509053155	-1.94157269804974	0.00380864215677409
OS9	323.826620202742	286.320526636897	-0.177590484962634	0.0050894081789938
AGAP2	32.5103644396651	23.6669137189377	-0.458028144799402	0.00018036743817497
AGAP2-AS1	7.83904121899874	2.59640302195645	-1.59416287088863	0.00231331480574514
TSPAN31	69.9045439736115	60.3648897360491	-0.211676564307507	0.0496567616209892
CDK4	136.923177805022	102.280822820608	-0.420831009066964	0.00738902287539074
MARCH9	27.616560750231	39.0892547170506	0.501238414560413	0.00117208952932696
CYP27B1	3.08270405731605	1.62245711252539	-0.926016052897878	0.030959600438265
METTL1	14.6285705358762	17.455829407719	0.254920107548453	0.0895637336226153
METTL21B	4.33724329751918	1.10634094413425	-1.97098232000593	0.00294845590553348
TSFM	61.4602672015899	42.7552772969415	-0.523551535854516	0.00616790464959931
AVIL	2.48965416147477	5.14968466256274	1.04853874149373	0.00543678403669639
CTDSP2	117.040112787946	140.267096554303	0.261173560586728	0.000643455181307141
LOC100506844	28.2267251707595	15.2138229744895	-0.891679035527551	0.00525546907196485
XRCC6BP1	27.7518340296086	29.0170979649456	0.0643201232471979	0.489480844128799
LRIG3	8.06675765867052	6.04899889122213	-0.415292518932926	0.00735236758406077
SLC16A7	2.8046303392558	0.665602484004648	-2.07507790808662	0.0037721492340414
USP15	18.3231262719312	21.2292950119937	0.212390787143422	0.00116765915226065
MON2	25.2306852200837	18.1175162590147	-0.477794198825698	0.0218709696593967
PPM1H	11.0501695555747	10.7351668328522	-0.0417238947554559	0.608218570265331
DPY19L2	1.50682990550754	0.802042609836509	-0.909765781945733	0.058392434855027
TMEM5	25.0899900467113	22.57860057808	-0.152155827798051	0.0115022101541744
C12orf66	6.0450143627027	4.07301217268453	-0.569649641247251	0.00263644886725908
XPOT	118.818062325417	87.9703577675471	-0.433664782019322	0.00553278791244607
TBK1	65.2980629993285	52.7785922745999	-0.307087325113361	0.00205966881646815
RASSF3	27.2094663828685	33.0403496637802	0.280120291260807	0.00581375761180135
GNS	132.473504255207	109.205490778338	-0.278658442337082	0.00231632384202881
TBC1D30	7.08888119486671	3.47739236976191	-1.02755208958985	0.000126973937063121
LEMD3	52.6033654815148	47.9990203439567	-0.132150143007817	0.00214024548407997
MSRB3	10.9115004675126	4.86548846004691	-1.16519295028374	9.90552107737866e-05
LLPH	86.9825277878354	66.6897478885362	-0.383260640197388	0.00123776444448103
LLPH-AS1	6.55108482185093	3.89443250648209	-0.750320713146159	0.0816242291399838
TMBIM4	92.8874418931377	43.3468142568829	-1.09955759419492	0.000124941170554626
HELB	8.84760920499364	6.80876524711658	-0.377894471025595	0.0144146006884406
GRIP1	1.79986919437242	1.67772938592973	-0.101382031398172	0.636600819565195
CAND1	121.888344884464	101.817090253879	-0.259580438535136	0.00011283315179196
DYRK2	6.88792175458766	6.73173216275161	-0.033090977189046	0.321763481911754
IFNG-AS1	24.2312869095314	23.4807376030216	-0.045393298817569	0.648119247643908
MDM1	29.7720188668001	12.1307857664088	-1.29528405188012	0.0026858563961563
LOC100507195	1.33095371702325	1.22618804352449	-0.118280161212088	0.816487409470813
RAP1B	143.895937461257	193.368348616089	0.426325805655287	9.61894797581672e-05
LOC100507250	1.0165443884076	0.344390740977568	-1.5615549520633	0.0194644975254094
NUP107	97.3862574489254	29.1338513372648	-1.74102177184759	0.000801694870601335
SLC35E3	22.6758287712649	14.7020662080889	-0.62513635661505	0.00483619395230046
MDM2	94.3777332051761	137.351746476411	0.54135682902315	0.00781587343479336
CPM	0.830902667047425	0.641333190326933	-0.373605416257532	0.117269915961169
CPSF6	46.4255355253464	74.2459854371561	0.677394467944997	0.00171160171087054
