KB528_6	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
DDX23	132.121961079578	125.531836568234	-0.0738169912271475	0.138604070389964
RND1	15.7290464721267	20.6718759986746	0.394238106891758	0.0100394863934141
CCDC65	1.2621386575499	0.570962154452267	-1.1444033858138	0.0184574661826683
FKBP11	115.132489639293	96.4094706314222	-0.256048230687484	0.015164934702578
ARF3	120.811298608442	113.610452484629	-0.0886598128286242	0.308401990291533
DDN	0.497515935832038	0.428284173482818	-0.216174371209572	0.493317658079026
PRKAG1	122.663703440978	120.455901558064	-0.0262033363343546	0.331954354632381
KMT2D	17.484070225604	15.4352134085987	-0.179815647983828	0.232663381193908
RHEBL1	33.1313218608358	28.6489719935716	-0.209712392745249	0.000488321441544577
LMBR1L	34.9063501031819	39.6404838240223	0.18348505824745	0.177207690808127
TUBA1B	2334.63076923969	2019.3075590286	-0.209333737184765	0.00244138874801605
TUBA1A	78.9886762161616	117.790515776528	0.576505632269169	6.68648531861314e-05
TUBA1C	288.992610817415	300.126972422455	0.0545403745460407	0.346422742339948
TROAP	71.8756574346448	65.090013728853	-0.143067028573957	0.275472688256099
SPATS2	47.2981141654489	63.6993549202712	0.429496099796858	8.83413379476308e-05
LOC100335030	0.576843732084242	0.697276354698974	0.273550015960285	0.621704525224239
MCRS1	146.146111948462	102.632710837347	-0.509920832048635	0.000202727376319635
PRPF40B	12.5476852818362	8.41935637046132	-0.57563939563359	0.0284825715071024
FMNL3	2.85990947931153	3.1669523481343	0.147125675742727	0.235009629629575
TMBIM6	611.085026930014	703.290142065784	0.202746863443553	0.000239394511324347
BCDIN3D	10.5028218221216	9.9315108446923	-0.0806918813078642	0.468406262477073
RACGAP1	154.542124498601	121.304290591632	-0.349369555821137	0.000134244246836193
SMARCD1	94.2144899633612	97.7626439380076	0.0533343426427095	0.467749052709829
GPD1	0.632745463574197	0.879956198486285	0.475806453545785	0.0861573520473813
COX14	60.4741357430998	45.9551397533615	-0.396092020646677	0.144519472851423
CERS5	29.82655282462	25.6044333717922	-0.220203616724408	0.00673388581938462
LIMA1	35.0967758890548	28.2853928014755	-0.311281299731573	0.000120782200327708
LARP4	43.5022813142591	41.6397333980053	-0.0631302279976646	0.441516597691578
DIP2B	23.1988721722327	22.7289166250518	-0.0295257498672647	0.650099594953549
ATF1	33.0226323282022	26.03390033464	-0.343063657229357	0.00233169814289522
METTL7A	113.495568481007	175.596348843174	0.629626879861853	0.00319611618971369
SLC11A2	10.7930601595227	9.41097005558969	-0.197688626009307	0.0501669377994299
LETMD1	48.5765184392765	46.6448594489418	-0.0585409973502936	0.635134127060877
CSRNP2	25.0828602215969	30.5393211493384	0.28396612383529	0.00329155598438442
TFCP2	10.2357653079915	5.80708152893552	-0.817733779742466	0.0186613781986644
POU6F1	2.03496463056346	1.24691320103241	-0.706642678317016	0.0016428804864532
DAZAP2	278.092918849531	243.701836948727	-0.190449883753652	0.190037423860904
SMAGP	1.11756257173218	1.80663483024743	0.692949318593983	0.0714197710145909
BIN2	63.4449264754575	93.8831179251898	0.565360955449717	0.0036447333382705
GALNT6	8.8390435665381	6.07769732275142	-0.540365441913598	0.00329597276508185
SLC4A8	1.93371928408177	1.37977578382688	-0.486944530171694	0.00360018279653334
SCN8A	2.19656928279215	1.01071898172578	-1.11987007575333	0.0357146951257456
ACVR1B	5.73699231990787	3.73743119249971	-0.618247567658036	0.04365240040551
NR4A1	1.63924521321967	4.29841566032339	1.39077331727004	0.00336141438336072
ATG101	80.7518164721255	87.6025157297417	0.117477588208102	0.241926324744623
EIF4B	335.282599201181	317.547526071969	-0.0784050803273798	0.0494012026929844
LOC283335	0.651269075134995	0.7131840564327	0.131020727832711	0.480089434152422
TNS2	0.737333645897064	0.441240328050979	-0.740752936330503	0.0226254343574427
SPRYD3	52.4174027142811	50.8889011823058	-0.0426948295196807	0.492324865294218
IGFBP6	1.96047760631992	0.785117695526192	-1.32022431562695	0.0224037068464627
SOAT2	0.363301651586261	0.165543853864346	-1.13395447544093	0.0341820661456484
CSAD	16.0517176602767	27.881146490021	0.796562201594324	0.0465228459388816
ZNF740	40.4972853130247	36.528182470757	-0.148815230457757	0.029436363318906
ITGB7	6704.62391634878	10029.1715694951	0.580974127085294	3.02450161833429e-05
RARG	6.75490847180911	5.83840341742282	-0.210362320845075	0.125538171022001
MFSD5	55.2117729088561	41.8058450823597	-0.40127126159749	0.00701940861300347
ESPL1	57.2797667275554	38.5872742168877	-0.56990048090259	0.00152565470772261
PFDN5	458.416642159112	394.051740144963	-0.218274347827326	0.0202994571133289
C12orf10	112.115884432799	81.2137863184049	-0.465194136045928	0.00128975274325091
AAAS	76.1846687139738	70.5176605845716	-0.111516086980167	0.140582853039893
SP1	49.5018756766256	59.5953142410988	0.267715709960845	0.0807040374929902
PRR13	181.39342686084	162.471996217314	-0.158931102308621	0.108404340216784
PCBP2	598.283512705885	813.213677476481	0.442805173897754	0.0420629430020854
PCBP2-OT1	0.82558717698412	2.37841521783553	1.52650813108071	0.025397368254974
MAP3K12	9.87203956457066	8.15871224525751	-0.275006718365825	0.0508618339112065
TARBP2	51.9925140759163	43.2627175145552	-0.265179627878144	0.0172653126191276
NPFF	4.05206714721513	5.22776064825086	0.367535007821254	0.411058115847601
ATF7	14.9862539632015	16.1483193041593	0.107744213636481	0.501264349511152
ATP5G2	198.20624220959	153.020992742267	-0.373272810895983	0.0155910856785166
CALCOCO1	70.02205196937	78.0121302680819	0.155889129053501	0.413514849455994
HOXC4	1.77004456300731	0.420114455390275	-2.07493134999533	0.000141388622080475
LOC100240735	4.55901270827149	2.87216317748269	-0.666583714764431	0.03077337687045
SMUG1	24.6471465270511	20.7235555217121	-0.250149085058863	0.0390241362966609
CBX5	58.3664287606097	71.4057214061144	0.29090087787063	0.0359263079547513
HNRNPA1	38.2691913348072	36.6432053771912	-0.0626377065730831	0.563164571082684
COPZ1	212.181812721051	173.109080888883	-0.293619593140392	0.000125388331958711
ZNF385A	2.55404705734047	2.14140248595033	-0.254229124346209	0.207415748287196
NCKAP1L	89.8433306242163	69.8164644108503	-0.363844112613458	0.00384540082433328
PDE1B	19.856243051379	19.7662873125043	-0.00655076392938192	0.973716114995968
TESPA1	16.8248105242515	16.2553062132245	-0.0496795243495578	0.504760617865791
ITGA7	1.75013840135527	1.18158043717388	-0.566751169785828	0.0612234681244511
BLOC1S1	37.7482484717882	26.5381077324616	-0.508344199820555	0.00813228122305919
RDH5	1.7144229294132	1.75637990993993	0.0348818871774182	0.896997787428612
CD63	222.425906125113	216.705730927379	-0.0375875227381132	0.137142094733881
GDF11	9.94093954863955	10.2414808176014	0.0429702130917176	0.312231115472672
SARNP	131.767224230563	104.461591401841	-0.335018971638123	0.00940744911893327
ORMDL2	79.6961909601461	87.3807090186001	0.132804039076772	0.13455796680265
DNAJC14	66.4277927632245	45.7993754324581	-0.536459053527072	0.000730253113297812
TMEM198B	15.6494307092864	16.3486604232677	0.0630622528561439	0.818889259965131
WIBG	61.437583099109	56.0229213392412	-0.133104247486682	0.106161145983691
DGKA	7.15634071549907	2.14878828705563	-1.73569873032649	0.0096370863944889
PMEL	2.33434344933846	1.86951919821299	-0.320349552367645	0.0838274726619151
CDK2	159.694562024589	99.0473732848286	-0.689124565655907	7.47172575295905e-06
RAB5B	111.279618682681	101.421834503486	-0.13382110636455	0.15560483008085
SUOX	38.951402104158	25.6326329915589	-0.60369358052585	0.000191367200139849
IKZF4	9.95085257759924	5.22516807727437	-0.929342694486974	0.00869086209856315
RPS26	838.99393609761	818.082900426667	-0.0364133374278969	0.571107806122862
PA2G4	234.205395861294	186.56787176952	-0.328073748611407	0.000773137211877629
RPL41	4253.27487597341	4029.27504053443	-0.078053806879665	0.51543258272765
ZC3H10	13.8215067052092	16.4151772747282	0.248115435432692	0.0196837178110864
ESYT1	93.591578495834	103.327987063556	0.142780445557694	0.0235899865549494
MYL6B	46.9827995795462	31.5811044846546	-0.573071054861666	0.00290769718145835
MYL6	1853.78037168033	1851.23453020952	-0.00198264975452942	0.984416201356012
SMARCC2	85.9957967350209	57.8031449815936	-0.573118156406043	0.0326322857858375
RNF41	32.6953269823726	30.0802775866688	-0.120266571043044	0.154695435131887
NABP2	141.542911587427	75.2517632207412	-0.911442210355523	0.00504684268990002
ANKRD52	57.0883231671891	49.4763491442262	-0.206456639350504	0.0810115710711882
COQ10A	35.0765440043172	44.4804872446161	0.342665981604276	0.0372530182803643
CS	177.242849699483	164.651567805703	-0.106311178400189	0.116872579676644
CNPY2	174.059344514029	125.968739548086	-0.466513509996123	0.00714763271818671
PAN2	22.5713144966487	22.7879505224941	0.0137807390146844	0.951806866560642
IL23A	78.3853077123131	26.2844251744486	-1.57637508127566	0.00388360279715041
STAT2	115.338264454354	140.67648652108	0.286509989555566	0.0716038824815598
TIMELESS	85.595233610191	62.5012811608081	-0.453644699404598	0.00530810014959688
SPRYD4	14.8816379444996	10.2350907609902	-0.540009429423086	0.000328847642277414
GLS2	12.0261048075171	3.8241351691617	-1.65296401347597	0.00021962041788686
RBMS2	4.74320199385789	2.58901239079728	-0.873459438420803	0.0260279495811448
BAZ2A	42.5212535385377	53.2454046541688	0.32447289033129	0.0302501411542774
ATP5B	1394.59101861547	1585.80802111998	0.185376032491663	0.00197315553572075
SNORD59B	6.14359329938485	13.4421965767746	1.12961428767179	0.0488235357032293
SNORD59A	6.54449377927599	10.8696063553236	0.731946185633593	0.254480826989511
PTGES3	262.373778742942	272.525456985828	0.0547674540565587	0.16977233856081
NACA	388.663190062623	363.223986917072	-0.0976609980249986	0.126699375829468
PRIM1	57.4546754551433	43.1914370986916	-0.411678979187787	0.00886176557692312
HSD17B6	2.39523466674694	1.68614774593261	-0.506436051488886	0.052233880590141
RDH16	1.81296427136771	2.30498747150031	0.346408415332537	0.166881270522652
ZBTB39	13.8179951004829	13.0442360278596	-0.083135854258537	0.463085270923662
NEMP1	72.6110340460428	56.4458265100664	-0.363321883278969	0.0039345228139613
NAB2	7.68094396818022	7.11245975917343	-0.110935040365547	0.192483959032392
STAT6	48.5022555313559	56.5367446286837	0.221136976120194	0.0583752550553089
LRP1	0.354988239522827	0.149173796361082	-1.25077709380993	0.00704026870799045
NXPH4	6.10555150652383	7.96090816073075	0.382811401377542	0.0022573415472009
SHMT2	257.306966857903	232.536652721327	-0.146032386531414	0.000577417779901836
NDUFA4L2	4.26785232544671	5.18089277129657	0.279690467045304	0.286204051627818
STAC3	1.02463116947781	0.463679990154509	-1.14390331014724	0.141507429967877
R3HDM2	25.9676124745123	18.6613868503097	-0.476657168896175	0.0512059502640563
ARHGAP9	3.87752950107042	2.63038462041377	-0.559863988765783	0.000419392753235337
MARS	175.507268189631	170.471651697217	-0.0419989287359844	0.0717656410442147
MIR6758	2.02030774261552	5.18524266438477	1.35983643966852	0.119315087103708
DDIT3	28.266112001456	45.8517319414584	0.697902774889237	0.00605038176633855
MIR616	6.04943234878074	19.9755478499482	1.72336339318178	0.0248525547255911
MBD6	40.4882399053231	44.2789250552703	0.129117270818958	0.627390641518334
DCTN2	160.749732478707	121.191706126299	-0.407525366673958	0.00745528541908528
KIF5A	2.11839865314705	1.10570769316138	-0.938004067441907	0.0178729718256555
PIP4K2C	41.7961387951004	38.4779400070738	-0.11933810598415	0.0679779742521957
DTX3	43.226693413209	17.5850703939821	-1.29757137264241	0.00486958929761818
ARHGEF25	10.1814559500283	3.17476689830817	-1.68122130828295	0.00580201293917758
B4GALNT1	32.2753604754421	18.1170078457778	-0.83308850513317	0.00564984742923706
OS9	323.826620202742	303.237281495822	-0.0947744509197596	0.0354586846388402
AGAP2	32.5103644396651	28.4759163492115	-0.191157460348726	0.0133175923993666
AGAP2-AS1	7.83904121899874	3.64241557284058	-1.10578167872859	0.000100298257218292
TSPAN31	69.9045439736115	67.7031931109559	-0.0461623597358958	0.441688465710687
CDK4	136.923177805022	110.218926324694	-0.312994702253377	0.00886628628915662
MARCH9	27.616560750231	36.3460057214491	0.396263162886003	0.00534670429962485
CYP27B1	3.08270405731605	1.42827315365722	-1.10992447835956	0.0105432524060195
METTL1	14.6285705358762	17.0946162844991	0.224753239451021	0.126900286860401
METTL21B	4.33724329751918	2.32008390606285	-0.902601391896978	0.0127009661198612
TSFM	61.4602672015899	49.4688968682879	-0.31313231065764	0.0206420698666594
AVIL	2.48965416147477	4.02388525193731	0.692643813722899	0.0241017626502442
CTDSP2	117.040112787946	147.172167010964	0.330501791904959	0.00190043124208758
LOC100506844	28.2267251707595	23.4529132509174	-0.267294617681949	0.0722855064659605
XRCC6BP1	27.7518340296086	26.3734019430727	-0.0734994391810758	0.481886105743371
LRIG3	8.06675765867052	7.92198499585622	-0.0261269463768842	0.712499070169036
SLC16A7	2.8046303392558	1.31957359948536	-1.08773881125754	0.00382377487706972
USP15	18.3231262719312	22.6060972482094	0.303046268971582	0.000197343125135844
MON2	25.2306852200837	24.0037013511877	-0.0719225024648091	0.49578688411586
PPM1H	11.0501695555747	11.6277220618838	0.0734999854447836	0.0505917939003361
DPY19L2	1.50682990550754	1.256670100425	-0.261910606492246	0.38975920785837
TMEM5	25.0899900467113	23.8739820828644	-0.0716726762842963	0.256142238596568
C12orf66	6.0450143627027	5.96196693627016	-0.0199573927733479	0.837961557815049
XPOT	118.818062325417	101.732195457267	-0.223977841520045	0.0319105237571789
TBK1	65.2980629993285	63.9635117731466	-0.0297910473963678	0.411983951772183
RASSF3	27.2094663828685	30.7091028249554	0.174557700668429	0.0265667339311475
GNS	132.473504255207	124.976175396472	-0.0840507425703455	0.0716437124529536
TBC1D30	7.08888119486671	4.51711052447765	-0.650157737574402	0.00126775507783251
LEMD3	52.6033654815148	54.5700306862052	0.0529537511218606	0.0381755686900477
MSRB3	10.9115004675126	6.42264334953519	-0.764610413195838	0.000441474151737681
LLPH	86.9825277878354	85.4588633732294	-0.0254955064833038	0.589679476519526
LLPH-AS1	6.55108482185093	5.71136758477463	-0.197897588680571	0.461640972911056
TMBIM4	92.8874418931377	61.1599311913209	-0.602896778118652	6.11404907679437e-05
HELB	8.84760920499364	8.97607640384014	0.0207972923606212	0.755030802258617
GRIP1	1.79986919437242	2.1580721330833	0.261851024998934	0.241165808146384
CAND1	121.888344884464	127.241488589096	0.0620089748207356	0.03126351713309
DYRK2	6.88792175458766	9.51625504581045	0.466325183949921	0.00173351104144772
IFNG-AS1	24.2312869095314	19.7222027635154	-0.297050332874152	0.071844498548192
MDM1	29.7720188668001	20.4922427533678	-0.538879167982529	0.00881639341564042
LOC100507195	1.33095371702325	1.08074475542105	-0.300434568200271	0.310293275955552
RAP1B	143.895937461257	181.760668320309	0.337014182847533	0.000632451331911676
LOC100507250	1.0165443884076	0.609911644477679	-0.737001047933326	0.101610479585656
NUP107	97.3862574489254	55.6359742435902	-0.807700170529802	0.000632826922566386
SLC35E3	22.6758287712649	16.7645262148177	-0.435743568841751	0.0060794228367235
MDM2	94.3777332051761	131.196937852519	0.475215621837379	0.00496460529954545
CPM	0.830902667047425	1.07086145364563	0.366020445620286	0.080050097944068
CPSF6	46.4255355253464	71.0400852709332	0.613714761431657	0.000765872383357233
YEATS4	109.317110661234	76.9648229872627	-0.506248120605083	0.0309057661045106
FRS2	11.3903654625197	11.8384414745109	0.0556651263215105	0.481237709338171
CCT2	254.025788399017	211.253977008676	-0.265996463708038	0.0142906750384199
BEST3	5.66494968805681	2.04027905623627	-1.47329665490617	0.000131159327318583
RAB3IP	19.156890716435	24.0639445662515	0.329009727119704	0.008368201981767
MYRFL	0.112266476751802	0.455541229540756	2.02065443636771	0.0153145406371782
LINC01481	5.89632070513383	6.57173781834879	0.156459928850459	0.122067657382303
CNOT2	50.1540370513017	53.3332813131343	0.0886702596718003	0.168006641820439
KCNMB4	3.06860247732271	3.64563684579071	0.248589093092501	0.00166281409149349
ZFC3H1	32.0658106948515	40.9745726999983	0.353693022206277	0.0673042188788082
THAP2	4.67236751219267	4.34625912443841	-0.104379565342259	0.340343787797085
TMEM19	33.1568006720539	30.3711934300321	-0.126601206640481	0.0807332564877435
RAB21	87.1493694264745	89.7074321997137	0.0417372907003757	0.41187571049691
TBC1D15	15.2109341196559	14.0775663443307	-0.111710803225414	0.0360989115088501
ATXN7L3B	96.5949571522511	93.7392917101245	-0.043293979599965	0.247440493273097
CAPS2	2.62649740196854	2.33313435672705	-0.170870768156422	0.433150259385603
GLIPR1	18.7153917422703	12.0772118099075	-0.63193781925203	0.0482306895568323
KRR1	76.0542487250537	59.482550403079	-0.354562339076996	0.00113191079658311
PHLDA1	8.11513850314803	31.6206077260305	1.96217747261348	1.98820938420713e-05
NAP1L1	246.651290108457	256.777981938848	0.0580486669584137	0.288073990459236
BBS10	14.6469707512618	11.980592958015	-0.289903007524176	0.0868179413019199
OSBPL8	62.8760088704596	63.5676634324228	0.0157834162980971	0.821506389136189
ZDHHC17	28.8050911417305	28.6206244355381	-0.00926867397048976	0.901128078871579
CSRP2	12.8562479816969	13.425857129382	0.0625445329760835	0.45223796592048
E2F7	55.8154570454379	57.0493053668053	0.0315446155882917	0.749859790236017
SYT1	1.56898202979893	4.009519809411	1.353600637474	0.000311154222004914
PAWR	29.7198058431805	27.6314458872396	-0.105113634016063	0.191084298770339
PPP1R12A	55.0977424776986	61.423696915221	0.156802138183858	0.115156654984967
OTOGL	0.242637609534416	0.221411887329989	-0.132070509005432	0.526620128480236
CCDC59	67.0228819814493	52.7392777374674	-0.34577591002916	0.0626572946205911
METTL25	11.2865985818008	10.0752263660973	-0.163798516673578	0.118550268681215
TMTC2	10.0654798980532	9.22939387346167	-0.125108148883208	0.168305419746118
SLC6A15	3.27557140922879	2.66439412318118	-0.29793909560308	0.0304150792479016
LRRIQ1	2.61739791862856	0.926882966775081	-1.49767417854109	0.00246882148545199
C12orf29	44.2780115591665	42.144307314448	-0.071252664083895	0.155717735295931
CEP290	15.5634677369036	13.4140074944707	-0.214423233585711	0.177188111833909
TMTC3	9.63287974716548	9.50472296667117	-0.0193225785163797	0.716760807532361
KITLG	1.70070672926557	2.01231316564866	0.242720458228843	0.0301927605088434
DUSP6	20.7174475224207	21.2876149639628	0.0391680533999175	0.096980805771873
POC1B	31.0105428239333	28.4102796570841	-0.126345747030436	0.135832068891487
ATP2B1	17.9326135157156	32.3218445853432	0.849923770806556	9.50084673250399e-05
C12orf79	0.125662595136076	0.37953319922041	1.59467080972013	0.031347180747459
BTG1	99.0250592085881	157.588851426994	0.670299911551952	1.55270419616318e-05
C12orf74	1.71689330110002	0.735883171288877	-1.22225173617862	0.00282089847474308
PLEKHG7	0.999710896216714	0.433461331919013	-1.20560764628461	0.10877917861959
EEA1	14.8866966957031	16.1007647451127	0.113105553681872	0.158150032664235
NUDT4	0.778248028099197	1.32581967360361	0.768582644676268	0.0033445612299179
UBE2N	122.326554270642	114.922801794958	-0.0900725426172742	0.0304126858198766
MRPL42	50.3305275477212	37.5695658798645	-0.421869274171147	0.00138053843377384
SOCS2-AS1	4.19196963612262	3.26038209760164	-0.362587217240852	0.154379476143507
SOCS2	7.03378665603837	6.59230992945825	-0.0935175061230357	0.215956980407315
CRADD	37.3718464138323	28.7587762753012	-0.377949555593343	0.0006736014421752
PLXNC1	58.1373904764185	45.1415321418508	-0.365010931242326	0.024319132055589
CEP83	23.3269811767767	25.5606773219272	0.131926450800515	0.0306039036564392
CEP83-AS1	0.827506425809206	1.14537644196202	0.468979415620976	0.251413218692438
TMCC3	6.49277017159268	10.7358254996845	0.725527079792156	0.00338202114726303
NDUFA12	319.600650857472	299.182131770552	-0.0952463313968974	0.0476679355452298
NR2C1	24.7811591350917	25.2420842153081	0.0265873663139503	0.852496123171838
FGD6	5.82089978906398	7.42992462674864	0.35210539456741	0.0284448695941816
VEZT	52.4676782258136	61.8024528341306	0.236235147422089	0.0109031776188667
MIR3685	8.41285552670241	15.0981591532479	0.843705185008515	0.00448138301060212
METAP2	124.276357767895	103.229485196226	-0.26769676214536	0.00267405518084506
SNRPF	149.481692118725	99.6219414303582	-0.585433368487621	0.00790680526916945
AMDHD1	4.62376621407022	3.08655470926886	-0.583071091030889	0.0237822578230131
LTA4H	120.837443924577	145.438018921255	0.267336880998423	0.00670205999581779
ELK3	37.0542001670894	60.7525093150109	0.713306914722742	0.00331715617798142
CDK17	17.9549110381271	22.3877828406599	0.318333154066041	0.00213129185198664
NEDD1	55.6274744348507	39.1787643664082	-0.505725708604008	0.000403678574124214
TMPO-AS1	25.7201369748228	18.94583493033	-0.441017606026621	0.008187379786034
TMPO	245.541457631291	182.29470333205	-0.429693988428071	0.000158249638734933
SLC25A3	648.527023591762	643.648912980091	-0.0108927263256725	0.82999965231602
SNORA53	2.2467126323285	2.12020001400207	-0.0836152359912972	0.822628162573612
IKBIP	11.220302923978	7.19818560546938	-0.640406418329535	0.0116835608286871
APAF1	15.0856522189351	12.8697878848295	-0.229188796090791	0.0539989326971015
UHRF1BP1L	35.8026577482398	35.7723035310873	-0.00122366482352739	0.983904427384093
GOLGA2P5	11.8401264492267	7.29566405759586	-0.698573284055591	0.0324711872013332
ACTR6	54.6958765219092	35.783667578982	-0.612130812246369	0.00229040712347845
DEPDC4	2.61710418483262	1.62970726375985	-0.683358514502665	0.00770306331334364
SCYL2	89.5620358730999	101.570332643551	0.181519843222569	0.0216831652797334
GAS2L3	12.5102793478595	11.2775054202121	-0.149666025025771	0.145227770977487
UTP20	16.6022145479341	13.0058021669242	-0.352220309612579	0.00273353264312356
ARL1	94.0985688074869	65.1319887188015	-0.530806502320994	0.00080262463051163
CHPT1	55.828842658654	37.6204034053511	-0.569495330085452	0.00712399393350981
SYCP3	27.8687556035963	22.023191440429	-0.339625035718445	0.0339842931800931
GNPTAB	88.4554424793142	86.157022655746	-0.037982516407774	0.286540752580209
DRAM1	5.28231016032993	3.56138753756432	-0.568729581220864	0.0232081904955464
CCDC53	70.5234687404874	57.1335703249298	-0.303764748285229	0.0010987842510375
NUP37	104.924842823341	72.057810933991	-0.542129572604122	0.000185223422398475
PARPBP	30.4102495068351	22.4714919240955	-0.43646174238916	0.00240464554229399
IGF1	8.5629223881885	6.28776578300183	-0.445555770632669	0.0447873641052779
PAH	0.395934875304783	0.162853862842467	-1.28168521009047	0.149665709227879
NT5DC3	6.91679680934276	9.888353731977	0.515626277252628	0.0140250053120253
TTC41P	1.18854482183147	0.762439878851103	-0.640500825103051	0.0136625513938604
HSP90B1	1921.48166016381	1772.29117087758	-0.11660356179383	0.0840249752003311
C12orf73	11.8003048127856	5.8306263267119	-1.01710135484564	0.000463372587604199
TDG	50.1741968035248	39.7231751013774	-0.336964673776033	0.000707747946452475
GLT8D2	1.68102460787691	1.66063907354511	-0.0176022945043847	0.93140457980365
HCFC2	17.5513093641853	14.6744232661163	-0.258274858917058	0.00664118685269298
NFYB	33.8006928393446	27.5539756075294	-0.294792326729031	0.00020371511512531
TXNRD1	116.53973723556	150.820610606294	0.372011632704946	0.0031244802936689
CHST11	16.8051596928046	24.1410711287491	0.522585437186913	0.00187557493922178
SLC41A2	15.9727140239212	24.8676290183945	0.63865949072559	0.00253891422742867
C12orf45	20.9387612577659	21.0266416672798	0.00604234953036206	0.912251663814165
ALDH1L2	28.5959583686993	23.2403756035381	-0.299177871714284	0.0613766164514544
KIAA1033	73.1456897348536	93.6056815865233	0.355823246766695	0.00129930886251961
APPL2	42.4187600829194	34.7261424639005	-0.288680292373595	0.0454018761701479
C12orf75	61.5291593784674	38.0341032114741	-0.69397669352452	0.000119438399196329
NUAK1	7.38404547362058	7.51291263222232	0.0249608875913261	0.21092563857377
CKAP4	60.9350282570436	52.697295858815	-0.209542861630792	0.0160819902871361
TCP11L2	17.7878086942382	16.6600785424237	-0.0944935916983984	0.410675000723961
POLR3B	28.0219202815144	23.9030325191681	-0.229362162921034	0.00400669971106312
RIC8B	12.2551768745609	10.9452819611233	-0.163082186026827	0.0684413849889847
TMEM263	39.3861205544718	30.102840476311	-0.387787696904071	0.0105245720489788
MTERF2	19.7219457136701	12.5230435274584	-0.655216662044407	0.00642427368815638
CRY1	35.5878045047709	41.9597613763615	0.23762354103612	0.0108019289701847
PWP1	94.4176788672986	73.5704445790202	-0.359930707195084	0.00468297978224525
PRDM4	37.6795291445306	35.9254562352884	-0.0687744583809488	0.299156199899973
LOC728739	2.71320039521018	2.48861606264871	-0.124651935901208	0.615784566766205
FICD	20.6300430345653	17.8804571858445	-0.206363205412645	0.0275195741142976
SART3	61.0451200864516	70.0676762686299	0.198873079774643	0.0138000264960451
ISCU	173.390152623145	173.967885905302	0.004799046616122	0.939397692523142
TMEM119	0.844847283031857	5.4457262506658	2.68836197739863	0.00879579547230865
SELPLG	127.980694968787	232.298909349369	0.860056174917836	1.35741430734274e-05
MIR4496	5.65435136438474	3.8634070213859	-0.54948785801021	0.211574259441959
CORO1C	118.170196668968	195.264454336134	0.724563123125695	6.61523015251063e-06
SSH1	16.930834585302	17.18179746249	0.0212278800502976	0.804183442782334
USP30	14.6350428757868	10.6643303759486	-0.456633592120472	0.0220895000606663
USP30-AS1	10.7311790742737	9.39985148967324	-0.191098730409323	0.218460803320327
ALKBH2	21.1440796622599	18.089874272808	-0.225071384529441	0.0712986043085776
UNG	127.666231105535	87.5944404026715	-0.543465759019646	6.01832575163444e-06
ACACB	15.3721700376845	14.8320502200723	-0.0516028058968539	0.630518183642911
KCTD10	62.6312053751149	64.669774994004	0.0462099460743874	0.0727480744513963
UBE3B	13.9616118987126	14.0443872023604	0.00852816336890348	0.935823296032542
MMAB	10.5846520055625	6.80948433020005	-0.636356383425665	0.0124098251524792
MVK	22.1875494559253	17.6560455711028	-0.329588076867291	0.0392672198665751
FAM222A	6.94075265025015	15.6476720196056	1.17278401513631	2.70431409606768e-05
GLTP	29.0017195941555	23.2903016784579	-0.316409117406479	0.0235509989505991
TCHP	20.4640167818876	17.6211556695749	-0.215780807065071	0.0779755309551943
GIT2	15.355294350533	18.8507924862403	0.295889007525981	0.0200497333287234
ANKRD13A	51.9503703150653	69.2738239971404	0.415176281453914	0.0170253908459423
C12orf76	4.90059721595339	4.7528879649744	-0.0441531805001437	0.722363788517126
IFT81	5.33913494663672	3.00262668573229	-0.830380896701535	5.93684230067474e-05
ATP2A2	62.8701101032456	81.8462657161556	0.380542304710814	0.00192418013787012
ANAPC7	24.202589668631	20.5160805348371	-0.238406283958543	0.00124682024431385
ARPC3	314.123739478413	256.222540666865	-0.29393557736334	0.00291119442607795
GPN3	31.1154691579821	18.5771715406728	-0.744101137773065	0.00827630828868234
FAM216A	3.4205132294207	2.64672674383592	-0.370003555629872	0.127185762514564
VPS29	63.0346773352295	64.7928850366311	0.039689679815701	0.549026723941247
PPTC7	10.7994826708813	13.4884941094961	0.320767086633247	0.0382039418691536
TCTN1	4.3453136867682	4.02698653311823	-0.10975968078966	0.562684669450481
HVCN1	0.724784284250659	0.86911220043438	0.261990764488845	0.372338361252304
PPP1CC	130.578430291476	129.256579838433	-0.0146788806033645	0.573020865605319
FAM109A	4.6641650690751	4.4735517286209	-0.0601981490770239	0.370187300572411
SH2B3	5.27668225937241	6.56020425500346	0.314109621680751	0.00550713402878622
ATXN2	11.0060874554488	11.2659287257215	0.0336645518385321	0.838358491500788
BRAP	15.5363727610091	15.6990911680277	0.0150313222821998	0.834761085964731
ACAD10	5.87016101885873	5.25976629921027	-0.158401377657089	0.227813839221838
ALDH2	5.14408186725875	4.76742234071386	-0.109704165274955	0.49435292458922
MAPKAPK5-AS1	15.4878567161136	12.2445741231148	-0.338994914289504	0.0045295517055923
MAPKAPK5	28.1593636676632	22.3737728649665	-0.331806175979301	0.0101622161358778
ADAM1A	3.46638502238871	2.83768456603488	-0.288717678234796	0.268522665089423
TMEM116	2.49597441572412	2.93036185561017	0.231475680443465	0.232000242658559
