CCS1477_0	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
MLF2	106.569903501602	101.637136567994	-0.0683724269647853	0.0922786533956448
PTMS	91.3589304130285	80.6613335798747	-0.179668502284989	0.10600925068806
CDCA3	34.285946063093	30.9241567527774	-0.148883075511136	0.0917151530093714
USP5	98.2600213580319	88.9924955305148	-0.142920869601913	0.0309067111598862
TPI1	864.941867286928	802.823131763968	-0.10752098681425	0.0343268572595028
SPSB2	18.4497425341656	18.1248106174646	-0.0256347628688334	0.74470631934011
RPL13P5	9.73265661510948	8.38919579658044	-0.214301137244476	0.0843091266024155
DSTNP2	11.293265481803	9.38653849993654	-0.266797571680313	0.0439552681395775
LRRC23	5.06512005361393	4.40534120537468	-0.201342700193761	0.11084859752369
ENO2	254.011276668895	239.345092653028	-0.0858003194911509	0.135125294489852
ATN1	65.9887054774801	60.7376085093286	-0.119629011440656	0.00904740797836177
C12orf57	410.589544216662	413.250252699487	0.00931881245391734	0.896938306423669
PTPN6	269.229698365552	252.456216752888	-0.0928043561759966	0.0443149908751751
PHB2	523.034578460769	507.587597935693	-0.0432495082328479	0.173741107470126
SCARNA12	9.88891232789407	11.1916099123103	0.178533828663006	0.619575223895262
EMG1	80.6554065295651	81.4597455548436	0.014316063983907	0.78879600325037
LPCAT3	25.6830610360541	24.7699895776287	-0.0522238987928384	0.479144794621642
C1S	0.895334827791099	1.22284893673734	0.449746981033535	0.140753426416764
C1R	10.5922261662278	9.91917614553427	-0.0947136270001905	0.134141379963809
C1RL	6.71650200244554	7.43385500671793	0.146400485781803	0.334437391043295
C1RL-AS1	5.22076866334531	5.06530733619813	-0.0436124262438295	0.768172766185038
CLSTN3	22.9253922579167	22.5668738782313	-0.0227398386965666	0.731460654228337
PEX5	15.1817315043681	14.075946433185	-0.109104413204411	0.213257649094045
SLC2A3	7.84109034292715	8.04730363394534	0.0374511859807218	0.703234006994878
FOXJ2	15.3771025712226	15.2552771663493	-0.0114752974210669	0.871797140802612
C3AR1	1.59130922417067	1.25903920301023	-0.337891002980559	0.142631767064485
NECAP1	34.0040757104997	36.8912717780429	0.117571847512692	0.284510878510201
CLEC4A	1.49973196336251	1.54651933504815	0.0443201896120152	0.877884417715748
FAM66C	0.287732588746652	0.195470334927021	-0.557778953649573	0.23860312427484
FAM86FP	13.8960795319001	14.1828026146728	0.0294647305264403	0.699155234577695
LOC101927905	1.43155099372452	1.21761169689974	-0.233524938775232	0.65799929404514
RIMKLB	0.489122985823936	0.586084757517853	0.260912053006023	0.104643674332247
PHC1	1.85908253057657	2.01377697700145	0.115313098230105	0.411763555597648
M6PR	150.433784876708	153.553482127052	0.029612620388853	0.522947127323533
KLRG1	0.582409718338562	0.570146809322691	-0.0307009768875549	0.915416398626142
A2M-AS1	0.557670643751198	0.695169689770568	0.317951851990735	0.32074591139555
LOC642846	9.23334876106002	9.15796823718521	-0.0118264197146065	0.906878879352343
DDX12P	19.0313814619145	18.3197874362337	-0.0549775246713593	0.583289710228623
LOC374443	11.97330676621	12.401604189973	0.0507051020079515	0.366755999872417
CLEC2D	7.22940734210064	7.53502757047886	0.0597354089546188	0.769133333603051
KLRF1	1.73940164332477	1.9811084640646	0.187716766520008	0.605627329170536
CLEC2B	2.29460085313427	2.57699460438565	0.167446298537317	0.510153464430793
CLEC9A	10.5023310321059	11.6159118034314	0.145392829428006	0.158014861881149
CLEC7A	51.405222785813	55.6530301392298	0.114545294980883	0.168322723776227
GABARAPL1	24.5596127965505	25.6694659175988	0.063765463758796	0.16799610442062
KLRAP1	2.40027497668751	2.12172622012437	-0.17796118304485	0.370538331239555
MAGOHB	19.9300106028164	19.8566705104192	-0.0053187400647494	0.864225517861837
STYK1	0.472700451980509	0.505799876019065	0.0976404392154534	0.819409295931014
YBX3	181.262832027796	167.471219962226	-0.114169941769695	0.0167522468320068
TAS2R10	0.739516738506978	1.13167324492314	0.613802752633076	0.110456832860727
TAS2R14	3.82824456246336	4.3683500761187	0.190405479850979	0.450938883336307
TAS2R20	1.70783788084346	1.71268312180227	0.00408721932895001	0.97939422867426
TAS2R19	0.23103354912973	0.246038425613426	0.0907812840842331	0.851715763079127
SMIM10L1	23.72025650369	23.5724283485851	-0.00901922322858656	0.882489468503579
LINC01252	0.539352105965184	0.625683950395266	0.214206680415501	0.527277713948644
ETV6	17.8997971015136	16.7777995037966	-0.0933897231076678	0.307933942779428
LRP6	4.97120711141863	5.20782809273345	0.0670856164156125	0.645689840566591
MANSC1	0.328424120650775	0.268069922704157	-0.292950728907309	0.486126871202929
LOH12CR2	0.927771284657195	0.755809331763028	-0.295746862936213	0.345014496478992
LOH12CR1	11.2315951586764	11.2671525775816	0.00456012532187361	0.961002766315017
DUSP16	21.6615633657178	20.4333622316337	-0.0842107558236204	0.113728641297864
CREBL2	39.0191967511362	40.6851826484843	0.0603193884767631	0.109000781254926
GPR19	0.998437479292288	1.0054371187103	0.0100788603818992	0.967236617810378
CDKN1B	239.235564288783	242.873628586089	0.021773975801896	0.604063525818274
APOLD1	3.34419494500291	3.70962418751648	0.149614088836676	0.263805190932214
MIR613	6.62479250526596	4.96635784461493	-0.415687051883653	0.625943659930702
DDX47	86.5116826463061	83.9913157726814	-0.0426548001664013	0.37582293887119
RPL13AP20	1.93419518185068	2.57381077662184	0.412172606136667	0.270969602831178
GPRC5D	237.224924832543	230.455468957162	-0.0417675946497621	0.29982508926823
HEBP1	81.9191426813559	79.4774416066284	-0.0436551842821813	0.416513328443958
HTR7P1	0.411098124076127	0.454470696267106	0.144704485540968	0.180380732042894
KIAA1467	29.3919389880031	28.0855852819721	-0.0655906689247348	0.443556356661875
EMP1	8.46338797010388	8.62610310121659	0.0274736568735199	0.887207431235491
ATF7IP	13.8191592429481	13.3951804526416	-0.0449558283719548	0.66609631261963
H2AFJ	6.55199559905085	6.21849271809879	-0.0753694557451643	0.382336268288227
WBP11	106.400108528949	100.562383115787	-0.0814088783028808	0.120670618266504
C12orf60	1.9762283097578	2.67125505202003	0.434768103126686	0.0631377429407768
ERP27	3.08913562011253	3.5120277230489	0.185101023219169	0.175192667708764
ARHGDIB	1266.5560835136	1203.20055152663	-0.074033828033363	0.102280031192958
PTPRO	1.25499229227855	1.17672469631288	-0.0929016732944255	0.379778737451108
EPS8	5.70506844774696	5.70359473162102	-0.000372720786822415	0.997204004587396
STRAP	226.386231722841	220.640880091862	-0.0370861029301201	0.297055175411732
DERA	39.232480923718	38.9381542929347	-0.0108640687399969	0.869808253708336
MGST1	22.4774062110941	22.455545828917	-0.00140377455810271	0.982410513063643
PLEKHA5	3.95367899850598	3.87095855755583	-0.0305048803396822	0.527587664430529
AEBP2	11.2922249935985	10.4089519122821	-0.117504969824074	0.0397837762232166
PYROXD1	32.515359761018	33.9226581734367	0.0611278373204597	0.424233534368369
RECQL	60.4571557445308	60.7738273736739	0.00753704401794013	0.726677888788181
GOLT1B	54.9237183425066	57.0639694034542	0.0551508057067418	0.248502382027085
LDHB	1075.35809523423	1114.05574936189	0.051004270952762	0.243947248479736
CMAS	87.4732097008804	81.0675120953313	-0.109717363918153	0.0100843596850267
C2CD5	38.5955651070045	39.3302954370486	0.0272059418595259	0.726710606081312
ETNK1	45.3909329264742	46.5491222480858	0.0363498234089735	0.710907201159546
BCAT1	2.27635493418699	2.13303023406629	-0.0938211083978148	0.411622151697467
LRMP	263.712237131915	272.517388586155	0.0473837685926587	0.216106388178454
LYRM5	24.6956986810425	28.5324696366363	0.208344839777426	0.0528961209128888
KRAS	47.7891416471327	48.4920980442159	0.0210668190786431	0.795458846101019
RASSF8-AS1	1.42278695303416	1.31231169043896	-0.116609231279344	0.526046858480849
RASSF8	5.64424936708915	5.61424487517075	-0.00768973776545404	0.937932007635408
BHLHE41	40.5164057491668	40.4598567790673	-0.00201498388404066	0.971630406168905
SSPN	1.3387132048024	1.3280551225059	-0.0115318936309236	0.943814180278288
ITPR2	19.8367563777856	19.1426837244092	-0.0513830378093074	0.521597274076103
ASUN	71.9991269092454	70.8787290950305	-0.0226266763548817	0.459356869007048
FGFR1OP2	66.6971514578445	69.0844306680491	0.05073546455155	0.280834492869096
TM7SF3	33.0759672463246	32.9011791098511	-0.00764405802790846	0.841592830637931
MED21	20.3610719851115	22.2143480283408	0.125678280620907	0.0553577017767765
STK38L	105.167944321187	108.520068567647	0.0452668328172941	0.519076709943149
ARNTL2	26.5971098432495	25.7772267454733	-0.0451724257197546	0.604663983306381
SMCO2	1.07850246619004	1.19235405973883	0.144783220368793	0.680392854848689
PPFIBP1	5.15630688085924	4.81161761524362	-0.0998161347167113	0.474747003717401
MRPS35	111.29048170239	106.59965896378	-0.0621273865407374	0.0845121594506772
KLHL42	14.7545756733924	14.57315426281	-0.0178492579266182	0.827845082899704
CCDC91	27.8903528014106	28.0190342303417	0.0066410453431028	0.901769407409839
FAR2	10.6384914871187	10.0877971274659	-0.0766824271221242	0.345111441017152
LOC100506606	2.9078838695417	3.64061312064649	0.32421178279556	0.0675758992852941
ERGIC2	119.70305951235	135.317096973801	0.176884104850735	0.0205324871457737
TMTC1	21.3023511675673	21.1315896393683	-0.0116113721736481	0.905068481980671
IPO8	40.7551902292552	40.5395383050344	-0.00765414183719525	0.935497283296285
CAPRIN2	17.0210702882857	19.5305374643717	0.198409894727888	0.0845231481351186
DDX11-AS1	1.9250290649042	2.35162971935864	0.288780687181251	0.180617231444278
DDX11	55.4329520061287	53.3062223196365	-0.0564398929493348	0.2643242277781
FAM60A	69.3227480842371	71.2313313090844	0.0391831076397512	0.600868432134381
DENND5B	7.76536591945747	7.39322722576962	-0.0708496546069383	0.327163786334255
METTL20	2.28714248351807	2.18236238245055	-0.067655563164195	0.598340625407749
AMN1	2.97741539263246	3.18301961733547	0.0963355360043325	0.540838015567859
KIAA1551	39.5606235443106	40.4328866753141	0.0314640417439989	0.743857954143996
BICD1	8.17586818296732	7.451634630468	-0.133814998730083	0.338875361593584
FGD4	18.8512690078274	19.153881018385	0.0229751006523974	0.843185308988506
DNM1L	62.1587062679902	61.7463345564912	-0.00960298008527331	0.850244268064276
YARS2	22.1354582252111	23.1721668241591	0.0660337176869629	0.078995101316526
PKP2	96.7717613366958	93.6240234968532	-0.0477073543393327	0.406362320616574
ALG10	9.03875740367516	9.84410909816567	0.123136193809048	0.422110509713173
ALG10B	6.20511652445522	6.20314852972289	-0.000457633077990768	0.997668243507203
CPNE8	16.3641299453399	16.9387032158447	0.0497865311946008	0.450402887934198
KIF21A	27.3484909850014	27.1816363947916	-0.00882891908322945	0.890326653425777
ABCD2	6.65150243795804	6.44612845242638	-0.0452473152762417	0.639135944859782
SLC2A13	4.07336493570569	4.30891932802202	0.0811050162119436	0.550917130894578
CNTN1	5.8322297380238	6.0320322713982	0.0485965969034799	0.44968623214194
GXYLT1	25.4617671942319	24.7563402359356	-0.0405344994036504	0.721899036663561
YAF2	6.52333999702479	6.44719993621131	-0.0169380998016011	0.863397273178308
ZCRB1	65.3776236217333	65.3606977293402	-0.000373553842550112	0.996419055209099
PPHLN1	40.6735629893401	42.3468690559526	0.0581639309818972	0.0798648005500092
PRICKLE1	1.65857711376703	1.7655053131188	0.0901350725098019	0.41017342894806
PUS7L	18.9915516432076	19.2797105897465	0.0217256142189657	0.773423809668866
IRAK4	29.7794546206605	29.1163556529595	-0.032487540730412	0.625324574108868
TWF1	28.8340322562034	31.5078577781275	0.127939066058189	0.125191212160368
TMEM117	5.82998411227073	5.76277135154554	-0.0167291725286173	0.86689323437835
NELL2	1.19555047189652	1.1093593022545	-0.107948331688639	0.0392807554170848
PLEKHA8P1	8.6548663019573	8.23257730403523	-0.0721673795855684	0.507359019161504
ANO6	32.308832659788	31.8767415003565	-0.0194244640844335	0.858257761767924
LINC00938	22.427042047372	23.6371598229693	0.075817342902509	0.128629547086112
ARID2	25.8710607143079	25.9408629123474	0.00388726527917547	0.975081158499617
SCAF11	63.6126249800255	63.7385503224708	0.00285308597812874	0.96903104462867
SLC38A1	167.839790731149	164.232039875101	-0.0313491756232839	0.727676404698968
SLC38A2	326.259012958621	333.362387318727	0.0310735798886238	0.744365775013457
LOC100288798	6.9567188970505	6.08502216324655	-0.193144508699503	0.184723766626113
PCED1B	8.25203973912144	8.92749364221376	0.11350443259679	0.197709840177905
PCED1B-AS1	13.8762674095833	12.7245666664352	-0.125003021850504	0.0311951480500001
RPAP3	34.7941558538542	36.6897866330314	0.0765335083168605	0.189698576526479
SLC48A1	29.4699365610911	27.8868066969562	-0.0796612132248733	0.139666975685859
HDAC7	74.7841450874176	70.4377142313764	-0.086384345036124	0.0727124379263442
VDR	25.127672666316	23.5277398457622	-0.0949143174403753	0.104693953105897
TMEM106C	250.399040969467	248.933057835954	-0.00847120655149724	0.781301258919456
SENP1	24.4277716356939	23.5778410254108	-0.0510906435095587	0.455942997887879
PFKM	71.2129645654883	67.7463460006635	-0.0719967780291624	0.0449608133380157
ASB8	37.0997969183775	36.6737029136666	-0.0166653485211222	0.66016974907202
CCDC184	0.0820869189116666	0.0744260794211546	-0.141344097009028	0.738379462860722
ZNF641	6.11896707105292	6.38598899933947	0.0616219322936021	0.522071996823894
KANSL2	36.2232031283889	38.3481668347231	0.0822434880416391	0.107662430436165
CCNT1	27.2709471588885	27.5517284706074	0.014778021805934	0.901921449271894
ADCY6	21.1251736716608	19.6792840090502	-0.102285469858723	0.106178893788101
CACNB3	14.5131342718235	12.9679324887442	-0.162410633703999	0.0232388040630175
DDX23	107.982936476386	99.7721137204116	-0.114094810796081	0.00844156284803773
RND1	5.6845478007444	5.84377207428598	0.0398543205927448	0.814881311184656
CCDC65	0.834980430590829	0.972376832667926	0.219773135306914	0.245545409511362
FKBP11	129.785494689332	119.03353165825	-0.124761114454137	0.0593924691298208
ARF3	84.426570723095	85.6017432526595	0.0199430617022775	0.760178186990119
DDN	5.29665323677567	5.28558878971544	-0.00301687084473479	0.976080580606595
PRKAG1	72.6744455660465	72.9475836693497	0.00541203073867293	0.872103664971291
KMT2D	13.3018143464032	12.1248319940439	-0.133658283519939	0.408242564292764
RHEBL1	27.3090664447939	27.7273723708461	0.0219309068407768	0.735404111198531
LMBR1L	16.173695430415	17.1283652667969	0.0827381178170506	0.24208261129544
TUBA1B	1552.314300387	1431.11824459099	-0.117277814541898	0.0378899675672842
TUBA1A	36.205691561487	35.1424711285201	-0.0430008663319419	0.665590946005618
TUBA1C	173.045564027679	163.33625992813	-0.0833068605327993	0.176314815587587
TROAP	34.6812862316291	31.3470210037423	-0.14582905892185	0.141356966829338
SPATS2	96.3026989747731	96.6180401279341	0.00471635683276162	0.921133796107344
LOC100335030	0.902051041418865	0.700218211813243	-0.365404483891566	0.106077953471783
MCRS1	86.1444464177492	83.9968362889713	-0.0364228010964774	0.192585516202265
PRPF40B	8.65925378812175	9.15362503717966	0.0801004896288363	0.224283189619792
FMNL3	5.86948122595524	5.59990058237621	-0.0678317818164323	0.53889002369545
TMBIM6	596.263466859177	570.679369530962	-0.0632695358602839	0.117908541925584
BCDIN3D	8.06506991312174	7.90017465157535	-0.0298024918848184	0.456704446355027
RACGAP1	74.8104593605473	69.5384314956206	-0.105429463437719	0.150239968805879
SMARCD1	91.8650169993982	89.6813678194646	-0.0347072929418532	0.316647898920443
GPD1	1.09818183650931	1.16797685173052	0.0888947265698445	0.554806571052128
COX14	69.5644875684927	68.4871250976237	-0.0225182019854908	0.699890604298092
CERS5	18.5524643651416	18.2225291656742	-0.0258876264694705	0.72430521249813
LIMA1	8.48383226085815	8.24141869791704	-0.0418233888965071	0.70854986012718
LARP4	44.4005399948145	44.6686126944027	0.00868422591639579	0.933627194368146
DIP2B	11.649947483687	11.6345448156658	-0.00190868288869863	0.986660654840256
ATF1	34.0728750900333	34.7511491052177	0.0284369957036412	0.65390825561208
METTL7A	415.092131792492	417.577972226585	0.0086140244589209	0.867416624877295
SLC11A2	11.2890421315658	11.3846497957115	0.0121668337810689	0.908618018097911
LETMD1	61.360385400843	60.4202363001651	-0.0222757179724675	0.702067992452018
CSRNP2	8.89367404342685	8.54342523320965	-0.0579649386760231	0.653896383465309
TFCP2	4.88018337197087	4.90529509909594	0.00740457277111647	0.945566687225442
POU6F1	3.88170503761951	3.69159208814501	-0.072447347403547	0.534903089717859
DAZAP2	201.777621450123	206.521017327514	0.0335224316368296	0.618465045260252
SMAGP	0.940504497985368	0.821162092307001	-0.195767814316646	0.22352099361326
BIN2	163.981497577526	162.196850516665	-0.0157872352476664	0.618265202393036
GALNT6	12.5693909117865	11.52453410171	-0.125206312751097	0.0871408140514777
SLC4A8	0.625246430728949	0.653947763262974	0.064750482506748	0.257240696341958
SCN8A	0.516715224084534	0.512813458588391	-0.0109352653831535	0.960003835399654
ACVR1B	2.37374472375419	2.28286578408151	-0.056318751553464	0.784878251292421
NR4A1	1.82301984432906	1.71452725209908	-0.0885194299666723	0.523591434272478
ATG101	67.1157545645942	62.0874531065752	-0.112349708355768	0.214295411626953
EIF4B	487.490824133485	465.052114903171	-0.0679826664870893	0.135760396295
LOC283335	0.953522317298767	0.933953973628615	-0.0299152514296922	0.931362424121271
TNS2	0.34855119412419	0.371941130397204	0.0937037241843473	0.711327639375459
SPRYD3	39.9256148010473	37.6226057027855	-0.0857148514920089	0.0368265370196253
IGFBP6	0.969350366399866	1.1130161017698	0.199384344733141	0.403622727601033
SOAT2	1.34256062697334	1.5372690615723	0.195382457321834	0.42587540569165
CSAD	15.442142719684	15.3247296848271	-0.0110113256371182	0.941200179355923
ZNF740	17.5364329262818	16.6818204221776	-0.0720785869503382	0.10208101756704
ITGB7	12712.4300137027	11822.2486983756	-0.104735356341425	0.00275304812901616
RARG	10.1304635633215	9.15914888488645	-0.145414745384571	0.182703454413874
MFSD5	32.449624766595	31.4805948497516	-0.0437389936987378	0.463828618088147
ESPL1	34.6475199635235	30.209083263478	-0.197769685172796	0.0360545883427589
PFDN5	454.577715197171	508.246618297128	0.161001750367106	0.0424249229357691
C12orf10	80.1988259169572	74.7909152891451	-0.100718076958457	0.0224801699454958
AAAS	75.6250882701707	73.8779581757953	-0.0337209272451754	0.393620625171514
SP1	47.3473301289134	48.2175485042495	0.0262752269500022	0.810499584301184
PRR13	153.807898698229	150.041317399957	-0.0357697584202339	0.473748442864676
PCBP2	639.725483521493	642.205149282742	0.00558127852945465	0.919499212955375
PCBP2-OT1	1.20861995960884	1.24608191053044	0.0440382337082615	0.930327729919103
MAP3K12	11.158645785514	11.1735023126968	0.00191951451862557	0.985345419987143
TARBP2	44.4985983948246	44.3790884441848	-0.00387986058531818	0.904751974731212
NPFF	3.06794380493303	3.77749900469681	0.300159317811932	0.380385222902225
ATF7	10.157795537682	10.1003516423705	-0.00818181882860117	0.95139672658168
ATP5G2	217.573389000424	209.546410041354	-0.0542323086478667	0.229009878876246
CALCOCO1	44.2883046430279	47.8829105681684	0.112585077436801	0.197249428360204
HOXC4	0.361549938190993	0.42936429923175	0.248007309401257	0.608479952522015
LOC100240735	2.03853415698497	1.98193668782714	-0.0406212533905512	0.896599305202055
SMUG1	12.5815760700147	12.2308588373297	-0.0407869453247126	0.385831214474377
CBX5	48.2052077815217	46.3531510611048	-0.0565215986146181	0.710917971546625
HNRNPA1	56.1050299368263	54.7310805139662	-0.0357697784972595	0.679290346892173
COPZ1	169.803524342474	169.277526933032	-0.0044759473285756	0.887937169218248
ZNF385A	0.423521456031338	0.342342947556777	-0.306992767353261	0.394142743859111
NCKAP1L	61.6411231860658	61.0167868161363	-0.0146869413272491	0.870468638792241
PDE1B	22.3329339467127	22.8959595013511	0.0359202303954548	0.711437138640556
TESPA1	15.4800377835206	15.3389275969662	-0.0132113707580046	0.879604165771023
ITGA7	0.862007075664859	0.779725710954566	-0.144733004265946	0.617902049858469
BLOC1S1	28.23088776568	30.4481971119824	0.10908230893813	0.175708588642347
RDH5	0.704145558113422	0.972711880561461	0.466138851020509	0.157814372491124
CD63	243.691813740926	237.259541585864	-0.0385916803243852	0.40016334295762
GDF11	8.30605813422568	8.0804429792388	-0.0397295838849142	0.66018530347297
SARNP	127.049827985167	129.693016375287	0.0297063742779677	0.572180887267969
ORMDL2	66.4877010318972	65.5177980534612	-0.0212006228157292	0.731060530111909
DNAJC14	27.6097881223651	25.8855551068127	-0.0930325600916287	0.13958033738154
TMEM198B	12.1710941189282	12.5747634252825	0.0470723934461766	0.601852909725383
WIBG	50.7899903711646	49.7388842705364	-0.0301700546814888	0.551538963490824
DGKA	4.87995401008859	4.98203060578325	0.029866332888136	0.795115443716438
PMEL	1.33067762234406	1.18399845849553	-0.168493895283166	0.324828915561133
CDK2	76.0460464728896	72.4239215388496	-0.0704069496584007	0.265639273832353
RAB5B	57.3144100415227	57.8583775088984	0.0136279588222181	0.82242289559515
SUOX	10.1121024805153	11.0004659197417	0.121481640126877	0.0914173161852827
IKZF4	3.37633568651399	3.12495689979077	-0.111622056820423	0.437352239004782
RPS26	792.858123005455	754.572396419049	-0.0714034029845033	0.20945966528496
PA2G4	285.865360366218	279.463675650047	-0.0326750369985633	0.389794179631955
RPL41	4745.94578589346	4866.23601138598	0.03611067200269	0.673513018860727
ZC3H10	5.75194733323558	5.7684499579953	0.004133237871101	0.962665780256642
ESYT1	88.8127479894865	82.6321281508788	-0.104063948598558	0.0890167292854505
MYL6B	47.3224393580969	42.9546741399431	-0.139709315383006	0.201981097665052
MYL6	1681.43613871152	1718.80632545198	0.0317130055051457	0.564719390799107
SMARCC2	56.908988912691	54.5269803750355	-0.0616862843943426	0.369789366093192
RNF41	47.9488779574794	46.9937538690135	-0.0290280403415966	0.639757585214972
NABP2	98.1402483178834	92.0592419272616	-0.0922823592007185	0.0375154773625391
ANKRD52	23.8222720285384	22.5073288275471	-0.0819161678195642	0.490851668528458
COQ10A	20.6298560734585	20.85364541966	0.0155658466809626	0.650850679831375
CS	197.684188185955	184.227011110769	-0.101712878497469	0.0921586778707015
CNPY2	155.750019650161	157.841491140654	0.0192441452224791	0.661707253171279
PAN2	30.4565297815477	32.2734511599055	0.0835962901493709	0.424639241243233
IL23A	61.2317620397445	68.1991697910999	0.155473977502019	0.0259516597195877
STAT2	136.442358724582	134.426273771411	-0.0214764585313756	0.787265246570102
TIMELESS	53.1553427832865	49.7030890038209	-0.096879191299037	0.106141009463129
SPRYD4	13.142502926474	13.8387626830129	0.0744749019261274	0.381058657837954
GLS2	4.26325093317184	4.29328388062921	0.010127595629558	0.949535533357438
RBMS2	1.54286248318751	1.5937253901587	0.0467935856220541	0.65032062525695
BAZ2A	47.1054233093924	46.4385400322731	-0.0205705523320702	0.859710365969298
ATP5B	1317.13747172177	1270.26279922602	-0.0522789289467959	0.0273724984491001
SNORD59B	9.16050125167664	12.4740860207597	0.44543566468464	0.0893471926000258
SNORD59A	7.44339119614112	10.1674917179164	0.449931850047474	0.340657814291866
PTGES3	328.334288245721	323.234625440284	-0.0225836694191218	0.504209557872134
NACA	526.268903684515	549.96130271125	0.0635299579039466	0.258103623022719
PRIM1	54.1282648031303	57.3522639053748	0.0834682957290424	0.293776962171641
HSD17B6	1.95035775830188	1.76971924093417	-0.140218284379697	0.568009170369343
RDH16	1.27075745154906	1.3048200890495	0.0381622085309586	0.909656726225258
ZBTB39	9.49216813105265	9.17283141987841	-0.0493705288007245	0.623685923153275
NEMP1	67.7653491342845	65.3084653086666	-0.0532777533410704	0.51607749527283
NAB2	2.83243316927618	3.11645537123727	0.137864136653114	0.131455670916506
STAT6	88.0843007940903	87.7434671296618	-0.00559319678729367	0.901569184373226
LRP1	0.163415117618623	0.132319011611801	-0.304521091025959	0.155886615879524
NXPH4	6.56134693621423	6.06744740395097	-0.112902309384573	0.410287128593364
SHMT2	337.712702879731	320.638901673446	-0.0748469747543292	0.0680593577765669
NDUFA4L2	6.27685101972063	6.7438923767646	0.10354054589783	0.260102453528854
STAC3	1.36088229292004	1.313695259715	-0.0509116390396335	0.883008955286715
R3HDM2	23.0646985324175	23.8078715729707	0.0457522134821897	0.517341114323423
ARHGAP9	8.7021977399022	8.76903068405584	0.0110375784766047	0.934588291301344
MARS	274.46528787352	254.365510456026	-0.109720632332865	0.00649368786725674
MIR6758	4.74968530282664	5.7148457721678	0.266882635835839	0.5106123472676
DDIT3	51.097673020689	54.1186081987677	0.0828671445510205	0.279186883610603
MIR616	12.0977751871179	15.8142348802904	0.3864820010363	0.123786667438813
MBD6	38.5926429912167	34.3174059812113	-0.169385344195683	0.0659623142352588
DCTN2	108.74392500684	106.918834550965	-0.0244187899229953	0.568033335480313
KIF5A	0.511038339744396	0.475303159071971	-0.104583540405791	0.415811218576453
PIP4K2C	17.160110544005	17.8677190818222	0.0582966311385311	0.42061403483797
DTX3	29.7162389769097	28.769269586283	-0.046722939926465	0.560212665959603
ARHGEF25	5.64013862961099	5.49032828425176	-0.0388382080751624	0.714440789781953
B4GALNT1	25.6917575617932	24.3786374127414	-0.0756880956191281	0.1154142826829
OS9	233.402453560394	219.165478317064	-0.090799155758006	0.0425253005515618
AGAP2	25.8415808944218	22.0427752336344	-0.229388457787597	0.00262714374771024
AGAP2-AS1	2.79313756135853	3.15078999368921	0.173826971361741	0.106180978753611
TSPAN31	56.2102701689028	55.2365350387347	-0.0252109262267594	0.577843649147393
CDK4	175.968750539393	171.410969362768	-0.037859813217736	0.340455598265203
MARCH9	62.469843441625	56.0191015549811	-0.157241068927396	0.100179604762256
CYP27B1	2.54029394438967	2.58083121478787	0.0228403480413992	0.915721291456298
METTL1	28.6097071149045	26.6978909251438	-0.0997789518194554	0.290947664990237
METTL21B	3.46541815930133	3.66488340063025	0.080737851725238	0.403549928151557
TSFM	46.894029212867	46.4688751901504	-0.0131395192543188	0.644772268197706
AVIL	5.71713917858987	6.06611715131918	0.0854799483369756	0.352937082902607
CTDSP2	111.373624007101	106.162732680801	-0.0691301957491638	0.328480134596834
LOC100506844	20.1810740624751	20.5456574210923	0.0258305361247191	0.794391646805235
XRCC6BP1	24.0974127094162	27.2180704051956	0.175686536693667	0.00540147331227627
LRIG3	4.33486460897333	4.0693090650336	-0.0912030767705283	0.521216637767826
SLC16A7	3.07721941519208	3.00519323327722	-0.0341695570257081	0.813587518258907
USP15	17.0618992668828	17.6577818888648	0.0495258768548558	0.371247179852489
MON2	13.9085292696384	14.2836251639262	0.0383923068408979	0.743369224938604
PPM1H	9.57369725583432	9.04891019357396	-0.0813321336336435	0.350674566933481
DPY19L2	2.12976336808125	2.67253809724049	0.327517368189403	0.199777061897498
TMEM5	22.9948822844244	23.3782545181022	0.0238544062073972	0.519649466699876
C12orf66	6.31169505858565	6.3521807894417	0.00922446853120038	0.89801268451796
XPOT	222.343986748562	226.619581037081	0.0274791346319833	0.684050466074041
TBK1	47.1207444680846	48.3385435991495	0.0368116738194104	0.553695037315269
RASSF3	29.2750283360159	28.3849770871874	-0.0445429901004911	0.617694440900106
GNS	95.6065933641086	92.6192030994741	-0.0457987708478247	0.441078661714661
TBC1D30	8.08270482465007	8.06856131144079	-0.00252670984572367	0.974210603298532
LEMD3	42.6447449990088	42.5748218364783	-0.00236748029143967	0.970747661401328
MSRB3	9.20684774049563	8.72645459915261	-0.0773116559951733	0.361813367081412
LLPH	83.3536921556121	81.0291590971108	-0.0408049361978172	0.603368891617589
LLPH-AS1	3.70623960607178	3.19039323265808	-0.216221899050377	0.270812240603585
TMBIM4	92.5085348185169	97.0117661603557	0.0685732619739897	0.100995126792425
HELB	6.23054663955235	5.71488007864224	-0.124635519075082	0.466801048673338
GRIP1	1.90243341815407	1.97910631621981	0.0570031522385322	0.663809306558749
CAND1	83.1053957348554	81.7160117645488	-0.024323355495388	0.725728092959436
DYRK2	10.0668263346291	10.304944061413	0.0337277421662798	0.827380308028236
IFNG-AS1	116.606689907792	122.509595714375	0.0712441939335071	0.293375346463135
