GNE781_0	Lenalidomide_6	LOG2_FOLD_CHANGE	P_VALUE
CASP1P2	4.08892222785768	3.17822640892365	-0.363498720424365	0.319244048639508
CARD17	5.69570117175897	2.72087430936108	-1.06580314355506	0.025550929132553
MSANTD4	12.8208860424597	13.9728405090508	0.1241293639241	0.283108198539131
KBTBD3	2.70557503910686	3.16989548200594	0.228500017503634	0.223828846666458
AASDHPPT	48.2911304017845	54.2245104314542	0.167186887915145	0.167914320104779
GUCY1A2	0.325797681661308	0.396633021955551	0.283828457288219	0.432207885902756
CWF19L2	21.8094280635055	31.1669586550458	0.515065443424997	0.0035045844346501
ALKBH8	8.9793155874965	11.3090187189034	0.332796361826831	0.134205150888516
ELMOD1	1.09003023237038	1.30239474544312	0.256798634915736	0.352455877512579
SLC35F2	32.5289431668611	34.0726000590522	0.066888091394134	0.755853199331331
RAB39A	0.898037737453174	3.00026693993343	1.74024288952018	0.00566409855063547
CUL5	16.8067722593951	18.6128036970481	0.147252707234584	0.403291179756669
ACAT1	118.550887692695	99.9250597270392	-0.246588030477957	0.178755674654188
NPAT	11.5461056118018	16.7043018580556	0.532813360936173	0.247456638148996
ATM	13.3956441792665	12.0029152969578	-0.15837910655553	0.662890930367056
C11orf65	1.36773692430541	1.92833966197417	0.495568429932233	0.195266813542905
KDELC2	14.2448479038037	20.2040352605984	0.504203247023711	0.0294119099128692
EXPH5	3.06194327151593	3.78823696216083	0.307079022887348	0.453780034411115
DDX10	26.9609027752746	34.157490747438	0.341333191237582	0.029911144535125
ZC3H12C	4.34179791776455	3.91690910392079	-0.148576930126968	0.716070997635208
RDX	27.5246529748787	26.8557349463265	-0.0354941712180985	0.759290008729047
FDX1	27.2260059004029	30.6164435278339	0.169321353818162	0.507805280714818
ARHGAP20	0.335421485091989	0.525203197107388	0.646900596211189	0.2152812383394
COLCA1	1.98490507858356	1.45120155349637	-0.451822111604581	0.228748548847253
POU2AF1	221.1655561375	249.699289898843	0.17506499774984	0.416561741272267
SIK2	6.07233575399461	10.1440015603528	0.740303404368394	0.0579102356706307
PPP2R1B	17.7975484240113	27.05857309037	0.604407235510023	0.00559947662676311
ALG9	12.6069379107652	14.1021129526522	0.161693438049402	0.367399943172262
FDXACB1	4.93600907760254	5.39781748181461	0.129031147617229	0.574963807589219
C11orf1	26.7110646653634	31.6928557048295	0.246720179618665	0.2876980233159
DIXDC1	0.784120453610878	0.943955593526392	0.267643699819176	0.303772707726334
DLAT	47.7273655459828	49.2829558637654	0.0462720829910401	0.686499850401737
PIH1D2	0.284336225095498	1.09536825940799	1.94574616243437	0.0110809581373018
C11orf57	30.5843901615687	35.9749548141314	0.234197365190302	0.261545955741425
TIMM8B	145.185396251844	183.910018884901	0.341103731318455	0.0917423801283893
SDHD	191.632165761077	197.671761419676	0.0447670482305423	0.487933645792853
BCO2	0.619549977708872	0.515123010394126	-0.26630367977148	0.132361677565302
PTS	40.0032541168026	52.5350845466086	0.393163858118794	0.0125248395462293
LOC283140	0.16843500090837	0.364648991314816	1.11431644076414	0.104957215278286
NCAM1	3.22346703658282	3.35165776927621	0.0562616155480523	0.833258201985638
TTC12	11.1326047077357	11.868145495447	0.0923033373902081	0.545403816624577
ANKK1	0.292860327984302	0.147265733843753	-0.991790993728314	0.147142905705386
TMPRSS5	0.590371574993796	0.698656663405047	0.242960394208492	0.465791750094666
ZW10	26.4093356288871	38.46144607986	0.542364997837064	0.0180510603529778
USP28	43.5361104012897	42.3122316347455	-0.0411377417452771	0.907343676448647
C11orf71	11.1728722159211	10.5032078761679	-0.0891700865982328	0.370950205059139
RBM7	11.1516372568287	13.1076893787932	0.233157851194666	0.411035904180006
REXO2	149.980698197256	157.979511653808	0.0749606228911829	0.339260510592288
CADM1	154.143164933692	227.866218296553	0.563916139107777	0.0470868378822411
BUD13	29.4898539512902	39.0861651808923	0.406439368515368	0.0049208606045313
ZPR1	65.6143374657661	86.6753269648087	0.401610279433523	0.00380850303463546
SIK3	16.3713611016251	18.4384012344404	0.171539296021868	0.577790462853221
PAFAH1B2	17.1431142627851	19.4457057027233	0.181822375468114	0.261793190684413
SIDT2	17.1859344741913	18.2337246154142	0.0853809923216615	0.600490143600256
LOC100652768	3.46060261671102	2.93498555234415	-0.23766988379461	0.3897214087544
TAGLN	2.94391427029947	2.29299240076459	-0.360504085624995	0.0576552215486373
PCSK7	35.2132301835029	37.5565400678276	0.0929465847379824	0.49779054225555
RNF214	10.6786958004287	12.1342360184187	0.184347818043354	0.498057822861608
BACE1-AS	5.04817191397064	3.49926743226289	-0.528708114632465	0.0186575239136751
CEP164	12.0507790699627	15.4952718490217	0.362701647625616	0.0306090875676952
IL10RA	62.145518310176	92.9130538248938	0.580230948822029	0.0309501398401874
MPZL3	8.90499962826792	10.5909004633258	0.250137799663222	0.0484319007920541
MPZL2	3.9498489973886	7.91301652966702	1.00243027074845	0.00038688894336883
CD3E	1.22859487406031	0.478485279632205	-1.36046282252657	0.00780160025925858
UBE4A	34.4300756301475	40.7383191648453	0.242717106943227	0.311378942570193
ATP5L	480.006782740199	351.90851985137	-0.447854349236879	0.422229937217876
KMT2A	11.5308329324763	11.2313558996191	-0.0379646233117972	0.919880778865614
IFT46	17.8436226598291	21.7998993340596	0.288912928261456	0.1010493748417
ARCN1	91.095406115127	84.7923276068917	-0.103444572519888	0.714362000034904
DDX6	92.7871801179078	99.5313023620171	0.101224831164814	0.662958878579251
BCL9L	5.98878901568025	7.87328770258315	0.394701890344688	0.223782832500815
CCDC84	15.4219836887091	22.264375086146	0.529748771743475	0.156753344164308
RPS25	3394.18279285073	3259.30284659277	-0.0585008528840823	0.415399768382096
TRAPPC4	117.544970716319	94.3721001618272	-0.316780498696033	0.340044206169914
SLC37A4	65.9506099593043	65.5126536972535	-0.00961241410334628	0.934190293806995
HYOU1	296.063646198308	303.763021219653	0.0370389009985589	0.734034383441224
VPS11	30.6307543947509	43.647335080327	0.510912672717526	0.0536939130833094
HMBS	71.9841580002823	77.8675308346102	0.11334244074339	0.537423520193391
H2AFX	207.294187237302	271.271430985174	0.388057455631734	0.0275426957725551
DPAGT1	67.0586379109211	67.2977147609744	0.00513433631004434	0.986495547204719
C2CD2L	27.4142749309093	27.9237764870003	0.026566751838482	0.721265594609393
HINFP	24.9588621996128	24.0054133596818	-0.0561923889123413	0.735744966923142
NLRX1	5.11102755988489	6.62245606922629	0.373752997637776	0.0102710675056453
CCDC153	2.38795657611844	2.68399782856662	0.168606902253939	0.446776876829602
CBL	19.2618422320903	18.936976873581	-0.0245396560813062	0.947666559463297
MCAM	1.40543465892836	1.30220990949035	-0.110054359692052	0.66708158252828
RNF26	42.1632389687996	52.8021585678741	0.324611209908243	0.0839140405378514
PVRL1	92.3407984226654	75.974530874206	-0.28145234521712	0.0609199992087459
LOC102724301	1.44648955963543	0.993555153816746	-0.54188394923612	0.146784134008941
OAF	28.2974643056096	37.6848194235818	0.413310698593981	0.0118479224252464
TMEM136	3.28459160290883	4.41447813428866	0.426528896123948	0.000752866358948087
ARHGEF12	46.6471204320049	58.2859434876829	0.321359973265099	0.352663191597095
GRIK4	2.13900125201395	3.98500757685902	0.897645140323123	0.0114542357774429
TBCEL	18.9307269138962	22.1285746611105	0.225180718093891	0.263769545066115
TECTA	0.493716059268269	0.578465824582614	0.228550155415263	0.372767198394714
SC5D	7.64386325775198	6.01135076085589	-0.346612766531659	0.29096968297585
SORL1	2.13849524764921	1.44706333207343	-0.563467936992485	0.0935912852726988
UBASH3B	2.64756467067896	4.02408327644083	0.603994236716603	0.0506273706798886
C11orf63	7.24715594739989	8.5562270412236	0.239559826031691	0.226698628192438
HSPA8	1433.6842310263	3733.6217319279	1.38084846437087	0.00117523454477686
SCN3B	0.782610591638123	0.590328353973539	-0.406776998090708	0.303812264902496
ZNF202	11.9631229001669	13.3713009263591	0.160545790137087	0.4139138482432
VWA5A	3.57961241622096	5.13755629505853	0.521278909653511	0.0194062762640735
TBRG1	25.4258061657442	27.5710953563517	0.116863066741001	0.416988044095852
SIAE	11.0284713148132	10.691050584291	-0.044829198804478	0.877792063945545
SPA17	1.80670751622228	2.79329889358933	0.628606985245118	0.111293635724627
NRGN	19.8944765850731	17.4301701514075	-0.19078128989616	0.488492292046831
ESAM	30.7285001936817	23.6334401482813	-0.378747705895885	0.00141189468888866
LOC101929340	1.97435418624919	2.60184689933901	0.398155248865462	0.395514678753685
MSANTD2	13.8303280006992	15.626869881303	0.176193458311162	0.54313758925065
LOC100507283	0.756081371001326	0.519839575877488	-0.540475036824429	0.17078702564448
ROBO3	0.650748641937888	0.617202568109082	-0.0763563310298022	0.751825329432304
CCDC15	7.33551001493506	11.0520649279574	0.59134676219344	0.0077585388624859
SLC37A2	1.82718235414177	5.45316943556881	1.57747435899261	0.000369729724791544
TMEM218	12.5251578005839	13.0560034236201	0.0598845611308821	0.21153714173142
FEZ1	0.948555170236317	0.552551212186692	-0.779623502448219	0.00389831588349758
EI24	94.5939888447938	114.855511032392	0.279999669427345	0.0566915919515773
STT3A	203.910514079823	230.706918722387	0.178125104141361	0.530824748363904
CHEK1	32.764588411001	43.7312469392379	0.416527076869168	0.0215168144934746
HYLS1	22.8623833969915	33.8064818887024	0.564324076344798	0.192427942246965
PUS3	28.3257343646379	27.4735531136322	-0.0440698553398975	0.407310922609421
CDON	8.01378251731908	6.77401306306748	-0.242472588663864	0.521333238531162
RPUSD4	51.8088077603524	52.9017928473163	0.0301192320104014	0.80528281719054
FAM118B	25.2554389805648	27.9869844377191	0.148161928342564	0.0761688150571345
SRPR	221.822390202473	269.573105602773	0.281271575980707	0.262029527818698
FOXRED1	56.1120978367839	62.0011782324043	0.143983780670975	0.0144847647098186
TIRAP	15.6524214096571	17.5893968614508	0.168320156290221	0.427946544329652
DCPS	69.6246970201623	71.803205902425	0.044449115181605	0.423238156684426
ST3GAL4-AS1	1.24711494129302	1.3693550773078	0.134902151279311	0.71089246057733
ST3GAL4	2.89983959132744	2.75877025813352	-0.071947779252169	0.543853092190916
ETS1	16.009458581399	24.1080901415895	0.590592845586774	0.0091708767323851
FLI1	86.2976201632464	72.0602925187971	-0.26011626643222	0.154131217066109
SENCR	1.41091826926272	1.29916795495966	-0.119046466053331	0.764149760470053
ARHGAP32	3.41339311061284	3.96269134376693	0.215274024342195	0.526081705843695
BARX2	190.608350815503	170.944673341275	-0.157081858195181	0.0252288774091313
NFRKB	12.1559195944662	15.2890480465726	0.330839544621448	0.236253219725659
PRDM10	3.04491763146891	4.53241856631291	0.573877897292809	0.100653968109177
APLP2	80.0556759789817	98.2392513670513	0.295295872666775	0.0108741553100046
ST14	252.682674261117	346.159931743608	0.4541119952588	0.0216025706873599
ZBTB44	25.8614474459074	26.8511229423303	0.0541794005308638	0.819304316178381
ADAMTS15	2.98772832638066	4.20053741218674	0.491524946452885	0.0271212402807877
LOC100507431	6.95268601685752	5.21749778537459	-0.414212355908676	0.0119803749495523
LOC103611081	6.94836393630602	7.8662812738891	0.179008453066558	0.571508542028714
SNX19	34.4158395296825	38.4510657473031	0.159950882833841	0.428507668832787
NCAPD3	52.4980714352225	62.1797547270213	0.244180500837669	0.232626580484859
VPS26B	57.1771125439054	50.8223058911046	-0.169975931099626	0.182730565466558
THYN1	62.4481345695105	57.8792957349411	-0.109611109239268	0.452272529081427
ACAD8	37.982050965258	37.1910119712883	-0.0303638062698088	0.775166280415153
LOC100288778	55.6323679235098	54.2439290910484	-0.0364628313764038	0.750751119601627
KDM5A	23.1229324115879	24.3470433869952	0.0744222178953247	0.668822614132433
CCDC77	19.3505889696265	30.4820304889929	0.655581529749729	0.00203395784512454
B4GALNT3	0.101755687316572	0.263299588865527	1.37159583697856	0.113753812556161
LOC100049716	2.23078019612287	2.05814920172056	-0.116200797009196	0.663848684901533
WNK1	32.6146253043767	39.2651152187111	0.267729076416895	0.528725385434322
RAD52	4.95488511427827	5.02959695835466	0.0215911887992209	0.846212624553888
ERC1	16.4031740591641	14.7770085389803	-0.150620767778037	0.626576544508864
FBXL14	13.8519403721417	14.1362414576616	0.0293105051784017	0.903891139563201
WNT5B	105.923063405787	114.431948290291	0.111473142708355	0.42492371151293
ADIPOR2	63.0829319511639	76.2902352920167	0.274248697401987	0.232153244167111
CACNA2D4	0.501925363748392	0.684112935575311	0.446761658018043	0.172152730413952
DCP1B	11.8577559144761	13.6573711016282	0.203848801888439	0.577778714001506
FKBP4	102.770483486126	119.03560709221	0.211967220766429	0.0623016722015369
ITFG2	12.4508992964727	17.7221341180888	0.509302396999669	0.0169873616795686
LOC100507424	8.95240501205438	8.06096521559654	-0.1513227095437	0.461136062728741
FOXM1	56.3962542586814	67.2961360119031	0.254924326503819	0.225495834951037
RHNO1	26.4609655193032	43.0736307984996	0.702939233296248	0.0187139598380752
TULP3	10.460161598815	15.8421114869723	0.598859495291403	0.0664205169161684
TEAD4	10.0403643253199	9.53022207425402	-0.0752298824918901	0.340378957496653
CRACR2A	4.66453990647052	7.88312806569875	0.757033426274972	0.0755252906558911
PARP11	5.11893855517912	6.29462042727199	0.298274695280977	0.248047447586894
CCND2-AS1	0.964106632983111	2.00962104824172	1.05965885319078	0.155248806506695
CCND2	275.094232974082	455.949884428897	0.728949364214067	0.00865953114060211
TIGAR	4.5135970493889	5.72714636291353	0.34353884551535	0.0200457769050306
C12orf4	21.6864697567598	25.4989315646279	0.233641575461273	0.215878530554623
RAD51AP1	37.7684565098786	60.70876759392	0.684723060234425	0.0468996716171848
DYRK4	16.4775501580939	23.0919184400999	0.486886272825176	0.135198684377951
AKAP3	0.681230744831117	0.331597545010163	-1.03871022134449	0.0320127116733115
NDUFA9	121.556148302654	117.807949827135	-0.0451859693293898	0.632460112752165
CD9	195.922175422014	233.460758893343	0.252899377743651	0.157587460307903
PLEKHG6	0.467402017124238	0.904211976403861	0.951997066223188	0.0123930399031929
TNFRSF1A	69.1472798681844	78.6236306875391	0.185290486755003	0.0345275450340221
CD27-AS1	16.1703487445977	15.0095492052362	-0.107470145731638	0.518773524342483
TAPBPL	57.7475642061674	60.4815310824844	0.0667345667720296	0.042806921176739
VAMP1	7.65718144772087	9.21587662603489	0.267307958981003	0.429593246028968
MRPL51	490.638317496568	497.643521960676	0.0204527546744043	0.941654692341705
NCAPD2	93.0100007157501	110.000812677569	0.242056429714826	0.196674582343395
GAPDH	2849.53366726665	4435.5493548756	0.638386959069424	0.026087152131385
IFFO1	11.5745379788987	13.0696801555658	0.175269229033308	0.274315143554761
NOP2	67.7257517442274	89.3600846301736	0.399926049970094	0.0183484694752368
CHD4	106.077261614268	127.658471295136	0.267173838942157	0.101728077174475
ING4	45.4719774891048	45.3220638647212	-0.0047641857500844	0.936793575772073
ZNF384	33.4388351469112	33.7573275826954	0.0136761052972571	0.961766697653187
COPS7A	21.6130292343727	27.8692480283312	0.366772784667018	0.0435976772741267
MLF2	101.712813139447	138.611877654295	0.446549455059665	0.0425572417791243
PTMS	116.42120400143	104.809553870649	-0.15158361167025	0.71394090077053
CDCA3	31.1003293474931	48.237190770863	0.633216031915711	0.00461630279436771
USP5	92.602199862043	118.156110885007	0.351575873875129	0.0235023972602203
TPI1	918.481672676739	870.454195480494	-0.0774825509422149	0.646229303346338
SPSB2	21.3601396227836	22.6546662877895	0.0848871621551496	0.567400299221009
RPL13P5	9.3927763603171	8.00813478942184	-0.230085402204302	0.0257246696920825
DSTNP2	10.9314526266877	10.0016962618268	-0.128240428259688	0.421985055649111
LRRC23	5.15420909914873	4.81394944188303	-0.0985300764279048	0.543028502644543
ENO2	260.082352480555	195.444270401859	-0.412211219034946	0.00130893413291654
ATN1	60.7202669090965	52.5256999045013	-0.209154651520662	0.463575503540776
C12orf57	481.657201104084	480.90477365735	-0.0022554881568048	0.993290373722658
PTPN6	262.010084429622	185.785411121895	-0.495985122370308	0.00397386720361538
PHB2	552.429587979194	490.349375184961	-0.171980552510615	0.208514672550544
SCARNA12	8.52725601484365	11.6503394493861	0.4502185138939	0.137418685484196
EMG1	85.6610676098599	107.056020190957	0.321654363523184	0.149776283269128
LPCAT3	22.4348918547272	32.8871889799329	0.551781469972819	0.0351229503785414
C1S	0.9076607915077	0.613484126795587	-0.565127221941855	0.0285732516450576
C1R	10.4441708612854	11.1058962320473	0.0886278565743518	0.308232684703894
C1RL	6.06533672133892	6.36730289250113	0.0700946550588333	0.773728501409884
C1RL-AS1	3.675370285894	4.26701349511962	0.215337067513452	0.580807490856484
CLSTN3	20.3599456644631	23.1555157565596	0.185622180172076	0.325609823396325
PEX5	15.2063149523672	17.2507809154076	0.181991094363131	0.283940790342119
SLC2A3	6.66168635325577	6.34224927772112	-0.0708928476906772	0.546693573475227
FOXJ2	13.739573460642	16.7796175359505	0.288372615286846	0.172112443111851
C3AR1	1.23752517704762	1.94001060969554	0.648606665715044	0.120984779350656
NECAP1	30.8853336507429	30.4459161360149	-0.0206731908845321	0.909063997029482
CLEC4A	1.18799387631355	1.12559714756696	-0.0778368218925985	0.681577058719287
FAM66C	0.211776723724248	0.221458734558678	0.0644938675715159	0.920009005595831
FAM86FP	14.585879652565	29.6610272104375	1.02399616593564	0.00179242922709179
LOC101927905	1.25633765922792	2.46397032740196	0.971760620483798	0.0786343014674304
RIMKLB	0.535542910898393	1.2470875428988	1.21948866078465	0.0115478630169131
PHC1	1.41328766638876	2.97470724537528	1.07369254550252	0.0234502131585441
M6PR	130.268759169355	174.01784794988	0.417744141365454	0.0970613606621057
KLRG1	0.500697888411684	0.296950182382816	-0.753719452460124	0.0272018774134123
A2M-AS1	0.473589124131504	0.439257925985446	-0.108567631669273	0.670716913434441
LOC642846	7.57590596291225	13.3462612425206	0.816945320497748	0.0240909412008147
DDX12P	15.6102750502854	24.1232583798446	0.627928830717854	0.0178886487259687
LOC374443	11.2013132175681	8.82720338341849	-0.343639536949683	0.00623011954465476
CLEC2D	5.69335646614591	3.8153109768884	-0.577478778504601	0.217044017391204
KLRF1	1.36007186995028	1.08001839165607	-0.332627009194212	0.431113299303596
CLEC2B	2.04761918675999	3.68437645016603	0.847473045977357	0.0407066573953689
CLEC9A	11.2344878343703	7.5169877017573	-0.57970780681959	0.01162255383677
CLEC7A	46.2397395680074	31.4828376135367	-0.554567692491877	0.0917493712898214
GABARAPL1	25.8317873318607	37.7436040548045	0.547084720650643	0.00155914393926781
KLRAP1	1.63967271470942	1.81677604447394	0.147972712462187	0.719362520805577
MAGOHB	18.8370509761482	21.8236604300284	0.212319979400218	0.10578474139317
STYK1	0.298327218455875	0.608796225398078	1.02906380327832	0.037363315129869
YBX3	175.953287188913	171.315674610177	-0.0385353094720661	0.487079039957335
TAS2R10	0.637730665930245	0.457931487505013	-0.477815487768324	0.569055433881278
TAS2R14	3.22428059547069	4.41446624323983	0.453261710007082	0.210771142727555
TAS2R20	1.18997016914768	1.60568653679547	0.432264868765134	0.0917296370683035
TAS2R19	0.403137326428621	0.465586160877488	0.207776807788539	0.718802737245949
SMIM10L1	23.4197843296445	24.0204772513746	0.0365370252742204	0.588180040491211
LINC01252	0.457597763383433	0.42076186540562	-0.1210760447644	0.728236573570098
ETV6	14.5895360779933	20.1158974165958	0.463402092574869	0.0673844128541957
LRP6	3.87057697822349	4.90579389297658	0.341937981537606	0.313802611211416
MANSC1	0.335896642060806	0.60435480206577	0.847378396473711	0.0426126726312786
LOH12CR2	0.660574065474808	0.82816270321884	0.326193901892262	0.385317275754334
LOH12CR1	11.4865994241352	13.4987831868982	0.232877609769868	0.143402005772977
DUSP16	19.0081807163979	14.6565124226342	-0.375078608349732	0.0936276044351713
CREBL2	35.8885576014148	43.2248441389977	0.268336820878678	0.109698464952032
GPR19	0.70041119332101	1.09746836384938	0.647905307659048	0.0199684201010961
CDKN1B	229.838930703765	258.942520954081	0.172008703614538	0.0719265270180575
APOLD1	3.93273347413501	2.76441053690369	-0.508560533193763	0.103805891775594
MIR613	3.41365350380636	3.6155410040361	0.0828949101610824	0.886133759528484
DDX47	81.4606880410312	93.0913293627062	0.19254279988592	0.0767206029787781
RPL13AP20	2.37364051778093	1.54246890089178	-0.621860056595109	0.292697832650091
GPRC5D	212.48002654442	247.226562522538	0.218506525618219	0.352125930111265
HEBP1	86.2185489616573	63.7857393512173	-0.434764367391435	0.110704369814477
HTR7P1	0.456516505941361	0.630316242347658	0.465408815750936	0.182772710388611
KIAA1467	24.8430011484391	27.0232246910892	0.121360373990773	0.448297377850383
EMP1	7.13166639823833	21.7454340415084	1.60840138151913	0.00462191166007429
ATF7IP	11.5619460136944	14.6438510249474	0.340910760888825	0.231760636415652
H2AFJ	7.14893522429701	6.74072600981362	-0.0848243949824398	0.598258778349351
WBP11	92.5096566159557	124.883779070402	0.432910225795889	0.0888137951533905
C12orf60	2.06029604180114	2.94704981522716	0.516419795494167	0.0903653251901474
ERP27	2.47780868414073	2.96948329401783	0.261147117388117	0.436594209753698
ARHGDIB	1113.12349492422	1276.4788393478	0.197555961232489	0.403521053243816
PTPRO	1.09194267657246	0.701014529507983	-0.639380869929678	0.0454136015862497
EPS8	4.59154318947776	5.61523288344224	0.290366741413916	0.278204578785808
STRAP	212.408895383172	222.725042949273	0.0684195967989116	0.0441700139177753
DERA	36.1083181026356	45.6269752724323	0.33755579481214	0.0234431768224309
MGST1	21.9820034429293	17.4267720818794	-0.335017512354992	0.00934444225554407
PLEKHA5	3.21041398288347	4.92452797774683	0.617226102177353	0.0395247649816703
AEBP2	8.82540221466639	9.10452784269526	0.044922171321543	0.814411071224549
PYROXD1	26.3395211127347	21.0707898969641	-0.321984717140987	0.380756845029606
RECQL	50.3152701850349	67.4884957730589	0.423645288267349	0.062751122071248
GOLT1B	48.8234596455734	43.90512098623	-0.153185306555912	0.25629965488776
LDHB	1220.24199036227	978.603493766941	-0.318370943409867	0.358659416559626
CMAS	96.6180219289352	95.4116114825661	-0.0181274653928321	0.945166942020912
C2CD5	33.7940607631032	42.3212679828253	0.324613134436258	0.0975756638747483
ETNK1	38.9529400302973	34.4930800055187	-0.175425264178058	0.302738376984684
BCAT1	1.79795847789822	1.17793186314448	-0.610103613960564	0.0480926785340057
LRMP	230.558478305337	112.198684018523	-1.03907696417919	0.044876588848
LYRM5	24.1369579315891	30.5577594843053	0.340294908412349	0.056758872543478
KRAS	40.4736775732454	44.5777560568918	0.139340053386793	0.548550910501659
RASSF8-AS1	1.00908962250278	2.0625447770148	1.03137112663353	0.00433173021016785
RASSF8	4.24623860341786	5.55355180908382	0.38722531032932	0.290726389707479
BHLHE41	36.9970201777501	45.328030655888	0.292994404985817	0.144185287432608
SSPN	1.34498022979184	2.62100385474303	0.962534509062847	0.00270725032557147
ITPR2	15.6913489908534	17.4707481634432	0.154972004586432	0.617293501983351
ASUN	59.266768247848	69.4933152375943	0.229650816448624	0.210097428651451
FGFR1OP2	60.7639626538469	57.8627614025621	-0.070580781556372	0.462857082924652
TM7SF3	31.7200444506743	31.8944114583394	0.00790886422441583	0.823507058515174
MED21	15.711304953319	29.6202607979909	0.914781329885139	0.0829563895736107
STK38L	89.3829783576073	104.36702199399	0.223593896424513	0.294707211521272
ARNTL2	20.9360649360455	31.4003823080765	0.584791820202995	0.0995230185908328
SMCO2	1.06844452987901	1.13753536040214	0.0903993823631182	0.792653709008091
PPFIBP1	3.71171254843007	8.70188244567576	1.22924254148941	0.00362591811597186
MRPS35	105.342771035284	109.124887864901	0.0508888562533621	0.38311035341857
KLHL42	11.4043630564707	18.8241588347808	0.722999525785251	0.0342612144246601
CCDC91	24.2285704751667	27.6297163253779	0.18951146409931	0.410203833430272
FAR2	8.0228738232049	8.46075295210522	0.0766669515735912	0.797003152112812
LOC100506606	2.88678016135229	3.72860420406774	0.369174416019326	0.105222469865771
ERGIC2	97.1283924122049	132.093758043427	0.443597306450352	0.269540998436029
TMTC1	16.6350960482616	24.5610532617883	0.562142233597172	0.0974658006506583
IPO8	33.5858727317076	40.6659275367859	0.275966002315059	0.282130590241605
CAPRIN2	14.8360531182072	19.8413684949811	0.419404196125629	0.273874995674053
DDX11-AS1	1.93849955574298	1.18152753813733	-0.714287149525743	0.145954702184977
DDX11	50.7778005970497	62.5042956321134	0.299757435893747	0.0232895370176346
FAM60A	59.7269919038044	41.8380055425177	-0.513568984991361	0.225471586560328
DENND5B	6.10107773436568	4.47162183290745	-0.448265928332378	0.238584956808342
METTL20	2.01071054280056	2.21324648326477	0.138458719546292	0.556833869980478
AMN1	2.38985703227661	2.34892280664379	-0.0249250124524913	0.915296270962186
KIAA1551	31.8034282602196	37.9463943172063	0.254780517004002	0.475294577844851
BICD1	6.37266860097692	7.68555855704979	0.270252475320173	0.454553094615859
FGD4	14.2080354103677	15.0806300892364	0.0859896252252888	0.804389854019359
DNM1L	49.672042850495	66.0276176394942	0.410635511238908	0.240390208649004
YARS2	20.2927208187183	27.6036702576485	0.443897791807069	0.0483392212645815
PKP2	81.3806647873822	74.1442252828573	-0.134351732769926	0.531152843450483
ALG10	6.65630106164435	10.0387052500354	0.592780616005193	0.109520563513767
ALG10B	4.72582788702987	5.56782674045399	0.236547230294793	0.423923349015562
CPNE8	13.9576950573838	17.2781086534228	0.307884583887057	0.1185596352737
KIF21A	25.3984673865341	29.006148891285	0.191617320071359	0.218682036969908
ABCD2	5.06892022768122	4.09710323495585	-0.30707421469006	0.354571048621455
SLC2A13	3.22393011612625	3.40250292500267	0.0777759304920104	0.829615004295977
CNTN1	4.65038743569943	3.87093625258541	-0.26466836663809	0.312151512262665
GXYLT1	20.4260763498577	19.3364340712558	-0.0790903383123293	0.672921168100392
YAF2	5.58244899230467	5.75063314003295	0.0428226403712544	0.60713433704005
ZCRB1	66.4260464183489	50.950309461416	-0.382658140819162	0.0339260822851505
PPHLN1	38.5997731558703	42.8162536400009	0.14956619847398	0.210232094118326
PRICKLE1	1.40106259877111	1.36864284655044	-0.0337753980870423	0.829307531349464
PUS7L	14.5287418712269	19.1376095704313	0.397500860777755	0.208871850284811
IRAK4	24.8866022376858	27.0458008685155	0.120035345655045	0.251828024572709
TWF1	23.4912029454065	29.960246359461	0.350928893697519	0.175516373166681
TMEM117	5.21662168011295	5.85028622765205	0.165391400853209	0.371908254121971
NELL2	1.27120611535371	2.15739560364197	0.763092778944255	2.02925035060361e-05
PLEKHA8P1	8.53416922785084	7.33767301871383	-0.217928102004704	0.0278236589770753
ANO6	25.6466755682866	26.8958015685675	0.0686091561789114	0.826977107719421
LINC00938	23.1474673642618	16.0373467114096	-0.529418876634834	0.00221466768731008
ARID2	19.3678628344443	26.1156695922318	0.431250926993183	0.354948117709956
SCAF11	51.7968275529446	63.9539930237873	0.304170699280225	0.211941758081129
SLC38A1	140.85675589485	112.031461781808	-0.330324820116883	0.213306189923624
SLC38A2	263.047549056187	165.948611027728	-0.66458705357146	0.175347581394294
LOC100288798	5.95088591308586	7.54209068689377	0.34186003814197	0.203952434378353
PCED1B	8.48272428502475	7.43315297812117	-0.190553370872949	0.396104794910468
PCED1B-AS1	14.5109657499181	10.6822678106026	-0.44192557945229	0.00693929957112216
RPAP3	28.5852253044385	37.3693356299328	0.386585253597193	0.109513693449375
SLC48A1	27.7683152140759	36.1634169810637	0.381091353219175	0.0192174261338217
HDAC7	69.2439724853807	74.294974540969	0.101576133685678	0.330986285112858
VDR	22.2512533750655	35.9384244253397	0.691640558200108	0.0100576981868887
TMEM106C	222.756800038361	256.506253663194	0.20352452620305	0.158740938700659
SENP1	18.9601084155352	26.8018318597578	0.499364396098098	0.120722494114574
PFKM	69.0238555600637	53.6116893988513	-0.36454746493654	0.00252849937024005
ASB8	35.4867539532333	44.9175239047814	0.339997786694144	0.0022145244713586
CCDC184	0.0709361450345784	0.188109438613688	1.40697940414652	0.0682339505734732
ZNF641	5.29095794033895	7.28356591670387	0.461115994358461	0.208103413926035
