JQ1_0	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
CCDC184	0.101764228448791	0.492329612618149	2.27439399431899	0.0237455125851278
ZNF641	5.27054739917707	11.2399373953777	1.09260928690689	7.44035317320125e-05
KANSL2	36.8384184193051	61.6604018431824	0.743133167919199	0.000485177896921612
CCNT1	24.8654446790275	26.5703313948678	0.0956739900763188	0.00271221713176299
ADCY6	19.1411155440083	17.8976255528635	-0.0969067122055259	0.0525005407486072
CACNB3	13.467056922743	12.7679288918582	-0.0769100781776149	0.21381298575877
DDX23	99.1950232292442	97.7902696947532	-0.0205768185384816	0.601488669565404
RND1	5.3940424989292	24.9188969935183	2.2078014169994	0.0034842936438851
CCDC65	0.742965274015521	0.168703928134874	-2.13880121517919	0.0418790118166377
FKBP11	121.919012307839	93.1400274067618	-0.388449908619422	0.00271352727924644
ARF3	87.1048975630166	94.8879919150079	0.123471687467629	0.0191191631369332
DDN	5.33283130578522	0.446017848971209	-3.5797283408402	0.00151673366295336
PRKAG1	75.3215966036138	114.537150207945	0.604680126991909	0.00111680470742898
KMT2D	11.2143415011678	10.5729873208764	-0.0849618514615625	0.213616188865076
RHEBL1	28.7166023508974	23.2027496796423	-0.307589280159314	0.00803539158236286
LMBR1L	16.4361011342659	31.6551407420959	0.945571697144206	0.000448507310930848
TUBA1B	1531.44449228879	1820.52826523824	0.249464063088316	0.0156999167206127
TUBA1A	37.1975444804613	115.70567501951	1.63718033304744	7.31109549676369e-05
TUBA1C	171.848367211976	273.274519764641	0.669214804363556	0.00229660188520791
TROAP	31.7729456904954	47.1549683562922	0.569610935138654	0.0078635202862063
SPATS2	92.7950617661284	78.2940593114783	-0.245145187283097	0.00260024804837769
LOC100335030	0.852044722202879	0.538393674872728	-0.662267695693991	0.032784207846325
MCRS1	86.5085617060805	55.958598690202	-0.628483087446121	1.88626757758321e-05
PRPF40B	8.63579874948012	3.39212744531783	-1.3481392485891	0.00262204718033218
FMNL3	5.02897457047983	3.72463989571154	-0.433163308104853	0.00512668099641592
TMBIM6	578.995208734433	682.24395933422	0.236736306007061	0.00401737182815834
BCDIN3D	7.45123006111403	6.95723954015825	-0.0989636136182751	0.135725378559422
RACGAP1	70.9951323075931	87.9353368136785	0.308722917436387	0.00616678452300832
SMARCD1	87.474002933458	98.7294184301011	0.174625713854658	0.0360265540453344
GPD1	1.04193159976534	1.00285912140417	-0.0551416165837154	0.858298894750793
COX14	69.2936416331776	44.8674188789078	-0.627054785688097	0.00651202356636285
CERS5	18.3265711310568	20.5281496196562	0.163666705234591	0.0355234585148056
LIMA1	8.45819089246292	18.7321599580937	1.14709623674223	0.00164746045776959
LARP4	42.0869198705632	35.4355390818351	-0.248174933004071	0.00320549076591296
DIP2B	11.1341332743157	20.3795138332952	0.872130378159104	0.000101010708650138
ATF1	32.8526796648978	20.535138183092	-0.677916394957067	0.000437243510966716
METTL7A	423.887745201841	348.618686689142	-0.282032354988654	0.000232680618983997
SLC11A2	10.1678053847402	6.70901682201408	-0.599835055861932	0.00237502067258978
LETMD1	58.0182741206068	41.4046389140767	-0.486714965897576	0.000800638062229091
CSRNP2	7.98637909694451	27.1962174241631	1.76779254825539	7.22512717285364e-05
TFCP2	4.77530158124713	2.48792817399335	-0.940647012805354	2.1432625179777e-05
POU6F1	3.63575620428025	1.44067866843411	-1.33550687273322	0.00183653933196464
DAZAP2	209.504337983785	150.234419960767	-0.47976473237862	0.00016739617240264
SMAGP	0.991086096821243	2.02109138579807	1.02805225959152	0.0173430141381431
BIN2	156.402758704032	121.672361888391	-0.362264465484792	0.000525785836985996
GALNT6	12.0552653055016	4.77938785711389	-1.33476564620586	0.00151634261326972
SLC4A8	0.58712547461572	0.726451886811336	0.307198396055494	0.00292723848334806
SCN8A	0.464039578187396	0.263918633978945	-0.814154643078952	0.0286447886187769
ACVR1B	2.38425850300789	1.0233102514599	-1.22029704861701	0.0199144774231461
NR4A1	1.77432544161763	4.47952564121762	1.33607531752608	0.000410724011889989
ATG101	65.3300218087264	72.8570917895834	0.157323287343911	0.0564597196342883
EIF4B	469.943248201478	282.871557371831	-0.73233942141344	5.30529318916959e-06
LOC283335	0.791947483025279	0.552018563899626	-0.520687978631374	0.135880255886023
TNS2	0.289939805036031	0.255934291677834	-0.179979948981629	0.469374688549796
SPRYD3	39.0387741049063	37.9724119921949	-0.0399561088496467	0.311838958589466
IGFBP6	1.43497714168392	1.10480210169526	-0.377239786637004	0.617030732931469
SOAT2	1.28963626358816	0.137682839480821	-3.2275435559241	0.0110405193007346
CSAD	12.3418048264971	26.0712595147938	1.07890689675807	0.000796025184771857
ZNF740	16.6941677620837	28.2749831737468	0.760181991739592	0.000140787994757929
ITGB7	12165.8505552679	12060.5269173124	-0.0125442483229202	0.661040078777734
RARG	9.18542619430404	6.22628553667988	-0.560974922312663	7.16147394178375e-05
MFSD5	31.6765050313947	33.1639983667028	0.0662047865304508	0.231935099698881
ESPL1	30.7507370767953	33.829336208021	0.137653877752483	0.156819950771893
PFDN5	502.422803474531	408.983688953948	-0.296858638449362	0.00981316298622648
C12orf10	76.4971923232143	68.6650058882931	-0.15583175953802	0.0109560073082337
AAAS	72.8062811930556	68.1769204806288	-0.0947794858675545	0.211285598363245
SP1	45.7130160218812	46.8549547608023	0.0355966090912471	0.326535983892922
PRR13	154.395920371119	134.212087075487	-0.202120026735538	0.0171526059426921
PCBP2	663.10506630611	737.98188398841	0.154347923756946	0.00143664694079632
PCBP2-OT1	1.01739565165414	1.76827035359443	0.797458034221301	0.278014933439533
MAP3K12	10.8932437470641	8.05679679703762	-0.435155343614726	0.00879977790762227
TARBP2	43.3837317188948	36.895773264429	-0.233698601659944	0.00951766453766318
NPFF	3.39191994296475	5.42568649733039	0.677703569964743	0.129180605232976
ATF7	9.80811925670534	12.5407973759605	0.354580655350467	0.00175621054963197
ATP5G2	220.045415456681	134.957916842843	-0.705291704130582	3.98414217346095e-06
CALCOCO1	43.5272998346405	61.105069998798	0.489371561047156	0.00167806490302213
HOXC4	0.250020837254899	0.0997721130494819	-1.32533980266392	0.0304135957526211
LOC100240735	2.06078149813953	0.855887278294689	-1.26769883695609	0.0243884566086624
SMUG1	12.3191725194324	12.4303639645571	0.0129631862693948	0.866599213248381
CBX5	44.3756644318239	58.8460083401759	0.407175836289677	0.000816470517809671
HNRNPA1	53.3590925284688	29.7076731546545	-0.844898520088502	0.00123635649515543
COPZ1	171.495263325042	123.897521028648	-0.469021407936566	0.000334545821364134
ZNF385A	0.483566247731727	1.39781634535873	1.53138936699771	0.0105575931574825
NCKAP1L	57.3996681281181	62.0646831760997	0.112730165925022	0.0172374992071575
PDE1B	19.6377978223879	19.169614963299	-0.0348117956317113	0.711839673396551
TESPA1	15.1845455415047	15.9586608126925	0.0717358607034445	0.235783548272178
ITGA7	0.731536476297268	0.524260173171291	-0.48064685083373	0.182061620943427
BLOC1S1	30.5288405832274	20.0434548826248	-0.607041593510701	0.000659512332239808
RDH5	0.509224446069715	0.629459281417027	0.305811376026058	0.542439558281816
CD63	246.043913877145	237.062643112583	-0.053647493056848	0.0805739412059154
GDF11	8.30037026690006	10.9949191728317	0.405589399078706	0.00386132329578807
SARNP	129.199985773075	107.138787080055	-0.27012504268002	0.0234722669763466
ORMDL2	64.2567759035745	97.5413953590491	0.602166015592035	0.000320625540534934
DNAJC14	25.7312868952925	18.4922619106526	-0.476601911092192	8.82409342024524e-06
TMEM198B	10.530442610419	11.3936263447099	0.113660922455596	0.475718013532049
WIBG	51.3583286160138	57.1808877886451	0.154934766620623	0.0490053657266144
DGKA	4.84262871216969	0.890709874017877	-2.44276290238244	0.000110776382590963
PMEL	1.29362513554288	1.45841815663902	0.172984811280367	0.529846880725623
CDK2	75.4968913614774	79.1059504581621	0.0673689786207615	0.167182048688134
RAB5B	59.2290178116558	89.3881234137212	0.593778997651408	0.000516831525171261
SUOX	9.49495951931277	12.4980490451899	0.396469151954065	0.00977948483295019
IKZF4	3.22217745517197	2.54348723778765	-0.34122809451688	0.0197857966044164
RPS26	793.798898877009	792.01579139752	-0.00324436571049251	0.95284649980068
PA2G4	283.670568317573	167.29466363329	-0.761825047377023	0.00029080400579947
RPL41	4948.04450648285	4708.96808229162	-0.0714475330864972	0.408273983352637
ZC3H10	5.48961445590683	12.824084875231	1.22407914380186	0.00445591593439249
ESYT1	82.604017767537	122.420421122745	0.567560376549408	0.000175000328281778
MYL6B	45.9578882252029	24.8901715415939	-0.884736334038915	0.00628044772393794
MYL6	1752.01589687027	2138.63892475324	0.28767706164342	0.0181149667011741
SMARCC2	53.9023020035134	48.8058423734932	-0.143293029405833	0.0186869467334139
RNF41	47.9345824480333	31.1741467508915	-0.620716791800823	0.000831532149785147
NABP2	98.5218315381295	49.1005726212041	-1.00470359838898	0.00236567679165559
ANKRD52	21.6918221531715	36.7335626681369	0.759947577978541	0.00323124475727101
COQ10A	20.5017015659627	46.1678856687811	1.17114601031107	0.00140994746077847
CS	183.653709447714	158.295788203333	-0.214365165986782	0.00754387646653198
CNPY2	157.068034975683	131.847516722913	-0.252519207566328	0.0289041958941991
PAN2	26.8990035341333	13.1405727670809	-1.03352456878745	0.00500581744402374
IL23A	64.8794858365852	26.8231055065261	-1.27428610814929	3.29022469974062e-05
STAT2	125.973450848409	202.975369942567	0.688184959168305	0.000111504513059631
TIMELESS	49.7479112956429	48.893328575423	-0.0249983293290027	0.25453666728502
SPRYD4	13.7288862883287	7.65349500282393	-0.843023979693761	0.000747931304756799
GLS2	4.23977577788225	1.92894719898909	-1.13617431626089	0.016290111359863
RBMS2	1.40348167913441	1.35191093946573	-0.0540101176365343	0.413172511608486
BAZ2A	43.1093810787481	50.5436075710868	0.229526791021626	0.000269299750852304
ATP5B	1283.54152532021	1526.3103071237	0.249918328734752	0.00208166892664905
SNORD59B	8.53984532703104	11.038733592428	0.370292824654396	0.310432587020323
SNORD59A	7.61449176148534	9.36473678886349	0.298490700260275	0.545048464747923
PTGES3	329.828419811532	284.632763733808	-0.212613976279533	0.000385962369881192
NACA	560.03743780638	385.852774605	-0.537472792793216	0.00465744748150762
PRIM1	55.8573500209023	32.9684656112548	-0.760660387087559	0.0105081443092957
HSD17B6	1.81116416777046	1.98313533533872	0.130865813773741	0.374387748488956
RDH16	1.03873551924345	1.99395121568878	0.94080174809454	0.0246764839634744
ZBTB39	8.72957950979369	9.65101749825669	0.14476888930188	0.149344133074925
NEMP1	63.0139115211471	49.433411002777	-0.350183907470376	0.00122902089095769
NAB2	3.11479384126815	5.016047110671	0.687414219171078	0.0971840067678429
STAT6	84.0961260533368	65.2266722955995	-0.366577315612587	0.000644139046308092
LRP1	0.162947596717677	0.112749316328835	-0.531289388680519	0.0153692069998347
NXPH4	6.23582724515237	6.94321771075446	0.155023448384722	0.416335393239055
SHMT2	330.149054639928	177.087992152941	-0.898651124649352	6.53098308765146e-08
NDUFA4L2	7.4439429937382	4.29015328001342	-0.795037813444263	0.025798437985791
STAC3	1.10500953005002	0.371074731075006	-1.57427714518142	0.0252997301533831
R3HDM2	21.8409427539786	10.3454965511788	-1.07803223918404	2.23042661800912e-05
ARHGAP9	7.79957088332074	3.30985095150207	-1.23662850062151	0.000486031240482346
MARS	254.779824436965	139.7797436334	-0.866095731853459	4.90884094390776e-06
MIR6758	3.23241381787721	6.10724981397179	0.917910953466986	0.100308162792308
DDIT3	52.4576863585973	36.6397181132954	-0.517745774933452	0.00100049444102687
MIR616	14.1175347118458	11.4485389807625	-0.302324679801228	0.225683404267994
MBD6	30.2246021328836	31.4352460088608	0.0566597051195346	0.52467589966407
DCTN2	110.539040726152	80.7210737759301	-0.453538726955334	1.41261577728678e-05
KIF5A	0.301710009235076	0.645947784246782	1.09825498940617	0.106303965442641
PIP4K2C	16.3988385943202	25.6992205569826	0.648130960661597	0.000360728306469444
DTX3	28.3130504315915	5.63231555860143	-2.32966712232002	0.000192724038889271
ARHGEF25	5.17190705981759	1.39694567664115	-1.88842043045585	0.00223844750137965
B4GALNT1	23.8813088392138	8.40232509053155	-1.50702139645271	2.35580786710204e-05
OS9	222.84950921749	286.320526636897	0.361561318756351	0.000459500461854138
AGAP2	23.5390957949959	23.6669137189377	0.00781268052744682	0.849342864698135
AGAP2-AS1	3.10363309798887	2.59640302195645	-0.257443676166723	0.264438012589231
TSPAN31	53.9961117886118	60.3648897360491	0.160854149352189	0.024375497829943
CDK4	177.104168620384	102.280822820608	-0.792062498359735	1.71090091164081e-05
MARCH9	58.7868915910281	39.0892547170506	-0.588722417935183	0.00521018737102922
CYP27B1	1.96895988465024	1.62245711252539	-0.279253375222452	0.0542000272028788
METTL1	27.8961626851064	17.455829407719	-0.676357775097452	0.00345490590986138
METTL21B	3.41599586258602	1.10634094413425	-1.62651017418866	0.00348677290658486
TSFM	46.7913972076162	42.7552772969415	-0.130140805444999	0.0297454173373253
AVIL	5.05168335513569	5.14968466256274	0.0277198802451523	0.77821262796356
CTDSP2	107.67442882067	140.267096554303	0.381500954905202	0.000208977123053551
LOC100506844	23.0762536150673	15.2138229744895	-0.601026300957083	0.0040627205672765
XRCC6BP1	24.9358455053055	29.0170979649456	0.218682119327094	0.0313817027258251
LRIG3	4.02351922531579	6.04899889122213	0.588238469998086	0.0146030823041504
SLC16A7	2.64918823808987	0.665602484004648	-1.99281763536852	6.45879095856457e-06
USP15	16.6182692756816	21.2292950119937	0.35328632345923	0.000195575904614588
MON2	12.6488515646499	18.1175162590147	0.518378785703137	0.00240435614038861
PPM1H	9.07760416733685	10.7351668328522	0.241961126525898	0.071327312935976
DPY19L2	2.1229721443093	0.802042609836509	-1.40433465226571	0.0182687225748418
TMEM5	22.6006499386459	22.57860057808	-0.00140819094185795	0.965480126717454
C12orf66	5.91944026333306	4.07301217268453	-0.53936463641189	0.00882667934463225
XPOT	216.485172003518	87.9703577675471	-1.29917882749713	7.31792132002285e-06
TBK1	46.2246058058995	52.7785922745999	0.191291854540956	0.0134209624150285
RASSF3	28.9959910841914	33.0403496637802	0.18837550429188	0.0162885866660604
GNS	91.4693607616469	109.205490778338	0.255684921946051	0.00763974160127743
TBC1D30	7.55369201671768	3.47739236976191	-1.11917610062636	0.000853333908262425
LEMD3	40.5425127996208	47.9990203439567	0.243569451934093	0.0024165456258289
MSRB3	8.56178232089693	4.86548846004691	-0.815326507706692	0.000297148483651882
LLPH	81.287128626315	66.6897478885362	-0.285561932304564	0.0035236982789567
LLPH-AS1	2.63077233765859	3.89443250648209	0.565926709609496	0.178435548157236
TMBIM4	95.2773745244348	43.3468142568829	-1.13620769115715	8.54038225758142e-06
HELB	4.87850552214149	6.80876524711658	0.480953931437656	0.00396995186381739
GRIP1	1.91869511964247	1.67772938592973	-0.193615454728985	0.378732008652434
CAND1	79.4438298819615	101.817090253879	0.357972661644091	9.12913763280146e-05
DYRK2	9.6241460079931	6.73173216275161	-0.515680752905651	0.00492837009128141
IFNG-AS1	113.84407053194	23.4807376030216	-2.27750951811965	0.000914229610479628
MDM1	10.0464677292292	12.1307857664088	0.271984654793008	0.00850696005123087
LOC100507195	4.87306977641286	1.22618804352449	-1.99065063810315	0.0419547952954663
RAP1B	149.08582744989	193.368348616089	0.37520855027247	0.000252737493195618
LOC100507250	0.718228996175939	0.344390740977568	-1.06039754225498	0.0186027020346894
NUP107	51.2973537812767	29.1338513372648	-0.816187974518831	1.21984873733372e-05
SLC35E3	11.2982165620227	14.7020662080889	0.379923864330255	0.000348872333164388
MDM2	102.731264419717	137.351746476411	0.418999948045294	0.00508710558506081
CPM	0.0479585955795093	0.641333190326933	3.74121275500536	0.00233461077204335
CPSF6	51.8613642436591	74.2459854371561	0.517652862268977	0.00452181116029731
YEATS4	71.9661965026716	58.2994586974717	-0.303836923992501	0.00161700322757207
FRS2	6.96301746648153	8.55918210661134	0.297760300634643	0.0257255981694248
CCT2	231.886229713166	206.361880100786	-0.168240654183414	0.0387419159024072
BEST3	10.3634260122309	2.60971774267373	-1.98953533403044	1.36594062351523e-05
RAB3IP	21.1785401441581	21.3269408702239	0.0100738943007257	0.521307902288293
MYRFL	0.427754156933913	0.557561027739631	0.382347848638284	0.0448073321102229
LINC01481	7.12240544265973	7.10967002479117	-0.00258196060703945	0.975194266402589
CNOT2	40.7477410575407	40.3168461176104	-0.0153372975660506	0.676405075023364
KCNMB4	2.18242745235257	4.68135973454501	1.10099393482596	0.0226884053796714
ZFC3H1	34.5104615032566	37.8606009827112	0.13366354508878	0.0151583420356107
THAP2	7.9578853100922	4.82500174510425	-0.721855642729742	0.00152062674222502
TMEM19	56.9156059752696	30.2975512730615	-0.909623090516549	0.00119597980720722
RAB21	63.5771702289264	78.0788624861473	0.296423230090339	0.00386794352960725
TBC1D15	12.6604648837901	12.0072098179156	-0.0764294376107917	0.0925143131550972
ATXN7L3B	78.2580605567802	67.5462892715161	-0.212362841140419	0.0069241604417366
CAPS2	2.36511265281671	1.64121724715435	-0.527142681936332	0.0517156296260958
GLIPR1	18.7555670544581	14.7483700989591	-0.346763356679677	0.000376120628550212
KRR1	46.5005824035555	38.9925609456458	-0.254049874700781	0.00256575943150304
PHLDA1	32.609072329047	28.9043880420217	-0.173984871300405	0.00310021553010523
NAP1L1	244.732833613273	224.348210237027	-0.125467993080892	0.0115812041827046
BBS10	7.25217469746053	8.0676899008258	0.153741953354429	0.0392773396181839
OSBPL8	41.9349597394283	55.1387707458208	0.394913633539766	0.000379028941131857
ZDHHC17	19.1132410561473	21.2833865759787	0.155155289606964	0.0633561669734772
CSRP2	1.82390250342763	16.3428321437334	3.16355750058132	0.00391711719802961
E2F7	37.6239870212187	53.5553069698413	0.509376803774774	0.00232076515230191
SYT1	8.5895271559882	5.50152402007541	-0.642747388568379	0.000119064691637756
PAWR	26.7245118546977	21.2220204182199	-0.332601583243691	0.00550324467980009
PPP1R12A	54.4343034475403	54.8862907886608	0.011929748749833	0.541167437100476
OTOGL	1.71205977882947	0.360269043985782	-2.24858647717682	0.000989963505743354
CCDC59	60.8065354029685	33.6654838849616	-0.852956189581713	7.81427590047428e-05
METTL25	5.60394070488118	7.24957874191333	0.371455474787205	0.0597934469487834
TMTC2	6.5902790260224	8.98396240880157	0.447012342310507	0.00190672256929075
SLC6A15	3.17575633712282	1.45428780980225	-1.12678741154277	0.00151221370345203
LRRIQ1	0.229647356628572	0.279889619853475	0.285437805873919	0.285999606163553
C12orf29	32.8807691442784	36.7882576110985	0.162001301267639	0.03413404475692
CEP290	9.64974294442649	10.3705476130663	0.103929660520014	0.136874399791498
TMTC3	4.93739867655485	7.2590335772076	0.556026347484996	0.00672959936715696
KITLG	0.281687746697099	2.0286900334452	2.8483797368805	1.70407742336153e-05
DUSP6	54.3123549562461	21.9330704599606	-1.30817262686614	1.14577857008161e-05
POC1B	50.7415139755505	33.1277098317131	-0.615128094571002	0.000788048032729384
ATP2B1	15.3438630390712	27.8340691620422	0.8591900889528	0.00237737834507617
C12orf79	0.867556482865183	0.299469327745435	-1.53454944157256	0.00101073822279778
BTG1	163.451785434528	204.177201369644	0.320956646242401	0.00194711758822178
C12orf74	0.904737676349793	0.374592361970663	-1.27217806845616	0.0671329845345741
PLEKHG7	1.70673943760904	0.506022596286651	-1.7539691090065	0.00177291993628425
EEA1	10.8720181668405	11.1238831036007	0.0330407172534838	0.665227609147591
NUDT4	1.49011514958659	1.20761657344547	-0.303261358378124	0.00301292755107956
UBE2N	140.47741634951	95.1071258749765	-0.562712872513831	0.000187399148666343
MRPL42	42.1813399648916	28.2403688711893	-0.57884599263551	0.00062591279639042
SOCS2-AS1	8.20993676637068	3.73708332966374	-1.13545837692561	0.00576887464034597
SOCS2	9.90756510474027	7.43478560981934	-0.414239401296759	0.00414951677716426
CRADD	25.2774908469826	17.2645962833478	-0.550036663982133	0.00111778836333933
PLXNC1	152.412668767834	98.5624091740735	-0.628873401210953	3.96302015936968e-05
CEP83	25.3577439960985	25.5698509353576	0.0120173512681551	0.686397700768326
CEP83-AS1	0.792820897986383	0.771405567313806	-0.039505432977534	0.929717303300816
TMCC3	17.7057790918686	16.605557341028	-0.092554181186743	0.102534077527087
NDUFA12	360.794519344415	311.00884747083	-0.21422180125179	0.000214270739790927
NR2C1	19.0119927224386	18.6303450149978	-0.0292553627383294	0.704712287351093
FGD6	3.1304841691327	8.54009449490875	1.44786622762132	0.00119451282774342
VEZT	45.3809296936749	55.4034216881211	0.287888914165538	0.00449909920394545
MIR3685	17.0261622746354	12.0983019243203	-0.492948715753092	0.122191102208243
METAP2	95.9775363053543	91.5165544361143	-0.0686640440673099	0.123673065806972
SNRPF	125.595530420701	58.4217099992101	-1.10420863234963	0.00020293939021488
AMDHD1	1.3343448112705	2.01777828178292	0.596636131417859	0.136487188550685
LTA4H	71.5257750112344	132.344930025876	0.887767798049827	5.45551440423462e-08
ELK3	57.7582590030506	77.1759943378909	0.418124909707606	0.000174958519908607
CDK17	18.4594453171937	20.6217593574227	0.159808219837727	0.0058145166696316
NEDD1	24.7178582225812	29.4330482677378	0.25188322380751	0.00318616815410787
TMPO-AS1	10.8435897553908	10.209197184697	-0.0869730157417178	0.236825032407045
TMPO	143.574137010233	117.495686391342	-0.289188097827364	0.00365882122054837
SLC25A3	438.569069039398	585.042094245023	0.415736364842113	0.000143443329740308
SNORA53	1.04525529531052	2.05421701128226	0.974733246519196	0.227225564695825
IKBIP	4.2483397192286	4.86503479246448	0.195550986410569	0.0177615595831803
APAF1	3.66085914571482	7.92176634186334	1.11363988261008	0.000792999258107538
UHRF1BP1L	17.6937607106302	29.9368442404172	0.758681431853669	6.30458513022455e-05
GOLGA2P5	7.09481158748616	4.36075714504776	-0.70218572451801	0.000382852752714784
ACTR6	30.4474680920954	22.478277966151	-0.437790746846365	0.00241426048386619
DEPDC4	1.68465700825075	0.876206507584572	-0.943112057669657	0.0788607450539724
SCYL2	52.2514075396848	90.7049206548672	0.795710916902824	0.00103639396089236
GAS2L3	5.15151706904896	6.1456333331041	0.25456434020092	0.00313854802606941
UTP20	21.0344762117606	7.34918073481218	-1.51710055680595	4.59710002830601e-06
ARL1	57.8147106446394	51.036033107328	-0.179920428809525	0.0128850536746777
CHPT1	65.5060482191944	38.49606044238	-0.766917305047686	5.55660066832643e-06
SYCP3	79.6786065236202	25.9868224140549	-1.61641218030919	0.000104842393104288
GNPTAB	93.6076141262647	82.7931362289731	-0.1771147152454	0.00184260773763761
DRAM1	3.55677361696448	3.10418336786086	-0.196355370275323	0.23269084516096
CCDC53	61.3860578868299	52.5855995038762	-0.223243251781578	0.00653342199334608
NUP37	60.0668706451454	58.038910714303	-0.0495490616371141	0.421327608316941
PARPBP	19.6878360357353	16.8391258520486	-0.225487300333674	0.00212709027976719
IGF1	28.1805892533687	9.48235980242235	-1.57138373716678	6.42599052937094e-06
PAH	0.125885180985322	0.0847723186258155	-0.570443308953433	0.472493144487175
NT5DC3	5.50612199005228	8.34428426421933	0.599751733199022	8.86051000101436e-05
TTC41P	1.64302333633071	0.703193569093821	-1.22435918964832	0.0002555215548545
HSP90B1	1573.22229504987	1776.62117831934	0.175413557374124	0.00195340510123722
C12orf73	10.9677911496182	2.42255801044181	-2.17866988660511	0.00455345666344006
TDG	48.7285087677643	36.13823867638	-0.431239879475744	0.00238556529359492
GLT8D2	3.10370214248696	2.75223789523026	-0.173384933264012	0.0189362189027062
HCFC2	10.2709727505658	11.948199337469	0.218220388215719	0.0452103450963071
NFYB	23.6735236515962	25.8186177873758	0.125137309386872	0.06623584339227
TXNRD1	96.7954498907952	149.272378825214	0.624936098914423	1.420222083426e-06
CHST11	29.0837771883104	35.3023268172515	0.279548628223675	0.0292921467148222
SLC41A2	16.0385999097755	25.3527596626244	0.660594586801941	8.60121901729304e-05
C12orf45	28.3573780770374	18.3939954122055	-0.624489261477603	0.0061235894040591
ALDH1L2	45.6108215970582	18.5241755042224	-1.29996682719717	0.000688867207394401
KIAA1033	56.6767412631218	79.2357151812778	0.483394055768963	0.00019289776966159
APPL2	29.5136793026603	24.9458034341729	-0.242586649328224	0.0173476467480943
C12orf75	75.952235033594	34.7577244382979	-1.127758786195	0.000854302293734401
NUAK1	20.8002493478459	13.4458923900332	-0.629435314540975	7.78851423211519e-05
CKAP4	83.3925009622052	57.8153227462166	-0.528465756067177	0.000338115203228084
TCP11L2	4.83303969824854	12.454303610877	1.36564160463777	0.000323057896879293
POLR3B	15.0140993464476	16.1435911001434	0.104643603824229	0.030943593222427
RIC8B	7.13698922468657	7.27521246573716	0.0276737868601598	0.629439198544666
TMEM263	17.1088451039603	18.6504502228968	0.124468080571378	0.198197589043025
MTERF2	7.17710937564494	6.91676254919964	-0.0533059769483246	0.294650708765839
CRY1	16.0489015851129	32.9190910765615	1.0364499421463	0.000235461001039892
PWP1	84.6307503413444	59.1186608188587	-0.517568368412433	0.000557268040824675
PRDM4	20.9030926677027	26.8703529018889	0.362298860481537	0.0101893619030136
LOC728739	1.66480615873082	1.67400978954632	0.00795375748349835	0.978165882753197
FICD	18.9305082279912	16.269734280417	-0.218522454738817	0.0283584210905418
SART3	60.0172692548087	67.0832954354479	0.160575883580715	0.0114377922332234
ISCU	235.867825793891	232.215785854411	-0.0225125883123632	0.601952242534251
TMEM119	1.51538161192741	10.237653129846	2.75613197901021	0.000116775091641987
SELPLG	655.819129473807	496.124447645486	-0.402595933046873	0.000929986923335753
MIR4496	12.8816106877261	5.19647513782384	-1.30970774185694	0.239621363593508
CORO1C	199.998971252664	249.462110264548	0.318828128270642	0.00114587515093317
SSH1	15.7701435050911	14.5820209316489	-0.113005110865061	0.0437119196763313
USP30	5.08916160993129	5.73694521563685	0.172854735343689	0.0527653761293684
USP30-AS1	17.4663333684827	9.67275945127503	-0.852577354796608	0.00150053719736205
ALKBH2	35.3391373419382	13.8468252409117	-1.35171158557861	2.39305271473793e-05
UNG	84.533263617043	63.5669656615471	-0.411241926101519	0.00226112928832452
ACACB	9.1384356697179	12.7324345050841	0.478489167150349	1.65473824848459e-05
KCTD10	47.713371616775	61.5191506211338	0.366641948024116	9.2035822754043e-05
UBE3B	8.49114135478353	9.89596244194844	0.220881535149886	0.0170650870257298
MMAB	12.26897216443	5.44628661672566	-1.17166957912113	0.000521962787305765
MVK	24.5945395524662	15.7790052765185	-0.640331786496145	0.00114127712602216
FAM222A	1.9208355058237	16.7789345451582	3.1268452265546	0.0024149959596077
GLTP	28.1486163996117	20.6799597566465	-0.444830632511821	0.00227315728698084
TCHP	15.302700767723	14.21004299605	-0.106875376254636	0.234408126462701
GIT2	16.372691882139	18.4216840560675	0.170113415364094	0.0229318293545799
ANKRD13A	42.8702233826387	68.556626915256	0.677320193939561	0.000673623865459546
C12orf76	5.05315025024203	4.35335321710921	-0.215055997131034	0.186888498748238
IFT81	3.93040260735689	1.34472254053608	-1.54736857211015	0.00450066307880764
ATP2A2	50.2342618134176	81.0877050435552	0.690811505111933	0.000845295404670726
ANAPC7	25.2644809402563	17.5255824478639	-0.527648148256259	0.00191211269920492
ARPC3	297.172866095016	227.670383054648	-0.384355766129608	0.00431984516716574
GPN3	20.9302747761173	17.3146082721333	-0.273601503466616	0.0040202820605509
FAM216A	11.8202707649555	2.84305316309795	-2.05575010170214	5.76425490961163e-05
VPS29	60.8429171460188	59.0192932106905	-0.0439026817147295	0.585848769773384
PPTC7	11.5562179391469	11.5837226092516	0.00342964319771523	0.942613946578847
TCTN1	8.0928400854556	3.99255892282392	-1.01933238877052	0.0245441334428033
HVCN1	8.29921381445566	1.30838127050187	-2.66519166377459	0.00368614184283082
PPP1CC	131.810471425021	109.388166252643	-0.269008312948818	0.000107390365420407
FAM109A	1.46855319715194	2.60460371555558	0.826668359409011	0.00124094086540015
SH2B3	9.87597427832568	6.68662379234891	-0.562645129377175	0.00331788235074049
ATXN2	10.1278072003943	8.65263525549172	-0.22711035257644	0.0233360313572899
