KB528_0	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
DDX59	57.3779501844323	35.0699368703336	-0.710261595454609	1.10559390421007e-05
LOC101929224	0.762673166962911	0.680524604373913	-0.164417619160933	0.561149799831649
CAMSAP2	19.2623206692034	19.6043907792037	0.0253952843291999	0.699447484965762
C1orf106	33.253935745301	25.147201171746	-0.403127259661471	0.0110659949625078
KIF21B	91.9015237676579	48.1909045338468	-0.931327901794898	0.00179164377187503
TMEM9	57.1772659244047	56.9899017942843	-0.00473532889437266	0.905001810230814
PHLDA3	5.5741083138836	3.27902628438438	-0.765473570304491	0.147826163304071
CSRP1	94.5126290516366	91.1129913083955	-0.0528503445375344	0.338337233912799
RPS10P7	15.8492204986247	7.25556205832394	-1.12725260368609	0.00617586797027589
NAV1	3.61309199822726	1.86878751060323	-0.951131452201433	0.00385437505432739
IPO9-AS1	2.12602338180894	1.52288070839482	-0.481354527764301	0.0267418951656591
IPO9	34.8296497659948	32.732920432553	-0.0895736403547675	0.124516965800494
SHISA4	1.36397564551131	0.623868844705388	-1.12850321472073	0.0346365149168549
TIMM17A	167.902456005002	171.930550349151	0.0342025866045696	0.394840535100423
RNPEP	72.9175596892964	101.374690656766	0.475359327045192	0.00177911799804785
ARL8A	60.5370048081976	35.2965238991194	-0.778291186821432	0.000679343231278772
PTPN7	96.9533553064555	96.2829408879871	-0.0100106186736507	0.888123946207629
PTPRVP	1.43428402326342	1.0535641612936	-0.445052565267907	0.122018716576722
UBE2T	137.796100841975	169.829087270006	0.301548510601292	0.0106958901714582
PPP1R12B	14.0474817126114	13.9016352470944	-0.0150569252503866	0.831979237711558
KDM5B	3.82438352467158	1.92448648728406	-0.990753668525888	0.000234812567811559
PCAT6	1.07162931927954	0.376577764778534	-1.50878623536478	0.127764943886142
LOC148709	0.107629863419842	0.131934499893866	0.293743438508073	0.608652480293646
RABIF	26.6033900509094	28.6449911216063	0.106672791578003	0.0146889263815705
KLHL12	38.542356799035	32.9705766519993	-0.225265672842053	0.00385926061974203
ADIPOR1	216.038497187569	184.646208613204	-0.226524778096448	0.00822426994248265
CYB5R1	105.66179788905	122.730570918482	0.216040790809832	0.0021214976440411
TMEM183A	8.57332906282899	7.36445222239393	-0.219277298499804	0.0465442759818104
PPFIA4	1.21585352042166	1.18464122275793	-0.0375192364604077	0.574024106343272
CHIT1	0.604152515009266	0.740076552521733	0.292761712864522	0.219664593471501
LINC01353	3.81806309742663	2.67100060285278	-0.515460643367273	0.00676693474004932
LINC01136	1.01017290876775	0.766963857833678	-0.397371757281802	0.138515911724991
BTG2	564.121610243507	442.822639820937	-0.349277220975957	0.00745214377996904
ATP2B4	12.3177827493497	34.170020540137	1.47198852652628	0.00202533225046058
LINC00260	0.44076822814733	1.17698426246138	1.41700289100393	0.0620032964427326
LAX1	57.6597598890482	28.3663213947128	-1.02338575810914	7.18809083973304e-05
ZC3H11A	168.980907418892	125.957613689469	-0.423921919994471	0.00197745835100667
ZBED6	18.7192169853498	11.6868700036847	-0.679631492339762	0.00410388072101148
SNRPE	169.29264643341	207.61143407936	0.294366593242974	0.0613443230749881
SOX13	1.60128480880879	1.45484815691576	-0.138361345952194	0.524118163517439
GOLT1A	1.98633719814399	0.986371532457857	-1.00990748576288	0.0523852124100496
PLEKHA6	1.58804291315323	1.47407898263776	-0.107436070915336	0.416345537634339
PPP1R15B	118.399133684471	68.7719265371503	-0.783766858839164	0.00113104955060545
PIK3C2B	9.33202571458261	5.27064393865531	-0.824211049425993	0.00226065348208943
MDM4	34.8100161502642	19.5168319232628	-0.83478359749033	0.00788915843235592
NFASC	0.677180178825666	0.387636762957503	-0.804834345402764	0.00388158843460807
TMEM81	8.61343597457012	7.92944483514179	-0.119368994105233	0.032439440959435
RBBP5	30.6665941193681	31.1242128503037	0.0213694035337109	0.622296758792604
DSTYK	10.5871546009862	9.12465760686982	-0.214472573938337	0.0752095576095322
TMCC2	5.96000815927155	9.33602553116879	0.647494200636243	0.00510893163973404
NUAK2	5.95954986192297	3.25945859098592	-0.870571017850502	0.000304482502157482
CDK18	2.74996702060958	5.55639568619004	1.01473502424673	0.00612405372939747
ELK4	35.201240702118	23.1172036658524	-0.6066593837718	0.00901568216080242
NUCKS1	132.552550698861	119.261048710936	-0.152441504010385	0.0232227828604944
RAB29	12.5184820329263	9.20152519224283	-0.444114715457635	0.0125962222715048
SLC41A1	18.1777975321588	16.243046548808	-0.162355159496875	0.0573400766654707
PM20D1	2.23915243176539	1.9042529648154	-0.233727602037669	0.239877835882429
C1orf186	22.4636915137332	23.2588418932548	0.0501842349247621	0.656163383017825
SRGAP2	28.0537723778208	23.978443064056	-0.22645679575138	0.0402330880362457
IKBKE	46.9473843961861	62.2195872926344	0.406324042889586	0.000181585096423817
RASSF5	228.72795252428	179.160826155386	-0.352377462324581	0.0122480117014842
EIF2D	124.554222656675	109.649473325565	-0.183875050484774	0.00414692911002138
DYRK3	1.87292739189312	2.12147926245098	0.179775604841203	0.199472706558529
MAPKAPK2	104.618345982845	86.0459669227986	-0.281956388161233	0.000686590904913098
FCMR	127.625351102046	81.9810606618355	-0.638552369381884	0.000449025670902098
YOD1	20.4479941521434	12.8000772122752	-0.675806815968822	0.00102139171693023
PFKFB2	12.7205391366023	7.84624608854209	-0.697085328169408	0.000271834403882928
CD55	20.548937647377	12.0224901739752	-0.773328063334488	0.00229306697987484
CR2	6.82214329321542	4.62699386801928	-0.560149870875195	0.00468520725087034
CD46	233.030298044994	177.327206312675	-0.394103645074155	0.00265696226565177
MIR29C	17.7089857414393	32.396243954333	0.871344969603054	0.0295611548735241
PLXNA2	3.92665273377256	5.78546020893242	0.559131709950149	0.0212037751297447
LAMB3	5.20117279186608	12.6246554732511	1.27933514462281	0.000694457040304545
TRAF3IP3	114.966412239846	124.441437579231	0.114254531142492	0.0163113795371108
C1orf74	6.44118269298609	6.94694585007477	0.109053239839022	0.0327005410810741
IRF6	2.56498773353112	1.573048814307	-0.705388485826799	0.00241788132450335
DIEXF	14.4804945999359	14.6231719864295	0.0141454071681603	0.72592043876145
SERTAD4-AS1	0.294254675486219	0.657830721195424	1.1606510459146	0.196797280790201
HHAT	7.81808045064919	4.9071422450939	-0.671931338584246	8.10114641697564e-05
RCOR3	43.6527061585161	40.9482998701017	-0.0922675395538932	0.23139178927635
TRAF5	24.3620033800468	15.0411058428659	-0.695722136568083	0.0157600521598223
LINC00467	29.4623025682797	31.1686487744663	0.0812254267265487	0.0602623993745128
SLC30A1	107.492022270249	86.0393573649488	-0.321160937060335	0.00127786890584998
NEK2	39.614347670628	40.5358501525403	0.033175355256803	0.435852446847875
LPGAT1	9.20743037151174	7.27402760844877	-0.34004418068014	0.0133607612711248
INTS7	57.2982964218686	59.7156114019601	0.0596158975639848	0.174385616385854
DTL	59.6337336350118	55.561186745099	-0.102051251398954	0.0294020855669259
PPP2R5A	66.736567367695	58.924353423079	-0.179613459740265	0.0217083164342835
TMEM206	17.9383108214176	12.5581240742209	-0.514423072543965	5.32345579666488e-05
NENF	60.0805687089952	76.334740118317	0.345441311248358	0.00364204652143195
ATF3	43.389563879031	25.3003141155591	-0.778192788502229	0.000195683093249863
NSL1	11.3911077054832	11.327959925386	-0.00801997910131991	0.809923459561779
TATDN3	38.8067667779189	24.7647003001769	-0.648023076910374	1.42011138326913e-05
FLVCR1-AS1	5.24359843950574	4.26013023080073	-0.299659672783176	0.0965798374403723
FLVCR1	10.570685448079	8.20080899487217	-0.36623078911738	0.000234773994012553
VASH2	18.1615103273155	20.5153709352001	0.17582105619113	0.00560048348340774
ANGEL2	38.0180412378526	30.6411382928182	-0.311214310315353	0.00760437027940822
RPS6KC1	17.4957513383838	14.4106071229818	-0.279873503127101	0.00192424757343708
PROX1	2.76284341952472	2.63476672234687	-0.0684785678324974	0.637916697526032
SMYD2	48.1628087812726	51.3555347928793	0.0926002396622857	0.026401832767103
CENPF	73.8495224144695	66.3803174471421	-0.153833062340111	0.0412960078790424
KCTD3	52.9863209542011	51.3090558062853	-0.0464064817720378	0.186341200459859
ESRRG	0.687586812748059	0.604970159464516	-0.184677893284312	0.155718460524605
GPATCH2	6.73446477111339	7.06267573443454	0.0686515696994889	0.535352882883018
RRP15	15.9240693912383	16.9394958868274	0.0891818779446683	0.0850008495664214
LYPLAL1	27.3867025221466	25.8172455127174	-0.0851404845680505	0.132821682696861
EPRS	340.876294366546	278.8589922352	-0.289712479675467	0.000477246335533721
BPNT1	60.5816229606061	47.6685332416239	-0.34584299351279	0.00298521807644215
IARS2	114.091701446354	92.3974960823842	-0.304268198734036	0.00180341347215174
RAB3GAP2	42.2084454399359	36.4243806341084	-0.21262725434375	0.00801399437487977
AURKAPS1	2.38334270954696	2.57512646191326	0.111656866531807	0.683849095941798
MARK1	2.32222330939145	3.23678109271367	0.479053086533755	0.0104689111907656
C1orf115	5.25978361036434	4.81331407652235	-0.12797288312083	0.217391798699094
MARC2	26.8263890996696	21.9209034380546	-0.291345619142749	0.000775537531447032
MARC1	5.0731596157021	6.49880105610454	0.357289031922541	0.00234928649124581
HLX-AS1	1.45036542569875	1.95817863697907	0.433095943219107	0.325367506236876
HLX	1.15725044267199	0.836890947769316	-0.467589566724453	0.0249855074224171
DUSP10	10.7639917358631	6.2007420334692	-0.795700412363388	0.000578139859533705
TAF1A	7.77293027878626	8.45385668583163	0.121151079572044	0.131641749498363
TAF1A-AS1	2.22363618373862	1.81218378541803	-0.295191487447565	0.363505411674279
MIA3	36.1401094717544	29.745795211371	-0.280915129070811	0.001558563024261
AIDA	51.165406123885	61.5671439265146	0.266991937032347	0.0210635427705019
BROX	37.3661545562177	35.5265000434304	-0.0728365340351517	0.0101019942798119
DISP1	1.11870203030173	0.738098914801426	-0.5999397471052	0.0113004439857227
SUSD4	0.170968264812921	0.234477498908496	0.455720928065112	0.050984085310734
CAPN2	145.367277313154	175.70073428295	0.273417670562715	0.00230059803823919
TP53BP2	30.0641569627587	25.2513728075859	-0.251682681028526	0.00254645302891998
GTF2IP20	18.2445683897689	13.4303977461391	-0.441964990270869	0.00223047167085257
FBXO28	31.8329783238664	30.0899692093479	-0.0812395128330949	0.0953634733711956
DEGS1	142.000867646263	116.794511182566	-0.281927269212459	0.0139499653483853
NVL	45.7109817035411	43.701320507364	-0.0648639292600169	0.077724183459747
MIR320B2	0.690487687607606	0.668729293679924	-0.046193373432481	0.962071462086316
CNIH4	33.6002635570804	31.736251511953	-0.0823408133053757	0.00678748199617592
WDR26	64.56767922532	58.0286816982858	-0.154046018848651	0.0147478657711525
DNAH14	1.2122347139569	1.17395585717995	-0.0462909001677285	0.201364204788998
LBR	194.554777959175	177.700903947725	-0.130725390826914	0.0105814067092303
ENAH	1.68436176574219	1.41932299960916	-0.246999087242632	0.0559388823268472
SRP9	438.125275583258	466.015299640566	0.0890338738576121	0.11950749922117
EPHX1	31.9666757514247	43.4877886551006	0.444041625399438	0.0092164394621558
TMEM63A	81.0662216499717	91.0757916307448	0.1679667266976	0.153169891153584
PYCR2	301.50637098428	243.246949248965	-0.309766776185447	0.00239843407687609
LEFTY2	15.7446619421616	14.4713494066688	-0.121663326512971	0.00268292118031911
SDE2	33.0450765115443	29.3835065550656	-0.169428762305808	0.0214613126014499
ACBD3	67.1553090098632	57.2004660350667	-0.231474556160581	0.00509561762919968
LIN9	16.7096907372329	18.3719493051103	0.136819675493989	0.0879421229273492
PARP1	496.645655301859	562.468423923486	0.179555217320644	0.0504855540868262
ITPKB	23.4329416972235	14.4112093084058	-0.701346673408952	0.000359536359999148
PSEN2	30.1915480992001	25.9866319162773	-0.216375073608898	0.012776600235932
ADCK3	72.775738812637	79.394285761934	0.125577595608895	0.172470990683459
CDC42BPA	23.0507197245516	22.6047678186641	-0.0281846980551806	0.652308566016658
ZNF678	5.25948573858368	4.3815863444689	-0.263468453514494	0.00939239605797903
LOC100130093	4.51952159328469	3.62158081250087	-0.319550498375733	0.110504962212441
JMJD4	29.1321237574683	46.6206130147635	0.678357095547958	0.00460374468667952
SNAP47	39.3115239188769	38.4457309382013	-0.0321288827717329	0.645007631846893
ARF1	838.489747289067	706.351864298006	-0.247406112093728	0.00205892332758911
C1orf35	46.3488163430282	48.6515096382891	0.0699520762453792	0.629804744023633
MRPL55	95.1067171744853	110.326764952765	0.21416368289951	0.0034623499739417
GUK1	347.598392593081	394.501321950972	0.182608723952738	0.069320388520166
IBA57	4.35574246153235	4.8316604847596	0.149600426187214	0.183068567983285
TRIM11	34.7550623648418	29.5586589454179	-0.233642316755484	0.00980438805784826
HIST3H2A	2.32393032076643	0.312500810236253	-2.89463497711102	0.0521146123987122
RNF187	150.12975321762	91.1578718393534	-0.719770774307409	6.95607714640075e-05
RHOU	0.28850146004118	0.115863387019059	-1.31615387519324	0.0427486594291525
RAB4A	32.777446780823	27.1278794617105	-0.272927200094248	0.000438855427532545
CCSAP	19.4173961726392	13.1152893437473	-0.566100115642753	3.61131565046241e-05
ACTA1	0.476308667525773	0.336481454126857	-0.501369812179439	0.146105510771915
NUP133	49.5944186479048	51.9530647768026	0.0670310890819732	0.11568889750014
ABCB10	59.2160007849463	51.8560284049475	-0.191475343847331	0.0117375824702646
TAF5L	19.6993903153463	19.5464527912529	-0.0112441627955546	0.729209844702059
URB2	16.3256484370851	21.2142538750351	0.377893643404423	0.0112109243795236
GALNT2	89.044173854438	68.521424782395	-0.377966069079799	0.0149357809596215
PGBD5	2.75642824994488	3.35314782922426	0.282716039751388	0.0543097826294238
COG2	52.1670212599946	50.851560596577	-0.0368460077450665	0.361837061057758
C1orf198	7.29683069981829	7.74469655228816	0.0859387324616653	0.417873092623105
TTC13	41.0985776434107	41.5497261019559	0.0157505013194464	0.68926556876201
ARV1	58.366431558922	56.9689817860556	-0.0349622456171569	0.282530446533643
FAM89A	11.135375596975	7.64982093906158	-0.541652337295694	0.00338476663404178
C1orf131	38.0526019069776	41.4728211104403	0.124171083529149	0.0291743851995824
GNPAT	117.682567957312	98.5685915481945	-0.255700716711234	0.00222729307252176
EXOC8	30.0465279020548	27.1184913721471	-0.147921364325021	0.0361068696095441
SPRTN	11.523249197375	11.6461529553597	0.0153059025099811	0.743856126039071
EGLN1	20.3950011600706	15.8743605372255	-0.361517111848369	0.00217137531656963
TSNAX	54.2379951939571	45.598570647042	-0.250315251193968	0.00490207244220726
LINC00582	12.6010656132949	4.50043998759078	-1.48540778167283	0.00280128718482926
SIPA1L2	0.699376413975075	1.02136786485793	0.546361525586357	0.00904972205652043
MAP10	2.38806722667619	1.91719293038331	-0.316847925435088	0.0124413714809683
NTPCR	50.6680093233306	51.1655422547015	0.0140973970376775	0.742956995780046
PCNXL2	10.2134728583457	7.82177646508842	-0.384905293496001	0.0181854020901191
KIAA1804	11.2088280883257	8.62405329306222	-0.378197450081914	0.00583806699718129
KCNK1	2.86312060632208	4.13503564343265	0.530311321462011	0.00262603741635494
LOC101927765	8.35421852884946	6.03575267861633	-0.468971190760767	0.0500960708857131
COA6	92.121337991119	105.542177493695	0.196212383492834	0.0123793300530446
TARBP1	23.3880542492424	20.2179316191285	-0.210136431887321	0.0335762571681832
IRF2BP2	158.266146452489	100.020392240183	-0.662058524343271	0.000562481951135958
TOMM20	202.345526717246	171.545151444077	-0.238232605377791	0.0029109178687775
SNORA14B	1.75176498533008	2.24242453362556	0.356250195918074	0.422132874991887
RBM34	88.2771422013987	96.6585470204708	0.130857382250449	0.0275845824744574
ARID4B	35.913944981247	27.9928949874063	-0.359483438904755	0.00152623608378665
GGPS1	37.3499626364093	33.08652812908	-0.174862886618613	0.00482220870933169
TBCE	42.9534411601052	39.9206862452641	-0.105637194535912	0.106813805586954
B3GALNT2	32.5563397456158	33.3318361732269	0.0339622853966414	0.613885640721934
LYST	4.46568664843497	2.99954027811078	-0.574140618348031	0.00683425860227627
ERO1B	4.88554319349045	3.87978411433502	-0.332542597786753	0.063064340980472
LGALS8	24.7105225267992	23.871056226884	-0.0498631150901872	0.190291349202734
HEATR1	35.0268675422555	39.2711780311969	0.165008902192578	0.0716807657484012
MTR	18.7408550787562	19.215885569628	0.0361126853925225	0.587337973756444
CHRM3	27.4530543355467	19.4376916612296	-0.498109766912079	0.0138369705503329
RGS7	0.0806203135879674	0.252765643232109	1.64858508086487	0.118862653976499
FH	325.787813204464	330.553562012085	0.0209514233530631	0.514389802713392
KMO	5.30284213552628	1.84273762808271	-1.52491512802186	2.11266162231674e-05
OPN3	39.2162690928553	27.2950339316275	-0.522813798225357	0.00386044495320364
CHML	17.89596911712	18.807184214886	0.0716491948921527	0.196340774000575
WDR64	1.07830889477121	0.41901915152742	-1.36368242512909	0.00166253365137505
EXO1	40.0004230967024	41.3917919646872	0.0493294482552854	0.266066572478915
LINC01347	3.51288758991682	2.33357188552464	-0.59011750190018	0.0197762529730776
CEP170	10.6849519912708	7.69612690131017	-0.473375932824479	0.000806039203299756
SDCCAG8	23.1538674229707	21.3315975155249	-0.11826117636286	0.0112429137066296
AKT3	20.3759340464348	15.6749876463253	-0.378401888944629	0.00873655332314069
ZBTB18	13.526876504596	12.2710104758407	-0.140574689688338	0.130574023246019
ADSS	82.7585024303251	77.6430000781864	-0.092051674930617	0.0105326448274748
C1orf101	0.244667382011173	0.204281548759023	-0.260262878436781	0.228712969900428
DESI2	81.7217604733599	70.7341843039204	-0.208312676425148	0.00631080967059903
COX20	58.5852496529176	71.7322770072777	0.292084952465701	0.00233979814225457
HNRNPU-AS1	51.2752611830092	39.0404605919678	-0.393292861797448	0.0517070786568083
HNRNPU	235.876134206917	265.701844840561	0.171778789869098	0.0178753681661475
EFCAB2	4.57794820093036	5.25885270617542	0.200046950295798	0.096138902174696
SMYD3	11.3455205244417	9.89723492858329	-0.197025371263044	0.00861693578059731
TFB2M	65.8108195013214	67.7324135934903	0.0415216190580444	0.0712468913020581
CNST	32.5831344457102	23.8404015784593	-0.450716858097983	0.00132185051913604
SCCPDH	37.0458326727695	36.9939392908347	-0.00202232759626152	0.960066078448981
AHCTF1	35.0877990097862	34.6291289906466	-0.018983352493714	0.70994046230932
ZNF695	0.797669650498091	0.714577949657319	-0.158699991585553	0.494306348844725
ZNF670	4.09415204163456	4.49796190918683	0.135706764057777	0.352315500600686
ZNF669	7.58764060379055	7.2017534171489	-0.0753031421352225	0.451979303362108
ZNF124	3.87598172841909	4.81183997904827	0.312026895695734	0.0188605217552698
MIR3916	100.63574835381	91.244476387584	-0.141333746754976	0.519342526833959
ZNF496	15.3450627585087	13.1674627731427	-0.220797165444712	0.125309144536926
SH3BP5L	87.5759523137094	106.177738089062	0.277874636777654	0.0169954094957014
ZNF672	59.6063128162806	65.9289083192618	0.145446060285885	0.0308927060154801
ZNF692	33.8438764379134	56.1927829713097	0.731490029632729	0.00130911536234063
PGBD2	10.0698255787436	10.2391808944348	0.0240616140422435	0.595086189483547
ZMYND11	38.6366427084358	33.0988076639243	-0.223190491117034	0.000964401714063716
DIP2C	2.00126122983362	1.1499849651553	-0.799294498700065	0.0203753489255912
LARP4B	42.1886065816137	35.2777821751251	-0.25809357340412	0.0213292121317576
GTPBP4	88.2731499314544	102.186455204802	0.211157395234777	0.00473544551037192
IDI1	130.114374700141	125.134126001037	-0.0563050677907672	0.135455405503114
WDR37	21.0600275094392	19.7834714750919	-0.0902117178031894	0.267810312902824
PITRM1	61.8426976377164	60.438243381037	-0.0331415227508955	0.600968024410207
KLF6	122.035376359143	106.52691087937	-0.196081494847375	0.0208655809444205
AKR1C3	3.40435016804599	5.22038619506688	0.616777099984262	0.00843758386622329
NET1	35.5455215674172	31.7416447934987	-0.163290916115921	0.00452088101142722
ASB13	4.56767885965471	4.90019398811611	0.101377641011823	0.298867772478812
FAM208B	19.719300658262	16.560769706458	-0.251838660141583	0.00454911076259205
GDI2	318.938471383749	336.30903115493	0.0765093905402625	0.023454585945154
ANKRD16	12.5351582079677	7.50422823119415	-0.740204593442537	0.0371031330732775
FBXO18	109.161212602764	67.9869705515503	-0.683130134937946	0.0014068714316708
IL15RA	12.1598099001728	7.42197233047622	-0.712246146940312	0.00113611420209149
RBM17	52.7346934846669	51.2113736074896	-0.0422881489193227	0.252630490610594
PFKFB3	6.54311214401908	5.56421252305997	-0.233799473477888	0.117173334807653
PRKCQ	0.693692848375341	1.33211023132017	0.941344553185022	0.00876080208907056
PRKCQ-AS1	2.48957632698069	3.69504546596602	0.56969186910615	0.0184094670520327
SFMBT2	38.7103655469787	30.6411018329127	-0.337251754734629	0.015699577783806
KIN	5.71849016774874	5.4663635441137	-0.0650528772952911	0.373838238376803
ATP5C1	390.773343936843	397.058151883973	0.023018256189599	0.570490991851498
TAF3	17.5088309701234	15.6456986415676	-0.162316679116952	0.124104895164214
GATA3	0.471009810532218	2.40529976804019	2.35238769084523	1.3399738690737e-05
CELF2	133.838183754626	163.439260886033	0.288264812373967	0.0211093666239061
USP6NL	3.29206940972224	3.15405805528211	-0.0617855383539207	0.450838057782774
ECHDC3	0.671822119876136	0.410655806918903	-0.710149598582518	0.253399254531546
UPF2	32.5978450110197	30.4304998090326	-0.0992585637062509	0.0620035905907215
DHTKD1	23.9549115685472	16.8847827025134	-0.50459787485151	0.00109598647186738
SEC61A2	5.27461576788687	4.71669965673839	-0.161288265862451	0.0767050686183929
NUDT5	107.275689895781	122.540714959933	0.191937994644898	0.0118385575994418
CDC123	114.781162600558	124.82088921191	0.120973502035245	0.0175166024898455
CAMK1D	26.0928074858327	16.6678804557271	-0.6465815229623	0.00140062439575808
OPTN	104.952739947969	85.3692068353203	-0.297952150452263	0.00174600890132945
MCM10	18.1626239925318	22.0021088854426	0.276669164725757	0.0570996976756261
PHYH	21.7790725882872	12.4424339809402	-0.807673789360037	0.000260561283097456
SEPHS1	52.8984228841059	62.1388685527244	0.232271262171837	0.00306784501082584
BEND7	0.292227349467243	0.177800185746158	-0.716834374504509	0.0442722013889447
PRPF18	35.3765088346031	39.9679643533256	0.176052414065554	0.0131293687118142
FAM107B	150.976368430885	96.4779185887458	-0.646052061412916	1.22881631990208e-05
CDNF	2.28286383683422	1.94097132979025	-0.234066003406069	0.113034442274755
HSPA14	33.1913503440624	38.0811218407011	0.198268655306167	0.0273309351663527
SUV39H2	15.4731268102	21.252350251567	0.457857628474666	0.0055833764817705
DCLRE1C	25.1733606979357	18.3856184120555	-0.453320128925995	3.29444902162096e-05
MEIG1	0.509527894290428	0.192940618742535	-1.40100423129115	0.0126059983495443
ACBD7	1.48175394734569	1.08142153567178	-0.454376908832369	0.0291975666273184
C10orf111	0.228759870337078	0.2576088643115	0.171348244466699	0.753514473685651
RPP38	29.0846882794414	29.7367636293396	0.0319877997789237	0.363579223381123
NMT2	7.1254677514918	5.74357982852542	-0.311034510329434	0.0341799464971783
FAM171A1	17.5150582615839	23.2553861286794	0.408969107250023	0.0133727845538368
ITGA8	38.924776443795	13.5741916859771	-1.51982246232518	0.000253440744302666
FAM188A	22.3971083415464	16.3281727959155	-0.45594912487192	0.00596227474015879
PTER	12.6557554554005	8.59723322933247	-0.557849278308175	0.000311094582888916
RSU1	49.4636596854122	44.0706076146248	-0.166552197249065	0.00646133993650797
TRDMT1	2.65592539917855	2.83574700891413	0.0945142041330834	0.322883734056981
VIM-AS1	12.8400481469122	8.2698274982296	-0.634721470813313	0.00482537389003338
VIM	751.713761892012	389.566591190405	-0.948313457251481	6.37370449265446e-05
STAM-AS1	0.561912433778808	0.852042205882261	0.600579572024352	0.0124129617328888
STAM	8.28222408040512	8.44227314309253	0.0276132711195323	0.79784932243819
NSUN6	13.2797990414229	8.87162041418418	-0.581963771023893	0.00975792795193766
ARL5B	19.6808045983737	11.0295065496796	-0.835420955228229	0.000164178238145065
PLXDC2	1.99426588825412	0.579284769143381	-1.78351313333671	0.000716707669154938
MLLT10	19.472602158338	14.7585215109176	-0.399897485471883	0.00412936473628446
DNAJC1	197.463108832961	162.333840432563	-0.282619367782795	0.00536350040150868
COMMD3	73.8054538690767	70.5256643474068	-0.0655790774961441	0.057410734335347
BMI1	3.64232619212936	2.795337067235	-0.38183787352377	0.055488901552128
LOC100499489	1.95144224355185	1.97304141880415	0.015880477708765	0.919864501210596
PIP4K2A	57.8702997091383	51.7251336881638	-0.161957646954117	0.0143211933785394
MSRB2	14.0514306749019	14.7000954581016	0.0651084946846454	0.258517310065565
OTUD1	19.5211658338601	10.9040420280269	-0.840176187504178	0.00445995896378894
KIAA1217	15.2654046186142	8.03787427926794	-0.925379912108703	0.00178632524201401
ARHGAP21	27.0632937440512	20.5482212268176	-0.397323922250096	0.000971289195044755
THNSL1	6.78153698770184	7.45419849539443	0.136440949515565	0.167454010574064
APBB1IP	23.1390644888339	15.6986846064784	-0.55968685684378	0.000118430708284912
PDSS1	21.8209733963191	27.2766097747843	0.321948882867803	0.00178531167954679
ABI1	79.1399121281049	58.2404301373052	-0.442384452770438	0.00242061509982761
LINC00202-1	0.842087930746311	0.460231060991096	-0.871612532918344	0.085567381374123
ANKRD26	7.01608202905452	7.57239965908148	0.110084940916584	0.216847137343274
YME1L1	133.2740746176	117.328958222552	-0.18383703273126	0.0120304794087426
MASTL	28.5460265640915	25.8399935668273	-0.143684234199034	0.0438117517993272
ACBD5	20.0922519106701	14.1541482714188	-0.505414330911109	0.0041721440581365
RAB18	26.5690241973983	22.7201166309923	-0.225775002065848	0.00610386924657644
MKX	3.06042405215805	0.476713397323388	-2.68253749060394	1.88038431115537e-06
ARMC4	0.708141079041637	0.288939887861858	-1.2932674288639	0.0223416598872725
MPP7	0.709717566629571	0.886531643257354	0.320927110857176	0.209638771432515
WAC-AS1	15.5276696310845	13.2517431289971	-0.228659184817637	0.0021085480389682
WAC	89.3471884195351	71.5911655508753	-0.319640763298612	0.000311534484461793
BAMBI	1.05705465169345	0.889059749608591	-0.249697684357449	0.611615136284413
SVIL-AS1	4.25033411847646	3.82519585238661	-0.152042639295204	0.0661239555185954
SVIL	3.46356118024165	5.89368703254065	0.766914294505327	0.0222704670527423
MTPAP	14.3286403598997	14.0969062523414	-0.023523139871828	0.756743437757966
MAP3K8	4.16484125953906	4.50447928904425	0.113098833154025	0.328524584134994
ZNF438	2.91858017040857	3.21981105488982	0.141709332402832	0.282583377964056
ZEB1-AS1	11.3890038822221	5.98727175229686	-0.927670911593391	0.00118167928213784
ZEB1	7.9044072338511	4.25730095039636	-0.892718197820834	0.00412387987713848
ARHGAP12	5.67674049192062	3.75944878935903	-0.594541641999446	0.000581455920366165
KIF5B	56.3059208404663	43.9049488038205	-0.358903072470546	0.00503263837562795
EPC1	25.1105250327883	23.7268010472577	-0.081774590965363	0.0317676538291771
CCDC7	2.48362292825975	1.72590349633758	-0.525094356841075	0.0324359531767417
ITGB1	69.382349000983	92.9532884802609	0.421937220212315	0.00347209069403441
PARD3	42.1354314304506	33.0174333759211	-0.351805921109381	0.00649442026067754
CUL2	38.8651222801197	38.2334886164117	-0.023639210399235	0.443617187733915
CREM	5.81491612644224	6.28799916447804	0.112842643285591	0.0560292993504091
CCNY	35.0765481033247	26.1448107798063	-0.423982149714992	0.00715881982993639
FZD8	3.57090755603723	3.70223826558952	0.0521069601772624	0.592464535565859
ZNF248	6.30444488082567	6.87692864946705	0.125395033288689	0.294523732982127
ZNF25	2.12644880773705	1.38958197707293	-0.61379517637325	0.00369947969723107
ZNF33A	34.0788889933701	31.3592210460345	-0.119988579225435	0.055152422875225
ZNF37A	24.0576229134408	20.2361665385303	-0.249558082365408	0.0182790339071882
HSD17B7P2	7.7469209079904	6.12427157777751	-0.339084750736184	0.10454703665126
SEPT7P9	0.584343394571909	0.376180094897345	-0.635392918371431	0.416492624235063
LINC00999	1.62007520253955	1.16083504498868	-0.480897803998831	0.109285561138652
ZNF37BP	13.8136265464669	13.8417648597544	0.00293577613500068	0.971570555919895
