CCS1477_0	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
ATP8B2	100.770601202181	43.9085854362582	-1.19849984631272	0.00431897762554889
IL6R	220.659905279189	84.2184445189831	-1.38961637554186	0.00250141470295512
UBE2Q1	130.737394651735	133.158587316744	0.026473617680385	0.02223254833569
ADAR	210.350393555627	213.699029157002	0.0227858364696026	0.737346233961209
KCNN3	9.46088755343276	0.927356765327314	-3.35077916041246	0.00459413631155693
PMVK	189.530164708672	100.313107181102	-0.917917354377146	0.0021495380020146
PBXIP1	955.60905099053	553.627383812832	-0.787505214162747	0.000562470876162846
PYGO2	86.956986619959	89.7595729833692	0.0457638660433829	0.594262281197308
SHC1	164.445842920281	158.788894796242	-0.0505025198953635	0.214811199782627
CKS1B	283.470618700589	199.685658001562	-0.505468491770535	0.000960418788874787
MIR4258	12.5883659952002	12.5749822352115	-0.00153466747017247	0.997424306149459
FLAD1	59.0491871528556	46.5868858177881	-0.341993306019254	0.00674965210162312
ZBTB7B	70.4029629317476	35.8691883712594	-0.972891045297641	0.000205469497596722
LOC100505666	4.57496857279878	1.99182661087762	-1.19966976718666	0.00154724259528675
ADAM15	102.120273054662	114.782630897361	0.168635047047681	0.00426405841018043
EFNA4	8.04129097525218	24.674901136224	1.61754526420521	0.00293401049408894
EFNA3	3.46569353555322	5.94834042221405	0.779343129412763	0.00212056257717022
SLC50A1	35.1257447269235	34.3953900501117	-0.0303135971413051	0.652361129121424
DPM3	201.699113735946	152.767237925804	-0.400869564948504	0.0260249395313322
KRTCAP2	372.861645155403	428.494872134294	0.200637539232931	0.0186276108368388
TRIM46	0.976360822024627	0.345109889792942	-1.5003585883403	0.0115446558852723
THBS3	5.90666394542723	5.55505086071896	-0.0885434127540012	0.396410882251401
MTX1	51.0165387188041	57.0020659180887	0.160049186822023	0.00703152302187812
GBAP1	6.33338741311113	6.74253061633956	0.0903128357184562	0.217661868408276
GBA	69.5157178648813	80.1655187565288	0.205642614436047	0.0122777559855018
FAM189B	28.0397030491075	16.4232323144442	-0.771732973776639	0.00607296280431988
SCAMP3	246.232128242218	251.516711354342	0.0306352430082197	0.282335224220791
CLK2	86.7155330092438	122.370378422532	0.49689202846862	0.0409053563700266
HCN3	4.10864681027568	5.31647363975981	0.371806320614943	0.0991711181665288
FDPS	435.957774462229	285.361915035382	-0.611395604003516	0.000678817877286476
RUSC1-AS1	1.4958482936823	1.62676410091172	0.1210411921362	0.832760613843836
RUSC1	21.2903644166059	26.9668202249096	0.340984773256698	0.000116908685431295
ASH1L	18.0819482632742	21.4418682813176	0.24588048554459	0.180884424221483
ASH1L-AS1	3.2819516855851	4.19481229267895	0.354052254386778	0.112582232648132
MSTO1	1.70249889740413	1.63354460928951	-0.059648011069082	0.779261123277244
MSTO2P	3.99931209410065	4.86538288884895	0.28280147554115	0.0290217318243154
YY1AP1	86.2587249140811	95.4320189350202	0.145803004049293	0.0449078455585612
DAP3	218.122446762706	212.798613965618	-0.0356494898464921	0.168992120162144
GON4L	23.520438993261	38.0093755016746	0.692440334388914	0.00139233420058616
SYT11	5.14722759345217	23.1383122344596	2.16841615425932	7.85527003798426e-05
RIT1	20.8562613555834	30.5680607678928	0.55154446391178	0.00178593731020197
KIAA0907	79.3785624328435	69.4109094660094	-0.19358700278612	0.24642906786624
SCARNA4	3.64090383009444	4.52088479964311	0.312308521328291	0.574772836755536
ARHGEF2	239.296142258184	108.427692496551	-1.14206387016707	0.000185164440491879
SSR2	1089.40345824485	1046.18183971331	-0.0584047199136581	0.0218728046668762
UBQLN4	69.0161792944223	64.529355748421	-0.0969789871166203	0.153411873738354
LAMTOR2	192.008256120944	166.077087493005	-0.209315298034745	0.00339213990460093
LMNA	48.1230663784377	157.836853411645	1.71363362193999	2.00280686065928e-06
SEMA4A	807.038688038006	498.571846387674	-0.694836417182923	1.74828320991175e-05
SLC25A44	39.1142230024003	57.6105492982204	0.558639707167423	0.00172420943843896
PMF1	49.1875369607655	42.1476068608979	-0.222842097360819	0.028179594336807
BGLAP	1.13406354493931	0.890103801640166	-0.349455986594449	0.417821028455961
PAQR6	10.393803724142	8.14207406194069	-0.352255470930021	0.0861575652457929
SMG5	81.2214533936211	88.3939679974983	0.122087080117581	0.141597097142603
TMEM79	16.0824770181542	14.3606609792958	-0.163367473346411	0.0818428532586405
GLMP	65.7099769366136	88.7853044644296	0.434208469076201	0.000329199784923118
CCT3	466.320675821286	391.07674118195	-0.25387066153034	0.00472673758317445
TSACC	0.567414113795388	0.308084945414478	-0.881073849756346	0.352751858531442
C1orf61	11.3829019803114	9.87967369303614	-0.204333109944267	0.0605577992154809
MEF2D	62.7994099579453	38.799954038521	-0.694696060672971	0.00569980460271264
IQGAP3	17.6650196089868	26.4304891508423	0.5813077745933	0.0221868492745835
APOA1BP	157.122499957181	160.427206795083	0.0300290392047588	0.320063895437854
GPATCH4	122.854693680798	66.7571121091812	-0.879959526471538	0.00175381623119288
NES	1.82009641894551	0.779132203419708	-1.22407482753292	0.0107641589500864
CRABP2	1.41964104299937	1.8660796253418	0.394484357463244	0.283410331582223
ISG20L2	98.0078253270903	95.564339693108	-0.0364245744050232	0.312611862247399
RRNAD1	53.3091550427777	48.5327048993659	-0.135426046517882	0.0637754912401326
MRPL24	148.978868114245	98.5117653481713	-0.596739764002924	0.00351868329708537
HDGF	380.92657077573	197.794576929369	-0.945510052463724	0.000104289316144865
PRCC	139.690679995947	156.33692104274	0.162422761215235	0.00220530940251515
SH2D2A	0.664278637220723	0.319661716044073	-1.05524254742629	0.129372157441174
ARHGEF11	14.8329686538933	31.0872310522549	1.06751475510381	0.00421965917529308
ETV3	11.9208348790397	22.3916448664457	0.909475232035091	0.000254906217918443
FCRL1	0.889214254896685	0.643909142598303	-0.465673941888256	0.220641903808833
CD5L	1.21735575470043	0.639564795365636	-0.928588403090748	0.0138059789063388
IFI16	209.755789398024	125.152442869354	-0.745024179065993	0.00128567120823101
AIM2	48.0449569014667	16.3535558560635	-1.55478064062048	0.000448466310334868
DUSP23	93.5677837322748	100.002696854152	0.095955119907544	0.100975969844073
CFAP45	0.426497820299916	0.971584185168089	1.18780063850018	0.144611635866152
TAGLN2	605.890596362493	715.630067557632	0.240156689623277	0.00186537801132287
PIGM	19.235000314151	21.643621572425	0.170208068676835	0.134591187625666
IGSF8	62.6020326131709	116.029824659467	0.890214282133355	0.000124738484958483
LOC729867	0.706395934825396	0.922504168741909	0.38507839006755	0.458315398152946
PEA15	217.408927817063	254.426518519561	0.226837863223114	0.00609810969656295
DCAF8	90.8740312871687	113.426672878248	0.319819952329863	0.0158279410699189
PEX19	45.7270107905916	61.8832510632591	0.436502379226244	0.00446798443802754
COPA	150.360914793153	193.386358375943	0.363056431722844	0.000726529125514172
NCSTN	103.353401212887	122.628218777441	0.246705138598093	0.00895230900744666
NHLH1	0.885870325186703	0.320264081512598	-1.46783352570506	0.024547606207299
SLAMF6	7.02249964680007	4.69196151177626	-0.581793467822621	0.0648542281656573
CD48	471.096943613615	49.6849846311912	-3.24514214822871	0.000361445561280502
SLAMF7	507.677115723495	169.383371118307	-1.5836189821247	0.000957369159819765
LY9	90.1213838714832	23.244780514444	-1.95496266377132	0.000324155813596825
F11R	127.350629826659	190.023386849838	0.577370892423156	0.000198435127098503
TSTD1	179.900095902205	167.855537790463	-0.099975821309249	0.0574963939335272
USF1	110.219187698844	147.868799036072	0.423942269733132	0.0109936105972268
ARHGAP30	253.098043628757	129.345993385668	-0.968460990022814	1.55184950084108e-05
KLHDC9	7.22804091302228	7.15325330172798	-0.0150051430651285	0.899185845274914
PFDN2	206.565063290826	136.707159135906	-0.595507472747661	0.000280515750144111
NIT1	20.2312924231734	26.6346678163524	0.396716802294129	0.0443333329369847
DEDD	50.5532495333677	58.4297875942122	0.20890021405852	0.0151153380061144
UFC1	365.16136923282	288.390710309172	-0.340509456331515	0.00616714461814949
USP21	36.7703725437559	46.8743121985662	0.350253728070423	0.0138952612501181
PPOX	36.7353757457887	43.6550784086313	0.248979461546792	0.144338904492037
B4GALT3	324.28291027512	132.456099788342	-1.29173871234098	2.30068532721251e-05
NDUFS2	194.641547093632	179.304763235102	-0.118405878645257	0.0148678438319009
FCER1G	6.94918750675322	1.63032131755072	-2.0916879779342	0.00216207709491825
TOMM40L	59.8431803507703	46.08325354217	-0.376944272263915	9.51690765852032e-05
MPZ	3.9833281697443	2.89547248776727	-0.460175553530608	0.06698322177996
SDHC	102.047507128411	96.4974432103158	-0.0806783174176769	0.115808679149962
FCRLA	57.3897388230406	38.586002824245	-0.572715207902665	0.00602160716156992
FCRLB	1.53382498301938	1.35283022208312	-0.181153078752241	0.413621867607041
DUSP12	90.4580425066316	90.3179036328506	-0.0022367765519305	0.950054812707402
ATF6	46.5525693321991	50.66151367471	0.122029387528975	0.135594383321675
NOS1AP	1.62676412292513	3.93085220229043	1.27283704160897	7.87216810192099e-06
C1orf226	7.18039539629121	16.4763722429989	1.19826343090192	0.000937753389948748
UHMK1	109.783080893694	120.505068136314	0.134438091795374	0.366419725984773
UAP1	102.935394178941	95.3835539585048	-0.109926692867388	0.0777976306278015
HSD17B7	32.5533550270604	28.0961919361156	-0.212431633038413	0.0220316246325961
RGS5	2.15535088830145	2.68924690319167	0.319279459667702	0.0770444215356247
NUF2	79.0075075008302	122.381950693998	0.631329146564452	0.000938676364599406
PBX1	13.247838889822	10.5716161290161	-0.325561088435613	0.116839277894089
MGST3	85.4085189068198	106.680832123325	0.320849102290367	0.00653008657873113
ALDH9A1	88.8074834616037	138.335095237467	0.639414053615908	0.000753889946220617
LOC440700	0.103038991800708	0.312900223445139	1.60251230643727	0.180652210677572
TMCO1	123.955582302763	106.622654306633	-0.217309241559698	0.00561271383474486
LOC100147773	1.09416375100224	0.804850481364369	-0.443035965017348	0.0255678773699801
UCK2	43.2442489798571	24.4741165984941	-0.821251496373878	3.12208560783566e-05
FAM78B	1.58219067881912	1.82899960455484	0.209131285470891	0.202951091281834
POGK	96.3856732343001	97.7272761066879	0.0199425606290039	0.769563200519303
TADA1	29.6494644913561	37.6670625550448	0.345297481879299	0.0125778672775543
ILDR2	1.63584090663376	2.63597952371466	0.688306717439644	0.0130208139695905
POU2F1	8.26749420176399	10.6250641181151	0.361949513653052	0.0271697023397744
CD247	0.400072296703822	0.263346410463184	-0.603298936671981	0.00504471308865167
CREG1	213.628808590436	291.028572156959	0.446054586182444	1.21514308308729e-05
RCSD1	86.4340739953145	10.1235568998356	-3.09388389469442	0.000145866706799372
MPZL1	39.2308888447155	60.7258390292097	0.63032049567174	0.000166348692297494
MPC2	100.2622687121	122.255696587	0.286122905514804	0.000451040963706957
DCAF6	83.3060374909079	72.7362185395457	-0.195747132802797	0.00925963349040316
TIPRL	73.9380130137306	88.4323221171439	0.258257499204532	0.0197557030292314
SFT2D2	35.7732883875467	58.8438149404467	0.718008040628898	0.00890506814982867
TBX19	4.16143096637073	7.01366120155701	0.753088037569386	0.00680035658405316
ATP1B1	5.78869217664559	22.8466944150957	1.98067609735492	0.00026292122131048
NME7	8.25107211069691	11.8650751669515	0.524067745673366	0.00170745331279924
BLZF1	20.5434286546491	42.3642473663043	1.04417025420336	0.000693019063740775
CCDC181	0.493500656592618	1.53259371207458	1.63485138246568	0.00125923924438757
SLC19A2	9.86337257444822	15.0661940535635	0.611162081030691	0.00302682295217035
SELL	17.451519377491	17.8684380386726	0.0340608804458227	0.627241872616386
METTL18	25.9082579215458	32.4924579818998	0.326692872890041	0.00142606973719073
C1orf112	26.3517532407419	32.404506886743	0.298295529350315	0.00649527902263358
SCYL3	24.6715265979857	28.9470233992084	0.230568016667836	0.00519203265870288
KIFAP3	27.3686754337872	50.888912323319	0.89482574208381	9.38894816700364e-05
GORAB	14.087498645053	18.0622749514893	0.358564140701031	0.0090117367985651
FMO4	4.04786589857283	4.01922524383345	-0.010244065286881	0.909190876196949
TOP1P1	0.470086409171178	0.986895965752556	1.0699720392235	0.0133841981838273
PRRC2C	103.258266124316	132.936475108597	0.364479727381074	0.0253928769206592
VAMP4	13.0925877218716	12.7634534282476	-0.0367315367922575	0.638787644421028
METTL13	51.3888270806006	60.2061192853141	0.228455404549102	0.00686793803932884
DNM3	1.10894980243325	3.85839828322582	1.79880801114741	0.000109763417982851
PIGC	41.6965983458208	39.8246865741564	-0.0662666842445531	0.248084383823677
SUCO	24.0695194102349	30.8153495965201	0.356441822217618	0.00905957289331565
TNFSF4	0.779451907084465	0.321538491237663	-1.27746855772032	0.00240751129071757
LOC101928673	2.38426886509516	1.82921916693351	-0.382318991114004	0.194467264263304
PRDX6	193.174370190124	283.406546047742	0.552969387304226	0.00154544690432025
KLHL20	19.4830489471055	35.658947828862	0.872044668943446	0.00020016710228297
CENPL	26.8723636118977	36.5935823645706	0.445467434605821	0.00975010762532753
DARS2	42.6724162459708	31.7571758891542	-0.426221180962522	0.0145771228315113
GAS5-AS1	2.44812003913332	1.72195230570455	-0.507629115898626	0.137141338976467
GAS5	1095.86855705721	970.544346529	-0.175208726151093	0.00229944113094747
SNORD81	41.934593870316	54.7140515949143	0.383770507888899	0.208789004026688
SNORD47	58.7603966999377	102.65760728221	0.804924499195821	0.021689179912687
SNORD80	93.6150085127067	194.37981940419	1.05406669678875	0.0250673381706131
SNORD79	27.5182828877663	37.3907503131083	0.442290971596452	0.162769318001456
SNORD78	45.7642215898069	57.2951742900314	0.32419349066706	0.191202327418355
SNORD44	49.859604449495	57.8696793154397	0.214936211880072	0.40216760977804
SNORD77	12.7208864979914	23.0127874311676	0.855236527831797	0.0782940983572093
SNORD76	39.4138329700452	45.6602755058087	0.212237507080511	0.392878508083479
SNORD74	12.6798092916329	27.3507741916843	1.10904862350903	0.00361997839949026
ZBTB37	2.64725098533916	3.5276781146673	0.414223944285983	0.264821423699021
SERPINC1	0.265107788716032	0.892907300535294	1.75193134964221	0.0801217889393678
RC3H1	13.9763395892934	24.3599778228691	0.801526252235184	0.00531113151715101
RABGAP1L	12.9462205708325	11.1698660189596	-0.212919108075633	0.00787320469582931
CACYBP	134.467661342495	98.153605497284	-0.454146086481814	0.00207894719072444
MRPS14	60.3943063198899	54.256578682614	-0.154614468858491	0.0398105566833579
KIAA0040	124.976159365649	86.0979243972587	-0.537602547091584	0.0144449061556042
RFWD2	67.1395076792921	74.1995833161399	0.14424912702444	0.0067618837130115
SEC16B	4.98709383525792	6.21260838338818	0.316999767280598	0.0475744221291457
RASAL2	5.73015745617873	5.37797385879057	-0.0915120400462988	0.550141909196854
C1orf220	0.451890446150821	0.745972803938157	0.723149978919881	0.168665031544671
RALGPS2	19.3591162907842	29.954726944427	0.629770584865611	0.00806146039072495
FAM20B	39.1618551765523	38.6521046687241	-0.0189021366181303	0.672010211778508
TOR3A	329.373428664853	178.70573252812	-0.882138260191575	0.00101791270540488
ABL2	10.9426602620427	9.76615265381218	-0.164101279400317	0.130410893660327
SOAT1	29.504826393072	49.2501066348428	0.739175878733043	6.90130872467173e-05
TOR1AIP2	14.6098981647707	24.6556688714583	0.75497326935742	0.0010290696084903
TOR1AIP1	61.6656729905287	62.8852189254858	0.0282533360757969	0.577491260573243
CEP350	37.7648921516221	50.2459139288977	0.411960612130118	0.0254935146786995
QSOX1	29.3443430261921	95.8271676904637	1.70735231956213	0.000130922230739435
FLJ23867	0.889603441781571	2.82561507276066	1.66733066911036	0.0140621174009064
LHX4-AS1	7.55893347114822	5.85979419606862	-0.367332695404427	0.118850448454365
ACBD6	104.276481118208	81.3981663086857	-0.357345604306259	0.000798598524358554
XPR1	19.5351707129374	35.3382130080415	0.855155224230186	0.00148361397517919
STX6	22.2807314009907	32.6190230651957	0.549916981948806	0.000433925700482972
MR1	23.4433744493727	19.1497196696419	-0.291856973977985	0.00429266347034934
IER5	113.815735562034	199.658276574645	0.81083284743552	0.000177222781904912
GLUL	24.433183059992	75.6292113165513	1.63010174960825	1.03264972026823e-05
RNASEL	13.5981585301247	17.9530630679343	0.400818716780063	2.30787036917105e-05
RGS16	10.514940092206	1.87281254729035	-2.48916222014811	0.00489766549625699
NPL	0.93031764411399	3.90833951194946	2.070760503889	0.000420628577384811
DHX9	122.793831531667	190.434486079825	0.633056672532397	4.66629308044851e-05
LAMC1	6.18607058932571	5.66003184585494	-0.128213125807982	0.231608744687585
SMG7	93.7096374240763	76.6300109301399	-0.29028791579415	0.0498223137423059
NCF2	50.3987057057223	28.3970498937776	-0.827645625060772	0.000181656665695607
ARPC5	611.431002218805	522.951391670463	-0.225512850804522	0.00174906460047737
RGL1	44.6650452380824	26.5917852060382	-0.748165589182496	0.00356089856326145
COLGALT2	1.50581344346586	0.183586065931976	-3.03601457597551	0.000197069036048646
TSEN15	145.070113938401	74.9495642787914	-0.952758342578835	0.00201886711014525
C1orf21	21.0419288291277	15.603697644023	-0.431379008398515	0.00934908200145803
EDEM3	112.722713330024	70.3440661567233	-0.680277608264034	0.0298729156230346
FAM129A	39.9131726006712	33.0284805824891	-0.273154357227958	0.0473498248083137
RNF2	9.8815678527152	15.7769258410978	0.675004251949038	0.00123435283461386
TRMT1L	30.6572586606119	41.5207137842108	0.437602546824269	0.00509596886728767
SWT1	17.7841683646103	21.2328969870032	0.255707712292985	0.000827185285977048
IVNS1ABP	70.4682804836146	79.4153835467552	0.172444487872751	0.0574679472793817
TPR	94.39478370747	116.302038990825	0.301097347145014	0.0148324611262039
C1orf27	31.5617273955587	44.0292034651079	0.480284577403216	0.00949533894319747
OCLM	2.10127733158508	3.94297714202381	0.908018762066256	0.0853831453968417
LOC102724919	1.29852014259305	1.85913226656796	0.517761020144901	0.427745399337993
PLA2G4A	52.0565558431557	19.3912024288478	-1.42467759728109	0.00017214146811855
RGS1	231.373079912041	50.2041763144418	-2.20434173053334	0.0012186571854066
RGS13	3.08058012438964	0.541809958346929	-2.50734324462512	0.00373297660272066
MIR4426	32.0840808298977	24.5290398097514	-0.387366891703007	0.332016559669369
RGS2	85.0498886068812	142.981821928419	0.749450489395413	7.16862161040299e-06
UCHL5	38.5716462392624	39.8856549453277	0.048329246433709	0.442166516207932
TROVE2	30.6140964924276	47.8982495122156	0.645776826485156	0.0181473769923787
GLRX2	26.5488669960467	36.1227855442534	0.444258854321563	0.00142139236310835
CDC73	36.3079521650658	49.173834952389	0.43760531016559	0.00759411820375923
CFH	0.257837782557532	0.288513951569878	0.162177398289188	0.766054801145953
ASPM	63.1823257354909	144.697199254165	1.19544404882168	0.000100227169966117
ZBTB41	6.99568437050042	12.5341262966334	0.84132433053251	0.000849781380722302
DENND1B	55.527881695497	23.3364096121412	-1.25062974588678	0.0126877200176896
C1orf53	8.16604250648038	13.9571518116405	0.773295583410261	0.00660906513037561
NEK7	81.7820965225983	138.325708552264	0.758212361165656	0.000900270396922307
ZNF281	24.1545202664497	44.9012074140714	0.894461040568607	0.000146931216243975
KIF14	35.1298627661148	53.4527159197452	0.60556531207792	0.00370241276997919
DDX59	56.880866325162	69.0709126693779	0.280134848724583	0.01057041067196
LOC101929224	0.441954288548297	0.696107733173964	0.655413443182949	0.293669022467418
CAMSAP2	20.9649741435598	22.7696788768137	0.119132894251084	0.320046221787281
C1orf106	34.429250216797	19.8595672081261	-0.793800579836692	0.000287759837712569
KIF21B	97.8281915172129	52.2733444710934	-0.904174805437887	0.00344802010341926
TMEM9	60.8056873355628	52.6243585049036	-0.208475527789487	0.0332174441775499
PHLDA3	6.82648736552708	3.1549204339955	-1.11353979549201	0.000261680435035155
CSRP1	99.3237001952298	129.449288103497	0.382177117622482	0.000290947027163296
RPS10P7	15.2872753847667	6.86417551171671	-1.15517295442635	0.00418112587625912
NAV1	3.79299546844236	2.41217702340708	-0.653001861254947	0.0457528621613374
IPO9-AS1	2.00011496145141	2.46211871338546	0.299817399632409	0.318193395225032
IPO9	35.8004275954028	47.3458489597225	0.403261124220387	0.00172782678052263
SHISA4	1.36525126171481	1.26986949365309	-0.104486253363917	0.75679936167156
TIMM17A	171.895550550753	186.741805378515	0.119512734222791	0.0853579072465762
RNPEP	74.980755267075	124.096909022069	0.72687491878361	0.000674830373303047
ARL8A	60.8514942496813	70.8026640188102	0.21851095439933	0.0157585372114732
PTPN7	99.0306442804592	44.825337261376	-1.14356058746958	8.43680026344158e-05
PTPRVP	1.40910130541888	0.583775956649468	-1.27128863751872	0.0330523644517442
UBE2T	131.919418812761	169.407446121909	0.360840340239652	0.000771231086806809
PPP1R12B	14.5804788512347	13.801898475049	-0.0791713754936747	0.531098891726884
KDM5B	3.99452270754643	10.5459377979136	1.4005923568947	0.00106288064090979
PCAT6	1.05564172689563	0.992696302498519	-0.0886959591757755	0.825426481557278
LOC148709	0.100860884741735	1.34484472173249	3.73700091539614	0.0125542317374644
RABIF	25.8718721249122	56.8602028364721	1.13603479229282	0.000295246216494125
KLHL12	41.3396636290932	61.9007691618142	0.582430686131611	0.00125005305104781
ADIPOR1	212.507308159949	241.244281804688	0.182982290078284	0.0172322960169488
CYB5R1	109.465580627368	169.919493475944	0.634374057561854	0.000142346939171211
TMEM183A	8.1925545917952	10.261013393561	0.324787934340333	0.0257516887680856
PPFIA4	1.10314332007331	1.49526455846386	0.438780526656203	0.0389698884608192
CHIT1	0.74655047952959	0.275742837205427	-1.43691640407752	0.0229512812212044
LINC01353	4.23509796516719	1.19143393323372	-1.82969638780256	0.0496462960825183
LINC01136	1.11597554145619	0.489838724038229	-1.18792667304208	0.026567443878601
BTG2	565.730904654171	309.027528798323	-0.872380622388872	0.000182947426736136
ATP2B4	12.9598212734293	10.3089764046275	-0.330144730178402	0.081035636561694
LINC00260	0.5052777162138	0.719887137912652	0.510694186657187	0.394023874873156
LAX1	62.0438492250288	30.2863474145581	-1.03462059739548	0.00578161576668996
ZC3H11A	181.018848960121	163.946041762342	-0.142918858332458	0.213113646484614
ZBED6	21.525900259644	43.9345470145021	1.02928224365542	0.018415810872297
SNRPE	170.33644289947	120.172183534268	-0.503284136164806	0.00262458399362067
SOX13	1.77041181735416	8.81809955184651	2.31638277818164	0.000658381060981551
GOLT1A	1.81282508079009	1.46939203640676	-0.303020365525576	0.399834825965697
PLEKHA6	1.71444776233429	1.60379985925946	-0.0962498305241189	0.574131905003682
PPP1R15B	122.98390603035	146.572308368869	0.253143030175161	0.0634327603458619
PIK3C2B	9.7719493925666	13.4562899739151	0.461562402899653	0.00948346878099182
MDM4	34.5755039249803	27.2090431237375	-0.345664056884059	0.0372870182573264
NFASC	0.652760440788721	0.636786331515115	-0.0357442593089046	0.820672570960877
TMEM81	8.9615967472558	15.1379992345823	0.756346824338375	0.00906909651017503
RBBP5	32.3264597844673	62.6867605584803	0.955445257946166	1.02317027394537e-05
DSTYK	11.4756914132473	18.1686040107789	0.662866495006117	0.000392584786632407
TMCC2	6.06870703137763	4.87923051636346	-0.314735531620635	0.0164630767360036
NUAK2	6.45964638051055	5.23351688464354	-0.303674437075953	0.0193341805152448
CDK18	2.5712406008102	2.21230530273089	-0.216914120750556	0.074488466791113
ELK4	36.9993991916371	35.3584654603016	-0.0654461801316762	0.674349373162461
NUCKS1	139.786389947819	164.075736333833	0.231138005471028	0.0329311202566249
RAB29	13.5398586628006	14.456283552426	0.0944840300280704	0.244808606222725
SLC41A1	18.1298374213842	28.4962202091467	0.65240458242621	0.00169696625017206
PM20D1	1.86804291812089	4.01398309567869	1.10350693978813	0.0196180975342658
C1orf186	23.5447178880538	5.02934547494718	-2.22696087312542	0.00163448587167945
SRGAP2	28.4835377360652	41.5577578968922	0.544989476546069	0.00268621073326331
IKBKE	47.8240337898591	20.5201593415191	-1.22069388776885	1.8951416288056e-06
RASSF5	240.212598047495	80.2162437664419	-1.58234549904639	0.000484271327806436
EIF2D	125.414025719655	94.6813653985568	-0.405546285027854	2.50358389913492e-05
DYRK3	2.11436986628886	13.3155419434923	2.65481147327476	1.49586705414955e-05
MAPKAPK2	110.533611946365	141.225804439654	0.353518575865698	0.000757332270060409
FCMR	125.782109314338	34.1307025362298	-1.88178471844712	8.87828927600741e-07
YOD1	21.4790321406691	27.9328234489957	0.37903242256249	0.0323909355569135
PFKFB2	13.3161504585905	13.4923166405426	0.0189610047086671	0.866378195945771
CD55	20.6034900557144	47.4780051713484	1.20437058183775	4.28777540163794e-05
CR2	7.922988297576	9.8351774517137	0.311906411304695	0.0431177298563688
CD46	247.015630060703	224.754410506584	-0.136252905093591	0.125091427670777
MIR29C	21.751273257489	32.5019803681806	0.579427770542049	0.10629230361553
PLXNA2	4.06112283255837	6.98704957594103	0.782804713192211	0.0049221328634184
LAMB3	5.53148007712227	3.19785815823771	-0.790559609827233	0.00121633203676596
TRAF3IP3	119.794102670658	53.0182558271235	-1.17599577270814	0.000208650974889686
C1orf74	6.53074803433206	12.4696558014302	0.933101489980443	0.000341305518112312
IRF6	2.73502046315852	7.95008864754545	1.53941932010967	0.00560141999225163
DIEXF	14.4119139756737	11.2004054097483	-0.363710992493744	0.00866530183614939
SERTAD4-AS1	0.340074827047599	0.655599740328152	0.94696306390309	0.0456159532522134
HHAT	8.044903875694	8.82760500080032	0.133946893311555	0.0752899341637859
RCOR3	44.1521152600104	56.2602513561861	0.34963344142121	0.017066676707609
TRAF5	26.3298476957599	11.5997519200716	-1.18260522492331	0.000350564708395115
LINC00467	30.0544931317756	27.0882777366597	-0.149912018847879	0.202146858915578
SLC30A1	114.216020020248	102.15794532915	-0.160963604356033	0.246453791491973
NEK2	41.6326087993749	86.7480636482231	1.05911759080092	0.000170909616793939
LPGAT1	9.49789200201663	18.8399213080599	0.98811368210708	6.89274905303496e-05
INTS7	59.4338646180896	97.8677501588974	0.719548340918709	0.000657463725270414
DTL	63.012352148959	105.849518289727	0.748308134565918	0.00267438699309847
PPP2R5A	70.9322703816301	102.489462536305	0.530961555678303	7.08481276787663e-05
TMEM206	18.1689683122865	20.3453865176275	0.16322518729698	0.116741032369115
NENF	64.1973475924879	65.5283204536802	0.0296048631881587	0.630469902338677
ATF3	45.171101982895	42.5659147913977	-0.0857014738583385	0.303089590545132
NSL1	11.5832713394668	13.5543476709659	0.226712926567451	0.0238277830196078
TATDN3	40.1660878147517	25.9030717620537	-0.632854756804951	0.000330170308236494
FLVCR1-AS1	5.41435998148859	5.88174225160358	0.119452753759446	0.454009645883333
FLVCR1	10.377494197372	9.21546937419698	-0.171328571203077	0.225490169809323
VASH2	18.8275441948896	9.47219399570017	-0.991074298098056	0.0145774107550978
ANGEL2	38.0217412817738	56.4243470067622	0.569493212742948	0.00329749899359725
RPS6KC1	18.0396804406399	30.4391448898172	0.754754048008202	0.000961671845009121
PROX1	2.68644125627031	5.47243329805966	1.02648617356859	0.00179919514368899
SMYD2	47.9103652230914	55.0356978098603	0.200029886426961	0.0317048267431432
CENPF	84.38704888107	126.319406389047	0.581982790142948	0.00415735157049533
KCTD3	56.0205715404655	82.8370067100592	0.564318720814365	0.000251818041962361
ESRRG	0.748987780421745	1.45452328668503	0.9575323072176	0.0131563599727339
GPATCH2	7.41154186448689	13.8223237193172	0.899154561856728	0.00197154301890034
RRP15	17.5342468247737	11.574723906076	-0.599197680605341	0.00269668968943776
LYPLAL1	27.8814451892425	21.5762940324025	-0.369858255645041	0.00936507420769839
EPRS	371.442806943067	291.461963409317	-0.349832468284593	0.00164581490022666
BPNT1	62.1559554797441	64.6902970008722	0.0576567064669592	0.150188801121891
IARS2	124.460400497576	115.87877899917	-0.103070405456642	0.0620203574767497
RAB3GAP2	44.8978736512283	58.1000724764397	0.371892842294661	0.010706340785635
AURKAPS1	2.13210023529103	1.92813331256722	-0.145070460322326	0.690593752368935
MARK1	2.42742165873014	4.63384901900312	0.932786303139197	0.00733540358724001
C1orf115	5.64575440612487	27.4483296158767	2.28148007873122	3.53224683180612e-05
MARC2	26.6632351405366	33.7105842201373	0.338349791998244	0.0136391286028888
