GNE781_6	JQ1_0	LOG2_FOLD_CHANGE	P_VALUE
GLT8D2	2.23170648262764	3.10370214248696	0.475842816712121	0.0293030912022698
HCFC2	14.6644881428071	10.2709727505658	-0.513753891457775	0.00271381705683064
NFYB	33.0934444859554	23.6735236515962	-0.48327100248333	0.000308452468291785
TXNRD1	146.337476935686	96.7954498907952	-0.596288153324246	2.91991813781164e-06
CHST11	23.5092798856732	29.0837771883104	0.306984299728581	0.00133627646190073
SLC41A2	17.769168075253	16.0385999097755	-0.147827931047227	0.126455803944632
C12orf45	26.9112884801182	28.3573780770374	0.0755126800361863	0.387000083388451
ALDH1L2	29.6912650962777	45.6108215970582	0.619337592478661	0.000653453229775175
KIAA1033	59.3343468396859	56.6767412631218	-0.0661106684912481	0.277643786915257
APPL2	32.987774451963	29.5136793026603	-0.160547663975026	0.0299354999409825
C12orf75	64.3377716222939	75.952235033594	0.239426451056324	0.00256055473764585
NUAK1	10.8335996813634	20.8002493478459	0.941088136069907	0.000114867215481547
CKAP4	73.5939761936814	83.3925009622052	0.18032997192586	0.0171151502137617
TCP11L2	9.14171724513324	4.83303969824854	-0.919534351819412	0.00118471888878894
POLR3B	24.1525577838077	15.0140993464476	-0.685858045948593	0.000517331932597004
RIC8B	9.19443720165049	7.13698922468657	-0.365445674574086	0.00473961836742161
TMEM263	25.523201861156	17.1088451039603	-0.577066948095604	0.00128243854776359
MTERF2	13.9473327366403	7.17710937564494	-0.958514438013915	0.0389706417548138
CRY1	28.3539770012348	16.0489015851129	-0.821076545296473	7.37884541309332e-05
PWP1	104.112270880283	84.6307503413444	-0.29888625474364	0.0260283667143716
PRDM4	29.7766918011254	20.9030926677027	-0.510467070361223	0.00220563860160151
LOC728739	1.65537583195241	1.66480615873082	0.00819540754157488	0.982245534668129
FICD	15.0982604887428	18.9305082279912	0.326330801300561	0.000191875762420582
SART3	57.2585777482418	60.0172692548087	0.0678858432497056	0.0984467144766169
ISCU	210.043422180823	235.867825793891	0.167291030761467	0.0151379182696131
TMEM119	1.778646330982	1.51538161192741	-0.231098524184676	0.301796448443972
SELPLG	306.718592609266	655.819129473807	1.09638236179572	3.69564678335594e-05
MIR4496	4.93778716179171	12.8816106877261	1.38337643902941	0.229332133216643
CORO1C	156.482089879421	199.998971252664	0.353995035850381	0.000845974339364434
SSH1	14.8058007597564	15.7701435050911	0.0910332687992044	0.0301922065500268
USP30	8.58395745148963	5.08916160993129	-0.754214919191644	0.000235351938729944
USP30-AS1	11.1529871752329	17.4663333684827	0.647146613277078	0.00694141549979806
ALKBH2	39.1128697548532	35.3391373419382	-0.146376569177471	0.0875612528479883
UNG	159.660183528618	84.533263617043	-0.917413519629031	1.03929053993763e-05
ACACB	10.8339510207753	9.1384356697179	-0.245540344690976	0.00840408898963959
KCTD10	50.4617899768617	47.713371616775	-0.0807977458940794	0.0529913446018037
UBE3B	10.3176275969068	8.49114135478353	-0.281080885257189	0.00446722881186321
MMAB	10.7020145439491	12.26897216443	0.197131997336873	0.074808823391776
MVK	17.5551536288236	24.5945395524662	0.486443424248156	0.00266763517295406
FAM222A	5.53966461599507	1.9208355058237	-1.52806465832184	0.00379762506219514
GLTP	25.2608336107016	28.1486163996117	0.156161761642547	0.0306459112933764
TCHP	17.5456402404076	15.302700767723	-0.197326296564532	0.0567623853891651
GIT2	14.082100279244	16.372691882139	0.217429017797757	0.0182732511396541
ANKRD13A	48.1821489890629	42.8702233826387	-0.168522806579021	0.0251126551731168
C12orf76	3.23397931712486	5.05315025024203	0.643872625548967	0.0395300843500178
IFT81	4.31288191856884	3.93040260735689	-0.133975116128419	0.302923366230025
ATP2A2	73.2753304733902	50.2342618134176	-0.544655892829382	0.00172202224946997
ANAPC7	23.5118787964359	25.2644809402563	0.103720712995991	0.127507611768401
ARPC3	298.460477391562	297.172866095016	-0.00623750616420648	0.849872997039635
GPN3	29.0934617768029	20.9302747761173	-0.475103718588904	0.000281013192554508
FAM216A	6.39798418845946	11.8202707649555	0.885573751273971	0.000653777089184805
VPS29	68.5285623394841	60.8429171460188	-0.171616095519857	0.0402387742999898
PPTC7	10.4360379095343	11.5562179391469	0.147095227157658	0.0511645899236912
TCTN1	4.60787673758056	8.0928400854556	0.812543963422014	0.0298340330156339
HVCN1	1.52457181985246	8.29921381445566	2.44457056152158	0.00451359650811356
PPP1CC	128.673692662772	131.810471425021	0.0347478622866934	0.303186755811226
FAM109A	3.1525171650323	1.46855319715194	-1.10210869878502	0.000319790239486454
SH2B3	4.98044802092127	9.87597427832568	0.987647551899852	0.000561829447686635
ATXN2	8.78650992469268	10.1278072003943	0.204959712335482	0.00917987941912185
BRAP	13.1764049152596	10.2585709542587	-0.361127021599173	0.00210238371308225
ACAD10	4.46185081868076	5.07695150750379	0.186320202139333	0.012114615367853
ALDH2	3.84523257239869	4.59263076433384	0.256249939462217	0.142223039072687
MAPKAPK5-AS1	12.7223170728797	15.761460090557	0.309039739820924	0.00479560970441342
MAPKAPK5	24.991612315542	24.519090292306	-0.0275385257133283	0.690948754187439
ADAM1A	3.26170485169075	4.11108086961749	0.333891511657465	0.140614643836635
TMEM116	2.76968283711103	5.91455091065381	1.09454785016595	0.00926322320441603
ERP29	255.860999412201	358.038518563654	0.48475454826691	6.3843089679338e-05
NAA25	10.5760773943968	11.5036943138227	0.12129260539422	0.126785908779257
TRAFD1	26.610158482362	23.6060581905379	-0.172819946467561	0.0332513781652376
HECTD4	6.46021049949153	6.44333603260224	-0.00377333836340678	0.967176608657962
RPL6	1134.3992004952	1182.00330290231	0.0593056459769481	0.0359304329140392
PTPN11	38.2700527286821	35.6273749367036	-0.103229700695512	0.112608165863415
OAS1	32.9098067350554	36.7330760392451	0.158562158692728	0.124003384326924
OAS3	11.314445865615	12.3153001799533	0.122285864167155	0.189648370552091
OAS2	12.4395004663992	19.7721335397738	0.668540003237164	0.000264645119657834
DDX54	37.8318637350632	27.9134515120241	-0.438641325151403	0.000172859014002455
RITA1	24.9506318119836	19.2365381248459	-0.375227158661233	0.000377445287057248
TPCN1	10.8479797675292	16.545042836215	0.608972634056904	0.00333770200816059
SLC8B1	12.4899706322492	7.69308780466568	-0.699135405053747	0.019276996196104
PLBD2	13.6798942266846	9.50469549363795	-0.525344762876508	0.00962528225878661
SDSL	12.4632082201964	9.2545631015137	-0.429438699257625	0.0559529200362975
LINC01234	4.88024831303696	3.63429359248017	-0.425279584914404	0.0177672365675756
RBM19	9.1784087133475	6.40608003140537	-0.518802229333248	0.000703035882180944
MED13L	17.1367592787925	20.9595653249478	0.290514489363283	0.0183702985242625
LINC00173	0.933639621516378	3.24946642384463	1.79926514883638	0.000756171061220752
MAP1LC3B2	0.689597306533767	0.568275383724969	-0.279163916697332	0.607693625023832
C12orf49	19.762331183214	17.7954843253579	-0.151241940577175	0.0332847598735268
RNFT2	4.15857019361515	2.53442886311875	-0.714426913229844	0.00146884723184513
FBXW8	5.7344123497396	7.03348278576793	0.294593599305616	0.00200617860930513
TESC	140.03336379636	22.9372871748139	-2.61000392196284	1.27749560589815e-05
FBXO21	19.7454418090494	13.7066599490497	-0.526642592063092	0.0347347486092117
RFC5	38.2934619146046	20.0023014755614	-0.936932085892315	0.000228582842553344
WSB2	16.636124887608	14.9521191457328	-0.153969450133293	0.018638911956431
PEBP1	211.593457840026	187.29056340982	-0.176016810554705	0.00105176208868702
TAOK3	11.912074461026	5.89284832743794	-1.01538763808417	6.97173195247801e-05
SUDS3	22.2994857360758	16.3048788128363	-0.45170672134373	0.00154486733569642
PRKAB1	13.2628789829668	12.7768305095408	-0.0538639784823893	0.090871000198609
CIT	9.57606517852589	6.41377721195034	-0.578258730472827	1.52087899621094e-05
CCDC64	11.5281921751843	4.82705677468372	-1.25595058995181	3.29453521745093e-05
RAB35	48.2182760848204	43.1147278369171	-0.16139929919406	0.00671370029332029
GCN1	30.7255501010801	34.1385255109208	0.151961907350986	0.0366005390000526
RPLP0	3588.35627819009	3628.38222424066	0.0160033028679143	0.161886933132404
PXN-AS1	4.69283792384161	6.51717277924242	0.473785608311102	0.00217989348775444
PXN	23.4858708157664	24.5257127080799	0.0625019739918694	0.173526402692795
SIRT4	1.13638262880875	0.775009346409363	-0.552163069077476	0.0774728874088231
COX6A1	542.22493109719	547.825406600638	0.0148247269900407	0.657336411746441
TRIAP1	48.9983783533839	49.598336644917	0.0175577357754065	0.776861916200476
GATC	19.6700187402844	20.3751626181248	0.0508132416977164	0.108846382445885
SRSF9	175.259123900069	173.866516981979	-0.0115094253472779	0.811816847385148
DYNLL1	532.156576935664	289.921756056911	-0.876187194789593	0.00113784231859507
NRAV	10.0615971339838	6.91208200018811	-0.541667092573297	0.0153198557398443
COQ5	23.7863271343921	24.257714617082	0.028311115500477	0.284972776140839
RNF10	78.7354616899285	76.788067983202	-0.0361314084837141	0.359364754253972
POP5	59.7191735693715	47.7946661612326	-0.321344576899405	0.0417127688158343
MLEC	66.0667589433955	50.3492329697247	-0.391954771637322	0.00178723140276406
UNC119B	17.5056533225488	11.4077918808462	-0.617801337915234	8.36585924795369e-05
ACADS	7.35787823553446	4.06149684637796	-0.857278277381854	0.00412240903532236
SPPL3	11.2495646263429	11.9029393697721	0.081448715427521	0.297952551819632
C12orf43	13.6164448812884	8.10741942718681	-0.748035393013565	1.21511424659112e-05
OASL	0.78478978280337	0.17067772333984	-2.20103148744345	0.0215720588662925
P2RX7	3.26433173801954	10.4754416136169	1.68215148106855	2.39007876299161e-05
P2RX4	26.6530611867917	27.626854751025	0.0517700837394561	0.415214982641869
CAMKK2	16.6086619345066	24.297106466125	0.548848665772527	0.000666747149916065
ANAPC5	104.60263003034	90.574978656371	-0.207734659984779	9.72650464960733e-05
RNF34	43.2925467608699	35.9455326671169	-0.268306189362621	0.0035629471128946
KDM2B	15.9864319519268	11.5373158357829	-0.470540357303639	0.00300326633123432
ORAI1	30.3093763462513	20.1390513897245	-0.589768437510639	0.00131330945281589
TMEM120B	4.53609542383062	6.19544956466193	0.449757983499387	0.0163971438728453
RHOF	1.8670524034827	2.05149093071	0.135910355369656	0.291085290684316
LINC01089	5.80001786464755	8.60737211142002	0.569515496455263	0.0179020676663736
SETD1B	8.86906016106867	6.39779400888322	-0.47120669028704	0.0257772619540773
PSMD9	35.7018133773442	29.1789223785033	-0.291070750578356	0.0342623735175887
MLXIP	8.59952880849124	10.4124155492302	0.275975276620612	0.02578323922994
DIABLO	16.4255494940931	13.2792292046931	-0.306770227111207	0.00259809882964771
VPS33A	23.2722279486082	16.1393948238524	-0.528022849501531	0.000960836821864947
CLIP1	19.6818927491464	14.5226284939623	-0.438566372387477	0.00274172652162201
ZCCHC8	13.2597588111891	18.2910570421267	0.46408391725411	5.4198265096939e-07
RSRC2	60.0325315384639	55.3521163443322	-0.117106028531311	0.0718326334904342
KNTC1	19.4541063543501	18.0040893741875	-0.111750078515118	0.136226035882648
DENR	45.3855713113358	40.4216951292201	-0.167103894062073	0.0152835118281988
HIP1R	14.402405488978	8.73348002359212	-0.721681247437538	0.00426995845155634
VPS37B	44.743953222469	101.700017433686	1.18455529422089	2.23300523760575e-05
ABCB9	5.35714175038445	3.32914895314145	-0.686310049245462	0.000443462787069446
OGFOD2	11.3790972465302	12.2016003415394	0.100684274784855	0.42924763897953
ARL6IP4	108.050488190168	105.770439598259	-0.030769106800982	0.476586380663652
PITPNM2	1.52344395198791	1.470502265987	-0.0510274164042326	0.359775384365957
MPHOSPH9	20.0424357470752	11.9698159943811	-0.743656874518352	0.00213603115494261
C12orf65	19.741627275454	21.7783803158444	0.141655749007686	0.119111443103138
CDK2AP1	9.9916142182602	7.33653411288705	-0.445619101217613	0.00344173384092261
SBNO1	11.7964073793542	9.91019126259781	-0.251362744463407	0.0128930766640414
MIR8072	7.84375192609742	3.83402714671816	-1.0326833562137	0.139570192748767
SETD8	35.559344241887	30.4281359751511	-0.224822762147044	0.00550128298661231
RILPL2	14.9372008366411	14.0873913579448	-0.0845053346134408	0.131221513563242
SNRNP35	11.1274369478621	7.52632691816937	-0.564103464304823	0.00252317826347188
RILPL1	0.459845824336553	0.647805906451508	0.49441138216852	0.0994169789857217
LOC101927415	0.257702560687274	0.300529693389377	0.221800668564256	0.554269691802574
TMED2	224.396437056303	205.685449162381	-0.125610032490349	0.111612898632796
DDX55	20.091024601955	18.8053651529059	-0.0954068203403014	0.408882112904666
EIF2B1	64.0929544705207	55.1098124543384	-0.21785655729372	0.0260573041994563
GTF2H3	15.4257232700851	13.754349709297	-0.165450202782376	0.0836726210444823
TCTN2	4.83242510020022	2.14752007123887	-1.17007575646795	0.000243611571816707
ATP6V0A2	10.4590352575535	7.85424246400668	-0.413205742937744	0.0299932175457363
CCDC92	12.5289544393045	10.6996697439394	-0.227699757461366	0.0258630820883184
ZNF664	74.9244014008806	68.540505248947	-0.128478825775816	0.0803408627673856
NCOR2	9.61635386881813	16.6842982062134	0.794929112163863	0.000434628973441313
SCARB1	12.600740882174	10.8471027141446	-0.216198814957759	0.024967922199758
UBC	628.840552996771	715.792350313623	0.186846867862507	0.00462112068545758
DHX37	15.423418565686	15.0900900964841	-0.0315211511682893	0.42092418620295
BRI3BP	36.2872444851872	30.5873675033057	-0.246526561292581	0.0152798733800881
AACS	27.5215930474642	19.7756313150434	-0.476840228896824	0.000688515943823417
LINC00944	5.58304370454227	10.858774206885	0.959737498837523	0.00817436702467308
SLC15A4	21.684073319034	20.5376406281831	-0.0783653363103925	0.0863874546143071
LOC283352	3.87292854986588	3.6976938655962	-0.0667990978437497	0.784163513416504
STX2	9.59173276855688	11.8568159760111	0.305853271147769	0.0493065745140063
RAN	316.623525284059	341.184325541764	0.107782916453802	0.0192543850604388
SFSWAP	21.3566307599466	21.6270166109219	0.0181505989122849	0.579271295793752
ULK1	12.6590935135375	8.78330530880464	-0.527338242630134	0.000542589797139735
PUS1	21.2844927180732	23.0978905727038	0.11795839656094	0.321605584784153
EP400	9.0699778260717	6.35379537147631	-0.513480395939421	0.00209664582707693
EP400NL	1.89006136561696	0.914122473023217	-1.04797370206379	0.00551657742990126
DDX51	7.72311407167108	9.04676215188784	0.228218861734965	0.00156693254446278
NOC4L	22.5052305133825	16.8159716647731	-0.420428198384603	0.00103903003753365
FBRSL1	8.14657961769963	7.85026338791251	-0.0534534043569499	0.473992153900163
POLE	20.9273883095788	16.0974555207706	-0.378559614130848	0.0032131437089363
PXMP2	36.5388038764148	38.9326045765416	0.091549456571154	0.239424068604665
PGAM5	28.9315104204446	29.6110568704534	0.0334943400772617	0.276352332491155
ANKLE2	26.5179351102642	26.229522539576	-0.0157768943066278	0.599737860675531
GOLGA3	15.6014855484737	14.8882708337892	-0.0675072018044433	0.0880827168205923
ZNF605	2.06039070121036	2.95787594515364	0.521643612196633	0.0183727341215814
ZNF26	3.20303008949837	3.08461406896292	-0.0543473528717702	0.205388321767825
ZNF84	2.92718566389367	2.93012232048236	0.00144663735066963	0.991337934449673
ZNF140	10.4659894901212	8.09455449329022	-0.37068513029914	0.00624123466043149
ZNF891	1.48617772968253	1.16570191323114	-0.350407738051003	0.0455520832516939
ZNF10	1.59594053438624	0.707122285352046	-1.1743752644837	0.0106468316910096
ZNF268	8.57539732563286	5.56495947986856	-0.62383233460541	0.000649334372041824
TPTE2	1.45327535838462	1.57698311923298	0.117859134369882	0.246282133593408
MPHOSPH8	42.0413767206801	37.1095606717693	-0.180018992192947	0.118733761022171
PSPC1	49.0908658169966	30.6080694449155	-0.681542559732362	0.000227745490665418
ZMYM5	9.75840992193256	10.1735336110742	0.0601028698461427	0.382485286456192
ZMYM2	10.9683052455297	13.650304096705	0.315592464684068	0.00990569927683108
GJB2	44.478688443004	33.0216180029771	-0.429703435908641	0.00334678791283006
CRYL1	16.4907247810274	12.9198500591543	-0.35206548082744	0.0398010893647521
IFT88	6.8665985904485	4.88628944805662	-0.490856301861067	0.0184498893649996
IL17D	6.15316593656383	4.97091159797985	-0.307818452375921	0.10601492726725
N6AMT2	10.4657398472726	6.54946749838621	-0.676224783799981	0.0109595428837483
XPO4	9.81149655062626	9.92638875605696	0.0167957493471451	0.723783190277467
LATS2	2.43423918028195	2.18224628404606	-0.157656998864472	0.0575187187276673
SAP18	89.3259055124746	66.3053368846182	-0.429953636898888	0.00162584428820257
SKA3	24.5544513884359	18.9179387126513	-0.376229687212802	0.0159020903706742
MRPL57	18.5336672706291	18.5960350866723	0.00484667626336286	0.91070507393948
MIPEPP3	0.908127480290312	0.503594525688893	-0.850632232695977	0.130231212347757
LINC00539	3.53008764281443	10.9456571545448	1.6325826661495	0.00117785301718187
ZDHHC20	30.8396129927212	22.2164226813015	-0.47315813023714	0.010887184400481
MICU2	46.4663197344093	30.6505925278379	-0.600270419871804	0.000141382082256481
FGF9	1.48221742387483	1.21951570506733	-0.281448752121683	0.272271995599267
SACS	9.41956413799055	5.23466532810345	-0.84756300183759	0.00227785512486557
TNFRSF19	0.478039637591527	0.130623713859461	-1.8717134147735	0.022614002708726
MIPEP	11.6015883962101	8.07735063154909	-0.522368268920638	0.00742034684313639
C1QTNF9B-AS1	2.8686924368297	2.01617048074243	-0.508775666162631	0.0014651062904286
SPATA13	2.34856772136853	1.46036972589268	-0.685447528071826	0.00201800458547078
PARP4	59.1938585912495	48.6557669259463	-0.282836692283459	0.00753153874421833
CENPJ	11.3653593895846	8.91998301312055	-0.349530437195358	0.000733748545605209
MTMR6	19.6269194229182	16.2947251058681	-0.268428736048923	0.0107193642190505
NUPL1	32.1676893721632	27.0523747653113	-0.249857064775422	0.00755317861981838
SHISA2	0.403738059173116	1.16044627960982	1.52318824086648	0.00257172457762958
RNF6	34.4597629823739	27.1461279166497	-0.344166349771518	0.0554511374527289
CDK8	21.2882206914343	18.0623236743531	-0.237071867735454	0.0320554151205843
WASF3	5.73640868399919	2.54383122645467	-1.17314485443253	6.17022393135083e-06
USP12	15.7404937123853	12.7483943887469	-0.304165236134015	0.00716896224451165
SNORD102	6.78533495664132	8.15391165069719	0.265072289273834	0.646301228558984
SNORA27	4.33664993324145	3.26932356556159	-0.40758882147238	0.468386335386692
RASL11A	1.53734549075621	0.377371092698313	-2.02638560197584	0.0113261844094366
GTF3A	136.743070709132	169.050392929499	0.305985641507991	0.00747258016302587
MTIF3	46.7533947698365	39.5128472214491	-0.24274931511849	0.0576824938285406
LNX2	7.50139251044401	7.86453350644813	0.0682027599848247	0.460416406743552
POLR1D	40.993135173633	57.8508230540207	0.496955152793993	4.10361943196573e-05
FLT3	1.2801080655497	1.15633241955981	-0.146709406522957	0.57042611230781
PAN3-AS1	0.460827529522121	0.612368255507906	0.410172592091292	0.163091909619667
PAN3	12.7931756585613	13.1480055228391	0.039469537705765	0.664915232029244
POMP	98.0465489873295	90.8446017305234	-0.110066064199949	0.137712570118525
SLC46A3	4.26046982200393	2.62319356936197	-0.699688261829603	0.0366594708398951
SLC7A1	28.0002983669311	42.01646012698	0.585512420153971	0.00163164084498889
UBL3	11.845471568384	7.3700104278889	-0.684597067714957	4.23770337257291e-05
KATNAL1	4.06493181313843	2.88382066781392	-0.495249699657388	0.00101056674705329
LINC00426	6.69025629216725	19.2078377339237	1.52156173678112	5.88139139829031e-05
HMGB1	239.79413110921	192.020468420997	-0.320536246432736	0.0045311568392453
USPL1	11.5391076036646	12.3410906097294	0.0969382392578926	0.283758669102375
ALOX5AP	6.23644566241144	8.8275713250781	0.501292544634164	0.0191475280360201
HSPH1	101.281404410821	53.1323563660284	-0.930706713635774	1.071904110779e-05
B3GLCT	12.2965655014054	5.42666742783461	-1.18011701790038	0.000235333014019781
FRY	1.49779549615384	0.948934555669965	-0.658460157906268	0.00248038632069003
BRCA2	7.38874344136875	4.56093384069679	-0.695999791745652	0.0128690978308397
N4BP2L1	13.3904529528978	23.0737092067625	0.78504517975378	0.0002275957848602
N4BP2L2	17.7345613531924	18.552737293143	0.0650684124276285	0.382969245305512
N4BP2L2-IT2	0.734264509464937	1.00386890150633	0.451199100987441	0.148136513169426
PDS5B	18.470917207318	15.9537557976043	-0.211359407747921	0.0221302939636361
STARD13	0.938265070267105	0.468459050493651	-1.00207261484021	0.000728524479542344
RFC3	37.1121926426769	19.5074093660395	-0.92787104301986	0.000938556491101671
NBEA	0.965580729299221	1.61670826071501	0.743590575436966	0.0169404077951296
SPG20	1.10181531719442	1.28825569039831	0.225536540898186	0.0397739063638231
RFXAP	5.93881898281895	7.04539402970199	0.246504335324993	0.104254048542234
ALG5	71.9212728143701	65.3816761094081	-0.137532190752904	0.0405180385640162
EXOSC8	56.8501143651299	61.5798595098248	0.115295324594052	0.106858036228253
SUPT20H	19.7070133642069	19.3416760023571	-0.0269963365406828	0.773138846878302
LINC00571	0.77186873970557	0.906472868731228	0.231908309345384	0.443912141239491
UFM1	68.5480347657951	79.6343987754589	0.216276444821857	0.00920084104487246
FREM2	0.607625432236788	0.302397863294021	-1.00673430959122	0.027333664999206
PROSER1	28.6093857172404	34.7770829525812	0.281648405359911	0.0539085587024832
NHLRC3	19.2639003041478	20.4094560491571	0.0833379014190386	0.294328758827961
LHFP	5.19852149135044	1.76009775536796	-1.56244580749313	0.000184323579226537
COG6	7.48586634934768	4.24069316792182	-0.819869189351713	0.00026279584290425
FOXO1	4.56119861319416	5.95546760971139	0.384801797264788	0.0190576191110364
MRPS31	31.7187685810101	23.6383263023578	-0.424208872356437	0.0249245345408692
SLC25A15	12.1319951159813	12.1765860097904	0.00529287441258044	0.913903669286197
SUGT1P3	0.469672760900284	0.364512362191616	-0.365688182194496	0.302709514246284
ELF1	41.3543321814184	50.3336311253212	0.283484208635843	0.00189978483520844
WBP4	18.4702262217539	15.205976773909	-0.280563043866054	0.0413151139449901
KBTBD6	2.65463352819357	2.04277375797269	-0.377983279887301	0.0326244262601782
KBTBD7	5.60312348493109	3.84976896063248	-0.541459421125151	0.00177951881912355
MTRF1	8.42091509266151	5.13657249350379	-0.713171011975883	0.0106717904558083
NAA16	8.16828750511623	4.96280090138308	-0.718879069214727	0.000454120589552098
RGCC	5.0998478716312	5.1141662612932	0.00404485112737662	0.969512540358913
VWA8	6.55374555539953	7.29399273833425	0.154389101034571	0.00158962007413294
DGKH	1.47023212033332	1.84935593062219	0.330978969524052	0.0417344778278795
AKAP11	9.07824304135248	8.44338694829488	-0.104591280140715	0.2384453953502
EPSTI1	3.69144060762108	7.22635635418953	0.969084453446229	0.00044028313992949
DNAJC15	26.1273972875115	29.4789767623578	0.174123032270138	0.00307301707424569
LINC00400	0.69289705583583	2.09784973728321	1.59819841441519	0.0283896217410886
ENOX1	0.999461910084106	0.81901585083482	-0.287260212944394	0.269355189378722
CCDC122	0.323526640687025	0.360817861737492	0.157386243453813	0.597556534122126
LACC1	2.35655524516436	2.81310640132847	0.255484618238378	0.121674624308852
TSC22D1	6.38627776399711	4.99950023174783	-0.353191417632962	0.00931749281260804
NUFIP1	5.74665075558709	4.68690747838495	-0.294085058463345	0.0322688897366865
GPALPP1	16.6396311386573	15.6654730241007	-0.0870351196729992	0.3849503418298
GTF2F2	36.5843473088256	30.6836508150394	-0.253756371962074	0.0220422458121803
TPT1	555.435771680031	573.810853801829	0.0469551634598412	0.050182181978391
TPT1-AS1	3.34269824049703	4.74699740942734	0.506002139794955	0.0256131077804512
SLC25A30	7.96430375903196	6.64744377342295	-0.260748577306927	0.0759755836090068
COG3	11.3919052331624	11.7706916439145	0.0471900453979937	0.462307296676631
LINC01055	9.0831934686889	11.6150858726223	0.35472830585324	0.120676934187166
ZC3H13	26.3234668602735	16.3852209762962	-0.683954378138966	0.00393180644284894
LCP1	570.182925195426	710.242421778547	0.316886696366189	0.0090302631486219
LRRC63	0.29040439553734	0.290686393067339	0.00140025096934316	0.997735961185287
LRCH1	4.48275480757295	3.63079565942761	-0.304099852930234	0.00453618102174767
ESD	57.3026466444602	40.8040643648094	-0.489888912776141	0.000689609530143358
SUCLA2	40.3554554186852	26.9098620793736	-0.584628719437557	0.0108205972220071
NUDT15	19.0400436410466	9.86170837112206	-0.949127289969417	0.0039383395146769
MED4	43.2201599824101	31.2894706011329	-0.466027163182575	5.23589486311909e-05
ITM2B	96.5458550004688	84.9059376006083	-0.185348874182056	0.0601217086868239
RB1	24.3798616887524	26.0200370585472	0.0939330754700048	0.0331300115775528
RCBTB2	14.4437928860758	10.4178906355547	-0.471386441081843	0.0255322227348071
FNDC3A	16.29509695202	34.1294631100693	1.06657978380675	0.000331667231349865
CDADC1	5.60289876774758	3.45642367698499	-0.696893357299014	0.00238613577853033
CAB39L	3.50027098604626	2.30330655973142	-0.603760177674282	0.0158363805889759
SETDB2	7.11249034751147	8.21656770649688	0.20818107557193	0.0277905085055036
PHF11	27.4649344257289	23.265072278555	-0.239425178152674	0.0124439225573266
RCBTB1	18.1349671228581	12.604929063994	-0.524786130577403	0.000330076174921115
ARL11	2.80318463340172	1.60331434319038	-0.806009465799571	0.0017639831058509
EBPL	29.284056907334	30.7234512901463	0.0692248557387554	0.274307122870645
KPNA3	27.489636684719	22.006372778277	-0.320966468460558	0.0167499535047174
SPRYD7	10.2382770742801	7.81131983799454	-0.390334716295885	0.0032262686621311
DLEU2	12.7467000938199	6.26682983279966	-1.02431608159105	0.00296905386951857
TRIM13	4.92676637924715	4.01467150162737	-0.295359117766041	0.021247394857803
DLEU1	4.29824420505255	7.83040888164137	0.865340190991333	0.00888896361014347
RNASEH2B	42.8486148221532	46.2617076730998	0.110569954887439	0.0454406827374997
FAM124A	2.28507590800258	0.905286201485963	-1.33579622111426	0.0036531224925241
INTS6	8.70165900439828	7.30772660112024	-0.251867822052312	0.0262197267678915
INTS6-AS1	2.92825515252033	3.49260577942696	0.254262542894199	0.241345521881458
WDFY2	5.27690867091198	4.04613666348553	-0.383147964973177	0.012589549865591
DHRS12	1.77857673243198	1.60704176071202	-0.146315797878026	0.56862169490016
ATP7B	0.512561414267244	0.347772054351018	-0.559582868549682	0.0533332699534878
ALG11	5.64160743265989	3.94564907019965	-0.515843633391128	0.00409383761418466
UTP14C	11.4978284860812	9.97054146733723	-0.205617655351234	0.190113926959332
NEK3	6.87577022670523	8.39606840734093	0.288192587210677	0.169328449906108
MRPS31P5	6.66608949761581	6.45985334880146	-0.0453392736043398	0.67576557700049
THSD1	0.303585519236034	0.759119626446448	1.32222427465471	0.00367239443178674
VPS36	27.8016231489664	31.7547778144905	0.1918045610609	0.0175739223955925
CKAP2	110.512801147883	88.224562772551	-0.324961212179703	0.00652657727877704
HNRNPA1L2	15.9421864964795	15.0677124496657	-0.0813891043908007	0.00773686300665044
SUGT1	47.0678604676114	33.8438082719622	-0.47585035814757	0.00533493402755604
DIAPH3	10.3126364884888	8.24006276561221	-0.323685981902217	0.00020501236580865
TDRD3	12.7240481322821	11.7165733231897	-0.119007039424867	0.148206928791928
PCDH20	2.06591704492851	0.414912966642696	-2.31590167584637	0.00010756157908835
PCDH9	2.83218572883751	1.136488715484	-1.31733251815504	0.000943302274130877
MZT1	18.8873841354596	18.4488886134839	-0.0338889962508441	0.754937069361144
BORA	11.0586789636045	8.21826883269847	-0.428272626623343	0.0030226502241069
DIS3	14.0352771813141	12.4894157114833	-0.168351570411237	0.00536183874590153
PIBF1	8.45490936564935	8.53439352496332	0.0134993460144903	0.910862540842186
KLF5	6.98879995411508	2.8967828793095	-1.27059319662462	0.00219942455658921
KLF12	9.68766630495779	17.0702708987998	0.817264876709545	0.000745756795352001
TBC1D4	3.8107732065016	3.24873687303718	-0.23020485117327	0.0077489397935333
COMMD6	50.337469318075	47.6763294997381	-0.0783595177925239	0.170312065875587
UCHL3	74.2779498227772	57.0978129792626	-0.379498508367433	0.0112668275560126
LMO7-AS1	0.88402781092971	0.463791026241685	-0.93061685059633	0.120295507777451
LMO7	12.8060310853476	7.61681272682085	-0.749564087100214	0.000392690028845741
