GENE_ID	locusLine	bin_1_17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33.bam
NR_026816	chr6(.):31136511-31150676	0.1012
NM_002701	chr6(.):31127113-31143451	0.1539
NM_021246	chr6(.):31678132-31690581	0.0542
NM_138275	chr6(.):31686160-31697851	0.7261
NR_033488	chr6(.):31649725-31675850	0.328
NM_013974	chr6(.):31689816-31703039	1.2348
NM_025262	chr6(.):31639460-31653150	0.1431
NM_001288	chr6(.):31693357-31709341	3.7224
NM_001003693	chr6(.):31669683-31683372	0.5533
NM_021160	chr6(.):31649725-31676137	0.3248
NR_024541	chr6(.):31674752-31686842	0.0549
NM_025261	chr6(.):31681424-31694510	0.0507
NM_001039651	chr6(.):31725772-31737624	0.1081
NM_025258	chr6(.):31728370-31750108	0.5705
NR_002742	chr6(.):31799852-31809916	1.3557
NM_000434	chr6(.):31821828-31835709	0.4729
NM_021177	chr6(.):31760173-31779743	1.0766
NR_002745	chr6(.):31798039-31808103	1.4336
NM_001178045	chr6(.):31825969-31850448	0.2966
NM_001040438	chr6(.):31797692-31812541	1.0359
NM_005345	chr6(.):31778290-31790719	1.5403
NM_005527	chr6(.):31772395-31787835	0.5995
NM_001178044	chr6(.):31825969-31851823	0.2835
NM_006295	chr6(.):31740296-31768712	1.3038
NM_005346	chr6(.):31790511-31803031	2.047
NM_006120	chr6(.):32911390-32925899	0.3119
NM_002119	chr6(.):32966959-32982389	0.0674
NM_002118	chr6(.):32897405-32913847	0.2873
NM_005104	chr6(.):32931436-32954282	3.4504
NM_001113182	chr6(.):32933664-32954282	3.8139
NM_001199455	chr6(.):32934371-32954282	3.9463
NM_001199456	chr6(.):32935860-32954282	4.1518
NM_001164267	chr6(.):33241879-33262304	0.264
NM_022551	chr6(.):33234851-33249281	0.8781
NM_172209	chr6(.):33262471-33287164	1.3579
NM_004761	chr6(.):33254430-33272176	0.7956
NM_172208	chr6(.):33266409-33287164	1.5685
NM_003782	chr6(.):33239916-33251602	0.3289
NR_024517	chr6(.):33281334-33295793	1.879
NM_014260	chr6(.):33252377-33263711	0.3642
NM_005453	chr6(.):33277181-33290512	1.872
NM_001145338	chr6(.):33277181-33290719	1.9098
NM_022553	chr6(.):33213048-33244662	0.6197
NM_001185181	chr6(.):33252411-33263709	0.3653
NR_001444	chr6(.):33327513-33339139	0.0543
NM_000322	chr6(.):42659332-42695358	0.1002
NM_003192	chr6(.):42707233-42718884	0.9534
NR_037141	chr6(.):42690313-42700932	0.1682
NM_015349	chr6(.):42783793-42841296	0.0806
NM_001078177	chr6(.):44186362-44206888	0.5945
NM_178148	chr6(.):44216837-44230283	0.6378
NM_001078174	chr6(.):44182241-44206888	0.5155
NM_020745	chr6(.):44261462-44286063	0.1888
NM_182539	chr6(.):44242896-44270458	0.0542
NM_001137560	chr6(.):44233479-44252182	0.0592
NM_001078175	chr6(.):44186295-44206888	0.5947
NM_004556	chr6(.):44220902-44238525	1.5884
NM_007355	chr6(.):44209848-44226614	1.1572
NM_001402	chr6(.):74220472-74235755	2.4553
NM_002043	chr6(.):89962238-90029967	0.3092
NM_021244	chr6(.):90069334-90126995	0.5115
NM_182907	chr6(.):106541814-106562811	4.5356
NM_001198	chr6(.):106529194-106562814	4.763
NM_020399	chr6(.):117876432-117928705	0.2731
NM_001145207	chr6(.):135351994-135381036	0.2623
NM_006620	chr6(.):135276516-135381036	0.4585
NR_037435	chr6(.):135295475-135305570	0.0527
NM_006290	chr6(.):138183580-138209449	2.223
NM_006079	chr6(.):139688396-139700785	2.2427
NM_001168389	chr6(.):139688396-139700350	2.3213
NM_001168388	chr6(.):139688396-139700499	2.2948
NR_037463	chr6(.):157945163-157955232	0.0453
NM_004289	chr7(.):26186846-26231756	0.7661
NM_030796	chr7(.):55533305-55645200	2.2463
NM_012301	chr7(.):77641373-79087890	0.1101
NM_001913	chr7(.):101454291-101932250	0.1277
NM_181500	chr7(.):101454302-101932250	0.1277
NM_001164458	chr7(.):149939300-150025758	0.2582
NM_138426	chr7(.):8003422-8133709	0.2728
NM_182762	chr7(.):20169278-20262013	0.6419
NM_002541	chr7(.):44641120-44753669	0.4836
NM_001003941	chr7(.):44641120-44721195	0.6538
NM_022748	chr7(.):47309751-47584199	0.3404
NM_006060	chr7(.):50339377-50477798	0.3589
NM_012395	chr7(.):90333711-90844904	0.2482
NM_017984	chr7(.):99993494-100031302	0.6912
NM_017621	chr7(.):102091666-102110321	0.7102
NM_001098627	chr7(.):128575771-128595088	2.6413
NM_001098630	chr7(.):128572993-128595088	2.4261
NM_032643	chr7(.):128573270-128595088	2.4182
NM_173680	chr7(.):150071405-150100719	3.3414
NM_003751	chr7(.):2389473-2425377	1.0487
NM_018641	chr7(.):2438258-2479216	0.7153
NR_029597	chr7(.):25984538-25994606	2.1678
NM_031243	chr7(.):26224555-26245413	1.4567
NM_016587	chr7(.):26236323-26257976	1.3658
NM_007276	chr7(.):26236098-26257976	1.3526
NM_019082	chr7(.):44600402-44619137	0.2804
NM_182547	chr7(.):44613761-44626827	1.0094
NM_013439	chr7(.):99966067-100002722	0.2255
NM_173564	chr7(.):100076549-100097422	0.1801
NM_030935	chr7(.):100059141-100081902	0.2927
NM_145030	chr7(.):100027911-100039094	0.7229
NM_019606	chr7(.):100022253-100036749	1.9778
NM_001194992	chr7(.):100021412-100036749	1.8761
NM_001004323	chr7(.):100049237-100066894	0.0554
NM_020979	chr7(.):101923404-101967178	1.4409
NR_036245	chr7(.):101931368-101941453	1.2009
NM_032831	chr7(.):102068995-102102268	3.3778
NM_024653	chr7(.):102031803-102072129	2.2878
NM_006234	chr7(.):102108547-102124381	0.4022
NM_152892	chr7(.):102100389-102118612	0.4742
NR_027374	chr7(.):104530074-104572092	0.266
NM_002649	chr7(.):106500923-106552592	0.8974
NM_001166346	chr7(.):114557208-114568720	2.4775
NM_199072	chr7(.):114557208-114664970	0.9025
NM_001024613	chr7(.):121936447-121949565	0.9883
NR_036484	chr7(.):121938711-121955131	1.7135
NM_018396	chr7(.):128111782-128147978	0.8152
NM_199349	chr7(.):128525000-128555773	0.0954
NM_013400	chr7(.):150060878-150076133	5.7331
NM_014374	chr7(.):150063257-150076133	6.7221
NM_001142928	chr7(.):150015295-150040245	0.6881
NM_002889	chr7(.):150030406-150043763	0.0969
NM_138434	chr7(.):150021937-150034811	0.108
NR_027237	chr7(.):150097839-150114558	4.2185
NR_034033	chr7(.):150125741-150150228	1.5699
NM_004103	chr8(.):27163998-27321903	0.8378
NM_173176	chr8(.):27178053-27321903	0.8692
NM_173175	chr8(.):27178080-27321903	0.8694
NM_021623	chr8(.):38753752-38836430	1.0787
NM_001024678	chr8(.):145742760-145757416	0.7618
NM_001001795	chr8(.):145746602-145759458	0.5906
NM_001386	chr8(.):26430420-26520693	0.2906
NM_001197293	chr8(.):26366708-26520693	0.272
NM_006228	chr8(.):28169648-28205868	0.7269
NM_001010906	chr8(.):27874480-27946388	0.6532
NR_027638	chr8(.):38849504-38967779	0.1096
NM_005079	chr8(.):80942104-81088836	0.6234
NM_024094	chr8(.):120841180-120873170	0.2534
NM_022783	chr8(.):120880899-121068157	0.8876
NM_173685	chr8(.):126099082-126384367	0.3336
NM_003033	chr8(.):134462090-134589183	0.7576
NM_003970	chr8(.):1988157-2098380	1.5945
NM_171982	chr8(.):27137403-27173834	0.2417
NM_018091	chr8(.):27945583-28053669	0.1077
NM_018660	chr8(.):28198101-28248977	0.5036
NM_001024381	chr8(.):38841326-38859041	0.372
NM_153692	chr8(.):38826667-38851181	0.0633
NM_024410	chr8(.):103558847-103578245	0.0432
NM_148174	chr8(.):103833535-103881397	0.1769
NM_201378	chr8(.):144984320-145052697	0.6258
NM_032789	chr8(.):145046319-145065635	0.8078
NM_000445	chr8(.):144984320-145055913	0.6273
NM_201381	chr8(.):144984320-145023905	0.8027
NM_201382	chr8(.):144984320-145023110	0.8092
NM_201383	chr8(.):144984320-145021692	0.8233
NM_201379	chr8(.):144984320-145033088	0.7312
NM_001009184	chr8(.):145059225-145072583	0.5828
NM_201384	chr8(.):144984320-145018758	0.8871
NR_030383	chr8(.):145014358-145024447	1.1164
NM_201380	chr8(.):144984320-145030044	0.7772
NM_001129888	chr8(.):145684199-145696031	0.4275
NM_032687	chr8(.):145684199-145695849	0.4326
NM_003923	chr8(.):145694114-145706718	0.3423
NM_032902	chr8(.):145717108-145732504	0.0587
NM_138496	chr8(.):145670314-145695418	0.2559
NM_005309	chr8(.):145724464-145737555	1.2416
NM_145754	chr8(.):145686737-145704499	0.469
NM_138431	chr8(.):145729551-145741589	1.3717
NM_004260	chr8(.):145731666-145748210	1.5178
NM_014665	chr8(.):145738362-145755559	0.7223
NM_025251	chr8(.):145749562-145843888	0.0508
NM_001206	chr9(.):72994512-73034573	0.4643
NM_053016	chr9(.):112537576-112718756	0.4464
NM_001037293	chr9(.):112398067-112718756	0.2708
NM_007203	chr9(.):112537576-112939791	0.5416
NM_001004065	chr9(.):112805877-112939791	0.8542
NM_005047	chr9(.):123573331-123610206	0.3002
NM_013355	chr9(.):131459801-131488199	0.2931
NM_015033	chr9(.):132644465-132810473	0.3548
NM_001170	chr9(.):33379947-33407517	0.0758
NM_139235	chr9(.):33456350-33478941	0.2813
NM_004925	chr9(.):33436159-33452590	0.8045
NM_005384	chr9(.):94166326-94191144	1.5071
NM_001012993	chr9(.):112956845-112975413	0.0516
NM_001136562	chr9(.):112882780-112939791	1.4319
NM_000608	chr9(.):117087068-117100536	0.0676
NM_030767	chr9(.):117091432-117161685	1.0696
NM_000607	chr9(.):117080302-117093759	0.0652
NM_004888	chr9(.):117344993-117366152	0.8628
NM_153045	chr9(.):117368705-117413703	0.6365
NM_005658	chr9(.):123659670-123694173	0.7476
NM_015651	chr9(.):123612930-123644606	1.3348
NM_001190945	chr9(.):123659670-123696451	0.8432
NM_001190947	chr9(.):123659670-123681850	0.4385
NM_001009936	chr9(.):123626852-123644606	2.2761
NR_024408	chr9(.):123600319-123621651	0.4815
NM_005489	chr9(.):130495595-130538621	0.3771
NM_001142532	chr9(.):130495595-130529697	0.3165
NM_001142533	chr9(.):130495595-130522583	0.372
NM_001142531	chr9(.):130495595-130529719	0.3164
NM_001142534	chr9(.):130495595-130522561	0.3723
NM_170600	chr9(.):130495595-130546048	0.7335
NM_001085347	chr9(.):130488802-130502604	0.6751
NM_001018078	chr9(.):130560507-130581556	0.3673
NM_001261	chr9(.):130543304-130558052	0.6649
NM_004957	chr9(.):130560153-130581556	0.3624
NR_036055	chr9(.):130543196-130553286	0.8743
NM_001035254	chr9(.):130697860-130747812	0.7221
NM_003863	chr9(.):130692373-130705763	0.3571
NM_203305	chr9(.):130697860-130717993	0.2617
NM_001135219	chr9(.):130678807-130698076	0.6132
NM_173492	chr9(.):130678807-130694770	0.7146
NR_024425	chr9(.):130885807-130897913	0.6314
NR_027812	chr9(.):130877971-130895712	0.4783
NM_001006641	chr9(.):130825478-130876524	0.9027
NM_197956	chr9(.):130818511-130834599	1.1322
NM_001006643	chr9(.):130855835-130876524	0.1157
NM_001006642	chr9(.):130849127-130876524	0.1293
NM_052901	chr9(.):130855816-130876524	0.1157
NM_025072	chr9(.):130877971-130895474	0.4847
NR_033374	chr9(.):130868449-130886013	0.1255
NM_001122821	chr9(.):131440933-131463675	1.1547
NM_052844	chr9(.):131390939-131424129	0.7181
NM_003011	chr9(.):131446508-131463675	1.2981
NM_032799	chr9(.):131478148-131491408	0.5134
NM_016520	chr9(.):132584563-132602572	0.3329
NM_006676	chr9(.):132592695-132649107	0.3677
NM_001008563	chr9(.):132592756-132649107	0.3681
NM_032728	chr9(.):134160080-134189649	0.0703
NM_033387	chr9(.):134128464-134156906	1.652
NM_178536	chr9(.):139841767-139854949	0.3931
NM_153200	chr9(.):139752232-139765738	0.2402
NM_000606	chr9(.):139834697-139846426	0.9601
NM_021138	chr9(.):139775964-139826067	1.4433
NM_018998	chr9(.):139829886-139844173	0.5295
NM_206920	chr9(.):139741818-139760251	0.5619
NM_014172	chr9(.):139738255-139750490	0.7721
NM_015691	chrX(.):9978794-10117518	0.5234
NM_001123384	chrX(.):39905498-40041582	0.5303
NM_144495	chrX(.):48750194-48765420	0.4808
NM_001167990	chrX(.):48750212-48765420	0.4814
NM_001032384	chrX(.):48750538-48765420	0.4906
NM_001167992	chrX(.):48750774-48765420	0.4981
NM_001104544	chrX(.):119387504-119450391	0.5999
NM_005334	chrX(.):153208007-153241819	0.9669
NM_001830	chrX(.):10119984-10210699	0.031
NM_017745	chrX(.):39905498-39961719	0.3551
NM_001167947	chrX(.):48745729-48760426	0.6003
NM_001042498	chrX(.):48755888-48774235	0.6256
NM_001136158	chrX(.):48774302-48819893	2.3466
NM_001136159	chrX(.):48774302-48820648	2.3086
NM_006875	chrX(.):48765458-48781413	1.9893
NM_004979	chrX(.):48813638-48833251	0.3559
NM_005660	chrX(.):48755458-48773917	0.6215
NM_001032289	chrX(.):48755889-48773933	0.5822
NM_003399	chrX(.):128867945-128908525	0.3659
NM_018990	chrX(.):128908891-128934176	0.9256
NM_000054	chrX(.):153165528-153177620	0.0741
NM_000425	chrX(.):153121970-153146399	0.0251
NM_003491	chrX(.):153190376-153205468	2.2364
NM_001666	chrX(.):153167829-153196714	1.2149
NM_002910	chrX(.):153195721-153215232	0.1958
NR_027419	chrX(.):153162984-153177620	0.0631
NM_001025243	chrX(.):153270956-153290342	0.8546
NM_003492	chrX(.):153232990-153253646	1.9752
NR_031757	chrX(.):153280370-153290440	1.1921
NR_036175	chrX(.):153241548-153251627	0.933
NR_036174	chrX(.):153241547-153251628	0.9334
NM_015892	chr10(.):125762181-125856930	1.7297
NM_014863	chr10(.):125774168-125856930	1.969
NM_001083591	chr10(.):11201992-11383672	1.4751
NM_001025077	chr10(.):11042258-11383672	0.8404
NM_006561	chr10(.):11054892-11383672	0.8707
NM_024948	chr10(.):15815174-15907519	0.6416
NM_001002265	chr10(.):45947816-46095354	0.2706
NM_000698	chr10(.):45864628-45946563	1.1826
NM_001002266	chr10(.):45947816-46035819	0.3472
NM_032199	chr10(.):63656012-63861707	0.5301
NM_001198798	chr10(.):73851273-73980751	0.1295
NM_001198799	chr10(.):73851273-73981183	0.1291
NM_020338	chr10(.):80823791-81081285	0.3169
NM_145868	chr10(.):81909879-81970328	0.7322
NM_007373	chr10(.):112674300-112778425	0.1498
NR_027653	chr10(.):3813187-3832473	1.8883
NM_001098207	chr10(.):43876064-43897794	0.8343
NM_004966	chr10(.):43876064-43909656	1.1171
NM_173160	chr10(.):43862091-43876783	0.0408
NM_001098204	chr10(.):43876064-43909696	1.1158
NM_001098208	chr10(.):43876064-43897279	0.852
NM_001098205	chr10(.):43876064-43909332	1.1277
NM_001098206	chr10(.):43876064-43908299	1.1608
NR_026693	chr10(.):43927573-43983007	0.4643
NM_173473	chr10(.):73970805-74000618	0.321
NM_019058	chr10(.):74028676-74040797	0.4172
NM_020992	chr10(.):96992329-97055781	0.6655
NM_030912	chr10(.):104399251-104423076	1.6325
NM_001083913	chr10(.):104498726-104581021	0.5503
NM_017787	chr10(.):104530887-104581021	0.7651
NM_005871	chr10(.):112047797-112069707	0.2873
NM_004419	chr10(.):112252624-112276302	1.8089
NM_145341	chr10(.):112626595-112664764	0.5131
NM_001195307	chr10(.):112653487-112684124	0.4053
NM_001195306	chr10(.):112653487-112683694	0.4076
NR_026932	chr10(.):112623647-112635662	3.4423
NM_207127	chr10(.):135187740-135210198	1.3613
NM_138384	chr10(.):135202620-135239174	0.6374
NM_145202	chr10(.):135155843-135171187	0.0543
NM_001012508	chr10(.):135229169-135243121	0.048
NM_001098483	chr10(.):135163794-135176529	0.0674
NM_004092	chr10(.):135170986-135191908	0.2233
NR_037509	chr10(.):135180059-135190167	0.3992
NR_024469	chr11(.):67080309-67164158	0.4538
NM_001111018	chr11(.):19367270-20148147	0.2039
NM_006819	chr11(.):63948586-63977020	0.7807
NM_001098517	chr11(.):115039344-115380241	0.4108
NM_003156	chr11(.):3871932-4119440	0.2648
NM_014818	chr11(.):8628583-8685383	0.0925
NM_030962	chr11(.):9795213-10320754	0.0648
NM_175058	chr11(.):16804206-17040963	0.3446
NM_001143830	chr11(.):22683159-22839547	1.0425
NM_177553	chr11(.):22684653-22839547	1.0485
NM_005256	chr11(.):22691318-22839547	0.5411
NM_004811	chr11(.):58289343-58348390	1.4173
NM_001143995	chr11(.):58289343-58350639	1.3689
NM_001012662	chr11(.):62618483-62661355	0.7433
NM_001013251	chr11(.):62643343-62661355	1.112
NM_001012661	chr11(.):62618517-62661353	0.7439
NR_037193	chr11(.):62644170-62661355	1.1637
NM_001077241	chr11(.):65137662-65155142	1.6045
NR_002819	chr11(.):65260232-65278939	3.6038
NM_030930	chr11(.):67753574-67776593	1.1875
NM_014824	chr11(.):72542789-72858143	0.2339
NM_014488	chr11(.):82687477-82787884	0.8837
NM_024556	chr11(.):126076618-126137879	0.0961
NM_002017	chr11(.):128558812-128688162	1.1479
NM_001167681	chr11(.):128557388-128688162	1.136
NR_027018	chr11(.):3824239-3852582	0.1363
NM_014489	chr11(.):3824765-3852582	0.1387
NM_001665	chr11(.):3843207-3867213	0.421
NR_002580	chr11(.):8700773-8710903	2.488
NR_002977	chr11(.):8701985-8712116	2.5229
NM_000990	chr11(.):8698994-8716419	1.5022
NM_001124	chr11(.):10321641-10333923	6.5971
NM_022725	chr11(.):22639078-22652387	0.8661
NM_000610	chr11(.):35155416-35258949	0.7025
NM_000614	chr11(.):58385145-58398205	0.2003
NR_024091	chr11(.):58341586-58398205	1.3783
NM_053023	chr11(.):58341586-58394023	1.4776
NR_002565	chr11(.):62618036-62628103	1.0036
NM_199337	chr11(.):62549873-62562872	1.0426
NM_003164	chr11(.):62569368-62604560	0.4146
NM_018093	chr11(.):62595382-62612628	1.7897
NR_003098	chr11(.):62614459-62628360	0.769
NR_002561	chr11(.):62616134-62626204	1.0275
NR_002560	chr11(.):62615797-62625865	1.033
NR_002559	chr11(.):62616375-62626440	1.0277
NR_000008	chr11(.):62615381-62625507	1.023
NR_002564	chr11(.):62617763-62627838	1.0103
NR_002563	chr11(.):62617483-62627555	1.0122
NR_002562	chr11(.):62617092-62627167	1.0155
NM_001081491	chr11(.):62554597-62577964	0.736
NM_001080501	chr11(.):62552786-62564486	1.1494
NM_004470	chr11(.):64003412-64016607	1.2496
NM_000932	chr11(.):64013994-64041924	0.7163
NM_005528	chr11(.):63992752-64006753	0.775
NM_001160390	chr11(.):63986270-63998726	0.7498
NM_032344	chr11(.):63988737-64002488	0.7368
NM_004322	chr11(.):64032299-64057176	1.1822
NM_178443	chr11(.):63969151-63996363	0.5597
NM_057092	chr11(.):64004587-64016607	1.361
NM_033310	chr11(.):64053792-64072503	0.7957
NM_003377	chr11(.):63997265-64011259	1.068
NM_020155	chr11(.):64048581-64061972	1.01
NM_001135208	chr11(.):64003603-64016607	1.2644
NM_001039496	chr11(.):64062862-64077239	1.3183
NM_001170726	chr11(.):64046810-64061972	0.8997
NM_001160393	chr11(.):63986270-63998341	0.7086
NM_001170881	chr11(.):64047284-64061972	0.9278
NM_001177358	chr11(.):64047282-64061972	0.9276
NM_138689	chr11(.):64006950-64019413	1.3469
NM_006268	chr11(.):65096345-65125451	0.2881
NM_145719	chr11(.):65117281-65130082	0.3183
NR_028272	chr11(.):65185268-65199003	12.33
NR_030343	chr11(.):65206928-65217028	0.6384
NM_031904	chr11(.):65149040-65185995	1.8495
NM_021070	chr11(.):65301029-65330699	0.438
NM_001048218	chr11(.):65287547-65311182	0.4184
NM_207354	chr11(.):67051761-67074955	1.0169
NM_017857	chr11(.):67065918-67085078	0.2683
NR_030767	chr11(.):67051815-67074955	1.0187
NM_001619	chr11(.):67028904-67059029	1.8724
NM_001161473	chr11(.):67771047-67801743	0.9848
NM_006053	chr11(.):67805446-67823366	0.8207
NM_006019	chr11(.):67801482-67823366	0.6997
NM_002496	chr11(.):67793083-67809114	1.313
NM_000694	chr11(.):67772789-67801743	0.9607
NR_033347	chr11(.):82747505-82757640	0.0586
NM_006235	chr11(.):111217980-111255157	2.1086
NM_000190	chr11(.):118950586-118969259	0.8835
NM_002105	chr11(.):118959584-118971177	1.0312
NM_001024382	chr11(.):118953696-118969259	1.0423
NM_001130991	chr11(.):118909895-118932925	0.2859
NM_015517	chr11(.):118987287-119010765	0.2232
NM_006389	chr11(.):118909895-118932916	0.286
NM_014807	chr11(.):118973092-118992827	0.7235
NM_021729	chr11(.):118933492-118957688	0.3831
NM_001382	chr11(.):118962212-118977785	1.6494
NM_001142505	chr11(.):119015298-119038374	0.0759
NM_022169	chr11(.):119014749-119038374	0.0779
NR_027288	chr11(.):122883273-122895319	0.0644
NM_006597	chr11(.):122923199-122937844	2.5799
NM_032795	chr11(.):126066988-126086587	0.4559
NM_003658	chr11(.):129240880-129327174	0.6975
NM_014325	chr12(.):109033886-109130295	0.7978
NM_152641	chr12(.):46118619-46306819	0.2592
NM_002392	chr12(.):69196970-69244212	0.925
NM_020375	chr12(.):4425358-4474190	0.0902
NM_007273	chr12(.):7069516-7084891	1.1366
NM_001144831	chr12(.):7069514-7084916	1.1378
NM_001987	chr12(.):11797787-12053325	0.4094
NM_031289	chr12(.):13232041-13253709	0.9778
NM_006143	chr12(.):12808994-12854121	0.5768
NM_001080555	chr12(.):13232041-13261619	1.1895
NM_152321	chr12(.):15061975-15096463	0.0628
NM_001843	chr12(.):41081357-41469094	0.1264
NM_001033873	chr12(.):51634132-51668994	0.0761
NM_001031628	chr12(.):51634132-51669202	0.0757
NM_001128914	chr12(.):53840885-53879946	1.158
NM_000966	chr12(.):53599352-53631036	1.755
NM_001042728	chr12(.):53599352-53619150	2.5772
NM_013449	chr12(.):56984379-57035163	0.5093
NM_018279	chr12(.):72074877-72102839	1.1418
NM_005761	chr12(.):94537498-94704225	1.086
NM_020244	chr12(.):102086416-102127846	0.2506
NM_003299	chr12(.):104319188-104346703	1.4997
NM_014706	chr12(.):108910990-108960165	0.833
NM_018984	chr12(.):109171465-109256359	0.6122
NM_001082959	chr12(.):125257173-125353519	0.0752
NM_001759	chr12(.):4377901-4419522	0.8811
NM_001975	chr12(.):7018613-7037859	1.3285
NM_002831	chr12(.):7055433-7075479	3.836
NR_029779	chr12(.):7067861-7077929	3.1147
NM_080548	chr12(.):7050739-7075479	3.802
NM_001007026	chr12(.):7028625-7056484	1.7012
NM_006992	chr12(.):7008896-7028406	0.5893
NM_001940	chr12(.):7032479-7056484	1.5606
NR_003010	chr12(.):7071499-7081769	0.8838
NM_138425	chr12(.):7048202-7060165	2.3785
NR_029682	chr12(.):7068259-7078354	2.3649
NM_005768	chr12(.):7080346-7130842	0.1707
NM_006331	chr12(.):7074943-7090165	0.5998
NR_036052	chr12(.):9387065-9397147	0.0531
NR_036052	chr12(.):12259885-12269967	0.0512
NM_004064	chr12(.):12865301-12880305	11.6753
NR_030344	chr12(.):12912582-12922677	0.0473
NM_001130415	chr12(.):12873850-12949399	1.2241
NM_020853	chr12(.):13192314-13241383	0.2281
NM_006205	chr12(.):15120955-15139799	0.095
NM_001175	chr12(.):15089949-15119562	1.5362
NM_030762	chr12(.):26267958-26283003	2.8232
NR_028408	chr12(.):46114502-46126704	2.7009
NM_018976	chr12(.):46746970-46771645	0.7505
NM_001098532	chr12(.):48123452-48157181	0.3496
NM_017842	chr12(.):48161966-48181536	0.3289
NM_006105	chr12(.):48123452-48157244	0.3492
NM_001098531	chr12(.):48123452-48157889	0.3447
NM_001098416	chr12(.):48171506-48218763	1.9373
NM_014033	chr12(.):51313533-51331300	2.3169
NM_001109619	chr12(.):51342781-51369289	0.0518
NM_001971	chr12(.):51717226-51745463	1.0245
NM_016293	chr12(.):51669821-51722938	0.9132
NM_001004304	chr12(.):53569534-53589654	1.0869
NM_000889	chr12(.):53580106-53606000	5.9524
NM_015989	chr12(.):53546446-53579430	0.4481
NM_001170790	chr12(.):53640369-53653190	0.4127
NM_032889	chr12(.):53640875-53653190	0.4262
NM_015665	chr12(.):53696239-53720412	0.7887
NM_152860	chr12(.):53715359-53734537	0.6098
NM_001173467	chr12(.):53715359-53735004	0.5967
NM_001164691	chr12(.):53812638-53830318	0.0955
NM_003109	chr12(.):53769427-53815226	0.4502
NM_138473	chr12(.):53768978-53815226	0.446
NM_001005354	chr12(.):53830432-53845427	0.3408
NM_134324	chr12(.):53890376-53905215	1.0302
NM_006301	chr12(.):53869275-53898444	0.7922
NM_134323	chr12(.):53889704-53905215	0.9908
NM_003717	chr12(.):53895473-53906422	0.2589
NM_032786	chr12(.):56507029-56521278	1.5095
NM_006191	chr12(.):56493102-56512694	1.1351
NM_001130420	chr12(.):56550635-56588351	0.7059
NM_079423	chr12(.):56547099-56560366	1.1814
NM_002475	chr12(.):56541334-56556771	1.8101
NM_001035267	chr12(.):56505373-56516616	1.489
NM_015292	chr12(.):56516985-56543460	0.4877
NM_001127460	chr12(.):56705006-56732533	1.2267
NM_014255	chr12(.):56699212-56715128	0.7537
NM_005419	chr12(.):56730381-56759037	1.1759
NM_014871	chr12(.):56705006-56732837	1.3312
NM_004077	chr12(.):56660482-56699175	0.3293
NM_016584	chr12(.):56727662-56739194	2.6621
NM_001638	chr12(.):56749354-56761583	0.8803
NR_003046	chr12(.):57032463-57042538	1.028
NM_001686	chr12(.):57026958-57044852	1.2668
NM_005594	chr12(.):57101210-57124066	0.8092
NR_002737	chr12(.):57033810-57043885	1.0155
NM_001113203	chr12(.):57101210-57124326	0.8013
NM_006601	chr12(.):57052124-57087078	1.1624
NM_031435	chr12(.):72052676-72079428	0.6659
NM_144982	chr12(.):71998378-72062749	0.3185
NM_001946	chr12(.):89736836-89751296	4.4835
NM_001025233	chr12(.):92812734-92829730	0.2156
NR_027933	chr12(.):92810306-92829778	0.1981
NM_001025232	chr12(.):92808869-92826924	0.1662
NM_153694	chr12(.):102117425-102138250	1.07
NM_024312	chr12(.):102134274-102229645	0.3761
NM_001111283	chr12(.):102784644-102879378	0.7209
NM_001111284	chr12(.):102784644-102877429	0.5409
NM_001111285	chr12(.):102806453-102879378	0.9217
NR_027249	chr12(.):104232526-104328989	0.564
NR_037425	chr12(.):104319202-104329333	3.8676
NM_003211	chr12(.):104354592-104387656	0.2426
NM_001135570	chr12(.):104338980-104355993	0.4158
NM_014840	chr12(.):106452124-106538811	0.3507
NM_007076	chr12(.):108904050-108918380	0.2955
NM_213595	chr12(.):108951293-108968160	4.2158
NM_181724	chr12(.):108978621-108996894	0.056
NM_003006	chr12(.):109010679-109032670	7.505
NM_001161331	chr12(.):109180694-109226327	0.186
NM_019034	chr12(.):122210659-122236594	0.1082
NR_002809	chr12(.):122228172-122246390	2.2296
NM_015048	chr12(.):122237637-122275562	1.0479
NM_024667	chr12(.):123344874-123385712	1.226
NM_021009	chr12(.):125391191-125404587	2.5417
NM_032436	chr13(.):115074964-115097803	0.6423
NM_000820	chr13(.):114518521-114572046	1.7789
NM_152719	chr13(.):46271445-46293693	1.7153
NM_001143945	chr13(.):114518521-114544017	0.2227
NM_001143946	chr13(.):114518521-114541714	0.2237
NR_024609	chr13(.):114581609-114631485	0.491
NM_023011	chr13(.):115042077-115076283	1.116
NM_003903	chr13(.):114995361-115043150	0.6836
NM_001012706	chr14(.):50443429-50479238	1.1871
NM_004296	chr14(.):72394785-73038238	0.1255
NM_001080414	chr14(.):91732666-91889133	1.6241
NM_024496	chr14(.):77485885-77500034	2.1261
NM_005065	chr14(.):81934238-82005205	1.1616
NM_152592	chr14(.):95878830-95947173	0.385
NR_003002	chr14(.):95994691-96004966	0.3088
NR_001459	chr14(.):95994248-96006209	0.2746
NM_016417	chr14(.):95996322-96016055	0.1779
NM_025268	chr14(.):105987952-106001539	0.2047
NM_144508	chr15(.):40881446-40959881	0.1681
