GENE_ID	locusLine	bin_1_MOLP-8.jin.bam
NM_173680	chr7(.):150071405-150100719	0.2563
NM_053043	chr7(.):155432202-155579179	0.2851
NM_006869	chr7(.):932536-999289	0.3427
NM_001031617	chr7(.):999485-1020235	0.2558
NM_003751	chr7(.):2389473-2425377	0.4016
NM_018641	chr7(.):2438258-2479216	0.4238
NM_207342	chr7(.):22454062-22544901	0.4105
NM_001164460	chr7(.):22473037-22544901	0.4931
NR_026676	chr7(.):23525006-23536031	0.1638
NR_029597	chr7(.):25984538-25994606	1.4031
NM_031243	chr7(.):26224555-26245413	0.6243
NM_016587	chr7(.):26236323-26257976	0.598
NM_007276	chr7(.):26236098-26257976	0.5939
NM_152793	chr7(.):30169551-30207381	0.5808
NM_152559	chr7(.):73243920-73261855	0.8212
NM_001305	chr7(.):73240192-73252015	1.329
NM_182504	chr7(.):73270488-73285223	0.151
NR_027374	chr7(.):104530074-104572092	0.366
NR_024586	chr7(.):104645988-104659588	1.6955
NM_002649	chr7(.):106500923-106552592	0.5643
NM_013400	chr7(.):150060878-150076133	0.7398
NM_014374	chr7(.):150063257-150076133	0.8597
NR_027237	chr7(.):150097839-150114558	0.7527
NM_175571	chr7(.):150142961-150181483	0.0733
NR_034033	chr7(.):150125741-150150228	0.1665
NM_001101676	chr8(.):119196694-119639184	0.1462
NM_207506	chr8(.):119385226-119639184	0.1902
NM_004745	chr8(.):1444568-1661642	0.0871
NM_178812	chr8(.):98651406-98747488	0.2674
NM_057158	chr8(.):29188616-29211322	0.7586
NM_001394	chr8(.):29188619-29213185	0.7113
NR_026765	chr8(.):29573775-29610625	0.1823
NM_032237	chr8(.):42943656-42983323	0.3864
NM_002027	chr8(.):42906441-42945932	0.2381
NM_152419	chr8(.):42990591-43062970	0.1037
NM_001135699	chr8(.):101925803-101970221	0.3759
NM_001135700	chr8(.):101925803-101968560	0.3853
NM_145690	chr8(.):101925803-101969357	0.3801
NM_003406	chr8(.):101925803-101970623	0.3737
NM_001135702	chr8(.):101925803-101967799	0.3894
NM_001032282	chr8(.):103656004-103671168	0.6142
NM_005655	chr8(.):103656004-103672983	0.5556
NM_025195	chr8(.):126437562-126455644	1.5464
NM_014957	chr8(.):142133719-142210900	0.1969
NM_032611	chr8(.):142427006-142446620	0.8328
NM_005293	chr8(.):142361586-142382365	0.1849
NM_003070	chr9(.):2010341-2198623	0.1431
NM_015158	chr9(.):499702-751103	0.2525
NM_001206	chr9(.):72994512-73034573	0.5112
NM_001127628	chr9(.):97360420-97407531	0.4242
NM_000507	chr9(.):97360420-97406923	0.4282
NM_080546	chr9(.):108001928-108158682	0.4118
NM_005047	chr9(.):123573331-123610206	0.3167
NM_020946	chr9(.):126136932-126697417	0.124
NM_024820	chr9(.):126158869-126697417	0.1232
NM_175039	chr9(.):130665164-130684305	1.1589
NM_003837	chr9(.):97316002-97361075	0.1375
NM_001083603	chr9(.):98200263-98284247	0.4413
NM_001083606	chr9(.):98200263-98274699	0.4535
NM_001083607	chr9(.):98200263-98274481	0.4518
NM_001083605	chr9(.):98200263-98275322	0.457
NM_000264	chr9(.):98200263-98275831	0.4539
NM_006401	chr9(.):100740488-100783224	0.3855
NM_197978	chr9(.):100684072-100705526	0.2115
NM_018437	chr9(.):100684072-100712134	0.1688
NM_030767	chr9(.):117091432-117161685	0.4068
NM_005658	chr9(.):123659670-123694173	0.2346
NM_015651	chr9(.):123612930-123644606	0.5439
NM_001190945	chr9(.):123659670-123696451	0.2398
NM_001190947	chr9(.):123659670-123681850	0.1792
NR_024408	chr9(.):123600319-123621651	0.563
NM_013443	chr9(.):130642600-130666871	0.3588
NM_000476	chr9(.):130623758-130645022	0.1808
NM_003863	chr9(.):130692373-130705763	0.3824
NM_203305	chr9(.):130697860-130717993	0.3517
NM_001135219	chr9(.):130678807-130698076	0.2934
NM_173492	chr9(.):130678807-130694770	0.317
NM_032728	chr9(.):134160080-134189649	0.1231
NM_033387	chr9(.):134128464-134156906	0.7489
NM_001123384	chrX(.):39905498-40041582	0.3174
NM_144495	chrX(.):48750194-48765420	0.3615
NM_001167990	chrX(.):48750212-48765420	0.3619
NM_001032384	chrX(.):48750538-48765420	0.3699
NM_001167992	chrX(.):48750774-48765420	0.3749
NM_001042750	chrX(.):123090555-123241505	0.1063
NM_001042749	chrX(.):123089474-123241505	0.1058
NM_017745	chrX(.):39905498-39961719	0.2388
NM_001167947	chrX(.):48745729-48760426	0.4177
NM_001042498	chrX(.):48755888-48774235	0.2423
NM_001136158	chrX(.):48774302-48819893	0.4551
NM_001136159	chrX(.):48774302-48820648	0.4483
NM_006875	chrX(.):48765458-48781413	0.4
NM_004979	chrX(.):48813638-48833251	0.2567
NM_005660	chrX(.):48755458-48773917	0.2561
NM_001032289	chrX(.):48755889-48773933	0.2315
NM_001000	chrX(.):118915468-118930606	0.28
NR_002584	chrX(.):118916315-118926447	0.3737
NM_001105576	chrX(.):118887575-118899165	0.9551
NM_015892	chr10(.):125762181-125856930	0.4394
NM_014863	chr10(.):125774168-125856930	0.4935
NM_172242	chr10(.):22629398-22711539	0.102
NM_020338	chr10(.):80823791-81081285	0.1655
NR_027653	chr10(.):3813187-3832473	0.9188
NM_178150	chr10(.):5927213-5984556	0.758
NM_032807	chr10(.):5931348-5984556	0.7735
NM_019046	chr10(.):5898688-5936860	0.4578
NM_001009941	chr10(.):5915049-5936860	0.7242
NM_004412	chr10(.):17179981-17249070	0.163
NM_003380	chr10(.):17265257-17284592	0.8613
NM_005180	chr10(.):22605005-22625414	0.7505
NM_012071	chr10(.):22600298-22614237	1.3322
NR_036533	chr10(.):22719353-22731858	0.1702
NM_005962	chr10(.):111980761-112052123	0.0603
NM_001008541	chr10(.):111964988-112052123	0.1601
NM_130439	chr10(.):111962362-112052123	0.1567
NM_016952	chr11(.):125821712-125938187	0.214
NM_001098517	chr11(.):115039344-115380241	0.23
NM_021008	chr11(.):639224-700740	0.3707
NM_030962	chr11(.):9795213-10320754	0.0741
NM_001012662	chr11(.):62618483-62661355	0.572
NM_001013251	chr11(.):62643343-62661355	0.3483
NM_001012661	chr11(.):62618517-62661353	0.5722
NM_024060	chr11(.):62196015-62319332	0.2416
NM_024784	chr11(.):62513434-62526656	0.4338
NR_037193	chr11(.):62644170-62661355	0.3491
NM_003273	chr11(.):64874340-64888707	1.0304
NM_005438	chr11(.):65654691-65672997	1.2386
NM_001077241	chr11(.):65137662-65155142	1.3353
NR_002819	chr11(.):65260232-65278939	2.1897
NM_030930	chr11(.):67753574-67776593	0.4186
NM_053056	chr11(.):69450872-69474242	0.9373
NM_012309	chr11(.):70308960-70940808	0.1378
NM_005933	chr11(.):118302204-118402539	0.2659
NM_024556	chr11(.):126076618-126137879	0.1672
NM_016526	chr11(.):197923-212422	0.8237
NM_012239	chr11(.):210029-241362	0.2435
NM_002817	chr11(.):231807-257984	0.2244
NM_001097610	chr11(.):188079-199500	0.3354
NM_021932	chr11(.):203529-220110	0.7356
NM_053280	chr11(.):191760-205258	0.2607
NM_138329	chr11(.):273569-290304	0.4048
NM_006435	chr11(.):303106-314410	0.2525
NM_025092	chr11(.):284137-300688	0.4095
NM_003641	chr11(.):308990-320272	0.3226
NM_001025295	chr11(.):293202-304526	0.104
NM_021034	chr11(.):314672-325914	0.2057
NM_182612	chr11(.):762222-782487	0.3869
NM_022772	chr11(.):701119-732727	0.2065
NM_001042463	chr11(.):690615-709129	0.7509
NR_002585	chr11(.):806680-816814	1.0289
NM_001025239	chr11(.):837823-872116	0.299
NM_001025234	chr11(.):839080-872116	0.298
NM_145886	chr11(.):794178-810250	0.9857
NM_016564	chr11(.):782109-795126	0.1743
NM_021128	chr11(.):834720-847529	0.5199
NM_139029	chr11(.):827951-843835	0.9199
NM_173584	chr11(.):822584-836991	0.887
NM_024698	chr11(.):785474-801263	0.435
NM_001004	chr11(.):804935-817876	0.9401
NM_001025237	chr11(.):839445-872116	0.2983
NM_020376	chr11(.):813900-830571	0.8767
NM_001191060	chr11(.):785474-802995	0.4141
NM_001191061	chr11(.):785474-803269	0.4133
NM_001025235	chr11(.):837940-872116	0.2968
NM_001124	chr11(.):10321641-10333923	1.415
NM_022830	chr11(.):62337516-62364109	0.6706
NM_004739	chr11(.):62355674-62374303	1.0185
NM_001404	chr11(.):62322072-62346460	0.9775
NM_203422	chr11(.):62448875-62462371	0.1928
NM_015853	chr11(.):62438971-62451527	0.9592
NM_001130702	chr11(.):62452746-62482046	0.3737
NM_032667	chr11(.):62452746-62478787	0.329
NM_173810	chr11(.):62490951-62511108	0.6436
NM_001122955	chr11(.):62452746-62480200	0.3328
NM_012202	chr11(.):62470113-62481678	0.6609
NM_001079559	chr11(.):62477219-62499821	0.7957
NR_002565	chr11(.):62618036-62628103	1.4495
NM_003164	chr11(.):62569368-62604560	0.5334
NM_018093	chr11(.):62595382-62612628	1.7381
NR_003098	chr11(.):62614459-62628360	1.1312
NR_002561	chr11(.):62616134-62626204	1.4007
NR_002560	chr11(.):62615797-62625865	1.4045
NR_002559	chr11(.):62616375-62626440	1.4071
NM_006473	chr11(.):62533874-62559813	0.7237
NR_000008	chr11(.):62615381-62625507	1.3734
NM_002696	chr11(.):62524010-62539187	0.5148
NR_002564	chr11(.):62617763-62627838	1.4522
NR_002563	chr11(.):62617483-62627555	1.4394
NR_002562	chr11(.):62617092-62627167	1.4136
NM_001081491	chr11(.):62554597-62577964	0.6467
NM_001080501	chr11(.):62552786-62564486	0.9559
NM_017490	chr11(.):63650986-63683492	0.1864
NM_173587	chr11(.):63673692-63689316	0.5417
NM_024771	chr11(.):63701441-63729446	0.3183
NM_017525	chr11(.):64586661-64617041	0.1785
NR_029829	chr11(.):64653826-64663911	0.1784
NM_006795	chr11(.):64615207-64651191	1.1207
NR_029578	chr11(.):64653608-64663718	0.1807
NM_080668	chr11(.):64839926-64856615	0.7913
NM_006782	chr11(.):64846693-64860874	0.8395
NM_013265	chr11(.):64858682-64884180	0.6371
NR_037567	chr11(.):64884654-64899841	0.9926
NM_172230	chr11(.):64889750-64907003	1.4137
NM_001997	chr11(.):64883098-64894672	1.3428
NM_004927	chr11(.):64884715-64899841	0.9725
NM_014205	chr11(.):64878874-64890170	1.714
NM_001008778	chr11(.):64932706-64945688	0.2157
NM_001198868	chr11(.):64943685-64984477	0.2885
NM_001198869	chr11(.):64944149-64984477	0.2905
NM_001198870	chr11(.):64944303-64984477	0.2905
NM_006268	chr11(.):65096345-65125451	0.3457
NM_145719	chr11(.):65117281-65130082	0.3195
NR_028272	chr11(.):65185268-65199003	4.4784
NR_030343	chr11(.):65206928-65217028	0.6533
NM_031904	chr11(.):65149040-65185995	0.947
NM_032223	chr11(.):65378782-65409910	0.6083
NM_001098785	chr11(.):65334819-65346669	1.7561
NM_021070	chr11(.):65301029-65330699	0.4893
NM_033455	chr11(.):65355325-65368467	1.4726
NM_001099409	chr11(.):65338508-65365116	1.5711
NM_002419	chr11(.):65360225-65386720	0.72
NM_001048218	chr11(.):65287547-65311182	0.538
NM_006396	chr11(.):65332942-65344239	1.5499
NM_153253	chr11(.):65402591-65423391	0.5093
NM_006747	chr11(.):65400577-65423391	0.4873
NM_001145138	chr11(.):65416066-65435443	0.6287
NM_198897	chr11(.):65646210-65661010	1.3501
NM_001335	chr11(.):65642283-65656212	0.5318
NM_025128	chr11(.):65622871-65638914	2.0258
NM_005507	chr11(.):65617284-65630804	2.3621
NM_152760	chr11(.):65596409-65626172	0.3874
NM_016938	chr11(.):65628911-65645340	0.3844
NM_006848	chr11(.):65652874-65664106	1.6745
NM_006442	chr11(.):65681727-65694048	0.4654
NM_001135635	chr11(.):65679282-65691531	0.484
NM_001161473	chr11(.):67771047-67801743	0.4718
NM_006053	chr11(.):67805446-67823366	0.5423
NM_006019	chr11(.):67801482-67823366	0.4921
NM_002496	chr11(.):67793083-67809114	0.8279
NM_000694	chr11(.):67772789-67801743	0.432
NM_138768	chr11(.):69056621-69069754	1.2919
NM_153451	chr11(.):69475331-69495165	0.2924
NM_006235	chr11(.):111217980-111255157	0.909
NM_006476	chr11(.):118267103-118285562	0.875
NR_027288	chr11(.):122883273-122895319	0.0643
NM_006597	chr11(.):122923199-122937844	0.9937
NM_032795	chr11(.):126066988-126086587	0.226
NM_021238	chr12(.):31428519-31484121	0.3064
NM_001135812	chr12(.):31428519-31484159	0.3062
NM_152641	chr12(.):46118619-46306819	0.1191
NM_001129840	chr12(.):2157415-2812115	0.1126
NM_007273	chr12(.):7069516-7084891	1.083
NR_015382	chr12(.):6543166-6565683	0.9499
NM_001273	chr12(.):6674247-6721551	0.3396
NM_001144831	chr12(.):7069514-7084916	1.0818
NM_014262	chr12(.):6932571-6954018	0.5258
NM_006143	chr12(.):12808994-12854121	0.2005
NM_001178093	chr12(.):24957957-25061009	0.167
NM_005504	chr12(.):24957957-25107393	0.1461
NM_001178094	chr12(.):24957957-25060322	0.1677
NM_023071	chr12(.):49755687-49926207	0.1745
NM_002332	chr12(.):57517281-57612125	0.1555
NM_006400	chr12(.):57919093-57945978	0.2221
NM_003299	chr12(.):104319188-104346703	0.6715
NM_014706	chr12(.):108910990-108960165	0.4129
NM_001080825	chr12(.):122145657-122224974	0.327
NM_003959	chr12(.):123315038-123352507	0.4822
NM_006312	chr12(.):124803960-125057010	0.2971
NR_028415	chr12(.):1604656-1618590	0.1013
NM_014231	chr12(.):6566403-6584843	0.2992
NM_001193457	chr12(.):6643693-6670249	0.3984
NM_006170	chr12(.):6661036-6682480	0.2922
NM_002046	chr12(.):6638656-6652536	0.8288
NM_001242	chr12(.):6549050-6565884	1.1979
NM_014865	chr12(.):6598297-6646132	0.4047
NM_016497	chr12(.):6596315-6607471	0.5003
NR_004387	chr12(.):6614387-6624717	0.1563
NM_018009	chr12(.):6556176-6576488	0.6648
NM_001142961	chr12(.):6723000-6745815	0.2193
NM_016162	chr12(.):6754703-6777308	0.2027
NM_032489	chr12(.):6742241-6761580	0.1781
NR_003012	chr12(.):6685638-6695775	0.0763
NM_020400	chr12(.):6723000-6750297	0.2045
NM_002824	chr12(.):6870540-6885118	0.6285
NM_014449	chr12(.):6925962-6941583	0.6942
NM_001195017	chr12(.):6893691-6934976	0.4354
NM_000616	chr12(.):6893637-6934976	0.4372
NM_002286	chr12(.):6876669-6892621	0.5493
NR_036545	chr12(.):6893691-6929236	0.4437
NR_026581	chr12(.):6852157-6867636	0.4518
NM_005439	chr12(.):6852157-6867082	0.463
NM_001975	chr12(.):7018613-7037859	0.3248
NM_002831	chr12(.):7055433-7075479	1.173
NR_029779	chr12(.):7067861-7077929	1.6021
NM_080548	chr12(.):7050739-7075479	1.2181
NM_001007026	chr12(.):7028625-7056484	0.7947
NM_001940	chr12(.):7032479-7056484	0.8926
NR_003010	chr12(.):7071499-7081769	1.0209
NM_002075	chr12(.):6944374-6961557	0.403
NM_138425	chr12(.):7048202-7060165	0.7054
NR_029682	chr12(.):7068259-7078354	1.4165
NM_006331	chr12(.):7074943-7090165	0.5756
NR_036052	chr12(.):9387065-9397147	0.0575
NR_036052	chr12(.):12259885-12269967	0.0851
NM_004064	chr12(.):12865301-12880305	2.6349
NR_030344	chr12(.):12912582-12922677	0.0697
NM_001130415	chr12(.):12873850-12949399	0.3664
NM_006152	chr12(.):25200240-25266269	0.3525
NR_026806	chr12(.):31472249-31483879	1.1032
NR_028408	chr12(.):46114502-46126704	0.9427
NM_001098532	chr12(.):48123452-48157181	0.2685
NM_017842	chr12(.):48161966-48181536	0.2909
NM_006105	chr12(.):48123452-48157244	0.2682
NM_001098531	chr12(.):48123452-48157889	0.267
NM_001098416	chr12(.):48171506-48218763	0.8502
NM_024902	chr12(.):49736040-49750685	0.083
NR_033267	chr12(.):49777956-49791116	0.0951
NM_001100620	chr12(.):49711970-49723171	0.4247
NM_001008223	chr12(.):49721199-49735971	0.1372
NM_001178078	chr12(.):57484186-57510196	0.2713
NM_001178079	chr12(.):57484186-57509089	0.2767
NM_005379	chr12(.):57417300-57448893	0.1242
NM_005967	chr12(.):57477676-57494259	0.6317
NM_001130963	chr12(.):57444425-57477574	0.21
NM_001080157	chr12(.):57861037-57878424	0.1321
NM_001195056	chr12(.):57905370-57919300	0.8736
NM_052897	chr12(.):57911658-57928931	0.7285
NM_001080156	chr12(.):57861037-57876728	0.1341
NM_032496	chr12(.):57861037-57878633	0.133
NM_004990	chr12(.):57876850-57915433	0.3499
NM_004984	chr12(.):57938846-57983554	0.151
NM_001946	chr12(.):89736836-89751296	1.5007
NR_027249	chr12(.):104232526-104328989	0.3078
NR_037425	chr12(.):104319202-104329333	1.6332
NM_003211	chr12(.):104354592-104387656	0.1819
NM_001135570	chr12(.):104338980-104355993	0.2472
NM_007076	chr12(.):108904050-108918380	0.3717
NM_213595	chr12(.):108951293-108968160	1.2794
NM_181724	chr12(.):108978621-108996894	0.2126
NM_003006	chr12(.):109010679-109032670	0.9784
NM_173855	chr12(.):122084292-122112560	0.3303
NM_019034	chr12(.):122210659-122236594	0.3935
NR_002809	chr12(.):122228172-122246390	1.5522
NM_015048	chr12(.):122237637-122275562	0.6507
NM_016638	chr12(.):123459879-123472460	1.2552
NM_024623	chr12(.):123454353-123469588	1.4285
NM_019624	chr12(.):123408538-123456056	1.1352
NM_024667	chr12(.):123344874-123385712	1.8172
NM_203444	chr12(.):123408538-123464752	1.2002
NM_021009	chr12(.):125391191-125404587	1.9437
NM_001142641	chr12(.):133062156-133166773	0.2214
NM_002015	chr13(.):41124800-41245734	0.2781
NM_001079670	chr13(.):49877785-50023221	0.1384
NM_030925	chr13(.):49877785-49980735	0.0697
NR_002612	chr13(.):50551687-50704677	0.3021
NM_001032296	chr13(.):99097454-99234396	0.585
NM_001127692	chr13(.):100736268-101187691	0.1821
NM_015205	chr13(.):113339642-113546482	0.1813
NM_007368	chr13(.):114742193-114903095	0.6267
NM_199138	chr13(.):25737671-25750857	1.1453
NM_013338	chr13(.):37518907-37578504	0.2117
NM_181503	chr13(.):37569677-37588751	0.5438
NM_031915	chr13(.):50013428-50074139	0.3667
NM_001160308	chr13(.):50020687-50074139	0.2502
NM_001040444	chr13(.):50065527-50108117	0.1176
NM_001040443	chr13(.):50064800-50108117	0.1157
NR_002605	chr13(.):50651413-50684433	0.4093
NR_002183	chr13(.):50741153-50752751	0.0685
NM_003576	chr13(.):99097454-99179341	0.6608
NM_033132	chr13(.):100610274-100629178	0.0794
NM_007129	chr13(.):100629318-100644019	0.7653
NM_033110	chr13(.):101177417-101191056	0.2115
NM_198217	chr13(.):111360082-111378421	0.6795
NM_024537	chr13(.):111288756-111363480	0.1629
NM_198218	chr13(.):111360609-111378421	0.6965
NM_198219	chr13(.):111360624-111378421	0.6971
NM_005537	chr13(.):111362358-111378421	0.7586
NM_207440	chr13(.):113296357-113343811	0.3908
NM_022137	chr14(.):70341142-70504083	0.1263
NM_000369	chr14(.):81416868-81617646	0.1919
NM_001018036	chr14(.):81416868-81580294	0.217
NM_152446	chr14(.):80957820-81410884	0.1351
NM_005197	chr14(.):89617515-89888454	0.1473
NM_001085471	chr14(.):89617515-90090494	0.1518
NM_001080414	chr14(.):91732666-91889133	0.5547
NM_178586	chr14(.):102271139-102399328	0.2994
NM_001161725	chr14(.):102223134-102399328	0.2772
NM_178587	chr14(.):102271139-102383962	0.3245
NM_194431	chr14(.):21151931-21173758	0.1475
NM_002937	chr14(.):21147371-21173758	0.2868
NM_001145	chr14(.):21147335-21167345	0.3552
NM_001001968	chr14(.):21103854-21114850	0.0651
NM_002306	chr14(.):55590934-55617148	0.2043
NR_003225	chr14(.):55598700-55617148	0.1035
NM_001123329	chr14(.):64966291-64996669	0.6536
NM_006977	chr14(.):64948554-64975554	0.6814
NM_004857	chr14(.):64927216-64946221	0.0961
NM_014950	chr14(.):64966291-65005408	0.5153
NM_021979	chr14(.):65002185-65014954	0.1666
NM_172365	chr14(.):65011619-65061096	0.0716
NM_002028	chr14(.):65448506-65534370	0.1187
NM_002083	chr14(.):65400871-65414531	0.156
NM_198686	chr14(.):65407531-65443875	0.4402
NM_207442	chr14(.):69256463-69268190	1.1812
NM_004926	chr14(.):69249374-69264785	0.9451
NR_036500	chr14(.):89878697-89891137	0.6394
NM_152592	chr14(.):95878830-95947173	0.1519
NR_003002	chr14(.):95994691-96004966	0.7701
NR_001459	chr14(.):95994248-96006209	0.7135
NM_016417	chr14(.):95996322-96016055	0.4604
NM_025268	chr14(.):105987952-106001539	0.4337
NM_005503	chr15(.):29208839-29415516	0.2545
NM_002943	chr15(.):60775482-60924729	0.3649
NM_134262	chr15(.):60775482-60889707	0.4525
NM_134261	chr15(.):60775482-61526502	0.1456
NR_031680	chr15(.):69111302-69494862	0.1298
NM_025201	chr15(.):65129081-65165201	0.2975
NM_005902	chr15(.):67353194-67492533	0.4673
NM_006305	chr15(.):69065874-69118261	0.4387
NM_001012642	chr15(.):72447146-72495136	0.1089
NR_033735	chr15(.):22541564-22575831	0.749
NM_002875	chr15(.):40982326-41029356	0.4733
NM_001164269	chr15(.):40982377-41029356	0.4738
NR_026757	chr15(.):41571200-41596795	0.3875
NM_001129897	chr15(.):41619925-41678248	0.2856
NM_007280	chr15(.):41596465-41629819	0.4128
NM_025049	chr15(.):65102832-65122838	0.72
NM_194272	chr15(.):65027094-65072770	0.125
NM_182703	chr15(.):65199100-65256041	0.3476
NM_001145103	chr15(.):67425358-67492533	0.1998
NM_001145102	chr15(.):67413053-67492533	0.2013
NR_026808	chr15(.):69091159-69104440	0.1635
NR_036197	chr15(.):69089188-69099264	0.1555
NM_182470	chr15(.):72486369-72528684	0.3715
NM_020214	chr15(.):72528521-72568628	0.1449
NM_019006	chr15(.):80347020-80435710	0.1536
NM_022767	chr15(.):89159526-89180512	0.8182
NR_029606	chr15(.):89150055-89160165	0.1122
NM_002201	chr15(.):89177038-89203879	0.6684
NR_031590	chr15(.):89146337-89156428	0.0708
NR_033769	chr15(.):93333713-93345338	0.1593
NM_014918	chr15(.):101710927-101797137	0.4747
NM_015246	chr16(.):4669825-4745975	0.2369
NM_005003	chr16(.):23587334-23612639	0.2123
NM_001080492	chr16(.):58308900-58333951	0.0773
NM_015386	chr16(.):70509471-70562457	0.4364
NM_018052	chr16(.):70716341-70840061	0.3392
NM_030629	chr16(.):81523953-81750367	0.2783
NM_198390	chr16(.):81473774-81750367	0.2731
NM_002661	chr16(.):81807929-81996899	0.3422
NM_014732	chr16(.):85056409-85132828	0.2476
NR_024402	chr16(.):88724780-88746914	0.3336
NM_175931	chr16(.):88936262-89012608	0.1722
NM_005187	chr16(.):88936262-89048504	0.3407
NM_032444	chr16(.):3626183-3666585	0.492
NM_178844	chr16(.):3584035-3632392	0.2899
NM_001098814	chr16(.):4234374-4297081	0.1103
NM_003223	chr16(.):4302186-4328001	0.499
NM_145253	chr16(.):4653883-4669927	1.3973
NM_016138	chr16(.):19073916-19096417	0.2715
NM_001034841	chr16(.):19120253-19137952	0.8964
NM_001190983	chr16(.):19074238-19096417	0.2747
NM_001083614	chr16(.):23528333-23573696	0.2895
NM_015044	chr16(.):23469862-23526815	0.2074
NM_019116	chr16(.):23563861-23590710	0.4093
NM_002383	chr16(.):29812854-29827504	0.9881
NM_145239	chr16(.):29818408-29832202	0.8187
NM_007317	chr16(.):29797057-29821706	0.7117
NM_024516	chr16(.):29822527-29838816	0.6027
NM_152338	chr16(.):29784560-29796840	0.1443
NM_005115	chr16(.):29826714-29864360	0.304
NM_002720	chr16(.):30082383-30101695	0.2959
NR_027081	chr16(.):30120432-30130826	0.1277
NM_001127617	chr16(.):30070972-30086735	0.8632
NM_184041	chr16(.):30072043-30086735	0.9123
NM_184043	chr16(.):30070599-30086735	0.8432
NM_000034	chr16(.):30059490-30086735	0.6336
NM_001109659	chr16(.):30029654-30041023	0.0906
NM_004608	chr16(.):30092114-30108205	0.4779
NM_024307	chr16(.):30111130-30129878	0.1244
NM_031478	chr16(.):30030747-30047186	0.093
NM_001145524	chr16(.):30098636-30112537	0.5152
NM_031477	chr16(.):30098634-30112521	0.5158
NM_018110	chr16(.):57500869-57525385	0.1766
NM_153837	chr16(.):57571600-57616100	0.3531
NM_033212	chr16(.):57541089-57575477	0.5639
NM_001172643	chr16(.):66536905-66589194	0.5668
NM_001172644	chr16(.):66536905-66589315	0.566
NM_052999	chr16(.):66595349-66618038	0.0938
NM_181641	chr16(.):66581471-66604971	0.4272
NM_181271	chr16(.):66595293-66618038	0.0939
NM_001040138	chr16(.):66581465-66605154	0.4238
NM_012426	chr16(.):70552690-70616571	0.2794
NR_003079	chr16(.):70566907-70577001	0.0749
NR_003696	chr16(.):70558404-70568498	0.3508
NR_037420	chr16(.):70558401-70568502	0.3509
NR_034083	chr16(.):70783962-70812154	0.156
NM_017740	chr16(.):85003066-85050141	0.1906
NM_000101	chr16(.):88704696-88722457	0.7619
NM_013278	chr16(.):88700000-88711882	0.2176
NM_002461	chr16(.):88713347-88734495	0.813
NM_178310	chr16(.):88739089-88757882	0.1847
NM_001142864	chr16(.):88776745-88856372	0.3359
NM_030928	chr16(.):88865185-88880666	0.9925
NM_000485	chr16(.):88870876-88883342	0.8265
NM_003342	chr17(.):4167511-4274969	0.2266
NM_020889	chr17(.):27234161-27283508	0.325
NM_001033561	chr17(.):27227270-27283508	0.3298
NM_138962	chr17(.):55328930-55762299	0.3688
NM_170721	chr17(.):55329373-55715544	0.3875
NM_002558	chr17(.):3794884-3824960	0.6294
NM_005022	chr17(.):4843946-4856825	1.2284
NR_026951	chr17(.):8118947-8132361	0.7382
NM_017748	chr17(.):36952445-36986589	0.3829
NM_001193466	chr17(.):44102281-44275166	0.3666
NM_015443	chr17(.):44102281-44275272	0.3664
NM_001193465	chr17(.):44102281-44307740	0.3236
NM_022827	chr17(.):48619561-48638213	0.2736
NM_181671	chr17(.):65368923-65694647	0.2373
NM_052916	chr17(.):74133533-74241390	0.4785
NM_001113492	chr17(.):75278972-75501678	0.2671
NM_006640	chr17(.):75310596-75501678	0.2883
NM_001113491	chr17(.):75272491-75501678	0.2625
NM_025090	chr17(.):76787964-76841969	0.2601
NM_020310	chr17(.):2282353-2309258	0.8626
NR_028335	chr17(.):2305274-2323730	0.2251
NM_172206	chr17(.):3758616-3799037	0.2469
NM_172207	chr17(.):3763450-3801337	0.2693
NM_174957	chr17(.):3822168-3872736	0.2842
NM_000080	chr17(.):4796063-4811369	0.1954
NM_001145536	chr17(.):4797947-4811227	0.2021
NM_001165417	chr17(.):4835425-4848462	0.6299
NM_000173	chr17(.):4830591-4843325	0.3408
NM_015528	chr17(.):4838629-4853517	1.1993
NM_006612	chr17(.):4896242-4936694	0.2194
NM_015099	chr17(.):4866286-4895960	0.3891
NM_001171168	chr17(.):4866286-4895665	0.392
NM_053013	chr17(.):4849383-4865426	0.8612
NM_001167985	chr17(.):4886424-4905905	0.4489
NM_004890	chr17(.):4857520-4876132	0.3561
NM_001005273	chr17(.):7787168-7821075	0.3089
NM_001080424	chr17(.):7738234-7763118	0.9195
NM_144607	chr17(.):7756063-7770600	0.4672
NM_032356	chr17(.):7755002-7766172	0.6103
NM_001005271	chr17(.):7783122-7821075	0.2877
NM_203411	chr17(.):7753383-7764417	0.6513
NM_004217	chr17(.):8103048-8118883	0.448
NM_201520	chr17(.):8186081-8203170	0.3355
NM_025099	chr17(.):8123138-8156413	0.7157
NM_001177802	chr17(.):8186968-8198409	0.3452
NM_012393	chr17(.):8147595-8178809	0.4959
NM_012452	chr17(.):16837397-16880402	0.7171
NM_015276	chr17(.):20897905-20951352	0.3115
NM_144683	chr17(.):27219798-27235089	0.6441
NM_001130677	chr17(.):36822958-36836187	0.2986
NM_005937	chr17(.):36856872-36891056	0.5309
NM_007144	chr17(.):36885149-36909558	0.5633
NM_002795	chr17(.):36904001-36925478	0.437
