REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
4_MACS_peak_1826_lociStitched	chr1	160606847	160628783	4	18272	15166.5504	199	1	SLAMF1		SLAMF1	199	1
3_MACS_peak_19314_lociStitched	chr4	153468633	153484735	3	15896	18836.1196	200	1		DKFZP434I0714,FBXW7	DKFZP434I0714	200	1
4_MACS_peak_12735_lociStitched	chr19	56145683	56167772	4	10728	23862.7467	201	1	ZNF580,ZNF581,CCDC106,U2AF2	ZNF524,ZNF865,EPN1,FIZ1,ZNF784	ZNF581	201	1
1_MACS_peak_15453_lociStitched	chr20	45976041	45990170	1	14130	20761.1526	202	1	ZMYND8	LOC100131496	ZMYND8	202	1
3_MACS_peak_10599_lociStitched	chr17	56401386	56417914	3	12459	22383.8704	203	1	BZRAP1,MIR142	MPO,SUPT4H1	MIR142	203	1
5_MACS_peak_10891_lociStitched	chr17	75130779	75148616	5	14400	20364.5029	204	1	SEC14L1	C17orf86,SCARNA16,SEC14L1	SEC14L1	204	1
3_MACS_peak_25199_lociStitched	chr9	37322091	37339826	3	17504	15840.902	205	1	ZCCHC7		GRHPR	205	1
3_MACS_peak_9769_lociStitched	chr17	3807613	3826609	3	11467	22958.5656	206	1	P2RX1	CAMKK1,ATP2A3	P2RX1	206	1
2_MACS_peak_6949_lociStitched	chr13	74697857	74710997	2	13125	21369.582	207	1	KLF12		KLF12	207	1
7_MACS_peak_16915_lociStitched	chr3	32461099	32482835	7	17150	16123.7648	208	1	CMTM7		CMTM7	208	1
3_MACS_peak_1745_lociStitched	chr1	156115906	156136474	3	17241	15921.6888	209	1	SEMA4A	LMNA,SLC25A44,PMF1	SEMA4A	209	1
6_MACS_peak_5017_lociStitched	chr11	130015344	130037611	6	16044	17557.5295	210	1	ST14		ST14	210	1
9_MACS_peak_8347_lociStitched	chr15	68479206	68503869	9	17084	15789.2526	211	1	PIAS1,CALML4,CLN6		CALML4	211	1
4_MACS_peak_11926_lociStitched	chr19	13260485	13279258	4	13296	20635.2816	212	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	212	1
3_MACS_peak_4400_lociStitched	chr11	67194890	67212803	3	13757	20121.6729	213	1	RPS6KB2,PTPRCAP,CORO1B	RAD9A,TBC1D10C,CARNS1,CABP4,AIP,PPP1CA,GPR152,TMEM134	PTPRCAP	213	1
3_MACS_peak_23331_lociStitched	chr7	101495306	101515057	3	16617	16282.7244	214	1	CUX1		CUX1	214	1
9_MACS_peak_21284_lociStitched	chr6	31781826	31804560	9	14045	19787.6736	215	1	HSPA1A,HSPA1B,C6orf48,SNORD48,HSPA1L	SNORD52,C6orf27,VARS,LSM2,NEU1,SLC44A4	HSPA1B	215	1
3_MACS_peak_20834_lociStitched	chr6	286510	307794	3	14641	19055.5652	216	1	DUSP22		DUSP22	216	1
5_MACS_peak_15108_lociStitched	chr20	25260283	25281446	5	16283	16729.3515	217	1	PYGB,ABHD12		PYGB	217	1
4_MACS_peak_14319_lociStitched	chr2	173342273	173362605	4	17636	14230.3668	218	1	ITGA6		ITGA6	218	1
4_MACS_peak_17732_lociStitched	chr3	129023572	129048579	4	14690	18852.7773	219	1	C3orf37,C3orf47,H1FX		H1FX	219	1
3_MACS_peak_4895_lociStitched	chr11	118962979	118979360	3	9203	23488.7159	220	1	HMBS,C2CD2L,H2AFX,DPAGT1	VPS11,HINFP,ABCG4,HYOU1	DPAGT1	220	1
4_MACS_peak_7136_lociStitched	chr14	23056159	23074811	4	12912	20436.9964	221	1	ABHD4,DAD1		ABHD4	221	1
11_MACS_peak_14331_lociStitched	chr2	173443469	173471823	11	16580	15577.6876	222	1	PDK1		PDK1	222	1
5_MACS_peak_13248_lociStitched	chr2	46783607	46803025	5	16464	15683.9186	223	1	RHOQ	CRIPT,ATP6V1E2,PIGF	RHOQ	223	1
5_MACS_peak_17030_lociStitched	chr3	45592121	45613249	5	16643	15283.9952	224	1		LIMD1	LIMD1	224	1
3_MACS_peak_2990_lociStitched	chr10	43891034	43905811	3	10450	22403.4097	225	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	225	1
1_MACS_peak_13197_lociStitched	chr2	43444557	43456716	1	12160	20966.9796	226	1	LOC100129726,ZFP36L2		ZFP36L2	226	1
6_MACS_peak_24613_lociStitched	chr8	120915548	120935394	6	15075	17611.3404	227	1	DEPDC6	DSCC1	DEPDC6	227	1
4_MACS_peak_1507_lociStitched	chr1	145434459	145457400	4	14925	17781.5691	228	1	TXNIP,POLR3GL	HFE2,ANKRD34A,LIX1L	TXNIP	228	1
2_MACS_peak_23000_lociStitched	chr7	50343156	50359035	2	15619	16690.4169	230	1	IKZF1		IKZF1	230	1
3_MACS_peak_16495_lociStitched	chr22	42330859	42343528	3	11116	21593.0436	231	1	CENPM	MIR33A,LOC339674,SEPT3,TNFRSF13C	CENPM	231	1
7_MACS_peak_20353_lociStitched	chr5	133967737	133986941	7	16077	15791.4492	232	1	SEC24A,SAR1B		SEC24A	232	1
8_MACS_peak_13797_lociStitched	chr2	102313039	102336331	8	16476	15109.5204	233	1	MAP4K4		MAP4K4	233	1
3_MACS_peak_9748_lociStitched	chr17	2295021	2306324	3	8620	23312.4375	234	1	MNT	LOC284009	MNT	234	1
5_MACS_peak_10918_lociStitched	chr17	76711523	76736464	5	16436	15124.2224	235	1	CYTH1		CYTH1	235	1
5_MACS_peak_9869_lociStitched	chr17	8053541	8068186	5	13096	19636.016	236	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	236	1
2_MACS_peak_13708_lociStitched	chr2	89047202	89058892	2	10749	21773.794	237	1	RPIA	ANKRD36BP2	ANKRD36BP2	237	1
5_MACS_peak_4915_lociStitched	chr11	120568929	120586970	5	16461	14945.1644	238	1	GRIK4		GRIK4	238	1
4_MACS_peak_4487_lociStitched	chr11	72523904	72544676	4	12849	19706.3964	240	1	ATG16L2	STARD10	ATG16L2	240	1
2_MACS_peak_13296_lociStitched	chr2	52564043	52583372	2	16457	14473.5552	241	1				241	1
2_MACS_peak_22754_lociStitched	chr7	25979946	25992510	2	9456	22250.844	242	1	MIR148A		MIR148A	242	1
2_MACS_peak_16733_lociStitched	chr3	13363229	13380643	2	16190	14727.0198	243	1	NUP210		NUP210	243	1
5_MACS_peak_10255_lociStitched	chr17	38251149	38270352	5	12765	19370.0661	244	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	244	1
6_MACS_peak_13677_lociStitched	chr2	87765619	87789179	6	15668	15561.38	245	1	NCRNA00152		NCRNA00152	245	1
2_MACS_peak_9604_lociStitched	chr16	85779374	85793724	2	14286	17465.385	246	1	C16orf74	COX4I1,MIR1910,COX4NB	C16orf74	246	1
3_MACS_peak_14051_lociStitched	chr2	136882584	136898396	3	14546	17065.8916	247	1		CXCR4	CXCR4	247	1
2_MACS_peak_21120_lociStitched	chr6	25402642	25417855	2	14919	16370.7093	248	1	LRRC16A		LRRC16A	248	1
2_MACS_peak_6180_lociStitched	chr12	108953849	108970375	2	13653	17991.8562	249	1	ISCU,SART3	FICD,TMEM119	ISCU	249	1
4_MACS_peak_19897_lociStitched	chr5	71586511	71604977	4	14650	16680.3378	250	1	MRPS27	PTCD2	MRPS27	250	1
2_MACS_peak_6440_lociStitched	chr12	123408419	123423369	2	14784	16467.425	251	1	ABCB9	OGFOD2,ARL6IP4,VPS37B	ABCB9	251	1
3_MACS_peak_22399_lociStitched	chr6	157873844	157889824	3	14184	17282.37	252	1	ZDHHC14		MIR3692	252	1
8_MACS_peak_12291_lociStitched	chr19	39138105	39161329	8	15267	15585.6264	253	1	ACTN4	EIF3K,MAP4K1	ACTN4	253	1
2_MACS_peak_15924_lociStitched	chr21	44772121	44784140	2	8409	22410.6274	254	1			SIK1	254	1
2_MACS_peak_4454_lociStitched	chr11	69055210	69068285	2	10605	20787.9425	255	1	MYEOV		MYEOV	255	1
5_MACS_peak_14291_lociStitched	chr2	172170333	172192002	5	15181	15569.1765	256	1	METTL8		TLK1	256	1
2_MACS_peak_7911_lociStitched	chr15	31546338	31562795	2	12810	18670.4665	257	1			KLF13	257	1
3_MACS_peak_16371_lociStitched	chr22	38699167	38714940	3	14708	16263.5403	258	1	CSNK1E	TMEM184B	CSNK1E	258	1
2_MACS_peak_25179_lociStitched	chr9	37024132	37038493	2	13214	18089.1156	259	1	PAX5	LOC100506710	PAX5	259	1
3_MACS_peak_17492_lociStitched	chr3	104232630	104246817	3	13689	17444.3352	260	1			MIR548A3	260	1
3_MACS_peak_2110_lociStitched	chr1	189270053	189286364	3	16139	13605.0051	261	1				261	1
4_MACS_peak_4299_lociStitched	chr11	65306730	65326830	4	11426	19812.57	262	1	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	262	1
7_MACS_peak_832_lociStitched	chr1	51667379	51686665	7	14996	15141.4386	263	1		RNF11	RNF11	263	1
6_MACS_peak_7758_lociStitched	chr14	102275473	102294885	6	13680	17001.0296	264	1	PPP2R5C		PPP2R5C	264	1
9_MACS_peak_3186_lociStitched	chr10	73619821	73650514	9	14802	15337.2921	265	1		CDH23,PSAP	PSAP	265	1
5_MACS_peak_19141_lociStitched	chr4	132114664	132131260	5	15687	13802.8932	266	1				266	1
6_MACS_peak_2673_lociStitched	chr10	5930579	5953144	6	14611	15560.824	267	1	FBXO18,ANKRD16		FBXO18	267	1
4_MACS_peak_22235_lociStitched	chr6	143159745	143179753	4	15274	14413.7632	268	1	HIVEP2		HIVEP2	268	1
8_MACS_peak_2707_lociStitched	chr10	7510836	7535230	8	16401	12223.8334	269	1			SFMBT2	269	1
4_MACS_peak_16468_lociStitched	chr22	41797027	41811031	4	9570	20800.1412	270	1		TEF,TOB2	TEF	270	1
10_MACS_peak_6068_lociStitched	chr12	96878832	96910766	10	15014	14705.607	271	1			CDK17	271	1
4_MACS_peak_9339_lociStitched	chr16	66549631	66562422	4	11471	19044.5199	272	1	TK2	CKLF,CMTM1	TK2	272	1
5_MACS_peak_10409_lociStitched	chr17	44213814	44233224	5	15825	13060.989	273	1	KIAA1267	LOC644246	KIAA1267	273	1
3_MACS_peak_18690_lociStitched	chr4	48191218	48207604	3	13242	16980.8118	274	1	TEC		TXK	274	1
5_MACS_peak_5931_lociStitched	chr12	89736836	89751116	5	12935	17251.668	275	1	DUSP6		DUSP6	275	1
3_MACS_peak_22469_lociStitched	chr6	159224701	159241493	3	12132	18147.1144	276	1	EZR	MIR3918,OSTCL	EZR	276	1
4_MACS_peak_4874_lociStitched	chr11	118269068	118286795	4	13013	17110.1004	277	1	UBE4A,ATP5L	MLL	ATP5L	277	1
4_MACS_peak_21136_lociStitched	chr6	26183284	26207073	4	12648	17477.7783	278	1	HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H4D,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H3D	278	1
2_MACS_peak_22483_lociStitched	chr6	159453948	159466806	2	10160	19881.0396	279	1	TAGAP	RSPH3	TAGAP	279	1
3_MACS_peak_4380_lociStitched	chr11	66880086	66891544	3	9503	20387.2194	280	1	KDM2A		KDM2A	280	1
5_MACS_peak_12386_lociStitched	chr19	42051405	42071993	5	14549	14846.0068	281	1		CEACAM21	CEACAM21	281	1
5_MACS_peak_26813_lociStitched	chrX	153706336	153727115	5	12186	17938.5107	282	1	LAGE3,UBL4A,SLC10A3	ATP6AP1,GDI1,FAM50A,PLXNA3,IKBKG,FAM3A,G6PD	UBL4A	282	1
5_MACS_peak_20698_lociStitched	chr5	173160728	173179088	5	13490	16169.652	283	1			BOD1	283	1
3_MACS_peak_20001_lociStitched	chr5	88168355	88186962	3	15010	13828.7224	284	1	MEF2C	MEF2C	MEF2C	284	1
2_MACS_peak_2473_lociStitched	chr1	226839385	226854185	2	14594	14382.64	285	1	ITPKB		ITPKB	285	1
2_MACS_peak_8458_lociStitched	chr15	75331422	75342653	2	10175	19464.4461	286	1	PPCDC	SCAMP5	PPCDC	286	1
7_MACS_peak_11962_lociStitched	chr19	14474074	14496521	7	13885	15308.854	287	1	CD97	PKN1,DDX39	CD97	287	1
6_MACS_peak_15774_lociStitched	chr21	34601542	34620640	6	14183	14839.146	288	1	IFNAR2	IL10RB	IFNAR2	288	1
8_MACS_peak_18302_lociStitched	chr3	194859773	194883593	8	15183	13146.258	289	1	C3orf21		C3orf21	289	1
2_MACS_peak_21898_lociStitched	chr6	108877766	108887980	2	9618	19666.0356	290	1	FOXO3		FOXO3	290	1
9_MACS_peak_5081_lociStitched	chr12	5139231	5162471	9	15550	12110.364	291	1	KCNA5		KCNA5	291	1
6_MACS_peak_5545_lociStitched	chr12	48258185	48280029	6	14280	14259.7632	292	1	VDR	HDAC7	VDR	292	1
3_MACS_peak_3095_lociStitched	chr10	63803184	63816400	3	12352	16883.44	293	1	ARID5B		ARID5B	293	1
4_MACS_peak_21924_lociStitched	chr6	109183853	109207488	4	13693	15124.0365	294	1	ARMC2		ARMC2	294	1
1_MACS_peak_11419_lociStitched	chr18	60821968	60831793	1	9826	19204.9275	296	1	BCL2		BCL2	296	1
5_MACS_peak_25579_lociStitched	chr9	112904357	112924933	5	14361	13785.92	297	1	PALM2-AKAP2,AKAP2	C9orf152	AKAP2	297	1
2_MACS_peak_10389_lociStitched	chr17	43298370	43309244	2	10814	18229.1736	299	1	FMNL1	LOC100133991,C17orf46	FMNL1	299	1
2_MACS_peak_23628_lociStitched	chr7	130784615	130797823	2	10357	18629.884	300	1	MKLN1,FLJ43663		FLJ43663	300	1
7_MACS_peak_19994_lociStitched	chr5	88114042	88134071	7	14659	13104.9747	301	1	MEF2C		MEF2C	301	1
6_MACS_peak_9989_lociStitched	chr17	19197310	19214797	6	12976	15687.5877	302	1	EPN2	MIR1180	MIR1180	302	1
3_MACS_peak_20005_lociStitched	chr5	88562719	88578649	3	13513	14932.782	303	1			MEF2C	303	1
8_MACS_peak_7581_lociStitched	chr14	81925529	81955565	8	14813	12765.3	304	1	SEL1L		SEL1L	304	1
4_MACS_peak_21011_lociStitched	chr6	15239660	15258081	4	11607	17247.5823	305	1	JARID2		JARID2	305	1
7_MACS_peak_21405_lociStitched	chr6	36708954	36727172	7	14574	13138.8216	306	1	CPNE5		CDKN1A	306	1
3_MACS_peak_10057_lociStitched	chr17	27037685	27056543	3	10732	18090.4794	307	1	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,PROCA1,RAB34,TLCD1	SUPT6H,TRAF4,SDF2	RPL23A	307	1
2_MACS_peak_25746_lociStitched	chr9	127630405	127643172	2	9151	19416.0536	308	1	ARPC5L,GOLGA1	WDR38,RPL35	ARPC5L	308	1
2_MACS_peak_15185_lociStitched	chr20	32461131	32474061	2	11223	17560.233	309	1			CHMP4B	309	1
2_MACS_peak_18612_lociStitched	chr4	38664106	38676856	2	12743	15801.075	310	1	KLF3,FLJ13197		FLJ13197	310	1
4_MACS_peak_24693_lociStitched	chr8	126339669	126355962	4	14523	13065.3567	311	1	NSMCE2		TRIB1	311	1
3_MACS_peak_10965_lociStitched	chr17	79817351	79830507	3	10211	18438.134	312	1	P4HB,ARHGDIA	ANAPC11,NPB,FAM195B,DYSFIP1,THOC4,PCYT2,SIRT7	ARHGDIA	312	1
6_MACS_peak_12882_lociStitched	chr2	16794995	16818233	6	14164	13596.5538	313	1	FAM49A		FAM49A	313	1
4_MACS_peak_1462_lociStitched	chr1	143448952	143468371	4	13152	15117.6915	314	1			LOC100130000	314	1
2_MACS_peak_15956_lociStitched	chr21	45570411	45581362	2	9237	19199.2932	315	1		PWP2,C21orf33	C21orf33	315	1
4_MACS_peak_7951_lociStitched	chr15	34617340	34635587	4	13998	13776.485	316	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	316	1
4_MACS_peak_25104_lociStitched	chr9	33286583	33299778	4	11552	17018.911	317	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	317	1
8_MACS_peak_13381_lociStitched	chr2	60761109	60780625	8	15094	11709.6	318	1	BCL11A		BCL11A	318	1
3_MACS_peak_4909_lociStitched	chr11	120364300	120382862	3	13925	13819.409	319	1			GRIK4	319	1
4_MACS_peak_11545_lociStitched	chr19	1847645	1865701	4	8762	19467.9792	320	1	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	KLF16	320	1
5_MACS_peak_24663_lociStitched	chr8	125613250	125628348	5	12993	15191.6076	321	1	MTSS1		NDUFB9	321	1
3_MACS_peak_2244_lociStitched	chr1	204474871	204492060	3	11098	17424.4893	322	1	MDM4	PIK3C2B	MDM4	322	1
3_MACS_peak_9806_lociStitched	chr17	4842285	4854794	3	9446	18909.8553	323	1	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	323	1
3_MACS_peak_14976_lociStitched	chr20	5092551	5109208	3	8252	19736.8793	324	1	PCNA-AS1,CDS2,C20orf30,PCNA		PCNA	324	1
5_MACS_peak_24680_lociStitched	chr8	126229477	126251744	5	13933	13649.671	325	1	NSMCE2		NSMCE2	325	1
4_MACS_peak_13268_lociStitched	chr2	47533054	47555599	4	13038	14954.0985	326	1		EPCAM,MIR559	EPCAM	326	1
6_MACS_peak_3616_lociStitched	chr10	112611974	112633492	6	13594	14107.2008	327	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	327	1
2_MACS_peak_18382_lociStitched	chr4	1712697	1725824	2	10986	17300.0733	328	1	TACC3,SLBP,TMEM129	FAM53A	TMEM129	328	1
4_MACS_peak_2815_lociStitched	chr10	15825108	15840753	4	13201	14394.9645	329	1	FAM188A		FAM188A	329	1
3_MACS_peak_15713_lociStitched	chr21	19152440	19169396	3	13117	14453.2944	330	1	C21orf91		C21orf91	330	1
7_MACS_peak_7144_lociStitched	chr14	23255216	23282764	7	13634	13661.0532	331	1	SLC7A7	OXA1L,MRPL52,MMP14	SLC7A7	331	1
2_MACS_peak_1764_lociStitched	chr1	156709645	156722471	2	10643	17413.8602	332	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	332	1
4_MACS_peak_21928_lociStitched	chr6	109212983	109228406	4	12983	14617.9194	333	1	ARMC2		ARMC2	333	1
2_MACS_peak_2869_lociStitched	chr10	22763250	22779315	2	12448	15337.2555	334	1		LOC100499489	LOC100499489	334	1
2_MACS_peak_20141_lociStitched	chr5	109024034	109037014	2	12448	15259.288	335	1	MAN2A1		MAN2A1	335	1
2_MACS_peak_13985_lociStitched	chr2	127413262	127426342	2	13026	14449.476	336	1	GYPC		GYPC	336	1
5_MACS_peak_2740_lociStitched	chr10	11636847	11657494	5	13214	14172.1008	337	1	USP6NL		USP6NL	337	1
7_MACS_peak_26784_lociStitched	chrX	153266650	153287077	7	12374	15299.823	338	1	IRAK1,MIR718	TMEM187,MIR3202-1,HCFC1,MIR3202-2	IRAK1	338	1
7_MACS_peak_17065_lociStitched	chr3	46320293	46345254	7	14004	12800.0008	339	1		CCR3,CCR2	CCR3	339	1
2_MACS_peak_19197_lociStitched	chr4	144272564	144288565	2	12427	15175.3484	340	1	GAB1		GAB1	340	1
3_MACS_peak_13518_lociStitched	chr2	68988820	69004627	3	13487	13638.2796	341	1	ARHGAP25		ARHGAP25	341	1
3_MACS_peak_11808_lociStitched	chr19	10513332	10528017	3	12185	15432.4665	342	1	CDC37,MIR1181	PDE4A,TYK2	CDC37	342	1
4_MACS_peak_9790_lociStitched	chr17	4267792	4281936	4	12165	15412.7168	343	1	UBE2G1		UBE2G1	343	1
4_MACS_peak_23401_lociStitched	chr7	104649694	104659259	4	8284	19049.654	344	1	MLL5,LOC100216545		LOC100216545	344	1
4_MACS_peak_10586_lociStitched	chr17	55728549	55745367	4	13231	13829.4414	345	1	MSI2		MRPS23	345	1
3_MACS_peak_25618_lociStitched	chr9	116278773	116295097	3	13313	13668.0852	346	1	RGS3	RGS3	RGS3	346	1
4_MACS_peak_18487_lociStitched	chr4	15766713	15787410	4	13619	13132.2465	347	1	CD38		CD38	347	1
4_MACS_peak_10235_lociStitched	chr17	37922570	37937615	4	13884	12622.755	348	1	IKZF3	GRB7,C17orf37	GRB7	348	1
5_MACS_peak_23255_lociStitched	chr7	97829287	97853453	5	12261	15053.0014	349	1	LMTK2,BHLHA15,TECPR1		BHLHA15	349	1
4_MACS_peak_16329_lociStitched	chr22	37614098	37631909	4	13290	13461.5538	350	1	RAC2	CYTH4,C1QTNF6,SSTR3	SSTR3	350	1
6_MACS_peak_21455_lociStitched	chr6	41670890	41685747	6	12734	14280.5484	351	1	TFEB	PGC	TFEB	351	1
2_MACS_peak_19321_lociStitched	chr4	153580241	153593925	2	10796	16595.9552	352	1	TMEM154		TMEM154	352	1
4_MACS_peak_19839_lociStitched	chr5	65906940	65921440	4	13561	12886.15	353	1	MAST4		MAST4	353	1
4_MACS_peak_14711_lociStitched	chr2	219080970	219096075	4	13755	12452.562	354	1	ARPC2	GPBAR1,PNKD,CXCR1,AAMP	ARPC2	354	1
7_MACS_peak_21900_lociStitched	chr6	108897745	108920528	7	14037	11908.6741	355	1	FOXO3		FOXO3	355	1
2_MACS_peak_14828_lociStitched	chr2	232570515	232579317	2	8473	18477.1584	356	1	PTMA,MIR1244-1		PTMA	356	1
4_MACS_peak_2103_lociStitched	chr1	189108931	189130385	4	14228	11404.9464	357	1				357	1
6_MACS_peak_26062_lociStitched	chrX	10072773	10090719	6	13794	12205.0746	358	1	WWC3	CLCN4	CLCN4	358	1
4_MACS_peak_12477_lociStitched	chr19	45942425	45959823	4	10535	16613.3502	359	1		CD3EAP,FOSB,PPM1N,PPP1R13L,ERCC1,RTN2	FOSB	359	1
2_MACS_peak_24791_lociStitched	chr8	137188881	137202456	2	12957	13440.6075	360	1			KHDRBS3	360	1
5_MACS_peak_11330_lociStitched	chr18	51732932	51751668	5	13295	12875.3792	361	1	MBD2,SNORA37	POLI	SNORA37	361	1
3_MACS_peak_16492_lociStitched	chr22	42314924	42325831	3	9870	17066.1829	362	1	TNFRSF13C	MIR33A,LOC339674,SEPT3,CENPM	TNFRSF13C	362	1
3_MACS_peak_20596_lociStitched	chr5	156964593	156982844	3	13072	13144.3702	363	1	ADAM19		ADAM19	363	1
5_MACS_peak_10392_lociStitched	chr17	43372907	43395819	5	12188	14400.192	364	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	364	1
3_MACS_peak_16655_lociStitched	chr3	3137035	3153778	3	10522	16351.2138	365	1	IL5RA	TRNT1	IL5RA	365	1
5_MACS_peak_24841_lociStitched	chr8	144594474	144612530	5	10823	16022.8944	366	1	ZC3H3	GSDMD,C8orf73,NAPRT1	ZC3H3	366	1
7_MACS_peak_4507_lociStitched	chr11	73074800	73099411	7	12816	13454.8337	367	1	ARHGEF17,RELT		RELT	367	1
4_MACS_peak_24250_lociStitched	chr8	61812040	61829878	4	11078	15720.6294	368	1			LOC100130298	368	1
5_MACS_peak_16414_lociStitched	chr22	39823060	39845338	5	13024	13099.464	369	1	TAB1	MGAT3	MGAT3	369	1
3_MACS_peak_10708_lociStitched	chr17	62957282	62973039	3	9954	16872.5956	370	1	AMZ2P1	LRRC37A3	AMZ2P1	370	1
2_MACS_peak_12513_lociStitched	chr19	47216580	47226600	2	9498	17260.452	371	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	371	1
2_MACS_peak_20704_lociStitched	chr5	173208538	173223454	2	13182	12732.2976	372	1			CPEB4	372	1
1_MACS_peak_24705_lociStitched	chr8	126441186	126449997	1	8812	17772.6681	373	1	TRIB1		TRIB1	373	1
4_MACS_peak_23772_lociStitched	chr7	150064160	150081291	4	10312	16380.6622	374	1	REPIN1,ZNF775	LRRC61,C7orf29,LOC728743,LOC285972,ACTR3C,RARRES2	ZNF775	374	1
4_MACS_peak_20912_lociStitched	chr6	7135266	7148596	4	11445	15077.563	375	1	RREB1		RREB1	375	1
5_MACS_peak_11938_lociStitched	chr19	13943947	13958953	5	10589	16038.4128	376	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	376	1
5_MACS_peak_8994_lociStitched	chr16	12052492	12072396	5	13200	12531.5584	377	1	TNFRSF17,RUNDC2A	GSPT1	TNFRSF17	377	1
7_MACS_peak_1384_lociStitched	chr1	115229936	115251450	7	13825	11303.4556	378	1	AMPD1,NRAS	DENND2C,CSDE1	AMPD1	378	1
3_MACS_peak_19426_lociStitched	chr4	185300598	185318705	3	12540	13433.5833	379	1	IRF2		IRF2	379	1
1_MACS_peak_11537_lociStitched	chr19	1645664	1653803	1	8140	18063.6966	380	1	TCF3	UQCR11	TCF3	380	1
1_MACS_peak_14813_lociStitched	chr2	231729436	231741078	1	11643	14659.6064	381	1	ITM2C	GPR55	ITM2C	381	1
6_MACS_peak_22018_lociStitched	chr6	119762408	119785131	6	13673	11479.6596	382	1			MAN1A1	382	1
6_MACS_peak_15887_lociStitched	chr21	43281417	43306665	6	12431	13464.7584	383	1	PRDM15,C2CD2		PRDM15	383	1
9_MACS_peak_18041_lociStitched	chr3	171850803	171878540	9	13738	11175.2373	384	1	FNDC3B		FNDC3B	384	1
6_MACS_peak_10158_lociStitched	chr17	32691949	32717011	6	12153	13744.0008	385	1		CCL8,CCL13,CCL1	CCL1	385	1
3_MACS_peak_10579_lociStitched	chr17	55674866	55687423	3	11116	15020.6834	387	1	MSI2		MRPS23	387	1
4_MACS_peak_17073_lociStitched	chr3	46390053	46404477	4	14200	9966.984	388	1	CCR2	CCR5,CCRL2	CCR2	388	1
1_MACS_peak_24633_lociStitched	chr8	123925355	123938056	1	12702	12734.0226	389	1	ZHX2		DERL1	389	1
5_MACS_peak_3294_lociStitched	chr10	81946700	81966057	5	11205	14782.9409	390	1	ANXA11		ANXA11	390	1
4_MACS_peak_16555_lociStitched	chr22	46439750	46455098	4	11056	14939.7432	391	1	LOC150381,LOC100271722,C22orf26	LOC730668,LOC400931,MIR3619	LOC150381	391	1
7_MACS_peak_12992_lociStitched	chr2	27293405	27310449	7	12348	13203.9868	392	1	AGBL5,EMILIN1,KHK,OST4	TMEM214,AGBL5,ABHD1,CGREF1,PREB	EMILIN1	392	1
3_MACS_peak_5969_lociStitched	chr12	92855030	92873395	3	13693	10833.5135	393	1		CLLU1,CLLU1OS	CLLU1OS	393	1
3_MACS_peak_15917_lociStitched	chr21	44580597	44597924	3	11083	14830.1793	394	1	CRYAA		CRYAA	394	1
3_MACS_peak_21277_lociStitched	chr6	31694665	31708875	3	10789	15100.967	395	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	395	1
7_MACS_peak_1879_lociStitched	chr1	161731500	161755161	7	12659	12516.669	396	1	ATF6	FCRLB,DUSP12	ATF6	396	1
3_MACS_peak_2316_lociStitched	chr1	209271875	209286488	3	12761	12346.5237	397	1			LOC642587	397	1
6_MACS_peak_8012_lociStitched	chr15	40839060	40862327	6	12511	12636.3077	399	1	RPUSD2,C15orf57	CASC5,MRPL42P5	C15orf57	399	1
1_MACS_peak_12720_lociStitched	chr19	55762482	55771709	1	9228	16543.0883	400	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	400	1
8_MACS_peak_24619_lociStitched	chr8	120944072	120969549	8	12046	13265.8739	401	1	DEPDC6		DEPDC6	401	1
