GENE	H3k27me3_26_DMSO_compare_TSS_SIGNAL	H3k27me3_26_DMSO_compare_DISTAL_SIGNAL
DOK4	0.0	3082.474
DOK7	8580.8	224091.59569999998
DOLPP1	0.0	13559.7329
DOM3Z	0.0	308602.6443
DPAGT1	0.0	10508.153699999999
DPCR1	2182.6464	33108.4354
DPEP1	0.0	11108.2446
DPF1	3980.9387	18379.7542
DPF2	0.0	2467.5813
DPH1	1313.781	467950.5094
DPH3P1	0.0	208176.63040000005
DPM1	0.0	450.3408
DPM2	0.0	1441.8656
DPM3	723.9996	128545.83780000001
DPP3	0.0	113428.02180000002
DPP7	391.6288	200173.33210000006
DPP8	0.0	3074.3304
DPP9	0.0	211733.46340000007
DPRXP4	0.0	386.8335
DPT	0.0	1427.679
DPYSL4	0.0	6339.73
DPYSL5	4360.599999999999	19040.4628
DQX1	0.0	21473.1043
DRAP1	0.0	1141.6766
DRD4	0.0	59335.6306
DRG2	0.0	347.8825
DSCAML1	1540.3052000000002	56175.816600000006
DSTNP2	0.0	22516.6232
DTX1	0.0	281.2392
DTX2	0.0	142.75140000000002
DTX3	0.0	12134.3337
DUOX1	0.0	13988.524999999998
DUOX2	6943.9006	13988.524999999998
DUOXA1	0.0	13988.524999999998
DUOXA2	6568.7072	13988.524999999998
DUS1L	0.0	37878.987199999996
DUS3L	0.0	259154.0097999999
DUS4L	0.0	859.7627
DUSP10	0.0	4739.3159
DUSP15	22368.446399999997	136084.32319999998
DUSP18	0.0	308.8881
DUSP19	0.0	10079.9638
DUSP2	0.0	28679.791499999996
DUSP22	0.0	5615.400000000001
DUSP3	979.4078999999999	118941.31839999999
DUSP5P	2291.2966	65779.10119999999
DUSP7	0.0	8671.953800000001
DUSP8	4068.5325999999995	321402.046
DUSP9	1964.2803	125959.03429999996
DUX2	614.46	1075.106
DUX4	564.8448	1075.106
DUX4L2	532.557	1075.106
DUX4L4	513.765	1075.106
DUX4L6	614.46	1075.106
DUX4L7	502.2824	2006.1846
DVL1	0.0	113440.8486
DVL2	0.0	182900.43749999994
DVL3	0.0	16351.235400000001
DYNLL1	0.0	451.9825
DYRK2	0.0	206.0025
DYRK3	0.0	1843.464
DYSF	2282.1947999999998	1309.1807
DYSFIP1	0.0	43044.47950000001
DZIP1	173.6852	8.03
E2F2	0.0	9969.3742
E2F4	0.0	2770.9559999999997
E4F1	0.0	163111.3616
EBF1	0.0	3868.4519999999998
EBF4	790.4136000000001	7762.1326
EBI3	5089.2	352128.93020000006
ECE1	0.0	2148.8544
ECE2	6404.0	33987.7319
ECEL1	0.0	16924.277
ECEL1P2	0.0	6529.8358
ECH1	0.0	11135.2969
ECHDC3	0.0	28983.9986
ECHS1	0.0	38249.6688
ECM1	0.0	1999.0484
ECSIT	0.0	21576.495000000006
EDF1	0.0	86015.1444
EDN2	0.0	11133.1818
EDN3	0.0	18201.8723
EEF1A1P9	0.0	390.8568
EEF1A2	4445.1344	750758.6978000005
EEF1D	0.0	34068.479699999996
EEF1G	0.0	56.201600000000006
EEF2	0.0	260625.06579999998
EFCAB3	0.0	8580.8588
EFCAB4A	40.4103	51609.3156
EFCAB6	0.0	232384.9389999999
EFEMP2	0.0	13483.113899999998
EFHD1	0.0	6949.2197
EFHD2	482.56320000000005	219.1574
EFNA1	14051.6	129805.6282
EFNA2	12518.965100000001	630784.9847000001
EFNA3	5174.103999999999	99124.8137
EFNA4	0.0	93737.7405
EFNB3	3825.6	228603.09960000002
EFR3B	0.0	2459.4459
EFS	0.0	2642.4097
EFTUD1	0.0	13109.822500000002
EFTUD2	0.0	84537.8643
EGFL7	10142.58	670252.9209999999
EGFL8	0.0	153009.4933
EGLN2	0.0	28860.018999999997
EGR1	1192.8668	7268.1885
EGR2	1153.8218	2153.2817
EGR3	2935.0895	84136.43269999998
EGR4	3888.0764	4087.4216
EHD1	0.0	1661.5499999999997
EHD2	3234.2	74691.22970000003
EHD4	0.0	63436.4511
EHMT1	0.0	2807.5611
EHMT2	0.0	47872.9703
EID2	0.0	88064.89959999999
EID2B	0.0	88064.89959999999
EIF1	0.0	85015.24119999999
EIF1AD	0.0	678.3734999999999
EIF1B	0.0	3212.6935000000003
EIF2B5	0.0	16351.235400000001
EIF3C	0.0	25505.972
EIF3CL	0.0	25505.972
EIF3D	0.0	146149.48129999998
EIF3G	0.0	28258.009400000006
EIF3K	0.0	13337.9693
EIF3L	0.0	27039.182500000003
EIF4A1	0.0	44017.2648
EIF4A2	0.0	1892.297
EIF4A3	0.0	232245.32930000013
EIF4B	0.0	9566.407
EIF4E1B	8663.956199999999	129517.22569999997
EIF4E2	0.0	16774.5988
EIF4EBP2	0.0	614.0589
EIF4G1	0.0	54861.619900000005
EIF4G3	129.36	3403.5816000000004
EIF4H	0.0	3058.6452000000004
EIF5A	0.0	105383.12160000001
EIF6	0.0	10956.237699999998
ELANE	6195.9856	188291.74690000003
ELAVL1	0.0	114637.95169999996
ELAVL3	581.4732	69983.35139999999
ELF3	0.0	336.80109999999996
ELFN1	0.0	54393.74240000001
ELFN2	27161.4	1291124.2607000007
ELK4	0.0	59220.45639999999
ELL	0.0	49257.642400000004
ELL3	0.0	1340.4341
ELMO2	0.0	110265.24990000002
ELMO3	0.0	2770.9559999999997
ELN	911.6388	80423.9563
ELOF1	0.0	20765.704200000004
ELOVL1	0.0	7060.8442000000005
ELOVL3	1126.2753	4070.5561
ELSPBP1	0.0	26905.0816
EMD	0.0	275.5146
EME1	0.0	22603.6386
EMID2	1116.4336	174027.6866
EMILIN3	423.33500000000004	1260.0855999999999
EML1	0.0	12466.9873
EML2	0.0	52170.6591
EML3	0.0	56.201600000000006
EMP3	0.0	118848.8858
EMR1	0.0	11855.355900000002
EMR2	0.0	1327.9433
EMR3	0.0	1979.8187000000003
EMR4P	681.2792	76754.21020000002
EMX1	1652.3467	16600.3276
EN1	593.2755999999999	1731.6606000000002
EN2	0.0	218805.7459
ENAH	665.8084	0.0
ENG	155.1217	1441.8656
ENGASE	326.9464	810339.9821999999
ENHO	291.3939	185310.84090000007
ENO1	0.0	228.03400000000002
ENO2	0.0	22516.6232
ENPP7	0.0	609703.1528
ENSA	0.0	1999.0484
ENTPD2	5474.970399999998	306635.2528999999
ENTPD3	0.0	3212.6935000000003
ENTPD8	412.60479999999995	122604.5914
EP400NL	0.0	275.1192
EPB41	0.0	25182.323499999995
EPB41L1	0.0	854.0790000000001
EPB41L4B	273.312	0.0
EPB49	1367.9052	123419.2781
EPHA1	557.3776	2315.4973
EPHA10	3283.5431999999996	6264.431199999999
EPHA2	2607.4458	326967.2038000002
EPHA4	15.6969	387.84900000000005
EPHA8	3714.4710000000005	295832.29730000015
EPHB1	443.004	699.972
EPHB2	2068.8692	470357.27410000016
EPHB3	10868.0	257732.90079999997
EPHB4	6398.3502	249696.2611000001
EPHB6	1306.494	30834.7592
EPHX3	0.0	95364.72350000001
EPM2AIP1	0.0	60.0
EPN1	0.0	42256.647099999995
EPN2	1188.81	152803.28440000003
EPN3	6942.0	291832.1440999998
EPO	21686.0	429366.2631
EPOR	1943.3817000000001	142958.51979999995
EPPK1	13633.6	174216.95500000005
EPR1	0.0	80835.85020000002
EPS8L1	474.0312	123276.79400000001
EPS8L2	1845.971	49167.636
EPX	0.0	38942.63540000001
EPYC	0.0	1956.3401
ERBB2	0.0	51679.91949999998
ERBB3	814.3679	796.6883
ERCC1	0.0	62878.274399999995
ERCC2	0.0	64722.32109999999
ERCC6	0.0	519.7716
ERCC6L	0.0	259.675
ERF	0.0	27572.8701
ERG	0.0	290.016
ERGIC3	0.0	1502.9729
ERI3	0.0	3351.1065999999996
ERICH1	246.87740000000002	9287.174600000002
ERLIN2	0.0	6853.9383
ERRFI1	0.0	940.5640000000001
ESAM	0.0	14354.546
ESPL1	0.0	1072.0783999999999
ESPN	7624.799999999999	317659.10819999996
ESPNP	0.0	257629.4964999999
ESRRA	0.0	68674.45920000003
ESRRG	0.0	156.9672
ESYT1	0.0	796.6883
ETF1	0.0	7268.1885
ETHE1	0.0	6524.6042
ETNK2	3591.7241999999997	14415.7546
ETS1	0.0	660.765
ETS2	0.0	17657.1798
ETV2	0.0	74193.92260000003
ETV3	0.0	2041.3904
ETV3L	0.0	2041.3904
ETV4	3974.1184	83689.47340000002
EVI2A	0.0	0.0
EVI2B	0.0	0.0
EVI5L	0.0	209179.33820000003
EVL	0.0	1030.9124
EVPL	0.0	25905.753999999997
EVPLL	0.0	22929.344200000003
EVX1	0.0	36174.20449999999
EVX2	0.0	40.863
EWSR1	0.0	20576.393099999998
EXD3	1635.7068000000002	135442.7869
EXOC3	0.0	99910.27660000006
EXOC3L	0.0	2770.9559999999997
EXOC3L2	2548.8504000000003	121179.99709999998
EXOC6B	0.0	16600.3276
EXOC7	0.0	36663.974
EXOSC1	0.0	644.688
EXOSC10	0.0	7674.485400000001
EXOSC2	0.0	53751.7185
EXOSC4	0.0	78583.71349999998
EXTL1	0.0	32262.5062
EZH1	0.0	23309.035200000002
F10	9352.14	208069.90649999995
F12	0.0	64001.52719999999
F2R	268.3737	343.2704
F2RL2	0.0	343.2704
F2RL3	0.0	14077.321199999997
F7	40.1841	248614.29510000005
FAAH	0.0	63533.6891
FABP3	0.0	514.362
FADD	0.0	430619.8828
FADS1	0.0	346631.6561999999
FADS2	2758.9476	352304.0361999999
FADS3	0.0	107539.03689999999
FADS6	4473.4	219756.72910000014
FAF2	0.0	0.0
FAHD1	0.0	57942.85710000001
FAHD2A	0.0	268.4284
FAIM2	1424.2774	55128.846000000005
FAM100A	0.0	21217.3514
FAM101B	0.0	30804.8145
FAM102A	0.0	0.0
FAM104A	0.0	4273.266799999999
FAM106A	0.0	19078.427200000002
FAM106C	0.0	36335.896
FAM108A1	0.0	110177.69419999998
FAM109B	0.0	2901.1598
FAM110A	0.0	257.458
FAM113A	0.0	46471.354
FAM116B	0.0	496.71180000000004
FAM117A	0.0	23592.5412
FAM118A	0.0	8316.125399999999
FAM119B	0.0	3087.8959999999997
FAM120B	0.0	2259.2592999999997
FAM125A	0.0	81105.76310000004
FAM129C	435.00739999999996	181428.85539999997
FAM131A	0.0	51018.64239999999
FAM131B	830.4826	2315.4973
FAM131C	992.8104	503839.4143000003
FAM132A	5156.799999999999	243345.42530000003
FAM133B	0.0	78.0865
FAM138A	910.1357	7132.2001
FAM138B	995.6858000000001	3416.3683
FAM138C	2941.037	6132.5555
FAM138D	3025.2	74905.3545
FAM138E	3324.5042999999996	4284.8063999999995
FAM150B	0.0	1341.6264
FAM151A	0.0	707.1084
FAM153C	0.0	5304.0516
FAM154B	0.0	13109.822500000002
FAM157A	0.0	13747.23
FAM157B	0.0	33064.8246
FAM160A1	1230.5275000000001	522.2312000000001
FAM160B2	0.0	131622.02719999998
FAM163B	28641.199999999993	983612.3333999998
FAM166A	0.0	137055.22660000002
FAM167A	631.36	883.0835999999999
FAM171A2	258.7688	84186.28130000002
FAM173A	0.0	268427.9666
FAM178A	0.0	71071.26000000002
FAM178B	0.0	17581.3784
FAM182B	0.0	5774.4381
FAM185A	0.0	2604.4016
FAM186B	0.0	21390.911099999998
FAM187B	0.0	37927.88940000001
FAM189B	0.0	36772.6266
FAM18A	0.0	1892.1586000000002
FAM192A	0.0	605.378
FAM193B	0.0	39254.7198
FAM195A	0.0	115035.6719
FAM195B	0.0	43044.47950000001
FAM19A3	0.0	991.1694
FAM19A5	0.0	374.7275
FAM27A	0.0	1982.2871
FAM27B	0.0	700.0056000000001
FAM27C	0.0	12193.7696
FAM32A	0.0	4641.0581
FAM35B	0.0	4924.2683
FAM38A	0.0	14463.164800000002
FAM3B	0.0	2051.3396000000002
FAM40A	0.0	633.5616
FAM41C	0.0	108072.35860000002
FAM43A	1192.1776	2050.608
FAM43B	13280.0	107100.3283
FAM46B	969.4925000000001	10259.506300000001
FAM50B	0.0	2051.6848
FAM53A	873.768	135421.23690000002
FAM54B	0.0	0.0
FAM57A	0.0	91297.67039999999
FAM57B	14432.800000000001	73743.62179999998
FAM58A	0.0	180661.25759999984
FAM59B	769.119	3371.2472
FAM63A	0.0	29.003
FAM64A	0.0	63172.5761
FAM65A	0.0	2747.2072000000003
FAM65B	761.1944	1465.6311
FAM65C	0.0	6886.210499999999
FAM66A	0.0	4724.3468
FAM66B	0.0	24200.528300000005
FAM66C	0.0	2040.6883
FAM66D	0.0	4782.5815
FAM66E	0.0	63191.173599999995
FAM69B	8809.644	544645.4148
FAM70B	0.0	4978.8823
FAM71A	0.0	1298.3316
FAM71E1	0.0	253385.39919999999
FAM71E2	5577.6564	100426.3163
FAM71F1	0.0	1615.0848
FAM73B	0.0	7419.733700000001
FAM76A	0.0	414.1088
FAM78A	0.0	13167.302899999999
FAM78B	363.465	556.5172
FAM7A3	0.0	12461.745600000002
FAM81A	0.0	0.0
FAM83C	7373.400000000001	10956.237699999998
FAM83E	0.0	244728.61200000008
FAM83F	0.0	6468.6118
FAM83G	0.0	66712.54500000001
FAM83H	0.0	151483.7002
FAM86A	0.0	62704.29929999999
FAM86B1	0.0	3921.9175999999998
FAM86B2	0.0	4724.3468
FAM90A1	0.0	2040.6883
FAM90A10	1227.8205	41345.443999999996
FAM90A14	2568.9125	24200.528300000005
FAM90A19	712.6398	41345.443999999996
FAM90A20	1382.299	24200.528300000005
FAM90A25P	0.0	4724.3468
FAM90A5	2175.8032000000003	24200.528300000005
FAM90A7	4134.2744	42417.966199999995
FAM90A8	1351.6524	41345.443999999996
FAM90A9	1984.9284	41345.443999999996
FAM92A3	0.0	140.5423
FAM92B	0.0	40473.020699999994
FAM96B	0.0	26388.8582
FAM98C	0.0	68598.8901
FAM99A	16761.205	404015.28229999996
FAM99B	4683.2841	428210.4658
FANCE	0.0	8500.346300000001
FARSA	0.0	153846.91640000002
FAS	0.0	644.5738
FAS-AS1	0.0	644.5738
FASLG	0.0	5777.1366
FASTK	0.0	110987.1366
FASTKD5	0.0	15985.8672
FBF1	0.0	21034.1104
FBLIM1	4518.7690999999995	9054.6203
FBLN1	1891.9162999999999	347210.7005000001
FBLN2	9288.9303	261199.6109000001
FBN3	5288.0	260523.72270000007
FBP1	450.3218	0.0
FBP2	0.0	0.0
FBRSL1	0.0	761.3892000000001
FBXL12	0.0	16532.0794
FBXL15	0.0	95749.7662
FBXL16	4554.253199999999	193799.65519999998
FBXL18	0.0	126667.3031
FBXL19	0.0	54562.13939999999
FBXL6	0.0	20439.638
FBXL8	0.0	2770.9559999999997
FBXO10	0.0	0.0
FBXO17	1453.2516999999998	21506.8625
FBXO18	0.0	92.144
FBXO2	0.0	173266.1716
FBXO24	2015.0372	154295.42799999999
FBXO25	0.0	3234.1906
FBXO27	1654.1599999999999	41596.945199999995
FBXO3	0.0	346.44960000000003
FBXO39	0.0	9650.008600000003
FBXO41	0.0	4087.4216
FBXO42	0.0	21567.713899999995
FBXO44	0.0	173266.1716
FBXO46	0.0	29978.702000000005
FBXO6	0.0	175366.52659999998
FBXW12	0.0	13134.994099999996
FBXW4	0.0	11549.299700000001
FBXW5	0.0	208719.0142
FBXW8	0.0	2038.8708
FBXW9	0.0	15283.179199999999
FCAR	0.0	17941.3493
FCER1G	0.0	0.0
FCER2	7488.9175	332227.33550000016
FCGR1A	0.0	735.8577
FCGR1C	0.0	6585.674
FCGR2A	0.0	50046.23199999999
FCGR2C	0.0	3877.2756
FCGR3A	0.0	39252.18839999999
FCGRT	5209.2604	180702.1975999999
FCHO1	0.0	120471.8798
FCN1	718.1161999999999	273647.6596000001
FCN2	5827.266	454965.79690000013
FCN3	0.0	10659.8943
FCRL3	0.0	10810.419899999999
FCRL4	1334.8972	14517.3913
FCRL5	0.0	13268.923
FDFT1	0.0	8766.621
FDPSL2A	0.0	142.75140000000002
FDX1L	0.0	6881.5599
FDXR	0.0	181356.6648000001
FEM1A	0.0	188864.9078000001
FEM1C	0.0	618.678
FEN1	0.0	409392.2422999999
FER1L4	0.0	1502.9729
FERMT3	0.0	14933.1854
FES	0.0	1016.1461
FEV	8217.2	132539.57299999995
FEZ1	0.0	314.7216
FFAR1	3133.4	130551.56890000001
FFAR2	1940.4624	174306.19439999998
FFAR3	1419.2508	130551.56890000001
FGD5	6749.4272	18972.355600000003
FGF11	12836.800000000001	108242.95040000002
FGF17	9618.0	64593.23900000001
FGF19	10665.6	112208.56659999999
FGF21	2046.275	214361.12679999994
FGF22	490.9848	637777.7095
FGF3	670.7844	252962.7797999999
FGF4	2497.3792	204198.2196
FGF8	3366.7762000000002	12056.956300000002
FGFR3	1955.0513999999998	177615.2567
FGFR4	2701.0299999999997	18365.352
FGFRL1	0.0	1319.8844
FGR	1513.3874	414.1088
FHAD1	0.0	533.08
FHL3	506.4663	2992.6818000000003
FHOD1	0.0	2770.9559999999997
FIBCD1	13172.931199999999	649132.4801000003
FIBP	0.0	12331.017899999999
FIGNL2	906.8972000000001	84024.5922
FIS1	0.0	226583.2639
FIZ1	0.0	113522.07590000004
FKBP10	0.0	20284.886
FKBP11	0.0	35336.840899999996
FKBP1A	0.0	373.2695
FKBP1B	589.6188	0.0
FKBP2	0.0	14933.1854
FKBP5	0.0	443.80769999999995
FKBP6	0.0	247.61880000000002
FKBP8	0.0	47615.5951
FKBPL	0.0	342819.0545999999
FKRP	0.0	16123.028400000001
FKSG29	0.0	21884.3832
FLAD1	0.0	21879.507400000002
FLG2	0.0	1815.1724
FLI1	0.0	660.765
FLJ12825	0.0	317091.6049000002
FLJ14107	0.0	77425.65120000002
FLJ16341	927.0635	292.2892
FLJ16779	9609.441299999999	754003.1655999996
FLJ22184	1000.0434	153809.0842
FLJ23867	0.0	15356.951099999998
FLJ25328	1277.6256	53591.9541
FLJ25758	87.1188	76476.55840000001
FLJ26850	0.0	98816.97940000001
FLJ30679	0.0	10830.795299999998
FLJ32063	0.0	2427.8392000000003
FLJ33065	0.0	3212.6935000000003
FLJ34208	0.0	10071.1476
FLJ35220	1154.6385	301662.07240000006
FLJ35390	0.0	3254.7403
FLJ35776	0.0	5068.5317000000005
FLJ36777	1414.2140000000002	181399.0454000001
FLJ37201	0.0	2460.611
FLJ37453	0.0	9054.6203
FLJ39582	0.0	65008.91870000001
FLJ39609	6557.400000000001	186868.73800000007
FLJ39639	0.0	59895.566199999994
FLJ40194	0.0	38606.238699999994
FLJ40434	0.0	5524.6942
FLJ41350	6811.239799999999	85086.99209999999
FLJ42351	0.0	25742.570000000003
FLJ42627	0.0	12410.3721
FLJ42875	6407.7168	744665.5877000003
FLJ43681	0.0	169146.59199999998
FLJ43826	0.0	4477.4784
FLJ43860	4875.200000000001	236551.59329999995
FLJ45079	5885.2	297358.06050000014
FLJ45445	0.0	45800.1602
FLJ45983	0.0	2801.664
FLJ46111	0.0	0.0
FLJ90757	3443.1376999999998	350614.003
FLNA	0.0	275.5146
FLNB	0.0	2042.0425
FLNC	3691.2	69375.14289999999
FLOT1	0.0	302.01599999999996
FLOT2	0.0	1262.0529000000001
FLRT1	0.0	14415.833999999999
FLT3LG	0.0	203066.30889999983
FLT4	0.0	58686.71059999999
FLYWCH1	0.0	370554.8486999997
FLYWCH2	0.0	310521.1161999999
FMNL1	0.0	1756.1724000000002
FMOD	0.0	1286.559
FNBP1	61.051199999999994	3323.3822999999998
FNDC1	0.0	6771.8718
FNDC5	3088.2505	6541.0019999999995
FOLR1	0.0	9808.0321
FOLR2	0.0	9808.0321
FOSB	0.0	19334.722
FOSL1	668.0065999999999	1842.8274000000001
FOXA3	9263.5431	128984.57670000003
FOXC1	0.0	5223.627
FOXC2	0.0	10830.795299999998
FOXD4	0.0	6132.5555
FOXD4L1	0.0	3416.3683
FOXD4L2	0.0	945.2388000000001
FOXE1	0.0	800.13
FOXF1	0.0	10830.795299999998
FOXF2	0.0	11976.318299999999
FOXH1	1301.8803	33525.6878
FOXJ1	4035.984	16322.969000000001
FOXJ2	0.0	1144.374
FOXL1	0.0	10830.795299999998
FOXL2	0.0	4125.0135
FOXN1	10325.6	175715.01380000002
FOXN4	0.0	4863.5196000000005
FOXO3B	0.0	709.2183
FOXP4	0.0	53914.52949999999
FOXQ1	0.0	11976.318299999999
FOXRED2	0.0	132955.2433
FOXS1	3049.29	128978.21579999998
FPGS	0.0	14104.448000000002
FRAS1	192.066	0.0
FRG2	0.0	1075.106
FRG2B	490.4306	2006.1846
FRMD8	0.0	1518.332
FRMPD1	765.413	0.0
FRS3	1282.7634	5814.279399999999
FSCN1	13377.0	79871.67250000002
FSCN2	8717.0	872591.5325999996
FSD1	3222.4018	198964.58549999996
FSTL3	4346.6775	623131.4793
FTCD	2204.7255	232588.85489999998
FTH1	0.0	106887.8369
FTL	0.0	126415.40240000002
FTSJ3	0.0	4730.3168000000005
FUBP3	0.0	172485.62319999997
FUCA1	0.0	1513.0691
FURIN	0.0	1016.1461
FUS	0.0	16383.949000000002
FUT1	2430.5539999999996	214707.43979999996
FUT2	13287.2	252543.16470000005
FUT3	4090.7999999999997	192903.5516
FUT5	3992.4719999999998	167330.69249999998
FUT6	2430.9936000000002	216063.9392
FUT7	8335.2	277866.0622
FUZ	0.0	19991.252699999997
FXC1	0.0	1198.2771
FXR2	0.0	100009.31959999999
FXYD1	2972.3958000000002	88859.3131
FXYD2	4779.6	56175.816600000006
FXYD3	2657.0	102229.30830000003
FXYD5	0.0	71781.4523
FXYD6	5949.8512	55928.6596
FXYD7	3631.6998	80057.1723
FYTTD1	0.0	10124.080399999999
FZD2	0.0	11889.579300000001
FZD9	0.0	247.61880000000002
FZR1	0.0	304802.74350000004
G6PC3	0.0	2474.8819000000003
GAA	1077.7864	338644.98139999976
GABARAP	0.0	180988.33899999998
GABPB2	0.0	7632.7745
GABRD	6587.15	767608.3143999999
GAD1	569.6289	6458.0028
GADD45B	0.0	14711.329000000002
GADD45G	1621.0078	541.7280000000001
GADD45GIP1	0.0	113200.01649999997
GAL	4033.6022	42992.57230000001
GAL3ST1	0.0	51399.4918
GAL3ST2	0.0	38868.7134
GAL3ST3	0.0	678.3734999999999
GAL3ST4	9198.800000000001	36789.8111
GALE	0.0	1513.0691
GALK1	0.0	2766.1192
GALNS	0.0	14463.164800000002
GALNT11	0.0	642.0767000000001
GALNT9	0.0	1048.5308
GALNTL5	0.0	9222.8057
GALP	7238.0	13536.2193
GALR2	2601.8763	36663.974
GALR3	4988.400000000001	32690.141799999998
GALT	0.0	193735.89070000005
GAMT	1001.4975	716910.9927000002
GANAB	0.0	56.201600000000006
GAPDHS	4207.200000000001	205121.21800000002
GAS2L1	0.0	20576.393099999998
GAS2L2	0.0	12104.0618
GAS6	0.0	1359.0548999999999
GAS7	0.0	10042.3334
GAS8	0.0	16947.2455
GAST	0.0	76115.1599
GATA2	9591.597600000001	189176.2558
GATA3	0.0	2801.664
GATA4	3368.5908	14534.659300000001
GATA5	4458.8	411221.0962
GATAD1	0.0	78.0865
GATC	0.0	3774.8976000000002
GATS	0.0	18598.457300000002
GATSL3	0.0	51867.958200000015
GBA	0.0	46777.73130000001
GBAP1	0.0	100713.6209
GBF1	0.0	4070.5561
GBGT1	2111.5771	278173.8004000001
GBX1	4522.8	167420.91509999998
GCAT	5559.93	32690.141799999998
GCDH	0.0	70497.8217
GCGR	4456.0	43044.47950000001
GCH1	0.0	71.207
GCK	0.0	85825.93910000002
GCLC	0.0	3527.5030000000006
GCM2	0.0	2949.3277
GCNT2	0.0	749.2049
GDAP1L1	0.0	0.0
GDF1	6042.657	116204.46639999995
GDF10	0.0	5629.715
GDF11	0.0	206.93820000000002
GDF15	5639.3568	72233.26200000002
GDF2	0.0	5629.715
GDF6	1579.4035999999999	9262.103199999998
GDF7	3475.1719000000003	5190.9656
GDI2	0.0	92.144
GDPD2	0.0	0.0
GDPD3	0.0	65606.16999999997
GDPD5	2605.3021	61394.14280000001
GEMIN4	0.0	148675.76460000002
GEMIN7	0.0	30644.3432
GET4	0.0	87973.99730000002
GFAP	7530.308999999999	85144.2353
GFER	2727.1695999999997	104093.88749999997
GFI1B	6565.442399999999	173260.14220000003
GFPT1	0.0	1232.2098
GFPT2	0.0	4679.5696
GFRA2	0.0	3866.7832
GFRA4	2906.085	34954.3775
GGA1	0.0	166538.27230000007
GGN	968.1628	61650.72450000001
GGNBP1	0.0	1424.4073
GGNBP2	0.0	66231.05239999999
GGT1	0.0	3451.9291000000003
GGT3P	0.0	110637.59659999999
GGT5	2269.7352	8984.6431
GGT6	0.0	150660.18130000005
GGT8P	0.0	2157.5161
GGTA1	2985.408	2394.8692
GGTLC2	0.0	3016.104
GH1	0.0	5427.373100000001
GH2	3616.214	4916.3873
GHDC	0.0	1965.5004
GHRL	0.0	24650.747799999994
GHRLOS	0.0	24650.747799999994
GIGYF1	0.0	360770.67610000016
GIMAP1	0.0	0.0
GIMAP5	0.0	0.0
GINS2	0.0	1450.9044
GINS3	0.0	1184.1234000000002
GIP	6953.9089	84426.8942
GIPC1	0.0	20200.118599999998
GIPC3	11651.199999999999	106028.20670000002
GIPR	1098.3564	69773.5808
GIT1	0.0	1341.6788000000001
GJA3	251.21579999999997	0.0
GJA4	519.1459	1765.662
GJB2	0.0	0.0
GJB3	1538.501	1765.662
GJB4	313.625	1765.662
GJB5	0.0	1765.662
GJB6	0.0	0.0
GJC1	0.0	40026.0922
GJC2	0.0	5604.903000000001
GJC3	2423.9908	2826.9087
GJD3	0.0	21218.580199999993
GLB1L	0.0	26642.5539
GLB1L2	0.0	4010.4109
GLB1L3	0.0	4010.4109
GLE1	0.0	5577.84
GLI1	769.1687	5062.6456
GLI4	0.0	44706.110499999995
GLIS2	2704.4	46357.46339999999
GLOD4	0.0	199089.727
GLP2R	0.0	931.1523000000001
GLT25D1	0.0	190538.64409999998
GLT6D1	0.0	410148.1936999999
GLTPD1	0.0	96789.5593
GLTPD2	0.0	1366.892
GLTSCR1	0.0	31185.587799999994
GLTSCR2	0.0	92741.18940000002
GLYR1	0.0	31938.139700000007
GMCL1L	0.0	8536.4943
GMEB2	0.0	60347.8902
GMFG	0.0	31213.69020000001
GMIP	0.0	294.6111
GML	0.0	113020.4665
GMPPA	289.755	333807.5558
GMPPB	0.0	12743.6206
GNA11	1253.07	228776.24130000005
GNA15	5712.1408	235298.19379999992
GNAI2	0.0	276259.3827000001
GNAS	2107.4056	97912.489
GNAS-AS	0.0	97912.489
GNAT1	13810.0	276860.85050000006
GNB1	0.0	240864.7337
GNB1L	0.0	562582.8191
GNB2	0.0	342383.5765000001
GNB2L1	0.0	3384.5651000000007
GNB3	0.0	22799.187500000004
GNG13	2645.664	482235.27859999996
GNG4	464.32779999999997	433.06300000000005
GNG7	0.0	20619.9583
GNG8	2780.3111	129373.87559999998
GNGT2	8459.971500000001	38606.238699999994
GNL1	0.0	88122.2914
GNL2	0.0	11242.4383
GNLY	0.0	3101.5813
GNPTG	0.0	220524.32139999996
GNRH2	0.0	6537.6914
GNRHR2	0.0	14739.563699999997
GOLGA2	0.0	87629.28250000002
GOLGA6A	0.0	76179.57350000001
GOLGA6B	0.0	27538.1554
GOLGA6C	0.0	92194.9515
GOLGA6D	0.0	92194.9515
GOLGA6L10	0.0	13109.822500000002
GOLGA6L5	0.0	744.572
GOLGA7B	26.568	40862.9932
GOLGA8IP	0.0	4746.1916
GOLT1A	0.0	12992.379400000002
GOSR1	0.0	7212.3692
GOSR2	0.0	1165.364
GP1BB	9037.2	691002.6853
GP5	1111.0846000000001	22230.5072
GP6	0.0	83968.1403
GP9	0.0	2464.333
GPAA1	0.0	78583.71349999998
GPANK1	0.0	10969.067799999999
GPAT2	0.0	28679.791499999996
GPATCH3	0.0	8571.624800000001
GPATCH4	0.0	178526.8567
GPATCH8	0.0	11889.579300000001
GPC1	0.0	6360.9089
GPC2	927.4836	36789.8111
GPD1	0.0	2178.6549999999997
GPER	0.0	33156.6196
GPHA2	0.0	2402.2679999999996
