GENE	H3k27me3_29_DMSO_compare_TSS_SIGNAL	H3k27me3_29_DMSO_compare_DISTAL_SIGNAL
ENO1	0.0	334.8755
ENO2	0.0	18961.6589
ENPP7	0.0	537195.9702999998
ENSA	0.0	1577.7167
ENTPD2	4822.526400000002	240939.35739999992
ENTPD3	0.0	3320.3969
ENTPD8	590.3631999999999	106148.73580000002
EP400NL	0.0	98.6859
EPB41	0.0	22510.4332
EPB41L1	0.0	890.967
EPB41L4B	134.59740000000002	0.0
EPB49	1430.5339000000001	102877.44529999998
EPHA1	490.3724	2119.9886
EPHA10	2807.0562	5473.742
EPHA2	3473.5625999999997	302326.55280000006
EPHA4	19.0032	253.9131
EPHA8	3507.0285000000003	274747.9466000001
EPHB1	634.959	736.71
EPHB2	1874.0817000000002	419279.1204
EPHB3	12543.2	227328.8397
EPHB4	5989.656000000001	226809.05159999992
EPHB6	1287.2160000000001	29215.332200000004
EPHX3	0.0	88761.32340000002
EPM2AIP1	0.0	77.408
EPN1	0.0	42909.9914
EPN2	1493.6234	143691.19989999998
EPN3	6262.400000000001	256603.40269999998
EPO	14979.0	390440.7307000003
EPOR	1734.2442	138387.8074
EPPK1	10370.4	146334.91369999998
EPR1	0.0	71483.2412
EPS8L1	371.8952	106622.06970000004
EPS8L2	1370.6877	41006.3137
EPX	0.0	37484.5697
EPYC	0.0	1413.3676
ERBB2	0.0	45248.3545
ERBB3	666.3817	550.4488
ERCC1	0.0	51538.60519999999
ERCC2	0.0	55701.4593
ERCC6	0.0	749.1798
ERCC6L	0.0	231.21020000000001
ERF	0.0	24371.005
ERG	0.0	326.003
ERGIC3	0.0	1309.9968999999999
ERI3	0.0	3642.1937000000003
ERICH1	204.63099999999997	7457.076000000001
ERLIN2	0.0	6171.431799999999
ERRFI1	0.0	1026.382
ESAM	0.0	13588.004
ESPL1	0.0	848.1562
ESPN	6844.8	273389.8647000001
ESPNP	0.0	225019.39719999998
ESRRA	0.0	60750.8282
ESRRG	0.0	170.69
ESYT1	0.0	550.4488
ETF1	0.0	6239.013999999999
ETHE1	0.0	4923.082600000001
ETNK2	2703.588	13088.735200000001
ETS1	0.0	501.03749999999997
ETS2	0.0	15590.424300000002
ETV2	0.0	65986.0827
ETV3	0.0	1756.4512
ETV3L	0.0	1756.4512
ETV4	2715.0652999999993	80751.62860000001
EVI2A	0.0	0.0
EVI2B	0.0	0.0
EVI5L	0.0	187825.64780000004
EVL	0.0	769.3072
EVPL	0.0	22935.3748
EVPLL	0.0	19841.056699999997
EVX1	0.0	33927.030300000006
EVX2	0.0	53.5035
EWSR1	0.0	16029.3459
EXD3	1453.136	121681.63870000004
EXOC3	0.0	82402.9718
EXOC3L	0.0	2845.0164
EXOC3L2	2883.5096	116224.062
EXOC6B	0.0	15252.8055
EXOC7	0.0	32629.9388
EXOSC1	0.0	738.576
EXOSC10	0.0	5956.469299999999
EXOSC2	0.0	46952.020899999996
EXOSC4	0.0	68588.05809999998
EXTL1	0.0	27722.6482
EZH1	0.0	20678.8176
F10	7580.495999999999	190396.7757
F12	0.0	54923.490999999995
F2R	259.0011	194.5856
F2RL2	0.0	194.5856
F2RL3	0.0	12998.9598
F7	20.7702	227938.3219
FAAH	0.0	60104.0723
FABP3	0.0	385.4748
FADD	0.0	387078.61479999986
FADS1	0.0	301995.1866000001
FADS2	2560.1958	307598.99460000003
FADS3	0.0	92093.73979999998
FADS6	3661.7999999999997	200636.99990000002
FAF2	0.0	0.0
FAHD1	0.0	49953.69709999999
FAHD2A	0.0	178.6062
FAIM2	1683.0387	49881.614000000016
FAM100A	0.0	17502.8892
FAM101B	0.0	25187.5058
FAM102A	0.0	0.0
FAM104A	0.0	4252.1305
FAM106A	0.0	16319.121500000001
FAM106C	0.0	31043.2914
FAM108A1	0.0	98724.9765
FAM109B	0.0	3183.6967000000004
FAM110A	0.0	356.5608
FAM113A	0.0	40681.72869999999
FAM116B	0.0	675.3647
FAM117A	0.0	21510.033500000005
FAM118A	0.0	7525.501199999999
FAM119B	0.0	2886.6012
FAM120B	0.0	2241.5978999999998
FAM125A	0.0	73371.50160000002
FAM129C	557.14	170689.5181000001
FAM131A	0.0	46083.827900000004
FAM131B	879.9558	2119.9886
FAM131C	731.4267	450984.76000000007
FAM132A	4656.4	207097.37650000004
FAM133B	0.0	109.327
FAM138A	940.7809	6624.6761
FAM138B	889.9598000000001	3812.2526000000003
FAM138C	2622.1338	5789.6389
FAM138D	2801.4	73527.22350000002
FAM138E	3022.3641000000002	4008.942
FAM150B	0.0	1361.9232
FAM151A	0.0	565.1472
FAM153C	0.0	4527.5148
FAM154B	0.0	11747.915200000001
FAM157A	0.0	11666.5767
FAM157B	0.0	29297.761899999998
FAM160A1	1122.6725	395.592
FAM160B2	0.0	111009.24169999996
FAM163B	24133.199999999997	862125.4403
FAM166A	0.0	119412.04909999996
FAM167A	676.0799999999999	238.3668
FAM171A2	241.52040000000002	71778.08589999999
FAM173A	0.0	234001.87690000003
FAM178A	0.0	68185.60279999998
FAM178B	0.0	15663.0678
FAM182B	0.0	6470.7731
FAM185A	0.0	2614.8559999999998
FAM186B	0.0	20149.7555
FAM187B	0.0	33301.7433
FAM189B	0.0	33039.86840000001
FAM18A	0.0	1490.2604000000001
FAM192A	0.0	608.063
FAM193B	0.0	34637.8423
FAM195A	0.0	94264.7407
FAM195B	0.0	38991.7406
FAM19A3	0.0	532.2038
FAM19A5	0.0	357.485
FAM27A	0.0	1286.7784000000001
FAM27B	0.0	473.4268
FAM27C	0.0	11239.1408
FAM32A	0.0	4471.2004
FAM35B	0.0	4760.317599999999
FAM38A	0.0	12005.645900000001
FAM3B	0.0	1168.643
FAM40A	0.0	577.9200000000001
FAM41C	0.0	93026.44310000002
FAM43A	1034.2464	2195.669
FAM43B	9135.199999999999	102271.96440000003
FAM46B	1244.563	9865.819599999999
FAM50B	0.0	1577.1712
FAM53A	709.38	115020.7636
FAM54B	0.0	0.0
FAM57A	0.0	86977.227
FAM57B	13556.800000000001	61864.597
FAM58A	0.0	160547.74839999995
FAM59B	604.2322	3301.5042000000003
FAM63A	0.0	70.3056
FAM64A	0.0	55251.5561
FAM65A	0.0	2322.276
FAM65B	755.4916000000001	1402.9656
FAM65C	0.0	5322.2485
FAM66A	0.0	3580.5190000000002
FAM66B	0.0	23060.074399999994
FAM66C	0.0	1197.3297
FAM66D	0.0	4183.4845000000005
FAM66E	0.0	56961.64239999999
FAM69B	6607.617	471779.2407999999
FAM70B	0.0	4600.2287
FAM71A	0.0	1313.208
FAM71E1	0.0	219012.55400000003
FAM71E2	3749.4139999999998	83718.51759999999
FAM71F1	0.0	1821.4112
FAM73B	0.0	5346.011100000001
FAM76A	0.0	565.6224
FAM78A	0.0	12005.7223
FAM78B	266.48999999999995	389.2632
FAM7A3	0.0	11246.1936
FAM81A	0.0	0.0
FAM83C	6554.400000000001	9352.4366
FAM83E	0.0	225819.3255000001
FAM83F	0.0	5987.7879
FAM83G	0.0	64325.0214
FAM83H	0.0	142860.12750000003
FAM86A	0.0	52795.12970000001
FAM86B1	0.0	3490.4538000000002
FAM86B2	0.0	3580.5190000000002
FAM90A1	0.0	1197.3297
FAM90A10	1104.1633	37833.08439999999
FAM90A14	2123.3335	23060.074399999994
FAM90A19	679.8789999999999	37833.08439999999
FAM90A20	1191.7651	23060.074399999994
FAM90A25P	0.0	3580.5190000000002
FAM90A5	1466.7110000000002	23060.074399999994
FAM90A7	3558.3296	37301.1892
FAM90A8	1247.6157	37833.08439999999
FAM90A9	1518.7536	37833.08439999999
FAM92A3	0.0	296.99899999999997
FAM92B	0.0	31446.8249
FAM96B	0.0	23001.121200000005
FAM98C	0.0	61540.3789
FAM99A	13375.730000000001	380433.0792
FAM99B	3453.3477	399129.8175999999
FANCE	0.0	7030.88
FARSA	0.0	137771.0376
FAS	0.0	714.8898999999999
FAS-AS1	0.0	714.8898999999999
FASLG	0.0	6486.6193
FASTK	0.0	101950.07129999998
FASTKD5	0.0	14170.1188
FBF1	0.0	17748.5047
FBLIM1	3645.6522999999997	9184.1946
FBLN1	1648.4266	314649.4981000001
FBLN2	9349.3542	240810.0134999999
FBN3	4216.2	239412.91700000004
FBP1	656.5448	0.0
FBP2	0.0	0.0
FBRSL1	0.0	558.9727
FBXL12	0.0	15303.986000000003
FBXL15	0.0	92943.81940000001
FBXL16	3446.0598	164232.1071
FBXL18	0.0	119977.47599999997
FBXL19	0.0	49418.1888
FBXL6	0.0	15610.424
FBXL8	0.0	2845.0164
FBXO10	0.0	0.0
FBXO17	1307.6308	19464.8125
FBXO18	0.0	154.2528
FBXO2	0.0	150125.73810000002
FBXO24	1716.0854000000002	144339.42680000013
FBXO25	0.0	2901.2322999999997
FBXO27	1161.7250000000001	37666.40920000001
FBXO3	0.0	293.6385
FBXO39	0.0	8802.4577
FBXO41	0.0	4030.4674
FBXO42	0.0	21047.523
FBXO44	0.0	150125.73810000002
FBXO46	0.0	27800.5819
FBXO6	0.0	152271.29360000003
FBXW12	0.0	12608.917799999996
FBXW4	0.0	10214.0283
FBXW5	0.0	160426.5314
FBXW8	0.0	1658.3751
FBXW9	0.0	14440.0396
FCAR	0.0	17294.3977
FCER1G	0.0	0.0
FCER2	5205.8975	302470.72879999987
FCGR1A	0.0	667.5595000000001
FCGR1C	0.0	6331.409499999999
FCGR2A	0.0	47394.171800000004
FCGR2C	0.0	3796.0487999999996
FCGR3A	0.0	37086.435000000005
FCGRT	5108.107599999999	159606.55729999996
FCHO1	0.0	108643.08369999997
FCN1	837.3486	236645.85489999995
FCN2	5773.2624000000005	393643.60709999996
FCN3	0.0	9559.7951
FCRL3	0.0	11427.415
FCRL4	1931.7662	15855.990300000003
FCRL5	0.0	14651.024500000003
FDFT1	0.0	10645.5672
FDPSL2A	0.0	182.3888
FDX1L	0.0	6454.6208
FDXR	0.0	165069.20280000003
FEM1A	0.0	183947.0522
FEM1C	0.0	390.906
FEN1	0.0	352404.7198
FER1L4	0.0	1309.9968999999999
FERMT3	0.0	12103.7119
FES	0.0	937.1369
FEV	6827.6	118261.68350000001
FEZ1	0.0	290.69190000000003
FFAR1	3415.4	107817.59789999998
FFAR2	1727.648	151700.7229999999
FFAR3	1446.4708	107817.59789999998
FGD5	4797.2672	18539.0844
FGF11	10370.4	98893.49189999998
FGF17	7552.199999999999	54493.15249999999
FGF19	7970.4	101732.36840000005
FGF21	2333.8704	190210.68269999998
FGF22	425.9016	568586.7056000001
FGF3	685.4934	217741.13640000008
FGF4	2136.4957999999997	184461.74900000004
FGF8	2937.098	10785.8039
FGFR3	2157.8214	148944.84069999997
FGFR4	2516.27	16456.0258
FGFRL1	0.0	783.6969
FGR	1461.6007	565.6224
FHAD1	0.0	262.38919999999996
FHL3	497.0934	3006.7925999999998
FHOD1	0.0	2845.0164
FIBCD1	13364.662399999997	589369.0558000001
FIBP	0.0	11889.892
FIGNL2	1401.4778999999999	72349.5822
FIS1	0.0	212637.08110000016
FIZ1	0.0	108141.09019999999
FKBP10	0.0	19624.939700000006
FKBP11	0.0	35607.0521
FKBP1A	0.0	337.37100000000004
FKBP1B	547.6392	0.0
FKBP2	0.0	12103.7119
FKBP5	0.0	540.7821
FKBP6	0.0	131.461
FKBP8	0.0	42790.911499999995
FKBPL	0.0	301477.03010000015
FKRP	0.0	13915.582499999999
FKSG29	0.0	20056.1372
FLAD1	0.0	21108.918899999997
FLG2	0.0	1747.6078
FLI1	0.0	501.03749999999997
FLJ12825	0.0	300158.363
FLJ14107	0.0	72571.47940000001
FLJ16341	1237.491	310.7364
FLJ16779	7303.8791	648558.1860999999
FLJ22184	649.0136	138200.9721
FLJ23867	0.0	14354.839799999998
FLJ25328	1395.8532	45544.029899999994
FLJ25758	146.6952	71879.54590000001
FLJ26850	0.0	99171.3871
FLJ30679	0.0	9465.053399999999
FLJ32063	0.0	2140.8002
FLJ33065	0.0	3320.3969
FLJ34208	0.0	7680.4032
FLJ35220	1159.0304999999998	255458.63359999994
FLJ35390	0.0	2883.5147
FLJ35776	0.0	4913.250400000001
FLJ36777	1340.2843	157445.40819999998
FLJ37201	0.0	3490.06
FLJ37453	0.0	9184.1946
FLJ39582	0.0	56267.0995
FLJ39609	5129.400000000001	163707.2748
FLJ39639	0.0	50828.5678
FLJ40194	0.0	34042.55209999999
FLJ40434	0.0	4826.5425000000005
FLJ41350	5201.5	76372.87329999999
FLJ42351	0.0	24818.659600000003
FLJ42627	0.0	10035.882099999999
FLJ42875	4418.9876	595631.0453999997
FLJ43681	0.0	145804.24639999997
FLJ43826	0.0	3895.8662000000004
FLJ43860	4614.0	204947.78599999993
FLJ45079	4814.4	262065.88369999992
FLJ45445	0.0	44688.939600000005
FLJ45983	0.0	2897.1504
FLJ46111	0.0	0.0
FLJ90757	3514.4866	291654.6487
FLNA	0.0	190.713
FLNB	0.0	1608.592
FLNC	4110.8	58860.96130000001
FLOT1	0.0	280.488
FLOT2	0.0	889.176
FLRT1	0.0	11785.1366
FLT3LG	0.0	178657.87109999996
FLT4	0.0	48338.662299999996
FLYWCH1	0.0	319967.0922
FLYWCH2	0.0	277201.44230000005
FMNL1	0.0	1374.6729
FMOD	0.0	1540.3500000000001
FNBP1	113.3624	2596.8131000000003
FNDC1	0.0	6079.697999999999
FNDC5	2851.2165	5926.3195000000005
FOLR1	0.0	8909.2233
FOLR2	0.0	8909.2233
FOSB	0.0	16959.258400000002
FOSL1	466.2033	2211.5962
FOXA3	10107.2001	116399.88190000001
FOXC1	0.0	5252.2629
FOXC2	0.0	9465.053399999999
FOXD4	0.0	5789.6389
FOXD4L1	0.0	3812.2526000000003
FOXD4L2	0.0	882.0738
FOXE1	0.0	953.175
FOXF1	0.0	9465.053399999999
FOXF2	0.0	12475.301899999999
FOXH1	1155.2058	27259.3739
FOXJ1	2884.5216	15599.710899999998
FOXJ2	0.0	1004.619
FOXL1	0.0	9465.053399999999
FOXL2	0.0	3786.5785
FOXN1	11201.599999999999	151229.76869999996
FOXN4	0.0	4472.8078000000005
FOXO3B	0.0	469.7823
FOXP4	0.0	49309.85890000001
FOXQ1	0.0	12475.301899999999
FOXRED2	0.0	124149.96939999997
FOXS1	2668.065	116528.63149999996
FPGS	0.0	13629.825
FRAS1	222.97199999999998	0.0
FRG2	0.0	920.184
FRG2B	459.2962	1638.8044
FRMD8	0.0	1493.468
FRMPD1	949.2045	0.0
FRS3	1226.7158	5240.4456
FSCN1	13240.2	76383.25920000001
FSCN2	7360.0	707715.5513000009
FSD1	2324.2262	182860.25859999997
FSTL3	3929.3544999999995	551074.9081
FTCD	1116.663	211465.59270000004
FTH1	0.0	91464.17179999998
FTL	0.0	119330.99799999996
FTSJ3	0.0	5207.2438
FUBP3	0.0	161893.17700000003
FUCA1	0.0	1571.0339
FURIN	0.0	937.1369
FUS	0.0	15272.8546
FUT1	2741.325	190430.46709999995
FUT2	13264.8	226099.05529999986
FUT3	4849.599999999999	170377.24180000002
FUT5	3644.2560000000003	145580.79679999998
FUT6	2053.1196	193942.38040000005
FUT7	6417.2	215574.2749
FUZ	0.0	16243.585999999998
FXC1	0.0	1301.799
FXR2	0.0	91839.6087
FXYD1	3511.338	76326.11279999999
FXYD2	5035.2	57048.60889999999
FXYD3	2380.3999999999996	87972.1684
FXYD5	0.0	61978.615699999995
FXYD6	6666.9609	56788.4575
FXYD7	3172.7807999999995	69449.68719999999
FYTTD1	0.0	9603.396
FZD2	0.0	11058.5843
FZD9	0.0	131.461
FZR1	0.0	264129.41150000005
G6PC3	0.0	2479.6993
GAA	1923.3814	315914.8411999998
GABARAP	0.0	168833.27109999998
GABPB2	0.0	6997.1759
GABRD	4484.040800000001	673122.9294999993
GAD1	646.6256999999999	6820.2838
GADD45B	0.0	12861.3619
GADD45G	1760.4376	579.918
GADD45GIP1	0.0	93098.409
GAL	2505.1863	37556.5638
GAL3ST1	0.0	51403.69240000001
GAL3ST2	0.0	33168.5181
GAL3ST3	0.0	721.383
GAL3ST4	7798.4	36006.572
GALE	0.0	1571.0339
GALK1	0.0	2572.5317999999997
GALNS	0.0	12005.645900000001
GALNT11	0.0	1035.9485
GALNT9	0.0	1040.9415000000001
GALNTL5	0.0	8270.8306
GALP	5760.4	12196.813699999999
GALR2	2456.3193	32629.9388
GALR3	4057.2	25832.399700000005
GALT	0.0	166918.5242
GAMT	1241.1576	636953.3247
GANAB	0.0	49.0992
GAPDHS	4294.8	177134.11679999993
GAS2L1	0.0	16029.3459
GAS2L2	0.0	10999.313800000002
GAS6	0.0	1337.9868999999999
GAS7	0.0	8683.758
GAS8	0.0	14925.3206
GAST	0.0	71398.52990000001
GATA2	9806.5221	168402.4179
GATA3	0.0	2897.1504
GATA4	3828.7077	15854.2824
GATA5	3751.2	348574.3586999999
GATAD1	0.0	109.327
GATC	0.0	3922.2059999999997
GATS	0.0	18348.9981
GATSL3	0.0	48165.91859999999
GBA	0.0	44421.254499999995
GBAP1	0.0	92010.82969999999
GBF1	0.0	3935.9438
GBGT1	2111.7468	245224.79299999998
GBX1	4458.599999999999	155718.29190000004
GCAT	5090.490000000001	25832.399700000005
GCDH	0.0	71448.6985
GCGR	3295.2	38991.7406
GCH1	0.0	109.42999999999999
GCK	0.0	70711.70550000003
GCLC	0.0	3502.6085
GCM2	0.0	3524.1964000000007
GCNT2	0.0	678.7343000000001
GDAP1L1	0.0	0.0
GDF1	4488.2748	102902.43089999998
GDF10	0.0	4696.9346000000005
GDF11	0.0	293.944
GDF15	5653.1136	66656.4357
GDF2	0.0	4696.9346000000005
GDF6	2212.762	9090.0214
GDF7	3596.7013999999995	4378.1814
GDI2	0.0	154.2528
GDPD2	0.0	0.0
GDPD3	0.0	54012.61579999999
GDPD5	2126.8066000000003	56420.48300000001
GEMIN4	0.0	143682.16530000002
GEMIN7	0.0	27903.6652
GET4	0.0	70855.8176
GFAP	5226.276500000001	76315.119
GFER	2175.468	87112.92009999997
GFI1B	6491.777999999999	151507.6058
GFPT1	0.0	1347.0947
GFPT2	0.0	3456.0471
GFRA2	0.0	3493.5809999999997
GFRA4	2214.576	27651.458800000004
GGA1	0.0	148716.91879999996
GGN	797.4827	56290.585
GGNBP1	0.0	1075.9131
GGNBP2	0.0	59488.959400000014
GGT1	0.0	2724.9022999999997
GGT3P	0.0	100660.97090000001
GGT5	2197.9816	7391.6075
GGT6	0.0	130274.41300000002
GGT8P	0.0	2365.5999
GGTA1	2482.8984	2557.086
GGTLC2	0.0	2667.6
GH1	0.0	5949.404500000001
GH2	3339.8959999999997	5301.6808
GHDC	0.0	1641.9950000000001
GHRL	0.0	22018.761399999996
GHRLOS	0.0	22018.761399999996
GIGYF1	0.0	332120.2215000002
GIMAP1	0.0	0.0
GIMAP5	0.0	0.0
GINS2	0.0	811.7711999999999
GINS3	0.0	1024.0842
GIP	5032.6274	82915.5355
GIPC1	0.0	16410.083
GIPC3	10474.4	92067.44460000002
GIPR	1292.6556	63613.3027
GIT1	0.0	1345.4506999999999
GJA3	396.9636	0.0
GJA4	646.7689999999999	1453.8620999999998
GJB2	0.0	0.0
GJB3	1465.9636	1453.8620999999998
GJB4	531.625	1453.8620999999998
GJB5	0.0	1453.8620999999998
GJB6	0.0	0.0
GJC1	0.0	36778.622200000005
GJC2	0.0	5152.0806
GJC3	2167.2112	2795.6782
GJD3	0.0	19936.441500000004
GLB1L	0.0	27761.8224
GLB1L2	0.0	3727.3817000000004
GLB1L3	0.0	3727.3817000000004
GLE1	0.0	4700.8776
GLI1	689.568	5128.3711
GLI4	0.0	40661.36179999999
GLIS2	2252.2000000000003	38492.442
GLOD4	0.0	191956.9425
GLP2R	0.0	872.5664999999999
GLT25D1	0.0	180729.8830000001
GLT6D1	0.0	344601.20519999997
GLTPD1	0.0	85487.71570000002
GLTPD2	0.0	1159.8298
GLTSCR1	0.0	26808.548300000002
GLTSCR2	0.0	85348.56219999999
GLYR1	0.0	30972.2617
GMCL1L	0.0	8416.5744
GMEB2	0.0	54641.6819
GMFG	0.0	27832.882299999994
GMIP	0.0	71.1578
GML	0.0	96693.71180000002
GMPPA	235.564	289051.4433
GMPPB	0.0	11118.923400000001
GNA11	961.9110000000001	213985.98300000012
GNA15	5007.575	216677.5101
GNAI2	0.0	239712.90859999997
GNAS	3043.5488	91855.80580000002
GNAS-AS	0.0	91855.80580000002
GNAT1	11276.0	240167.99159999998
GNB1	0.0	219249.36440000002
GNB1L	0.0	504660.7605000002
GNB2	0.0	316883.24170000013
GNB2L1	0.0	3788.8475999999996
GNB3	0.0	19318.3402
GNG13	2080.782	404733.1086000003
GNG4	533.4549	362.202
GNG7	0.0	18106.772299999997
GNG8	2414.524	126227.10630000003
GNGT2	6678.894000000001	34042.55209999999
GNL1	0.0	92132.17649999999
GNL2	0.0	9717.0414
GNLY	0.0	2895.6808
GNPTG	0.0	188820.7449
GNRH2	0.0	5556.829699999999
GNRHR2	0.0	13818.9754
GOLGA2	0.0	82277.85470000003
GOLGA6A	0.0	66112.38690000001
GOLGA6B	0.0	24806.083300000002
GOLGA6C	0.0	80791.47090000001
GOLGA6D	0.0	80791.47090000001
GOLGA6L10	0.0	11747.915200000001
GOLGA6L5	0.0	559.7420000000001
GOLGA7B	6.048	35557.228599999995
GOLGA8IP	0.0	5886.9883
GOLT1A	0.0	12124.187200000002
GOSR1	0.0	5926.334599999999
GOSR2	0.0	1078.2055
GP1BB	8575.8	615624.2042000003
GP5	1161.4132	19332.3246
GP6	0.0	73950.2299
GP9	0.0	2551.3091
GPAA1	0.0	68588.05809999998
GPANK1	0.0	8977.369200000001
GPAT2	0.0	23202.838000000003
GPATCH3	0.0	8310.420399999999
GPATCH4	0.0	168409.46540000002
GPATCH8	0.0	11058.5843
GPC1	0.0	4923.158
GPC2	719.2212000000001	36006.572
GPD1	0.0	1940.32
GPER	0.0	31842.032400000004
GPHA2	0.0	1710.7038
GPIHBP1	0.0	79289.09899999999
GPN2	0.0	3316.2059999999997
GPR107	0.0	4613.971700000001
GPR108	0.0	67735.17459999998
GPR123	0.0	105588.4974
GPR124	1127.7086	6614.6023
GPR132	0.0	36263.6162
GPR137	0.0	33809.505900000004
GPR137B	477.151	4122.8537
GPR142	145.2132	316728.85030000005
GPR143	0.0	2803.7653999999998
GPR144	1429.4882	90486.34530000002
GPR146	0.0	34329.6664
GPR150	946.1913	97.6128
GPR152	0.0	36735.67450000001
GPR153	1828.567	76338.87919999998
GPR157	383.6286	53010.95539999999
GPR161	586.7895	34.1047
GPR162	3586.5951000000005	19318.3402
GPR17	384.0165	90802.51599999999
GPR172A	0.0	15610.424
GPR172B	0.0	2865.0328
GPR179	0.0	21513.3506
GPR20	13826.758800000001	489658.8969000004
GPR3	0.0	9559.7951
GPR32	253.1466	46762.61879999999
GPR35	0.0	66288.79830000002
GPR37L1	975.5059	70963.8855
GPR4	5121.9616	46360.0488
GPR44	0.0	9257.0691
GPR62	1108.653	8134.725799999999
GPR77	0.0	132659.6512
GPR78	0.0	298539.03669999994
GPR84	551.2336	22834.4307
GPR89B	0.0	2520.7482999999997
GPR89C	0.0	6378.817
GPRC5B	71.96000000000001	340.69230000000005
GPRC5C	6019.858	295845.3645999999
GPRIN1	0.0	79745.09279999998
GPRIN2	0.0	11263.0922
GPS1	0.0	44630.4919
GPS2	0.0	92134.969
GPSM1	5252.3422	284975.05470000004
GPSM3	0.0	36717.247
GPT	0.0	29880.5989
GPX4	0.0	10686.94
GRAMD1A	0.0	58198.24519999999
GRAMD1B	0.0	424.8343
GRAMD4	0.0	27258.451
GRAP	0.0	99157.4442
GRAPL	0.0	231915.70409999997
GRASP	7701.6	35282.08590000001
GRB7	0.0	4852.251
GRHPR	0.0	12652.599000000002
GRID1	1409.3852000000002	2190.5653
GRID2IP	0.0	4338.845600000001
GRIK3	3962.268	30072.123300000003
GRIK5	2107.7314	170180.4705000001
GRIN1	3349.1732	145135.40460000004
GRIN2A	2075.0695	44.8308
GRIN2C	3397.0856999999996	156974.3136
GRIN2D	3847.7999999999997	89766.16420000003
GRIN3B	7021.200000000001	34233.8384
GRINA	0.0	159556.67169999998
GRIP2	496.4454	50961.05599999999
GRK1	0.0	655.4569
GRK6	0.0	54923.490999999995
GRLF1	0.0	2748.308
GRM4	2634.1331999999998	350693.0729000002
GRM8	1564.311	997.3997999999999
GRN	0.0	75945.54329999999
GRPEL1	0.0	139445.1465
GRRP1	0.0	7946.26
GRTP1	1412.1906000000001	91975.2733
GRWD1	0.0	80909.422
GSC2	912.0576000000001	15752.9499
GSDMA	0.0	9111.098399999999
GSDMD	0.0	3091.793
GSG1L	1918.1585	30245.4878
GSG2	0.0	481.027
GSK3A	0.0	40960.7246
GSTK1	0.0	2119.9886
GSTP1	0.0	57451.15
GSTT1	0.0	1337.0372
GSTT2	1833.6965999999998	1337.0372
GSTT2B	893.5920000000001	1337.0372
GSTTP1	0.0	1337.0372
GSTTP2	0.0	1074.8325
GSTZ1	0.0	0.0
GSX2	1913.2261	280.1216
GTF2F1	0.0	52310.4258
GTF2H2B	0.0	338.1545
GTF2H4	0.0	29602.209199999994
GTF2IRD1	0.0	7014.6054
GTF2IRD2P1	0.0	131.461
GTF3C2	0.0	22426.991400000003
GTF3C4	0.0	87548.53619999997
GTF3C5	0.0	173412.34800000003
GTPBP1	0.0	12040.08
GTPBP3	0.0	51215.8326
GTPBP4	0.0	145.2873
GTPBP5	0.0	101723.05869999998
GTSE1	0.0	6589.7366
GTSF1	0.0	6022.946
GUCA1A	0.0	677.2135000000001
GUCA1B	0.0	677.2135000000001
GUCY2D	450.4445999999999	162511.78069999997
GUCY2E	0.0	3302.6321000000003
GUK1	0.0	5838.5861
GXYLT2	0.0	366.63
GYLTL1B	283.29839999999996	47471.54480000002
GYS1	0.0	118980.83159999996
GZMM	295.5489	162077.24919999996
H19	15560.3724	715150.0178000001
H1F0	10986.0	25832.399700000005
H1FOO	0.0	4349.8624
H2AFX	0.0	9944.7513
H2AFY	0.0	187.5575
H3F3B	0.0	2572.5317999999997
H6PD	0.0	27078.837099999997
HAAO	129.888	0.0
HADHA	0.0	3301.5042000000003
HADHB	0.0	3301.5042000000003
HAGH	0.0	49953.69709999999
HAGHL	0.0	244049.77190000002
HAMP	2298.0712000000003	107644.33089999999
HAND1	2343.5248	3344.4396
HAP1	9940.4	21335.932200000007
HAPLN2	5442.1556	180765.1784
HAPLN3	433.01099999999997	848.4687
HAPLN4	1800.0652	47833.0767
HAR1A	319.0319	530646.2493000004
HAR1B	319.0319	530646.2493000004
HAUS4	0.0	661.5896
HAUS5	0.0	106150.44460000005
HAUS7	0.0	156091.7733000001
HAUS8	0.0	17788.2488
HBA1	3027.27	47054.4549
HBA2	1480.7508	47054.4549
HBM	9455.4699	40796.459500000004
HBQ1	2253.3963999999996	50426.3555
HBZ	1248.599	40796.459500000004
HCFC1	0.0	9480.190200000001
HCFC1R1	57.875	279115.7611
HCG18	0.0	17173.094200000003
HCG22	0.0	18380.6748
HCG27	0.0	17592.228900000002
HCG4	0.0	956.5973
HCG9	0.0	831.069
HCK	3623.8	80320.97210000003
HCN2	4042.1817	277129.7942
HCN3	0.0	32198.9523
HCN4	1133.9163	10587.789399999998
HCRT	0.0	1506.8159
HCRTR1	0.0	197555.80420000007
HCST	0.0	161747.01550000013
HDAC10	0.0	38158.58900000001
HDAC11	0.0	54351.07430000001
HDDC3	0.0	937.1369
HDGF	0.0	171969.2327
HDGFRP2	0.0	214979.7078
HDLBP	0.0	3089.4281
HEATR6	0.0	23717.755
HEATR7A	0.0	59235.0261
HELT	4585.6	4658.9364
HEMGN	0.0	953.175
HEMK1	0.0	251327.2710999999
HEPACAM	0.0	16938.9914
HEPN1	0.0	16938.9914
HERC2P9	0.0	3451.0574
HERPUD1	0.0	7130.6361000000015
HES1	0.0	1481.626
HES2	7606.0	273389.8647000001
