GENE_ID	locusLine	bin_1_RPMI8226_jia.bam
1_MACS_peak_6402_lociStitched	chr14(.):50548870-50551154	1.2101
1_MACS_peak_6403_lociStitched	chr14(.):50582694-50583997	1.0879
1_MACS_peak_6404_lociStitched	chr14(.):50696853-50699160	2.2781
1_MACS_peak_6405_lociStitched	chr14(.):50778227-50779837	2.1511
1_MACS_peak_6406_lociStitched	chr14(.):50787873-50788538	0.4734
1_MACS_peak_6407_lociStitched	chr14(.):50830343-50831120	0.4729
1_MACS_peak_6408_lociStitched	chr14(.):50863100-50864358	0.8755
1_MACS_peak_6409_lociStitched	chr14(.):50998283-51000149	1.9532
1_MACS_peak_6410_lociStitched	chr14(.):51133622-51135511	0.9808
1_MACS_peak_6411_lociStitched	chr14(.):51143722-51144298	0.4662
1_MACS_peak_6412_lociStitched	chr14(.):51205959-51207328	0.6543
1_MACS_peak_6413_lociStitched	chr14(.):51297289-51298031	1.0233
1_MACS_peak_6414_lociStitched	chr14(.):51706236-51707684	1.0545
2_MACS_peak_6415_lociStitched	chr14(.):52087937-52092629	0.3008
2_MACS_peak_6417_lociStitched	chr14(.):52117747-52119427	0.8759
1_MACS_peak_6419_lociStitched	chr14(.):52456137-52457015	1.3994
2_MACS_peak_6420_lociStitched	chr14(.):53018467-53020204	1.1333
1_MACS_peak_6422_lociStitched	chr14(.):53161201-53163001	2.1418
1_MACS_peak_6423_lociStitched	chr14(.):53173346-53174542	1.3469
1_MACS_peak_6424_lociStitched	chr14(.):53196703-53197792	1.3592
1_MACS_peak_6425_lociStitched	chr14(.):53257572-53258400	0.7262
1_MACS_peak_6426_lociStitched	chr14(.):53574759-53576666	0.9457
1_MACS_peak_6427_lociStitched	chr14(.):53618262-53620693	1.7378
1_MACS_peak_6428_lociStitched	chr14(.):53684226-53684838	0.803
1_MACS_peak_6429_lociStitched	chr14(.):54080365-54080911	0.6976
2_MACS_peak_6430_lociStitched	chr14(.):54863063-54864577	0.9752
1_MACS_peak_6432_lociStitched	chr14(.):54906644-54908246	1.778
2_MACS_peak_6433_lociStitched	chr14(.):54950002-54956600	0.4633
1_MACS_peak_6435_lociStitched	chr14(.):54976545-54977108	0.8127
1_MACS_peak_6436_lociStitched	chr14(.):55031401-55034291	0.8893
1_MACS_peak_6437_lociStitched	chr14(.):55368320-55370148	1.9049
1_MACS_peak_6438_lociStitched	chr14(.):55493182-55494587	1.4881
1_MACS_peak_6439_lociStitched	chr14(.):55517774-55519408	1.788
2_MACS_peak_6440_lociStitched	chr14(.):55564614-55571384	0.7952
1_MACS_peak_6442_lociStitched	chr14(.):55595813-55596680	0.5999
1_MACS_peak_6443_lociStitched	chr14(.):55657472-55659053	0.994
1_MACS_peak_6444_lociStitched	chr14(.):55737576-55739031	2.1009
1_MACS_peak_6445_lociStitched	chr14(.):55878003-55879152	1.0725
1_MACS_peak_6446_lociStitched	chr14(.):56045968-56048172	2.0252
1_MACS_peak_6447_lociStitched	chr14(.):56584494-56585436	0.6478
2_MACS_peak_6448_lociStitched	chr14(.):56661979-56663306	0.4648
1_MACS_peak_6450_lociStitched	chr14(.):57046092-57047178	2.0374
1_MACS_peak_6451_lociStitched	chr14(.):57523976-57528853	0.867
1_MACS_peak_6452_lociStitched	chr14(.):57734696-57736542	2.0868
1_MACS_peak_6453_lociStitched	chr14(.):57856395-57858200	1.5245
1_MACS_peak_6454_lociStitched	chr14(.):58666378-58667648	1.86
2_MACS_peak_6455_lociStitched	chr14(.):58710028-58713123	1.3235
2_MACS_peak_6457_lociStitched	chr14(.):58763550-58766966	1.9511
1_MACS_peak_6459_lociStitched	chr14(.):58893297-58895298	1.5156
1_MACS_peak_6460_lociStitched	chr14(.):59628383-59628868	0.6946
2_MACS_peak_6461_lociStitched	chr14(.):59654557-59656543	1.0146
2_MACS_peak_6463_lociStitched	chr14(.):59826633-59828473	0.4024
1_MACS_peak_6465_lociStitched	chr14(.):59949966-59952117	2.0186
1_MACS_peak_6466_lociStitched	chr14(.):60557734-60560146	1.5894
1_MACS_peak_6467_lociStitched	chr14(.):60631357-60632376	1.461
1_MACS_peak_6468_lociStitched	chr14(.):60715013-60717486	2.7687
1_MACS_peak_6469_lociStitched	chr14(.):60798029-60798677	0.5736
1_MACS_peak_6470_lociStitched	chr14(.):60864394-60864717	0.6824
1_MACS_peak_6471_lociStitched	chr14(.):61123618-61124699	0.8256
1_MACS_peak_6472_lociStitched	chr14(.):61188785-61191140	1.4522
1_MACS_peak_6473_lociStitched	chr14(.):61201296-61202076	0.7758
1_MACS_peak_6474_lociStitched	chr14(.):61219639-61220758	0.8938
1_MACS_peak_6475_lociStitched	chr14(.):61447212-61448854	1.064
1_MACS_peak_6476_lociStitched	chr14(.):61501253-61501789	0.4878
1_MACS_peak_6477_lociStitched	chr14(.):61587458-61588299	0.6368
1_MACS_peak_6478_lociStitched	chr14(.):61942775-61947995	1.4938
1_MACS_peak_6479_lociStitched	chr14(.):61956257-61957824	0.7295
1_MACS_peak_6480_lociStitched	chr14(.):61990662-61994875	1.6904
1_MACS_peak_6481_lociStitched	chr14(.):62002920-62005599	1.0517
1_MACS_peak_6482_lociStitched	chr14(.):62018962-62021016	0.8597
2_MACS_peak_6483_lociStitched	chr14(.):62028564-62036291	0.724
1_MACS_peak_6485_lociStitched	chr14(.):62060485-62061185	0.3815
1_MACS_peak_6486_lociStitched	chr14(.):62128033-62130055	0.6788
1_MACS_peak_6487_lociStitched	chr14(.):62161378-62164269	2.2698
1_MACS_peak_6488_lociStitched	chr14(.):62217412-62218312	0.6744
1_MACS_peak_6489_lociStitched	chr14(.):62228327-62229751	1.1279
1_MACS_peak_6490_lociStitched	chr14(.):63904475-63905335	0.6836
1_MACS_peak_6491_lociStitched	chr14(.):63921653-63922135	0.498
5_MACS_peak_6492_lociStitched	chr14(.):63934191-63947879	0.8974
1_MACS_peak_6497_lociStitched	chr14(.):64008905-64011126	1.9202
1_MACS_peak_6498_lociStitched	chr14(.):64107212-64109850	1.2825
1_MACS_peak_6499_lociStitched	chr14(.):64193871-64195188	0.9178
2_MACS_peak_6500_lociStitched	chr14(.):64212243-64216471	0.4593
1_MACS_peak_6502_lociStitched	chr14(.):64225936-64226947	0.7085
1_MACS_peak_6503_lociStitched	chr14(.):64319235-64320865	1.6797
2_MACS_peak_6504_lociStitched	chr14(.):64331108-64337755	0.3081
2_MACS_peak_6506_lociStitched	chr14(.):64579062-64581334	0.8097
1_MACS_peak_6508_lociStitched	chr14(.):64803123-64806499	1.7796
1_MACS_peak_6509_lociStitched	chr14(.):64853618-64856331	1.34
1_MACS_peak_6510_lociStitched	chr14(.):64967906-64973747	2.8596
1_MACS_peak_6511_lociStitched	chr14(.):65006667-65007144	0.6146
1_MACS_peak_6512_lociStitched	chr14(.):65170942-65172150	0.8526
1_MACS_peak_6513_lociStitched	chr14(.):65346879-65347329	0.388
1_MACS_peak_6514_lociStitched	chr14(.):65381047-65381871	1.9063
1_MACS_peak_6515_lociStitched	chr14(.):65453396-65454547	1.4859
2_MACS_peak_6516_lociStitched	chr14(.):65568239-65570622	1.47
1_MACS_peak_6518_lociStitched	chr14(.):65635647-65636797	0.7378
1_MACS_peak_6519_lociStitched	chr14(.):65646773-65647886	1.0885
2_MACS_peak_6520_lociStitched	chr14(.):65671091-65678994	1.1804
1_MACS_peak_6522_lociStitched	chr14(.):65877871-65880914	2.3247
1_MACS_peak_6523_lociStitched	chr14(.):66480320-66480775	0.6376
1_MACS_peak_6524_lociStitched	chr14(.):66973776-66976317	1.9131
1_MACS_peak_6525_lociStitched	chr14(.):67116665-67118181	0.5855
1_MACS_peak_6526_lociStitched	chr14(.):67652768-67653766	0.5811
1_MACS_peak_6527_lociStitched	chr14(.):67707454-67709096	1.7164
1_MACS_peak_6528_lociStitched	chr14(.):67825695-67827885	1.1201
1_MACS_peak_6529_lociStitched	chr14(.):67954597-67956201	1.064
1_MACS_peak_6530_lociStitched	chr14(.):67981401-67982527	0.7994
1_MACS_peak_6531_lociStitched	chr14(.):67999421-68000438	0.9465
1_MACS_peak_6532_lociStitched	chr14(.):68066425-68067016	0.7012
2_MACS_peak_6533_lociStitched	chr14(.):68086096-68087050	0.4573
1_MACS_peak_6535_lociStitched	chr14(.):68102672-68103815	0.517
1_MACS_peak_6536_lociStitched	chr14(.):68140751-68141962	2.4111
1_MACS_peak_6537_lociStitched	chr14(.):68161657-68162566	0.9091
3_MACS_peak_6538_lociStitched	chr14(.):68282369-68287019	0.4749
1_MACS_peak_6541_lociStitched	chr14(.):68610076-68610763	0.6226
1_MACS_peak_6542_lociStitched	chr14(.):68624504-68624882	0.4147
1_MACS_peak_6543_lociStitched	chr14(.):68638770-68639930	0.4872
1_MACS_peak_6544_lociStitched	chr14(.):68649427-68649905	0.5243
1_MACS_peak_6545_lociStitched	chr14(.):68658117-68658775	0.5189
3_MACS_peak_6546_lociStitched	chr14(.):68676885-68682631	0.2777
1_MACS_peak_6549_lociStitched	chr14(.):68697971-68701124	0.8079
2_MACS_peak_6550_lociStitched	chr14(.):68734621-68735910	0.4247
1_MACS_peak_6552_lociStitched	chr14(.):68758307-68760816	0.7457
1_MACS_peak_6553_lociStitched	chr14(.):68972571-68974714	1.0741
1_MACS_peak_6554_lociStitched	chr14(.):69089749-69090289	0.5161
2_MACS_peak_6555_lociStitched	chr14(.):69247213-69251456	0.4107
1_MACS_peak_6557_lociStitched	chr14(.):69257099-69264123	3.1064
3_MACS_peak_6558_lociStitched	chr14(.):69279943-69291804	1.3326
1_MACS_peak_6561_lociStitched	chr14(.):69418527-69420101	0.9026
1_MACS_peak_6562_lociStitched	chr14(.):69444342-69446543	0.9339
1_MACS_peak_6563_lociStitched	chr14(.):69618034-69620484	1.4825
1_MACS_peak_6564_lociStitched	chr14(.):69658139-69658966	1.3531
1_MACS_peak_6565_lociStitched	chr14(.):69820787-69821684	0.4935
1_MACS_peak_6566_lociStitched	chr14(.):69863794-69866185	1.5334
1_MACS_peak_6567_lociStitched	chr14(.):69908007-69909385	0.4339
2_MACS_peak_6568_lociStitched	chr14(.):70076739-70083390	1.1672
2_MACS_peak_6570_lociStitched	chr14(.):70150584-70152727	0.7871
2_MACS_peak_6572_lociStitched	chr14(.):70159350-70163650	0.8851
1_MACS_peak_6574_lociStitched	chr14(.):70179813-70180298	0.3965
1_MACS_peak_6575_lociStitched	chr14(.):70216911-70217491	0.4853
1_MACS_peak_6576_lociStitched	chr14(.):70233085-70234846	2.1267
1_MACS_peak_6577_lociStitched	chr14(.):70485296-70485781	0.472
1_MACS_peak_6578_lociStitched	chr14(.):70825729-70826546	0.6847
1_MACS_peak_6579_lociStitched	chr14(.):70883319-70883785	0.5203
2_MACS_peak_6580_lociStitched	chr14(.):71067019-71067934	0.4909
1_MACS_peak_6582_lociStitched	chr14(.):71108262-71109209	0.5795
1_MACS_peak_6583_lociStitched	chr14(.):71130885-71133368	0.9445
1_MACS_peak_6584_lociStitched	chr14(.):71158399-71159154	0.6379
1_MACS_peak_6585_lociStitched	chr14(.):71238509-71238892	0.3519
1_MACS_peak_6586_lociStitched	chr14(.):71275612-71276591	0.8765
2_MACS_peak_6587_lociStitched	chr14(.):71353087-71354835	0.5632
1_MACS_peak_6589_lociStitched	chr14(.):71373632-71376004	2.4406
1_MACS_peak_6590_lociStitched	chr14(.):71756346-71758649	0.8171
1_MACS_peak_6591_lociStitched	chr14(.):71786969-71788826	2.9136
1_MACS_peak_6592_lociStitched	chr14(.):72021611-72023426	0.7614
1_MACS_peak_6593_lociStitched	chr14(.):72917389-72919539	0.9433
2_MACS_peak_6594_lociStitched	chr14(.):72941459-72948393	1.3356
2_MACS_peak_6596_lociStitched	chr14(.):73359665-73361830	0.839
1_MACS_peak_6598_lociStitched	chr14(.):73392722-73394681	1.1621
1_MACS_peak_6599_lociStitched	chr14(.):73432377-73432837	0.5153
2_MACS_peak_6600_lociStitched	chr14(.):73470679-73474871	1.1965
1_MACS_peak_6602_lociStitched	chr14(.):73479595-73482402	0.9353
1_MACS_peak_6603_lociStitched	chr14(.):73492913-73493996	1.2339
1_MACS_peak_6604_lociStitched	chr14(.):73524265-73526217	1.7102
1_MACS_peak_6605_lociStitched	chr14(.):73602709-73604330	1.9817
4_MACS_peak_6606_lociStitched	chr14(.):73694108-73705521	0.48
3_MACS_peak_6610_lociStitched	chr14(.):73921553-73925953	1.053
1_MACS_peak_6613_lociStitched	chr14(.):73957082-73958835	2.1706
1_MACS_peak_6614_lociStitched	chr14(.):74111172-74111748	0.6371
6_MACS_peak_6615_lociStitched	chr14(.):74224102-74241641	1.2444
1_MACS_peak_6621_lociStitched	chr14(.):74250908-74255379	2.6701
1_MACS_peak_6622_lociStitched	chr14(.):74352748-74354223	1.4297
1_MACS_peak_6623_lociStitched	chr14(.):74416363-74417599	1.4423
1_MACS_peak_6624_lociStitched	chr14(.):74485026-74486441	1.3873
2_MACS_peak_6625_lociStitched	chr14(.):74550398-74552742	0.8912
1_MACS_peak_6627_lociStitched	chr14(.):74642348-74643040	0.6626
1_MACS_peak_6628_lociStitched	chr14(.):74768998-74769901	1.1332
1_MACS_peak_6629_lociStitched	chr14(.):74867756-74870150	0.8089
4_MACS_peak_6630_lociStitched	chr14(.):74955359-74961096	0.6186
1_MACS_peak_6634_lociStitched	chr14(.):75059777-75060293	0.421
1_MACS_peak_6635_lociStitched	chr14(.):75179260-75180234	0.876
1_MACS_peak_6636_lociStitched	chr14(.):75229906-75230921	1.9414
1_MACS_peak_6637_lociStitched	chr14(.):75348023-75349578	1.8927
1_MACS_peak_6638_lociStitched	chr14(.):75389292-75390057	0.5779
1_MACS_peak_6639_lociStitched	chr14(.):75468966-75470365	0.8687
1_MACS_peak_6640_lociStitched	chr14(.):75508949-75509355	0.4125
1_MACS_peak_6641_lociStitched	chr14(.):75517380-75518370	1.3931
2_MACS_peak_6642_lociStitched	chr14(.):75530072-75536685	0.577
1_MACS_peak_6644_lociStitched	chr14(.):75592928-75594613	1.9361
1_MACS_peak_6645_lociStitched	chr14(.):75625567-75626959	0.5743
1_MACS_peak_6646_lociStitched	chr14(.):75641851-75644067	1.9159
1_MACS_peak_6647_lociStitched	chr14(.):75716348-75717037	0.6421
1_MACS_peak_6648_lociStitched	chr14(.):75725017-75726572	1.0833
1_MACS_peak_6649_lociStitched	chr14(.):75743433-75745984	1.4226
1_MACS_peak_6650_lociStitched	chr14(.):75760536-75761464	0.4909
1_MACS_peak_6651_lociStitched	chr14(.):75892978-75895861	2.0343
1_MACS_peak_6652_lociStitched	chr14(.):75988115-75989492	0.9227
1_MACS_peak_6653_lociStitched	chr14(.):76034976-76035776	0.4539
1_MACS_peak_6654_lociStitched	chr14(.):76126832-76128192	0.9595
2_MACS_peak_6655_lociStitched	chr14(.):76448092-76452794	0.5006
1_MACS_peak_6657_lociStitched	chr14(.):76618104-76619090	1.4984
1_MACS_peak_6658_lociStitched	chr14(.):77278281-77279378	1.7105
3_MACS_peak_6659_lociStitched	chr14(.):77379572-77387139	1.4121
1_MACS_peak_6662_lociStitched	chr14(.):77396053-77396816	0.7004
4_MACS_peak_6663_lociStitched	chr14(.):77412893-77428495	0.7547
1_MACS_peak_6667_lociStitched	chr14(.):77466341-77467374	0.7271
3_MACS_peak_6668_lociStitched	chr14(.):77486852-77512274	2.3756
1_MACS_peak_6671_lociStitched	chr14(.):77518930-77519624	0.5709
2_MACS_peak_6672_lociStitched	chr14(.):77558785-77565558	0.7884
1_MACS_peak_6674_lociStitched	chr14(.):77587166-77588033	0.5934
1_MACS_peak_6675_lociStitched	chr14(.):77647193-77649231	1.0587
1_MACS_peak_6676_lociStitched	chr14(.):77786637-77788585	2.4088
1_MACS_peak_6677_lociStitched	chr14(.):77842596-77843893	1.8183
1_MACS_peak_6678_lociStitched	chr14(.):77923043-77925195	1.7335
2_MACS_peak_6679_lociStitched	chr14(.):78046846-78048158	0.4556
1_MACS_peak_6681_lociStitched	chr14(.):78081974-78083211	1.432
1_MACS_peak_6682_lociStitched	chr14(.):78173792-78174916	0.8409
1_MACS_peak_6683_lociStitched	chr14(.):78226608-78228211	1.2023
1_MACS_peak_6684_lociStitched	chr14(.):78266038-78267263	1.7714
1_MACS_peak_6685_lociStitched	chr14(.):81395809-81398578	1.0319
1_MACS_peak_6686_lociStitched	chr14(.):81405927-81409183	1.0587
1_MACS_peak_6687_lociStitched	chr14(.):81422976-81427647	1.0699
1_MACS_peak_6688_lociStitched	chr14(.):81635905-81637270	1.6831
1_MACS_peak_6689_lociStitched	chr14(.):81684806-81688601	2.5418
1_MACS_peak_6690_lociStitched	chr14(.):81769487-81770649	0.5736
3_MACS_peak_6691_lociStitched	chr14(.):81864530-81869191	0.7518
1_MACS_peak_6694_lociStitched	chr14(.):81901764-81903385	1.0316
4_MACS_peak_6695_lociStitched	chr14(.):81930904-81945904	0.66
2_MACS_peak_6699_lociStitched	chr14(.):81950423-81952894	0.6367
2_MACS_peak_6701_lociStitched	chr14(.):81994183-82001038	1.028
1_MACS_peak_6703_lociStitched	chr14(.):83159166-83159556	0.5237
1_MACS_peak_6704_lociStitched	chr14(.):84105621-84106185	0.4068
1_MACS_peak_6705_lociStitched	chr14(.):86351856-86352173	0.3489
1_MACS_peak_6706_lociStitched	chr14(.):88851673-88852689	0.7147
1_MACS_peak_6707_lociStitched	chr14(.):89028918-89030108	1.7879
1_MACS_peak_6708_lociStitched	chr14(.):89148537-89149489	0.6402
4_MACS_peak_6709_lociStitched	chr14(.):89255002-89259807	1.1894
1_MACS_peak_6713_lociStitched	chr14(.):89290532-89291667	1.1149
1_MACS_peak_6714_lociStitched	chr14(.):89770018-89771281	0.5113
1_MACS_peak_6715_lociStitched	chr14(.):89882089-89884914	1.8033
1_MACS_peak_6716_lociStitched	chr14(.):89894651-89897999	1.0435
2_MACS_peak_6717_lociStitched	chr14(.):90084193-90085995	0.6742
1_MACS_peak_6719_lociStitched	chr14(.):90108299-90108639	0.3652
1_MACS_peak_6720_lociStitched	chr14(.):90239733-90240619	0.562
2_MACS_peak_6721_lociStitched	chr14(.):90420462-90423442	1.5766
2_MACS_peak_6723_lociStitched	chr14(.):90500569-90503132	0.6825
1_MACS_peak_6725_lociStitched	chr14(.):90722703-90723565	1.9426
2_MACS_peak_6726_lociStitched	chr14(.):90730089-90731175	0.4567
1_MACS_peak_6728_lociStitched	chr14(.):90797929-90798492	0.6659
1_MACS_peak_6729_lociStitched	chr14(.):90848667-90850330	1.8861
1_MACS_peak_6730_lociStitched	chr14(.):90862660-90865217	1.8201
1_MACS_peak_6731_lociStitched	chr14(.):90991713-90992229	0.6265
1_MACS_peak_6732_lociStitched	chr14(.):91224839-91225275	0.5406
1_MACS_peak_6733_lociStitched	chr14(.):91282095-91282912	0.8202
1_MACS_peak_6734_lociStitched	chr14(.):91293927-91296672	1.4009
1_MACS_peak_6735_lociStitched	chr14(.):91488669-91489546	0.5822
2_MACS_peak_6736_lociStitched	chr14(.):91525935-91527829	1.6613
2_MACS_peak_6738_lociStitched	chr14(.):91575775-91583115	1.0853
2_MACS_peak_6740_lociStitched	chr14(.):91593816-91595341	0.5214
2_MACS_peak_6742_lociStitched	chr14(.):91607921-91609152	0.5355
2_MACS_peak_6744_lociStitched	chr14(.):91615525-91616557	0.4057
1_MACS_peak_6746_lociStitched	chr14(.):91790279-91790886	0.5789
1_MACS_peak_6747_lociStitched	chr14(.):91815227-91818401	1.2686
5_MACS_peak_6748_lociStitched	chr14(.):91829507-91840712	0.7726
1_MACS_peak_6753_lociStitched	chr14(.):91863284-91864912	0.8799
1_MACS_peak_6754_lociStitched	chr14(.):91880727-91885395	2.6557
1_MACS_peak_6755_lociStitched	chr14(.):91975179-91977727	3.9132
1_MACS_peak_6756_lociStitched	chr14(.):92505527-92507514	1.7239
1_MACS_peak_6757_lociStitched	chr14(.):92572011-92573070	1.5447
1_MACS_peak_6758_lociStitched	chr14(.):92587213-92589224	2.8319
1_MACS_peak_6759_lociStitched	chr14(.):93034761-93036790	0.8614
2_MACS_peak_6760_lociStitched	chr14(.):93043418-93044482	0.4131
2_MACS_peak_6762_lociStitched	chr14(.):93192603-93196422	0.3105
1_MACS_peak_6764_lociStitched	chr14(.):93213380-93215485	1.1664
5_MACS_peak_6765_lociStitched	chr14(.):93221984-93236490	0.4483
2_MACS_peak_6770_lociStitched	chr14(.):93241209-93245806	0.412
2_MACS_peak_6772_lociStitched	chr14(.):93259690-93261591	1.102
1_MACS_peak_6774_lociStitched	chr14(.):93307966-93308455	0.389
1_MACS_peak_6775_lociStitched	chr14(.):93551500-93554456	1.16
1_MACS_peak_6776_lociStitched	chr14(.):93569736-93570676	0.5933
2_MACS_peak_6777_lociStitched	chr14(.):93579300-93583221	1.8211
1_MACS_peak_6779_lociStitched	chr14(.):93650270-93652185	1.8909
1_MACS_peak_6780_lociStitched	chr14(.):93672265-93674477	1.5307
2_MACS_peak_6781_lociStitched	chr14(.):93796042-93800512	1.424
1_MACS_peak_6783_lociStitched	chr14(.):93835567-93836632	0.7444
1_MACS_peak_6784_lociStitched	chr14(.):93841458-93842974	0.5986
2_MACS_peak_6785_lociStitched	chr14(.):94142366-94148745	0.2934
3_MACS_peak_6787_lociStitched	chr14(.):94195503-94200380	0.6668
1_MACS_peak_6790_lociStitched	chr14(.):94254888-94255481	0.7702
5_MACS_peak_6791_lociStitched	chr14(.):94418639-94445805	1.1728
1_MACS_peak_6796_lociStitched	chr14(.):94464038-94465946	1.2965
1_MACS_peak_6797_lociStitched	chr14(.):94474933-94479189	1.1319
2_MACS_peak_6798_lociStitched	chr14(.):94487193-94493486	0.6929
1_MACS_peak_6800_lociStitched	chr14(.):94546551-94548390	1.4833
1_MACS_peak_6801_lociStitched	chr14(.):94595421-94596363	0.5133
1_MACS_peak_6802_lociStitched	chr14(.):94639916-94641027	0.8132
1_MACS_peak_6803_lociStitched	chr14(.):94811847-94813652	1.0563
1_MACS_peak_6804_lociStitched	chr14(.):95622543-95624844	2.8794
2_MACS_peak_6805_lociStitched	chr14(.):95779773-95787261	0.8322
2_MACS_peak_6807_lociStitched	chr14(.):95793578-95795139	0.4354
1_MACS_peak_6809_lociStitched	chr14(.):95927955-95931809	1.1843
1_MACS_peak_6810_lociStitched	chr14(.):95953116-95954360	0.4993
1_MACS_peak_6811_lociStitched	chr14(.):95961473-95962490	0.7891
2_MACS_peak_6812_lociStitched	chr14(.):95973511-95974710	0.5872
1_MACS_peak_6814_lociStitched	chr14(.):95980363-95987048	1.946
2_MACS_peak_6815_lociStitched	chr14(.):95999616-96002183	1.541
1_MACS_peak_6817_lociStitched	chr14(.):96086838-96087672	0.6158
2_MACS_peak_6818_lociStitched	chr14(.):96128422-96130023	0.5741
1_MACS_peak_6820_lociStitched	chr14(.):96479370-96479808	0.3856
1_MACS_peak_6821_lociStitched	chr14(.):96827712-96831022	1.2823
1_MACS_peak_6822_lociStitched	chr14(.):96857452-96858157	0.55
1_MACS_peak_6823_lociStitched	chr14(.):96967531-96969746	2.5278
1_MACS_peak_6824_lociStitched	chr14(.):96979154-96979580	0.3432
1_MACS_peak_6825_lociStitched	chr14(.):97263524-97264681	1.6742
1_MACS_peak_6826_lociStitched	chr14(.):98633901-98634309	0.3795
1_MACS_peak_6827_lociStitched	chr14(.):98663600-98665958	1.114
1_MACS_peak_6828_lociStitched	chr14(.):98693289-98694377	0.9003
1_MACS_peak_6829_lociStitched	chr14(.):99738159-99738592	0.3547
2_MACS_peak_6830_lociStitched	chr14(.):99946049-99948577	1.6226
1_MACS_peak_6832_lociStitched	chr14(.):99974608-99975092	0.4215
1_MACS_peak_6833_lociStitched	chr14(.):100060951-100061701	0.8936
2_MACS_peak_6834_lociStitched	chr14(.):100068392-100072404	1.1564
1_MACS_peak_6836_lociStitched	chr14(.):100138662-100141145	0.8055
1_MACS_peak_6837_lociStitched	chr14(.):100149310-100150404	1.6185
1_MACS_peak_6838_lociStitched	chr14(.):100259236-100260281	0.7923
3_MACS_peak_6839_lociStitched	chr14(.):100600422-100605544	0.3777
1_MACS_peak_6842_lociStitched	chr14(.):100658702-100659455	1.0966
1_MACS_peak_6843_lociStitched	chr14(.):100680159-100681076	1.4885
1_MACS_peak_6844_lociStitched	chr14(.):100703912-100707251	3.3648
1_MACS_peak_6845_lociStitched	chr14(.):100751627-100752356	1.0677
1_MACS_peak_6846_lociStitched	chr14(.):100807740-100808274	0.4909
1_MACS_peak_6847_lociStitched	chr14(.):100840062-100843711	1.7408
2_MACS_peak_6848_lociStitched	chr14(.):101012345-101015101	1.0958
1_MACS_peak_6850_lociStitched	chr14(.):101276855-101277950	0.6213
1_MACS_peak_6851_lociStitched	chr14(.):101471449-101472349	0.4751
1_MACS_peak_6852_lociStitched	chr14(.):102197691-102198232	0.5367
1_MACS_peak_6853_lociStitched	chr14(.):102227299-102228766	0.6791
1_MACS_peak_6854_lociStitched	chr14(.):102275549-102278023	1.0906
1_MACS_peak_6855_lociStitched	chr14(.):102290758-102291534	0.9943
1_MACS_peak_6856_lociStitched	chr14(.):102341516-102344244	0.8398
1_MACS_peak_6857_lociStitched	chr14(.):102413711-102415772	1.9715
2_MACS_peak_6858_lociStitched	chr14(.):102428148-102432110	1.2917
1_MACS_peak_6860_lociStitched	chr14(.):102552380-102554421	3.7731
1_MACS_peak_6861_lociStitched	chr14(.):102605394-102607371	1.2691
1_MACS_peak_6862_lociStitched	chr14(.):102770976-102771388	0.3646
2_MACS_peak_6863_lociStitched	chr14(.):102782737-102786820	1.3334
1_MACS_peak_6865_lociStitched	chr14(.):102828509-102830044	1.1615
2_MACS_peak_6866_lociStitched	chr14(.):102975675-102976815	0.6141
2_MACS_peak_6868_lociStitched	chr14(.):102990538-102991983	0.7956
1_MACS_peak_6870_lociStitched	chr14(.):103057609-103060350	3.2163
3_MACS_peak_6871_lociStitched	chr14(.):103240532-103246678	1.3702
2_MACS_peak_6874_lociStitched	chr14(.):103271492-103274925	0.704
2_MACS_peak_6876_lociStitched	chr14(.):103285273-103286641	0.5052
1_MACS_peak_6878_lociStitched	chr14(.):103522770-103524165	0.9764
1_MACS_peak_6879_lociStitched	chr14(.):103541971-103542494	0.6879
4_MACS_peak_6880_lociStitched	chr14(.):103565743-103581625	2.3012
1_MACS_peak_6884_lociStitched	chr14(.):103589635-103590523	0.9477
1_MACS_peak_6885_lociStitched	chr14(.):103607172-103607735	0.5583
1_MACS_peak_6886_lociStitched	chr14(.):103797278-103801961	2.4682
2_MACS_peak_6887_lociStitched	chr14(.):103848915-103853390	1.4212
1_MACS_peak_6889_lociStitched	chr14(.):103986899-103989266	1.0703
1_MACS_peak_6890_lociStitched	chr14(.):103994435-103996328	1.1748
1_MACS_peak_6891_lociStitched	chr14(.):104028197-104029909	3.3703
1_MACS_peak_6892_lociStitched	chr14(.):104094390-104096571	2.3234
2_MACS_peak_6893_lociStitched	chr14(.):104180819-104183104	1.4787
1_MACS_peak_6895_lociStitched	chr14(.):104313134-104314627	1.3849
1_MACS_peak_6896_lociStitched	chr14(.):104346378-104346742	0.4093
1_MACS_peak_6897_lociStitched	chr14(.):104387130-104388021	1.1536
1_MACS_peak_6898_lociStitched	chr14(.):104488573-104489486	0.4879
3_MACS_peak_6899_lociStitched	chr14(.):105143779-105148415	0.5042
4_MACS_peak_6902_lociStitched	chr14(.):105154162-105161973	0.4588
2_MACS_peak_6906_lociStitched	chr14(.):105188415-105191073	0.6518
1_MACS_peak_6908_lociStitched	chr14(.):105218235-105220218	1.4674
2_MACS_peak_6909_lociStitched	chr14(.):105260786-105268124	1.7175
1_MACS_peak_6911_lociStitched	chr14(.):105281318-105283439	2.7595
1_MACS_peak_6912_lociStitched	chr14(.):105330906-105332675	1.1125
1_MACS_peak_6913_lociStitched	chr14(.):105347956-105348497	0.4315
