GENE_ID	locusLine	bin_1_16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29.bam
MACS_peak_6083_3	chr12(.):30908448-30909017	0.8833
MACS_peak_6084	chr12(.):31003742-31004976	0.8006
MACS_peak_6087_1	chr12(.):31225714-31225777	0.1009
MACS_peak_6087_2	chr12(.):31225778-31227777	7.4529
MACS_peak_6087_3	chr12(.):31227778-31230004	1.941
MACS_peak_6088	chr12(.):31230817-31231847	0.5702
MACS_peak_6089	chr12(.):31243730-31245344	0.8056
MACS_peak_6090	chr12(.):31247097-31250414	2.1017
MACS_peak_6091	chr12(.):31251230-31254756	2.6
MACS_peak_6091	chr12(.):31251230-31254756	2.6
MACS_peak_6092	chr12(.):31332119-31333527	1.3296
MACS_peak_6093	chr12(.):31334508-31336783	1.5166
MACS_peak_6094	chr12(.):31340687-31342079	0.5429
MACS_peak_6095	chr12(.):31450269-31452213	0.7084
MACS_peak_6097_1	chr12(.):31476143-31476248	0.0263
MACS_peak_6097_2	chr12(.):31476249-31478120	2.6095
MACS_peak_6097_3	chr12(.):31478159-31478248	2.1026
MACS_peak_6097_4	chr12(.):31478249-31479914	2.001
MACS_peak_6098	chr12(.):31514297-31517617	2.7477
MACS_peak_6099	chr12(.):31558546-31560330	0.7435
MACS_peak_6100	chr12(.):31739209-31740693	0.9092
MACS_peak_6101_1	chr12(.):31742190-31742951	0.9891
MACS_peak_6101_2	chr12(.):31742952-31744182	1.8577
MACS_peak_6102	chr12(.):31755874-31757493	0.7964
MACS_peak_6103	chr12(.):31788930-31790232	0.8932
MACS_peak_6104	chr12(.):31803823-31806939	1.1626
MACS_peak_6105_1	chr12(.):31811529-31811607	0.0995
MACS_peak_6105_2	chr12(.):31811608-31813119	4.4361
MACS_peak_6105_3	chr12(.):31813120-31813395	0.2753
MACS_peak_6106	chr12(.):31839466-31840679	0.5978
MACS_peak_6107_1	chr12(.):31881045-31881107	0.1095
MACS_peak_6107_2	chr12(.):31881108-31883048	2.4287
MACS_peak_6108	chr12(.):31901504-31903086	1.2846
MACS_peak_6109	chr12(.):31904289-31906306	1.4809
MACS_peak_6110	chr12(.):31909626-31910730	0.5641
MACS_peak_6111	chr12(.):32039254-32041354	1.4948
MACS_peak_6112	chr12(.):32047949-32051411	5.0127
MACS_peak_6113	chr12(.):32081071-32082229	0.4902
MACS_peak_6114_1	chr12(.):32111247-32111351	0.1404
MACS_peak_6114_2	chr12(.):32111352-32113351	3.5919
MACS_peak_6114_3	chr12(.):32113352-32113710	0.3397
MACS_peak_6115_1	chr12(.):32259021-32259183	0.1146
MACS_peak_6115_2	chr12(.):32259184-32261183	2.5354
MACS_peak_6115_3	chr12(.):32261184-32261490	0.3584
MACS_peak_6116	chr12(.):32286706-32288364	0.9756
MACS_peak_6117	chr12(.):32291533-32293797	2.9488
MACS_peak_6118	chr12(.):32405096-32407013	1.4853
MACS_peak_6119	chr12(.):32417384-32418915	0.7929
MACS_peak_6120	chr12(.):32424462-32427494	2.1347
MACS_peak_6122	chr12(.):32551543-32553538	1.1606
MACS_peak_6123	chr12(.):32608423-32610974	1.225
MACS_peak_6124	chr12(.):32614535-32617422	1.445
MACS_peak_6125	chr12(.):32620043-32622506	2.6469
MACS_peak_6126	chr12(.):32634066-32637573	2.6844
MACS_peak_6127_1	chr12(.):32654438-32655466	0.6975
MACS_peak_6128	chr12(.):32664691-32666257	1.031
MACS_peak_6129	chr12(.):32673594-32677449	3.502
MACS_peak_6130	chr12(.):32685243-32689206	1.1625
MACS_peak_6131	chr12(.):32710351-32714030	1.3863
MACS_peak_6132	chr12(.):32827098-32828320	0.4442
MACS_peak_6133_1	chr12(.):32831779-32833135	2.3766
MACS_peak_6133_2	chr12(.):32833136-32833588	0.5379
MACS_peak_6134_1	chr12(.):32907315-32907873	0.6546
MACS_peak_6134_2	chr12(.):32907874-32909705	4.2097
MACS_peak_6136	chr12(.):33037616-33040970	1.6441
MACS_peak_6137_1	chr12(.):33044098-33048779	1.1134
MACS_peak_6137_2	chr12(.):33048780-33050779	1.7521
MACS_peak_6137_3	chr12(.):33050780-33050882	0.0959
MACS_peak_6138	chr12(.):33052504-33053702	0.5644
MACS_peak_6140	chr12(.):33058423-33060589	1.4448
MACS_peak_6142	chr12(.):33672974-33674604	2.0505
MACS_peak_6143	chr12(.):33740538-33741861	0.6523
MACS_peak_6144	chr12(.):33786562-33788430	1.2408
MACS_peak_6145_1	chr12(.):34174758-34176214	2.0252
MACS_peak_6146_1	chr12(.):38710154-38711478	2.4018
MACS_peak_6147	chr12(.):38743985-38745962	1.4407
MACS_peak_6148	chr12(.):38779820-38781100	0.462
MACS_peak_6149	chr12(.):38858299-38860056	1.1809
MACS_peak_6150	chr12(.):38931905-38933351	0.7398
MACS_peak_6151	chr12(.):38934131-38935849	1.0878
MACS_peak_6152	chr12(.):38935895-38939330	3.3656
MACS_peak_6153	chr12(.):39056126-39057288	0.6023
MACS_peak_6154	chr12(.):39168732-39170072	0.4115
MACS_peak_6155_1	chr12(.):39297973-39298419	0.2536
MACS_peak_6155_2	chr12(.):39298420-39300419	2.4793
MACS_peak_6155_3	chr12(.):39300420-39301104	0.792
MACS_peak_6157_1	chr12(.):39835669-39836191	0.3449
MACS_peak_6157_2	chr12(.):39836192-39837930	2.1278
MACS_peak_6158_1	chr12(.):40011447-40012842	1.1824
MACS_peak_6158_2	chr12(.):40012843-40014842	4.7208
MACS_peak_6158_3	chr12(.):40014843-40016255	1.5196
MACS_peak_6160	chr12(.):40144791-40147700	1.0652
MACS_peak_6161_1	chr12(.):40498920-40500264	0.8427
MACS_peak_6162_1	chr12(.):40500661-40501809	0.4651
MACS_peak_6163	chr12(.):40908353-40909961	0.6351
MACS_peak_6164	chr12(.):40954377-40956082	1.0015
MACS_peak_6167	chr12(.):41154476-41157016	3.8141
MACS_peak_6168	chr12(.):41161831-41166137	2.8069
MACS_peak_6169	chr12(.):41177757-41178824	0.7946
MACS_peak_6171	chr12(.):41285971-41286873	0.575
MACS_peak_6172	chr12(.):41300500-41301624	0.8868
MACS_peak_6173	chr12(.):41533476-41534674	0.546
MACS_peak_6174_1	chr12(.):41831049-41832311	0.7007
MACS_peak_6175	chr12(.):41833017-41834721	0.5179
MACS_peak_6176	chr12(.):41866760-41867824	0.3697
MACS_peak_6178	chr12(.):42311128-42312778	0.5621
MACS_peak_6179	chr12(.):42491514-42492438	0.2736
MACS_peak_6180_1	chr12(.):42537415-42537672	0.3644
MACS_peak_6180_2	chr12(.):42537673-42539369	1.3347
MACS_peak_6181_1	chr12(.):42630975-42631088	0.277
MACS_peak_6181_2	chr12(.):42631089-42631150	0.4055
MACS_peak_6181_3	chr12(.):42631154-42633088	1.5496
MACS_peak_6181_4	chr12(.):42633089-42633150	0.1184
MACS_peak_6181_5	chr12(.):42633154-42633380	0.1539
MACS_peak_6182	chr12(.):42692619-42694530	1.8771
MACS_peak_6183_1	chr12(.):42719076-42720931	1.9897
MACS_peak_6183_2	chr12(.):42720946-42721396	0.3488
MACS_peak_6184	chr12(.):42753222-42755641	1.4014
MACS_peak_6185	chr12(.):42862027-42863930	0.8088
MACS_peak_6186_1	chr12(.):42876682-42876796	0.1205
MACS_peak_6186_2	chr12(.):42876797-42878415	0.6394
MACS_peak_6186_3	chr12(.):42878416-42878796	0.5142
MACS_peak_6186_4	chr12(.):42878797-42878997	0.1594
MACS_peak_6187	chr12(.):42940081-42941009	1.206
MACS_peak_6191	chr12(.):43404728-43405877	0.4506
MACS_peak_6192	chr12(.):43797461-43798553	0.5217
MACS_peak_6193_1	chr12(.):44151746-44153560	4.0255
MACS_peak_6193_2	chr12(.):44153596-44153745	1.1303
MACS_peak_6193_3	chr12(.):44153746-44154390	0.8319
MACS_peak_6194	chr12(.):44155978-44157042	0.4419
MACS_peak_6195_1	chr12(.):44199178-44201177	3.3575
MACS_peak_6195_2	chr12(.):44201178-44201257	0.0
MACS_peak_6196_1	chr12(.):44228983-44230845	2.1224
MACS_peak_6197	chr12(.):44366943-44368250	0.3482
MACS_peak_6198	chr12(.):44382526-44383540	0.8246
MACS_peak_6199	chr12(.):44414347-44416188	0.8843
MACS_peak_6200	chr12(.):44577760-44579327	0.5626
MACS_peak_6201	chr12(.):44700817-44702392	0.7542
MACS_peak_6202	chr12(.):45241197-45242524	0.6461
MACS_peak_6203_1	chr12(.):45608694-45608768	0.1635
MACS_peak_6203_2	chr12(.):45608789-45608874	0.2238
MACS_peak_6203_3	chr12(.):45608875-45610768	3.6573
MACS_peak_6203_4	chr12(.):45610789-45610874	0.7509
MACS_peak_6203_5	chr12(.):45610875-45612188	0.8732
MACS_peak_6204	chr12(.):45617034-45618722	0.9927
MACS_peak_6205	chr12(.):45637635-45639197	0.7152
MACS_peak_6207	chr12(.):45855824-45857227	0.4437
MACS_peak_6208	chr12(.):46062201-46065006	0.6299
MACS_peak_6209_1	chr12(.):46119387-46120703	1.0929
MACS_peak_6209_2	chr12(.):46120704-46122618	6.1488
MACS_peak_6209_3	chr12(.):46122619-46122703	1.2154
MACS_peak_6209_4	chr12(.):46122704-46124618	6.0081
MACS_peak_6209_5	chr12(.):46124619-46127828	1.6441
MACS_peak_6210	chr12(.):46130311-46132709	0.7196
MACS_peak_6211	chr12(.):46272201-46273789	2.1231
MACS_peak_6213_1	chr12(.):46382824-46383400	0.7947
MACS_peak_6213_2	chr12(.):46383401-46385400	6.5764
MACS_peak_6213_3	chr12(.):46385401-46386742	4.9755
MACS_peak_6214	chr12(.):46501711-46504103	0.9875
MACS_peak_6215	chr12(.):46607845-46614362	1.7363
MACS_peak_6216_1	chr12(.):46660008-46662207	2.0008
MACS_peak_6216_2	chr12(.):46662208-46663806	3.1969
MACS_peak_6217	chr12(.):46754275-46756057	0.4074
MACS_peak_6218	chr12(.):46762152-46763589	0.357
MACS_peak_6219_1	chr12(.):46763930-46765644	2.0841
MACS_peak_6219_2	chr12(.):46765645-46767644	4.1799
MACS_peak_6219_3	chr12(.):46767645-46767998	0.19
MACS_peak_6220	chr12(.):46776336-46778977	5.3486
MACS_peak_6221	chr12(.):46779122-46785835	1.9893
MACS_peak_6223	chr12(.):46792730-46794098	0.3797
MACS_peak_6224	chr12(.):46797361-46798794	0.2367
MACS_peak_6225	chr12(.):46863323-46864458	0.5135
MACS_peak_6226	chr12(.):46892715-46895192	1.913
MACS_peak_6227	chr12(.):46909736-46912874	1.8451
MACS_peak_6228	chr12(.):46916589-46919039	2.1788
MACS_peak_6229	chr12(.):46939996-46941781	0.3742
MACS_peak_6230	chr12(.):46942399-46945101	2.1324
MACS_peak_6231	chr12(.):46949108-46950426	0.7009
MACS_peak_6232	chr12(.):46978875-46980567	0.8247
MACS_peak_6233	chr12(.):47058209-47059498	0.6792
MACS_peak_6234	chr12(.):47600234-47602815	1.5225
MACS_peak_6235_1	chr12(.):47609089-47609225	0.186
MACS_peak_6235_2	chr12(.):47609226-47611050	3.1617
MACS_peak_6235_3	chr12(.):47611051-47611225	0.5377
MACS_peak_6235_4	chr12(.):47611226-47611601	0.137
MACS_peak_6236	chr12(.):47662278-47663389	0.4363
MACS_peak_6237	chr12(.):47710539-47711714	0.513
MACS_peak_6238	chr12(.):47754195-47756043	1.3825
MACS_peak_6240_1	chr12(.):48098927-48100843	2.3928
MACS_peak_6240_2	chr12(.):48100844-48101288	0.2401
MACS_peak_6241	chr12(.):48134668-48135976	0.5266
MACS_peak_6242	chr12(.):48140453-48141793	0.4522
MACS_peak_6243	chr12(.):48147994-48150355	2.1754
MACS_peak_6244_1	chr12(.):48166601-48167965	2.1965
MACS_peak_6244_2	chr12(.):48167966-48168238	0.2354
MACS_peak_6245	chr12(.):48196135-48197179	0.2705
MACS_peak_6246	chr12(.):48200936-48209753	5.1539
MACS_peak_6247_1	chr12(.):48210304-48212762	1.4859
MACS_peak_6247_2	chr12(.):48212763-48214710	2.6311
MACS_peak_6248	chr12(.):48217627-48218667	0.5199
MACS_peak_6249	chr12(.):48261610-48265155	1.1073
MACS_peak_6250	chr12(.):48276423-48278626	0.9404
MACS_peak_6251	chr12(.):48284421-48289175	1.3423
MACS_peak_6252	chr12(.):48293455-48295054	0.4014
MACS_peak_6253_1	chr12(.):48296613-48297813	0.8444
MACS_peak_6253_2	chr12(.):48297814-48299214	1.443
MACS_peak_6254_1	chr12(.):48357001-48358328	2.3511
MACS_peak_6254_2	chr12(.):48358329-48358437	0.1865
MACS_peak_6255_1	chr12(.):48498370-48498640	0.3295
MACS_peak_6255_2	chr12(.):48498655-48500640	8.1811
MACS_peak_6255_3	chr12(.):48500655-48501321	0.6014
MACS_peak_6256_1	chr12(.):48512422-48514011	1.0954
MACS_peak_6256_2	chr12(.):48514012-48514164	0.1713
MACS_peak_6257_1	chr12(.):48550250-48550376	0.0713
MACS_peak_6257_2	chr12(.):48550377-48552150	2.3803
MACS_peak_6259	chr12(.):48590784-48593152	3.1796
MACS_peak_6260_1	chr12(.):48743804-48744028	0.0742
MACS_peak_6260_2	chr12(.):48744029-48745554	1.5202
MACS_peak_6261_1	chr12(.):49074979-49075034	0.052
MACS_peak_6261_2	chr12(.):49075035-49076727	2.1297
MACS_peak_6262_1	chr12(.):49109388-49109780	0.3588
MACS_peak_6262_2	chr12(.):49109781-49111780	5.0156
MACS_peak_6262_3	chr12(.):49111781-49112092	0.0895
MACS_peak_6263	chr12(.):49137388-49139503	0.8657
MACS_peak_6264	chr12(.):49157892-49160488	0.5167
MACS_peak_6265_1	chr12(.):49182094-49183819	1.2547
MACS_peak_6265_2	chr12(.):49183820-49184161	0.1765
MACS_peak_6266	chr12(.):49207821-49209567	1.4825
MACS_peak_6267	chr12(.):49217678-49218982	0.5705
MACS_peak_6268_1	chr12(.):49244663-49244956	0.1102
MACS_peak_6268_2	chr12(.):49244957-49246956	2.9426
MACS_peak_6268_3	chr12(.):49246957-49247788	0.4877
MACS_peak_6269_1	chr12(.):49258763-49260374	1.2951
MACS_peak_6270_1	chr12(.):49317978-49318329	0.2023
MACS_peak_6270_2	chr12(.):49318330-49319663	2.2818
MACS_peak_6270_3	chr12(.):49319664-49320023	0.1744
MACS_peak_6271_1	chr12(.):49350464-49351731	1.2519
MACS_peak_6273_1	chr12(.):49410907-49411591	0.4596
MACS_peak_6273_2	chr12(.):49411592-49413591	4.3842
MACS_peak_6273_3	chr12(.):49413592-49413838	0.0542
MACS_peak_6274	chr12(.):49452543-49455467	2.8442
MACS_peak_6275_1	chr12(.):49462629-49462774	0.2174
MACS_peak_6275_2	chr12(.):49462775-49464693	1.3317
MACS_peak_6276_1	chr12(.):49503769-49505358	1.029
MACS_peak_6277_1	chr12(.):49523301-49524303	1.4715
MACS_peak_6277_2	chr12(.):49524304-49526303	5.9752
MACS_peak_6277_3	chr12(.):49526304-49527450	1.036
MACS_peak_6278_1	chr12(.):49581579-49581860	0.4452
MACS_peak_6278_2	chr12(.):49581861-49583480	2.1393
MACS_peak_6279	chr12(.):49627771-49629321	1.7255
MACS_peak_6280_1	chr12(.):49657799-49657863	0.1548
MACS_peak_6280_2	chr12(.):49657864-49659863	4.198
MACS_peak_6280_3	chr12(.):49659864-49660058	0.0912
MACS_peak_6281_1	chr12(.):49715974-49717969	2.2099
MACS_peak_6282_1	chr12(.):49759632-49759686	0.0047
MACS_peak_6282_2	chr12(.):49759687-49761686	4.9807
MACS_peak_6282_3	chr12(.):49761687-49764970	3.4729
MACS_peak_6283	chr12(.):49822040-49823909	1.2716
MACS_peak_6284	chr12(.):49880722-49882403	0.5103
MACS_peak_6285	chr12(.):49895040-49896726	0.5383
MACS_peak_6286_1	chr12(.):49960964-49961221	0.2535
MACS_peak_6286_2	chr12(.):49961222-49962910	2.4186
MACS_peak_6287_1	chr12(.):50015534-50016401	1.0826
MACS_peak_6287_2	chr12(.):50016402-50017408	2.9393
MACS_peak_6288	chr12(.):50054601-50055889	0.4665
MACS_peak_6289	chr12(.):50055927-50059355	1.689
MACS_peak_6291	chr12(.):50092239-50093701	1.0999
MACS_peak_6292_1	chr12(.):50100644-50101683	0.9869
MACS_peak_6293_1	chr12(.):50134827-50136291	4.2809
MACS_peak_6293_2	chr12(.):50136292-50136590	0.4956
MACS_peak_6293_3	chr12(.):50136591-50136855	0.4564
MACS_peak_6294	chr12(.):50143712-50145167	0.3047
MACS_peak_6295	chr12(.):50146830-50148613	0.5116
MACS_peak_6296_1	chr12(.):50235494-50235911	0.4824
MACS_peak_6296_2	chr12(.):50235912-50237523	2.6616
MACS_peak_6297	chr12(.):50400035-50401010	0.3484
MACS_peak_6298_1	chr12(.):50418307-50420061	2.2945
MACS_peak_6299_1	chr12(.):50478126-50479981	1.8685
MACS_peak_6299_2	chr12(.):50479982-50481129	0.8179
MACS_peak_6300_1	chr12(.):50502570-50504898	4.4988
MACS_peak_6300_2	chr12(.):50504899-50506898	3.0729
MACS_peak_6300_3	chr12(.):50506899-50507211	0.2553
MACS_peak_6301_1	chr12(.):50560289-50561865	0.8263
MACS_peak_6302	chr12(.):50581937-50583525	0.5602
MACS_peak_6303	chr12(.):50617822-50619036	0.3953
MACS_peak_6304_1	chr12(.):50676683-50678121	1.0375
MACS_peak_6305_1	chr12(.):50793695-50795590	2.8084
MACS_peak_6305_2	chr12(.):50795591-50796011	0.5834
MACS_peak_6306_1	chr12(.):50898123-50899766	1.5462
MACS_peak_6306_2	chr12(.):50899767-50899868	0.301
MACS_peak_6307	chr12(.):50907953-50909443	0.3719
MACS_peak_6308	chr12(.):50910636-50912414	0.7426
MACS_peak_6309	chr12(.):51145633-51146635	0.5295
MACS_peak_6310_1	chr12(.):51156940-51158787	3.46
MACS_peak_6310_2	chr12(.):51158788-51159870	0.9337
MACS_peak_6311	chr12(.):51279358-51281721	1.0541
MACS_peak_6312	chr12(.):51294095-51296379	1.6608
MACS_peak_6313	chr12(.):51312175-51313962	0.9893
MACS_peak_6314_1	chr12(.):51314063-51317532	2.9156
MACS_peak_6314_2	chr12(.):51317533-51319532	6.7408
MACS_peak_6314_3	chr12(.):51319533-51322747	1.6023
MACS_peak_6315	chr12(.):51372332-51374504	1.0757
MACS_peak_6316_1	chr12(.):51417492-51418923	2.0952
MACS_peak_6316_2	chr12(.):51418924-51419198	0.503
MACS_peak_6316_3	chr12(.):51419199-51420777	1.8945
MACS_peak_6317_1	chr12(.):51441083-51443082	4.6307
MACS_peak_6317_2	chr12(.):51443083-51443742	0.6415
MACS_peak_6318_1	chr12(.):51476469-51477767	1.2513
MACS_peak_6319	chr12(.):51519993-51521916	0.9008
MACS_peak_6320_1	chr12(.):51566082-51567297	0.6267
MACS_peak_6321_1	chr12(.):51611044-51612476	1.8039
MACS_peak_6321_2	chr12(.):51612477-51613249	0.7991
MACS_peak_6322_1	chr12(.):51631371-51631506	0.076
MACS_peak_6322_2	chr12(.):51631507-51633506	4.1482
MACS_peak_6322_3	chr12(.):51633507-51633821	0.3638
MACS_peak_6323_1	chr12(.):51712018-51716937	3.1134
MACS_peak_6323_2	chr12(.):51716938-51718749	8.0702
MACS_peak_6324	chr12(.):51719433-51722197	3.14
MACS_peak_6325	chr12(.):51762176-51763822	0.8101
MACS_peak_6326_1	chr12(.):51784851-51786199	0.8688
MACS_peak_6326_2	chr12(.):51786200-51787009	0.837
MACS_peak_6329	chr12(.):52418486-52419990	0.5891
MACS_peak_6331	chr12(.):52429902-52430938	0.343
MACS_peak_6333_1	chr12(.):52443772-52444189	0.1331
MACS_peak_6333_2	chr12(.):52444190-52446189	1.1924
MACS_peak_6333_3	chr12(.):52446190-52446711	0.189
MACS_peak_6334_1	chr12(.):52462757-52464756	3.9996
MACS_peak_6334_2	chr12(.):52464757-52464996	0.1898
MACS_peak_6335	chr12(.):52497659-52499622	1.2447
MACS_peak_6337_1	chr12(.):53399166-53401060	4.0379
MACS_peak_6337_2	chr12(.):53401061-53401642	0.5962
MACS_peak_6339_1	chr12(.):53447022-53447221	0.065
MACS_peak_6339_2	chr12(.):53447222-53448675	0.7363
MACS_peak_6340_1	chr12(.):53472204-53474149	2.095
MACS_peak_6341_1	chr12(.):53496093-53496272	0.1458
MACS_peak_6341_2	chr12(.):53496273-53498272	0.8904
MACS_peak_6341_3	chr12(.):53498273-53498666	0.1566
MACS_peak_6342_1	chr12(.):53573162-53573429	0.158
MACS_peak_6342_2	chr12(.):53573430-53573533	0.2164
MACS_peak_6342_3	chr12(.):53573534-53575429	4.8131
MACS_peak_6342_4	chr12(.):53575430-53575533	0.1904
MACS_peak_6342_5	chr12(.):53575534-53575838	0.4486
MACS_peak_6343_1	chr12(.):53580607-53599999	6.6031
MACS_peak_6343_2	chr12(.):53600000-53601999	12.8639
MACS_peak_6343_3	chr12(.):53602000-53604053	3.4121
MACS_peak_6344_1	chr12(.):53614084-53615149	1.3185
MACS_peak_6344_2	chr12(.):53615150-53615995	2.4094
MACS_peak_6345_1	chr12(.):53625102-53627035	1.1567
MACS_peak_6345_2	chr12(.):53627036-53627270	0.1787
MACS_peak_6346_1	chr12(.):53645153-53646368	1.9027
MACS_peak_6346_2	chr12(.):53646369-53646874	0.6494
MACS_peak_6346_3	chr12(.):53646875-53646972	0.1234
MACS_peak_6347_1	chr12(.):53661276-53662967	2.8315
MACS_peak_6348_1	chr12(.):53688501-53690233	1.6932
MACS_peak_6348_2	chr12(.):53690234-53690331	0.0516
MACS_peak_6349_1	chr12(.):53692469-53694468	1.5564
MACS_peak_6349_2	chr12(.):53694469-53694712	0.1664
MACS_peak_6350	chr12(.):53701476-53703179	1.0806
MACS_peak_6351_1	chr12(.):53713375-53714411	0.3649
MACS_peak_6351_2	chr12(.):53714412-53716181	3.4845
MACS_peak_6352	chr12(.):53717162-53719965	2.6484
MACS_peak_6354	chr12(.):53763687-53766058	3.6045
MACS_peak_6355	chr12(.):53767091-53768392	0.6764
MACS_peak_6356_1	chr12(.):53772130-53772977	2.4206
MACS_peak_6356_2	chr12(.):53772978-53773426	16.0313
MACS_peak_6356_3	chr12(.):53773427-53774977	3.3774
MACS_peak_6356_4	chr12(.):53774978-53775426	1.0843
MACS_peak_6356_5	chr12(.):53775427-53776637	0.9186
MACS_peak_6357_1	chr12(.):53834445-53836431	1.6724
MACS_peak_6357_2	chr12(.):53836432-53836573	0.1014
MACS_peak_6358_1	chr12(.):53845116-53846884	1.9294
MACS_peak_6358_2	chr12(.):53846885-53876431	1.5182
MACS_peak_6358_1	chr12(.):53845116-53846884	1.9294
MACS_peak_6358_2	chr12(.):53846885-53876431	1.5182
MACS_peak_6359	chr12(.):53886290-53888428	1.1897
MACS_peak_6360_1	chr12(.):53892244-53892443	0.1447
MACS_peak_6360_2	chr12(.):53892444-53893703	0.7756
MACS_peak_6360_3	chr12(.):53893704-53894375	2.6704
MACS_peak_6360_4	chr12(.):53894376-53894443	1.8343
MACS_peak_6360_5	chr12(.):53894444-53895703	6.5325
MACS_peak_6360_6	chr12(.):53895704-53896221	0.381
MACS_peak_6361	chr12(.):53937151-53938312	0.9193
MACS_peak_6362	chr12(.):53944423-53947235	1.3681
MACS_peak_6363	chr12(.):54011939-54012969	0.3351
MACS_peak_6364_1	chr12(.):54019137-54019198	0.1482
MACS_peak_6364_2	chr12(.):54019199-54020948	3.4413
MACS_peak_6365_1	chr12(.):54068678-54069108	0.4363
MACS_peak_6365_2	chr12(.):54069109-54069511	2.6294
MACS_peak_6365_3	chr12(.):54069512-54070981	2.8337
MACS_peak_6366	chr12(.):54115816-54117708	0.5716
MACS_peak_6367_1	chr12(.):54119774-54120306	0.1508
MACS_peak_6367_2	chr12(.):54120307-54122121	1.1526
MACS_peak_6368	chr12(.):54216943-54219623	1.6607
MACS_peak_6369_1	chr12(.):54474731-54476394	0.9928
MACS_peak_6372_1	chr12(.):54672602-54672914	0.6605
MACS_peak_6372_2	chr12(.):54672915-54673486	4.8885
MACS_peak_6372_3	chr12(.):54673532-54674914	10.7084
MACS_peak_6372_4	chr12(.):54674915-54675486	2.1691
MACS_peak_6372_5	chr12(.):54675532-54676010	0.4902
MACS_peak_6373_1	chr12(.):54718030-54719877	1.6951
MACS_peak_6374	chr12(.):54751767-54753992	2.4483
MACS_peak_6375_1	chr12(.):54890719-54891566	0.6498
MACS_peak_6375_2	chr12(.):54891567-54892493	2.4145
MACS_peak_6375_3	chr12(.):54892494-54892900	0.4223
MACS_peak_6376	chr12(.):55142772-55144109	0.7656
MACS_peak_6377	chr12(.):55147424-55149009	0.9504
MACS_peak_6378	chr12(.):55352236-55354548	3.0606
MACS_peak_6379_1	chr12(.):55377612-55379455	2.058
MACS_peak_6381	chr12(.):55453704-55455435	1.4893
MACS_peak_6382	chr12(.):55729289-55730619	0.8303
MACS_peak_6384	chr12(.):56039768-56041025	0.6771
MACS_peak_6385	chr12(.):56067130-56068257	0.4864
MACS_peak_6386_1	chr12(.):56109186-56110818	3.28
MACS_peak_6386_2	chr12(.):56110819-56111015	0.2859
MACS_peak_6387_1	chr12(.):56121713-56121909	0.2636
MACS_peak_6387_2	chr12(.):56121910-56123909	1.7812
MACS_peak_6387_3	chr12(.):56123910-56124138	0.2409
MACS_peak_6388	chr12(.):56130871-56133085	1.0846
MACS_peak_6390_1	chr12(.):56210549-56210804	0.7109
MACS_peak_6390_2	chr12(.):56210805-56212539	2.7799
MACS_peak_6390_3	chr12(.):56212540-56212804	0.1722
MACS_peak_6390_4	chr12(.):56212805-56212887	0.0059
MACS_peak_6391_1	chr12(.):56222523-56224390	1.6526
MACS_peak_6391_2	chr12(.):56224420-56224594	0.1439
MACS_peak_6392_1	chr12(.):56319785-56319908	0.0318
MACS_peak_6392_2	chr12(.):56319909-56320696	1.0075
MACS_peak_6392_3	chr12(.):56320697-56321908	6.3433
MACS_peak_6392_4	chr12(.):56321909-56322696	2.8574
MACS_peak_6392_5	chr12(.):56322697-56323944	2.1028
MACS_peak_6392_6	chr12(.):56323945-56324810	0.6349
MACS_peak_6392_7	chr12(.):56324811-56325887	0.6796
MACS_peak_6393_1	chr12(.):56359642-56360825	1.1651
MACS_peak_6393_2	chr12(.):56360826-56361353	1.3249
MACS_peak_6394_1	chr12(.):56366261-56366860	0.5785
MACS_peak_6394_2	chr12(.):56366861-56368710	2.5029
MACS_peak_6395_1	chr12(.):56390053-56391595	1.4294
MACS_peak_6396	chr12(.):56400511-56401941	1.1732
MACS_peak_6397_1	chr12(.):56434878-56436684	2.829
MACS_peak_6397_2	chr12(.):56436685-56436932	0.1587
MACS_peak_6399_1	chr12(.):56497279-56499101	2.7358
MACS_peak_6399_2	chr12(.):56499102-56499936	0.835
MACS_peak_6400_1	chr12(.):56509028-56509372	0.2847
MACS_peak_6400_2	chr12(.):56509373-56511028	6.8823
MACS_peak_6400_3	chr12(.):56511029-56511372	2.0063
MACS_peak_6400_4	chr12(.):56511373-56513028	2.7308
MACS_peak_6400_5	chr12(.):56513029-56513640	0.7618
MACS_peak_6401_1	chr12(.):56519458-56520984	2.2188
MACS_peak_6401_2	chr12(.):56520985-56522984	1.8016
MACS_peak_6401_3	chr12(.):56522985-56523879	1.0658
MACS_peak_6402_1	chr12(.):56544718-56545333	1.2913
MACS_peak_6402_2	chr12(.):56545334-56547030	5.8485
MACS_peak_6403_1	chr12(.):56550614-56551098	0.2389
MACS_peak_6403_2	chr12(.):56551099-56553098	5.2096
MACS_peak_6403_3	chr12(.):56553099-56554231	0.9887
MACS_peak_6404_1	chr12(.):56581834-56582350	0.7807
MACS_peak_6404_2	chr12(.):56582351-56584350	3.2862
MACS_peak_6404_3	chr12(.):56584351-56584985	0.945
MACS_peak_6405_1	chr12(.):56613868-56614703	1.4646
MACS_peak_6405_2	chr12(.):56614735-56616703	3.1998
MACS_peak_6406_1	chr12(.):56617194-56618925	1.4127
MACS_peak_6407_1	chr12(.):56651335-56653124	2.2964
