Gene,Protein_Acc,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage,logpval,logadjpval,TF_1639
FYN,P06241,R1_p300-IgG,1.201170962268486,0.42006246320102836,2.85950559141878,14,0.012611205236080725,0.03695927707391274,NA,0.75,0.5,1.8992434064985422,1.4322765321997952,NA
FYN,P06241,R2_p300-IgG,0.8730306901052411,0.42006246320102836,2.0783354062451345,14,0.05655164053317052,0.12728442639881804,NA,0.75,0.5,1.2475547919026464,0.8952247302254337,NA
FYN,P06241,R3_p300-IgG,1.4293020576655369,0.3429795649797184,4.167309669746817,14,9.490235396900637e-4,0.003904824128438319,NA,0.275,0.275,3.022723015148354,2.4083985217786905,NA
GSN,P06396,R1_p300-IgG,-0.09185681417790773,0.19928730385078153,-0.4609265738608541,17,0.6506933263022394,0.7539473771110233,NA,0.44999999999999996,0.05,0.1866236474923229,0.12265896530773857,NA
GSN,P06396,R2_p300-IgG,0.09522346769688816,0.19928730385078156,0.4778200410006436,17,0.6388644598336359,0.7583939394154129,NA,0.675,0.275,0.19459127109066993,0.120105146251425,NA
GSN,P06396,R3_p300-IgG,-0.21100316725374446,0.21525489012362228,-0.98024796153325,17,0.34070897811731626,0.49394579363739044,NA,0.9,0.425,0.46761642206630477,0.30632070859833577,NA
RB1,P06400,R1_p300-IgG,0.7860176786698766,0.10727580115965583,7.3270734888296625,18,8.367181489887798e-7,1.0169343656940555e-5,NA,0.6041666666666667,0.04861111111111111,6.0774208107678485,4.992707076120263,NA
RB1,P06400,R2_p300-IgG,0.6591031475831433,0.10727580115965583,6.144005828511286,18,8.402762662784724e-6,6.184433319809557e-5,NA,0.6180555555555556,0.0625,5.0755779029923644,4.208700088654865,NA
RB1,P06400,R3_p300-IgG,0.6778342757943541,0.10727580115965579,6.318613037301403,18,5.907644553104774e-6,4.8554372147905906e-5,NA,0.7708333333333334,0.2152777777777778,5.228585642891077,4.3137716573272025,NA
CDK1,P06493,R1_p300-IgG,0.14344197569416028,0.06995028393082592,2.0506274976097387,18,0.055153573903951036,0.12223398728450165,NA,0.5147058823529411,0.04411764705882353,1.2584263404046525,0.9128080212797242,NA
CDK1,P06493,R2_p300-IgG,0.046925221954874835,0.06995028393082592,0.6708367617389424,18,0.5108415163368631,0.6557017021693953,NA,0.47058823529411764,0,0.29171381465192225,0.1832936889248891,NA
CDK1,P06493,R3_p300-IgG,0.07351972995678582,0.06995028393082589,1.0510283279120034,18,0.30715215548163344,0.4561036951511537,NA,0.5882352941176471,0.11029411764705882,0.512646432613685,0.3409364092822908,NA
S100A9,P06702,R1_p300-IgG,-1.533084008025664,1.07345500045216,-1.4281772476535108,14,0.17516853674546962,0.2977315514741465,NA,0.78125,0.34375,0.7565438978535772,0.5261751394713863,NA
S100A9,P06702,R2_p300-IgG,-1.6182866672513083,1.0734550004521601,-1.5075496099693555,14,0.15390043114549856,0.2764048738972351,NA,0.5625,0.125,0.8127601635093358,0.5584543032370132,NA
S100A9,P06702,R3_p300-IgG,-0.49630431157326216,0.8764723376489594,-0.5662521111670722,14,0.5801867816167989,0.7131462524039821,NA,0.28125,0.03125,0.23643216994265873,0.1468213956761017,NA
S100A6,P06703,R1_p300-IgG,-4.8209878900206675,1.1315173686593631,-4.260639759982331,1,0.14676239870136376,0.25969342784674354,NA,0.75,0,0.8333851986995948,0.5855390410753949,NA
EIF4E,P06730,R1_p300-IgG,0.48692316997324236,0.1445244103201181,3.3691413713068905,18,0.0034171414092551977,0.01255600796889119,NA,0.7083333333333333,0.20833333333333334,2.466337048714116,1.9011484173392799,NA
EIF4E,P06730,R2_p300-IgG,0.22679997993991508,0.14452441032011806,1.5692849355867193,18,0.13399328002947564,0.24828563469711498,NA,0.6458333333333333,0.08333333333333333,0.8729169816299562,0.6050484071158009,NA
EIF4E,P06730,R3_p300-IgG,0.12613491355116846,0.144524410320118,0.8727585414241286,18,0.39428855031373833,0.5464975847573202,NA,0.6666666666666667,0.16666666666666666,0.40418583415619763,0.2624117530718011,NA
ENO1,P06733,R1_p300-IgG,-0.9752442168719307,0.3413805294910483,-2.8567657866307914,18,0.010478059001559625,0.031869955722406466,NA,0.575,0.1,1.9797191603851498,1.496618539900221,NA
ENO1,P06733,R2_p300-IgG,-0.5571523789473877,0.34138052949104825,-1.6320566957290323,18,0.12003858023754344,0.22911928178120325,NA,0.575,0.10833333333333334,0.9206791498570391,0.6399383607503334,NA
ENO1,P06733,R3_p300-IgG,-0.3189382732366426,0.34138052949104813,-0.9342602922086275,18,0.3625344494803633,0.5176529601111066,NA,0.7333333333333334,0.25833333333333336,0.440650718725081,0.2859612982060169,NA
NPM1,P06748,R1_p300-IgG,0.2002919789262637,0.07982378822985917,2.5091765671344293,18,0.02188630512540235,0.057673988210928215,NA,0.6019736842105263,0.09210526315789473,1.6598275504052145,1.239020015675791,NA
NPM1,P06748,R2_p300-IgG,0.6610483990632813,0.07982378822985915,8.28134587097944,18,1.492817889303666e-7,1.7113924712266325e-6,NA,0.6546052631578947,0.14473684210526316,6.825993169163414,5.766650382894769,NA
NPM1,P06748,R3_p300-IgG,0.8120757999874034,0.07982378822985912,10.173355812793108,18,6.850860767571021e-9,1.1850913076468405e-7,NA,0.6348684210526316,0.13486842105263158,8.164254858708913,6.926248187308296,NA
EPHX1,P07099,R1_p300-IgG,-1.0694609244466238,0.3328715751141197,-3.2128334300697685,6,0.018301582686340634,0.04989187745981573,NA,0.8125,0.1875,1.737511351678149,1.3019701530041667,NA
EPHX1,P07099,R2_p300-IgG,-0.366704008470888,0.20758189797880378,-1.766550995252641,6,0.12773217986985785,0.2393352453773304,NA,0.5625,0.4375,0.8936996761170516,0.6209933408944648,NA
LDHB,P07195,R1_p300-IgG,-0.7579202882039475,0.325618959544593,-2.327629476072174,18,0.031795705916901174,0.0784445782933567,NA,0.4,0,1.497631528522431,1.1054370673561476,NA
LDHB,P07195,R2_p300-IgG,-0.5264275399547946,0.32561895954459297,-1.6166980592624285,18,0.12333389397894035,0.2338324213511079,NA,0.475,0.075,0.9089175564520727,0.6310952731669179,NA
LDHB,P07195,R3_p300-IgG,-0.20321784792694775,0.32561895954459286,-0.6240970986798988,18,0.5403936682817898,0.6799164813415969,NA,0.65,0.25,0.26728974818884726,0.16754443129396324,NA
CENPB,P07199,R1_p300-IgG,-0.054806272681428236,0.1948241150670762,-0.28131154432580857,11,0.7836927699216378,0.8569097415060124,NA,0.375,0.041666666666666664,0.10585415986423381,0.0670649200023778,CENPB
CENPB,P07199,R2_p300-IgG,-0.24245231258296723,0.21043409525774942,-1.1521531826199571,11,0.2736832237526181,0.4253185233993389,NA,0.7083333333333333,0.2916666666666667,0.5627518231779803,0.37128570255534493,CENPB
PROS1,P07225,R2_p300-IgG,0.48637854238084277,1.379862750989202,0.3524832756244529,2,0.7581554702328337,0.849732955379777,NA,0.625,0,0.12024172716371552,0.07071753808206063,NA
P4HB,P07237,R1_p300-IgG,-0.3264523283009605,0.05362102405400542,-6.0881405019823545,18,9.413368710742276e-6,8.075903654102875e-5,NA,0.6006944444444444,0.041666666666666664,5.026254930167309,4.092808870850373,NA
P4HB,P07237,R2_p300-IgG,-0.20211839022791833,0.05362102405400542,-3.7693869856784348,18,0.0014039692705707374,0.0055495240770143004,NA,0.5659722222222222,0.010416666666666666,2.8526423977387,2.255744260046525,NA
P4HB,P07237,R3_p300-IgG,-0.16698277008389395,0.0536210240540054,-3.1141287028706164,18,0.005991196837753954,0.019199722940775037,NA,0.7048611111111112,0.13194444444444445,2.2224864116488163,1.7167050382839883,NA
H1-0,P07305,R1_p300-IgG,-1.9646805077637324,1.4570982565239528,-1.3483514230884235,1,0.40624830351645347,0.5535370344715744,NA,0.625,0,0.3912084396130231,0.2568533172810374,NA
CTSD,P07339,R1_p300-IgG,-2.030436640118259,0.7219991020987025,-2.8122426111281835,17,0.011992270636283386,0.03530643653166662,NA,0.5416666666666667,0.125,1.9210985790825406,1.452146113440305,NA
CTSD,P07339,R2_p300-IgG,-1.99481943866531,0.6684412807407131,-2.9842852261530153,17,0.008329010886116706,0.026085753243327216,NA,0.41666666666666663,0.08333333333333333,2.079406570286746,1.583596618220983,NA
CTSD,P07339,R3_p300-IgG,-1.1059174847350306,0.668441280740713,-1.6544721527514603,17,0.1163754150501588,0.21492698229498305,NA,0.5,0.16666666666666666,0.9341387571068652,0.6677090590258936,NA
ANXA2,P07355,R1_p300-IgG,-0.4439537413304315,0.060186785699228154,-7.376266005448515,18,7.633148348951124e-7,9.428305713101845e-6,NA,0.5905172413793103,0.05603448275862069,6.117296297096354,5.025566343907512,NA
ANXA2,P07355,R2_p300-IgG,-0.16739687509444934,0.06018678569922814,-2.781289499841094,18,0.012320551714582795,0.03624271007966801,NA,0.5603448275862069,0.04310344827586207,1.9093698440194815,1.4407793350393838,NA
ANXA2,P07355,R3_p300-IgG,-0.32449395080952126,0.060186785699228126,-5.39144842243474,18,4.0110374899926526e-5,2.481735555605941e-4,NA,0.6379310344827587,0.1206896551724138,4.396743278776058,3.60524449715627,NA
CAPN1,P07384,R1_p300-IgG,-0.5236853049654712,0.1910349186513128,-2.741306713257641,18,0.01341884008668659,0.038877656449845685,NA,0.675,0.075,1.8722850225964214,1.410299922284234,NA
CAPN1,P07384,R2_p300-IgG,-0.4828287159388649,0.19103491865131278,-2.5274369698879493,18,0.021069404462481733,0.056900455421925476,NA,0.675,0.075,1.6763477397745856,1.244884257569118,NA
CAPN1,P07384,R3_p300-IgG,-0.7375177325672579,0.19103491865131272,-3.8606435816763702,18,0.0011456141067553993,0.004621622721269645,NA,0.75,0.1375,2.9409616472286886,2.3352055103407627,NA
TUBB,P07437,R1_p300-IgG,0.13583979099118332,0.12124638366932342,1.1203615883642408,18,0.2772861290042212,0.42110629778095576,NA,0.625,0,0.5570718550799018,0.37560826351664983,NA
TUBB,P07437,R2_p300-IgG,-0.09677136477628936,0.12124638366932339,-0.7981381534662096,18,0.4351945699777455,0.5888855173667326,NA,0.625,0,0.3613165320677206,0.22996912627984467,NA
TUBB,P07437,R3_p300-IgG,-0.10877364450549182,0.12124638366932335,-0.897128979963241,18,0.3814927512639703,0.5343188093693161,NA,0.640625,0.015625,0.41851370965134616,0.27219953728720614,NA
CA3,P07451,R3_p300-IgG,-1.0075015515737273,0.9875282612853904,-1.0202255379125447,1,0.4936266783400951,0.6403786053911384,NA,0.625,0,0.30660137664339043,0.19356318599037317,NA
PRSS1,P07477,R1_p300-IgG,-0.4741441916646477,2.648875356690092,-0.1789983022293339,18,0.8599384252233682,0.91144353653159,NA,0,0,0.06553264473677074,0.04027023050028259,NA
PRSS1,P07477,R2_p300-IgG,-2.2956226918242644,2.6488753566900916,-0.8666405106704473,18,0.39754464119854993,0.553704785401189,NA,0,0,0.4006140963468171,0.25672172307584107,NA
PRSS1,P07477,R3_p300-IgG,-1.9553477447610155,2.6488753566900907,-0.7381803525871922,18,0.4699205227655887,0.6200929692273043,NA,0,0,0.32797558768779644,0.20754319276705585,NA
PFN1,P07737,R1_p300-IgG,-0.3731976757211479,0.07882078228007366,-4.734762392931672,18,1.6537163236862717e-4,9.737410402823513e-4,NA,0.6145833333333333,0.020833333333333332,3.7815389866962876,3.0115565253900707,NA
PFN1,P07737,R2_p300-IgG,-0.3902328517856414,0.07882078228007365,-4.950887830560069,18,1.0326522156378637e-4,5.714526546687726e-4,NA,0.5833333333333333,0,3.986045918810336,3.243019745439923,NA
PFN1,P07737,R3_p300-IgG,-0.3125273204118022,0.07882078228007362,-3.965037029210138,18,9.078493350767047e-4,0.0037729989976018016,NA,0.6770833333333333,0.07291666666666667,3.04198622017282,2.4233133101809456,NA
APRT,P07741,R1_p300-IgG,-0.09068594516800904,0.13556655521807362,-0.6689403962661055,17,0.5125160505725894,0.6456680610535744,NA,0.375,0.041666666666666664,0.29029252916790604,0.18999069609572078,NA
APRT,P07741,R2_p300-IgG,0.16247085672164088,0.13556655521807365,1.1984582514491773,17,0.24717967365357785,0.39686788789056127,NA,0.5416666666666667,0.20833333333333334,0.606987245488722,0.4013540401105567,NA
APRT,P07741,R3_p300-IgG,0.06571517543896455,0.1464286152907877,0.4487864295408583,17,0.6592537767918802,0.7752248839230762,NA,0.7083333333333333,0.2916666666666667,0.18094737350240897,0.11057229532644455,NA
EPRS1,P07814,R1_p300-IgG,-0.14210732388744185,0.04471022171535027,-3.1784079442095994,18,0.0052035953224232045,0.01776060617698361,NA,0.6527777777777778,0.030555555555555555,2.2836964853756863,1.7505422156505253,NA
EPRS1,P07814,R2_p300-IgG,-0.029680864831164583,0.044710221715350267,-0.663849645392707,18,0.5152003745106548,0.6596859353511516,NA,0.6666666666666667,0.03611111111111111,0.28802382994977443,0.18066277507446363,NA
EPRS1,P07814,R3_p300-IgG,-0.1712042698282873,0.04471022171535025,-3.829197513675226,18,0.0012287789112415126,0.0049151156449660505,NA,0.7138888888888889,0.09166666666666666,2.9105262507712495,2.308466259443287,NA
CTSB,P07858,R1_p300-IgG,-0.09152406349493312,0.31085754629408685,-0.29442445450028343,18,0.7718020594790667,0.8477888955811111,NA,0.675,0.275,0.11249406689030121,0.0717122761606161,NA
CTSB,P07858,R2_p300-IgG,0.5045035171130926,0.3108575462940868,1.6229411932493574,18,0.12198524738433791,0.23163349348522372,NA,0.525,0.125,0.9136926887267498,0.6351986427679787,NA
CTSB,P07858,R3_p300-IgG,-0.028893539240683497,0.3108575462940867,-0.09294784567767506,18,0.9269717262086694,0.9514490784074071,NA,0.5,0.1,0.03293351217569727,0.021614450212966214,NA
HSP90AA1,P07900,R1_p300-IgG,-0.20344247554804207,0.06669043065593781,-3.0505497347531145,18,0.006884187101234174,0.022388368342950243,NA,0.4375,0.10416666666666667,2.1621473347521865,1.6499775565091532,NA
HSP90AA1,P07900,R2_p300-IgG,-0.07329173460029959,0.06669043065593781,-1.098984275246602,18,0.28625748380481153,0.4387453312793446,NA,0.40104166666666663,0.06770833333333333,0.5432431504768687,0.35778749186037834,NA
HSP90AA1,P07900,R3_p300-IgG,-0.1046877886263815,0.06669043065593779,-1.5697572739704693,18,0.13388338830313318,0.24130970081262784,NA,0.5989583333333333,0.265625,0.8732733051077094,0.617425218809365,NA
HNRNPC,P07910,R1_p300-IgG,-0.5479036582437837,0.10223939436322016,-5.359026837515069,18,4.2970495639949036e-5,3.000812513198651e-4,NA,0.5694444444444444,0.004629629629629629,4.36682963695018,3.522761137872998,NA
HNRNPC,P07910,R2_p300-IgG,-0.7451078778685957,0.10223939436322015,-7.287874527322539,18,9.00441415874198e-7,8.24284679208221e-6,NA,0.5972222222222222,0.009259259259259259,6.045544537803046,5.083922772213999,NA
HNRNPC,P07910,R3_p300-IgG,-0.24148754731473066,0.10223939436322012,-2.3619813949289594,18,0.029646859631986544,0.07304490993593106,NA,0.5925925925925926,0.027777777777777776,1.5280213028639686,1.136410042067223,NA
YES1,P07947,R3_p300-IgG,0.6062569533882061,0.15325211617125775,3.9559450696962632,6,0.007486448953955005,0.023247394120176068,NA,0,0,2.125724132287205,1.6336257215978898,NA
LYN,P07948,R1_p300-IgG,0.43653139174018313,0.19294812422194793,2.262428792715506,18,0.03627723415372941,0.08731763443662822,NA,0.8641304347826086,0.47282608695652173,1.4403658317983408,1.058898038480936,NA
LYN,P07948,R2_p300-IgG,0.34640855465634973,0.19294812422194788,1.7953455419855577,18,0.08940733448526395,0.18268683559454266,NA,0.9021739130434783,0.5,1.0486268526154823,0.738292746761498,NA
LYN,P07948,R3_p300-IgG,0.8090967923053167,0.19294812422194782,4.193338471508613,18,5.462429883285047e-4,0.0024031782069738744,NA,0.5054347826086957,0.11413043478260869,3.2626141246664337,2.6192140230222574,NA
ERCC1,P07992,R1_p300-IgG,0.7483603223760363,0.2377070622299246,3.1482460611632024,12,0.008402252258577159,0.026454525062795695,NA,0.53125,0.28125,2.0756042838949686,1.5775000309362557,NA
ERCC1,P07992,R2_p300-IgG,0.405606948458809,0.23770706222992466,1.7063310810113055,12,0.11366870219519276,0.22004251661141996,NA,0.71875,0.46875,0.9443590985052472,0.6574933966971728,NA
THBS1,P07996,R1_p300-IgG,-0.08356344449165355,0.1780717946802748,-0.46926827823401485,14,0.6461024524610117,0.7503891270236315,NA,0.5694444444444444,0.125,0.1896986104715738,0.12471346741663783,NA
THBS1,P07996,R2_p300-IgG,0.04317431260296578,0.1780717946802748,0.24245452616729452,14,0.8119438443876017,0.8876866747909609,NA,0.5416666666666667,0.09722222222222222,0.09047400636958364,0.05174029933587101,NA
THBS1,P07996,R3_p300-IgG,-0.1953478677440006,0.25183154711296174,-0.7757084844353326,14,0.45082674778999055,0.6011023303866541,NA,0.9166666666666666,0.19444444444444445,0.3459903249396288,0.22105158833132882,NA
SP1,P08047,R1_p300-IgG,0.7211183850415093,0.23432319629812987,3.0774519827052416,18,0.006491536126072006,0.021349440581149216,NA,0.125,0.125,2.187652521668506,1.6706135002971765,C2H2 ZF
SP1,P08047,R2_p300-IgG,0.30912929039782666,0.23432319629812984,1.3192432302114934,18,0.2036243207193782,0.3451577615141924,NA,0.3125,0.3125,0.6911703514658419,0.46198235624674433,C2H2 ZF
SP1,P08047,R3_p300-IgG,0.1268169914615338,0.23432319629812975,0.5412054524050806,18,0.5950014933482386,0.7254012878498284,NA,0.5,0.5,0.22548194426794504,0.13942167772501168,C2H2 ZF
ANXA6,P08133,R1_p300-IgG,0.2863838856847194,0.07202725554194069,3.976048837761994,18,8.858499957231647e-4,0.004076630077405632,NA,0.67578125,0.05078125,3.05263981258822,2.389698695619307,NA
ANXA6,P08133,R2_p300-IgG,0.11713047017653413,0.07202725554194069,1.626196490415081,18,0.12128700843056106,0.2307839664035495,NA,0.67578125,0.04296875,0.9161857157788195,0.6367943668522846,NA
ANXA6,P08133,R3_p300-IgG,0.7071971343285951,0.07202725554194066,9.81846564897648,18,1.1830860735528859e-8,1.8438284844427995e-7,NA,0.6640625,0.03515625,7.926983657815675,6.734279480096081,NA
RHOC,P08134,R1_p300-IgG,0.028305131157464324,0.12168665510540484,0.23260669900858438,18,0.8186911474318863,0.883420469453892,NA,0.5,0,0.08687990564350377,0.053832542062140866,NA
RHOC,P08134,R2_p300-IgG,0.11835363419920877,0.12168665510540481,0.9726098075149737,18,0.3436371170732573,0.500825580526569,NA,0.5,0,0.46389993311348826,0.3003134968946508,NA
RHOC,P08134,R3_p300-IgG,0.14960627779977365,0.12168665510540477,1.2294386567712372,18,0.2347366640142834,0.3734087327410652,NA,0.5,0,0.6294190717328897,0.42781552961964414,NA
SLC3A2,P08195,R1_p300-IgG,-0.5932521265583328,0.15058141346045417,-3.9397433781834783,18,9.6047775009378e-4,0.0043462191269160065,NA,0.5,0,3.0175126913159964,2.3618883812802443,NA
SLC3A2,P08195,R2_p300-IgG,-0.43400928823270263,0.15058141346045417,-2.882223497966318,18,0.009918747019202367,0.030041966280382477,NA,0.5625,0.0625,2.0035431864159254,1.522271645676739,NA
SLC3A2,P08195,R3_p300-IgG,-0.5117877437082353,0.15058141346045412,-3.398744452897845,18,0.0032003958956177136,0.011154122404135998,NA,0.5,0,2.4947962952277916,1.952564593917513,NA
PFKM,P08237,R1_p300-IgG,0.11028770954992902,0.11887107398131311,0.9277926568348038,18,0.36578989175556265,0.5152582724877762,NA,0.6413043478260869,0.20652173913043478,0.43676829999529454,0.28797502688120513,NA
PFKM,P08237,R2_p300-IgG,0.16466930681816966,0.11887107398131311,1.3852765126363389,18,0.18289629881218583,0.31703173793162687,NA,0.5489130434782609,0.11413043478260869,0.7377950830512389,0.49889725854372,NA
PFKM,P08237,R3_p300-IgG,0.13645113542660603,0.11887107398131305,1.1478918365628346,18,0.2660410371026294,0.41132409292797734,NA,0.5434782608695652,0.10869565217391304,0.5750513678328081,0.38581585134853286,NA
HSP90AB1,P08238,R1_p300-IgG,-0.025194447949841728,0.050024364533074996,-0.503643538203943,18,0.6206199148866811,0.7320033335148661,NA,0.6328125,0.0078125,0.20717429258262093,0.13548694117683321,NA
HSP90AB1,P08238,R2_p300-IgG,0.040063447317726125,0.05002436453307499,0.8008786856500111,18,0.43364656316891104,0.5873460995442005,NA,0.6510416666666667,0.0234375,0.36286409122613844,0.23110591097051153,NA
HSP90AB1,P08238,R3_p300-IgG,-0.06030226474058398,0.050024364533074975,-1.205457886440786,18,0.24363507532621642,0.3842340281039709,NA,0.7239583333333333,0.08333333333333333,0.6132601876153091,0.4154041762692786,NA
SRPRA,P08240,R1_p300-IgG,-0.08582055511739779,0.14932984877362734,-0.5747046275222257,18,0.5726047257382159,0.6934899776427066,NA,0.675,0.15,0.24214507204344407,0.1589598109943307,NA
SRPRA,P08240,R2_p300-IgG,-0.09251269743011062,0.14932984877362734,-0.6195191262153678,18,0.5433374072877755,0.6847539927462375,NA,0.66875,0.16875,0.26493039395502865,0.16446542672992934,NA
SRPRA,P08240,R3_p300-IgG,-0.1046820988127024,0.1493298487736273,-0.7010125549071741,18,0.49225896482982723,0.6393818268373864,NA,0.64375,0.14375,0.30780636591473476,0.19423971184976274,NA
ASNS,P08243,R1_p300-IgG,-0.3923811132994753,0.3249413305364575,-1.2075444901135812,12,0.250484692843705,0.3907190272576427,NA,0.59375,0.59375,0.6012188087852898,0.40813543896259685,NA
ASNS,P08243,R2_p300-IgG,-0.21871828548935487,0.3249413305364574,-0.6731008490925575,12,0.5136376285370017,0.6586015585422181,NA,0.5625,0.5625,0.2893431678298309,0.18137724589030557,NA
PLEK,P08567,R1_p300-IgG,-1.192966588326745,0.46461939268589436,-2.567621169298134,7,0.037136484336406816,0.08912756240737636,NA,0.125,0,1.4301992127547776,1.0499879710431717,NA
SNRPB2,P08579,R1_p300-IgG,-0.3410967021253546,0.34843761191197653,-0.9789319248678686,18,0.3405884381551503,0.4885907568834047,NA,0.25,0,0.4677700989766039,0.3110547532293507,NA
SNRPB2,P08579,R2_p300-IgG,0.20406858282296284,0.34843761191197653,0.5856674935383133,18,0.5653705254503718,0.700998495167577,NA,0.4375,0.1875,0.24766683639818482,0.1542829143316566,NA
SNRPB2,P08579,R3_p300-IgG,0.42690940280106987,0.34843761191197636,1.2252104486036868,18,0.23628722799762003,0.375082796138783,NA,0.59375,0.34375,0.6265597525955797,0.4258728551063803,NA
MELTF,P08582,R1_p300-IgG,0.8067590310269248,0.3514594709643105,2.295453950389769,15,0.03654389689038595,0.08776089740870394,NA,0.90625,0.4166666666666667,1.4371851431424076,1.0566989444846733,NA
MELTF,P08582,R2_p300-IgG,0.6624591320332013,0.39851758118138236,1.6623084233056404,15,0.11720048583589326,0.2247513224992638,NA,0.9166666666666666,0.3541666666666667,0.9310705880157931,0.648297744077747,NA
MELTF,P08582,R3_p300-IgG,1.0509663609215507,0.3253882424741862,3.229884254360931,15,0.005609802107544581,0.018153561374463563,NA,0.5520833333333333,0.13541666666666666,2.2510524587290903,1.741038162167656,NA
SNRNP70,P08621,R1_p300-IgG,-0.3412038608035996,0.06678400982121763,-5.109065204635217,18,7.336440753080709e-5,4.7800315009762965e-4,NA,0.5601851851851851,0.004629629629629629,4.134514585342284,3.3205692413261443,NA
SNRNP70,P08621,R2_p300-IgG,-0.49582589541219213,0.06678400982121763,-7.424320533306248,18,6.980515006027588e-7,6.603674864314016e-6,NA,0.5555555555555556,0,6.156112534966379,5.180214317618569,NA
SNRNP70,P08621,R3_p300-IgG,-0.41325757610853686,0.06678400982121761,-6.187971899483682,18,7.686523151528846e-6,6.032368763100073e-5,NA,0.6435185185185186,0.07407407407407407,5.114270060401175,4.219512117588499,NA
VIM,P08670,R1_p300-IgG,0.20423408515670038,0.06291905183304702,3.2459816098091667,18,0.004484935609338603,0.01571799984344915,NA,0.5896739130434783,0.006793478260869565,2.348243787783696,1.803602719888218,NA
VIM,P08670,R2_p300-IgG,0.5531922519196248,0.06291905183304702,8.792126324272916,18,6.228097904070751e-8,7.795714383326654e-7,NA,0.5883152173913043,0.012228260869565218,7.205644569054546,6.108144080793186,NA
VIM,P08670,R3_p300-IgG,0.19043479458779888,0.062919051833047,3.026663451526724,18,0.007252117715598638,0.02261751290777846,NA,0.6861413043478262,0.10190217391304347,2.1395351550977635,1.6455551531600277,NA
RPS17,P08708,R1_p300-IgG,0.09076112838125795,0.1203875816178771,0.7539077300293593,18,0.46065384838274026,0.6017221471124186,NA,0.5694444444444444,0.09722222222222222,0.3366252963141077,0.22060400347975279,NA
RPS17,P08708,R2_p300-IgG,-0.22559604787672474,0.12038758161787709,-1.8739146085082965,18,0.07726965040541156,0.16370311657565606,NA,0.4722222222222222,0.027777777777777776,1.1119910526487737,0.7859430524223547,NA
RPS17,P08708,R3_p300-IgG,-0.1907050507596395,0.12038758161787705,-1.584092380599168,18,0.1305840723427636,0.23615203887273722,NA,0.6111111111111112,0.16666666666666666,0.8841097917859819,0.6268083004901751,NA
KRT19,P08727,R3_p300-IgG,-1.433727401748273,1.0526692050783077,-1.361992347483575,11,0.2004399011320217,0.33096123605207384,NA,0.6796875,0.3671875,0.6980158201474216,0.4802228701352884,NA
GNAI3,P08754,R1_p300-IgG,0.18275238593256063,0.12809609024288876,1.426681997756806,18,0.17078758200502353,0.29146107604097626,NA,0.6428571428571428,0.07142857142857142,0.7675437101268454,0.5354194360656656,NA
GNAI3,P08754,R2_p300-IgG,0.48039619202934625,0.12809609024288873,3.750279896275097,18,0.0014650297066762796,0.005753798634545047,NA,0.6071428571428572,0.03571428571428571,2.8341535689516597,2.2400453411659202,NA
GNAI3,P08754,R3_p300-IgG,0.9670134994358264,0.1280960902428887,7.54912579769007,18,5.542495857824292e-7,5.722626973203581e-6,NA,0.6071428571428572,0.03571428571428571,6.256294622782662,5.242404562454224,NA
ANXA5,P08758,R1_p300-IgG,-0.9416086201025475,0.39185819740092387,-2.4029320462043433,14,0.030696042398745238,0.07637755431498815,NA,0.5833333333333333,0.5833333333333334,1.5129176139423834,1.1170342522799366,NA
ANXA5,P08758,R2_p300-IgG,-0.6153900984627836,0.42325522798348486,-1.4539456521179597,14,0.1680106595701536,0.2976789731430743,NA,0.5833333333333333,0.4583333333333333,0.7746631632405877,0.526251841102169,NA
ANXA5,P08758,R3_p300-IgG,-0.20505108894357882,0.6195822117973961,-0.33095057449878934,14,0.7455831195201716,0.8393546534731713,NA,0.7916666666666666,0.4166666666666667,0.1275039332482691,0.07605449745279598,NA
KRT16,P08779,R1_p300-IgG,-4.085437719703148,0.8918632044949645,-4.580789631316397,17,2.657189017973849e-4,0.0014666755103576181,NA,0.7228260869565217,0.21739130434782608,3.5755775511436347,2.8336659595371567,NA
KRT16,P08779,R2_p300-IgG,-1.9766024435196345,0.825704880968995,-2.3938364530436336,17,0.0284791982269057,0.07243291748182486,NA,0.7336956521739131,0.29891304347826086,1.545472241528582,1.1400640217613172,NA
KRT16,P08779,R3_p300-IgG,-0.8738381672652737,0.8257048809689949,-1.0582935712330932,17,0.30472830879309365,0.45393145249511696,NA,0.5543478260869565,0.10869565217391304,0.5160871986111008,0.34300972434719645,NA
RPSA,P08865,R1_p300-IgG,-0.2798228126992668,0.10819750774686861,-2.5862223495380396,18,0.01863089515009797,0.050607703731498206,NA,0.546875,0.03125,1.7297662782541268,1.2957833678752404,NA
RPSA,P08865,R2_p300-IgG,-0.2806299783048435,0.10819750774686861,-2.593682462274325,18,0.018341283216377846,0.0505966433555251,NA,0.5,0,1.7365702829355463,1.2958782938425586,NA
RPSA,P08865,R3_p300-IgG,-0.2474669306832442,0.10819750774686857,-2.2871777348347133,18,0.03451139648605195,0.08232899205048061,NA,0.640625,0.140625,1.4620374668483083,1.084447201600431,NA
SNRPA,P09012,R1_p300-IgG,0.019654209665300824,0.37095832264001133,0.05298225829097744,18,0.9583296326735069,0.9745202378916434,NA,0.44999999999999996,0.025,0.018485082750616756,0.011209137445895289,NA
