Gene,Protein_Acc,GROUP,mean_frac,cv_frac,Sto_IRF4,Sto_p300,Sto_IKZF1,Sto_IKZF3
ATP13A3,Q9H7F0,MM1S_B5_SAN24h,1.5176336562494906e-5,0.14899481018001476,0.010556491438726957,0.24082650395982086,0.5890623224047894,0.15502080827290088
ATP1A1,P05023,MM1S_B1_SAN24h,2.679110419706727e-4,0.03824173781008355,0.1246677386937311,4.052449619006945,3.947012235506277,1.2396965069690287
ATP1A1,P05023,MM1S_B2_SAN24h,2.9009240300614775e-4,0.03902576393041012,0.12860150395827913,4.502766415172539,4.2370328099575785,1.1917765137520342
ATP1A1,P05023,MM1S_B4_SAN24h,3.3686947482568566e-4,0.014594129059910131,0.16109028621347327,4.1406399909527405,10.765485907311184,4.3544228001752785
ATP1A1,P05023,MM1S_B5_SAN24h,2.1634447705699963e-4,0.07227465920316721,0.15048681942861622,3.433073841378205,8.39730850524149,2.2098808602885054
ATP1B1,P05026,MM1S_B1_SAN24h,1.5417887910020565e-5,0.1366871744514795,0.007174445693007631,0.23321253774114356,0.22714477081230944,0.07134271751660314
ATP1B1,P05026,MM1S_B2_SAN24h,2.0318672918202332e-5,0.14219020337162044,0.009007515773040771,0.31538308852237806,0.29677055626787757,0.08347449613842478
ATP1B1,P05026,MM1S_B4_SAN24h,2.790970243251401e-5,0.03505248518375532,0.013346361985789942,0.34305283993884433,0.8919226307754752,0.3607647878488631
ATP1B1,P05026,MM1S_B5_SAN24h,1.6240449172826948e-5,0.12608664677058531,0.0112966763716687,0.25771243151622025,0.6303653498489414,0.165890335069949
ATP1B3,P54709,MM1S_B1_SAN24h,3.46699149086835e-4,0.05930720907978298,0.161330412534575,5.244206525764528,5.107761790703458,1.6042702866242173
ATP1B3,P54709,MM1S_B2_SAN24h,3.915622672286856e-4,0.09785581614204113,0.17358433360233638,6.077764905442132,5.71908176910844,1.6086416221825561
ATP1B3,P54709,MM1S_B4_SAN24h,4.8060712224622684e-4,0.04319870093023236,0.22982533195962698,5.907395056614088,15.358973098326668,6.212396098276661
ATP1B3,P54709,MM1S_B5_SAN24h,2.4953999058820837e-4,0.07816413187444085,0.17357725057142304,3.9598386134924644,9.685776655218971,2.5489610669939387
ATP23,Q9Y6H3,MM1S_B1_SAN24h,1.1965816991479734e-5,0.05214148799057435,0.0055680845962074975,0.18099616257525136,0.17628697095048973,0.0553690561548109
ATP23,Q9Y6H3,MM1S_B2_SAN24h,8.600189731388455e-6,0.03741390507524534,0.003812569106677589,0.13349072600769557,0.12561268646177165,0.035331859881428763
ATP23,Q9Y6H3,MM1S_B4_SAN24h,1.528570094156169e-5,0.14454678234908847,0.00730959057933016,0.18788459429612991,0.48849186515016485,0.1975851469802625
ATP23,Q9Y6H3,MM1S_B5_SAN24h,2.705215190580056e-5,0.0926585367466065,0.018817176913331294,0.4292785114007082,1.0500164754555452,0.2763279818347074
ATP2A2,P16615,MM1S_B1_SAN24h,2.014489329431372e-4,0.04428915267423859,0.09374075345142044,3.0471370106654136,2.9678560364947004,0.9321584383579941
ATP2A2,P16615,MM1S_B2_SAN24h,1.9478605956100713e-4,0.03989301803592861,0.08635103832457683,3.023437077449124,2.8450070278636286,0.8002327830218757
ATP2A2,P16615,MM1S_B4_SAN24h,1.8292725623081892e-4,0.028344618703960208,0.08747543563487371,2.2484551708833984,5.845886748970072,2.364543761993149
ATP2A2,P16615,MM1S_B5_SAN24h,3.198460550087409e-4,0.02750037486323304,0.22248136943368463,5.075494136276109,12.414673277678382,3.267112175996879
ATP2A3,Q93084,MM1S_B1_SAN24h,2.466840188609254e-4,0.04577611998300871,0.11479011308029538,3.731367512495024,3.634284102610886,1.141473357191629
ATP2A3,Q93084,MM1S_B2_SAN24h,2.5573086739965234e-4,0.054310464430566995,0.11336861570778047,3.9694123290284633,3.735154952224913,1.0506102140216422
ATP2A3,Q93084,MM1S_B4_SAN24h,2.753473750113986e-4,0.04106310502332937,0.13167054531036634,3.3844394864391165,8.799397116150702,3.559179377527343
ATP2A3,Q93084,MM1S_B5_SAN24h,2.994404995094715e-4,0.02401392296706526,0.20828749128374638,4.75168749347988,11.622641296649135,3.058676780950905
ATP2B1,P20020,MM1S_B1_SAN24h,3.735134429724572e-6,0.24818908268653184,0.0017380797732175384,0.056498022572485075,0.055028046574494935,0.01728347242252219
ATP2B1,P20020,MM1S_B2_SAN24h,3.5809378939159357e-6,0.14036218555685753,0.001587473487642565,0.05558272714643152,0.052302477382079764,0.014711442405760772
ATP2B1,P20020,MM1S_B4_SAN24h,8.377964868004341e-6,0.20690320572275483,0.004006325474196209,0.10297797505460063,0.2677383065506887,0.10829476686536499
ATP2B1,P20020,MM1S_B5_SAN24h,3.1958692596225812e-6,0.2011914057074123,0.0022230112214215573,0.05071382133219119,0.12404615306356048,0.032644652661799195
ATP2B4,P23634,MM1S_B1_SAN24h,2.2950001895009393e-5,0.058848540795998626,0.010679383791806767,0.3471440585335048,0.33811200023032356,0.10619583640486967
ATP2B4,P23634,MM1S_B2_SAN24h,1.7640114353248947e-5,0.12255205944540762,0.007820078058975452,0.2738069444304928,0.25764805459085205,0.07247026729499262
ATP2B4,P23634,MM1S_B4_SAN24h,2.8636455689907227e-5,0.07235534982322007,0.01369389389054512,0.3519857466757182,0.9151478041296583,0.37015890394006495
ATP2B4,P23634,MM1S_B5_SAN24h,1.1235240745308708e-5,0.11304342080872944,0.007815108886883417,0.1782870153608941,0.4360905531420594,0.11476393491316061
ATP2C1,P98194,MM1S_B1_SAN24h,3.4983226653788234e-5,0.1431973183788524,0.01627883541886808,0.5291598378401161,0.5153920593355257,0.16187680644366462
ATP2C1,P98194,MM1S_B2_SAN24h,3.6933499425536585e-5,0.11248965297100925,0.016373071212297776,0.573275684177693,0.5394434574325324,0.15173260909247574
ATP2C1,P98194,MM1S_B4_SAN24h,3.8619459698333846e-5,0.09016778869219726,0.018467745762460335,0.4746921024490403,1.2341790521255165,0.499200635284313
ATP2C1,P98194,MM1S_B5_SAN24h,5.594959266092311e-5,0.05661563833525877,0.03891791628981895,0.8878390870564014,2.171656964427998,0.5715049242035267
ATP5F1A,P25705,MM1S_B1_SAN24h,8.698020599858182e-4,0.04073504990847177,0.40474724420448166,13.15671426109729,12.814400436725563,4.024808263173121
ATP5F1A,P25705,MM1S_B2_SAN24h,0.0010132754870401395,0.04586554525091916,0.44919739437181383,15.727894922726557,14.799703265665428,4.162804385434044
ATP5F1A,P25705,MM1S_B4_SAN24h,0.0011053163630832163,0.06094548541419966,0.528559999025279,13.58602508584384,35.323080953090624,14.287476700899912
ATP5F1A,P25705,MM1S_B5_SAN24h,0.0015038442054903394,0.03189608798752381,1.0460573548210832,23.863831763160032,58.37100123427248,15.36122655764996
ATP5F1B,P06576,MM1S_B1_SAN24h,0.005444835558793193,0.03996688698989429,2.533659425460599,82.35913541854802,80.2163002047109,25.194719760731523
ATP5F1B,P06576,MM1S_B2_SAN24h,0.0058748373869162525,0.07516402582040133,2.6043871388515663,91.18825659093837,85.80672400787445,24.135389783684833
ATP5F1B,P06576,MM1S_B4_SAN24h,0.007604517754507231,0.01986577916547355,3.6364646640153335,93.47112955994643,243.0209171086437,98.29707934118574
ATP5F1B,P06576,MM1S_B5_SAN24h,0.008420887148917292,0.01691996812335227,5.857475730586815,133.6272956232164,326.8527500179792,86.01632724896815
ATP5F1C,P36542,MM1S_B1_SAN24h,0.0016111386170832964,0.0806530891593765,0.7497153033950231,24.37024628376942,23.736176709807097,7.455172064388872
ATP5F1C,P36542,MM1S_B2_SAN24h,0.0017267265488230966,0.053836287522768665,0.7654789605042953,26.80196458665156,25.220229710852614,7.093850529122131
ATP5F1C,P36542,MM1S_B4_SAN24h,0.002175232679354154,0.05368226695938304,1.0401917688724434,26.736929567221015,69.51486704702863,28.117367355909433
ATP5F1C,P36542,MM1S_B5_SAN24h,0.0027412919117687303,0.030262105168974894,1.906812258575843,43.50033650914683,106.4019484074021,28.001308887979327
ATP5F1D,P30049,MM1S_B1_SAN24h,0.00330738106240676,0.10682464181816483,1.539032191490847,50.027781713186116,48.72614963824536,15.304142450127175
ATP5F1D,P30049,MM1S_B2_SAN24h,0.0031647946596363922,0.1186353739701261,1.40299211124031,49.12342052620439,46.22437082357426,13.00181565293381
ATP5F1D,P30049,MM1S_B4_SAN24h,0.004171551152486755,0.17834686883582757,1.9948271343254314,51.27473047306994,133.3120941485188,53.922064205684336
ATP5F1D,P30049,MM1S_B5_SAN24h,0.0030053461329847503,0.2142738219131036,2.0904854470392107,47.69049496335767,116.65108805647208,30.69852758975339
ATP5F1E,P56381,MM1S_B1_SAN24h,5.058218544573886e-4,0.23314140523126298,0.2353753929409715,7.651112721235345,7.452044655734406,2.340573876712643
ATP5F1E,P56381,MM1S_B2_SAN24h,5.183396332536547e-4,0.11066347582817397,0.22978628777186613,8.045582263034808,7.570767141911573,2.1294766586681595
ATP5F1E,P56381,MM1S_B4_SAN24h,3.8950882514180774e-4,0.13133867827779439,0.1862623146761389,4.787657946882082,12.447704767572905,5.034846537949511
ATP5F1E,P56381,MM1S_B5_SAN24h,9.731717568307307e-4,0.08363035610689326,0.6769274835919697,15.442827785538606,37.77320124766781,9.940598754582307
ATP5IF1,Q9UII2,MM1S_B1_SAN24h,4.779068042507596e-4,0.6614832738490443,0.22238561036544272,7.228866837891736,7.040784843858501,2.2114034252879073
ATP5IF1,Q9UII2,MM1S_B2_SAN24h,1.644254836341335e-4,0.22112177139871145,0.07289182434732308,2.5521852273069974,2.401566403433882,0.6755034865677849
ATP5IF1,Q9UII2,MM1S_B4_SAN24h,1.8688295175788624e-4,0.506447947630926,0.08936704105551435,2.2970767062714987,5.972300649998929,2.415675645647868
ATP5IF1,Q9UII2,MM1S_B5_SAN24h,2.973213145735652e-4,0.4689314843787171,0.2068134097397024,4.718059094606605,11.540386136135945,3.037030070607395
ATP5ME,P56385,MM1S_B1_SAN24h,4.8511734204952284e-4,0.07118045416414343,0.22574090858505058,7.33793416464504,7.147014436737374,2.244768524601259
ATP5ME,P56385,MM1S_B2_SAN24h,6.226266217141817e-4,0.045083127945990044,0.2760179829845782,9.664307690910269,9.093962465815164,2.5579152604696396
ATP5ME,P56385,MM1S_B4_SAN24h,5.687937293468994e-4,0.03526944322546916,0.2719959851047165,6.991343052247796,18.17719127154386,7.352308739004856
ATP5ME,P56385,MM1S_B5_SAN24h,8.039386940437135e-4,0.03753376582001295,0.5592108415615299,12.757343927324131,31.20449999473463,8.21194401160729
ATP5MF,P56134,MM1S_B1_SAN24h,2.9336238937232824e-5,0.061141940079063775,0.013651108006530582,0.4437429283608983,0.4321975428010496,0.13574667423404455
ATP5MF,P56134,MM1S_B2_SAN24h,4.342172380982644e-5,0.1676749341962085,0.019249380295858206,0.6739848325350347,0.6342091917631221,0.17838795530981888
ATP5MF,P56134,MM1S_B4_SAN24h,4.112295903995637e-5,0.09744962911007472,0.01966491397037201,0.5054639303108851,1.3141844812168468,0.5315612242602831
ATP5MF,P56134,MM1S_B5_SAN24h,8.026157462869755e-5,0.22620372348784665,0.055829061377069396,1.2736350660479745,3.1153150403560557,0.8198430577076644
ATP5MG,O75964,MM1S_B1_SAN24h,0.0015607174432000783,0.04290392616326953,0.7262526880281197,23.607570488886363,22.993344354776962,7.221859720558169
ATP5MG,O75964,MM1S_B2_SAN24h,0.001712540682804431,0.052853278589391595,0.7591901929045717,26.5817739149309,25.013033730758387,7.035571229929589
ATP5MG,O75964,MM1S_B4_SAN24h,0.0019377194005974195,0.028760512391783462,0.9266134101499109,23.817528867851223,61.9245507781592,25.047236893961585
ATP5MG,O75964,MM1S_B5_SAN24h,0.0029442911282430585,0.0398640244521971,2.0480162627144565,46.72164037314459,114.2812669379515,30.074872721189585
ATP5MJ,P56378,MM1S_B1_SAN24h,1.4068487358836663e-4,0.8527420353000362,0.06546525641371288,2.1280136801365033,2.0726466267288903,0.6509867793727185
ATP5MJ,P56378,MM1S_B5_SAN24h,2.559119514171193e-4,0.17150262994574275,0.17800951587216327,4.060952412825817,9.933101299654346,2.6140483503388623
ATP5MK,Q96IX5,MM1S_B1_SAN24h,9.400077843406828e-4,0.2971547395559534,0.43741625565804637,14.218653174929447,13.84870962754109,4.349669047602765
ATP5MK,Q96IX5,MM1S_B2_SAN24h,0.0015398503214652537,0.13176074553633962,0.6826344473656366,23.90130261956375,22.490752142632765,6.32611343419744
ATP5MK,Q96IX5,MM1S_B4_SAN24h,0.0014478539360109949,0.11294090343130422,0.6923607580295109,17.796334653377578,46.269704763356394,18.715166144252507
ATP5MK,Q96IX5,MM1S_B5_SAN24h,0.0014838965286217349,0.1800860652308459,1.0321819719697096,23.547290991768726,57.59674159562957,15.157468227791902
ATP5PB,P24539,MM1S_B1_SAN24h,6.944857772065657e-4,0.05739801805259203,0.3231668645026527,10.504862369780817,10.23154491825486,3.213572631459124
ATP5PB,P24539,MM1S_B2_SAN24h,6.45356614784851e-4,0.03279162211707668,0.2860944664207452,10.017118892979372,9.425952291858604,2.651296099190866
ATP5PB,P24539,MM1S_B4_SAN24h,6.84349834845605e-4,0.07752687568131722,0.32725467578345246,8.41170395575288,21.870068537712903,8.84600341330978
ATP5PB,P24539,MM1S_B5_SAN24h,9.722467559790044e-4,0.09198601174289305,0.6762840632558529,15.428149360322891,37.73729777730785,9.931150204262062
ATP5PD,O75947,MM1S_B1_SAN24h,0.00213297940092757,0.06408758763430207,0.9925448262153301,32.26366295714231,31.424221008649408,9.86986983931874
ATP5PD,O75947,MM1S_B2_SAN24h,0.0025114701024142416,0.028768888009945377,1.1133653586573933,38.98262454539745,36.68204032537574,10.317785133395162
ATP5PD,O75947,MM1S_B4_SAN24h,0.0022691937681871936,0.05989010757711607,1.0851237672402867,27.89185475661927,72.51762287164325,29.331921769768382
ATP5PD,O75947,MM1S_B5_SAN24h,0.0035685764487908807,0.012425982084381514,2.482262209656121,56.62814518752202,138.51260625035954,36.45172227152143
ATP5PF,P18859,MM1S_B1_SAN24h,4.206101657150749e-4,0.11815543970722167,0.19572361723349174,6.362192066682674,6.196659377098218,1.9462764557861023
ATP5PF,P18859,MM1S_B2_SAN24h,3.700495205687282e-4,0.28058748994025995,0.16404747036126302,5.743847601318458,5.404870805684441,1.5202615544870521
ATP5PF,P18859,MM1S_B4_SAN24h,6.168216697278121e-4,0.14833525262312613,0.29496284687278945,7.581679741932146,19.71204127715937,7.973124735314175
ATP5PF,P18859,MM1S_B5_SAN24h,5.289168158555338e-4,0.10904453352850398,0.36790867251693105,8.393144625089182,20.52965593005981,5.402694646722747
ATP5PO,P48047,MM1S_B1_SAN24h,0.0017869319120093208,0.07065877208878459,0.8315176523939369,27.029313509243934,26.326059832537574,8.26861495970718
ATP5PO,P48047,MM1S_B2_SAN24h,0.00222850887239163,0.04955588784584026,0.9879251907464079,34.59054702065536,32.54916403103738,9.155305369193309
ATP5PO,P48047,MM1S_B4_SAN24h,0.001776746806761988,0.4943554826318259,0.849636648670133,21.838930006000417,56.78027882744184,22.966482224328598
ATP5PO,P48047,MM1S_B5_SAN24h,0.003198534229541572,0.030030959582709505,2.2248649449482096,50.75611054909843,124.1495926099329,32.67187436903821
ATP6AP1,Q15904,MM1S_B1_SAN24h,7.022582174419457e-5,0.06932979367801542,0.03267836342376719,1.0622429089834362,1.034605276564752,0.3249537804598501
ATP6AP1,Q15904,MM1S_B2_SAN24h,8.165468082619459e-5,0.09718562640599566,0.03619851692310378,1.2674304830314023,1.1926322722069647,0.3354590807554341
ATP6AP1,Q15904,MM1S_B4_SAN24h,6.106728327177716e-5,0.07811885816032581,0.029202248573042128,0.7506101150447125,1.9515540189572858,0.789364399255784
ATP6AP1,Q15904,MM1S_B5_SAN24h,8.010832755609272e-5,0.046609683780961,0.05572246441255816,1.2712032567252487,3.1093668277476567,0.8182776940928796
ATP6AP2,O75787,MM1S_B1_SAN24h,1.3893796885519835e-5,0.22452110570285505,0.006465236471206624,0.21015898217979428,0.20469102692224542,0.06429033809439468
ATP6AP2,O75787,MM1S_B2_SAN24h,2.3315342669310437e-5,0.0721649317935458,0.010335976059712317,0.3618969019584613,0.34053932761272165,0.09578561008636953
ATP6AP2,O75787,MM1S_B4_SAN24h,1.1067642649337633e-5,0.16233978863242177,0.005292523826959405,0.13603822009439992,0.3536935218907987,0.14306192486394279
ATP6AP2,O75787,MM1S_B5_SAN24h,1.5133573494500611e-5,0.1578989874782759,0.010526745922783994,0.2401479159408181,0.5874024941555842,0.15458399894560332
ATP6V0A1,Q93050,MM1S_B1_SAN24h,1.0574027569579493e-4,0.10038777887189085,0.04920439621629884,1.5994381448601158,1.5578236674649502,0.48928871860521733
ATP6V0A1,Q93050,MM1S_B2_SAN24h,1.335701742361309e-4,0.08919479163065352,0.05921328898217232,2.073254205855397,1.9508997988418313,0.54874169382855
ATP6V0A1,Q93050,MM1S_B4_SAN24h,1.2884224457886416e-4,0.04186211422359039,0.06161209491104951,1.5836678307033158,4.117468253832843,1.6654331999367844
ATP6V0A1,Q93050,MM1S_B5_SAN24h,2.1761563269670774e-4,0.028401564052027668,0.15137102119711351,3.453245242258721,8.446647809900487,2.2228652570101217
ATP6V0A2,Q9Y487,MM1S_B1_SAN24h,1.0384389573357718e-5,0.15830030497034905,0.004832194881937643,0.15707533090323228,0.15298851589996598,0.04805136580561835
ATP6V0A2,Q9Y487,MM1S_B2_SAN24h,1.6010983664035612e-5,0.1423217643479937,0.0070978645345730835,0.24851984667370927,0.23385329088668355,0.0657773664361033
ATP6V0A2,Q9Y487,MM1S_B4_SAN24h,1.33543216635219e-5,0.0628106576830973,0.006386009002675894,0.16414499521109216,0.42676992845593265,0.17261986341328353
ATP6V0A2,Q9Y487,MM1S_B5_SAN24h,1.634658796603466e-5,0.09966745824933107,0.011370505339364565,0.259396700601679,0.6344850768836389,0.16697450458901672
ATP6V0C,P27449,MM1S_B1_SAN24h,8.763899713571763e-5,NA,0.040781281405685016,1.3256363677301024,1.2911457155992951,0.40552923024095033
ATP6V0C,P27449,MM1S_B2_SAN24h,6.910770389810408e-5,0.12193552927754638,0.030636288866245386,1.0726783773633566,1.0093735851155499,0.2839127725221571
ATP6V0C,P27449,MM1S_B4_SAN24h,1.1068155028071336e-4,0.15142949249996196,0.052927688454102596,1.3604451801105262,3.5370989620325233,1.4306854794441488
ATP6V0C,P27449,MM1S_B5_SAN24h,2.7954329018223137e-4,0.08872681085267659,0.1944472130945654,4.435947568953045,10.850340531743623,2.855433958838848
ATP6V0D1,P61421,MM1S_B1_SAN24h,3.135886583562232e-5,0.02263685187527426,0.01459230221707356,0.4743373881617339,0.4619959902897551,0.14510591333964862
ATP6V0D1,P61421,MM1S_B2_SAN24h,3.647735130129004e-5,0.08268024213182233,0.016170855179757932,0.5661954282560729,0.5327810472880232,0.14985863164378826
ATP6V0D1,P61421,MM1S_B4_SAN24h,5.549820896385651e-5,0.1567956718858741,0.02653912875587479,0.6821576920286588,1.7735806629275896,0.7173777517424457
ATP6V0D1,P61421,MM1S_B5_SAN24h,6.181936336184778e-5,0.06669569706019939,0.04300086370578052,0.9809838556326914,2.3994893366761962,0.6314625163857304
ATP6V1A,P38606,MM1S_B1_SAN24h,1.2787929788544392e-4,0.040063397679984174,0.05950640472245068,1.9343152420401954,1.8839878704105497,0.5917319336154522
ATP6V1A,P38606,MM1S_B2_SAN24h,1.38984364113436e-4,0.024277598682063983,0.061613465456019416,2.1572923678074694,2.0299783955639787,0.5709846214953923
ATP6V1A,P38606,MM1S_B4_SAN24h,2.3163482754238993e-4,0.031430762242436225,0.11076729550850649,2.8471455619888366,7.402456019027577,2.994144764488304
ATP6V1A,P38606,MM1S_B5_SAN24h,2.690417802707805e-4,0.056644409770228436,0.187142479240158,4.269303800355813,10.442729393724738,2.748164819949155
ATP6V1B2,P21281,MM1S_B1_SAN24h,8.367435716905342e-5,0.06626668274068903,0.038936405226849054,1.2656668211066122,1.2327364677284522,0.38718377392115655
ATP6V1B2,P21281,MM1S_B2_SAN24h,9.46033594426347e-5,0.03983949445092889,0.041938824242738475,1.4684177360265585,1.3817581354660937,0.3886556860414728
ATP6V1B2,P21281,MM1S_B4_SAN24h,1.2859711401401445e-4,0.04328277087750248,0.06149487398186992,1.5806548019320188,4.10963450860346,1.6622646073501341
ATP6V1B2,P21281,MM1S_B5_SAN24h,1.802648460637881e-4,0.04403623109679158,0.12539022815813033,2.860542297914127,6.996894700707683,1.8413404331752978
ATP6V1C1,P21283,MM1S_B1_SAN24h,5.117058972487937e-5,0.0436556191135191,0.02381134298049464,0.7740115349842419,0.7538731597493458,0.23678009265636143
ATP6V1C1,P21283,MM1S_B2_SAN24h,5.824021393768906e-5,0.03262866757620007,0.025818597886825792,0.9039949912977638,0.8506451556668572,0.2392662420923886
ATP6V1C1,P21283,MM1S_B4_SAN24h,7.518383046302112e-5,0.10402023964125774,0.03595275224678758,0.9241240253343946,2.402682723705225,0.9718368983776191
ATP6V1C1,P21283,MM1S_B5_SAN24h,9.003800053946553e-5,0.13431282270850153,0.0626294348402818,1.4287728006137006,3.4947823859898697,0.9197057248583614
ATP6V1C2,Q8NEY4,MM1S_B1_SAN24h,9.76948289728991e-6,0.1296257576397985,0.004546058766571991,0.14777419009609605,0.14392937389416613,0.045206027096075185
ATP6V1C2,Q8NEY4,MM1S_B2_SAN24h,1.04074058439363e-5,0.1325521548391227,0.004613730073469133,0.16154203632197037,0.15200853097269093,0.04275638288130591
ATP6V1C2,Q8NEY4,MM1S_B4_SAN24h,1.5001887401909875e-5,0.10715431991531439,0.007173871531596827,0.18439609272481877,0.4794219110885606,0.19391653275305237
ATP6V1C2,Q8NEY4,MM1S_B5_SAN24h,2.4091578290675946e-5,0.10995091097655986,0.016757834733281088,0.38229849151843043,0.9351032114939722,0.24608678937840406
ATP6V1D,Q9Y5K8,MM1S_B1_SAN24h,3.929483182947712e-5,0.04505399731588228,0.01828516581659824,0.5943776154390008,0.5789129887378275,0.18182776418103253
ATP6V1D,Q9Y5K8,MM1S_B2_SAN24h,4.720114748312026e-5,0.06924547917945653,0.02092484495278963,0.7326484231994713,0.6894107135559451,0.19391482992864353
ATP6V1D,Q9Y5K8,MM1S_B4_SAN24h,3.612931664552571e-5,0.028406846314158244,0.01727696450423881,0.44408444376169304,1.1546004558277472,0.46701269159942843
ATP6V1D,Q9Y5K8,MM1S_B5_SAN24h,8.905063261656526e-5,0.09971693745189535,0.061942632660977943,1.4131047002118042,3.456458167273676,0.909620117383828
ATP6V1E1,P36543,MM1S_B1_SAN24h,9.184142942287278e-5,0.09907250502558168,0.04273681010058109,1.3892027851338635,1.353058250201373,0.4249750156361279
ATP6V1E1,P36543,MM1S_B2_SAN24h,1.3822790535195147e-4,0.08824996398941651,0.061278118051533034,2.145550739724905,2.0189297070820476,0.5678768883172156
ATP6V1E1,P36543,MM1S_B4_SAN24h,2.2800480306608517e-4,0.024506051444970554,0.10903142531085076,2.802527020868415,7.286449730945003,2.9472225512097188
ATP6V1E1,P36543,MM1S_B5_SAN24h,2.135538782535954e-4,0.09382580074724671,0.14854570984293006,3.388791075836544,8.288992733166712,2.1813758992731973
ATP6V1F,Q16864,MM1S_B1_SAN24h,4.479085747880934e-5,0.08807234818878255,0.020842645659403664,0.6775110573638276,0.6598834493989646,0.2072593542699367
ATP6V1F,Q16864,MM1S_B2_SAN24h,6.062965338383513e-5,0.046999089275585694,0.026877865565700893,0.9410834761312222,0.8855448401322694,0.24908269293163793
ATP6V1F,Q16864,MM1S_B4_SAN24h,7.859480612195701e-5,0.09931397019257562,0.03758387375297184,0.9660501221671951,2.5116887724291623,1.0159276554514056
ATP6V1F,Q16864,MM1S_B5_SAN24h,9.908387200542379e-5,0.15838925429253042,0.06892164273202049,1.572317693114325,3.845893606538381,1.0121060416549132
ATP6V1G1,O75348,MM1S_B1_SAN24h,2.324868894760515e-5,0.07429024726689658,0.01081837261119363,0.3516620292135878,0.3425124215138622,0.10757794179722736
ATP6V1G1,O75348,MM1S_B2_SAN24h,5.0076784251291376e-5,0.18308207410324176,0.02219964984044708,0.7772835826444493,0.7314117008620594,0.2057287082890345
ATP6V1G1,O75348,MM1S_B4_SAN24h,1.2736928652547748e-4,0.459866547450156,0.060907729416006424,1.565562928132358,4.070396285753812,1.6463935343966294
ATP6V1G1,O75348,MM1S_B5_SAN24h,3.012231973187653e-5,0.4736337904746588,0.020952751611346417,0.4779976328487007,1.169183586856471,0.3076886396569605
ATP6V1H,Q9UI12,MM1S_B1_SAN24h,2.5532113986631334e-5,0.08643739906080743,0.011880924695639634,0.3862013481657552,0.37615309007908065,0.11814396410069125
ATP6V1H,Q9UI12,MM1S_B2_SAN24h,3.187754690218873e-5,0.11116594905412142,0.014131705731139654,0.49479802332576406,0.46559720532451465,0.1309614154675134
ATP6V1H,Q9UI12,MM1S_B4_SAN24h,5.338873510294245e-5,0.05622679366601464,0.02553038271799075,0.6562290387041332,1.7061672793514648,0.6901103922374295
ATP6V1H,Q9UI12,MM1S_B5_SAN24h,7.039375874741841e-5,0.05733899592520364,0.04896511806369494,1.1170471048742283,2.732300436261537,0.7190468749461124
ATP7A,Q04656,MM1S_B1_SAN24h,1.350426072871152e-5,0.07247735337993955,0.006283972602978098,0.2042668187264489,0.1989521668671126,0.062487849442261136
ATP7A,Q04656,MM1S_B2_SAN24h,1.0280554196629243e-5,0.07685595388809277,0.0045574951895003615,0.1595730659825733,0.15015576066203312,0.04223524267761673
ATP7A,Q04656,MM1S_B4_SAN24h,1.4821786721479091e-5,0.10225560638427517,0.007087747758664154,0.18218238048456492,0.4736663544650997,0.19158852571234117
ATP7A,Q04656,MM1S_B5_SAN24h,4.439995023490818e-6,0.12088483576916376,0.0030884113079899843,0.07045629719024328,0.1723363058820597,0.04535294894356591
ATP8A1,Q9Y2Q0,MM1S_B1_SAN24h,7.0213290166907226e-6,0.19967440971234485,0.003267253207246794,0.10620533550731902,0.10344206545031918,0.032489579347851606
ATP8A1,Q9Y2Q0,MM1S_B2_SAN24h,6.376944353624731e-6,0.19193771150691333,0.002826977287361148,0.09898187808219534,0.0931404000021645,0.026198178343858736
ATP8A1,Q9Y2Q0,MM1S_B4_SAN24h,9.797553962925864e-6,0.17930498502177286,0.0046851700436686015,0.12042689167191677,0.31310473936107713,0.12664457764891876
ATP8A1,Q9Y2Q0,MM1S_B5_SAN24h,1.2924468014141002e-5,0.12466567965664352,0.008990116645050892,0.20509260812508096,0.5016571102588099,0.13201878264882244
ATP8B2,P98198,MM1S_B1_SAN24h,1.2704937746141129e-5,0.09200017142087152,0.005912021570314473,0.19217617814532845,0.18717610280823715,0.058789166841709525
ATP8B2,P98198,MM1S_B2_SAN24h,1.4292061889912465e-5,0.11657863523607268,0.006335845525980896,0.2218390265121883,0.20874705618616324,0.05871557999099762
ATP8B2,P98198,MM1S_B4_SAN24h,1.7489226365206285e-5,0.1353977616402425,0.00836331188001272,0.21496928487233938,0.5589108958650221,0.22606823037761967
ATP8B2,P98198,MM1S_B5_SAN24h,1.720425507255287e-5,0.2730177355514608,0.011967089068906523,0.27300663670012837,0.6677750197849023,0.1757352649697601
ATP9B,O43861,MM1S_B1_SAN24h,8.202996724079318e-6,0.038287209244496655,0.003817121700474736,0.12407936121143284,0.12085104144868807,0.0379574739089429
ATP9B,O43861,MM1S_B4_SAN24h,1.046196729268838e-5,0.09065315886853671,0.005002891123950137,0.12859354555220767,0.33433768824102317,0.13523287895866296
ATP9B,O43861,MM1S_B5_SAN24h,9.008123932781896e-6,0.24901968085673548,0.006265951126203183,0.14294589376265254,0.34964606790997094,0.0920147393497673
ATR,Q13535,MM1S_B1_SAN24h,1.4770365105608245e-5,0.043574783165917966,0.006873132230207006,0.22341804206549964,0.2176051101361939,0.06834645520166423
