REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM25.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_144_lociStitched	chr1	14026181	14029824	2	3451	15279.1063	173	1	PRDM2	PRDM2	PRDM2	PRDM2	0.2377	173	1
1_MACS_peak_8517_lociStitched	chr19	54692895	54695811	1	2917	20027.9628	174	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	TSEN34	1.4898	174	1
4_MACS_peak_7540_lociStitched	chr18	57566509	57570280	4	3644	12523.8681	175	1	PMAIP1		PMAIP1	PMAIP1	1.1156	175	1
1_MACS_peak_2988_lociStitched	chr11	72851411	72854968	1	3558	13650.3432	176	1	FCHSD2		FCHSD2	FCHSD2	0.2287	176	1
1_MACS_peak_12746_lociStitched	chr5	49961664	49964546	1	2883	20061.0256	177	1	PARP8		PARP8	PARP8	0.1942	177	1
1_MACS_peak_15480_lociStitched	chr8	29939266	29941372	1	2107	24352.0992	178	1	TMEM66	LEPROTL1	TMEM66	TMEM66	0.8745	178	1
4_MACS_peak_15411_lociStitched	chr8	22297619	22301674	4	3746	10585.172	179	1	PPP3CC		PPP3CC	PPP3CC	0.2048	179	1
1_MACS_peak_6393_lociStitched	chr17	3817109	3820366	1	3258	16819.148	180	1	P2RX1	CAMKK1,ATP2A3	P2RX1	P2RX1	0.8483	180	1
1_MACS_peak_11088_lociStitched	chr3	15836236	15839737	1	3502	14101.3278	181	1	ANKRD28	ANKRD28	ANKRD28	ANKRD28	0.1868	181	1
2_MACS_peak_7651_lociStitched	chr19	1247909	1251399	2	3274	16577.849	182	1	MIDN	STK11,ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	CIRBP	2.0498	182	1
1_MACS_peak_15120_lociStitched	chr7	113724516	113727889	1	3374	15441.2567	183	1	FOXP2		FOXP2	FOXP2	0.0886	183	1
1_MACS_peak_13483_lociStitched	chr6	290570	293691	1	3122	17875.8396	184	1	DUSP22		DUSP22	DUSP22	0.6907	184	1
1_MACS_peak_16620_lociStitched	chr9	139376718	139379156	1	2439	22554.6694	185	1	C9orf163,SEC16A	INPP5E	C9orf163	C9orf163	1.8949	185	1
1_MACS_peak_2984_lociStitched	chr11	72524322	72527093	1	2772	20540.0375	186	1	ATG16L2	STARD10	ATG16L2	ATG16L2	1.4599	186	1
1_MACS_peak_16307_lociStitched	chr9	100744703	100747906	1	3204	17064.3028	187	1	ANP32B	HEMGN	ANP32B	HEMGN	0.9572	187	1
1_MACS_peak_16365_lociStitched	chr9	114244859	114247141	1	2283	23273.2052	188	1	KIAA0368	ZNF483	KIAA0368	KIAA0368	0.2603	188	1
2_MACS_peak_6564_lociStitched	chr17	18964487	18968101	2	3591	12212.0674	189	1		GRAP	GRAP	GRAP	0.2621	189	1
2_MACS_peak_12728_lociStitched	chr5	43017396	43020975	2	3537	12964.5696	190	1	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	C5orf39	1.7621	190	1
1_MACS_peak_5984_lociStitched	chr16	28833812	28836450	1	2639	21102.1534	191	1	ATXN2L	SH2B1,TUFM	ATXN2L	ATXN2L	1.0158	191	1
3_MACS_peak_14124_lociStitched	chr6	89789444	89792551	3	3064	17953.1781	192	1	PNRC1	SRSF12	PNRC1	PNRC1	1.425	192	1
1_MACS_peak_8371_lociStitched	chr19	45970325	45973080	1	2756	20157.233	193	1	FOSB	PPM1N,VASP,ERCC1,RTN2	FOSB	FOSB	1.5645	193	1
1_MACS_peak_16202_lociStitched	chr9	74978547	74981125	1	2579	21267.4688	194	1	ZFAND5		ZFAND5	ZFAND5	1.0074	194	1
1_MACS_peak_8322_lociStitched	chr19	42771768	42775003	1	3236	16155.59	195	1		ZNF526,CIC,PRR19,TMEM145,DEDD2,GSK3A,ERF,PAFAH1B3	ERF	ERF	0.8781	195	1
1_MACS_peak_12152_lociStitched	chr4	40056462	40059625	1	3164	16830.6393	196	1	N4BP2,LOC344967		N4BP2	N4BP2	0.2213	196	1
3_MACS_peak_8100_lociStitched	chr19	18630204	18633685	3	3019	17913.5741	197	1	ELL	C19orf50,UBA52,FKBP8	ELL	C19orf50	0.6428	197	1
1_MACS_peak_13124_lociStitched	chr5	133560786	133562975	1	2190	23056.9559	198	1	MIR3661,PPP2CA	SKP1	PPP2CA	PPP2CA	0.6813	198	1
1_MACS_peak_4906_lociStitched	chr14	90082514	90086085	1	3572	11355.4229	199	1	FOXN3	PRO1768	FOXN3	FOXN3	0.1501	199	1
3_MACS_peak_12794_lociStitched	chr5	60626176	60629683	3	3461	12958.365	200	1	ZSWIM6		ZSWIM6	ZSWIM6	0.1594	200	1
1_MACS_peak_13112_lociStitched	chr5	131830305	131833667	1	3363	13855.1382	201	1		IRF1,IL5	IRF1	IRF1	2.555	201	1
1_MACS_peak_1307_lociStitched	chr1	179049765	179052896	1	3132	16324.7209	202	1	TOR3A		TOR3A	TOR3A	0.8495	202	1
1_MACS_peak_16984_lociStitched	chrX	106958335	106961262	1	2928	18028.2711	203	1	TSC22D3		TSC22D3	TSC22D3	1.9044	203	1
2_MACS_peak_12355_lociStitched	chr4	103746699	103749836	2	2932	17995.7142	204	1	UBE2D3	CISD2	UBE2D3	UBE2D3	0.5267	204	1
2_MACS_peak_13186_lociStitched	chr5	139015227	139018459	2	3144	15942.8096	206	1		CXXC5	CXXC5	CXXC5	1.0999	206	1
1_MACS_peak_16303_lociStitched	chr9	100394253	100396772	1	2520	20736.408	207	1	NCBP1,TSTD2		NCBP1	NCBP1	0.5302	207	1
4_MACS_peak_3944_lociStitched	chr12	104321762	104325282	4	3234	14958.592	208	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	GNN	0.2591	208	1
1_MACS_peak_3777_lociStitched	chr12	62995844	62997984	1	2141	22733.22	209	1	MIRLET7I,C12orf61		C12orf61	C12orf61	2.029	209	1
3_MACS_peak_8047_lociStitched	chr19	16694419	16698406	3	3521	11066.7159	210	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.2454	210	1
1_MACS_peak_3178_lociStitched	chr11	116968087	116970244	1	2158	22505.7066	211	1	SIK3	PAFAH1B2	SIK3	PAFAH1B2	0.3125	211	1
1_MACS_peak_13152_lociStitched	chr5	137088528	137091227	1	2700	19022.8219	213	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	HNRNPA0	1.5714	213	1
2_MACS_peak_8754_lociStitched	chr2	30368524	30371485	2	2730	18735.4314	215	1	YPEL5		YPEL5	YPEL5	0.9275	215	1
1_MACS_peak_11175_lociStitched	chr3	39192751	39195440	1	2690	18935.938	216	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	1.1528	216	1
1_MACS_peak_13015_lociStitched	chr5	109024406	109027486	1	3081	15517.348	218	1	MAN2A1		MAN2A1	MAN2A1	0.2146	218	1
1_MACS_peak_12876_lociStitched	chr5	75697448	75700468	1	3021	15997.544	219	1	IQGAP2		IQGAP2	IQGAP2	0.1991	219	1
1_MACS_peak_7101_lociStitched	chr17	62501094	62503830	1	2737	18267.1776	221	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	1.2397	221	1
1_MACS_peak_2898_lociStitched	chr11	66884955	66887789	1	2835	17473.5938	222	1	KDM2A		KDM2A	KDM2A	0.3373	222	1
2_MACS_peak_2612_lociStitched	chr11	34072501	34075389	2	2775	17866.612	223	1	CAPRIN1		CAPRIN1	CAPRIN1	0.5221	223	1
1_MACS_peak_10889_lociStitched	chr22	41841909	41844676	1	2768	17785.1692	224	1	TOB2	ACO2,PHF5A	TOB2	TOB2	0.9159	224	1
2_MACS_peak_4780_lociStitched	chr14	64969320	64972065	2	2714	18193.5855	225	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB25	ZBTB25	0.8468	225	1
1_MACS_peak_6375_lociStitched	chr17	2302869	2305859	1	2991	15679.261	227	1	MNT	LOC284009	MNT	MNT	1.149	227	1
2_MACS_peak_12720_lociStitched	chr5	42949511	42952579	2	2971	15857.5716	228	1			LOC648987	LOC648987	1.1392	228	1
2_MACS_peak_15721_lociStitched	chr8	98655338	98658397	2	3059	14632.4206	231	1	MTDH		MTDH	MTDH	0.3103	231	1
1_MACS_peak_14708_lociStitched	chr7	39988575	39991565	1	2991	15248.701	232	1	CDK13		CDK13	CDK13	0.152	232	1
2_MACS_peak_1017_lociStitched	chr1	150582634	150586086	2	3144	13392.7244	234	1		MCL1,ENSA	ENSA	MCL1	1.7243	234	1
4_MACS_peak_7720_lociStitched	chr19	2620025	2623365	4	3249	11904.094	235	1	GNG7		GNG7	GNG7	0.3693	235	1
1_MACS_peak_1975_lociStitched	chr10	52381995	52385168	1	3174	12751.9697	236	1	SGMS1		SGMS1	SGMS1	0.103	236	1
1_MACS_peak_13188_lociStitched	chr5	139027754	139030847	1	3094	13663.0182	237	1	CXXC5		CXXC5	CXXC5	1.0999	237	1
1_MACS_peak_1819_lociStitched	chr10	17269678	17272865	1	3188	12501.9636	238	1	VIM	TRDMT1	VIM	VIM	0.7553	238	1
3_MACS_peak_6418_lociStitched	chr17	4850581	4853938	3	3164	12777.0777	239	1	PFN1	C17orf107,GP1BA,RNF167,ENO3,KIF1C,CHRNE,SLC25A11,SPAG7,CAMTA2,INCA1	PFN1	PFN1	1.3432	239	1
1_MACS_peak_5432_lociStitched	chr15	65184967	65188065	1	3099	13549.103	240	1		ANKDD1A	ANKDD1A	ANKDD1A	0.1508	240	1
1_MACS_peak_9534_lociStitched	chr2	178127841	178130497	1	2657	17589.6256	242	1	NFE2L2	MIR3128	NFE2L2	NFE2L2	0.5028	242	1
2_MACS_peak_10072_lociStitched	chr20	35201086	35203922	2	2648	17626.3072	243	1	TGIF2,TGIF2-C20ORF24	MYL9,C20orf24	TGIF2	TGIF2	0.7517	243	1
2_MACS_peak_1868_lociStitched	chr10	27442689	27445452	2	2756	16700.1246	244	1	MASTL,YME1L1		MASTL	MASTL	0.4502	244	1
2_MACS_peak_7392_lociStitched	chr18	9135688	9138804	2	3116	13047.0036	246	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.4653	246	1
1_MACS_peak_13379_lociStitched	chr5	173170728	173173829	1	3102	13099.8644	248	1			BOD1	BOD1	NONE	248	1
1_MACS_peak_8285_lociStitched	chr19	41802863	41805495	1	2633	17466.7416	249	1	HNRNPUL1	CCDC97	CCDC97	CCDC97	0.5799	249	1
2_MACS_peak_10054_lociStitched	chr20	34329036	34332136	2	2609	17631.56	251	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.5044	251	1
3_MACS_peak_153_lociStitched	chr1	15850313	15853961	3	3222	11489.7408	252	1	DNAJC16,CASP9	CELA2B	CASP9	CASP9	0.3395	252	1
1_MACS_peak_3954_lociStitched	chr12	104680004	104683025	1	3022	13937.0814	253	1	TXNRD1	EID3	TXNRD1	TXNRD1	0.1821	253	1
1_MACS_peak_5446_lociStitched	chr15	66082943	66085721	1	2779	16253.2446	254	1	DENND4A		DENND4A	DENND4A	0.1851	254	1
3_MACS_peak_9934_lociStitched	chr20	10652394	10655735	3	3279	10608.3432	255	1	JAG1		JAG1	JAG1	0.3109	255	1
4_MACS_peak_1417_lociStitched	chr1	204378553	204381789	4	2973	14343.8936	256	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	PPP1R15B	0.8885	256	1
1_MACS_peak_15760_lociStitched	chr8	103874728	103877265	1	2538	18007.1186	257	1	AZIN1		AZIN1	AZIN1	0.4807	257	1
3_MACS_peak_6645_lociStitched	chr17	27275958	27279488	3	3223	11168.92	258	1	PHF12	DHRS13	PHF12	DHRS13	0.7043	258	1
1_MACS_peak_14684_lociStitched	chr7	32929559	32932637	1	3079	13038.408	259	1	KBTBD2		KBTBD2	KBTBD2	0.4686	259	1
1_MACS_peak_40_lociStitched	chr1	1622888	1625280	1	2393	18882.6872	260	1	CDK11B,SLC35E2B	CDK11A	SLC35E2B	SLC35E2B	0.7771	260	1
1_MACS_peak_1336_lociStitched	chr1	183439542	183442299	1	2758	16186.6227	262	1	SMG7		SMG7	SMG7	0.2543	262	1
2_MACS_peak_14008_lociStitched	chr6	44230226	44233484	2	3078	12980.5236	263	1	NFKBIE	SLC29A1,HSP90AB1,TMEM151B,SLC35B2,TCTE1,AARS2	NFKBIE	HSP90AB1	1.0636	263	1
2_MACS_peak_159_lociStitched	chr1	16160865	16164069	2	3122	12423.51	265	1	FLJ37453	SPEN,UQCRHL	SPEN	SPEN	0.2413	265	1
4_MACS_peak_15099_lociStitched	chr7	106807915	106810796	4	2690	16613.8627	267	1	HBP1		HBP1	HBP1	0.4606	267	1
1_MACS_peak_4852_lociStitched	chr14	75743415	75746376	1	2962	13936.5387	268	1	FOS		FOS	FOS	1.1964	268	1
3_MACS_peak_7213_lociStitched	chr17	74260294	74263855	3	2961	13924.2222	270	1	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	1.8047	270	1
2_MACS_peak_897_lociStitched	chr1	143742695	143745543	2	2835	15106.6464	271	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	FLJ39739	0.3622	271	1
2_MACS_peak_8897_lociStitched	chr2	55843340	55846125	2	2769	15668.1315	272	1	SMEK2		SMEK2	SMEK2	0.2768	272	1
1_MACS_peak_4758_lociStitched	chr14	60714367	60717034	1	2668	16513.2639	273	1	PPM1A		PPM1A	PPM1A	0.3158	273	1
1_MACS_peak_13162_lociStitched	chr5	137877883	137880172	1	2290	19123.2216	274	1	ETF1	SNORD63,HSPA9	ETF1	HSPA9	0.7439	274	1
1_MACS_peak_8848_lociStitched	chr2	46768799	46771751	1	2953	13829.5296	275	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	0.5011	275	1
1_MACS_peak_13120_lociStitched	chr5	132386510	132388840	1	2331	18819.876	276	1	HSPA4	ZCCHC10	HSPA4	HSPA4	0.398	276	1
2_MACS_peak_427_lociStitched	chr1	36850649	36853764	2	3051	12550.6465	277	1	STK40	LSM10	STK40	LSM10	0.3858	277	1
3_MACS_peak_10967_lociStitched	chr22	50353406	50356685	3	3180	10737.7413	279	1	PIM3	CRELD2,ALG12	PIM3	PIM3	0.9239	279	1
1_MACS_peak_6497_lociStitched	chr17	8150498	8153308	1	2811	15001.466	280	1	PFAS,C17orf68	RANGRF,AURKB,C17orf44,SLC25A35	C17orf68	C17orf68	0.7254	280	1
1_MACS_peak_3274_lociStitched	chr11	129871555	129874058	1	2504	17449.4142	282	1	NCRNA00167,PRDM10		PRDM10	PRDM10	0.2574	282	1
1_MACS_peak_6546_lociStitched	chr17	18085868	18088544	1	2677	16084.9008	283	1	ALKBH5	LLGL1	ALKBH5	ALKBH5	0.5632	283	1
2_MACS_peak_2421_lociStitched	chr11	206517	209343	2	2803	14892.7374	285	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	BET1L	BET1L	1.1694	285	1
1_MACS_peak_2608_lociStitched	chr11	33278278	33280667	1	2390	18125.343	286	1	HIPK3		HIPK3	HIPK3	0.2744	286	1
2_MACS_peak_15343_lociStitched	chr7	158620627	158623132	2	2501	17347.626	287	1	ESYT2	WDR60	ESYT2	ESYT2	0.2385	287	1
1_MACS_peak_12554_lociStitched	chr4	184424728	184427764	1	3037	12254.814	288	1	ING2,LOC389247		ING2	ING2	0.8431	288	1
1_MACS_peak_10986_lociStitched	chr22	50968257	50971081	1	2825	14488.8144	289	1	TYMP,ODF3B	ADM2,MIOX,NCAPH2,KLHDC7B,LMF2,SCO2,C22orf41,CPT1B	TYMP	TYMP	1.6313	289	1
1_MACS_peak_9742_lociStitched	chr2	220142448	220145154	1	2707	15524.8632	290	1	DNAJB2	ANKZF1,STK16,TUBA4B,ATG9A,GLB1L,TUBA4A,MIR153-1,PTPRN	DNAJB2	DNAJB2	0.97	290	1
2_MACS_peak_6026_lociStitched	chr16	30075461	30078363	2	2894	13648.3962	292	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	YPEL3	0.747	292	1
1_MACS_peak_3506_lociStitched	chr12	31476110	31479036	1	2927	13253.6096	293	1	FLJ13224,FAM60A		FLJ13224	FLJ13224	1.2939	293	1
1_MACS_peak_13412_lociStitched	chr5	176559243	176562004	1	2762	14889.7969	294	1	NSD1	FGFR4	NSD1	NSD1	0.2952	294	1
1_MACS_peak_3062_lociStitched	chr11	82903774	82906205	1	2432	17499.3104	295	1	ANKRD42	PCF11	ANKRD42	PCF11	0.5882	295	1
2_MACS_peak_12707_lociStitched	chr5	39072782	39075635	2	2742	15032.7423	296	1	RICTOR		RICTOR	RICTOR	0.1954	296	1
2_MACS_peak_10892_lociStitched	chr22	42015107	42018206	2	3011	12154.278	297	1	XRCC6,PPPDE2	PMM1	PPPDE2	PPPDE2	0.4756	297	1
1_MACS_peak_2726_lociStitched	chr11	62321895	62324878	1	2984	12361.2537	299	1		AHNAK,EEF1G,TUT1,MTA2	AHNAK	EEF1G	0.8087	299	1
1_MACS_peak_6994_lociStitched	chr17	48942920	48945651	1	2732	14941.8472	300	1		WFIKKN2,TOB1	TOB1	TOB1	1.3605	300	1
1_MACS_peak_11568_lociStitched	chr3	119812627	119815149	1	2523	16629.3114	301	1	GSK3B		GSK3B	GSK3B	0.1202	301	1
1_MACS_peak_10383_lociStitched	chr21	34913778	34916202	1	2425	17341.5384	303	1	SON,GART	DNAJC28,DONSON	GART	GART	0.4242	303	1
1_MACS_peak_15991_lociStitched	chr9	6756919	6759412	1	2494	16843.4559	304	1	KDM4C		KDM4C	KDM4C	0.1336	304	1
2_MACS_peak_13103_lociStitched	chr5	131760684	131763697	2	2750	14638.9618	306	1	C5orf56		C5orf56	C5orf56	1.0014	306	1
1_MACS_peak_2785_lociStitched	chr11	64036399	64039400	1	3002	11804.7336	307	1	PLCB3,BAD	NUDT22,DNAJC4,VEGFB,FKBP2,GPR137,KCNK4,C11orf20,ESRRA,PRDX5,TRPT1,PPP1R14B,TRMT112	GPR137	GPR137	1.7437	307	1
3_MACS_peak_3228_lociStitched	chr11	122931691	122934712	3	2869	13266.7215	308	1	HSPA8	LOC341056	HSPA8	HSPA8	1.1907	308	1
1_MACS_peak_2791_lociStitched	chr11	64545102	64547427	1	2326	17650.47	313	1	SF1	RASGRP2,PYGM,MAP4K2,MEN1	SF1	SF1	0.8564	313	1
1_MACS_peak_11374_lociStitched	chr3	53194378	53197400	1	3023	11183.2132	314	1	PRKCD	RFT1	PRKCD	PRKCD	0.8114	314	1
3_MACS_peak_1403_lociStitched	chr1	203273474	203277080	3	3024	11149.3914	315	1	BTG2,LOC730227	FMOD	BTG2	BTG2	1.0456	315	1
1_MACS_peak_13263_lociStitched	chr5	148928903	148931670	1	2768	14058.8503	316	1	CSNK1A1	ARHGEF37	CSNK1A1	CSNK1A1	0.318	316	1
2_MACS_peak_8477_lociStitched	chr19	50179168	50182247	2	2993	11521.0022	317	1	PRMT1	SCAF1,BCL2L12,C19orf76,CPT1C,RRAS,IRF3	PRMT1	BCL2L12	1.262	317	1
2_MACS_peak_286_lociStitched	chr1	27021494	27024736	2	2885	12806.5484	318	1	ARID1A		ARID1A	ARID1A	0.3101	318	1
1_MACS_peak_2754_lociStitched	chr11	62647702	62650129	1	2428	16838.0406	319	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	WDR74	1.8449	319	1
1_MACS_peak_3457_lociStitched	chr12	25538088	25540340	1	2253	17892.3652	323	1			KRAS	KRAS	NONE	323	1
1_MACS_peak_13014_lociStitched	chr5	108744542	108747013	1	2472	16300.1986	326	1	PJA2		PJA2	PJA2	0.2793	326	1
2_MACS_peak_6361_lociStitched	chr17	1618721	1621539	2	2797	13263.1988	329	1	WDR81,C17orf91	WDR81,SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	MIR22	1.454	329	1
2_MACS_peak_11015_lociStitched	chr3	9437473	9440505	2	3019	10491.9328	331	1	SETD5,LOC440944	THUMPD3	LOC440944	LOC440944	0.6998	331	1
3_MACS_peak_6119_lociStitched	chr16	56964635	56967872	3	2831	12795.2136	332	1	HERPUD1	CETP	HERPUD1	HERPUD1	0.7904	332	1
2_MACS_peak_2841_lociStitched	chr11	65380931	65384115	2	2978	10976.84	333	1	PCNXL3,MAP3K11	SSSCA1,FAM89B,EHBP1L1,SIPA1,KCNK7,RELA	MAP3K11	FAM89B	2.424	333	1
1_MACS_peak_8337_lociStitched	chr19	44098939	44101334	1	2396	16603.8165	335	1	ZNF576,IRGQ	LOC390940,SRRM5,XRCC1,ZNF428,CADM4	IRGQ	IRGQ	0.9921	335	1
1_MACS_peak_12701_lociStitched	chr5	36240850	36243124	1	2275	17424.525	336	1	C5orf33		C5orf33	C5orf33	0.393	336	1
2_MACS_peak_2359_lociStitched	chr10	125851205	125854175	2	2890	12004.146	337	1	CHST15		CHST15	CHST15	0.4053	337	1
1_MACS_peak_2846_lociStitched	chr11	65429265	65431550	1	2286	17299.5065	338	1	RELA	PCNXL3,SIPA1,KAT5,MAP3K11	RELA	RELA	1.6512	338	1
1_MACS_peak_16314_lociStitched	chr9	101983331	101985501	1	2171	17797.689	343	1	SEC61B,ALG2		SEC61B	SEC61B	1.1188	343	1
1_MACS_peak_3069_lociStitched	chr11	85374565	85376689	1	2125	18051.6636	344	1	CREBZF	TMEM126B,TMEM126A,DLG2,CCDC89,SYTL2	CREBZF	CREBZF	1.1608	344	1
1_MACS_peak_11817_lociStitched	chr3	170073607	170076301	1	2695	13608.4716	347	1	SKIL	SKIL	SKIL	SKIL	0.4123	347	1
2_MACS_peak_13450_lociStitched	chr5	179049288	179051597	2	2288	16885.2552	349	1	HNRNPH1	C5orf60	HNRNPH1	HNRNPH1	0.9994	349	1
1_MACS_peak_7680_lociStitched	chr19	1940125	1942762	1	2638	13937.3361	350	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	CSNK1G2	0.3764	350	1
2_MACS_peak_16585_lociStitched	chr9	136022672	136025426	2	2695	13360.4802	351	1	RALGDS	RALGDS,GBGT1	RALGDS	GBGT1	0.6863	351	1
1_MACS_peak_5647_lociStitched	chr15	85290427	85292819	1	2393	15952.0088	352	1	ZNF592	SEC11A	ZNF592	ZNF592	0.4372	352	1
2_MACS_peak_8009_lociStitched	chr19	15441728	15444022	2	2228	17092.1352	353	1		AKAP8	AKAP8	AKAP8	0.6347	353	1
2_MACS_peak_3060_lociStitched	chr11	82866779	82869478	2	2542	14738.4293	354	1	PCF11	ANKRD42	PCF11	PCF11	0.5882	354	1
1_MACS_peak_8549_lociStitched	chr19	56165032	56167328	1	2297	16550.9456	357	1	U2AF2	ZNF865,ZNF580,ZNF581,CCDC106,EPN1,ZNF784	U2AF2	CCDC106	1.482	357	1
1_MACS_peak_13012_lociStitched	chr5	108062968	108065100	1	2133	17544.4412	358	1		FER	FER	FER	0.1112	358	1
1_MACS_peak_2743_lociStitched	chr11	62493877	62496592	1	2716	12802.0395	360	1	TTC9C,HNRNPUL2	GNG3,POLR2G,TAF6L,UBXN1,LRRN4CL,BSCL2,ZBTB3	HNRNPUL2	GNG3	1.1608	360	1
1_MACS_peak_6845_lociStitched	chr17	41321395	41323930	1	2536	14515.1565	361	1	NBR1	NBR2,TMEM106A,BRCA1	NBR1	NBR1	0.3935	361	1
1_MACS_peak_12979_lociStitched	chr5	96269823	96272661	1	2839	11305.173	364	1	LNPEP	LNPEP	LNPEP	LNPEP	0.2364	364	1
1_MACS_peak_10699_lociStitched	chr22	29663264	29665468	1	2205	16940.6052	365	1	EWSR1,RHBDD3	GAS2L1,RASL10A	EWSR1	EWSR1	0.4988	365	1
1_MACS_peak_11534_lociStitched	chr3	113464132	113466716	1	2585	13993.652	367	1	ATP6V1A,NAA50	KIAA2018	NAA50	NAA50	0.4965	367	1
1_MACS_peak_16777_lociStitched	chrX	41191810	41194592	1	2783	11882.2002	369	1	DDX3X		DDX3X	DDX3X	0.5305	369	1
1_MACS_peak_5374_lociStitched	chr15	57209755	57212336	1	2582	13951.3374	370	1	TCF12,LOC145783		TCF12	TCF12	0.1256	370	1
1_MACS_peak_5038_lociStitched	chr14	103799485	103801769	1	2285	16324.4332	371	1	EIF5	SNORA28,MARK3	EIF5	SNORA28	1.7255	371	1
4_MACS_peak_14130_lociStitched	chr6	90060690	90063524	4	2646	13097.0476	375	1	UBE2J1	GABRR2	UBE2J1	UBE2J1	0.636	375	1
2_MACS_peak_4516_lociStitched	chr13	111364618	111367723	2	2838	10852.2855	376	1	ING1	CARS2	ING1	ING1	0.681	376	1
1_MACS_peak_7881_lociStitched	chr19	10612416	10614518	1	2103	17277.8094	377	1	KEAP1	PDE4A,ATG4D,MIR1238,S1PR5	KEAP1	KEAP1	0.7784	377	1
1_MACS_peak_11303_lociStitched	chr3	49760299	49762746	1	2448	14775.2307	379	1	GMPPB,IP6K1	APEH,RNF123,MST1,AMIGO3	GMPPB	GMPPB	1.3223	379	1
1_MACS_peak_5931_lociStitched	chr16	21512281	21514522	1	2242	16211.394	384	1	LOC100271836	SLC7A5P2	LOC100271836	SLC7A5P2	1.6469	384	1
2_MACS_peak_13294_lociStitched	chr5	151149787	151152635	2	2687	12353.7696	385	1	G3BP1	ATOX1	G3BP1	G3BP1	0.3854	385	1
2_MACS_peak_959_lociStitched	chr1	147930287	147933139	2	2792	11122.5148	386	1	FLJ39739		NBPF14	NBPF14	NONE	386	1
1_MACS_peak_2266_lociStitched	chr10	105880103	105882441	1	2339	15467.7404	387	1	C10orf78	COL17A1	C10orf78	C10orf78	1.125	387	1
1_MACS_peak_14078_lociStitched	chr6	74229358	74231923	1	2566	13547.0475	388	1	EEF1A1		EEF1A1	EEF1A1	1.2755	388	1
2_MACS_peak_4246_lociStitched	chr13	20531402	20534255	2	2721	11809.9935	391	1	ZMYM2		ZMYM2	ZMYM2	0.138	391	1
1_MACS_peak_13454_lociStitched	chr5	179124673	179127117	1	2445	14467.7468	392	1	CANX	MAML1,CBY3	CANX	CANX	0.6893	392	1
3_MACS_peak_7885_lociStitched	chr19	10763565	10766008	3	2387	14942.1209	393	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	ILF3	0.4908	393	1
1_MACS_peak_1694_lociStitched	chr1	244997092	244999409	1	2318	15446.5122	395	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	FAM36A	0.8865	395	1
2_MACS_peak_13424_lociStitched	chr5	176852726	176855559	2	2777	10987.2239	396	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	PRR7	1.1057	396	1
1_MACS_peak_13430_lociStitched	chr5	176881067	176883503	1	2437	14199.6876	399	1	PRR7	GRK6,F12,DBN1,PDLIM7	PRR7	PRR7	1.1057	399	1
1_MACS_peak_9508_lociStitched	chr2	174828053	174830829	1	2777	10619.588	400	1	SP3		SP3	SP3	0.2419	400	1
1_MACS_peak_1333_lociStitched	chr1	182991333	182993838	1	2506	13526.499	404	1	LAMC1		LAMC1	LAMC1	0.2402	404	1
1_MACS_peak_13752_lociStitched	chr6	30523316	30525604	1	2289	15312.8976	405	1	PRR3,GNL1	ABCF1,MIR877	PRR3	PRR3	0.9339	405	1
1_MACS_peak_17122_lociStitched	chrX	148621055	148623429	1	2375	14593.4528	409	1	CXorf40A,LOC100131434	CXorf40A,IDS,MAGEA9,MAGEA9B	CXorf40A	CXorf40A	0.9948	409	1
1_MACS_peak_10456_lociStitched	chr21	44772297	44774720	1	2424	14113.975	410	1			SIK1	SIK1	1.3382	410	1
