#MOLP-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-2.H3K27ac_ROSE/MOLP-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MOLP.2.jin.bam
#Using cutoff of 10334.3472 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.2.jin.bam	enhancerRank	isSuper
2_MACS_peak_7613_lociStitched	chr13	45914593	45916158	2	1326	4206.094	3790	0
2_MACS_peak_16347_lociStitched	chr2	98261765	98263192	2	1162	4205.5117	3791	0
2_MACS_peak_4190_lociStitched	chr11	2547279	2548932	2	1628	4205.232	3792	0
4_MACS_peak_18250_lociStitched	chr20	52225971	52228317	4	1641	4204.9704	3793	0
3_MACS_peak_23322_lociStitched	chr5	137673186	137674680	3	1432	4204.7136	3794	0
2_MACS_peak_21307_lociStitched	chr3	193858257	193860090	2	1468	4204.3521	3795	0
3_MACS_peak_6959_lociStitched	chr12	105351743	105353210	3	1370	4204.2753	3796	0
1_MACS_peak_10924_lociStitched	chr17	1302545	1303629	1	1085	4203.752	3797	0
3_MACS_peak_25639_lociStitched	chr6	160147259	160149199	3	1578	4201.652	3798	0
3_MACS_peak_4899_lociStitched	chr11	65336662	65338485	3	1709	4200.5566	3799	0
1_MACS_peak_11341_lociStitched	chr17	19090600	19091499	1	900	4200.128	3800	0
1_MACS_peak_14785_lociStitched	chr19	46388799	46390599	1	1801	4200.12	3801	0
1_MACS_peak_13912_lociStitched	chr19	12844626	12845607	1	982	4199.9553	3802	0
3_MACS_peak_19288_lociStitched	chr22	39150363	39152546	3	1681	4199.4371	3803	0
2_MACS_peak_1708_lociStitched	chr1	150848284	150849910	2	1523	4197.8442	3804	0
2_MACS_peak_312_lociStitched	chr1	17240008	17241492	2	1215	4197.6424	3805	0
2_MACS_peak_4617_lociStitched	chr11	57102427	57103838	2	1363	4196.5962	3806	0
3_MACS_peak_6802_lociStitched	chr12	89918193	89920078	3	1802	4195.4445	3807	0
1_MACS_peak_9179_lociStitched	chr15	65809176	65810121	1	946	4195.3275	3808	0
2_MACS_peak_11637_lociStitched	chr17	36104476	36106187	2	1706	4195.2009	3809	0
2_MACS_peak_13371_lociStitched	chr19	912248	913787	2	1434	4195.0062	3810	0
2_MACS_peak_14740_lociStitched	chr19	45908421	45909916	2	1426	4194.97	3811	0
2_MACS_peak_1258_lociStitched	chr1	89989629	89991152	2	1359	4194.9512	3812	0
1_MACS_peak_2100_lociStitched	chr1	161675795	161677500	1	1706	4194.8115	3813	0
2_MACS_peak_4269_lociStitched	chr11	9335567	9337065	2	1350	4193.8008	3814	0
1_MACS_peak_27030_lociStitched	chr7	149320904	149322428	1	1525	4193.7432	3815	0
4_MACS_peak_17538_lociStitched	chr20	304791	306986	4	1837	4193.1085	3816	0
2_MACS_peak_7616_lociStitched	chr13	46038561	46039822	2	1262	4192.5728	3817	0
1_MACS_peak_28648_lociStitched	chr9	37591706	37592939	1	1234	4192.5699	3818	0
1_MACS_peak_24894_lociStitched	chr6	52362541	52364129	1	1589	4192.1612	3819	0
1_MACS_peak_25083_lociStitched	chr6	87864483	87865980	1	1498	4192.0491	3820	0
2_MACS_peak_26336_lociStitched	chr7	77325312	77326546	2	1145	4191.7746	3821	0
2_MACS_peak_20293_lociStitched	chr3	55649300	55651268	2	1744	4190.4624	3822	0
2_MACS_peak_23912_lociStitched	chr6	7938897	7940707	2	1686	4189.426	3823	0
3_MACS_peak_30135_lociStitched	chrX	154113583	154115643	3	1661	4188.804	3824	0
2_MACS_peak_13860_lociStitched	chr19	11545454	11547256	2	1329	4188.3886	3825	0
2_MACS_peak_24653_lociStitched	chr6	37284645	37286136	2	1346	4187.4735	3826	0
3_MACS_peak_8646_lociStitched	chr14	106239461	106241970	3	1956	4187.2701	3827	0
2_MACS_peak_4555_lociStitched	chr11	45938658	45940394	2	1565	4185.8432	3828	0
2_MACS_peak_17391_lociStitched	chr2	232378640	232380021	2	1224	4185.811	3829	0
3_MACS_peak_597_lociStitched	chr1	28969133	28970925	3	1543	4185.7536	3830	0
1_MACS_peak_5032_lociStitched	chr11	67007458	67008602	1	1145	4185.5528	3831	0
1_MACS_peak_17951_lociStitched	chr20	34042318	34043646	1	1329	4185.4576	3832	0
3_MACS_peak_29237_lociStitched	chr9	130828857	130831049	3	1745	4185.1856	3833	0
2_MACS_peak_11602_lociStitched	chr17	34135959	34137270	2	1265	4184.8431	3834	0
3_MACS_peak_5387_lociStitched	chr11	102217153	102218841	3	1479	4183.2016	3835	0
1_MACS_peak_26600_lociStitched	chr7	102714920	102716546	1	1627	4179.9582	3836	0
3_MACS_peak_19551_lociStitched	chr22	46757880	46759733	3	1716	4178.1444	3837	0
2_MACS_peak_29760_lociStitched	chrX	70585248	70587204	2	1516	4177.6248	3838	0
4_MACS_peak_3966_lociStitched	chr10	122586267	122588409	4	1900	4175.1864	3839	0
1_MACS_peak_3224_lociStitched	chr10	43931420	43933047	1	1628	4173.5804	3840	0
2_MACS_peak_22506_lociStitched	chr5	442633	444144	2	1429	4173.5331	3841	0
3_MACS_peak_16711_lociStitched	chr2	147938357	147940598	3	1768	4172.9661	3842	0
2_MACS_peak_20726_lociStitched	chr3	127390755	127392290	2	1454	4172.2835	3843	0
2_MACS_peak_25961_lociStitched	chr7	32767498	32769112	2	1572	4171.5444	3844	0
2_MACS_peak_25597_lociStitched	chr6	157992041	157993484	2	1443	4170.9915	3845	0
2_MACS_peak_14220_lociStitched	chr19	18959720	18961890	2	1923	4170.74	3846	0
2_MACS_peak_13471_lociStitched	chr19	1864153	1865689	2	1460	4169.9328	3847	0
3_MACS_peak_9073_lociStitched	chr15	59062776	59064391	3	1393	4169.1225	3848	0
2_MACS_peak_4632_lociStitched	chr11	57479299	57480606	2	1081	4168.8072	3849	0
2_MACS_peak_16462_lociStitched	chr2	112192395	112194008	2	1190	4168.6372	3850	0
2_MACS_peak_17596_lociStitched	chr20	2853019	2854759	2	1652	4166.778	3851	0
1_MACS_peak_5013_lociStitched	chr11	66623102	66623888	1	787	4165.6428	3852	0
1_MACS_peak_20753_lociStitched	chr3	128879767	128881164	1	1398	4165.2952	3853	0
3_MACS_peak_19828_lociStitched	chr3	16553397	16555659	3	2088	4164.342	3854	0
3_MACS_peak_9139_lociStitched	chr15	64384719	64386643	3	1545	4161.9968	3855	0
2_MACS_peak_18819_lociStitched	chr22	17517366	17518915	2	1342	4161.0787	3856	0
1_MACS_peak_12648_lociStitched	chr17	77771551	77772450	1	900	4160.9316	3857	0
2_MACS_peak_11890_lociStitched	chr17	41560537	41562093	2	1306	4160.744	3858	0
1_MACS_peak_7307_lociStitched	chr12	124085809	124087208	1	1400	4160.3462	3859	0
2_MACS_peak_26814_lociStitched	chr7	128378851	128380030	2	1127	4159.7478	3860	0
3_MACS_peak_26224_lociStitched	chr7	66118731	66120431	3	1512	4159.22	3861	0
2_MACS_peak_26878_lociStitched	chr7	134832234	134833868	2	1510	4158.53	3862	0
2_MACS_peak_14376_lociStitched	chr19	35758016	35759340	2	1228	4158.2868	3863	0
2_MACS_peak_15068_lociStitched	chr19	55581595	55583542	2	1851	4158.0132	3864	0
1_MACS_peak_17948_lociStitched	chr20	33871901	33873203	1	1303	4157.8068	3865	0
1_MACS_peak_19211_lociStitched	chr22	37677927	37679353	1	1427	4157.503	3866	0
4_MACS_peak_23661_lociStitched	chr5	173699146	173701059	4	1657	4157.3316	3867	0
1_MACS_peak_18609_lociStitched	chr21	38579489	38581178	1	1690	4156.4601	3868	0
1_MACS_peak_5638_lociStitched	chr11	125439252	125440065	1	814	4154.6739	3869	0
3_MACS_peak_30072_lociStitched	chrX	153059148	153061121	3	1819	4152.3758	3870	0
1_MACS_peak_1813_lociStitched	chr1	154245047	154246113	1	1067	4152.2832	3871	0
2_MACS_peak_2079_lociStitched	chr1	161359347	161360535	2	1036	4151.9412	3872	0
2_MACS_peak_4293_lociStitched	chr11	10338625	10340389	2	1643	4151.9268	3873	0
2_MACS_peak_6636_lociStitched	chr12	58334415	58335972	2	1455	4151.5848	3874	0
1_MACS_peak_23885_lociStitched	chr6	7389377	7390709	1	1333	4150.9116	3875	0
2_MACS_peak_25834_lociStitched	chr7	23512880	23514491	2	1460	4150.2582	3876	0
3_MACS_peak_3285_lociStitched	chr10	52383826	52385751	3	1526	4149.7225	3877	0
2_MACS_peak_11875_lociStitched	chr17	41276845	41278518	2	1443	4149.5419	3878	0
1_MACS_peak_4516_lociStitched	chr11	35160209	35161670	1	1462	4148.9478	3879	0
1_MACS_peak_4095_lociStitched	chr10	135207672	135208734	1	1063	4148.5968	3880	0
2_MACS_peak_11922_lociStitched	chr17	42580170	42581585	2	1400	4148.3555	3881	0
2_MACS_peak_20776_lociStitched	chr3	129611360	129613121	2	1516	4148.2116	3882	0
1_MACS_peak_13341_lociStitched	chr19	70252	71508	1	1257	4147.94	3883	0
3_MACS_peak_14021_lociStitched	chr19	14628243	14629978	3	1467	4147.691	3884	0
2_MACS_peak_21069_lociStitched	chr3	169975309	169976602	2	1276	4147.0389	3885	0
3_MACS_peak_13553_lociStitched	chr19	2887535	2889316	3	1471	4146.8804	3886	0
1_MACS_peak_6626_lociStitched	chr12	58158297	58159558	1	1262	4141.5023	3887	0
1_MACS_peak_13821_lociStitched	chr19	10828654	10830140	1	1487	4141.482	3888	0
1_MACS_peak_5631_lociStitched	chr11	124669495	124670841	1	1347	4141.1036	3889	0
2_MACS_peak_2439_lociStitched	chr1	200638423	200639683	2	1221	4140.99	3890	0
1_MACS_peak_5869_lociStitched	chr12	6535676	6537411	1	1736	4138.4955	3891	0
2_MACS_peak_5231_lociStitched	chr11	75919462	75921168	2	1635	4138.0736	3892	0
2_MACS_peak_24681_lociStitched	chr6	39082542	39083498	2	916	4137.6636	3893	0
2_MACS_peak_22230_lociStitched	chr4	148652778	148654284	2	1212	4137.4338	3894	0
2_MACS_peak_23813_lociStitched	chr6	3025943	3028022	2	1983	4137.4179	3895	0
3_MACS_peak_29064_lociStitched	chr9	114245069	114247044	3	1639	4136.44	3896	0
2_MACS_peak_235_lociStitched	chr1	15162028	15164001	2	1608	4135.408	3897	0
2_MACS_peak_24810_lociStitched	chr6	43654950	43656351	2	1356	4135.1916	3898	0
2_MACS_peak_16034_lociStitched	chr2	69613802	69615008	2	1117	4134.771	3899	0
4_MACS_peak_21085_lociStitched	chr3	171816099	171818240	4	1931	4132.7723	3900	0
2_MACS_peak_7475_lociStitched	chr13	28712191	28713654	2	1464	4132.5361	3901	0
3_MACS_peak_2826_lociStitched	chr1	235666838	235668991	3	1920	4132.2529	3902	0
1_MACS_peak_11072_lociStitched	chr17	5014558	5015837	1	1280	4131.4258	3903	0
2_MACS_peak_7691_lociStitched	chr13	53023276	53024781	2	1133	4130.322	3904	0
2_MACS_peak_17098_lociStitched	chr2	201676264	201677412	2	1126	4130.1596	3905	0
3_MACS_peak_29969_lociStitched	chrX	131351083	131352908	3	1619	4128.15	3906	0
3_MACS_peak_23919_lociStitched	chr6	7991369	7993015	3	1465	4127.8388	3907	0
1_MACS_peak_22012_lociStitched	chr4	109571450	109572506	1	1057	4127.376	3908	0
2_MACS_peak_24741_lociStitched	chr6	42017699	42018570	2	794	4125.8399	3909	0
2_MACS_peak_14845_lociStitched	chr19	48248083	48249155	2	1054	4125.4848	3910	0
3_MACS_peak_16637_lociStitched	chr2	131862197	131864376	3	1517	4124.6291	3911	0
2_MACS_peak_12085_lociStitched	chr17	48157104	48158889	2	1752	4124.2425	3912	0
1_MACS_peak_19549_lociStitched	chr22	46731096	46732406	1	1311	4123.749	3913	0
2_MACS_peak_20647_lociStitched	chr3	120067611	120068936	2	1295	4123.2675	3914	0
2_MACS_peak_27258_lociStitched	chr8	21027144	21029031	2	1771	4122.9063	3915	0
3_MACS_peak_19794_lociStitched	chr3	14988502	14990410	3	1726	4122.8064	3916	0
2_MACS_peak_13585_lociStitched	chr19	3556711	3558380	2	1425	4121.5955	3917	0
3_MACS_peak_29937_lociStitched	chrX	129305310	129307477	3	1913	4121.4173	3918	0
2_MACS_peak_4674_lociStitched	chr11	60680891	60682438	2	1514	4121.0533	3919	0
1_MACS_peak_26888_lociStitched	chr7	135242419	135243220	1	802	4120.4241	3920	0
3_MACS_peak_17711_lociStitched	chr20	9582991	9584783	3	1725	4119.4496	3921	0
2_MACS_peak_3552_lociStitched	chr10	85931210	85932882	2	1648	4117.4672	3922	0
4_MACS_peak_20542_lociStitched	chr3	105085975	105088476	4	1720	4117.3963	3923	0
2_MACS_peak_3970_lociStitched	chr10	122610462	122611831	2	1354	4116.3092	3924	0
1_MACS_peak_5046_lociStitched	chr11	67158643	67160113	1	1471	4116.294	3925	0
3_MACS_peak_27568_lociStitched	chr8	61429036	61430671	3	1528	4116.1125	3926	0
2_MACS_peak_25036_lociStitched	chr6	74363259	74364578	2	1238	4115.6757	3927	0
2_MACS_peak_20675_lociStitched	chr3	122398136	122400055	2	1875	4113.7603	3928	0
2_MACS_peak_10124_lociStitched	chr16	20911648	20913394	2	1637	4113.0522	3929	0
3_MACS_peak_21183_lociStitched	chr3	183353050	183355096	3	1665	4112.0508	3930	0
2_MACS_peak_11621_lociStitched	chr17	35305598	35306920	2	1182	4111.6844	3931	0
3_MACS_peak_11459_lociStitched	chr17	27038037	27039903	3	1655	4110.9846	3932	0
3_MACS_peak_29591_lociStitched	chrX	40034640	40036621	3	1471	4110.9712	3933	0
2_MACS_peak_24466_lociStitched	chr6	33303006	33304597	2	1519	4110.5076	3934	0
3_MACS_peak_18581_lociStitched	chr21	35390708	35393013	3	1983	4109.5845	3935	0
2_MACS_peak_21455_lociStitched	chr4	2469754	2471625	2	1522	4108.3418	3936	0
3_MACS_peak_15340_lociStitched	chr2	17934445	17936171	3	1667	4108.0526	3937	0
2_MACS_peak_7215_lociStitched	chr12	121837365	121838862	2	1382	4107.0195	3938	0
2_MACS_peak_26359_lociStitched	chr7	87505041	87506603	2	1431	4106.8104	3939	0
2_MACS_peak_26386_lociStitched	chr7	92156952	92158625	2	1435	4106.7131	3940	0
2_MACS_peak_15189_lociStitched	chr19	58986787	58988324	2	1514	4106.5566	3941	0
2_MACS_peak_12205_lociStitched	chr17	57183346	57185066	2	1343	4105.812	3942	0
4_MACS_peak_20410_lociStitched	chr3	72032672	72034939	4	1526	4105.7637	3943	0
1_MACS_peak_15218_lociStitched	chr2	677091	677971	1	881	4105.728	3944	0
3_MACS_peak_22533_lociStitched	chr5	1633309	1634923	3	1572	4104.0792	3945	0
1_MACS_peak_16095_lociStitched	chr2	71558788	71559686	1	899	4102.2436	3946	0
1_MACS_peak_4600_lociStitched	chr11	47600099	47601196	1	1098	4101.9024	3947	0
2_MACS_peak_3445_lociStitched	chr10	74113687	74114777	2	1061	4100.798	3948	0
2_MACS_peak_22015_lociStitched	chr4	110480671	110482331	2	1450	4100.366	3949	0
2_MACS_peak_94_lociStitched	chr1	2343228	2345230	2	1795	4099.2952	3950	0
1_MACS_peak_21035_lociStitched	chr3	169490215	169491618	1	1404	4099.1451	3951	0
2_MACS_peak_21370_lociStitched	chr3	196365966	196367684	2	1595	4098.4608	3952	0
4_MACS_peak_15274_lociStitched	chr2	10548570	10551128	4	1856	4098.1718	3953	0
3_MACS_peak_23894_lociStitched	chr6	7726394	7728310	3	1726	4098.1324	3954	0
1_MACS_peak_22301_lociStitched	chr4	159643979	159645277	1	1299	4097.786	3955	0
1_MACS_peak_16220_lociStitched	chr2	86332385	86333777	1	1393	4096.5168	3956	0
2_MACS_peak_19663_lociStitched	chr3	3167854	3169235	2	1328	4095.9079	3957	0
3_MACS_peak_9467_lociStitched	chr15	80986777	80988519	3	1443	4095.7904	3958	0
2_MACS_peak_13033_lociStitched	chr18	33708978	33710386	2	1361	4094.8864	3959	0
2_MACS_peak_16144_lociStitched	chr2	74780723	74782666	2	1941	4094.4839	3960	0
1_MACS_peak_11712_lociStitched	chr17	37792865	37793912	1	1048	4094.0841	3961	0
2_MACS_peak_11617_lociStitched	chr17	34957226	34958847	2	1526	4093.025	3962	0
2_MACS_peak_17298_lociStitched	chr2	220406783	220408526	2	1413	4092.7383	3963	0
1_MACS_peak_22748_lociStitched	chr5	41869645	41871158	1	1514	4091.0007	3964	0
2_MACS_peak_20853_lociStitched	chr3	140949640	140951044	2	1318	4088.8692	3965	0
3_MACS_peak_7289_lociStitched	chr12	123716940	123718680	3	1383	4088.652	3966	0
3_MACS_peak_5282_lociStitched	chr11	82788741	82790932	3	1816	4088.1869	3967	0
1_MACS_peak_15139_lociStitched	chr19	56825379	56826637	1	1259	4087.6194	3968	0
1_MACS_peak_109_lociStitched	chr1	2487035	2488700	1	1666	4087.575	3969	0
2_MACS_peak_15747_lociStitched	chr2	47629760	47631011	2	1174	4087.3923	3970	0
2_MACS_peak_3667_lociStitched	chr10	97889357	97890693	2	1321	4086.824	3971	0
2_MACS_peak_9361_lociStitched	chr15	75135038	75136443	2	1215	4085.3185	3972	0
2_MACS_peak_14429_lociStitched	chr19	37018740	37020336	2	1586	4085.2812	3973	0
1_MACS_peak_1749_lociStitched	chr1	151735459	151736715	1	1257	4082.5024	3974	0
2_MACS_peak_11047_lociStitched	chr17	4613166	4614658	2	1402	4082.2612	3975	0
1_MACS_peak_823_lociStitched	chr1	40264365	40265538	1	1174	4080.3978	3976	0
1_MACS_peak_24405_lociStitched	chr6	32036338	32037996	1	1659	4079.8406	3977	0
2_MACS_peak_18688_lociStitched	chr21	44312559	44314014	2	1284	4079.82	3978	0
2_MACS_peak_19722_lociStitched	chr3	10183423	10184688	2	1217	4079.4985	3979	0
2_MACS_peak_3711_lociStitched	chr10	101189835	101191361	2	1207	4079.4558	3980	0
2_MACS_peak_11231_lociStitched	chr17	16255877	16257132	2	1143	4079.252	3981	0
2_MACS_peak_1775_lociStitched	chr1	153538078	153539696	2	1607	4078.6544	3982	0
1_MACS_peak_1781_lociStitched	chr1	153630723	153631826	1	1104	4078.3425	3983	0
2_MACS_peak_22653_lociStitched	chr5	28808945	28810808	2	1524	4078.2933	3984	0
2_MACS_peak_23270_lociStitched	chr5	132386783	132388453	2	1644	4075.969	3985	0
2_MACS_peak_13112_lociStitched	chr18	47625547	47627511	2	1722	4075.6928	3986	0
1_MACS_peak_23301_lociStitched	chr5	134209563	134211139	1	1577	4074.4328	3987	0
3_MACS_peak_1769_lociStitched	chr1	153504562	153506463	3	1803	4074.4133	3988	0
2_MACS_peak_5952_lociStitched	chr12	8394847	8396060	2	1151	4073.4966	3989	0
2_MACS_peak_9157_lociStitched	chr15	65117256	65118822	2	1516	4073.0094	3990	0
2_MACS_peak_4127_lociStitched	chr11	449825	451631	2	1749	4072.8912	3991	0
5_MACS_peak_23458_lociStitched	chr5	147468911	147471790	5	1933	4072.6334	3992	0
3_MACS_peak_10869_lociStitched	chr16	89179969	89182287	3	1610	4069.249	3993	0
2_MACS_peak_20909_lociStitched	chr3	143689744	143691876	2	1653	4068.922	3994	0
3_MACS_peak_23350_lociStitched	chr5	138940097	138941879	3	1540	4068.8406	3995	0
2_MACS_peak_19844_lociStitched	chr3	17783324	17784905	2	1378	4068.5454	3996	0
3_MACS_peak_6261_lociStitched	chr12	31880679	31882756	3	1529	4068.4276	3997	0
2_MACS_peak_9218_lociStitched	chr15	67833981	67835578	2	1459	4068.0381	3998	0
2_MACS_peak_26687_lociStitched	chr7	108166111	108167379	2	1016	4067.9976	3999	0
3_MACS_peak_11420_lociStitched	chr17	25545069	25546757	3	1420	4067.4048	4000	0
3_MACS_peak_8294_lociStitched	chr14	74237561	74239707	3	1610	4067.3138	4001	0
2_MACS_peak_337_lociStitched	chr1	19536181	19537638	2	1360	4066.3413	4002	0
1_MACS_peak_27435_lociStitched	chr8	38033429	38034821	1	1393	4066.3104	4003	0
3_MACS_peak_14596_lociStitched	chr19	41869246	41870647	3	1294	4063.6005	4004	0
1_MACS_peak_24722_lociStitched	chr6	41512959	41513982	1	1024	4063.4583	4005	0
2_MACS_peak_10163_lociStitched	chr16	22217056	22218805	2	1590	4062.927	4006	0
3_MACS_peak_12921_lociStitched	chr18	13438872	13441541	3	1953	4062.7518	4007	0
2_MACS_peak_18424_lociStitched	chr20	62582128	62584025	2	1640	4061.8564	4008	0
2_MACS_peak_4348_lociStitched	chr11	17166578	17168406	2	1595	4061.6332	4009	0
2_MACS_peak_17408_lociStitched	chr2	232549783	232551270	2	1302	4061.4431	4010	0
1_MACS_peak_15391_lociStitched	chr2	24306235	24307695	1	1461	4060.99	4011	0
2_MACS_peak_17782_lociStitched	chr20	23341748	23343501	2	1516	4060.8245	4012	0
1_MACS_peak_21325_lociStitched	chr3	194979638	194980817	1	1180	4060.1223	4013	0
1_MACS_peak_20334_lociStitched	chr3	56716425	56717674	1	1250	4058.3757	4014	0
2_MACS_peak_3550_lociStitched	chr10	85898261	85899930	2	1196	4057.1721	4015	0
2_MACS_peak_10313_lociStitched	chr16	30133890	30135112	2	1169	4057.1622	4016	0
3_MACS_peak_53_lociStitched	chr1	1564440	1566477	3	1753	4056.8892	4017	0
2_MACS_peak_18744_lociStitched	chr21	45285399	45287454	2	1850	4055.9535	4018	0
2_MACS_peak_6496_lociStitched	chr12	53764166	53765896	2	1698	4054.082	4019	0
2_MACS_peak_17664_lociStitched	chr20	5590530	5592024	2	1247	4053.3714	4020	0
1_MACS_peak_15815_lociStitched	chr2	55508822	55510010	1	1189	4053.3372	4021	0
3_MACS_peak_15952_lociStitched	chr2	65257913	65260075	3	1668	4050.507	4022	0
1_MACS_peak_9138_lociStitched	chr15	64125451	64126772	1	1322	4050.4502	4023	0
2_MACS_peak_16699_lociStitched	chr2	139258621	139260069	2	1388	4050.056	4024	0
3_MACS_peak_4685_lociStitched	chr11	60933790	60935530	3	1211	4048.806	4025	0
1_MACS_peak_3519_lociStitched	chr10	81585565	81587119	1	1555	4048.4808	4026	0
2_MACS_peak_8023_lociStitched	chr14	31676227	31677709	2	1425	4048.083	4027	0
3_MACS_peak_26012_lociStitched	chr7	43622842	43624978	3	1953	4047.2928	4028	0
1_MACS_peak_26356_lociStitched	chr7	86848492	86849948	1	1457	4047.2432	4029	0
2_MACS_peak_11480_lociStitched	chr17	27229003	27230742	2	1526	4046.653	4030	0
2_MACS_peak_2062_lociStitched	chr1	161135532	161137230	2	1487	4046.5038	4031	0
2_MACS_peak_22557_lociStitched	chr5	6712167	6713425	2	1217	4046.2312	4032	0
1_MACS_peak_11425_lociStitched	chr17	25620458	25621809	1	1352	4046.1099	4033	0
2_MACS_peak_5804_lociStitched	chr12	1642253	1643930	2	1632	4044.4209	4034	0
2_MACS_peak_13300_lociStitched	chr18	72162841	72164291	2	1058	4043.615	4035	0
2_MACS_peak_2186_lociStitched	chr1	168194658	168195991	2	1270	4042.989	4036	0
3_MACS_peak_20954_lociStitched	chr3	155571065	155573015	3	1629	4042.155	4037	0
2_MACS_peak_2141_lociStitched	chr1	165667232	165668229	2	853	4042.1371	4038	0
2_MACS_peak_15425_lociStitched	chr2	26568141	26569734	2	1380	4040.9631	4039	0
2_MACS_peak_1287_lociStitched	chr1	93645120	93646761	2	1388	4040.6343	4040	0
3_MACS_peak_14622_lociStitched	chr19	42462176	42463859	3	1537	4040.5464	4041	0
3_MACS_peak_19047_lociStitched	chr22	25959379	25961305	3	1667	4040.1702	4042	0
5_MACS_peak_27450_lociStitched	chr8	38757370	38760169	5	1875	4038.6771	4043	0
3_MACS_peak_6020_lociStitched	chr12	11911073	11912776	3	1643	4038.4942	4044	0
1_MACS_peak_26526_lociStitched	chr7	100728229	100729478	1	1250	4038.1419	4045	0
2_MACS_peak_4532_lociStitched	chr11	43701731	43703214	2	1250	4037.0226	4046	0
1_MACS_peak_8898_lociStitched	chr15	42840288	42841620	1	1333	4033.962	4047	0
3_MACS_peak_18393_lociStitched	chr20	61903432	61905336	3	1470	4033.624	4048	0
4_MACS_peak_21646_lociStitched	chr4	40194605	40196687	4	1660	4032.834	4049	0
2_MACS_peak_24304_lociStitched	chr6	30456719	30457989	2	1063	4032.631	4050	0
3_MACS_peak_27131_lociStitched	chr7	158768922	158770832	3	1633	4032.583	4051	0
2_MACS_peak_7829_lociStitched	chr13	111366991	111368889	2	1465	4031.5418	4052	0
2_MACS_peak_25712_lociStitched	chr7	4814105	4815958	2	1638	4031.3868	4053	0
3_MACS_peak_24568_lociStitched	chr6	35655551	35657379	3	1631	4031.2884	4054	0
2_MACS_peak_26570_lociStitched	chr7	102036043	102037722	2	1556	4030.6074	4055	0
1_MACS_peak_6613_lociStitched	chr12	57881769	57882533	1	765	4027.9608	4056	0
2_MACS_peak_29980_lociStitched	chrX	134048472	134049784	2	1152	4027.84	4057	0
1_MACS_peak_14631_lociStitched	chr19	42633636	42635243	1	1608	4024.4101	4058	0
1_MACS_peak_16319_lociStitched	chr2	96990415	96992009	1	1595	4023.7342	4059	0
1_MACS_peak_26035_lociStitched	chr7	44529600	44530971	1	1372	4022.6511	4060	0
3_MACS_peak_9248_lociStitched	chr15	68346073	68347908	3	1627	4021.586	4061	0
1_MACS_peak_20229_lociStitched	chr3	52719688	52721061	1	1374	4020.4186	4062	0
3_MACS_peak_2896_lociStitched	chr10	3943417	3945586	3	1848	4018.2894	4063	0
3_MACS_peak_6854_lociStitched	chr12	94954122	94956287	3	1471	4017.5905	4064	0
1_MACS_peak_15167_lociStitched	chr19	58330785	58331842	1	1058	4017.5513	4065	0
3_MACS_peak_12422_lociStitched	chr17	71266925	71268539	3	1358	4016.1162	4066	0
2_MACS_peak_28281_lociStitched	chr8	145132863	145134497	2	1561	4015.2282	4067	0
2_MACS_peak_16019_lociStitched	chr2	68693895	68695251	2	1222	4013.8956	4068	0
2_MACS_peak_1612_lociStitched	chr1	147399926	147401337	2	1340	4012.3196	4069	0
2_MACS_peak_933_lociStitched	chr1	44411921	44413086	2	1133	4011.9105	4070	0
2_MACS_peak_16619_lociStitched	chr2	129380936	129382548	2	1602	4010.656	4071	0
2_MACS_peak_15677_lociStitched	chr2	43822497	43823932	2	1315	4010.538	4072	0
1_MACS_peak_12112_lociStitched	chr17	48585346	48586854	1	1509	4008.4148	4073	0
2_MACS_peak_19924_lociStitched	chr3	32473389	32475290	2	1837	4008.2585	4074	0
3_MACS_peak_9797_lociStitched	chr16	2013559	2015594	3	1747	4007.9325	4075	0
1_MACS_peak_18587_lociStitched	chr21	35916802	35918292	1	1491	4007.355	4076	0
1_MACS_peak_25086_lociStitched	chr6	88182207	88183341	1	1135	4005.7416	4077	0
3_MACS_peak_8011_lociStitched	chr14	24898616	24900868	3	1637	4004.2812	4078	0
2_MACS_peak_10789_lociStitched	chr16	87350535	87352058	2	1447	4004.2716	4079	0
2_MACS_peak_13573_lociStitched	chr19	3185503	3186902	2	1342	4004.2178	4080	0
3_MACS_peak_17749_lociStitched	chr20	17836117	17838097	3	1755	4003.956	4081	0
2_MACS_peak_26944_lociStitched	chr7	139761798	139763277	2	1120	4003.9488	4082	0
2_MACS_peak_9300_lociStitched	chr15	72667612	72669047	2	1434	4003.937	4083	0
2_MACS_peak_29382_lociStitched	chr9	135905150	135906718	2	1239	4003.7312	4084	0
1_MACS_peak_21238_lociStitched	chr3	186626388	186627801	1	1414	4000.203	4085	0
2_MACS_peak_17365_lociStitched	chr2	231275614	231277330	2	1672	3999.8244	4086	0
4_MACS_peak_22175_lociStitched	chr4	141749324	141751900	4	1730	3999.7552	4087	0
1_MACS_peak_1672_lociStitched	chr1	150265710	150267072	1	1363	3999.2406	4088	0
1_MACS_peak_13633_lociStitched	chr19	4669674	4670440	1	767	3998.7498	4089	0
1_MACS_peak_2078_lociStitched	chr1	161283528	161284793	1	1266	3997.7795	4090	0
