#MOLP-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-2.H3K27ac_ROSE/MOLP-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MOLP.2.jin.bam
#Using cutoff of 10334.3472 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.2.jin.bam	enhancerRank	isStretch
2_MACS_peak_14371_lociStitched	chr19	35694734	35698711	2	3844	13744.1143	304	1
1_MACS_peak_9344_lociStitched	chr15	74917219	74921055	1	3837	13836.452	305	1
3_MACS_peak_16366_lociStitched	chr2	99102621	99106646	3	3837	15349.3375	306	1
2_MACS_peak_22401_lociStitched	chr4	185302496	185306496	2	3836	17152.8	307	1
2_MACS_peak_9388_lociStitched	chr15	75493176	75497081	2	3835	14161.4825	308	1
1_MACS_peak_11016_lociStitched	chr17	3816654	3820485	1	3832	12733.8609	309	1
1_MACS_peak_12518_lociStitched	chr17	73871333	73875149	1	3817	14792.724	310	1
3_MACS_peak_5475_lociStitched	chr11	115091183	115095235	3	3813	12365.8936	311	1
3_MACS_peak_799_lociStitched	chr1	39973921	39978089	3	3809	12541.512	312	1
3_MACS_peak_25031_lociStitched	chr6	74229694	74234017	3	3807	17584.2348	313	1
4_MACS_peak_5615_lociStitched	chr11	122931760	122936133	4	3807	14112.5456	314	1
4_MACS_peak_5188_lociStitched	chr11	73691247	73695066	4	3803	10858.1808	315	1
6_MACS_peak_18267_lociStitched	chr20	52353611	52358159	6	3801	10589.5632	316	1
2_MACS_peak_28396_lociStitched	chr9	5625986	5629906	2	3794	15130.808	317	1
7_MACS_peak_2557_lociStitched	chr1	205252922	205257229	7	3791	9157.1127	318	1
3_MACS_peak_16028_lociStitched	chr2	68991400	68995559	3	3787	13235.1857	319	1
5_MACS_peak_14905_lociStitched	chr19	49375620	49380245	5	3787	11329.8625	320	1
5_MACS_peak_16901_lociStitched	chr2	174853243	174857542	5	3784	9719.1792	321	1
5_MACS_peak_5996_lociStitched	chr12	9891932	9896399	5	3784	11389.9566	322	1
6_MACS_peak_4012_lociStitched	chr10	125850212	125855136	6	3781	11227.7048	323	1
1_MACS_peak_24809_lociStitched	chr6	43634996	43638761	1	3766	15105.933	324	1
2_MACS_peak_6244_lociStitched	chr12	31475752	31479640	2	3766	17961.3936	325	1
3_MACS_peak_6227_lociStitched	chr12	28012349	28016558	3	3764	14159.9178	326	1
4_MACS_peak_12310_lociStitched	chr17	62205095	62209083	4	3761	13991.1004	327	1
3_MACS_peak_5527_lociStitched	chr11	118659311	118663608	3	3759	16983.4628	328	1
2_MACS_peak_5168_lociStitched	chr11	72851613	72855399	2	3758	14961.5148	329	1
3_MACS_peak_15666_lociStitched	chr2	43445739	43449627	3	3751	12146.112	330	1
4_MACS_peak_15582_lociStitched	chr2	37574436	37578576	4	3751	9314.586	331	1
2_MACS_peak_8256_lociStitched	chr14	69259029	69263012	2	3745	9190.3742	332	1
5_MACS_peak_22684_lociStitched	chr5	32570858	32574991	5	3743	10060.9619	333	1
6_MACS_peak_2514_lociStitched	chr1	203292521	203297400	6	3742	9572.1101	334	1
2_MACS_peak_4106_lociStitched	chr11	267592	271642	2	3741	25066.665	335	1
5_MACS_peak_13023_lociStitched	chr18	33183007	33187632	5	3739	8165.9	336	1
1_MACS_peak_12389_lociStitched	chr17	66394332	66398065	1	3734	11877.6594	337	1
8_MACS_peak_29637_lociStitched	chrX	48771565	48776956	8	3726	9408.3732	338	1
3_MACS_peak_12915_lociStitched	chr18	13369194	13373224	3	3725	13292.552	339	1
4_MACS_peak_25599_lociStitched	chr6	158181417	158186077	4	3725	11877.874	340	1
5_MACS_peak_24128_lociStitched	chr6	26122310	26126604	5	3710	11217.6456	341	1
5_MACS_peak_27283_lociStitched	chr8	22297370	22302136	5	3705	12378.2552	342	1
4_MACS_peak_18302_lociStitched	chr20	55964431	55968391	4	3700	12230.46	343	1
4_MACS_peak_4763_lociStitched	chr11	62606178	62610514	4	3696	15610.0336	344	1
3_MACS_peak_18133_lociStitched	chr20	46043026	46046806	3	3692	9846.522	345	1
3_MACS_peak_22859_lociStitched	chr5	56110055	56113989	3	3683	14929.1366	346	1
3_MACS_peak_11110_lociStitched	chr17	7033949	7037700	3	3675	17655.957	347	1
2_MACS_peak_8725_lociStitched	chr15	31726744	31730520	2	3673	11537.1904	348	1
6_MACS_peak_27040_lociStitched	chr7	150075312	150079953	6	3673	10114.5954	349	1
2_MACS_peak_24611_lociStitched	chr6	36633547	36637229	2	3672	13893.2906	350	1
5_MACS_peak_9114_lociStitched	chr15	63765037	63769101	5	3671	12847.5232	351	1
2_MACS_peak_1524_lociStitched	chr1	143117723	143121669	2	3669	14847.2196	352	1
7_MACS_peak_21104_lociStitched	chr3	177075090	177079480	7	3655	11774.419	353	1
1_MACS_peak_10318_lociStitched	chr16	30195022	30198674	1	3653	18067.1744	354	1
3_MACS_peak_11408_lociStitched	chr17	21250268	21254382	3	3641	10329.0198	355	1
3_MACS_peak_5029_lociStitched	chr11	66884771	66888698	3	3633	12074.7396	356	1
5_MACS_peak_18019_lociStitched	chr20	37500787	37504999	5	3633	9486.2664	357	1
3_MACS_peak_14646_lociStitched	chr19	42771871	42775950	3	3628	14860.2049	358	1
6_MACS_peak_3838_lociStitched	chr10	111967890	111972070	6	3620	10056.662	359	1
1_MACS_peak_11000_lociStitched	chr17	3459572	3463189	1	3618	21696.2128	360	1
3_MACS_peak_14576_lociStitched	chr19	41221806	41225733	3	3618	10578.1599	361	1
3_MACS_peak_28882_lociStitched	chr9	93795548	93799441	3	3617	13027.9245	362	1
4_MACS_peak_10016_lociStitched	chr16	14394985	14399399	4	3616	10952.8996	363	1
5_MACS_peak_10287_lociStitched	chr16	29815967	29820255	5	3613	12777.3824	364	1
5_MACS_peak_21271_lociStitched	chr3	192608386	192612799	5	3606	9463.2372	365	1
2_MACS_peak_12394_lociStitched	chr17	66455463	66459230	2	3602	10639.8915	366	1
4_MACS_peak_15742_lociStitched	chr2	47546589	47550376	4	3602	10474.0846	367	1
4_MACS_peak_9568_lociStitched	chr15	89179288	89183371	4	3602	14297.4411	368	1
2_MACS_peak_12651_lociStitched	chr17	77784192	77787909	2	3598	14079.996	369	1
4_MACS_peak_28878_lociStitched	chr9	93733359	93737262	4	3591	11432.6676	370	1
3_MACS_peak_26883_lociStitched	chr7	134854026	134857733	3	3590	13990.5887	371	1
3_MACS_peak_6145_lociStitched	chr12	24713220	24717038	3	3589	14454.948	372	1
3_MACS_peak_4933_lociStitched	chr11	65655257	65659205	3	3582	9365.0508	373	1
5_MACS_peak_7618_lociStitched	chr13	46274211	46278153	5	3579	11868.5736	374	1
5_MACS_peak_24241_lociStitched	chr6	27859273	27863521	5	3578	9482.3856	375	1
4_MACS_peak_25901_lociStitched	chr7	26238852	26242632	4	3573	12447.162	376	1
4_MACS_peak_16782_lociStitched	chr2	158323943	158328157	4	3563	9624.3546	377	1
4_MACS_peak_25886_lociStitched	chr7	25987720	25991974	4	3561	12171.1194	378	1
3_MACS_peak_5924_lociStitched	chr12	7052224	7056203	3	3557	13158.553	379	1
3_MACS_peak_3244_lociStitched	chr10	45913933	45917868	3	3548	12953.233	380	1
7_MACS_peak_16973_lociStitched	chr2	182168813	182173845	7	3545	9190.4448	381	1
2_MACS_peak_22831_lociStitched	chr5	55774861	55778428	2	3540	15076.6389	382	1
4_MACS_peak_20664_lociStitched	chr3	121795671	121799907	4	3536	9144.6768	383	1
1_MACS_peak_2119_lociStitched	chr1	162600050	162603584	1	3535	12073.911	384	1
2_MACS_peak_4837_lociStitched	chr11	64630152	64634112	2	3530	13347.576	385	1
5_MACS_peak_5871_lociStitched	chr12	6552279	6556727	5	3526	11851.2512	386	1
2_MACS_peak_6608_lociStitched	chr12	57847683	57851257	2	3523	12493.9892	387	1
1_MACS_peak_1838_lociStitched	chr1	154908178	154911688	1	3511	17209.179	388	1
2_MACS_peak_5437_lociStitched	chr11	111247440	111251319	2	3511	15545.4804	389	1
3_MACS_peak_24646_lociStitched	chr6	37135906	37139789	3	3505	26132.9783	390	1
2_MACS_peak_24460_lociStitched	chr6	33280088	33283782	2	3496	14443.54	391	1
4_MACS_peak_5269_lociStitched	chr11	82679505	82683632	4	3495	13881.5772	392	1
3_MACS_peak_3586_lociStitched	chr10	90144675	90148336	3	3487	8198.4434	393	1
8_MACS_peak_6664_lociStitched	chr12	65059458	65064081	8	3486	8214.1464	394	1
3_MACS_peak_4003_lociStitched	chr10	125825806	125829613	3	3485	9316.8711	395	1
2_MACS_peak_17109_lociStitched	chr2	201980755	201984467	2	3484	13347.6096	396	1
1_MACS_peak_18974_lociStitched	chr22	23497984	23501464	1	3481	12933.42	397	1
3_MACS_peak_13992_lociStitched	chr19	14182318	14185935	3	3475	9747.4533	398	1
5_MACS_peak_13418_lociStitched	chr19	1258885	1262952	5	3473	9458.2152	399	1
1_MACS_peak_13949_lociStitched	chr19	13213200	13216669	1	3470	14226.7159	400	1
6_MACS_peak_3487_lociStitched	chr10	78934649	78938441	6	3469	7708.7568	401	1
4_MACS_peak_15901_lociStitched	chr2	64551891	64555730	4	3468	11682.8448	402	1
3_MACS_peak_23784_lociStitched	chr6	326651	330280	3	3465	14214.4301	403	1
6_MACS_peak_5966_lociStitched	chr12	9820148	9824455	6	3464	9321.2094	404	1
5_MACS_peak_26613_lociStitched	chr7	104582999	104586672	5	3461	12049.6438	405	1
6_MACS_peak_226_lociStitched	chr1	14054650	14058749	6	3458	9533.8641	406	1
2_MACS_peak_3439_lociStitched	chr10	74078411	74081913	2	3457	14003.0972	407	1
4_MACS_peak_14566_lociStitched	chr19	41105900	41109836	4	3452	9320.0544	408	1
4_MACS_peak_16243_lociStitched	chr2	87783235	87787061	4	3447	10834.4668	409	1
2_MACS_peak_13652_lociStitched	chr19	5717959	5721416	2	3444	12385.0482	410	1
3_MACS_peak_1663_lociStitched	chr1	150131093	150134808	3	3442	12709.758	411	1
6_MACS_peak_23764_lociStitched	chr5	180670031	180674345	6	3442	7845.4404	412	1
4_MACS_peak_625_lociStitched	chr1	31226919	31231313	4	3432	9713.8158	413	1
6_MACS_peak_26556_lociStitched	chr7	101948060	101951956	6	3431	10997.2392	414	1
3_MACS_peak_6614_lociStitched	chr12	57913139	57916862	3	3430	14281.8003	415	1
3_MACS_peak_11384_lociStitched	chr17	20944022	20947919	3	3430	12631.3461	416	1
1_MACS_peak_22400_lociStitched	chr4	185273182	185276608	1	3427	16737.723	417	1
2_MACS_peak_17796_lociStitched	chr20	25036058	25039675	2	3426	14822.466	418	1
5_MACS_peak_15089_lociStitched	chr19	55894686	55898404	5	3425	10991.1516	419	1
3_MACS_peak_11651_lociStitched	chr17	36570611	36574384	3	3425	18166.995	420	1
3_MACS_peak_15896_lociStitched	chr2	64499207	64503002	3	3423	10807.0215	421	1
3_MACS_peak_28364_lociStitched	chr9	3524864	3528783	3	3420	13304.6131	422	1
3_MACS_peak_24390_lociStitched	chr6	31800621	31804349	3	3419	12338.5616	423	1
3_MACS_peak_23740_lociStitched	chr5	179245376	179248887	3	3415	9919.9794	424	1
3_MACS_peak_12505_lociStitched	chr17	73779861	73783425	3	3415	15683.382	425	1
4_MACS_peak_19534_lociStitched	chr22	46464699	46468716	4	3413	14828.7555	426	1
6_MACS_peak_4065_lociStitched	chr10	134232060	134236237	6	3407	10626.7057	427	1
3_MACS_peak_24560_lociStitched	chr6	35268593	35272430	3	3406	9365.7333	428	1
3_MACS_peak_19596_lociStitched	chr22	50353137	50356751	3	3405	12885.3556	429	1
5_MACS_peak_30075_lociStitched	chrX	153189882	153194259	5	3405	10019.3907	430	1
5_MACS_peak_5696_lociStitched	chr11	128587792	128592044	5	3398	8469.1336	431	1
5_MACS_peak_5595_lociStitched	chr11	122584445	122588338	5	3392	7768.4815	432	1
6_MACS_peak_17047_lociStitched	chr2	192540157	192544505	6	3389	8396.4228	433	1
5_MACS_peak_11816_lociStitched	chr17	40335283	40339525	5	3388	9221.6838	434	1
2_MACS_peak_11781_lociStitched	chr17	39821352	39824854	2	3387	15034.086	435	1
2_MACS_peak_12122_lociStitched	chr17	48904984	48908382	2	3382	10865.7846	436	1
4_MACS_peak_9338_lociStitched	chr15	74832346	74836616	4	3382	8540.427	437	1
2_MACS_peak_14078_lociStitched	chr19	16491555	16494991	2	3381	11273.8596	438	1
2_MACS_peak_5039_lociStitched	chr11	67054309	67057899	2	3374	13051.804	439	1
4_MACS_peak_15484_lociStitched	chr2	28612843	28616869	4	3374	9939.7914	440	1
1_MACS_peak_24727_lociStitched	chr6	41672686	41676057	1	3372	16076.9732	441	1
1_MACS_peak_24368_lociStitched	chr6	31631398	31634768	1	3371	15089.512	442	1
3_MACS_peak_3433_lociStitched	chr10	74031870	74035518	3	3371	12034.3872	443	1
1_MACS_peak_9661_lociStitched	chr15	93361080	93364436	1	3357	10774.1024	444	1
3_MACS_peak_15362_lociStitched	chr2	20422035	20425774	3	3356	11287.6671	445	1
1_MACS_peak_5753_lociStitched	chr11	130716121	130719470	1	3350	10478.6861	446	1
3_MACS_peak_28467_lociStitched	chr9	20620638	20624270	3	3350	10415.1232	447	1
5_MACS_peak_1689_lociStitched	chr1	150549146	150553210	5	3350	16143.8336	448	1
3_MACS_peak_25999_lociStitched	chr7	39988110	39991722	3	3349	9933.7224	449	1
5_MACS_peak_484_lociStitched	chr1	26437052	26441150	5	3345	10388.8398	450	1
4_MACS_peak_750_lociStitched	chr1	37940125	37944209	4	3338	8335.0356	451	1
5_MACS_peak_9988_lociStitched	chr16	11874569	11878713	5	3337	9536.5872	452	1
2_MACS_peak_18131_lociStitched	chr20	46039067	46042435	2	3334	8221.288	453	1
3_MACS_peak_11738_lociStitched	chr17	38251696	38255374	3	3334	10842.744	454	1
2_MACS_peak_19637_lociStitched	chr22	50967903	50971277	2	3326	17212.461	455	1
4_MACS_peak_22442_lociStitched	chr4	186124348	186127763	4	3319	8736.936	456	1
3_MACS_peak_11482_lociStitched	chr17	27275866	27279481	3	3317	10594.842	457	1
3_MACS_peak_19212_lociStitched	chr22	37765526	37768855	3	3316	13371.5943	458	1
2_MACS_peak_22374_lociStitched	chr4	183837722	183841036	2	3314	18043.4044	459	1
3_MACS_peak_13506_lociStitched	chr19	2255254	2259070	3	3311	11239.6464	460	1
4_MACS_peak_24157_lociStitched	chr6	26271045	26274840	4	3309	10419.9315	461	1
5_MACS_peak_15638_lociStitched	chr2	39694434	39698216	5	3307	6864.33	462	1
2_MACS_peak_24464_lociStitched	chr6	33289373	33292827	2	3306	15806.1948	463	1
3_MACS_peak_5279_lociStitched	chr11	82780400	82784288	3	3303	10100.6352	464	1
6_MACS_peak_24945_lociStitched	chr6	56630631	56634780	6	3299	9398.7297	465	1
2_MACS_peak_24816_lociStitched	chr6	43681717	43685310	2	3297	16431.8669	466	1
5_MACS_peak_22521_lociStitched	chr5	1342219	1345910	5	3295	9057.3449	467	1
5_MACS_peak_24521_lociStitched	chr6	34450972	34454478	5	3294	13511.0722	468	1
5_MACS_peak_10003_lociStitched	chr16	12056726	12060319	5	3290	11048.8343	469	1
2_MACS_peak_14388_lociStitched	chr19	36132647	36136027	2	3287	9710.064	470	1
2_MACS_peak_13496_lociStitched	chr19	2087275	2090869	2	3282	14401.8768	471	1
5_MACS_peak_4090_lociStitched	chr10	135201888	135205496	5	3282	8593.5344	472	1
3_MACS_peak_3730_lociStitched	chr10	102756006	102759378	3	3281	7778.8668	473	1
4_MACS_peak_7095_lociStitched	chr12	112449484	112453073	4	3263	12754.5882	474	1
3_MACS_peak_18965_lociStitched	chr22	23478205	23481583	3	3257	10905.1974	475	1
2_MACS_peak_1985_lociStitched	chr1	157479605	157482923	2	3254	11579.4882	476	1
5_MACS_peak_17962_lociStitched	chr20	34328992	34332673	5	3254	10967.9076	477	1
2_MACS_peak_14256_lociStitched	chr19	19771978	19775237	2	3252	12481.3182	478	1
2_MACS_peak_21247_lociStitched	chr3	186781565	186784879	2	3250	8912.6716	479	1
5_MACS_peak_14963_lociStitched	chr19	50178477	50182144	5	3250	11541.1491	480	1
2_MACS_peak_4812_lociStitched	chr11	64036191	64039502	2	3246	10049.2161	481	1
2_MACS_peak_11292_lociStitched	chr17	17860472	17863836	2	3243	11604.118	482	1
4_MACS_peak_18549_lociStitched	chr21	34638382	34641892	4	3243	7775.352	483	1
4_MACS_peak_28979_lociStitched	chr9	100744858	100748405	4	3242	12706.7728	484	1
1_MACS_peak_12587_lociStitched	chr17	75435215	75438455	1	3241	10653.444	485	1
7_MACS_peak_21945_lociStitched	chr4	105391334	105395551	7	3239	7495.2958	486	1
3_MACS_peak_22754_lociStitched	chr5	42991506	42995116	3	3233	10128.577	487	1
3_MACS_peak_24714_lociStitched	chr6	41039058	41042475	3	3228	15076.8291	488	1
3_MACS_peak_24234_lociStitched	chr6	27804268	27807644	3	3225	13902.368	489	1
2_MACS_peak_13386_lociStitched	chr19	1025920	1029194	2	3223	8913.7924	490	1
2_MACS_peak_18064_lociStitched	chr20	42309081	42312311	2	3220	17506.277	491	1
2_MACS_peak_20295_lociStitched	chr3	55652821	55656057	2	3215	6986.524	492	1
5_MACS_peak_25116_lociStitched	chr6	90065634	90069533	5	3213	9414.9153	493	1
3_MACS_peak_15845_lociStitched	chr2	61763296	61766604	3	3211	11086.4312	494	1
2_MACS_peak_15894_lociStitched	chr2	64487241	64490656	2	3209	7616.133	495	1
2_MACS_peak_15740_lociStitched	chr2	47536113	47539335	2	3206	12947.607	496	1
3_MACS_peak_28213_lociStitched	chr8	143718428	143721802	3	3205	14179.5724	497	1
4_MACS_peak_25830_lociStitched	chr7	23507638	23511583	4	3198	9768.2145	498	1
2_MACS_peak_9612_lociStitched	chr15	90732939	90736144	2	3194	10323.6255	499	1
3_MACS_peak_20038_lociStitched	chr3	45635018	45638460	3	3193	8876.5738	500	1
4_MACS_peak_23776_lociStitched	chr6	304366	307832	4	3193	11167.7986	501	1
3_MACS_peak_22723_lociStitched	chr5	37798840	37802287	3	3189	12016.5867	502	1
3_MACS_peak_8642_lociStitched	chr14	106172284	106175840	3	3186	10078.0596	503	1
1_MACS_peak_13572_lociStitched	chr19	3178192	3181375	1	3184	14740.1547	504	1
2_MACS_peak_16778_lociStitched	chr2	158295818	158299460	2	3183	9134.136	505	1
3_MACS_peak_3219_lociStitched	chr10	43902536	43905857	3	3182	11882.538	506	1
6_MACS_peak_4420_lociStitched	chr11	23590409	23594558	6	3181	6420.5775	507	1
7_MACS_peak_27532_lociStitched	chr8	54931082	54935388	7	3178	7482.5362	508	1
3_MACS_peak_16420_lociStitched	chr2	106412025	106415383	3	3177	8545.7742	509	1
3_MACS_peak_3252_lociStitched	chr10	45955579	45959184	3	3176	7600.782	510	1
1_MACS_peak_11301_lociStitched	chr17	18085296	18088468	1	3173	13826.748	511	1
5_MACS_peak_29170_lociStitched	chr9	127630192	127633658	5	3173	9402.9114	512	1
1_MACS_peak_13601_lociStitched	chr19	4058842	4062012	1	3171	10807.798	513	1
3_MACS_peak_4100_lociStitched	chr11	206425	209697	3	3168	12950.9032	514	1
5_MACS_peak_15888_lociStitched	chr2	64447581	64451616	5	3168	8685.741	515	1
1_MACS_peak_9476_lociStitched	chr15	81291824	81294990	1	3167	12693.4438	516	1
3_MACS_peak_7906_lociStitched	chr14	21149941	21153258	3	3164	10952.4023	517	1
3_MACS_peak_13937_lociStitched	chr19	13048051	13051679	3	3164	8592.918	518	1
3_MACS_peak_8715_lociStitched	chr15	31637022	31640273	3	3160	9750.3992	519	1
3_MACS_peak_13435_lociStitched	chr19	1406126	1409633	3	3158	9737.1855	520	1
1_MACS_peak_8529_lociStitched	chr14	102289174	102292330	1	3157	10396.8108	521	1
3_MACS_peak_15755_lociStitched	chr2	48131357	48134650	3	3151	10126.9629	522	1
4_MACS_peak_28189_lociStitched	chr8	141520850	141524367	4	3149	8937.0487	523	1
1_MACS_peak_2277_lociStitched	chr1	179049654	179052800	1	3147	14687.101	524	1
3_MACS_peak_26051_lociStitched	chr7	44788145	44791594	3	3146	10236.632	525	1
2_MACS_peak_22379_lociStitched	chr4	184424417	184427635	2	3145	10576.9224	526	1
5_MACS_peak_23445_lociStitched	chr5	142781520	142785553	5	3137	8149.8864	527	1
3_MACS_peak_18711_lociStitched	chr21	44731198	44734520	3	3134	9650.41	528	1
5_MACS_peak_24035_lociStitched	chr6	16759430	16762945	5	3132	9457.8105	529	1
4_MACS_peak_9282_lociStitched	chr15	70326560	70330152	4	3132	8770.2272	530	1
3_MACS_peak_5592_lociStitched	chr11	122566673	122569863	3	3130	10927.664	531	1
5_MACS_peak_27515_lociStitched	chr8	52810795	52814897	5	3129	9546.9948	532	1
3_MACS_peak_19683_lociStitched	chr3	5227580	5231068	3	3122	9404.6944	533	1
3_MACS_peak_24805_lociStitched	chr6	43596138	43599532	3	3119	16753.1234	534	1
5_MACS_peak_8126_lociStitched	chr14	50465970	50470570	5	3118	8335.2	535	1
4_MACS_peak_9632_lociStitched	chr15	91473029	91476238	4	3114	9253.4724	536	1
2_MACS_peak_4063_lociStitched	chr10	134210700	134213887	2	3111	7972.5992	537	1
4_MACS_peak_24237_lociStitched	chr6	27831673	27835354	4	3110	8464.0914	538	1
6_MACS_peak_27211_lociStitched	chr8	12610169	12613905	6	3107	7047.964	539	1
5_MACS_peak_5066_lociStitched	chr11	67272223	67276588	5	3105	10378.224	540	1
2_MACS_peak_7932_lociStitched	chr14	23024572	23027763	2	3097	10372.9837	541	1
2_MACS_peak_19330_lociStitched	chr22	39539945	39543090	2	3093	12404.509	542	1
2_MACS_peak_15357_lociStitched	chr2	20411234	20414499	2	3092	10821.8425	543	1
3_MACS_peak_10305_lociStitched	chr16	30074915	30078090	3	3091	10998.5175	544	1
3_MACS_peak_19292_lociStitched	chr22	39266918	39270347	3	3091	12579.6294	545	1
1_MACS_peak_24404_lociStitched	chr6	31938106	31941193	1	3088	18214.8435	546	1
5_MACS_peak_12622_lociStitched	chr17	76775549	76779229	5	3088	9075.248	547	1
2_MACS_peak_5087_lociStitched	chr11	67775185	67778323	2	3087	12426.48	548	1
3_MACS_peak_18277_lociStitched	chr20	52531162	52534544	3	3086	7057.8958	549	1
3_MACS_peak_15949_lociStitched	chr2	65214849	65218117	3	3084	13097.8172	550	1
4_MACS_peak_5006_lociStitched	chr11	66567215	66570484	4	3082	8723.9803	551	1
2_MACS_peak_22249_lociStitched	chr4	153455750	153458963	2	3081	10893.9978	552	1
3_MACS_peak_10186_lociStitched	chr16	23566442	23569719	3	3079	9275.2208	553	1
3_MACS_peak_1667_lociStitched	chr1	150205916	150209462	3	3078	11734.0686	554	1
3_MACS_peak_15705_lociStitched	chr2	46767368	46771126	3	3078	9818.1508	555	1
4_MACS_peak_22908_lociStitched	chr5	61530704	61533821	4	3065	8102.9532	556	1
3_MACS_peak_8512_lociStitched	chr14	100840868	100844166	3	3065	12185.7802	557	1
3_MACS_peak_11944_lociStitched	chr17	43224173	43227741	3	3064	10641.56	558	1
7_MACS_peak_8477_lociStitched	chr14	95983093	95986906	7	3063	6730.7076	559	1
2_MACS_peak_10245_lociStitched	chr16	28833544	28836656	2	3058	13831.9064	560	1
2_MACS_peak_19355_lociStitched	chr22	39915054	39918195	2	3057	16781.4207	561	1
2_MACS_peak_18127_lociStitched	chr20	45984629	45987807	2	3057	12847.7006	562	1
3_MACS_peak_6248_lociStitched	chr12	31737953	31741359	3	3054	7729.917	563	1
1_MACS_peak_23957_lociStitched	chr6	11804506	11807557	1	3052	10334.3472	564	1
3_MACS_peak_28531_lociStitched	chr9	33165357	33168526	3	3052	8846.5804	565	1
2_MACS_peak_1952_lociStitched	chr1	156468712	156471802	2	3050	12278.115	566	1
3_MACS_peak_10944_lociStitched	chr17	1618563	1621885	3	3050	11861.5332	567	1
3_MACS_peak_12824_lociStitched	chr18	2654250	2657445	3	3048	13676.517	568	1
3_MACS_peak_27488_lociStitched	chr8	42945705	42949155	3	3047	7917.06	569	1
3_MACS_peak_1925_lociStitched	chr1	156119399	156122770	3	3046	7728.0175	570	1
6_MACS_peak_15625_lociStitched	chr2	39324711	39328545	6	3043	7335.2088	571	1
2_MACS_peak_22615_lociStitched	chr5	14224463	14227532	2	3039	10412.5032	572	1
3_MACS_peak_3593_lociStitched	chr10	90749902	90753508	3	3039	8972.8098	573	1
3_MACS_peak_1863_lociStitched	chr1	155106270	155109763	3	3037	13944.7546	574	1
2_MACS_peak_16676_lociStitched	chr2	136889035	136892093	2	3031	7954.4696	575	1
2_MACS_peak_9663_lociStitched	chr15	93373971	93377004	2	3029	8856.36	576	1
3_MACS_peak_19838_lociStitched	chr3	16925220	16928354	3	3023	9213.3332	577	1
2_MACS_peak_22456_lociStitched	chr4	186261367	186264547	2	3022	9562.26	578	1
4_MACS_peak_9897_lociStitched	chr16	4663976	4667249	4	3022	8185.4457	579	1
2_MACS_peak_28130_lociStitched	chr8	128806294	128809436	2	3021	11470.8136	580	1
3_MACS_peak_11029_lociStitched	chr17	4267858	4270990	3	3020	12217.932	581	1
2_MACS_peak_16471_lociStitched	chr2	112208751	112211800	2	3018	7488.344	582	1
5_MACS_peak_2812_lociStitched	chr1	234746048	234749420	5	3017	7379.622	583	1
3_MACS_peak_5883_lociStitched	chr12	6641450	6645012	3	3016	8905.3562	584	1
4_MACS_peak_29219_lociStitched	chr9	130677371	130680934	4	3016	8878.6397	585	1
1_MACS_peak_9279_lociStitched	chr15	70271063	70274075	1	3013	8880.2796	586	1
3_MACS_peak_9020_lociStitched	chr15	52756255	52759353	3	3010	9187.119	587	1
3_MACS_peak_6799_lociStitched	chr12	89745101	89748351	3	3010	8549.125	588	1
3_MACS_peak_5078_lociStitched	chr11	67395876	67399110	3	3007	9164.1858	589	1
2_MACS_peak_6716_lociStitched	chr12	69200735	69204086	2	3003	14019.5787	590	1
1_MACS_peak_11229_lociStitched	chr17	16118085	16121085	1	3001	13241.1	591	1
1_MACS_peak_4950_lociStitched	chr11	65793143	65796141	1	2999	8816.5184	592	1
3_MACS_peak_6878_lociStitched	chr12	96792499	96795733	3	2998	10190.0106	593	1
5_MACS_peak_21099_lociStitched	chr3	176914068	176917635	5	2998	8942.1123	594	1
5_MACS_peak_10982_lociStitched	chr17	2302355	2305929	5	2997	8541.1452	595	1
4_MACS_peak_14180_lociStitched	chr19	18390219	18393860	4	2997	12345.5387	596	1
5_MACS_peak_22878_lociStitched	chr5	59060494	59064756	5	2997	8015.5434	597	1
3_MACS_peak_10927_lociStitched	chr17	1388181	1391424	3	2993	7972.9155	598	1
4_MACS_peak_28123_lociStitched	chr8	128746956	128750229	4	2992	8555.622	599	1
4_MACS_peak_3761_lociStitched	chr10	104153422	104156913	4	2991	11027.0217	600	1
3_MACS_peak_15759_lociStitched	chr2	48540102	48543438	3	2990	9413.1912	601	1
4_MACS_peak_26549_lociStitched	chr7	101927842	101931652	4	2988	8240.649	602	1
1_MACS_peak_22462_lociStitched	chr4	186315499	186318485	1	2987	14183.2014	603	1
2_MACS_peak_14756_lociStitched	chr19	46009378	46012509	2	2986	6737.2858	604	1
4_MACS_peak_22605_lociStitched	chr5	14211778	14215006	4	2984	9196.572	605	1
6_MACS_peak_9005_lociStitched	chr15	52310950	52314494	6	2984	8436.492	606	1
3_MACS_peak_12221_lociStitched	chr17	57922303	57925495	3	2980	9988.0872	607	1
1_MACS_peak_19345_lociStitched	chr22	39841796	39844774	1	2979	12600.5136	608	1
3_MACS_peak_8704_lociStitched	chr15	31546545	31549746	3	2977	9583.4739	609	1
2_MACS_peak_7864_lociStitched	chr13	114563772	114566876	2	2976	6735.3696	610	1
3_MACS_peak_18555_lociStitched	chr21	34702251	34705729	3	2974	10757.1062	611	1
