GENE_ID	locusLine	bin_1_KMS28BM_jia.bam
1_MACS_peak_7929_lociStitched	chr13(.):52533623-52534078	0.3496
1_MACS_peak_7930_lociStitched	chr13(.):52585589-52587258	0.7473
1_MACS_peak_7931_lociStitched	chr13(.):52732864-52734012	0.8818
3_MACS_peak_7932_lociStitched	chr13(.):52755314-52769463	0.271
1_MACS_peak_7935_lociStitched	chr13(.):52872497-52873390	0.4992
1_MACS_peak_7936_lociStitched	chr13(.):52897589-52901556	1.3246
1_MACS_peak_7937_lociStitched	chr13(.):52936387-52937128	0.4629
3_MACS_peak_7938_lociStitched	chr13(.):53022697-53036070	1.0679
1_MACS_peak_7941_lociStitched	chr13(.):53054398-53056569	0.7928
1_MACS_peak_7942_lociStitched	chr13(.):53069861-53073891	1.489
1_MACS_peak_7943_lociStitched	chr13(.):53087517-53088186	0.3624
1_MACS_peak_7944_lociStitched	chr13(.):53190161-53192558	0.75
1_MACS_peak_7945_lociStitched	chr13(.):53204747-53206020	0.6621
2_MACS_peak_7946_lociStitched	chr13(.):53220299-53228538	0.765
1_MACS_peak_7948_lociStitched	chr13(.):53424205-53427375	2.2085
1_MACS_peak_7949_lociStitched	chr13(.):53439784-53446886	1.9772
2_MACS_peak_7950_lociStitched	chr13(.):53454176-53458579	0.2419
1_MACS_peak_7952_lociStitched	chr13(.):53477698-53478202	0.3297
1_MACS_peak_7953_lociStitched	chr13(.):54474600-54476736	0.7162
1_MACS_peak_7954_lociStitched	chr13(.):54603202-54604472	0.6406
1_MACS_peak_7955_lociStitched	chr13(.):54647131-54647682	0.3387
1_MACS_peak_7956_lociStitched	chr13(.):56090851-56091566	0.361
1_MACS_peak_7957_lociStitched	chr13(.):56140204-56140684	0.2899
1_MACS_peak_7958_lociStitched	chr13(.):56589451-56591712	0.8702
1_MACS_peak_7959_lociStitched	chr13(.):56692346-56692950	0.3147
1_MACS_peak_7960_lociStitched	chr13(.):57619563-57621290	0.6792
1_MACS_peak_7961_lociStitched	chr13(.):57767866-57768460	0.3616
1_MACS_peak_7962_lociStitched	chr13(.):57900444-57901256	0.3281
1_MACS_peak_7963_lociStitched	chr13(.):57991890-57993128	0.6519
1_MACS_peak_7964_lociStitched	chr13(.):58617849-58618359	0.3252
1_MACS_peak_7965_lociStitched	chr13(.):58950443-58951127	0.5248
1_MACS_peak_7966_lociStitched	chr13(.):59161877-59163189	0.5215
1_MACS_peak_7967_lociStitched	chr13(.):59193229-59194129	0.4032
1_MACS_peak_7968_lociStitched	chr13(.):59553841-59554663	0.4305
1_MACS_peak_7969_lociStitched	chr13(.):59566588-59567241	0.5118
1_MACS_peak_7970_lociStitched	chr13(.):60328109-60328934	0.4118
1_MACS_peak_7971_lociStitched	chr13(.):60592664-60595074	0.8101
1_MACS_peak_7972_lociStitched	chr13(.):60737319-60739012	1.1289
2_MACS_peak_7973_lociStitched	chr13(.):60962451-60976600	1.3317
1_MACS_peak_7975_lociStitched	chr13(.):60982800-60988636	1.2394
1_MACS_peak_7976_lociStitched	chr13(.):60999458-61002249	0.5846
1_MACS_peak_7977_lociStitched	chr13(.):61055649-61057325	0.8924
1_MACS_peak_7978_lociStitched	chr13(.):61156334-61158756	1.4264
1_MACS_peak_7979_lociStitched	chr13(.):61219755-61220657	0.4236
1_MACS_peak_7980_lociStitched	chr13(.):61555094-61556360	0.5853
1_MACS_peak_7981_lociStitched	chr13(.):61943871-61945874	0.8444
1_MACS_peak_7982_lociStitched	chr13(.):61964670-61966481	0.7495
1_MACS_peak_7983_lociStitched	chr13(.):62611438-62615705	0.8772
1_MACS_peak_7984_lociStitched	chr13(.):62781403-62784941	1.1303
1_MACS_peak_7985_lociStitched	chr13(.):62833854-62834508	0.3467
2_MACS_peak_7986_lociStitched	chr13(.):63084854-63087535	0.7759
1_MACS_peak_7988_lociStitched	chr13(.):63098283-63099179	0.4616
1_MACS_peak_7989_lociStitched	chr13(.):63504541-63506827	1.005
1_MACS_peak_7990_lociStitched	chr13(.):63533851-63534363	0.3316
1_MACS_peak_7991_lociStitched	chr13(.):64210391-64211235	0.5793
1_MACS_peak_7992_lociStitched	chr13(.):65638873-65639701	0.4127
1_MACS_peak_7993_lociStitched	chr13(.):65726396-65730351	1.5218
1_MACS_peak_7994_lociStitched	chr13(.):65987824-65989413	0.5822
1_MACS_peak_7995_lociStitched	chr13(.):66027844-66029454	0.6936
1_MACS_peak_7996_lociStitched	chr13(.):67055874-67056885	0.4773
1_MACS_peak_7997_lociStitched	chr13(.):67081178-67081857	0.5142
2_MACS_peak_7998_lociStitched	chr13(.):67102192-67108141	0.9198
1_MACS_peak_8000_lociStitched	chr13(.):67325923-67326453	0.3027
1_MACS_peak_8001_lociStitched	chr13(.):67455648-67456773	0.4158
1_MACS_peak_8002_lociStitched	chr13(.):67568483-67569118	0.3621
1_MACS_peak_8003_lociStitched	chr13(.):67804543-67805741	0.7369
1_MACS_peak_8004_lociStitched	chr13(.):67882060-67882760	0.4548
2_MACS_peak_8005_lociStitched	chr13(.):67951815-67958421	0.3476
1_MACS_peak_8007_lociStitched	chr13(.):71811125-71811555	0.3104
1_MACS_peak_8008_lociStitched	chr13(.):71849104-71849928	0.3834
1_MACS_peak_8009_lociStitched	chr13(.):71864768-71867070	0.659
1_MACS_peak_8010_lociStitched	chr13(.):72440934-72441862	0.4583
1_MACS_peak_8011_lociStitched	chr13(.):72453124-72453557	0.3226
1_MACS_peak_8012_lociStitched	chr13(.):72823525-72824736	0.5643
1_MACS_peak_8013_lociStitched	chr13(.):73300213-73303862	1.3739
1_MACS_peak_8014_lociStitched	chr13(.):73354475-73357988	1.6157
1_MACS_peak_8015_lociStitched	chr13(.):73365610-73366415	0.4606
1_MACS_peak_8016_lociStitched	chr13(.):73437905-73439710	0.5041
1_MACS_peak_8017_lociStitched	chr13(.):73632459-73634440	0.9716
1_MACS_peak_8018_lociStitched	chr13(.):73647926-73649003	0.5138
1_MACS_peak_8019_lociStitched	chr13(.):74211353-74211880	0.299
1_MACS_peak_8020_lociStitched	chr13(.):74275868-74277627	0.8804
1_MACS_peak_8021_lociStitched	chr13(.):74289185-74291035	1.35
1_MACS_peak_8022_lociStitched	chr13(.):74523014-74524103	0.3937
2_MACS_peak_8023_lociStitched	chr13(.):74534497-74542623	0.2571
1_MACS_peak_8025_lociStitched	chr13(.):74598920-74602726	1.866
3_MACS_peak_8026_lociStitched	chr13(.):74635274-74650890	0.6941
1_MACS_peak_8029_lociStitched	chr13(.):74707005-74711071	2.7737
1_MACS_peak_8030_lociStitched	chr13(.):75873941-75874959	0.4147
1_MACS_peak_8031_lociStitched	chr13(.):75927024-75928716	0.6149
1_MACS_peak_8032_lociStitched	chr13(.):75939467-75940632	0.481
1_MACS_peak_8033_lociStitched	chr13(.):76023245-76024168	0.388
1_MACS_peak_8034_lociStitched	chr13(.):76032923-76033555	0.4319
2_MACS_peak_8035_lociStitched	chr13(.):76054793-76064865	0.4669
1_MACS_peak_8037_lociStitched	chr13(.):76110976-76112727	1.5431
1_MACS_peak_8038_lociStitched	chr13(.):76123127-76125060	1.7305
1_MACS_peak_8039_lociStitched	chr13(.):76209523-76211493	1.426
1_MACS_peak_8040_lociStitched	chr13(.):76234484-76235960	0.7457
1_MACS_peak_8041_lociStitched	chr13(.):76289298-76290626	0.6656
2_MACS_peak_8042_lociStitched	chr13(.):76334391-76336969	0.3646
1_MACS_peak_8044_lociStitched	chr13(.):76602919-76604385	0.6356
1_MACS_peak_8045_lociStitched	chr13(.):76722176-76723815	0.5368
2_MACS_peak_8046_lociStitched	chr13(.):76906221-76908985	0.6805
1_MACS_peak_8048_lociStitched	chr13(.):77130301-77132648	1.0027
1_MACS_peak_8049_lociStitched	chr13(.):77458015-77461479	1.526
1_MACS_peak_8050_lociStitched	chr13(.):77565393-77567747	2.149
1_MACS_peak_8051_lociStitched	chr13(.):77599844-77602062	1.8388
1_MACS_peak_8052_lociStitched	chr13(.):77898578-77905621	3.2741
1_MACS_peak_8053_lociStitched	chr13(.):77912482-77913884	0.7879
2_MACS_peak_8054_lociStitched	chr13(.):78002346-78005242	0.551
1_MACS_peak_8056_lociStitched	chr13(.):78051626-78053220	1.6225
1_MACS_peak_8057_lociStitched	chr13(.):78271052-78275295	1.4074
2_MACS_peak_8058_lociStitched	chr13(.):78288012-78295819	1.0251
1_MACS_peak_8060_lociStitched	chr13(.):78302265-78305342	1.9304
1_MACS_peak_8061_lociStitched	chr13(.):78353584-78355139	0.9581
1_MACS_peak_8062_lociStitched	chr13(.):78420125-78421185	0.4078
1_MACS_peak_8063_lociStitched	chr13(.):78501088-78504280	1.4766
1_MACS_peak_8064_lociStitched	chr13(.):78564628-78565598	0.3928
1_MACS_peak_8065_lociStitched	chr13(.):78595855-78596951	0.7352
1_MACS_peak_8066_lociStitched	chr13(.):78620166-78620809	0.3504
1_MACS_peak_8067_lociStitched	chr13(.):78676165-78677219	0.916
1_MACS_peak_8068_lociStitched	chr13(.):78689399-78696229	2.1615
1_MACS_peak_8069_lociStitched	chr13(.):78711749-78712564	0.6781
1_MACS_peak_8070_lociStitched	chr13(.):78733120-78736807	1.9073
1_MACS_peak_8071_lociStitched	chr13(.):78759298-78760860	0.7186
1_MACS_peak_8072_lociStitched	chr13(.):78873413-78874967	0.4833
1_MACS_peak_8073_lociStitched	chr13(.):78972757-78973627	0.4565
1_MACS_peak_8074_lociStitched	chr13(.):79038584-79040761	0.8933
1_MACS_peak_8075_lociStitched	chr13(.):79176399-79178287	1.0087
2_MACS_peak_8076_lociStitched	chr13(.):79232178-79237169	0.5464
1_MACS_peak_8078_lociStitched	chr13(.):79681968-79684913	1.9489
1_MACS_peak_8079_lociStitched	chr13(.):79701817-79702985	0.4722
1_MACS_peak_8080_lociStitched	chr13(.):79767821-79769857	1.1608
1_MACS_peak_8081_lociStitched	chr13(.):79820159-79820983	0.4574
1_MACS_peak_8082_lociStitched	chr13(.):79959315-79961840	0.6745
1_MACS_peak_8083_lociStitched	chr13(.):79975731-79981587	2.3707
1_MACS_peak_8084_lociStitched	chr13(.):80054626-80056439	1.3331
1_MACS_peak_8085_lociStitched	chr13(.):80096372-80096985	0.3561
1_MACS_peak_8086_lociStitched	chr13(.):80163437-80164866	0.8521
1_MACS_peak_8087_lociStitched	chr13(.):80354128-80355032	0.549
1_MACS_peak_8088_lociStitched	chr13(.):80622621-80623304	0.464
1_MACS_peak_8089_lociStitched	chr13(.):80913032-80917808	1.2728
1_MACS_peak_8090_lociStitched	chr13(.):81164532-81165121	0.3763
1_MACS_peak_8091_lociStitched	chr13(.):81690458-81691575	0.7182
1_MACS_peak_8092_lociStitched	chr13(.):81876961-81877784	0.5143
1_MACS_peak_8093_lociStitched	chr13(.):82263996-82264426	0.425
1_MACS_peak_8094_lociStitched	chr13(.):83262064-83263488	1.0622
1_MACS_peak_8095_lociStitched	chr13(.):83727792-83728743	0.5189
1_MACS_peak_8096_lociStitched	chr13(.):83736356-83737416	0.478
2_MACS_peak_8097_lociStitched	chr13(.):83793779-83796762	0.6683
1_MACS_peak_8099_lociStitched	chr13(.):84023748-84025001	0.3675
1_MACS_peak_8100_lociStitched	chr13(.):84128713-84129305	0.3651
1_MACS_peak_8101_lociStitched	chr13(.):84306287-84308197	0.8908
1_MACS_peak_8102_lociStitched	chr13(.):84450312-84451771	0.3886
1_MACS_peak_8103_lociStitched	chr13(.):84548988-84550652	0.5639
1_MACS_peak_8104_lociStitched	chr13(.):84566522-84567907	0.5159
1_MACS_peak_8105_lociStitched	chr13(.):84700104-84701975	1.5669
1_MACS_peak_8106_lociStitched	chr13(.):84710514-84712527	1.2417
1_MACS_peak_8107_lociStitched	chr13(.):84836659-84838453	0.9157
1_MACS_peak_8108_lociStitched	chr13(.):85953328-85954400	0.7579
1_MACS_peak_8109_lociStitched	chr13(.):85991614-85992748	0.5163
1_MACS_peak_8110_lociStitched	chr13(.):86420682-86422288	0.5833
1_MACS_peak_8111_lociStitched	chr13(.):87333171-87333718	0.3707
1_MACS_peak_8112_lociStitched	chr13(.):88008061-88011057	0.8929
1_MACS_peak_8113_lociStitched	chr13(.):88020583-88021191	0.4878
1_MACS_peak_8114_lociStitched	chr13(.):88187946-88190220	1.6018
1_MACS_peak_8115_lociStitched	chr13(.):88322375-88325827	0.9874
1_MACS_peak_8116_lociStitched	chr13(.):88794382-88795739	0.6399
1_MACS_peak_8117_lociStitched	chr13(.):89028825-89030471	0.7558
1_MACS_peak_8118_lociStitched	chr13(.):89584926-89586091	0.653
1_MACS_peak_8119_lociStitched	chr13(.):90023233-90025776	0.974
1_MACS_peak_8120_lociStitched	chr13(.):90032364-90033320	0.4529
1_MACS_peak_8121_lociStitched	chr13(.):90053039-90054311	0.7517
1_MACS_peak_8122_lociStitched	chr13(.):90557443-90558117	0.3598
1_MACS_peak_8123_lociStitched	chr13(.):90661206-90661826	0.36
1_MACS_peak_8124_lociStitched	chr13(.):90691249-90692212	0.4134
1_MACS_peak_8125_lociStitched	chr13(.):91237824-91238333	0.3481
1_MACS_peak_8126_lociStitched	chr13(.):91274281-91276892	0.6486
1_MACS_peak_8127_lociStitched	chr13(.):91982648-91984547	1.7861
1_MACS_peak_8128_lociStitched	chr13(.):91998592-92003619	3.1826
1_MACS_peak_8129_lociStitched	chr13(.):92050758-92051432	0.4518
1_MACS_peak_8130_lociStitched	chr13(.):92373332-92374524	0.4791
1_MACS_peak_8131_lociStitched	chr13(.):92429976-92431015	0.5787
1_MACS_peak_8132_lociStitched	chr13(.):92437173-92438781	0.6693
1_MACS_peak_8133_lociStitched	chr13(.):92876617-92877422	0.454
2_MACS_peak_8134_lociStitched	chr13(.):92965804-92968190	0.5005
1_MACS_peak_8136_lociStitched	chr13(.):93419328-93420562	0.5743
1_MACS_peak_8137_lociStitched	chr13(.):93457978-93459261	0.6087
1_MACS_peak_8138_lociStitched	chr13(.):93495504-93496498	0.3801
1_MACS_peak_8139_lociStitched	chr13(.):93566150-93566788	0.3604
2_MACS_peak_8140_lociStitched	chr13(.):94964013-94971902	0.6039
1_MACS_peak_8142_lociStitched	chr13(.):94979170-94980457	0.5868
1_MACS_peak_8143_lociStitched	chr13(.):95065242-95065974	0.4272
1_MACS_peak_8144_lociStitched	chr13(.):95199640-95202748	2.971
2_MACS_peak_8145_lociStitched	chr13(.):95246408-95254996	0.7367
1_MACS_peak_8147_lociStitched	chr13(.):95952707-95954563	1.1829
1_MACS_peak_8148_lociStitched	chr13(.):96130778-96131606	0.5664
1_MACS_peak_8149_lociStitched	chr13(.):96326911-96332613	1.9743
1_MACS_peak_8150_lociStitched	chr13(.):96608254-96610276	0.7392
1_MACS_peak_8151_lociStitched	chr13(.):96704519-96706459	1.9021
1_MACS_peak_8152_lociStitched	chr13(.):96741905-96743191	0.4334
1_MACS_peak_8153_lociStitched	chr13(.):97423636-97424965	0.6802
1_MACS_peak_8154_lociStitched	chr13(.):97635720-97637188	0.9533
1_MACS_peak_8155_lociStitched	chr13(.):97645959-97647050	0.6397
1_MACS_peak_8156_lociStitched	chr13(.):97775890-97780517	1.4752
1_MACS_peak_8157_lociStitched	chr13(.):97873827-97877462	1.9228
1_MACS_peak_8158_lociStitched	chr13(.):97911804-97912799	0.4353
1_MACS_peak_8159_lociStitched	chr13(.):98020851-98022360	1.2378
1_MACS_peak_8160_lociStitched	chr13(.):98074124-98075245	0.4497
2_MACS_peak_8161_lociStitched	chr13(.):98084186-98088642	2.0911
1_MACS_peak_8163_lociStitched	chr13(.):98111041-98113995	1.451
1_MACS_peak_8164_lociStitched	chr13(.):98418780-98419692	0.465
2_MACS_peak_8165_lociStitched	chr13(.):98627519-98635169	1.9157
2_MACS_peak_8167_lociStitched	chr13(.):98794379-98803916	0.6336
1_MACS_peak_8169_lociStitched	chr13(.):98918376-98920521	0.5983
5_MACS_peak_8170_lociStitched	chr13(.):99128360-99145736	0.7469
1_MACS_peak_8175_lociStitched	chr13(.):99163800-99166085	0.773
2_MACS_peak_8176_lociStitched	chr13(.):99222893-99230480	1.4812
1_MACS_peak_8178_lociStitched	chr13(.):99477899-99478965	0.5748
1_MACS_peak_8179_lociStitched	chr13(.):99505450-99507208	1.7044
1_MACS_peak_8180_lociStitched	chr13(.):99526965-99528240	0.5019
1_MACS_peak_8181_lociStitched	chr13(.):99727413-99728779	0.7984
1_MACS_peak_8182_lociStitched	chr13(.):99738030-99740708	1.5724
1_MACS_peak_8183_lociStitched	chr13(.):99780765-99781948	0.5886
1_MACS_peak_8184_lociStitched	chr13(.):99852122-99854046	1.533
1_MACS_peak_8185_lociStitched	chr13(.):99984082-99985245	0.4363
1_MACS_peak_8186_lociStitched	chr13(.):100007890-100009415	0.6142
3_MACS_peak_8187_lociStitched	chr13(.):100072210-100085663	0.2523
3_MACS_peak_8190_lociStitched	chr13(.):100147623-100155274	1.1872
3_MACS_peak_8193_lociStitched	chr13(.):100199665-100213049	0.5566
1_MACS_peak_8196_lociStitched	chr13(.):100229234-100232674	1.7376
1_MACS_peak_8197_lociStitched	chr13(.):100257675-100260046	2.0342
1_MACS_peak_8198_lociStitched	chr13(.):100310322-100311505	0.5809
1_MACS_peak_8199_lociStitched	chr13(.):100523193-100523921	0.3634
1_MACS_peak_8200_lociStitched	chr13(.):100543694-100545481	0.6939
1_MACS_peak_8201_lociStitched	chr13(.):100632263-100634391	2.0326
1_MACS_peak_8202_lociStitched	chr13(.):100740379-100742656	1.0779
1_MACS_peak_8203_lociStitched	chr13(.):100882360-100884002	0.6679
1_MACS_peak_8204_lociStitched	chr13(.):101044062-101049769	3.6595
1_MACS_peak_8205_lociStitched	chr13(.):101085870-101087189	0.5219
1_MACS_peak_8206_lociStitched	chr13(.):101158066-101159226	0.5754
1_MACS_peak_8207_lociStitched	chr13(.):101194753-101195236	0.4035
1_MACS_peak_8208_lociStitched	chr13(.):101239979-101241278	1.6485
1_MACS_peak_8209_lociStitched	chr13(.):101260131-101262387	1.1737
1_MACS_peak_8210_lociStitched	chr13(.):101325607-101328193	1.745
1_MACS_peak_8211_lociStitched	chr13(.):101440895-101443051	1.3241
1_MACS_peak_8212_lociStitched	chr13(.):102188140-102189134	0.4341
1_MACS_peak_8213_lociStitched	chr13(.):102278787-102280731	1.076
1_MACS_peak_8214_lociStitched	chr13(.):102981031-102981443	0.3991
2_MACS_peak_8215_lociStitched	chr13(.):103046001-103053290	0.6101
1_MACS_peak_8217_lociStitched	chr13(.):103092262-103092757	0.3003
1_MACS_peak_8218_lociStitched	chr13(.):103215352-103216592	0.4093
2_MACS_peak_8219_lociStitched	chr13(.):103243572-103252297	1.8741
2_MACS_peak_8221_lociStitched	chr13(.):103424778-103432943	0.7386
1_MACS_peak_8223_lociStitched	chr13(.):103451918-103453502	1.0791
1_MACS_peak_8224_lociStitched	chr13(.):103497140-103500656	2.1702
1_MACS_peak_8225_lociStitched	chr13(.):103565732-103566394	0.3362
1_MACS_peak_8226_lociStitched	chr13(.):103622490-103623186	0.464
1_MACS_peak_8227_lociStitched	chr13(.):103782749-103784084	0.4736
1_MACS_peak_8228_lociStitched	chr13(.):103929119-103929785	0.3717
1_MACS_peak_8229_lociStitched	chr13(.):103943422-103945427	0.9032
1_MACS_peak_8230_lociStitched	chr13(.):104169351-104170557	0.4271
1_MACS_peak_8231_lociStitched	chr13(.):104218729-104222118	1.2466
2_MACS_peak_8232_lociStitched	chr13(.):105092890-105100561	0.2158
1_MACS_peak_8234_lociStitched	chr13(.):105722586-105723054	0.317
1_MACS_peak_8235_lociStitched	chr13(.):105791047-105793504	2.7935
1_MACS_peak_8236_lociStitched	chr13(.):106098085-106098762	0.4093
2_MACS_peak_8237_lociStitched	chr13(.):106560226-106568339	0.4971
1_MACS_peak_8239_lociStitched	chr13(.):106586136-106587824	0.6467
1_MACS_peak_8240_lociStitched	chr13(.):106813202-106814121	0.5017
1_MACS_peak_8241_lociStitched	chr13(.):106996114-106996728	0.4161
1_MACS_peak_8242_lociStitched	chr13(.):107025668-107027302	0.5653
1_MACS_peak_8243_lociStitched	chr13(.):107152319-107152774	0.3427
1_MACS_peak_8244_lociStitched	chr13(.):107187315-107188982	1.1084
1_MACS_peak_8245_lociStitched	chr13(.):107217858-107221366	2.1166
1_MACS_peak_8246_lociStitched	chr13(.):107272036-107272563	0.4233
1_MACS_peak_8247_lociStitched	chr13(.):107373749-107374710	0.4958
1_MACS_peak_8248_lociStitched	chr13(.):107569560-107570767	1.7605
1_MACS_peak_8249_lociStitched	chr13(.):108330511-108331296	0.4184
1_MACS_peak_8250_lociStitched	chr13(.):108578441-108579527	0.442
2_MACS_peak_8251_lociStitched	chr13(.):108867222-108871853	1.4212
1_MACS_peak_8253_lociStitched	chr13(.):108921609-108923355	0.932
1_MACS_peak_8254_lociStitched	chr13(.):109364548-109365368	0.4048
1_MACS_peak_8255_lociStitched	chr13(.):109393111-109393592	0.4832
1_MACS_peak_8256_lociStitched	chr13(.):109814627-109815321	0.6265
1_MACS_peak_8257_lociStitched	chr13(.):109907086-109907819	0.3779
1_MACS_peak_8258_lociStitched	chr13(.):110199853-110201354	0.5483
1_MACS_peak_8259_lociStitched	chr13(.):110222150-110223640	0.7929
1_MACS_peak_8260_lociStitched	chr13(.):110298121-110299730	0.7197
1_MACS_peak_8261_lociStitched	chr13(.):110358572-110360454	0.8383
1_MACS_peak_8262_lociStitched	chr13(.):110437634-110440435	2.0665
1_MACS_peak_8263_lociStitched	chr13(.):110582973-110584241	0.6812
2_MACS_peak_8264_lociStitched	chr13(.):110746618-110750437	0.5263
1_MACS_peak_8266_lociStitched	chr13(.):110788898-110792025	2.2137
1_MACS_peak_8267_lociStitched	chr13(.):111068382-111070736	0.9941
1_MACS_peak_8268_lociStitched	chr13(.):111108371-111108865	0.4113
1_MACS_peak_8269_lociStitched	chr13(.):111125122-111126333	0.5053
1_MACS_peak_8270_lociStitched	chr13(.):111176679-111177832	0.4173
1_MACS_peak_8271_lociStitched	chr13(.):111267313-111269148	0.7184
4_MACS_peak_8272_lociStitched	chr13(.):111351151-111369578	1.2816
1_MACS_peak_8276_lociStitched	chr13(.):111564463-111568762	3.0469
1_MACS_peak_8277_lociStitched	chr13(.):111607657-111608354	0.4273
1_MACS_peak_8278_lociStitched	chr13(.):111805042-111807432	2.2946
1_MACS_peak_8279_lociStitched	chr13(.):112315796-112316516	0.3981
1_MACS_peak_8280_lociStitched	chr13(.):112996199-112997308	0.4885
1_MACS_peak_8281_lociStitched	chr13(.):113228204-113230252	0.7831
2_MACS_peak_8282_lociStitched	chr13(.):113241182-113247366	1.1903
1_MACS_peak_8284_lociStitched	chr13(.):113260321-113260835	0.5607
1_MACS_peak_8285_lociStitched	chr13(.):113342393-113346697	2.0256
1_MACS_peak_8286_lociStitched	chr13(.):113456468-113458442	1.1467
1_MACS_peak_8287_lociStitched	chr13(.):113597385-113598380	0.4744
1_MACS_peak_8288_lociStitched	chr13(.):113622076-113624669	1.712
2_MACS_peak_8289_lociStitched	chr13(.):113807681-113809245	0.4373
1_MACS_peak_8291_lociStitched	chr13(.):113840172-113841608	0.7751
1_MACS_peak_8292_lociStitched	chr13(.):113861510-113865502	3.3792
1_MACS_peak_8293_lociStitched	chr13(.):113950777-113952469	1.1835
1_MACS_peak_8294_lociStitched	chr13(.):114047733-114048618	0.8219
1_MACS_peak_8295_lociStitched	chr13(.):114080681-114081412	0.3518
2_MACS_peak_8296_lociStitched	chr13(.):114138266-114148968	1.1371
1_MACS_peak_8298_lociStitched	chr13(.):114238403-114240702	2.191
1_MACS_peak_8299_lociStitched	chr13(.):114487428-114488836	0.5638
1_MACS_peak_8300_lociStitched	chr13(.):114519953-114520666	0.6125
2_MACS_peak_8301_lociStitched	chr13(.):114538272-114540974	0.4046
1_MACS_peak_8303_lociStitched	chr13(.):114563467-114567994	2.9222
2_MACS_peak_8304_lociStitched	chr13(.):114582068-114585839	0.7296
1_MACS_peak_8306_lociStitched	chr13(.):114828734-114835764	6.4809
2_MACS_peak_8307_lociStitched	chr13(.):114863570-114871188	1.6218
1_MACS_peak_8309_lociStitched	chr13(.):114896045-114898558	0.7951
1_MACS_peak_8310_lociStitched	chr13(.):114921640-114922556	0.7344
1_MACS_peak_8311_lociStitched	chr13(.):114991849-114992451	0.5052
1_MACS_peak_8312_lociStitched	chr13(.):114999769-115001836	1.8828
2_MACS_peak_8313_lociStitched	chr13(.):115027820-115035034	0.3251
1_MACS_peak_8315_lociStitched	chr13(.):115044751-115048878	3.4408
1_MACS_peak_8316_lociStitched	chr13(.):115069837-115071703	0.5738
1_MACS_peak_8317_lociStitched	chr13(.):115078241-115081190	2.5917
1_MACS_peak_8318_lociStitched	chr13(.):115098981-115100690	0.9841
1_MACS_peak_8319_lociStitched	chr14(.):19067877-19069191	0.5416
1_MACS_peak_8320_lociStitched	chr14(.):19649289-19651681	1.1528
1_MACS_peak_8321_lociStitched	chr14(.):19830142-19830526	0.2687
1_MACS_peak_8322_lociStitched	chr14(.):19923486-19926218	1.1092
1_MACS_peak_8323_lociStitched	chr14(.):20773236-20774323	0.898
2_MACS_peak_8324_lociStitched	chr14(.):20795631-20802778	1.1362
1_MACS_peak_8326_lociStitched	chr14(.):20809669-20812759	2.1559
1_MACS_peak_8327_lociStitched	chr14(.):20868900-20869512	0.3259
1_MACS_peak_8328_lociStitched	chr14(.):20880082-20882821	1.6544
3_MACS_peak_8329_lociStitched	chr14(.):20921962-20940752	1.0422
2_MACS_peak_8332_lociStitched	chr14(.):20952093-20969808	3.5421
1_MACS_peak_8334_lociStitched	chr14(.):20998669-20999506	0.4713
1_MACS_peak_8335_lociStitched	chr14(.):21038486-21039675	0.484
3_MACS_peak_8336_lociStitched	chr14(.):21076339-21086785	0.5115
1_MACS_peak_8339_lociStitched	chr14(.):21098509-21101824	0.6824
1_MACS_peak_8340_lociStitched	chr14(.):21131303-21132161	0.4526
1_MACS_peak_8341_lociStitched	chr14(.):21147560-21153740	3.2483
1_MACS_peak_8342_lociStitched	chr14(.):21428869-21430021	0.5028
1_MACS_peak_8343_lociStitched	chr14(.):21438805-21440390	0.9255
1_MACS_peak_8344_lociStitched	chr14(.):21457157-21459672	1.6526
1_MACS_peak_8345_lociStitched	chr14(.):21470909-21471697	0.4087
1_MACS_peak_8346_lociStitched	chr14(.):21492471-21493848	1.0482
1_MACS_peak_8347_lociStitched	chr14(.):21536737-21540589	1.4267
2_MACS_peak_8348_lociStitched	chr14(.):21565789-21580663	3.3636
1_MACS_peak_8350_lociStitched	chr14(.):21659116-21660768	0.5862
1_MACS_peak_8351_lociStitched	chr14(.):21729701-21738833	2.1365
3_MACS_peak_8352_lociStitched	chr14(.):21768781-21778098	1.0941
1_MACS_peak_8355_lociStitched	chr14(.):21833507-21834538	0.5067
1_MACS_peak_8356_lociStitched	chr14(.):21850456-21853438	2.613
1_MACS_peak_8357_lociStitched	chr14(.):21904333-21906170	1.3362
3_MACS_peak_8358_lociStitched	chr14(.):21917169-21925560	0.9026
1_MACS_peak_8361_lociStitched	chr14(.):21944113-21946286	1.7748
1_MACS_peak_8362_lociStitched	chr14(.):21962889-21964394	0.9924
2_MACS_peak_8363_lociStitched	chr14(.):21972609-21980334	0.8209
1_MACS_peak_8365_lociStitched	chr14(.):22080188-22081169	0.5585
1_MACS_peak_8366_lociStitched	chr14(.):22314651-22315592	0.797
1_MACS_peak_8367_lociStitched	chr14(.):22538334-22540015	0.6344
1_MACS_peak_8368_lociStitched	chr14(.):22855980-22856607	0.5068
2_MACS_peak_8369_lociStitched	chr14(.):22896365-22902658	0.3764
2_MACS_peak_8371_lociStitched	chr14(.):23018241-23040678	3.2977
1_MACS_peak_8373_lociStitched	chr14(.):23056469-23059659	2.0602
3_MACS_peak_8374_lociStitched	chr14(.):23065988-23084586	1.984
