#LP-1 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/LP-1.H3K27ac_ROSE/LP-1_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by LP.1.jin.bam
#Using cutoff of 8115.7302 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP.1.jin.bam	enhancerRank	isSuper
3_MACS_peak_24329_lociStitched	chr5	90675179	90680737	3	5395	10992.0566	304	1
1_MACS_peak_6366_lociStitched	chr12	46660431	46664358	1	3928	10991.2803	305	1
2_MACS_peak_29026_lociStitched	chr8	22297070	22302443	2	5180	10989.9342	306	1
1_MACS_peak_18947_lociStitched	chr20	52236973	52241718	1	4746	10922.5155	307	1
2_MACS_peak_22354_lociStitched	chr4	15002936	15007823	2	4410	10892.6343	308	1
6_MACS_peak_9739_lociStitched	chr15	58841219	58850371	6	8546	10855.1872	309	1
3_MACS_peak_9618_lociStitched	chr15	51531764	51539211	3	7104	10846.5555	310	1
3_MACS_peak_1907_lociStitched	chr1	162530437	162535083	3	4467	10839.118	311	1
1_MACS_peak_3012_lociStitched	chr10	7450073	7454107	1	4035	10803.4554	312	1
3_MACS_peak_3645_lociStitched	chr10	74090698	74097145	3	6243	10802.5932	313	1
3_MACS_peak_27713_lociStitched	chr7	71504120	71511459	3	7176	10780.2571	314	1
3_MACS_peak_25609_lociStitched	chr6	26270342	26275242	3	4676	10759.42	315	1
4_MACS_peak_23778_lociStitched	chr5	32206000	32212951	4	6081	10742.7705	316	1
6_MACS_peak_322_lociStitched	chr1	23850665	23858793	6	6883	10720.832	317	1
4_MACS_peak_16275_lociStitched	chr2	42327820	42334216	4	6045	10710.102	318	1
3_MACS_peak_28170_lociStitched	chr7	101632462	101640343	3	7714	10653.5358	319	1
6_MACS_peak_22291_lociStitched	chr4	10094300	10103061	6	7642	10642.8628	320	1
2_MACS_peak_10309_lociStitched	chr15	93350848	93356363	2	5433	10615.8235	321	1
8_MACS_peak_7930_lociStitched	chr13	66203423	66213907	8	9493	10614.0016	322	1
2_MACS_peak_29824_lociStitched	chr8	102215529	102219856	2	4303	10605.477	323	1
2_MACS_peak_12735_lociStitched	chr17	44268637	44273283	2	4480	10576.1544	324	1
2_MACS_peak_23263_lociStitched	chr4	146856050	146860450	2	4326	10574.08	325	1
6_MACS_peak_16348_lociStitched	chr2	46794424	46805006	6	9357	10552.3704	326	1
2_MACS_peak_2197_lociStitched	chr1	184459099	184465769	2	6356	10530.596	327	1
7_MACS_peak_1917_lociStitched	chr1	162552698	162561603	7	8253	10480.2945	328	1
3_MACS_peak_13972_lociStitched	chr18	49917324	49923820	3	6279	10469.6032	329	1
1_MACS_peak_1450_lociStitched	chr1	145138969	145141738	1	2770	10465.4355	330	1
4_MACS_peak_22074_lociStitched	chr3	195265112	195271815	4	6473	10459.3612	331	1
9_MACS_peak_7992_lociStitched	chr13	91991624	92001742	9	9200	10452.9058	332	1
2_MACS_peak_6628_lociStitched	chr12	57913102	57917819	2	4509	10450.0418	333	1
13_MACS_peak_12313_lociStitched	chr17	29576498	29588947	13	10509	10428.5273	334	1
1_MACS_peak_28632_lociStitched	chr7	141249743	141254209	1	4467	10419.6246	335	1
1_MACS_peak_28515_lociStitched	chr7	129588591	129592842	1	4252	10380.942	336	1
2_MACS_peak_16803_lociStitched	chr2	85764371	85767961	2	3583	10379.767	337	1
4_MACS_peak_12114_lociStitched	chr17	17738510	17744615	4	5761	10377.279	338	1
2_MACS_peak_29931_lociStitched	chr8	105597349	105602421	2	4839	10374.776	339	1
1_MACS_peak_23453_lociStitched	chr4	183837524	183841066	1	3543	10364.6004	340	1
1_MACS_peak_28684_lociStitched	chr7	148822316	148825928	1	3613	10356.3264	341	1
2_MACS_peak_990_lociStitched	chr1	59247417	59251508	2	3928	10349.4118	342	1
1_MACS_peak_26334_lociStitched	chr6	73328968	73333800	1	4833	10334.6816	343	1
2_MACS_peak_1988_lociStitched	chr1	167459065	167463913	2	4788	10309.7568	344	1
4_MACS_peak_5623_lociStitched	chr11	111237324	111246164	4	8224	10275.616	345	1
4_MACS_peak_10316_lociStitched	chr15	93423964	93428743	4	4278	10234.2285	346	1
1_MACS_peak_25278_lociStitched	chr6	3022351	3028518	1	6168	10205.1516	347	1
2_MACS_peak_11006_lociStitched	chr16	30074767	30078559	2	3687	10203.5136	348	1
2_MACS_peak_25587_lociStitched	chr6	26122184	26126904	2	4506	10167.352	349	1
2_MACS_peak_23481_lociStitched	chr4	185301763	185307659	2	5708	10154.0912	350	1
6_MACS_peak_26535_lociStitched	chr6	106533303	106542913	6	9045	10151.043	351	1
1_MACS_peak_29854_lociStitched	chr8	103134286	103137780	1	3495	10142.7326	352	1
1_MACS_peak_19927_lociStitched	chr22	38463378	38468396	1	5019	10138.3672	353	1
5_MACS_peak_24867_lociStitched	chr5	149788642	149794966	5	5890	10108.2816	354	1
2_MACS_peak_31214_lociStitched	chr9	100744558	100747977	2	3338	10102.4612	355	1
5_MACS_peak_11877_lociStitched	chr17	4274108	4281569	5	7255	10101.4479	356	1
3_MACS_peak_13822_lociStitched	chr18	42259013	42264088	3	4923	10095.6975	357	1
2_MACS_peak_1665_lociStitched	chr1	154191656	154194536	2	2772	10077.696	358	1
2_MACS_peak_9850_lociStitched	chr15	65183802	65188916	2	5103	10046.9644	359	1
1_MACS_peak_2097_lociStitched	chr1	174966968	174970374	1	3407	10046.3376	360	1
3_MACS_peak_30131_lociStitched	chr8	126161986	126168486	3	6381	10015.85	361	1
1_MACS_peak_19158_lociStitched	chr21	11168394	11171986	1	3593	9943.0152	362	1
3_MACS_peak_22414_lociStitched	chr4	24117238	24123994	3	6447	9936.0492	363	1
1_MACS_peak_28672_lociStitched	chr7	148394702	148397964	1	3263	9925.2874	364	1
3_MACS_peak_18080_lociStitched	chr2	238599952	238606508	3	6376	9924.4728	365	1
4_MACS_peak_30451_lociStitched	chr9	623224	630956	4	7208	9900.0528	366	1
6_MACS_peak_9645_lociStitched	chr15	52753207	52760112	6	6117	9870.6975	367	1
2_MACS_peak_8870_lociStitched	chr14	89893130	89898291	2	5076	9867.3159	368	1
1_MACS_peak_1691_lociStitched	chr1	154932838	154936009	1	3172	9863.3955	369	1
2_MACS_peak_28502_lociStitched	chr7	128760375	128765109	2	4734	9862.3422	370	1
2_MACS_peak_4261_lociStitched	chr10	125862011	125868265	2	6036	9860.6818	371	1
2_MACS_peak_29197_lociStitched	chr8	29629655	29634482	2	4723	9855.2859	372	1
3_MACS_peak_20071_lociStitched	chr22	41840063	41844510	3	4319	9853.2179	373	1
3_MACS_peak_1720_lociStitched	chr1	155276993	155280889	3	3826	9851.8152	374	1
2_MACS_peak_28062_lociStitched	chr7	98475518	98480765	2	5129	9818.1864	375	1
1_MACS_peak_3390_lociStitched	chr10	43901202	43905837	1	4636	9817.857	376	1
1_MACS_peak_1634_lociStitched	chr1	152082022	152085503	1	3482	9809.1099	377	1
6_MACS_peak_13591_lociStitched	chr18	9079321	9086527	6	6537	9807.366	378	1
2_MACS_peak_14246_lociStitched	chr19	1647903	1653720	2	5689	9792.9195	379	1
4_MACS_peak_641_lociStitched	chr1	37939526	37946174	4	6385	9781.2024	380	1
1_MACS_peak_2194_lociStitched	chr1	184354995	184358392	1	3398	9759.9207	381	1
1_MACS_peak_2990_lociStitched	chr10	6017139	6020768	1	3630	9738.4215	382	1
3_MACS_peak_14814_lociStitched	chr19	16434771	16440363	3	5204	9737.9088	383	1
2_MACS_peak_22167_lociStitched	chr4	1240848	1244792	2	3918	9706.9728	384	1
3_MACS_peak_18340_lociStitched	chr20	10650288	10655954	3	5445	9684.8938	385	1
2_MACS_peak_19665_lociStitched	chr22	24184785	24191935	2	7051	9684.675	386	1
8_MACS_peak_31107_lociStitched	chr9	94184219	94192337	8	7240	9681.5268	387	1
5_MACS_peak_11648_lociStitched	chr16	87807339	87814531	5	6381	9674.6784	388	1
2_MACS_peak_21738_lociStitched	chr3	156875892	156879735	2	3557	9662.0706	389	1
3_MACS_peak_24861_lociStitched	chr5	149717425	149723879	3	6336	9644.2122	390	1
2_MACS_peak_25679_lociStitched	chr6	27803850	27807799	2	3880	9634.7702	391	1
2_MACS_peak_10411_lociStitched	chr15	101737988	101742379	2	4229	9630.7803	392	1
1_MACS_peak_27678_lociStitched	chr7	70158568	70161873	1	3306	9630.4395	393	1
6_MACS_peak_7308_lociStitched	chr12	121729676	121736360	6	6248	9610.2552	394	1
2_MACS_peak_9329_lociStitched	chr15	31635829	31642173	2	5906	9607.988	395	1
6_MACS_peak_12608_lociStitched	chr17	40853905	40862166	6	7303	9606.7169	396	1
2_MACS_peak_19374_lociStitched	chr21	38737779	38741177	2	3295	9595.6122	397	1
1_MACS_peak_1693_lociStitched	chr1	154945277	154949147	1	3871	9590.247	398	1
1_MACS_peak_23162_lociStitched	chr4	129730414	129734676	1	4263	9586.5166	399	1
1_MACS_peak_18908_lociStitched	chr20	48806728	48810286	1	3559	9568.5294	400	1
2_MACS_peak_6992_lociStitched	chr12	104320562	104325412	2	4580	9553.045	401	1
3_MACS_peak_16427_lociStitched	chr2	54784600	54789832	3	4930	9510.7296	402	1
4_MACS_peak_26667_lociStitched	chr6	119212566	119218429	4	5241	9510.3723	403	1
2_MACS_peak_22062_lociStitched	chr3	194206264	194209734	2	3401	9503.636	404	1
3_MACS_peak_21501_lociStitched	chr3	136468921	136473243	3	4192	9501.4848	405	1
3_MACS_peak_17814_lociStitched	chr2	216945517	216951982	3	5996	9486.0945	406	1
7_MACS_peak_22233_lociStitched	chr4	6180657	6188156	7	6836	9483.9853	407	1
1_MACS_peak_1426_lociStitched	chr1	143742239	143745411	1	3173	9483.6456	408	1
2_MACS_peak_3196_lociStitched	chr10	22539590	22544053	2	4351	9476.2879	409	1
1_MACS_peak_19904_lociStitched	chr22	37623979	37628904	1	4926	9474.715	410	1
5_MACS_peak_26552_lociStitched	chr6	106610328	106618170	5	7417	9474.7044	411	1
2_MACS_peak_10956_lociStitched	chr16	28833208	28836867	2	3631	9474.6146	412	1
1_MACS_peak_1690_lociStitched	chr1	154924685	154929977	1	5293	9473.2092	413	1
2_MACS_peak_28765_lociStitched	chr7	155087741	155091729	2	3909	9463.1252	414	1
1_MACS_peak_9669_lociStitched	chr15	52967435	52972349	1	4915	9446.6736	415	1
2_MACS_peak_2228_lociStitched	chr1	185284691	185287739	2	3025	9438.4368	416	1
5_MACS_peak_32741_lociStitched	chrX	153233715	153239684	5	5696	9436.989	417	1
2_MACS_peak_16194_lociStitched	chr2	33699082	33704905	2	5363	9426.8547	418	1
2_MACS_peak_19115_lociStitched	chr20	62257246	62260428	2	3179	9420.6292	419	1
1_MACS_peak_20675_lociStitched	chr3	45634475	45639928	1	5454	9419.5122	420	1
3_MACS_peak_2948_lociStitched	chr10	3663961	3670229	3	6198	9410.1484	421	1
1_MACS_peak_16826_lociStitched	chr2	86261565	86266614	1	5050	9408.8115	422	1
1_MACS_peak_2282_lociStitched	chr1	193026920	193029484	1	2565	9407.8288	423	1
8_MACS_peak_32122_lociStitched	chrX	48771312	48779773	8	7316	9397.6327	424	1
1_MACS_peak_28761_lociStitched	chr7	154994615	154999360	1	4746	9391.7785	425	1
2_MACS_peak_5913_lociStitched	chr11	132225345	132231470	2	5948	9362.0625	426	1
5_MACS_peak_31176_lociStitched	chr9	98267736	98273988	5	5683	9344.8644	427	1
5_MACS_peak_3048_lociStitched	chr10	11282670	11290041	5	6504	9339.7941	428	1
3_MACS_peak_29610_lociStitched	chr8	81010938	81016655	3	5620	9336.4327	429	1
4_MACS_peak_22784_lociStitched	chr4	78736142	78742424	4	5677	9333.1674	430	1
2_MACS_peak_20777_lociStitched	chr3	49055093	49060570	2	5385	9316.377	431	1
3_MACS_peak_7202_lociStitched	chr12	116970748	116977837	3	6866	9290.1345	432	1
3_MACS_peak_13890_lociStitched	chr18	46307747	46314379	3	6203	9280.1576	433	1
5_MACS_peak_5764_lociStitched	chr11	120206154	120212394	5	5799	9260.16	434	1
2_MACS_peak_5181_lociStitched	chr11	65768921	65775469	2	6377	9256.2528	435	1
2_MACS_peak_3155_lociStitched	chr10	17268799	17273185	2	4334	9256.2144	436	1
3_MACS_peak_15967_lociStitched	chr2	10259894	10264125	3	4111	9247.2736	437	1
4_MACS_peak_22865_lociStitched	chr4	87855311	87862573	4	6831	9245.9784	438	1
1_MACS_peak_9353_lociStitched	chr15	34329998	34333915	1	3918	9244.9034	439	1
1_MACS_peak_1524_lociStitched	chr1	148554973	148557851	1	2879	9243.8482	440	1
1_MACS_peak_1842_lociStitched	chr1	160708075	160713789	1	5715	9240.1094	441	1
3_MACS_peak_12661_lociStitched	chr17	42244625	42250178	3	5323	9226.3095	442	1
3_MACS_peak_14117_lociStitched	chr18	72162712	72169437	3	6612	9213.9225	443	1
2_MACS_peak_17964_lociStitched	chr2	231755040	231761143	2	6103	9210.6476	444	1
3_MACS_peak_22091_lociStitched	chr3	195821308	195827084	3	5649	9206.3664	445	1
3_MACS_peak_21442_lociStitched	chr3	130566960	130573842	3	6583	9195.0402	446	1
3_MACS_peak_29902_lociStitched	chr8	104382449	104386109	3	3233	9185.502	447	1
4_MACS_peak_20090_lociStitched	chr22	42227050	42231804	4	4201	9183.7772	448	1
1_MACS_peak_23577_lociStitched	chr5	188903	193428	1	4526	9177.605	449	1
4_MACS_peak_18138_lociStitched	chr2	241503972	241509493	4	5339	9177.0062	450	1
2_MACS_peak_1758_lociStitched	chr1	156094747	156100767	2	6020	9176.286	451	1
7_MACS_peak_16377_lociStitched	chr2	47729963	47738194	7	7313	9161.9261	452	1
5_MACS_peak_26440_lociStitched	chr6	90060700	90068024	5	6873	9157.1972	453	1
2_MACS_peak_11619_lociStitched	chr16	85586584	85591940	2	5299	9152.3328	454	1
3_MACS_peak_25589_lociStitched	chr6	26155509	26160575	3	4733	9150.2092	455	1
3_MACS_peak_29637_lociStitched	chr8	85094438	85099539	3	4993	9138.4415	456	1
6_MACS_peak_19646_lociStitched	chr22	23477778	23484738	6	6317	9118.296	457	1
1_MACS_peak_1460_lociStitched	chr1	145193952	145198353	1	4402	9117.1116	458	1
2_MACS_peak_21780_lociStitched	chr3	160116549	160120631	2	3687	9101.6354	459	1
3_MACS_peak_8983_lociStitched	chr14	94474531	94481406	3	6099	9097.6875	460	1
1_MACS_peak_2174_lociStitched	chr1	183439424	183442372	1	2949	9094.8748	461	1
5_MACS_peak_28813_lociStitched	chr7	158840809	158846920	5	5966	9077.2794	462	1
3_MACS_peak_3009_lociStitched	chr10	6966674	6971817	3	5007	9037.7939	463	1
2_MACS_peak_30068_lociStitched	chr8	121821095	121825103	2	3974	9034.4328	464	1
2_MACS_peak_27753_lociStitched	chr7	73093087	73098828	2	5640	9032.8894	465	1
2_MACS_peak_14135_lociStitched	chr18	72919759	72924296	2	4475	9013.6579	466	1
6_MACS_peak_4033_lociStitched	chr10	104521562	104529817	6	6601	8993.8225	467	1
1_MACS_peak_29567_lociStitched	chr8	74204806	74208334	1	3529	8992.1664	468	1
2_MACS_peak_28532_lociStitched	chr7	130790266	130795516	2	5224	8991.15	469	1
4_MACS_peak_3634_lociStitched	chr10	74018395	74024151	4	5569	8988.5696	470	1
2_MACS_peak_10689_lociStitched	chr16	11587310	11592177	2	4666	8985.4554	471	1
8_MACS_peak_3414_lociStitched	chr10	45467605	45475557	8	7249	8972.2416	472	1
6_MACS_peak_9932_lociStitched	chr15	68516566	68523340	6	5907	8969.4534	473	1
1_MACS_peak_28162_lociStitched	chr7	101457103	101461253	1	4151	8964.83	474	1
2_MACS_peak_3620_lociStitched	chr10	73485182	73490314	2	4639	8952.774	475	1
2_MACS_peak_2055_lociStitched	chr1	172786452	172791753	2	5135	8949.1482	476	1
2_MACS_peak_5018_lociStitched	chr11	62606147	62610878	2	4409	8947.7403	477	1
4_MACS_peak_7287_lociStitched	chr12	121565819	121572498	4	6159	8937.8378	478	1
2_MACS_peak_9732_lociStitched	chr15	58762758	58767973	2	4902	8882.188	479	1
2_MACS_peak_23988_lociStitched	chr5	56109726	56113904	2	4133	8876.161	480	1
2_MACS_peak_25526_lociStitched	chr6	20401100	20404970	2	3579	8861.913	481	1
3_MACS_peak_22303_lociStitched	chr4	10116358	10120893	3	4443	8860.483	482	1
3_MACS_peak_1455_lociStitched	chr1	145156278	145160634	3	4157	8859.6684	483	1
5_MACS_peak_6311_lociStitched	chr12	40009701	40016869	5	6031	8855.3472	484	1
1_MACS_peak_5627_lociStitched	chr11	111246769	111251296	1	4528	8853.0012	485	1
1_MACS_peak_11679_lociStitched	chr16	89041054	89046139	1	5086	8852.4765	486	1
1_MACS_peak_1904_lociStitched	chr1	162327598	162332232	1	4635	8846.306	487	1
2_MACS_peak_20233_lociStitched	chr22	50352911	50357304	2	4346	8843.109	488	1
1_MACS_peak_28193_lociStitched	chr7	102071234	102075998	1	4765	8839.1256	489	1
2_MACS_peak_19953_lociStitched	chr22	38900475	38903688	2	3167	8829.324	490	1
3_MACS_peak_26079_lociStitched	chr6	43138175	43142408	3	3947	8827.4982	491	1
2_MACS_peak_25752_lociStitched	chr6	30649935	30656091	2	6146	8824.626	492	1
2_MACS_peak_25507_lociStitched	chr6	16759774	16763894	2	4013	8822.98	493	1
2_MACS_peak_31517_lociStitched	chr9	130537607	130543222	2	5308	8813.8655	494	1
1_MACS_peak_1600_lociStitched	chr1	151042041	151044258	1	2218	8799.0513	495	1
3_MACS_peak_9734_lociStitched	chr15	58794235	58799280	3	4670	8795.9575	496	1
3_MACS_peak_23548_lociStitched	chr4	186313943	186319593	3	5485	8780.1	497	1
4_MACS_peak_5375_lociStitched	chr11	73689534	73695823	4	5756	8776.9284	498	1
5_MACS_peak_10068_lociStitched	chr15	75742774	75748759	5	5008	8776.404	499	1
2_MACS_peak_25261_lociStitched	chr6	1009614	1015549	2	5545	8767.7755	500	1
5_MACS_peak_10012_lociStitched	chr15	74832264	74840477	5	7476	8767.3775	501	1
4_MACS_peak_13244_lociStitched	chr17	74258719	74263871	4	4725	8757.8848	502	1
6_MACS_peak_22259_lociStitched	chr4	6987661	6995943	6	7201	8745.792	503	1
2_MACS_peak_18035_lociStitched	chr2	234873168	234878223	2	5054	8745.15	504	1
2_MACS_peak_22519_lociStitched	chr4	40055725	40059645	2	3562	8742.384	505	1
1_MACS_peak_19740_lociStitched	chr22	29662505	29665545	1	3041	8728.144	506	1
2_MACS_peak_9958_lociStitched	chr15	70387623	70391905	2	4121	8728.0006	507	1
4_MACS_peak_29558_lociStitched	chr8	72268562	72275883	4	7279	8725.8999	508	1
2_MACS_peak_22740_lociStitched	chr4	77116612	77122591	2	5947	8725.7526	509	1
5_MACS_peak_6890_lociStitched	chr12	95208593	95214824	5	5745	8720.9076	510	1
1_MACS_peak_6438_lociStitched	chr12	49759577	49763703	1	4127	8719.8884	511	1
1_MACS_peak_31085_lociStitched	chr9	93795542	93800712	1	5171	8710.416	512	1
1_MACS_peak_29755_lociStitched	chr8	98655307	98658565	1	3259	8693.973	513	1
2_MACS_peak_7254_lociStitched	chr12	120628122	120633867	2	5629	8690.4615	514	1
5_MACS_peak_17731_lociStitched	chr2	204661628	204667478	5	5242	8689.005	515	1
1_MACS_peak_23536_lociStitched	chr4	186250353	186256533	1	6181	8687.844	516	1
3_MACS_peak_21125_lociStitched	chr3	98449380	98454678	3	5134	8678.124	517	1
2_MACS_peak_12457_lociStitched	chr17	36857384	36862426	2	5004	8652.072	518	1
3_MACS_peak_22154_lociStitched	chr4	667164	671759	3	4427	8651.9255	519	1
2_MACS_peak_19765_lociStitched	chr22	31001797	31006792	2	4886	8640.351	520	1
3_MACS_peak_11206_lociStitched	chr16	56964333	56968488	3	3822	8634.5055	521	1
3_MACS_peak_27222_lociStitched	chr7	20484609	20491125	3	6350	8630.442	522	1
3_MACS_peak_9117_lociStitched	chr14	103797228	103801922	3	4431	8610.2042	523	1
3_MACS_peak_21477_lociStitched	chr3	133290797	133295567	3	4278	8606.034	524	1
2_MACS_peak_13474_lociStitched	chr17	80054404	80058022	2	3447	8601.795	525	1
3_MACS_peak_495_lociStitched	chr1	28831325	28836875	3	5328	8561.985	526	1
4_MACS_peak_19986_lociStitched	chr22	39459592	39466504	4	6460	8561.2032	527	1
1_MACS_peak_4360_lociStitched	chr11	267537	271651	1	4115	8560.8226	528	1
6_MACS_peak_15991_lociStitched	chr2	11636973	11643353	6	5892	8555.58	529	1
2_MACS_peak_25747_lociStitched	chr6	30582815	30586934	2	3917	8548.1607	530	1
4_MACS_peak_18557_lociStitched	chr20	32363492	32369761	4	5907	8537.1242	531	1
3_MACS_peak_3707_lociStitched	chr10	77159486	77164877	3	5324	8532.3357	532	1
3_MACS_peak_5186_lociStitched	chr11	65818560	65823222	3	4477	8531.9262	533	1
2_MACS_peak_17812_lociStitched	chr2	216877199	216882720	2	5141	8516.6946	534	1
2_MACS_peak_16295_lociStitched	chr2	43452241	43455686	2	3427	8515.0065	535	1
1_MACS_peak_2484_lociStitched	chr1	205252914	205257422	1	4509	8475.4908	536	1
3_MACS_peak_11683_lociStitched	chr16	89179569	89185771	3	5957	8458.2876	537	1
12_MACS_peak_21745_lociStitched	chr3	158067439	158075754	12	7018	8454.692	538	1
3_MACS_peak_24182_lociStitched	chr5	75697310	75701339	3	3937	8452.4391	539	1
2_MACS_peak_23534_lociStitched	chr4	186228230	186234036	2	5687	8448.8912	540	1
1_MACS_peak_2024_lociStitched	chr1	169861748	169864226	1	2479	8443.2894	541	1
3_MACS_peak_28361_lociStitched	chr7	114568226	114573933	3	5634	8441.2237	542	1
5_MACS_peak_14731_lociStitched	chr19	13260464	13266989	5	6235	8438.7825	543	1
6_MACS_peak_16317_lociStitched	chr2	45664598	45671541	6	6110	8430.1906	544	1
1_MACS_peak_1655_lociStitched	chr1	153917258	153919656	1	2399	8424.6536	545	1
1_MACS_peak_18723_lociStitched	chr20	42085132	42087638	1	2507	8419.1576	546	1
2_MACS_peak_5794_lociStitched	chr11	122931127	122935799	2	4246	8413.8048	547	1
1_MACS_peak_13457_lociStitched	chr17	79827928	79830889	1	2962	8405.0946	548	1
2_MACS_peak_16774_lociStitched	chr2	80962502	80966574	2	4042	8394.428	549	1
1_MACS_peak_28675_lociStitched	chr7	148579901	148582732	1	2832	8389.9516	550	1
1_MACS_peak_5152_lociStitched	chr11	65353567	65357527	1	3961	8389.26	551	1
4_MACS_peak_345_lociStitched	chr1	24513139	24519365	4	5918	8353.4242	552	1
3_MACS_peak_4908_lociStitched	chr11	58343939	58347575	3	3518	8339.8932	553	1
5_MACS_peak_7526_lociStitched	chr12	133020913	133028002	5	6519	8331.7017	554	1
1_MACS_peak_21638_lociStitched	chr3	150124777	150128860	1	4084	8329.32	555	1
2_MACS_peak_1749_lociStitched	chr1	156022716	156025496	2	2762	8324.988	556	1
4_MACS_peak_4074_lociStitched	chr10	105258251	105265747	4	6915	8304.8184	557	1
2_MACS_peak_2813_lociStitched	chr1	234742925	234747954	2	5017	8291.3123	558	1
4_MACS_peak_7065_lociStitched	chr12	108958166	108964586	4	6027	8290.146	559	1
1_MACS_peak_10704_lociStitched	chr16	11677763	11682014	1	4252	8281.3731	560	1
2_MACS_peak_10311_lociStitched	chr15	93360436	93364603	2	4166	8276.0787	561	1
3_MACS_peak_8926_lociStitched	chr14	91880876	91885353	3	4357	8271.7052	562	1
3_MACS_peak_22181_lociStitched	chr4	1871215	1875395	3	3557	8242.96	563	1
3_MACS_peak_8920_lociStitched	chr14	91837602	91844323	3	6560	8219.783	564	1
5_MACS_peak_20881_lociStitched	chr3	52738169	52744749	5	5854	8217.104	565	1
7_MACS_peak_9253_lociStitched	chr15	23676534	23684137	7	6616	8211.24	566	1
3_MACS_peak_24923_lociStitched	chr5	154133104	154137393	3	4004	8209.146	567	1
1_MACS_peak_18916_lociStitched	chr20	49546118	49548979	1	2862	8197.0511	568	1
2_MACS_peak_3236_lociStitched	chr10	22969523	22975370	2	5648	8195.1552	569	1
2_MACS_peak_26059_lociStitched	chr6	42712059	42716023	2	3874	8190.0204	570	1
2_MACS_peak_15440_lociStitched	chr19	47287105	47291920	2	4812	8163.351	571	1
1_MACS_peak_6850_lociStitched	chr12	93771572	93773221	1	1650	8162.55	572	1
1_MACS_peak_21835_lociStitched	chr3	170072597	170076509	1	3913	8134.2216	573	1
5_MACS_peak_18782_lociStitched	chr20	43594473	43601344	5	6615	8128.393	574	1
3_MACS_peak_21691_lociStitched	chr3	152877978	152881803	3	3494	8127.36	575	1
1_MACS_peak_1776_lociStitched	chr1	156425710	156428367	1	2658	8120.3234	576	1
