GENE_ID	locusLine	bin_1_15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25.bam
NM_018915	chr5(.):140713353-140897546	0.1327
NM_018916	chr5(.):140718600-140897546	0.1355
NM_018912	chr5(.):140705251-140897546	0.1308
NM_003736	chr5(.):140762451-140897546	0.1596
NM_018923	chr5(.):140734702-140897546	0.1446
NM_001079812	chr5(.):140889587-141003622	0.2831
NM_018920	chr5(.):140757466-140897546	0.1585
NM_018918	chr5(.):140738897-140897546	0.1472
NM_018917	chr5(.):140729767-140897546	0.1421
NM_018919	chr5(.):140748650-140897546	0.153
NM_001020825	chr5(.):142652495-142788254	0.4074
NM_001018076	chr5(.):142652495-142789045	0.4055
NM_001018075	chr5(.):142652495-142820077	0.3467
NM_015621	chr5(.):150555612-150608654	0.3612
NM_004045	chr5(.):151117382-151143210	1.0353
NM_198321	chr5(.):153565294-153805543	0.1651
NM_005990	chr5(.):171464073-171620346	0.2871
NM_001167579	chr5(.):176806431-176822514	0.0782
NM_022455	chr5(.):176555832-176732214	0.3001
NM_172349	chr5(.):176555079-176732214	0.2992
NM_002406	chr5(.):180212540-180235048	1.0849
NM_001114619	chr5(.):180212540-180235902	1.0925
NM_001114618	chr5(.):180212540-180241817	1.6346
NM_001114617	chr5(.):180212540-180242137	1.6178
NM_145265	chr5(.):199874-223297	0.6982
NM_001080478	chr5(.):186625-200468	1.224
NM_004168	chr5(.):213355-261814	0.4142
NM_013232	chr5(.):266735-320089	0.1842
NM_001193376	chr5(.):1248286-1300162	0.0485
NM_030782	chr5(.):1312999-1350002	3.6411
NM_001145161	chr5(.):6443735-6501834	1.5314
NM_006713	chr5(.):32580604-32609185	1.7064
NM_002184	chr5(.):55225924-55295821	0.6099
NR_036243	chr5(.):86405695-86415771	0.3717
NR_024384	chr5(.):87955262-87974146	3.0619
NR_024383	chr5(.):87955262-87979262	2.4668
NR_030741	chr5(.):87957670-87967757	0.4646
NM_005668	chr5(.):100137638-100243987	0.5352
NM_175052	chr5(.):100216014-100243970	1.5343
NR_033175	chr5(.):109213882-109226200	0.042
NM_005669	chr5(.):112207080-112263031	0.3786
NR_036052	chr5(.):118305280-118315362	0.0535
NM_014350	chr5(.):118686595-118735294	0.1549
NR_037500	chr5(.):131696181-131706291	0.4016
NM_002198	chr5(.):131812300-131831465	0.8231
NM_001013717	chr5(.):131741672-131803059	2.3982
NM_000879	chr5(.):131872135-131884214	0.0472
NM_016480	chr5(.):138672518-138710409	0.1663
NM_194296	chr5(.):138727455-138744776	1.1039
NM_152686	chr5(.):138740891-138780214	0.5834
NM_152685	chr5(.):138697884-138724039	0.3037
NM_001033112	chr5(.):138673133-138710409	0.1685
NM_001161546	chr5(.):138722634-138735885	3.0546
NM_016459	chr5(.):138718256-138730605	3.5356
NM_001035235	chr5(.):139924652-139942678	0.3665
NM_133173	chr5(.):139932852-139949189	0.9252
NM_080670	chr5(.):139939419-139953683	0.7702
NM_003732	chr5(.):139922250-139934163	0.1062
NM_032088	chr5(.):140766482-140897546	0.1616
NM_032406	chr5(.):140859740-140872356	0.0459
NM_032407	chr5(.):140863807-140876444	0.0439
NM_018925	chr5(.):140772694-140897546	0.1671
NM_032092	chr5(.):140795536-140897546	0.1917
NM_003735	chr5(.):140805157-140897546	0.2011
NM_018921	chr5(.):140777519-140897546	0.1727
NM_018929	chr5(.):140863807-140897546	0.4443
NM_018913	chr5(.):140787742-140897546	0.1849
NM_002588	chr5(.):140850568-140897546	0.3479
NM_018926	chr5(.):140782769-140897546	0.1791
NM_018928	chr5(.):140859740-140897546	0.401
NM_018927	chr5(.):140792281-140897546	0.1909
NM_183401	chr5(.):141343732-141373754	0.6295
NM_005471	chr5(.):141375233-141397620	0.9916
NM_183400	chr5(.):141343621-141373754	0.6277
NM_016580	chr5(.):141319529-141343627	0.246
NM_183399	chr5(.):141341436-141373754	0.587
NM_000024	chr5(.):148201155-148213197	2.2383
NM_006058	chr5(.):150404505-150465997	0.4206
NM_001155	chr5(.):150475266-150542443	0.6134
NM_001193544	chr5(.):150475266-150526216	0.4597
NM_000405	chr5(.):150627612-150654953	0.3579
NM_181774	chr5(.):150650925-150688334	0.0534
NM_005754	chr5(.):151146475-151189915	0.5434
NM_001171183	chr5(.):171616175-171635458	0.0676
NM_030627	chr5(.):173310330-173392313	0.8418
NM_022304	chr5(.):175103463-175116558	0.0789
NM_001031677	chr5(.):176723198-176735744	2.7282
NM_006480	chr5(.):176779843-176804599	0.3687
NM_006816	chr5(.):176753562-176783885	0.4898
NM_031300	chr5(.):176729205-176744292	2.2769
NM_001142935	chr5(.):176727500-176744292	2.7157
NM_013237	chr5(.):176725834-176738950	2.7941
NM_002082	chr5(.):176848686-176874850	0.859
NM_030567	chr5(.):176868795-176888287	0.3312
NM_000505	chr5(.):176824138-176841577	0.7337
NM_080881	chr5(.):176878613-176904871	0.1736
NM_004395	chr5(.):176878613-176905694	0.171
NM_001004105	chr5(.):176848686-176873354	0.8599
NM_001174102	chr5(.):176870325-176888283	0.3536
NM_001029886	chr5(.):176822107-176832637	0.2749
NR_027183	chr5(.):180251958-180267726	1.7703
NM_152283	chr5(.):180269610-180293286	0.4844
NR_027908	chr6(.):33548882-33566115	0.2483
NR_028361	chr6(.):33546475-33561803	0.7797
NM_181356	chr6(.):44791469-45350670	0.0684
NM_003599	chr6(.):44792449-45350575	0.0684
NM_012288	chr6(.):52357199-52446862	1.6648
NM_000876	chr6(.):160385130-160532583	0.1704
NM_001195286	chr6(.):386738-416443	1.0656
NM_001168344	chr6(.):7102829-7257213	0.3598
NM_001003699	chr6(.):7103085-7257213	0.3604
NM_001718	chr6(.):7722010-7886961	0.1546
NR_037616	chr6(.):7876482-8069647	1.4615
NM_004973	chr6(.):15241526-15527253	0.1248
NM_001949	chr6(.):20397136-20498945	0.2472
NM_001080480	chr6(.):20095934-20217670	0.2663
NM_001173977	chr6(.):25274655-25625758	0.5921
NM_014641	chr6(.):30662583-30690458	1.2233
NM_172166	chr6(.):31702724-31735455	1.4363
NM_152735	chr6(.):33417355-33430320	0.2817
NM_177435	chr6(.):35305334-35398173	0.0818
NM_003427	chr6(.):35222509-35268760	0.4053
NM_004348	chr6(.):45384913-45523819	0.4091
NM_001024630	chr6(.):45291053-45523819	0.2998
NM_001123226	chr6(.):74166453-74216179	0.4631
NM_016021	chr6(.):90031343-90067619	1.3799
NM_001455	chr6(.):108877068-109010971	1.6382
NM_201559	chr6(.):108876025-109010971	1.6263
NM_032131	chr6(.):109164618-109300352	0.3137
NM_173674	chr6(.):117798819-117896020	0.4613
NM_001130173	chr6(.):135497452-135545311	0.2811
NM_006734	chr6(.):143067603-143271338	0.2366
NM_024630	chr6(.):157797556-158099977	0.1665
NM_020185	chr6(.):287100-356355	3.0473
NM_001145549	chr6(.):7876482-7915310	5.3616
NM_030810	chr6(.):7876482-7916047	5.2711
NM_032744	chr6(.):11708887-11784280	0.4737
NM_005319	chr6(.):26050967-26061699	1.9607
NM_003537	chr6(.):26026816-26037288	1.9626
NM_003544	chr6(.):26022123-26032480	1.4602
NM_021062	chr6(.):26038454-26048885	1.7494
NM_003531	chr6(.):26040638-26051097	1.7482
NM_005325	chr6(.):26012259-26023040	0.9261
NM_003538	chr6(.):26016906-26027278	1.4853
NM_003513	chr6(.):26028319-26038796	1.4649
NM_003529	chr6(.):26015717-26026186	1.0239
NM_021065	chr6(.):26194011-26204471	3.1556
NM_003530	chr6(.):26192011-26204464	2.6601
NM_138720	chr6(.):26153348-26176576	1.2822
NM_003523	chr6(.):26179023-26189458	0.8655
NM_003539	chr6(.):26183937-26194304	0.9602
NM_003545	chr6(.):26199872-26210249	1.857
NM_005321	chr6(.):26151558-26162343	1.4991
NM_003522	chr6(.):26194786-26205216	3.6492
NM_003518	chr6(.):26211427-26221872	1.009
NM_021052	chr6(.):26212147-26222711	0.9933
NM_003532	chr6(.):26220382-26230844	0.6592
NM_003524	chr6(.):26246878-26257303	2.695
NM_003547	chr6(.):26241838-26252205	2.4021
NM_003540	chr6(.):26235653-26246021	0.1147
NM_021018	chr6(.):26245369-26255835	2.6855
NM_005320	chr6(.):26229439-26240216	1.3438
NM_001145008	chr6(.):26397464-26420444	0.3353
NM_001197240	chr6(.):26378328-26400100	0.5025
NM_001197247	chr6(.):26360397-26383540	2.0189
NM_001197238	chr6(.):26378323-26400100	0.5027
NM_007047	chr6(.):26360397-26383548	2.0201
NM_001197237	chr6(.):26378438-26400100	0.5009
NM_001197248	chr6(.):26360469-26383540	1.9938
NM_001197246	chr6(.):26363405-26383540	0.7982
NM_021064	chr6(.):27095816-27106314	2.2836
NM_080593	chr6(.):27101071-27119637	1.7523
NM_080596	chr6(.):27109907-27120346	1.504
NR_036096	chr6(.):27110404-27120467	1.5591
NM_021058	chr6(.):27095094-27105575	2.2871
NM_003495	chr6(.):27102087-27112457	1.0712
NM_021066	chr6(.):27777079-27787518	1.4951
NM_003536	chr6(.):27772841-27783314	2.2607
NM_003509	chr6(.):27770976-27781445	1.5624
NM_003519	chr6(.):27770256-27780709	1.5359
NM_003521	chr6(.):27777821-27788267	1.4161
NM_003520	chr6(.):27801439-27811888	3.0617
NM_003511	chr6(.):27828106-27838576	0.9634
NM_003533	chr6(.):27834622-27845099	0.3611
NM_003510	chr6(.):27800657-27811117	3.0512
NM_003541	chr6(.):27793951-27804305	0.875
NM_005322	chr6(.):27829569-27840359	0.9985
NM_021968	chr6(.):27786902-27797258	0.8166
NM_003546	chr6(.):27835925-27846289	0.1491
NM_003587	chr6(.):30615895-30645830	0.1745
NM_001161376	chr6(.):30609815-30625987	0.5624
NM_133471	chr6(.):30639165-30660672	1.79
NM_001134870	chr6(.):30639165-30660093	1.8389
NM_007243	chr6(.):30650825-30663769	1.9229
NM_005803	chr6(.):30690510-30715453	0.3249
NM_003897	chr6(.):30705975-30717327	0.3922
NM_178014	chr6(.):30683156-30698195	2.2995
NM_004847	chr6(.):31577993-31589798	0.997
NM_001623	chr6(.):31578032-31589798	0.9999
NM_032955	chr6(.):31578788-31589798	1.0655
NM_080702	chr6(.):31601804-31625477	0.7197
NM_001098534	chr6(.):31601804-31625170	0.7288
NM_021246	chr6(.):31678132-31690581	0.0634
NM_138275	chr6(.):31686160-31697851	0.831
NR_033488	chr6(.):31649725-31675850	0.3778
NM_001320	chr6(.):31628656-31642843	1.1789
NM_013974	chr6(.):31689816-31703039	1.3758
NM_025262	chr6(.):31639460-31653150	0.1827
NM_001288	chr6(.):31693357-31709341	3.8054
NM_019101	chr6(.):31618670-31630987	1.6104
NM_021184	chr6(.):31621074-31633549	1.289
NM_001003693	chr6(.):31669683-31683372	0.6372
NM_021221	chr6(.):31633727-31645227	0.2911
NM_021160	chr6(.):31649725-31676137	0.3745
NR_002971	chr6(.):31585855-31595987	1.0782
NR_024541	chr6(.):31674752-31686842	0.0586
NM_080686	chr6(.):31583449-31610554	0.4633
NM_025261	chr6(.):31681424-31694510	0.0649
NM_033177	chr6(.):31624005-31638179	1.3737
NM_001199240	chr6(.):31624005-31638407	1.3559
NM_001199238	chr6(.):31624005-31638639	1.3353
NM_001199237	chr6(.):31624005-31639060	1.3014
NM_001039651	chr6(.):31725772-31737624	0.0988
NM_025258	chr6(.):31728370-31750108	0.5002
NR_002742	chr6(.):31799852-31809916	1.4382
NM_000434	chr6(.):31821828-31835709	0.4992
NM_021177	chr6(.):31760173-31779743	1.0628
NR_002745	chr6(.):31798039-31808103	1.5608
NM_001178045	chr6(.):31825969-31850448	0.3157
NM_001040438	chr6(.):31797692-31812541	1.1172
NM_005345	chr6(.):31778290-31790719	1.1667
NM_005527	chr6(.):31772395-31787835	0.5364
NM_001178044	chr6(.):31825969-31851823	0.304
NM_006295	chr6(.):31740296-31768712	1.2105
NM_005346	chr6(.):31790511-31803031	1.8742
NM_022107	chr6(.):32153542-32168300	1.3618
NM_138717	chr6(.):32116300-32136452	0.0926
NM_001136	chr6(.):32143745-32157023	0.8569
NM_004557	chr6(.):32157619-32196844	0.5087
NM_032741	chr6(.):32130982-32150888	0.6362
NM_002586	chr6(.):32147509-32162963	0.703
NM_006913	chr6(.):32141161-32153570	0.9964
NR_003129	chr6(.):32141231-32153567	1.0023
NM_030651	chr6(.):32111139-32124720	0.1115
NM_005155	chr6(.):32116621-32136452	0.0937
NM_006411	chr6(.):32130982-32148916	0.6945
NR_037169	chr6(.):32115578-32127142	0.1189
NM_030652	chr6(.):32127404-32141062	0.058
NM_006120	chr6(.):32911390-32925899	0.2666
NM_002119	chr6(.):32966959-32982389	0.0675
NM_002118	chr6(.):32897405-32913847	0.2811
NM_005104	chr6(.):32931436-32954282	3.5476
NM_001113182	chr6(.):32933664-32954282	3.9242
NM_001199455	chr6(.):32934371-32954282	4.0581
NM_001199456	chr6(.):32935860-32954282	4.2816
NM_001164267	chr6(.):33241879-33262304	0.2974
NM_022551	chr6(.):33234851-33249281	1.0155
NM_172209	chr6(.):33262471-33287164	1.1956
NM_004761	chr6(.):33254430-33272176	0.7765
NM_172208	chr6(.):33266409-33287164	1.3647
NM_003782	chr6(.):33239916-33251602	0.353
NR_024517	chr6(.):33281334-33295793	1.827
NM_014260	chr6(.):33252377-33263711	0.4314
NM_005453	chr6(.):33277181-33290512	1.6633
NM_001145338	chr6(.):33277181-33290719	1.7249
NM_022553	chr6(.):33213048-33244662	0.7432
NM_001185181	chr6(.):33252411-33263709	0.4326
NM_006772	chr6(.):33382846-33426466	0.3589
NM_015921	chr6(.):33379318-33391065	0.6553
NR_001444	chr6(.):33327513-33339139	0.0473
NM_002263	chr6(.):33354312-33382699	0.6512
NM_002636	chr6(.):33373772-33389230	0.864
NM_001188	chr6(.):33535322-33553070	1.4551
NM_002224	chr6(.):33584155-33669348	0.1868
NM_022047	chr6(.):35260594-35294548	0.7231
NM_002648	chr6(.):37132921-37148204	1.4318
NM_000322	chr6(.):42659332-42695358	0.0891
NM_003192	chr6(.):42707233-42718884	0.9229
NR_037141	chr6(.):42690313-42700932	0.1382
NM_015349	chr6(.):42783793-42841296	0.08
NM_001078177	chr6(.):44186362-44206888	0.5175
NM_178148	chr6(.):44216837-44230283	0.5293
NM_001078174	chr6(.):44182241-44206888	0.444
NM_020745	chr6(.):44261462-44286063	0.1896
NM_182539	chr6(.):44242896-44270458	0.0504
NM_001137560	chr6(.):44233479-44252182	0.0794
NM_001078175	chr6(.):44186295-44206888	0.5181
NM_004556	chr6(.):44220902-44238525	1.2307
NM_007355	chr6(.):44209848-44226614	0.9814
NM_014051	chr6(.):52530883-52556385	0.4687
NR_024403	chr6(.):52524198-52538951	1.4923
NM_001402	chr6(.):74220472-74235755	2.6127
NM_001159676	chr6(.):86312501-86356169	0.5142
NM_001159677	chr6(.):86312501-86358043	0.4945
NM_001159674	chr6(.):86312501-86357608	0.4989
NM_001159673	chr6(.):86312501-86357640	0.4985
NR_003044	chr6(.):86382306-86392377	1.2925
NR_003038	chr6(.):86381724-86393451	1.1259
NR_002743	chr6(.):86382011-86392086	1.2994
NM_002043	chr6(.):89962238-90029967	0.2118
NM_182907	chr6(.):106541814-106562811	5.1999
NM_001198	chr6(.):106529194-106562814	5.3489
NM_020399	chr6(.):117876432-117928705	0.2907
NM_001145207	chr6(.):135351994-135381036	0.2766
NM_006620	chr6(.):135276516-135381036	0.417
NR_037435	chr6(.):135295475-135305570	0.046
NM_006290	chr6(.):138183580-138209449	1.6901
NR_037463	chr6(.):157945163-157955232	0.0345
NM_001259	chr7(.):92229234-92468231	0.34
NM_001145306	chr7(.):92229234-92470941	0.3368
NM_030796	chr7(.):55533305-55645200	2.0588
NM_012301	chr7(.):77641373-79087890	0.115
NM_001164458	chr7(.):149939300-150025758	0.2788
NM_182762	chr7(.):20169278-20262013	0.6154
NR_036554	chr7(.):29720687-29787019	0.2488
NM_014800	chr7(.):36888960-37493511	0.1257
NM_002541	chr7(.):44641120-44753669	0.5391
NM_001003941	chr7(.):44641120-44721195	0.7286
NM_022748	chr7(.):47309751-47584199	0.3066
NM_006060	chr7(.):50339377-50477798	0.3611
NM_012395	chr7(.):90333711-90844904	0.2584
NM_017621	chr7(.):102091666-102110321	0.7157
NM_178563	chr7(.):134666258-134825530	0.1804
NM_173680	chr7(.):150071405-150100719	3.0748
NM_053043	chr7(.):155432202-155579179	0.2972
NM_003751	chr7(.):2389473-2425377	1.2399
NM_018641	chr7(.):2438258-2479216	0.672
NR_029597	chr7(.):25984538-25994606	2.2448
NR_036482	chr7(.):29719769-29732859	1.132
NR_024278	chr7(.):29680537-29729754	0.7298
NR_027347	chr7(.):29719387-29730437	1.3407
NM_019082	chr7(.):44600402-44619137	0.3149
NM_182547	chr7(.):44613761-44626827	0.9589
NM_001163636	chr7(.):74067029-74180022	0.2591
NM_032831	chr7(.):102068995-102102268	2.8938
NM_024653	chr7(.):102031803-102072129	2.0347
NM_006234	chr7(.):102108547-102124381	0.4335
NM_152892	chr7(.):102100389-102118612	0.4558
NR_027374	chr7(.):104530074-104572092	0.2988
NM_002649	chr7(.):106500923-106552592	1.0978
NM_001166346	chr7(.):114557208-114568720	2.6389
NM_199072	chr7(.):114557208-114664970	0.9076
NM_001024613	chr7(.):121936447-121949565	1.1784
NR_036484	chr7(.):121938711-121955131	2.015
NM_018396	chr7(.):128111782-128147978	0.8137
NM_013400	chr7(.):150060878-150076133	5.7935
NM_014374	chr7(.):150063257-150076133	6.7912
NM_001142928	chr7(.):150015295-150040245	0.7017
NM_002889	chr7(.):150030406-150043763	0.073
NM_138434	chr7(.):150021937-150034811	0.0875
NR_027237	chr7(.):150097839-150114558	4.4061
NM_175571	chr7(.):150142961-150181483	0.0998
NR_034033	chr7(.):150125741-150150228	1.3345
NM_004103	chr8(.):27163998-27321903	0.737
NM_173176	chr8(.):27178053-27321903	0.7496
NM_173175	chr8(.):27178080-27321903	0.7497
NM_021623	chr8(.):38753752-38836430	0.8722
NM_001024678	chr8(.):145742760-145757416	0.8622
NM_001001795	chr8(.):145746602-145759458	0.7025
NM_001386	chr8(.):26430420-26520693	0.3272
NM_001197293	chr8(.):26366708-26520693	0.2932
NM_006228	chr8(.):28169648-28205868	0.5519
NM_001010906	chr8(.):27874480-27946388	0.5921
NM_023034	chr8(.):38127560-38244790	0.3073
NR_027638	chr8(.):38849504-38967779	0.121
NM_172060	chr8(.):72104667-72273979	0.1987
NM_000503	chr8(.):72104667-72279467	0.2436
NM_005079	chr8(.):80942104-81088836	0.6028
NM_001135733	chr8(.):95933199-95966615	0.7235
NM_024094	chr8(.):120841180-120873170	0.3043
NM_022783	chr8(.):120880899-121068157	0.5687
NM_001145088	chr8(.):124079919-124169392	0.1279
NM_058229	chr8(.):124510357-124558446	0.2978
NM_148177	chr8(.):124510357-124549383	0.2171
NM_173685	chr8(.):126099082-126384367	0.2672
NM_003033	chr8(.):134462090-134589183	0.6143
NM_001134374	chr8(.):145081581-145107015	0.051
NM_003970	chr8(.):1988157-2098380	1.3372
NM_171982	chr8(.):27137403-27173834	0.2725
NM_018091	chr8(.):27945583-28053669	0.119
NM_018660	chr8(.):28198101-28248977	0.4175
NM_144652	chr8(.):38239019-38271061	0.6022
NM_017778	chr8(.):38168934-38244790	0.4204
NR_003129	chr8(.):38452692-38463775	0.0458
NM_001024381	chr8(.):38841326-38859041	0.4221
NM_153692	chr8(.):38826667-38851181	0.0744
NM_057749	chr8(.):95887452-95912482	0.3606
NM_001032282	chr8(.):103656004-103671168	0.5119
NM_005655	chr8(.):103656004-103672983	0.4605
NM_024295	chr8(.):124020567-124059648	0.3951
NM_025195	chr8(.):126437562-126455644	1.1275
NM_201378	chr8(.):144984320-145052697	0.5771
NM_032789	chr8(.):145046319-145065635	0.7532
NM_000445	chr8(.):144984320-145055913	0.5872
NM_201381	chr8(.):144984320-145023905	0.7378
NM_201382	chr8(.):144984320-145023110	0.7469
NM_201383	chr8(.):144984320-145021692	0.762
NM_201379	chr8(.):144984320-145033088	0.6726
NM_001009184	chr8(.):145059225-145072583	0.5048
NM_201384	chr8(.):144984320-145018758	0.8206
NR_030383	chr8(.):145014358-145024447	1.118
NM_201380	chr8(.):144984320-145030044	0.7153
NM_001129888	chr8(.):145684199-145696031	0.408
NM_183057	chr8(.):145643999-145658927	0.6374
NM_032687	chr8(.):145684199-145695849	0.4103
NM_017767	chr8(.):145632797-145646917	0.4892
NM_003923	chr8(.):145694114-145706718	0.3366
NM_032902	chr8(.):145717108-145732504	0.068
NM_138496	chr8(.):145670314-145695418	0.2441
NM_005309	chr8(.):145724464-145737555	1.3126
NM_130849	chr8(.):145632797-145647273	0.4787
NM_145754	chr8(.):145686737-145704499	0.4516
NM_138431	chr8(.):145729551-145741589	1.4358
NM_004260	chr8(.):145731666-145748210	1.633
NM_013432	chr8(.):145649162-145674812	0.6184
NM_014665	chr8(.):145738362-145755559	0.812
NM_138367	chr8(.):145941293-145985970	0.1293
NM_030580	chr8(.):145993500-146017725	0.45
NM_033301	chr8(.):146010153-146022729	0.9478
NM_001081003	chr8(.):146070550-146083932	0.3081
NM_001081004	chr8(.):146070550-146083451	0.3183
NM_000973	chr8(.):146010153-146022805	0.9426
NM_003416	chr8(.):146047902-146073606	0.1989
NM_213605	chr8(.):146019260-146039529	0.1633
NM_014066	chr8(.):146070550-146083452	0.3182
NM_001497	chr9(.):33105638-33172356	0.2868
NM_053016	chr9(.):112537576-112718756	0.3293
NM_001037293	chr9(.):112398067-112718756	0.2074
NM_007203	chr9(.):112537576-112939791	0.4085
NM_001004065	chr9(.):112805877-112939791	0.6641
NM_017790	chr9(.):116221008-116309371	0.1302
NM_144488	chr9(.):116202010-116365018	0.1374
NM_005047	chr9(.):123573331-123610206	0.32
NM_175039	chr9(.):130665164-130684305	1.2816
NM_013355	chr9(.):131459801-131488199	0.2722
NM_015033	chr9(.):132644465-132810473	0.3331
NM_198679	chr9(.):134447156-134590229	0.268
NM_005312	chr9(.):134447156-134617925	0.3596
NM_001170	chr9(.):33379947-33407517	0.0669
NM_139235	chr9(.):33456350-33478941	0.2587
NM_004925	chr9(.):33436159-33452590	0.7084
NM_152850	chr9(.):35083687-35101579	0.4685
NM_001040411	chr9(.):35036101-35050988	0.0861
NM_025182	chr9(.):35099117-35120893	0.5469
NM_013442	chr9(.):35094888-35108154	1.0061
NM_004629	chr9(.):35068834-35085013	1.5012
NM_001040410	chr9(.):35037222-35050988	0.0908
NM_032634	chr9(.):35083687-35101546	0.4693
NM_007126	chr9(.):35051064-35077739	0.7896
NM_005384	chr9(.):94166326-94191144	1.2469
NM_015250	chr9(.):95468644-95532083	0.5584
NR_026868	chr9(.):95566892-95605739	0.1013
NM_001083603	chr9(.):98200263-98284247	0.6089
NM_001083606	chr9(.):98200263-98274699	0.6655
NM_001083607	chr9(.):98200263-98274481	0.6672
NM_001083605	chr9(.):98200263-98275322	0.6608
NM_000264	chr9(.):98200263-98275831	0.6568
NM_001012993	chr9(.):112956845-112975413	0.05
NM_001136562	chr9(.):112882780-112939791	1.053
NM_000031	chr9(.):116143591-116168618	0.1332
NM_017443	chr9(.):116164517-116178029	1.5187
NM_031219	chr9(.):116130697-116143341	0.4287
NR_027261	chr9(.):116164517-116177955	1.5264
NM_152786	chr9(.):116168021-116196879	0.7947
NM_000608	chr9(.):117087068-117100536	0.063
NM_030767	chr9(.):117091432-117161685	1.0366
NM_000607	chr9(.):117080302-117093759	0.0602
NM_004888	chr9(.):117344993-117366152	0.658
NM_153045	chr9(.):117368705-117413703	0.5826
NM_001244	chr9(.):117660123-117697770	0.3409
NM_005658	chr9(.):123659670-123694173	0.5495
NM_015651	chr9(.):123612930-123644606	1.0818
NM_001190947	chr9(.):123659670-123681850	0.3771
NM_001009936	chr9(.):123626852-123644606	1.8613
NR_024408	chr9(.):123600319-123621651	0.5095
NM_001045476	chr9(.):127610754-127625160	0.6535
NM_030978	chr9(.):127626483-127644696	0.9603
NM_007209	chr9(.):127615157-127629240	0.6624
NM_005489	chr9(.):130495595-130538621	0.3638
NM_001142532	chr9(.):130495595-130529697	0.3417
NM_001142533	chr9(.):130495595-130522583	0.4061
NM_001142531	chr9(.):130495595-130529719	0.3415
NM_001142534	chr9(.):130495595-130522561	0.4064
NM_170600	chr9(.):130495595-130546048	0.6949
NM_001085347	chr9(.):130488802-130502604	0.7213
NM_001018078	chr9(.):130560507-130581556	0.368
NM_001261	chr9(.):130543304-130558052	0.6899
NM_004957	chr9(.):130560153-130581556	0.363
NM_013443	chr9(.):130642600-130666871	0.1044
NM_000476	chr9(.):130623758-130645022	0.0899
NR_036055	chr9(.):130543196-130553286	0.9236
NM_001035254	chr9(.):130697860-130747812	0.6877
NM_003863	chr9(.):130692373-130705763	0.3784
NM_203305	chr9(.):130697860-130717993	0.2688
NM_001135219	chr9(.):130678807-130698076	0.7608
NM_173492	chr9(.):130678807-130694770	0.9021
NR_024425	chr9(.):130885807-130897913	0.7336
NR_027812	chr9(.):130877971-130895712	0.5529
NM_001006641	chr9(.):130825478-130876524	0.7815
NM_197956	chr9(.):130818511-130834599	0.9585
NM_001006643	chr9(.):130855835-130876524	0.1066
NM_001006642	chr9(.):130849127-130876524	0.1157
NM_052901	chr9(.):130855816-130876524	0.1067
NM_025072	chr9(.):130877971-130895474	0.5594
NR_033374	chr9(.):130868449-130886013	0.1192
NM_001122821	chr9(.):131440933-131463675	1.0589
NM_052844	chr9(.):131390939-131424129	0.799
NM_003011	chr9(.):131446508-131463675	1.1334
NM_032799	chr9(.):131478148-131491408	0.4517
NM_016520	chr9(.):132584563-132602572	0.4102
NM_006676	chr9(.):132592695-132649107	0.3425
NM_001008563	chr9(.):132592756-132649107	0.3428
NM_032728	chr9(.):134160080-134189649	0.056
NM_033387	chr9(.):134128464-134156906	1.3329
NM_006125	chrX(.):11156516-11688821	0.113
NM_013427	chrX(.):11150662-11688821	0.1123
NM_001123384	chrX(.):39905498-40041582	0.4584
NM_144495	chrX(.):48750194-48765420	0.5068
NM_001167990	chrX(.):48750212-48765420	0.5073
NM_001032384	chrX(.):48750538-48765420	0.5168
NM_001167992	chrX(.):48750774-48765420	0.5249
NM_001104544	chrX(.):119387504-119450391	0.5709
NM_015129	chrX(.):118745908-118832333	0.4001
NM_145800	chrX(.):118744687-118832333	0.3956
NM_005334	chrX(.):153208007-153241819	0.9676
NM_017745	chrX(.):39905498-39961719	0.3059
NM_001167947	chrX(.):48745729-48760426	0.6202
NM_001042498	chrX(.):48755888-48774235	0.6204
NM_001136158	chrX(.):48774302-48819893	1.843
NM_001136159	chrX(.):48774302-48820648	1.813
NM_006875	chrX(.):48765458-48781413	1.505
NM_004979	chrX(.):48813638-48833251	0.3418
NM_005660	chrX(.):48755458-48773917	0.6335
NM_001032289	chrX(.):48755889-48773933	0.592
NM_016500	chrX(.):75387770-75403033	0.23
NR_030413	chrX(.):118775700-118785811	0.0883
NM_003399	chrX(.):128867945-128908525	0.383
NM_018990	chrX(.):128908891-128934176	0.914
NM_000054	chrX(.):153165528-153177620	0.0664
NM_000425	chrX(.):153121970-153146399	0.0277
NM_003491	chrX(.):153190376-153205468	1.7874
NM_001666	chrX(.):153167829-153196714	0.9652
NM_002910	chrX(.):153195721-153215232	0.1811
NR_027419	chrX(.):153162984-153177620	0.0622
NM_003492	chrX(.):153232990-153253646	1.9001
NR_036175	chrX(.):153241548-153251627	0.7676
NR_036174	chrX(.):153241547-153251628	0.7678
NM_001110556	chrX(.):153571899-153608006	0.3291
NM_000117	chrX(.):153602596-153614883	0.4966
NM_006730	chrX(.):153624578-153642575	1.0361
NM_001183	chrX(.):153651977-153669862	0.2392
NM_001009934	chrX(.):153624578-153645427	0.8997
NR_000011	chrX(.):153623621-153633756	1.1696
NM_000116	chrX(.):153634876-153655063	0.352
NR_026898	chrX(.):153621570-153635680	0.8531
