BAM	GENE_ID	NAME	LOCUSLINE	COLOR1	COLOR2	COLOR3	bin_1	bin_2	bin_3	bin_4	bin_5	bin_6	bin_7	bin_8	bin_9	bin_10	bin_11	bin_12	bin_13	bin_14	bin_15	bin_16	bin_17	bin_18	bin_19	bin_20	bin_21	bin_22	bin_23	bin_24	bin_25	bin_26	bin_27	bin_28	bin_29	bin_30	bin_31	bin_32	bin_33	bin_34	bin_35	bin_36	bin_37	bin_38	bin_39	bin_40	bin_41	bin_42	bin_43	bin_44	bin_45	bin_46	bin_47	bin_48	bin_49	bin_50	bin_51	bin_52	bin_53	bin_54	bin_55	bin_56	bin_57	bin_58	bin_59	bin_60	bin_61	bin_62	bin_63	bin_64	bin_65	bin_66	bin_67	bin_68	bin_69	bin_70	bin_71	bin_72	bin_73	bin_74	bin_75	bin_76	bin_77	bin_78	bin_79	bin_80	bin_81	bin_82	bin_83	bin_84	bin_85	bin_86	bin_87	bin_88	bin_89	bin_90	bin_91	bin_92	bin_93	bin_94	bin_95	bin_96	bin_97	bin_98	bin_99	bin_100	bin_101	bin_102	bin_103	bin_104	bin_105	bin_106	bin_107	bin_108	bin_109	bin_110	bin_111	bin_112	bin_113	bin_114	bin_115	bin_116	bin_117	bin_118	bin_119	bin_120	bin_121	bin_122	bin_123	bin_124	bin_125	bin_126	bin_127	bin_128	bin_129	bin_130	bin_131	bin_132	bin_133	bin_134	bin_135	bin_136	bin_137	bin_138	bin_139	bin_140	bin_141	bin_142	bin_143	bin_144	bin_145	bin_146	bin_147	bin_148	bin_149	bin_150	bin_151	bin_152	bin_153	bin_154	bin_155	bin_156	bin_157	bin_158	bin_159	bin_160	bin_161	bin_162	bin_163	bin_164	bin_165	bin_166	bin_167	bin_168	bin_169	bin_170	bin_171	bin_172	bin_173	bin_174	bin_175	bin_176	bin_177	bin_178	bin_179	bin_180	bin_181	bin_182	bin_183	bin_184	bin_185	bin_186	bin_187	bin_188	bin_189	bin_190	bin_191	bin_192	bin_193	bin_194	bin_195	bin_196	bin_197	bin_198	bin_199	bin_200
MOLP-8.jin.bam		cell_line	chr6(+):261715-458764	22	112	229	0.1828	0.4706	0.6551	0.8841	1.5163	2.082	1.5867	0.9367	0.8678	0.6211	1.0042	1.6542	1.1815	0.5863	0.6633	1.0307	1.2848	1.1589	1.3592	2.3407	2.6629	2.4261	1.9282	1.6823	2.3446	2.3791	1.9369	1.8043	6.5535	22.1121	37.0158	45.4616	47.863	37.8175	33.2218	32.5546	28.6683	24.1885	18.3559	13.682	9.9054	10.9324	17.2703	27.6985	37.1742	34.2542	24.3895	15.6332	7.3978	5.8113	6.2906	6.8472	6.6736	8.8225	14.9234	24.745	29.2408	30.5707	30.9193	23.8246	18.5884	15.5603	12.8235	11.4634	13.2567	22.9652	26.1813	30.6845	29.1793	17.3354	12.7857	6.9762	3.6383	3.2055	3.2177	3.087	2.5843	1.9279	2.1693	2.4497	3.2631	4.0973	3.3748	2.6672	2.9752	2.6648	2.8283	3.6008	3.4508	3.0649	3.8169	4.1023	3.5296	4.2518	4.7267	4.1644	3.3123	2.8767	2.661	2.5453	2.2987	2.1691	1.7237	1.1482	0.9793	0.9617	1.3606	1.3516	1.5681	2.2742	4.1284	5.3819	4.8494	4.1388	2.4806	1.3193	0.8292	1.2179	1.7111	2.0008	2.3614	2.1847	1.716	1.7692	1.7215	1.3266	1.5071	3.0053	7.1954	12.0042	17.375	25.4669	27.9596	25.9497	19.9257	11.2886	6.7413	6.1382	5.2277	3.2447	2.7401	2.3491	1.9155	1.7516	1.2223	1.1495	0.8308	0.4839	0.6988	1.3537	1.2774	0.3731	0.541	0.8949	0.7582	0.6125	0.4355	0.3991	0.6335	0.7191	0.7095	0.8109	0.7776	0.4314	0.4041	1.1087	1.5299	1.288	0.8757	0.8326	0.8816	0.988	0.9693	0.7539	0.7398	0.7234	0.9547	1.1064	0.7961	0.5226	0.5164	0.7354	0.93	0.8994	0.9822	1.0878	1.1749	1.156	0.7929	0.9288	0.8529	0.3774	0.463	0.8483	0.9458	0.5929	0.259	0.3391	0.404	0.3106
NCI-H929.jin.bam		cell_line	chr6(+):261715-458764	22	78	229	0.2402	0.5175	0.4611	0.2916	0.2326	0.1189	0.1545	0.295	0.5032	0.6873	0.6222	0.3788	0.3343	0.3304	0.2615	0.4155	0.6366	0.7736	0.5432	0.5005	0.611	0.4278	0.3043	0.4053	0.7072	0.9327	0.9647	1.0853	4.8488	26.248	41.1312	44.9215	41.0623	24.4631	17.6595	16.0416	13.7201	9.5998	4.7948	3.5004	3.4833	3.6907	9.0402	17.952	25.3661	27.1989	20.5184	9.2695	3.2372	2.0132	2.65	3.5016	3.8167	3.7616	5.6928	9.7402	12.8145	17.9394	21.7457	20.0418	19.7167	17.1533	12.5994	10.3308	7.9009	12.4277	15.5834	16.3314	16.3288	10.6775	7.3763	3.9976	1.9242	2.0123	4.0113	5.065	5.6845	5.9285	4.1778	4.6812	7.17	8.0517	6.7428	4.0298	1.4506	0.8197	0.9639	1.1156	0.9202	0.927	1.0826	1.1682	1.2369	1.1311	0.7602	0.6349	0.7849	1.0461	1.0893	1.1367	1.0067	0.6142	0.3961	0.5768	0.7654	0.5537	0.6067	0.8231	1.065	1.7994	3.1311	3.4025	2.7495	2.0193	0.7045	0.3222	0.5688	1.2359	1.7777	2.1746	2.2341	1.4485	0.8701	0.874	0.8633	0.7756	0.7255	1.2325	3.645	9.1891	20.3153	36.9403	44.6165	42.0125	32.1302	16.9016	6.8415	5.2011	4.934	4.7167	4.7865	3.9686	2.6574	1.3843	0.7501	0.6535	0.9713	1.6046	1.346	1.1346	1.1034	1.1086	1.0773	0.8311	0.8505	0.9748	1.0605	0.8195	0.7193	0.6285	0.471	0.3919	0.3299	0.7206	0.9389	0.8002	0.8281	0.8326	0.6433	0.7459	0.7506	0.7264	0.6778	0.5318	0.8583	1.126	1.4056	1.3275	0.6996	0.4484	0.4458	0.4917	0.4211	0.2343	0.2148	0.6283	0.8854	0.7241	0.8561	0.8884	0.8022	0.7339	0.5747	0.4138	0.381	0.4026	0.395	0.2223	0.1513	0.1315
OPM-2.jin.bam		cell_line	chr6(+):261715-458764	22	45	229	0.3247	0.6116	0.7176	0.5598	0.7592	1.0056	0.7654	0.6604	0.6999	0.6418	0.7875	0.7685	0.8157	0.9712	1.0238	0.8686	0.8966	0.9804	0.965	1.2934	1.3855	0.9941	0.8201	0.7147	0.892	1.1526	1.3586	1.903	10.0057	38.5314	67.2458	78.6602	75.683	52.0828	28.758	23.1924	25.5299	23.4963	18.3075	14.4054	10.2342	12.7394	35.3683	62.4801	88.9739	90.5023	70.0523	42.2404	14.8416	8.2734	6.9282	7.2064	8.9128	11.3934	18.3672	29.9162	38.0948	42.4685	40.1502	34.1791	34.4328	29.9432	25.171	22.1139	15.2354	23.842	35.2113	43.2707	46.4545	32.9334	21.0156	10.5043	4.5294	3.0324	3.3818	3.9235	3.1525	2.0179	1.4069	1.1776	0.7844	0.8012	1.1787	1.3182	0.9795	0.6203	0.6583	0.8104	0.615	0.6206	1.0588	1.2845	1.7234	1.9471	1.5645	1.6319	1.8754	2.0094	1.9523	1.7551	1.473	0.8954	0.7902	1.0421	1.1975	1.0129	1.1344	1.1343	1.0921	1.6037	2.4049	2.7334	2.5714	1.8366	0.6007	0.688	0.9228	1.0477	1.2912	1.3102	1.2671	1.2839	0.839	0.8767	1.2254	1.2914	0.968	1.7001	5.2667	12.4202	26.0138	41.2133	46.7386	44.6768	36.3505	23.2905	17.3943	17.2525	16.4448	13.4729	12.3872	11.1052	9.4856	8.4293	6.6695	4.3239	2.4246	2.1167	2.2505	3.236	2.9207	1.6173	1.5801	1.4938	1.2754	1.1762	1.4433	1.2072	1.0301	0.6434	0.1058	0.1422	0.2862	0.4202	0.656	0.5857	0.2627	0.1757	0.3588	0.5787	0.5545	0.9356	1.5605	2.4279	3.8056	3.8703	2.6769	1.7596	1.0004	0.6086	0.4117	0.5712	0.5275	0.4747	0.5058	0.5429	0.4472	0.4434	0.494	0.4848	0.4563	0.3371	0.2178	0.4246	0.5063	0.3361	0.2806	0.2888	0.3826	0.4695
RPMI8226.jin.bam		cell_line	chr6(+):261715-458764	34	22	229	1.9557	2.0117	1.6752	1.3841	1.6329	1.7887	1.4628	1.0736	1.0822	1.3727	1.7302	1.6984	1.5735	1.6752	2.0523	2.3148	2.8805	3.141	3.1269	3.1355	3.0104	2.9709	2.5019	2.1595	2.7034	3.2631	3.9864	7.2294	20.5255	57.9574	82.9655	88.7136	79.0869	47.3197	34.6638	35.419	37.1355	32.4079	23.174	14.7021	6.9447	5.4911	8.9016	16.1447	21.1737	20.7413	14.563	7.1454	4.6383	3.8729	3.1534	3.2826	4.2084	5.133	7.256	12.0669	15.8024	21.191	27.0452	27.5619	33.9589	43.6476	42.5475	37.9444	29.1822	26.3555	29.5433	31.8748	27.1103	14.0509	8.0387	4.1049	2.9989	2.9399	3.7423	4.2446	5.3422	4.5944	2.8148	2.4997	2.7685	2.8513	2.4374	2.0025	2.2921	2.4062	2.0529	2.2007	2.3797	2.0281	1.795	1.8938	2.6501	2.9989	2.7174	2.8029	2.5488	2.4296	2.2171	1.9922	1.734	1.4891	1.5129	1.236	1.2023	1.5042	1.7603	2.0185	2.5324	4.0162	6.4549	7.1457	7.1751	6.6796	3.8277	2.5715	2.076	2.3159	3.2703	4.0773	4.1567	3.1019	2.3268	2.3903	1.8368	1.29	1.6701	1.5729	1.1571	1.6177	7.1773	16.3169	21.3103	21.2881	17.2942	9.5438	5.2024	5.6428	5.0835	3.336	2.8227	2.7762	2.8663	2.5627	2.0895	1.8845	1.5542	1.2238	1.3405	1.2279	0.8292	0.8886	1.1555	1.1621	0.8198	0.7962	1.1117	1.1999	1.1967	1.0058	0.8774	0.7844	0.6484	0.83	1.2621	1.255	1.2952	1.5149	1.3508	1.1948	0.9868	1.2637	1.4281	1.0504	1.2546	1.5267	1.4793	1.4091	1.1563	0.7758	0.9199	1.6817	1.5727	1.3126	1.2591	1.2461	1.6849	1.6712	1.3874	1.316	1.1107	0.6612	0.8184	1.0924	0.8172	0.8355	1.1466	1.063	0.749	0.6826
U266.jin.bam		cell_line	chr6(+):261715-458764	67	22	229	0.5026	1.0842	1.3889	1.4608	1.3017	1.0592	0.8785	0.5679	0.4603	0.7241	0.7192	0.5685	1.0397	1.1323	0.6714	0.8112	1.1219	1.0524	0.8766	0.7059	0.8903	0.8945	0.8223	0.8461	1.0223	0.9132	0.8505	2.6489	13.7333	38.2711	60.5599	69.3119	68.9196	54.8233	43.4534	37.2903	30.7358	21.521	10.5794	5.911	4.1125	4.8963	12.6931	25.0118	37.5266	37.0956	25.6126	14.4987	8.1939	6.9802	4.5795	3.5513	4.3964	4.4097	4.5202	5.0108	5.8638	6.0063	5.9311	8.0349	15.7548	24.5193	28.3826	28.5177	26.8257	37.7898	46.698	58.8332	64.7208	52.1167	45.6465	33.6013	19.2656	11.211	9.7283	11.4382	12.6024	12.0363	8.5179	6.8322	6.6519	6.4081	6.9367	7.4059	11.9672	15.8361	16.7084	15.9271	11.1611	6.5234	4.711	3.2221	2.0638	1.6887	1.2839	1.1061	0.9323	0.9262	0.905	0.9285	1.2901	1.3485	1.1977	1.1333	0.9995	1.0885	1.5158	1.2022	0.7305	0.9619	2.1006	2.6169	2.0727	1.5036	1.2514	1.1923	0.816	0.5623	0.613	0.6936	0.8238	0.9784	0.8663	0.7408	0.7654	0.7648	0.9613	2.3411	6.0499	8.0568	13.0168	19.7485	22.4714	22.0866	16.6832	10.7862	8.9368	9.4113	9.6351	9.3547	8.5167	7.4124	7.4619	5.9256	3.5101	2.9022	2.028	1.3286	1.3796	1.432	1.1822	1.5467	1.6838	0.9688	1.0079	1.5338	1.8468	1.893	1.3384	0.7343	0.5052	0.4122	0.8026	1.0373	1.4279	1.3881	0.921	0.6018	0.5377	1.1199	1.1937	0.7843	0.6619	1.1112	2.4575	2.7195	2.1573	1.5081	0.6564	0.8596	1.3261	1.4979	1.407	1.1573	0.8327	0.7949	0.9763	0.8925	0.7162	0.5364	0.5611	0.502	0.3936	0.696	0.7794	0.4045	0.3019	0.2492	0.2508	0.3006
MM1_jia.bam		patient	chr6(+):261715-458764	101	22	229	1.2435	1.2206	1.2194	1.1762	1.1455	1.2481	1.3925	1.4258	1.7358	1.8607	1.6873	1.8098	1.7338	1.5772	1.3952	1.3199	1.4145	1.3788	1.2643	1.1777	1.1166	1.111	1.3214	1.7255	1.8669	1.7782	1.9872	2.9998	6.7759	15.9321	24.1881	26.2913	20.4662	14.003	12.9776	13.4491	14.3373	14.3609	11.0376	7.6247	5.5676	3.8057	4.8712	8.0992	10.0297	10.8062	9.8723	6.6846	4.6359	4.7368	6.425	7.2115	6.9707	7.2602	8.7463	12.1423	13.03	12.2941	10.3844	7.9476	9.2051	11.1853	10.8289	9.9295	8.5486	8.1813	9.8193	13.4294	16.5174	15.2205	12.3361	9.689	6.8898	6.0925	6.758	8.9166	11.0809	11.897	10.7057	7.2679	5.2235	4.5201	3.437	3.038	3.2428	4.3788	4.6898	4.3212	4.0492	3.4358	3.3539	3.0208	2.6691	2.9745	3.3715	3.3743	3.2443	3.7182	4.2531	4.6717	4.3056	3.1181	2.3043	2.1319	2.335	1.9408	1.6151	1.5419	2.0523	2.262	2.1639	2.3813	2.5365	2.3679	1.8013	1.694	1.8459	2.1508	2.2395	2.0105	1.9935	1.774	1.8241	1.7568	1.1688	0.9977	0.9984	1.3214	2.4139	3.5137	5.6101	7.9118	9.4976	10.1655	9.1699	7.6952	6.5903	5.8885	5.8827	6.7931	7.3275	7.2828	6.4376	5.0626	4.4437	4.0364	3.617	3.2286	2.9988	3.4311	3.755	3.7958	3.3425	2.4658	1.9768	1.7504	1.6072	1.4986	1.247	1.1026	0.9606	0.9159	0.992	0.7563	0.6061	0.6351	0.661	0.7175	0.8318	0.9152	0.7054	0.5135	0.5286	0.6758	1.1905	1.3502	1.3646	1.2353	0.6829	0.6383	0.5737	0.6129	0.7716	0.81	0.7883	0.7064	0.6655	0.8671	1.0062	0.8951	0.7604	0.7077	0.6759	0.5831	0.5923	0.6848	0.767	0.8163	0.7546	0.5699
MM2_jia.bam		patient	chr6(+):261715-458764	134	22	229	1.0528	1.2286	1.3069	0.9653	0.76	0.8444	0.8698	0.9701	1.3613	1.7526	1.6285	1.4272	1.2333	0.8763	0.7299	0.9678	1.031	0.8726	0.7767	0.672	0.7306	0.7873	0.8187	1.2831	2.2265	2.6238	2.6464	2.5012	3.3415	6.8509	10.0234	11.9036	9.9884	6.4289	5.8149	5.969	5.1796	4.1428	3.1541	2.317	2.134	1.9083	2.4562	3.6981	4.5004	4.885	4.4182	2.9575	1.9582	1.6315	1.7377	1.7126	1.6213	2.196	3.6057	5.3861	6.0296	5.9798	5.5529	5.2031	5.8974	6.9583	7.399	7.3299	6.2992	5.1545	5.2687	5.5222	5.5988	4.568	4.4003	4.4468	3.7928	3.4368	3.1971	3.5841	3.5402	3.779	3.696	2.7142	2.4691	2.3037	1.8299	1.4462	1.3688	1.7148	1.8506	1.8695	1.7034	1.4406	1.4861	1.3704	1.3168	1.4217	1.6648	1.8298	1.7385	2.2239	2.3187	1.7062	1.5319	1.4566	1.3345	1.2262	1.4322	1.6771	1.4926	0.9235	0.6392	0.7629	1.0671	1.2838	1.2913	1.1241	0.868	0.8708	0.9564	1.1801	1.6427	1.8654	2.0946	1.9356	1.7953	1.5207	0.7708	0.527	0.7318	1.3553	3.1394	5.0782	6.6101	7.9761	8.4472	9.3453	9.6834	7.6504	5.7636	5.1798	4.7924	4.9834	4.3334	3.8795	3.9108	3.3782	2.9702	2.3908	1.799	1.7993	2.0644	2.2619	2.4089	2.9456	2.7152	1.8033	1.2516	1.0485	0.9731	0.9956	0.9997	0.8619	0.7491	0.6267	0.6507	0.6716	0.6017	0.5262	0.5169	0.5319	0.5057	0.3622	0.399	0.563	0.6509	0.7394	1.1521	1.0783	0.9438	0.9424	0.7324	0.6562	0.46	0.407	0.5024	0.5352	0.5017	0.468	0.5219	0.6683	0.8484	0.8205	0.6055	0.4875	0.4479	0.3899	0.4179	0.5451	0.5023	0.4413	0.4335	0.3107
MM3_jia.bam		patient	chr6(+):261715-458764	168	22	229	0.5072	0.7249	0.7754	0.593	0.5353	0.6711	0.6887	0.6958	1.0123	1.1476	1.1776	0.9997	0.7599	0.7593	0.7563	0.765	0.7475	0.6913	0.6889	0.6849	0.6154	0.6023	0.6311	1.1997	2.4373	2.9132	2.8745	2.5628	3.7887	10.7806	17.3056	19.2329	15.2165	8.9449	8.096	8.83	9.1123	8.4368	6.1626	3.923	2.1041	1.2662	2.325	4.7372	5.8516	6.5104	5.571	2.6426	1.4507	1.4493	1.7097	1.7355	2.4129	4.1528	6.3511	9.4088	10.3924	9.9322	9.1516	8.1952	9.5612	11.338	11.8301	11.2229	9.2957	8.4028	8.9934	10.7766	11.3714	9.0156	7.2425	5.768	4.7261	4.7969	5.2438	6.8646	8.8626	9.6023	8.1301	5.1472	2.852	2.0251	1.2587	0.9698	1.1583	1.429	1.424	1.282	1.1226	1.0956	1.1455	1.1131	1.4237	2.4742	3.2262	3.2188	3.1068	3.0932	2.2353	1.3826	1.0756	0.6745	0.9935	1.5096	1.5681	1.5645	1.4205	0.908	0.6774	0.8301	1.26	1.434	1.7482	1.4429	0.6353	0.6551	0.7779	1.2189	1.7066	1.6785	1.655	1.5019	1.6555	1.4671	0.8569	0.8027	1.2793	3.0976	6.9141	10.1327	13.7598	15.5433	14.2132	13.2336	11.706	9.5672	7.5636	6.8436	7.0963	7.8938	8.6674	9.1412	9.2776	8.144	6.2741	4.8902	3.6585	3.0838	2.6612	2.9785	3.8634	4.2696	3.509	2.2815	1.3178	0.8479	0.7875	0.7428	0.7209	0.7981	0.7964	0.843	0.907	0.764	0.7309	0.8339	0.7629	0.6263	0.5387	0.5162	0.6009	0.617	0.6706	0.8062	1.2841	1.4546	1.4243	1.2581	0.6269	0.4561	0.5193	0.572	0.5782	0.7573	0.7951	0.5069	0.4286	0.7205	0.9096	0.9214	0.853	0.5689	0.4822	0.6633	0.711	0.552	0.551	0.6367	0.5594	0.3004
MM4_jia.bam		patient	chr6(+):261715-458764	201	22	229	0.8055	1.0076	1.3696	1.4042	1.1924	1.1549	1.3824	1.3965	1.5459	1.7527	1.5014	1.4422	1.3499	1.2043	1.4198	1.5893	1.431	1.3773	1.581	1.5591	1.3639	1.3447	1.4327	1.4954	1.4311	1.4784	1.5481	1.7657	2.2392	3.8331	5.2858	5.3381	4.4516	3.9633	4.559	5.0415	4.8363	4.2822	3.2896	2.9586	3.2696	3.126	3.859	5.3219	5.3282	4.8865	4.359	3.2066	2.4542	2.1838	2.4991	2.8198	2.8554	3.4066	4.3059	5.0303	4.9885	4.6529	4.334	3.6666	3.6817	4.3832	4.7705	4.6195	4.1049	4.7534	5.2223	5.5171	5.7808	4.6774	3.4885	3.2558	3.4368	3.5047	3.322	3.0287	3.1034	3.3111	3.2875	2.8905	2.8895	2.5827	1.8026	1.8077	1.9398	1.921	2.0518	2.1808	2.2149	1.9388	2.0077	2.2864	2.4638	2.6541	2.525	2.0606	2.0616	2.5073	2.5416	2.3684	2.1516	1.7623	1.6675	1.8035	1.8446	1.86	1.878	1.8199	1.8035	1.9206	2.2521	2.6239	2.9266	2.5368	1.8229	1.8296	2.0561	1.993	1.9526	1.9996	1.9441	1.9747	2.2263	1.7902	1.0322	1.1109	1.1892	1.1918	1.3615	1.7693	2.3936	3.0821	3.7281	3.8076	3.1213	2.4738	2.0058	1.8365	1.8233	1.839	1.7001	1.4024	1.3118	1.3958	1.4328	1.0996	0.9963	1.3537	1.5405	1.4828	1.4419	1.3401	1.2118	1.3577	1.2816	1.0445	1.0867	1.1015	0.8678	0.7612	0.8332	0.7676	0.7655	0.8029	0.6677	0.6758	0.787	0.6687	0.5499	0.5988	0.6654	0.754	0.7659	0.7528	1.0999	1.2949	1.3165	1.1353	0.6597	0.8052	1.0128	0.8757	0.693	0.7055	0.77	0.8806	0.9747	0.8766	0.9098	0.8917	0.7578	0.7143	0.7779	0.6553	0.5104	0.6442	0.8173	0.9255	0.748	0.4479
MM5_jia.bam		patient	chr6(+):261715-458764	229	22	223	1.127	1.3991	1.6556	1.41	1.0444	1.0253	1.2337	1.1047	0.9898	1.089	1.0763	1.0694	1.2802	1.4252	1.4475	1.3041	1.1945	1.1203	1.1422	1.0766	0.982	1.0661	1.2149	1.5425	1.834	1.8396	1.7165	2.1057	3.7223	8.5949	12.4803	12.4752	9.315	6.4524	6.1676	5.7291	5.2895	4.8184	3.8599	3.1392	2.563	2.0277	2.225	3.4042	4.1024	4.0973	3.56	2.4539	1.5648	1.3868	1.908	2.2033	2.1019	2.4957	3.1833	3.8098	3.832	3.3901	3.038	2.8471	3.1717	3.7735	4.06	4.0994	3.5017	3.3775	3.6092	4.3498	4.8748	4.244	3.7355	3.5139	3.3888	3.3786	3.5587	3.7797	3.9091	4.3563	4.4074	3.2662	2.5725	2.2058	1.8856	1.9085	1.581	1.4904	1.5763	1.5827	1.4602	1.3751	1.4751	1.3211	1.1663	1.4671	1.5025	1.4109	1.439	1.4543	1.5875	1.982	1.928	1.6702	1.7007	1.4279	1.3031	1.0231	0.8682	1.0371	1.0169	1.0098	1.2513	1.4006	1.8116	1.7575	1.0365	0.997	1.2402	1.3172	1.2635	1.2057	1.0931	0.8957	0.9302	0.9047	0.7309	0.6816	0.6749	0.8744	1.3114	1.7466	2.6684	3.8315	4.4585	4.5553	4.3502	3.822	2.9013	2.3705	2.4328	2.7515	2.6394	2.4166	2.6187	2.4504	1.9211	1.4915	1.2648	1.2675	1.3702	1.3501	1.3311	1.3138	1.147	1.0357	0.9095	0.8437	0.8019	0.7487	0.7043	0.6365	0.4758	0.3896	0.4984	0.4112	0.3914	0.3962	0.3867	0.4355	0.4048	0.4077	0.4509	0.4737	0.5856	0.9612	1.4171	1.1402	0.7484	0.6669	0.4854	0.632	0.714	0.6262	0.6354	0.5532	0.4348	0.3538	0.3747	0.3857	0.4445	0.5	0.5354	0.5422	0.5087	0.6002	0.7499	0.6138	0.4703	0.459	0.334	0.2582
MM6_jia.bam		patient	chr6(+):261715-458764	229	22	190	0.9387	1.2696	1.3465	1.1235	1.0198	1.1235	1.2622	1.2344	1.1053	1.1281	1.3896	1.4544	1.4014	1.1908	1.1437	1.439	1.3014	1.1396	1.2954	1.3144	1.2579	1.0443	0.958	1.1635	1.5274	1.7999	1.7829	2.2891	4.6358	14.1388	21.8406	24.0672	19.1256	10.4329	8.7871	9.2938	9.0742	8.3528	6.7819	5.0791	3.4425	2.6197	3.6196	6.0348	7.3142	7.7429	6.5801	3.683	1.9722	2.0222	3.2355	3.66	3.3725	3.8484	5.0126	6.2814	6.947	7.1061	6.294	5.3645	6.1196	6.8578	6.3994	6.3315	5.0567	4.4182	6.1697	7.9038	8.0683	6.0158	3.9312	3.1788	3.0177	2.8228	3.4705	4.4088	5.0148	4.9009	3.5628	2.3304	2.0965	1.8837	1.6951	1.6408	1.862	2.5192	2.5489	2.3166	2.2463	1.9446	1.8261	1.7382	1.7434	1.8166	2.1255	2.1252	1.8247	1.8975	2.5979	3.5661	3.4026	2.4354	1.5703	1.0833	1.139	1.1599	1.1713	1.1118	1.1835	1.2996	1.5898	1.7902	2.1344	1.7776	1.0441	1.1149	1.2246	1.5415	1.6972	1.3042	1.1049	1.0358	1.1351	0.8766	0.5306	0.7144	0.7715	0.6288	0.8222	1.3592	2.8277	4.4876	5.6984	6.3273	5.4408	3.6149	2.7441	3.022	3.917	4.4167	4.3799	4.1147	3.2299	2.2661	2.0244	1.9933	1.8845	1.9436	1.7349	1.5068	1.6494	1.6077	1.3518	1.2423	1.3779	1.3422	1.1472	0.9629	0.7173	0.5595	0.4847	0.3931	0.4163	0.4792	0.5591	0.5556	0.4892	0.4479	0.5286	0.5939	0.5353	0.5349	0.4771	0.5623	0.9262	0.8725	0.7286	0.6213	0.3173	0.3904	0.4105	0.3583	0.4147	0.3746	0.3412	0.4185	0.4475	0.5105	0.5598	0.4809	0.4538	0.4241	0.4006	0.4857	0.6146	0.5445	0.4749	0.4487	0.3878	0.3217
MM7_jia.bam		patient	chr6(+):261715-458764	229	22	156	0.6438	0.6545	0.7538	0.5754	0.3379	0.5028	0.6658	0.5442	0.559	0.7315	0.7422	0.648	0.6767	0.6272	0.5834	0.7599	0.848	0.6978	0.5607	0.7677	0.724	0.489	0.5296	0.8326	1.5121	2.0149	2.1393	2.4568	5.0074	13.6228	25.1933	27.3682	18.4844	10.5884	8.4608	9.0877	10.2424	9.6258	6.9623	4.332	2.679	1.8774	2.6641	4.5214	5.2805	5.4707	4.5949	2.7277	1.7484	2.2693	3.4813	3.4731	2.7992	3.2871	5.0151	6.8198	6.2498	5.106	4.3267	3.8692	5.1407	6.0489	5.3583	4.7424	3.7847	3.3474	4.619	5.9797	6.2418	4.9837	3.3664	2.6696	2.2262	2.3668	2.4075	3.0044	4.1273	4.2977	3.5939	2.4516	1.7752	1.397	0.9561	0.8088	0.9223	1.1491	1.1723	1.3298	1.3292	0.8827	0.9227	0.9625	0.9518	1.2423	1.3048	1.0012	0.9978	1.1859	1.6564	2.3296	2.0859	1.0382	0.609	0.781	0.9384	0.7638	0.7147	0.656	0.6067	0.5843	0.5933	0.7136	0.7149	0.4991	0.4583	0.4735	0.4499	0.653	0.8937	0.7955	0.799	0.9457	1.3613	1.1373	0.5819	0.6425	0.6007	0.8641	2.5605	5.1671	9.4839	11.138	10.6697	10.5277	8.9607	7.4821	6.1354	5.0793	6.175	7.4431	7.312	6.3726	4.7703	3.6972	3.3459	2.9078	2.4866	2.6993	2.4156	2.4946	2.8772	3.1243	2.6835	2.1778	1.8799	1.6161	1.7694	1.6171	1.0786	0.7571	0.645	0.5989	0.5771	0.4821	0.4752	0.4244	0.4785	0.4669	0.4452	0.3999	0.3994	0.582	0.6139	0.5762	1.0116	1.0569	0.8401	0.8636	0.571	0.3981	0.3977	0.4838	0.47	0.4339	0.3746	0.3502	0.429	0.5988	0.591	0.5724	0.5366	0.3754	0.3009	0.2714	0.4109	0.4815	0.5292	0.6102	0.4495	0.3423
