REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM10_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
4_MACS_peak_28758_lociStitched	chr8	124037866	124055402	4	13804	36895.744	172	1	DERL1	WDR67	DERL1	DERL1	1.0076	172	1
5_MACS_peak_4490_lociStitched	chr11	62305923	62328910	5	15331	25278.8039	173	1	AHNAK,EEF1G	TUT1,MTA2	AHNAK	MTA2	0.6873	173	1
3_MACS_peak_4791_lociStitched	chr11	74659109	74675482	3	15002	28161.56	174	1	SPCS2,XRRA1	NEU3	SPCS2	SPCS2	0.8114	174	1
1_MACS_peak_20275_lociStitched	chr3	185643892	185656547	1	12656	42500.552	175	1	TRA2B	LOC344887	TRA2B	TRA2B	1.363	175	1
3_MACS_peak_10102_lociStitched	chr16	11874456	11893017	3	13703	36427.8186	176	1	ZC3H7A	TXNDC11,BCAR4	ZC3H7A	TXNDC11	1.0393	176	1
5_MACS_peak_25448_lociStitched	chr6	135319979	135344045	5	15193	25466.6412	177	1	HBS1L	ALDH8A1,MIR3662,HBS1L	MIR3662	HBS1L	0.4972	177	1
4_MACS_peak_1614_lociStitched	chr1	155899904	155922647	4	14046	34248.6837	178	1	RXFP4,KIAA0907,ARHGEF2	RIT1,SNORA42,SCARNA4	RXFP4	RXFP4	0.9505	178	1
1_MACS_peak_24812_lociStitched	chr6	74224190	74234311	1	10122	51225.4173	179	1	EEF1A1		EEF1A1	EEF1A1	3.4047	179	1
4_MACS_peak_23030_lociStitched	chr5	88595839	88616777	4	12292	43134.3738	180	1			MEF2C	MEF2C	0.9828	180	1
3_MACS_peak_30623_lociStitched	chrX	45612669	45630233	3	15320	23330.2612	181	1		MIR221,MIR222	MIR222	MIR222	0.1487	181	1
4_MACS_peak_21509_lociStitched	chr4	113191382	113210656	4	14578	29491.1474	182	1	TIFA	AP1AR,ALPK1	TIFA	TIFA	1.4532	182	1
4_MACS_peak_361_lociStitched	chr1	26436951	26453761	4	14230	31454.872	183	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	PDIK1L	1.315	183	1
5_MACS_peak_26400_lociStitched	chr7	44656501	44680652	5	14481	29601.8807	184	1	OGDH	DDX56,TMED4	OGDH	TMED4	0.664	184	1
2_MACS_peak_29719_lociStitched	chr9	91924298	91935982	2	11567	44954.19	185	1	CKS2,MIR3153,SECISBP2		MIR3153	MIR3153	2.4857	185	1
4_MACS_peak_2338_lociStitched	chr1	204474982	204492101	4	11684	44317.6672	186	1	MDM4	PIK3C2B	MDM4	MDM4	0.7544	186	1
5_MACS_peak_24142_lociStitched	chr6	27088421	27115809	5	13710	33040.8832	187	1	HIST1H2AG,HIST1H4I,HIST1H2AH,MIR3143,HIST1H2BJ,HIST1H2BK		HIST1H2AG	HIST1H2AG	1.3036	187	1
1_MACS_peak_6175_lociStitched	chr12	57105828	57120283	1	14456	27103.125	188	1	NACA	HSD17B6,PTGES3,PRIM1	NACA	PTGES3	1.3861	188	1
3_MACS_peak_24017_lociStitched	chr6	16752252	16767199	3	11708	42969.6356	191	1	ATXN1		ATXN1	ATXN1	0.4419	191	1
4_MACS_peak_351_lociStitched	chr1	25869799	25890440	4	15126	19703.8986	192	1	LDLRAP1		LDLRAP1	LDLRAP1	0.5983	192	1
4_MACS_peak_23999_lociStitched	chr6	16503351	16522423	4	14929	21467.4432	193	1	ATXN1		ATXN1	ATXN1	0.4419	193	1
2_MACS_peak_6040_lociStitched	chr12	51312116	51327712	2	14322	26843.8352	194	1	METTL7A	HIGD1C	METTL7A	METTL7A	1.4694	194	1
3_MACS_peak_5971_lociStitched	chr12	48196279	48214681	3	13850	30287.8518	195	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	HDAC7	0.694	195	1
1_MACS_peak_27353_lociStitched	chr7	129586092	129593198	1	7107	55740.1746	196	1	UBE2H		UBE2H	UBE2H	0.5772	196	1
6_MACS_peak_1072_lociStitched	chr1	93409194	93428985	6	14692	22605.2802	197	1	FAM69A		FAM69A	FAM69A	0.25	197	1
3_MACS_peak_6020_lociStitched	chr12	50134585	50151508	3	12896	35563.6845	198	1	TMBIM6	FMNL3	TMBIM6	TMBIM6	1.1237	198	1
2_MACS_peak_1651_lociStitched	chr1	156708940	156722645	2	11888	40289.959	199	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	C1orf66	1.4886	199	1
3_MACS_peak_6546_lociStitched	chr12	92525638	92541013	3	13477	31381.9125	200	1	BTG1		BTG1	BTG1	1.911	200	1
8_MACS_peak_19504_lociStitched	chr3	121546597	121574557	8	14710	20514.252	201	1	EAF2,IQCB1	SLC15A2	EAF2	EAF2	0.4443	201	1
4_MACS_peak_20124_lociStitched	chr3	176902407	176920412	4	11814	40244.776	202	1	TBL1XR1		TBL1XR1	TBL1XR1	0.4069	202	1
7_MACS_peak_9067_lociStitched	chr15	40834877	40862680	7	14374	23574.1637	203	1	RPUSD2,C15orf57	CASC5,MRPL42P5	C15orf57	C15orf57	0.9522	203	1
1_MACS_peak_22687_lociStitched	chr5	56467234	56475999	1	8766	50875.566	204	1	GPBP1	GPBP1	GPBP1	GPBP1	0.6416	204	1
3_MACS_peak_24092_lociStitched	chr6	26020075	26034534	3	9953	47208.635	205	1	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H1C	2.4623	205	1
5_MACS_peak_24295_lociStitched	chr6	31783347	31805763	5	13427	30732.336	206	1	HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52	C6orf27,VARS,LSM2,HSPA1L,NEU1,SLC44A4	HSPA1B	HSPA1B	1.662	206	1
1_MACS_peak_15909_lociStitched	chr2	175453478	175464448	1	10971	43316.142	207	1	WIPF1		WIPF1	WIPF1	0.4783	207	1
1_MACS_peak_6592_lociStitched	chr12	94597520	94605341	1	7822	52831.6371	208	1	PLXNC1		PLXNC1	PLXNC1	0.5089	208	1
2_MACS_peak_1555_lociStitched	chr1	154296799	154307957	2	9337	48780.5444	209	1	AQP10,ATP8B2		ATP8B2	ATP8B2	2.2915	209	1
7_MACS_peak_17780_lociStitched	chr21	45552674	45580337	7	14296	23311.6101	210	1	C21orf33	PWP2	C21orf33	C21orf33	0.5895	210	1
5_MACS_peak_28538_lociStitched	chr8	101948164	101966803	5	11709	39520.2717	211	1	YWHAZ		YWHAZ	YWHAZ	0.9885	211	1
4_MACS_peak_8366_lociStitched	chr14	69255331	69267852	4	8734	49872.3951	212	1	ZFP36L1,C14orf181		C14orf181	C14orf181	4.217	212	1
2_MACS_peak_1717_lociStitched	chr1	160669754	160683931	2	12932	32534.7973	213	1	CD48	SLAMF7	CD48	SLAMF7	1.2334	213	1
2_MACS_peak_22215_lociStitched	chr4	186390104	186405342	2	11241	41195.933	214	1	CCDC110	C4orf47,UFSP2	CCDC110	UFSP2	1.0432	214	1
3_MACS_peak_26472_lociStitched	chr7	50343612	50362120	3	12242	36153.5272	215	1	IKZF1		IKZF1	IKZF1	0.4115	215	1
4_MACS_peak_25803_lociStitched	chr6	160389273	160406503	4	13580	27121.743	216	1	IGF2R		IGF2R	IGF2R	0.2907	216	1
9_MACS_peak_8742_lociStitched	chr14	100821139	100843791	9	12845	32222.47	217	1	WDR25,WARS	MIR345,SLC25A47,SLC25A29	WARS	WARS	0.719	217	1
2_MACS_peak_12032_lociStitched	chr17	74257557	74269426	2	11626	38757.0326	218	1	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	2.4386	218	1
4_MACS_peak_1713_lociStitched	chr1	160641569	160660673	4	14428	18658.8768	219	1	CD48	SLAMF7,SLAMF1	CD48	SLAMF7	1.2334	219	1
1_MACS_peak_21439_lociStitched	chr4	105404393	105417577	1	13185	29612.5824	220	1	CXXC4		CXXC4	CXXC4	1.0589	220	1
2_MACS_peak_1682_lociStitched	chr1	159035523	159048550	2	10763	41872.6861	221	1	AIM2		AIM2	AIM2	1.7971	221	1
4_MACS_peak_20295_lociStitched	chr3	186703414	186721579	4	13435	26944.1445	222	1	ST6GAL1	ST6GAL1	ST6GAL1	ST6GAL1	0.5289	222	1
2_MACS_peak_30101_lociStitched	chr9	127622291	127638368	2	11114	39715.0131	223	1	ARPC5L,RPL35	WDR38	ARPC5L	ARPC5L	1.9414	223	1
2_MACS_peak_2207_lociStitched	chr1	197738998	197748776	2	9630	45099.0694	224	1	DENND1B		DENND1B	DENND1B	0.3773	224	1
5_MACS_peak_29861_lociStitched	chr9	101982019	101999533	5	12006	34894.8936	225	1	SEC61B,ALG2		SEC61B	SEC61B	1.813	225	1
4_MACS_peak_11600_lociStitched	chr17	44252737	44272751	4	12130	34143.884	226	1	LOC644246,KIAA1267		KIAA1267	KIAA1267	0.5366	226	1
5_MACS_peak_6768_lociStitched	chr12	109010475	109031528	5	13731	22610.922	227	1	SELPLG	TMEM119	SELPLG	SELPLG	1.0304	227	1
2_MACS_peak_23347_lociStitched	chr5	131790239	131804030	2	13439	24859.6566	229	1	C5orf56	IRF1	IRF1	IRF1	0.6595	229	1
5_MACS_peak_2550_lociStitched	chr1	223899580	223922739	5	13780	19592.514	230	1	CAPN2	CAPN8	CAPN2	CAPN2	0.3262	230	1
1_MACS_peak_1581_lociStitched	chr1	154971025	154980033	1	9009	45661.552	231	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	MIR4258	6.6425	231	1
4_MACS_peak_8993_lociStitched	chr15	34617353	34635672	4	12301	31351.1366	233	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	SLC12A6	0.3772	233	1
3_MACS_peak_1559_lociStitched	chr1	154375422	154394465	3	12491	30015.5766	234	1	IL6R		IL6R	IL6R	0.563	234	1
2_MACS_peak_15688_lociStitched	chr2	157188012	157200402	2	8771	45970.617	236	1	NR4A2		NR4A2	NR4A2	0.9804	236	1
2_MACS_peak_23256_lociStitched	chr5	118667670	118681591	2	13261	23217.4438	237	1	TNFAIP8	TNFAIP8	TNFAIP8	TNFAIP8	0.3094	237	1
3_MACS_peak_2018_lociStitched	chr1	183438688	183452108	3	10832	38100.722	238	1	SMG7		SMG7	SMG7	0.5571	238	1
3_MACS_peak_8299_lociStitched	chr14	63936304	63952022	3	13200	23578.5718	239	1	PPP2R5E		PPP2R5E	PPP2R5E	0.2344	239	1
1_MACS_peak_12704_lociStitched	chr18	56806345	56817125	1	10781	38107.3	240	1	SEC11C		SEC11C	SEC11C	1.4118	240	1
3_MACS_peak_4874_lociStitched	chr11	82772745	82790814	3	12215	30487.8237	241	1	RAB30	SNORA70E	RAB30	RAB30	0.6096	241	1
2_MACS_peak_28052_lociStitched	chr8	54925372	54935614	2	10065	40919.8626	242	1	TCEA1		TCEA1	TCEA1	0.7267	242	1
3_MACS_peak_24287_lociStitched	chr6	31694861	31708951	3	10836	37656.934	243	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	CLIC1	2.3727	243	1
1_MACS_peak_7252_lociStitched	chr13	35514703	35527242	1	12540	27806.4864	244	1	NBEA		NBEA	NBEA	0.1726	244	1
1_MACS_peak_22794_lociStitched	chr5	68663298	68672940	1	9643	42055.5114	245	1	RAD17,TAF9	MARVELD2,CCDC125	RAD17	RAD17	0.869	245	1
3_MACS_peak_1790_lociStitched	chr1	162530424	162549263	3	12234	29547.0876	246	1	UAP1		UAP1	UAP1	0.8876	246	1
3_MACS_peak_14654_lociStitched	chr2	48123671	48135440	3	10303	39429.6807	247	1	FBXO11	FBXO11	FBXO11	FBXO11	0.4931	247	1
5_MACS_peak_20836_lociStitched	chr4	39344951	39368882	5	12388	28272.0834	248	1	RFC1	KLB	RFC1	RFC1	0.4065	248	1
3_MACS_peak_1720_lociStitched	chr1	160703314	160718321	3	12144	29472.2473	249	1	SLAMF7	LY9,CD48	SLAMF7	SLAMF7	1.2334	249	1
1_MACS_peak_11940_lociStitched	chr17	66449631	66459512	1	9882	40203.8128	250	1	WIPI1	PRKAR1A,MIR635	WIPI1	WIPI1	1.0215	250	1
5_MACS_peak_4543_lociStitched	chr11	63992881	64015103	5	11022	35004.0944	252	1	NUDT22,DNAJC4,VEGFB,FKBP2,TRPT1,PPP1R14B	STIP1,FERMT3,PLCB3,GPR137,KCNK4,BAD	VEGFB	VEGFB	2.049	252	1
2_MACS_peak_25791_lociStitched	chr6	159453937	159466887	2	9824	39980.535	253	1	TAGAP	RSPH3	TAGAP	TAGAP	2.0123	253	1
5_MACS_peak_1658_lociStitched	chr1	157475133	157496680	5	11746	30497.6238	254	1	FCRL5		FCRL5	FCRL5	0.7386	254	1
3_MACS_peak_2593_lociStitched	chr1	226172144	226188485	3	11683	30216.1431	257	1	C1orf55	LEFTY2	C1orf55	C1orf55	1.1911	257	1
2_MACS_peak_25158_lociStitched	chr6	108878489	108889042	2	10470	36395.1864	259	1	FOXO3		FOXO3	FOXO3	0.5465	259	1
2_MACS_peak_14560_lociStitched	chr2	43445081	43456841	2	11750	29514.072	260	1	LOC100129726,ZFP36L2		ZFP36L2	ZFP36L2	2.0952	260	1
2_MACS_peak_5211_lociStitched	chr11	118655631	118664174	2	8299	44028.0591	261	1	DDX6		DDX6	DDX6	0.9248	261	1
2_MACS_peak_19392_lociStitched	chr3	112207644	112220141	2	12106	26597.3651	262	1	BTLA		BTLA	BTLA	1.0766	262	1
2_MACS_peak_2806_lociStitched	chr1	241790043	241805610	2	11358	31320.804	263	1	OPN3,CHML	WDR64	CHML	CHML	1.4049	263	1
5_MACS_peak_21235_lociStitched	chr4	83273564	83296813	5	12058	26827.0211	264	1	HNRNPD		HNRNPD	HNRNPD	0.9026	264	1
1_MACS_peak_2656_lociStitched	chr1	228673632	228680045	1	6414	48495.106	265	1	RNF187	HIST3H2BB,HIST3H2A	RNF187	RNF187	2.688	265	1
4_MACS_peak_19190_lociStitched	chr3	96530801	96545857	4	12651	21677.6288	266	1	EPHA6		EPHA6	EPHA6	0.1388	266	1
2_MACS_peak_9269_lociStitched	chr15	55568099	55583440	2	11540	29598.9254	267	1	RAB27A	PIGB,RAB27A	RAB27A	RAB27A	0.4153	267	1
2_MACS_peak_2311_lociStitched	chr1	203267334	203281277	2	11750	28209.4776	268	1	BTG2,LOC730227	FMOD	LOC730227	LOC730227	1.6734	268	1
2_MACS_peak_29739_lociStitched	chr9	94173173	94187158	2	9890	37635.0335	269	1	NFIL3	AUH	NFIL3	NFIL3	1.5621	269	1
3_MACS_peak_26093_lociStitched	chr7	18534381	18550177	3	10754	33503.316	270	1	HDAC9		HDAC9	HDAC9	0.1447	270	1
3_MACS_peak_30149_lociStitched	chr9	130532012	130549868	3	10110	36442.3104	271	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	FPGS	0.3156	271	1
3_MACS_peak_12043_lociStitched	chr17	74721513	74735205	3	10152	36256.416	272	1	C17orf95,MFSD11,JMJD6,SRSF2,MIR636	MXRA7	MIR636	MIR636	2.4934	272	1
6_MACS_peak_12611_lociStitched	chr18	48707817	48725221	6	11679	28051.7672	273	1	MEX3C		MEX3C	MEX3C	0.9263	273	1
3_MACS_peak_8016_lociStitched	chr14	39734183	39746543	3	8508	42096.924	274	1	CTAGE5	MIA2	CTAGE5	CTAGE5	0.5501	274	1
3_MACS_peak_9251_lociStitched	chr15	52965050	52976842	3	10754	32958.64	275	1	KIAA1370		KIAA1370	KIAA1370	0.4978	275	1
4_MACS_peak_3964_lociStitched	chr11	3874509	3893337	4	12469	21145.7268	276	1	STIM1	PGAP2,RHOG	STIM1	RHOG	0.4095	276	1
1_MACS_peak_18461_lociStitched	chr3	23846891	23855444	1	8554	41642.8464	277	1	UBE2E1		UBE2E1	UBE2E1	0.6352	277	1
2_MACS_peak_30828_lociStitched	chrX	70751164	70764424	2	12025	24301.602	278	1	OGT,BCYRN1	ACRC,INGX	OGT	OGT	0.5264	278	1
3_MACS_peak_19828_lociStitched	chr3	150316168	150329422	3	12354	21509.9166	279	1	SELT		SELT	SELT	0.6709	279	1
1_MACS_peak_19901_lociStitched	chr3	156869402	156879847	1	10446	33745.706	280	1	CCNL1	LOC339894	CCNL1	CCNL1	1.598	280	1
5_MACS_peak_4089_lociStitched	chr11	16962194	16985157	5	11680	26352.3388	281	1	PLEKHA7		PLEKHA7	PLEKHA7	0.2657	281	1
1_MACS_peak_1353_lociStitched	chr1	145434286	145444900	1	10615	32597.7168	282	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	TXNIP	2.3631	282	1
3_MACS_peak_19662_lociStitched	chr3	133290716	133305887	3	9660	36871.5984	283	1	CDV3		CDV3	CDV3	1.454	283	1
3_MACS_peak_19675_lociStitched	chr3	135904615	135917534	3	10990	30428.1207	285	1	MSL2		MSL2	MSL2	0.6625	285	1
3_MACS_peak_25040_lociStitched	chr6	96023158	96037384	3	9918	35730.0216	286	1	MANEA		MANEA	MANEA	0.9941	286	1
4_MACS_peak_12914_lociStitched	chr19	1258282	1277278	4	9866	35830.2552	287	1	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	CIRBP	1.5299	287	1
3_MACS_peak_18909_lociStitched	chr3	57568131	57585576	3	10799	31247.484	288	1	ARF4	PDE12,DNAH12	ARF4	ARF4	0.9471	288	1
2_MACS_peak_29255_lociStitched	chr9	21985781	21996262	2	9471	37342.7549	289	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	1.1356	289	1
1_MACS_peak_9293_lociStitched	chr15	57208955	57218145	1	9191	38402.253	290	1	TCF12,LOC145783		TCF12	TCF12	0.2242	290	1
3_MACS_peak_24412_lociStitched	chr6	36559798	36579374	3	9906	35493.2456	291	1	SRSF3	STK38,MIR3925	SRSF3	SRSF3	1.7412	291	1
1_MACS_peak_264_lociStitched	chr1	21614641	21624030	1	9390	37304.3748	292	1	ECE1	ECE1	ECE1	ECE1	0.3567	292	1
3_MACS_peak_25179_lociStitched	chr6	109187150	109207500	3	12075	22041.085	293	1	ARMC2		ARMC2	ARMC2	0.4178	293	1
4_MACS_peak_25211_lociStitched	chr6	111195029	111209111	4	11557	26020.7196	294	1	AMD1		AMD1	AMD1	0.9048	294	1
2_MACS_peak_28820_lociStitched	chr8	126441141	126452928	2	10710	31156.5771	295	1	TRIB1		TRIB1	TRIB1	1.7723	295	1
4_MACS_peak_27978_lociStitched	chr8	42742137	42755552	4	12212	20750.322	296	1	HOOK3,RNF170	THAP1	RNF170	RNF170	0.5813	296	1
4_MACS_peak_5947_lociStitched	chr12	46754091	46767697	4	11863	23565.592	298	1	SLC38A2		SLC38A2	SLC38A2	1.0022	298	1
2_MACS_peak_13864_lociStitched	chr19	49375011	49384449	2	6374	46077.2598	299	1	PPP1R15A,TULP2	NUCB1,HSD17B14,PLEKHA4	PPP1R15A	PPP1R15A	3.3803	299	1
5_MACS_peak_19601_lociStitched	chr3	128891589	128908120	5	11544	25317.2265	301	1	CNBP	ISY1	CNBP	CNBP	1.0239	301	1
1_MACS_peak_7391_lociStitched	chr13	49548989	49558512	1	9524	35933.1359	302	1	FNDC3A		FNDC3A	FNDC3A	0.2501	302	1
4_MACS_peak_25182_lociStitched	chr6	109214305	109228751	4	11772	23113.6	303	1	ARMC2		ARMC2	ARMC2	0.4178	303	1
2_MACS_peak_1573_lociStitched	chr1	154908183	154917078	2	6811	44300.658	304	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	MIR4258	6.6425	304	1
1_MACS_peak_12055_lociStitched	chr17	75135839	75145960	1	10122	32797.1005	305	1	SEC14L1	SEC14L1	SEC14L1	SEC14L1	0.5735	305	1
2_MACS_peak_13244_lociStitched	chr19	13043341	13058483	2	11910	21259.368	306	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	CALR	1.2656	306	1
1_MACS_peak_15173_lociStitched	chr2	87765002	87776886	1	11885	20849.2896	307	1	NCRNA00152		NCRNA00152	NCRNA00152	1.6386	307	1
1_MACS_peak_27104_lociStitched	chr7	108208769	108217565	1	8797	37554.522	310	1	DNAJB9,THAP5	PNPLA8	DNAJB9	DNAJB9	2.575	310	1
1_MACS_peak_6194_lociStitched	chr12	57909117	57918762	1	9646	34008.27	311	1	MARS,MBD6,DDIT3	KIF5A,ARHGAP9,DCTN2	DDIT3	DDIT3	2.5071	311	1
2_MACS_peak_22180_lociStitched	chr4	185560116	185571640	2	11214	24897.602	313	1	CCDC111,CASP3		CASP3	CASP3	0.8858	313	1
1_MACS_peak_29511_lociStitched	chr9	66454573	66461927	1	7355	41730.273	314	1		LOC442421	LOC442421	LOC442421	0.4126	314	1
3_MACS_peak_25192_lociStitched	chr6	109403867	109417396	3	11160	25249.1727	315	1	CEP57L1,SESN1	CEP57L1	SESN1	SESN1	0.3096	315	1
2_MACS_peak_16387_lociStitched	chr2	219081108	219096563	2	11647	21463.904	316	1	ARPC2	GPBAR1,PNKD,CXCR1,AAMP	ARPC2	ARPC2	0.5501	316	1
1_MACS_peak_17186_lociStitched	chr20	45976449	45987185	1	10737	27884.6128	317	1	ZMYND8	LOC100131496	ZMYND8	ZMYND8	0.3024	317	1
4_MACS_peak_11811_lociStitched	chr17	57770836	57786386	4	11271	24167.81	318	1	CLTC,TMEM49,PTRH2		PTRH2	PTRH2	1.2325	318	1
2_MACS_peak_9152_lociStitched	chr15	45001780	45012377	2	9355	34637.3542	319	1	B2M	TRIM69,SPG11,PATL2	B2M	B2M	2.1267	319	1
2_MACS_peak_2597_lociStitched	chr1	226248995	226255475	2	6390	43908.48	320	1	LOC440926,H3F3A		LOC440926	LOC440926	2.4017	320	1
1_MACS_peak_4879_lociStitched	chr11	82866697	82875592	1	8896	36220.44	321	1	PCF11	ANKRD42	PCF11	PCF11	1.2088	321	1
1_MACS_peak_29601_lociStitched	chr9	74972815	74981562	1	8748	36762.7663	322	1	ZFAND5		ZFAND5	ZFAND5	1.6371	322	1
2_MACS_peak_23195_lociStitched	chr5	109024201	109036720	2	11443	22111.0578	323	1	MAN2A1		MAN2A1	MAN2A1	0.1722	323	1
3_MACS_peak_7768_lociStitched	chr14	21565696	21579969	3	9849	31604.7039	325	1	C14orf176,ZNF219	RNASE8,ARHGEF40,OR5AU1	ZNF219	ZNF219	0.1902	325	1
1_MACS_peak_28458_lociStitched	chr8	95952600	95962609	1	10010	30641.5526	326	1	TP53INP1	CCNE2	TP53INP1	TP53INP1	1.0387	326	1
2_MACS_peak_5167_lociStitched	chr11	115089560	115101422	2	8774	35772.2334	327	1	CADM1		CADM1	CADM1	0.2126	327	1
1_MACS_peak_24084_lociStitched	chr6	25403281	25413900	1	10620	26439.1862	329	1	LRRC16A		LRRC16A	LRRC16A	0.2188	329	1
2_MACS_peak_18893_lociStitched	chr3	53915077	53926934	2	9889	30553.1176	330	1	ACTR8,SELK	IL17RB,CHDH	ACTR8	ACTR8	0.2749	330	1
4_MACS_peak_10357_lociStitched	chr16	29815564	29834165	4	10776	25111.35	333	1	KIF22,MAZ,PRRT2,C16orf53,MVP	ZG16,LOC440356,CDIPT	PRRT2	PRRT2	0.8158	333	1
3_MACS_peak_13900_lociStitched	chr19	50369723	50382161	3	6898	41265.5526	334	1	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	AKT1S1	2.2781	334	1
2_MACS_peak_24248_lociStitched	chr6	30579867	30587288	2	7420	39778.7863	335	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	1.577	335	1
1_MACS_peak_9572_lociStitched	chr15	75742199	75748946	1	6748	41481.2307	337	1	SIN3A		SIN3A	SIN3A	0.6081	337	1
4_MACS_peak_12931_lociStitched	chr19	1846431	1865387	4	10255	27762.9576	338	1	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	REXO1	REXO1	0.4352	338	1
5_MACS_peak_7978_lociStitched	chr14	35750182	35771796	5	11347	19424.5018	340	1	PSMA6		PSMA6	PSMA6	0.5229	340	1
2_MACS_peak_7984_lociStitched	chr14	35866505	35876425	2	9868	29465.376	341	1	NFKBIA		NFKBIA	NFKBIA	2.2492	341	1
2_MACS_peak_316_lociStitched	chr1	24281540	24293796	2	9676	30394.88	343	1	PNRC2,SRSF10	CNR2	PNRC2	PNRC2	2.2611	343	1
6_MACS_peak_28993_lociStitched	chr8	145007686	145027607	6	11204	20273.6017	344	1	PLEC,MIR661	GRINA,PARP10	PLEC	PLEC	0.3649	344	1
1_MACS_peak_7361_lociStitched	chr13	46268627	46277481	1	8855	33897.539	345	1	SPERT		SPERT	SPERT	1.3049	345	1
3_MACS_peak_12597_lociStitched	chr18	47833547	47848413	3	11262	19459.594	346	1		CCDC11,MBD1,CXXC1	CXXC1	CXXC1	0.8662	346	1
1_MACS_peak_9278_lociStitched	chr15	55692411	55701665	1	9255	31901.3142	347	1	FLJ27352,CCPG1	MIR628	CCPG1	CCPG1	0.7646	347	1
1_MACS_peak_5432_lociStitched	chr12	4377906	4387202	1	9297	31343.3232	350	1	CCND2	C12orf5	CCND2	CCND2	0.8648	350	1
2_MACS_peak_3207_lociStitched	chr10	43890212	43905524	2	10853	21867.0672	352	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	HNRNPF	0.3695	352	1
3_MACS_peak_22464_lociStitched	chr5	32530831	32543588	3	10437	24786.851	353	1		SUB1	SUB1	SUB1	1.7538	353	1
3_MACS_peak_16822_lociStitched	chr20	17938148	17952835	3	9846	27990.4846	355	1	C20orf72,SNX5,SNORD17		SNORD17	SNORD17	1.0255	355	1
3_MACS_peak_24173_lociStitched	chr6	27791053	27808122	3	8834	32772.48	356	1	HIST1H4J,HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H4K	HIST1H3H	0.8849	356	1
2_MACS_peak_25740_lociStitched	chr6	157166275	157179070	2	10605	23083.4595	357	1	ARID1B		ARID1B	ARID1B	0.2687	357	1
1_MACS_peak_16523_lociStitched	chr2	232570546	232579135	1	8590	33709.2483	358	1	PTMA,MIR1244-1		PTMA	PTMA	2.2766	358	1
1_MACS_peak_26350_lociStitched	chr7	39987673	39994877	1	7205	38423.2544	359	1	CDK13		CDK13	CDK13	0.3373	359	1
3_MACS_peak_4869_lociStitched	chr11	82703949	82719983	3	11074	19183.0776	360	1	RAB30	SNORA70E	SNORA70E	SNORA70E	0.1312	360	1
2_MACS_peak_28310_lociStitched	chr8	81073208	81084450	2	10679	22264.781	362	1	TPD52		TPD52	TPD52	0.6425	362	1
2_MACS_peak_24069_lociStitched	chr6	24714074	24722680	2	6885	38908.5866	366	1	C6orf62	ACOT13,TDP2	C6orf62	C6orf62	1.7028	366	1
4_MACS_peak_16863_lociStitched	chr20	23329723	23347856	4	9982	26234.8244	367	1	NXT1,GZF1		GZF1	GZF1	0.4066	367	1
1_MACS_peak_16212_lociStitched	chr2	201723813	201730223	1	6411	39984.298	368	1	CLK1	BZW1,NIF3L1,PPIL3	CLK1	CLK1	1.9391	368	1
3_MACS_peak_28489_lociStitched	chr8	98634545	98645784	3	10300	23834.5473	370	1		MTDH	MTDH	MTDH	0.7303	370	1
