REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM10_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
1_MACS_peak_7252_lociStitched	chr13	35514703	35527242	1	12540	27806.4864	197	1	NBEA		NBEA	197	1
3_MACS_peak_1559_lociStitched	chr1	154375422	154394465	3	12491	30015.5766	198	1	IL6R		IL6R	198	1
4_MACS_peak_3964_lociStitched	chr11	3874509	3893337	4	12469	21145.7268	199	1	STIM1	PGAP2,RHOG	STIM1	199	1
5_MACS_peak_20836_lociStitched	chr4	39344951	39368882	5	12388	28272.0834	200	1	RFC1	KLB	RFC1	200	1
3_MACS_peak_19828_lociStitched	chr3	150316168	150329422	3	12354	21509.9166	201	1	SELT		SELT	201	1
1_MACS_peak_11881_lociStitched	chr17	62492328	62504669	1	12342	54531.1767	202	1	CCDC45,POLG2,DDX5	C17orf60	DDX5	202	1
4_MACS_peak_8993_lociStitched	chr15	34617353	34635672	4	12301	31351.1366	203	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	203	1
4_MACS_peak_23030_lociStitched	chr5	88595839	88616777	4	12292	43134.3738	204	1			MEF2C	204	1
3_MACS_peak_22975_lociStitched	chr5	86408555	86423038	3	12242	48835.2277	205	1	MIR4280		MIR4280	205	1
3_MACS_peak_25486_lociStitched	chr6	137080814	137097336	3	12242	16670.698	206	1	MAP3K5	PEX7	MAP3K5	206	1
3_MACS_peak_26472_lociStitched	chr7	50343612	50362120	3	12242	36153.5272	207	1	IKZF1		IKZF1	207	1
3_MACS_peak_1790_lociStitched	chr1	162530424	162549263	3	12234	29547.0876	208	1	UAP1		UAP1	208	1
3_MACS_peak_19366_lociStitched	chr3	111839063	111854631	3	12229	13656.2496	209	1	GCET2	C3orf52,MIR567	GCET2	209	1
3_MACS_peak_4874_lociStitched	chr11	82772745	82790814	3	12215	30487.8237	210	1	RAB30	SNORA70E	RAB30	210	1
4_MACS_peak_27978_lociStitched	chr8	42742137	42755552	4	12212	20750.322	211	1	HOOK3,RNF170	THAP1	RNF170	211	1
5_MACS_peak_16235_lociStitched	chr2	202117024	202132677	5	12211	17016.3763	212	1	CASP8		CASP8	212	1
4_MACS_peak_13265_lociStitched	chr19	13943920	13959130	4	12157	54675.387	213	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	213	1
1_MACS_peak_12456_lociStitched	chr18	30339645	30351800	1	12156	17037.6635	214	1	KLHL14		KLHL14	214	1
3_MACS_peak_1720_lociStitched	chr1	160703314	160718321	3	12144	29472.2473	215	1	SLAMF7	LY9,CD48	SLAMF7	215	1
4_MACS_peak_11600_lociStitched	chr17	44252737	44272751	4	12130	34143.884	216	1	LOC644246,KIAA1267		KIAA1267	216	1
2_MACS_peak_19392_lociStitched	chr3	112207644	112220141	2	12106	26597.3651	217	1	BTLA		BTLA	217	1
5_MACS_peak_20047_lociStitched	chr3	171846731	171867479	5	12091	12243.3948	218	1	FNDC3B		FNDC3B	218	1
3_MACS_peak_25179_lociStitched	chr6	109187150	109207500	3	12075	22041.085	219	1	ARMC2		ARMC2	219	1
5_MACS_peak_21235_lociStitched	chr4	83273564	83296813	5	12058	26827.0211	220	1	HNRNPD		HNRNPD	220	1
3_MACS_peak_6172_lociStitched	chr12	57064525	57083896	3	12052	46302.5013	221	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	221	1
4_MACS_peak_2332_lociStitched	chr1	204366924	204382094	4	12031	51204.818	222	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	222	1
2_MACS_peak_30828_lociStitched	chrX	70751164	70764424	2	12025	24301.602	223	1	OGT,BCYRN1	ACRC,INGX	OGT	223	1
5_MACS_peak_29861_lociStitched	chr9	101982019	101999533	5	12006	34894.8936	224	1	SEC61B,ALG2		SEC61B	224	1
2_MACS_peak_13244_lociStitched	chr19	13043341	13058483	2	11910	21259.368	225	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	225	1
2_MACS_peak_1651_lociStitched	chr1	156708940	156722645	2	11888	40289.959	226	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	226	1
1_MACS_peak_15173_lociStitched	chr2	87765002	87776886	1	11885	20849.2896	227	1	NCRNA00152		NCRNA00152	227	1
1_MACS_peak_2643_lociStitched	chr1	228268648	228280525	1	11878	54806.4165	228	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	228	1
6_MACS_peak_25169_lociStitched	chr6	108982793	108999435	6	11871	11612.7876	229	1	FOXO3		NCRNA00222	229	1
4_MACS_peak_5947_lociStitched	chr12	46754091	46767697	4	11863	23565.592	230	1	SLC38A2		SLC38A2	230	1
4_MACS_peak_5600_lociStitched	chr12	15101241	15116291	4	11852	15956.01	231	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	231	1
4_MACS_peak_1776_lociStitched	chr1	161761057	161778572	4	11847	13863.1225	232	1	ATF6	DUSP12	ATF6	232	1
4_MACS_peak_20124_lociStitched	chr3	176902407	176920412	4	11814	40244.776	233	1	TBL1XR1		TBL1XR1	233	1
4_MACS_peak_25182_lociStitched	chr6	109214305	109228751	4	11772	23113.6	234	1	ARMC2		ARMC2	234	1
2_MACS_peak_14560_lociStitched	chr2	43445081	43456841	2	11750	29514.072	235	1	LOC100129726,ZFP36L2		ZFP36L2	235	1
2_MACS_peak_2311_lociStitched	chr1	203267334	203281277	2	11750	28209.4776	236	1	BTG2,LOC730227	FMOD	LOC730227	236	1
2_MACS_peak_23052_lociStitched	chr5	90667934	90681031	2	11746	60323.4723	237	1	LOC100129716,ARRDC3		LOC100129716	237	1
5_MACS_peak_1658_lociStitched	chr1	157475133	157496680	5	11746	30497.6238	238	1	FCRL5		FCRL5	238	1
3_MACS_peak_1170_lociStitched	chr1	108952582	108967566	3	11731	17406.9128	239	1		NBPF6	NBPF6	239	1
3_MACS_peak_1363_lociStitched	chr1	145603950	145622548	3	11720	51252.3684	240	1	RNF115,POLR3C	PIAS3,NUDT17	RNF115	240	1
5_MACS_peak_28538_lociStitched	chr8	101948164	101966803	5	11709	39520.2717	241	1	YWHAZ		YWHAZ	241	1
3_MACS_peak_24017_lociStitched	chr6	16752252	16767199	3	11708	42969.6356	242	1	ATXN1		ATXN1	242	1
3_MACS_peak_11978_lociStitched	chr17	72744070	72756375	3	11690	12869.7995	243	1	SLC9A3R1,MIR3615	RAB37,TMEM104,CD300LF,NAT9	SLC9A3R1	243	1
4_MACS_peak_2338_lociStitched	chr1	204474982	204492101	4	11684	44317.6672	244	1	MDM4	PIK3C2B	MDM4	244	1
3_MACS_peak_2593_lociStitched	chr1	226172144	226188485	3	11683	30216.1431	245	1	C1orf55	LEFTY2	C1orf55	245	1
5_MACS_peak_4089_lociStitched	chr11	16962194	16985157	5	11680	26352.3388	246	1	PLEKHA7		PLEKHA7	246	1
6_MACS_peak_12611_lociStitched	chr18	48707817	48725221	6	11679	28051.7672	247	1	MEX3C		MEX3C	247	1
5_MACS_peak_21895_lociStitched	chr4	153418528	153436680	5	11649	12699.1392	248	1	FBXW7	DKFZP434I0714,MIR3140	MIR3140	248	1
2_MACS_peak_16387_lociStitched	chr2	219081108	219096563	2	11647	21463.904	249	1	ARPC2	GPBAR1,PNKD,CXCR1,AAMP	ARPC2	249	1
2_MACS_peak_12032_lociStitched	chr17	74257557	74269426	2	11626	38757.0326	250	1	FAM100B	RNF157,QRICH2	FAM100B	250	1
2_MACS_peak_29719_lociStitched	chr9	91924298	91935982	2	11567	44954.19	251	1	CKS2,MIR3153,SECISBP2		MIR3153	251	1
4_MACS_peak_25211_lociStitched	chr6	111195029	111209111	4	11557	26020.7196	252	1	AMD1		AMD1	252	1
5_MACS_peak_19601_lociStitched	chr3	128891589	128908120	5	11544	25317.2265	253	1	CNBP	ISY1	CNBP	253	1
2_MACS_peak_9269_lociStitched	chr15	55568099	55583440	2	11540	29598.9254	254	1	RAB27A	PIGB,RAB27A	RAB27A	254	1
3_MACS_peak_5325_lociStitched	chr11	128585490	128600163	3	11516	17862.9102	255	1	FLI1		FLI1	255	1
4_MACS_peak_18729_lociStitched	chr3	46328640	46343235	4	11513	13706.1645	256	1		CCR3	CCR3	256	1
3_MACS_peak_23145_lociStitched	chr5	100174961	100194618	3	11510	15867.1304	257	1	ST8SIA4	ST8SIA4	ST8SIA4	257	1
2_MACS_peak_23195_lociStitched	chr5	109024201	109036720	2	11443	22111.0578	258	1	MAN2A1		MAN2A1	258	1
2_MACS_peak_1168_lociStitched	chr1	108812088	108826828	2	11402	17714.532	259	1		NBPF4	NBPF4	259	1
2_MACS_peak_2806_lociStitched	chr1	241790043	241805610	2	11358	31320.804	260	1	OPN3,CHML	WDR64	CHML	260	1
5_MACS_peak_7978_lociStitched	chr14	35750182	35771796	5	11347	19424.5018	261	1	PSMA6		PSMA6	261	1
4_MACS_peak_11811_lociStitched	chr17	57770836	57786386	4	11271	24167.81	262	1	CLTC,TMEM49,PTRH2		PTRH2	262	1
3_MACS_peak_12597_lociStitched	chr18	47833547	47848413	3	11262	19459.594	263	1		CCDC11,MBD1,CXXC1	CXXC1	263	1
2_MACS_peak_22215_lociStitched	chr4	186390104	186405342	2	11241	41195.933	264	1	CCDC110	C4orf47,UFSP2	CCDC110	264	1
3_MACS_peak_29459_lociStitched	chr9	37285190	37303329	3	11240	16716.9024	265	1	ZCCHC7		GRHPR	265	1
2_MACS_peak_22180_lociStitched	chr4	185560116	185571640	2	11214	24897.602	266	1	CCDC111,CASP3		CASP3	266	1
6_MACS_peak_28993_lociStitched	chr8	145007686	145027607	6	11204	20273.6017	267	1	PLEC,MIR661	GRINA,PARP10	PLEC	267	1
4_MACS_peak_29369_lociStitched	chr9	33444993	33460922	4	11178	17685.9687	268	1	AQP3	AQP7,NOL6	AQP3	268	1
3_MACS_peak_25192_lociStitched	chr6	109403867	109417396	3	11160	25249.1727	269	1	CEP57L1,SESN1	CEP57L1	SESN1	269	1
2_MACS_peak_30101_lociStitched	chr9	127622291	127638368	2	11114	39715.0131	270	1	ARPC5L,RPL35	WDR38	ARPC5L	270	1
4_MACS_peak_18082_lociStitched	chr22	38782725	38795478	4	11102	12066.8886	271	1	LOC400927	KCNJ4	LOC400927	271	1
3_MACS_peak_4869_lociStitched	chr11	82703949	82719983	3	11074	19183.0776	272	1	RAB30	SNORA70E	SNORA70E	272	1
2_MACS_peak_20821_lociStitched	chr4	38664340	38677889	2	11035	15229.076	273	1	KLF3,FLJ13197		FLJ13197	273	1
1_MACS_peak_21179_lociStitched	chr4	78732930	78743956	1	11027	53353.7114	274	1	CNOT6L	MRPL1	CNOT6L	274	1
1_MACS_peak_9282_lociStitched	chr15	56656480	56667505	1	11026	69918.345	275	1	TEX9		TEX9	275	1
5_MACS_peak_4543_lociStitched	chr11	63992881	64015103	5	11022	35004.0944	276	1	NUDT22,DNAJC4,VEGFB,FKBP2,TRPT1,PPP1R14B	STIP1,FERMT3,PLCB3,GPR137,KCNK4,BAD	VEGFB	276	1
3_MACS_peak_19675_lociStitched	chr3	135904615	135917534	3	10990	30428.1207	277	1	MSL2		MSL2	277	1
4_MACS_peak_17135_lociStitched	chr20	43270555	43281876	4	10977	12545.9322	278	1	ADA	LOC79015	ADA	278	1
1_MACS_peak_15909_lociStitched	chr2	175453478	175464448	1	10971	43316.142	279	1	WIPF1		WIPF1	279	1
6_MACS_peak_8626_lociStitched	chr14	91781864	91801298	6	10946	15854.2572	280	1	CCDC88C		GPR68	280	1
4_MACS_peak_25471_lociStitched	chr6	136601799	136612767	4	10933	52019.0304	281	1	BCLAF1	FAM54A	BCLAF1	281	1
2_MACS_peak_19888_lociStitched	chr3	156261707	156273833	2	10929	14400.8376	282	1	SSR3		SSR3	282	1
6_MACS_peak_6097_lociStitched	chr12	53854673	53874595	6	10927	12903.4794	283	1	PCBP2,MAP3K12	AMHR2,PRR13,TARBP2,NPFF	PCBP2	283	1
3_MACS_peak_9392_lociStitched	chr15	64443424	64459480	3	10910	14032.944	284	1	SNX22,PPIB,CSNK1G1		PPIB	284	1
6_MACS_peak_16192_lociStitched	chr2	201234061	201250252	6	10895	12034.7703	285	1	SPATS2L		SPATS2L	285	1
2_MACS_peak_3207_lociStitched	chr10	43890212	43905524	2	10853	21867.0672	286	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	286	1
3_MACS_peak_24287_lociStitched	chr6	31694861	31708951	3	10836	37656.934	287	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	287	1
3_MACS_peak_2018_lociStitched	chr1	183438688	183452108	3	10832	38100.722	288	1	SMG7		SMG7	288	1
3_MACS_peak_18909_lociStitched	chr3	57568131	57585576	3	10799	31247.484	289	1	ARF4	PDE12,DNAH12	ARF4	289	1
1_MACS_peak_12704_lociStitched	chr18	56806345	56817125	1	10781	38107.3	290	1	SEC11C		SEC11C	290	1
4_MACS_peak_10357_lociStitched	chr16	29815564	29834165	4	10776	25111.35	291	1	KIF22,MAZ,PRRT2,C16orf53,MVP	ZG16,LOC440356,CDIPT	PRRT2	291	1
2_MACS_peak_1682_lociStitched	chr1	159035523	159048550	2	10763	41872.6861	292	1	AIM2		AIM2	292	1
3_MACS_peak_9251_lociStitched	chr15	52965050	52976842	3	10754	32958.64	293	1	KIAA1370		KIAA1370	293	1
3_MACS_peak_26093_lociStitched	chr7	18534381	18550177	3	10754	33503.316	294	1	HDAC9		HDAC9	294	1
3_MACS_peak_17020_lociStitched	chr20	34318782	34332965	3	10753	54069.8509	295	1	RBM39	ROMO1,PHF20,NFS1	RBM39	295	1
1_MACS_peak_17186_lociStitched	chr20	45976449	45987185	1	10737	27884.6128	296	1	ZMYND8	LOC100131496	ZMYND8	296	1
2_MACS_peak_28820_lociStitched	chr8	126441141	126452928	2	10710	31156.5771	297	1	TRIB1		TRIB1	297	1
3_MACS_peak_15881_lociStitched	chr2	173459623	173473133	3	10706	16695.658	298	1	PDK1		PDK1	298	1
2_MACS_peak_28310_lociStitched	chr8	81073208	81084450	2	10679	22264.781	299	1	TPD52		TPD52	299	1
1_MACS_peak_30683_lociStitched	chrX	48767872	48778498	1	10627	18245.9046	300	1	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5,KCND1	PIM2	300	1
1_MACS_peak_24084_lociStitched	chr6	25403281	25413900	1	10620	26439.1862	301	1	LRRC16A		LRRC16A	301	1
1_MACS_peak_1353_lociStitched	chr1	145434286	145444900	1	10615	32597.7168	302	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	302	1
7_MACS_peak_20346_lociStitched	chr3	192598758	192617911	7	10614	15722.6977	303	1	C3orf59		C3orf59	303	1
2_MACS_peak_25740_lociStitched	chr6	157166275	157179070	2	10605	23083.4595	304	1	ARID1B		ARID1B	304	1
3_MACS_peak_6973_lociStitched	chr12	122232184	122250588	3	10594	58924.0868	305	1	SETD1B,LOC338799	RHOF,HPD	LOC338799	305	1
3_MACS_peak_26281_lociStitched	chr7	32767040	32780282	3	10577	12675.2424	306	1	LOC441208,MIR550A2	LOC401321,DPY19L1P1	MIR550A2	306	1
1_MACS_peak_25243_lociStitched	chr6	113946450	113956986	1	10537	64322.28	307	1			MARCKS	307	1
4_MACS_peak_27889_lociStitched	chr8	33409967	33425261	4	10510	18521.034	308	1	RNF122	C8orf41,DUSP26	RNF122	308	1
3_MACS_peak_17912_lociStitched	chr22	23268949	23284145	3	10485	19061.8624	309	1		IGLL5	IGLL5	309	1
2_MACS_peak_25158_lociStitched	chr6	108878489	108889042	2	10470	36395.1864	310	1	FOXO3		FOXO3	310	1
3_MACS_peak_14329_lociStitched	chr2	25963110	25976854	3	10466	9927.2912	311	1	ASXL2		DTNB	311	1
3_MACS_peak_5200_lociStitched	chr11	118266013	118281591	3	10454	22109.8554	312	1	UBE4A,ATP5L	MLL	ATP5L	312	1
1_MACS_peak_19901_lociStitched	chr3	156869402	156879847	1	10446	33745.706	313	1	CCNL1	LOC339894	CCNL1	313	1
3_MACS_peak_22464_lociStitched	chr5	32530831	32543588	3	10437	24786.851	314	1		SUB1	SUB1	314	1
6_MACS_peak_2264_lociStitched	chr1	200975483	200992939	6	10422	19812.56	315	1	KIF21B		KIF21B	315	1
2_MACS_peak_15915_lociStitched	chr2	175995126	176008165	2	10383	13672.6954	316	1	ATF2	MIR933,ATP5G3	MIR933	316	1
5_MACS_peak_30545_lociStitched	chrX	30578341	30596986	5	10365	18292.6095	317	1	CXorf21		CXorf21	317	1
4_MACS_peak_2603_lociStitched	chr1	226334872	226348855	4	10358	9871.998	318	1	ACBD3		ACBD3	318	1
2_MACS_peak_9642_lociStitched	chr15	81584684	81595075	2	10349	9574.2674	319	1	IL16	STARD5	IL16	319	1
5_MACS_peak_9051_lociStitched	chr15	40387104	40401890	5	10323	22103.5914	320	1	BMF		BMF	320	1
3_MACS_peak_14654_lociStitched	chr2	48123671	48135440	3	10303	39429.6807	321	1	FBXO11	FBXO11	FBXO11	321	1
1_MACS_peak_11451_lociStitched	chr17	38014859	38025160	1	10302	74270.21	322	1	ZPBP2,IKZF3	GSDMB	IKZF3	322	1
3_MACS_peak_28489_lociStitched	chr8	98634545	98645784	3	10300	23834.5473	323	1		MTDH	MTDH	323	1
1_MACS_peak_16508_lociStitched	chr2	231729490	231739772	1	10283	18296.819	324	1	ITM2C		ITM2C	324	1
3_MACS_peak_15374_lociStitched	chr2	112231183	112241822	3	10264	10376.2167	325	1	LOC541471		LOC541471	325	1
4_MACS_peak_21076_lociStitched	chr4	71521683	71534524	4	10256	11469.5812	326	1	IGJ	ENAM,UTP3,RUFY3	IGJ	326	1
4_MACS_peak_12931_lociStitched	chr19	1846431	1865387	4	10255	27762.9576	327	1	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	REXO1	327	1
4_MACS_peak_29126_lociStitched	chr9	5757523	5777390	4	10245	10954.6638	328	1	KIAA1432		ERMP1	328	1
3_MACS_peak_1280_lociStitched	chr1	118195694	118209629	3	10227	13224.315	329	1		FAM46C	FAM46C	329	1
3_MACS_peak_22157_lociStitched	chr4	185199070	185211058	3	10208	24136.6392	330	1			ENPP6	330	1
3_MACS_peak_12043_lociStitched	chr17	74721513	74735205	3	10152	36256.416	331	1	C17orf95,MFSD11,JMJD6,SRSF2,MIR636	MXRA7	MIR636	331	1
1_MACS_peak_24812_lociStitched	chr6	74224190	74234311	1	10122	51225.4173	332	1	EEF1A1		EEF1A1	332	1
1_MACS_peak_12055_lociStitched	chr17	75135839	75145960	1	10122	32797.1005	333	1	SEC14L1	SEC14L1	SEC14L1	333	1
3_MACS_peak_30149_lociStitched	chr9	130532012	130549868	3	10110	36442.3104	334	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	334	1
4_MACS_peak_6632_lociStitched	chr12	96789489	96802392	4	10093	22217.6757	335	1	CDK17		CDK17	335	1
2_MACS_peak_28052_lociStitched	chr8	54925372	54935614	2	10065	40919.8626	336	1	TCEA1		TCEA1	336	1
5_MACS_peak_10945_lociStitched	chr17	1265859	1284429	5	10059	9621.117	337	1	YWHAE		YWHAE	337	1
3_MACS_peak_13607_lociStitched	chr19	39137563	39150583	3	10048	16051.056	338	1	ACTN4	EIF3K,MAP4K1	ACTN4	338	1
3_MACS_peak_6826_lociStitched	chr12	111164574	111180999	3	10047	12391.02	339	1	PPP1CC	HVCN1	PPP1CC	339	1
6_MACS_peak_12740_lociStitched	chr18	60875229	60902968	6	10047	13558.8232	340	1	BCL2		BCL2	340	1
4_MACS_peak_30794_lociStitched	chrX	64914141	64927679	4	10017	8427.405	341	1	MSN		MSN	341	1
1_MACS_peak_28458_lociStitched	chr8	95952600	95962609	1	10010	30641.5526	342	1	TP53INP1	CCNE2	TP53INP1	342	1
3_MACS_peak_3739_lociStitched	chr10	111827571	111841359	3	9998	12610.5048	343	1	ADD3		ADD3	343	1
4_MACS_peak_4023_lociStitched	chr11	9586623	9600513	4	9994	15845.712	344	1	WEE1		WEE1	344	1
4_MACS_peak_16863_lociStitched	chr20	23329723	23347856	4	9982	26234.8244	345	1	NXT1,GZF1		GZF1	345	1
3_MACS_peak_24092_lociStitched	chr6	26020075	26034534	3	9953	47208.635	346	1	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	346	1
4_MACS_peak_20040_lociStitched	chr3	171771591	171785137	4	9930	8765.6166	347	1	FNDC3B		FNDC3B	347	1
3_MACS_peak_28655_lociStitched	chr8	109480272	109494544	3	9930	16863.7952	348	1	TTC35		TTC35	348	1
3_MACS_peak_25040_lociStitched	chr6	96023158	96037384	3	9918	35730.0216	349	1	MANEA		MANEA	349	1
5_MACS_peak_28814_lociStitched	chr8	126339581	126355843	5	9909	11770.4356	350	1	NSMCE2		TRIB1	350	1
3_MACS_peak_24412_lociStitched	chr6	36559798	36579374	3	9906	35493.2456	351	1	SRSF3	STK38,MIR3925	SRSF3	351	1
2_MACS_peak_29739_lociStitched	chr9	94173173	94187158	2	9890	37635.0335	352	1	NFIL3	AUH	NFIL3	352	1
2_MACS_peak_18893_lociStitched	chr3	53915077	53926934	2	9889	30553.1176	353	1	ACTR8,SELK	IL17RB,CHDH	ACTR8	353	1
1_MACS_peak_11940_lociStitched	chr17	66449631	66459512	1	9882	40203.8128	354	1	WIPI1	PRKAR1A,MIR635	WIPI1	354	1
2_MACS_peak_7984_lociStitched	chr14	35866505	35876425	2	9868	29465.376	355	1	NFKBIA		NFKBIA	355	1
4_MACS_peak_12914_lociStitched	chr19	1258282	1277278	4	9866	35830.2552	356	1	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	356	1
3_MACS_peak_7768_lociStitched	chr14	21565696	21579969	3	9849	31604.7039	357	1	C14orf176,ZNF219	RNASE8,ARHGEF40,OR5AU1	ZNF219	357	1
3_MACS_peak_16822_lociStitched	chr20	17938148	17952835	3	9846	27990.4846	358	1	C20orf72,SNX5,SNORD17		SNORD17	358	1
3_MACS_peak_15024_lociStitched	chr2	74425123	74440308	3	9841	19707.093	359	1	MTHFD2	MOBKL1B	MTHFD2	359	1
1_MACS_peak_5881_lociStitched	chr12	40007211	40017042	1	9832	65654.3673	360	1	ABCD2	C12orf40	ABCD2	360	1
2_MACS_peak_25791_lociStitched	chr6	159453937	159466887	2	9824	39980.535	361	1	TAGAP	RSPH3	TAGAP	361	1
4_MACS_peak_26978_lociStitched	chr7	101921948	101938968	4	9820	10838.336	362	1	CUX1,SH2B2,MIR4285		SH2B2	362	1
2_MACS_peak_17609_lociStitched	chr21	34601410	34613519	2	9793	15715.0602	363	1	IFNAR2	IL10RB	IFNAR2	363	1
4_MACS_peak_1248_lociStitched	chr1	115237044	115251511	4	9793	9600.3012	364	1	AMPD1,NRAS	DENND2C,CSDE1	AMPD1	364	1
2_MACS_peak_6512_lociStitched	chr12	89738244	89749256	2	9760	21687.0328	365	1	DUSP6		DUSP6	365	1
4_MACS_peak_298_lociStitched	chr1	23849266	23860558	4	9759	17131.0932	366	1	E2F2	ASAP3,ID3	E2F2	366	1
2_MACS_peak_14877_lociStitched	chr2	65156390	65167378	2	9738	19774.0048	367	1	LOC400958	SLC1A4	LOC400958	367	1
3_MACS_peak_17246_lociStitched	chr20	49126035	49141056	3	9726	11729.8989	368	1	PTPN1		PTPN1	368	1
6_MACS_peak_30390_lociStitched	chrX	10072975	10091149	6	9710	11854.9002	369	1	WWC3	CLCN4	CLCN4	369	1
6_MACS_peak_873_lociStitched	chr1	65412466	65432870	6	9708	12746.3788	370	1	JAK1		JAK1	370	1
3_MACS_peak_17327_lociStitched	chr20	55963965	55975445	3	9702	17722.824	371	1	RBM38	RAE1,MTRNR2L3	RBM38	371	1
2_MACS_peak_316_lociStitched	chr1	24281540	24293796	2	9676	30394.88	372	1	PNRC2,SRSF10	CNR2	PNRC2	372	1
2_MACS_peak_16091_lociStitched	chr2	191533634	191545947	2	9665	15354.311	373	1	NAB1		NAB1	373	1
3_MACS_peak_19662_lociStitched	chr3	133290716	133305887	3	9660	36871.5984	374	1	CDV3		CDV3	374	1
2_MACS_peak_11695_lociStitched	chr17	48223845	48233959	2	9653	12756.7882	375	1	PPP1R9B	SGCA,SAMD14,HILS1,COL1A1	PPP1R9B	375	1
4_MACS_peak_28300_lociStitched	chr8	81003852	81017420	4	9652	12854.3232	376	1	TPD52	TPD52	TPD52	376	1
1_MACS_peak_26051_lociStitched	chr7	14022075	14031723	1	9649	15668.352	377	1	ETV1		ETV1	377	1
1_MACS_peak_6194_lociStitched	chr12	57909117	57918762	1	9646	34008.27	378	1	MARS,MBD6,DDIT3	KIF5A,ARHGAP9,DCTN2	DDIT3	378	1
1_MACS_peak_22794_lociStitched	chr5	68663298	68672940	1	9643	42055.5114	379	1	RAD17,TAF9	MARVELD2,CCDC125	RAD17	379	1
2_MACS_peak_2207_lociStitched	chr1	197738998	197748776	2	9630	45099.0694	380	1	DENND1B		DENND1B	380	1
3_MACS_peak_17256_lociStitched	chr20	49525965	49538820	3	9612	7536.8865	381	1	ADNP	MOCS3,DPM1	ADNP	381	1
5_MACS_peak_30684_lociStitched	chrX	48790323	48804793	5	9583	21867.064	382	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	382	1
4_MACS_peak_13086_lociStitched	chr19	7400269	7415306	4	9572	11235.6464	383	1		ARHGEF18	ARHGEF18	383	1
2_MACS_peak_23325_lociStitched	chr5	130709607	130719968	2	9567	12922.2392	384	1	CDC42SE2		CDC42SE2	384	1
3_MACS_peak_14879_lociStitched	chr2	65214485	65226407	3	9547	16052.973	385	1	SLC1A4		SLC1A4	385	1
4_MACS_peak_342_lociStitched	chr1	25557919	25574837	4	9535	25711.9764	386	1	SYF2,C1orf63	RHD	SYF2	386	1
3_MACS_peak_1476_lociStitched	chr1	151019626	151032807	3	9527	19684.5054	387	1	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	387	1
1_MACS_peak_7391_lociStitched	chr13	49548989	49558512	1	9524	35933.1359	388	1	FNDC3A		FNDC3A	388	1
3_MACS_peak_1438_lociStitched	chr1	149898424	149912704	3	9519	25067.112	389	1	SF3B4,MTMR11,OTUD7B	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A	MTMR11	389	1
2_MACS_peak_24968_lociStitched	chr6	88403408	88413353	2	9518	22735.2645	390	1	AKIRIN2,NCRNA00120		NCRNA00120	390	1
2_MACS_peak_14966_lociStitched	chr2	70309906	70323273	2	9497	70037.7332	391	1	PCBP1,LOC400960	LOC100133985	PCBP1	391	1
1_MACS_peak_12734_lociStitched	chr18	60821902	60831393	1	9492	62912.9917	392	1	BCL2		BCL2	392	1
3_MACS_peak_26507_lociStitched	chr7	55591076	55604278	3	9492	25543.2296	393	1	VOPP1		VOPP1	393	1
4_MACS_peak_28804_lociStitched	chr8	126229780	126250384	4	9488	18061.4664	394	1	NSMCE2		NSMCE2	394	1
1_MACS_peak_4428_lociStitched	chr11	58339462	58348948	1	9487	62418.8286	395	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	395	1
2_MACS_peak_29255_lociStitched	chr9	21985781	21996262	2	9471	37342.7549	396	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	396	1
