GENE_ID	locusLine	bin_1_18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37.bam
NM_175924	chr3(.):121701169-121746030	0.483
NM_175862	chr3(.):121769220-121844983	0.4022
NM_006889	chr3(.):121791749-121844983	0.5429
NR_031687	chr3(.):125504246-125514395	0.0587
NM_001127196	chr3(.):128881657-128907810	0.6893
NM_020701	chr3(.):128841258-128885073	0.4014
NM_020187	chr3(.):128992683-129029135	0.6173
NM_001006109	chr3(.):128992816-129029135	0.6192
NM_006026	chr3(.):129028613-129040120	2.7982
NR_026991	chr3(.):129030113-129048412	1.294
NM_001184721	chr3(.):148704194-148750456	0.307
NR_027037	chr3(.):151975404-151992415	1.3353
NR_034008	chr3(.):156802669-156823924	3.4326
NR_034007	chr3(.):156794455-156845791	1.5043
NM_173084	chr3(.):160148290-160172626	0.6235
NR_029663	chr3(.):160117375-160127473	3.9391
NM_005496	chr3(.):160113346-160157741	1.1941
NM_001002800	chr3(.):160112429-160157741	1.172
NR_029525	chr3(.):160117532-160127613	3.5533
NR_027622	chr3(.):169656771-169689522	2.5913
NM_182610	chr3(.):169624481-169661948	1.1247
NM_003262	chr3(.):169679579-169721161	0.4018
NM_014373	chr3(.):169750734-169808183	0.5156
NM_004593	chr3(.):185627357-185660924	0.6689
NR_033752	chr3(.):185681266-185702578	0.0782
NM_198565	chr3(.):196361655-196393874	0.714
NM_003215	chr4(.):48132799-48276814	0.4915
NM_201431	chr4(.):74433861-74491340	1.1841
NM_177532	chr4(.):74433861-74491134	1.188
NM_020859	chr4(.):77351252-77709405	0.2302
NM_144571	chr4(.):78629540-78745544	0.348
NM_198281	chr4(.):90160428-90234161	2.922
NM_001034845	chr4(.):172729574-173966558	0.0584
NM_006527	chr4(.):1689526-1719030	0.7713
NM_147127	chr4(.):5559145-5715294	0.1922
NM_001166136	chr4(.):5559145-5716275	0.1921
NM_153717	chr4(.):5707923-5821031	0.233
NM_016531	chr4(.):38660789-38708129	0.3925
NM_015173	chr4(.):37887719-38145794	0.3476
NR_026804	chr4(.):38609321-38671249	0.2673
NM_001098634	chr4(.):40420271-40636883	0.3068
NM_004310	chr4(.):40193526-40251281	2.0559
NM_001136570	chr4(.):77167852-77209929	0.064
NM_001166693	chr4(.):87851153-88067206	0.4209
NM_024900	chr4(.):129725778-129790787	0.5101
NM_199320	chr4(.):129725778-129801379	0.4472
NM_002039	chr4(.):144252982-144400718	0.5796
NM_002199	chr4(.):185303875-185400726	2.8938
NM_031953	chr4(.):186126283-186290120	0.5054
NM_001013622	chr4(.):1636607-1690718	0.0562
NM_001174070	chr4(.):1636607-1690988	0.056
NM_001127266	chr4(.):1712678-1728084	2.1136
NM_006342	chr4(.):1718265-1751897	0.4236
NR_031688	chr4(.):9552788-9562937	0.085
NM_001775	chr4(.):15774930-15855706	0.1284
NM_017581	chr4(.):40332468-40361973	0.054
NM_001076	chr4(.):69398132-69439240	0.6136
NM_001077	chr4(.):69397902-69439245	0.6107
NM_001076	chr4(.):69507314-69541374	0.1354
NM_031889	chr4(.):71489460-71517536	0.0979
NM_144646	chr4(.):71516257-71537348	2.6486
NM_020368	chr4(.):71549195-71561268	1.2578
NM_014961	chr4(.):71582695-71664274	0.0807
NM_001130709	chr4(.):71565653-71660614	0.189
NM_017426	chr4(.):77030816-77074655	0.1372
NM_005506	chr4(.):77074893-77140035	0.7177
NM_020236	chr4(.):78778804-78878944	0.1737
NM_144645	chr4(.):87792357-87818575	0.088
NM_014395	chr4(.):100732980-100796346	0.475
NM_003998	chr4(.):103417485-103543459	0.283
NM_025212	chr4(.):105388342-105417467	2.3662
NM_017700	chr4(.):106468776-106557837	0.37
NM_152680	chr4(.):153542265-153606317	0.4361
NM_018409	chr4(.):186280031-186305152	0.3313
NM_181726	chr4(.):186312839-186326390	0.8257
NM_002372	chr5(.):109020155-109208429	0.5671
NM_001131005	chr5(.):88009057-88204922	0.7845
NM_002397	chr5(.):88009057-88184283	0.7646
NM_001193349	chr5(.):88009057-88124744	0.5415
NM_001131055	chr5(.):175080039-175118245	0.4259
NM_001040446	chr5(.):32222110-32318114	0.319
NM_024669	chr5(.):55390506-55534186	0.5623
NR_015436	chr5(.):87831596-87985620	0.4885
NM_152624	chr5(.):112307432-112361667	0.1984
NM_001077654	chr5(.):118599417-118735294	0.6131
NM_005460	chr5(.):121642819-121804794	0.1706
NM_001038702	chr5(.):130594701-130735382	0.4006
NM_003060	chr5(.):131700400-131736306	0.1872
NM_018924	chr5(.):140744961-140897546	0.1616
NM_018922	chr5(.):140724827-140897546	0.1485
NM_018915	chr5(.):140713353-140897546	0.1423
NM_018916	chr5(.):140718600-140897546	0.1452
NM_018912	chr5(.):140705251-140897546	0.1391
NM_003736	chr5(.):140762451-140897546	0.1725
NM_018923	chr5(.):140734702-140897546	0.155
NM_001079812	chr5(.):140889587-141003622	0.2722
NM_018920	chr5(.):140757466-140897546	0.1702
NM_018918	chr5(.):140738897-140897546	0.1577
NM_018917	chr5(.):140729767-140897546	0.1513
NM_018919	chr5(.):140748650-140897546	0.165
NM_001020825	chr5(.):142652495-142788254	0.4043
NM_001018076	chr5(.):142652495-142789045	0.4024
NM_001018075	chr5(.):142652495-142820077	0.3476
NM_015621	chr5(.):150555612-150608654	0.3858
NM_004045	chr5(.):151117382-151143210	0.9771
NM_198321	chr5(.):153565294-153805543	0.1647
NM_138379	chr5(.):156341292-156395266	0.6016
NM_005990	chr5(.):171464073-171620346	0.3695
NM_001167579	chr5(.):176806431-176822514	0.0686
NM_022455	chr5(.):176555832-176732214	0.2689
NM_172349	chr5(.):176555079-176732214	0.268
NM_002406	chr5(.):180212540-180235048	1.3721
NM_001114619	chr5(.):180212540-180235902	1.3796
NM_001114618	chr5(.):180212540-180241817	1.9286
NM_001114617	chr5(.):180212540-180242137	1.9083
NM_145265	chr5(.):199874-223297	0.7625
NM_001080478	chr5(.):186625-200468	2.0793
NM_004168	chr5(.):213355-261814	0.4397
NM_013232	chr5(.):266735-320089	0.2093
NM_001193376	chr5(.):1248286-1300162	0.0542
NM_030782	chr5(.):1312999-1350002	4.1907
NM_001145161	chr5(.):6443735-6501834	2.0506
NM_001171805	chr5(.):6709717-6762161	0.4268
NM_001171806	chr5(.):6741100-6762161	0.0728
NM_006713	chr5(.):32580604-32609185	2.1764
NM_002184	chr5(.):55225924-55295821	0.5056
NR_036243	chr5(.):86405695-86415771	0.576
NR_024384	chr5(.):87955262-87974146	3.5184
NR_024383	chr5(.):87955262-87979262	2.8192
NR_030741	chr5(.):87957670-87967757	0.5844
NM_005668	chr5(.):100137638-100243987	0.6617
NM_175052	chr5(.):100216014-100243970	1.931
NR_033175	chr5(.):109213882-109226200	0.0482
NM_005669	chr5(.):112207080-112263031	0.4824
NR_036052	chr5(.):118305280-118315362	0.0461
NM_014350	chr5(.):118686595-118735294	0.1437
NR_037500	chr5(.):131696181-131706291	0.3978
NM_002198	chr5(.):131812300-131831465	0.977
NM_001013717	chr5(.):131741672-131803059	3.3817
NM_000879	chr5(.):131872135-131884214	0.0481
NM_016480	chr5(.):138672518-138710409	0.1497
NM_194296	chr5(.):138727455-138744776	1.0165
NM_152686	chr5(.):138740891-138780214	0.547
NM_152685	chr5(.):138697884-138724039	0.3588
NM_001033112	chr5(.):138673133-138710409	0.1516
NM_001161546	chr5(.):138722634-138735885	2.5741
NM_016459	chr5(.):138718256-138730605	3.0831
NM_016463	chr5(.):139023300-139067680	1.5187
NM_001035235	chr5(.):139924652-139942678	0.3328
NM_133173	chr5(.):139932852-139949189	0.7645
NM_080670	chr5(.):139939419-139953683	0.6798
NM_003732	chr5(.):139922250-139934163	0.1134
NM_032088	chr5(.):140766482-140897546	0.176
NM_032406	chr5(.):140859740-140872356	0.0414
NM_032407	chr5(.):140863807-140876444	0.0418
NM_018925	chr5(.):140772694-140897546	0.1822
NM_032092	chr5(.):140795536-140897546	0.2118
NM_003735	chr5(.):140805157-140897546	0.224
NM_018921	chr5(.):140777519-140897546	0.1883
NM_018929	chr5(.):140863807-140897546	0.5091
NM_018913	chr5(.):140787742-140897546	0.201
NM_002588	chr5(.):140850568-140897546	0.3928
NM_018926	chr5(.):140782769-140897546	0.1949
NM_018928	chr5(.):140859740-140897546	0.4589
NM_018927	chr5(.):140792281-140897546	0.2078
NM_183401	chr5(.):141343732-141373754	0.5432
NM_005471	chr5(.):141375233-141397620	0.9492
NM_183400	chr5(.):141343621-141373754	0.5413
NM_016580	chr5(.):141319529-141343627	0.1944
NM_183399	chr5(.):141341436-141373754	0.5086
NM_000024	chr5(.):148201155-148213197	2.4303
NM_006058	chr5(.):150404505-150465997	0.4134
NM_001155	chr5(.):150475266-150542443	0.7441
NM_001193544	chr5(.):150475266-150526216	0.5917
NM_000405	chr5(.):150627612-150654953	0.3723
NM_181774	chr5(.):150650925-150688334	0.0458
NM_005754	chr5(.):151146475-151189915	0.5291
NR_028472	chr5(.):156346099-156357013	0.5453
NM_001171183	chr5(.):171616175-171635458	0.0565
NM_030627	chr5(.):173310330-173392313	0.9279
NM_022304	chr5(.):175103463-175116558	0.0633
NM_001031677	chr5(.):176723198-176735744	2.2869
NM_006480	chr5(.):176779843-176804599	0.3911
NM_006816	chr5(.):176753562-176783885	0.365
NM_031300	chr5(.):176729205-176744292	2.0497
NM_001142935	chr5(.):176727500-176744292	2.4263
NM_013237	chr5(.):176725834-176738950	2.4158
NM_002082	chr5(.):176848686-176874850	0.8485
NM_030567	chr5(.):176868795-176888287	0.3088
NM_000505	chr5(.):176824138-176841577	0.5527
NM_080881	chr5(.):176878613-176904871	0.1465
NM_004395	chr5(.):176878613-176905694	0.1442
NM_001004105	chr5(.):176848686-176873354	0.8443
NM_001174102	chr5(.):176870325-176888283	0.3246
NM_001029886	chr5(.):176822107-176832637	0.2066
NR_027183	chr5(.):180251958-180267726	1.5009
NM_152283	chr5(.):180269610-180293286	0.4391
NM_206880	chr5(.):180576942-180587890	0.1395
NM_033342	chr5(.):180625119-180637177	0.1932
NR_002592	chr5(.):180663817-180673889	1.4507
NM_203297	chr5(.):180615923-180632930	0.4376
NM_203296	chr5(.):180615923-180636340	0.455
NM_033549	chr5(.):180645305-180667808	0.6888
NR_027908	chr6(.):33548882-33566115	0.3113
NR_028361	chr6(.):33546475-33561803	0.7559
NM_181356	chr6(.):44791469-45350670	0.0688
NM_003599	chr6(.):44792449-45350575	0.0688
NM_012288	chr6(.):52357199-52446862	2.0485
NM_007124	chr6(.):144607872-145179170	0.0496
NM_000876	chr6(.):160385130-160532583	0.1758
NM_001195286	chr6(.):386738-416443	1.2142
NM_001168344	chr6(.):7102829-7257213	0.4008
NM_001003699	chr6(.):7103085-7257213	0.4014
NM_001718	chr6(.):7722010-7886961	0.1495
NR_037616	chr6(.):7876482-8069647	1.8883
NM_004973	chr6(.):15241526-15527253	0.1251
NM_001949	chr6(.):20397136-20498945	0.2252
NM_001080480	chr6(.):20095934-20217670	0.2621
NM_001173977	chr6(.):25274655-25625758	0.6463
NM_014641	chr6(.):30662583-30690458	1.0366
NM_172166	chr6(.):31702724-31735455	1.4876
NM_177435	chr6(.):35305334-35398173	0.0774
NM_003427	chr6(.):35222509-35268760	0.3514
NM_004348	chr6(.):45384913-45523819	0.5477
NM_001024630	chr6(.):45291053-45523819	0.3846
NM_001123226	chr6(.):74166453-74216179	0.4647
NM_016021	chr6(.):90031343-90067619	2.0088
NM_001455	chr6(.):108877068-109010971	1.8241
NM_201559	chr6(.):108876025-109010971	1.8105
NM_032131	chr6(.):109164618-109300352	0.6066
NM_173674	chr6(.):117798819-117896020	0.5469
NM_001130173	chr6(.):135497452-135545311	0.2925
NM_153235	chr6(.):139556198-139618208	0.5682
NM_006734	chr6(.):143067603-143271338	0.3221
NM_024630	chr6(.):157797556-158099977	0.3058
NM_020185	chr6(.):287100-356355	3.499
NM_001145549	chr6(.):7876482-7915310	6.1329
NM_030810	chr6(.):7876482-7916047	6.0439
NM_032744	chr6(.):11708887-11784280	0.5309
NM_005319	chr6(.):26050967-26061699	2.5093
NM_003537	chr6(.):26026816-26037288	2.4084
NM_003544	chr6(.):26022123-26032480	1.5755
NM_021062	chr6(.):26038454-26048885	2.3585
NM_003531	chr6(.):26040638-26051097	2.35
NM_005325	chr6(.):26012259-26023040	1.013
NM_003538	chr6(.):26016906-26027278	1.6526
NM_003513	chr6(.):26028319-26038796	1.8648
NM_003529	chr6(.):26015717-26026186	1.1518
NM_021065	chr6(.):26194011-26204471	3.7964
NM_003530	chr6(.):26192011-26204464	3.1975
NM_138720	chr6(.):26153348-26176576	1.5153
NM_003523	chr6(.):26179023-26189458	0.8523
NM_003539	chr6(.):26183937-26194304	0.9606
NM_003545	chr6(.):26199872-26210249	2.1644
NM_005321	chr6(.):26151558-26162343	1.9922
NM_003522	chr6(.):26194786-26205216	4.3386
NM_003518	chr6(.):26211427-26221872	1.3309
NM_021052	chr6(.):26212147-26222711	1.3179
NM_003532	chr6(.):26220382-26230844	0.7857
NM_003524	chr6(.):26246878-26257303	3.0193
NM_003547	chr6(.):26241838-26252205	2.6729
NM_003540	chr6(.):26235653-26246021	0.1127
NM_021018	chr6(.):26245369-26255835	2.9906
NM_005320	chr6(.):26229439-26240216	1.3992
NM_001145008	chr6(.):26397464-26420444	0.2471
NM_001197240	chr6(.):26378328-26400100	0.4866
NM_001197247	chr6(.):26360397-26383540	2.3321
NM_001197238	chr6(.):26378323-26400100	0.4865
NM_007047	chr6(.):26360397-26383548	2.3341
NM_001197237	chr6(.):26378438-26400100	0.4866
NM_001197248	chr6(.):26360469-26383540	2.3043
NM_001197246	chr6(.):26363405-26383540	0.7299
NM_021064	chr6(.):27095816-27106314	2.8548
NM_080593	chr6(.):27101071-27119637	1.9684
NM_080596	chr6(.):27109907-27120346	1.5217
NR_036096	chr6(.):27110404-27120467	1.5741
NM_021058	chr6(.):27095094-27105575	2.8581
NM_003495	chr6(.):27102087-27112457	1.2621
NM_021066	chr6(.):27777079-27787518	1.8368
NM_003536	chr6(.):27772841-27783314	2.7001
NM_003509	chr6(.):27770976-27781445	1.8333
NM_003519	chr6(.):27770256-27780709	1.7932
NM_003521	chr6(.):27777821-27788267	1.736
NM_003535	chr6(.):27853092-27863570	3.3701
NM_003527	chr6(.):27856202-27866669	3.4218
NM_003520	chr6(.):27801439-27811888	3.2194
NM_003511	chr6(.):27828106-27838576	1.1943
NM_003533	chr6(.):27834622-27845099	0.4581
NM_003510	chr6(.):27800657-27811117	3.2174
NM_003541	chr6(.):27793951-27804305	0.9679
NM_005322	chr6(.):27829569-27840359	1.2257
NM_033057	chr6(.):27873962-27885174	0.0441
NM_021968	chr6(.):27786902-27797258	1.0039
NM_003514	chr6(.):27855476-27865963	3.4163
NM_003546	chr6(.):27835925-27846289	0.1632
NM_003587	chr6(.):30615895-30645830	0.1433
NM_001161376	chr6(.):30609815-30625987	0.5266
NM_133471	chr6(.):30639165-30660672	1.8378
NM_001134870	chr6(.):30639165-30660093	1.888
NM_007243	chr6(.):30650825-30663769	2.1031
NM_005803	chr6(.):30690510-30715453	0.3103
NM_003897	chr6(.):30705975-30717327	0.4097
NM_178014	chr6(.):30683156-30698195	1.914
NM_007109	chr6(.):31121302-31136992	0.4909
NM_001173531	chr6(.):31127113-31139615	0.2062
NR_026791	chr6(.):31160536-31176745	1.8821
NM_019052	chr6(.):31105215-31131015	0.3065
NM_001105563	chr6(.):31105215-31130566	0.3095
NR_026816	chr6(.):31136511-31150676	0.102
NM_002701	chr6(.):31127113-31143451	0.1707
NM_014069	chr6(.):31100310-31112127	0.0861
NM_021246	chr6(.):31678132-31690581	0.0662
NM_138275	chr6(.):31686160-31697851	0.7684
NR_033488	chr6(.):31649725-31675850	0.3217
NM_013974	chr6(.):31689816-31703039	1.2314
NM_025262	chr6(.):31639460-31653150	0.1898
NM_001288	chr6(.):31693357-31709341	3.7816
NM_001003693	chr6(.):31669683-31683372	0.5337
NM_021160	chr6(.):31649725-31676137	0.3185
NR_024541	chr6(.):31674752-31686842	0.0569
NM_025261	chr6(.):31681424-31694510	0.0711
NM_001039651	chr6(.):31725772-31737624	0.112
NM_025258	chr6(.):31728370-31750108	0.5654
NR_002742	chr6(.):31799852-31809916	1.2984
NM_000434	chr6(.):31821828-31835709	0.44
NM_021177	chr6(.):31760173-31779743	1.0157
NR_002745	chr6(.):31798039-31808103	1.3907
NM_001178045	chr6(.):31825969-31850448	0.2839
NM_001040438	chr6(.):31797692-31812541	1.0007
NM_005345	chr6(.):31778290-31790719	1.508
NM_005527	chr6(.):31772395-31787835	0.5226
NM_001178044	chr6(.):31825969-31851823	0.2731
NM_006295	chr6(.):31740296-31768712	1.2655
NM_005346	chr6(.):31790511-31803031	1.9927
NM_022107	chr6(.):32153542-32168300	1.3007
NM_138717	chr6(.):32116300-32136452	0.088
NM_001136	chr6(.):32143745-32157023	0.7665
NM_004557	chr6(.):32157619-32196844	0.4799
NM_032741	chr6(.):32130982-32150888	0.5465
NM_002586	chr6(.):32147509-32162963	0.7206
NM_006913	chr6(.):32141161-32153570	0.8594
NR_003129	chr6(.):32141231-32153567	0.8639
NM_030651	chr6(.):32111139-32124720	0.0949
NM_005155	chr6(.):32116621-32136452	0.0872
NM_006411	chr6(.):32130982-32148916	0.5983
NR_037169	chr6(.):32115578-32127142	0.1015
NM_030652	chr6(.):32127404-32141062	0.0579
NM_006120	chr6(.):32911390-32925899	0.2856
NM_002119	chr6(.):32966959-32982389	0.0656
NM_002118	chr6(.):32897405-32913847	0.2792
NM_005104	chr6(.):32931436-32954282	3.4148
NM_001113182	chr6(.):32933664-32954282	3.777
NM_001199455	chr6(.):32934371-32954282	3.9064
NM_001199456	chr6(.):32935860-32954282	4.1087
NM_001164267	chr6(.):33241879-33262304	0.2459
NM_022551	chr6(.):33234851-33249281	0.8573
NM_172209	chr6(.):33262471-33287164	1.3261
NM_004761	chr6(.):33254430-33272176	0.7698
NM_172208	chr6(.):33266409-33287164	1.5229
NM_003782	chr6(.):33239916-33251602	0.2942
NR_024517	chr6(.):33281334-33295793	1.7604
NM_014260	chr6(.):33252377-33263711	0.3434
NM_005453	chr6(.):33277181-33290512	1.7863
NM_001145338	chr6(.):33277181-33290719	1.8258
NM_022553	chr6(.):33213048-33244662	0.6003
NM_001185181	chr6(.):33252411-33263709	0.3442
NR_001444	chr6(.):33327513-33339139	0.0621
NM_001188	chr6(.):33535322-33553070	1.3299
NM_002224	chr6(.):33584155-33669348	0.1883
NM_022047	chr6(.):35260594-35294548	0.6082
NR_037152	chr6(.):36639236-36660116	0.7478
NM_078467	chr6(.):36639266-36660116	0.7488
NR_037150	chr6(.):36639313-36660116	0.7504
NM_000389	chr6(.):36641455-36660116	0.8267
NR_037151	chr6(.):36641486-36660116	0.8281
NM_002648	chr6(.):37132921-37148204	1.3887
NM_000322	chr6(.):42659332-42695358	0.0991
NM_003192	chr6(.):42707233-42718884	0.8913
NR_037141	chr6(.):42690313-42700932	0.1864
NM_015349	chr6(.):42783793-42841296	0.0747
NM_001078177	chr6(.):44186362-44206888	0.6123
NM_178148	chr6(.):44216837-44230283	0.6453
NM_001078174	chr6(.):44182241-44206888	0.5334
NM_020745	chr6(.):44261462-44286063	0.1667
NM_182539	chr6(.):44242896-44270458	0.0598
NM_001137560	chr6(.):44233479-44252182	0.0776
NM_001078175	chr6(.):44186295-44206888	0.6121
NM_004556	chr6(.):44220902-44238525	1.5847
NM_007355	chr6(.):44209848-44226614	1.1677
NM_014051	chr6(.):52530883-52556385	0.5435
NR_024403	chr6(.):52524198-52538951	1.7582
NM_001402	chr6(.):74220472-74235755	2.4647
NM_001159676	chr6(.):86312501-86356169	0.5284
NM_001159677	chr6(.):86312501-86358043	0.5098
NM_001159674	chr6(.):86312501-86357608	0.5135
NM_001159673	chr6(.):86312501-86357640	0.5132
NR_003044	chr6(.):86382306-86392377	1.2304
NR_003038	chr6(.):86381724-86393451	1.0787
NR_002743	chr6(.):86382011-86392086	1.2382
NM_002043	chr6(.):89962238-90029967	0.3084
NM_021244	chr6(.):90069334-90126995	0.5357
NM_182907	chr6(.):106541814-106562811	4.3861
NM_001198	chr6(.):106529194-106562814	4.6481
NM_020399	chr6(.):117876432-117928705	0.2707
NM_001145207	chr6(.):135351994-135381036	0.2736
NM_006620	chr6(.):135276516-135381036	0.4753
NR_037435	chr6(.):135295475-135305570	0.0594
NM_006290	chr6(.):138183580-138209449	2.1437
NM_006079	chr6(.):139688396-139700785	2.1763
NM_001168389	chr6(.):139688396-139700350	2.2497
NM_001168388	chr6(.):139688396-139700499	2.2234
NR_037463	chr6(.):157945163-157955232	0.0508
NM_001259	chr7(.):92229234-92468231	0.348
NM_001145306	chr7(.):92229234-92470941	0.3443
NM_001029835	chr7(.):45062232-45121069	0.5277
NM_001167935	chr7(.):45034786-45121069	0.6188
NR_030770	chr7(.):45034344-45121069	0.6435
NM_030796	chr7(.):55533305-55645200	2.2652
NM_012301	chr7(.):77641373-79087890	0.1134
NM_001164458	chr7(.):149939300-150025758	0.2571
NM_001136020	chr7(.):8148403-8306780	0.2443
NM_022307	chr7(.):8147814-8306682	0.2436
NM_004968	chr7(.):8147814-8307185	0.243
NM_182762	chr7(.):20169278-20262013	0.6892
NR_036554	chr7(.):29720687-29787019	0.2668
NM_014800	chr7(.):36888960-37493511	0.1279
NM_002541	chr7(.):44641120-44753669	0.5044
NM_001003941	chr7(.):44641120-44721195	0.6797
NM_022748	chr7(.):47309751-47584199	0.346
NM_006060	chr7(.):50339377-50477798	0.3548
NM_012395	chr7(.):90333711-90844904	0.2511
NM_017621	chr7(.):102091666-102110321	0.6997
NM_014705	chr7(.):111361163-111851462	0.1431
NM_024913	chr7(.):120623750-120942498	0.1011
NM_001105533	chr7(.):120624444-120906972	0.1005
NM_001098627	chr7(.):128575771-128595088	2.6446
NM_001098630	chr7(.):128572993-128595088	2.4093
NM_032643	chr7(.):128573270-128595088	2.4082
NM_178563	chr7(.):134666258-134825530	0.2057
NM_194071	chr7(.):137554724-137691846	0.2965
NM_173680	chr7(.):150071405-150100719	3.4232
NM_003751	chr7(.):2389473-2425377	1.0764
NM_018641	chr7(.):2438258-2479216	0.678
NM_207342	chr7(.):22454062-22544901	0.1988
NM_001164460	chr7(.):22473037-22544901	0.2345
NR_029597	chr7(.):25984538-25994606	2.0202
NR_036482	chr7(.):29719769-29732859	1.2031
NR_024278	chr7(.):29680537-29729754	0.7912
NR_027347	chr7(.):29719387-29730437	1.4181
NM_019082	chr7(.):44600402-44619137	0.2864
NM_182547	chr7(.):44613761-44626827	0.9209
NR_003697	chr7(.):45017626-45031259	0.2909
NR_002952	chr7(.):45019976-45030109	0.3625
NM_033054	chr7(.):44997259-45023704	0.101
NM_001163636	chr7(.):74067029-74180022	0.2196
NM_017439	chr7(.):76935067-77050717	0.3109
NM_032831	chr7(.):102068995-102102268	3.3489
NM_024653	chr7(.):102031803-102072129	2.2447
NM_006234	chr7(.):102108547-102124381	0.4207
NM_152892	chr7(.):102100389-102118612	0.468
NR_027374	chr7(.):104530074-104572092	0.2887
NM_002649	chr7(.):106500923-106552592	0.9311
NM_001166346	chr7(.):114557208-114568720	2.4712
NM_199072	chr7(.):114557208-114664970	0.9155
NM_019071	chr7(.):120585816-120620711	0.3986
NM_001024613	chr7(.):121936447-121949565	0.9775
NR_036484	chr7(.):121938711-121955131	1.7167
NM_018396	chr7(.):128111782-128147978	0.7931
NM_199349	chr7(.):128525000-128555773	0.1136
NM_013400	chr7(.):150060878-150076133	5.7077
NM_014374	chr7(.):150063257-150076133	6.6885
NM_001142928	chr7(.):150015295-150040245	0.6619
NM_002889	chr7(.):150030406-150043763	0.079
NM_138434	chr7(.):150021937-150034811	0.1053
NR_027237	chr7(.):150097839-150114558	4.224
NM_175571	chr7(.):150142961-150181483	0.081
NR_034033	chr7(.):150125741-150150228	1.5975
NM_033015	chr7(.):150768707-150782951	0.8781
NM_004769	chr7(.):150740604-150754843	0.1431
NM_031434	chr7(.):150773171-150785413	1.3714
NM_004935	chr7(.):150745898-150760052	1.0855
NM_031946	chr7(.):150778825-150846523	0.2076
NM_001136044	chr7(.):150773171-150785620	1.3545
NM_003040	chr7(.):150751656-150778614	0.9013
NM_001042535	chr7(.):150778825-150825725	0.2642
NM_003844	chr8(.):23043969-23087680	0.4295
NM_004103	chr8(.):27163998-27321903	0.8265
NM_173176	chr8(.):27178053-27321903	0.8608
NM_173175	chr8(.):27178080-27321903	0.8609
NM_021623	chr8(.):38753752-38836430	1.0751
NM_001024678	chr8(.):145742760-145757416	0.6806
NM_001001795	chr8(.):145746602-145759458	0.5322
NM_001386	chr8(.):26430420-26520693	0.2886
NM_001197293	chr8(.):26366708-26520693	0.2693
NM_006228	chr8(.):28169648-28205868	0.7036
NM_001010906	chr8(.):27874480-27946388	0.6398
NM_023034	chr8(.):38127560-38244790	0.2826
NR_027638	chr8(.):38849504-38967779	0.1049
NM_172060	chr8(.):72104667-72273979	0.2263
NM_000503	chr8(.):72104667-72279467	0.2821
NM_005079	chr8(.):80942104-81088836	0.6312
NM_001135733	chr8(.):95933199-95966615	0.7694
NM_024094	chr8(.):120841180-120873170	0.2501
NM_022783	chr8(.):120880899-121068157	0.8982
NM_001145088	chr8(.):124079919-124169392	0.1215
NM_058229	chr8(.):124510357-124558446	0.2961
NM_148177	chr8(.):124510357-124549383	0.2262
NM_173685	chr8(.):126099082-126384367	0.3367
NM_003033	chr8(.):134462090-134589183	0.736
NM_001134374	chr8(.):145081581-145107015	0.0665
NM_003970	chr8(.):1988157-2098380	1.6334
NM_005605	chr8(.):22293595-22403637	0.2631
NM_152272	chr8(.):23096149-23124512	0.3415
NR_033928	chr8(.):23077733-23093439	0.655
NM_171982	chr8(.):27137403-27173834	0.2147
NM_018091	chr8(.):27945583-28053669	0.1014
NM_018660	chr8(.):28198101-28248977	0.4877
NM_144652	chr8(.):38239019-38271061	0.5395
NM_017778	chr8(.):38168934-38244790	0.3894
NR_003129	chr8(.):38452692-38463775	0.053
NM_001024381	chr8(.):38841326-38859041	0.3642
NM_153692	chr8(.):38826667-38851181	0.0571
NR_034003	chr8(.):61873679-61885307	0.0536
NM_057749	chr8(.):95887452-95912482	0.2571
NM_152416	chr8(.):96032220-96075938	0.0956
NM_024410	chr8(.):103558847-103578245	0.043
NM_001032282	chr8(.):103656004-103671168	0.7788
NM_005655	chr8(.):103656004-103672983	0.7007
NM_148174	chr8(.):103833535-103881397	0.1733
NM_024295	chr8(.):124020567-124059648	0.4594
NM_025195	chr8(.):126437562-126455644	1.3798
NM_201378	chr8(.):144984320-145052697	0.5926
NM_032789	chr8(.):145046319-145065635	0.7899
NM_000445	chr8(.):144984320-145055913	0.5964
NM_201381	chr8(.):144984320-145023905	0.7515
NM_201382	chr8(.):144984320-145023110	0.7596
NM_201383	chr8(.):144984320-145021692	0.7674
NM_201379	chr8(.):144984320-145033088	0.6977
NM_001009184	chr8(.):145059225-145072583	0.6017
NM_201384	chr8(.):144984320-145018758	0.8263
NR_030383	chr8(.):145014358-145024447	1.087
NM_201380	chr8(.):144984320-145030044	0.7398
NM_001129888	chr8(.):145684199-145696031	0.4202
NM_183057	chr8(.):145643999-145658927	0.7727
NM_032687	chr8(.):145684199-145695849	0.4267
NM_017767	chr8(.):145632797-145646917	0.4755
NM_003923	chr8(.):145694114-145706718	0.3167
NM_032902	chr8(.):145717108-145732504	0.0702
NM_138496	chr8(.):145670314-145695418	0.2482
NM_005309	chr8(.):145724464-145737555	1.1802
NM_130849	chr8(.):145632797-145647273	0.4645
NM_145754	chr8(.):145686737-145704499	0.4533
NM_138431	chr8(.):145729551-145741589	1.3012
NM_004260	chr8(.):145731666-145748210	1.41
NM_013432	chr8(.):145649162-145674812	0.6934
