2024-07-16 17:06:28 INFO	Starting bamliquidator_batch 1.4.0 with args {'bin_size': 100000, 'regions_file': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM2.H3K27ac_ROSE/MM2_SuperStretchEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000.gff', 'output_directory': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM2.H3K27ac_ROSE/MM2_SuperStretchEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000_MM2.jin.bam', 'counts_file': None, 'flatten': False, 'extension': 200, 'sense': '.', 'match_bamToGFF': True, 'region_format': None, 'skip_plot': False, 'black_list': ['chrUn', '_random', 'Zv9_', '_hap'], 'quiet': False, 'number_of_threads': 0, 'xml_timings': False, 'bam_file_path': '/data/projects/MM_TRN/bam_files_jin/MM2.jin.bam'}
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1877: bam file key 1 chr6_qbl_hap6 NM_007243 1943758 -> 1956702 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1878: bam file key 1 chr6_qbl_hap6 NM_014046 1873392 -> 1892081 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1879: bam file key 1 chr6_qbl_hap6 NM_001031722 1882569 -> 1912505 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1880: bam file key 1 chr6_qbl_hap6 NM_178014 1976087 -> 1991127 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1881: bam file key 1 chr6_qbl_hap6 NM_005514 2610164 -> 2623505 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1882: bam file key 1 chr6_qbl_hap6 NM_000247 2659816 -> 2681634 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1883: bam file key 1 chr6_qbl_hap6 NR_036523 2656006 -> 2681580 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1884: bam file key 1 chr6_qbl_hap6 NR_036524 2656918 -> 2681634 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1885: bam file key 1 chr6_qbl_hap6 NM_001288 2986987 -> 3002979 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1886: bam file key 1 chr6_qbl_hap6 NM_021246 2971771 -> 2984214 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1887: bam file key 1 chr6_qbl_hap6 NM_001003693 2963319 -> 2977009 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1888: bam file key 1 chr6_qbl_hap6 NM_021160 2943368 -> 2969788 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1889: bam file key 1 chr6_qbl_hap6 NM_013974 2983446 -> 2996669 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1890: bam file key 1 chr6_qbl_hap6 NR_024541 2968391 -> 2980481 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1891: bam file key 1 chr6_qbl_hap6 NM_138275 2979790 -> 2991481 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1892: bam file key 1 chr6_qbl_hap6 NR_033488 2943368 -> 2969501 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1893: bam file key 1 chr6_qbl_hap6 NM_025261 2975057 -> 2988143 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1894: bam file key 1 chr6_qbl_hap6 NM_138717 3377313 -> 3397472 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1895: bam file key 1 chr6_qbl_hap6 NM_030652 3388424 -> 3402082 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1896: bam file key 1 chr6_qbl_hap6 NM_005155 3377634 -> 3397472 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1897: bam file key 1 chr6_qbl_hap6 NM_030651 3372155 -> 3385736 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1898: bam file key 1 chr6_qbl_hap6 NM_032741 3392002 -> 3411908 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1899: bam file key 1 chr6_qbl_hap6 NM_006411 3392002 -> 3409936 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1900: bam file key 1 chr6_qbl_hap6 NR_037169 3376592 -> 3388155 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1901: bam file key 1 chr6_qbl_hap6 NM_001136 3404765 -> 3418043 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1902: bam file key 1 chr6_qbl_hap6 NM_002586 3408529 -> 3423981 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1903: bam file key 1 chr6_qbl_hap6 NM_004557 3418637 -> 3457865 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1904: bam file key 1 chr6_qbl_hap6 NM_022107 3414560 -> 3429318 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1905: bam file key 1 chr6_qbl_hap6 NM_005104 4163580 -> 4186419 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1906: bam file key 1 chr6_qbl_hap6 NM_002118 4129532 -> 4145973 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1907: bam file key 1 chr6_qbl_hap6 NM_006120 4143516 -> 4158028 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1908: bam file key 1 chr6_qbl_hap6 NM_001113182 4165808 -> 4186419 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1909: bam file key 1 chr6_qbl_hap6 NM_001199455 4166515 -> 4186419 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1910: bam file key 1 chr6_qbl_hap6 NM_001199456 4168004 -> 4186419 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1911: bam file key 1 chr6_qbl_hap6 NM_002119 4199052 -> 4214482 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1912: bam file key 1 chr6_mann_hap4 NM_001161376 1957887 -> 1974054 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1913: bam file key 1 chr6_mann_hap4 NR_001318 1155982 -> 1169597 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1914: bam file key 1 chr6_mann_hap4 NR_028032 1236472 -> 1249756 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1915: bam file key 1 chr6_mann_hap4 NR_001317 1181622 -> 1192678 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1916: bam file key 1 chr6_mann_hap4 NM_002116 1197693 -> 1211062 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1917: bam file key 1 chr6_mann_hap4 NR_033823 1937684 -> 1967670 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1918: bam file key 1 chr6_mann_hap4 NM_001031722 1937734 -> 1967670 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1919: bam file key 1 chr6_mann_hap4 NM_014046 1928557 -> 1947246 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1920: bam file key 1 chr6_mann_hap4 NR_030615 1895180 -> 1905266 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1921: bam file key 1 chr6_mann_hap4 NM_002714 1911253 -> 1938092 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1922: bam file key 1 chr6_mann_hap4 NM_001090 1882241 -> 1912381 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1923: bam file key 1 chr6_mann_hap4 NM_007243 1998921 -> 2011865 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1924: bam file key 1 chr6_mann_hap4 NM_001134870 1987261 -> 2008189 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1925: bam file key 1 chr6_mann_hap4 NM_014641 2010678 -> 2038552 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1926: bam file key 1 chr6_mann_hap4 NM_178014 2031250 -> 2046289 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1927: bam file key 1 chr6_mann_hap4 NM_003587 1963962 -> 1993926 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1928: bam file key 1 chr6_mann_hap4 NM_133471 1987261 -> 2008768 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1929: bam file key 1 chr6_mann_hap4 NM_000247 2712804 -> 2734520 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1930: bam file key 1 chr6_mann_hap4 NR_036523 2708996 -> 2734466 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1931: bam file key 1 chr6_mann_hap4 NM_005514 2663103 -> 2676444 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1932: bam file key 1 chr6_mann_hap4 NR_036524 2709908 -> 2734520 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1933: bam file key 1 chr6_mann_hap4 NM_021160 2992615 -> 3019028 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1934: bam file key 1 chr6_mann_hap4 NR_033488 2992615 -> 3018741 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1935: bam file key 1 chr6_mann_hap4 NM_021246 3021025 -> 3033470 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1936: bam file key 1 chr6_mann_hap4 NM_001288 3036247 -> 3052235 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1937: bam file key 1 chr6_mann_hap4 NM_172166 3045614 -> 3063094 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1938: bam file key 1 chr6_mann_hap4 NM_013974 3032706 -> 3045929 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1939: bam file key 1 chr6_mann_hap4 NR_024541 3017645 -> 3029735 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1940: bam file key 1 chr6_mann_hap4 NM_138275 3029049 -> 3040741 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1941: bam file key 1 chr6_mann_hap4 NM_001003693 3012575 -> 3026267 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1942: bam file key 1 chr6_mann_hap4 NM_025261 3024313 -> 3037399 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1943: bam file key 1 chr6_mann_hap4 NM_138717 3459144 -> 3479279 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1944: bam file key 1 chr6_mann_hap4 NM_004557 3500440 -> 3539689 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1945: bam file key 1 chr6_mann_hap4 NM_002586 3490333 -> 3505784 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1946: bam file key 1 chr6_mann_hap4 NM_030651 3453983 -> 3467564 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1947: bam file key 1 chr6_mann_hap4 NM_032741 3473806 -> 3493712 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1948: bam file key 1 chr6_mann_hap4 NM_005155 3459465 -> 3479279 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1949: bam file key 1 chr6_mann_hap4 NM_022107 3496363 -> 3511121 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1950: bam file key 1 chr6_mann_hap4 NM_001136 3486569 -> 3499847 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1951: bam file key 1 chr6_mann_hap4 NM_006913 3483985 -> 3496394 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1952: bam file key 1 chr6_mann_hap4 NR_003129 3484055 -> 3496391 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1953: bam file key 1 chr6_mann_hap4 NM_030652 3470231 -> 3483886 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1954: bam file key 1 chr6_mann_hap4 NM_006411 3473806 -> 3491740 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1955: bam file key 1 chr6_mann_hap4 NR_037169 3458422 -> 3469986 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1956: bam file key 1 chr6_mann_hap4 NM_002119 4424150 -> 4439580 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1957: bam file key 1 chr6_mann_hap4 NM_002118 4354616 -> 4371058 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1958: bam file key 1 chr6_mann_hap4 NM_006120 4368601 -> 4383111 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1959: bam file key 1 chr6_mann_hap4 NM_005104 4388663 -> 4411503 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1960: bam file key 1 chr6_mann_hap4 NM_001113182 4390891 -> 4411503 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1961: bam file key 1 chr6_mann_hap4 NM_001199455 4391598 -> 4411503 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1962: bam file key 1 chr6_mann_hap4 NM_001199456 4393087 -> 4411503 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1963: bam file key 1 chr6_ssto_hap7 NM_003587 1948167 -> 1978134 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1964: bam file key 1 chr6_ssto_hap7 NM_021246 3008949 -> 3021398 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1965: bam file key 1 chr6_ssto_hap7 NM_004557 3505345 -> 3544573 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1966: bam file key 1 chr6_ssto_hap7 NM_002119 4447675 -> 4463104 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1967: bam file key 1 chr6_ssto_hap7 NR_001317 1218622 -> 1229684 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1968: bam file key 1 chr6_ssto_hap7 NM_002116 1234643 -> 1248012 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1969: bam file key 1 chr6_ssto_hap7 NR_001318 1193049 -> 1206663 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1970: bam file key 1 chr6_ssto_hap7 NR_028032 1267215 -> 1280499 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1971: bam file key 1 chr6_ssto_hap7 NM_001161376 1942095 -> 1958259 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1972: bam file key 1 chr6_ssto_hap7 NR_030615 1879390 -> 1889476 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1973: bam file key 1 chr6_ssto_hap7 NM_001090 1866447 -> 1896586 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1974: bam file key 1 chr6_ssto_hap7 NM_014046 1912764 -> 1931453 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1975: bam file key 1 chr6_ssto_hap7 NM_002714 1895460 -> 1922299 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1976: bam file key 1 chr6_ssto_hap7 NR_033823 1921891 -> 1951878 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1977: bam file key 1 chr6_ssto_hap7 NM_001031722 1921941 -> 1951878 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1978: bam file key 1 chr6_ssto_hap7 NM_001134870 1971469 -> 1984473 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1979: bam file key 1 chr6_ssto_hap7 NM_014641 1994890 -> 2022765 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1980: bam file key 1 chr6_ssto_hap7 NM_178014 2015463 -> 2030502 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1981: bam file key 1 chr6_ssto_hap7 NM_005514 2650407 -> 2663748 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1982: bam file key 1 chr6_ssto_hap7 NM_000247 2700167 -> 2721888 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1983: bam file key 1 chr6_ssto_hap7 NR_036523 2696358 -> 2721834 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1984: bam file key 1 chr6_ssto_hap7 NR_036524 2697270 -> 2721888 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1985: bam file key 1 chr6_ssto_hap7 NM_021160 2980531 -> 3006955 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1986: bam file key 1 chr6_ssto_hap7 NR_024541 3005569 -> 3017659 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1987: bam file key 1 chr6_ssto_hap7 NM_001003693 3000496 -> 3014187 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1988: bam file key 1 chr6_ssto_hap7 NR_033488 2980531 -> 3006668 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1989: bam file key 1 chr6_ssto_hap7 NM_138275 3016977 -> 3028668 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1990: bam file key 1 chr6_ssto_hap7 NM_013974 3020633 -> 3033856 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1991: bam file key 1 chr6_ssto_hap7 NM_172166 3033542 -> 3066268 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1992: bam file key 1 chr6_ssto_hap7 NM_001039651 3056585 -> 3068437 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1993: bam file key 1 chr6_ssto_hap7 NM_025261 3012241 -> 3025327 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1994: bam file key 1 chr6_ssto_hap7 NM_025258 3059183 -> 3080920 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1995: bam file key 1 chr6_ssto_hap7 NM_001288 3024174 -> 3040164 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1996: bam file key 1 chr6_ssto_hap7 NM_001136 3491473 -> 3504751 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1997: bam file key 1 chr6_ssto_hap7 NM_006411 3478710 -> 3496644 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1998: bam file key 1 chr6_ssto_hap7 NM_030652 3475131 -> 3488790 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 1999: bam file key 1 chr6_ssto_hap7 NM_005155 3464346 -> 3484179 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2000: bam file key 1 chr6_ssto_hap7 NM_006913 3488889 -> 3501298 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2001: bam file key 1 chr6_ssto_hap7 NM_030651 3458864 -> 3472445 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2002: bam file key 1 chr6_ssto_hap7 NR_003129 3488959 -> 3501295 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2003: bam file key 1 chr6_ssto_hap7 NM_138717 3464025 -> 3484179 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2004: bam file key 1 chr6_ssto_hap7 NM_022107 3501268 -> 3516026 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2005: bam file key 1 chr6_ssto_hap7 NM_032741 3478710 -> 3498616 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2006: bam file key 1 chr6_ssto_hap7 NM_002586 3495237 -> 3510689 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2007: bam file key 1 chr6_ssto_hap7 NR_037169 3463303 -> 3474867 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2008: bam file key 1 chr6_ssto_hap7 NM_002118 4328159 -> 4344601 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2009: bam file key 1 chr6_ssto_hap7 NM_006120 4342146 -> 4356658 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2010: bam file key 1 chr6_ssto_hap7 NM_005104 4362204 -> 4435060 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2011: bam file key 1 chr6_ssto_hap7 NM_001113182 4364432 -> 4435060 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2012: bam file key 1 chr6_ssto_hap7 NM_001199455 4365139 -> 4435060 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2013: bam file key 1 chr6_ssto_hap7 NM_001199456 4416632 -> 4435060 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2014: bam file key 1 chr17_ctg5_hap1 NM_001193466 591171 -> 765700 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2015: bam file key 1 chr17_ctg5_hap1 NM_001193465 558497 -> 765700 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2016: bam file key 1 chr17_ctg5_hap1 NM_015443 591065 -> 765700 . 0
2024-07-16 17:06:29 WARNING	Excluding invalid region on line 2017: bam file key 1 chr17_ctg5_hap1 NR_034172 587235 -> 600386 . 0
2024-07-16 17:06:29 INFO	Liquidation completed: 0.889828 seconds
2024-07-16 17:06:29 INFO	Normalizing
2024-07-16 17:06:29 INFO	Post liquidation processing took 0.019739 seconds
2024-07-16 17:06:29 INFO	Writing bamToGff style matrix.txt file
2024-07-16 17:06:29 INFO	Writing matrix.txt took 0.013973 seconds
