#OPM-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/OPM-2.H3K27ac_ROSE/OPM-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by OPM.2.jin.bam
#Using cutoff of 15890.0778 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	OPM.2.jin.bam	enhancerRank	isSuper
3_MACS_peak_24612_lociStitched	chr6	52420949	52424115	3	2917	4519.1484	6066	0
3_MACS_peak_17055_lociStitched	chr2	242575727	242577465	3	1625	4517.5834	6067	0
1_MACS_peak_5935_lociStitched	chr12	2921734	2922700	1	967	4516.2432	6068	0
1_MACS_peak_522_lociStitched	chr1	31768655	31770473	1	1819	4515.5484	6069	0
2_MACS_peak_10910_lociStitched	chr16	57569535	57571226	2	1568	4515.1391	6070	0
1_MACS_peak_19910_lociStitched	chr3	121378806	121380800	1	1995	4513.2196	6071	0
1_MACS_peak_22225_lociStitched	chr4	185735736	185737622	1	1887	4512.4436	6072	0
3_MACS_peak_30161_lociStitched	chrX	47409037	47411631	3	2424	4512.263	6073	0
3_MACS_peak_26305_lociStitched	chr7	73263099	73266539	3	2832	4511.56	6074	0
1_MACS_peak_4447_lociStitched	chr11	5255091	5256277	1	1187	4510.358	6075	0
2_MACS_peak_17464_lociStitched	chr20	35502993	35505122	2	2076	4509.6478	6076	0
2_MACS_peak_30259_lociStitched	chrX	54555863	54557694	2	1783	4508.6544	6077	0
1_MACS_peak_24160_lociStitched	chr6	26383186	26384476	1	1291	4503.261	6078	0
1_MACS_peak_29612_lociStitched	chr9	130212329	130214424	1	2096	4502.155	6079	0
2_MACS_peak_19097_lociStitched	chr3	25823758	25825826	2	2046	4501.002	6080	0
2_MACS_peak_29910_lociStitched	chrX	10088778	10091004	2	2174	4499.859	6081	0
2_MACS_peak_22240_lociStitched	chr4	186178794	186181300	2	2475	4498.0194	6082	0
1_MACS_peak_19909_lociStitched	chr3	121311296	121313227	1	1932	4497.4921	6083	0
1_MACS_peak_3281_lociStitched	chr10	24754216	24756299	1	2084	4497.4053	6084	0
1_MACS_peak_30623_lociStitched	chrX	119004801	119006534	1	1734	4496.9617	6085	0
2_MACS_peak_17889_lociStitched	chr21	17864252	17866591	2	2262	4495.558	6086	0
4_MACS_peak_24910_lociStitched	chr6	96231301	96234691	4	2806	4495.14	6087	0
1_MACS_peak_5233_lociStitched	chr11	71158731	71160374	1	1644	4494.4265	6088	0
1_MACS_peak_22741_lociStitched	chr5	57755426	57756841	1	1416	4494.04	6089	0
1_MACS_peak_6291_lociStitched	chr12	42719402	42721044	1	1643	4493.8256	6090	0
1_MACS_peak_14857_lociStitched	chr2	8824520	8826143	1	1624	4493.4378	6091	0
1_MACS_peak_15131_lociStitched	chr2	37457807	37459640	1	1834	4493.2329	6092	0
1_MACS_peak_30695_lociStitched	chrX	130896953	130898624	1	1672	4490.6454	6093	0
2_MACS_peak_24561_lociStitched	chr6	45648615	45651646	2	2752	4490.4265	6094	0
2_MACS_peak_4814_lociStitched	chr11	45826112	45827963	2	1826	4490.3409	6095	0
1_MACS_peak_10786_lociStitched	chr16	30772686	30774530	1	1845	4489.9556	6096	0
2_MACS_peak_5762_lociStitched	chr11	122938319	122941235	2	2752	4489.7652	6097	0
2_MACS_peak_11571_lociStitched	chr17	11899919	11901554	2	1581	4488.075	6098	0
1_MACS_peak_13918_lociStitched	chr19	14142083	14143611	1	1529	4487.8888	6099	0
1_MACS_peak_8919_lociStitched	chr14	93479226	93481865	1	2640	4487.8834	6100	0
2_MACS_peak_3540_lociStitched	chr10	58077355	58079925	2	2523	4486.963	6101	0
1_MACS_peak_11011_lociStitched	chr16	67580649	67582902	1	2254	4486.8495	6102	0
1_MACS_peak_25977_lociStitched	chr7	33101566	33102986	1	1421	4486.348	6103	0
2_MACS_peak_25958_lociStitched	chr7	30543507	30545238	2	1672	4486.0596	6104	0
2_MACS_peak_21396_lociStitched	chr4	80927028	80929318	2	2223	4485.881	6105	0
2_MACS_peak_12949_lociStitched	chr18	11511280	11513168	2	1865	4485.1328	6106	0
1_MACS_peak_26916_lociStitched	chr7	128378736	128380428	1	1693	4484.8152	6107	0
2_MACS_peak_5416_lociStitched	chr11	92563169	92565304	2	2125	4484.354	6108	0
2_MACS_peak_23602_lociStitched	chr5	159586349	159588741	2	2258	4482.1296	6109	0
1_MACS_peak_23900_lociStitched	chr6	6799017	6801336	1	2320	4481.9313	6110	0
2_MACS_peak_11052_lociStitched	chr16	68794249	68796386	2	2122	4479.3657	6111	0
2_MACS_peak_24087_lociStitched	chr6	22582288	22584576	2	2284	4478.0736	6112	0
2_MACS_peak_5836_lociStitched	chr11	128626832	128628834	2	1986	4477.2728	6113	0
1_MACS_peak_11219_lociStitched	chr16	82203248	82204560	1	1313	4477.2	6114	0
2_MACS_peak_7447_lociStitched	chr13	25085330	25087390	2	1904	4476.38	6115	0
3_MACS_peak_16388_lociStitched	chr2	178146773	178150345	3	3389	4476.0732	6116	0
1_MACS_peak_21986_lociStitched	chr4	154036128	154037968	1	1841	4475.064	6117	0
2_MACS_peak_20134_lociStitched	chr3	138552815	138554363	2	1486	4474.494	6118	0
2_MACS_peak_10194_lociStitched	chr15	101815576	101817798	2	2214	4471.9972	6119	0
3_MACS_peak_19646_lociStitched	chr3	73711790	73714808	3	2711	4469.3562	6120	0
2_MACS_peak_13336_lociStitched	chr18	55597457	55599715	2	2213	4468.8078	6121	0
1_MACS_peak_30204_lociStitched	chrX	48899479	48901101	1	1623	4468.7722	6122	0
2_MACS_peak_20961_lociStitched	chr4	23889993	23892219	2	2208	4468.4724	6123	0
1_MACS_peak_19330_lociStitched	chr3	47554060	47555547	1	1488	4468.1376	6124	0
1_MACS_peak_13627_lociStitched	chr19	3035074	3036879	1	1806	4466.4725	6125	0
1_MACS_peak_26293_lociStitched	chr7	72971603	72972551	1	949	4466.028	6126	0
1_MACS_peak_12334_lociStitched	chr17	56708453	56710267	1	1815	4465.5238	6127	0
2_MACS_peak_8722_lociStitched	chr14	74959414	74960993	2	1488	4462.5698	6128	0
1_MACS_peak_14762_lociStitched	chr19	58897718	58899374	1	1657	4459.7736	6129	0
1_MACS_peak_14361_lociStitched	chr19	42462030	42463596	1	1567	4459.3416	6130	0
1_MACS_peak_13567_lociStitched	chr19	1875520	1876765	1	1246	4459.092	6131	0
2_MACS_peak_6817_lociStitched	chr12	92578259	92581346	2	2988	4458.8628	6132	0
2_MACS_peak_9082_lociStitched	chr14	105366121	105368128	2	2007	4458.5505	6133	0
1_MACS_peak_24030_lociStitched	chr6	16319435	16321444	1	2010	4456.3638	6134	0
2_MACS_peak_11693_lociStitched	chr17	19437091	19439729	2	2495	4454.263	6135	0
1_MACS_peak_27884_lociStitched	chr8	71064236	71066574	1	2339	4454.1238	6136	0
2_MACS_peak_12401_lociStitched	chr17	59940009	59941390	2	1253	4454.0012	6137	0
2_MACS_peak_29303_lociStitched	chr9	104159970	104161698	2	1572	4453.7472	6138	0
1_MACS_peak_6869_lociStitched	chr12	95396559	95398055	1	1497	4453.7416	6139	0
1_MACS_peak_6244_lociStitched	chr12	32907866	32909409	1	1544	4453.2523	6140	0
3_MACS_peak_13180_lociStitched	chr18	42685250	42688081	3	2747	4453.163	6141	0
4_MACS_peak_28951_lociStitched	chr9	69639076	69642511	4	3125	4453.134	6142	0
1_MACS_peak_12479_lociStitched	chr17	65713225	65714973	1	1749	4453.03	6143	0
2_MACS_peak_559_lociStitched	chr1	33500867	33503060	2	2133	4452.8865	6144	0
3_MACS_peak_11061_lociStitched	chr16	69237687	69240229	3	2464	4452.313	6145	0
1_MACS_peak_12537_lociStitched	chr17	71227443	71229463	1	2021	4452.282	6146	0
1_MACS_peak_28682_lociStitched	chr9	19379366	19380952	1	1587	4452.0606	6147	0
1_MACS_peak_29877_lociStitched	chrX	7027736	7029911	1	2176	4450.05	6148	0
3_MACS_peak_29061_lociStitched	chr9	82185576	82188563	3	2468	4449.4352	6149	0
1_MACS_peak_13863_lociStitched	chr19	12550605	12551969	1	1365	4449.2316	6150	0
2_MACS_peak_17666_lociStitched	chr20	48954303	48956483	2	2136	4448.726	6151	0
2_MACS_peak_10997_lociStitched	chr16	67062381	67064295	2	1774	4446.4134	6152	0
1_MACS_peak_16109_lociStitched	chr2	139258612	139260344	1	1733	4446.2172	6153	0
3_MACS_peak_13382_lociStitched	chr18	60189520	60192300	3	2380	4445.498	6154	0
1_MACS_peak_14037_lociStitched	chr19	18413914	18416148	1	2235	4444.9898	6155	0
1_MACS_peak_6438_lociStitched	chr12	51719735	51721708	1	1974	4444.9717	6156	0
2_MACS_peak_20363_lociStitched	chr3	164329015	164331660	2	2535	4444.9225	6157	0
2_MACS_peak_4937_lociStitched	chr11	62224422	62227185	2	2760	4444.5618	6158	0
1_MACS_peak_2664_lociStitched	chr1	226373775	226375052	1	1278	4442.683	6159	0
1_MACS_peak_11713_lociStitched	chr17	20434808	20436517	1	1710	4442.2037	6160	0
1_MACS_peak_15625_lociStitched	chr2	84685644	84687124	1	1481	4440.888	6161	0
1_MACS_peak_27122_lociStitched	chr7	150777048	150778387	1	1340	4439.4545	6162	0
1_MACS_peak_25527_lociStitched	chr6	160113496	160115029	1	1534	4438.6482	6163	0
1_MACS_peak_5630_lociStitched	chr11	115063916	115065778	1	1863	4437.8908	6164	0
1_MACS_peak_4858_lociStitched	chr11	47599909	47601222	1	1314	4437.8087	6165	0
1_MACS_peak_16592_lociStitched	chr2	200819857	200821094	1	1238	4437.4901	6166	0
1_MACS_peak_1701_lociStitched	chr1	157749984	157752700	1	2717	4435.7712	6167	0
1_MACS_peak_19267_lociStitched	chr3	45016729	45018505	1	1777	4432.3632	6168	0
1_MACS_peak_24462_lociStitched	chr6	41754354	41756065	1	1712	4432.1744	6169	0
1_MACS_peak_26240_lociStitched	chr7	65957923	65959417	1	1495	4431.6522	6170	0
1_MACS_peak_28233_lociStitched	chr8	119632811	119634883	1	2073	4430.972	6171	0
1_MACS_peak_14419_lociStitched	chr19	45581901	45583584	1	1684	4430.4975	6172	0
3_MACS_peak_29398_lociStitched	chr9	113569288	113572355	3	2766	4429.9748	6173	0
1_MACS_peak_11720_lociStitched	chr17	21001904	21003306	1	1403	4429.619	6174	0
1_MACS_peak_16591_lociStitched	chr2	200775435	200777070	1	1636	4428.3975	6175	0
1_MACS_peak_1617_lociStitched	chr1	155231067	155232719	1	1653	4428.3512	6176	0
2_MACS_peak_3227_lociStitched	chr10	22159258	22161877	2	2591	4425.8481	6177	0
1_MACS_peak_26884_lociStitched	chr7	124895278	124897465	1	2188	4425.6132	6178	0
2_MACS_peak_12891_lociStitched	chr18	7566427	7568353	2	1873	4424.985	6179	0
1_MACS_peak_29723_lociStitched	chr9	135229273	135231147	1	1875	4423.0148	6180	0
1_MACS_peak_8009_lociStitched	chr13	99852257	99853654	1	1398	4420.6668	6181	0
1_MACS_peak_16442_lociStitched	chr2	182756531	182757788	1	1258	4420.1148	6182	0
2_MACS_peak_29217_lociStitched	chr9	97622129	97624743	2	2530	4418.1828	6183	0
1_MACS_peak_28606_lociStitched	chr9	6007099	6008581	1	1483	4416.9528	6184	0
1_MACS_peak_5944_lociStitched	chr12	4177919	4179880	1	1962	4415.7798	6185	0
1_MACS_peak_14157_lociStitched	chr19	33182030	33183986	1	1957	4415.0832	6186	0
1_MACS_peak_11141_lociStitched	chr16	74640082	74641418	1	1337	4414.4112	6187	0
3_MACS_peak_25018_lociStitched	chr6	109008968	109012307	3	2932	4412.4885	6188	0
1_MACS_peak_745_lociStitched	chr1	45792250	45794064	1	1815	4409.834	6189	0
1_MACS_peak_28586_lociStitched	chr9	4984287	4985909	1	1623	4409.407	6190	0
1_MACS_peak_999_lociStitched	chr1	70686921	70687927	1	1007	4409.1974	6191	0
4_MACS_peak_27957_lociStitched	chr8	81056601	81060239	4	2872	4408.5284	6192	0
2_MACS_peak_11379_lociStitched	chr17	1626042	1628693	2	2234	4408.0828	6193	0
1_MACS_peak_25013_lociStitched	chr6	108928846	108931176	1	2331	4407.661	6194	0
1_MACS_peak_21615_lociStitched	chr4	106067226	106068990	1	1765	4407.354	6195	0
1_MACS_peak_6499_lociStitched	chr12	53845956	53846819	1	864	4406.5643	6196	0
1_MACS_peak_20588_lociStitched	chr3	192609685	192611998	1	2314	4405.8024	6197	0
1_MACS_peak_20467_lociStitched	chr3	179040309	179041893	1	1585	4405.2624	6198	0
1_MACS_peak_1696_lociStitched	chr1	157531146	157533982	1	2837	4404.5916	6199	0
2_MACS_peak_18757_lociStitched	chr22	42928002	42930267	2	2186	4403.613	6200	0
1_MACS_peak_17547_lociStitched	chr20	42570291	42572388	1	2098	4403.4903	6201	0
1_MACS_peak_7415_lociStitched	chr13	21476089	21477560	1	1472	4402.8501	6202	0
1_MACS_peak_24479_lociStitched	chr6	42896173	42898069	1	1897	4402.512	6203	0
1_MACS_peak_25238_lociStitched	chr6	133382974	133384940	1	1967	4402.4638	6204	0
2_MACS_peak_6058_lociStitched	chr12	12162647	12164735	2	2075	4402.3392	6205	0
1_MACS_peak_10106_lociStitched	chr15	93346593	93348342	1	1750	4402.233	6206	0
1_MACS_peak_28536_lociStitched	chr9	178110	179428	1	1319	4401.8564	6207	0
1_MACS_peak_9588_lociStitched	chr15	55581025	55582777	1	1753	4401.024	6208	0
2_MACS_peak_7120_lociStitched	chr12	118472739	118475492	2	2685	4396.541	6209	0
1_MACS_peak_21194_lociStitched	chr4	56814868	56815933	1	1066	4396.533	6210	0
1_MACS_peak_11699_lociStitched	chr17	19966651	19968329	1	1679	4395.3532	6211	0
3_MACS_peak_2687_lociStitched	chr1	227378390	227380938	3	2446	4394.2808	6212	0
1_MACS_peak_15935_lociStitched	chr2	114194953	114196343	1	1391	4391.705	6213	0
4_MACS_peak_23862_lociStitched	chr6	4134380	4137095	4	2476	4391.5125	6214	0
1_MACS_peak_8713_lociStitched	chr14	74485106	74486576	1	1471	4390.743	6215	0
1_MACS_peak_29271_lociStitched	chr9	102129604	102131484	1	1881	4390.74	6216	0
1_MACS_peak_12448_lociStitched	chr17	62914908	62916257	1	1350	4389.5111	6217	0
3_MACS_peak_22791_lociStitched	chr5	66501779	66504618	3	2502	4389.094	6218	0
1_MACS_peak_26047_lociStitched	chr7	39662445	39663948	1	1504	4388.9103	6219	0
2_MACS_peak_28700_lociStitched	chr9	21801977	21803872	2	1894	4388.062	6220	0
1_MACS_peak_25524_lociStitched	chr6	159453617	159455617	1	2001	4387	6221	0
1_MACS_peak_4857_lociStitched	chr11	47586476	47587889	1	1414	4385.1042	6222	0
1_MACS_peak_27247_lociStitched	chr8	8181507	8183462	1	1956	4385.065	6223	0
1_MACS_peak_13868_lociStitched	chr19	12779644	12781165	1	1522	4382.9136	6224	0
2_MACS_peak_13983_lociStitched	chr19	16682165	16684477	2	2114	4382.396	6225	0
3_MACS_peak_12876_lociStitched	chr18	4390751	4394284	3	3312	4380.5667	6226	0
3_MACS_peak_23577_lociStitched	chr5	156357905	156360921	3	2572	4380.4384	6227	0
3_MACS_peak_30513_lociStitched	chrX	103172779	103175961	3	2945	4380.3412	6228	0
2_MACS_peak_10359_lociStitched	chr16	4364293	4366060	2	1767	4380.2163	6229	0
1_MACS_peak_30587_lociStitched	chrX	115008841	115011075	1	2235	4379.5336	6230	0
1_MACS_peak_5539_lociStitched	chr11	109854513	109856464	1	1952	4379.4097	6231	0
2_MACS_peak_3057_lociStitched	chr10	7524200	7526822	2	2538	4379.0022	6232	0
3_MACS_peak_21946_lociStitched	chr4	151246067	151248854	3	2540	4378.9344	6233	0
1_MACS_peak_26815_lociStitched	chr7	117420152	117422068	1	1917	4378.8264	6234	0
1_MACS_peak_10599_lociStitched	chr16	21610055	21611833	1	1779	4377.9694	6235	0
2_MACS_peak_5407_lociStitched	chr11	90154890	90157166	2	2233	4377.4308	6236	0
3_MACS_peak_28044_lociStitched	chr8	95971144	95974121	3	2852	4375.2969	6237	0
2_MACS_peak_12673_lociStitched	chr17	76182307	76184045	2	1629	4375.0674	6238	0
1_MACS_peak_14201_lociStitched	chr19	36119147	36120695	1	1549	4374.9576	6239	0
2_MACS_peak_8456_lociStitched	chr14	55568670	55570994	2	2285	4374.6976	6240	0
1_MACS_peak_22517_lociStitched	chr5	32530982	32533078	1	2097	4373.0944	6241	0
1_MACS_peak_12336_lociStitched	chr17	56769495	56770806	1	1312	4370.2185	6242	0
1_MACS_peak_6545_lociStitched	chr12	56614963	56616403	1	1441	4368.672	6243	0
3_MACS_peak_16113_lociStitched	chr2	140499459	140501969	3	2442	4368.153	6244	0
2_MACS_peak_17574_lociStitched	chr20	43598052	43601069	2	2671	4367.4092	6245	0
1_MACS_peak_12318_lociStitched	chr17	56064588	56066390	1	1803	4364.0836	6246	0
1_MACS_peak_4881_lociStitched	chr11	57508478	57509976	1	1499	4363.5242	6247	0
1_MACS_peak_19696_lociStitched	chr3	93781184	93782864	1	1681	4363.464	6248	0
1_MACS_peak_868_lociStitched	chr1	59164744	59165819	1	1076	4362.78	6249	0
1_MACS_peak_10673_lociStitched	chr16	28222096	28223900	1	1805	4361.17	6250	0
3_MACS_peak_30592_lociStitched	chrX	115055987	115058395	3	2200	4361.1288	6251	0
1_MACS_peak_15562_lociStitched	chr2	73612212	73614116	1	1905	4360.5408	6252	0
1_MACS_peak_5126_lociStitched	chr11	66246989	66248601	1	1613	4360.2988	6253	0
1_MACS_peak_30496_lociStitched	chrX	101185968	101187159	1	1192	4359.4173	6254	0
2_MACS_peak_16630_lociStitched	chr2	202096635	202099585	2	2697	4358.92	6255	0
1_MACS_peak_5161_lociStitched	chr11	67195096	67196881	1	1786	4358.613	6256	0
1_MACS_peak_3104_lociStitched	chr10	12407572	12409413	1	1842	4358.1993	6257	0
1_MACS_peak_18391_lociStitched	chr22	24128633	24129950	1	1318	4357.0311	6258	0
1_MACS_peak_6626_lociStitched	chr12	64615349	64616735	1	1387	4356.198	6259	0
2_MACS_peak_21362_lociStitched	chr4	77904040	77906933	2	2809	4355.7008	6260	0
1_MACS_peak_4763_lociStitched	chr11	35164972	35167847	1	2876	4355.3375	6261	0
1_MACS_peak_6534_lociStitched	chr12	56435464	56436635	1	1172	4355.1832	6262	0
3_MACS_peak_4977_lociStitched	chr11	63301686	63305170	3	2696	4352.5612	6263	0
1_MACS_peak_17131_lociStitched	chr20	3826642	3828269	1	1628	4352.225	6264	0
2_MACS_peak_1827_lociStitched	chr1	164528257	164531135	2	2690	4352.1116	6265	0
2_MACS_peak_29283_lociStitched	chr9	102860347	102862430	2	2067	4352.0119	6266	0
1_MACS_peak_16060_lociStitched	chr2	131861969	131863808	1	1840	4350.1545	6267	0
2_MACS_peak_11544_lociStitched	chr17	8533280	8535105	2	1781	4349.705	6268	0
1_MACS_peak_1704_lociStitched	chr1	158094992	158096921	1	1930	4348.7376	6269	0
1_MACS_peak_14225_lociStitched	chr19	36979695	36981213	1	1519	4346.793	6270	0
3_MACS_peak_30545_lociStitched	chrX	108682299	108684976	3	2342	4346.6449	6271	0
1_MACS_peak_1215_lociStitched	chr1	101360116	101362528	1	2413	4346.1828	6272	0
1_MACS_peak_14527_lociStitched	chr19	49140645	49142060	1	1416	4346.1725	6273	0
2_MACS_peak_16058_lociStitched	chr2	131850217	131851898	2	1627	4346.0574	6274	0
1_MACS_peak_14161_lociStitched	chr19	33531449	33533486	1	2038	4345.3284	6275	0
1_MACS_peak_9781_lociStitched	chr15	69744991	69746394	1	1404	4344.3895	6276	0
3_MACS_peak_12341_lociStitched	chr17	56817142	56820199	3	2642	4343.0799	6277	0
1_MACS_peak_20730_lociStitched	chr4	1194203	1196234	1	2032	4342.0749	6278	0
2_MACS_peak_23367_lociStitched	chr5	135415807	135417559	2	1639	4341.9816	6279	0
1_MACS_peak_9377_lociStitched	chr15	40885979	40887074	1	1096	4341.894	6280	0
3_MACS_peak_25054_lociStitched	chr6	109403568	109405851	3	2024	4341.1245	6281	0
2_MACS_peak_10798_lociStitched	chr16	31128290	31130066	2	1727	4341.0768	6282	0
1_MACS_peak_14592_lociStitched	chr19	50887017	50888462	1	1446	4340.78	6283	0
1_MACS_peak_17827_lociStitched	chr20	61846478	61848413	1	1936	4340.205	6284	0
1_MACS_peak_26356_lociStitched	chr7	75676603	75678315	1	1713	4338.7216	6285	0
1_MACS_peak_1393_lociStitched	chr1	145139036	145140057	1	1022	4338.4332	6286	0
4_MACS_peak_10279_lociStitched	chr16	2202902	2206454	4	2901	4335.9264	6287	0
2_MACS_peak_14525_lociStitched	chr19	49137048	49139623	2	2551	4335.27	6288	0
1_MACS_peak_30409_lociStitched	chrX	75364684	75366298	1	1615	4334.7198	6289	0
2_MACS_peak_5179_lociStitched	chr11	67797242	67798958	2	1637	4333.4148	6290	0
3_MACS_peak_13894_lociStitched	chr19	13273202	13276080	3	2324	4333.4046	6291	0
1_MACS_peak_25119_lociStitched	chr6	117922722	117924434	1	1713	4333.2432	6292	0
1_MACS_peak_22197_lociStitched	chr4	184207666	184209923	1	2258	4332.7629	6293	0
2_MACS_peak_18578_lociStitched	chr22	36633680	36636251	2	2395	4332.6492	6294	0
1_MACS_peak_6078_lociStitched	chr12	12939440	12940683	1	1244	4332.4765	6295	0
2_MACS_peak_19103_lociStitched	chr3	25874844	25877207	2	2301	4331.6153	6296	0
1_MACS_peak_4101_lociStitched	chr10	111640399	111642821	1	2423	4330.536	6297	0
3_MACS_peak_14854_lociStitched	chr2	8820857	8823713	3	2475	4329.696	6298	0
2_MACS_peak_10777_lociStitched	chr16	30620841	30622188	2	1295	4328.9886	6299	0
1_MACS_peak_13273_lociStitched	chr18	48555858	48557558	1	1701	4328.37	6300	0
1_MACS_peak_6976_lociStitched	chr12	107486464	107488221	1	1758	4327.8424	6301	0
1_MACS_peak_20705_lociStitched	chr3	197676320	197678046	1	1727	4326.219	6302	0
1_MACS_peak_11020_lociStitched	chr16	67927096	67928176	1	1081	4326.048	6303	0
1_MACS_peak_9895_lociStitched	chr15	77196851	77198142	1	1292	4325.7537	6304	0
1_MACS_peak_14698_lociStitched	chr19	56146176	56147357	1	1182	4324.9401	6305	0
2_MACS_peak_24374_lociStitched	chr6	34724317	34725784	2	1436	4324.716	6306	0
1_MACS_peak_24774_lociStitched	chr6	83277134	83279704	1	2571	4324.282	6307	0
1_MACS_peak_15734_lociStitched	chr2	96810376	96812829	1	2454	4322.9219	6308	0
1_MACS_peak_13617_lociStitched	chr19	2620114	2622074	1	1961	4321.996	6309	0
1_MACS_peak_382_lociStitched	chr1	25071785	25073461	1	1677	4321.0632	6310	0
1_MACS_peak_25005_lociStitched	chr6	108615697	108616971	1	1275	4320.5162	6311	0
1_MACS_peak_27843_lociStitched	chr8	67422990	67425342	1	2353	4320.1536	6312	0
2_MACS_peak_30540_lociStitched	chrX	107333408	107335469	2	1923	4319.4438	6313	0
1_MACS_peak_15073_lociStitched	chr2	30669579	30670982	1	1404	4319.1355	6314	0
1_MACS_peak_10050_lociStitched	chr15	89877109	89878178	1	1070	4318.76	6315	0
1_MACS_peak_16984_lociStitched	chr2	236408771	236411321	1	2551	4318.68	6316	0
1_MACS_peak_25666_lociStitched	chr7	2594675	2595595	1	921	4318.388	6317	0
1_MACS_peak_26246_lociStitched	chr7	66204807	66206526	1	1720	4318.128	6318	0
1_MACS_peak_27017_lociStitched	chr7	139615491	139617603	1	2113	4317.3504	6319	0
1_MACS_peak_2677_lociStitched	chr1	226898943	226900725	1	1783	4316.895	6320	0
5_MACS_peak_23303_lociStitched	chr5	131755713	131759491	5	3039	4315.9872	6321	0
2_MACS_peak_26065_lociStitched	chr7	42276122	42277726	2	1557	4314.76	6322	0
1_MACS_peak_15460_lociStitched	chr2	64977146	64979410	1	2265	4314.7312	6323	0
2_MACS_peak_11896_lociStitched	chr17	34532454	34535936	2	3479	4314.5462	6324	0
2_MACS_peak_21909_lociStitched	chr4	146407516	146410393	2	2841	4314.0615	6325	0
2_MACS_peak_7984_lociStitched	chr13	96260672	96262953	2	2266	4312.2305	6326	0
1_MACS_peak_18338_lociStitched	chr22	22221103	22222516	1	1414	4310.9217	6327	0
1_MACS_peak_16654_lociStitched	chr2	203775844	203777835	1	1992	4309.9177	6328	0
3_MACS_peak_21652_lociStitched	chr4	109770081	109772331	3	2157	4309.2	6329	0
2_MACS_peak_24789_lociStitched	chr6	85256026	85258720	2	2686	4307.4366	6330	0
2_MACS_peak_5924_lociStitched	chr12	1799674	1801062	2	1374	4306.6864	6331	0
1_MACS_peak_23634_lociStitched	chr5	162930815	162933573	1	2759	4306.3412	6332	0
2_MACS_peak_21498_lociStitched	chr4	90062535	90066105	2	3220	4305.777	6333	0
1_MACS_peak_9717_lociStitched	chr15	65476639	65478412	1	1774	4305.5532	6334	0
2_MACS_peak_6666_lociStitched	chr12	69632877	69634456	2	1573	4305.1435	6335	0
2_MACS_peak_11403_lociStitched	chr17	2206230	2207730	2	1480	4304.25	6336	0
3_MACS_peak_25747_lociStitched	chr7	7958635	7962252	3	3331	4303.5066	6337	0
1_MACS_peak_23009_lociStitched	chr5	88608674	88610726	1	2053	4303.4544	6338	0
1_MACS_peak_1507_lociStitched	chr1	151226789	151228182	1	1394	4301.8626	6339	0
1_MACS_peak_30238_lociStitched	chrX	52949206	52951133	1	1928	4301.4494	6340	0
2_MACS_peak_757_lociStitched	chr1	46527401	46529893	2	2473	4299.6968	6341	0
1_MACS_peak_10422_lociStitched	chr16	10390463	10392099	1	1637	4299.408	6342	0
2_MACS_peak_9759_lociStitched	chr15	67833669	67835648	2	1962	4299.3775	6343	0
1_MACS_peak_521_lociStitched	chr1	31537467	31539272	1	1806	4298.9685	6344	0
1_MACS_peak_3723_lociStitched	chr10	75935689	75937229	1	1541	4298.756	6345	0
1_MACS_peak_18592_lociStitched	chr22	36850709	36852213	1	1505	4297.9808	6346	0
1_MACS_peak_10743_lociStitched	chr16	30086516	30088163	1	1648	4296.1995	6347	0
1_MACS_peak_2323_lociStitched	chr1	202011439	202013174	1	1736	4295.166	6348	0
1_MACS_peak_12976_lociStitched	chr18	12749733	12751303	1	1571	4294.107	6349	0
1_MACS_peak_16237_lociStitched	chr2	161200532	161203103	1	2572	4293.8271	6350	0
1_MACS_peak_13470_lociStitched	chr18	74843007	74844823	1	1817	4293.7504	6351	0
1_MACS_peak_17083_lociStitched	chr20	632758	634674	1	1917	4293.1812	6352	0
4_MACS_peak_30840_lociStitched	chrX	153569546	153572176	4	2437	4291.371	6353	0
1_MACS_peak_8699_lociStitched	chr14	73957353	73958737	1	1385	4291.3688	6354	0
1_MACS_peak_27064_lociStitched	chr7	142985310	142986561	1	1252	4291.0551	6355	0
1_MACS_peak_7736_lociStitched	chr13	51086114	51088152	1	2039	4291.009	6356	0
1_MACS_peak_13828_lociStitched	chr19	11089916	11092079	1	2164	4290.9594	6357	0
1_MACS_peak_2547_lociStitched	chr1	217262396	217264134	1	1739	4289.0364	6358	0
1_MACS_peak_10330_lociStitched	chr16	3313624	3315176	1	1553	4288.952	6359	0
1_MACS_peak_7258_lociStitched	chr12	123464539	123466097	1	1559	4286.6812	6360	0
2_MACS_peak_24815_lociStitched	chr6	88299139	88300756	2	1600	4285.8585	6361	0
3_MACS_peak_4575_lociStitched	chr11	15989854	15992611	3	2240	4285.4808	6362	0
2_MACS_peak_4222_lociStitched	chr10	123603484	123606217	2	2618	4285.344	6363	0
2_MACS_peak_15069_lociStitched	chr2	30368772	30370863	2	2001	4284.6681	6364	0
1_MACS_peak_24943_lociStitched	chr6	101328451	101329716	1	1266	4284.1755	6365	0
3_MACS_peak_24134_lociStitched	chr6	26177088	26179590	3	2390	4284.1746	6366	0
