GENE_ID	locusLine	bin_1_KMS11_jia.bam
NM_024830	chr5(.):1456541-1529076	0.6771
NM_001145161	chr5(.):6443735-6501834	1.0594
NM_022130	chr5(.):32119823-32179425	0.3715
NM_006713	chr5(.):32580604-32609185	1.0473
NM_001102575	chr5(.):53808592-53847416	0.8603
NM_001145427	chr5(.):53808588-53847416	0.8602
NM_052870	chr5(.):53808592-53821834	1.3817
NM_002184	chr5(.):55225924-55295821	0.8672
NM_152405	chr5(.):78526924-78628038	0.2656
NR_036052	chr5(.):118305280-118315362	0.0518
NM_014350	chr5(.):118686595-118735294	0.1763
NR_037500	chr5(.):131696181-131706291	0.212
NM_002198	chr5(.):131812300-131831465	0.5862
NM_001013717	chr5(.):131741672-131803059	0.8896
NM_016480	chr5(.):138672518-138710409	0.1103
NM_194296	chr5(.):138727455-138744776	0.6744
NM_152686	chr5(.):138740891-138780214	0.438
NM_152685	chr5(.):138697884-138724039	0.1831
NM_001033112	chr5(.):138673133-138710409	0.1112
NM_001161546	chr5(.):138722634-138735885	1.4784
NM_016459	chr5(.):138718256-138730605	1.6976
NM_000024	chr5(.):148201155-148213197	1.237
NM_006058	chr5(.):150404505-150465997	0.3271
NM_001155	chr5(.):150475266-150542443	0.6297
NM_001193544	chr5(.):150475266-150526216	0.4287
NR_028472	chr5(.):156346099-156357013	1.0368
NM_030627	chr5(.):173310330-173392313	0.7014
NR_036494	chr5(.):175565087-175631298	0.7486
NM_001031677	chr5(.):176723198-176735744	1.2825
NM_006480	chr5(.):176779843-176804599	0.3236
NM_006816	chr5(.):176753562-176783885	0.1339
NM_031300	chr5(.):176729205-176744292	1.1171
NM_001142935	chr5(.):176727500-176744292	1.2309
NM_013237	chr5(.):176725834-176738950	1.2965
NM_002082	chr5(.):176848686-176874850	1.0609
NM_030567	chr5(.):176868795-176888287	0.5863
NM_000505	chr5(.):176824138-176841577	0.4348
NM_080881	chr5(.):176878613-176904871	0.1424
NM_004395	chr5(.):176878613-176905694	0.1398
NM_001004105	chr5(.):176848686-176873354	0.99
NM_001174102	chr5(.):176870325-176888283	0.6229
NM_001029886	chr5(.):176822107-176832637	0.447
NR_027183	chr5(.):180251958-180267726	0.6136
NM_152283	chr5(.):180269610-180293286	0.2061
NM_022758	chr6(.):34550065-34669625	0.4889
NM_181356	chr6(.):44791469-45350670	0.1131
NM_003599	chr6(.):44792449-45350575	0.1132
NM_012288	chr6(.):52357199-52446862	1.0791
NM_000876	chr6(.):160385130-160532583	0.1933
NM_001195286	chr6(.):386738-416443	1.066
NM_000904	chr6(.):2995066-3024994	0.4029
NR_037616	chr6(.):7876482-8069647	0.694
NM_001080480	chr6(.):20095934-20217670	0.2294
NM_001173977	chr6(.):25274655-25625758	0.2374
NM_014641	chr6(.):30662583-30690458	0.944
NM_172166	chr6(.):31702724-31735455	0.9143
NM_152735	chr6(.):33417355-33430320	0.2389
NM_145316	chr6(.):37174953-37230413	0.1265
NM_001162900	chr6(.):37180417-37230931	0.1261
NM_183078	chr6(.):37316747-37367514	0.0953
NM_004348	chr6(.):45384913-45523819	0.2374
NM_001024630	chr6(.):45291053-45523819	0.2038
NM_001123226	chr6(.):74166453-74216179	0.3844
NM_016021	chr6(.):90031343-90067619	1.3288
NM_003800	chr6(.):89314988-89678348	0.136
NM_001455	chr6(.):108877068-109010971	1.0458
NM_201559	chr6(.):108876025-109010971	1.0383
NM_001010923	chr6(.):128024338-128227226	0.3141
NM_001164687	chr6(.):128024338-128244776	0.2949
NM_001143676	chr6(.):134485383-134644196	0.3453
NM_001080951	chr6(.):144256436-144390735	0.1823
NM_020185	chr6(.):287100-356355	2.4587
NR_026855	chr6(.):2983200-2996405	0.84
NM_003804	chr6(.):3072057-3120421	0.1099
NR_033884	chr6(.):3015389-3030005	1.1679
NM_001012983	chr6(.):3040617-3051034	0.0775
NM_001145549	chr6(.):7876482-7915310	2.125
NM_030810	chr6(.):7876482-7916047	2.1484
NM_032744	chr6(.):11708887-11784280	0.8659
NM_005319	chr6(.):26050967-26061699	1.4193
NM_003537	chr6(.):26026816-26037288	2.0387
NM_003544	chr6(.):26022123-26032480	1.4971
NM_021062	chr6(.):26038454-26048885	0.0655
NM_003531	chr6(.):26040638-26051097	0.0635
NM_005325	chr6(.):26012259-26023040	0.2343
NM_003538	chr6(.):26016906-26027278	0.6983
NM_003513	chr6(.):26028319-26038796	1.4971
NM_003529	chr6(.):26015717-26026186	0.2967
NM_021065	chr6(.):26194011-26204471	2.8899
NM_003530	chr6(.):26192011-26204464	2.4492
NM_138720	chr6(.):26153348-26176576	1.3153
NM_003523	chr6(.):26179023-26189458	0.2939
NM_003539	chr6(.):26183937-26194304	0.379
NM_003545	chr6(.):26199872-26210249	1.3632
NM_005321	chr6(.):26151558-26162343	1.8931
NM_003522	chr6(.):26194786-26205216	3.0781
NM_003518	chr6(.):26211427-26221872	0.5632
NM_021052	chr6(.):26212147-26222711	0.5588
NM_003543	chr6(.):26280353-26290727	1.1614
NM_003532	chr6(.):26220382-26230844	0.1496
NM_003524	chr6(.):26246878-26257303	1.1539
NM_003547	chr6(.):26241838-26252205	1.0254
NM_003540	chr6(.):26235653-26246021	0.1249
NM_021018	chr6(.):26245369-26255835	1.1502
NM_005320	chr6(.):26229439-26240216	0.7551
NM_001145008	chr6(.):26397464-26420444	0.2345
NM_001197240	chr6(.):26378328-26400100	0.274
NM_001197247	chr6(.):26360397-26383540	0.6569
NM_001197238	chr6(.):26378323-26400100	0.274
NM_007047	chr6(.):26360397-26383548	0.6583
NM_001197237	chr6(.):26378438-26400100	0.2745
NM_001197248	chr6(.):26360469-26383540	0.6527
NM_001197246	chr6(.):26363405-26383540	0.3785
NM_021064	chr6(.):27095816-27106314	2.5113
NM_080593	chr6(.):27101071-27119637	1.8626
NM_080596	chr6(.):27109907-27120346	1.385
NR_036096	chr6(.):27110404-27120467	1.3972
NM_021058	chr6(.):27095094-27105575	2.6495
NM_003495	chr6(.):27102087-27112457	1.5525
NM_021066	chr6(.):27777079-27787518	1.1209
NM_003536	chr6(.):27772841-27783314	1.8519
NM_003509	chr6(.):27770976-27781445	1.6003
NM_003519	chr6(.):27770256-27780709	1.5736
NM_003521	chr6(.):27777821-27788267	0.974
NM_003535	chr6(.):27853092-27863570	2.7321
NM_003527	chr6(.):27856202-27866669	2.7795
NM_003520	chr6(.):27801439-27811888	1.8128
NM_003511	chr6(.):27828106-27838576	1.4179
NM_003533	chr6(.):27834622-27845099	0.5887
NM_003510	chr6(.):27800657-27811117	1.8096
NM_003541	chr6(.):27793951-27804305	0.2498
NM_005322	chr6(.):27829569-27840359	1.3838
NM_033057	chr6(.):27873962-27885174	0.0453
NM_021968	chr6(.):27786902-27797258	0.5913
NM_003514	chr6(.):27855476-27865963	2.7827
NM_003546	chr6(.):27835925-27846289	0.1016
NM_003587	chr6(.):30615895-30645830	0.1149
NM_133471	chr6(.):30639165-30660672	0.856
NM_001134870	chr6(.):30639165-30660093	0.8749
NM_007243	chr6(.):30650825-30663769	0.9734
NM_005803	chr6(.):30690510-30715453	0.2443
NM_003897	chr6(.):30705975-30717327	0.3684
NM_178014	chr6(.):30683156-30698195	1.6393
NM_021246	chr6(.):31678132-31690581	0.0775
NM_138275	chr6(.):31686160-31697851	0.1932
NR_033488	chr6(.):31649725-31675850	0.22
NM_013974	chr6(.):31689816-31703039	0.448
NM_025262	chr6(.):31639460-31653150	0.1729
NM_001288	chr6(.):31693357-31709341	2.0067
NM_001003693	chr6(.):31669683-31683372	0.366
NM_021160	chr6(.):31649725-31676137	0.2181
NR_024541	chr6(.):31674752-31686842	0.08
NM_025261	chr6(.):31681424-31694510	0.0616
NM_001039651	chr6(.):31725772-31737624	0.1452
NM_025258	chr6(.):31728370-31750108	0.4002
NR_002742	chr6(.):31799852-31809916	1.1562
NM_000434	chr6(.):31821828-31835709	0.3557
NM_021177	chr6(.):31760173-31779743	0.9411
NR_002745	chr6(.):31798039-31808103	1.2509
NM_001178045	chr6(.):31825969-31850448	0.2474
NM_001040438	chr6(.):31797692-31812541	0.8852
NM_005345	chr6(.):31778290-31790719	0.7315
NM_005527	chr6(.):31772395-31787835	0.3923
NM_001178044	chr6(.):31825969-31851823	0.2458
NM_006295	chr6(.):31740296-31768712	0.951
NM_005346	chr6(.):31790511-31803031	1.2603
NM_022107	chr6(.):32153542-32168300	1.2831
NM_138717	chr6(.):32116300-32136452	0.1025
NM_001136	chr6(.):32143745-32157023	0.5235
NM_004557	chr6(.):32157619-32196844	0.4326
NM_032741	chr6(.):32130982-32150888	0.3919
NM_002586	chr6(.):32147509-32162963	0.9634
NM_006913	chr6(.):32141161-32153570	0.6108
NR_003129	chr6(.):32141231-32153567	0.6138
NM_030651	chr6(.):32111139-32124720	0.122
NM_005155	chr6(.):32116621-32136452	0.103
NM_006411	chr6(.):32130982-32148916	0.4268
NR_037169	chr6(.):32115578-32127142	0.1349
NM_030652	chr6(.):32127404-32141062	0.0587
NM_006120	chr6(.):32911390-32925899	0.1191
NM_002119	chr6(.):32966959-32982389	0.0507
NM_002118	chr6(.):32897405-32913847	0.1096
NM_005104	chr6(.):32931436-32954282	1.9518
NM_001113182	chr6(.):32933664-32954282	2.1537
NM_001199455	chr6(.):32934371-32954282	2.228
NM_001199456	chr6(.):32935860-32954282	2.3073
NM_006772	chr6(.):33382846-33426466	0.379
NM_015921	chr6(.):33379318-33391065	0.582
NR_001444	chr6(.):33327513-33339139	0.0531
NM_002263	chr6(.):33354312-33382699	0.4589
NM_002636	chr6(.):33373772-33389230	0.8154
NM_173558	chr6(.):36968422-37001845	0.138
NM_017772	chr6(.):37220547-37305746	0.3693
NM_000322	chr6(.):42659332-42695358	0.0819
NM_003192	chr6(.):42707233-42718884	0.9431
NR_037141	chr6(.):42690313-42700932	0.0992
NM_015349	chr6(.):42783793-42841296	0.0779
NM_001171629	chr6(.):43732945-43759223	0.9524
NM_001078177	chr6(.):44186362-44206888	0.7042
NM_178148	chr6(.):44216837-44230283	0.6183
NM_001078174	chr6(.):44182241-44206888	0.6159
NM_020745	chr6(.):44261462-44286063	0.1364
NM_182539	chr6(.):44242896-44270458	0.0435
NM_001137560	chr6(.):44233479-44252182	0.0738
NM_001078175	chr6(.):44186295-44206888	0.7037
NM_004556	chr6(.):44220902-44238525	1.4946
NM_007355	chr6(.):44209848-44226614	0.9887
NM_138441	chr6(.):74129855-74167043	0.4986
NM_001402	chr6(.):74220472-74235755	1.8951
NM_002043	chr6(.):89962238-90029967	0.1684
NM_021244	chr6(.):90069334-90126995	0.3329
NM_182907	chr6(.):106541814-106562811	2.6373
NM_001198	chr6(.):106529194-106562814	2.597
NM_001080450	chr6(.):107381384-107440636	0.5969
NM_001145207	chr6(.):135351994-135381036	0.2214
NM_006620	chr6(.):135276516-135381036	0.3048
NR_037435	chr6(.):135295475-135305570	0.075
NM_006290	chr6(.):138183580-138209449	1.3676
NM_006079	chr6(.):139688396-139700785	1.5304
NM_001168389	chr6(.):139688396-139700350	1.5831
NM_001168388	chr6(.):139688396-139700499	1.5648
NM_031287	chr6(.):144411017-144421754	0.5165
NM_001259	chr7(.):92229234-92468231	0.3889
NM_001145306	chr7(.):92229234-92470941	0.385
NM_004289	chr7(.):26186846-26231756	0.7912
NR_033664	chr7(.):34381123-34802884	0.1886
NM_030796	chr7(.):55533305-55645200	0.7035
NM_015570	chr7(.):69058905-70262885	0.0961
NM_001127231	chr7(.):69058904-70262475	0.0961
NM_012301	chr7(.):77641373-79087890	0.061
NM_001913	chr7(.):101454291-101932250	0.1568
NM_181500	chr7(.):101454302-101932250	0.1568
NM_001164459	chr7(.):149939300-150005069	0.0895
NM_001164458	chr7(.):149939300-150025758	0.4665
NM_130843	chr7(.):157326749-158385482	0.1101
NM_133463	chr7(.):2714162-2760069	0.7307
NM_001080495	chr7(.):5341422-5468177	0.3622
NM_006547	chr7(.):23344827-23514995	0.4488
NR_036554	chr7(.):29720687-29787019	0.5356
NR_003502	chr7(.):32762561-32774595	1.1072
NR_036680	chr7(.):32615552-32763780	0.0721
NR_015356	chr7(.):34753473-34878943	0.4682
NM_207173	chr7(.):34692896-34922944	0.2982
NM_207172	chr7(.):34692896-34894590	0.3318
NM_002541	chr7(.):44641120-44753669	0.4327
NM_001003941	chr7(.):44641120-44721195	0.5837
NM_022748	chr7(.):47309751-47584199	0.1974
NM_001010932	chr7(.):81326443-81404452	0.1003
NM_012395	chr7(.):90333711-90844904	0.1893
NM_017621	chr7(.):102091666-102110321	0.4926
NM_182931	chr7(.):104649636-104759532	0.3697
NM_001009571	chr7(.):121953477-122531813	0.1467
NM_022444	chr7(.):122748587-122845025	0.2863
NM_178563	chr7(.):134666258-134825530	0.1874
NM_173680	chr7(.):150071405-150100719	1.3817
NM_003751	chr7(.):2389473-2425377	0.5426
NM_018641	chr7(.):2438258-2479216	0.6361
NR_026676	chr7(.):23525006-23536031	0.0882
NR_029597	chr7(.):25984538-25994606	2.9488
NM_031243	chr7(.):26224555-26245413	1.6071
NM_016587	chr7(.):26236323-26257976	1.4658
NM_007276	chr7(.):26236098-26257976	1.4553
NR_036482	chr7(.):29719769-29732859	2.2182
NR_024278	chr7(.):29680537-29729754	1.4006
NR_027347	chr7(.):29719387-29730437	2.6447
NR_036501	chr7(.):32792897-32807536	0.3266
NR_030320	chr7(.):32767592-32777689	1.2237
NM_019082	chr7(.):44600402-44619137	0.3031
NM_182547	chr7(.):44613761-44626827	0.6752
NM_001163636	chr7(.):74067029-74180022	0.2414
NM_001540	chr7(.):75926874-75938614	1.1784
NM_012479	chr7(.):75951107-75993342	0.3563
NM_020979	chr7(.):101923404-101967178	1.2356
NR_036245	chr7(.):101931368-101941453	1.844
NM_032831	chr7(.):102068995-102102268	1.8026
NM_024653	chr7(.):102031803-102072129	1.1589
NM_001146210	chr7(.):101981191-102001889	0.1128
NM_006234	chr7(.):102108547-102124381	0.2566
NM_152892	chr7(.):102100389-102118612	0.2736
NR_024586	chr7(.):104645988-104659588	2.1622
NM_001024613	chr7(.):121936447-121949565	0.1859
NR_036484	chr7(.):121938711-121955131	0.5069
NM_003592	chr7(.):148390932-148503202	0.4149
NM_013400	chr7(.):150060878-150076133	3.1421
NM_014374	chr7(.):150063257-150076133	3.6656
NM_001142928	chr7(.):150015295-150040245	1.1948
NM_002889	chr7(.):150030406-150043763	0.0809
NM_138434	chr7(.):150021937-150034811	0.0969
NR_027237	chr7(.):150097839-150114558	3.0212
NM_175571	chr7(.):150142961-150181483	0.085
NR_034033	chr7(.):150125741-150150228	0.3179
NM_005515	chr7(.):156792546-156808347	0.7718
NM_001165255	chr7(.):156792546-156807129	0.6833
NM_080838	chr8(.):134198311-134245053	0.6023
NM_003882	chr8(.):134198311-134246571	0.7287
NM_002717	chr8(.):26144006-26235195	0.4037
NM_001177591	chr8(.):26145731-26235195	0.4098
NM_001164380	chr8(.):74327603-74664162	0.1579
NM_002998	chr8(.):97500881-97629037	0.278
NM_001024678	chr8(.):145742760-145757416	1.1947
NM_001001795	chr8(.):145746602-145759458	1.1007
NM_001715	chr8(.):11346520-11427108	0.2442
NR_026814	chr8(.):11220910-11301166	0.2922
NM_001386	chr8(.):26430420-26520693	0.2638
NM_001197293	chr8(.):26366708-26520693	0.2379
NM_001010906	chr8(.):27874480-27946388	0.4377
NM_024787	chr8(.):33400272-33429643	0.9634
NM_172060	chr8(.):72104667-72273979	0.1788
NM_000503	chr8(.):72104667-72279467	0.2117
NM_001164384	chr8(.):74456836-74664943	0.1944
NM_014393	chr8(.):74456836-74664162	0.1942
NM_005079	chr8(.):80942104-81088836	0.5448
NM_001135733	chr8(.):95933199-95966615	1.6042
NM_016134	chr8(.):97652498-98160722	0.094
NM_183419	chr8(.):101264287-101327327	1.0023
NM_018002	chr8(.):107277405-107769921	0.1393
NM_181354	chr8(.):107665035-107769921	0.2373
NM_001198532	chr8(.):107455151-107769921	0.1553
NM_024094	chr8(.):120841180-120873170	0.2622
NM_022783	chr8(.):120880899-121068157	0.7571
NM_173685	chr8(.):126099082-126384367	0.3849
NM_003033	chr8(.):134462090-134589183	0.4876
NM_015117	chr8(.):144514824-144628620	0.4157
NM_053279	chr8(.):11273972-11329276	0.7769
NM_018091	chr8(.):27945583-28053669	0.0986
NR_026765	chr8(.):29573775-29610625	0.3194
NM_025115	chr8(.):33351235-33375656	0.2749
NM_001102401	chr8(.):33351235-33375703	0.2747
NM_024025	chr8(.):33443853-33462439	0.2266
NR_003129	chr8(.):38452692-38463775	0.0613
NR_015374	chr8(.):65481865-65494820	2.1734
NM_152414	chr8(.):65487813-65501186	1.8329
NM_001040708	chr8(.):80671244-80685098	0.9484
NM_001025252	chr8(.):80942104-80998010	0.1662
NM_057749	chr8(.):95887452-95912482	1.2289
NM_024613	chr8(.):96140948-96173913	0.2829
NR_036105	chr8(.):96080141-96090221	0.1055
NR_037484	chr8(.):96080138-96090224	0.1055
NM_015435	chr8(.):101264287-101320487	0.6463
NM_024410	chr8(.):103558847-103578245	0.1044
NM_001032282	chr8(.):103656004-103671168	2.2287
NM_005655	chr8(.):103656004-103672983	2.001
NM_148174	chr8(.):103833535-103881397	0.3508
NM_025195	chr8(.):126437562-126455644	1.8191
NM_001166237	chr8(.):144630556-144650231	0.1569
NM_024736	chr8(.):144635476-144650231	0.1921
NM_001100878	chr8(.):144643362-144659928	0.1075
NM_145201	chr8(.):144651954-144665513	0.2597
NM_201378	chr8(.):144984320-145052697	0.6152
NM_032789	chr8(.):145046319-145065635	0.6959
NM_000445	chr8(.):144984320-145055913	0.6055
NM_201381	chr8(.):144984320-145023905	0.7559
NM_201382	chr8(.):144984320-145023110	0.7696
NM_201383	chr8(.):144984320-145021692	0.7954
NM_201379	chr8(.):144984320-145033088	0.73
NM_001009184	chr8(.):145059225-145072583	0.536
NM_201384	chr8(.):144984320-145018758	0.8586
NR_030383	chr8(.):145014358-145024447	0.7183
NM_201380	chr8(.):144984320-145030044	0.7747
NM_001129888	chr8(.):145684199-145696031	0.435
NM_032687	chr8(.):145684199-145695849	0.4411
NM_003923	chr8(.):145694114-145706718	0.2663
NM_032902	chr8(.):145717108-145732504	0.0649
NM_138496	chr8(.):145670314-145695418	0.3029
NM_005309	chr8(.):145724464-145737555	0.7067
NM_145754	chr8(.):145686737-145704499	0.4494
NM_138431	chr8(.):145729551-145741589	0.7621
NM_004260	chr8(.):145731666-145748210	1.0956
NM_014665	chr8(.):145738362-145755559	1.0935
NM_025251	chr8(.):145749562-145843888	0.0773
NR_003529	chr9(.):21989789-22126093	0.4556
NM_001206	chr9(.):72994512-73034573	0.6337
NM_001142287	chr9(.):91970705-92099611	0.3248
NM_006378	chr9(.):91987151-92099611	0.3563
NM_006648	chr9(.):95942211-96087854	0.4415
NM_053016	chr9(.):112537576-112718756	0.2026
NM_001037293	chr9(.):112398067-112718756	0.142
NM_007203	chr9(.):112537576-112939791	0.2364
NM_001004065	chr9(.):112805877-112939791	0.3476
NM_015404	chr9(.):117159359-117272736	0.6327
NM_001083885	chr9(.):117159359-117270495	0.6432
NM_005047	chr9(.):123573331-123610206	0.1789
NM_001171137	chr9(.):125878907-126035855	0.1428
NM_018387	chr9(.):125878907-126035843	0.1429
NM_175039	chr9(.):130665164-130684305	1.238
NM_013355	chr9(.):131459801-131488199	0.197
NM_015033	chr9(.):132644465-132810473	0.533
NM_199350	chr9(.):132369503-132388055	0.5325
NM_198679	chr9(.):134447156-134590229	0.3141
NM_005312	chr9(.):134447156-134617925	0.462
NM_002957	chr9(.):137213315-137337431	0.3869
NM_144653	chr9(.):138898202-138992131	0.1718
NM_004936	chr9(.):21997901-22014312	0.2828
NR_024274	chr9(.):21962137-21972753	0.0574
NM_058197	chr9(.):21962750-21979826	0.0681
NM_000077	chr9(.):21962750-21980132	0.0693
NM_058195	chr9(.):21962750-21999490	0.722
NM_001170	chr9(.):33379947-33407517	0.0843
NM_139235	chr9(.):33456350-33478941	0.3009
NM_004925	chr9(.):33436159-33452590	0.4929
NM_024077	chr9(.):91928411-91979561	0.6776
NR_036108	chr9(.):91922139-91932221	1.1915
NM_001827	chr9(.):91921112-91936618	1.4256
NM_001083603	chr9(.):98200263-98284247	0.5409
NM_001083606	chr9(.):98200263-98274699	0.5905
NM_001083607	chr9(.):98200263-98274481	0.5921
NM_001083605	chr9(.):98200263-98275322	0.586
NM_000264	chr9(.):98200263-98275831	0.5827
NM_001701	chr9(.):104117698-104152287	0.0684
NM_001127610	chr9(.):104117698-104150801	0.0666
NM_197977	chr9(.):104156162-104177942	0.4299
NM_000035	chr9(.):104177841-104203062	0.6854
NM_019051	chr9(.):104147248-104165919	0.4933
NM_032342	chr9(.):104232607-104254475	0.0535
NM_001012993	chr9(.):112956845-112975413	0.0667
NM_001136562	chr9(.):112882780-112939791	0.4173
NM_030767	chr9(.):117091432-117161685	0.7285
NM_004888	chr9(.):117344993-117366152	0.9382
NM_153045	chr9(.):117368705-117413703	0.5411
NM_005658	chr9(.):123659670-123694173	0.6475
NM_015651	chr9(.):123612930-123644606	1.0932
NM_001190945	chr9(.):123659670-123696451	0.714
NM_001190947	chr9(.):123659670-123681850	0.4125
NM_001009936	chr9(.):123626852-123644606	1.8416
NR_024408	chr9(.):123600319-123621651	0.2839
NM_173689	chr9(.):126113447-126146032	0.0869
NM_001166170	chr9(.):127049249-127119719	0.3894
NM_001145001	chr9(.):127015195-127119719	0.4553
NM_001166169	chr9(.):127049698-127119719	0.3433
NM_001166168	chr9(.):127015529-127119719	0.4566
NM_001166167	chr9(.):127014884-127119719	0.4543
NM_001045476	chr9(.):127610754-127625160	0.675
NM_030978	chr9(.):127626483-127644696	1.0087
NM_007209	chr9(.):127615157-127629240	0.6778
NM_005489	chr9(.):130495595-130538621	0.3239
NM_001142532	chr9(.):130495595-130529697	0.1895
NM_001142533	chr9(.):130495595-130522583	0.2007
NM_001142531	chr9(.):130495595-130529719	0.1897
NM_001142534	chr9(.):130495595-130522561	0.2009
NM_170600	chr9(.):130495595-130546048	0.6358
NM_001085347	chr9(.):130488802-130502604	0.3269
NM_001018078	chr9(.):130560507-130581556	0.3342
NM_000118	chr9(.):130572290-130622047	0.068
NM_001261	chr9(.):130543304-130558052	0.8811
NM_004957	chr9(.):130560153-130581556	0.3304
NM_013443	chr9(.):130642600-130666871	0.1684
NM_000476	chr9(.):130623758-130645022	0.0593
NR_036055	chr9(.):130543196-130553286	1.2562
NM_003863	chr9(.):130692373-130705763	0.4188
NM_203305	chr9(.):130697860-130717993	0.2431
NM_001135219	chr9(.):130678807-130698076	0.9302
NM_173492	chr9(.):130678807-130694770	1.1058
NR_024425	chr9(.):130885807-130897913	0.7731
NR_027812	chr9(.):130877971-130895712	0.5984
NM_001006641	chr9(.):130825478-130876524	1.0325
NM_197956	chr9(.):130818511-130834599	1.3236
NM_001006643	chr9(.):130855835-130876524	0.1294
NM_001006642	chr9(.):130849127-130876524	0.1273
NM_052901	chr9(.):130855816-130876524	0.1294
NM_025072	chr9(.):130877971-130895474	0.6048
NR_033374	chr9(.):130868449-130886013	0.1945
NM_001122821	chr9(.):131440933-131463675	1.1646
NM_052844	chr9(.):131390939-131424129	0.2601
NM_003011	chr9(.):131446508-131463675	1.148
NM_032799	chr9(.):131478148-131491408	0.2829
NM_020145	chr9(.):131765312-131795579	1.0166
NM_032809	chr9(.):131794252-131839351	0.1294
NM_001012715	chr9(.):132078294-132089882	1.2495
NM_014064	chr9(.):132383434-132402879	0.5141
NM_017873	chr9(.):132391882-132409444	0.1659
NM_016520	chr9(.):132584563-132602572	0.4097
NM_006676	chr9(.):132592695-132649107	0.3272
NM_001008563	chr9(.):132592756-132649107	0.3273
NM_152833	chr9(.):139001426-139015731	1.1536
NM_006412	chr9(.):139562594-139586911	0.1836
NM_016215	chr9(.):139552381-139572130	0.0726
NR_029695	chr9(.):139560053-139570138	0.0902
NM_201446	chr9(.):139552376-139572130	0.0725
NR_002958	chr9(.):139616198-139626331	0.6838
NR_024542	chr9(.):139614045-139627636	0.5273
NM_152421	chr9(.):139602023-139624170	0.3808
NM_198946	chr9(.):139633468-139647980	0.0596
NM_001001712	chr9(.):139627618-139642411	0.0629
NR_002975	chr9(.):139615555-139625689	0.6832
NR_033913	chr9(.):139635612-139649363	0.0498
NM_178536	chr9(.):139841767-139854949	0.3542
NM_153200	chr9(.):139752232-139765738	0.4029
NM_000606	chr9(.):139834697-139846426	0.9697
NM_021138	chr9(.):139775964-139826067	0.9777
NM_018998	chr9(.):139829886-139844173	0.6152
NM_206920	chr9(.):139741818-139760251	0.5543
NM_014172	chr9(.):139738255-139750490	0.7648
NR_027621	chrX(.):135223860-135298518	0.2199
NM_001159700	chrX(.):135225736-135298518	0.2188
NM_001449	chrX(.):135224558-135298518	0.2215
NM_001167819	chrX(.):135246795-135298518	0.0806
NM_001159704	chrX(.):135246454-135298518	0.0803
NM_003916	chrX(.):15838928-15878100	0.6289
NM_001123384	chrX(.):39905498-40041582	0.5206
NM_144495	chrX(.):48750194-48765420	0.5115
NM_001167990	chrX(.):48750212-48765420	0.512
NM_001032384	chrX(.):48750538-48765420	0.521
NM_001167992	chrX(.):48750774-48765420	0.5274
NM_181303	chrX(.):70359680-70396051	0.0388
NM_015365	chrX(.):109432413-109566380	0.2671
NM_001171689	chrX(.):109432413-109688461	0.1697
NM_001104544	chrX(.):119387504-119450391	0.3845
NM_015129	chrX(.):118745908-118832333	0.9067
NM_145800	chrX(.):118744687-118832333	0.8959
NM_001170704	chrX(.):131498342-131628996	0.1934
NM_005334	chrX(.):153208007-153241819	1.6267
NM_001195328	chrX(.):13702239-13732944	0.2181
NM_152634	chrX(.):13666306-13687247	0.7987
NM_017745	chrX(.):39905498-39961719	0.4117
NM_001167947	chrX(.):48745729-48760426	0.6343
NM_001042498	chrX(.):48755888-48774235	0.5759
NM_001136158	chrX(.):48774302-48819893	1.2512
NM_001136159	chrX(.):48774302-48820648	1.2314
NM_006875	chrX(.):48765458-48781413	1.6362
NM_004979	chrX(.):48813638-48833251	0.2667
NM_005660	chrX(.):48755458-48773917	0.5769
NM_001032289	chrX(.):48755889-48773933	0.5329
NM_013346	chrX(.):70275787-70293231	0.1682
NM_001170931	chrX(.):70310998-70328384	0.3841
NM_000206	chrX(.):70322253-70336481	1.1756
NM_005120	chrX(.):70333405-70367304	0.1537
NM_001025265	chrX(.):70318738-70331638	0.8241
NM_002764	chrX(.):106866653-106899256	0.1759
NM_004089	chrX(.):106951451-106965291	0.7231
NM_001015881	chrX(.):106951451-106964711	0.7521
NM_181777	chrX(.):118709297-118723379	0.1186
NM_181762	chrX(.):118703498-118723379	0.3046
NM_017544	chrX(.):118717299-118744846	0.2496
NM_001173488	chrX(.):118717299-118732113	0.0854
NR_030413	chrX(.):118775700-118785811	1.1627
NM_001000	chrX(.):118915468-118930606	0.7679
NR_002584	chrX(.):118916315-118926447	0.9954
NM_001105576	chrX(.):118887575-118899165	1.5091
NM_006777	chrX(.):119379606-119397251	0.3638
NM_001184742	chrX(.):119379609-119397251	0.3638
NM_018388	chrX(.):131498342-131578718	0.0449
NM_000054	chrX(.):153165528-153177620	0.5182
NM_000425	chrX(.):153121970-153146399	0.0554
NM_003491	chrX(.):153190376-153205468	3.1878
NM_001666	chrX(.):153167829-153196714	1.6378
NM_002910	chrX(.):153195721-153215232	0.6559
NR_027419	chrX(.):153162984-153177620	0.4481
NM_001025243	chrX(.):153270956-153290342	1.3494
NM_003492	chrX(.):153232990-153253646	3.6965
NR_031757	chrX(.):153280370-153290440	2.1899
NR_036175	chrX(.):153241548-153251627	2.2152
NR_036174	chrX(.):153241547-153251628	2.2153
NM_001110556	chrX(.):153571899-153608006	1.3806
NM_012253	chrX(.):153519026-153563713	0.1315
NM_000117	chrX(.):153602596-153614883	0.9277
