CTRL KMS12BM	CTRL KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
OGG1	25.6448656666667	15.5496824766667	-0.721784893253805	0.000324210151879587
OGT	267.985245766667	93.2484529	-1.52300187895383	0.000135695575157894
OIP5	90.4151164433333	53.14529043	-0.766622145750085	0.000138174919712295
OIP5-AS1	96.75255222	72.04853874	-0.425330547853386	0.00085582280107371
OLA1	50.6980703533333	96.41442756	0.927318211989953	0.000266160093873795
OLAH	0.124723650666667	1.18984736466667	3.25396954778002	0.0119020499948094
OLFM2	0.645109447333333	0.289721995333333	-1.15487472823508	0.0616692664238998
OLFML2A	19.7468899533333	3.02504483466667	-2.70659702310856	0.000143677729458915
OMA1	14.9654504333333	36.0507264666667	1.26839262981213	0.000410897100652376
OPA1	58.4202030866667	119.014840366667	1.02660220077691	1.9060958804475e-06
OPA1-AS1	0.859111205666667	1.49475241766667	0.798989749474351	0.185549502180091
OPA3	8.72836483	5.75569542866667	-0.600721153280983	0.00244328568674249
OPLAH	15.6842599433333	2.423171509	-2.6943490320573	2.94611366104241e-06
OPN3	31.66851383	48.72980917	0.621755408031187	0.0100459263851431
OPTN	20.1423870033333	48.22429031	1.25952534490842	0.000471162738663057
ORAI1	86.0015264366667	50.7175497133333	-0.761877219264306	0.000536249316790517
ORAI2	135.424371366667	79.25217844	-0.772964896992229	0.000384009255027091
ORAI3	20.5312797433333	17.42424018	-0.236727809678695	0.0326142334048121
ORAOV1	26.8637875	35.4206973033333	0.398929890416464	0.000633656754722613
ORC1	29.7566219533333	80.5880916366667	1.43735591257725	0.000711379557154057
ORC2	40.8680812133333	65.4445040166667	0.679297531396103	0.000404526893705089
ORC3	40.4223180033333	81.94396406	1.01948563032437	1.20158331698589e-05
ORC4	8.30927277133333	21.4850996466667	1.37054234549473	0.000411820868171698
ORC5	68.5135897733333	85.2269020466667	0.314918714808001	0.00018430480805772
ORC6	47.55663277	143.202529466667	1.59033850164228	0.000283724103562526
ORMDL1	46.5216798533333	84.9727341533333	0.86909679490076	0.00010979089713699
ORMDL2	69.07626588	66.82967029	-0.0477013393230856	0.46421202123547
ORMDL3	148.625489233333	97.72434929	-0.604891580634397	0.000925534541905319
OS9	205.7824852	112.295552733333	-0.873819401620939	0.000911962116058316
OSBP	44.9708465366667	48.6297582633333	0.112849378283741	0.123156794441109
OSBP2	3.18236711266667	0.0960513706666667	-5.05015026048447	0.0036688511516398
OSBPL10	6.85954182266667	5.27215814033333	-0.379718570846637	0.0208412565894967
OSBPL11	15.0316087733333	9.61421348833333	-0.644758678736596	2.76753340650962e-05
OSBPL1A	0.153751997666667	0.302581190666667	0.976717152991043	0.07248869468852
OSBPL2	22.5409486633333	17.62621584	-0.35482545766131	0.00546845721562732
OSBPL3	25.8191549766667	17.10037112	-0.594414148638348	0.00258093720948602
OSBPL7	36.06736829	6.66667442366667	-2.43565498061758	0.00204702583949154
OSBPL8	56.4489511266667	55.4699185266667	-0.0252411681917219	0.342016419394854
OSBPL9	30.2105422433333	94.1504663666667	1.63991616216974	2.62520190605651e-07
OSCP1	1.28124525933333	1.78803416133333	0.480827633642656	0.238277450388154
OSER1	51.2878975866667	48.74818872	-0.0732698177052295	0.235855678432674
OSER1-AS1	4.48134017533333	5.124047202	0.193353521046217	0.197321568183474
OSGEP	43.5743605633333	15.2743853566667	-1.5123651665535	1.24299596558849e-05
OSGEPL1	15.2387545666667	24.2219569833333	0.668570431488154	0.00114645612102131
OSGIN2	29.7791646633333	30.9589929333333	0.056055257359597	0.118827794935172
OSR2	14.78076574	9.46739493	-0.642681602274226	0.0121271035592393
OST4	294.744519866667	452.3149723	0.617862762438985	0.0032821920782244
OSTC	178.347363266667	485.2212893	1.44395296394655	0.00381502034699667
OSTF1	82.8542417366667	115.0314058	0.473380335152912	0.000795533984446376
OSTM1	13.6508359066667	31.07294869	1.1866698565072	6.0502109339528e-06
OTOGL	0.144751523333333	1.419748655	3.29398510901142	0.0120040693562246
OTUB1	98.5517076666667	74.15741105	-0.410289991832889	0.0115724825146816
OTUB2	0.536940924666667	3.52308853766667	2.71400545740894	0.00682944132733368
OTUD1	7.05562938133333	2.99260537266667	-1.23737273406779	0.00073008908379485
OTUD3	7.68035079033333	13.78423461	0.843775050957709	0.000240721174189711
OTUD4	12.7154664733333	15.1213273466667	0.250000395561479	0.00243900307391526
OTUD5	113.048727533333	48.6893544533333	-1.21526647542261	1.39620178079852e-05
OTUD6B	48.9246364666667	41.0553729966667	-0.252990088310815	0.00338132073575561
OTUD6B-AS1	17.9997241633333	18.66592434	0.0524321547805254	0.483739838026383
OTUD7B	9.18737680766667	19.0277453133333	1.05037971487701	0.00443523062820627
OTULIN	15.0529802266667	22.0548007866667	0.551043585491993	0.00644276348716759
OTX1	7.601286298	4.51968779066667	-0.750020455527055	0.000860863472536669
OVCA2	8.76322897	7.21552867433333	-0.280357451468817	0.227184590231902
OVGP1	0.345304826666667	1.35991232166667	1.97757123342882	0.0337611798779671
OXA1L	174.841642233333	113.3040396	-0.625849535973675	0.00176129392953939
OXCT1	53.6950262833333	131.817112866667	1.295677313103	1.69250009263884e-06
OXCT2	2.96406727033333	3.6126184	0.285466680911624	0.306092369765378
OXLD1	77.2711461833333	83.7519279166667	0.11619260278295	0.196953924145517
OXNAD1	19.4875502	17.8597992366667	-0.125836876207619	0.0302190421967353
OXR1	0.265897100666667	13.54387026	5.67062820208177	0.0010022326113995
OXSM	25.8883925533333	41.0293572666667	0.664351165235579	0.00092436451698005
OXSR1	49.4433005333333	61.6067370133333	0.317313073681871	0.00195876793927786
OXTR	1.51895877766667	0.807465233666667	-0.911610668343103	0.0048119570334917
P2RX1	11.17130126	3.03075113166667	-1.88204994814244	0.000626806099667501
P2RX4	18.6444014033333	16.89664961	-0.142005271876517	0.167972840485241
P2RX5	12.04708344	6.58202999833333	-0.872079410083468	0.000121555909694549
P2RX5-TAX1BP3	0.709507946333333	0.274632893333333	-1.36931441192721	0.00975918849621662
P2RX6	2.04861968966667	0.104399863666667	-4.29446045103723	0.00718293424537514
P2RX7	7.07809895233333	5.861320037	-0.272136318051228	0.0672826512128014
P2RY10	1.30951427233333	0.824157482666667	-0.668039839959643	0.0746842681521186
P2RY11	5.551784799	5.689449148	0.0353373311292249	0.878094663913344
P4HA1	27.2729847966667	33.0895569	0.27890337312994	0.00698446048334087
P4HB	336.6931682	795.0967398	1.23969595655753	0.0018458958145689
P4HTM	57.4871540466667	44.3462779866667	-0.374426587372478	0.00568256734355852
PA2G4	472.4983227	542.586815466667	0.199544783437541	0.000904311094754444
PA2G4P4	0.564539834333333	0.534527993	-0.078809878940877	0.862046886373613
PAAF1	65.60269151	76.8875297433333	0.228994622793112	0.0214153819776559
PABPC1	2624.20334433333	1555.23864233333	-0.754743545362884	0.000193643248079723
PABPC1L	53.99600249	15.0457009233333	-1.84350128550648	0.0003688646662244
PABPC3	1.48811663266667	0.709006858	-1.06961611620052	0.0300944394794446
PABPC4	194.0121479	412.144339833333	1.08700269348784	0.00473579180266698
PABPN1	26.9628673633333	8.36511722733333	-1.68851626473132	0.0005058927627011
PACRGL	7.63990460066667	13.5280236766667	0.824324561276524	0.00307285465164674
PACS1	46.5868825566667	21.9621485066667	-1.08490459639834	0.000365794134994186
PACS2	50.7621908466667	31.6219844866667	-0.68282642673258	0.000457859488962386
PACSIN1	1.72362347566667	2.564554916	0.573263811611865	0.00597377796005447
PACSIN2	42.56996886	41.0473473633333	-0.052547042245267	0.434613261525506
PACSIN3	56.65443963	10.5032202166667	-2.43135729854277	6.18265628344656e-05
PAF1	55.2665612433333	32.9304170566667	-0.746986065527775	0.00112720386900314
PAFAH1B1	42.3061616766667	53.7319327566667	0.344911933407843	0.00420058979818631
PAFAH1B2	43.2688410633333	54.4219754033333	0.330860845003838	0.0320637584330728
PAFAH1B3	84.6438049033333	25.7674985033333	-1.7158519930145	6.40766994586315e-06
PAFAH2	2.94262205066667	12.2556691266667	2.05827509358519	0.00211188814943548
PAGR1	63.63074299	53.5169864333333	-0.249727088013695	0.015768368592433
PAICS	186.412501733333	598.195353033333	1.68211808578275	0.000176774770771579
PAIP1	66.5913969633333	54.04231764	-0.301246258617197	0.000195122735738837
PAIP2	121.950340433333	166.0575747	0.445389747205627	0.00509983119192576
PAIP2B	3.992278496	4.05878084833333	0.0238340799445776	0.674039613869324
PAK1	17.13217052	31.3405542933333	0.871322753886008	6.04369720472005e-06
PAK1IP1	83.8224948333333	167.0513957	0.99488266974286	2.71793879812468e-05
PAK2	89.4867989	145.493832066667	0.701211217433135	0.000945544565748694
PAK4	30.0941452433333	10.0138355083333	-1.58748817842019	0.000418622247675211
PAK6	13.93811629	8.20800590133333	-0.763931923563568	0.0021448207389963
PALB2	22.6201224633333	27.9492218066667	0.305201374535369	0.00175837894325224
PALD1	14.9880080533333	10.47967734	-0.516214359712171	0.00337857572882662
PAM	4.46658413666667	7.976020863	0.83649724530006	0.000130596494996032
PAM16	4.70024125266667	4.72919652266667	0.00886028557218226	0.977524702767456
PAN2	27.1188068133333	11.0482801466667	-1.29547189646773	2.79289677466874e-05
PAN3	20.8225676333333	14.4886185966667	-0.523227929418718	0.00546182904405763
PAN3-AS1	3.326499832	1.46943091533333	-1.17874742796616	0.00316456056488767
PANK1	12.2218345966667	4.11966663033333	-1.568861359483	2.17738470490479e-07
PANK2	37.2463949366667	42.6619681166667	0.195849728327494	0.012673871059983
PANK3	27.3558787833333	23.40824592	-0.224834070573631	0.000561058701038789
PANK4	57.4125243466667	27.4617166066667	-1.06394368039861	0.000469758226524347
PANX1	24.92352248	29.94151748	0.264639360054377	0.00160604022778308
PANX2	5.172565076	1.090437392	-2.24597295142418	0.00282991159959263
PAOX	17.1989207666667	5.11837455666667	-1.7485604074756	0.000385048530390981
PAPD4	25.20363977	30.8804559366667	0.293061958741353	0.000426456646572881
PAPD5	8.04876563	15.38992911	0.935147134687778	4.93919682169877e-05
PAPD7	25.7995446566667	22.9015421133333	-0.171900855490302	0.0865444274784753
PAPLN	1.07983723533333	0.719803036	-0.585139777866526	0.0967690164982682
PAPOLA	144.479758	129.733380133333	-0.15531765161958	0.00202007917086213
PAPOLG	7.94246189333333	15.88875855	1.00034823751382	0.000332275738705506
PAPSS1	97.7446231666667	73.8459966333333	-0.40449763221142	0.00139897014868964
PAPSS2	0.552891198333333	0.452475551333333	-0.289155764125422	0.63069901718812
PAQR3	10.96761289	30.65214873	1.48273865491883	1.60686245126691e-05
PAQR4	168.9168176	42.47076863	-1.99177084834595	0.000354027319953047
PAQR6	15.6982228266667	9.55054888366667	-0.71694568853537	0.000495648506093957
PAQR7	10.38617299	10.460620662	0.0103042938485771	0.888829856768157
PAQR8	3.449469147	2.28010141466667	-0.597276362490109	0.00918612691575687
PARD3	0.134172158333333	0.361606416333333	1.43033494389243	0.0513038345427439
PARD6A	21.5342846	7.541263433	-1.5137572437743	0.0013985114934676
PARD6B	2.07935995133333	2.57616035733333	0.309082879043447	0.109027489116073
PARD6G	4.95383286133333	1.703641183	-1.5399236835026	0.000319754044008751
PARD6G-AS1	7.111196606	2.40224951733333	-1.56570633460667	0.00192346939871326
PARG	10.5289966966667	11.7661612966667	0.160275749559213	0.124443600027678
PARGP1	3.39880443733333	2.792862871	-0.283282614199192	0.160731699421773
PARK7	753.421394866667	601.469094833333	-0.324966392406244	0.00214094706004027
PARL	98.32747597	149.450837666667	0.604004468259316	0.00926749740234268
PARM1	4.50193935066667	13.07695171	1.53840775571153	5.67018176995757e-05
PARN	119.9501351	51.1109638566667	-1.2307300793188	0.000633761027330446
PARP1	466.588525833333	599.9582038	0.362711169049778	0.00519180403548586
PARP10	70.9959757566667	10.7066823943333	-2.72922573969596	0.000640558291371866
PARP11	6.429037257	7.50416476866667	0.223088794061191	0.0492142598363157
PARP12	1.32740077	2.55293863766667	0.943554845376508	0.0024033292259304
PARP14	0.15350443	2.998292121	4.28778875446751	0.00462947737053246
PARP16	25.86373874	19.1696657733333	-0.432105655838319	0.0098151955118328
PARP2	42.7069280533333	41.8547217033333	-0.0290797425247558	0.40866115100612
PARP3	17.4509957333333	20.4363708966667	0.227829667077159	0.061960842097939
PARP4	22.4064358833333	35.29522137	0.655559687395768	0.00010623806868331
PARP6	37.7202545	24.8531591633333	-0.601910161010326	0.00249674149778248
PARP8	1.841629502	7.30057368433333	1.98702698642779	1.11678327932548e-05
PARPBP	38.7225390266667	55.4267738466667	0.517409484168536	0.00240078565954512
PARS2	6.93875330333333	17.92103782	1.36890580738324	0.000551955053128748
PARVB	79.1246893066667	42.16964215	-0.90792315061026	0.00170502185211668
PARVG	11.0132534866667	1.145264467	-3.26548803422757	0.00174899772377655
PASK	14.4105760666667	13.7923546766667	-0.063259229213866	0.483808574899109
PATL1	68.95068217	83.49425072	0.276112034095756	0.016783957708902
PATL2	4.96486983866667	2.584298485	-0.94198318577703	0.028369767157279
PATZ1	25.97230496	14.36757631	-0.854157342595532	0.0003527712771065
PAWR	65.35556978	78.12487435	0.257471772676608	0.0229562572761128
PAX6	0.675975169666667	1.10081842666667	0.70353436607806	0.00784904514839422
PAX8	1.10281492733333	2.36705131833333	1.10190028401323	0.0240653752290663
PAX8-AS1	6.570503164	16.8350905933333	1.35739572429643	0.000130185003149305
PAXBP1	65.3885478066667	42.20494606	-0.631625902883836	0.000251397802478519
PAXBP1-AS1	2.85214156533333	1.21096835133333	-1.23588443068699	0.000300810754810102
PAXIP1	120.964737933333	48.79307962	-1.30983810482457	2.36138522545055e-05
PAXIP1-AS1	71.4558992933333	10.6423801033333	-2.74723228614486	0.000118101574937332
PAXIP1OS	13.2324762266667	8.49591028	-0.6392426261095	0.00858175480708306
PBDC1	32.38648143	58.5560497633333	0.854426493890376	0.00837437470124545
PBK	80.39548235	108.076271566667	0.426863470627893	0.00421931843797999
PBLD	1.92316704133333	1.04153459033333	-0.884773323474099	0.0823753712068015
PBRM1	40.5949247033333	32.2269839566667	-0.333030192243375	0.00897747686742466
PBX1	0.858834764	7.11066615366667	3.04953222817001	0.00215563773629525
PBX2	26.2908814033333	8.507449268	-1.62776396101685	2.57423022531903e-06
PBX3	7.682817609	29.1529433566667	1.92393413958258	1.13706134061353e-06
PBXIP1	56.5929391966667	33.9019546833333	-0.739253609656805	0.000179029814489436
PC	12.8370962	10.3351723436667	-0.31275644970226	0.098677477005654
PCBD1	97.1041064866667	44.51249837	-1.12532183006607	0.000531238129103542
PCBD2	7.667896207	7.29800030233333	-0.0713295980622595	0.618442439470931
PCBP1	572.167809166667	606.3839756	0.0837932968967621	0.268267122759034
PCBP1-AS1	4.604335122	2.23759888866667	-1.04104140003706	0.00289513491241184
PCBP2	385.379389366667	476.926947	0.307488882872107	0.0132920181633648
PCBP2-OT1	1.424424932	1.207969179	-0.237795947653011	0.656803013644236
PCBP4	15.5487838566667	17.93922166	0.206315551700611	0.0480884071162265
PCCA	15.93735172	17.4424979766667	0.130194746988552	0.103069361391843
PCCB	132.1208736	110.6614206	-0.255706064649077	3.19372246773085e-05
PCDH1	0.470631484666667	0.369408666	-0.349380127247297	0.376479892310766
PCDH12	0.231917072666667	0.437405921333333	0.915363722382594	0.0743385105978742
PCDHB15	0.792870624333333	0.410370184333333	-0.950159560217413	0.126034556844032
PCDHGB1	0.125803702333333	0.894369660333333	2.82969686796573	0.00323105196770146
PCED1A	65.64609333	26.6308714433333	-1.30160951862815	1.84209176582708e-05
PCED1B-AS1	0.140652051	0.287396038	1.03090958284219	0.0495636578620807
PCF11	35.1458753366667	36.10514359	0.0388489932715652	0.267212642559538
PCGF1	61.7995961766667	75.7956582233333	0.294517798345778	0.00180160550328546
PCGF2	2.49923123833333	11.2533878206667	2.17080309235053	0.0100322135171941
PCGF3	15.1680991	21.5835486166667	0.508891787039127	0.0157556332314715
PCGF5	18.9536710366667	14.0961291733333	-0.427178253539497	0.000504064599826115
PCGF6	37.93515269	18.0498247433333	-1.07155051543834	4.85002856358232e-06
PCID2	113.320271533333	176.1244968	0.636189620901417	0.000137713029395584
PCIF1	42.7666622666667	24.5294248566667	-0.801973208854555	0.000839029645287572
PCK2	68.1198227966667	25.5308445466667	-1.41583341995632	0.0008692795876574
PCM1	22.0023911533333	53.83347556	1.29084325064951	0.000131583493733959
PCMT1	168.957939233333	195.353658866667	0.20942413318124	0.0106708297827021
PCMTD1	28.5471369466667	22.78734019	-0.32511352334778	0.0194846407727491
PCMTD2	60.01101301	32.6652248366667	-0.877471713408477	0.000361088978028895
PCNA	512.304879033333	418.927752066667	-0.290301172255481	0.0159684469525749
PCNP	274.152905566667	222.994904266667	-0.297970020892198	0.00375848463313907
PCNT	33.2346664933333	25.7787393966667	-0.366507160311845	0.0179646889887687
PCNX	13.8812965933333	8.53133965366667	-0.702298123240022	0.000238968066108447
PCNXL2	5.315870875	12.54979863	1.23928624893261	0.00589427074520212
PCNXL3	64.1898626833333	77.44005565	0.270734514620743	0.086344571043536
PCNXL4	30.8725458	20.0270554966667	-0.624374132155096	0.00111712793804609
PCOLCE	27.4082380633333	10.1033257916667	-1.43977931309859	0.00122353083729069
PCSK4	2.70884754033333	0.319389477666667	-3.08429050905344	0.00430950865825829
PCSK7	30.0398824233333	46.1495517433333	0.619437468724777	0.00103704977896457
PCYOX1	28.50177379	55.82953601	0.969976858877618	0.00424596050786905
PCYOX1L	3.79836923666667	12.7113348433333	1.74266347792644	0.000225535722277951
PCYT1A	46.5572663233333	111.357564433333	1.25812130667697	0.00125644940511465
PCYT2	17.2553068266667	27.3150612566667	0.662656531019895	0.00646555558262072
PDAP1	307.125991133333	305.717390366667	-0.00663198781502708	0.863374953885597
PDCD10	87.0314503833333	122.1534375	0.489085718669986	0.00694695511357961
PDCD11	72.97807083	53.9575282866667	-0.435638751781135	0.00119532134923393
PDCD2	60.94810682	65.6668775866667	0.107584449433966	0.0300928999686763
PDCD2L	61.4756947866667	37.5336103033333	-0.711833067344693	1.03751541280679e-06
PDCD4	398.766675266667	53.76947599	-2.89068553244288	0.000205436016074512
PDCD4-AS1	10.8666530533333	3.11270391433333	-1.80366739953121	0.00172384119715184
PDCD5	340.580706433333	322.667904333333	-0.0779466294798953	0.33353059477697
PDCD6	74.3541612533333	73.7539735533333	-0.0116927076197899	0.840565367408426
PDCD6IP	54.2023471933333	73.6846387366667	0.443008559798477	0.000358696521834242
PDCD7	62.85383331	56.6397201233333	-0.150186597386789	0.0574793687835652
PDCL	30.5458887	40.9510506466667	0.422922251654706	0.00988199985896487
PDCL3	54.0781915433333	66.2213023166667	0.292248476721936	0.0728067209224989
PDCL3P4	0.509861699333333	0.437605613333333	-0.220474722947179	0.672630099219257
PDDC1	47.8829826766667	30.62150865	-0.644967659136942	0.00821753745855591
PDE12	38.6127329766667	42.6676754766667	0.144066844415617	0.028375988546807
PDE1B	8.457494932	0.198605953	-5.41224963565035	0.00431953282630897
PDE3B	24.3927217	32.1450897966667	0.398147640212146	0.000656579172887219
PDE4A	30.69621343	16.7274921933333	-0.875839530177535	0.00033051527203574
PDE4B	6.61215206	1.26549117933333	-2.38542245106455	0.00115451137391935
PDE4DIP	7.95685787533333	4.521897086	-0.815270671817675	0.00549387966482311
PDE5A	1.82697529633333	0.690488398	-1.40376804774974	0.00157888485673591
PDE6D	29.5521892033333	29.5475210133333	-0.000227912270711496	0.997071602613875
PDE6G	2.618707344	0.528928492	-2.30771024220342	0.00534170026402883
PDE7A	20.7771608866667	33.5860644566667	0.692864224167719	0.00111153784233031
PDE8A	20.1800211566667	17.3559185966667	-0.217499962257038	0.0540496691041482
PDE8B	0.167745853333333	0.0732572066666667	-1.19523450700181	0.0152158916960177
PDF	23.2226662766667	16.36990227	-0.504487913846782	0.0381540570815499
PDGFB	4.18684596833333	0.062816809	-6.05856937480479	0.00184434499275928
PDHA1	86.2430797466667	70.9025900233333	-0.282570368660589	0.00188181083279856
PDHB	193.975730933333	155.233467866667	-0.321436530700325	0.00654778985705749
PDHX	32.03488806	40.2511206933333	0.32938500279749	0.00265810858042909
PDIA2	3.684767303	0.250632480333333	-3.8779282187131	0.00188815228736698
PDIA3	380.589614066667	451.796414166667	0.247436627989166	0.00137020347715585
PDIA3P1	5.37997229466667	16.9535065433333	1.65591305261614	1.52867137349239e-05
PDIA4	491.101609133333	606.789536666667	0.305174658666363	0.000625454473785696
PDIA5	16.9819467766667	23.3090490666667	0.456888292338449	9.5562567370776e-06
PDIA6	245.302208333333	360.0911702	0.553802001801854	2.14491431988058e-05
PDIK1L	10.0460765146667	20.1844896833333	1.00661494390941	6.39965193886238e-05
PDK1	13.3981520933333	58.1754051233333	2.11837531804802	9.23697991749311e-06
PDK2	50.55380678	18.0924628266667	-1.48243092598628	0.00111372753044828
PDK3	4.28275185366667	3.89447365266667	-0.137109730844507	0.0307669474758913
PDLIM1	195.810793633333	1.81268198333333	-6.75519064118382	0.000438346613939621
PDLIM2	4.10060210233333	1.81949220766667	-1.17229988747403	0.00940711524767869
PDLIM3	0.671291244	0.740445457333333	0.141454642961371	0.717234587558888
PDLIM5	3.92137953433333	10.4395882766667	1.41263162878162	2.16424868097188e-05
PDLIM7	18.44915332	5.03911309533333	-1.87231286783883	0.000776495103499533
PDP1	10.732183337	5.283612926	-1.02234692068066	0.00275952732764684
PDP2	4.84398041566667	9.467486106	0.966788366693458	0.0132172564031361
PDPK1	27.6179595566667	28.67844488	0.054360058710583	0.383116906474984
PDPR	5.817191912	8.56637087766667	0.558361239332533	0.00162516485024519
PDRG1	44.7619394966667	51.9766991033333	0.215592466725698	0.0625848907025747
PDS5A	58.0850501566667	117.955886633333	1.02200862079094	0.000363099772988665
PDS5B	20.7361696666667	21.50927865	0.0528097146108691	0.283554620767472
PDSS1	24.7586732333333	95.69229945	1.95046882729119	0.000231510192470237
PDSS2	12.14545265	17.0023166933333	0.485315078879594	0.00121749079604814
PDXDC1	44.3710174366667	40.5132150333333	-0.131225056386879	0.0865030999095033
PDXDC2P	5.683887969	2.96363519466667	-0.939510247290551	0.00109110825957197
PDXK	26.6571566966667	34.66109174	0.378794188575284	0.00973385126698329
PDXP	66.0586423166667	70.22068084	0.0881486655999215	0.447166709012052
PDZD11	35.15783151	57.1396822833333	0.700646924762555	0.00145596642200365
PDZD8	23.2491554966667	24.6581170233333	0.084884322251093	0.306267569890076
PDZK1	0.238974642666667	0.931583741333333	1.96282791725914	0.0677496900156905
PEA15	100.273734893333	110.645675933333	0.142003306818821	0.0333722480198292
PEAK1	5.30643296066667	7.80431570166667	0.556529747051909	0.0280181692839103
PEBP1	554.952090866667	737.556946833333	0.41039121560117	2.31621850818405e-05
PECAM1	0.114553722	1.35108336166667	3.56002045194272	0.0050027123479991
PECR	18.6261294866667	18.1015249066667	-0.0412166753287129	0.551667134443607
PEF1	35.3126645233333	61.6661614166667	0.804293360494367	0.00123200766812413
PEG10	0.132052266666667	2.63602506666667	4.31918311880786	0.00205567786901462
PELI1	36.1179963	75.7599838466667	1.06871816383073	0.000331263219530277
PELI2	16.3226423766667	0.383115821	-5.41295021145545	0.0018541526384414
PELI3	17.4247738166667	8.68676239	-1.00424944824815	0.000386790609922843
PELO	15.1729885733333	15.57829309	0.0380318898539611	0.714942395057432
PELP1	69.5743860266667	50.3696868833333	-0.466000509560775	0.00430465996856462
PEMT	22.3415651933333	15.8171834566667	-0.498237536884088	0.0471034185990357
PEPD	34.0901908166667	22.8076839266667	-0.579836723473816	0.00641206741129371
PER1	6.71392630666667	6.05003338866667	-0.150213597533774	0.109319053741091
PER2	5.832312405	18.6798416966667	1.67934232479086	0.000236175805118977
PER3	1.900123424	0.320343776	-2.56840026740075	7.27823406424755e-05
PERM1	1.38408996966667	1.027029455	-0.430460166725128	0.0450080608194862
PERP	52.7171005366667	28.6625025233333	-0.879106446861442	0.00020097606110667
PES1	119.414475866667	115.2681861	-0.0509833504685319	0.478701323223617
PET100	186.5590303	236.2088848	0.340431036721788	0.0152311878554676
PET112	12.0912504133333	22.47756734	0.894522458501634	0.000462424610309132
PET117	12.1375385266667	14.46522538	0.253112926789396	0.0852060634154964
PEX1	22.1550743433333	28.4210845166667	0.359324439329392	0.00460490149679409
PEX10	46.24224409	20.6326945266667	-1.16427916980766	0.000481235623756979
PEX11B	20.3247378666667	48.7644137533333	1.26259196713371	0.000139996036732201
PEX12	11.5577551533333	7.2947718	-0.663926459804951	0.00770044394625382
PEX13	12.8208035566667	21.01443859	0.712894227627185	0.00943394690192289
PEX14	41.8858492033333	27.98596046	-0.581759662402625	0.00368066654971484
PEX16	29.7767842133333	34.6061499533333	0.216840489513022	0.158519543275412
PEX19	56.1062595466667	78.3637684533333	0.482025041950216	0.000265041693298411
PEX2	26.2569069033333	23.9279344233333	-0.134001113210216	0.00976783204447676
PEX26	15.9994769666667	14.9211568433333	-0.100665350581819	0.358995368422633
PEX3	19.92072024	26.6419703333333	0.419430972848298	0.00259014024688529
PEX5	40.6766659266667	29.0612214966667	-0.485106089798103	0.00164771032211691
PEX5L	0.0719600813333333	1.062246565	3.88377805096704	0.00313135821307778
PEX6	43.50960082	23.3634951466667	-0.897077665342367	0.000722189219544781
PEX7	10.6805268833333	12.3734425033333	0.212264119920316	0.0251159143156798
PFAS	56.3370574266667	31.15293486	-0.854716128178199	0.000370645405613063
PFDN1	44.93988693	57.50686883	0.355737792441095	0.0139231559414354
PFDN2	257.0066233	631.0975536	1.29605749141505	1.64877928853563e-05
PFDN4	54.18380141	76.20174445	0.491962411789528	0.010822126764559
PFDN5	413.4395597	372.5006548	-0.150433477103459	0.0594133625063603
PFDN6	66.3263721533333	72.37593438	0.125927451455397	0.0974043122881366
PFKFB2	7.05519057433333	1.51413869033333	-2.22018769563405	0.000468936504799343
PFKFB3	15.0060428766667	58.2607316033333	1.95698023252974	0.00125691049396491
PFKFB4	4.55145145033333	2.64081872633333	-0.785341417728507	0.00614037000856389
PFKL	193.266694833333	67.78879508	-1.51147431016179	0.000226078398144454
PFKM	92.85523461	175.175032366667	0.915742014909541	0.000303511939674332
PFKP	71.9467788266667	88.87903769	0.304913099854429	0.00356601714078494
PFN1	1533.51500966667	1141.41881133333	-0.426014042530414	0.000229286368056047
PFN1P2	0.995094065333333	0.563274594333333	-0.820994506326381	0.0504913769693173
PFN2	29.51274628	18.4230358366667	-0.679827360341913	0.00850821422615828
PFN4	1.47032831433333	1.21031029	-0.280761373117625	0.622701003909305
PGAM1	318.580286633333	276.089327233333	-0.206521878545348	0.00456706324366659
PGAM2	72.55583406	24.1316734266667	-1.5881636593367	0.00297496381382272
PGAM5	129.792678766667	199.523037933333	0.620346329553839	0.00249733123358936
PGAP1	3.749870676	9.93308900233333	1.40540159693876	0.00651057985885352
PGAP2	65.2856524633333	45.88870773	-0.508626792303888	0.00296460094958236
PGAP3	11.9260171533333	9.31856576966667	-0.355932486566306	0.0917213505936716
PGBD1	7.19251977433333	12.8946518833333	0.842203637771003	0.000248488447595585
PGBD2	13.65165585	9.31832707633333	-0.550933075020714	0.000243231381755663
PGBD4	4.38517371366667	5.14686743966667	0.231060631113458	0.098234930681862
PGD	265.510726966667	221.971117	-0.258398184357174	0.00147877867989835
PGGT1B	14.8884811	17.32181301	0.218393359620694	0.0799753403872862
PGK1	571.049511933333	933.705614566667	0.709351920765288	7.69137947411489e-06
PGLS	62.05759556	45.9702301433333	-0.432907911483338	0.0123418005037594
PGLYRP1	2.60507292333333	0.342448202333333	-2.92736606611678	0.00503141272843736
PGM1	24.83746243	81.74548959	1.71862134509043	0.000789533318147044
PGM2	23.7170372133333	101.896321833333	2.10310627378604	0.000512339803678862
PGM2L1	8.32279351233333	3.413332411	-1.28588692480043	0.00147057631228416
PGM3	18.9561061833333	19.4415601233333	0.0364813478595334	0.457472057640002
PGM5P2	0.970057325333333	0.601106855	-0.69044853298513	0.0280284872244937
