REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM12.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
2_MACS_peak_15426_lociStitched	chr2	70312058	70316842	2	4604	20307.1232	201	1	PCBP1,LOC400960	LOC100133985	PCBP1	201	1
1_MACS_peak_29193_lociStitched	chr9	100394103	100396860	1	2758	20300.3424	202	1	NCBP1,TSTD2		NCBP1	202	1
1_MACS_peak_7430_lociStitched	chr13	30167811	30170328	1	2518	20245.2378	203	1	SLC7A1		SLC7A1	203	1
1_MACS_peak_642_lociStitched	chr1	36850231	36854177	1	3947	20213.7796	204	1	STK40	LSM10	STK40	204	1
2_MACS_peak_9716_lociStitched	chr15	75742563	75748942	2	6210	20121.2797	205	1	SIN3A		SIN3A	205	1
1_MACS_peak_17960_lociStitched	chr21	34913446	34916523	1	3078	20105.7334	206	1	SON,GART	DNAJC28,DONSON	GART	206	1
1_MACS_peak_11125_lociStitched	chr16	89553747	89558035	1	4289	20098.2848	207	1	ANKRD11	SPG7	ANKRD11	207	1
1_MACS_peak_14140_lociStitched	chr19	42462043	42464057	1	2015	20067.0932	208	1	RABAC1	ATP1A3	RABAC1	208	1
1_MACS_peak_16184_lociStitched	chr2	157188189	157191836	1	3648	20058.5	209	1	NR4A2		NR4A2	209	1
2_MACS_peak_13793_lociStitched	chr19	18628234	18633085	2	4845	20003.0985	210	1	ELL	C19orf50,UBA52,FKBP8	ELL	210	1
1_MACS_peak_6197_lociStitched	chr12	46659952	46664043	1	4092	19950.9888	211	1	SLC38A1		SLC38A1	211	1
2_MACS_peak_19202_lociStitched	chr3	15835436	15839923	2	4388	19942.9202	212	1	ANKRD28	ANKRD28	ANKRD28	212	1
3_MACS_peak_8376_lociStitched	chr14	64968347	64972704	3	4309	19934.5821	213	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB25	213	1
1_MACS_peak_28742_lociStitched	chr9	35070938	35073535	1	2598	19897.4349	214	1	VCP	C9orf131,FANCG,PIGO,STOML2,KIAA1539	VCP	214	1
4_MACS_peak_11452_lociStitched	chr17	18085666	18090733	4	4899	19863.6534	215	1	ALKBH5	LLGL1	ALKBH5	215	1
1_MACS_peak_22524_lociStitched	chr5	42991424	42995436	1	4013	19842.5496	216	1		LOC153684,LOC648987,C5orf39	LOC648987	216	1
1_MACS_peak_14906_lociStitched	chr2	30368361	30373340	1	4980	19833.3486	217	1	YPEL5		YPEL5	217	1
2_MACS_peak_30749_lociStitched	chrX	153625281	153628630	2	3244	19831.7733	218	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	218	1
1_MACS_peak_29699_lociStitched	chr9	136241443	136243744	1	2302	19815.2916	219	1	C9orf96,SURF4	RPL7A,SNORD24,SNORD36B,SNORD36A,SNORD36C,SURF2,ADAMTS13,SURF6,MED22,SURF1,REXO4	SURF4	219	1
7_MACS_peak_12313_lociStitched	chr17	66451271	66459086	7	7272	19775.8575	220	1	WIPI1	PRKAR1A,MIR635	WIPI1	220	1
2_MACS_peak_28542_lociStitched	chr9	5626117	5630753	2	4597	19753.996	221	1	KIAA1432	KIAA1432	KIAA1432	221	1
4_MACS_peak_23005_lociStitched	chr5	95152819	95160407	4	6856	19727.2824	222	1	GLRX	C5orf27	GLRX	222	1
1_MACS_peak_23364_lociStitched	chr5	132297661	132300148	1	2488	19722.4074	223	1	AFF4		AFF4	223	1
1_MACS_peak_14105_lociStitched	chr19	41802459	41806410	1	3952	19674.7947	224	1	HNRNPUL1	CCDC97	CCDC97	224	1
1_MACS_peak_21596_lociStitched	chr4	78738529	78743080	1	4552	19651.218	225	1	CNOT6L	MRPL1	CNOT6L	225	1
1_MACS_peak_8938_lociStitched	chr14	105947150	105950039	1	2890	19649.2446	226	1		CRIP2,CRIP1,C14orf80,TMEM121	CRIP1	226	1
1_MACS_peak_23067_lociStitched	chr5	98262820	98266199	1	3380	19641.4512	227	1	LOC100289230	CHD1	LOC100289230	227	1
1_MACS_peak_20545_lociStitched	chr3	150125059	150129329	1	4271	19599.3	228	1	TSC22D2		TSC22D2	228	1
1_MACS_peak_20828_lociStitched	chr3	182510278	182513384	1	3107	19583.6406	229	1	ATP11B		ATP11B	229	1
2_MACS_peak_22623_lociStitched	chr5	56467943	56473791	2	5555	19559.2208	230	1	GPBP1	GPBP1	GPBP1	230	1
1_MACS_peak_14419_lociStitched	chr19	50378962	50381788	1	2827	19481.8788	231	1	TBC1D17,AKT1S1	PTOV1,PNKP,IL4I1	AKT1S1	231	1
1_MACS_peak_13941_lociStitched	chr19	35701797	35706044	1	4248	19432.1485	232	1		LSR,FAM187B	FAM187B	232	1
2_MACS_peak_14237_lociStitched	chr19	45952693	45955475	2	2727	19427.5406	233	1		CD3EAP,FOSB,PPM1N,PPP1R13L,ERCC1,RTN2	FOSB	233	1
2_MACS_peak_29634_lociStitched	chr9	134502165	134507541	2	5352	19417.5744	234	1	RAPGEF1		RAPGEF1	234	1
1_MACS_peak_24444_lociStitched	chr6	27804416	27807441	1	3026	19394.7875	235	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	235	1
1_MACS_peak_7706_lociStitched	chr13	50697177	50700777	1	3601	19328.4	236	1	DLEU2	DLEU1,ST13P4	DLEU2	236	1
2_MACS_peak_20340_lociStitched	chr3	128900498	128903571	2	2706	19295.367	237	1	CNBP	ISY1	CNBP	237	1
2_MACS_peak_9155_lociStitched	chr15	40387576	40394283	2	6592	19294.0269	238	1	BMF		BMF	238	1
2_MACS_peak_5408_lociStitched	chr11	111247168	111251749	2	4579	19270.8927	239	1	POU2AF1		POU2AF1	239	1
1_MACS_peak_5510_lociStitched	chr11	118442209	118444363	1	2155	19264.0836	240	1	ARCN1	TTC36,TMEM25,PHLDB1,IFT46	ARCN1	240	1
3_MACS_peak_4999_lociStitched	chr11	69060937	69066851	3	4977	19247.113	241	1	MYEOV		MYEOV	241	1
2_MACS_peak_22048_lociStitched	chr4	153452422	153459074	2	6562	19218.9584	242	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	242	1
2_MACS_peak_5467_lociStitched	chr11	115089893	115095358	2	5120	19187.615	243	1	CADM1		CADM1	243	1
1_MACS_peak_9805_lociStitched	chr15	81291671	81295016	1	3346	19186.251	244	1	MESDC1	MESDC2	MESDC1	244	1
2_MACS_peak_20221_lociStitched	chr3	119181025	119183390	2	2347	19143.729	245	1	TMEM39A	POGLUT1,C3orf1	TMEM39A	245	1
2_MACS_peak_16875_lociStitched	chr2	232570484	232576133	2	5533	19083.4518	246	1	PTMA	MIR1244-1	PTMA	246	1
1_MACS_peak_18034_lociStitched	chr21	38444097	38446940	1	2844	19035.0222	247	1	TTC3,PIGP	TTC3	TTC3	247	1
1_MACS_peak_19009_lociStitched	chr22	50967987	50971383	1	3397	19028.8068	248	1	TYMP,ODF3B	ADM2,MIOX,NCAPH2,KLHDC7B,LMF2,SCO2,C22orf41,CPT1B	TYMP	248	1
2_MACS_peak_25334_lociStitched	chr6	119667917	119672419	2	4287	19002.0416	249	1	MAN1A1		MAN1A1	249	1
1_MACS_peak_25367_lociStitched	chr6	126067601	126072828	1	5228	19000.145	250	1	HEY2	NCOA7	HEY2	250	1
2_MACS_peak_21752_lociStitched	chr4	103746329	103750491	2	4077	18987.044	251	1	UBE2D3	CISD2	UBE2D3	251	1
1_MACS_peak_16369_lociStitched	chr2	178075955	178078944	1	2990	18984.6335	252	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	252	1
1_MACS_peak_23273_lociStitched	chr5	126111940	126116048	1	4109	18956.366	253	1	LMNB1		LMNB1	253	1
1_MACS_peak_19652_lociStitched	chr3	50373074	50376336	1	3263	18954.5034	254	1	RASSF1	CYB561D2,IFRD2,NAT6,HYAL3,HYAL1,HYAL2,TUSC2,ZMYND10,NPRL2,TMEM115	RASSF1	254	1
3_MACS_peak_4469_lociStitched	chr11	28128399	28132924	3	4385	18924.455	255	1	METT5D1,KIF18A		METT5D1	255	1
1_MACS_peak_9592_lociStitched	chr15	69109234	69114218	1	4985	18890.8552	256	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	256	1
1_MACS_peak_17308_lociStitched	chr20	34328546	34332516	1	3971	18876.159	257	1	RBM39	ROMO1,PHF20,NFS1	RBM39	257	1
2_MACS_peak_20432_lociStitched	chr3	136469070	136472755	2	3485	18828.5075	258	1	STAG1		STAG1	258	1
3_MACS_peak_13164_lociStitched	chr19	1247846	1253850	3	5471	18811.1324	259	1	MIDN	STK11,ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	259	1
1_MACS_peak_18718_lociStitched	chr22	38900500	38903451	1	2952	18738.5549	260	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	260	1
1_MACS_peak_20453_lociStitched	chr3	139107370	139109621	1	2252	18710.312	261	1	COPB2	MRPS22	COPB2	261	1
2_MACS_peak_3755_lociStitched	chr10	81001656	81010586	2	8821	18696.741	262	1	ZMIZ1		PPIF	262	1
1_MACS_peak_14708_lociStitched	chr2	11886638	11891798	1	5161	18684.36	263	1	LPIN1		LPIN1	263	1
1_MACS_peak_4340_lociStitched	chr11	8703227	8705824	1	2598	18673.2091	264	1	RPL27A,SNORA3	SNORA45,TRIM66	RPL27A	264	1
1_MACS_peak_4309_lociStitched	chr11	6501495	6503940	1	2446	18671.976	265	1	FXC1,ARFIP2	DNHD1,HPX,TRIM3	FXC1	265	1
2_MACS_peak_23391_lociStitched	chr5	133983143	133986481	2	3318	18649.0722	266	1	SEC24A	SAR1B	SEC24A	266	1
2_MACS_peak_22812_lociStitched	chr5	75696787	75701292	2	4471	18626.8235	267	1	IQGAP2		IQGAP2	267	1
4_MACS_peak_1854_lociStitched	chr1	150547207	150553037	4	5559	18616.939	268	1	MCL1	ADAMTSL4,MIR4257,ENSA	MCL1	268	1
1_MACS_peak_28553_lociStitched	chr9	6680295	6683020	1	2726	18600.305	269	1		KDM4C,GLDC	GLDC	269	1
1_MACS_peak_3698_lociStitched	chr10	74078301	74081996	1	3696	18588.067	270	1		DDIT4,DNAJB12	DNAJB12	270	1
2_MACS_peak_14509_lociStitched	chr19	55849486	55852693	2	3195	18551.2122	271	1	SUV420H2	TMEM190,RPL28,TMEM150B,COX6B2,FAM71E2,IL11,LOC388564	SUV420H2	271	1
1_MACS_peak_10412_lociStitched	chr16	21528085	21532219	1	4135	18549.258	272	1	SLC7A5P2	LOC100271836	SLC7A5P2	272	1
1_MACS_peak_13355_lociStitched	chr19	5129200	5132402	1	3203	18506.2792	273	1	KDM4B		KDM4B	273	1
1_MACS_peak_13425_lociStitched	chr19	8007450	8009667	1	2218	18491.997	274	1	TIMM44	MAP2K7,LOC645781,SNAPC2,CTXN1	TIMM44	274	1
1_MACS_peak_25788_lociStitched	chr6	159458857	159466137	1	7281	18475.184	275	1	TAGAP	RSPH3	TAGAP	275	1
1_MACS_peak_29465_lociStitched	chr9	127702219	127704830	1	2612	18465.5142	276	1	GOLGA1		GOLGA1	276	1
1_MACS_peak_6525_lociStitched	chr12	62995571	62998397	1	2827	18452.0844	277	1	MIRLET7I,C12orf61		C12orf61	277	1
2_MACS_peak_24227_lociStitched	chr6	13301969	13308790	2	6429	18443.984	278	1	TBC1D7		TBC1D7	278	1
3_MACS_peak_11050_lociStitched	chr16	87885636	87891114	3	5338	18436.7568	279	1	SLC7A5		SLC7A5	279	1
1_MACS_peak_22608_lociStitched	chr5	55883368	55886460	1	3093	18425.228	280	1			MAP3K1	280	1
2_MACS_peak_5487_lociStitched	chr11	116967128	116970393	2	3251	18420.1505	281	1	SIK3	PAFAH1B2	SIK3	281	1
1_MACS_peak_4715_lociStitched	chr11	62606242	62610432	1	4191	18408.765	282	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	282	1
1_MACS_peak_13167_lociStitched	chr19	1258323	1262553	1	4231	18405.153	283	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	283	1
1_MACS_peak_22163_lociStitched	chr4	170906888	170913072	1	6185	18401.7288	284	1	MFAP3L		MFAP3L	284	1
1_MACS_peak_14493_lociStitched	chr19	54959103	54961640	1	2538	18399.8462	285	1	LENG8	TTYH1,LENG9,CDC42EP5	LENG8	285	1
5_MACS_peak_17725_lociStitched	chr20	57463348	57470794	5	6921	18398.3214	286	1	GNAS	GNAS-AS	GNAS	286	1
3_MACS_peak_22612_lociStitched	chr5	56109039	56113877	3	4621	18385.8514	287	1	MAP3K1		MAP3K1	287	1
1_MACS_peak_19040_lociStitched	chr3	3167721	3170060	1	2340	18382.9027	288	1	TRNT1	IL5RA	TRNT1	288	1
3_MACS_peak_28362_lociStitched	chr8	144594504	144599852	3	5128	18375.728	289	1	ZC3H3	GSDMD	ZC3H3	289	1
1_MACS_peak_29317_lociStitched	chr9	114244537	114247399	1	2863	18332.541	290	1	KIAA0368	ZNF483	KIAA0368	290	1
13_MACS_peak_15672_lociStitched	chr2	89135225	89147410	13	10257	18327.4585	291	1			ANKRD36BP2	291	1
1_MACS_peak_23371_lociStitched	chr5	133338656	133341908	1	3253	18324.0444	292	1	VDAC1	C5orf15	VDAC1	292	1
1_MACS_peak_19571_lociStitched	chr3	47322973	47325604	1	2632	18306.498	293	1	KLHL18,KIF9		KLHL18	293	1
2_MACS_peak_13919_lociStitched	chr19	33863096	33866147	2	2869	18287.3889	294	1	CEBPG		CEBPG	294	1
1_MACS_peak_19573_lociStitched	chr3	47421061	47423389	1	2329	18269.6784	295	1	PTPN23		PTPN23	295	1
1_MACS_peak_20233_lociStitched	chr3	119812021	119815330	1	3310	18261.3783	296	1	GSK3B		GSK3B	296	1
2_MACS_peak_323_lociStitched	chr1	22105648	22110472	2	4790	18257.8752	297	1	USP48	LDLRAD2	USP48	297	1
1_MACS_peak_12399_lociStitched	chr17	73780212	73782535	1	2324	18183.2825	298	1	UNK	GALK1,H3F3B	UNK	298	1
1_MACS_peak_4285_lociStitched	chr11	3077269	3079074	1	1806	18165.159	299	1	CARS		CARS	299	1
2_MACS_peak_29503_lociStitched	chr9	130538260	130542582	2	4256	18122.146	300	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	300	1
1_MACS_peak_6492_lociStitched	chr12	57913109	57917476	1	4368	18088.9874	301	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	301	1
3_MACS_peak_24708_lociStitched	chr6	36646020	36651642	3	5558	18079.7898	302	1	CDKN1A		CDKN1A	302	1
1_MACS_peak_4385_lociStitched	chr11	16759358	16761495	1	2138	18057.4363	303	1	C11orf58		C11orf58	303	1
1_MACS_peak_16664_lociStitched	chr2	208392765	208396158	1	3394	18000.2043	304	1	CREB1		CREB1	304	1
2_MACS_peak_14038_lociStitched	chr19	39338975	39343646	2	4504	17995.0275	305	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	305	1
1_MACS_peak_16657_lociStitched	chr2	208029426	208032231	1	2806	17962.3785	306	1	KLF7		KLF7	306	1
5_MACS_peak_19093_lociStitched	chr3	10230762	10238710	5	6827	17953.7372	307	1	IRAK2	VHL	IRAK2	307	1
2_MACS_peak_504_lociStitched	chr1	28570634	28576946	2	6308	17948.8032	308	1		ATPIF1,SESN2,DNAJC8	ATPIF1	308	1
1_MACS_peak_27304_lociStitched	chr7	158620174	158623372	1	3199	17925.7494	309	1	ESYT2	WDR60	ESYT2	309	1
9_MACS_peak_8730_lociStitched	chr14	91875173	91885557	9	9178	17863.5952	310	1	CCDC88C		CCDC88C	310	1
3_MACS_peak_12922_lociStitched	chr18	46473290	46479943	3	6316	17860.6438	311	1	SMAD7	SMAD7	SMAD7	311	1
1_MACS_peak_11217_lociStitched	chr17	2302313	2306110	1	3798	17848.5579	312	1	MNT	LOC284009	MNT	312	1
1_MACS_peak_19434_lociStitched	chr3	42054110	42056977	1	2868	17846.7883	313	1			ULK4	313	1
1_MACS_peak_23491_lociStitched	chr5	139553858	139555960	1	2103	17824.96	314	1	C5orf32	C5orf53	C5orf32	314	1
4_MACS_peak_11357_lociStitched	chr17	8053884	8060875	4	6215	17800.4842	315	1	PER1	MIR3676,ALOXE3,HES7,VAMP2,TMEM107,C17orf59	PER1	315	1
2_MACS_peak_15665_lociStitched	chr2	89050718	89056448	2	5680	17788.785	316	1		ANKRD36BP2	ANKRD36BP2	316	1
1_MACS_peak_28550_lociStitched	chr9	6411520	6414624	1	3105	17771.3312	317	1	UHRF2		UHRF2	317	1
5_MACS_peak_10315_lociStitched	chr16	11831174	11837865	5	6247	17762.5977	318	1	TXNDC11		TXNDC11	318	1
1_MACS_peak_23381_lociStitched	chr5	133859688	133863937	1	4250	17747.6481	319	1	PHF15		PHF15	319	1
1_MACS_peak_19268_lociStitched	chr3	23986082	23988834	1	2753	17745.4464	320	1	NR1D2	RPL15,NKIRAS1	NR1D2	320	1
2_MACS_peak_20477_lociStitched	chr3	141117998	141124402	2	6264	17704.4984	321	1	ZBTB38		ZBTB38	321	1
2_MACS_peak_868_lociStitched	chr1	46767110	46770348	2	3064	17703.1174	322	1	UQCRH,LRRC41	NSUN4	LRRC41	322	1
2_MACS_peak_29585_lociStitched	chr9	132749127	132755755	2	6608	17699.4112	323	1	FNBP1		FNBP1	323	1
1_MACS_peak_13122_lociStitched	chr19	659294	663948	1	4655	17693.5772	324	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	324	1
2_MACS_peak_1859_lociStitched	chr1	150581457	150587060	2	5599	17685.8695	325	1		MCL1,ENSA	ENSA	325	1
1_MACS_peak_19843_lociStitched	chr3	69099900	69102558	1	2659	17682.0792	326	1	TMF1	ARL6IP5,C3orf64,MIR3136,UBA3	TMF1	326	1
1_MACS_peak_29592_lociStitched	chr9	132768309	132773498	1	5190	17666.9883	327	1	FNBP1	GPR107	FNBP1	327	1
3_MACS_peak_2552_lociStitched	chr1	204376290	204381941	3	5511	17666.1562	328	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	328	1
1_MACS_peak_21612_lociStitched	chr4	83349661	83352709	1	3049	17655.8448	329	1	ENOPH1,HNRPDL		HNRPDL	329	1
1_MACS_peak_12209_lociStitched	chr17	61522358	61524982	1	2625	17649.024	330	1	CYB561	ACE,CYB561	CYB561	330	1
1_MACS_peak_4288_lociStitched	chr11	3817326	3820013	1	2688	17647.9473	331	1	PGAP2,NUP98	PGAP2,RHOG	PGAP2	331	1
1_MACS_peak_22458_lociStitched	chr5	32530452	32533619	1	3168	17631.3224	332	1			SUB1	332	1
6_MACS_peak_27142_lociStitched	chr7	139466723	139474179	6	6644	17611.072	333	1	HIPK2	TBXAS1	HIPK2	333	1
3_MACS_peak_17518_lociStitched	chr20	46384265	46392850	3	8526	17610.4105	334	1	SULF2		SULF2	334	1
1_MACS_peak_4917_lociStitched	chr11	67006814	67009874	1	3061	17602.956	335	1	KDM2A	ADRBK1,ANKRD13D	ADRBK1	335	1
1_MACS_peak_1695_lociStitched	chr1	143742391	143745734	1	3344	17586.5201	336	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	336	1
4_MACS_peak_6457_lociStitched	chr12	57076905	57083199	4	6014	17546.4132	337	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	337	1
2_MACS_peak_8664_lociStitched	chr14	90082346	90088395	2	5922	17494.9178	338	1	FOXN3	PRO1768	FOXN3	338	1
1_MACS_peak_20378_lociStitched	chr3	132377703	132380540	1	2838	17463.1535	339	1	UBA5,ACAD11		UBA5	339	1
1_MACS_peak_23367_lociStitched	chr5	132386459	132388938	1	2480	17444.723	340	1	HSPA4	ZCCHC10	HSPA4	340	1
1_MACS_peak_5199_lociStitched	chr11	85374213	85376811	1	2599	17436.9966	341	1	CREBZF	TMEM126B,TMEM126A,DLG2,CCDC89,SYTL2	CREBZF	341	1
3_MACS_peak_24782_lociStitched	chr6	41699268	41703544	3	4224	17429.4036	342	1	TFEB	PRICKLE4,PGC,FRS3	TFEB	342	1
2_MACS_peak_19038_lociStitched	chr3	3150418	3153761	2	3337	17427.3933	343	1	IL5RA	TRNT1	IL5RA	343	1
1_MACS_peak_18130_lociStitched	chr21	45138203	45140878	1	2676	17409.97	344	1	PDXK		PDXK	344	1
2_MACS_peak_29367_lociStitched	chr9	117372701	117376014	2	3202	17400.5386	345	1	C9orf91	ATP6V1G1	C9orf91	345	1
1_MACS_peak_38_lociStitched	chr1	1509094	1511139	1	2046	17278.0005	346	1	SSU72	MIB2,C1orf70	SSU72	346	1
1_MACS_peak_12578_lociStitched	chr17	79817315	79820215	1	2901	17269.21	347	1	P4HB	ANAPC11,NPB,FAM195B,DYSFIP1,ARHGDIA,THOC4,PCYT2	P4HB	347	1
1_MACS_peak_22523_lociStitched	chr5	42949365	42952990	1	3626	17264.425	348	1			LOC648987	348	1
1_MACS_peak_20301_lociStitched	chr3	126074506	126076800	1	2295	17243.998	349	1	KLF15	CCDC37	KLF15	349	1
1_MACS_peak_19743_lociStitched	chr3	53924288	53926706	1	2419	17243.2416	350	1	SELK	IL17RB,CHDH,ACTR8	SELK	350	1
2_MACS_peak_4212_lociStitched	chr11	267518	270727	2	3182	17225.2702	351	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5	NLRP6	351	1
1_MACS_peak_5188_lociStitched	chr11	82903480	82906537	1	3058	17214.2727	352	1	ANKRD42	PCF11	ANKRD42	352	1
2_MACS_peak_20273_lociStitched	chr3	122397382	122402265	2	4705	17205.7388	353	1	PARP14		PARP14	353	1
1_MACS_peak_2984_lociStitched	chr1	245132745	245135276	1	2532	17183.7183	354	1	EFCAB2		EFCAB2	354	1
2_MACS_peak_18087_lociStitched	chr21	44579874	44586420	2	6165	17172.1218	355	1		CRYAA	CRYAA	355	1
2_MACS_peak_29246_lociStitched	chr9	108004336	108010262	2	5454	17171.1776	356	1	SLC44A1		SLC44A1	356	1
1_MACS_peak_9259_lociStitched	chr15	44083588	44086064	1	2477	17168.3364	357	1	SERF2,MIR1282	PDIA3,C15orf63,WDR76,CATSPER2P1,ELL3,SERINC4,MFAP1	SERF2	357	1
2_MACS_peak_14274_lociStitched	chr19	47103395	47106769	2	3371	17156.79	358	1	CALM3	PTGIR,GNG8	CALM3	358	1
1_MACS_peak_242_lociStitched	chr1	14025897	14030236	1	4340	17146.8602	359	1	PRDM2	PRDM2	PRDM2	359	1
3_MACS_peak_14603_lociStitched	chr19	59083655	59087784	3	3983	17145.6725	360	1	LOC100131691,MGC2752,MZF1	TRIM28,CHMP2A,UBE2M	MZF1	360	1
1_MACS_peak_9394_lociStitched	chr15	55487743	55490120	1	2378	17086.1137	361	1	RSL24D1		RSL24D1	361	1
1_MACS_peak_14488_lociStitched	chr19	54692441	54696078	1	3638	17077.1698	362	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	362	1
1_MACS_peak_17969_lociStitched	chr21	35319363	35322687	1	3325	17043.1452	363	1		ATP5O	ATP5O	363	1
1_MACS_peak_22974_lociStitched	chr5	89823973	89826243	1	2271	17017.055	364	1	LYSMD3	GPR98	LYSMD3	364	1
1_MACS_peak_5184_lociStitched	chr11	82866705	82869984	1	3280	17003.9103	365	1	PCF11	ANKRD42	PCF11	365	1
2_MACS_peak_28706_lociStitched	chr9	33289056	33291588	2	2526	16998.8352	366	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	366	1
2_MACS_peak_13825_lociStitched	chr19	19269431	19273513	2	3869	16975.8134	367	1	MEF2B,LOC729991-MEF2B	RFXANK,NCAN,TMEM161A,NR2C2AP	MEF2B	367	1
3_MACS_peak_22527_lociStitched	chr5	43038185	43043703	3	5267	16960.1248	368	1	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	368	1
1_MACS_peak_20275_lociStitched	chr3	122511717	122514898	1	3182	16930.8725	369	1	DIRC2,HSPBAP1		DIRC2	369	1
3_MACS_peak_23350_lociStitched	chr5	131822313	131827974	3	5029	16928.0883	370	1	IRF1		IRF1	370	1
1_MACS_peak_17275_lociStitched	chr20	33291255	33293622	1	2368	16917.6591	371	1	TP53INP2	PIGU	TP53INP2	371	1
1_MACS_peak_24507_lociStitched	chr6	30582010	30586550	1	4541	16873.364	372	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	372	1
1_MACS_peak_14010_lociStitched	chr19	38535710	38540717	1	5008	16867.5816	373	1	SIPA1L3		SIPA1L3	373	1
2_MACS_peak_27019_lociStitched	chr7	127290830	127293998	2	3083	16861.0464	374	1	SND1	PAX4	SND1	374	1
5_MACS_peak_6245_lociStitched	chr12	48200779	48208663	5	7259	16837.0704	375	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	375	1
1_MACS_peak_6199_lociStitched	chr12	46764595	46767665	1	3071	16818.381	376	1	SLC38A2		SLC38A2	376	1
1_MACS_peak_13662_lociStitched	chr19	15488946	15491683	1	2738	16755.6403	377	1	AKAP8,AKAP8L		AKAP8	377	1
2_MACS_peak_15338_lociStitched	chr2	65214803	65218607	2	3446	16745.9688	378	1	SLC1A4		SLC1A4	378	1
2_MACS_peak_24208_lociStitched	chr6	12008253	12014252	2	5720	16689.218	379	1	HIVEP1		HIVEP1	379	1
1_MACS_peak_29432_lociStitched	chr9	126100121	126103646	1	3526	16688.4075	380	1		CRB2	CRB2	380	1
1_MACS_peak_4494_lociStitched	chr11	33278236	33280962	1	2727	16673.0338	381	1	HIPK3		HIPK3	381	1
1_MACS_peak_20370_lociStitched	chr3	130464494	130467697	1	3204	16661.0451	382	1	PIK3R4		PIK3R4	382	1
1_MACS_peak_20500_lociStitched	chr3	142164407	142167558	1	3152	16650.8293	383	1	XRN1		XRN1	383	1
2_MACS_peak_19700_lociStitched	chr3	52565482	52568511	2	3020	16633.4506	384	1	NT5DC2	STAB1,C3orf78	NT5DC2	384	1
10_MACS_peak_8962_lociStitched	chr14	106145993	106156443	10	9134	16601.915	385	1			TMEM121	385	1
1_MACS_peak_4900_lociStitched	chr11	66609526	66611930	1	2405	16570.0508	386	1	C11orf80,RCE1	LRFN4	RCE1	386	1
1_MACS_peak_30405_lociStitched	chrX	102940496	102943247	1	2752	16564.5963	387	1	MORF4L2	TMEM31,GLRA4	MORF4L2	387	1
4_MACS_peak_3691_lociStitched	chr10	74031712	74036731	4	4890	16563.7038	388	1	DDIT4		DDIT4	388	1
2_MACS_peak_2333_lociStitched	chr1	179049355	179053280	2	3814	16551.3325	389	1	TOR3A		TOR3A	389	1
1_MACS_peak_25274_lociStitched	chr6	111803035	111806272	1	3238	16520.0295	390	1	LOC643749,REV3L		LOC643749	390	1
2_MACS_peak_21386_lociStitched	chr4	40056392	40060189	2	3695	16500.2432	391	1	N4BP2,LOC344967		N4BP2	391	1
4_MACS_peak_4913_lociStitched	chr11	66884772	66889007	4	3764	16478.385	392	1	KDM2A		KDM2A	392	1
1_MACS_peak_9477_lociStitched	chr15	63891130	63894661	1	3532	16445.2794	393	1	FBXL22,LOC100130855		LOC100130855	393	1
1_MACS_peak_20051_lociStitched	chr3	107241376	107245144	1	3769	16426.9728	394	1	BBX		BBX	394	1
1_MACS_peak_23122_lociStitched	chr5	108744133	108747237	1	3105	16411.1584	395	1	PJA2		PJA2	395	1
