REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM6_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
9_MACS_peak_19052_lociStitched	chr7	38388485	38407825	9	8847	8931.212	199	1			TARP	199	1
4_MACS_peak_591_lociStitched	chr1	40849900	40863052	4	7484	10854.3456	200	1	SMAP2		SMAP2	200	1
2_MACS_peak_14412_lociStitched	chr3	55514987	55523722	2	8685	9047.713	201	1	WNT5A		WNT5A	201	1
4_MACS_peak_9635_lociStitched	chr19	1239952	1250257	4	5997	12387.6405	202	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	ATP5D	202	1
5_MACS_peak_9081_lociStitched	chr17	74257819	74269059	5	7003	11300.696	203	1	FAM100B	RNF157,QRICH2	FAM100B	203	1
3_MACS_peak_2070_lociStitched	chr1	226308964	226321570	3	5900	12331.1892	204	1			ACBD3	204	1
3_MACS_peak_14979_lociStitched	chr3	150477760	150484648	3	6071	12133.9008	205	1	SIAH2		SIAH2	205	1
1_MACS_peak_18710_lociStitched	chr6	159459301	159466179	1	6879	11270.2908	206	1	TAGAP	RSPH3	TAGAP	206	1
6_MACS_peak_4372_lociStitched	chr12	26266507	26280172	6	7620	10360.803	207	1	BHLHE41		BHLHE41	207	1
3_MACS_peak_15670_lociStitched	chr4	64389675	64398641	3	7996	9831.219	208	1			TECRL	208	1
3_MACS_peak_9693_lociStitched	chr19	2266333	2274128	3	6377	11771.2295	209	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	209	1
4_MACS_peak_21539_lociStitched	chr9	130538446	130549466	4	6749	11342.886	210	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	210	1
6_MACS_peak_12029_lociStitched	chr2	182168772	182179661	6	8284	9163.0935	211	1			ITGA4	211	1
2_MACS_peak_9628_lociStitched	chr19	1130290	1137286	2	5910	12044.3136	213	1	SBNO2	GPX4,POLR2E	SBNO2	213	1
5_MACS_peak_12868_lociStitched	chr20	45977100	45989674	5	8163	9309.7896	214	1	ZMYND8	LOC100131496	ZMYND8	214	1
3_MACS_peak_20184_lociStitched	chr8	29199995	29210619	3	7415	10284.032	215	1	DUSP4		DUSP4	215	1
7_MACS_peak_4081_lociStitched	chr11	122612323	122625958	7	8132	9239.076	216	1	UBASH3B		CRTAM	216	1
2_MACS_peak_9331_lociStitched	chr18	9135615	9144689	2	7781	9673.7914	217	1	ANKRD12	NDUFV2	ANKRD12	217	1
3_MACS_peak_4839_lociStitched	chr12	89739234	89749319	3	7431	10140.4675	218	1	DUSP6		DUSP6	218	1
1_MACS_peak_10577_lociStitched	chr19	47216822	47223355	1	6534	11202.7884	219	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	219	1
3_MACS_peak_1114_lociStitched	chr1	145434409	145442432	3	7639	9767.2002	221	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	221	1
6_MACS_peak_8606_lociStitched	chr17	38470611	38482946	6	6522	11120.0025	222	1	RARA	CDC6,RARA,GJD3	RARA	222	1
6_MACS_peak_8595_lociStitched	chr17	38251519	38264862	6	7337	10136.6771	223	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	223	1
2_MACS_peak_12388_lociStitched	chr2	232570620	232576196	2	5434	12098.2472	224	1	PTMA	MIR1244-1	PTMA	224	1
3_MACS_peak_8701_lociStitched	chr17	43298841	43307526	3	8485	8288.0955	225	1	FMNL1	LOC100133991,C17orf46	FMNL1	225	1
5_MACS_peak_3645_lociStitched	chr11	65336615	65345288	5	7657	9535.0962	226	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	226	1
9_MACS_peak_9165_lociStitched	chr17	76711308	76726020	9	8428	8196.0552	227	1	CYTH1		CYTH1	227	1
5_MACS_peak_12249_lociStitched	chr2	212790244	212799329	5	8386	8262.8075	228	1	ERBB4		MIR548F2	228	1
3_MACS_peak_9057_lociStitched	chr17	73774700	73782418	3	5061	12190.581	229	1	UNK,H3F3B	GALK1	UNK	229	1
3_MACS_peak_21234_lociStitched	chr9	94181626	94192340	3	5914	11465.0514	230	1	NFIL3		NFIL3	230	1
7_MACS_peak_16924_lociStitched	chr5	118664257	118678378	7	8163	8591.2164	231	1	TNFAIP8	TNFAIP8	TNFAIP8	231	1
3_MACS_peak_2613_lociStitched	chr10	65022249	65033936	3	6720	10524.1435	234	1	JMJD1C		JMJD1C	234	1
4_MACS_peak_13433_lociStitched	chr22	24179610	24190941	4	6607	10637.5428	235	1	DERL3	SLC2A11,MIF	DERL3	235	1
1_MACS_peak_5984_lociStitched	chr14	69258506	69263336	1	4831	12245.499	236	1	ZFP36L1,C14orf181		ZFP36L1	236	1
2_MACS_peak_16789_lociStitched	chr5	95291437	95298659	2	6326	10864.7768	237	1	ELL2		ELL2	237	1
2_MACS_peak_9542_lociStitched	chr18	60822091	60830168	2	7881	8761.1219	238	1	BCL2		BCL2	238	1
2_MACS_peak_14835_lociStitched	chr3	128996616	129003351	2	5868	11256.879	239	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	239	1
6_MACS_peak_13454_lociStitched	chr22	24819802	24831815	6	7466	9365.3348	240	1	ADORA2A,C22orf45		ADORA2A	240	1
2_MACS_peak_9720_lociStitched	chr19	2694718	2703315	2	7057	9840.9859	241	1	GNG7	DIRAS1,SLC39A3	GNG7	241	1
2_MACS_peak_21412_lociStitched	chr9	117259412	117268657	2	6270	10735.294	242	1	DFNB31		DFNB31	242	1
5_MACS_peak_16325_lociStitched	chr5	20298164	20308699	5	7648	8844.1325	243	1			CDH18	243	1
3_MACS_peak_14887_lociStitched	chr3	135910950	135917310	3	6297	10539.156	244	1	MSL2		MSL2	244	1
6_MACS_peak_19132_lociStitched	chr7	46052234	46066851	6	7820	8472.0132	245	1			IGFBP3	245	1
3_MACS_peak_17935_lociStitched	chr6	33279802	33292184	3	6501	10294.3948	246	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	246	1
8_MACS_peak_8323_lociStitched	chr17	16870184	16884800	8	7885	8351.5824	247	1	TNFRSF13B		TNFRSF13B	247	1
1_MACS_peak_18959_lociStitched	chr7	25986385	25991927	1	5543	11259.1272	248	1	MIR148A		MIR148A	248	1
4_MACS_peak_10419_lociStitched	chr19	41108829	41121225	4	7177	9425.9184	249	1	LTBP4	SHKBP1	LTBP4	249	1
3_MACS_peak_14029_lociStitched	chr3	23847091	23854749	3	7490	8922.3358	250	1	UBE2E1		UBE2E1	250	1
2_MACS_peak_17472_lociStitched	chr5	176852494	176859651	2	7108	9449.3871	251	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	251	1
3_MACS_peak_15020_lociStitched	chr3	156804950	156811886	3	6685	9985.0656	252	1	LOC100498859,LOC339894		LOC100498859	252	1
2_MACS_peak_2821_lociStitched	chr10	89620969	89628423	2	6896	9646.2214	253	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	253	1
2_MACS_peak_12330_lociStitched	chr2	227655231	227665513	2	7464	8774.6588	254	1	IRS1	RHBDD1	IRS1	254	1
4_MACS_peak_10485_lociStitched	chr19	42783656	42791228	4	7053	9358.2348	255	1	CIC	PRR19,TMEM145,MEGF8,GSK3A,ERF,PAFAH1B3	CIC	255	1
4_MACS_peak_344_lociStitched	chr1	27018719	27029263	4	7109	9256.5776	257	1	ARID1A		ARID1A	257	1
3_MACS_peak_73_lociStitched	chr1	2472124	2481458	3	6425	10098.4546	258	1	LOC115110	TNFRSF14,C1orf93,PANK4,HES5	LOC115110	258	1
5_MACS_peak_19548_lociStitched	chr7	101922079	101938209	5	7314	8919.89	259	1	CUX1,SH2B2,MIR4285		SH2B2	259	1
5_MACS_peak_380_lociStitched	chr1	27756346	27766268	5	7372	8790.892	260	1	WASF2	GPR3,CD164L2	GPR3	260	1
4_MACS_peak_1311_lociStitched	chr1	154941477	154949282	4	5640	10841.9255	261	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2	SHC1	261	1
6_MACS_peak_11555_lociStitched	chr2	99071059	99083144	6	8181	7293.2975	262	1	INPP4A		INPP4A	262	1
8_MACS_peak_6127_lociStitched	chr14	81936324	81952725	8	7578	8251.3431	264	1	SEL1L		SEL1L	264	1
5_MACS_peak_1072_lociStitched	chr1	143912356	143920015	5	6609	9635.7879	265	1	SRGAP2P2,FAM72D		SRGAP2P2	265	1
3_MACS_peak_10516_lociStitched	chr19	45250829	45258705	3	5410	10893.2956	266	1	BCL3	CEACAM16,CBLC	BCL3	266	1
3_MACS_peak_7813_lociStitched	chr16	66549817	66559580	3	6886	9205.5327	268	1	TK2	CKLF,CMTM1	TK2	268	1
2_MACS_peak_4489_lociStitched	chr12	46120481	46127122	2	6578	9578.3143	269	1	ARID2,LOC400027		ARID2	269	1
6_MACS_peak_16776_lociStitched	chr5	95259334	95269110	6	8360	6514.7264	270	1	ELL2		ELL2	270	1
3_MACS_peak_8211_lociStitched	chr17	4842913	4854011	3	5942	10242.3442	271	1	RNF167,SLC25A11,PFN1	C17orf107,GP1BA,ENO3,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	271	1
6_MACS_peak_15093_lociStitched	chr3	169755174	169765284	6	7772	7675.512	272	1	GPR160		GPR160	272	1
1_MACS_peak_11874_lociStitched	chr2	158295291	158301603	1	6313	9797.4864	273	1	CYTIP		CYTIP	273	1
8_MACS_peak_9092_lociStitched	chr17	74487446	74498195	8	7938	7312.5447	274	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	274	1
5_MACS_peak_8859_lociStitched	chr17	56407804	56416966	5	7685	7723.566	275	1	MIR142	MPO,BZRAP1,SUPT4H1	MIR142	275	1
5_MACS_peak_1901_lociStitched	chr1	206131999	206139337	5	6740	9182.0394	276	1	FAM72A		FAM72A	276	1
3_MACS_peak_16549_lociStitched	chr5	66482966	66493578	3	7743	7505.8676	277	1	CD180		CD180	277	1
2_MACS_peak_17453_lociStitched	chr5	175962460	175971357	2	5140	10826.7593	278	1	CDHR2,RNF44	CDHR2	RNF44	278	1
5_MACS_peak_19110_lociStitched	chr7	44668574	44680013	5	6703	9135.1854	279	1	OGDH	TMED4	OGDH	279	1
1_MACS_peak_18861_lociStitched	chr7	8007102	8014352	1	7251	8320.825	280	1	GLCCI1		GLCCI1	280	1
10_MACS_peak_15530_lociStitched	chr4	29659579	29669929	10	7731	7461.315	281	1			MIR4275	281	1
3_MACS_peak_10290_lociStitched	chr19	35695827	35705712	3	5763	10175.619	282	1		FXYD5,LSR,FAM187B	FAM187B	282	1
3_MACS_peak_12000_lociStitched	chr2	175457405	175465642	3	5931	9975.007	284	1	WIPF1		WIPF1	284	1
2_MACS_peak_15885_lociStitched	chr4	103745946	103750672	2	4725	11023.395	285	1	UBE2D3	CISD2	UBE2D3	285	1
2_MACS_peak_17103_lociStitched	chr5	139012741	139019041	2	6195	9599.31	286	1		CXXC5	CXXC5	286	1
8_MACS_peak_13285_lociStitched	chr21	45552928	45565936	8	7260	8083.1712	287	1	C21orf33	PWP2	C21orf33	287	1
4_MACS_peak_17723_lociStitched	chr6	25404230	25414089	4	7512	7618.0493	288	1	LRRC16A		LRRC16A	288	1
3_MACS_peak_6461_lociStitched	chr15	34625466	34635535	3	6177	9508.1567	290	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	290	1
3_MACS_peak_19435_lociStitched	chr7	92437346	92445292	3	7521	7528.0404	291	1	CDK6		CDK6	291	1
4_MACS_peak_13419_lociStitched	chr22	23478334	23488349	4	6473	9123.665	293	1	RAB36,RTDR1	BCR	RTDR1	293	1
4_MACS_peak_13252_lociStitched	chr21	44725953	44739178	4	6899	8504.9975	294	1			SIK1	294	1
3_MACS_peak_6190_lociStitched	chr14	91872913	91885299	3	6957	8413.8098	295	1	CCDC88C		CCDC88C	295	1
3_MACS_peak_11804_lociStitched	chr2	136889145	136897670	3	6771	8669.0725	296	1		CXCR4	CXCR4	296	1
2_MACS_peak_9931_lociStitched	chr19	11484585	11493069	2	4562	10974.9024	297	1	C19orf39,EPOR	CCDC159,LPPR2,RAB3D,TMEM205,RGL3	C19orf39	297	1
1_MACS_peak_16955_lociStitched	chr5	126111293	126116158	1	4866	10731.217	298	1	LMNB1		LMNB1	298	1
2_MACS_peak_15251_lociStitched	chr3	186711600	186719620	2	7142	8080.15	299	1	ST6GAL1	ST6GAL1	ST6GAL1	299	1
3_MACS_peak_14878_lociStitched	chr3	133290756	133296929	3	4264	11164.4878	300	1	CDV3		CDV3	300	1
1_MACS_peak_17658_lociStitched	chr6	12008106	12013663	1	5558	10029.8293	301	1	HIVEP1		HIVEP1	301	1
2_MACS_peak_10595_lociStitched	chr19	47728928	47735252	2	4979	10550.3292	302	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	302	1
1_MACS_peak_1283_lociStitched	chr1	154297224	154302007	1	4784	10686.6569	303	1	AQP10,ATP8B2		ATP8B2	303	1
4_MACS_peak_2110_lociStitched	chr1	228269272	228277302	4	5068	10432.576	304	1	ARF1	MIR3620,C1orf35,MRPL55	ARF1	304	1
1_MACS_peak_13979_lociStitched	chr3	15835450	15840158	1	4709	10730.9444	305	1	ANKRD28	ANKRD28	ANKRD28	305	1
2_MACS_peak_14283_lociStitched	chr3	49055177	49060568	2	4926	10546.9524	306	1	NDUFAF3,DALRD3,MIR425,MIR191	P4HTM,WDR6,IMPDH2	NDUFAF3	306	1
1_MACS_peak_16509_lociStitched	chr5	56468337	56472983	1	4647	10769.8926	307	1	GPBP1	GPBP1	GPBP1	307	1
2_MACS_peak_10432_lociStitched	chr19	41768266	41773216	2	4686	10705.365	308	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	308	1
2_MACS_peak_4683_lociStitched	chr12	57077177	57083271	2	5953	9480.4358	309	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	309	1
3_MACS_peak_7774_lociStitched	chr16	56964225	56972875	3	5251	10192.295	310	1	HERPUD1	CETP	HERPUD1	310	1
7_MACS_peak_12169_lociStitched	chr2	202084712	202101646	7	7220	7693.1162	311	1	CASP10,CASP8	CASP8	CASP8	311	1
1_MACS_peak_7968_lociStitched	chr16	79629965	79636196	1	6232	9053.643	312	1	MAF		MAF	312	1
4_MACS_peak_16485_lociStitched	chr5	55438004	55452920	4	6667	8452.8972	313	1	ANKRD55		ANKRD55	313	1
3_MACS_peak_19830_lociStitched	chr7	138788028	138795364	3	6669	8433.4656	314	1	ZC3HAV1	TTC26	ZC3HAV1	314	1
2_MACS_peak_9716_lociStitched	chr19	2662938	2669251	2	4140	10958.1054	316	1	GNG7		GNG7	316	1
3_MACS_peak_10189_lociStitched	chr19	19173688	19180711	3	6826	8140.3593	317	1	SLC25A42	ARMC6,SUGP2	SLC25A42	317	1
3_MACS_peak_17088_lociStitched	chr5	138720134	138729160	3	7020	7830.055	318	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	318	1
5_MACS_peak_1028_lociStitched	chr1	118196504	118208274	5	7084	7709.35	319	1		FAM46C	FAM46C	319	1
3_MACS_peak_18591_lociStitched	chr6	139690867	139697673	3	6074	9133.652	320	1	CITED2		CITED2	320	1
4_MACS_peak_21545_lociStitched	chr9	130667167	130679882	4	6322	8764.4495	321	1	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	321	1
3_MACS_peak_4518_lociStitched	chr12	48201195	48208468	3	7057	7670.1058	322	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	322	1
3_MACS_peak_6677_lociStitched	chr15	52620675	52630826	3	7266	7278.267	323	1	MYO5A	MYO5C	MYO5C	323	1
5_MACS_peak_18010_lociStitched	chr6	36559854	36568154	5	5560	9612.23	324	1	SRSF3	STK38,MIR3925	SRSF3	324	1
3_MACS_peak_20719_lociStitched	chr8	129278747	129286905	3	7040	7613.8614	326	1			MIR1208	326	1
1_MACS_peak_6657_lociStitched	chr15	50644457	50648699	1	4243	10730.9874	327	1	LOC100129387,GABPB1,FLJ10038		LOC100129387	327	1
3_MACS_peak_1633_lociStitched	chr1	178544662	178552077	3	6962	7670.076	328	1		C1orf220	C1orf220	328	1
7_MACS_peak_16782_lociStitched	chr5	95273381	95285899	7	7598	6417.9786	331	1	ELL2		ELL2	331	1
5_MACS_peak_6239_lociStitched	chr14	95975705	95986823	5	6886	7715.892	332	1		GLRX5,C14orf49,SCARNA13,SNHG10	SCARNA13	332	1
1_MACS_peak_16855_lociStitched	chr5	108742670	108747697	1	5028	9972.0599	333	1	PJA2		PJA2	333	1
1_MACS_peak_6867_lociStitched	chr15	69109269	69114225	1	4957	10025.988	334	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	334	1
1_MACS_peak_16498_lociStitched	chr5	56109900	56115657	1	5758	9210.0486	335	1	MAP3K1		MAP3K1	335	1
1_MACS_peak_17402_lociStitched	chr5	172260603	172265513	1	4911	10058.626	336	1	ERGIC1		ERGIC1	336	1
3_MACS_peak_4462_lociStitched	chr12	40008631	40015752	3	6924	7589.5618	337	1	ABCD2	C12orf40	ABCD2	337	1
2_MACS_peak_18988_lociStitched	chr7	30065535	30073154	2	5687	9230.4185	338	1	PLEKHA8,FKBP14	SCRN1	PLEKHA8	338	1
2_MACS_peak_20251_lociStitched	chr8	38622108	38628478	2	5265	9646.091	339	1	TACC1	TACC1	TACC1	339	1
1_MACS_peak_16834_lociStitched	chr5	100233896	100240773	1	6878	7565.3877	340	1	ST8SIA4		ST8SIA4	340	1
4_MACS_peak_18133_lociStitched	chr6	52355999	52369306	4	5638	9240.3808	341	1	EFHC1,TRAM2		EFHC1	341	1
6_MACS_peak_17679_lociStitched	chr6	15245122	15257047	6	6228	8510.8725	343	1	JARID2		JARID2	343	1
3_MACS_peak_10448_lociStitched	chr19	42052110	42061213	3	6986	7329.7356	344	1		CEACAM21	CEACAM21	344	1
2_MACS_peak_7168_lociStitched	chr15	93347195	93355380	2	4476	10278.723	345	1		ASB9P1	ASB9P1	345	1
5_MACS_peak_17891_lociStitched	chr6	31789404	31803221	5	5641	9174.488	346	1	HSPA1B,C6orf48,SNORD48	HSPA1A,SNORD52,C6orf27,VARS,LSM2,HSPA1L,NEU1,SLC44A4	HSPA1B	346	1
1_MACS_peak_1317_lociStitched	chr1	154971155	154976872	1	5718	9054.0129	347	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	347	1
2_MACS_peak_16381_lociStitched	chr5	32582406	32587629	2	4803	9956.6049	348	1	SUB1		SUB1	348	1
2_MACS_peak_15338_lociStitched	chr3	197456635	197464790	2	5358	9413.3165	349	1	KIAA0226	FYTTD1	KIAA0226	349	1
2_MACS_peak_16255_lociStitched	chr5	1313066	1320247	2	6132	8469.2714	350	1	CLPTM1L	TERT	TERT	350	1
5_MACS_peak_14397_lociStitched	chr3	53222305	53231339	5	7145	6874.874	351	1	PRKCD		PRKCD	351	1
2_MACS_peak_15782_lociStitched	chr4	84029447	84036011	2	6535	7901.7432	352	1	PLAC8		PLAC8	352	1
3_MACS_peak_19149_lociStitched	chr7	47533379	47541300	3	6367	8140.4117	353	1	TNS3		TNS3	353	1
2_MACS_peak_16063_lociStitched	chr4	144275380	144282202	2	6773	7520.5728	354	1	GAB1		GAB1	354	1
3_MACS_peak_21442_lociStitched	chr9	123630389	123640604	3	6013	8594.901	355	1	PHF19	LOC253039,PSMD5,TRAF1	PHF19	355	1
1_MACS_peak_15585_lociStitched	chr4	40055803	40060199	1	4397	10200.918	356	1	N4BP2,LOC344967		N4BP2	356	1
4_MACS_peak_13646_lociStitched	chr22	39096089	39105910	4	4782	9859.3019	357	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	357	1
3_MACS_peak_9750_lociStitched	chr19	3983473	3990378	3	5740	8851.5195	358	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	358	1
2_MACS_peak_9897_lociStitched	chr19	10521897	10527892	2	4311	10216.0795	359	1		PDE4A,TYK2,MIR1181,CDC37	PDE4A	359	1
1_MACS_peak_21500_lociStitched	chr9	127630515	127635937	1	5423	9174.5662	360	1	ARPC5L	WDR38,RPL35	ARPC5L	360	1
3_MACS_peak_2242_lociStitched	chr10	3910127	3918444	3	4235	10241.5538	361	1			KLF6	361	1
2_MACS_peak_14102_lociStitched	chr3	39189006	39195630	2	4685	9850.5504	364	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	364	1
4_MACS_peak_259_lociStitched	chr1	21615730	21623383	4	6506	7736.4177	365	1	ECE1	ECE1	ECE1	365	1
1_MACS_peak_14895_lociStitched	chr3	136468971	136473378	1	4408	10073.0799	366	1	STAG1		STAG1	366	1
2_MACS_peak_6886_lociStitched	chr15	70387606	70393888	2	5043	9509.6916	367	1	TLE3	MIR629	TLE3	367	1
1_MACS_peak_9599_lociStitched	chr19	659115	663859	1	4745	9770.7424	368	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	368	1
3_MACS_peak_21576_lociStitched	chr9	131445597	131453342	3	6283	8012.2025	369	1	SET	PKN3,WDR34,ZDHHC12	SET	369	1
1_MACS_peak_20563_lociStitched	chr8	101961992	101966189	1	4198	10191.5751	370	1	YWHAZ		YWHAZ	370	1
4_MACS_peak_3024_lociStitched	chr10	112620164	112633314	4	5648	8821.02	371	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	371	1
3_MACS_peak_14711_lociStitched	chr3	113461634	113467225	3	4364	10037.5223	372	1	ATP6V1A,NAA50	KIAA2018	NAA50	372	1
4_MACS_peak_12176_lociStitched	chr2	202121700	202127910	4	5794	8608.302	373	1	CASP8		CASP8	373	1
9_MACS_peak_8500_lociStitched	chr17	32703713	32718345	9	7036	6707.3088	374	1		CCL13,CCL1	CCL1	374	1
2_MACS_peak_11656_lociStitched	chr2	112193420	112201405	2	6825	7082.695	375	1	LOC541471		LOC541471	375	1
7_MACS_peak_9559_lociStitched	chr18	66485120	66500052	7	6814	7083.7408	376	1	CCDC102B		CCDC102B	376	1
3_MACS_peak_1882_lociStitched	chr1	205249142	205258120	3	6196	8036.2078	378	1		NUAK2	NUAK2	378	1
3_MACS_peak_13990_lociStitched	chr3	16877520	16885323	3	5839	8492.7852	379	1		PLCL2	PLCL2	379	1
1_MACS_peak_4034_lociStitched	chr11	118659114	118663636	1	4523	9801.8872	383	1	DDX6		DDX6	383	1
1_MACS_peak_18197_lociStitched	chr6	74229403	74234035	1	4633	9683.6592	385	1	EEF1A1		EEF1A1	385	1
6_MACS_peak_17294_lociStitched	chr5	156966561	156976972	6	6714	7127.3706	386	1	ADAM19		ADAM19	386	1
2_MACS_peak_6117_lociStitched	chr14	81421236	81427554	2	6282	7805.2572	387	1	TSHR	C14orf145	TSHR	387	1
5_MACS_peak_12110_lociStitched	chr2	197032365	197042563	5	6659	7197.7484	388	1	STK17B		STK17B	388	1
2_MACS_peak_1180_lociStitched	chr1	149811503	149816465	2	4898	9405.471	389	1	HIST2H3A,HIST2H2AA4	HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2AA4	389	1
3_MACS_peak_15734_lociStitched	chr4	77116715	77123161	3	6322	7700.3916	390	1	SCARB2	FAM47E,NUP54	SCARB2	390	1
3_MACS_peak_17799_lociStitched	chr6	27798164	27807733	3	5198	9091.5069	391	1	HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	391	1
6_MACS_peak_17595_lociStitched	chr6	7136589	7147831	6	6828	6843.0054	392	1	RREB1		RREB1	392	1
3_MACS_peak_10185_lociStitched	chr19	19050444	19060862	3	6413	7519.7124	393	1	HOMER3	DDX49,GDF1,COPE,HOMER3	HOMER3	393	1
1_MACS_peak_17415_lociStitched	chr5	173168791	173174032	1	5242	8950.5798	394	1			BOD1	394	1
4_MACS_peak_3079_lociStitched	chr10	121060752	121073709	4	5286	8901.459	395	1	GRK5		GRK5	395	1
3_MACS_peak_19817_lociStitched	chr7	137665261	137673088	3	7065	6257.6865	396	1	CREB3L2		CREB3L2	396	1
1_MACS_peak_16476_lociStitched	chr5	55287743	55292041	1	4299	9773.652	398	1	IL6ST		IL6ST	398	1
4_MACS_peak_40_lociStitched	chr1	1707267	1714611	4	5467	8628.4656	399	1	NADK	SLC35E2,NADK	NADK	399	1
4_MACS_peak_10677_lociStitched	chr19	50175385	50184120	4	4092	9899.3755	401	1	BCL2L12,PRMT1	SCAF1,C19orf76,CPT1C,RRAS,IRF3	PRMT1	401	1
2_MACS_peak_20248_lociStitched	chr8	38239162	38244584	2	5313	8732.131	403	1	LETM2,WHSC1L1		WHSC1L1	403	1
3_MACS_peak_8587_lociStitched	chr17	38016598	38024494	3	6567	7002.1728	405	1	ZPBP2,IKZF3	GSDMB	IKZF3	405	1
3_MACS_peak_6831_lociStitched	chr15	66789241	66798272	3	4225	9718.2591	406	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	406	1
3_MACS_peak_14479_lociStitched	chr3	64205805	64212117	3	5744	8143.1112	408	1	PRICKLE2		PRICKLE2	408	1
1_MACS_peak_1182_lociStitched	chr1	149821042	149825623	1	4582	9378.6813	409	1	HIST2H2AA4,HIST2H3A,HIST2H2BC	HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB	HIST2H2BC	409	1
1_MACS_peak_16431_lociStitched	chr5	43039322	43043755	1	4434	9478.1973	410	1	LOC153684,C5orf39	LOC648987,LOC100132356	LOC153684	410	1
2_MACS_peak_6749_lociStitched	chr15	59978214	59982804	2	4073	9686.736	411	1	BNIP2	GTF2A2	BNIP2	411	1
1_MACS_peak_21135_lociStitched	chr9	74977004	74981442	1	4439	9385.4824	412	1	ZFAND5		ZFAND5	412	1
5_MACS_peak_10167_lociStitched	chr19	18625399	18633803	5	4557	9262.8888	413	1	ELL	C19orf50,UBA52,FKBP8	ELL	413	1
4_MACS_peak_7128_lociStitched	chr15	90638787	90646336	4	6270	7192.6872	414	1	IDH2		IDH2	414	1
1_MACS_peak_12584_lociStitched	chr20	11898107	11902219	1	4113	9520.9248	416	1	BTBD3		BTBD3	416	1
4_MACS_peak_15012_lociStitched	chr3	156391318	156403783	4	5707	7872.894	417	1	TIPARP,LOC100287227		TIPARP	417	1
2_MACS_peak_2598_lociStitched	chr10	63657054	63664572	2	6204	7127.064	418	1	ARID5B		ARID5B	418	1
2_MACS_peak_21302_lociStitched	chr9	100744630	100749827	2	4475	9170.6262	419	1	ANP32B	HEMGN	ANP32B	419	1
2_MACS_peak_19069_lociStitched	chr7	39988064	39992787	2	4245	9359.0968	420	1	CDK13		CDK13	420	1
2_MACS_peak_14996_lociStitched	chr3	152877890	152884687	2	5276	8340.5987	422	1	RAP2B		RAP2B	422	1
2_MACS_peak_18482_lociStitched	chr6	119668097	119674036	2	5759	7729.0146	423	1	MAN1A1		MAN1A1	423	1
