REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM6_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
3_MACS_peak_19817_lociStitched	chr7	137665261	137673088	3	7065	6257.6865	200	1	CREB3L2		CREB3L2	200	1
5_MACS_peak_21202_lociStitched	chr9	91924856	91934948	5	7065	17635.77	201	1	CKS2,MIR3153,SECISBP2		MIR3153	201	1
3_MACS_peak_4518_lociStitched	chr12	48201195	48208468	3	7057	7670.1058	202	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	202	1
2_MACS_peak_9720_lociStitched	chr19	2694718	2703315	2	7057	9840.9859	203	1	GNG7	DIRAS1,SLC39A3	GNG7	203	1
4_MACS_peak_10485_lociStitched	chr19	42783656	42791228	4	7053	9358.2348	204	1	CIC	PRR19,TMEM145,MEGF8,GSK3A,ERF,PAFAH1B3	CIC	204	1
3_MACS_peak_20719_lociStitched	chr8	129278747	129286905	3	7040	7613.8614	205	1			MIR1208	205	1
9_MACS_peak_8500_lociStitched	chr17	32703713	32718345	9	7036	6707.3088	206	1		CCL13,CCL1	CCL1	206	1
3_MACS_peak_17088_lociStitched	chr5	138720134	138729160	3	7020	7830.055	207	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	207	1
5_MACS_peak_9081_lociStitched	chr17	74257819	74269059	5	7003	11300.696	208	1	FAM100B	RNF157,QRICH2	FAM100B	208	1
3_MACS_peak_10448_lociStitched	chr19	42052110	42061213	3	6986	7329.7356	209	1		CEACAM21	CEACAM21	209	1
1_MACS_peak_16742_lociStitched	chr5	90673880	90680854	1	6975	25973.2682	210	1	LOC100129716,ARRDC3		LOC100129716	210	1
3_MACS_peak_1633_lociStitched	chr1	178544662	178552077	3	6962	7670.076	211	1		C1orf220	C1orf220	211	1
3_MACS_peak_6190_lociStitched	chr14	91872913	91885299	3	6957	8413.8098	212	1	CCDC88C		CCDC88C	212	1
3_MACS_peak_10589_lociStitched	chr19	47610342	47617768	3	6949	18152.857	213	1	ZC3H4	SAE1	ZC3H4	213	1
3_MACS_peak_4462_lociStitched	chr12	40008631	40015752	3	6924	7589.5618	214	1	ABCD2	C12orf40	ABCD2	214	1
1_MACS_peak_9997_lociStitched	chr19	13260573	13267484	1	6912	18690.1084	215	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	215	1
2_MACS_peak_18961_lociStitched	chr7	26003287	26011332	2	6911	17730.3755	216	1		MIR148A	MIR148A	216	1
4_MACS_peak_13252_lociStitched	chr21	44725953	44739178	4	6899	8504.9975	217	1			SIK1	217	1
2_MACS_peak_2821_lociStitched	chr10	89620969	89628423	2	6896	9646.2214	218	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	218	1
3_MACS_peak_7813_lociStitched	chr16	66549817	66559580	3	6886	9205.5327	219	1	TK2	CKLF,CMTM1	TK2	219	1
5_MACS_peak_6239_lociStitched	chr14	95975705	95986823	5	6886	7715.892	220	1		GLRX5,C14orf49,SCARNA13,SNHG10	SCARNA13	220	1
1_MACS_peak_18710_lociStitched	chr6	159459301	159466179	1	6879	11270.2908	221	1	TAGAP	RSPH3	TAGAP	221	1
1_MACS_peak_16834_lociStitched	chr5	100233896	100240773	1	6878	7565.3877	222	1	ST8SIA4		ST8SIA4	222	1
1_MACS_peak_1936_lociStitched	chr1	207993615	208000465	1	6851	13293.11	223	1	LOC148696	MIR29C,MIR29B2	LOC148696	223	1
6_MACS_peak_17595_lociStitched	chr6	7136589	7147831	6	6828	6843.0054	224	1	RREB1		RREB1	224	1
3_MACS_peak_10189_lociStitched	chr19	19173688	19180711	3	6826	8140.3593	225	1	SLC25A42	ARMC6,SUGP2	SLC25A42	225	1
2_MACS_peak_11656_lociStitched	chr2	112193420	112201405	2	6825	7082.695	226	1	LOC541471		LOC541471	226	1
7_MACS_peak_9559_lociStitched	chr18	66485120	66500052	7	6814	7083.7408	227	1	CCDC102B		CCDC102B	227	1
5_MACS_peak_282_lociStitched	chr1	23850704	23858267	5	6799	5969.4759	228	1	E2F2	ASAP3,ID3	E2F2	228	1
2_MACS_peak_16063_lociStitched	chr4	144275380	144282202	2	6773	7520.5728	229	1	GAB1		GAB1	229	1
3_MACS_peak_11804_lociStitched	chr2	136889145	136897670	3	6771	8669.0725	230	1		CXCR4	CXCR4	230	1
6_MACS_peak_18801_lociStitched	chr7	5460446	5467954	6	6767	5757.1344	231	1	TNRC18		TNRC18	231	1
4_MACS_peak_21539_lociStitched	chr9	130538446	130549466	4	6749	11342.886	232	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	232	1
5_MACS_peak_1901_lociStitched	chr1	206131999	206139337	5	6740	9182.0394	233	1	FAM72A		FAM72A	233	1
3_MACS_peak_17511_lociStitched	chr5	180229003	180239088	3	6729	12134.272	234	1	MGAT1	LOC729678,ZFP62	MGAT1	234	1
3_MACS_peak_2613_lociStitched	chr10	65022249	65033936	3	6720	10524.1435	235	1	JMJD1C		JMJD1C	235	1
6_MACS_peak_17294_lociStitched	chr5	156966561	156976972	6	6714	7127.3706	236	1	ADAM19		ADAM19	236	1
5_MACS_peak_19110_lociStitched	chr7	44668574	44680013	5	6703	9135.1854	237	1	OGDH	TMED4	OGDH	237	1
1_MACS_peak_10668_lociStitched	chr19	49998838	50005526	1	6689	14438.7232	238	1	RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,FCGRT,RCN3,PIH1D1	SNORD35B	238	1
3_MACS_peak_15020_lociStitched	chr3	156804950	156811886	3	6685	9985.0656	239	1	LOC100498859,LOC339894		LOC100498859	239	1
3_MACS_peak_19830_lociStitched	chr7	138788028	138795364	3	6669	8433.4656	240	1	ZC3HAV1	TTC26	ZC3HAV1	240	1
4_MACS_peak_16485_lociStitched	chr5	55438004	55452920	4	6667	8452.8972	241	1	ANKRD55		ANKRD55	241	1
5_MACS_peak_12110_lociStitched	chr2	197032365	197042563	5	6659	7197.7484	242	1	STK17B		STK17B	242	1
6_MACS_peak_17849_lociStitched	chr6	30649528	30658864	6	6623	5949.8328	243	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	243	1
7_MACS_peak_17376_lociStitched	chr5	169700534	169709358	7	6614	5798.2504	244	1	LCP2	C5orf58,LOC257358	LCP2	244	1
5_MACS_peak_1072_lociStitched	chr1	143912356	143920015	5	6609	9635.7879	245	1	SRGAP2P2,FAM72D		SRGAP2P2	245	1
4_MACS_peak_13433_lociStitched	chr22	24179610	24190941	4	6607	10637.5428	246	1	DERL3	SLC2A11,MIF	DERL3	246	1
5_MACS_peak_20128_lociStitched	chr8	27217678	27225570	5	6605	5796.674	247	1	PTK2B	TRIM35	PTK2B	247	1
2_MACS_peak_4489_lociStitched	chr12	46120481	46127122	2	6578	9578.3143	248	1	ARID2,LOC400027		ARID2	248	1
3_MACS_peak_15191_lociStitched	chr3	183228981	183237451	3	6572	6059.438	249	1	KLHL6		KLHL6	249	1
1_MACS_peak_17926_lociStitched	chr6	32935628	32942194	1	6567	17203.5766	250	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	250	1
3_MACS_peak_8587_lociStitched	chr17	38016598	38024494	3	6567	7002.1728	251	1	ZPBP2,IKZF3	GSDMB	IKZF3	251	1
3_MACS_peak_6798_lociStitched	chr15	65183426	65190091	3	6555	12000.3325	252	1		PLEKHO2,ANKDD1A	ANKDD1A	252	1
7_MACS_peak_1885_lociStitched	chr1	205282203	205291327	7	6554	6294.6476	253	1	NUAK2	KLHDC8A	NUAK2	253	1
2_MACS_peak_15782_lociStitched	chr4	84029447	84036011	2	6535	7901.7432	254	1	PLAC8		PLAC8	254	1
1_MACS_peak_10577_lociStitched	chr19	47216822	47223355	1	6534	11202.7884	255	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	255	1
1_MACS_peak_1466_lociStitched	chr1	160708641	160715172	1	6532	5213.0442	256	1	SLAMF7	CD48	SLAMF7	256	1
6_MACS_peak_8606_lociStitched	chr17	38470611	38482946	6	6522	11120.0025	257	1	RARA	CDC6,RARA,GJD3	RARA	257	1
4_MACS_peak_259_lociStitched	chr1	21615730	21623383	4	6506	7736.4177	258	1	ECE1	ECE1	ECE1	258	1
3_MACS_peak_17935_lociStitched	chr6	33279802	33292184	3	6501	10294.3948	259	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	259	1
4_MACS_peak_5608_lociStitched	chr13	114558623	114567571	4	6473	5797.4092	260	1	GAS6	FLJ44054,GAS6	GAS6	260	1
4_MACS_peak_13419_lociStitched	chr22	23478334	23488349	4	6473	9123.665	261	1	RAB36,RTDR1	BCR	RTDR1	261	1
2_MACS_peak_6960_lociStitched	chr15	75742348	75748869	2	6471	16834.6136	262	1	SIN3A		SIN3A	262	1
2_MACS_peak_21129_lociStitched	chr9	73026796	73036061	2	6468	21783.868	263	1	KLF9		KLF9	263	1
3_MACS_peak_73_lociStitched	chr1	2472124	2481458	3	6425	10098.4546	264	1	LOC115110	TNFRSF14,C1orf93,PANK4,HES5	LOC115110	264	1
3_MACS_peak_10185_lociStitched	chr19	19050444	19060862	3	6413	7519.7124	265	1	HOMER3	DDX49,GDF1,COPE,HOMER3	HOMER3	265	1
6_MACS_peak_10739_lociStitched	chr19	54872952	54884655	6	6385	5506.2615	266	1	LAIR1	TTYH1,LILRA5,LILRA4	LAIR1	266	1
3_MACS_peak_12862_lociStitched	chr20	45523264	45530180	3	6383	5453.9576	267	1	EYA2		EYA2	267	1
3_MACS_peak_9693_lociStitched	chr19	2266333	2274128	3	6377	11771.2295	268	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	268	1
3_MACS_peak_19149_lociStitched	chr7	47533379	47541300	3	6367	8140.4117	269	1	TNS3		TNS3	269	1
5_MACS_peak_2680_lociStitched	chr10	73506673	73514610	5	6362	5694.7975	270	1	CDH23,C10orf54	CDH23,C10orf105	C10orf105	270	1
2_MACS_peak_14616_lociStitched	chr3	101496306	101504456	2	6351	6534.67	271	1	FAM55C	NFKBIZ	FAM55C	271	1
2_MACS_peak_16789_lociStitched	chr5	95291437	95298659	2	6326	10864.7768	272	1	ELL2		ELL2	272	1
3_MACS_peak_15734_lociStitched	chr4	77116715	77123161	3	6322	7700.3916	273	1	SCARB2	FAM47E,NUP54	SCARB2	273	1
4_MACS_peak_21545_lociStitched	chr9	130667167	130679882	4	6322	8764.4495	274	1	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	274	1
1_MACS_peak_11874_lociStitched	chr2	158295291	158301603	1	6313	9797.4864	275	1	CYTIP		CYTIP	275	1
1_MACS_peak_1827_lociStitched	chr1	203254932	203261234	1	6303	23842.9868	276	1		BTG2,LOC730227	LOC730227	276	1
3_MACS_peak_14887_lociStitched	chr3	135910950	135917310	3	6297	10539.156	277	1	MSL2		MSL2	277	1
4_MACS_peak_1285_lociStitched	chr1	154375735	154383051	4	6287	6804.6116	278	1	IL6R		IL6R	278	1
3_MACS_peak_21576_lociStitched	chr9	131445597	131453342	3	6283	8012.2025	279	1	SET	PKN3,WDR34,ZDHHC12	SET	279	1
2_MACS_peak_6117_lociStitched	chr14	81421236	81427554	2	6282	7805.2572	280	1	TSHR	C14orf145	TSHR	280	1
4_MACS_peak_7128_lociStitched	chr15	90638787	90646336	4	6270	7192.6872	281	1	IDH2		IDH2	281	1
2_MACS_peak_21412_lociStitched	chr9	117259412	117268657	2	6270	10735.294	282	1	DFNB31		DFNB31	282	1
3_MACS_peak_16864_lociStitched	chr5	109075222	109081749	3	6257	5906.935	283	1	MAN2A1		MAN2A1	283	1
4_MACS_peak_8042_lociStitched	chr16	87416370	87427335	4	6253	13309.317	284	1	MAP1LC3B,FBXO31		FBXO31	284	1
1_MACS_peak_9981_lociStitched	chr19	12899151	12905402	1	6252	24503.2949	285	1	JUNB	BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN	JUNB	285	1
7_MACS_peak_10224_lociStitched	chr19	28954967	28961734	7	6248	4632.6882	286	1			LOC148145	286	1
1_MACS_peak_7968_lociStitched	chr16	79629965	79636196	1	6232	9053.643	287	1	MAF		MAF	287	1
6_MACS_peak_17679_lociStitched	chr6	15245122	15257047	6	6228	8510.8725	288	1	JARID2		JARID2	288	1
2_MACS_peak_6614_lociStitched	chr15	45016727	45023514	2	6222	16667.5146	289	1		B2M,TRIM69,PATL2	TRIM69	289	1
5_MACS_peak_21907_lociStitched	chrX	40027288	40036517	5	6222	6528.5946	290	1	BCOR		BCOR	290	1
5_MACS_peak_19210_lociStitched	chr7	55616623	55626879	5	6218	6813.0608	291	1	VOPP1		VOPP1	291	1
2_MACS_peak_2598_lociStitched	chr10	63657054	63664572	2	6204	7127.064	292	1	ARID5B		ARID5B	292	1
3_MACS_peak_1882_lociStitched	chr1	205249142	205258120	3	6196	8036.2078	293	1		NUAK2	NUAK2	293	1
2_MACS_peak_17103_lociStitched	chr5	139012741	139019041	2	6195	9599.31	294	1		CXXC5	CXXC5	294	1
3_MACS_peak_6461_lociStitched	chr15	34625466	34635535	3	6177	9508.1567	295	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	295	1
4_MACS_peak_18735_lociStitched	chr6	167363013	167373191	4	6176	6796.8684	296	1	RNASET2	FGFR1OP,MIR3939	RNASET2	296	1
2_MACS_peak_4786_lociStitched	chr12	72079204	72088790	2	6162	6766.7574	297	1	TMEM19	THAP2,ZFC3H1	TMEM19	297	1
1_MACS_peak_18969_lociStitched	chr7	26236590	26242731	1	6142	14406.1719	298	1	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	298	1
2_MACS_peak_16255_lociStitched	chr5	1313066	1320247	2	6132	8469.2714	299	1	CLPTM1L	TERT	TERT	299	1
7_MACS_peak_16349_lociStitched	chr5	29191675	29204989	7	6117	6997.8384	300	1			LOC729862	300	1
2_MACS_peak_19339_lociStitched	chr7	78121236	78127901	2	6087	6986.253	301	1	MAGI2		RPL13AP17	301	1
5_MACS_peak_10304_lociStitched	chr19	36230832	36240037	5	6075	13931.7675	302	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	302	1
3_MACS_peak_18591_lociStitched	chr6	139690867	139697673	3	6074	9133.652	303	1	CITED2		CITED2	303	1
3_MACS_peak_14979_lociStitched	chr3	150477760	150484648	3	6071	12133.9008	304	1	SIAH2		SIAH2	304	1
6_MACS_peak_3708_lociStitched	chr11	67033800	67046596	6	6068	6964.8628	305	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	305	1
1_MACS_peak_10859_lociStitched	chr2	5835479	5841509	1	6031	7242.633	306	1	SOX11		SOX11	306	1
3_MACS_peak_21442_lociStitched	chr9	123630389	123640604	3	6013	8594.901	307	1	PHF19	LOC253039,PSMD5,TRAF1	PHF19	307	1
4_MACS_peak_9635_lociStitched	chr19	1239952	1250257	4	5997	12387.6405	308	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	ATP5D	308	1
2_MACS_peak_11494_lociStitched	chr2	87795729	87801791	2	5978	6936.7466	309	1	NCRNA00152		NCRNA00152	309	1
4_MACS_peak_15029_lociStitched	chr3	156869729	156879477	4	5972	16550.1544	310	1	CCNL1	LOC339894	CCNL1	310	1
2_MACS_peak_4683_lociStitched	chr12	57077177	57083271	2	5953	9480.4358	311	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	311	1
9_MACS_peak_10453_lociStitched	chr19	42370923	42381679	9	5952	5408.1168	312	1	RPS19,CD79A	DMRTC2,ARHGEF1,LYPD4	CD79A	312	1
4_MACS_peak_12961_lociStitched	chr20	55964517	55974289	4	5949	6478.836	313	1	RBM38	RAE1,MTRNR2L3	RBM38	313	1
3_MACS_peak_8211_lociStitched	chr17	4842913	4854011	3	5942	10242.3442	314	1	RNF167,SLC25A11,PFN1	C17orf107,GP1BA,ENO3,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	314	1
5_MACS_peak_17521_lociStitched	chr5	180610862	180619625	5	5932	7061.2254	315	1		OR2V2,TRIM41,TRIM7,SNORD96A	TRIM7	315	1
3_MACS_peak_12000_lociStitched	chr2	175457405	175465642	3	5931	9975.007	316	1	WIPF1		WIPF1	316	1
3_MACS_peak_17795_lociStitched	chr6	27774946	27783600	3	5926	6674.8302	317	1	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2BL,HIST1H2AJ	HIST1H4J,HIST1H2BN,HIST1H2AL,HIST1H4K,HIST1H2AK	HIST1H3H	317	1
3_MACS_peak_21234_lociStitched	chr9	94181626	94192340	3	5914	11465.0514	318	1	NFIL3		NFIL3	318	1
2_MACS_peak_9628_lociStitched	chr19	1130290	1137286	2	5910	12044.3136	319	1	SBNO2	GPX4,POLR2E	SBNO2	319	1
3_MACS_peak_2070_lociStitched	chr1	226308964	226321570	3	5900	12331.1892	320	1			ACBD3	320	1
2_MACS_peak_9507_lociStitched	chr18	52984381	52990359	2	5892	5041.2474	321	1	TCF4		TCF4	321	1
6_MACS_peak_21960_lociStitched	chrX	48768250	48777336	6	5885	7118.881	322	1	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5	SLC35A2	322	1
1_MACS_peak_21280_lociStitched	chr9	98268036	98273917	1	5882	7500.6274	323	1	PTCH1		PTCH1	323	1
2_MACS_peak_17529_lociStitched	chr5	180668623	180674511	2	5876	7431.2448	324	1	GNB2L1,SNORD96A,SNORD95	TRIM41,TRIM7,TRIM52	GNB2L1	324	1
5_MACS_peak_6176_lociStitched	chr14	91812266	91821448	5	5875	5641.4208	325	1	CCDC88C		CCDC88C	325	1
6_MACS_peak_11745_lociStitched	chr2	127413687	127424101	6	5873	5788.1012	326	1	GYPC		GYPC	326	1
3_MACS_peak_19560_lociStitched	chr7	102064642	102074438	3	5870	7513.532	327	1	PRKRIP1,ORAI2	LRWD1,ALKBH4,POLR2J	ORAI2	327	1
2_MACS_peak_14835_lociStitched	chr3	128996616	129003351	2	5868	11256.879	328	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	328	1
4_MACS_peak_13051_lociStitched	chr20	62579808	62589228	4	5850	7159.2	329	1	UCKL1-AS1,UCKL1,ZNF512B	MIR941-1,MIR941-3,MIR941-2,PRPF6,MIR1914,MIR647,SAMD10	UCKL1-AS1	329	1
3_MACS_peak_13990_lociStitched	chr3	16877520	16885323	3	5839	8492.7852	330	1		PLCL2	PLCL2	330	1
7_MACS_peak_6990_lociStitched	chr15	78348005	78363004	7	5836	6838.0441	331	1	TBC1D2B	SH2D7	TBC1D2B	331	1
3_MACS_peak_17237_lociStitched	chr5	150529235	150538011	3	5833	5867.6336	332	1	ANXA6	ANXA6	ANXA6	332	1
5_MACS_peak_16770_lociStitched	chr5	95194640	95206739	5	5833	6211.6266	333	1	C5orf27	GLRX	C5orf27	333	1
3_MACS_peak_19146_lociStitched	chr7	47514845	47522576	3	5825	7236.216	334	1	TNS3		TNS3	334	1
3_MACS_peak_5210_lociStitched	chr12	123354800	123364244	3	5818	6300.0924	335	1	VPS37B	HIP1R	VPS37B	335	1
4_MACS_peak_20452_lociStitched	chr8	81050758	81061060	4	5810	5869.0494	336	1	TPD52		TPD52	336	1
3_MACS_peak_10367_lociStitched	chr19	39338998	39348476	3	5798	15248.2064	337	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	337	1
4_MACS_peak_12176_lociStitched	chr2	202121700	202127910	4	5794	8608.302	338	1	CASP8		CASP8	338	1
1_MACS_peak_1204_lociStitched	chr1	150581267	150587040	1	5774	15372.3444	339	1		MCL1,ENSA	ENSA	339	1
5_MACS_peak_14314_lociStitched	chr3	50272693	50284778	5	5768	7593.0055	340	1	GNAI2	GNAT1,SLC38A3,SEMA3B,C3orf45,IFRD2	GNAI2	340	1
2_MACS_peak_6512_lociStitched	chr15	40225479	40233621	2	5763	17435.2788	341	1	EIF2AK4	GPR176	EIF2AK4	341	1
3_MACS_peak_10290_lociStitched	chr19	35695827	35705712	3	5763	10175.619	342	1		FXYD5,LSR,FAM187B	FAM187B	342	1
2_MACS_peak_18482_lociStitched	chr6	119668097	119674036	2	5759	7729.0146	343	1	MAN1A1		MAN1A1	343	1
3_MACS_peak_11220_lociStitched	chr2	60776012	60782622	3	5759	5249.001	344	1	BCL11A		BCL11A	344	1
1_MACS_peak_16498_lociStitched	chr5	56109900	56115657	1	5758	9210.0486	345	1	MAP3K1		MAP3K1	345	1
7_MACS_peak_16368_lociStitched	chr5	32276219	32296056	7	5758	7672.9516	346	1	MTMR12		MTMR12	346	1
1_MACS_peak_16633_lociStitched	chr5	75696609	75702358	1	5750	15792.503	347	1	IQGAP2		IQGAP2	347	1
3_MACS_peak_14479_lociStitched	chr3	64205805	64212117	3	5744	8143.1112	348	1	PRICKLE2		PRICKLE2	348	1
3_MACS_peak_9750_lociStitched	chr19	3983473	3990378	3	5740	8851.5195	349	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	349	1
4_MACS_peak_14661_lociStitched	chr3	108539421	108546254	4	5733	6039.0054	350	1	TRAT1		TRAT1	350	1
3_MACS_peak_1782_lociStitched	chr1	198897954	198907049	3	5726	5807.1575	351	1			MIR181A1	351	1
1_MACS_peak_1317_lociStitched	chr1	154971155	154976872	1	5718	9054.0129	352	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	352	1
3_MACS_peak_6950_lociStitched	chr15	75334399	75340819	3	5710	6991.38	353	1	PPCDC	SCAMP5	PPCDC	353	1
4_MACS_peak_15012_lociStitched	chr3	156391318	156403783	4	5707	7872.894	354	1	TIPARP,LOC100287227		TIPARP	354	1
3_MACS_peak_14187_lociStitched	chr3	45634884	45641997	3	5702	4755.0405	355	1	LIMD1		LIMD1	355	1
2_MACS_peak_18988_lociStitched	chr7	30065535	30073154	2	5687	9230.4185	356	1	PLEKHA8,FKBP14	SCRN1	PLEKHA8	356	1
5_MACS_peak_11319_lociStitched	chr2	66660755	66667033	5	5686	5561.0524	357	1	MEIS1		MEIS1	357	1
2_MACS_peak_6419_lociStitched	chr15	31616415	31622089	2	5665	15829.3252	358	1	KLF13		KLF13	358	1
3_MACS_peak_6504_lociStitched	chr15	40074303	40081669	3	5650	7603.9218	359	1	FSIP1		FSIP1	359	1
1_MACS_peak_9657_lociStitched	chr19	1648122	1653769	1	5648	13027.0643	360	1	TCF3	UQCR11	TCF3	360	1
4_MACS_peak_3024_lociStitched	chr10	112620164	112633314	4	5648	8821.02	361	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	361	1
5_MACS_peak_17891_lociStitched	chr6	31789404	31803221	5	5641	9174.488	362	1	HSPA1B,C6orf48,SNORD48	HSPA1A,SNORD52,C6orf27,VARS,LSM2,HSPA1L,NEU1,SLC44A4	HSPA1B	362	1
4_MACS_peak_1311_lociStitched	chr1	154941477	154949282	4	5640	10841.9255	363	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2	SHC1	363	1
4_MACS_peak_18133_lociStitched	chr6	52355999	52369306	4	5638	9240.3808	364	1	EFHC1,TRAM2		EFHC1	364	1
4_MACS_peak_12990_lociStitched	chr20	57463491	57470812	4	5626	7877.396	365	1	GNAS	GNAS-AS	GNAS	365	1
3_MACS_peak_14653_lociStitched	chr3	108264675	108271662	3	5624	5735.6283	366	1	KIAA1524	DZIP3,MYH15	MYH15	366	1
3_MACS_peak_1770_lociStitched	chr1	197741600	197748133	3	5606	7503.1505	367	1	DENND1B		DENND1B	367	1
4_MACS_peak_18677_lociStitched	chr6	157097886	157105499	4	5603	6509.115	368	1	ARID1B		ARID1B	368	1
4_MACS_peak_1942_lociStitched	chr1	208955043	208961165	4	5602	4057.6616	369	1			PLXNA2	369	1
6_MACS_peak_10058_lociStitched	chr19	15390480	15405237	6	5598	7154.1936	370	1	BRD4	EPHX3	BRD4	370	1
1_MACS_peak_19671_lociStitched	chr7	113722629	113728213	1	5585	7843.2864	371	1	FOXP2		FOXP2	371	1
3_MACS_peak_19553_lociStitched	chr7	101945324	101951412	3	5580	6090.4352	372	1	SH2B2	MIR4285,SPDYE6	MIR4285	372	1
3_MACS_peak_8239_lociStitched	chr17	7137128	7146909	3	5579	7547.9977	373	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	373	1
2_MACS_peak_8081_lociStitched	chr16	88846371	88852118	2	5573	4722.8846	374	1	FAM38A	CDT1,APRT	FAM38A	374	1
3_MACS_peak_19924_lociStitched	chr7	150072703	150080937	3	5560	6299.8334	375	1	ZNF775	C7orf29,REPIN1,LOC728743,LOC285972,RARRES2	ZNF775	375	1
5_MACS_peak_18010_lociStitched	chr6	36559854	36568154	5	5560	9612.23	376	1	SRSF3	STK38,MIR3925	SRSF3	376	1
5_MACS_peak_18893_lociStitched	chr7	18534529	18548960	5	5560	7328.0618	377	1	HDAC9		HDAC9	377	1
1_MACS_peak_17658_lociStitched	chr6	12008106	12013663	1	5558	10029.8293	378	1	HIVEP1		HIVEP1	378	1
2_MACS_peak_2359_lociStitched	chr10	17268751	17274841	2	5551	14139.153	379	1	VIM	TRDMT1	VIM	379	1
1_MACS_peak_18959_lociStitched	chr7	25986385	25991927	1	5543	11259.1272	380	1	MIR148A		MIR148A	380	1
3_MACS_peak_16714_lociStitched	chr5	88025053	88031268	3	5529	4847.7	381	1	MEF2C	LOC645323	LOC645323	381	1
3_MACS_peak_9675_lociStitched	chr19	2049232	2062533	3	5519	13190.6017	382	1	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	382	1
4_MACS_peak_1461_lociStitched	chr1	160676917	160683171	4	5500	4530.3976	383	1	CD48	SLAMF7	CD48	383	1
4_MACS_peak_14611_lociStitched	chr3	101439528	101446095	4	5491	5315.3298	384	1	CEP97	LOC100009676,LOC285359,ZBTB11,RPL24	CEP97	384	1
6_MACS_peak_19701_lociStitched	chr7	120628156	120638833	6	5488	5391.885	385	1	C7orf58	ING3	C7orf58	385	1
3_MACS_peak_10638_lociStitched	chr19	49375200	49384384	3	5482	15716.5792	386	1	PPP1R15A,TULP2	NUCB1,HSD17B14,PLEKHA4	PPP1R15A	386	1
3_MACS_peak_17047_lociStitched	chr5	133978163	133985978	3	5472	7720.4385	387	1	SEC24A	SAR1B	SEC24A	387	1
3_MACS_peak_11358_lociStitched	chr2	70310844	70316483	3	5469	15541.084	388	1	PCBP1,LOC400960	LOC100133985	LOC400960	388	1
4_MACS_peak_40_lociStitched	chr1	1707267	1714611	4	5467	8628.4656	389	1	NADK	SLC35E2,NADK	NADK	389	1
6_MACS_peak_11485_lociStitched	chr2	87766485	87776698	6	5462	5752.9829	390	1	NCRNA00152		NCRNA00152	390	1
3_MACS_peak_5250_lociStitched	chr12	125047464	125053736	3	5460	5110.4256	391	1	NCOR2		NCOR2	391	1
1_MACS_peak_10077_lociStitched	chr19	16186231	16191677	1	5447	15934.4514	392	1	TPM4	FLJ25328,RAB8A	TPM4	392	1
5_MACS_peak_20996_lociStitched	chr9	33158409	33168137	5	5442	6124.7488	393	1	B4GALT1		B4GALT1	393	1
