REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM6_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
3_MACS_peak_10760_lociStitched	chr19	55762382	55771672	3	8461	11439.706	192	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	192	1
2_MACS_peak_18554_lociStitched	chr6	136609145	136612394	2	3217	11378.9727	193	1	BCLAF1	FAM54A	BCLAF1	193	1
9_MACS_peak_15586_lociStitched	chr4	40194230	40210403	9	11320	11368.0017	194	1	RHOH		RHOH	194	1
4_MACS_peak_21539_lociStitched	chr9	130538446	130549466	4	6749	11342.886	195	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	195	1
5_MACS_peak_19679_lociStitched	chr7	115303155	115317357	5	11624	11309.0526	196	1			TFEC	196	1
9_MACS_peak_11561_lociStitched	chr2	99089252	99107334	9	10867	11304.8664	197	1	INPP4A		INPP4A	197	1
5_MACS_peak_9081_lociStitched	chr17	74257819	74269059	5	7003	11300.696	198	1	FAM100B	RNF157,QRICH2	FAM100B	198	1
6_MACS_peak_21613_lociStitched	chr9	132646400	132657099	6	8315	11297.0741	199	1	FNBP1	USP20,C9orf78	USP20	199	1
10_MACS_peak_12729_lociStitched	chr20	34188951	34207922	10	8312	11283.9508	200	1	SPAG4,FER1L4	CPNE1	FER1L4	200	1
4_MACS_peak_20520_lociStitched	chr8	95953174	95963013	4	9502	11282.3813	201	1	TP53INP1	CCNE2	TP53INP1	201	1
1_MACS_peak_18710_lociStitched	chr6	159459301	159466179	1	6879	11270.2908	202	1	TAGAP	RSPH3	TAGAP	202	1
6_MACS_peak_12966_lociStitched	chr20	56044218	56057136	6	8537	11264.496	203	1		CTCFL	CTCFL	203	1
1_MACS_peak_18959_lociStitched	chr7	25986385	25991927	1	5543	11259.1272	204	1	MIR148A		MIR148A	204	1
2_MACS_peak_14835_lociStitched	chr3	128996616	129003351	2	5868	11256.879	205	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	205	1
1_MACS_peak_10577_lociStitched	chr19	47216822	47223355	1	6534	11202.7884	206	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	206	1
6_MACS_peak_12935_lociStitched	chr20	52196203	52211662	6	9055	11187.6783	207	1	ZNF217		ZNF217	207	1
3_MACS_peak_14878_lociStitched	chr3	133290756	133296929	3	4264	11164.4878	208	1	CDV3		CDV3	208	1
2_MACS_peak_8476_lociStitched	chr17	29636289	29648990	2	9944	11143.8574	209	1	NF1,EVI2B,EVI2A	OMG	EVI2B	209	1
6_MACS_peak_8606_lociStitched	chr17	38470611	38482946	6	6522	11120.0025	210	1	RARA	CDC6,RARA,GJD3	RARA	210	1
1_MACS_peak_2203_lociStitched	chr1	244996535	245000072	1	3538	11113.9614	211	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	211	1
6_MACS_peak_14112_lociStitched	chr3	39296637	39311604	6	9683	11092.0437	212	1	CX3CR1		CX3CR1	212	1
2_MACS_peak_15885_lociStitched	chr4	103745946	103750672	2	4725	11023.395	213	1	UBE2D3	CISD2	UBE2D3	213	1
2_MACS_peak_9931_lociStitched	chr19	11484585	11493069	2	4562	10974.9024	214	1	C19orf39,EPOR	CCDC159,LPPR2,RAB3D,TMEM205,RGL3	C19orf39	214	1
2_MACS_peak_9716_lociStitched	chr19	2662938	2669251	2	4140	10958.1054	215	1	GNG7		GNG7	215	1
1_MACS_peak_2452_lociStitched	chr10	32634714	32636873	1	2160	10908.9952	216	1	EPC1		EPC1	216	1
1_MACS_peak_21169_lociStitched	chr9	86320103	86324035	1	3933	10894.7856	217	1	UBQLN1		UBQLN1	217	1
3_MACS_peak_10516_lociStitched	chr19	45250829	45258705	3	5410	10893.2956	218	1	BCL3	CEACAM16,CBLC	BCL3	218	1
1_MACS_peak_19834_lociStitched	chr7	139024488	139027417	1	2930	10878.8918	219	1	C7orf55	LUC7L2	C7orf55	219	1
2_MACS_peak_16789_lociStitched	chr5	95291437	95298659	2	6326	10864.7768	220	1	ELL2		ELL2	220	1
4_MACS_peak_591_lociStitched	chr1	40849900	40863052	4	7484	10854.3456	221	1	SMAP2		SMAP2	221	1
2_MACS_peak_6476_lociStitched	chr15	37323107	37334396	2	8070	10846.4712	222	1	MEIS2		MEIS2	222	1
4_MACS_peak_1311_lociStitched	chr1	154941477	154949282	4	5640	10841.9255	223	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2	SHC1	223	1
2_MACS_peak_17453_lociStitched	chr5	175962460	175971357	2	5140	10826.7593	224	1	CDHR2,RNF44	CDHR2	RNF44	224	1
3_MACS_peak_4997_lociStitched	chr12	109020578	109031369	3	9809	10778.0508	225	1	SELPLG	TMEM119	SELPLG	225	1
1_MACS_peak_16509_lociStitched	chr5	56468337	56472983	1	4647	10769.8926	226	1	GPBP1	GPBP1	GPBP1	226	1
2_MACS_peak_4369_lociStitched	chr12	25535595	25540640	2	3097	10745.3455	227	1			KRAS	227	1
2_MACS_peak_21412_lociStitched	chr9	117259412	117268657	2	6270	10735.294	228	1	DFNB31		DFNB31	228	1
9_MACS_peak_17325_lociStitched	chr5	158758441	158777605	9	8635	10733.7564	229	1		IL12B	IL12B	229	1
1_MACS_peak_16955_lociStitched	chr5	126111293	126116158	1	4866	10731.217	230	1	LMNB1		LMNB1	230	1
1_MACS_peak_6657_lociStitched	chr15	50644457	50648699	1	4243	10730.9874	231	1	LOC100129387,GABPB1,FLJ10038		LOC100129387	231	1
1_MACS_peak_13979_lociStitched	chr3	15835450	15840158	1	4709	10730.9444	232	1	ANKRD28	ANKRD28	ANKRD28	232	1
2_MACS_peak_19643_lociStitched	chr7	108208997	108213764	2	3925	10722.4131	233	1	DNAJB9,THAP5	PNPLA8	DNAJB9	233	1
2_MACS_peak_10432_lociStitched	chr19	41768266	41773216	2	4686	10705.365	234	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	234	1
1_MACS_peak_1283_lociStitched	chr1	154297224	154302007	1	4784	10686.6569	235	1	AQP10,ATP8B2		ATP8B2	235	1
1_MACS_peak_9671_lociStitched	chr19	1939907	1943295	1	3389	10659.6644	236	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	236	1
3_MACS_peak_11022_lociStitched	chr2	30368463	30372902	3	3638	10650.0488	237	1	YPEL5		YPEL5	237	1
4_MACS_peak_13433_lociStitched	chr22	24179610	24190941	4	6607	10637.5428	238	1	DERL3	SLC2A11,MIF	DERL3	238	1
2_MACS_peak_14033_lociStitched	chr3	23986217	23991989	2	3011	10590.4656	239	1	NR1D2	RPL15,NKIRAS1	NR1D2	239	1
2_MACS_peak_10595_lociStitched	chr19	47728928	47735252	2	4979	10550.3292	240	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	240	1
2_MACS_peak_14283_lociStitched	chr3	49055177	49060568	2	4926	10546.9524	241	1	NDUFAF3,DALRD3,MIR425,MIR191	P4HTM,WDR6,IMPDH2	NDUFAF3	241	1
3_MACS_peak_14887_lociStitched	chr3	135910950	135917310	3	6297	10539.156	242	1	MSL2		MSL2	242	1
3_MACS_peak_2613_lociStitched	chr10	65022249	65033936	3	6720	10524.1435	243	1	JMJD1C		JMJD1C	243	1
1_MACS_peak_19987_lociStitched	chr7	158620377	158623332	1	2956	10511.2305	244	1	ESYT2	WDR60	ESYT2	244	1
9_MACS_peak_13401_lociStitched	chr22	23230330	23248622	9	9423	10475.8284	245	1	IGLL5		IGLL5	245	1
4_MACS_peak_2110_lociStitched	chr1	228269272	228277302	4	5068	10432.576	246	1	ARF1	MIR3620,C1orf35,MRPL55	ARF1	246	1
6_MACS_peak_15194_lociStitched	chr3	183243051	183260638	6	9608	10425.5736	247	1	KLHL6		KLHL6	247	1
5_MACS_peak_15566_lociStitched	chr4	38664494	38676305	5	8062	10423.2075	248	1	KLF3,FLJ13197		FLJ13197	248	1
1_MACS_peak_4008_lociStitched	chr11	115091293	115095302	1	4010	10398.1433	249	1	CADM1		CADM1	249	1
6_MACS_peak_4372_lociStitched	chr12	26266507	26280172	6	7620	10360.803	250	1	BHLHE41		BHLHE41	250	1
3_MACS_peak_17935_lociStitched	chr6	33279802	33292184	3	6501	10294.3948	251	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	251	1
3_MACS_peak_20184_lociStitched	chr8	29199995	29210619	3	7415	10284.032	252	1	DUSP4		DUSP4	252	1
2_MACS_peak_7168_lociStitched	chr15	93347195	93355380	2	4476	10278.723	253	1		ASB9P1	ASB9P1	253	1
1_MACS_peak_2068_lociStitched	chr1	226249027	226252969	1	3943	10260.2376	254	1	LOC440926,H3F3A		LOC440926	254	1
2_MACS_peak_16363_lociStitched	chr5	32171570	32175546	2	3967	10243.3688	255	1	GOLPH3		GOLPH3	255	1
3_MACS_peak_8211_lociStitched	chr17	4842913	4854011	3	5942	10242.3442	256	1	RNF167,SLC25A11,PFN1	C17orf107,GP1BA,ENO3,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	256	1
3_MACS_peak_2242_lociStitched	chr10	3910127	3918444	3	4235	10241.5538	257	1			KLF6	257	1
2_MACS_peak_9897_lociStitched	chr19	10521897	10527892	2	4311	10216.0795	258	1		PDE4A,TYK2,MIR1181,CDC37	PDE4A	258	1
1_MACS_peak_15585_lociStitched	chr4	40055803	40060199	1	4397	10200.918	259	1	N4BP2,LOC344967		N4BP2	259	1
3_MACS_peak_7774_lociStitched	chr16	56964225	56972875	3	5251	10192.295	260	1	HERPUD1	CETP	HERPUD1	260	1
1_MACS_peak_20563_lociStitched	chr8	101961992	101966189	1	4198	10191.5751	261	1	YWHAZ		YWHAZ	261	1
2_MACS_peak_1650_lociStitched	chr1	179846180	179853311	2	3657	10177.3632	262	1	TOR1AIP1,TOR1AIP2		TOR1AIP1	262	1
3_MACS_peak_10290_lociStitched	chr19	35695827	35705712	3	5763	10175.619	263	1		FXYD5,LSR,FAM187B	FAM187B	263	1
3_MACS_peak_4839_lociStitched	chr12	89739234	89749319	3	7431	10140.4675	264	1	DUSP6		DUSP6	264	1
6_MACS_peak_8595_lociStitched	chr17	38251519	38264862	6	7337	10136.6771	265	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	265	1
3_MACS_peak_73_lociStitched	chr1	2472124	2481458	3	6425	10098.4546	266	1	LOC115110	TNFRSF14,C1orf93,PANK4,HES5	LOC115110	266	1
1_MACS_peak_14135_lociStitched	chr3	42053896	42057328	1	3433	10077.0384	267	1			ULK4	267	1
7_MACS_peak_7224_lociStitched	chr15	101458334	101473421	7	9528	10075.0986	268	1	LRRK1	ALDH1A3	LRRK1	268	1
1_MACS_peak_14895_lociStitched	chr3	136468971	136473378	1	4408	10073.0799	269	1	STAG1		STAG1	269	1
1_MACS_peak_17402_lociStitched	chr5	172260603	172265513	1	4911	10058.626	270	1	ERGIC1		ERGIC1	270	1
2_MACS_peak_9905_lociStitched	chr19	10763221	10767185	2	3965	10056.668	271	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	271	1
3_MACS_peak_14711_lociStitched	chr3	113461634	113467225	3	4364	10037.5223	272	1	ATP6V1A,NAA50	KIAA2018	NAA50	272	1
5_MACS_peak_13634_lociStitched	chr22	38782889	38795707	5	9659	10032.6486	273	1	LOC400927	KCNJ4	LOC400927	273	1
1_MACS_peak_17658_lociStitched	chr6	12008106	12013663	1	5558	10029.8293	274	1	HIVEP1		HIVEP1	274	1
1_MACS_peak_6867_lociStitched	chr15	69109269	69114225	1	4957	10025.988	275	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	275	1
3_MACS_peak_15020_lociStitched	chr3	156804950	156811886	3	6685	9985.0656	276	1	LOC100498859,LOC339894		LOC100498859	276	1
3_MACS_peak_12000_lociStitched	chr2	175457405	175465642	3	5931	9975.007	277	1	WIPF1		WIPF1	277	1
1_MACS_peak_16855_lociStitched	chr5	108742670	108747697	1	5028	9972.0599	278	1	PJA2		PJA2	278	1
2_MACS_peak_16381_lociStitched	chr5	32582406	32587629	2	4803	9956.6049	279	1	SUB1		SUB1	279	1
8_MACS_peak_4257_lociStitched	chr12	7058214	7074355	8	10115	9944.4701	280	1	PTPN6,MIR200C,MIR141	LRRC23,ENO2,ATN1,C12orf57,EMG1,SCARNA12,PHB2	PTPN6	280	1
4_MACS_peak_10677_lociStitched	chr19	50175385	50184120	4	4092	9899.3755	281	1	BCL2L12,PRMT1	SCAF1,C19orf76,CPT1C,RRAS,IRF3	PRMT1	281	1
1_MACS_peak_21296_lociStitched	chr9	100394142	100396995	1	2854	9898.7688	282	1	NCBP1,TSTD2		NCBP1	282	1
1_MACS_peak_20895_lociStitched	chr9	3524809	3528267	1	3459	9892.9922	283	1	RFX3		RFX3	283	1
3_MACS_peak_6813_lociStitched	chr15	65587787	65597822	3	3529	9876.447	284	1		PARP16	PARP16	284	1
4_MACS_peak_13646_lociStitched	chr22	39096089	39105910	4	4782	9859.3019	285	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	285	1
4_MACS_peak_1910_lociStitched	chr1	206728510	206741005	4	9433	9854.8065	286	1	RASSF5	LGTN	RASSF5	286	1
2_MACS_peak_14102_lociStitched	chr3	39189006	39195630	2	4685	9850.5504	287	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	287	1
2_MACS_peak_9720_lociStitched	chr19	2694718	2703315	2	7057	9840.9859	288	1	GNG7	DIRAS1,SLC39A3	GNG7	288	1
3_MACS_peak_15670_lociStitched	chr4	64389675	64398641	3	7996	9831.219	289	1			TECRL	289	1
1_MACS_peak_12013_lociStitched	chr2	178075586	178078966	1	3381	9827.012	290	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	290	1
1_MACS_peak_3910_lociStitched	chr11	95521990	95524832	1	2843	9821.6678	291	1	CEP57,FAM76B		CEP57	291	1
3_MACS_peak_7008_lociStitched	chr15	79165048	79168025	3	2863	9820.5276	292	1	MORF4L1		MORF4L1	292	1
1_MACS_peak_16813_lociStitched	chr5	98262634	98266222	1	3589	9814.6152	293	1	LOC100289230	CHD1	LOC100289230	293	1
1_MACS_peak_4034_lociStitched	chr11	118659114	118663636	1	4523	9801.8872	294	1	DDX6		DDX6	294	1
1_MACS_peak_11874_lociStitched	chr2	158295291	158301603	1	6313	9797.4864	295	1	CYTIP		CYTIP	295	1
1_MACS_peak_16476_lociStitched	chr5	55287743	55292041	1	4299	9773.652	296	1	IL6ST		IL6ST	296	1
1_MACS_peak_9599_lociStitched	chr19	659115	663859	1	4745	9770.7424	297	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	297	1
3_MACS_peak_1114_lociStitched	chr1	145434409	145442432	3	7639	9767.2002	298	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	298	1
1_MACS_peak_6627_lociStitched	chr15	45878439	45881190	1	2752	9726.9858	299	1	PLDN	SQRDL	PLDN	299	1
3_MACS_peak_6831_lociStitched	chr15	66789241	66798272	3	4225	9718.2591	300	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	300	1
1_MACS_peak_19869_lociStitched	chr7	140623411	140625515	1	2105	9711.4328	301	1	BRAF		BRAF	301	1
2_MACS_peak_6749_lociStitched	chr15	59978214	59982804	2	4073	9686.736	302	1	BNIP2	GTF2A2	BNIP2	302	1
1_MACS_peak_18197_lociStitched	chr6	74229403	74234035	1	4633	9683.6592	303	1	EEF1A1		EEF1A1	303	1
2_MACS_peak_9331_lociStitched	chr18	9135615	9144689	2	7781	9673.7914	304	1	ANKRD12	NDUFV2	ANKRD12	304	1
1_MACS_peak_6326_lociStitched	chr14	105947241	105949311	1	2071	9656.136	305	1		CRIP2,CRIP1,C14orf80,TMEM121	CRIP1	305	1
2_MACS_peak_2821_lociStitched	chr10	89620969	89628423	2	6896	9646.2214	306	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	306	1
2_MACS_peak_20251_lociStitched	chr8	38622108	38628478	2	5265	9646.091	307	1	TACC1	TACC1	TACC1	307	1
1_MACS_peak_1576_lociStitched	chr1	169861876	169864084	1	2209	9644.9856	308	1	SCYL3		SCYL3	308	1
5_MACS_peak_1072_lociStitched	chr1	143912356	143920015	5	6609	9635.7879	309	1	SRGAP2P2,FAM72D		SRGAP2P2	309	1
5_MACS_peak_18010_lociStitched	chr6	36559854	36568154	5	5560	9612.23	310	1	SRSF3	STK38,MIR3925	SRSF3	310	1
2_MACS_peak_17103_lociStitched	chr5	139012741	139019041	2	6195	9599.31	311	1		CXXC5	CXXC5	311	1
2_MACS_peak_4489_lociStitched	chr12	46120481	46127122	2	6578	9578.3143	312	1	ARID2,LOC400027		ARID2	312	1
1_MACS_peak_17074_lociStitched	chr5	137672604	137675176	1	2573	9564.2392	313	1	FAM53C	KDM3B,CDC25C	FAM53C	313	1
5_MACS_peak_3645_lociStitched	chr11	65336615	65345288	5	7657	9535.0962	314	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	314	1
1_MACS_peak_12584_lociStitched	chr20	11898107	11902219	1	4113	9520.9248	315	1	BTBD3		BTBD3	315	1
8_MACS_peak_13592_lociStitched	chr22	37612024	37628168	8	8654	9515.2736	316	1	RAC2	C1QTNF6,SSTR3	SSTR3	316	1
2_MACS_peak_6886_lociStitched	chr15	70387606	70393888	2	5043	9509.6916	317	1	TLE3	MIR629	TLE3	317	1
3_MACS_peak_6461_lociStitched	chr15	34625466	34635535	3	6177	9508.1567	318	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	318	1
1_MACS_peak_16450_lociStitched	chr5	49961279	49964935	1	3657	9503.772	319	1	PARP8		PARP8	319	1
2_MACS_peak_4683_lociStitched	chr12	57077177	57083271	2	5953	9480.4358	320	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	320	1
1_MACS_peak_16431_lociStitched	chr5	43039322	43043755	1	4434	9478.1973	321	1	LOC153684,C5orf39	LOC648987,LOC100132356	LOC153684	321	1
1_MACS_peak_8950_lociStitched	chr17	62501019	62504188	1	3170	9475.9438	322	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	322	1
10_MACS_peak_12663_lociStitched	chr20	30279102	30301412	10	8615	9452.747	323	1	BCL2L1	TPX2	BCL2L1	323	1
2_MACS_peak_17472_lociStitched	chr5	176852494	176859651	2	7108	9449.3871	324	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	324	1
2_MACS_peak_21173_lociStitched	chr9	86593296	86596796	2	3394	9444.05	325	1	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	325	1
1_MACS_peak_1474_lociStitched	chr1	161014068	161017688	1	3621	9440.236	326	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	326	1
4_MACS_peak_10419_lociStitched	chr19	41108829	41121225	4	7177	9425.9184	327	1	LTBP4	SHKBP1	LTBP4	327	1
2_MACS_peak_15338_lociStitched	chr3	197456635	197464790	2	5358	9413.3165	328	1	KIAA0226	FYTTD1	KIAA0226	328	1
2_MACS_peak_1180_lociStitched	chr1	149811503	149816465	2	4898	9405.471	329	1	HIST2H3A,HIST2H2AA4	HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2AA4	329	1
1_MACS_peak_21135_lociStitched	chr9	74977004	74981442	1	4439	9385.4824	330	1	ZFAND5		ZFAND5	330	1
1_MACS_peak_1182_lociStitched	chr1	149821042	149825623	1	4582	9378.6813	331	1	HIST2H2AA4,HIST2H3A,HIST2H2BC	HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB	HIST2H2BC	331	1
6_MACS_peak_13454_lociStitched	chr22	24819802	24831815	6	7466	9365.3348	332	1	ADORA2A,C22orf45		ADORA2A	332	1
2_MACS_peak_19069_lociStitched	chr7	39988064	39992787	2	4245	9359.0968	333	1	CDK13		CDK13	333	1
4_MACS_peak_10485_lociStitched	chr19	42783656	42791228	4	7053	9358.2348	334	1	CIC	PRR19,TMEM145,MEGF8,GSK3A,ERF,PAFAH1B3	CIC	334	1
1_MACS_peak_18269_lociStitched	chr6	89789021	89792548	1	3528	9328.5623	335	1	PNRC1	SRSF12	PNRC1	335	1
5_MACS_peak_12868_lociStitched	chr20	45977100	45989674	5	8163	9309.7896	336	1	ZMYND8	LOC100131496	ZMYND8	336	1
5_MACS_peak_10167_lociStitched	chr19	18625399	18633803	5	4557	9262.8888	337	1	ELL	C19orf50,UBA52,FKBP8	ELL	337	1
4_MACS_peak_344_lociStitched	chr1	27018719	27029263	4	7109	9256.5776	338	1	ARID1A		ARID1A	338	1
4_MACS_peak_18133_lociStitched	chr6	52355999	52369306	4	5638	9240.3808	339	1	EFHC1,TRAM2		EFHC1	339	1
7_MACS_peak_4081_lociStitched	chr11	122612323	122625958	7	8132	9239.076	340	1	UBASH3B		CRTAM	340	1
2_MACS_peak_752_lociStitched	chr1	59247294	59251648	2	4343	9232.2216	341	1	LOC100131060,JUN		JUN	341	1
2_MACS_peak_18988_lociStitched	chr7	30065535	30073154	2	5687	9230.4185	342	1	PLEKHA8,FKBP14	SCRN1	PLEKHA8	342	1
1_MACS_peak_16847_lociStitched	chr5	107716028	107719203	1	3176	9224.3275	343	1	FBXL17		FBXL17	343	1
1_MACS_peak_16498_lociStitched	chr5	56109900	56115657	1	5758	9210.0486	344	1	MAP3K1		MAP3K1	344	1
3_MACS_peak_7813_lociStitched	chr16	66549817	66559580	3	6886	9205.5327	345	1	TK2	CKLF,CMTM1	TK2	345	1
1_MACS_peak_17065_lociStitched	chr5	137088373	137091365	1	2993	9185.44	346	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	346	1
2_MACS_peak_16572_lociStitched	chr5	68664423	68671351	2	3427	9182.3712	347	1	RAD17,TAF9	MARVELD2,CCDC125	RAD17	347	1
5_MACS_peak_1901_lociStitched	chr1	206131999	206139337	5	6740	9182.0394	348	1	FAM72A		FAM72A	348	1
1_MACS_peak_21500_lociStitched	chr9	127630515	127635937	1	5423	9174.5662	349	1	ARPC5L	WDR38,RPL35	ARPC5L	349	1
5_MACS_peak_17891_lociStitched	chr6	31789404	31803221	5	5641	9174.488	350	1	HSPA1B,C6orf48,SNORD48	HSPA1A,SNORD52,C6orf27,VARS,LSM2,HSPA1L,NEU1,SLC44A4	HSPA1B	350	1
2_MACS_peak_21302_lociStitched	chr9	100744630	100749827	2	4475	9170.6262	351	1	ANP32B	HEMGN	ANP32B	351	1
6_MACS_peak_12029_lociStitched	chr2	182168772	182179661	6	8284	9163.0935	352	1			ITGA4	352	1
6_MACS_peak_7030_lociStitched	chr15	81585134	81597046	6	9229	9141.2688	353	1	IL16	STARD5	IL16	353	1
1_MACS_peak_1563_lociStitched	chr1	167903860	167907638	1	3779	9137.4708	354	1	DCAF6,BRP44	ADCY10	DCAF6	354	1
5_MACS_peak_19110_lociStitched	chr7	44668574	44680013	5	6703	9135.1854	355	1	OGDH	TMED4	OGDH	355	1
3_MACS_peak_18591_lociStitched	chr6	139690867	139697673	3	6074	9133.652	356	1	CITED2		CITED2	356	1
4_MACS_peak_13419_lociStitched	chr22	23478334	23488349	4	6473	9123.665	357	1	RAB36,RTDR1	BCR	RTDR1	357	1
1_MACS_peak_19835_lociStitched	chr7	139043060	139046343	1	3284	9116.5627	358	1	LUC7L2	C7orf55	LUC7L2	358	1
1_MACS_peak_5131_lociStitched	chr12	120728817	120731453	1	2637	9112.652	359	1		SIRT4,PXN,PLA2G1B	SIRT4	359	1
1_MACS_peak_9605_lociStitched	chr19	891447	893953	1	2507	9103.7968	360	1	MED16	ELANE,CFD,KISS1R,ARID3A,C19orf22	MED16	360	1
1_MACS_peak_15205_lociStitched	chr3	183352453	183355462	1	3010	9098.3133	361	1	KLHL24		KLHL24	361	1
2_MACS_peak_10767_lociStitched	chr19	55849794	55852388	2	2583	9097.9362	362	1	SUV420H2	TMEM190,RPL28,TMEM150B,COX6B2,FAM71E2,IL11,LOC388564	SUV420H2	362	1
3_MACS_peak_17799_lociStitched	chr6	27798164	27807733	3	5198	9091.5069	363	1	HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	363	1
1_MACS_peak_1317_lociStitched	chr1	154971155	154976872	1	5718	9054.0129	364	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	364	1
1_MACS_peak_7968_lociStitched	chr16	79629965	79636196	1	6232	9053.643	365	1	MAF		MAF	365	1
1_MACS_peak_1689_lociStitched	chr1	183439089	183442497	1	3409	9053.0112	366	1	SMG7		SMG7	366	1
1_MACS_peak_2430_lociStitched	chr10	27442498	27445659	1	3162	9051.8396	367	1	MASTL,YME1L1		MASTL	367	1
2_MACS_peak_8058_lociStitched	chr16	87984121	87990983	2	4028	9049.6056	368	1	BANP	BANP,CA5A	BANP	368	1
2_MACS_peak_14412_lociStitched	chr3	55514987	55523722	2	8685	9047.713	369	1	WNT5A		WNT5A	369	1
2_MACS_peak_10778_lociStitched	chr19	56110361	56117970	2	3970	9047.101	370	1	ZNF524,FIZ1	ZNF865,ZNF580,ZNF581,CCDC106,U2AF2,ZNF579,ZNF784	ZNF524	370	1
2_MACS_peak_1535_lociStitched	chr1	167188848	167192671	2	3759	9029.5437	371	1	POU2F1		POU2F1	371	1
1_MACS_peak_8166_lociStitched	chr17	2302344	2305923	1	3580	8990.8059	372	1	MNT	LOC284009	MNT	372	1
2_MACS_peak_13640_lociStitched	chr22	38900418	38903397	2	2971	8979.0039	373	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	373	1
1_MACS_peak_18780_lociStitched	chr7	2393299	2395797	1	2499	8967.82	374	1	EIF3B	CHST12,SNX8	EIF3B	374	1
1_MACS_peak_6572_lociStitched	chr15	42564437	42568877	1	4441	8967.468	375	1	GANC,TMEM87A		GANC	375	1
1_MACS_peak_17415_lociStitched	chr5	173168791	173174032	1	5242	8950.5798	376	1			BOD1	376	1
9_MACS_peak_19052_lociStitched	chr7	38388485	38407825	9	8847	8931.212	377	1			TARP	377	1
2_MACS_peak_20201_lociStitched	chr8	29938706	29941334	2	2619	8929.944	378	1	TMEM66	LEPROTL1	TMEM66	378	1
3_MACS_peak_14029_lociStitched	chr3	23847091	23854749	3	7490	8922.3358	379	1	UBE2E1		UBE2E1	379	1
5_MACS_peak_19548_lociStitched	chr7	101922079	101938209	5	7314	8919.89	380	1	CUX1,SH2B2,MIR4285		SH2B2	380	1
4_MACS_peak_3079_lociStitched	chr10	121060752	121073709	4	5286	8901.459	381	1	GRK5		GRK5	381	1
2_MACS_peak_14444_lociStitched	chr3	57581058	57585374	2	4317	8886.2124	382	1	ARF4	PDE12	ARF4	382	1
2_MACS_peak_17844_lociStitched	chr6	30582131	30586456	2	4307	8869.2775	383	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	383	1
1_MACS_peak_2556_lociStitched	chr10	52381460	52385965	1	4506	8861.7855	384	1	SGMS1		SGMS1	384	1
