#MOLP-8 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-8.H3K27ac_ROSE/MOLP-8_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MOLP.8.jin.bam
#Using cutoff of 10796.7896 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.8.jin.bam	enhancerRank	isSuper
2_MACS_peak_14563_lociStitched	chr2	177625619	177630499	2	4613	11235.224	304	1
1_MACS_peak_24773_lociStitched	chr9	44991909	44994007	1	2099	11227.8666	305	1
2_MACS_peak_22870_lociStitched	chr7	100025943	100028722	2	2678	11201.3153	306	1
4_MACS_peak_20126_lociStitched	chr5	142781566	142785574	4	3583	11200.7568	307	1
3_MACS_peak_12196_lociStitched	chr19	16434374	16438096	3	3363	11199.8702	308	1
1_MACS_peak_1402_lociStitched	chr1	145208571	145210431	1	1861	11195.154	309	1
2_MACS_peak_16862_lociStitched	chr3	9437593	9440715	2	2954	11180.5064	310	1
2_MACS_peak_1536_lociStitched	chr1	150550602	150553048	2	2436	11173.0834	311	1
1_MACS_peak_12882_lociStitched	chr19	48948008	48952240	1	4233	11155.1288	312	1
2_MACS_peak_2567_lociStitched	chr1	234859062	234861855	2	2722	11134.5738	313	1
4_MACS_peak_2750_lociStitched	chr10	5930749	5935208	4	3866	11127.8804	314	1
1_MACS_peak_12122_lociStitched	chr19	13956952	13959041	1	2090	11124.9695	315	1
1_MACS_peak_21704_lociStitched	chr6	139694128	139697420	1	3293	11115.438	316	1
3_MACS_peak_14519_lociStitched	chr2	174828117	174830834	3	2704	11105.4658	317	1
2_MACS_peak_8902_lociStitched	chr16	19124078	19127535	2	3426	11096.97	318	1
1_MACS_peak_4128_lociStitched	chr11	62321859	62325599	1	3741	11092.092	319	1
3_MACS_peak_35_lociStitched	chr1	1446304	1449594	3	3242	11091.577	320	1
3_MACS_peak_23384_lociStitched	chr8	1424670	1428860	3	3903	11069.98	321	1
4_MACS_peak_8458_lociStitched	chr15	93351191	93356108	4	3914	11068.167	322	1
4_MACS_peak_12521_lociStitched	chr19	39339584	39343955	4	3858	11055.1332	323	1
3_MACS_peak_16456_lociStitched	chr22	35520065	35524214	3	3731	11034.2655	324	1
2_MACS_peak_5284_lociStitched	chr12	31476501	31479740	2	3110	11023.2887	325	1
1_MACS_peak_5341_lociStitched	chr12	46660948	46663807	1	2860	11006.2923	326	1
9_MACS_peak_2759_lociStitched	chr10	5943109	5949256	9	5257	10998.8271	327	1
1_MACS_peak_8847_lociStitched	chr16	14499275	14502155	1	2881	10945.44	328	1
5_MACS_peak_20724_lociStitched	chr6	26122624	26127099	5	3823	10943.6125	329	1
1_MACS_peak_13966_lociStitched	chr2	85764733	85767331	1	2599	10930.3056	330	1
3_MACS_peak_11268_lociStitched	chr18	10925536	10929813	3	4179	10926.4519	331	1
2_MACS_peak_21277_lociStitched	chr6	73329554	73333343	2	3340	10924.0659	332	1
1_MACS_peak_18994_lociStitched	chr4	144256786	144259379	1	2594	10910.5661	333	1
4_MACS_peak_1593_lociStitched	chr1	153605845	153608291	4	2280	10903.5342	334	1
1_MACS_peak_20311_lociStitched	chr5	172196992	172199648	1	2657	10837.808	335	1
6_MACS_peak_24156_lociStitched	chr8	119574996	119580099	6	4321	10825.5042	336	1
3_MACS_peak_12772_lociStitched	chr19	47217081	47222528	3	4678	10822.6443	337	1
1_MACS_peak_38_lociStitched	chr1	1509102	1510960	1	1859	10797.9528	338	1
