#MOLP-8 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-8.H3K27ac_ROSE/MOLP-8_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MOLP.8.jin.bam
#Using cutoff of 10796.7896 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.8.jin.bam	enhancerRank	isStretch
2_MACS_peak_11072_lociStitched	chr17	77810088	77813849	2	3543	11694.0773	304	1
3_MACS_peak_6673_lociStitched	chr13	99174761	99178356	3	3542	11927.491	305	1
3_MACS_peak_4725_lociStitched	chr11	111247264	111251082	3	3540	11685.3708	306	1
3_MACS_peak_14300_lociStitched	chr2	128585789	128589448	3	3534	11852.9646	307	1
2_MACS_peak_20073_lociStitched	chr5	139047758	139051597	2	3534	9224.3492	308	1
3_MACS_peak_23644_lociStitched	chr8	29629993	29633601	3	3527	11872.4848	309	1
6_MACS_peak_25411_lociStitched	chr9	134148457	134152894	6	3526	6848.5095	310	1
2_MACS_peak_7335_lociStitched	chr14	81396001	81399794	2	3524	9966.4868	311	1
2_MACS_peak_10921_lociStitched	chr17	73871600	73875121	2	3522	10395.7525	312	1
4_MACS_peak_16440_lociStitched	chr22	34236500	34240717	4	3515	9088.0567	313	1
3_MACS_peak_14733_lociStitched	chr2	204733691	204737256	3	3509	9346.717	314	1
3_MACS_peak_2723_lociStitched	chr10	3824727	3828451	3	3508	15114.5988	315	1
4_MACS_peak_466_lociStitched	chr1	27021528	27025170	4	3494	10774.4928	316	1
4_MACS_peak_22561_lociStitched	chr7	69062304	69066631	4	3480	9484.3513	317	1
3_MACS_peak_20658_lociStitched	chr6	16759797	16763792	3	3472	13354.8855	318	1
3_MACS_peak_12605_lociStitched	chr19	41768472	41772359	3	3469	14838.6225	319	1
1_MACS_peak_16304_lociStitched	chr22	24827946	24831407	1	3462	7969.9908	320	1
4_MACS_peak_6695_lociStitched	chr13	100632012	100635633	4	3461	8788.8912	321	1
4_MACS_peak_4152_lociStitched	chr11	62492769	62496649	4	3461	9838.128	322	1
2_MACS_peak_24042_lociStitched	chr8	98655115	98658722	2	3460	12535.7678	323	1
2_MACS_peak_17350_lociStitched	chr3	56456667	56460274	2	3460	9927.1854	324	1
3_MACS_peak_5575_lociStitched	chr12	57913594	57917346	3	3460	9582.608	325	1
2_MACS_peak_2239_lociStitched	chr1	206135288	206139094	2	3450	15956.2744	326	1
2_MACS_peak_24379_lociStitched	chr8	142126715	142130191	2	3449	10032.0836	327	1
2_MACS_peak_9800_lociStitched	chr17	4850745	4854223	2	3449	10429.8264	328	1
7_MACS_peak_10488_lociStitched	chr17	44218588	44223547	7	3449	7187.0787	329	1
2_MACS_peak_16302_lociStitched	chr22	24822863	24826442	2	3447	9831.513	330	1
4_MACS_peak_20729_lociStitched	chr6	26155924	26159948	4	3447	10251.14	331	1
4_MACS_peak_5080_lociStitched	chr12	6898141	6902049	4	3446	7402.9244	332	1
2_MACS_peak_10123_lociStitched	chr17	27275786	27279441	2	3444	9155.4095	333	1
1_MACS_peak_6546_lociStitched	chr13	50697248	50700680	1	3433	17965.8336	334	1
2_MACS_peak_19988_lociStitched	chr5	133859904	133863403	2	3427	7691.5018	335	1
2_MACS_peak_8902_lociStitched	chr16	19124078	19127535	2	3426	11096.97	336	1
2_MACS_peak_25188_lociStitched	chr9	123652612	123656175	2	3425	8248.7013	337	1
4_MACS_peak_12825_lociStitched	chr19	48422488	48426228	4	3423	10789.152	338	1
4_MACS_peak_22260_lociStitched	chr7	30180548	30184546	4	3423	6657.4696	339	1
3_MACS_peak_9742_lociStitched	chr17	2302487	2306015	3	3421	11977.56	340	1
3_MACS_peak_20836_lociStitched	chr6	27859706	27863393	3	3420	10119.7089	341	1
3_MACS_peak_18631_lociStitched	chr4	71528855	71532458	3	3419	7380.0249	342	1
4_MACS_peak_10977_lociStitched	chr17	74777011	74781062	4	3418	8699.5225	343	1
3_MACS_peak_14005_lociStitched	chr2	87783507	87787143	3	3413	8969.2848	344	1
5_MACS_peak_5064_lociStitched	chr12	6719872	6723823	5	3412	7420.3731	345	1
1_MACS_peak_5079_lociStitched	chr12	6891275	6894685	1	3411	8745.627	346	1
5_MACS_peak_13120_lociStitched	chr19	55894560	55898294	5	3411	6583.7888	347	1
2_MACS_peak_375_lociStitched	chr1	22819856	22823338	2	3410	8660.0822	348	1
3_MACS_peak_15683_lociStitched	chr20	56193300	56196858	3	3402	9922.1946	349	1
2_MACS_peak_9782_lociStitched	chr17	4277282	4280711	2	3398	9249.7275	350	1
3_MACS_peak_21811_lociStitched	chr6	152431872	152435460	3	3398	6655.74	351	1
3_MACS_peak_11983_lociStitched	chr19	10528129	10531817	3	3397	8595.2528	352	1
3_MACS_peak_5057_lociStitched	chr12	6641274	6645092	3	3397	8596.227	353	1
3_MACS_peak_26034_lociStitched	chrX	123093297	123096933	3	3393	8645.6808	354	1
4_MACS_peak_20880_lociStitched	chr6	30582283	30586394	4	3392	10548.826	355	1
3_MACS_peak_17077_lociStitched	chr3	39191963	39195569	3	3391	7321.983	356	1
6_MACS_peak_20565_lociStitched	chr6	7960819	7964963	6	3387	7678.4176	357	1
5_MACS_peak_2521_lociStitched	chr1	231111563	231115424	5	3386	7604.6256	358	1
4_MACS_peak_11257_lociStitched	chr18	9701338	9705242	4	3384	6211.6544	359	1
3_MACS_peak_11472_lociStitched	chr18	48677580	48681087	3	3383	8507.6313	360	1
4_MACS_peak_21330_lociStitched	chr6	86351625	86355553	4	3383	12612.0224	361	1
3_MACS_peak_1492_lociStitched	chr1	149802056	149805472	3	3381	15436.904	362	1
4_MACS_peak_531_lociStitched	chr1	28925222	28929004	4	3374	6303.8376	363	1
2_MACS_peak_16668_lociStitched	chr22	42146727	42150173	2	3373	9864.8642	364	1
1_MACS_peak_21802_lociStitched	chr6	152128014	152131380	1	3367	15441.525	365	1
6_MACS_peak_6747_lociStitched	chr13	111364313	111368822	6	3366	9749.3598	366	1
3_MACS_peak_12196_lociStitched	chr19	16434374	16438096	3	3363	11199.8702	367	1
3_MACS_peak_16280_lociStitched	chr22	24185672	24189047	3	3360	11629.9125	368	1
1_MACS_peak_2015_lociStitched	chr1	179799447	179802804	1	3358	14347.818	369	1
3_MACS_peak_21953_lociStitched	chr6	169007299	169011050	3	3351	7910.4839	370	1
2_MACS_peak_19164_lociStitched	chr4	185393382	185397016	2	3350	13990.1732	371	1
3_MACS_peak_19708_lociStitched	chr5	81146510	81149866	3	3348	9219.9388	372	1
2_MACS_peak_19668_lociStitched	chr5	76011060	76014431	2	3340	11354.8764	373	1
2_MACS_peak_21277_lociStitched	chr6	73329554	73333343	2	3340	10924.0659	374	1
3_MACS_peak_281_lociStitched	chr1	16173333	16176771	3	3337	8838.7542	375	1
3_MACS_peak_15473_lociStitched	chr20	43274238	43277751	3	3335	10368.6195	376	1
2_MACS_peak_13403_lociStitched	chr2	20627611	20630992	2	3334	8585.0352	377	1
4_MACS_peak_7405_lociStitched	chr14	91832930	91836853	4	3333	9088.4141	378	1
4_MACS_peak_14159_lociStitched	chr2	110395272	110398646	4	3327	7303.6978	379	1
5_MACS_peak_17138_lociStitched	chr3	45634853	45638397	5	3327	7067.4448	380	1
1_MACS_peak_2405_lociStitched	chr1	226128192	226131515	1	3324	9741.0422	381	1
3_MACS_peak_9195_lociStitched	chr16	57570046	57573688	3	3320	9240.8466	382	1
2_MACS_peak_21602_lociStitched	chr6	119668784	119672127	2	3316	11543.379	383	1
3_MACS_peak_15526_lociStitched	chr20	45980367	45984075	3	3311	7610.67	384	1
1_MACS_peak_1772_lociStitched	chr1	157145342	157148647	1	3306	10389.2675	385	1
3_MACS_peak_8720_lociStitched	chr16	3628343	3631829	3	3306	7451.6736	386	1
4_MACS_peak_18184_lociStitched	chr3	195679772	195683557	4	3305	10377.3345	387	1
3_MACS_peak_2407_lociStitched	chr1	226185115	226188787	3	3303	9642.672	388	1
2_MACS_peak_6343_lociStitched	chr13	25743154	25746490	2	3302	8583.8616	389	1
3_MACS_peak_20759_lociStitched	chr6	26359010	26362461	3	3297	7741.2832	390	1
3_MACS_peak_13318_lociStitched	chr2	10260472	10263948	3	3294	12017.5748	391	1
3_MACS_peak_2889_lociStitched	chr10	17269133	17272619	3	3294	13511.3874	392	1
1_MACS_peak_21704_lociStitched	chr6	139694128	139697420	1	3293	11115.438	393	1
5_MACS_peak_12813_lociStitched	chr19	48406741	48410629	5	3287	8735.9472	394	1
2_MACS_peak_7089_lociStitched	chr14	55568424	55571718	2	3286	8706.3714	395	1
3_MACS_peak_6763_lociStitched	chr13	113326488	113329974	3	3284	9587.8944	396	1
3_MACS_peak_20827_lociStitched	chr6	27804440	27807782	3	3280	13053.5178	397	1
4_MACS_peak_9866_lociStitched	chr17	7744634	7748190	4	3271	7644.3332	398	1
2_MACS_peak_1852_lociStitched	chr1	162600235	162603589	2	3263	8396.4036	399	1
3_MACS_peak_17734_lociStitched	chr3	132854150	132857609	3	3260	7564.833	400	1
3_MACS_peak_7373_lociStitched	chr14	89894673	89897965	3	3255	6729.5064	401	1
2_MACS_peak_13401_lociStitched	chr2	20622466	20626182	2	3255	10160.2872	402	1
3_MACS_peak_22061_lociStitched	chr7	5461073	5464983	3	3247	7579.535	403	1
3_MACS_peak_35_lociStitched	chr1	1446304	1449594	3	3242	11091.577	404	1
2_MACS_peak_1505_lociStitched	chr1	149831306	149834676	2	3241	15584.902	405	1
6_MACS_peak_17973_lociStitched	chr3	170972293	170975895	6	3235	5976.4384	406	1
2_MACS_peak_9378_lociStitched	chr16	70770341	70773692	2	3231	13875.4857	407	1
3_MACS_peak_5162_lociStitched	chr12	12875849	12879436	3	3230	15117.7702	408	1
4_MACS_peak_22235_lociStitched	chr7	28852223	28856147	4	3230	7296.2856	409	1
3_MACS_peak_21551_lociStitched	chr6	111803028	111806560	3	3224	11544.342	410	1
4_MACS_peak_12252_lociStitched	chr19	17447404	17451541	4	3224	8514.7734	411	1
3_MACS_peak_10279_lociStitched	chr17	37023986	37027267	3	3222	7468.2122	412	1
3_MACS_peak_21850_lociStitched	chr6	157097922	157101219	3	3218	10526.6616	413	1
3_MACS_peak_1660_lociStitched	chr1	154945398	154948847	3	3218	13659.0747	414	1
4_MACS_peak_10916_lociStitched	chr17	73859124	73862817	4	3217	8624.6322	415	1
2_MACS_peak_9960_lociStitched	chr17	16877305	16880621	2	3215	7980.6172	416	1
1_MACS_peak_2490_lociStitched	chr1	229476492	229479702	1	3211	12796.986	417	1
2_MACS_peak_13982_lociStitched	chr2	86224147	86227630	2	3210	9159.2451	418	1
4_MACS_peak_4304_lociStitched	chr11	65380374	65383971	4	3210	8212.6704	419	1
2_MACS_peak_19786_lociStitched	chr5	96269491	96272773	2	3208	9034.6896	420	1
3_MACS_peak_13006_lociStitched	chr19	50627253	50630972	3	3206	8555.1876	421	1
5_MACS_peak_6525_lociStitched	chr13	50017522	50021253	5	3202	8617.1176	422	1
2_MACS_peak_23743_lociStitched	chr8	42945735	42949221	2	3197	9038.1522	423	1
3_MACS_peak_24135_lociStitched	chr8	118450567	118454105	3	3194	7610.238	424	1
3_MACS_peak_11153_lociStitched	chr17	80054441	80058101	3	3189	9932.508	425	1
4_MACS_peak_20798_lociStitched	chr6	27099099	27102829	4	3189	10678.99	426	1
3_MACS_peak_6799_lociStitched	chr13	114865512	114869108	3	3187	6847.1436	427	1
5_MACS_peak_9013_lociStitched	chr16	29815944	29819649	5	3186	9706.7295	428	1
3_MACS_peak_71_lociStitched	chr1	2320223	2323958	3	3185	8383.2075	429	1
5_MACS_peak_3254_lociStitched	chr10	81002475	81006121	5	3180	5617.3922	430	1
2_MACS_peak_1975_lociStitched	chr1	174967749	174971357	2	3179	17736.928	431	1
8_MACS_peak_23629_lociStitched	chr8	29410674	29415318	8	3177	6672.9636	432	1
3_MACS_peak_3639_lociStitched	chr11	206388	209713	3	3169	9130.45	433	1
2_MACS_peak_11131_lociStitched	chr17	79816327	79819966	2	3169	10292.9115	434	1
1_MACS_peak_1472_lociStitched	chr1	149222291	149225458	1	3168	18894.0053	435	1
4_MACS_peak_23355_lociStitched	chr7	157461122	157464518	4	3166	8024.0688	436	1
1_MACS_peak_819_lociStitched	chr1	51442001	51445165	1	3165	14168.7084	437	1
3_MACS_peak_4184_lociStitched	chr11	63684110	63687605	3	3163	6106.8135	438	1
4_MACS_peak_2619_lociStitched	chr1	243749866	243753666	4	3162	8179.88	439	1
5_MACS_peak_8091_lociStitched	chr15	65220277	65223979	5	3161	8044.446	440	1
2_MACS_peak_15456_lociStitched	chr20	42378578	42381966	2	3159	12721.94	441	1
4_MACS_peak_15046_lociStitched	chr20	304540	308054	4	3156	6869.5186	442	1
3_MACS_peak_18768_lociStitched	chr4	87926028	87929356	3	3155	7905.3312	443	1
3_MACS_peak_22198_lociStitched	chr7	25018420	25021838	3	3153	7762.9616	444	1
4_MACS_peak_12995_lociStitched	chr19	50611169	50614777	4	3153	9721.756	445	1
4_MACS_peak_17342_lociStitched	chr3	55720078	55723381	4	3152	7991.9388	446	1
3_MACS_peak_17391_lociStitched	chr3	61545926	61549228	3	3149	7841.2594	447	1
4_MACS_peak_20204_lociStitched	chr5	150457582	150461273	4	3149	8485.9781	448	1
3_MACS_peak_4859_lociStitched	chr11	122932045	122936111	3	3145	11422.6138	449	1
2_MACS_peak_12209_lociStitched	chr19	16481088	16484278	2	3143	8132.905	450	1
2_MACS_peak_2638_lociStitched	chr1	245132749	245136119	2	3141	18173.736	451	1
2_MACS_peak_14164_lociStitched	chr2	110482501	110485955	2	3137	9066.0592	452	1
2_MACS_peak_17833_lociStitched	chr3	142837900	142841160	2	3136	8788.96	453	1
4_MACS_peak_14209_lociStitched	chr2	112461568	112464913	4	3135	10469.85	454	1
3_MACS_peak_20923_lociStitched	chr6	31701933	31705175	3	3134	5924.4308	455	1
1_MACS_peak_15831_lociStitched	chr21	11168409	11171540	1	3132	14594.5303	456	1
3_MACS_peak_5560_lociStitched	chr12	57479807	57483192	3	3132	7720.8465	457	1
4_MACS_peak_11655_lociStitched	chr19	1025970	1029194	4	3130	10771.0616	458	1
3_MACS_peak_16765_lociStitched	chr22	47168760	47172175	3	3128	5857.408	459	1
3_MACS_peak_24535_lociStitched	chr9	2014614	2018127	3	3126	8369.0199	460	1
3_MACS_peak_12820_lociStitched	chr19	48416443	48419627	3	3125	8809.1728	461	1
2_MACS_peak_21011_lociStitched	chr6	34623455	34626714	2	3125	9213.5189	462	1
4_MACS_peak_5021_lociStitched	chr12	2444070	2447344	4	3123	6131.5472	463	1
4_MACS_peak_20743_lociStitched	chr6	26215411	26218846	4	3118	6265.7835	464	1
3_MACS_peak_11003_lociStitched	chr17	75367151	75370425	3	3114	7214.259	465	1
3_MACS_peak_10062_lociStitched	chr17	20944060	20947578	3	3112	9122.8776	466	1
2_MACS_peak_5284_lociStitched	chr12	31476501	31479740	2	3110	11023.2887	467	1
4_MACS_peak_24091_lociStitched	chr8	103665918	103669952	4	3109	7293.8754	468	1
1_MACS_peak_24839_lociStitched	chr9	73033216	73036323	1	3108	13356.6823	469	1
5_MACS_peak_18603_lociStitched	chr4	57300314	57303989	5	3101	8231.6325	470	1
3_MACS_peak_10639_lociStitched	chr17	55432337	55435809	3	3095	7564.7936	471	1
4_MACS_peak_2918_lociStitched	chr10	22603673	22607073	4	3090	7646.94	472	1
3_MACS_peak_20381_lociStitched	chr5	176856338	176859816	3	3088	7789.6766	473	1
5_MACS_peak_22036_lociStitched	chr7	2442478	2446407	5	3087	7393.9851	474	1
2_MACS_peak_7178_lociStitched	chr14	64969642	64972785	2	3078	13235.173	475	1
2_MACS_peak_21396_lociStitched	chr6	91004346	91007436	2	3076	12660.039	476	1
3_MACS_peak_14182_lociStitched	chr2	111877713	111881075	3	3076	10261.1602	477	1
4_MACS_peak_2056_lociStitched	chr1	183038797	183042064	4	3073	8148.2247	478	1
2_MACS_peak_15454_lociStitched	chr20	42309210	42312295	2	3068	10711.12	479	1
5_MACS_peak_20321_lociStitched	chr5	172460884	172464397	5	3067	7484.7978	480	1
5_MACS_peak_9488_lociStitched	chr16	81868399	81872360	5	3060	7215.3576	481	1
3_MACS_peak_10937_lociStitched	chr17	74187182	74190473	3	3059	6556.6593	482	1
3_MACS_peak_22001_lociStitched	chr7	962516	965612	3	3057	7766.6256	483	1
3_MACS_peak_6709_lociStitched	chr13	101135514	101138666	3	3056	7233.2096	484	1
3_MACS_peak_19916_lociStitched	chr5	126111401	126114760	3	3055	12048.0612	485	1
2_MACS_peak_41_lociStitched	chr1	1563443	1566550	2	3054	7321.0241	486	1
4_MACS_peak_23191_lociStitched	chr7	139615380	139618643	4	3054	8091.9137	487	1
5_MACS_peak_11896_lociStitched	chr19	6737262	6741242	5	3054	8320.19	488	1
2_MACS_peak_4419_lociStitched	chr11	67805531	67808632	2	3053	6475.5082	489	1
2_MACS_peak_18952_lociStitched	chr4	129731056	129734118	2	3051	11468.721	490	1
1_MACS_peak_1640_lociStitched	chr1	154579487	154582534	1	3048	13218.4954	491	1
2_MACS_peak_24067_lociStitched	chr8	101962898	101965994	2	3040	11695.7592	492	1
3_MACS_peak_815_lociStitched	chr1	51433693	51436948	3	3039	12201.693	493	1
4_MACS_peak_25780_lociStitched	chrX	48793797	48797692	4	3039	7964.496	494	1
2_MACS_peak_5879_lociStitched	chr12	108954258	108957350	2	3038	9365.9772	495	1
1_MACS_peak_14748_lociStitched	chr2	207138986	207142022	1	3037	8926.1436	496	1
4_MACS_peak_22215_lociStitched	chr7	26239301	26242581	4	3037	10090.264	497	1
6_MACS_peak_17985_lociStitched	chr3	171175948	171179316	6	3037	5454.8128	498	1
2_MACS_peak_2460_lociStitched	chr1	228327039	228330315	2	3036	8721.3672	499	1
3_MACS_peak_8938_lociStitched	chr16	23566444	23569796	3	3033	7265.1248	500	1
5_MACS_peak_3441_lociStitched	chr10	111967864	111971508	5	3033	8082.0276	501	1
2_MACS_peak_184_lociStitched	chr1	9222445	9225553	2	3031	8031.3828	502	1
5_MACS_peak_9516_lociStitched	chr16	85060956	85064350	5	3031	7704.7194	503	1
3_MACS_peak_25239_lociStitched	chr9	126849803	126853377	3	3031	10049.0158	504	1
2_MACS_peak_2374_lociStitched	chr1	224689418	224692552	2	3029	8867.0262	505	1
3_MACS_peak_11371_lociStitched	chr18	34046843	34050316	3	3029	8266.0873	506	1
6_MACS_peak_878_lociStitched	chr1	54872203	54876142	6	3026	5982.5532	507	1
5_MACS_peak_22790_lociStitched	chr7	92441114	92444892	5	3019	5359.093	508	1
5_MACS_peak_16714_lociStitched	chr22	44419470	44423464	5	3017	6892.0464	509	1
3_MACS_peak_15800_lociStitched	chr20	62367691	62370858	3	3014	7779.1021	510	1
3_MACS_peak_8735_lociStitched	chr16	4320719	4324161	3	3013	9190.8284	511	1
3_MACS_peak_5227_lociStitched	chr12	25207020	25210150	3	3012	5636.191	512	1
2_MACS_peak_9221_lociStitched	chr16	58370826	58373880	2	3009	7293.5628	513	1
3_MACS_peak_435_lociStitched	chr1	25874027	25877505	3	3007	7302.7566	514	1
2_MACS_peak_4257_lociStitched	chr11	65148019	65151047	2	3005	12243.718	515	1
2_MACS_peak_2271_lociStitched	chr1	209279045	209282207	2	3004	9117.627	516	1
4_MACS_peak_14178_lociStitched	chr2	111628316	111631928	4	3004	5717.0736	517	1
2_MACS_peak_895_lociStitched	chr1	59247899	59251141	2	2999	10334.1992	518	1
3_MACS_peak_17912_lociStitched	chr3	156820650	156824156	3	2999	6841.2578	519	1
1_MACS_peak_20754_lociStitched	chr6	26283833	26286826	1	2994	8494.134	520	1
3_MACS_peak_6848_lociStitched	chr14	21149937	21153112	3	2991	5536.565	521	1
2_MACS_peak_5220_lociStitched	chr12	24990742	24993729	2	2988	5801.6501	522	1
3_MACS_peak_3676_lociStitched	chr11	693274	696513	3	2988	9988.1043	523	1
2_MACS_peak_19159_lociStitched	chr4	185368743	185372214	2	2986	7310.6202	524	1
3_MACS_peak_5006_lociStitched	chr12	1640270	1643480	3	2983	7237.908	525	1
2_MACS_peak_17765_lociStitched	chr3	135913520	135916544	2	2981	12004.6752	526	1
2_MACS_peak_25058_lociStitched	chr9	100744873	100747904	2	2981	11896.3719	527	1
2_MACS_peak_7495_lociStitched	chr14	102289195	102292255	2	2980	8394.498	528	1
2_MACS_peak_18017_lociStitched	chr3	176913982	176917015	2	2978	7725.6576	529	1
4_MACS_peak_18109_lociStitched	chr3	186781000	186784349	4	2978	8284.0864	530	1
3_MACS_peak_19272_lociStitched	chr5	1799056	1802099	3	2977	8067.2973	531	1
2_MACS_peak_21844_lociStitched	chr6	156715907	156718973	2	2973	10767.1788	532	1
4_MACS_peak_14203_lociStitched	chr2	112427310	112430532	4	2970	6678.2394	533	1
1_MACS_peak_7804_lociStitched	chr15	40985443	40988409	1	2967	15337.7792	534	1
3_MACS_peak_6429_lociStitched	chr13	37572374	37575612	3	2967	8460.5702	535	1
4_MACS_peak_969_lociStitched	chr1	68199405	68202903	4	2966	8870.2284	536	1
2_MACS_peak_7822_lociStitched	chr15	41624019	41627029	2	2964	8518.3	537	1
4_MACS_peak_2009_lociStitched	chr1	179790466	179793859	4	2964	7306.4862	538	1
2_MACS_peak_14553_lociStitched	chr2	176969236	176972298	2	2963	5639.2854	539	1
3_MACS_peak_2053_lociStitched	chr1	182991368	182994517	3	2963	10741.8688	540	1
3_MACS_peak_24266_lociStitched	chr8	126648137	126651414	3	2961	9683.8627	541	1
4_MACS_peak_20459_lociStitched	chr5	180648477	180651732	4	2956	7740.0645	542	1
2_MACS_peak_16862_lociStitched	chr3	9437593	9440715	2	2954	11180.5064	543	1
2_MACS_peak_8025_lociStitched	chr15	60832106	60835406	2	2952	9093.48	544	1
2_MACS_peak_1436_lociStitched	chr1	146642062	146645097	2	2949	7316.171	545	1
3_MACS_peak_8394_lociStitched	chr15	89180700	89183857	3	2949	8632.5008	546	1
2_MACS_peak_2390_lociStitched	chr1	226067866	226071074	2	2944	8130.9968	547	1
3_MACS_peak_21114_lociStitched	chr6	42712659	42715700	3	2943	9264.1024	548	1
2_MACS_peak_2636_lociStitched	chr1	245025724	245028690	2	2939	14267.0532	549	1
5_MACS_peak_16626_lociStitched	chr22	40571699	40575376	5	2933	5877.6845	550	1
3_MACS_peak_23184_lociStitched	chr7	139474980	139478680	3	2933	7227.58	551	1
2_MACS_peak_9577_lociStitched	chr16	88716094	88719069	2	2925	7901.3025	552	1
4_MACS_peak_8462_lociStitched	chr15	93361146	93364477	4	2923	7645.3112	553	1
4_MACS_peak_15009_lociStitched	chr2	241523324	241526692	4	2919	8645.9928	554	1
2_MACS_peak_1902_lociStitched	chr1	167188915	167192024	2	2913	14820.2921	555	1
