#MOLP-8 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-8.H3K27ac_ROSE/MOLP-8_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MOLP.8.jin.bam
#Using cutoff of 10796.7896 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.8.jin.bam	enhancerRank	isSuper
3_MACS_peak_23437_lociStitched	chr8	8992496	8995453	3	2641	5356.6055	1957	0
2_MACS_peak_2292_lociStitched	chr1	211751307	211753367	2	1837	5354.764	1958	0
2_MACS_peak_9748_lociStitched	chr17	2496356	2498263	2	1839	5353.7118	1959	0
2_MACS_peak_12993_lociStitched	chr19	50607497	50609605	2	1971	5353.4768	1960	0
2_MACS_peak_13025_lociStitched	chr19	51306703	51308662	2	1785	5349.0495	1961	0
2_MACS_peak_11758_lociStitched	chr19	2235597	2237967	2	2264	5343.165	1962	0
1_MACS_peak_21940_lociStitched	chr6	166755332	166756715	1	1384	5341.5609	1963	0
2_MACS_peak_9890_lociStitched	chr17	8065239	8066918	2	1635	5340.7311	1964	0
4_MACS_peak_15193_lociStitched	chr20	17661254	17663532	4	1762	5340.5432	1965	0
1_MACS_peak_11588_lociStitched	chr18	72264182	72265947	1	1766	5339.478	1966	0
3_MACS_peak_11406_lociStitched	chr18	42308614	42311448	3	2629	5338.6892	1967	0
1_MACS_peak_21962_lociStitched	chr6	170101482	170103133	1	1652	5337.0226	1968	0
2_MACS_peak_18915_lociStitched	chr4	119756266	119758124	2	1781	5336.9192	1969	0
4_MACS_peak_7964_lociStitched	chr15	55698809	55701225	4	1899	5336.4608	1970	0
2_MACS_peak_15777_lociStitched	chr20	61568444	61570467	2	1938	5334.4487	1971	0
1_MACS_peak_21345_lociStitched	chr6	87861223	87862577	1	1355	5333.9476	1972	0
2_MACS_peak_22249_lociStitched	chr7	29723151	29725513	2	1874	5332.9236	1973	0
3_MACS_peak_20084_lociStitched	chr5	139780114	139782231	3	1802	5331.6645	1974	0
1_MACS_peak_22162_lociStitched	chr7	22394902	22396826	1	1925	5331.404	1975	0
2_MACS_peak_9545_lociStitched	chr16	87350482	87352340	2	1854	5330.602	1976	0
2_MACS_peak_9040_lociStitched	chr16	30204346	30206313	2	1824	5329.9799	1977	0
2_MACS_peak_6243_lociStitched	chr12	132568187	132570116	2	1815	5328.8625	1978	0
3_MACS_peak_4027_lociStitched	chr11	47940678	47943716	3	2617	5328.0444	1979	0
1_MACS_peak_20593_lociStitched	chr6	10693901	10695669	1	1769	5318.3208	1980	0
1_MACS_peak_17881_lociStitched	chr3	151985924	151987617	1	1694	5318.0516	1981	0
1_MACS_peak_1943_lociStitched	chr1	171710560	171711975	1	1416	5312.9005	1982	0
3_MACS_peak_9477_lociStitched	chr16	81842285	81844995	3	2251	5311.6	1983	0
2_MACS_peak_2028_lociStitched	chr1	181002266	181004109	2	1843	5311.3417	1984	0
1_MACS_peak_1521_lociStitched	chr1	150239914	150241453	1	1540	5310.4734	1985	0
2_MACS_peak_11366_lociStitched	chr18	33708849	33710441	2	1588	5309.32	1986	0
1_MACS_peak_17217_lociStitched	chr3	49043882	49045447	1	1566	5308.9495	1987	0
2_MACS_peak_1395_lociStitched	chr1	144965335	144967685	2	2279	5308.65	1988	0
1_MACS_peak_1859_lociStitched	chr1	162983253	162984868	1	1616	5307.536	1989	0
2_MACS_peak_9693_lociStitched	chr17	1302432	1304182	2	1725	5306.525	1990	0
4_MACS_peak_11066_lociStitched	chr17	77782990	77785835	4	2291	5305.356	1991	0
2_MACS_peak_5152_lociStitched	chr12	12509164	12511007	2	1725	5304.7069	1992	0
3_MACS_peak_16852_lociStitched	chr3	5228516	5230978	3	2191	5304.379	1993	0
3_MACS_peak_15998_lociStitched	chr21	43298079	43300163	3	1864	5303.3632	1994	0
1_MACS_peak_1394_lociStitched	chr1	144931463	144932888	1	1426	5302.5675	1995	0
2_MACS_peak_25209_lociStitched	chr9	125026476	125028218	2	1480	5302.4738	1996	0
1_MACS_peak_2022_lociStitched	chr1	180122994	180124789	1	1796	5302.2505	1997	0
2_MACS_peak_9393_lociStitched	chr16	71928170	71930137	2	1904	5302.2452	1998	0
2_MACS_peak_23504_lociStitched	chr8	17779809	17781577	2	1749	5299.58	1999	0
1_MACS_peak_23888_lociStitched	chr8	71519494	71521036	1	1543	5296.9242	2000	0
2_MACS_peak_12745_lociStitched	chr19	46194606	46196672	2	2035	5295.158	2001	0
2_MACS_peak_24493_lociStitched	chr8	145733375	145735233	2	1823	5293.442	2002	0
1_MACS_peak_1511_lociStitched	chr1	149899030	149900557	1	1528	5293.0401	2003	0
3_MACS_peak_11432_lociStitched	chr18	45456186	45458032	3	1515	5293.0358	2004	0
2_MACS_peak_216_lociStitched	chr1	11118652	11120794	2	1783	5292.0252	2005	0
2_MACS_peak_13557_lociStitched	chr2	37550776	37552684	2	1894	5291.838	2006	0
2_MACS_peak_7204_lociStitched	chr14	67115738	67118272	2	2344	5290.992	2007	0
1_MACS_peak_15657_lociStitched	chr20	52824264	52825339	1	1076	5289.86	2008	0
3_MACS_peak_19462_lociStitched	chr5	40833959	40836531	3	2104	5289.5752	2009	0
4_MACS_peak_2922_lociStitched	chr10	22608717	22611487	4	2028	5287.376	2010	0
1_MACS_peak_1446_lociStitched	chr1	147400479	147401812	1	1334	5287.0779	2011	0
3_MACS_peak_14550_lociStitched	chr2	176960750	176962791	3	2006	5284.9654	2012	0
2_MACS_peak_4174_lociStitched	chr11	63330160	63332795	2	2446	5283.702	2013	0
2_MACS_peak_22924_lociStitched	chr7	102133797	102135842	2	2041	5283.053	2014	0
2_MACS_peak_7418_lociStitched	chr14	91882796	91885329	2	2377	5282.8248	2015	0
3_MACS_peak_24648_lociStitched	chr9	32550317	32552876	3	2451	5281.776	2016	0
2_MACS_peak_4824_lociStitched	chr11	118971579	118974039	2	2406	5280.636	2017	0
3_MACS_peak_14809_lociStitched	chr2	220040915	220043344	3	2212	5280.1602	2018	0
2_MACS_peak_24852_lociStitched	chr9	77566596	77567933	2	1263	5278.7434	2019	0
3_MACS_peak_21675_lociStitched	chr6	137112499	137114339	3	1748	5278.224	2020	0
4_MACS_peak_2790_lociStitched	chr10	7450846	7453477	4	2449	5276.9967	2021	0
3_MACS_peak_1255_lociStitched	chr1	115052603	115054983	3	2163	5276.936	2022	0
2_MACS_peak_19935_lociStitched	chr5	130970292	130972107	2	1615	5276.0235	2023	0
2_MACS_peak_22276_lociStitched	chr7	30349535	30352194	2	2381	5275.1901	2024	0
2_MACS_peak_16686_lociStitched	chr22	42486066	42487476	2	1204	5275.092	2025	0
3_MACS_peak_22910_lociStitched	chr7	101949200	101951618	3	2134	5273.658	2026	0
2_MACS_peak_16998_lociStitched	chr3	23957802	23959665	2	1838	5273.4078	2027	0
1_MACS_peak_9521_lociStitched	chr16	85481629	85483710	1	2082	5272.8378	2028	0
4_MACS_peak_3198_lociStitched	chr10	73486284	73489313	4	2004	5271.9745	2029	0
1_MACS_peak_10421_lociStitched	chr17	42247219	42248707	1	1489	5271.0912	2030	0
1_MACS_peak_16132_lociStitched	chr22	18120868	18122480	1	1613	5269.1444	2031	0
3_MACS_peak_17898_lociStitched	chr3	156200764	156203269	3	2328	5268.015	2032	0
2_MACS_peak_25709_lociStitched	chrX	44731407	44733554	2	2021	5265.7322	2033	0
2_MACS_peak_3024_lociStitched	chr10	33246155	33247999	2	1561	5264.0668	2034	0
2_MACS_peak_6263_lociStitched	chr12	133262714	133264997	2	2184	5263.2282	2035	0
1_MACS_peak_3934_lociStitched	chr11	32112535	32113998	1	1464	5261.9721	2036	0
2_MACS_peak_14883_lociStitched	chr2	231789516	231791508	2	1869	5255.892	2037	0
2_MACS_peak_22717_lociStitched	chr7	75946999	75948920	2	1884	5255.0876	2038	0
3_MACS_peak_21853_lociStitched	chr6	157167131	157170156	3	2713	5255.03	2039	0
2_MACS_peak_22937_lociStitched	chr7	102311383	102312738	2	1251	5254.8255	2040	0
2_MACS_peak_12469_lociStitched	chr19	36630297	36632068	2	1748	5254.0257	2041	0
2_MACS_peak_788_lociStitched	chr1	46597721	46599434	2	1640	5253.5997	2042	0
1_MACS_peak_7754_lociStitched	chr15	35837489	35838770	1	1282	5253.381	2043	0
3_MACS_peak_9759_lociStitched	chr17	3538727	3540581	3	1846	5252.7528	2044	0
1_MACS_peak_16744_lociStitched	chr22	46462290	46464032	1	1743	5251.0848	2045	0
3_MACS_peak_25379_lociStitched	chr9	132257386	132259640	3	2054	5250.2422	2046	0
2_MACS_peak_2435_lociStitched	chr1	226849385	226851618	2	2040	5250.0063	2047	0
2_MACS_peak_17965_lociStitched	chr3	169974411	169976662	2	2001	5249.7822	2048	0
1_MACS_peak_13839_lociStitched	chr2	68383891	68385587	1	1697	5249.6288	2049	0
2_MACS_peak_18022_lociStitched	chr3	177075780	177077757	2	1850	5249.5281	2050	0
2_MACS_peak_20251_lociStitched	chr5	158634770	158636996	2	2146	5246.2368	2051	0
3_MACS_peak_17223_lociStitched	chr3	49156917	49158918	3	1735	5245.8216	2052	0
2_MACS_peak_1632_lociStitched	chr1	154530334	154532211	2	1781	5245.2765	2053	0
2_MACS_peak_16235_lociStitched	chr22	23229924	23232071	2	1964	5244.4769	2054	0
4_MACS_peak_5841_lociStitched	chr12	104680296	104683056	4	2568	5244.276	2055	0
2_MACS_peak_13268_lociStitched	chr2	3622352	3623958	2	1551	5243.7506	2056	0
1_MACS_peak_25437_lociStitched	chr9	135544974	135546758	1	1785	5243.3544	2057	0
2_MACS_peak_16848_lociStitched	chr3	5019254	5022012	2	2338	5242.958	2058	0
2_MACS_peak_18826_lociStitched	chr4	102267700	102269998	2	2098	5242.887	2059	0
2_MACS_peak_17754_lociStitched	chr3	133291712	133294230	2	2292	5241.7206	2060	0
1_MACS_peak_9391_lociStitched	chr16	71879017	71880757	1	1741	5241.402	2061	0
2_MACS_peak_10321_lociStitched	chr17	38295597	38297387	2	1693	5240.941	2062	0
1_MACS_peak_1867_lociStitched	chr1	165599599	165601216	1	1618	5237.3013	2063	0
2_MACS_peak_16600_lociStitched	chr22	39714302	39716481	2	2138	5234.1759	2064	0
2_MACS_peak_22670_lociStitched	chr7	73587959	73589446	2	1478	5234.0913	2065	0
2_MACS_peak_17795_lociStitched	chr3	140660051	140661803	2	1541	5231.8224	2066	0
2_MACS_peak_12989_lociStitched	chr19	50601453	50603473	2	2000	5231.598	2067	0
2_MACS_peak_16670_lociStitched	chr22	42195559	42197601	2	1986	5230.7872	2068	0
2_MACS_peak_15556_lociStitched	chr20	47662089	47663872	2	1741	5229.8956	2069	0
2_MACS_peak_13959_lociStitched	chr2	85553666	85555754	2	1866	5229.1872	2070	0
3_MACS_peak_19599_lociStitched	chr5	68664572	68666401	3	1767	5228.7452	2071	0
2_MACS_peak_6065_lociStitched	chr12	122016861	122018654	2	1658	5227.4915	2072	0
2_MACS_peak_8615_lociStitched	chr16	1542606	1544224	2	1585	5227.4344	2073	0
2_MACS_peak_7816_lociStitched	chr15	41244520	41246105	2	1510	5226.379	2074	0
3_MACS_peak_25301_lociStitched	chr9	130659878	130662708	3	2226	5225.878	2075	0
3_MACS_peak_10068_lociStitched	chr17	21116845	21118826	3	1890	5224.6894	2076	0
1_MACS_peak_12878_lociStitched	chr19	48893451	48894857	1	1407	5222.0246	2077	0
2_MACS_peak_69_lociStitched	chr1	2160201	2163018	2	2565	5220.4644	2078	0
2_MACS_peak_15351_lociStitched	chr20	32580471	32582611	2	1813	5218.818	2079	0
1_MACS_peak_19711_lociStitched	chr5	81267244	81268472	1	1229	5217.2808	2080	0
2_MACS_peak_10891_lociStitched	chr17	73178045	73179638	2	1516	5216.2785	2081	0
4_MACS_peak_22858_lociStitched	chr7	99867805	99870304	4	1983	5214.1635	2082	0
1_MACS_peak_18201_lociStitched	chr3	196229132	196230737	1	1606	5213.2005	2083	0
5_MACS_peak_24580_lociStitched	chr9	6644513	6647598	5	2450	5212.1075	2084	0
1_MACS_peak_19583_lociStitched	chr5	65439592	65441071	1	1480	5211.996	2085	0
2_MACS_peak_16684_lociStitched	chr22	42474657	42476424	2	1734	5208.0558	2086	0
2_MACS_peak_4049_lociStitched	chr11	57281154	57283570	2	2412	5205.9968	2087	0
2_MACS_peak_21018_lociStitched	chr6	34759234	34761092	2	1809	5205.7444	2088	0
2_MACS_peak_9646_lociStitched	chr16	89881842	89883951	2	2109	5205.2229	2089	0
2_MACS_peak_6802_lociStitched	chr13	114869625	114871679	2	1989	5204.4252	2090	0
3_MACS_peak_10765_lociStitched	chr17	62167634	62169785	3	1982	5202.1935	2091	0
2_MACS_peak_5253_lociStitched	chr12	26277625	26279684	2	1937	5201.034	2092	0
1_MACS_peak_22293_lociStitched	chr7	32767416	32769126	1	1711	5199.768	2093	0
1_MACS_peak_15567_lociStitched	chr20	48531367	48532633	1	1267	5199.3354	2094	0
3_MACS_peak_6808_lociStitched	chr13	114896159	114898578	3	2159	5198.9148	2095	0
1_MACS_peak_18688_lociStitched	chr4	77133767	77135574	1	1808	5194.9443	2096	0
2_MACS_peak_5534_lociStitched	chr12	56726772	56728613	2	1756	5194.1974	2097	0
1_MACS_peak_16996_lociStitched	chr3	23851695	23853064	1	1370	5193.986	2098	0
3_MACS_peak_22546_lociStitched	chr7	66459920	66462263	3	1834	5193.2595	2099	0
2_MACS_peak_2687_lociStitched	chr10	705550	707835	2	2107	5189.692	2100	0
1_MACS_peak_20041_lociStitched	chr5	138677445	138678553	1	1109	5189.318	2101	0
2_MACS_peak_15304_lociStitched	chr20	30945257	30947118	2	1830	5189.2124	2102	0
3_MACS_peak_25312_lociStitched	chr9	130828547	130831052	3	1957	5188.6065	2103	0
2_MACS_peak_21627_lociStitched	chr6	127587683	127589147	2	1446	5183.5848	2104	0
1_MACS_peak_2570_lociStitched	chr1	235061898	235063716	1	1819	5183.4816	2105	0
1_MACS_peak_7401_lociStitched	chr14	91579753	91581723	1	1971	5182.479	2106	0
2_MACS_peak_2_lociStitched	chr1	713369	714871	2	1495	5180.0976	2107	0
4_MACS_peak_4933_lociStitched	chr11	128588210	128591111	4	2409	5178.285	2108	0
1_MACS_peak_10328_lociStitched	chr17	38477639	38480076	1	2438	5177.1628	2109	0
2_MACS_peak_23549_lociStitched	chr8	23081691	23083983	2	2278	5176.7112	2110	0
2_MACS_peak_48_lociStitched	chr1	1654989	1656663	2	1674	5172.8274	2111	0
2_MACS_peak_20441_lociStitched	chr5	180586706	180589090	2	1917	5172.5648	2112	0
1_MACS_peak_19639_lociStitched	chr5	72793701	72794925	1	1225	5172.2568	2113	0
2_MACS_peak_16025_lociStitched	chr21	44298606	44300260	2	1651	5170.404	2114	0
2_MACS_peak_6376_lociStitched	chr13	27998291	28000057	2	1679	5170.1416	2115	0
2_MACS_peak_17681_lociStitched	chr3	127468586	127470543	2	1910	5169.6112	2116	0
1_MACS_peak_14334_lociStitched	chr2	133029495	133030090	1	596	5168.1105	2117	0
2_MACS_peak_12635_lociStitched	chr19	42720630	42722650	2	1956	5167.564	2118	0
2_MACS_peak_841_lociStitched	chr1	52520921	52522760	2	1540	5167.0383	2119	0
2_MACS_peak_6384_lociStitched	chr13	28711822	28713571	2	1726	5166.546	2120	0
2_MACS_peak_18395_lociStitched	chr4	15003246	15005209	2	1908	5166.0271	2121	0
2_MACS_peak_15744_lociStitched	chr20	60876970	60879033	2	1875	5165.5457	2122	0
2_MACS_peak_16922_lociStitched	chr3	13365379	13367927	2	2221	5165.0508	2123	0
2_MACS_peak_16326_lociStitched	chr22	26879142	26881390	2	2187	5164.1056	2124	0
3_MACS_peak_17706_lociStitched	chr3	129000352	129002939	3	2090	5163.1346	2125	0
3_MACS_peak_14917_lociStitched	chr2	233139705	233142062	3	1934	5161.83	2126	0
3_MACS_peak_10432_lociStitched	chr17	42400959	42403775	3	2672	5156.096	2127	0
1_MACS_peak_7314_lociStitched	chr14	77493850	77495166	1	1317	5154.6404	2128	0
3_MACS_peak_10636_lociStitched	chr17	55406790	55409168	3	2319	5151.937	2129	0
2_MACS_peak_10028_lociStitched	chr17	19014111	19016600	2	2185	5149.741	2130	0
1_MACS_peak_8928_lociStitched	chr16	22308626	22309696	1	1071	5148.091	2131	0
1_MACS_peak_10671_lociStitched	chr17	55951077	55952887	1	1811	5147.459	2132	0
3_MACS_peak_7261_lociStitched	chr14	73410090	73412754	3	2152	5145.7824	2133	0
2_MACS_peak_6668_lociStitched	chr13	99139923	99142499	2	2170	5143.4992	2134	0
2_MACS_peak_10893_lociStitched	chr17	73201028	73202659	2	1600	5139.7703	2135	0
2_MACS_peak_13646_lociStitched	chr2	44394899	44396854	2	1608	5139.4995	2136	0
2_MACS_peak_6024_lociStitched	chr12	120637669	120639942	2	2164	5139.0257	2137	0
3_MACS_peak_429_lociStitched	chr1	25663465	25665473	3	1535	5138.472	2138	0
2_MACS_peak_6132_lociStitched	chr12	123384605	123386977	2	2239	5138.4636	2139	0
1_MACS_peak_23214_lociStitched	chr7	141250261	141251753	1	1493	5134.2704	2140	0
1_MACS_peak_15516_lociStitched	chr20	44562798	44563772	1	975	5132.8826	2141	0
3_MACS_peak_346_lociStitched	chr1	21112453	21114307	3	1707	5132.0574	2142	0
3_MACS_peak_21521_lociStitched	chr6	109194465	109196986	3	1887	5131.4955	2143	0
1_MACS_peak_4096_lociStitched	chr11	60809090	60811325	1	2236	5131.3365	2144	0
1_MACS_peak_13796_lociStitched	chr2	64751367	64752597	1	1231	5129.838	2145	0
1_MACS_peak_18903_lociStitched	chr4	114681876	114683866	1	1991	5129.623	2146	0
1_MACS_peak_19115_lociStitched	chr4	175204386	175205674	1	1289	5128.816	2147	0
1_MACS_peak_15408_lociStitched	chr20	35202084	35203936	1	1853	5128.7436	2148	0
2_MACS_peak_11294_lociStitched	chr18	12946919	12948834	2	1704	5128.5615	2149	0
2_MACS_peak_22319_lociStitched	chr7	35839822	35841659	2	1709	5127.4344	2150	0
1_MACS_peak_3896_lociStitched	chr11	20408621	20410001	1	1381	5125.596	2151	0
1_MACS_peak_7230_lociStitched	chr14	69864200	69865928	1	1729	5122.3104	2152	0
1_MACS_peak_20663_lociStitched	chr6	17705798	17707196	1	1399	5121.7128	2153	0
2_MACS_peak_6978_lociStitched	chr14	35590240	35592189	2	1717	5121.1924	2154	0
2_MACS_peak_11728_lociStitched	chr19	1940236	1942745	2	2210	5120.3672	2155	0
2_MACS_peak_17896_lociStitched	chr3	155587650	155589672	2	1847	5120.3106	2156	0
2_MACS_peak_9864_lociStitched	chr17	7738108	7740179	2	1991	5118.4765	2157	0
3_MACS_peak_6174_lociStitched	chr12	124609487	124612643	3	2655	5117.7696	2158	0
3_MACS_peak_19399_lociStitched	chr5	32279652	32282351	3	2051	5117.5739	2159	0
2_MACS_peak_24368_lociStitched	chr8	141467014	141468939	2	1800	5116.8425	2160	0
1_MACS_peak_21931_lociStitched	chr6	161412276	161413633	1	1358	5115.6186	2161	0
3_MACS_peak_4311_lociStitched	chr11	65429376	65431455	3	2057	5115.5874	2162	0
3_MACS_peak_1291_lociStitched	chr1	117306260	117308462	3	2042	5114.145	2163	0
2_MACS_peak_14742_lociStitched	chr2	206949210	206951268	2	2056	5113.101	2164	0
1_MACS_peak_13880_lociStitched	chr2	70351213	70352713	1	1501	5113.05	2165	0
4_MACS_peak_8961_lociStitched	chr16	25976431	25979275	4	2194	5112.9432	2166	0
1_MACS_peak_20869_lociStitched	chr6	30293618	30295448	1	1831	5112.471	2167	0
1_MACS_peak_18141_lociStitched	chr3	193858416	193860182	1	1767	5111.3338	2168	0
2_MACS_peak_18808_lociStitched	chr4	99181293	99183289	2	1800	5106.3668	2169	0
1_MACS_peak_2894_lociStitched	chr10	17685420	17686903	1	1484	5104.486	2170	0
2_MACS_peak_11082_lociStitched	chr17	78120143	78122011	2	1705	5103.1892	2171	0
4_MACS_peak_9161_lociStitched	chr16	53163757	53165911	4	1995	5103.0414	2172	0
1_MACS_peak_18851_lociStitched	chr4	107236752	107238328	1	1577	5099.4632	2173	0
1_MACS_peak_8528_lociStitched	chr15	101701761	101703696	1	1936	5099.3055	2174	0
3_MACS_peak_24342_lociStitched	chr8	134510320	134512533	3	2008	5098.9733	2175	0
1_MACS_peak_2569_lociStitched	chr1	234907404	234908880	1	1477	5098.104	2176	0
2_MACS_peak_24566_lociStitched	chr9	5628073	5629929	2	1807	5096.9472	2177	0
1_MACS_peak_22538_lociStitched	chr7	66118362	66120473	1	2112	5093.6319	2178	0
2_MACS_peak_20599_lociStitched	chr6	11093450	11094999	2	1533	5093.5767	2179	0
2_MACS_peak_6890_lociStitched	chr14	23475691	23477056	2	1276	5092.1325	2180	0
2_MACS_peak_3723_lociStitched	chr11	2798736	2800652	2	1889	5089.6624	2181	0
2_MACS_peak_4570_lociStitched	chr11	76154938	76156965	2	2027	5089.3916	2182	0
4_MACS_peak_18613_lociStitched	chr4	57842500	57845612	4	2747	5088.7424	2183	0
2_MACS_peak_5184_lociStitched	chr12	14926397	14928505	2	1879	5087.2364	2184	0
3_MACS_peak_12249_lociStitched	chr19	17443837	17445650	3	1773	5086.3715	2185	0
2_MACS_peak_18969_lociStitched	chr4	140374233	140375779	2	1545	5086.34	2186	0
2_MACS_peak_6247_lociStitched	chr12	133004771	133007022	2	2168	5086.1345	2187	0
3_MACS_peak_7497_lociStitched	chr14	102341441	102344843	3	2665	5081.9076	2188	0
1_MACS_peak_9303_lociStitched	chr16	68056298	68057679	1	1382	5080.9752	2189	0
4_MACS_peak_21363_lociStitched	chr6	89979706	89982670	4	2248	5080.5924	2190	0
3_MACS_peak_22389_lociStitched	chr7	44645227	44647368	3	1637	5080.3789	2191	0
2_MACS_peak_12938_lociStitched	chr19	49955973	49957776	2	1790	5080.3131	2192	0
2_MACS_peak_10735_lociStitched	chr17	60555294	60557338	2	1873	5077.296	2193	0
1_MACS_peak_20080_lociStitched	chr5	139486692	139488667	1	1976	5072.3925	2194	0
1_MACS_peak_848_lociStitched	chr1	53018054	53019640	1	1587	5072.3452	2195	0
2_MACS_peak_1860_lociStitched	chr1	163290774	163292461	2	1676	5071.122	2196	0
2_MACS_peak_5376_lociStitched	chr12	49109765	49111406	2	1512	5071.0182	2197	0
1_MACS_peak_15415_lociStitched	chr20	35723364	35724995	1	1632	5070.6159	2198	0
1_MACS_peak_15298_lociStitched	chr20	30697202	30698216	1	1015	5070.6084	2199	0
1_MACS_peak_8605_lociStitched	chr16	1381171	1382798	1	1628	5066.9661	2200	0
2_MACS_peak_23705_lociStitched	chr8	38853418	38855147	2	1479	5065.6242	2201	0
1_MACS_peak_24869_lociStitched	chr9	82184970	82186426	1	1457	5065.424	2202	0
1_MACS_peak_7558_lociStitched	chr14	105281583	105283303	1	1721	5065.228	2203	0
2_MACS_peak_1832_lociStitched	chr1	161390533	161392247	2	1602	5063.6702	2204	0
1_MACS_peak_8610_lociStitched	chr16	1463762	1464688	1	927	5061.516	2205	0
3_MACS_peak_11142_lociStitched	chr17	79893822	79895702	3	1565	5057.576	2206	0
2_MACS_peak_11284_lociStitched	chr18	12419385	12421241	2	1755	5056.8576	2207	0
3_MACS_peak_3077_lociStitched	chr10	43902612	43905375	3	2578	5055.7374	2208	0
2_MACS_peak_11825_lociStitched	chr19	3983689	3985510	2	1757	5055.2781	2209	0
3_MACS_peak_9535_lociStitched	chr16	85645955	85649073	3	2907	5053.9662	2210	0
2_MACS_peak_13037_lociStitched	chr19	52693197	52694638	2	1429	5053.8752	2211	0
2_MACS_peak_19831_lociStitched	chr5	108062920	108064349	2	1406	5053.8014	2212	0
3_MACS_peak_6659_lociStitched	chr13	98627843	98629731	3	1802	5051.1552	2213	0
3_MACS_peak_3829_lociStitched	chr11	12727616	12730226	3	2285	5050.872	2214	0
1_MACS_peak_11225_lociStitched	chr18	2570699	2572180	1	1482	5050.3581	2215	0
3_MACS_peak_15895_lociStitched	chr21	33103189	33105090	3	1656	5050.0065	2216	0
2_MACS_peak_20975_lociStitched	chr6	33238761	33240468	2	1663	5047.9404	2217	0
2_MACS_peak_8948_lociStitched	chr16	24550787	24552296	2	1423	5045.1906	2218	0
2_MACS_peak_12953_lociStitched	chr19	50143859	50146331	2	2130	5044.8576	2219	0
1_MACS_peak_2157_lociStitched	chr1	201474981	201476859	1	1879	5043.9324	2220	0
3_MACS_peak_7036_lociStitched	chr14	50328251	50330495	3	1855	5041.3704	2221	0
2_MACS_peak_7202_lociStitched	chr14	66974008	66975931	2	1770	5041.1445	2222	0
1_MACS_peak_11768_lociStitched	chr19	2426604	2427936	1	1333	5040.6876	2223	0
1_MACS_peak_8651_lociStitched	chr16	2255066	2256613	1	1548	5039.5072	2224	0
1_MACS_peak_1427_lociStitched	chr1	145826113	145827126	1	1014	5037.7503	2225	0
2_MACS_peak_10828_lociStitched	chr17	66286609	66288926	2	1838	5035.3044	2226	0
1_MACS_peak_13899_lociStitched	chr2	71356737	71358001	1	1265	5029.7088	2227	0
2_MACS_peak_2468_lociStitched	chr1	228593019	228595203	2	1934	5027.7864	2228	0
2_MACS_peak_9598_lociStitched	chr16	88877351	88879139	2	1688	5026.068	2229	0
1_MACS_peak_3745_lociStitched	chr11	4115348	4117190	1	1843	5023.8708	2230	0
2_MACS_peak_16311_lociStitched	chr22	25091697	25094103	2	2289	5021.322	2231	0
2_MACS_peak_21516_lociStitched	chr6	109076040	109078478	2	2325	5020.0858	2232	0
1_MACS_peak_19628_lociStitched	chr5	72111757	72113431	1	1675	5019.6564	2233	0
3_MACS_peak_14258_lociStitched	chr2	120123371	120125533	3	2004	5015.4076	2234	0
2_MACS_peak_17532_lociStitched	chr3	101292526	101293874	2	1340	5014.1556	2235	0
1_MACS_peak_15875_lociStitched	chr21	27541529	27543087	1	1559	5013.7998	2236	0
1_MACS_peak_1618_lociStitched	chr1	154154531	154156274	1	1744	5013.5652	2237	0
1_MACS_peak_2264_lociStitched	chr1	207494398	207495870	1	1473	5013.3376	2238	0
4_MACS_peak_17191_lociStitched	chr3	48128964	48131328	4	2009	5012.6256	2239	0
3_MACS_peak_12911_lociStitched	chr19	49466718	49469207	3	2223	5007.868	2240	0
1_MACS_peak_1814_lociStitched	chr1	161086940	161088401	1	1462	5007.5775	2241	0
2_MACS_peak_7126_lociStitched	chr14	60557835	60559896	2	2023	5006.5812	2242	0
3_MACS_peak_2274_lociStitched	chr1	209305609	209308338	3	2309	5003.6215	2243	0
2_MACS_peak_2185_lociStitched	chr1	203268114	203270526	2	2176	5001.282	2244	0
2_MACS_peak_19498_lociStitched	chr5	49962132	49963987	2	1804	5001.2655	2245	0
2_MACS_peak_13011_lociStitched	chr19	50634288	50636298	2	1975	5000.679	2246	0
1_MACS_peak_21119_lociStitched	chr6	42846690	42848534	1	1845	4999.6372	2247	0
1_MACS_peak_17731_lociStitched	chr3	132378306	132379893	1	1588	4997.6217	2248	0
2_MACS_peak_23807_lociStitched	chr8	61428722	61430319	2	1513	4995.2563	2249	0
1_MACS_peak_11180_lociStitched	chr17	80406947	80408671	1	1725	4992.5316	2250	0
2_MACS_peak_9310_lociStitched	chr16	68297601	68299330	2	1668	4992.3146	2251	0
3_MACS_peak_7458_lociStitched	chr14	96000028	96002416	3	1942	4990.92	2252	0
2_MACS_peak_24965_lociStitched	chr9	95525956	95527883	2	1690	4988.0395	2253	0
3_MACS_peak_616_lociStitched	chr1	36688838	36691109	3	1981	4987.7973	2254	0
1_MACS_peak_23324_lociStitched	chr7	154997078	154998716	1	1639	4986.5634	2255	0
2_MACS_peak_18386_lociStitched	chr4	10117568	10119320	2	1612	4984.2648	2256	0
1_MACS_peak_19553_lociStitched	chr5	60457662	60459020	1	1359	4982.0946	2257	0
