#MM14 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM14.H3K27ac_ROSE/MM14_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM14.jin.bam
#Using cutoff of 17449.956 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM14.jin.bam	enhancerRank	isSuper
1_MACS_peak_19398_lociStitched	chr3	130611718	130613885	1	2168	14136.2078	1155	0
1_MACS_peak_7656_lociStitched	chr14	50086195	50088855	1	2661	14131.782	1156	0
1_MACS_peak_1261_lociStitched	chr1	93425232	93429577	1	4346	14131.678	1157	0
3_MACS_peak_22304_lociStitched	chr5	130498842	130507547	3	4448	14129.956	1158	0
3_MACS_peak_10520_lociStitched	chr16	87416091	87427041	3	5198	14126.595	1159	0
2_MACS_peak_20109_lociStitched	chr3	196365927	196371269	2	5077	14124.7822	1160	0
2_MACS_peak_10883_lociStitched	chr17	17739029	17744436	2	3545	14124.1654	1161	0
1_MACS_peak_4088_lociStitched	chr11	10878188	10880913	1	2726	14120.405	1162	0
1_MACS_peak_4819_lociStitched	chr11	74458871	74461203	1	2333	14117.2284	1163	0
14_MACS_peak_27099_lociStitched	chr8	126340040	126355358	14	9873	14114.0052	1164	0
1_MACS_peak_10085_lociStitched	chr16	30074912	30078486	1	3575	14110.8668	1165	0
1_MACS_peak_12860_lociStitched	chr19	11877245	11879087	1	1843	14095.1682	1166	0
2_MACS_peak_3225_lociStitched	chr10	60025655	60029578	2	3841	14094.5544	1167	0
1_MACS_peak_12763_lociStitched	chr19	8007520	8009676	1	2157	14092.694	1168	0
1_MACS_peak_12674_lociStitched	chr19	4790667	4792974	1	2308	14088.6183	1169	0
3_MACS_peak_26890_lociStitched	chr8	98655090	98659834	3	4380	14081.6152	1170	0
3_MACS_peak_6853_lociStitched	chr12	124936493	124942762	3	4287	14061.367	1171	0
1_MACS_peak_5297_lociStitched	chr11	125494717	125496490	1	1774	14059.89	1172	0
1_MACS_peak_4494_lociStitched	chr11	63973055	63976496	1	3442	14056.8291	1173	0
2_MACS_peak_10003_lociStitched	chr16	24550072	24553223	2	2869	14055.6657	1174	0
2_MACS_peak_13866_lociStitched	chr19	57900353	57906064	2	2757	14052.4866	1175	0
8_MACS_peak_16693_lociStitched	chr20	49125972	49135700	8	7751	14044.3136	1176	0
1_MACS_peak_7552_lociStitched	chr14	24663954	24666297	1	2344	14040.1932	1177	0
9_MACS_peak_16288_lociStitched	chr20	30293605	30311989	9	5479	14023.3152	1178	0
1_MACS_peak_24494_lociStitched	chr6	143264951	143269380	1	4430	14019.5566	1179	0
2_MACS_peak_15602_lociStitched	chr2	191744693	191752809	2	3896	14013.8972	1180	0
1_MACS_peak_15306_lociStitched	chr2	157196995	157200264	1	3270	14009.2995	1181	0
3_MACS_peak_9764_lociStitched	chr16	2581354	2590973	3	3878	14009.1116	1182	0
1_MACS_peak_23472_lociStitched	chr6	28047047	28049732	1	2686	14008.9875	1183	0
1_MACS_peak_13903_lociStitched	chr19	58986359	58988601	1	2243	14006.895	1184	0
1_MACS_peak_16241_lociStitched	chr20	23330056	23332481	1	2426	14003.89	1185	0
2_MACS_peak_22583_lociStitched	chr5	140996947	141003710	2	5222	14002.7915	1186	0
2_MACS_peak_19192_lociStitched	chr3	114009326	114013424	2	3596	14001.2268	1187	0
4_MACS_peak_4336_lociStitched	chr11	45864666	45874509	4	3992	13997.7303	1188	0
1_MACS_peak_14578_lociStitched	chr2	65356016	65358419	1	2404	13995.072	1189	0
1_MACS_peak_24014_lociStitched	chr6	74362673	74364822	1	2150	13988.7006	1190	0
1_MACS_peak_19022_lociStitched	chr3	100427618	100429977	1	2360	13985.5674	1191	0
14_MACS_peak_17751_lociStitched	chr22	39853384	39870794	14	10173	13975.007	1192	0
1_MACS_peak_23657_lociStitched	chr6	34202897	34206743	1	3847	13959.057	1193	0
1_MACS_peak_17900_lociStitched	chr22	46545042	46548146	1	3105	13952.1696	1194	0
2_MACS_peak_12570_lociStitched	chr19	2474671	2479896	2	5204	13948.66	1195	0
1_MACS_peak_4142_lociStitched	chr11	18547498	18549358	1	1861	13940.328	1196	0
2_MACS_peak_23892_lociStitched	chr6	44213581	44216908	2	3137	13936.4703	1197	0
1_MACS_peak_9777_lociStitched	chr16	2801344	2803545	1	2202	13933.8707	1198	0
1_MACS_peak_6539_lociStitched	chr12	106640602	106643395	1	2794	13931.7633	1199	0
5_MACS_peak_19589_lociStitched	chr3	150315975	150322829	5	4979	13928.6988	1200	0
1_MACS_peak_17808_lociStitched	chr22	41863907	41866296	1	2390	13927.1533	1201	0
3_MACS_peak_15031_lociStitched	chr2	111874579	111881280	3	6531	13917.977	1202	0
1_MACS_peak_5084_lociStitched	chr11	107879218	107880918	1	1701	13904.13	1203	0
1_MACS_peak_4637_lociStitched	chr11	66444617	66446461	1	1845	13896.384	1204	0
1_MACS_peak_22046_lociStitched	chr5	95996380	95999356	1	2977	13895.2416	1205	0
3_MACS_peak_22709_lociStitched	chr5	150472781	150478427	3	3752	13880.1264	1206	0
1_MACS_peak_26690_lociStitched	chr8	66752981	66755455	1	2475	13878.1504	1207	0
1_MACS_peak_18132_lociStitched	chr3	14218961	14221007	1	2047	13877.4042	1208	0
1_MACS_peak_7033_lociStitched	chr13	32888786	32890841	1	2056	13877.004	1209	0
1_MACS_peak_12770_lociStitched	chr19	8385247	8387565	1	2319	13856.3086	1210	0
1_MACS_peak_8452_lociStitched	chr15	29561029	29563066	1	2038	13835.304	1211	0
1_MACS_peak_19070_lociStitched	chr3	107808487	107810762	1	2276	13824.265	1212	0
1_MACS_peak_9845_lociStitched	chr16	9185275	9187259	1	1985	13821.536	1213	0
1_MACS_peak_4099_lociStitched	chr11	14540023	14542556	1	2534	13817.0084	1214	0
2_MACS_peak_6259_lociStitched	chr12	76422641	76427188	2	4431	13812.8766	1215	0
1_MACS_peak_28111_lociStitched	chr9	110044856	110046914	1	2059	13807.9452	1216	0
2_MACS_peak_18125_lociStitched	chr3	13455677	13463313	2	4204	13807.4152	1217	0
1_MACS_peak_3959_lociStitched	chr11	795207	798759	1	3553	13804.4928	1218	0
2_MACS_peak_9693_lociStitched	chr16	637436	641147	2	3690	13803.8067	1219	0
2_MACS_peak_4221_lociStitched	chr11	28128595	28132678	2	3568	13775.6337	1220	0
1_MACS_peak_21518_lociStitched	chr5	43120439	43122729	1	2291	13771.144	1221	0
2_MACS_peak_13321_lociStitched	chr19	38493399	38498010	2	4021	13767.0627	1222	0
7_MACS_peak_15426_lociStitched	chr2	173416474	173426285	7	5944	13764.833	1223	0
7_MACS_peak_2151_lociStitched	chr1	174127656	174139971	7	6682	13764.4755	1224	0
2_MACS_peak_25307_lociStitched	chr7	72934729	72937359	2	2401	13762.527	1225	0
1_MACS_peak_8529_lociStitched	chr15	34330083	34332434	1	2352	13759.9328	1226	0
2_MACS_peak_5419_lociStitched	chr11	132225028	132230289	2	4563	13758.0411	1227	0
1_MACS_peak_10084_lociStitched	chr16	30005928	30008012	1	2085	13755.2336	1228	0
3_MACS_peak_10288_lociStitched	chr16	67595432	67601150	3	4225	13754.0772	1229	0
2_MACS_peak_938_lociStitched	chr1	53097072	53104162	2	5431	13742.547	1230	0
3_MACS_peak_21850_lociStitched	chr5	76028101	76036334	3	4580	13736.7605	1231	0
2_MACS_peak_23552_lociStitched	chr6	31237702	31240935	2	2880	13731.8442	1232	0
1_MACS_peak_24938_lociStitched	chr7	27778934	27781092	1	2159	13725.5274	1233	0
2_MACS_peak_13293_lociStitched	chr19	36485037	36487727	2	2679	13722.497	1234	0
1_MACS_peak_10701_lociStitched	chr17	4045471	4047975	1	2505	13720.668	1235	0
2_MACS_peak_24523_lociStitched	chr6	149801583	149807513	2	5890	13714.311	1236	0
1_MACS_peak_21587_lociStitched	chr5	55288240	55291826	1	3587	13710.3538	1237	0
2_MACS_peak_16933_lociStitched	chr21	30390529	30398044	2	3250	13708.863	1238	0
1_MACS_peak_19373_lociStitched	chr3	128967668	128969664	1	1997	13699.546	1239	0
1_MACS_peak_13275_lociStitched	chr19	35738287	35740667	1	2381	13697.852	1240	0
1_MACS_peak_18802_lociStitched	chr3	57541120	57543648	1	2529	13697.2096	1241	0
2_MACS_peak_23455_lociStitched	chr6	27439906	27447711	2	3395	13694.653	1242	0
1_MACS_peak_26226_lociStitched	chr7	156432446	156434351	1	1906	13678.0905	1243	0
1_MACS_peak_23019_lociStitched	chr5	178052480	178054632	1	2153	13671.2256	1244	0
2_MACS_peak_1729_lociStitched	chr1	150581417	150587137	2	5544	13661.648	1245	0
3_MACS_peak_4911_lociStitched	chr11	82866677	82870810	3	3329	13654.6054	1246	0
2_MACS_peak_16242_lociStitched	chr20	23337946	23344292	2	3553	13639.4578	1247	0
1_MACS_peak_23045_lociStitched	chr5	180228694	180231228	1	2535	13637.4812	1248	0
1_MACS_peak_21523_lociStitched	chr5	43555803	43558026	1	2224	13615.6527	1249	0
1_MACS_peak_20168_lociStitched	chr4	1240469	1244642	1	4174	13613.5779	1250	0
5_MACS_peak_13683_lociStitched	chr19	49830951	49844104	5	5095	13613.355	1251	0
1_MACS_peak_26357_lociStitched	chr8	21965729	21968039	1	2311	13592.733	1252	0
2_MACS_peak_11203_lociStitched	chr17	37909402	37914554	2	4389	13592.0064	1253	0
1_MACS_peak_22133_lociStitched	chr5	108062763	108065022	1	2260	13569.813	1254	0
2_MACS_peak_13623_lociStitched	chr19	48246368	48249604	2	1894	13566.2828	1255	0
1_MACS_peak_12194_lociStitched	chr18	29671298	29673674	1	2377	13563.396	1256	0
3_MACS_peak_20957_lociStitched	chr4	141674732	141678857	3	3306	13560.1125	1257	0
1_MACS_peak_9016_lociStitched	chr15	65424828	65426797	1	1970	13554.596	1258	0
1_MACS_peak_13119_lociStitched	chr19	18698532	18701461	1	2930	13552.1901	1259	0
2_MACS_peak_3004_lociStitched	chr10	22623739	22630285	2	2747	13550.8746	1260	0
1_MACS_peak_9031_lociStitched	chr15	66678364	66680828	1	2465	13548.5504	1261	0
2_MACS_peak_20553_lociStitched	chr4	69212378	69216316	2	2673	13542.782	1262	0
1_MACS_peak_24279_lociStitched	chr6	109702202	109704802	1	2601	13536.12	1263	0
1_MACS_peak_15514_lociStitched	chr2	179314464	179316856	1	2393	13533.2184	1264	0
1_MACS_peak_8662_lociStitched	chr15	43425263	43427134	1	1872	13531.4462	1265	0
6_MACS_peak_29208_lociStitched	chrX	118816673	118827588	6	6500	13526.9595	1266	0
2_MACS_peak_12471_lociStitched	chr19	923971	927904	2	3927	13524.8004	1267	0
9_MACS_peak_21940_lociStitched	chr5	88115021	88132907	9	7354	13518.2388	1268	0
8_MACS_peak_11760_lociStitched	chr17	72322044	72334781	8	6847	13512.6833	1269	0
1_MACS_peak_15849_lociStitched	chr2	220406266	220409374	1	3109	13511.4084	1270	0
1_MACS_peak_10148_lociStitched	chr16	31518607	31520583	1	1977	13500.4272	1271	0
2_MACS_peak_24958_lociStitched	chr7	30065379	30072616	2	4227	13496.2813	1272	0
2_MACS_peak_13721_lociStitched	chr19	50369848	50373890	2	3529	13490.5792	1273	0
3_MACS_peak_25922_lociStitched	chr7	128573350	128582006	3	5491	13488.6448	1274	0
1_MACS_peak_16008_lociStitched	chr2	239195899	239198555	1	2657	13485.84	1275	0
2_MACS_peak_27237_lociStitched	chr8	142125209	142132211	2	7001	13484.4516	1276	0
8_MACS_peak_1885_lociStitched	chr1	156116527	156136269	8	7635	13477.8634	1277	0
1_MACS_peak_28007_lociStitched	chr9	98267890	98273870	1	5981	13472.94	1278	0
2_MACS_peak_12552_lociStitched	chr19	2149997	2152359	2	2343	13471.1946	1279	0
1_MACS_peak_25460_lociStitched	chr7	87504555	87507134	1	2580	13466.5064	1280	0
3_MACS_peak_5761_lociStitched	chr12	31739852	31744816	3	3554	13454.922	1281	0
4_MACS_peak_22682_lociStitched	chr5	149786549	149793767	4	5339	13442.8032	1282	0
2_MACS_peak_24452_lociStitched	chr6	139453086	139458267	2	5154	13440.0321	1283	0
1_MACS_peak_16004_lociStitched	chr2	239110883	239113123	1	2241	13437.536	1284	0
1_MACS_peak_26218_lociStitched	chr7	155436226	155438545	1	2320	13434.6627	1285	0
1_MACS_peak_14429_lociStitched	chr2	55843223	55846134	1	2912	13432.8095	1286	0
1_MACS_peak_28580_lociStitched	chr9	139979899	139982453	1	2555	13427.655	1287	0
1_MACS_peak_9040_lociStitched	chr15	67412369	67414856	1	2488	13426.5669	1288	0
2_MACS_peak_13155_lociStitched	chr19	19738112	19740523	2	2408	13422.2781	1289	0
1_MACS_peak_9102_lociStitched	chr15	70327143	70330465	1	3323	13417.558	1290	0
2_MACS_peak_1926_lociStitched	chr1	156716249	156722187	2	5840	13413.3482	1291	0
1_MACS_peak_8531_lociStitched	chr15	34392890	34395153	1	2264	13410.7643	1292	0
1_MACS_peak_22188_lociStitched	chr5	112256562	112258422	1	1861	13408.74	1293	0
2_MACS_peak_9738_lociStitched	chr16	2009343	2016020	2	3113	13408.0837	1294	0
1_MACS_peak_3656_lociStitched	chr10	103453337	103455477	1	2141	13398.968	1295	0
2_MACS_peak_6823_lociStitched	chr12	123459042	123466579	2	4328	13388.7268	1296	0
3_MACS_peak_27149_lociStitched	chr8	128746407	128752387	3	5725	13384.436	1297	0
3_MACS_peak_25557_lociStitched	chr7	97877428	97882268	3	3331	13378.728	1298	0
1_MACS_peak_9090_lociStitched	chr15	69744142	69747200	1	3059	13364.989	1299	0
2_MACS_peak_18608_lociStitched	chr3	49506520	49509413	2	2788	13353.7987	1300	0
1_MACS_peak_16403_lociStitched	chr20	34637638	34639397	1	1760	13351.3377	1301	0
2_MACS_peak_27587_lociStitched	chr9	33022790	33026643	2	2917	13343.3243	1302	0
4_MACS_peak_17062_lociStitched	chr21	43647552	43655640	4	5092	13333.068	1303	0
1_MACS_peak_15505_lociStitched	chr2	178482564	178484187	1	1624	13326.9399	1304	0
1_MACS_peak_3986_lociStitched	chr11	1967781	1970026	1	2246	13315.544	1305	0
1_MACS_peak_4970_lociStitched	chr11	94799756	94801871	1	2116	13314.348	1306	0
1_MACS_peak_15655_lociStitched	chr2	198298515	198300830	1	2316	13312.4075	1307	0
1_MACS_peak_3303_lociStitched	chr10	70938881	70941064	1	2184	13285.5197	1308	0
7_MACS_peak_12520_lociStitched	chr19	1646818	1653573	7	4780	13281.0055	1309	0
2_MACS_peak_25315_lociStitched	chr7	73152316	73158267	2	3330	13277.2761	1310	0
7_MACS_peak_15234_lociStitched	chr2	137133269	137142096	7	6251	13273.1599	1311	0
1_MACS_peak_15656_lociStitched	chr2	198317182	198319322	1	2141	13269.07	1312	0
1_MACS_peak_13574_lociStitched	chr19	46194651	46197092	1	2442	13267.8114	1313	0
3_MACS_peak_24673_lociStitched	chr7	1063649	1068987	3	3124	13267.0652	1314	0
1_MACS_peak_7391_lociStitched	chr13	98627598	98630086	1	2489	13265.7672	1315	0
5_MACS_peak_2361_lociStitched	chr1	203267805	203278005	5	7013	13256.94	1316	0
1_MACS_peak_12532_lociStitched	chr19	1847244	1849298	1	2055	13256.3106	1317	0
1_MACS_peak_20111_lociStitched	chr3	196438046	196440350	1	2305	13253.76	1318	0
1_MACS_peak_18263_lociStitched	chr3	25704331	25707568	1	3238	13243.5381	1319	0
3_MACS_peak_16448_lociStitched	chr20	35936150	35945742	3	5348	13238.8784	1320	0
2_MACS_peak_19250_lociStitched	chr3	118957687	118960407	2	2199	13233.072	1321	0
3_MACS_peak_5407_lociStitched	chr11	130671364	130678017	3	5341	13230.8211	1322	0
1_MACS_peak_6129_lociStitched	chr12	58238252	58240851	1	2600	13225.5313	1323	0
4_MACS_peak_7546_lociStitched	chr14	24604637	24617415	4	5135	13225.23	1324	0
7_MACS_peak_8468_lociStitched	chr15	31519975	31529393	7	5934	13224.7556	1325	0
2_MACS_peak_10966_lociStitched	chr17	25675738	25681672	2	2916	13219.7652	1326	0
1_MACS_peak_24324_lociStitched	chr6	116599418	116602031	1	2614	13211.8506	1327	0
1_MACS_peak_25278_lociStitched	chr7	66204681	66206904	1	2224	13204.62	1328	0
2_MACS_peak_5852_lociStitched	chr12	46659808	46663930	2	4104	13201.5294	1329	0
1_MACS_peak_20087_lociStitched	chr3	195807644	195809682	1	2039	13200.3298	1330	0
1_MACS_peak_8897_lociStitched	chr15	59980239	59982483	1	2245	13189.11	1331	0
1_MACS_peak_6984_lociStitched	chr13	27824667	27826895	1	2229	13186.1952	1332	0
1_MACS_peak_25036_lociStitched	chr7	39662103	39664325	1	2223	13183.7926	1333	0
1_MACS_peak_16036_lociStitched	chr2	242210104	242212931	1	2828	13182.0183	1334	0
1_MACS_peak_21630_lociStitched	chr5	56246194	56248728	1	2535	13179.8408	1335	0
1_MACS_peak_12045_lociStitched	chr18	267097	269250	1	2154	13171.8387	1336	0
3_MACS_peak_4961_lociStitched	chr11	93470774	93475743	3	4042	13162.3841	1337	0
1_MACS_peak_3945_lociStitched	chr11	534617	538562	1	3946	13157.364	1338	0
2_MACS_peak_13652_lociStitched	chr19	49119689	49128147	2	5209	13155.5732	1339	0
5_MACS_peak_9634_lociStitched	chr15	101520592	101535229	5	5739	13144.026	1340	0
1_MACS_peak_25496_lociStitched	chr7	91874022	91876502	1	2481	13144	1341	0
7_MACS_peak_2705_lociStitched	chr1	230239027	230248763	7	6365	13140.6792	1342	0
1_MACS_peak_17268_lociStitched	chr22	21355004	21357458	1	2455	13137.2436	1343	0
1_MACS_peak_4577_lociStitched	chr11	65479024	65480451	1	1428	13127.4011	1344	0
2_MACS_peak_24956_lociStitched	chr7	30025203	30030260	2	3552	13124.4321	1345	0
1_MACS_peak_27055_lociStitched	chr8	125485274	125488463	1	3190	13119.8649	1346	0
1_MACS_peak_25372_lociStitched	chr7	76255580	76257545	1	1966	13111.4625	1347	0
2_MACS_peak_7624_lociStitched	chr14	35870279	35875281	2	4843	13110.242	1348	0
1_MACS_peak_15184_lociStitched	chr2	130938236	130940981	1	2746	13108.473	1349	0
1_MACS_peak_21441_lociStitched	chr5	32311305	32314090	1	2786	13102.0325	1350	0
1_MACS_peak_26925_lociStitched	chr8	102215430	102219383	1	3954	13084.0347	1351	0
7_MACS_peak_15648_lociStitched	chr2	198164881	198176650	7	5213	13075.359	1352	0
1_MACS_peak_18104_lociStitched	chr3	12881371	12883745	1	2375	13073.618	1353	0
1_MACS_peak_26200_lociStitched	chr7	151168088	151171435	1	3348	13061.3328	1354	0
1_MACS_peak_19363_lociStitched	chr3	128597261	128599308	1	2048	13057.813	1355	0
1_MACS_peak_4007_lociStitched	chr11	3861245	3863566	1	2322	13056.7855	1356	0
1_MACS_peak_18189_lociStitched	chr3	16305402	16307679	1	2278	13056.7734	1357	0
1_MACS_peak_542_lociStitched	chr1	31191364	31192650	1	1287	13051.7426	1358	0
1_MACS_peak_22494_lociStitched	chr5	138676946	138678778	1	1833	13046.9544	1359	0
2_MACS_peak_17078_lociStitched	chr21	44579965	44586428	2	5316	13042.9803	1360	0
1_MACS_peak_12490_lociStitched	chr19	1103379	1105415	1	2037	13039.562	1361	0
5_MACS_peak_25472_lociStitched	chr7	90330019	90344620	5	4557	13038.693	1362	0
2_MACS_peak_6731_lociStitched	chr12	120631712	120640144	2	3958	13026.5968	1363	0
1_MACS_peak_5756_lociStitched	chr12	31475721	31478919	1	3199	13016.1798	1364	0
2_MACS_peak_14945_lociStitched	chr2	99951963	99955277	2	3315	13014.7408	1365	0
1_MACS_peak_13144_lociStitched	chr19	19430552	19432702	1	2151	13003.63	1366	0
1_MACS_peak_25941_lociStitched	chr7	129418486	129421065	1	2580	12997.1284	1367	0
5_MACS_peak_16962_lociStitched	chr21	34601825	34612748	5	5700	12990.7239	1368	0
2_MACS_peak_25276_lociStitched	chr7	66143912	66148138	2	2397	12981.4268	1369	0
5_MACS_peak_20414_lociStitched	chr4	38664506	38676590	5	5059	12970.9656	1370	0
1_MACS_peak_7396_lociStitched	chr13	99737588	99740449	1	2862	12968.0547	1371	0
2_MACS_peak_5141_lociStitched	chr11	111468207	111474468	2	2448	12957.7656	1372	0
4_MACS_peak_24862_lociStitched	chr7	22385371	22397035	4	5136	12957.5376	1373	0
2_MACS_peak_16548_lociStitched	chr20	45029645	45037224	2	3280	12954.0268	1374	0
11_MACS_peak_18309_lociStitched	chr3	31986155	32001893	11	7540	12952.374	1375	0
3_MACS_peak_8275_lociStitched	chr14	103240596	103245930	3	4139	12947.7516	1376	0
3_MACS_peak_21293_lociStitched	chr5	1313127	1320759	3	6312	12946.9248	1377	0
4_MACS_peak_16124_lociStitched	chr20	5585618	5592502	4	3883	12938.478	1378	0
5_MACS_peak_9976_lociStitched	chr16	22195524	22204122	5	4144	12937.4106	1379	0
2_MACS_peak_29471_lociStitched	chrX	153713959	153720049	2	3959	12935.769	1380	0
2_MACS_peak_23125_lociStitched	chr6	2988540	2991176	2	2629	12932.216	1381	0
2_MACS_peak_4061_lociStitched	chr11	9480335	9484109	2	3724	12927.4596	1382	0
5_MACS_peak_22869_lociStitched	chr5	162930107	162936903	5	6571	12926.6716	1383	0
1_MACS_peak_1053_lociStitched	chr1	65531708	65534547	1	2840	12926.5348	1384	0
5_MACS_peak_12836_lociStitched	chr19	11199841	11207691	5	6731	12923.455	1385	0
1_MACS_peak_13499_lociStitched	chr19	44122747	44124751	1	2005	12917.3832	1386	0
5_MACS_peak_5346_lociStitched	chr11	128586054	128598055	5	7093	12916.6763	1387	0
2_MACS_peak_22981_lociStitched	chr5	176284968	176290386	2	4117	12906.7596	1388	0
1_MACS_peak_7671_lociStitched	chr14	50465770	50470741	1	4972	12903.7218	1389	0
4_MACS_peak_20031_lociStitched	chr3	192604195	192617764	4	5637	12900.0483	1390	0
1_MACS_peak_8766_lociStitched	chr15	50977723	50979894	1	2172	12897.2597	1391	0
2_MACS_peak_2522_lociStitched	chr1	212780086	212787798	2	3787	12896.7776	1392	0
4_MACS_peak_2305_lociStitched	chr1	197743060	197747963	4	3618	12895.3803	1393	0
1_MACS_peak_16991_lociStitched	chr21	35319186	35322451	1	3266	12891.1995	1394	0
3_MACS_peak_27592_lociStitched	chr9	33158468	33168520	3	4362	12890.6848	1395	0
1_MACS_peak_22889_lociStitched	chr5	171432159	171434810	1	2652	12888.3667	1396	0
2_MACS_peak_29122_lociStitched	chrX	106916118	106921127	2	4977	12886.6543	1397	0
2_MACS_peak_22236_lociStitched	chr5	118405965	118410072	2	2991	12878.3199	1398	0
2_MACS_peak_5850_lociStitched	chr12	46383061	46386048	2	2978	12877.8531	1399	0
1_MACS_peak_19301_lociStitched	chr3	122133470	122136221	1	2752	12876.8808	1400	0
1_MACS_peak_13729_lociStitched	chr19	50527728	50529716	1	1989	12876.276	1401	0
1_MACS_peak_6210_lociStitched	chr12	69200959	69203346	1	2388	12875.9554	1402	0
1_MACS_peak_7739_lociStitched	chr14	55517798	55519668	1	1871	12875.324	1403	0
1_MACS_peak_2630_lociStitched	chr1	226373353	226375118	1	1766	12874.969	1404	0
1_MACS_peak_27586_lociStitched	chr9	33000552	33002506	1	1955	12870.4118	1405	0
2_MACS_peak_4468_lociStitched	chr11	62606206	62610344	2	4124	12865.042	1406	0
1_MACS_peak_17530_lociStitched	chr22	31685248	31688498	1	3251	12861.225	1407	0
2_MACS_peak_26706_lociStitched	chr8	67973417	67978260	2	3581	12856.7121	1408	0
1_MACS_peak_21810_lociStitched	chr5	72793672	72795281	1	1610	12855.91	1409	0
1_MACS_peak_4502_lociStitched	chr11	64036002	64039669	1	3668	12846.9678	1410	0
1_MACS_peak_13821_lociStitched	chr19	55918146	55920217	1	2072	12846.6201	1411	0
1_MACS_peak_18695_lociStitched	chr3	52321003	52322781	1	1779	12846.4056	1412	0
2_MACS_peak_24966_lociStitched	chr7	30323373	30325984	2	2590	12840.3758	1413	0
3_MACS_peak_23932_lociStitched	chr6	52435201	52442857	3	5565	12835.284	1414	0
2_MACS_peak_5_lociStitched	chr1	876727	881580	2	4666	12828.9055	1415	0
7_MACS_peak_11219_lociStitched	chr17	38076811	38085239	7	5120	12825.7304	1416	0
1_MACS_peak_20085_lociStitched	chr3	195715984	195717863	1	1880	12821.7323	1417	0
3_MACS_peak_25646_lociStitched	chr7	101946384	101951322	3	3840	12821.0232	1418	0
1_MACS_peak_17210_lociStitched	chr22	18120658	18122569	1	1912	12818.988	1419	0
1_MACS_peak_10824_lociStitched	chr17	8150354	8153476	1	3123	12817.0588	1420	0
1_MACS_peak_25336_lociStitched	chr7	74507937	74509694	1	1758	12812.7468	1421	0
1_MACS_peak_21800_lociStitched	chr5	72111592	72113767	1	2176	12807.4875	1422	0
1_MACS_peak_10103_lociStitched	chr16	30388416	30390974	1	2559	12798.953	1423	0
1_MACS_peak_21896_lociStitched	chr5	81045192	81048263	1	3072	12797.7783	1424	0
1_MACS_peak_3544_lociStitched	chr10	94332622	94334616	1	1995	12797.0932	1425	0
1_MACS_peak_20320_lociStitched	chr4	17577590	17580697	1	3108	12787.1692	1426	0
1_MACS_peak_7635_lociStitched	chr14	39735049	39737307	1	2259	12781.1832	1427	0
1_MACS_peak_12773_lociStitched	chr19	8509508	8511168	1	1661	12779.842	1428	0
4_MACS_peak_2397_lociStitched	chr1	204672810	204684449	4	6029	12778.4581	1429	0
1_MACS_peak_9045_lociStitched	chr15	67545401	67547870	1	2470	12774.606	1430	0
1_MACS_peak_21505_lociStitched	chr5	41924574	41926450	1	1877	12774.4344	1431	0
4_MACS_peak_28356_lociStitched	chr9	130828824	130835804	4	4160	12772.702	1432	0
2_MACS_peak_9413_lociStitched	chr15	85173894	85178278	2	3345	12768.4	1433	0
1_MACS_peak_25309_lociStitched	chr7	72970866	72972730	1	1865	12766.9088	1434	0
10_MACS_peak_12596_lociStitched	chr19	2693414	2702894	10	6187	12757.236	1435	0
1_MACS_peak_3129_lociStitched	chr10	38382656	38384548	1	1893	12749.6204	1436	0
2_MACS_peak_25080_lociStitched	chr7	44078251	44085372	2	4430	12745.1658	1437	0
2_MACS_peak_14037_lociStitched	chr2	20249263	20252277	2	2472	12736.8626	1438	0
1_MACS_peak_23887_lociStitched	chr6	43737247	43741293	1	4047	12735.5942	1439	0
1_MACS_peak_15933_lociStitched	chr2	232327975	232330335	1	2361	12732.436	1440	0
1_MACS_peak_28398_lociStitched	chr9	132174839	132176926	1	2088	12732.3696	1441	0
1_MACS_peak_27891_lociStitched	chr9	88355660	88357555	1	1896	12730.989	1442	0
1_MACS_peak_4445_lociStitched	chr11	62340000	62342921	1	2922	12729.1338	1443	0
5_MACS_peak_13947_lociStitched	chr2	9687637	9696993	5	5098	12727.9024	1444	0
1_MACS_peak_15751_lociStitched	chr2	207023267	207026059	1	2793	12717.8392	1445	0
1_MACS_peak_19248_lociStitched	chr3	118752224	118754611	1	2388	12712.9233	1446	0
2_MACS_peak_9260_lociStitched	chr15	77195190	77198496	2	2323	12708.264	1447	0
3_MACS_peak_16785_lociStitched	chr20	57463234	57468727	3	4665	12705.8583	1448	0
1_MACS_peak_4908_lociStitched	chr11	82781005	82784228	1	3224	12703.1322	1449	0
1_MACS_peak_20983_lociStitched	chr4	144433898	144436240	1	2343	12702.7738	1450	0
2_MACS_peak_4505_lociStitched	chr11	64083843	64086624	2	2760	12698.8803	1451	0
1_MACS_peak_18948_lociStitched	chr3	81809625	81811414	1	1790	12697.7853	1452	0
2_MACS_peak_6862_lociStitched	chr12	125047653	125054131	2	4401	12693.641	1453	0
5_MACS_peak_26082_lociStitched	chr7	139614107	139620114	5	4308	12686.784	1454	0
2_MACS_peak_9985_lociStitched	chr16	22380484	22386679	2	2289	12686.121	1455	0
1_MACS_peak_25331_lociStitched	chr7	74266612	74268269	1	1658	12683.6722	1456	0
