REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM14.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
10_MACS_peak_9211_lociStitched	chr15	75299211	75326333	10	15127	30170.5128	163	1	SCAMP5,PPCDC	RPP25	PPCDC	PPCDC	1.0037	163	1
1_MACS_peak_10671_lociStitched	chr17	3459487	3463180	1	3694	30159.2538	164	1	TRPV3	TRPV1	TRPV3	TRPV3	0.6272	164	1
6_MACS_peak_22145_lociStitched	chr5	109024206	109036957	6	8800	30103.8359	165	1	MAN2A1		MAN2A1	MAN2A1	0.3085	165	1
3_MACS_peak_9232_lociStitched	chr15	75492435	75503230	3	7271	30085.665	166	1	C15orf39	GOLGA6C	C15orf39	C15orf39	1.6546	166	1
7_MACS_peak_13990_lociStitched	chr2	11883666	11898092	7	11802	30079.6526	167	1	LPIN1		LPIN1	LPIN1	0.4366	167	1
1_MACS_peak_3926_lociStitched	chr11	206195	209906	1	3712	30055.389	168	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	RIC8A	RIC8A	1.9655	168	1
9_MACS_peak_14015_lociStitched	chr2	16830553	16848686	9	12126	29950.2761	169	1	FAM49A		FAM49A	FAM49A	0.4099	169	1
1_MACS_peak_9332_lociStitched	chr15	81291780	81295213	1	3434	29934.3868	170	1	MESDC1	MESDC2	MESDC1	MESDC1	2.4324	170	1
2_MACS_peak_19356_lociStitched	chr3	128368276	128370215	2	1910	29832.2906	171	1	RPN1		RPN1	RPN1	0.9341	171	1
7_MACS_peak_636_lociStitched	chr1	36614121	36628392	7	7989	29814.9732	172	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.8946	172	1
3_MACS_peak_12648_lociStitched	chr19	4058008	4067977	3	9025	29719.5828	173	1	ZBTB7A		ZBTB7A	ZBTB7A	1.0426	173	1
1_MACS_peak_8783_lociStitched	chr15	52470436	52473415	1	2980	29701.8216	174	1	GNB5		GNB5	GNB5	0.5676	174	1
1_MACS_peak_13562_lociStitched	chr19	45970249	45974233	1	3985	29607.096	175	1	FOSB	PPM1N,VASP,ERCC1,RTN2	FOSB	FOSB	2.216	175	1
1_MACS_peak_17870_lociStitched	chr22	44419462	44423870	1	4409	29564.456	176	1	PARVB		PARVB	PARVB	0.2485	176	1
2_MACS_peak_22029_lociStitched	chr5	95291066	95298439	2	7299	29560.5689	177	1	ELL2		ELL2	ELL2	0.667	177	1
1_MACS_peak_13814_lociStitched	chr19	55761873	55771612	1	9740	29386.4586	178	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	PPP6R1	0.9023	178	1
2_MACS_peak_21614_lociStitched	chr5	55883393	55889208	2	4097	29211.071	179	1			MAP3K1	MAP3K1	0.691	179	1
1_MACS_peak_8871_lociStitched	chr15	57209148	57212701	1	3554	29163.7346	180	1	TCF12,LOC145783		TCF12	TCF12	0.2019	180	1
6_MACS_peak_4562_lociStitched	chr11	65333575	65345755	6	10178	29138.214	181	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	FAM89B	2.4078	181	1
1_MACS_peak_8782_lociStitched	chr15	52310653	52314777	1	4125	29091.5208	182	1	MAPK6	LEO1	MAPK6	MAPK6	0.6234	182	1
2_MACS_peak_9238_lociStitched	chr15	75742484	75748947	2	6291	29086.0852	183	1	SIN3A		SIN3A	SIN3A	0.5739	183	1
1_MACS_peak_13227_lociStitched	chr19	30204749	30207783	1	3035	29069.0574	184	1	C19orf12	PLEKHF1	C19orf12	C19orf12	1.6219	184	1
1_MACS_peak_9141_lociStitched	chr15	73074681	73078270	1	3590	29010.6048	185	1	ADPGK		ADPGK	ADPGK	0.8788	185	1
1_MACS_peak_27837_lociStitched	chr9	74976916	74981154	1	4239	28991.7342	186	1	ZFAND5		ZFAND5	ZFAND5	1.3185	186	1
13_MACS_peak_17636_lociStitched	chr22	37614455	37641630	13	13352	28976.7025	187	1	RAC2	CYTH4,C1QTNF6,SSTR3	RAC2	RAC2	0.9822	187	1
1_MACS_peak_21477_lociStitched	chr5	36240628	36243284	1	2657	28914.544	188	1	C5orf33		C5orf33	C5orf33	0.6255	188	1
3_MACS_peak_23894_lociStitched	chr6	44224569	44233996	3	6660	28876.7864	189	1	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	HSP90AB1	1.1719	189	1
14_MACS_peak_5519_lociStitched	chr12	7052227	7074279	14	14985	28804.3224	190	1	C12orf57,PTPN6,MIR200C,MIR141	LRRC23,ENO2,ATN1,EMG1,SCARNA12,PHB2	PTPN6	PTPN6	1.1898	190	1
1_MACS_peak_28045_lociStitched	chr9	100744392	100748771	1	4380	28789.2976	191	1	ANP32B	HEMGN	ANP32B	ANP32B	0.9223	191	1
5_MACS_peak_13836_lociStitched	chr19	56165020	56170423	5	5133	28776.9183	192	1	U2AF2	ZNF865,ZNF580,ZNF581,CCDC106,EPN1,ZNF784	U2AF2	CCDC106	2.2559	192	1
10_MACS_peak_14207_lociStitched	chr2	33699982	33725183	10	14733	28610.6953	193	1	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.3624	193	1
14_MACS_peak_543_lociStitched	chr1	31213713	31231233	14	14710	28599.648	194	1	LAPTM5	LOC100129196,MATN1	LAPTM5	LAPTM5	0.9156	194	1
1_MACS_peak_22521_lociStitched	chr5	139088294	139091721	1	3428	28521.5502	195	1			CXXC5	CXXC5	3.575	195	1
13_MACS_peak_13439_lociStitched	chr19	42363652	42389159	13	12607	28435.2036	196	1	RPS19,CD79A,ARHGEF1	DMRTC2,LYPD4	CD79A	CD79A	0.751	196	1
3_MACS_peak_23728_lociStitched	chr6	36646090	36651908	3	5765	28362.75	197	1	CDKN1A		CDKN1A	CDKN1A	1.4701	197	1
1_MACS_peak_22392_lociStitched	chr5	133338237	133341739	1	3503	28302.1134	198	1	VDAC1	C5orf15	VDAC1	VDAC1	1.0386	198	1
2_MACS_peak_29383_lociStitched	chrX	148583262	148587545	2	4110	28283.2188	199	1	IDS	CXorf40A,LOC100131434	IDS	LOC100131434	1.7055	199	1
2_MACS_peak_9560_lociStitched	chr15	93424664	93429176	2	4306	28187.8176	200	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	2.543	200	1
1_MACS_peak_12804_lociStitched	chr19	10513209	10516504	1	3296	28125.7905	201	1	CDC37,MIR1181	PDE4A,TYK2	CDC37	CDC37	1.379	201	1
2_MACS_peak_8957_lociStitched	chr15	63890297	63899105	2	5667	28050.8376	202	1	FBXL22,LOC100130855		LOC100130855	LOC100130855	1.3669	202	1
1_MACS_peak_13591_lociStitched	chr19	47103421	47106740	1	3320	27996.0969	203	1	CALM3	PTGIR,GNG8	CALM3	CALM3	1.5194	203	1
3_MACS_peak_18110_lociStitched	chr3	13050254	13064494	3	11852	27914.672	204	1	IQSEC1	IQSEC1	IQSEC1	IQSEC1	0.37	204	1
1_MACS_peak_9762_lociStitched	chr16	2562839	2565522	1	2684	27857.3207	205	1	ATP6V0C	NTN3,TBC1D24,AMDHD2,PDPK1,CEMP1,MIR3178	ATP6V0C	ATP6V0C	1.9185	205	1
8_MACS_peak_21179_lociStitched	chr4	185184488	185210604	8	13750	27823.9864	206	1		ENPP6	ENPP6	ENPP6	0.0504	206	1
1_MACS_peak_18549_lociStitched	chr3	47322998	47325605	1	2608	27794.2698	207	1	KLHL18,KIF9		KLHL18	KLHL18	0.4934	207	1
1_MACS_peak_3944_lociStitched	chr11	505782	507827	1	2046	27783.37	208	1	RNH1	LRRC56,HRAS	RNH1	RNH1	1.3497	208	1
2_MACS_peak_17483_lociStitched	chr22	29193971	29198743	2	4767	27750.6116	209	1	XBP1	CCDC117	XBP1	XBP1	1.9656	209	1
1_MACS_peak_28156_lociStitched	chr9	114244766	114247477	1	2712	27730.2768	210	1	KIAA0368	ZNF483	KIAA0368	KIAA0368	0.2913	210	1
1_MACS_peak_27027_lociStitched	chr8	123792048	123795772	1	3725	27716.6148	211	1	ZHX2		ZHX2	ZHX2	0.2678	211	1
1_MACS_peak_11180_lociStitched	chr17	36856442	36862912	1	6471	27663.779	212	1	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	MLLT6	0.9823	212	1
3_MACS_peak_22407_lociStitched	chr5	133859633	133865346	3	5496	27639.494	213	1	PHF15		PHF15	PHF15	1.1452	213	1
6_MACS_peak_21450_lociStitched	chr5	32583005	32597413	6	5144	27630.2216	214	1	SUB1		SUB1	SUB1	1.1144	214	1
1_MACS_peak_14857_lociStitched	chr2	88921835	88928633	1	6799	27559.092	215	1	EIF2AK3		EIF2AK3	EIF2AK3	0.6133	215	1
1_MACS_peak_9046_lociStitched	chr15	67812038	67814861	1	2824	27540.3411	216	1	C15orf61	MAP2K5	C15orf61	C15orf61	1.799	216	1
2_MACS_peak_25607_lociStitched	chr7	100025653	100034512	2	4830	27539.9733	217	1	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	1.835	217	1
6_MACS_peak_10813_lociStitched	chr17	8053712	8067145	6	8254	27525.5603	218	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	PER1	0.7862	218	1
1_MACS_peak_21507_lociStitched	chr5	42948950	42952937	1	3988	27504.7182	219	1			LOC648987	LOC648987	0.9659	219	1
5_MACS_peak_5382_lociStitched	chr11	129304304	129318616	5	10161	27431.8104	220	1	BARX2		BARX2	BARX2	0.8749	220	1
1_MACS_peak_13798_lociStitched	chr19	54692461	54696246	1	3786	27420.811	221	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	TSEN34	2.0339	221	1
6_MACS_peak_25450_lociStitched	chr7	86841273	86850616	6	8651	27384.333	222	1	C7orf23		C7orf23	C7orf23	1.0172	222	1
11_MACS_peak_23091_lociStitched	chr6	389632	410685	11	14246	27246.7926	223	1	IRF4		IRF4	IRF4	0.98	223	1
1_MACS_peak_28040_lociStitched	chr9	100393617	100396999	1	3383	27188.2362	224	1	NCBP1,TSTD2		NCBP1	NCBP1	0.6531	224	1
2_MACS_peak_11737_lociStitched	chr17	66283553	66289277	2	5708	27142.0632	225	1	ARSG,SLC16A6	AMZ2	SLC16A6	SLC16A6	0.9367	225	1
1_MACS_peak_6143_lociStitched	chr12	62995624	62998297	1	2674	27077.49	226	1	MIRLET7I,C12orf61		C12orf61	C12orf61	2.3983	226	1
3_MACS_peak_13410_lociStitched	chr19	41768151	41773478	3	5222	26952.4892	227	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	HNRNPUL1	1.496	227	1
1_MACS_peak_11639_lociStitched	chr17	61522322	61524880	1	2559	26890.2076	228	1	CYB561	ACE,CYB561	CYB561	CYB561	1.1838	228	1
4_MACS_peak_28791_lociStitched	chrX	41190171	41195471	4	5159	26882.66	229	1	DDX3X		DDX3X	DDX3X	1.0626	229	1
1_MACS_peak_25898_lociStitched	chr7	127290692	127293808	1	3117	26862.7244	230	1	SND1	PAX4	SND1	SND1	0.2602	230	1
7_MACS_peak_5367_lociStitched	chr11	129234187	129250183	7	11812	26743.7124	231	1	BARX2		BARX2	BARX2	0.8749	231	1
1_MACS_peak_4503_lociStitched	chr11	64050951	64053954	1	3004	26695.4688	232	1	GPR137,BAD	VEGFB,FKBP2,PLCB3,KCNK4,C11orf20,ESRRA,PRDX5,PPP1R14B,TRMT112	GPR137	VEGFB	2.6581	232	1
2_MACS_peak_25102_lociStitched	chr7	44787544	44796037	2	6899	26662.0749	233	1	ZMIZ2	PPIA	ZMIZ2	PPIA	1.0413	233	1
3_MACS_peak_19053_lociStitched	chr3	104233509	104246386	3	6961	26575.5526	234	1			MIR548A3	MIR548A3	NONE	234	1
4_MACS_peak_28458_lociStitched	chr9	134495866	134510831	4	8195	26555.3925	235	1	RAPGEF1		RAPGEF1	RAPGEF1	0.9849	235	1
8_MACS_peak_25214_lociStitched	chr7	55566527	55589469	8	13195	26532.423	236	1	VOPP1		VOPP1	VOPP1	1.1046	236	1
7_MACS_peak_2354_lociStitched	chr1	203241548	203261248	7	9513	26459.07	237	1		BTG2,CHIT1,LOC730227	LOC730227	BTG2	0.8911	237	1
3_MACS_peak_22491_lociStitched	chr5	138628796	138634526	3	3393	26400.975	238	1	MATR3	SNORA74A,PAIP2	MATR3	SNORA74A	0.8719	238	1
1_MACS_peak_21535_lociStitched	chr5	49961190	49964714	1	3525	26394.4076	239	1	PARP8		PARP8	PARP8	0.2571	239	1
3_MACS_peak_13524_lociStitched	chr19	45249906	45258697	3	7892	26358.9344	240	1	BCL3	CEACAM16,CBLC	BCL3	BCL3	1.3252	240	1
1_MACS_peak_8623_lociStitched	chr15	41407136	41409617	1	2482	26353.4301	241	1	INO80		INO80	INO80	0.3143	241	1
2_MACS_peak_27419_lociStitched	chr9	3524774	3528824	2	3654	26348.49	242	1	RFX3		RFX3	RFX3	0.1556	242	1
5_MACS_peak_18759_lociStitched	chr3	55511119	55524014	5	9884	26330.3005	243	1	WNT5A		WNT5A	WNT5A	0.9723	243	1
2_MACS_peak_18665_lociStitched	chr3	51421414	51430339	2	4480	26298.405	244	1	DOCK3,MANF,RBM15B		RBM15B	RBM15B	1.2734	244	1
7_MACS_peak_29452_lociStitched	chrX	153596795	153609379	7	6852	26294.268	245	1	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	SNORA70	2.1404	245	1
4_MACS_peak_29124_lociStitched	chrX	106953758	106965078	4	7985	26221.648	246	1	TSC22D3		TSC22D3	TSC22D3	1.9368	246	1
3_MACS_peak_27598_lociStitched	chr9	33288815	33298696	3	4596	26210.3406	247	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	BAG1	0.6168	247	1
6_MACS_peak_6811_lociStitched	chr12	123371364	123386356	6	8384	26200.0192	248	1	VPS37B		VPS37B	VPS37B	0.8563	248	1
5_MACS_peak_25177_lociStitched	chr7	50343063	50361759	5	15087	26129.5296	249	1	IKZF1		IKZF1	IKZF1	0.4475	249	1
4_MACS_peak_4441_lociStitched	chr11	62318812	62328991	4	6798	26042.9715	250	1	EEF1G	AHNAK,TUT1,MTA2	AHNAK	MTA2	0.9881	250	1
3_MACS_peak_22806_lociStitched	chr5	156901224	156915793	3	8185	26004.2081	251	1	NIPAL4,ADAM19		NIPAL4	NIPAL4	0.45	251	1
1_MACS_peak_22383_lociStitched	chr5	132386365	132388924	1	2560	25971.8028	252	1	HSPA4	ZCCHC10	HSPA4	HSPA4	0.5664	252	1
1_MACS_peak_4974_lociStitched	chr11	95521986	95524738	1	2753	25831.9232	253	1	CEP57,FAM76B		CEP57	CEP57	0.5781	253	1
1_MACS_peak_9921_lociStitched	chr16	15068169	15070473	1	2305	25825.0752	254	1	PDXDC1	NPIP	PDXDC1	PDXDC1	0.46	254	1
5_MACS_peak_9562_lociStitched	chr15	93439632	93451115	5	8002	25798.8561	255	1	LOC100507217,CHD2,MIR3175		CHD2	CHD2	0.6725	255	1
4_MACS_peak_17952_lociStitched	chr22	50352951	50364781	4	6027	25698.309	256	1	PIM3	CRELD2,ALG12	PIM3	PIM3	1.7788	256	1
1_MACS_peak_13594_lociStitched	chr19	47216521	47225021	1	8501	25692.1	257	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	PRKD2	0.6732	257	1
17_MACS_peak_8360_lociStitched	chr14	106145853	106168680	17	14346	25682.6577	258	1			TMEM121	TMEM121	0.0995	258	1
1_MACS_peak_18404_lociStitched	chr3	42053968	42057102	1	3135	25614.182	259	1			ULK4	ULK4	NONE	259	1
1_MACS_peak_19686_lociStitched	chr3	156875816	156879481	1	3666	25539.186	260	1	CCNL1	LOC339894	CCNL1	CCNL1	1.2985	260	1
2_MACS_peak_18571_lociStitched	chr3	48506471	48515125	2	4950	25421.125	261	1	ATRIP,TREX1,SHISA5	CCDC72,PLXNB1,CCDC51	TREX1	TREX1	1.7877	261	1
1_MACS_peak_26177_lociStitched	chr7	150064291	150067590	1	3300	25376.8977	262	1	REPIN1	LRRC61,C7orf29,REPIN1,ZNF775,LOC728743,ACTR3C,RARRES2	REPIN1	REPIN1	2.1966	262	1
2_MACS_peak_18257_lociStitched	chr3	23986140	23991959	2	3010	25370.84	263	1	NR1D2	RPL15,NKIRAS1	NR1D2	NR1D2	0.7051	263	1
2_MACS_peak_17702_lociStitched	chr22	39096032	39103290	2	3572	25339.8554	264	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	GTPBP1	0.712	264	1
1_MACS_peak_4472_lociStitched	chr11	62647414	62650439	1	3026	25331.0475	265	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	WDR74	2.0319	265	1
1_MACS_peak_19586_lociStitched	chr3	150262417	150265657	1	3241	25304.4	266	1	EIF2A,SERP1		SERP1	SERP1	1.8488	266	1
3_MACS_peak_25107_lociStitched	chr7	44920680	44926371	3	3515	25268.04	267	1	PURB	H2AFV	PURB	PURB	1.4262	267	1
5_MACS_peak_26316_lociStitched	chr8	12607927	12615654	5	5713	25261.8811	268	1	LONRF1	MIR3926-2,MIR3926-1	LONRF1	LONRF1	0.6408	268	1
1_MACS_peak_13803_lociStitched	chr19	54959049	54961830	1	2782	25252.8705	269	1	LENG8	TTYH1,LENG9,CDC42EP5	LENG8	LENG8	1.6655	269	1
2_MACS_peak_9420_lociStitched	chr15	85290165	85294690	2	3895	25211.9425	270	1	ZNF592	SEC11A	ZNF592	ZNF592	0.7162	270	1
7_MACS_peak_22316_lociStitched	chr5	130709698	130720587	7	8210	25175.368	271	1	CDC42SE2		CDC42SE2	CDC42SE2	0.5154	271	1
4_MACS_peak_13026_lociStitched	chr19	16691859	16701051	4	9006	25172.292	272	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.4295	272	1
1_MACS_peak_19056_lociStitched	chr3	105084990	105088960	1	3971	25167.418	273	1	ALCAM		ALCAM	ALCAM	0.1853	273	1
2_MACS_peak_4529_lociStitched	chr11	64897598	64903441	2	4243	25084.5833	274	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	ZNHIT2	1.8394	274	1
1_MACS_peak_13456_lociStitched	chr19	42461976	42464127	1	2152	25057.8594	275	1	RABAC1	ATP1A3	RABAC1	RABAC1	2.0618	275	1
1_MACS_peak_9606_lociStitched	chr15	100104502	100108112	1	3611	25052.317	276	1	MEF2A		MEF2A	MEF2A	0.3859	276	1
1_MACS_peak_13819_lociStitched	chr19	55849485	55852521	1	3037	25019.0688	277	1	SUV420H2	TMEM190,RPL28,TMEM150B,COX6B2,FAM71E2,IL11,LOC388564	SUV420H2	SUV420H2	1.4448	277	1
3_MACS_peak_22356_lociStitched	chr5	131791388	131803721	3	10779	24973.0917	278	1	C5orf56	IRF1	IRF1	IRF1	1.9807	278	1
3_MACS_peak_13349_lociStitched	chr19	39338645	39348371	3	5519	24967.6146	279	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	NFKBIB	1.2538	279	1
1_MACS_peak_13596_lociStitched	chr19	47287005	47292036	1	5032	24940.6794	280	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	SLC1A5	1.1827	280	1
1_MACS_peak_4428_lociStitched	chr11	61196326	61198305	1	1980	24927.8798	281	1	SDHAF2,CPSF7	TMEM216	CPSF7	CPSF7	0.8006	281	1
1_MACS_peak_22069_lociStitched	chr5	98263121	98266082	1	2962	24909.1164	282	1	LOC100289230	CHD1	LOC100289230	LOC100289230	2.1767	282	1
3_MACS_peak_21631_lociStitched	chr5	56467380	56476317	3	6054	24853.797	283	1	GPBP1	GPBP1	GPBP1	GPBP1	0.3952	283	1
4_MACS_peak_4703_lociStitched	chr11	67761663	67777199	4	6359	24755.0624	284	1	ALDH3B1,UNC93B1	ALDH3B1,NDUFS8,TCIRG1	UNC93B1	NDUFS8	1.09	284	1
1_MACS_peak_13015_lociStitched	chr19	16434214	16439770	1	5557	24753.6468	285	1	KLF2		KLF2	KLF2	2.065	285	1
2_MACS_peak_28748_lociStitched	chrX	24166657	24169504	2	2746	24729.042	286	1	ZFX		ZFX	ZFX	0.4169	286	1
1_MACS_peak_23843_lociStitched	chr6	42749274	42752299	1	3026	24687.3275	287	1		KIAA0240,TBCC	TBCC	TBCC	0.6601	287	1
2_MACS_peak_3983_lociStitched	chr11	1871796	1878375	2	5742	24687.0396	288	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	MIR4298	1.3685	288	1
1_MACS_peak_12980_lociStitched	chr19	15441569	15445016	1	3448	24679.1412	289	1		AKAP8	AKAP8	AKAP8	0.7116	289	1
1_MACS_peak_25748_lociStitched	chr7	112089283	112092204	1	2922	24672.5186	290	1	IFRD1	C7orf53	IFRD1	IFRD1	0.4764	290	1
3_MACS_peak_23602_lociStitched	chr6	32152690	32164935	3	7959	24645.5115	291	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	PBX2	0.8491	291	1
1_MACS_peak_16425_lociStitched	chr20	35200612	35204294	1	3683	24618.2202	292	1	TGIF2,TGIF2-C20ORF24	MYL9,C20orf24	TGIF2	TGIF2	1.1102	292	1
1_MACS_peak_5199_lociStitched	chr11	116967096	116970243	1	3148	24606.7077	293	1	SIK3	PAFAH1B2	SIK3	PAFAH1B2	0.2918	293	1
1_MACS_peak_9026_lociStitched	chr15	66083112	66085902	1	2791	24582.69	294	1	DENND4A		DENND4A	DENND4A	0.2819	294	1
1_MACS_peak_23981_lociStitched	chr6	64281117	64284447	1	3331	24576.066	295	1	PTP4A1		PTP4A1	PTP4A1	1.2071	295	1
2_MACS_peak_11821_lociStitched	chr17	73774245	73782380	2	3981	24570.1405	296	1	UNK,H3F3B	GALK1	UNK	GALK1	0.5414	296	1
8_MACS_peak_6562_lociStitched	chr12	108954131	108970063	8	9711	24560.7712	297	1	ISCU,SART3	FICD,TMEM119	ISCU	ISCU	1.4692	297	1
2_MACS_peak_19256_lociStitched	chr3	119181328	119188567	2	3680	24546.0012	298	1	POGLUT1,TMEM39A	C3orf1	TMEM39A	TMEM39A	0.5768	298	1
5_MACS_peak_24221_lociStitched	chr6	108878367	108888022	5	7629	24539.148	299	1	FOXO3		FOXO3	FOXO3	0.5275	299	1
1_MACS_peak_21385_lociStitched	chr5	10759860	10762347	1	2488	24507.3954	300	1	DAP		DAP	DAP	0.4248	300	1
1_MACS_peak_9486_lociStitched	chr15	89941782	89945789	1	4008	24402.2293	301	1		MIR9-3,LOC254559	LOC254559	LOC254559	1.697	301	1
1_MACS_peak_19942_lociStitched	chr3	184031969	184034497	1	2529	24387.1104	302	1	EIF4G1	ECE2,PSMD2,EIF4G1,SNORD66,FAM131A,POLR2H,CLCN2	EIF4G1	EIF4G1	1.3212	302	1
3_MACS_peak_22766_lociStitched	chr5	154133441	154141171	3	5038	24378.874	303	1	LARP1		LARP1	LARP1	0.4149	303	1
2_MACS_peak_13466_lociStitched	chr19	42720082	42725312	2	4413	24330.483	304	1	ZNF526,DEDD2	GSK3A,ERF	DEDD2	DEDD2	1.0055	304	1
8_MACS_peak_9619_lociStitched	chr15	101457758	101475347	8	7377	24318.5514	305	1	LRRK1	ALDH1A3	LRRK1	LRRK1	0.6624	305	1
4_MACS_peak_19753_lociStitched	chr3	170067830	170077454	4	5847	24313.1112	306	1	SKIL		SKIL	SKIL	0.6247	306	1
1_MACS_peak_26149_lociStitched	chr7	148394861	148397463	1	2603	24294.6138	307	1	CUL1		CUL1	CUL1	0.3249	307	1
5_MACS_peak_4878_lociStitched	chr11	78127261	78139529	5	5027	24289.4132	308	1	GAB2		GAB2	GAB2	0.2031	308	1
1_MACS_peak_8847_lociStitched	chr15	55580746	55583182	1	2437	24263.778	309	1	RAB27A	PIGB,RAB27A	RAB27A	RAB27A	0.6104	309	1
5_MACS_peak_23921_lociStitched	chr6	52355484	52370192	5	8092	24257.9044	310	1	EFHC1,TRAM2		EFHC1	EFHC1	0.2538	310	1
2_MACS_peak_12382_lociStitched	chr18	60821470	60830534	2	8988	24184.5648	311	1	BCL2		BCL2	BCL2	0.452	311	1
1_MACS_peak_25945_lociStitched	chr7	129588243	129593069	1	4827	24177.7774	312	1	UBE2H		UBE2H	UBE2H	0.3444	312	1
17_MACS_peak_26018_lociStitched	chr7	137663406	137687825	17	14196	24143.0653	313	1	CREB3L2		CREB3L2	CREB3L2	0.5128	313	1
2_MACS_peak_26195_lociStitched	chr7	150923310	150931094	2	3968	24025.316	314	1	CHPF2,ABCF2	MIR671,ASB10,SMARCD3	CHPF2	CHPF2	1.2919	314	1
8_MACS_peak_4772_lociStitched	chr11	72532700	72546732	8	10702	24005.9456	315	1	ATG16L2	STARD10	ATG16L2	ATG16L2	1.7672	315	1
1_MACS_peak_15687_lociStitched	chr2	201726647	201729950	1	3304	23992.992	316	1	CLK1	NIF3L1,PPIL3	CLK1	CLK1	1.207	316	1
4_MACS_peak_3140_lociStitched	chr10	43898542	43905648	4	4793	23834.2346	317	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	HNRNPF	0.9868	317	1
1_MACS_peak_18552_lociStitched	chr3	47421163	47423611	1	2449	23832.9936	318	1	PTPN23		PTPN23	PTPN23	0.6697	318	1
1_MACS_peak_13359_lociStitched	chr19	39831797	39834913	1	3117	23794.3992	319	1	SAMD4B	IL29,MED29,LRFN1,GMFG,PAF1	SAMD4B	MED29	3.5554	319	1
1_MACS_peak_17851_lociStitched	chr22	43251761	43253685	1	1925	23775.6376	320	1	ARFGAP3		ARFGAP3	ARFGAP3	0.4106	320	1
3_MACS_peak_8850_lociStitched	chr15	55695059	55701489	3	3125	23730.558	321	1	FLJ27352,CCPG1	MIR628	CCPG1	CCPG1	0.5509	321	1
2_MACS_peak_20183_lociStitched	chr4	2260530	2264977	2	4035	23693.616	322	1	MXD4	POLN,HAUS3	MXD4	MXD4	1.0822	322	1
1_MACS_peak_25312_lociStitched	chr7	73096429	73098789	1	2361	23646.256	323	1	WBSCR22,DNAJC30	VPS37D,MIR4284,STX1A	DNAJC30	DNAJC30	1.9747	323	1
1_MACS_peak_22342_lociStitched	chr5	131628435	131631122	1	2688	23626.791	324	1	SLC22A4	PDLIM4	SLC22A4	SLC22A4	0.5172	324	1
1_MACS_peak_4919_lociStitched	chr11	85374141	85376726	1	2586	23604.669	325	1	CREBZF	TMEM126B,TMEM126A,DLG2,CCDC89,SYTL2	CREBZF	CREBZF	1.4315	325	1
1_MACS_peak_22471_lociStitched	chr5	137909901	137912101	1	2201	23568.38	326	1	HSPA9	ETF1,SNORD63	HSPA9	HSPA9	0.938	326	1
3_MACS_peak_11983_lociStitched	chr17	79477433	79487538	3	9189	23567.8915	327	1	ACTG1	FSCN2,C17orf70	ACTG1	ACTG1	1.2819	327	1
6_MACS_peak_13109_lociStitched	chr19	18626956	18633878	6	5460	23563.1802	328	1	ELL	C19orf50,UBA52,FKBP8	ELL	C19orf50	0.8304	328	1
3_MACS_peak_9384_lociStitched	chr15	83474043	83480650	3	4452	23555.2764	329	1	WHAMM,FSD2	SCARNA15	WHAMM	WHAMM	0.7702	329	1
4_MACS_peak_14899_lociStitched	chr2	97192307	97205343	4	6532	23544.3196	330	1	ARID5A	NEURL3	ARID5A	ARID5A	0.6665	330	1
