REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM14.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_9005_lociStitched	chr15	65183278	65190169	2	6739	34366.1061	176	1		PLEKHO2,ANKDD1A	ANKDD1A	PLEKHO2	0.4507	176	1
12_MACS_peak_17397_lociStitched	chr22	24177107	24190943	12	9250	19000.9788	177	1	DERL3	SMARCB1,SLC2A11,MIF	DERL3	DERL3	1.0379	177	1
7_MACS_peak_22934_lociStitched	chr5	173208435	173223028	7	9159	19820.2126	178	1			CPEB4	CPEB4	NONE	178	1
2_MACS_peak_13712_lociStitched	chr19	50175407	50184232	2	5864	37312.9825	179	1	BCL2L12,PRMT1	SCAF1,C19orf76,CPT1C,RRAS,IRF3	PRMT1	PRMT1	1.8482	179	1
4_MACS_peak_19178_lociStitched	chr3	113455618	113468734	4	7505	30671.766	180	1	ATP6V1A,NAA50	KIAA2018	NAA50	NAA50	0.8998	180	1
4_MACS_peak_28458_lociStitched	chr9	134495866	134510831	4	8195	26555.3925	181	1	RAPGEF1		RAPGEF1	RAPGEF1	0.9849	181	1
3_MACS_peak_22806_lociStitched	chr5	156901224	156915793	3	8185	26004.2081	183	1	NIPAL4,ADAM19		NIPAL4	NIPAL4	0.45	183	1
3_MACS_peak_25692_lociStitched	chr7	104575998	104587226	3	7289	30883.7368	184	1		LOC723809	LOC723809	LOC723809	0.1111	184	1
5_MACS_peak_14310_lociStitched	chr2	43445389	43455383	5	8832	21001.3916	185	1	LOC100129726,ZFP36L2		ZFP36L2	ZFP36L2	1.53	185	1
7_MACS_peak_22316_lociStitched	chr5	130709698	130720587	7	8210	25175.368	186	1	CDC42SE2		CDC42SE2	CDC42SE2	0.5154	186	1
4_MACS_peak_29124_lociStitched	chrX	106953758	106965078	4	7985	26221.648	187	1	TSC22D3		TSC22D3	TSC22D3	1.9368	187	1
3_MACS_peak_9232_lociStitched	chr15	75492435	75503230	3	7271	30085.665	188	1	C15orf39	GOLGA6C	C15orf39	C15orf39	1.6546	188	1
6_MACS_peak_18629_lociStitched	chr3	50272873	50286630	6	9007	17958.3878	189	1	GNAI2	GNAT1,SLC38A3,SEMA3B,C3orf45,IFRD2	GNAI2	GNAI2	0.8503	189	1
5_MACS_peak_9562_lociStitched	chr15	93439632	93451115	5	8002	25798.8561	190	1	LOC100507217,CHD2,MIR3175		CHD2	CHD2	0.6725	190	1
3_MACS_peak_13524_lociStitched	chr19	45249906	45258697	3	7892	26358.9344	191	1	BCL3	CEACAM16,CBLC	BCL3	BCL3	1.3252	191	1
2_MACS_peak_22029_lociStitched	chr5	95291066	95298439	2	7299	29560.5689	192	1	ELL2		ELL2	ELL2	0.667	192	1
11_MACS_peak_24108_lociStitched	chr6	90055195	90068171	11	8339	23346.4192	193	1	UBE2J1	GABRR2	UBE2J1	UBE2J1	0.7871	193	1
4_MACS_peak_13504_lociStitched	chr19	44280808	44289731	4	8770	19370.0484	194	1	KCNN4	ZNF283,C19orf61,LYPD5	KCNN4	KCNN4	1.1674	194	1
3_MACS_peak_20080_lociStitched	chr3	195630496	195641910	3	6780	31611.073	195	1	TNK2	TNK2	TNK2	TNK2	0.7744	195	1
7_MACS_peak_15913_lociStitched	chr2	231729523	231743623	7	8587	20704.44	196	1	ITM2C	GPR55	ITM2C	ITM2C	0.9057	196	1
5_MACS_peak_23921_lociStitched	chr6	52355484	52370192	5	8092	24257.9044	197	1	EFHC1,TRAM2		EFHC1	EFHC1	0.2538	197	1
1_MACS_peak_22533_lociStitched	chr5	139415052	139423727	1	8676	19586.415	199	1	NRG2		NRG2	NRG2	0.3508	199	1
4_MACS_peak_3751_lociStitched	chr10	112255375	112264713	4	8841	18000.8626	200	1	DUSP5		DUSP5	DUSP5	0.9686	200	1
8_MACS_peak_2861_lociStitched	chr10	6793412	6805545	8	8738	18768.5377	201	1			LOC439949	LOC439949	NONE	201	1
3_MACS_peak_23602_lociStitched	chr6	32152690	32164935	3	7959	24645.5115	202	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	PBX2	0.8491	202	1
7_MACS_peak_10858_lociStitched	chr17	16870359	16885688	7	8817	17692.7318	203	1	TNFRSF13B		TNFRSF13B	TNFRSF13B	0.3904	203	1
3_MACS_peak_13717_lociStitched	chr19	50311558	50322667	3	6119	33498.0786	204	1	MED25,FUZ	AP2A1,PTOV1,TSKS,PNKP	FUZ	PTOV1	2.5729	204	1
1_MACS_peak_23617_lociStitched	chr6	32935675	32941824	1	6150	33350.3313	205	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	BRD2	1.5639	205	1
5_MACS_peak_11231_lociStitched	chr17	38247631	38265060	5	8166	22960.9646	206	1	THRA,NR1D1	MSL1,CASC3,MED24	NR1D1	NR1D1	1.1795	206	1
7_MACS_peak_8536_lociStitched	chr15	34619380	34635555	7	8468	20404.7625	207	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	LPCAT4	0.565	207	1
5_MACS_peak_8857_lociStitched	chr15	56656768	56665796	5	8418	20036.7432	210	1	TEX9		TEX9	TEX9	0.3324	210	1
2_MACS_peak_9221_lociStitched	chr15	75333428	75341973	2	8516	19172.4165	211	1	PPCDC	SCAMP5	PPCDC	PPCDC	1.0037	211	1
2_MACS_peak_3679_lociStitched	chr10	104153237	104159988	2	6003	33121.0811	212	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	NFKB2	1.9141	212	1
6_MACS_peak_3803_lociStitched	chr10	121063910	121075825	6	8326	20506.9065	213	1	GRK5		GRK5	GRK5	0.2704	213	1
5_MACS_peak_4930_lociStitched	chr11	87063048	87072528	5	8403	19518.372	214	1			TMEM135	TMEM135	NONE	214	1
9_MACS_peak_16574_lociStitched	chr20	45976692	45989928	9	8361	19740.1704	216	1	ZMYND8	LOC100131496	ZMYND8	ZMYND8	0.2699	216	1
3_MACS_peak_21620_lociStitched	chr5	56109702	56115539	3	5568	34280.701	217	1	MAP3K1		MAP3K1	MAP3K1	0.691	217	1
2_MACS_peak_26180_lociStitched	chr7	150100930	150113710	2	8339	19871.622	218	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	REPIN1	2.1966	218	1
3_MACS_peak_13272_lociStitched	chr19	35695413	35707938	3	8138	21413.9925	219	1		FXYD5,LSR,FAM187B	FAM187B	LSR	0.8819	219	1
5_MACS_peak_24221_lociStitched	chr6	108878367	108888022	5	7629	24539.148	221	1	FOXO3		FOXO3	FOXO3	0.5275	221	1
1_MACS_peak_26544_lociStitched	chr8	38238664	38244947	1	6284	31278.0306	222	1	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.388	222	1
5_MACS_peak_25097_lociStitched	chr7	44668974	44680167	5	8251	19977.2664	223	1	OGDH	TMED4	OGDH	TMED4	1.3393	223	1
2_MACS_peak_295_lociStitched	chr1	21615225	21624038	2	8103	21123.8797	224	1	ECE1	ECE1	ECE1	ECE1	0.2773	224	1
7_MACS_peak_736_lociStitched	chr1	40839133	40858092	7	8370	18636.697	225	1	SMAP2	SMAP2	SMAP2	SMAP2	0.444	225	1
5_MACS_peak_16452_lociStitched	chr20	35973385	35987964	5	8230	19856.598	226	1	SRC		SRC	SRC	0.4775	226	1
3_MACS_peak_23618_lociStitched	chr6	33167294	33176860	3	6420	30355.7878	227	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	HSD17B8	2.5085	227	1
7_MACS_peak_19376_lociStitched	chr3	129024052	129037276	7	8190	19960.3056	228	1	C3orf37,C3orf47,H1FX		C3orf47	C3orf47	1.0005	228	1
3_MACS_peak_23894_lociStitched	chr6	44224569	44233996	3	6660	28876.7864	229	1	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	HSP90AB1	1.1719	229	1
1_MACS_peak_2832_lociStitched	chr10	3822799	3828794	1	5996	31657.7965	230	1	KLF6		KLF6	KLF6	1.7153	230	1
5_MACS_peak_4557_lociStitched	chr11	65306933	65326557	5	7967	21007.492	231	1	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	MALAT1	3.0	231	1
5_MACS_peak_24067_lociStitched	chr6	88628009	88640490	5	8072	20068.1999	233	1			SPACA1	SPACA1	NONE	233	1
2_MACS_peak_18591_lociStitched	chr3	49054559	49060599	2	5391	33529.248	234	1	NDUFAF3,DALRD3,MIR425,MIR191	P4HTM,WDR6,IMPDH2	MIR425	MIR425	3.417	234	1
6_MACS_peak_28330_lociStitched	chr9	130538569	130549346	6	7601	23155.4622	236	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	TOR2A	0.6677	236	1
1_MACS_peak_14857_lociStitched	chr2	88921835	88928633	1	6799	27559.092	237	1	EIF2AK3		EIF2AK3	EIF2AK3	0.6133	237	1
4_MACS_peak_73_lociStitched	chr1	2473269	2489043	4	7588	23014.266	238	1	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	LOC115110	1.7479	238	1
9_MACS_peak_5884_lociStitched	chr12	48133759	48153677	9	8146	18722.92	239	1	RAPGEF3	SLC48A1,RPAP3,ENDOU	RAPGEF3	RAPGEF3	0.5924	239	1
8_MACS_peak_9619_lociStitched	chr15	101457758	101475347	8	7377	24318.5514	240	1	LRRK1	ALDH1A3	LRRK1	LRRK1	0.6624	240	1
2_MACS_peak_21984_lociStitched	chr5	90674779	90680688	2	5725	31988.9624	242	1	LOC100129716,ARRDC3		ARRDC3	ARRDC3	1.4106	242	1
3_MACS_peak_19053_lociStitched	chr3	104233509	104246386	3	6961	26575.5526	243	1			MIR548A3	MIR548A3	NONE	243	1
7_MACS_peak_15153_lociStitched	chr2	127413539	127424851	7	8219	17831.1056	244	1	GYPC		GYPC	GYPC	0.446	244	1
4_MACS_peak_19598_lociStitched	chr3	150476842	150484638	4	5964	30904.1236	245	1	SIAH2		SIAH2	SIAH2	1.1487	245	1
2_MACS_peak_25102_lociStitched	chr7	44787544	44796037	2	6899	26662.0749	247	1	ZMIZ2	PPIA	ZMIZ2	PPIA	1.0413	247	1
4_MACS_peak_3349_lociStitched	chr10	73524870	73536650	4	8086	18304.942	248	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	C10orf54	0.8624	248	1
4_MACS_peak_16757_lociStitched	chr20	55963982	55974850	4	8141	17544.2124	250	1	RBM38	RAE1,MTRNR2L3	RBM38	RBM38	0.6966	250	1
2_MACS_peak_9238_lociStitched	chr15	75742484	75748947	2	6291	29086.0852	251	1	SIN3A		SIN3A	SIN3A	0.5739	251	1
5_MACS_peak_11846_lociStitched	chr17	74484788	74498352	5	8043	18365.656	252	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.6743	252	1
7_MACS_peak_29452_lociStitched	chrX	153596795	153609379	7	6852	26294.268	255	1	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	SNORA70	2.1404	255	1
2_MACS_peak_18640_lociStitched	chr3	50373108	50378635	2	4505	34911.8482	256	1	RASSF1,ZMYND10	CYB561D2,IFRD2,NAT6,HYAL3,HYAL1,HYAL2,TUSC2,NPRL2,TMEM115	RASSF1	RASSF1	2.1377	256	1
6_MACS_peak_17733_lociStitched	chr22	39540238	39549425	6	7597	21291.7912	258	1	CBX7	APOBEC3H	CBX7	CBX7	0.731	258	1
7_MACS_peak_12476_lociStitched	chr19	1017111	1029088	7	7399	22630.5415	259	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	C19orf6	0.9029	259	1
4_MACS_peak_4441_lociStitched	chr11	62318812	62328991	4	6798	26042.9715	260	1	EEF1G	AHNAK,TUT1,MTA2	AHNAK	MTA2	0.9881	260	1
1_MACS_peak_11180_lociStitched	chr17	36856442	36862912	1	6471	27663.779	261	1	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	MLLT6	0.9823	261	1
3_MACS_peak_4579_lociStitched	chr11	65546958	65560294	3	7434	22240.4472	262	1	OVOL1,DKFZp761E198	SNX32	OVOL1	OVOL1	0.5878	262	1
6_MACS_peak_22053_lociStitched	chr5	96206389	96221794	6	8036	17456.946	263	1	ERAP2	LNPEP	ERAP2	ERAP2	0.5197	263	1
6_MACS_peak_14561_lociStitched	chr2	65152420	65167272	6	7938	18309.5456	265	1	LOC400958	SLC1A4	LOC400958	LOC400958	0.5297	265	1
2_MACS_peak_13906_lociStitched	chr19	59065309	59071652	2	5207	32567.4992	266	1	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	UBE2M	MZF1	2.6815	266	1
6_MACS_peak_18153_lociStitched	chr3	15320477	15335199	6	7770	18081.5604	270	1	SH3BP5		SH3BP5	SH3BP5	0.7434	270	1
5_MACS_peak_9644_lociStitched	chr15	101600033	101611639	5	7619	19245.0692	271	1	LRRK1		LRRK1	LRRK1	0.6624	271	1
2_MACS_peak_24924_lociStitched	chr7	26191260	26198461	2	7091	22819.2489	272	1	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	0.9214	272	1
3_MACS_peak_10122_lociStitched	chr16	30661251	30672671	3	6997	23317.356	273	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.5282	273	1
5_MACS_peak_9876_lociStitched	chr16	11771584	11782045	5	7499	19630.0665	274	1	SNN,TXNDC11		SNN	SNN	1.0451	274	1
4_MACS_peak_28411_lociStitched	chr9	132646811	132656741	4	6907	23303.724	278	1	FNBP1	USP20,C9orf78	USP20	C9orf78	0.9356	278	1
1_MACS_peak_13862_lociStitched	chr19	57790504	57795588	1	5085	31171.5292	282	1	ZNF460	AURKC,ZNF805,ZNF543	ZNF460	ZNF460	1.4446	282	1
4_MACS_peak_12533_lociStitched	chr19	1855406	1865587	4	7113	21638.6974	283	1	KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,REXO1,FAM108A1	KLF16	KLF16	1.7145	283	1
2_MACS_peak_8568_lociStitched	chr15	40074294	40081595	2	7280	20480.0351	284	1	FSIP1		FSIP1	FSIP1	0.174	284	1
2_MACS_peak_12992_lociStitched	chr19	16180561	16191476	2	6811	23503.2695	285	1	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.7653	285	1
1_MACS_peak_659_lociStitched	chr1	37939234	37946750	1	7517	18336.0336	286	1	ZC3H12A	MEAF6	ZC3H12A	ZC3H12A	1.0897	286	1
2_MACS_peak_13083_lociStitched	chr19	18388879	18393600	2	4490	32706.1438	287	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	JUND	2.8554	287	1
6_MACS_peak_21396_lociStitched	chr5	14663355	14676907	6	6916	22587.1184	288	1	FAM105B		FAM105B	FAM105B	0.6126	288	1
3_MACS_peak_23728_lociStitched	chr6	36646090	36651908	3	5765	28362.75	289	1	CDKN1A		CDKN1A	CDKN1A	1.4701	289	1
5_MACS_peak_22893_lociStitched	chr5	171601324	171615897	5	7259	19976.6684	292	1	STK10	EFCAB9	STK10	STK10	0.215	292	1
2_MACS_peak_8813_lociStitched	chr15	52856931	52861897	2	4686	31801.2708	293	1	ARPP19	MYO5A	ARPP19	ARPP19	1.1712	293	1
2_MACS_peak_8957_lociStitched	chr15	63890297	63899105	2	5667	28050.8376	296	1	FBXL22,LOC100130855		LOC100130855	LOC100130855	1.3669	296	1
4_MACS_peak_4703_lociStitched	chr11	67761663	67777199	4	6359	24755.0624	298	1	ALDH3B1,UNC93B1	ALDH3B1,NDUFS8,TCIRG1	UNC93B1	NDUFS8	1.09	298	1
4_MACS_peak_14899_lociStitched	chr2	97192307	97205343	4	6532	23544.3196	299	1	ARID5A	NEURL3	ARID5A	ARID5A	0.6665	299	1
4_MACS_peak_12563_lociStitched	chr19	2266243	2273838	4	4647	31242.0325	300	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	OAZ1	2.3308	300	1
3_MACS_peak_7821_lociStitched	chr14	64968242	64975261	3	6659	22629.9579	302	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	ZBTB1	0.8579	302	1
2_MACS_peak_11737_lociStitched	chr17	66283553	66289277	2	5708	27142.0632	303	1	ARSG,SLC16A6	AMZ2	SLC16A6	SLC16A6	0.9367	303	1
4_MACS_peak_17952_lociStitched	chr22	50352951	50364781	4	6027	25698.309	304	1	PIM3	CRELD2,ALG12	PIM3	PIM3	1.7788	304	1
3_MACS_peak_9168_lociStitched	chr15	74688071	74696982	3	7136	18630.2277	310	1		CYP11A1,SEMA7A	CYP11A1	SEMA7A	0.4499	310	1
3_MACS_peak_22407_lociStitched	chr5	133859633	133865346	3	5496	27639.494	311	1	PHF15		PHF15	PHF15	1.1452	311	1
5_MACS_peak_13836_lociStitched	chr19	56165020	56170423	5	5133	28776.9183	312	1	U2AF2	ZNF865,ZNF580,ZNF581,CCDC106,EPN1,ZNF784	U2AF2	CCDC106	2.2559	312	1
3_MACS_peak_21631_lociStitched	chr5	56467380	56476317	3	6054	24853.797	314	1	GPBP1	GPBP1	GPBP1	GPBP1	0.3952	314	1
3_MACS_peak_29440_lociStitched	chrX	153273205	153287822	3	6390	23017.3899	316	1	IRAK1,MIR718,MECP2	TMEM187,MIR3202-1,HCFC1,MIR3202-2	IRAK1	TMEM187	1.8123	316	1
4_MACS_peak_6777_lociStitched	chr12	122232417	122244247	4	6153	23386.727	327	1	SETD1B,LOC338799	RHOF	LOC338799	LOC338799	1.3459	327	1
3_MACS_peak_15945_lociStitched	chr2	232570548	232577607	3	6305	22307.8518	331	1	PTMA	MIR1244-1	PTMA	PTMA	1.5805	331	1
6_MACS_peak_21450_lociStitched	chr5	32583005	32597413	6	5144	27630.2216	332	1	SUB1		SUB1	SUB1	1.1144	332	1
5_MACS_peak_26316_lociStitched	chr8	12607927	12615654	5	5713	25261.8811	333	1	LONRF1	MIR3926-2,MIR3926-1	LONRF1	LONRF1	0.6408	333	1
2_MACS_peak_18161_lociStitched	chr3	15368479	15375423	2	6483	20911.856	336	1	SH3BP5		SH3BP5	SH3BP5	0.7434	336	1
4_MACS_peak_19753_lociStitched	chr3	170067830	170077454	4	5847	24313.1112	337	1	SKIL		SKIL	SKIL	0.6247	337	1
3_MACS_peak_13410_lociStitched	chr19	41768151	41773478	3	5222	26952.4892	339	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	HNRNPUL1	1.496	339	1
2_MACS_peak_3983_lociStitched	chr11	1871796	1878375	2	5742	24687.0396	340	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	MIR4298	1.3685	340	1
3_MACS_peak_10204_lociStitched	chr16	56964351	56973646	3	6171	22411.1745	344	1	HERPUD1	CETP,NLRC5	HERPUD1	HERPUD1	1.2328	344	1
4_MACS_peak_28791_lociStitched	chrX	41190171	41195471	4	5159	26882.66	348	1	DDX3X		DDX3X	DDX3X	1.0626	348	1
5_MACS_peak_14236_lociStitched	chr2	37570820	37583734	5	6665	18827.3206	349	1	QPCT	PRKD3	QPCT	QPCT	0.6376	349	1
5_MACS_peak_12994_lociStitched	chr19	16222540	16232536	5	6785	17752.896	350	1	RAB8A	TPM4,HSH2D	RAB8A	RAB8A	0.7653	350	1
3_MACS_peak_13349_lociStitched	chr19	39338645	39348371	3	5519	24967.6146	351	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	NFKBIB	1.2538	351	1
1_MACS_peak_13015_lociStitched	chr19	16434214	16439770	1	5557	24753.6468	352	1	KLF2		KLF2	KLF2	2.065	352	1
2_MACS_peak_25607_lociStitched	chr7	100025653	100034512	2	4830	27539.9733	353	1	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	1.835	353	1
2_MACS_peak_17483_lociStitched	chr22	29193971	29198743	2	4767	27750.6116	354	1	XBP1	CCDC117	XBP1	XBP1	1.9656	354	1
2_MACS_peak_22996_lociStitched	chr5	176852510	176859974	2	6574	18284.5608	357	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	0.9376	357	1
5_MACS_peak_9462_lociStitched	chr15	89164266	89173921	5	6446	19012.626	361	1	AEN	MIR1179,MIR7-2,ISG20	AEN	AEN	1.0879	361	1
3_MACS_peak_4447_lociStitched	chr11	62367325	62380891	3	5999	21704.2434	362	1	ROM1,MTA2,EML3	EEF1G,TUT1,B3GAT3,GANAB,INTS5	MTA2	EEF1G	1.5184	362	1
3_MACS_peak_4898_lociStitched	chr11	82699999	82709437	3	5979	21793.2858	364	1	RAB30	SNORA70E	SNORA70E	SNORA70E	0.1821	364	1
5_MACS_peak_15839_lociStitched	chr2	220109452	220120519	5	6142	20694.1833	367	1	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	DNAJB2	1.0205	367	1
2_MACS_peak_14860_lociStitched	chr2	89050873	89057251	2	6338	18647.9964	376	1		ANKRD36BP2	ANKRD36BP2	ANKRD36BP2	0.2731	376	1
6_MACS_peak_13109_lociStitched	chr19	18626956	18633878	6	5460	23563.1802	377	1	ELL	C19orf50,UBA52,FKBP8	ELL	C19orf50	0.8304	377	1
2_MACS_peak_5137_lociStitched	chr11	111284450	111293588	2	5984	20792.6052	378	1		POU2AF1	POU2AF1	POU2AF1	1.2012	378	1
2_MACS_peak_9130_lociStitched	chr15	72519121	72524942	2	5811	21453.2955	381	1	PKM2	GRAMD2,PARP6	PKM2	PKM2	0.6513	381	1
2_MACS_peak_18571_lociStitched	chr3	48506471	48515125	2	4950	25421.125	382	1	ATRIP,TREX1,SHISA5	CCDC72,PLXNB1,CCDC51	TREX1	TREX1	1.7877	382	1
3_MACS_peak_5182_lociStitched	chr11	115089390	115095498	3	6098	19744.7208	383	1	CADM1		CADM1	CADM1	0.2153	383	1
2_MACS_peak_14539_lociStitched	chr2	64863018	64872610	2	5960	20530.7168	385	1	SERTAD2	LOC339807	SERTAD2	SERTAD2	1.2245	385	1
4_MACS_peak_4419_lociStitched	chr11	60672611	60684617	4	5973	20449.8198	386	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	TMEM109	0.6723	386	1
1_MACS_peak_13596_lociStitched	chr19	47287005	47292036	1	5032	24940.6794	393	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	SLC1A5	1.1827	393	1
2_MACS_peak_27239_lociStitched	chr8	142137455	142143338	2	5880	20625.798	397	1	DENND3		DENND3	DENND3	0.5697	397	1
2_MACS_peak_7221_lociStitched	chr13	49549259	49555482	2	5809	20926.0821	398	1	FNDC3A		FNDC3A	FNDC3A	0.1725	398	1
3_MACS_peak_13158_lociStitched	chr19	19770853	19780398	3	5723	21340.711	400	1	ZNF101,ATP13A1	PBX4,LPAR2,GMIP	ATP13A1	LPAR2	1.0506	400	1
2_MACS_peak_3687_lociStitched	chr10	104401366	104410775	2	5862	20535.1425	401	1	TRIM8		TRIM8	TRIM8	0.9557	401	1
3_MACS_peak_27598_lociStitched	chr9	33288815	33298696	3	4596	26210.3406	404	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	BAG1	0.6168	404	1
3_MACS_peak_19431_lociStitched	chr3	133290671	133296605	3	5351	23113.5234	406	1	CDV3		CDV3	CDV3	1.0921	406	1
3_MACS_peak_22766_lociStitched	chr5	154133441	154141171	3	5038	24378.874	408	1	LARP1		LARP1	LARP1	0.4149	408	1
4_MACS_peak_22001_lociStitched	chr5	95151260	95160815	4	6082	18931.3215	410	1	GLRX	C5orf27	GLRX	GLRX	1.1862	410	1
5_MACS_peak_4878_lociStitched	chr11	78127261	78139529	5	5027	24289.4132	415	1	GAB2		GAB2	GAB2	0.2031	415	1
2_MACS_peak_18665_lociStitched	chr3	51421414	51430339	2	4480	26298.405	416	1	DOCK3,MANF,RBM15B		RBM15B	RBM15B	1.2734	416	1
3_MACS_peak_8642_lociStitched	chr15	42301368	42307463	3	6064	18747.001	418	1	PLA2G4E	EHD4	PLA2G4E	PLA2G4E	0.6131	418	1
4_MACS_peak_27856_lociStitched	chr9	82180378	82189212	4	5857	19940.9882	420	1	TLE4		TLE4	TLE4	0.2416	420	1
4_MACS_peak_23635_lociStitched	chr6	33377308	33386958	4	6050	18732.58	421	1	KIFC1,PHF1,CUTA	SYNGAP1,ZBTB9,LYPLA2P1	PHF1	PHF1	1.2564	421	1
3_MACS_peak_25516_lociStitched	chr7	92459404	92466217	3	5504	21826.1268	422	1	CDK6		CDK6	CDK6	0.2782	422	1
2_MACS_peak_19307_lociStitched	chr3	122397361	122402981	2	5540	21634.752	423	1	PARP14		PARP14	PARP14	0.5137	423	1
2_MACS_peak_5281_lociStitched	chr11	123171622	123179580	2	5657	20971.7174	424	1			ASAM	ASAM	NONE	424	1
5_MACS_peak_9553_lociStitched	chr15	93369143	93383949	5	6027	18347.5952	427	1		ASB9P1,LOC100507217	ASB9P1	LOC100507217	1.6711	427	1
1_MACS_peak_8477_lociStitched	chr15	31553979	31559789	1	5811	19537.868	428	1			KLF13	KLF13	2.383	428	1
1_MACS_peak_17007_lociStitched	chr21	36257681	36263461	1	5781	19581.484	432	1	RUNX1		RUNX1	RUNX1	0.3061	432	1
4_MACS_peak_13284_lociStitched	chr19	36231011	36239889	4	5108	23010.0004	434	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.845	434	1
3_MACS_peak_26192_lociStitched	chr7	150776605	150785405	3	6045	17827.92	435	1	AGAP3,FASTK,TMUB1	ACCN3,SLC4A2,CDK5	TMUB1	TMUB1	1.4938	435	1
1_MACS_peak_25945_lociStitched	chr7	129588243	129593069	1	4827	24177.7774	437	1	UBE2H		UBE2H	UBE2H	0.3444	437	1
4_MACS_peak_1117_lociStitched	chr1	68148726	68154993	4	6062	17568.2811	438	1	GADD45A		GADD45A	GADD45A	1.4854	438	1
3_MACS_peak_9467_lociStitched	chr15	89178678	89185209	3	5974	17866.8567	447	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	AEN	1.0879	447	1
1_MACS_peak_25754_lociStitched	chr7	113722940	113728179	1	5240	22010.6107	449	1	FOXP2		FOXP2	FOXP2	0.1335	449	1
4_MACS_peak_4525_lociStitched	chr11	64879412	64890623	4	5404	21138.3405	450	1	TM7SF2,MRPL49,ZNHIT2,FAU	ZFPL1,C11orf2,SPDYC,CDCA5,SYVN1	ZNHIT2	ZNHIT2	1.8394	450	1
3_MACS_peak_43_lociStitched	chr1	1707071	1714513	3	5977	17653.1682	452	1	NADK	SLC35E2,NADK	NADK	SLC35E2	0.788	452	1
3_MACS_peak_14643_lociStitched	chr2	70311921	70316935	3	4907	23365.7414	453	1	PCBP1,LOC400960	LOC100133985	PCBP1	PCBP1	2.1506	453	1
4_MACS_peak_3140_lociStitched	chr10	43898542	43905648	4	4793	23834.2346	454	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	HNRNPF	0.9868	454	1
2_MACS_peak_24011_lociStitched	chr6	74228880	74234000	2	5110	22390.784	457	1	EEF1A1		EEF1A1	EEF1A1	1.6242	457	1
