REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM14.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
3_MACS_peak_23894_lociStitched	chr6	44224569	44233996	3	6660	28876.7864	189	1	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	189	1
14_MACS_peak_5519_lociStitched	chr12	7052227	7074279	14	14985	28804.3224	190	1	C12orf57,PTPN6,MIR200C,MIR141	LRRC23,ENO2,ATN1,EMG1,SCARNA12,PHB2	PTPN6	190	1
1_MACS_peak_28045_lociStitched	chr9	100744392	100748771	1	4380	28789.2976	191	1	ANP32B	HEMGN	ANP32B	191	1
5_MACS_peak_13836_lociStitched	chr19	56165020	56170423	5	5133	28776.9183	192	1	U2AF2	ZNF865,ZNF580,ZNF581,CCDC106,EPN1,ZNF784	U2AF2	192	1
10_MACS_peak_14207_lociStitched	chr2	33699982	33725183	10	14733	28610.6953	193	1	RASGRP3	RASGRP3	RASGRP3	193	1
14_MACS_peak_543_lociStitched	chr1	31213713	31231233	14	14710	28599.648	194	1	LAPTM5	LOC100129196,MATN1	LAPTM5	194	1
1_MACS_peak_22521_lociStitched	chr5	139088294	139091721	1	3428	28521.5502	195	1			CXXC5	195	1
13_MACS_peak_13439_lociStitched	chr19	42363652	42389159	13	12607	28435.2036	196	1	RPS19,CD79A,ARHGEF1	DMRTC2,LYPD4	CD79A	196	1
3_MACS_peak_23728_lociStitched	chr6	36646090	36651908	3	5765	28362.75	197	1	CDKN1A		CDKN1A	197	1
1_MACS_peak_22392_lociStitched	chr5	133338237	133341739	1	3503	28302.1134	198	1	VDAC1	C5orf15	VDAC1	198	1
2_MACS_peak_29383_lociStitched	chrX	148583262	148587545	2	4110	28283.2188	199	1	IDS	CXorf40A,LOC100131434	IDS	199	1
2_MACS_peak_9560_lociStitched	chr15	93424664	93429176	2	4306	28187.8176	200	1	LOC100507217	CHD2,MIR3175	LOC100507217	200	1
1_MACS_peak_12804_lociStitched	chr19	10513209	10516504	1	3296	28125.7905	201	1	CDC37,MIR1181	PDE4A,TYK2	CDC37	201	1
2_MACS_peak_8957_lociStitched	chr15	63890297	63899105	2	5667	28050.8376	202	1	FBXL22,LOC100130855		LOC100130855	202	1
1_MACS_peak_13591_lociStitched	chr19	47103421	47106740	1	3320	27996.0969	203	1	CALM3	PTGIR,GNG8	CALM3	203	1
3_MACS_peak_18110_lociStitched	chr3	13050254	13064494	3	11852	27914.672	204	1	IQSEC1	IQSEC1	IQSEC1	204	1
1_MACS_peak_9762_lociStitched	chr16	2562839	2565522	1	2684	27857.3207	205	1	ATP6V0C	NTN3,TBC1D24,AMDHD2,PDPK1,CEMP1,MIR3178	ATP6V0C	205	1
8_MACS_peak_21179_lociStitched	chr4	185184488	185210604	8	13750	27823.9864	206	1		ENPP6	ENPP6	206	1
1_MACS_peak_18549_lociStitched	chr3	47322998	47325605	1	2608	27794.2698	207	1	KLHL18,KIF9		KLHL18	207	1
1_MACS_peak_3944_lociStitched	chr11	505782	507827	1	2046	27783.37	208	1	RNH1	LRRC56,HRAS	RNH1	208	1
2_MACS_peak_17483_lociStitched	chr22	29193971	29198743	2	4767	27750.6116	209	1	XBP1	CCDC117	XBP1	209	1
1_MACS_peak_28156_lociStitched	chr9	114244766	114247477	1	2712	27730.2768	210	1	KIAA0368	ZNF483	KIAA0368	210	1
1_MACS_peak_27027_lociStitched	chr8	123792048	123795772	1	3725	27716.6148	211	1	ZHX2		ZHX2	211	1
1_MACS_peak_11180_lociStitched	chr17	36856442	36862912	1	6471	27663.779	212	1	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	212	1
3_MACS_peak_22407_lociStitched	chr5	133859633	133865346	3	5496	27639.494	213	1	PHF15		PHF15	213	1
6_MACS_peak_21450_lociStitched	chr5	32583005	32597413	6	5144	27630.2216	214	1	SUB1		SUB1	214	1
1_MACS_peak_14857_lociStitched	chr2	88921835	88928633	1	6799	27559.092	215	1	EIF2AK3		EIF2AK3	215	1
1_MACS_peak_9046_lociStitched	chr15	67812038	67814861	1	2824	27540.3411	216	1	C15orf61	MAP2K5	C15orf61	216	1
2_MACS_peak_25607_lociStitched	chr7	100025653	100034512	2	4830	27539.9733	217	1	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	217	1
6_MACS_peak_10813_lociStitched	chr17	8053712	8067145	6	8254	27525.5603	218	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	218	1
1_MACS_peak_21507_lociStitched	chr5	42948950	42952937	1	3988	27504.7182	219	1			LOC648987	219	1
5_MACS_peak_5382_lociStitched	chr11	129304304	129318616	5	10161	27431.8104	220	1	BARX2		BARX2	220	1
1_MACS_peak_13798_lociStitched	chr19	54692461	54696246	1	3786	27420.811	221	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	221	1
6_MACS_peak_25450_lociStitched	chr7	86841273	86850616	6	8651	27384.333	222	1	C7orf23		C7orf23	222	1
11_MACS_peak_23091_lociStitched	chr6	389632	410685	11	14246	27246.7926	223	1	IRF4		IRF4	223	1
1_MACS_peak_28040_lociStitched	chr9	100393617	100396999	1	3383	27188.2362	224	1	NCBP1,TSTD2		NCBP1	224	1
2_MACS_peak_11737_lociStitched	chr17	66283553	66289277	2	5708	27142.0632	225	1	ARSG,SLC16A6	AMZ2	SLC16A6	225	1
1_MACS_peak_6143_lociStitched	chr12	62995624	62998297	1	2674	27077.49	226	1	MIRLET7I,C12orf61		C12orf61	226	1
3_MACS_peak_13410_lociStitched	chr19	41768151	41773478	3	5222	26952.4892	227	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	227	1
1_MACS_peak_11639_lociStitched	chr17	61522322	61524880	1	2559	26890.2076	228	1	CYB561	ACE,CYB561	CYB561	228	1
4_MACS_peak_28791_lociStitched	chrX	41190171	41195471	4	5159	26882.66	229	1	DDX3X		DDX3X	229	1
1_MACS_peak_25898_lociStitched	chr7	127290692	127293808	1	3117	26862.7244	230	1	SND1	PAX4	SND1	230	1
7_MACS_peak_5367_lociStitched	chr11	129234187	129250183	7	11812	26743.7124	231	1	BARX2		BARX2	231	1
1_MACS_peak_4503_lociStitched	chr11	64050951	64053954	1	3004	26695.4688	232	1	GPR137,BAD	VEGFB,FKBP2,PLCB3,KCNK4,C11orf20,ESRRA,PRDX5,PPP1R14B,TRMT112	GPR137	232	1
2_MACS_peak_25102_lociStitched	chr7	44787544	44796037	2	6899	26662.0749	233	1	ZMIZ2	PPIA	ZMIZ2	233	1
3_MACS_peak_19053_lociStitched	chr3	104233509	104246386	3	6961	26575.5526	234	1			MIR548A3	234	1
4_MACS_peak_28458_lociStitched	chr9	134495866	134510831	4	8195	26555.3925	235	1	RAPGEF1		RAPGEF1	235	1
8_MACS_peak_25214_lociStitched	chr7	55566527	55589469	8	13195	26532.423	236	1	VOPP1		VOPP1	236	1
7_MACS_peak_2354_lociStitched	chr1	203241548	203261248	7	9513	26459.07	237	1		BTG2,CHIT1,LOC730227	LOC730227	237	1
3_MACS_peak_22491_lociStitched	chr5	138628796	138634526	3	3393	26400.975	238	1	MATR3	SNORA74A,PAIP2	MATR3	238	1
1_MACS_peak_21535_lociStitched	chr5	49961190	49964714	1	3525	26394.4076	239	1	PARP8		PARP8	239	1
3_MACS_peak_13524_lociStitched	chr19	45249906	45258697	3	7892	26358.9344	240	1	BCL3	CEACAM16,CBLC	BCL3	240	1
1_MACS_peak_8623_lociStitched	chr15	41407136	41409617	1	2482	26353.4301	241	1	INO80		INO80	241	1
2_MACS_peak_27419_lociStitched	chr9	3524774	3528824	2	3654	26348.49	242	1	RFX3		RFX3	242	1
5_MACS_peak_18759_lociStitched	chr3	55511119	55524014	5	9884	26330.3005	243	1	WNT5A		WNT5A	243	1
2_MACS_peak_18665_lociStitched	chr3	51421414	51430339	2	4480	26298.405	244	1	DOCK3,MANF,RBM15B		RBM15B	244	1
7_MACS_peak_29452_lociStitched	chrX	153596795	153609379	7	6852	26294.268	245	1	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	245	1
4_MACS_peak_29124_lociStitched	chrX	106953758	106965078	4	7985	26221.648	246	1	TSC22D3		TSC22D3	246	1
3_MACS_peak_27598_lociStitched	chr9	33288815	33298696	3	4596	26210.3406	247	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	247	1
6_MACS_peak_6811_lociStitched	chr12	123371364	123386356	6	8384	26200.0192	248	1	VPS37B		VPS37B	248	1
5_MACS_peak_25177_lociStitched	chr7	50343063	50361759	5	15087	26129.5296	249	1	IKZF1		IKZF1	249	1
4_MACS_peak_4441_lociStitched	chr11	62318812	62328991	4	6798	26042.9715	250	1	EEF1G	AHNAK,TUT1,MTA2	AHNAK	250	1
3_MACS_peak_22806_lociStitched	chr5	156901224	156915793	3	8185	26004.2081	251	1	NIPAL4,ADAM19		NIPAL4	251	1
1_MACS_peak_22383_lociStitched	chr5	132386365	132388924	1	2560	25971.8028	252	1	HSPA4	ZCCHC10	HSPA4	252	1
1_MACS_peak_4974_lociStitched	chr11	95521986	95524738	1	2753	25831.9232	253	1	CEP57,FAM76B		CEP57	253	1
1_MACS_peak_9921_lociStitched	chr16	15068169	15070473	1	2305	25825.0752	254	1	PDXDC1	NPIP	PDXDC1	254	1
5_MACS_peak_9562_lociStitched	chr15	93439632	93451115	5	8002	25798.8561	255	1	LOC100507217,CHD2,MIR3175		CHD2	255	1
4_MACS_peak_17952_lociStitched	chr22	50352951	50364781	4	6027	25698.309	256	1	PIM3	CRELD2,ALG12	PIM3	256	1
1_MACS_peak_13594_lociStitched	chr19	47216521	47225021	1	8501	25692.1	257	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	257	1
17_MACS_peak_8360_lociStitched	chr14	106145853	106168680	17	14346	25682.6577	258	1			TMEM121	258	1
1_MACS_peak_18404_lociStitched	chr3	42053968	42057102	1	3135	25614.182	259	1			ULK4	259	1
1_MACS_peak_19686_lociStitched	chr3	156875816	156879481	1	3666	25539.186	260	1	CCNL1	LOC339894	CCNL1	260	1
2_MACS_peak_18571_lociStitched	chr3	48506471	48515125	2	4950	25421.125	261	1	ATRIP,TREX1,SHISA5	CCDC72,PLXNB1,CCDC51	TREX1	261	1
1_MACS_peak_26177_lociStitched	chr7	150064291	150067590	1	3300	25376.8977	262	1	REPIN1	LRRC61,C7orf29,REPIN1,ZNF775,LOC728743,ACTR3C,RARRES2	REPIN1	262	1
2_MACS_peak_18257_lociStitched	chr3	23986140	23991959	2	3010	25370.84	263	1	NR1D2	RPL15,NKIRAS1	NR1D2	263	1
2_MACS_peak_17702_lociStitched	chr22	39096032	39103290	2	3572	25339.8554	264	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	264	1
1_MACS_peak_4472_lociStitched	chr11	62647414	62650439	1	3026	25331.0475	265	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	265	1
1_MACS_peak_19586_lociStitched	chr3	150262417	150265657	1	3241	25304.4	266	1	EIF2A,SERP1		SERP1	266	1
3_MACS_peak_25107_lociStitched	chr7	44920680	44926371	3	3515	25268.04	267	1	PURB	H2AFV	PURB	267	1
5_MACS_peak_26316_lociStitched	chr8	12607927	12615654	5	5713	25261.8811	268	1	LONRF1	MIR3926-2,MIR3926-1	LONRF1	268	1
1_MACS_peak_13803_lociStitched	chr19	54959049	54961830	1	2782	25252.8705	269	1	LENG8	TTYH1,LENG9,CDC42EP5	LENG8	269	1
2_MACS_peak_9420_lociStitched	chr15	85290165	85294690	2	3895	25211.9425	270	1	ZNF592	SEC11A	ZNF592	270	1
7_MACS_peak_22316_lociStitched	chr5	130709698	130720587	7	8210	25175.368	271	1	CDC42SE2		CDC42SE2	271	1
4_MACS_peak_13026_lociStitched	chr19	16691859	16701051	4	9006	25172.292	272	1	MED26	CHERP,SLC35E1	SLC35E1	272	1
1_MACS_peak_19056_lociStitched	chr3	105084990	105088960	1	3971	25167.418	273	1	ALCAM		ALCAM	273	1
2_MACS_peak_4529_lociStitched	chr11	64897598	64903441	2	4243	25084.5833	274	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	274	1
1_MACS_peak_13456_lociStitched	chr19	42461976	42464127	1	2152	25057.8594	275	1	RABAC1	ATP1A3	RABAC1	275	1
1_MACS_peak_9606_lociStitched	chr15	100104502	100108112	1	3611	25052.317	276	1	MEF2A		MEF2A	276	1
1_MACS_peak_13819_lociStitched	chr19	55849485	55852521	1	3037	25019.0688	277	1	SUV420H2	TMEM190,RPL28,TMEM150B,COX6B2,FAM71E2,IL11,LOC388564	SUV420H2	277	1
3_MACS_peak_22356_lociStitched	chr5	131791388	131803721	3	10779	24973.0917	278	1	C5orf56	IRF1	IRF1	278	1
3_MACS_peak_13349_lociStitched	chr19	39338645	39348371	3	5519	24967.6146	279	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	279	1
1_MACS_peak_13596_lociStitched	chr19	47287005	47292036	1	5032	24940.6794	280	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	280	1
1_MACS_peak_4428_lociStitched	chr11	61196326	61198305	1	1980	24927.8798	281	1	SDHAF2,CPSF7	TMEM216	CPSF7	281	1
1_MACS_peak_22069_lociStitched	chr5	98263121	98266082	1	2962	24909.1164	282	1	LOC100289230	CHD1	LOC100289230	282	1
3_MACS_peak_21631_lociStitched	chr5	56467380	56476317	3	6054	24853.797	283	1	GPBP1	GPBP1	GPBP1	283	1
4_MACS_peak_4703_lociStitched	chr11	67761663	67777199	4	6359	24755.0624	284	1	ALDH3B1,UNC93B1	ALDH3B1,NDUFS8,TCIRG1	UNC93B1	284	1
1_MACS_peak_13015_lociStitched	chr19	16434214	16439770	1	5557	24753.6468	285	1	KLF2		KLF2	285	1
2_MACS_peak_28748_lociStitched	chrX	24166657	24169504	2	2746	24729.042	286	1	ZFX		ZFX	286	1
1_MACS_peak_23843_lociStitched	chr6	42749274	42752299	1	3026	24687.3275	287	1		KIAA0240,TBCC	TBCC	287	1
2_MACS_peak_3983_lociStitched	chr11	1871796	1878375	2	5742	24687.0396	288	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	288	1
1_MACS_peak_12980_lociStitched	chr19	15441569	15445016	1	3448	24679.1412	289	1		AKAP8	AKAP8	289	1
1_MACS_peak_25748_lociStitched	chr7	112089283	112092204	1	2922	24672.5186	290	1	IFRD1	C7orf53	IFRD1	290	1
3_MACS_peak_23602_lociStitched	chr6	32152690	32164935	3	7959	24645.5115	291	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	291	1
1_MACS_peak_16425_lociStitched	chr20	35200612	35204294	1	3683	24618.2202	292	1	TGIF2,TGIF2-C20ORF24	MYL9,C20orf24	TGIF2	292	1
1_MACS_peak_5199_lociStitched	chr11	116967096	116970243	1	3148	24606.7077	293	1	SIK3	PAFAH1B2	SIK3	293	1
1_MACS_peak_9026_lociStitched	chr15	66083112	66085902	1	2791	24582.69	294	1	DENND4A		DENND4A	294	1
1_MACS_peak_23981_lociStitched	chr6	64281117	64284447	1	3331	24576.066	295	1	PTP4A1		PTP4A1	295	1
2_MACS_peak_11821_lociStitched	chr17	73774245	73782380	2	3981	24570.1405	296	1	UNK,H3F3B	GALK1	UNK	296	1
8_MACS_peak_6562_lociStitched	chr12	108954131	108970063	8	9711	24560.7712	297	1	ISCU,SART3	FICD,TMEM119	ISCU	297	1
2_MACS_peak_19256_lociStitched	chr3	119181328	119188567	2	3680	24546.0012	298	1	POGLUT1,TMEM39A	C3orf1	TMEM39A	298	1
5_MACS_peak_24221_lociStitched	chr6	108878367	108888022	5	7629	24539.148	299	1	FOXO3		FOXO3	299	1
1_MACS_peak_21385_lociStitched	chr5	10759860	10762347	1	2488	24507.3954	300	1	DAP		DAP	300	1
1_MACS_peak_9486_lociStitched	chr15	89941782	89945789	1	4008	24402.2293	301	1		MIR9-3,LOC254559	LOC254559	301	1
1_MACS_peak_19942_lociStitched	chr3	184031969	184034497	1	2529	24387.1104	302	1	EIF4G1	ECE2,PSMD2,EIF4G1,SNORD66,FAM131A,POLR2H,CLCN2	EIF4G1	302	1
3_MACS_peak_22766_lociStitched	chr5	154133441	154141171	3	5038	24378.874	303	1	LARP1		LARP1	303	1
2_MACS_peak_13466_lociStitched	chr19	42720082	42725312	2	4413	24330.483	304	1	ZNF526,DEDD2	GSK3A,ERF	DEDD2	304	1
8_MACS_peak_9619_lociStitched	chr15	101457758	101475347	8	7377	24318.5514	305	1	LRRK1	ALDH1A3	LRRK1	305	1
4_MACS_peak_19753_lociStitched	chr3	170067830	170077454	4	5847	24313.1112	306	1	SKIL		SKIL	306	1
1_MACS_peak_26149_lociStitched	chr7	148394861	148397463	1	2603	24294.6138	307	1	CUL1		CUL1	307	1
5_MACS_peak_4878_lociStitched	chr11	78127261	78139529	5	5027	24289.4132	308	1	GAB2		GAB2	308	1
1_MACS_peak_8847_lociStitched	chr15	55580746	55583182	1	2437	24263.778	309	1	RAB27A	PIGB,RAB27A	RAB27A	309	1
5_MACS_peak_23921_lociStitched	chr6	52355484	52370192	5	8092	24257.9044	310	1	EFHC1,TRAM2		EFHC1	310	1
2_MACS_peak_12382_lociStitched	chr18	60821470	60830534	2	8988	24184.5648	311	1	BCL2		BCL2	311	1
1_MACS_peak_25945_lociStitched	chr7	129588243	129593069	1	4827	24177.7774	312	1	UBE2H		UBE2H	312	1
17_MACS_peak_26018_lociStitched	chr7	137663406	137687825	17	14196	24143.0653	313	1	CREB3L2		CREB3L2	313	1
2_MACS_peak_26195_lociStitched	chr7	150923310	150931094	2	3968	24025.316	314	1	CHPF2,ABCF2	MIR671,ASB10,SMARCD3	CHPF2	314	1
8_MACS_peak_4772_lociStitched	chr11	72532700	72546732	8	10702	24005.9456	315	1	ATG16L2	STARD10	ATG16L2	315	1
1_MACS_peak_15687_lociStitched	chr2	201726647	201729950	1	3304	23992.992	316	1	CLK1	NIF3L1,PPIL3	CLK1	316	1
4_MACS_peak_3140_lociStitched	chr10	43898542	43905648	4	4793	23834.2346	317	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	317	1
1_MACS_peak_18552_lociStitched	chr3	47421163	47423611	1	2449	23832.9936	318	1	PTPN23		PTPN23	318	1
1_MACS_peak_13359_lociStitched	chr19	39831797	39834913	1	3117	23794.3992	319	1	SAMD4B	IL29,MED29,LRFN1,GMFG,PAF1	SAMD4B	319	1
1_MACS_peak_17851_lociStitched	chr22	43251761	43253685	1	1925	23775.6376	320	1	ARFGAP3		ARFGAP3	320	1
3_MACS_peak_8850_lociStitched	chr15	55695059	55701489	3	3125	23730.558	321	1	FLJ27352,CCPG1	MIR628	CCPG1	321	1
2_MACS_peak_20183_lociStitched	chr4	2260530	2264977	2	4035	23693.616	322	1	MXD4	POLN,HAUS3	MXD4	322	1
1_MACS_peak_25312_lociStitched	chr7	73096429	73098789	1	2361	23646.256	323	1	WBSCR22,DNAJC30	VPS37D,MIR4284,STX1A	DNAJC30	323	1
1_MACS_peak_22342_lociStitched	chr5	131628435	131631122	1	2688	23626.791	324	1	SLC22A4	PDLIM4	SLC22A4	324	1
1_MACS_peak_4919_lociStitched	chr11	85374141	85376726	1	2586	23604.669	325	1	CREBZF	TMEM126B,TMEM126A,DLG2,CCDC89,SYTL2	CREBZF	325	1
1_MACS_peak_22471_lociStitched	chr5	137909901	137912101	1	2201	23568.38	326	1	HSPA9	ETF1,SNORD63	HSPA9	326	1
3_MACS_peak_11983_lociStitched	chr17	79477433	79487538	3	9189	23567.8915	327	1	ACTG1	FSCN2,C17orf70	ACTG1	327	1
6_MACS_peak_13109_lociStitched	chr19	18626956	18633878	6	5460	23563.1802	328	1	ELL	C19orf50,UBA52,FKBP8	ELL	328	1
3_MACS_peak_9384_lociStitched	chr15	83474043	83480650	3	4452	23555.2764	329	1	WHAMM,FSD2	SCARNA15	WHAMM	329	1
4_MACS_peak_14899_lociStitched	chr2	97192307	97205343	4	6532	23544.3196	330	1	ARID5A	NEURL3	ARID5A	330	1
2_MACS_peak_12992_lociStitched	chr19	16180561	16191476	2	6811	23503.2695	331	1	TPM4	FLJ25328,RAB8A	TPM4	331	1
11_MACS_peak_4721_lociStitched	chr11	68593405	68611941	11	9984	23498.0872	332	1	CPT1A		CPT1A	332	1
6_MACS_peak_5600_lociStitched	chr12	12867023	12879747	6	10363	23431.246	333	1	CDKN1B,APOLD1	MIR613,GPR19	CDKN1B	333	1
2_MACS_peak_14293_lociStitched	chr2	42328031	42333873	2	4215	23396.6258	334	1			PKDCC	334	1
4_MACS_peak_6777_lociStitched	chr12	122232417	122244247	4	6153	23386.727	335	1	SETD1B,LOC338799	RHOF	LOC338799	335	1
3_MACS_peak_14643_lociStitched	chr2	70311921	70316935	3	4907	23365.7414	336	1	PCBP1,LOC400960	LOC100133985	PCBP1	336	1
11_MACS_peak_24108_lociStitched	chr6	90055195	90068171	11	8339	23346.4192	337	1	UBE2J1	GABRR2	UBE2J1	337	1
2_MACS_peak_26662_lociStitched	chr8	61820893	61829848	2	4852	23327.775	338	1			LOC100130298	338	1
3_MACS_peak_10122_lociStitched	chr16	30661251	30672671	3	6997	23317.356	339	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	339	1
4_MACS_peak_28411_lociStitched	chr9	132646811	132656741	4	6907	23303.724	340	1	FNBP1	USP20,C9orf78	USP20	340	1
8_MACS_peak_23732_lociStitched	chr6	36713375	36727192	8	10322	23266.4463	341	1	CPNE5		CDKN1A	341	1
3_MACS_peak_5621_lociStitched	chr12	14921186	14928365	3	4069	23242.0125	342	1	H2AFJ,HIST4H4	C12orf60,WBP11,C12orf69	HIST4H4	342	1
1_MACS_peak_23515_lociStitched	chr6	30293294	30295901	1	2608	23220.0276	343	1	TRIM39,HCG18	TRIM39-RPP21,RPP21	TRIM39	343	1
1_MACS_peak_10891_lociStitched	chr17	18085623	18090267	1	4645	23215.356	344	1	ALKBH5	LLGL1	ALKBH5	344	1
11_MACS_peak_23079_lociStitched	chr6	316125	339227	11	13767	23203.6488	345	1	DUSP22		DUSP22	345	1
1_MACS_peak_13498_lociStitched	chr19	44098680	44101871	1	3192	23175.2757	346	1	ZNF576,IRGQ	LOC390940,SRRM5,XRCC1,ZNF428,CADM4	IRGQ	346	1
1_MACS_peak_11679_lociStitched	chr17	62500609	62504087	1	3479	23170.7838	347	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	347	1
1_MACS_peak_27913_lociStitched	chr9	91932502	91934811	1	2310	23168.7369	348	1	SECISBP2	CKS2,MIR3153	SECISBP2	348	1
2_MACS_peak_5355_lociStitched	chr11	128623083	128631225	2	4810	23166.4326	349	1	FLI1		FLI1	349	1
6_MACS_peak_28330_lociStitched	chr9	130538569	130549346	6	7601	23155.4622	350	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	350	1
2_MACS_peak_21508_lociStitched	chr5	42991406	42995837	2	4406	23127.1614	351	1		LOC153684,LOC648987,C5orf39	LOC648987	351	1
3_MACS_peak_19431_lociStitched	chr3	133290671	133296605	3	5351	23113.5234	352	1	CDV3		CDV3	352	1
7_MACS_peak_17096_lociStitched	chr21	44772344	44789980	7	8882	23096.1056	353	1			SIK1	353	1
1_MACS_peak_15501_lociStitched	chr2	178127604	178130843	1	3240	23067.8341	354	1	NFE2L2	MIR3128	NFE2L2	354	1
1_MACS_peak_24735_lociStitched	chr7	6522389	6524233	1	1845	23033.7728	355	1	KDELR2	DAGLB	KDELR2	355	1
1_MACS_peak_26490_lociStitched	chr8	29938905	29941487	1	2583	23030.149	356	1	TMEM66	LEPROTL1	TMEM66	356	1
3_MACS_peak_29440_lociStitched	chrX	153273205	153287822	3	6390	23017.3899	357	1	IRAK1,MIR718,MECP2	TMEM187,MIR3202-1,HCFC1,MIR3202-2	IRAK1	357	1
4_MACS_peak_73_lociStitched	chr1	2473269	2489043	4	7588	23014.266	358	1	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	358	1
4_MACS_peak_13284_lociStitched	chr19	36231011	36239889	4	5108	23010.0004	359	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	359	1
5_MACS_peak_11231_lociStitched	chr17	38247631	38265060	5	8166	22960.9646	360	1	THRA,NR1D1	MSL1,CASC3,MED24	NR1D1	360	1
3_MACS_peak_18087_lociStitched	chr3	10360890	10363424	3	2484	22830.5798	361	1	SEC13	C3orf42,GHRLOS,GHRL	SEC13	361	1
2_MACS_peak_24924_lociStitched	chr7	26191260	26198461	2	7091	22819.2489	362	1	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	362	1
1_MACS_peak_17698_lociStitched	chr22	38900099	38903447	1	3349	22798.5408	363	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	363	1
1_MACS_peak_8424_lociStitched	chr15	25682581	25685103	1	2523	22739.8652	364	1	UBE3A	UBE3A	UBE3A	364	1
1_MACS_peak_19309_lociStitched	chr3	122512052	122514939	1	2888	22723.577	365	1	DIRC2,HSPBAP1		DIRC2	365	1
2_MACS_peak_127_lociStitched	chr1	6659517	6664386	2	4508	22718.754	366	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	366	1
1_MACS_peak_13253_lociStitched	chr19	34662108	34664687	1	2580	22649.2938	367	1	LSM14A		LSM14A	367	1
1_MACS_peak_28508_lociStitched	chr9	136241453	136243570	1	2118	22646.8192	368	1	C9orf96,SURF4	RPL7A,SNORD24,SNORD36B,SNORD36A,SNORD36C,SURF2,ADAMTS13,SURF6,MED22,SURF1,REXO4	SURF4	368	1
7_MACS_peak_12476_lociStitched	chr19	1017111	1029088	7	7399	22630.5415	369	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	369	1
3_MACS_peak_7821_lociStitched	chr14	64968242	64975261	3	6659	22629.9579	370	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	370	1
1_MACS_peak_26256_lociStitched	chr8	578333	581735	1	3403	22599.486	371	1			C8orf42	371	1
6_MACS_peak_21396_lociStitched	chr5	14663355	14676907	6	6916	22587.1184	372	1	FAM105B		FAM105B	372	1
1_MACS_peak_16675_lociStitched	chr20	48530938	48534321	1	3384	22582.2016	373	1	SPATA2	RNF114,SPATA2	SPATA2	373	1
2_MACS_peak_15164_lociStitched	chr2	128144419	128148050	2	3590	22528.5395	374	1		PROC,MAP3K2	PROC	374	1
3_MACS_peak_19370_lociStitched	chr3	128898501	128903560	3	3849	22527.2211	375	1	CNBP	ISY1	CNBP	375	1
1_MACS_peak_18605_lociStitched	chr3	49447929	49450933	1	3005	22506.2684	376	1	TCTA,RHOA	AMT,NICN1	RHOA	376	1
1_MACS_peak_5222_lociStitched	chr11	118442294	118444490	1	2197	22423.7952	377	1	ARCN1	TTC36,TMEM25,PHLDB1,IFT46	ARCN1	377	1
3_MACS_peak_10204_lociStitched	chr16	56964351	56973646	3	6171	22411.1745	378	1	HERPUD1	CETP,NLRC5	HERPUD1	378	1
2_MACS_peak_24011_lociStitched	chr6	74228880	74234000	2	5110	22390.784	379	1	EEF1A1		EEF1A1	379	1
