REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM9_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
10_MACS_peak_18755_lociStitched	chr2	135003085	135026613	10	17049	12575.716	177	1	MGAT5		MGAT5	MGAT5	0.2861	177	1
7_MACS_peak_12935_lociStitched	chr16	68279192	68299909	7	17034	15699.3426	178	1	PLA2G15,SLC7A6	PRMT7,ESRP2,SLC7A6OS	SLC7A6	SLC7A6	0.3298	178	1
7_MACS_peak_34988_lociStitched	chr9	112902878	112924501	7	17024	16984.8665	179	1	PALM2-AKAP2,AKAP2	C9orf152	AKAP2	AKAP2	0.4592	179	1
9_MACS_peak_26351_lociStitched	chr4	185363725	185386692	9	16994	13366.794	180	1	IRF2		IRF2	IRF2	0.5227	180	1
11_MACS_peak_31194_lociStitched	chr7	49800474	49820170	11	16993	18803.7712	181	1	VWC2		VWC2	VWC2	0.2988	181	1
4_MACS_peak_7235_lociStitched	chr12	26302670	26321118	4	16986	17213.8288	182	1		SSPN,BHLHE41	BHLHE41	BHLHE41	1.6	182	1
3_MACS_peak_15139_lociStitched	chr18	30335999	30353432	3	16979	12828.9447	183	1	KLHL14		KLHL14	KLHL14	0.2961	183	1
5_MACS_peak_33705_lociStitched	chr8	124037042	124058110	5	16963	18550.374	184	1	DERL1	WDR67	DERL1	DERL1	0.5611	184	1
9_MACS_peak_14317_lociStitched	chr17	55610760	55636121	9	16956	14544.5335	185	1	MSI2		MSI2	MSI2	0.3337	185	1
9_MACS_peak_16651_lociStitched	chr19	44267851	44289724	9	16948	16260.3882	186	1	KCNN4	IRGC,ZNF283,C19orf61,LYPD5	KCNN4	KCNN4	0.6805	186	1
4_MACS_peak_28706_lociStitched	chr6	25401565	25419926	4	16898	16820.5121	187	1	LRRC16A		LRRC16A	LRRC16A	0.3146	187	1
7_MACS_peak_26770_lociStitched	chr5	55976618	55997556	7	16857	13488.2596	188	1			MAP3K1	MAP3K1	0.3691	188	1
4_MACS_peak_21267_lociStitched	chr21	34601385	34620268	4	16826	18097.4672	189	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.628	189	1
3_MACS_peak_11025_lociStitched	chr15	40383159	40402097	3	16810	21740.824	190	1	BMF		BMF	BMF	0.8206	190	1
4_MACS_peak_31234_lociStitched	chr7	50339755	50358783	4	16797	20818.5348	191	1	IKZF1		IKZF1	IKZF1	0.349	191	1
4_MACS_peak_19495_lociStitched	chr2	197022629	197042581	4	16786	13934.4768	192	1	STK17B		STK17B	STK17B	0.3724	192	1
4_MACS_peak_32645_lociStitched	chr8	19550824	19572140	4	16668	15023.5168	193	1		CSGALNACT1	CSGALNACT1	CSGALNACT1	0.3833	193	1
6_MACS_peak_4742_lociStitched	chr10	112167278	112185418	6	16644	14983.64	194	1			DUSP5	DUSP5	0.6648	194	1
6_MACS_peak_28252_lociStitched	chr5	180227889	180249434	6	16619	16925.752	195	1	MGAT1	LOC729678,ZFP62	MGAT1	MGAT1	0.4107	195	1
2_MACS_peak_27123_lociStitched	chr5	88728782	88746266	2	16608	18136.1532	196	1			MEF2C	MEF2C	0.422	196	1
4_MACS_peak_23523_lociStitched	chr3	98481120	98498162	4	16584	12321.366	197	1	ST3GAL6		ST3GAL6	ST3GAL6	0.4123	197	1
5_MACS_peak_11862_lociStitched	chr15	85943360	85962315	5	16340	13414.4535	198	1	AKAP13		AKAP13	AKAP13	0.3161	198	1
3_MACS_peak_12295_lociStitched	chr16	11821160	11837710	3	16335	12826.25	199	1	TXNDC11		TXNDC11	TXNDC11	0.5226	199	1
3_MACS_peak_20985_lociStitched	chr20	52195519	52212236	3	16300	15772.4895	200	1	ZNF217		ZNF217	ZNF217	0.3292	200	1
4_MACS_peak_18806_lociStitched	chr2	136882333	136899533	4	16264	17815.76	201	1		CXCR4	CXCR4	CXCR4	0.6636	201	1
6_MACS_peak_27497_lociStitched	chr5	123980956	123999421	6	16149	12729.771	202	1	ZNF608		ZNF608	ZNF608	0.4081	202	1
7_MACS_peak_4505_lociStitched	chr10	98017346	98037265	7	16099	11949.4081	203	1	BLNK	DNTT	BLNK	BLNK	0.2854	203	1
2_MACS_peak_34540_lociStitched	chr9	66694437	66711922	2	16065	16140.4035	204	1			LOC442421	LOC442421	NONE	204	1
9_MACS_peak_15673_lociStitched	chr19	2040433	2064091	9	16062	22891.4808	205	1	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	MOBKL2A	1.0615	205	1
6_MACS_peak_18019_lociStitched	chr2	64437704	64456557	6	16025	18900.1325	206	1		LOC150992	LOC150992	LOC150992	0.2956	206	1
9_MACS_peak_22748_lociStitched	chr3	31949341	31970583	9	16020	11629.995	207	1	OSBPL10		ZNF860	ZNF860	0.3129	207	1
4_MACS_peak_28130_lociStitched	chr5	173208447	173226306	4	16017	13340.673	208	1			CPEB4	CPEB4	0.3853	208	1
8_MACS_peak_20507_lociStitched	chr20	32987903	33009040	8	16013	11397.0704	209	1	ITCH	MIR644	ITCH	ITCH	0.2677	209	1
4_MACS_peak_25248_lociStitched	chr4	48191800	48208457	4	15988	13973.5573	210	1	TEC		TXK	TXK	NONE	210	1
10_MACS_peak_11476_lociStitched	chr15	67366435	67386830	10	15969	11417.121	211	1	SMAD3	SMAD3	SMAD3	SMAD3	0.3048	211	1
4_MACS_peak_22277_lociStitched	chr22	46438455	46455636	4	15935	16361.4663	212	1	LOC150381,LOC100271722,C22orf26	LOC730668,LOC400931,MIR3619	LOC150381	LOC150381	0.8071	212	1
4_MACS_peak_30289_lociStitched	chr6	152126493	152146826	4	15926	15141.9851	213	1	ESR1		ESR1	ESR1	0.2316	213	1
9_MACS_peak_25859_lociStitched	chr4	121772493	121792195	9	15907	13482.0786	214	1	PRDM5		PRDM5	PRDM5	0.4476	214	1
2_MACS_peak_22022_lociStitched	chr22	37760218	37777965	2	15872	24171.414	215	1	ELFN2		ELFN2	ELFN2	0.4211	215	1
6_MACS_peak_1648_lociStitched	chr1	111170787	111188668	6	15870	18748.2285	216	1		KCNA2,KCNA3	KCNA2	KCNA3	0.7651	216	1
8_MACS_peak_34004_lociStitched	chr8	144594501	144613679	8	15846	14433.3628	217	1	ZC3H3	GSDMD,C8orf73,NAPRT1	ZC3H3	ZC3H3	0.2325	217	1
3_MACS_peak_18081_lociStitched	chr2	65150031	65167655	3	15781	13200.376	218	1	LOC400958	SLC1A4	LOC400958	LOC400958	0.4913	218	1
7_MACS_peak_7070_lociStitched	chr12	11899873	11920575	7	15771	13706.7942	219	1	ETV6		ETV6	ETV6	0.2927	219	1
9_MACS_peak_19172_lociStitched	chr2	173446180	173466844	9	15738	12675.2976	220	1	PDK1		PDK1	PDK1	0.5306	220	1
3_MACS_peak_9346_lociStitched	chr13	48971516	48987743	3	15712	12223.7991	221	1	RB1,LPAR6		LPAR6	LPAR6	0.5162	221	1
6_MACS_peak_1881_lociStitched	chr1	145208315	145227400	6	15655	14008.39	222	1	NOTCH2NL		NOTCH2NL	NOTCH2NL	0.5206	222	1
6_MACS_peak_22508_lociStitched	chr3	13365284	13383157	6	15623	12788.1315	223	1	NUP210		NUP210	NUP210	0.2927	223	1
9_MACS_peak_35315_lociStitched	chr9	134135302	134154497	9	15616	13302.135	224	1	FAM78A	PPAPDC3	FAM78A	FAM78A	0.6248	224	1
3_MACS_peak_1333_lociStitched	chr1	87515175	87531649	3	15594	12895.8472	225	1	HS2ST1		LOC339524	LOC339524	NONE	225	1
3_MACS_peak_30774_lociStitched	chr7	18533278	18550403	3	15585	17174.6625	226	1	HDAC9		HDAC9	HDAC9	0.1638	226	1
8_MACS_peak_11362_lociStitched	chr15	63760586	63780545	8	15582	13406.4603	227	1		USP3	USP3	USP3	0.3809	227	1
10_MACS_peak_6055_lociStitched	chr11	72793528	72818106	10	15565	11681.9234	228	1	FCHSD2		FCHSD2	FCHSD2	0.4553	228	1
6_MACS_peak_19923_lociStitched	chr2	227766291	227783468	6	15558	12518.5976	229	1	RHBDD1		RHBDD1	RHBDD1	0.3194	229	1
6_MACS_peak_27653_lociStitched	chr5	133967763	133986356	6	15525	15861.6883	230	1	SEC24A,SAR1B		SEC24A	SEC24A	0.2111	230	1
5_MACS_peak_29314_lociStitched	chr6	56669284	56686530	5	15421	11033.9908	231	1			BEND6	BEND6	NONE	231	1
2_MACS_peak_26175_lociStitched	chr4	153469386	153484811	2	15375	14888.21	232	1		DKFZP434I0714,FBXW7	DKFZP434I0714	DKFZP434I0714	0.8416	232	1
8_MACS_peak_3886_lociStitched	chr10	45948268	45966389	8	15342	11088.2399	233	1	MARCH8		MARCH8	MARCH8	0.2258	233	1
2_MACS_peak_2828_lociStitched	chr1	204671174	204686564	2	15317	17255.268	234	1		LRRN2	LRRN2	LRRN2	0.1399	234	1
6_MACS_peak_3150_lociStitched	chr1	226911239	226929037	6	15306	10986.7054	235	1	ITPKB		ITPKB	ITPKB	0.4233	235	1
7_MACS_peak_10279_lociStitched	chr14	70359871	70379705	7	15277	12053.1218	236	1	SMOC1		SMOC1	SMOC1	0.2924	236	1
6_MACS_peak_2239_lociStitched	chr1	157736605	157754542	6	15243	10724.5323	237	1	FCRL2	FCRL1	FCRL2	FCRL2	0.3563	237	1
4_MACS_peak_14467_lociStitched	chr17	62192169	62209924	4	15236	14695.8135	238	1	ERN1	SNORD104,SNORA76	ERN1	ERN1	0.5257	238	1
3_MACS_peak_27469_lociStitched	chr5	122847183	122864490	3	15234	13482.153	239	1	CSNK1G3		CSNK1G3	CSNK1G3	0.3125	239	1
3_MACS_peak_17189_lociStitched	chr2	16830505	16847882	3	15146	12266.4243	240	1	FAM49A		FAM49A	FAM49A	0.237	240	1
7_MACS_peak_4754_lociStitched	chr10	112251614	112273520	7	15087	15579.5472	241	1	DUSP5		DUSP5	DUSP5	0.6648	241	1
4_MACS_peak_19534_lociStitched	chr2	198069764	198087144	4	15074	14581.82	242	1	ANKRD44		ANKRD44	ANKRD44	0.3844	242	1
5_MACS_peak_6047_lociStitched	chr11	72754345	72772443	5	15074	13378.0416	243	1	FCHSD2		FCHSD2	FCHSD2	0.4553	243	1
8_MACS_peak_8807_lociStitched	chr12	123344928	123364181	8	15007	10787.4559	244	1	HIP1R,VPS37B		VPS37B	VPS37B	0.7796	244	1
10_MACS_peak_31142_lociStitched	chr7	47606627	47623466	10	14976	10408.1859	245	1		TNS3	TNS3	TNS3	0.2235	245	1
3_MACS_peak_4034_lociStitched	chr10	63800569	63816594	3	14916	18127.48	246	1	ARID5B		ARID5B	ARID5B	0.3888	246	1
8_MACS_peak_6899_lociStitched	chr12	1653430	1674024	8	14872	13425.2286	247	1		LOC100292680,FBXL14	FBXL14	FBXL14	0.4673	247	1
1_MACS_peak_7110_lociStitched	chr12	12865457	12880301	1	14845	32561.7984	248	1	CDKN1B,APOLD1	MIR613,GPR19	CDKN1B	CDKN1B	2.1736	248	1
6_MACS_peak_11513_lociStitched	chr15	68222374	68240836	6	14841	11021.814	249	1			SKOR1	SKOR1	NONE	249	1
2_MACS_peak_3259_lociStitched	chr1	234734364	234749667	2	14836	21973.5777	250	1	IRF2BP2	NCRNA00184	IRF2BP2	IRF2BP2	1.4291	250	1
4_MACS_peak_31296_lociStitched	chr7	55590600	55607583	4	14827	18946.2348	251	1	VOPP1		VOPP1	VOPP1	0.5767	251	1
5_MACS_peak_20590_lociStitched	chr20	34726675	34745383	5	14823	16676.3112	252	1	EPB41L1		EPB41L1	EPB41L1	0.3182	252	1
6_MACS_peak_21051_lociStitched	chr20	56251595	56268994	6	14792	11123.1807	253	1	PMEPA1		PMEPA1	PMEPA1	0.3818	253	1
3_MACS_peak_784_lociStitched	chr1	40846281	40863337	3	14711	20586.592	254	1	SMAP2		SMAP2	SMAP2	0.521	254	1
6_MACS_peak_31290_lociStitched	chr7	55568969	55586138	6	14647	10522.8801	255	1	VOPP1		VOPP1	VOPP1	0.5767	255	1
7_MACS_peak_3408_lociStitched	chr10	5930652	5947467	7	14624	11504.823	256	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.3165	256	1
3_MACS_peak_27614_lociStitched	chr5	131821080	131836993	3	14580	16296.5033	257	1	IRF1	IL5	IRF1	IRF1	0.7968	257	1
8_MACS_peak_29722_lociStitched	chr6	109391942	109410264	8	14553	10287.803	258	1	SESN1	CEP57L1	SESN1	SESN1	0.367	258	1
6_MACS_peak_22572_lociStitched	chr3	15834216	15852672	6	14549	22302.2304	259	1	ANKRD28	ANKRD28	ANKRD28	ANKRD28	0.2602	259	1
6_MACS_peak_20861_lociStitched	chr20	46381861	46400232	6	14539	11239.3778	260	1	SULF2		SULF2	SULF2	0.2979	260	1
7_MACS_peak_13140_lociStitched	chr16	81812118	81833108	7	14500	11645.252	261	1	PLCG2		PLCG2	PLCG2	0.3568	261	1
5_MACS_peak_17591_lociStitched	chr2	43439651	43456536	5	14427	19438.012	262	1	LOC100129726,ZFP36L2		ZFP36L2	ZFP36L2	1.2521	262	1
3_MACS_peak_5148_lociStitched	chr11	10323891	10341287	3	14417	15675.5356	263	1	ADM	SBF2	ADM	ADM	0.8611	263	1
3_MACS_peak_16530_lociStitched	chr19	39888436	39903909	3	14403	23746.4131	264	1	MED29,ZFP36,PLEKHG2	SUPT5H,PAF1,RPS16	ZFP36	ZFP36	1.7141	264	1
3_MACS_peak_23583_lociStitched	chr3	104232009	104246686	3	14391	16380.9997	265	1			MIR548A3	MIR548A3	NONE	265	1
4_MACS_peak_17664_lociStitched	chr2	46761075	46778656	4	14391	18713.2164	266	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	0.8446	266	1
8_MACS_peak_27184_lociStitched	chr5	95257881	95276837	8	14366	10713.9312	267	1	ELL2		ELL2	ELL2	0.3928	267	1
4_MACS_peak_18710_lociStitched	chr2	127412953	127428347	4	14362	12601.5284	268	1	GYPC		GYPC	GYPC	0.3433	268	1
6_MACS_peak_31711_lociStitched	chr7	101920911	101940176	6	14350	12115.7585	269	1	CUX1,SH2B2,MIR4285		SH2B2	SH2B2	0.5519	269	1
6_MACS_peak_2170_lociStitched	chr1	155937268	155954488	6	14280	15713.25	270	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	ARHGEF2	0.5257	270	1
1_MACS_peak_28525_lociStitched	chr6	13295315	13309580	1	14266	15507.4815	271	1	TBC1D7		TBC1D7	TBC1D7	0.5098	271	1
5_MACS_peak_18765_lociStitched	chr2	135030903	135046803	5	14247	11091.84	272	1	MGAT5		MGAT5	MGAT5	0.2861	272	1
8_MACS_peak_974_lociStitched	chr1	51965019	51985086	8	14229	14022.8196	273	1	EPS15		EPS15	EPS15	0.214	273	1
9_MACS_peak_28140_lociStitched	chr5	173307432	173323403	9	14209	9526.7015	274	1	CPEB4		CPEB4	CPEB4	0.3853	274	1
2_MACS_peak_24162_lociStitched	chr3	151909600	151923904	2	14196	16412.4096	275	1			MBNL1	MBNL1	0.3544	275	1
9_MACS_peak_25841_lociStitched	chr4	121683358	121703358	9	14172	10412	276	1	PRDM5		PRDM5	PRDM5	0.4476	276	1
1_MACS_peak_4151_lociStitched	chr10	73522995	73537126	1	14132	13828.5966	277	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	C10orf54	0.7662	277	1
7_MACS_peak_16473_lociStitched	chr19	38464194	38481816	7	14091	12111.6006	278	1	SIPA1L3		SIPA1L3	SIPA1L3	0.2598	278	1
4_MACS_peak_7149_lociStitched	chr12	15100318	15116391	4	14028	12104.5763	279	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	ARHGDIB	0.4812	279	1
4_MACS_peak_6595_lociStitched	chr11	111278562	111293859	4	14022	19459.3137	280	1		POU2AF1	POU2AF1	POU2AF1	1.1537	280	1
6_MACS_peak_31482_lociStitched	chr7	78113094	78128201	6	14018	9984.2163	281	1	MAGI2		RPL13AP17	RPL13AP17	NONE	281	1
4_MACS_peak_30384_lociStitched	chr6	157161186	157178979	4	14016	14118.7455	282	1	ARID1B		ARID1B	ARID1B	0.2862	282	1
8_MACS_peak_17768_lociStitched	chr2	54793450	54811154	8	14014	11895.3176	283	1	SPTBN1	RPL23AP32	SPTBN1	SPTBN1	0.4095	283	1
4_MACS_peak_30521_lociStitched	chr6	159224702	159241059	4	13967	17344.9628	284	1	EZR	MIR3918,OSTCL	EZR	EZR	0.469	284	1
6_MACS_peak_21188_lociStitched	chr21	19152410	19169872	6	13944	13215.2416	285	1	C21orf91		C21orf91	C21orf91	0.4982	285	1
3_MACS_peak_19063_lociStitched	chr2	165603851	165620166	3	13939	15458.4625	286	1	COBLL1		SNORA70F	SNORA70F	NONE	286	1
5_MACS_peak_6237_lociStitched	chr11	82730301	82749552	5	13932	11388.8916	287	1	RAB30	SNORA70E	SNORA70E	SNORA70E	0.5207	287	1
4_MACS_peak_4774_lociStitched	chr10	112617203	112634245	4	13926	14344.2514	288	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	LOC282997	0.9276	288	1
4_MACS_peak_11648_lociStitched	chr15	75330029	75344501	4	13893	15241.9104	289	1	PPCDC	SCAMP5	PPCDC	PPCDC	0.693	289	1
2_MACS_peak_17587_lociStitched	chr2	43394429	43408321	2	13891	23389.9604	290	1		LOC100129726,ZFP36L2	ZFP36L2	ZFP36L2	1.2521	290	1
5_MACS_peak_6098_lociStitched	chr11	73681121	73698541	5	13853	19658.47	291	1	DNAJB13,UCP2	UCP3	UCP2	UCP2	1.094	291	1
5_MACS_peak_29045_lociStitched	chr6	36712166	36726973	5	13828	9439.4625	292	1	CPNE5		CDKN1A	CDKN1A	0.5276	292	1
9_MACS_peak_11528_lociStitched	chr15	68390005	68408759	9	13819	10740.4158	293	1	PIAS1		PIAS1	PIAS1	0.3173	293	1
4_MACS_peak_3671_lociStitched	chr10	22621409	22635525	4	13796	17229.9896	294	1	SPAG6	COMMD3,BMI1	SPAG6	COMMD3	1.8749	294	1
7_MACS_peak_14339_lociStitched	chr17	55729080	55745517	7	13787	11025.9396	295	1	MSI2		MRPS23	MRPS23	NONE	295	1
6_MACS_peak_23322_lociStitched	chr3	61614636	61629081	6	13776	8710.335	296	1	PTPRG		PTPRG	PTPRG	0.2251	296	1
5_MACS_peak_7402_lociStitched	chr12	32285277	32300162	5	13765	11747.242	297	1	BICD1		BICD1	BICD1	0.2797	297	1
5_MACS_peak_3135_lociStitched	chr1	226838683	226853614	5	13764	12070.2204	298	1	ITPKB		ITPKB	ITPKB	0.4233	298	1
5_MACS_peak_6523_lociStitched	chr11	108031103	108048631	5	13761	11259.9872	299	1	NPAT	ACAT1,ATM	ACAT1	ACAT1	0.2962	299	1
7_MACS_peak_3521_lociStitched	chr10	11714720	11730941	7	13735	11244.3972	300	1			ECHDC3	ECHDC3	NONE	300	1
4_MACS_peak_24004_lociStitched	chr3	133182215	133199639	4	13732	13149.8928	301	1	BFSP2		BFSP2	BFSP2	0.2654	301	1
14_MACS_peak_24389_lociStitched	chr3	171888576	171907915	14	13723	9499.3168	302	1	FNDC3B		FNDC3B	FNDC3B	0.3658	302	1
3_MACS_peak_34570_lociStitched	chr9	69877402	69892038	3	13722	12174.2248	303	1			FOXD4L5	FOXD4L5	NONE	303	1
2_MACS_peak_6017_lociStitched	chr11	72531838	72547790	2	13722	14182.9232	304	1	ATG16L2,FCHSD2	STARD10	ATG16L2	ATG16L2	1.1795	304	1
4_MACS_peak_19284_lociStitched	chr2	182165274	182180363	4	13695	19553.8351	305	1			ITGA4	ITGA4	0.2624	305	1
5_MACS_peak_1005_lociStitched	chr1	52413226	52430788	5	13690	12974.8056	306	1	RAB3B		RAB3B	RAB3B	0.2856	306	1
8_MACS_peak_14634_lociStitched	chr17	73330521	73348809	8	13687	10098.6336	307	1	GRB2	SLC25A19	SLC25A19	SLC25A19	0.3159	307	1
5_MACS_peak_34365_lociStitched	chr9	33129242	33146729	5	13651	9857.4219	308	1	B4GALT1		B4GALT1	B4GALT1	0.5361	308	1
1_MACS_peak_23158_lociStitched	chr3	50636560	50650157	1	13598	15269.431	309	1	CISH	HEMK1,MAPKAPK3,C3orf18	CISH	CISH	0.9084	309	1
3_MACS_peak_13833_lociStitched	chr17	29634942	29649176	3	13598	15996.1692	310	1	NF1,EVI2B,EVI2A	OMG	EVI2B	EVI2B	0.6744	310	1
6_MACS_peak_6747_lociStitched	chr11	120569228	120587157	6	13562	12198.8916	311	1	GRIK4		GRIK4	GRIK4	0.1643	311	1
4_MACS_peak_26171_lociStitched	chr4	153442958	153460005	4	13560	14051.8421	312	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	MIR3140	0.3964	312	1
3_MACS_peak_6226_lociStitched	chr11	82677486	82691452	3	13504	10664.4376	313	1			SNORA70E	SNORA70E	0.5207	313	1
4_MACS_peak_27346_lociStitched	chr5	109024342	109038800	4	13503	13655.581	314	1	MAN2A1		MAN2A1	MAN2A1	0.2427	314	1
10_MACS_peak_16315_lociStitched	chr19	19265408	19281862	10	13487	9159.9418	315	1	MEF2B,LOC729991-MEF2B	RFXANK,NCAN,TMEM161A,NR2C2AP	MEF2B	MEF2B	0.3611	315	1
2_MACS_peak_27841_lociStitched	chr5	148204660	148218514	2	13474	10875.39	316	1	ADRB2		ADRB2	ADRB2	0.6107	316	1
4_MACS_peak_29240_lociStitched	chr6	52354187	52369303	4	13451	16633.6464	317	1	EFHC1,TRAM2		EFHC1	EFHC1	0.2815	317	1
5_MACS_peak_21040_lociStitched	chr20	56043962	56058489	5	13437	13800.65	318	1		CTCFL	CTCFL	CTCFL	0.0749	318	1
6_MACS_peak_22180_lociStitched	chr22	42140783	42155009	6	13411	11079.2088	319	1	MEI1	CCDC134	CCDC134	CCDC134	0.2503	319	1
4_MACS_peak_6766_lociStitched	chr11	122928344	122944113	4	13268	18918.0693	320	1	HSPA8,ASAM	LOC341056	HSPA8	HSPA8	1.0571	320	1
7_MACS_peak_22097_lociStitched	chr22	39853406	39870824	7	13260	10482.1524	321	1	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	ATF4	0.536	321	1
1_MACS_peak_8447_lociStitched	chr12	108953368	108966602	1	13235	12870.065	322	1	ISCU,SART3	FICD,TMEM119	ISCU	ISCU	0.803	322	1
6_MACS_peak_19785_lociStitched	chr2	212789398	212806905	6	13218	13872.5468	323	1	ERBB4		MIR548F2	MIR548F2	NONE	323	1
5_MACS_peak_20617_lociStitched	chr20	35469736	35485198	5	13213	15001.2324	324	1	C20orf117	C20orf118	C20orf117	C20orf117	0.3696	324	1
4_MACS_peak_19432_lociStitched	chr2	191319941	191336176	4	13206	12197.3555	325	1	MFSD6		MFSD6	MFSD6	0.3695	325	1
7_MACS_peak_28274_lociStitched	chr6	215157	230502	7	13191	10265.805	326	1			DUSP22	DUSP22	1.148	326	1
3_MACS_peak_1888_lociStitched	chr1	145252258	145269704	3	13190	11280.5836	327	1	NOTCH2NL	NBPF10	NBPF10	NBPF10	0.1934	327	1
7_MACS_peak_5762_lociStitched	chr11	65144017	65158019	7	13189	13733.1616	328	1	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	SLC25A45	NEAT1	2.8946	328	1
5_MACS_peak_3120_lociStitched	chr1	226536191	226552458	5	13173	10630.4845	329	1	PARP1	LIN9	LIN9	LIN9	0.238	329	1
10_MACS_peak_26940_lociStitched	chr5	71586087	71604342	10	13161	10069.458	330	1	MRPS27	PTCD2	MRPS27	MRPS27	0.2129	330	1
4_MACS_peak_27074_lociStitched	chr5	88024749	88038798	4	13151	9662.9022	331	1	MEF2C	LOC645323	LOC645323	LOC645323	0.059	331	1
9_MACS_peak_24990_lociStitched	chr4	15794497	15812476	9	13114	9859.6836	332	1	CD38		CD38	CD38	0.3415	332	1
3_MACS_peak_14703_lociStitched	chr17	74484445	74498524	3	13092	10680.3294	333	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.4756	333	1
7_MACS_peak_35128_lociStitched	chr9	125984436	126002604	7	13081	11500.344	334	1	STRBP		STRBP	STRBP	0.3842	334	1
9_MACS_peak_32219_lociStitched	chr7	137634875	137652936	9	13066	8492.2822	335	1	CREB3L2		CREB3L2	CREB3L2	0.4226	335	1
3_MACS_peak_15487_lociStitched	chr18	60818865	60832084	3	13054	21422.7114	336	1	BCL2		BCL2	BCL2	0.5005	336	1
6_MACS_peak_28673_lociStitched	chr6	25292220	25306966	6	13050	8825.481	337	1	LRRC16A		LRRC16A	LRRC16A	0.3146	337	1
3_MACS_peak_11257_lociStitched	chr15	52964798	52978523	3	13044	18840.3075	338	1	KIAA1370		KIAA1370	KIAA1370	0.4142	338	1
6_MACS_peak_34482_lociStitched	chr9	37185042	37200940	6	13042	10034.8176	339	1	ZCCHC7		ZCCHC7	ZCCHC7	0.414	339	1
2_MACS_peak_29761_lociStitched	chr6	113946235	113959262	2	13014	21803.2899	340	1			MARCKS	MARCKS	NONE	340	1
6_MACS_peak_23023_lociStitched	chr3	46389510	46404263	6	13009	8929.9909	341	1	CCR2	CCR5,CCRL2	CCR2	CCR2	0.5625	341	1
5_MACS_peak_9358_lociStitched	chr13	49073279	49087770	5	13007	11124.7407	342	1	RCBTB2		RCBTB2	RCBTB2	0.6579	342	1
2_MACS_peak_24160_lociStitched	chr3	151865554	151880067	2	13000	17511.3858	343	1			MBNL1	MBNL1	0.3544	343	1
3_MACS_peak_19795_lociStitched	chr2	213398823	213413141	3	12991	11494.4904	344	1	ERBB4		ERBB4	ERBB4	0.1609	344	1
5_MACS_peak_33328_lociStitched	chr8	86099318	86115489	5	12970	13813.2682	345	1	E2F5	CA13,C8orf59	E2F5	E2F5	0.5239	345	1
7_MACS_peak_12042_lociStitched	chr15	101458842	101476971	7	12965	10311.7752	346	1	LRRK1	ALDH1A3	LRRK1	LRRK1	0.2507	346	1
8_MACS_peak_14710_lociStitched	chr17	74773331	74790256	8	12887	9427.225	347	1	MFSD11	MIR636,SRSF2	MFSD11	MIR636	0.7321	347	1
5_MACS_peak_6633_lociStitched	chr11	114030155	114045821	5	12869	9473.2302	348	1	ZBTB16		ZBTB16	ZBTB16	0.1435	348	1
1_MACS_peak_8147_lociStitched	chr12	92854975	92867838	1	12864	10537.3696	349	1		CLLU1,CLLU1OS	CLLU1OS	CLLU1	0.3984	349	1
9_MACS_peak_4155_lociStitched	chr10	73592717	73611687	9	12827	11437.013	350	1	PSAP	CDH23	PSAP	PSAP	0.4026	350	1
2_MACS_peak_13976_lociStitched	chr17	38015870	38029725	2	12826	18079.3895	351	1	ZPBP2,IKZF3	GSDMB	ZPBP2	ZPBP2	0.6766	351	1
5_MACS_peak_3094_lociStitched	chr1	226308877	226324040	5	12825	12749.0504	352	1			ACBD3	ACBD3	0.349	352	1
2_MACS_peak_20054_lociStitched	chr2	238599950	238612952	2	12791	10044.045	353	1	LRRFIP1		LRRFIP1	LRRFIP1	0.1687	353	1
5_MACS_peak_9423_lociStitched	chr13	50644156	50659217	5	12776	17193.6376	354	1	DLEU1,DLEU2	MIR16-1,MIR15A	DLEU1	DLEU1	0.6031	354	1
4_MACS_peak_31127_lociStitched	chr7	47531596	47546432	4	12743	10704.174	355	1	TNS3		TNS3	TNS3	0.2235	355	1
2_MACS_peak_3625_lociStitched	chr10	15824622	15837446	2	12734	12974.0408	356	1	FAM188A		ITGA8	ITGA8	0.215	356	1
3_MACS_peak_27984_lociStitched	chr5	156964682	156977657	3	12733	10543.485	357	1	ADAM19		ADAM19	ADAM19	0.4522	357	1
7_MACS_peak_17096_lociStitched	chr2	9681544	9697027	7	12680	12285.7605	358	1	ADAM17		ADAM17	ADAM17	0.2759	358	1
