REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM9_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
6_MACS_peak_488_lociStitched	chr1	26436779	26456182	6	17309	15704.7882	204	1	PDIK1L	GRRP1,ZNF593,CNKSR1,TRIM63	PDIK1L	204	1
6_MACS_peak_26600_lociStitched	chr5	32570343	32588488	6	17232	15748.0455	205	1	SUB1		SUB1	205	1
2_MACS_peak_31796_lociStitched	chr7	104649207	104659140	2	9827	22010.5347	206	1	MLL5,LOC100216545		LOC100216545	206	1
4_MACS_peak_17664_lociStitched	chr2	46761075	46778656	4	14391	18713.2164	207	1	RHOQ	ATP6V1E2	RHOQ	207	1
3_MACS_peak_4034_lociStitched	chr10	63800569	63816594	3	14916	18127.48	208	1	ARID5B		ARID5B	208	1
7_MACS_peak_12935_lociStitched	chr16	68279192	68299909	7	17034	15699.3426	209	1	PLA2G15,SLC7A6	PRMT7,ESRP2,SLC7A6OS	SLC7A6	209	1
1_MACS_peak_8907_lociStitched	chr12	125397166	125406893	1	9728	21772.9168	210	1	UBC	SCARB1	UBC	210	1
3_MACS_peak_30774_lociStitched	chr7	18533278	18550403	3	15585	17174.6625	211	1	HDAC9		HDAC9	211	1
8_MACS_peak_34493_lociStitched	chr9	37281505	37305411	8	17851	14250.3666	212	1	ZCCHC7		GRHPR	212	1
2_MACS_peak_2828_lociStitched	chr1	204671174	204686564	2	15317	17255.268	213	1		LRRN2	LRRN2	213	1
4_MACS_peak_22277_lociStitched	chr22	46438455	46455636	4	15935	16361.4663	214	1	LOC150381,LOC100271722,C22orf26	LOC730668,LOC400931,MIR3619	LOC150381	214	1
9_MACS_peak_20352_lociStitched	chr20	25261122	25283346	9	17801	13852.2192	215	1	PYGB,ABHD12		PYGB	215	1
2_MACS_peak_34540_lociStitched	chr9	66694437	66711922	2	16065	16140.4035	216	1			LOC442421	216	1
4_MACS_peak_6766_lociStitched	chr11	122928344	122944113	4	13268	18918.0693	217	1	HSPA8,ASAM	LOC341056	HSPA8	217	1
3_MACS_peak_20985_lociStitched	chr20	52195519	52212236	3	16300	15772.4895	218	1	ZNF217		ZNF217	218	1
11_MACS_peak_22939_lociStitched	chr3	45591289	45614686	11	17820	13544.5233	219	1		LIMD1	LIMD1	219	1
4_MACS_peak_32645_lociStitched	chr8	19550824	19572140	4	16668	15023.5168	220	1		CSGALNACT1	CSGALNACT1	220	1
3_MACS_peak_11257_lociStitched	chr15	52964798	52978523	3	13044	18840.3075	221	1	KIAA1370		KIAA1370	221	1
6_MACS_peak_4742_lociStitched	chr10	112167278	112185418	6	16644	14983.64	222	1			DUSP5	222	1
9_MACS_peak_14317_lociStitched	chr17	55610760	55636121	9	16956	14544.5335	223	1	MSI2		MSI2	223	1
5_MACS_peak_20590_lociStitched	chr20	34726675	34745383	5	14823	16676.3112	224	1	EPB41L1		EPB41L1	224	1
6_MACS_peak_23857_lociStitched	chr3	121707581	121725360	6	17250	13565.377	225	1	ILDR1	CD86	ILDR1	225	1
6_MACS_peak_27653_lociStitched	chr5	133967763	133986356	6	15525	15861.6883	226	1	SEC24A,SAR1B		SEC24A	226	1
4_MACS_peak_30521_lociStitched	chr6	159224702	159241059	4	13967	17344.9628	227	1	EZR	MIR3918,OSTCL	EZR	227	1
4_MACS_peak_30289_lociStitched	chr6	152126493	152146826	4	15926	15141.9851	228	1	ESR1		ESR1	228	1
4_MACS_peak_19495_lociStitched	chr2	197022629	197042581	4	16786	13934.4768	229	1	STK17B		STK17B	229	1
9_MACS_peak_26351_lociStitched	chr4	185363725	185386692	9	16994	13366.794	230	1	IRF2		IRF2	230	1
4_MACS_peak_3671_lociStitched	chr10	22621409	22635525	4	13796	17229.9896	231	1	SPAG6	COMMD3,BMI1	SPAG6	231	1
2_MACS_peak_13976_lociStitched	chr17	38015870	38029725	2	12826	18079.3895	232	1	ZPBP2,IKZF3	GSDMB	ZPBP2	232	1
7_MACS_peak_26770_lociStitched	chr5	55976618	55997556	7	16857	13488.2596	233	1			MAP3K1	233	1
3_MACS_peak_27614_lociStitched	chr5	131821080	131836993	3	14580	16296.5033	234	1	IRF1	IL5	IRF1	234	1
1_MACS_peak_9376_lociStitched	chr13	49548737	49558036	1	9300	20409.4452	235	1	FNDC3A		FNDC3A	235	1
3_MACS_peak_23583_lociStitched	chr3	104232009	104246686	3	14391	16380.9997	236	1			MIR548A3	236	1
7_MACS_peak_4754_lociStitched	chr10	112251614	112273520	7	15087	15579.5472	237	1	DUSP5		DUSP5	237	1
2_MACS_peak_24162_lociStitched	chr3	151909600	151923904	2	14196	16412.4096	238	1			MBNL1	238	1
3_MACS_peak_15139_lociStitched	chr18	30335999	30353432	3	16979	12828.9447	239	1	KLHL14		KLHL14	239	1
8_MACS_peak_34004_lociStitched	chr8	144594501	144613679	8	15846	14433.3628	240	1	ZC3H3	GSDMD,C8orf73,NAPRT1	ZC3H3	240	1
2_MACS_peak_24160_lociStitched	chr3	151865554	151880067	2	13000	17511.3858	241	1			MBNL1	241	1
10_MACS_peak_18755_lociStitched	chr2	135003085	135026613	10	17049	12575.716	242	1	MGAT5		MGAT5	242	1
2_MACS_peak_26175_lociStitched	chr4	153469386	153484811	2	15375	14888.21	243	1		DKFZP434I0714,FBXW7	DKFZP434I0714	243	1
4_MACS_peak_25248_lociStitched	chr4	48191800	48208457	4	15988	13973.5573	244	1	TEC		TXK	244	1
5_MACS_peak_11862_lociStitched	chr15	85943360	85962315	5	16340	13414.4535	245	1	AKAP13		AKAP13	245	1
3_MACS_peak_5148_lociStitched	chr11	10323891	10341287	3	14417	15675.5356	246	1	ADM	SBF2	ADM	246	1
4_MACS_peak_14467_lociStitched	chr17	62192169	62209924	4	15236	14695.8135	247	1	ERN1	SNORD104,SNORA76	ERN1	247	1
4_MACS_peak_29240_lociStitched	chr6	52354187	52369303	4	13451	16633.6464	248	1	EFHC1,TRAM2		EFHC1	248	1
3_MACS_peak_5134_lociStitched	chr11	9586645	9600489	3	12364	17579.1112	249	1	WEE1		WEE1	249	1
6_MACS_peak_2170_lociStitched	chr1	155937268	155954488	6	14280	15713.25	250	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	250	1
5_MACS_peak_9423_lociStitched	chr13	50644156	50659217	5	12776	17193.6376	251	1	DLEU1,DLEU2	MIR16-1,MIR15A	DLEU1	251	1
6_MACS_peak_1881_lociStitched	chr1	145208315	145227400	6	15655	14008.39	252	1	NOTCH2NL		NOTCH2NL	252	1
7_MACS_peak_7070_lociStitched	chr12	11899873	11920575	7	15771	13706.7942	253	1	ETV6		ETV6	253	1
4_MACS_peak_28130_lociStitched	chr5	173208447	173226306	4	16017	13340.673	254	1			CPEB4	254	1
9_MACS_peak_25859_lociStitched	chr4	121772493	121792195	9	15907	13482.0786	255	1	PRDM5		PRDM5	255	1
4_MACS_peak_19534_lociStitched	chr2	198069764	198087144	4	15074	14581.82	256	1	ANKRD44		ANKRD44	256	1
3_MACS_peak_12295_lociStitched	chr16	11821160	11837710	3	16335	12826.25	257	1	TXNDC11		TXNDC11	257	1
1_MACS_peak_28525_lociStitched	chr6	13295315	13309580	1	14266	15507.4815	258	1	TBC1D7		TBC1D7	258	1
4_MACS_peak_23523_lociStitched	chr3	98481120	98498162	4	16584	12321.366	259	1	ST3GAL6		ST3GAL6	259	1
3_MACS_peak_13833_lociStitched	chr17	29634942	29649176	3	13598	15996.1692	260	1	NF1,EVI2B,EVI2A	OMG	EVI2B	260	1
6_MACS_peak_27497_lociStitched	chr5	123980956	123999421	6	16149	12729.771	261	1	ZNF608		ZNF608	261	1
3_MACS_peak_18081_lociStitched	chr2	65150031	65167655	3	15781	13200.376	262	1	LOC400958	SLC1A4	LOC400958	262	1
3_MACS_peak_19063_lociStitched	chr2	165603851	165620166	3	13939	15458.4625	263	1	COBLL1		SNORA70F	263	1
8_MACS_peak_11362_lociStitched	chr15	63760586	63780545	8	15582	13406.4603	264	1		USP3	USP3	264	1
9_MACS_peak_35315_lociStitched	chr9	134135302	134154497	9	15616	13302.135	265	1	FAM78A	PPAPDC3	FAM78A	265	1
6_MACS_peak_27712_lociStitched	chr5	138628737	138646510	6	12117	17069.1892	266	1	MATR3	SNORA74A,PAIP2	MATR3	266	1
4_MACS_peak_11648_lociStitched	chr15	75330029	75344501	4	13893	15241.9104	267	1	PPCDC	SCAMP5	PPCDC	267	1
3_MACS_peak_27469_lociStitched	chr5	122847183	122864490	3	15234	13482.153	268	1	CSNK1G3		CSNK1G3	268	1
3_MACS_peak_1333_lociStitched	chr1	87515175	87531649	3	15594	12895.8472	269	1	HS2ST1		LOC339524	269	1
9_MACS_peak_19172_lociStitched	chr2	173446180	173466844	9	15738	12675.2976	270	1	PDK1		PDK1	270	1
6_MACS_peak_16105_lociStitched	chr19	13944127	13961960	6	11014	17660.0199	271	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	271	1
6_MACS_peak_22508_lociStitched	chr3	13365284	13383157	6	15623	12788.1315	272	1	NUP210		NUP210	272	1
1_MACS_peak_23158_lociStitched	chr3	50636560	50650157	1	13598	15269.431	273	1	CISH	HEMK1,MAPKAPK3,C3orf18	CISH	273	1
7_MACS_peak_4505_lociStitched	chr10	98017346	98037265	7	16099	11949.4081	274	1	BLNK	DNTT	BLNK	274	1
5_MACS_peak_6047_lociStitched	chr11	72754345	72772443	5	15074	13378.0416	275	1	FCHSD2		FCHSD2	275	1
6_MACS_peak_19923_lociStitched	chr2	227766291	227783468	6	15558	12518.5976	276	1	RHBDD1		RHBDD1	276	1
3_MACS_peak_30871_lociStitched	chr7	25998511	26012087	3	11992	16543.7136	277	1		MIR148A	MIR148A	277	1
3_MACS_peak_9346_lociStitched	chr13	48971516	48987743	3	15712	12223.7991	278	1	RB1,LPAR6		LPAR6	278	1
8_MACS_peak_6899_lociStitched	chr12	1653430	1674024	8	14872	13425.2286	279	1		LOC100292680,FBXL14	FBXL14	279	1
9_MACS_peak_22748_lociStitched	chr3	31949341	31970583	9	16020	11629.995	280	1	OSBPL10		ZNF860	280	1
6_MACS_peak_11371_lociStitched	chr15	63788301	63802461	6	12480	15999.384	281	1	USP3		USP3	281	1
1_MACS_peak_6673_lociStitched	chr11	116793707	116805606	1	11900	16484.8746	282	1	SIK3		APOA1	282	1
8_MACS_peak_974_lociStitched	chr1	51965019	51985086	8	14229	14022.8196	283	1	EPS15		EPS15	283	1
4_MACS_peak_4774_lociStitched	chr10	112617203	112634245	4	13926	14344.2514	284	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	284	1
8_MACS_peak_20507_lociStitched	chr20	32987903	33009040	8	16013	11397.0704	285	1	ITCH	MIR644	ITCH	285	1
10_MACS_peak_11476_lociStitched	chr15	67366435	67386830	10	15969	11417.121	286	1	SMAD3	SMAD3	SMAD3	286	1
4_MACS_peak_30384_lociStitched	chr6	157161186	157178979	4	14016	14118.7455	287	1	ARID1B		ARID1B	287	1
5_MACS_peak_20617_lociStitched	chr20	35469736	35485198	5	13213	15001.2324	288	1	C20orf117	C20orf118	C20orf117	288	1
1_MACS_peak_6650_lociStitched	chr11	115088933	115097728	1	8796	18481.813	289	1	CADM1		CADM1	289	1
1_MACS_peak_28923_lociStitched	chr6	32935215	32942078	1	6864	19406.5051	290	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	290	1
4_MACS_peak_33819_lociStitched	chr8	126438239	126452985	4	11786	16313.4998	291	1	TRIB1		TRIB1	291	1
1_MACS_peak_4151_lociStitched	chr10	73522995	73537126	1	14132	13828.5966	292	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	292	1
10_MACS_peak_6055_lociStitched	chr11	72793528	72818106	10	15565	11681.9234	293	1	FCHSD2		FCHSD2	293	1
2_MACS_peak_6017_lociStitched	chr11	72531838	72547790	2	13722	14182.9232	294	1	ATG16L2,FCHSD2	STARD10	ATG16L2	294	1
3_MACS_peak_17189_lociStitched	chr2	16830505	16847882	3	15146	12266.4243	295	1	FAM49A		FAM49A	295	1
7_MACS_peak_10279_lociStitched	chr14	70359871	70379705	7	15277	12053.1218	296	1	SMOC1		SMOC1	296	1
1_MACS_peak_1996_lociStitched	chr1	150579747	150588789	1	9043	18075.8622	297	1		MCL1,ENSA	ENSA	297	1
4_MACS_peak_26171_lociStitched	chr4	153442958	153460005	4	13560	14051.8421	298	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	298	1
6_MACS_peak_13515_lociStitched	chr17	8053758	8068344	6	11114	16283.8104	299	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	VAMP2	299	1
4_MACS_peak_26802_lociStitched	chr5	56467305	56476356	4	8108	18221.4732	300	1	GPBP1	GPBP1	GPBP1	300	1
1_MACS_peak_14114_lociStitched	chr17	43298255	43309332	1	11078	16184.6047	301	1	FMNL1	LOC100133991,C17orf46	FMNL1	301	1
6_MACS_peak_21188_lociStitched	chr21	19152410	19169872	6	13944	13215.2416	302	1	C21orf91		C21orf91	302	1
5_MACS_peak_29314_lociStitched	chr6	56669284	56686530	5	15421	11033.9908	303	1			BEND6	303	1
5_MACS_peak_21040_lociStitched	chr20	56043962	56058489	5	13437	13800.65	304	1		CTCFL	CTCFL	304	1
4_MACS_peak_18710_lociStitched	chr2	127412953	127428347	4	14362	12601.5284	305	1	GYPC		GYPC	305	1
8_MACS_peak_3886_lociStitched	chr10	45948268	45966389	8	15342	11088.2399	306	1	MARCH8		MARCH8	306	1
4_MACS_peak_27346_lociStitched	chr5	109024342	109038800	4	13503	13655.581	307	1	MAN2A1		MAN2A1	307	1
6_MACS_peak_19785_lociStitched	chr2	212789398	212806905	6	13218	13872.5468	308	1	ERBB4		MIR548F2	308	1
6_MACS_peak_3150_lociStitched	chr1	226911239	226929037	6	15306	10986.7054	309	1	ITPKB		ITPKB	309	1
2_MACS_peak_27719_lociStitched	chr5	138718236	138729567	2	11149	15861.1338	310	1	SLC23A1,MZB1,LOC389333	PAIP2,SPATA24,DNAJC18	MZB1	310	1
4_MACS_peak_24004_lociStitched	chr3	133182215	133199639	4	13732	13149.8928	311	1	BFSP2		BFSP2	311	1
7_MACS_peak_5762_lociStitched	chr11	65144017	65158019	7	13189	13733.1616	312	1	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	SLC25A45	312	1
1_MACS_peak_5594_lociStitched	chr11	58340692	58348172	1	7481	18112.072	313	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	313	1
6_MACS_peak_2239_lociStitched	chr1	157736605	157754542	6	15243	10724.5323	314	1	FCRL2	FCRL1	FCRL2	314	1
6_MACS_peak_31711_lociStitched	chr7	101920911	101940176	6	14350	12115.7585	315	1	CUX1,SH2B2,MIR4285		SH2B2	315	1
5_MACS_peak_1005_lociStitched	chr1	52413226	52430788	5	13690	12974.8056	316	1	RAB3B		RAB3B	316	1
5_MACS_peak_33328_lociStitched	chr8	86099318	86115489	5	12970	13813.2682	317	1	E2F5	CA13,C8orf59	E2F5	317	1
6_MACS_peak_2813_lociStitched	chr1	204481770	204494632	6	11362	15412.5346	318	1	MDM4	PIK3C2B	MDM4	318	1
7_MACS_peak_3408_lociStitched	chr10	5930652	5947467	7	14624	11504.823	319	1	FBXO18,ANKRD16		FBXO18	319	1
7_MACS_peak_13140_lociStitched	chr16	81812118	81833108	7	14500	11645.252	320	1	PLCG2		PLCG2	320	1
3_MACS_peak_22880_lociStitched	chr3	42103304	42115762	3	10581	15917.5866	321	1		TRAK1	TRAK1	321	1
8_MACS_peak_8807_lociStitched	chr12	123344928	123364181	8	15007	10787.4559	322	1	HIP1R,VPS37B		VPS37B	322	1
6_MACS_peak_21051_lociStitched	chr20	56251595	56268994	6	14792	11123.1807	323	1	PMEPA1		PMEPA1	323	1
6_MACS_peak_11513_lociStitched	chr15	68222374	68240836	6	14841	11021.814	324	1			SKOR1	324	1
7_MACS_peak_16473_lociStitched	chr19	38464194	38481816	7	14091	12111.6006	325	1	SIPA1L3		SIPA1L3	325	1
3_MACS_peak_17715_lociStitched	chr2	48123346	48135308	3	10352	15983.6244	326	1	FBXO11	FBXO11	FBXO11	326	1
4_MACS_peak_7149_lociStitched	chr12	15100318	15116391	4	14028	12104.5763	327	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	327	1
6_MACS_peak_20861_lociStitched	chr20	46381861	46400232	6	14539	11239.3778	328	1	SULF2		SULF2	328	1
10_MACS_peak_31142_lociStitched	chr7	47606627	47623466	10	14976	10408.1859	329	1		TNS3	TNS3	329	1
3_MACS_peak_30372_lociStitched	chr6	157095132	157107722	3	12164	14143.606	330	1	ARID1B		ARID1B	330	1
8_MACS_peak_17768_lociStitched	chr2	54793450	54811154	8	14014	11895.3176	331	1	SPTBN1	RPL23AP32	SPTBN1	331	1
3_MACS_peak_33114_lociStitched	chr8	61820444	61831282	3	10746	15414.8874	332	1		LOC100130298	LOC100130298	332	1
1_MACS_peak_8447_lociStitched	chr12	108953368	108966602	1	13235	12870.065	333	1	ISCU,SART3	FICD,TMEM119	ISCU	333	1
3_MACS_peak_34570_lociStitched	chr9	69877402	69892038	3	13722	12174.2248	334	1			FOXD4L5	334	1
5_MACS_peak_3135_lociStitched	chr1	226838683	226853614	5	13764	12070.2204	335	1	ITPKB		ITPKB	335	1
5_MACS_peak_15621_lociStitched	chr19	1258291	1270690	5	9989	15881.8791	336	1	MIDN,CIRBP,C19orf23	ATP5D,C19orf24,EFNA2,C19orf26	CIRBP	336	1
3_MACS_peak_6675_lociStitched	chr11	116849956	116865863	3	12406	13646.6153	337	1	SIK3		SIK3	337	1
6_MACS_peak_6747_lociStitched	chr11	120569228	120587157	6	13562	12198.8916	338	1	GRIK4		GRIK4	338	1
1_MACS_peak_31921_lociStitched	chr7	113722057	113731663	1	9607	16065.0744	339	1	FOXP2		FOXP2	339	1
6_MACS_peak_34465_lociStitched	chr9	37024810	37039214	6	12558	13382.7564	340	1	PAX5	LOC100506710	PAX5	340	1
6_MACS_peak_31290_lociStitched	chr7	55568969	55586138	6	14647	10522.8801	341	1	VOPP1		VOPP1	341	1
2_MACS_peak_28499_lociStitched	chr6	11824932	11836717	2	10739	15155.51	342	1		C6orf105	C6orf105	342	1
5_MACS_peak_18765_lociStitched	chr2	135030903	135046803	5	14247	11091.84	343	1	MGAT5		MGAT5	343	1
5_MACS_peak_7402_lociStitched	chr12	32285277	32300162	5	13765	11747.242	344	1	BICD1		BICD1	344	1
2_MACS_peak_3625_lociStitched	chr10	15824622	15837446	2	12734	12974.0408	345	1	FAM188A		ITGA8	345	1
5_MACS_peak_6237_lociStitched	chr11	82730301	82749552	5	13932	11388.8916	346	1	RAB30	SNORA70E	SNORA70E	346	1
8_MACS_peak_27184_lociStitched	chr5	95257881	95276837	8	14366	10713.9312	347	1	ELL2		ELL2	347	1
4_MACS_peak_29701_lociStitched	chr6	109213004	109228709	4	12626	13010.022	348	1	ARMC2		ARMC2	348	1
8_MACS_peak_29722_lociStitched	chr6	109391942	109410264	8	14553	10287.803	349	1	SESN1	CEP57L1	SESN1	349	1
5_MACS_peak_3094_lociStitched	chr1	226308877	226324040	5	12825	12749.0504	350	1			ACBD3	350	1
6_MACS_peak_17160_lociStitched	chr2	11883287	11898167	6	12121	13527.408	351	1	LPIN1		LPIN1	351	1
4_MACS_peak_19432_lociStitched	chr2	191319941	191336176	4	13206	12197.3555	352	1	MFSD6		MFSD6	352	1
3_MACS_peak_17682_lociStitched	chr2	47164684	47179181	3	12433	13121.2347	353	1	TTC7A,MCFD2	MCFD2	MCFD2	353	1
5_MACS_peak_6523_lociStitched	chr11	108031103	108048631	5	13761	11259.9872	354	1	NPAT	ACAT1,ATM	ACAT1	354	1
7_MACS_peak_3521_lociStitched	chr10	11714720	11730941	7	13735	11244.3972	355	1			ECHDC3	355	1
1_MACS_peak_34480_lociStitched	chr9	37135527	37147389	1	11863	13525.0524	356	1	ZCCHC7		ZCCHC7	356	1
3_MACS_peak_29763_lociStitched	chr6	113962466	113974212	3	11638	13718.1534	357	1			MARCKS	357	1
7_MACS_peak_14339_lociStitched	chr17	55729080	55745517	7	13787	11025.9396	358	1	MSI2		MRPS23	358	1
9_MACS_peak_25841_lociStitched	chr4	121683358	121703358	9	14172	10412	359	1	PRDM5		PRDM5	359	1
3_MACS_peak_7479_lociStitched	chr12	40615800	40627512	3	11544	13687.8144	360	1	LRRK2		LRRK2	360	1
9_MACS_peak_11528_lociStitched	chr15	68390005	68408759	9	13819	10740.4158	361	1	PIAS1		PIAS1	361	1
7_MACS_peak_17096_lociStitched	chr2	9681544	9697027	7	12680	12285.7605	362	1	ADAM17		ADAM17	362	1
4_MACS_peak_21742_lociStitched	chr22	24176728	24190984	4	12548	12411.2736	363	1	DERL3	SMARCB1,SLC2A11,MIF	DERL3	363	1
2_MACS_peak_28084_lociStitched	chr5	172191537	172200889	2	7395	16574.5496	364	1	DUSP1		DUSP1	364	1
6_MACS_peak_28558_lociStitched	chr6	15244603	15260413	6	12641	12146.823	365	1	JARID2		JARID2	365	1
3_MACS_peak_6709_lociStitched	chr11	118655722	118664452	3	7057	16709.22	366	1	DDX6		DDX6	366	1
6_MACS_peak_22180_lociStitched	chr22	42140783	42155009	6	13411	11079.2088	367	1	MEI1	CCDC134	CCDC134	367	1
7_MACS_peak_35128_lociStitched	chr9	125984436	126002604	7	13081	11500.344	368	1	STRBP		STRBP	368	1
2_MACS_peak_2537_lociStitched	chr1	178541710	178555535	2	12544	12174.295	369	1		C1orf220	C1orf220	369	1
4_MACS_peak_27576_lociStitched	chr5	130707673	130720596	4	12390	12349.2188	370	1	CDC42SE2		CDC42SE2	370	1
3_MACS_peak_7311_lociStitched	chr12	31469062	31480007	3	10899	13930.796	371	1	FLJ13224,FAM60A		FLJ13224	371	1
2_MACS_peak_27841_lociStitched	chr5	148204660	148218514	2	13474	10875.39	372	1	ADRB2		ADRB2	372	1
1_MACS_peak_29637_lociStitched	chr6	108877702	108887646	1	9945	14751.924	373	1	FOXO3		FOXO3	373	1
3_MACS_peak_1888_lociStitched	chr1	145252258	145269704	3	13190	11280.5836	374	1	NOTCH2NL	NBPF10	NBPF10	374	1
5_MACS_peak_10754_lociStitched	chr14	103240525	103257116	5	11994	12780.0473	375	1	TRAF3		TRAF3	375	1
6_MACS_peak_31482_lociStitched	chr7	78113094	78128201	6	14018	9984.2163	376	1	MAGI2		RPL13AP17	376	1
5_MACS_peak_31782_lociStitched	chr7	104576570	104588519	5	9965	14706.8292	377	1		LOC723809	LOC723809	377	1
4_MACS_peak_4735_lociStitched	chr10	112113155	112124950	4	9488	15077.5485	378	1		SMNDC1	SMNDC1	378	1
3_MACS_peak_19795_lociStitched	chr2	213398823	213413141	3	12991	11494.4904	379	1	ERBB4		ERBB4	379	1
5_MACS_peak_18190_lociStitched	chr2	70342478	70355721	5	9970	14648.0823	380	1	LOC100133985	PCBP1,LOC400960	LOC100133985	380	1
9_MACS_peak_28140_lociStitched	chr5	173307432	173323403	9	14209	9526.7015	381	1	CPEB4		CPEB4	381	1
3_MACS_peak_15431_lociStitched	chr18	56630020	56643794	3	11487	13206.5112	382	1	ZNF532		LOC390858	382	1
3_MACS_peak_6226_lociStitched	chr11	82677486	82691452	3	13504	10664.4376	383	1			SNORA70E	383	1
3_MACS_peak_36238_lociStitched	chrX	153230594	153240469	3	9371	15033.7	384	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	HCFC1	384	1
2_MACS_peak_1842_lociStitched	chr1	143991724	144002462	2	10708	13850.9462	386	1	SRGAP2P2		SRGAP2P2	386	1
3_MACS_peak_17556_lociStitched	chr2	42323691	42334678	3	10352	14160.0456	387	1		PKDCC	PKDCC	387	1
9_MACS_peak_4155_lociStitched	chr10	73592717	73611687	9	12827	11437.013	388	1	PSAP	CDH23	PSAP	388	1
3_MACS_peak_11905_lociStitched	chr15	89173490	89185875	3	9206	15055.206	389	1	AEN,ISG20	MIR1179,MIR7-2	ISG20	389	1
2_MACS_peak_7558_lociStitched	chr12	46120034	46128829	2	8709	15406.2015	390	1	ARID2,LOC400027		ARID2	390	1
8_MACS_peak_14634_lociStitched	chr17	73330521	73348809	8	13687	10098.6336	391	1	GRB2	SLC25A19	SLC25A19	391	1
5_MACS_peak_9358_lociStitched	chr13	49073279	49087770	5	13007	11124.7407	392	1	RCBTB2		RCBTB2	392	1
2_MACS_peak_9363_lociStitched	chr13	49096792	49108310	2	11501	12958.9018	393	1	RCBTB2		RCBTB2	393	1
5_MACS_peak_27703_lociStitched	chr5	138508873	138522697	5	12477	11616.3072	395	1	SIL1		SIL1	395	1
2_MACS_peak_2922_lociStitched	chr1	207993595	208002275	2	8489	15334.088	396	1	LOC148696	MIR29C,MIR29B2	LOC148696	396	1
5_MACS_peak_3120_lociStitched	chr1	226536191	226552458	5	13173	10630.4845	397	1	PARP1	LIN9	LIN9	397	1
7_MACS_peak_19618_lociStitched	chr2	202116756	202132559	7	11848	12361.1066	398	1	CASP8		CASP8	398	1
5_MACS_peak_14684_lociStitched	chr17	74257829	74269544	5	10534	13715.922	399	1	FAM100B	RNF157,QRICH2	FAM100B	399	1
7_MACS_peak_22097_lociStitched	chr22	39853406	39870824	7	13260	10482.1524	400	1	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	400	1
5_MACS_peak_34365_lociStitched	chr9	33129242	33146729	5	13651	9857.4219	401	1	B4GALT1		B4GALT1	401	1
3_MACS_peak_20925_lociStitched	chr20	49125934	49139025	3	12542	11462.4796	402	1	PTPN1		PTPN1	402	1
3_MACS_peak_14703_lociStitched	chr17	74484445	74498524	3	13092	10680.3294	403	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	403	1
5_MACS_peak_29045_lociStitched	chr6	36712166	36726973	5	13828	9439.4625	404	1	CPNE5		CDKN1A	404	1
2_MACS_peak_24275_lociStitched	chr3	160116274	160125996	2	8932	14909.6592	405	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	MIR15B	405	1
1_MACS_peak_33265_lociStitched	chr8	80631644	80641674	1	10031	13989.844	406	1		HEY1	HEY1	406	1
14_MACS_peak_24389_lociStitched	chr3	171888576	171907915	14	13723	9499.3168	407	1	FNDC3B		FNDC3B	407	1
1_MACS_peak_27825_lociStitched	chr5	142774287	142785731	1	11445	12578.1004	408	1	NR3C1		NR3C1	408	1
2_MACS_peak_18940_lociStitched	chr2	155997868	156011657	2	12500	11291.8121	409	1			KCNJ3	409	1
1_MACS_peak_12000_lociStitched	chr15	93443031	93451771	1	8741	14926.172	410	1	CHD2,MIR3175	LOC100507217	MIR3175	410	1
7_MACS_peak_28274_lociStitched	chr6	215157	230502	7	13191	10265.805	411	1			DUSP22	411	1
1_MACS_peak_18398_lociStitched	chr2	89048896	89057950	1	9055	14562.4536	412	1	RPIA	ANKRD36BP2	ANKRD36BP2	412	1
1_MACS_peak_8147_lociStitched	chr12	92854975	92867838	1	12864	10537.3696	413	1		CLLU1,CLLU1OS	CLLU1OS	413	1
4_MACS_peak_31127_lociStitched	chr7	47531596	47546432	4	12743	10704.174	414	1	TNS3		TNS3	414	1
2_MACS_peak_18956_lociStitched	chr2	158291907	158302989	2	9236	14394.4098	415	1	CYTIP		CYTIP	415	1
10_MACS_peak_26940_lociStitched	chr5	71586087	71604342	10	13161	10069.458	416	1	MRPS27	PTCD2	MRPS27	416	1
5_MACS_peak_12279_lociStitched	chr16	11771480	11785092	5	12607	10881.4328	417	1	SNN,TXNDC11		SNN	417	1
