GENE_ID	locusLine	bin_1_16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29.bam
1_MACS_peak_7989_lociStitched	chr14(.):71158185-71159704	1.2368
1_MACS_peak_7990_lociStitched	chr14(.):71338701-71339803	0.6687
1_MACS_peak_7991_lociStitched	chr14(.):71352381-71355463	1.9001
1_MACS_peak_7992_lociStitched	chr14(.):71373870-71375985	1.0096
1_MACS_peak_7993_lociStitched	chr14(.):71420160-71421265	0.5418
1_MACS_peak_7994_lociStitched	chr14(.):71608595-71610030	0.6312
1_MACS_peak_7995_lociStitched	chr14(.):71755418-71758844	2.5419
1_MACS_peak_7996_lociStitched	chr14(.):71786333-71788863	1.9591
1_MACS_peak_7997_lociStitched	chr14(.):72021513-72023104	0.8469
1_MACS_peak_7998_lociStitched	chr14(.):72322506-72323628	0.735
1_MACS_peak_7999_lociStitched	chr14(.):72917185-72919410	2.7966
2_MACS_peak_8000_lociStitched	chr14(.):72942384-72948589	2.9426
2_MACS_peak_8002_lociStitched	chr14(.):72980417-72989810	3.1274
1_MACS_peak_8004_lociStitched	chr14(.):72999012-72999903	0.4892
1_MACS_peak_8005_lociStitched	chr14(.):73101207-73103324	1.8491
1_MACS_peak_8006_lociStitched	chr14(.):73329892-73330994	0.6528
1_MACS_peak_8007_lociStitched	chr14(.):73354458-73361745	1.7037
1_MACS_peak_8008_lociStitched	chr14(.):73392807-73394804	1.0923
1_MACS_peak_8009_lociStitched	chr14(.):73480253-73481980	0.6903
1_MACS_peak_8010_lociStitched	chr14(.):73493136-73494000	0.6298
1_MACS_peak_8011_lociStitched	chr14(.):73524189-73526339	1.8871
2_MACS_peak_8012_lociStitched	chr14(.):73602504-73609862	0.5833
1_MACS_peak_8014_lociStitched	chr14(.):73881164-73882097	0.5189
1_MACS_peak_8015_lociStitched	chr14(.):73924193-73925469	0.4468
1_MACS_peak_8016_lociStitched	chr14(.):73956892-73958420	0.7396
1_MACS_peak_8017_lociStitched	chr14(.):74110964-74112062	0.6665
1_MACS_peak_8018_lociStitched	chr14(.):74210369-74211358	0.4525
1_MACS_peak_8019_lociStitched	chr14(.):74224845-74228432	1.0446
1_MACS_peak_8020_lociStitched	chr14(.):74236679-74239433	1.4356
1_MACS_peak_8021_lociStitched	chr14(.):74253087-74255094	0.9099
1_MACS_peak_8022_lociStitched	chr14(.):74318109-74319537	0.7367
1_MACS_peak_8023_lociStitched	chr14(.):74352561-74354410	1.0185
1_MACS_peak_8024_lociStitched	chr14(.):74416274-74417727	0.7851
1_MACS_peak_8025_lociStitched	chr14(.):74484850-74486285	1.0765
1_MACS_peak_8026_lociStitched	chr14(.):74550313-74553390	1.6939
1_MACS_peak_8027_lociStitched	chr14(.):74629532-74630256	0.3856
1_MACS_peak_8028_lociStitched	chr14(.):74717826-74718632	0.4694
1_MACS_peak_8029_lociStitched	chr14(.):74768988-74770011	0.6294
1_MACS_peak_8030_lociStitched	chr14(.):74868082-74869161	0.5973
2_MACS_peak_8031_lociStitched	chr14(.):74958728-74961035	0.634
1_MACS_peak_8033_lociStitched	chr14(.):75179153-75180391	0.6544
1_MACS_peak_8034_lociStitched	chr14(.):75229667-75230832	0.7397
2_MACS_peak_8035_lociStitched	chr14(.):75301970-75308636	0.2681
1_MACS_peak_8037_lociStitched	chr14(.):75347809-75349616	1.09
1_MACS_peak_8038_lociStitched	chr14(.):75360255-75361606	0.5542
1_MACS_peak_8039_lociStitched	chr14(.):75389285-75390214	0.4688
1_MACS_peak_8040_lociStitched	chr14(.):75468728-75470498	0.8426
1_MACS_peak_8041_lociStitched	chr14(.):75517446-75518478	1.0597
2_MACS_peak_8042_lociStitched	chr14(.):75529781-75536975	0.7073
1_MACS_peak_8044_lociStitched	chr14(.):75592826-75594792	1.9766
1_MACS_peak_8045_lociStitched	chr14(.):75642203-75644042	3.1705
1_MACS_peak_8046_lociStitched	chr14(.):75654841-75655754	0.4206
1_MACS_peak_8047_lociStitched	chr14(.):75715581-75717477	0.9438
1_MACS_peak_8048_lociStitched	chr14(.):75724853-75726680	1.3274
1_MACS_peak_8049_lociStitched	chr14(.):75744835-75745935	1.563
1_MACS_peak_8050_lociStitched	chr14(.):75987740-75989505	1.3067
1_MACS_peak_8051_lociStitched	chr14(.):76126572-76128235	0.8911
2_MACS_peak_8052_lociStitched	chr14(.):76447659-76452753	0.3059
1_MACS_peak_8054_lociStitched	chr14(.):76617897-76619530	1.2559
1_MACS_peak_8055_lociStitched	chr14(.):77277139-77279618	1.041
1_MACS_peak_8056_lociStitched	chr14(.):77396301-77396891	0.4361
2_MACS_peak_8057_lociStitched	chr14(.):77421216-77428514	0.9583
1_MACS_peak_8059_lociStitched	chr14(.):77466433-77467672	1.0931
5_MACS_peak_8060_lociStitched	chr14(.):77487923-77507936	1.9939
1_MACS_peak_8065_lociStitched	chr14(.):77547393-77548411	0.5252
1_MACS_peak_8066_lociStitched	chr14(.):77563176-77565435	1.988
1_MACS_peak_8067_lociStitched	chr14(.):77587253-77587998	0.4547
1_MACS_peak_8068_lociStitched	chr14(.):77647240-77648990	0.7257
1_MACS_peak_8069_lociStitched	chr14(.):77786475-77788928	1.9203
1_MACS_peak_8070_lociStitched	chr14(.):77842360-77844043	1.4738
1_MACS_peak_8071_lociStitched	chr14(.):77922870-77925486	1.5385
1_MACS_peak_8072_lociStitched	chr14(.):78081698-78083896	0.6645
1_MACS_peak_8073_lociStitched	chr14(.):78108086-78108895	0.4261
1_MACS_peak_8074_lociStitched	chr14(.):78173658-78175219	0.8383
1_MACS_peak_8075_lociStitched	chr14(.):78226624-78228257	1.2209
1_MACS_peak_8076_lociStitched	chr14(.):78234757-78235536	0.6019
2_MACS_peak_8077_lociStitched	chr14(.):78261694-78267305	0.4937
1_MACS_peak_8079_lociStitched	chr14(.):79187057-79189447	1.3244
1_MACS_peak_8080_lociStitched	chr14(.):79215194-79216639	0.5066
1_MACS_peak_8081_lociStitched	chr14(.):80190862-80192349	0.4611
1_MACS_peak_8082_lociStitched	chr14(.):81396260-81398670	1.3451
1_MACS_peak_8083_lociStitched	chr14(.):81407213-81409276	1.112
1_MACS_peak_8084_lociStitched	chr14(.):81424499-81427616	2.0519
3_MACS_peak_8085_lociStitched	chr14(.):81635817-81646353	0.6895
1_MACS_peak_8088_lociStitched	chr14(.):81660028-81660998	0.4889
1_MACS_peak_8089_lociStitched	chr14(.):81675071-81676294	0.4782
1_MACS_peak_8090_lociStitched	chr14(.):81684920-81688446	3.8741
1_MACS_peak_8091_lociStitched	chr14(.):81769042-81770417	0.6684
1_MACS_peak_8092_lociStitched	chr14(.):81799745-81800939	0.4677
1_MACS_peak_8093_lociStitched	chr14(.):81856397-81858363	0.8914
1_MACS_peak_8094_lociStitched	chr14(.):81864643-81869560	1.8884
4_MACS_peak_8095_lociStitched	chr14(.):81930631-81956040	1.9868
1_MACS_peak_8099_lociStitched	chr14(.):81994379-82000329	1.5226
1_MACS_peak_8100_lociStitched	chr14(.):83186127-83187925	1.3064
1_MACS_peak_8101_lociStitched	chr14(.):83485880-83486842	0.5276
1_MACS_peak_8102_lociStitched	chr14(.):86167484-86169763	1.2963
1_MACS_peak_8103_lociStitched	chr14(.):86400481-86401872	0.8397
1_MACS_peak_8104_lociStitched	chr14(.):86553359-86554671	0.6591
1_MACS_peak_8105_lociStitched	chr14(.):86632381-86633438	0.6562
1_MACS_peak_8106_lociStitched	chr14(.):86786910-86788500	0.6296
1_MACS_peak_8107_lociStitched	chr14(.):86812776-86814541	0.9717
1_MACS_peak_8108_lociStitched	chr14(.):87006899-87007965	0.4042
1_MACS_peak_8109_lociStitched	chr14(.):87337277-87338044	0.4637
1_MACS_peak_8110_lociStitched	chr14(.):87533063-87534262	0.4338
1_MACS_peak_8111_lociStitched	chr14(.):87699479-87700568	0.5062
1_MACS_peak_8112_lociStitched	chr14(.):87988709-87992151	1.8842
1_MACS_peak_8113_lociStitched	chr14(.):88081463-88082749	0.8499
1_MACS_peak_8114_lociStitched	chr14(.):88459263-88460156	0.559
1_MACS_peak_8115_lociStitched	chr14(.):88765996-88767172	0.6487
1_MACS_peak_8116_lociStitched	chr14(.):88851338-88852706	0.7054
1_MACS_peak_8117_lociStitched	chr14(.):88983027-88983856	0.4282
1_MACS_peak_8118_lociStitched	chr14(.):89028693-89030276	1.0121
1_MACS_peak_8119_lociStitched	chr14(.):89257997-89259976	1.2272
1_MACS_peak_8120_lociStitched	chr14(.):89290357-89291687	1.7144
1_MACS_peak_8121_lociStitched	chr14(.):89630874-89632983	1.4631
1_MACS_peak_8122_lociStitched	chr14(.):89769199-89772310	2.102
1_MACS_peak_8123_lociStitched	chr14(.):89831067-89831937	0.4587
2_MACS_peak_8124_lociStitched	chr14(.):89882258-89885103	1.3035
1_MACS_peak_8126_lociStitched	chr14(.):89894861-89898442	3.4879
1_MACS_peak_8127_lociStitched	chr14(.):90083286-90086472	0.9879
2_MACS_peak_8128_lociStitched	chr14(.):90233960-90241177	0.6718
2_MACS_peak_8130_lociStitched	chr14(.):90420264-90427133	0.9418
1_MACS_peak_8132_lociStitched	chr14(.):90722510-90723792	1.2098
1_MACS_peak_8133_lociStitched	chr14(.):90729717-90731355	0.7616
1_MACS_peak_8134_lociStitched	chr14(.):90797368-90798735	1.259
1_MACS_peak_8135_lociStitched	chr14(.):90848511-90851146	2.9737
2_MACS_peak_8136_lociStitched	chr14(.):90862714-90865307	0.6448
1_MACS_peak_8138_lociStitched	chr14(.):90991679-90992282	0.4621
1_MACS_peak_8139_lociStitched	chr14(.):91095273-91097402	0.9248
1_MACS_peak_8140_lociStitched	chr14(.):91224763-91225573	1.0332
1_MACS_peak_8141_lociStitched	chr14(.):91293730-91296661	3.1232
1_MACS_peak_8142_lociStitched	chr14(.):91475362-91476678	0.5386
1_MACS_peak_8143_lociStitched	chr14(.):91488430-91489648	0.8008
1_MACS_peak_8144_lociStitched	chr14(.):91525789-91527384	0.9073
1_MACS_peak_8145_lociStitched	chr14(.):91579374-91582711	4.2239
1_MACS_peak_8146_lociStitched	chr14(.):91607843-91609439	0.9287
1_MACS_peak_8147_lociStitched	chr14(.):91695936-91697092	0.6823
2_MACS_peak_8148_lociStitched	chr14(.):91709415-91717166	0.2296
2_MACS_peak_8150_lociStitched	chr14(.):91781578-91792363	1.5597
1_MACS_peak_8152_lociStitched	chr14(.):91799108-91801838	1.6262
2_MACS_peak_8153_lociStitched	chr14(.):91812913-91848035	3.3117
4_MACS_peak_8155_lociStitched	chr14(.):91853819-91886020	2.0889
1_MACS_peak_8159_lociStitched	chr14(.):91961328-91962573	0.4948
1_MACS_peak_8160_lociStitched	chr14(.):91974886-91977919	3.5919
1_MACS_peak_8161_lociStitched	chr14(.):92505334-92507387	2.3234
1_MACS_peak_8162_lociStitched	chr14(.):92571986-92572992	1.1363
2_MACS_peak_8163_lociStitched	chr14(.):92587206-92594966	1.1918
1_MACS_peak_8165_lociStitched	chr14(.):92725679-92727376	0.9294
1_MACS_peak_8166_lociStitched	chr14(.):92783546-92784158	0.4308
1_MACS_peak_8167_lociStitched	chr14(.):92903156-92904675	0.9283
1_MACS_peak_8168_lociStitched	chr14(.):93017213-93018111	0.8029
1_MACS_peak_8169_lociStitched	chr14(.):93034276-93036570	2.2451
3_MACS_peak_8170_lociStitched	chr14(.):93043222-93052841	0.4957
1_MACS_peak_8173_lociStitched	chr14(.):93203062-93204400	0.549
1_MACS_peak_8174_lociStitched	chr14(.):93214079-93215077	0.6063
3_MACS_peak_8175_lociStitched	chr14(.):93230256-93242924	0.7922
1_MACS_peak_8178_lociStitched	chr14(.):93260489-93261469	1.115
1_MACS_peak_8179_lociStitched	chr14(.):93307899-93308825	0.4556
1_MACS_peak_8180_lociStitched	chr14(.):93552172-93554078	1.1428
1_MACS_peak_8181_lociStitched	chr14(.):93569656-93570461	0.4206
2_MACS_peak_8182_lociStitched	chr14(.):93580960-93583307	0.7365
1_MACS_peak_8184_lociStitched	chr14(.):93650299-93652191	1.0847
1_MACS_peak_8185_lociStitched	chr14(.):93672648-93674664	1.3636
2_MACS_peak_8186_lociStitched	chr14(.):93789321-93800473	0.792
2_MACS_peak_8188_lociStitched	chr14(.):93835109-93842562	0.444
1_MACS_peak_8190_lociStitched	chr14(.):93876867-93877540	0.4506
2_MACS_peak_8191_lociStitched	chr14(.):94425016-94430256	0.9163
2_MACS_peak_8193_lociStitched	chr14(.):94436785-94445652	0.6856
1_MACS_peak_8195_lociStitched	chr14(.):94475240-94479350	1.5105
1_MACS_peak_8196_lociStitched	chr14(.):94487246-94489053	1.2082
1_MACS_peak_8197_lociStitched	chr14(.):94522911-94524124	0.4918
1_MACS_peak_8198_lociStitched	chr14(.):94546270-94548636	1.1664
1_MACS_peak_8199_lociStitched	chr14(.):94595240-94596305	0.5494
1_MACS_peak_8200_lociStitched	chr14(.):94646932-94647828	0.5313
1_MACS_peak_8201_lociStitched	chr14(.):94811871-94813736	0.5745
1_MACS_peak_8202_lociStitched	chr14(.):95610287-95611052	0.4643
1_MACS_peak_8203_lociStitched	chr14(.):95622666-95624945	1.5511
1_MACS_peak_8204_lociStitched	chr14(.):95720857-95722448	0.8956
1_MACS_peak_8205_lociStitched	chr14(.):95731292-95732648	0.659
1_MACS_peak_8206_lociStitched	chr14(.):95784716-95786229	0.771
1_MACS_peak_8207_lociStitched	chr14(.):95793549-95794626	0.543
1_MACS_peak_8208_lociStitched	chr14(.):95928011-95932509	3.1988
8_MACS_peak_8209_lociStitched	chr14(.):95946040-95986043	0.8885
1_MACS_peak_8217_lociStitched	chr14(.):95999564-96002550	0.9815
1_MACS_peak_8218_lociStitched	chr14(.):96128669-96130329	1.0552
1_MACS_peak_8219_lociStitched	chr14(.):96570422-96571453	0.6191
1_MACS_peak_8220_lociStitched	chr14(.):96827908-96831131	0.8943
1_MACS_peak_8221_lociStitched	chr14(.):96846783-96847703	0.5214
1_MACS_peak_8222_lociStitched	chr14(.):96857419-96858250	0.6086
1_MACS_peak_8223_lociStitched	chr14(.):96967318-96969792	1.5012
1_MACS_peak_8224_lociStitched	chr14(.):97263635-97264840	0.9637
1_MACS_peak_8225_lociStitched	chr14(.):97354106-97354806	0.3422
1_MACS_peak_8226_lociStitched	chr14(.):97772468-97773859	0.5159
2_MACS_peak_8227_lociStitched	chr14(.):98168477-98174420	0.4655
1_MACS_peak_8229_lociStitched	chr14(.):98638233-98640847	0.8912
2_MACS_peak_8230_lociStitched	chr14(.):98664121-98670334	0.2939
1_MACS_peak_8232_lociStitched	chr14(.):98693049-98694783	1.4821
1_MACS_peak_8233_lociStitched	chr14(.):98910296-98911311	0.6139
1_MACS_peak_8234_lociStitched	chr14(.):99753009-99754129	0.5983
1_MACS_peak_8235_lociStitched	chr14(.):99946300-99948721	0.6796
1_MACS_peak_8236_lociStitched	chr14(.):100060812-100062247	1.1606
1_MACS_peak_8237_lociStitched	chr14(.):100070589-100072547	1.1146
1_MACS_peak_8238_lociStitched	chr14(.):100148989-100150336	1.1963
1_MACS_peak_8239_lociStitched	chr14(.):100530936-100532253	0.6209
1_MACS_peak_8240_lociStitched	chr14(.):100658571-100660148	0.7889
1_MACS_peak_8241_lociStitched	chr14(.):100680169-100681201	0.4919
1_MACS_peak_8242_lociStitched	chr14(.):100703901-100706625	1.1674
1_MACS_peak_8243_lociStitched	chr14(.):100751472-100752548	0.8273
1_MACS_peak_8244_lociStitched	chr14(.):100841276-100843696	0.9215
1_MACS_peak_8245_lociStitched	chr14(.):102197421-102198475	0.5589
2_MACS_peak_8246_lociStitched	chr14(.):102227185-102228905	0.4012
1_MACS_peak_8248_lociStitched	chr14(.):102240928-102241837	0.5242
1_MACS_peak_8249_lociStitched	chr14(.):102258185-102259317	0.572
1_MACS_peak_8250_lociStitched	chr14(.):102275466-102277494	2.952
1_MACS_peak_8251_lociStitched	chr14(.):102290348-102292359	1.5314
1_MACS_peak_8252_lociStitched	chr14(.):102341424-102343915	1.2746
1_MACS_peak_8253_lociStitched	chr14(.):102413754-102415910	2.2315
1_MACS_peak_8254_lociStitched	chr14(.):102430624-102432126	1.0061
1_MACS_peak_8255_lociStitched	chr14(.):102457479-102459986	0.7072
1_MACS_peak_8256_lociStitched	chr14(.):102552264-102554615	1.2706
1_MACS_peak_8257_lociStitched	chr14(.):102605001-102607376	0.981
2_MACS_peak_8258_lociStitched	chr14(.):102782646-102787044	1.22
1_MACS_peak_8260_lociStitched	chr14(.):102828016-102830260	1.1571
1_MACS_peak_8261_lociStitched	chr14(.):102976345-102976984	0.495
1_MACS_peak_8262_lociStitched	chr14(.):102990894-102992093	0.7887
1_MACS_peak_8263_lociStitched	chr14(.):103039842-103040565	0.5489
1_MACS_peak_8264_lociStitched	chr14(.):103057739-103060048	0.9129
1_MACS_peak_8265_lociStitched	chr14(.):103244123-103245520	1.2184
2_MACS_peak_8266_lociStitched	chr14(.):103270961-103278637	1.087
1_MACS_peak_8268_lociStitched	chr14(.):103285008-103286931	1.4967
1_MACS_peak_8269_lociStitched	chr14(.):103337286-103338914	0.7245
1_MACS_peak_8270_lociStitched	chr14(.):103366502-103369403	1.8898
1_MACS_peak_8271_lociStitched	chr14(.):103566705-103567686	0.5814
1_MACS_peak_8272_lociStitched	chr14(.):103799350-103801844	1.8188
1_MACS_peak_8273_lociStitched	chr14(.):103850999-103853096	1.2677
1_MACS_peak_8274_lociStitched	chr14(.):103946168-103947972	0.6992
1_MACS_peak_8275_lociStitched	chr14(.):103994770-103996301	0.7764
1_MACS_peak_8276_lociStitched	chr14(.):104027803-104030121	1.3722
1_MACS_peak_8277_lociStitched	chr14(.):104059655-104060489	0.3949
2_MACS_peak_8278_lociStitched	chr14(.):104094091-104102504	0.5501
1_MACS_peak_8280_lociStitched	chr14(.):104180936-104182659	0.877
1_MACS_peak_8281_lociStitched	chr14(.):104338339-104339149	0.385
1_MACS_peak_8282_lociStitched	chr14(.):104387114-104388213	1.0072
1_MACS_peak_8283_lociStitched	chr14(.):105155944-105156640	0.4285
1_MACS_peak_8284_lociStitched	chr14(.):105218310-105220396	1.2245
1_MACS_peak_8285_lociStitched	chr14(.):105260764-105261856	0.5687
1_MACS_peak_8286_lociStitched	chr14(.):105281361-105283259	1.2873
1_MACS_peak_8287_lociStitched	chr14(.):105331645-105332412	0.484
1_MACS_peak_8288_lociStitched	chr14(.):105392385-105393227	0.4429
2_MACS_peak_8289_lociStitched	chr14(.):105485857-105492105	0.8286
1_MACS_peak_8291_lociStitched	chr14(.):105529711-105532813	1.8701
1_MACS_peak_8292_lociStitched	chr14(.):105647100-105647883	0.5543
1_MACS_peak_8293_lociStitched	chr14(.):105714698-105715338	0.5713
1_MACS_peak_8294_lociStitched	chr14(.):105766114-105767967	1.0038
2_MACS_peak_8295_lociStitched	chr14(.):105779942-105781817	0.5255
1_MACS_peak_8297_lociStitched	chr14(.):105864304-105865539	1.267
2_MACS_peak_8298_lociStitched	chr14(.):105885573-105887397	0.4663
2_MACS_peak_8300_lociStitched	chr14(.):105947160-105958428	1.3685
1_MACS_peak_8302_lociStitched	chr14(.):105992951-105995124	0.7872
2_MACS_peak_8303_lociStitched	chr14(.):106024639-106052833	5.8801
1_MACS_peak_8305_lociStitched	chr14(.):106091774-106094517	1.5097
2_MACS_peak_8306_lociStitched	chr14(.):106108392-106112817	1.0316
2_MACS_peak_8308_lociStitched	chr14(.):106133931-106136506	0.4142
3_MACS_peak_8310_lociStitched	chr14(.):106145145-106169450	5.007
1_MACS_peak_8313_lociStitched	chr14(.):106206547-106212055	4.5625
2_MACS_peak_8314_lociStitched	chr14(.):106234392-106239406	1.0711
1_MACS_peak_8316_lociStitched	chr14(.):106323794-106329582	8.4144
1_MACS_peak_8317_lociStitched	chr14(.):106790549-106791957	0.9104
1_MACS_peak_8318_lociStitched	chr14(.):106804854-106805639	0.3918
1_MACS_peak_8319_lociStitched	chr14(.):106815587-106817480	0.7022
1_MACS_peak_8320_lociStitched	chr14(.):106829238-106830479	0.6103
1_MACS_peak_8321_lociStitched	chr14(.):106986318-106987179	0.6142
1_MACS_peak_8322_lociStitched	chr14(.):106995374-106996428	0.6912
2_MACS_peak_8323_lociStitched	chr14(.):107150397-107155688	0.3772
1_MACS_peak_8325_lociStitched	chr15(.):20048870-20050169	0.7004
1_MACS_peak_8326_lociStitched	chr15(.):20092336-20093717	0.6007
1_MACS_peak_8327_lociStitched	chr15(.):20160795-20162468	0.8556
1_MACS_peak_8328_lociStitched	chr15(.):20331933-20334451	1.4887
1_MACS_peak_8329_lociStitched	chr15(.):20529431-20532210	1.5888
1_MACS_peak_8330_lociStitched	chr15(.):20709849-20712020	1.0431
1_MACS_peak_8331_lociStitched	chr15(.):20721575-20724025	2.5901
1_MACS_peak_8332_lociStitched	chr15(.):20747386-20748877	0.6978
1_MACS_peak_8333_lociStitched	chr15(.):20850606-20852786	2.242
1_MACS_peak_8334_lociStitched	chr15(.):20960431-20961891	1.0083
6_MACS_peak_8335_lociStitched	chr15(.):20970173-20995689	0.959
1_MACS_peak_8341_lociStitched	chr15(.):21338478-21340812	1.5113
1_MACS_peak_8342_lociStitched	chr15(.):21925501-21928951	2.984
1_MACS_peak_8343_lociStitched	chr15(.):21967006-21968661	1.0193
6_MACS_peak_8344_lociStitched	chr15(.):21976648-22002456	0.8728
1_MACS_peak_8350_lociStitched	chr15(.):22386286-22387995	2.8356
1_MACS_peak_8351_lociStitched	chr15(.):22451133-22452224	0.6617
1_MACS_peak_8352_lociStitched	chr15(.):22465640-22466796	0.938
1_MACS_peak_8353_lociStitched	chr15(.):22541742-22542850	0.8874
1_MACS_peak_8354_lociStitched	chr15(.):22734500-22735962	0.952
1_MACS_peak_8355_lociStitched	chr15(.):22832611-22834633	2.5542
1_MACS_peak_8356_lociStitched	chr15(.):22891729-22893851	0.7993
1_MACS_peak_8357_lociStitched	chr15(.):23032294-23035437	2.0948
1_MACS_peak_8358_lociStitched	chr15(.):23075258-23077347	2.1193
2_MACS_peak_8359_lociStitched	chr15(.):23085366-23087555	1.8724
1_MACS_peak_8361_lociStitched	chr15(.):23097416-23098781	0.8205
1_MACS_peak_8362_lociStitched	chr15(.):23108904-23109681	0.4314
1_MACS_peak_8363_lociStitched	chr15(.):23376898-23378941	0.8429
2_MACS_peak_8364_lociStitched	chr15(.):23388370-23394341	1.1546
1_MACS_peak_8366_lociStitched	chr15(.):23414563-23415829	0.8543
1_MACS_peak_8367_lociStitched	chr15(.):23481674-23482662	1.062
1_MACS_peak_8368_lociStitched	chr15(.):23579678-23581106	0.8763
1_MACS_peak_8369_lociStitched	chr15(.):23609803-23610509	0.438
1_MACS_peak_8370_lociStitched	chr15(.):23616493-23617560	0.5547
1_MACS_peak_8371_lociStitched	chr15(.):23625159-23626769	0.6594
2_MACS_peak_8372_lociStitched	chr15(.):23659937-23669475	3.7137
2_MACS_peak_8374_lociStitched	chr15(.):23675821-23683000	1.9048
1_MACS_peak_8376_lociStitched	chr15(.):24098241-24101144	1.5223
1_MACS_peak_8377_lociStitched	chr15(.):24352619-24353668	0.6435
2_MACS_peak_8378_lociStitched	chr15(.):24513097-24517637	1.4203
2_MACS_peak_8380_lociStitched	chr15(.):24679898-24683681	0.3957
1_MACS_peak_8382_lociStitched	chr15(.):25009115-25010635	0.9039
1_MACS_peak_8383_lociStitched	chr15(.):25199733-25202398	1.3402
1_MACS_peak_8384_lociStitched	chr15(.):25661188-25664678	2.1074
1_MACS_peak_8385_lociStitched	chr15(.):25682616-25685174	2.5843
1_MACS_peak_8386_lociStitched	chr15(.):26055563-26056780	0.5524
1_MACS_peak_8387_lociStitched	chr15(.):26095008-26096356	0.411
1_MACS_peak_8388_lociStitched	chr15(.):26327079-26328501	1.8542
1_MACS_peak_8389_lociStitched	chr15(.):27867272-27870890	2.6071
1_MACS_peak_8390_lociStitched	chr15(.):27946525-27947288	0.6225
1_MACS_peak_8391_lociStitched	chr15(.):27966883-27967951	0.5389
1_MACS_peak_8392_lociStitched	chr15(.):28147911-28149154	0.9298
1_MACS_peak_8393_lociStitched	chr15(.):28565873-28568049	1.2341
1_MACS_peak_8394_lociStitched	chr15(.):28577381-28579902	2.1546
1_MACS_peak_8395_lociStitched	chr15(.):28603580-28604846	0.7488
1_MACS_peak_8396_lociStitched	chr15(.):28796950-28798412	1.0341
1_MACS_peak_8397_lociStitched	chr15(.):28822017-28824370	1.9923
2_MACS_peak_8398_lociStitched	chr15(.):28833842-28836109	1.1229
2_MACS_peak_8400_lociStitched	chr15(.):28968413-28974027	0.2963
1_MACS_peak_8402_lociStitched	chr15(.):28983018-28983863	0.3176
1_MACS_peak_8403_lociStitched	chr15(.):29092133-29093318	0.6129
1_MACS_peak_8404_lociStitched	chr15(.):29215448-29217616	1.5991
1_MACS_peak_8405_lociStitched	chr15(.):29561068-29563356	3.377
1_MACS_peak_8406_lociStitched	chr15(.):29922597-29924929	3.4519
1_MACS_peak_8407_lociStitched	chr15(.):30033150-30035194	1.4776
1_MACS_peak_8408_lociStitched	chr15(.):30114062-30114766	0.6061
1_MACS_peak_8409_lociStitched	chr15(.):30685182-30686067	0.4223
2_MACS_peak_8410_lociStitched	chr15(.):30717115-30721713	0.7312
1_MACS_peak_8412_lociStitched	chr15(.):30762712-30764198	0.788
2_MACS_peak_8413_lociStitched	chr15(.):30828825-30833503	0.8147
1_MACS_peak_8415_lociStitched	chr15(.):30864734-30865691	0.3787
1_MACS_peak_8416_lociStitched	chr15(.):30916211-30920052	6.2467
1_MACS_peak_8417_lociStitched	chr15(.):30942095-30943127	0.5447
1_MACS_peak_8418_lociStitched	chr15(.):30988366-30990285	1.2807
1_MACS_peak_8419_lociStitched	chr15(.):31115348-31116465	0.8544
1_MACS_peak_8420_lociStitched	chr15(.):31195256-31196863	1.3486
1_MACS_peak_8421_lociStitched	chr15(.):31282310-31284949	3.0659
1_MACS_peak_8422_lociStitched	chr15(.):31295369-31297723	1.9753
1_MACS_peak_8423_lociStitched	chr15(.):31305546-31307193	1.2336
1_MACS_peak_8424_lociStitched	chr15(.):31323069-31324563	1.371
1_MACS_peak_8425_lociStitched	chr15(.):31345096-31346908	1.4667
2_MACS_peak_8426_lociStitched	chr15(.):31368850-31376687	1.7841
1_MACS_peak_8428_lociStitched	chr15(.):31449570-31450859	0.7995
1_MACS_peak_8429_lociStitched	chr15(.):31507087-31509700	3.2197
2_MACS_peak_8430_lociStitched	chr15(.):31519610-31529383	1.0264
2_MACS_peak_8432_lociStitched	chr15(.):31546713-31560816	4.8383
1_MACS_peak_8434_lociStitched	chr15(.):31616977-31622195	2.8881
8_MACS_peak_8435_lociStitched	chr15(.):31628660-31660474	1.9427
1_MACS_peak_8443_lociStitched	chr15(.):31696886-31698761	1.2892
1_MACS_peak_8444_lociStitched	chr15(.):31726295-31728642	3.3587
1_MACS_peak_8445_lociStitched	chr15(.):31736697-31738222	0.8567
1_MACS_peak_8446_lociStitched	chr15(.):31750671-31752252	1.0868
1_MACS_peak_8447_lociStitched	chr15(.):31764679-31766208	0.8272
1_MACS_peak_8448_lociStitched	chr15(.):32000096-32001391	0.821
1_MACS_peak_8449_lociStitched	chr15(.):32162826-32163689	0.5867
1_MACS_peak_8450_lociStitched	chr15(.):32322692-32323419	0.5576
1_MACS_peak_8451_lociStitched	chr15(.):32726321-32727406	0.4994
2_MACS_peak_8452_lociStitched	chr15(.):32758507-32763103	0.8242
1_MACS_peak_8454_lociStitched	chr15(.):32828055-32829523	0.7619
2_MACS_peak_8455_lociStitched	chr15(.):32870230-32875000	1.0522
1_MACS_peak_8457_lociStitched	chr15(.):32905398-32909334	5.9981
1_MACS_peak_8458_lociStitched	chr15(.):32949074-32950430	0.966
1_MACS_peak_8459_lociStitched	chr15(.):33015087-33016275	0.8709
