#KMS12_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS12_H3K27ac_ROSE/KMS12_H3K27ac_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS12_jia.bam
#Using cutoff of 17074.902 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam	enhancerRank	isSuperStretch
1_MACS_peak_6531_lociStitched	chr15	65115107	65119784	1	4678	11228.5416	2251	0
1_MACS_peak_15296_lociStitched	chr4	187110258	187114742	1	4485	12551.1644	2252	0
2_MACS_peak_6889_lociStitched	chr15	99408480	99418163	2	4981	8556.8671	2253	0
1_MACS_peak_18625_lociStitched	chr8	66751061	66755646	1	4586	11868.2725	2254	0
2_MACS_peak_18755_lociStitched	chr8	96145126	96151204	2	5159	6378.861	2255	0
3_MACS_peak_10437_lociStitched	chr19	49617588	49632570	3	5143	6586.0872	2256	0
1_MACS_peak_3743_lociStitched	chr11	102186218	102191209	1	4992	8410.3341	2257	0
1_MACS_peak_15054_lociStitched	chr4	120131932	120136678	1	4747	10632.4638	2258	0
1_MACS_peak_18873_lociStitched	chr8	121820114	121824060	1	3947	15402.4218	2259	0
3_MACS_peak_3434_lociStitched	chr11	65685413	65696866	3	4976	8533.6303	2260	0
2_MACS_peak_4787_lociStitched	chr12	110432005	110438539	2	5166	6185.0844	2261	0
1_MACS_peak_19303_lociStitched	chr9	67336532	67341507	1	4976	8527.6475	2262	0
1_MACS_peak_65_lociStitched	chr1	2343027	2348025	1	4999	8278.1874	2263	0
2_MACS_peak_1341_lociStitched	chr1	155138698	155147359	2	5038	7825.2135	2264	0
1_MACS_peak_11370_lociStitched	chr2	111432024	111437129	1	5106	6989.2555	2265	0
2_MACS_peak_17682_lociStitched	chr7	55616188	55626922	2	5243	4826.0064	2266	0
3_MACS_peak_12199_lociStitched	chr20	25261870	25279034	3	5190	5756.8056	2267	0
3_MACS_peak_1871_lociStitched	chr1	224683589	224692035	3	5203	5527.907	2268	0
1_MACS_peak_14480_lociStitched	chr3	186499650	186504187	1	4538	12095.642	2269	0
3_MACS_peak_1592_lociStitched	chr1	180877236	180888355	3	5196	5621.7664	2270	0
1_MACS_peak_5995_lociStitched	chr14	95998028	96003128	1	5101	6994.65	2271	0
1_MACS_peak_3352_lociStitched	chr11	64035753	64040187	1	4435	12752.6274	2272	0
4_MACS_peak_9398_lociStitched	chr19	1895011	1906248	4	5194	5571.3046	2273	0
2_MACS_peak_10076_lociStitched	chr19	36389665	36395243	2	5093	6990.3496	2274	0
1_MACS_peak_15090_lociStitched	chr4	129205586	129210621	1	5036	7690.459	2275	0
1_MACS_peak_6384_lociStitched	chr15	45692919	45697616	1	4698	10862.2822	2276	0
2_MACS_peak_5753_lociStitched	chr14	67823759	67829177	2	5076	7199.4384	2277	0
2_MACS_peak_4538_lociStitched	chr12	62645066	62656172	2	4855	9508.9572	2278	0
2_MACS_peak_27_lociStitched	chr1	1259171	1267446	2	4963	8414.8475	2279	0
1_MACS_peak_845_lociStitched	chr1	78467860	78472928	1	5069	7194.5328	2280	0
2_MACS_peak_6163_lociStitched	chr15	23660463	23668131	2	4940	8648.7372	2281	0
3_MACS_peak_16067_lociStitched	chr5	171383610	171396624	3	5230	4623.8742	2282	0
1_MACS_peak_11460_lociStitched	chr2	128143558	128148613	1	5056	7296.387	2283	0
2_MACS_peak_18131_lociStitched	chr7	129250408	129255861	2	4800	9903.7386	2284	0
1_MACS_peak_13962_lociStitched	chr3	75550817	75556027	1	5211	4938.559	2285	0
2_MACS_peak_19319_lociStitched	chr9	69260303	69269477	2	5104	6603.4452	2286	0
2_MACS_peak_10349_lociStitched	chr19	46849536	46855201	2	4980	8107.1815	2287	0
2_MACS_peak_1939_lociStitched	chr1	228961288	228967579	2	5225	4527.0036	2288	0
2_MACS_peak_4743_lociStitched	chr12	105423359	105428588	2	5167	5583.5262	2289	0
2_MACS_peak_6492_lociStitched	chr15	60831339	60841062	2	5227	4452.1617	2290	0
2_MACS_peak_19071_lociStitched	chr9	177315	186467	2	5141	5948.8	2291	0
1_MACS_peak_5708_lociStitched	chr14	61111175	61116396	1	5222	4487.4495	2292	0
1_MACS_peak_4854_lociStitched	chr12	116994796	116999259	1	4464	12306.2762	2293	0
1_MACS_peak_16365_lociStitched	chr6	24718218	24722656	1	4439	12464.5668	2294	0
3_MACS_peak_18071_lociStitched	chr7	121939418	121951087	3	5246	3911.4488	2295	0
2_MACS_peak_1948_lociStitched	chr1	229690804	229695759	2	4874	9086.479	2296	0
2_MACS_peak_13577_lociStitched	chr3	23986027	23992959	2	5170	5402.1076	2297	0
1_MACS_peak_14888_lociStitched	chr4	83292645	83297340	1	4696	10622.907	2298	0
2_MACS_peak_2834_lociStitched	chr10	126406029	126413012	2	5129	6050.0712	2299	0
1_MACS_peak_11586_lociStitched	chr2	169211082	169216294	1	5213	4568.8392	2300	0
2_MACS_peak_16544_lociStitched	chr6	31864182	31871010	2	5049	7136.6256	2301	0
1_MACS_peak_3565_lociStitched	chr11	71933237	71937299	1	4063	14549.6778	2302	0
3_MACS_peak_13242_lociStitched	chr22	39431690	39441187	3	5071	6831.1921	2303	0
3_MACS_peak_973_lociStitched	chr1	109632619	109644255	3	4868	9094.6976	2304	0
1_MACS_peak_14580_lociStitched	chr3	197459964	197464997	1	5034	7278.7246	2305	0
2_MACS_peak_1843_lociStitched	chr1	220261704	220268448	2	5075	6749.3952	2306	0
2_MACS_peak_2804_lociStitched	chr10	121422584	121428333	2	5140	5737.502	2307	0
2_MACS_peak_4051_lociStitched	chr12	6976064	6983885	2	5054	6962.2542	2308	0
3_MACS_peak_5964_lociStitched	chr14	93225541	93242656	3	5154	5481.9345	2309	0
1_MACS_peak_16782_lociStitched	chr6	52147831	52152563	1	4733	10222.0664	2310	0
1_MACS_peak_15798_lociStitched	chr5	130597960	130602689	1	4730	10220.7877	2311	0
2_MACS_peak_11703_lociStitched	chr2	191744286	191749450	2	5092	6350.6872	2312	0
3_MACS_peak_1125_lociStitched	chr1	143992278	144001507	3	5164	5140.553	2313	0
2_MACS_peak_14890_lociStitched	chr4	83701250	83707292	2	5227	3700.1208	2314	0
3_MACS_peak_13649_lociStitched	chr3	42253694	42259046	3	5129	5637.2616	2315	0
1_MACS_peak_17891_lociStitched	chr7	99696732	99700873	1	4142	13978.7737	2316	0
2_MACS_peak_15981_lociStitched	chr5	150612272	150619153	2	5051	6730.3061	2317	0
1_MACS_peak_16634_lociStitched	chr6	35885449	35890452	1	5004	7327.8941	2318	0
2_MACS_peak_11139_lociStitched	chr2	70518664	70529473	2	4932	8139.177	2319	0
3_MACS_peak_16524_lociStitched	chr6	31581651	31590408	3	4933	8118.6147	2320	0
1_MACS_peak_827_lociStitched	chr1	70875351	70880393	1	5043	6795.1034	2321	0
1_MACS_peak_2467_lociStitched	chr10	75715662	75720821	1	5160	4963.9898	2322	0
2_MACS_peak_13615_lociStitched	chr3	37031543	37036467	2	4844	8990.7316	2323	0
4_MACS_peak_11942_lociStitched	chr2	234257170	234266679	4	5165	4826.7684	2324	0
1_MACS_peak_14346_lociStitched	chr3	165633278	165638239	1	4962	7711.8745	2325	0
1_MACS_peak_9222_lociStitched	chr18	54302705	54307176	1	4472	11924.157	2326	0
1_MACS_peak_8129_lociStitched	chr17	27502930	27508035	1	5106	5783.965	2327	0
2_MACS_peak_4210_lociStitched	chr12	27166010	27176281	2	4926	8107.9274	2328	0
2_MACS_peak_3272_lociStitched	chr11	61558782	61567346	2	4132	13939.6228	2329	0
1_MACS_peak_14267_lociStitched	chr3	141594315	141599129	1	4815	9178.3724	2330	0
1_MACS_peak_15119_lociStitched	chr4	140475347	140479935	1	4589	11057.9976	2331	0
1_MACS_peak_11357_lociStitched	chr2	106411191	106416099	1	4909	8147.7708	2332	0
1_MACS_peak_17404_lociStitched	chr7	5568474	5573341	1	4868	8553.2658	2333	0
1_MACS_peak_20117_lociStitched	chrX	47049675	47054664	1	4990	7172.6853	2334	0
2_MACS_peak_17866_lociStitched	chr7	97909514	97919530	2	4939	7776.4224	2335	0
1_MACS_peak_9920_lociStitched	chr19	18389743	18394062	1	4320	12753.5751	2336	0
1_MACS_peak_13165_lociStitched	chr22	36846925	36852003	1	5079	5875.7538	2337	0
1_MACS_peak_4730_lociStitched	chr12	104679328	104684067	1	4740	9699.3113	2338	0
1_MACS_peak_11796_lociStitched	chr2	206947715	206952519	1	4805	9105.982	2339	0
1_MACS_peak_15452_lociStitched	chr5	43482008	43485917	1	3910	14917.9167	2340	0
4_MACS_peak_18995_lociStitched	chr8	144650371	144661558	4	5077	5849.6823	2341	0
1_MACS_peak_17214_lociStitched	chr6	146132350	146137196	1	4847	8659.3174	2342	0
2_MACS_peak_2052_lociStitched	chr1	247372920	247380286	2	5146	4605.9598	2343	0
2_MACS_peak_5664_lociStitched	chr14	55564152	55571543	2	5002	6871.4127	2344	0
1_MACS_peak_6276_lociStitched	chr15	40696785	40701715	1	4931	7721.366	2345	0
3_MACS_peak_3395_lociStitched	chr11	65121507	65134379	3	5049	6194.0064	2346	0
3_MACS_peak_19967_lociStitched	chrX	12906009	12911268	3	5203	3121.2165	2347	0
3_MACS_peak_131_lociStitched	chr1	9128469	9141348	3	5036	6306.8463	2348	0
2_MACS_peak_9227_lociStitched	chr18	55247402	55254612	2	5071	5729.787	2349	0
1_MACS_peak_7360_lociStitched	chr16	30480818	30485768	1	4951	7357.185	2350	0
3_MACS_peak_10296_lociStitched	chr19	45541416	45553474	3	5116	4893.1364	2351	0
1_MACS_peak_3201_lociStitched	chr11	47786098	47790479	1	4382	12196.2659	2352	0
1_MACS_peak_18234_lociStitched	chr7	145481132	145486189	1	5058	5848.4205	2353	0
2_MACS_peak_17908_lociStitched	chr7	100074305	100081749	2	4787	9048.9264	2354	0
1_MACS_peak_6594_lociStitched	chr15	68569235	68573809	1	4575	10803.788	2355	0
2_MACS_peak_7006_lociStitched	chr16	2652733	2658618	2	5052	5862.637	2356	0
2_MACS_peak_10382_lociStitched	chr19	48103116	48113917	2	4811	8761.7712	2357	0
1_MACS_peak_18570_lociStitched	chr8	53624801	53629593	1	4793	8918.3912	2358	0
2_MACS_peak_9729_lociStitched	chr19	12775616	12781434	2	4873	8079.4566	2359	0
1_MACS_peak_14816_lociStitched	chr4	57299589	57304607	1	5019	6248.9154	2360	0
2_MACS_peak_15794_lociStitched	chr5	130498787	130507716	2	4950	7156.5935	2361	0
1_MACS_peak_8625_lociStitched	chr17	57693953	57698662	1	4710	9620.487	2362	0
2_MACS_peak_3856_lociStitched	chr11	118435716	118445156	2	4672	9943.152	2363	0
2_MACS_peak_16159_lociStitched	chr5	177656908	177667136	2	4786	8918.816	2364	0
2_MACS_peak_19584_lociStitched	chr9	116171464	116179609	2	4748	9262.494	2365	0
2_MACS_peak_5022_lociStitched	chr12	125472580	125480817	2	4987	6635.7272	2366	0
3_MACS_peak_1064_lociStitched	chr1	116915286	116921469	3	5105	4754.1087	2367	0
5_MACS_peak_2422_lociStitched	chr10	73619947	73634259	5	5134	4007.36	2368	0
2_MACS_peak_1239_lociStitched	chr1	150735598	150744174	2	4830	8382.1824	2369	0
4_MACS_peak_13801_lociStitched	chr3	50637842	50655592	4	5085	4998.4	2370	0
1_MACS_peak_8284_lociStitched	chr17	37616840	37621774	1	4935	7203.64	2371	0
3_MACS_peak_4928_lociStitched	chr12	121829225	121839996	3	4900	7616.1741	2372	0
1_MACS_peak_5142_lociStitched	chr13	28620619	28625553	1	4935	7157.2604	2373	0
1_MACS_peak_15456_lociStitched	chr5	43600534	43604874	1	4341	12238.8	2374	0
1_MACS_peak_6664_lociStitched	chr15	75161571	75166629	1	5059	5363.5032	2375	0
2_MACS_peak_13161_lociStitched	chr22	36800382	36807212	2	5032	5787.742	2376	0
1_MACS_peak_15143_lociStitched	chr4	146098178	146102787	1	4610	10297.4278	2377	0
1_MACS_peak_18693_lociStitched	chr8	81396534	81401460	1	4927	7193.9304	2378	0
1_MACS_peak_15390_lociStitched	chr5	28807968	28812602	1	4635	10053.463	2379	0
2_MACS_peak_3408_lociStitched	chr11	65288912	65293961	2	4970	6592.4793	2380	0
2_MACS_peak_16129_lociStitched	chr5	176729547	176740295	2	4954	6803.484	2381	0
1_MACS_peak_11517_lociStitched	chr2	143885235	143890146	1	4912	7327.212	2382	0
1_MACS_peak_13071_lociStitched	chr22	29662301	29666490	1	4190	13071.7745	2383	0
1_MACS_peak_15206_lociStitched	chr4	165855122	165859716	1	4595	10352.1196	2384	0
1_MACS_peak_4906_lociStitched	chr12	121121871	121126704	1	4834	8124.273	2385	0
2_MACS_peak_1030_lociStitched	chr1	113160384	113165262	2	4319	12237.9264	2386	0
2_MACS_peak_2064_lociStitched	chr10	1093987	1103714	2	4994	6072.5661	2387	0
1_MACS_peak_7092_lociStitched	chr16	9053801	9058672	1	4872	7639.6764	2388	0
2_MACS_peak_19004_lociStitched	chr8	144814647	144823557	2	4530	10766.844	2389	0
1_MACS_peak_3867_lociStitched	chr11	118887023	118891270	1	4248	12650.9636	2390	0
1_MACS_peak_10459_lociStitched	chr19	50165934	50170690	1	4757	8826.6604	2391	0
1_MACS_peak_17112_lociStitched	chr6	130004140	130009196	1	5057	5014.5408	2392	0
2_MACS_peak_5581_lociStitched	chr14	39638297	39645601	2	4936	6839.4656	2393	0
1_MACS_peak_14398_lociStitched	chr3	177074709	177079314	1	4606	10151.7225	2394	0
1_MACS_peak_2200_lociStitched	chr10	22969883	22974891	1	5009	5800.7664	2395	0
2_MACS_peak_187_lociStitched	chr1	11984193	11995606	2	4910	7127.4185	2396	0
1_MACS_peak_18440_lociStitched	chr8	27234553	27239229	1	4677	9516.5952	2397	0
1_MACS_peak_19571_lociStitched	chr9	115092518	115097393	1	4876	7510.9125	2398	0
1_MACS_peak_18431_lociStitched	chr8	25313803	25318468	1	4666	9600.1035	2399	0
3_MACS_peak_5208_lociStitched	chr13	43618427	43630022	3	5091	4225.218	2400	0
3_MACS_peak_13796_lociStitched	chr3	50387288	50403391	3	4972	6241.5228	2401	0
2_MACS_peak_12076_lociStitched	chr20	3183605	3191590	2	4560	10415.634	2402	0
1_MACS_peak_16836_lociStitched	chr6	70573199	70578185	1	4987	5935.3344	2403	0
2_MACS_peak_14308_lociStitched	chr3	152877544	152882397	2	4841	7789.065	2404	0
2_MACS_peak_9331_lociStitched	chr19	522350	533837	2	4851	7662.9777	2405	0
1_MACS_peak_17919_lociStitched	chr7	100270285	100274508	1	4224	12661.8209	2406	0
1_MACS_peak_5890_lociStitched	chr14	81684272	81688207	1	3936	14221.4835	2407	0
1_MACS_peak_8324_lociStitched	chr17	39843595	39847664	1	4070	13525.7629	2408	0
2_MACS_peak_20039_lociStitched	chrX	23791029	23802702	2	5032	5108.1048	2409	0
2_MACS_peak_17834_lociStitched	chr7	91873249	91878201	2	4890	7156.6304	2410	0
2_MACS_peak_6488_lociStitched	chr15	60411992	60420586	2	5049	4779.1234	2411	0
1_MACS_peak_17939_lociStitched	chr7	101456759	101461327	1	4569	10261.0984	2412	0
2_MACS_peak_10923_lociStitched	chr2	44394274	44399092	2	4767	8474.3802	2413	0
2_MACS_peak_16279_lociStitched	chr6	7960277	7965341	2	4908	6847.0344	2414	0
1_MACS_peak_3116_lociStitched	chr11	34105845	34110814	1	4970	5988.6388	2415	0
2_MACS_peak_5732_lociStitched	chr14	64330410	64338062	2	5030	5011.2948	2416	0
2_MACS_peak_4215_lociStitched	chr12	27391005	27400284	2	5003	5460.6915	2417	0
3_MACS_peak_20129_lociStitched	chrX	47508468	47519355	3	4957	6162.042	2418	0
1_MACS_peak_6305_lociStitched	chr15	41243758	41247806	1	4049	13576.5872	2419	0
1_MACS_peak_1308_lociStitched	chr1	154191063	154195131	1	4069	13450.842	2420	0
2_MACS_peak_10157_lociStitched	chr19	39825178	39834005	2	4888	7024.5266	2421	0
1_MACS_peak_4897_lociStitched	chr12	120905636	120910069	1	4434	11185.3456	2422	0
2_MACS_peak_19332_lociStitched	chr9	70849539	70858657	2	4907	6766.4678	2423	0
2_MACS_peak_3371_lociStitched	chr11	64683167	64692868	2	4791	8095.4845	2424	0
1_MACS_peak_14775_lociStitched	chr4	40629692	40634462	1	4771	8297.415	2425	0
2_MACS_peak_1105_lociStitched	chr1	120750996	120759855	2	5005	5263.1319	2426	0
2_MACS_peak_3489_lociStitched	chr11	67118644	67124744	2	4794	8042.85	2427	0
1_MACS_peak_8700_lociStitched	chr17	66176569	66181595	1	5027	4782.7416	2428	0
1_MACS_peak_18066_lociStitched	chr7	120951682	120956497	1	4816	7735.2975	2429	0
1_MACS_peak_11079_lociStitched	chr2	65141035	65146034	1	5000	5231.9534	2430	0
1_MACS_peak_14875_lociStitched	chr4	77994782	77999518	1	4737	8555.1104	2431	0
1_MACS_peak_14293_lociStitched	chr3	149529529	149534240	1	4712	8793.0815	2432	0
1_MACS_peak_6140_lociStitched	chr15	21976047	21981042	1	4996	5212.782	2433	0
1_MACS_peak_14155_lociStitched	chr3	127934394	127938949	1	4556	10090.236	2434	0
1_MACS_peak_14709_lociStitched	chr4	16226058	16230781	1	4724	8594.9154	2435	0
3_MACS_peak_7960_lociStitched	chr17	8279279	8287905	3	5004	4998.767	2436	0
2_MACS_peak_13654_lociStitched	chr3	42622485	42633805	2	4844	7283.288	2437	0
2_MACS_peak_4575_lociStitched	chr12	69632403	69637570	2	4828	7461.6647	2438	0
1_MACS_peak_8241_lociStitched	chr17	35965699	35970337	1	4639	9357.165	2439	0
1_MACS_peak_18061_lociStitched	chr7	120627709	120632734	1	5026	4480.7925	2440	0
1_MACS_peak_2958_lociStitched	chr11	3532750	3537827	1	5078	3243.6953	2441	0
1_MACS_peak_18534_lociStitched	chr8	42009335	42014193	1	4859	7019.81	2442	0
2_MACS_peak_5535_lociStitched	chr14	29296481	29302286	2	4983	5209.407	2443	0
2_MACS_peak_4483_lociStitched	chr12	56726405	56733470	2	4358	11472.147	2444	0
1_MACS_peak_12612_lociStitched	chr20	62609323	62613493	1	4171	12653.865	2445	0
1_MACS_peak_18303_lociStitched	chr7	154793439	154797381	1	3943	13898.7036	2446	0
1_MACS_peak_18249_lociStitched	chr7	148821876	148825668	1	3793	14620.4352	2447	0
1_MACS_peak_818_lociStitched	chr1	67894365	67899212	1	4848	7109.0949	2448	0
2_MACS_peak_6714_lociStitched	chr15	78323929	78329023	2	5021	4450.6278	2449	0
1_MACS_peak_9219_lociStitched	chr18	53330358	53334946	1	4589	9693.0676	2450	0
2_MACS_peak_8950_lociStitched	chr17	80821136	80831169	2	4942	5784.0245	2451	0
2_MACS_peak_11404_lociStitched	chr2	114188025	114196921	2	4885	6582.1504	2452	0
1_MACS_peak_17498_lociStitched	chr7	25018214	25022942	1	4729	8370.4512	2453	0
1_MACS_peak_7242_lociStitched	chr16	22446739	22451613	1	4875	6684.691	2454	0
2_MACS_peak_9484_lociStitched	chr19	4063847	4068593	2	4684	8788.1682	2455	0
2_MACS_peak_2263_lociStitched	chr10	38144319	38155600	2	4776	7851.576	2456	0
1_MACS_peak_2893_lociStitched	chr11	287032	291115	1	4084	13084.3818	2457	0
1_MACS_peak_4808_lociStitched	chr12	111840757	111845620	1	4864	6789.7206	2458	0
1_MACS_peak_6449_lociStitched	chr15	55568147	55573051	1	4905	6226.6088	2459	0
2_MACS_peak_13313_lociStitched	chr22	42014297	42018499	2	4202	12379.9324	2460	0
1_MACS_peak_709_lociStitched	chr1	51699297	51704276	1	4980	5023.3131	2461	0
1_MACS_peak_919_lociStitched	chr1	93810408	93815075	1	4668	8890.635	2462	0
1_MACS_peak_7957_lociStitched	chr17	8149450	8154167	1	4718	8402.3921	2463	0
1_MACS_peak_20473_lociStitched	chrX	131349887	131354387	1	4501	10313.55	2464	0
2_MACS_peak_7171_lociStitched	chr16	15240906	15249589	2	4948	5515.4416	2465	0
2_MACS_peak_16783_lociStitched	chr6	52168268	52173423	2	4993	4670.9455	2466	0
2_MACS_peak_19649_lociStitched	chr9	127531068	127540683	2	4923	5843.997	2467	0
2_MACS_peak_115_lociStitched	chr1	8013583	8023504	2	4724	8258.2404	2468	0
1_MACS_peak_3504_lociStitched	chr11	67271713	67276491	1	4779	7668.2122	2469	0
1_MACS_peak_14503_lociStitched	chr3	191045596	191050301	1	4706	8435.124	2470	0
1_MACS_peak_6081_lociStitched	chr14	105484465	105488917	1	4453	10601.5476	2471	0
3_MACS_peak_19424_lociStitched	chr9	93549205	93566787	3	4997	4508.0248	2472	0
1_MACS_peak_5178_lociStitched	chr13	39609378	39614166	1	4789	7507.1052	2473	0
2_MACS_peak_8243_lociStitched	chr17	36068212	36079769	2	4573	9605.0227	2474	0
2_MACS_peak_14610_lociStitched	chr4	1208516	1213876	2	5051	3133.456	2475	0
1_MACS_peak_6133_lociStitched	chr15	20969286	20974234	1	4949	5271.5992	2476	0
3_MACS_peak_14180_lociStitched	chr3	128997162	129002696	3	4902	5994.4288	2477	0
2_MACS_peak_3726_lociStitched	chr11	95945150	95950118	2	4950	5220.3744	2478	0
1_MACS_peak_8393_lociStitched	chr17	41320566	41324943	1	4378	11075.1231	2479	0
1_MACS_peak_15108_lociStitched	chr4	140095828	140100405	1	4578	9514.2099	2480	0
1_MACS_peak_11608_lociStitched	chr2	172287591	172292247	1	4657	8776.0944	2481	0
2_MACS_peak_20164_lociStitched	chrX	48896794	48901933	2	4862	6486.4458	2482	0
2_MACS_peak_10470_lociStitched	chr19	50427061	50433854	2	4551	9719.4244	2483	0
1_MACS_peak_15896_lociStitched	chr5	138953737	138958593	1	4857	6540.0608	2484	0
1_MACS_peak_16182_lociStitched	chr5	180256502	180260900	1	4399	10886.3694	2485	0
1_MACS_peak_4667_lociStitched	chr12	94583623	94588585	1	4963	4820.0868	2486	0
2_MACS_peak_14074_lociStitched	chr3	113723725	113731443	2	4846	6556.441	2487	0
3_MACS_peak_15619_lociStitched	chr5	81565829	81575041	3	4850	6488.0116	2488	0
2_MACS_peak_1943_lociStitched	chr1	229473610	229480361	2	4819	6865.767	2489	0
1_MACS_peak_677_lociStitched	chr1	46150446	46155046	1	4601	9144.34	2490	0
2_MACS_peak_20095_lociStitched	chrX	44730297	44734919	2	4549	9596.6586	2491	0
2_MACS_peak_17505_lociStitched	chr7	25925937	25935572	2	4955	4754.8725	2492	0
1_MACS_peak_9835_lociStitched	chr19	16186452	16191242	1	4791	7140.932	2493	0
2_MACS_peak_7644_lociStitched	chr16	75680384	75685806	2	4695	8192.0998	2494	0
1_MACS_peak_11023_lociStitched	chr2	61695475	61699868	1	4394	10757.5784	2495	0
2_MACS_peak_16482_lociStitched	chr6	30027974	30035768	2	4723	7871.94	2496	0
2_MACS_peak_4480_lociStitched	chr12	56692301	56697248	2	4835	6541.9128	2497	0
1_MACS_peak_12554_lociStitched	chr20	57578939	57583595	1	4657	8520.0144	2498	0
1_MACS_peak_14855_lociStitched	chr4	76023845	76028799	1	4955	4593.3488	2499	0
2_MACS_peak_5564_lociStitched	chr14	35754666	35764167	2	4935	4947.1707	2500	0
2_MACS_peak_14125_lociStitched	chr3	125308320	125316279	2	5001	3560.0607	2501	0
2_MACS_peak_393_lociStitched	chr1	26867841	26873207	2	4835	6472.4692	2502	0
1_MACS_peak_2241_lociStitched	chr10	31606615	31611312	1	4698	8069.9157	2503	0
1_MACS_peak_10983_lociStitched	chr2	54859250	54864012	1	4763	7340.623	2504	0
1_MACS_peak_17267_lociStitched	chr6	157294782	157299631	1	4850	6232.4197	2505	0
3_MACS_peak_19750_lociStitched	chr9	132250009	132259132	3	4671	8325.6498	2506	0
2_MACS_peak_7440_lociStitched	chr16	49885942	49891747	2	4923	5088.0825	2507	0
1_MACS_peak_967_lociStitched	chr1	109233766	109238037	1	4272	11534.2626	2508	0
2_MACS_peak_6336_lociStitched	chr15	42895945	42901470	2	4971	4152.0375	2509	0
1_MACS_peak_18793_lociStitched	chr8	101484988	101489914	1	4927	4903.3404	2510	0
1_MACS_peak_12667_lociStitched	chr21	17905530	17910517	1	4988	3620.562	2511	0
2_MACS_peak_11589_lociStitched	chr2	169345179	169352911	2	4726	7650.814	2512	0
2_MACS_peak_18278_lociStitched	chr7	150671051	150676238	2	4880	5659.5357	2513	0
2_MACS_peak_1455_lociStitched	chr1	161580852	161592600	2	4779	7034.7024	2514	0
2_MACS_peak_10813_lociStitched	chr2	27434125	27441740	2	4768	7159.623	2515	0
1_MACS_peak_19743_lociStitched	chr9	131936029	131940739	1	4711	7794.108	2516	0
2_MACS_peak_1159_lociStitched	chr1	145506572	145517423	2	4797	6774.2793	2517	0
4_MACS_peak_9871_lociStitched	chr19	17413331	17421534	4	4713	7746.9132	2518	0
1_MACS_peak_8146_lociStitched	chr17	28254604	28259174	1	4571	9128.575	2519	0
1_MACS_peak_15106_lociStitched	chr4	140002688	140007085	1	4398	10536.0914	2520	0
3_MACS_peak_4461_lociStitched	chr12	56359725	56369190	3	4767	7092.1245	2521	0
2_MACS_peak_12599_lociStitched	chr20	62283782	62290886	2	4707	7763.9616	2522	0
2_MACS_peak_16105_lociStitched	chr5	173698604	173709263	2	4746	7322.733	2523	0
3_MACS_peak_15253_lociStitched	chr4	185264055	185276949	3	4814	6475.3668	2524	0
2_MACS_peak_16802_lociStitched	chr6	52925380	52931462	2	4834	6192.6924	2525	0
2_MACS_peak_7135_lociStitched	chr16	12006248	12011010	2	4734	7447.2918	2526	0
2_MACS_peak_11076_lociStitched	chr2	64974914	64979638	2	4661	8207.0052	2527	0
1_MACS_peak_12552_lociStitched	chr20	57479895	57484623	1	4729	7477.8048	2528	0
2_MACS_peak_322_lociStitched	chr1	24117023	24128073	2	4768	6993.545	2529	0
1_MACS_peak_9153_lociStitched	chr18	42488429	42493373	1	4945	4215.7488	2530	0
2_MACS_peak_11167_lociStitched	chr2	74207981	74213600	2	4578	8952.1908	2531	0
1_MACS_peak_12241_lociStitched	chr20	31288387	31293140	1	4754	7115.7163	2532	0
2_MACS_peak_2681_lociStitched	chr10	104153213	104159960	2	4525	9406.6674	2533	0
2_MACS_peak_6959_lociStitched	chr16	1660714	1665578	2	4772	6868.9408	2534	0
1_MACS_peak_6558_lociStitched	chr15	66584793	66588774	1	3982	13075.9926	2535	0
2_MACS_peak_11955_lociStitched	chr2	236408086	236413324	2	4831	6061.9374	2536	0
1_MACS_peak_8538_lociStitched	chr17	47268165	47271585	1	3421	15652.656	2537	0
3_MACS_peak_10562_lociStitched	chr19	55165883	55175579	3	4898	4972.1088	2538	0
2_MACS_peak_6924_lociStitched	chr16	446216	452885	2	4765	6890.4108	2539	0
1_MACS_peak_8417_lociStitched	chr17	42275080	42279120	1	4041	12711.86	2540	0
3_MACS_peak_19876_lociStitched	chr9	139886280	139895476	3	4853	5656.4596	2541	0
1_MACS_peak_6030_lociStitched	chr14	102341279	102346140	1	4862	5487.5829	2542	0
2_MACS_peak_12276_lociStitched	chr20	33291282	33298538	2	4679	7787.8648	2543	0
2_MACS_peak_12001_lociStitched	chr2	241518699	241527180	2	4854	5513.4981	2544	0
2_MACS_peak_10264_lociStitched	chr19	44029845	44038328	2	4814	6101.8219	2545	0
2_MACS_peak_3324_lociStitched	chr11	63330106	63336245	2	4861	5389.4281	2546	0
2_MACS_peak_312_lociStitched	chr1	23937960	23947171	2	4944	3804.143	2547	0
1_MACS_peak_3229_lociStitched	chr11	58909342	58913759	1	4418	10108.7462	2548	0
4_MACS_peak_7410_lociStitched	chr16	34777653	34789773	4	4902	4616.508	2549	0
1_MACS_peak_13118_lociStitched	chr22	32598429	32603260	1	4832	5760.0013	2550	0
2_MACS_peak_4231_lociStitched	chr12	31223887	31229706	2	4702	7412.2422	2551	0
