#KMS12_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS12_H3K27ac_ROSE/KMS12_H3K27ac_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS12_jia.bam
#Using cutoff of 17074.902 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam	enhancerRank	isSuperStretch
4_MACS_peak_11216_lociStitched	chr2	85153062	85174353	4	11587	20498.9748	325	1
2_MACS_peak_3738_lociStitched	chr11	100548129	100561133	2	11537	20875.3212	327	1
2_MACS_peak_20474_lociStitched	chrX	131613681	131626230	2	11404	22141.4556	328	1
1_MACS_peak_9847_lociStitched	chr19	16474582	16485690	1	11109	24335.4064	329	1
4_MACS_peak_13273_lociStitched	chr22	39914298	39929621	4	11210	23405.8825	330	1
3_MACS_peak_8670_lociStitched	chr17	62197831	62210421	3	11759	17666.288	331	1
2_MACS_peak_8123_lociStitched	chr17	27218651	27230791	2	10512	28379.678	332	1
2_MACS_peak_20451_lociStitched	chrX	129298434	129311265	2	10486	28169.1774	335	1
4_MACS_peak_353_lociStitched	chr1	25557860	25575310	4	11239	22325.53	336	1
2_MACS_peak_9762_lociStitched	chr19	13204790	13217432	2	10426	28457.142	337	1
2_MACS_peak_16117_lociStitched	chr5	175960802	175972496	2	10970	24297.7932	338	1
2_MACS_peak_16533_lociStitched	chr6	31694475	31709185	2	11075	23396.255	340	1
1_MACS_peak_18781_lociStitched	chr8	100869432	100880357	1	10926	24523.3475	341	1
4_MACS_peak_16584_lociStitched	chr6	33376736	33396590	4	11649	17497.3302	342	1
1_MACS_peak_5339_lociStitched	chr13	91993849	92003709	1	9861	31240.424	345	1
3_MACS_peak_16578_lociStitched	chr6	33279327	33292964	3	11164	21939.2056	346	1
3_MACS_peak_19055_lociStitched	chr8	146009892	146025160	3	10784	24732.6332	347	1
1_MACS_peak_9000_lociStitched	chr18	9060286	9070868	1	10583	26208.4394	348	1
2_MACS_peak_18195_lociStitched	chr7	138787781	138805098	2	10661	25608.3796	349	1
2_MACS_peak_18008_lociStitched	chr7	106503733	106515069	2	10674	25324.624	350	1
4_MACS_peak_7024_lociStitched	chr16	3054081	3074911	4	10444	26972.767	351	1
2_MACS_peak_18929_lociStitched	chr8	128800196	128814372	2	10426	27056.3136	352	1
1_MACS_peak_12158_lociStitched	chr20	17944803	17954996	1	10194	28417.0647	354	1
5_MACS_peak_12185_lociStitched	chr20	23329612	23347338	5	11031	21964.2866	355	1
2_MACS_peak_3317_lociStitched	chr11	62597649	62610972	2	9584	31771.3581	357	1
1_MACS_peak_10561_lociStitched	chr19	55126354	55137563	1	11210	19937.4483	358	1
2_MACS_peak_15410_lociStitched	chr5	32572154	32589004	2	10731	23960.7	359	1
2_MACS_peak_18573_lociStitched	chr8	54926006	54935973	2	9465	32055.8654	360	1
2_MACS_peak_16450_lociStitched	chr6	27856474	27871705	2	11308	18411.2328	361	1
2_MACS_peak_18672_lociStitched	chr8	77589853	77601089	2	11135	20157.384	362	1
1_MACS_peak_8295_lociStitched	chr17	38015823	38025205	1	9383	32381.0348	363	1
1_MACS_peak_3740_lociStitched	chr11	100573587	100584152	1	10566	24887.9705	364	1
1_MACS_peak_19311_lociStitched	chr9	68447239	68458485	1	11247	18510.916	365	1
6_MACS_peak_7553_lociStitched	chr16	68270840	68307454	6	11341	17182.9502	366	1
4_MACS_peak_18608_lociStitched	chr8	61807145	61830560	4	11015	20359.3425	369	1
1_MACS_peak_15135_lociStitched	chr4	144294732	144305390	1	10659	23442.271	370	1
3_MACS_peak_9126_lociStitched	chr18	33155443	33174068	3	10803	22137.675	371	1
2_MACS_peak_14544_lociStitched	chr3	195621193	195637424	2	10374	25391.7764	372	1
1_MACS_peak_15886_lociStitched	chr5	138719980	138729772	1	9793	28999.008	373	1
2_MACS_peak_4722_lociStitched	chr12	104317919	104327969	2	9865	28540.995	374	1
2_MACS_peak_18691_lociStitched	chr8	81073230	81084601	2	10829	21198.9553	376	1
2_MACS_peak_17336_lociStitched	chr6	168226932	168238146	2	11154	17873.9946	378	1
1_MACS_peak_3414_lociStitched	chr11	65335131	65345299	1	10169	26259.8768	379	1
2_MACS_peak_10433_lociStitched	chr19	49457208	49472126	2	9213	31948.3888	380	1
2_MACS_peak_18274_lociStitched	chr7	150124006	150134701	2	9352	31182.342	381	1
3_MACS_peak_12596_lociStitched	chr20	62256911	62274659	3	10087	26721.3888	383	1
2_MACS_peak_15249_lociStitched	chr4	185200893	185210994	2	10050	26799.9732	385	1
2_MACS_peak_4493_lociStitched	chr12	57071150	57084680	2	10263	25108.974	387	1
4_MACS_peak_2029_lociStitched	chr1	244208940	244231959	4	10746	21161.3667	388	1
1_MACS_peak_984_lociStitched	chr1	109930741	109941340	1	10600	22101.0348	389	1
4_MACS_peak_1458_lociStitched	chr1	161675762	161698969	4	10474	23139.6997	390	1
2_MACS_peak_3275_lociStitched	chr11	61593489	61603630	2	9851	27444.5883	392	1
2_MACS_peak_18115_lociStitched	chr7	128572561	128582514	2	9479	29626.0998	393	1
3_MACS_peak_3589_lociStitched	chr11	73489487	73500695	3	9579	29007.4248	394	1
1_MACS_peak_6405_lociStitched	chr15	50641508	50649949	1	8442	34662.9665	395	1
2_MACS_peak_3784_lociStitched	chr11	109816260	109830267	2	9283	30540.8628	396	1
1_MACS_peak_5369_lociStitched	chr13	103243263	103252844	1	9582	28820.6061	397	1
1_MACS_peak_7086_lociStitched	chr16	8157961	8167029	1	9069	31634.6248	398	1
5_MACS_peak_9368_lociStitched	chr19	1258054	1277402	5	10895	18537.3188	399	1
2_MACS_peak_19147_lociStitched	chr9	21985532	21996991	2	10978	17627.3797	400	1
2_MACS_peak_19699_lociStitched	chr9	130730899	130744389	2	10561	21389.744	404	1
2_MACS_peak_5422_lociStitched	chr13	115021945	115032906	2	10928	17784.2225	405	1
3_MACS_peak_5384_lociStitched	chr13	111357036	111370932	3	10007	25683.9768	406	1
4_MACS_peak_13448_lociStitched	chr3	5013990	5029289	4	10901	17959.4961	407	1
3_MACS_peak_16636_lociStitched	chr6	36081147	36101374	3	10628	20676.0394	408	1
1_MACS_peak_15751_lociStitched	chr5	118603793	118614691	1	10899	17761.5604	409	1
3_MACS_peak_12816_lociStitched	chr21	44580440	44598071	3	10140	24487.6959	410	1
3_MACS_peak_4470_lociStitched	chr12	56508720	56523990	3	10039	25206.189	411	1
2_MACS_peak_19470_lociStitched	chr9	98266967	98279464	2	10292	23109.4524	412	1
1_MACS_peak_17263_lociStitched	chr6	157096818	157105815	1	8998	31240.2831	413	1
3_MACS_peak_16755_lociStitched	chr6	44213182	44233895	3	10643	19930.0486	414	1
2_MACS_peak_2691_lociStitched	chr10	104400915	104412856	2	10250	23280.1736	415	1
4_MACS_peak_436_lociStitched	chr1	28558554	28577334	4	10527	20917.164	416	1
1_MACS_peak_6881_lociStitched	chr15	93442656	93452375	1	9720	26935.2366	420	1
3_MACS_peak_19688_lociStitched	chr9	130532691	130550068	3	10043	24682.2908	422	1
1_MACS_peak_14877_lociStitched	chr4	78735668	78745256	1	9589	27720.8256	423	1
3_MACS_peak_9300_lociStitched	chr18	74765753	74780192	3	10176	23590.4382	424	1
1_MACS_peak_15427_lociStitched	chr5	36872957	36883340	1	10384	21907.0917	425	1
2_MACS_peak_19108_lociStitched	chr9	5617227	5632693	2	10551	19929.4876	428	1
4_MACS_peak_20585_lociStitched	chrX	153706233	153720105	4	10822	17123.5968	429	1
2_MACS_peak_6094_lociStitched	chr14	105947142	105958623	2	8790	31604.8968	430	1
1_MACS_peak_16917_lociStitched	chr6	90059659	90069705	1	10047	23962.7238	431	1
1_MACS_peak_9174_lociStitched	chr18	46472597	46480745	1	8149	34496.1876	432	1
3_MACS_peak_4762_lociStitched	chr12	108952918	108963875	3	10749	17435.8741	433	1
3_MACS_peak_14537_lociStitched	chr3	195264974	195278876	3	10723	17359.4274	434	1
2_MACS_peak_1394_lociStitched	chr1	156709483	156723018	2	9829	24945.005	436	1
4_MACS_peak_18316_lociStitched	chr7	156792832	156810300	4	10423	19889.0648	438	1
3_MACS_peak_15003_lociStitched	chr4	108949383	108960404	3	10533	18589.1207	439	1
2_MACS_peak_18804_lociStitched	chr8	102211372	102220271	2	8845	30293.9758	441	1
1_MACS_peak_11011_lociStitched	chr2	60775403	60785203	1	9801	24374.56	442	1
4_MACS_peak_7233_lociStitched	chr16	22194659	22208290	4	10450	18461.8264	445	1
2_MACS_peak_4236_lociStitched	chr12	31469943	31480209	2	9944	22872.648	446	1
4_MACS_peak_16527_lociStitched	chr6	31618808	31634909	4	9993	22438.3536	447	1
2_MACS_peak_9315_lociStitched	chr18	75332592	75345845	2	9167	27965.1553	448	1
3_MACS_peak_10962_lociStitched	chr2	48124079	48135364	3	9979	22175.025	450	1
3_MACS_peak_12495_lociStitched	chr20	52225149	52241297	3	9167	27671.2128	451	1
1_MACS_peak_6257_lociStitched	chr15	40225142	40233897	1	8756	29879.9395	452	1
1_MACS_peak_12425_lociStitched	chr20	46038262	46047394	1	9133	27744.8424	453	1
1_MACS_peak_19724_lociStitched	chr9	131444404	131453828	1	9425	25869.8224	454	1
1_MACS_peak_15904_lociStitched	chr5	139486081	139496234	1	10154	20072.481	455	1
2_MACS_peak_13319_lociStitched	chr22	42141706	42152338	2	10075	20716.452	456	1
2_MACS_peak_1759_lociStitched	chr1	206728553	206738501	2	9873	22347.1872	457	1
1_MACS_peak_9201_lociStitched	chr18	48717655	48725480	1	7826	33752.355	458	1
2_MACS_peak_15273_lociStitched	chr4	186123531	186135812	2	10131	19921.0101	459	1
2_MACS_peak_5885_lociStitched	chr14	81394450	81409722	2	10173	19523.7248	460	1
5_MACS_peak_13237_lociStitched	chr22	39398556	39421814	5	10233	18873.867	462	1
1_MACS_peak_14397_lociStitched	chr3	176911201	176920546	1	9346	25625.859	463	1
1_MACS_peak_7799_lociStitched	chr17	1387477	1395731	1	8255	31550.915	464	1
1_MACS_peak_6131_lociStitched	chr15	20884543	20894719	1	10177	18557.9712	466	1
1_MACS_peak_4300_lociStitched	chr12	46776182	46785733	1	9552	23336.9134	467	1
3_MACS_peak_10451_lociStitched	chr19	49990040	50005306	3	10206	17189.516	469	1
2_MACS_peak_4512_lociStitched	chr12	57910810	57918446	2	7552	33748.8292	470	1
2_MACS_peak_19651_lociStitched	chr9	127622510	127636616	2	10115	18037.3422	471	1
2_MACS_peak_14559_lociStitched	chr3	196357797	196371019	2	9686	21841.4218	472	1
1_MACS_peak_8418_lociStitched	chr17	42292725	42300459	1	7735	32915.1306	473	1
2_MACS_peak_397_lociStitched	chr1	27018410	27029197	2	9579	22517.8625	474	1
2_MACS_peak_8322_lociStitched	chr17	39821208	39835749	2	9039	25554.3534	478	1
2_MACS_peak_16402_lociStitched	chr6	26355471	26367856	2	10017	17804.676	479	1
3_MACS_peak_7339_lociStitched	chr16	30193346	30211674	3	8991	25532.7368	485	1
3_MACS_peak_18705_lociStitched	chr8	86086943	86103746	3	9750	19681.3539	488	1
1_MACS_peak_2883_lociStitched	chr10	135201043	135209207	1	8165	29845.1348	490	1
3_MACS_peak_3524_lociStitched	chr11	68032192	68050246	3	9692	19794.4056	492	1
3_MACS_peak_7814_lociStitched	chr17	1725911	1739180	3	9838	18358.9884	493	1
1_MACS_peak_18565_lociStitched	chr8	52808782	52817117	1	8336	28624.8905	494	1
3_MACS_peak_20556_lociStitched	chrX	153188469	153201611	3	9260	22462.3064	496	1
2_MACS_peak_15007_lociStitched	chr4	109279156	109295050	2	9804	17836.2468	497	1
2_MACS_peak_14916_lociStitched	chr4	87854484	87868931	2	9187	22837.8176	500	1
2_MACS_peak_6972_lociStitched	chr16	2009263	2023149	2	9744	17736.5878	503	1
2_MACS_peak_18286_lociStitched	chr7	150775123	150785834	2	9304	21371.6583	504	1
1_MACS_peak_2490_lociStitched	chr10	81001346	81010996	1	9651	18206.655	505	1
1_MACS_peak_4150_lociStitched	chr12	14920627	14929779	1	9153	22317.152	507	1
3_MACS_peak_7721_lociStitched	chr16	87415802	87428355	3	9707	17619.3908	508	1
2_MACS_peak_3431_lociStitched	chr11	65654710	65668021	2	9389	20335.2147	511	1
2_MACS_peak_5812_lociStitched	chr14	73918391	73932933	2	8692	25204.1944	514	1
3_MACS_peak_3422_lociStitched	chr11	65546897	65560308	3	9129	22156.3131	515	1
1_MACS_peak_1711_lociStitched	chr1	203288620	203297865	1	9246	21191.389	517	1
3_MACS_peak_17904_lociStitched	chr7	100020575	100034931	3	7557	30833.8168	521	1
3_MACS_peak_17759_lociStitched	chr7	74057170	74073091	3	9373	19718.1585	524	1
1_MACS_peak_17517_lociStitched	chr7	26236858	26245124	1	8267	27068.6702	525	1
1_MACS_peak_6132_lociStitched	chr15	20934985	20943953	1	8969	22602.9472	526	1
4_MACS_peak_7724_lociStitched	chr16	87798451	87815013	4	9519	17825.6806	528	1
3_MACS_peak_3483_lociStitched	chr11	67030080	67047013	3	8875	22207.6295	534	1
1_MACS_peak_3825_lociStitched	chr11	115089902	115097342	1	7441	30181.104	535	1
1_MACS_peak_13574_lociStitched	chr3	23846786	23855040	1	8255	26046.3224	536	1
2_MACS_peak_10121_lociStitched	chr19	38535263	38550810	2	8656	23082.6309	539	1
2_MACS_peak_14517_lociStitched	chr3	193812918	193823140	2	9371	17375.3556	540	1
1_MACS_peak_6125_lociStitched	chr15	20409963	20418849	1	8887	21174.4494	547	1
3_MACS_peak_8132_lociStitched	chr17	27886935	27900256	3	9212	18510.8616	548	1
3_MACS_peak_7009_lociStitched	chr16	2721776	2738341	3	9234	18234.752	549	1
1_MACS_peak_12551_lociStitched	chr20	57462840	57471186	1	8347	24558.105	551	1
2_MACS_peak_2600_lociStitched	chr10	98026803	98036000	2	9168	18489.6488	552	1
2_MACS_peak_16014_lociStitched	chr5	156692372	156701718	2	9145	18505.08	553	1
1_MACS_peak_17684_lociStitched	chr7	55634074	55642551	1	8478	23450.7728	555	1
2_MACS_peak_17689_lociStitched	chr7	56117638	56133448	2	9130	18450.27	556	1
2_MACS_peak_5271_lociStitched	chr13	50696860	50705981	2	8882	20439.2489	557	1
1_MACS_peak_14373_lociStitched	chr3	170070836	170079544	1	8709	21696.8528	559	1
1_MACS_peak_9318_lociStitched	chr18	77152904	77161110	1	8207	24878.9508	561	1
1_MACS_peak_6212_lociStitched	chr15	31615319	31622774	1	7456	28667.457	562	1
1_MACS_peak_2188_lociStitched	chr10	22539180	22547611	1	8432	23040.2368	566	1
1_MACS_peak_4460_lociStitched	chr12	56318715	56327045	1	8331	23585.562	567	1
1_MACS_peak_8373_lociStitched	chr17	40826389	40834328	1	7940	25588.9848	571	1
1_MACS_peak_18149_lociStitched	chr7	130789555	130797580	1	8026	24871.8825	573	1
1_MACS_peak_2508_lociStitched	chr10	85925807	85934262	1	8456	22139.4175	575	1
2_MACS_peak_18172_lociStitched	chr7	134845544	134860242	2	7812	25990.4734	576	1
2_MACS_peak_2992_lociStitched	chr11	8703022	8711955	2	8865	18908.4811	578	1
2_MACS_peak_18697_lociStitched	chr8	82631978	82646420	2	8095	24154.245	581	1
3_MACS_peak_2733_lociStitched	chr10	111959967	111974856	3	8339	22597.0353	582	1
2_MACS_peak_15983_lociStitched	chr5	150629322	150638009	2	8646	20324.9739	586	1
3_MACS_peak_17098_lociStitched	chr6	126101278	126120801	3	8969	17531.654	589	1
2_MACS_peak_9296_lociStitched	chr18	72701855	72710467	2	7897	25115.1756	590	1
2_MACS_peak_11849_lociStitched	chr2	219260053	219272344	2	8593	20525.97	591	1
2_MACS_peak_19591_lociStitched	chr9	117145283	117160978	2	8881	18179.5185	592	1
3_MACS_peak_6543_lociStitched	chr15	65587923	65598587	3	8462	21434.64	593	1
2_MACS_peak_13754_lociStitched	chr3	49054633	49067519	2	8381	21872.6964	594	1
3_MACS_peak_10416_lociStitched	chr19	49135890	49150241	3	8654	19794.3343	596	1
3_MACS_peak_18817_lociStitched	chr8	103817811	103827204	3	7793	25176.0579	602	1
2_MACS_peak_19312_lociStitched	chr9	68723584	68732540	2	8874	17603.9136	603	1
2_MACS_peak_8232_lociStitched	chr17	34889440	34904058	2	8174	22657.9	609	1
3_MACS_peak_16561_lociStitched	chr6	32805024	32823388	3	8501	20176.5268	616	1
4_MACS_peak_14620_lociStitched	chr4	1851833	1875488	4	8822	17462.121	617	1
2_MACS_peak_8245_lociStitched	chr17	36100191	36111492	2	7842	24068.8698	625	1
2_MACS_peak_7175_lociStitched	chr16	15733753	15745955	2	7974	22978.8064	628	1
2_MACS_peak_16739_lociStitched	chr6	43593505	43604847	2	8085	21893.4626	634	1
1_MACS_peak_14984_lociStitched	chr4	103786286	103793697	1	7412	25728.0276	637	1
2_MACS_peak_3493_lociStitched	chr11	67167563	67178129	2	8475	18745.1406	641	1
2_MACS_peak_7747_lociStitched	chr16	88846292	88858183	2	8256	20127.8957	647	1
3_MACS_peak_16856_lociStitched	chr6	74224654	74234544	3	8371	19228.138	648	1
3_MACS_peak_6863_lociStitched	chr15	91467319	91480062	3	8326	19550.3106	649	1
1_MACS_peak_1404_lociStitched	chr1	158978261	158986786	1	8526	17714.0975	650	1
2_MACS_peak_3007_lociStitched	chr11	9590469	9600115	2	7619	23808.2572	654	1
1_MACS_peak_3679_lociStitched	chr11	82865943	82873919	1	7977	21405.1912	659	1
1_MACS_peak_17080_lociStitched	chr6	119211534	119219219	1	7686	23200.2465	660	1
2_MACS_peak_1324_lociStitched	chr1	154908156	154917504	2	8135	20132.7876	665	1
2_MACS_peak_4500_lociStitched	chr12	57471036	57484077	2	7924	21458.9655	669	1
2_MACS_peak_3912_lociStitched	chr11	124932245	124943882	2	7977	20962.8918	673	1
2_MACS_peak_6564_lociStitched	chr15	66788740	66798933	2	8119	19952.7975	674	1
2_MACS_peak_8135_lociStitched	chr17	27914947	27928284	2	8264	18675.8011	677	1
1_MACS_peak_10369_lociStitched	chr19	47728427	47736418	1	7992	20678.3107	678	1
2_MACS_peak_1752_lociStitched	chr1	206131461	206140072	2	8356	17884.1859	680	1
1_MACS_peak_9177_lociStitched	chr18	47011396	47019485	1	8090	19763.0448	683	1
2_MACS_peak_7551_lociStitched	chr16	68117845	68126122	2	8228	18581.865	686	1
2_MACS_peak_6552_lociStitched	chr15	66078437	66086579	2	8020	19817.628	690	1
3_MACS_peak_1476_lociStitched	chr1	162596157	162610517	3	8212	18304.692	694	1
2_MACS_peak_6753_lociStitched	chr15	81280642	81295252	2	7831	21055.932	695	1
2_MACS_peak_16171_lociStitched	chr5	179222086	179236345	2	7927	20374.6851	698	1
1_MACS_peak_18459_lociStitched	chr8	28346847	28354670	1	7824	20969.5515	700	1
1_MACS_peak_1010_lociStitched	chr1	111172770	111181051	1	8282	17245.1825	707	1
3_MACS_peak_14358_lociStitched	chr3	169649316	169663744	3	8264	17180.8624	712	1
1_MACS_peak_20054_lociStitched	chrX	30589319	30597455	1	8137	18033.444	714	1
1_MACS_peak_1683_lociStitched	chr1	200986852	200994797	1	7946	19284.8985	719	1
3_MACS_peak_283_lociStitched	chr1	22099213	22119067	3	7965	19131.3144	720	1
2_MACS_peak_12099_lociStitched	chr20	4791735	4804812	2	7822	20112.426	723	1
2_MACS_peak_7021_lociStitched	chr16	3011940	3021262	2	8120	17577.5632	728	1
2_MACS_peak_6438_lociStitched	chr15	52968100	52976765	2	7853	19379.2725	731	1
1_MACS_peak_10579_lociStitched	chr19	55764352	55772243	1	7892	18868.1701	739	1
3_MACS_peak_1560_lociStitched	chr1	174959199	174973404	3	7834	19166.8065	743	1
2_MACS_peak_9151_lociStitched	chr18	42330441	42342498	2	8007	17750.3154	747	1
2_MACS_peak_13944_lociStitched	chr3	71174884	71184957	2	7955	17875.5458	750	1
2_MACS_peak_16552_lociStitched	chr6	32156450	32164865	2	7440	21186.4455	759	1
1_MACS_peak_14233_lociStitched	chr3	136466776	136474211	1	7436	21010.5665	766	1
1_MACS_peak_2199_lociStitched	chr10	22765505	22773369	1	7865	17455.7208	778	1
2_MACS_peak_3319_lociStitched	chr11	62619620	62629301	2	7788	17299.947	795	1
2_MACS_peak_12531_lociStitched	chr20	55963939	55974638	2	7603	18149.7836	804	1
3_MACS_peak_20576_lociStitched	chrX	153616500	153628888	3	7594	17385.3192	828	1
