GENE_ID	locusLine	bin_1_19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39.bam
NM_001010983	chr3(.):52723503-52745048	2.607
NM_206825	chr3(.):52714935-52733510	0.7516
NR_003687	chr3(.):52719753-52729846	0.6179
NM_014041	chr3(.):52734856-52747197	4.1977
NR_003057	chr3(.):52721751-52731828	0.527
NM_152932	chr3(.):52723503-52742622	2.4962
NR_003047	chr3(.):52718255-52728331	0.8258
NM_001193533	chr3(.):52739795-52809965	0.828
NM_198195	chr3(.):69098880-69134524	1.1167
NM_006407	chr3(.):69129089-69160239	2.4548
NM_198271	chr3(.):69151038-69176746	0.1904
NR_036087	chr3(.):69093108-69103186	0.7814
NM_006100	chr3(.):98446571-98518236	2.1323
NM_145037	chr3(.):101493028-101552075	0.9684
NM_001134456	chr3(.):101493285-101552075	0.9723
NM_001005474	chr3(.):101541833-101584869	0.3771
NM_001190259	chr3(.):111834687-111857152	0.9604
NM_024616	chr3(.):111800181-111842044	0.4159
NR_030292	chr3(.):111826647-111836745	0.1217
NM_025146	chr3(.):113432840-113470096	0.9255
NM_175924	chr3(.):121701169-121746030	0.5311
NM_175862	chr3(.):121769220-121844983	0.4541
NM_006889	chr3(.):121791749-121844983	0.6172
NR_031687	chr3(.):125504246-125514395	0.062
NM_020187	chr3(.):128992683-129029135	0.5626
NM_001006109	chr3(.):128992816-129029135	0.5644
NM_006026	chr3(.):129028613-129040120	2.3548
NR_026991	chr3(.):129030113-129048412	1.1245
NM_001145417	chr3(.):135862759-135918310	0.5737
NM_018133	chr3(.):135862759-135919688	0.5609
NR_027037	chr3(.):151975404-151992415	1.5421
NM_001123228	chr3(.):152052486-152063779	0.3143
NR_027954	chr3(.):156385959-156398502	1.5601
NM_001184718	chr3(.):156389452-156429557	0.9022
NM_001184717	chr3(.):156387714-156429557	0.8686
NM_015508	chr3(.):156387204-156429557	0.8585
NR_034008	chr3(.):156802669-156823924	3.9082
NR_034007	chr3(.):156794455-156845791	1.6991
NM_173084	chr3(.):160148290-160172626	0.609
NR_029663	chr3(.):160117375-160127473	5.0646
NM_005496	chr3(.):160113346-160157741	1.5181
NM_001002800	chr3(.):160112429-160157741	1.4904
NR_029525	chr3(.):160117532-160127613	4.8511
NR_027622	chr3(.):169656771-169689522	3.8005
NM_182610	chr3(.):169624481-169661948	1.8286
NM_003262	chr3(.):169679579-169721161	0.5241
NM_003106	chr3(.):181424721-181437223	2.2469
NM_004593	chr3(.):185627357-185660924	0.734
NR_033752	chr3(.):185681266-185702578	0.0614
NM_005781	chr3(.):195585235-195640880	0.7244
NM_001010938	chr3(.):195585235-195627432	0.2204
NM_198565	chr3(.):196361655-196393874	0.8939
NM_014687	chr3(.):197393258-197468773	0.5556
NM_001145642	chr3(.):197393313-197481568	0.5868
NR_027840	chr3(.):197472260-197516317	0.2848
NM_032288	chr3(.):197471623-197516317	0.2824
NR_030627	chr3(.):197396366-197406447	0.0792
NM_001011537	chr3(.):197471423-197516317	0.2814
NM_003215	chr4(.):48132799-48276814	0.6439
NM_201431	chr4(.):74433861-74491340	1.6789
NM_177532	chr4(.):74433861-74491134	1.6846
NM_020859	chr4(.):77351252-77709405	0.223
NM_144571	chr4(.):78629540-78745544	0.3264
NM_198281	chr4(.):90160428-90234161	4.0353
NM_001034845	chr4(.):172729574-173966558	0.0576
NM_006527	chr4(.):1689526-1719030	0.5858
NM_147127	chr4(.):5559145-5715294	0.1505
NM_001166136	chr4(.):5559145-5716275	0.1506
NM_153717	chr4(.):5707923-5821031	0.1772
NM_016531	chr4(.):38660789-38708129	0.5699
NM_015173	chr4(.):37887719-38145794	0.5274
NR_026804	chr4(.):38609321-38671249	0.3841
NM_001098634	chr4(.):40420271-40636883	0.3777
NM_004310	chr4(.):40193526-40251281	2.8058
NM_003328	chr4(.):48063409-48141273	0.0852
NM_001136570	chr4(.):77167852-77209929	0.0654
NM_001166693	chr4(.):87851153-88067206	0.4302
NM_024900	chr4(.):129725778-129790787	0.5088
NM_199320	chr4(.):129725778-129801379	0.4445
NM_002039	chr4(.):144252982-144400718	0.8129
NM_002199	chr4(.):185303875-185400726	3.528
NM_031953	chr4(.):186126283-186290120	0.3171
NM_001013622	chr4(.):1636607-1690718	0.0365
NM_001174070	chr4(.):1636607-1690988	0.0366
NM_001127266	chr4(.):1712678-1728084	1.5108
NM_006342	chr4(.):1718265-1751897	0.2957
NR_031688	chr4(.):9552788-9562937	0.0792
NM_017581	chr4(.):40332468-40361973	0.0396
NM_001076	chr4(.):69398132-69439240	0.8777
NM_001077	chr4(.):69397902-69439245	0.874
NM_001076	chr4(.):69507314-69541374	0.2418
NM_031889	chr4(.):71489460-71517536	0.1225
NM_144646	chr4(.):71516257-71537348	4.0244
NM_020368	chr4(.):71549195-71561268	1.3144
NM_014961	chr4(.):71582695-71664274	0.093
NM_001130709	chr4(.):71565653-71660614	0.2052
NM_017426	chr4(.):77030816-77074655	0.1306
NM_005506	chr4(.):77074893-77140035	0.8246
NM_004354	chr4(.):78073356-78096213	0.6718
NM_020236	chr4(.):78778804-78878944	0.1876
NM_144645	chr4(.):87792357-87818575	0.0536
NM_014395	chr4(.):100732980-100796346	0.6274
NM_021970	chr4(.):100794494-100820703	0.2581
NM_003998	chr4(.):103417485-103543459	0.4778
NM_025212	chr4(.):105388342-105417467	2.9498
NM_017700	chr4(.):106468776-106557837	0.3001
NM_152680	chr4(.):153542265-153606317	0.5112
NM_001104631	chr5(.):58259865-59194621	0.1722
NM_006203	chr5(.):58259865-58887324	0.1455
NM_001165899	chr5(.):58259865-59788925	0.1192
NM_001197218	chr5(.):58259865-59069438	0.1914
NM_002372	chr5(.):109020155-109208429	0.8309
NM_016338	chr5(.):61703572-61929416	0.2743
NM_001134779	chr5(.):61709710-61929416	0.2715
NM_001131005	chr5(.):88009057-88204922	1.1573
NM_002397	chr5(.):88009057-88184283	1.1347
NM_001193349	chr5(.):88009057-88124744	0.7206
NM_001131055	chr5(.):175080039-175118245	0.4763
NM_001040446	chr5(.):32222110-32318114	0.2888
NM_024669	chr5(.):55390506-55534186	0.6736
NR_015436	chr5(.):87831596-87985620	0.4981
NM_152624	chr5(.):112307432-112361667	0.2057
NM_001077654	chr5(.):118599417-118735294	0.7409
NM_005460	chr5(.):121642819-121804794	0.1754
NM_001038702	chr5(.):130594701-130735382	0.4589
NM_003060	chr5(.):131700400-131736306	0.1793
NM_018924	chr5(.):140744961-140897546	0.1738
NM_018922	chr5(.):140724827-140897546	0.1583
NM_018915	chr5(.):140713353-140897546	0.1512
NM_018916	chr5(.):140718600-140897546	0.1542
NM_018912	chr5(.):140705251-140897546	0.1481
NM_003736	chr5(.):140762451-140897546	0.1866
NM_018923	chr5(.):140734702-140897546	0.1657
NM_001079812	chr5(.):140889587-141003622	0.2802
NM_018920	chr5(.):140757466-140897546	0.1832
NM_018918	chr5(.):140738897-140897546	0.1687
NM_018917	chr5(.):140729767-140897546	0.1619
NM_018919	chr5(.):140748650-140897546	0.1771
NM_001020825	chr5(.):142652495-142788254	0.4412
NM_001018076	chr5(.):142652495-142789045	0.439
NM_001018075	chr5(.):142652495-142820077	0.38
NM_015621	chr5(.):150555612-150608654	0.4556
NM_004045	chr5(.):151117382-151143210	1.0851
NM_198321	chr5(.):153565294-153805543	0.1601
NM_138379	chr5(.):156341292-156395266	0.6316
NM_005990	chr5(.):171464073-171620346	0.42
NM_001167579	chr5(.):176806431-176822514	0.0469
NM_022455	chr5(.):176555832-176732214	0.2302
NM_172349	chr5(.):176555079-176732214	0.2296
NM_002406	chr5(.):180212540-180235048	1.9207
NM_001114619	chr5(.):180212540-180235902	1.907
NM_001114618	chr5(.):180212540-180241817	2.3615
NM_001114617	chr5(.):180212540-180242137	2.3367
NM_145265	chr5(.):199874-223297	0.8723
NM_001080478	chr5(.):186625-200468	2.6366
NM_004168	chr5(.):213355-261814	0.5083
NM_013232	chr5(.):266735-320089	0.1968
NM_001193376	chr5(.):1248286-1300162	0.0285
NM_030782	chr5(.):1312999-1350002	3.3039
NM_001145161	chr5(.):6443735-6501834	1.9455
NM_001171805	chr5(.):6709717-6762161	0.4165
NM_001171806	chr5(.):6741100-6762161	0.0576
NM_006713	chr5(.):32580604-32609185	2.6095
NR_034127	chr5(.):43060288-43072073	2.639
NM_001014279	chr5(.):43034181-43045447	3.3012
NR_034085	chr5(.):43011149-43023913	1.2015
NR_015447	chr5(.):43037235-43050370	2.8211
NR_034086	chr5(.):43009830-43023913	1.4849
NM_002184	chr5(.):55225924-55295821	0.5719
NM_181506	chr5(.):61869561-61882275	0.4105
NR_036243	chr5(.):86405695-86415771	1.0576
NR_024384	chr5(.):87955262-87974146	3.5652
NR_024383	chr5(.):87955262-87979262	2.8513
NR_030741	chr5(.):87957670-87967757	0.5931
NM_005668	chr5(.):100137638-100243987	0.7824
NM_175052	chr5(.):100216014-100243970	2.1799
NR_033175	chr5(.):109213882-109226200	0.05
NM_005669	chr5(.):112207080-112263031	0.6505
NR_036052	chr5(.):118305280-118315362	0.0406
NM_014350	chr5(.):118686595-118735294	0.1436
NM_000588	chr5(.):131391346-131403896	0.1019
NM_000758	chr5(.):131404484-131416859	0.0516
NR_037500	chr5(.):131696181-131706291	0.3798
NM_002198	chr5(.):131812300-131831465	1.3227
NM_001013717	chr5(.):131741672-131803059	4.6959
NM_000879	chr5(.):131872135-131884214	0.0399
NM_016480	chr5(.):138672518-138710409	0.1817
NM_194296	chr5(.):138727455-138744776	0.8815
NM_152686	chr5(.):138740891-138780214	0.5767
NM_152685	chr5(.):138697884-138724039	0.4729
NM_001033112	chr5(.):138673133-138710409	0.1834
NM_001161546	chr5(.):138722634-138735885	2.6061
NM_016459	chr5(.):138718256-138730605	3.3221
NM_032088	chr5(.):140766482-140897546	0.1901
NM_032406	chr5(.):140859740-140872356	0.0324
NM_032407	chr5(.):140863807-140876444	0.0358
NM_018925	chr5(.):140772694-140897546	0.198
NM_032092	chr5(.):140795536-140897546	0.2295
NM_003735	chr5(.):140805157-140897546	0.2454
NM_018921	chr5(.):140777519-140897546	0.2043
NM_018929	chr5(.):140863807-140897546	0.5813
NM_018913	chr5(.):140787742-140897546	0.2184
NM_002588	chr5(.):140850568-140897546	0.4445
NM_018926	chr5(.):140782769-140897546	0.2112
NM_018928	chr5(.):140859740-140897546	0.5217
NM_018927	chr5(.):140792281-140897546	0.2257
NM_000024	chr5(.):148201155-148213197	3.8478
NM_006058	chr5(.):150404505-150465997	0.417
NM_001155	chr5(.):150475266-150542443	0.835
NM_001193544	chr5(.):150475266-150526216	0.6112
NM_000405	chr5(.):150627612-150654953	0.3828
NM_005754	chr5(.):151146475-151189915	0.4701
NR_002168	chr5(.):156272548-156284539	0.0379
NR_028472	chr5(.):156346099-156357013	0.7122
NM_001171183	chr5(.):171616175-171635458	0.0414
NM_004417	chr5(.):172190092-172203203	2.45
NM_030627	chr5(.):173310330-173392313	1.0591
NM_022304	chr5(.):175103463-175116558	0.0514
NM_001031677	chr5(.):176723198-176735744	2.0066
NM_006480	chr5(.):176779843-176804599	0.4107
NM_006816	chr5(.):176753562-176783885	0.3532
NM_031300	chr5(.):176729205-176744292	1.392
NM_001142935	chr5(.):176727500-176744292	1.7943
NM_013237	chr5(.):176725834-176738950	2.0224
NM_002082	chr5(.):176848686-176874850	0.6114
NM_030567	chr5(.):176868795-176888287	0.2231
NM_000505	chr5(.):176824138-176841577	0.3878
NM_080881	chr5(.):176878613-176904871	0.1042
NM_004395	chr5(.):176878613-176905694	0.1013
NM_001004105	chr5(.):176848686-176873354	0.6078
NM_001174102	chr5(.):176870325-176888283	0.235
NM_001029886	chr5(.):176822107-176832637	0.1213
NR_027183	chr5(.):180251958-180267726	1.5628
NM_152283	chr5(.):180269610-180293286	0.3854
NR_027908	chr6(.):33548882-33566115	0.2118
NR_028361	chr6(.):33546475-33561803	0.7391
NM_181356	chr6(.):44791469-45350670	0.0607
NM_003599	chr6(.):44792449-45350575	0.0608
NM_012288	chr6(.):52357199-52446862	2.1164
NM_007124	chr6(.):144607872-145179170	0.0519
NM_000876	chr6(.):160385130-160532583	0.2124
NM_001195286	chr6(.):386738-416443	1.0418
NM_001168344	chr6(.):7102829-7257213	0.4049
NM_001003699	chr6(.):7103085-7257213	0.4054
NM_001718	chr6(.):7722010-7886961	0.1477
NR_037616	chr6(.):7876482-8069647	1.6009
NM_004973	chr6(.):15241526-15527253	0.1117
NM_001080480	chr6(.):20095934-20217670	0.3346
NM_001173977	chr6(.):25274655-25625758	0.8384
NM_014641	chr6(.):30662583-30690458	0.7846
NM_172166	chr6(.):31702724-31735455	1.5267
NM_152735	chr6(.):33417355-33430320	0.2103
NM_004348	chr6(.):45384913-45523819	0.4534
NM_001024630	chr6(.):45291053-45523819	0.3199
NM_001123226	chr6(.):74166453-74216179	0.5363
NM_016021	chr6(.):90031343-90067619	2.0744
NM_001455	chr6(.):108877068-109010971	2.2165
NM_201559	chr6(.):108876025-109010971	2.1999
NM_032131	chr6(.):109164618-109300352	1.1351
NM_014454	chr6(.):109302644-109420277	0.3209
NM_001083535	chr6(.):109411355-109490115	0.2297
NM_015076	chr6(.):110926180-111141412	0.0893
NM_173674	chr6(.):117798819-117896020	0.6222
NM_153235	chr6(.):139556198-139618208	1.1916
NM_006734	chr6(.):143067603-143271338	0.3856
NM_024630	chr6(.):157797556-158099977	0.4758
NM_020185	chr6(.):287100-356355	2.9634
NM_001145549	chr6(.):7876482-7915310	5.0314
NM_030810	chr6(.):7876482-7916047	4.9573
NR_033910	chr6(.):10407550-10421402	0.8469
NM_001032280	chr6(.):10391915-10417607	0.5578
NM_001042425	chr6(.):10391915-10424797	0.4721
NR_027793	chr6(.):10423017-10440055	0.2461
NM_003220	chr6(.):10391915-10420470	0.5383
NM_032744	chr6(.):11708887-11784280	0.6557
NM_005319	chr6(.):26050967-26061699	2.514
NM_003537	chr6(.):26026816-26037288	2.2463
NM_003544	chr6(.):26022123-26032480	1.59
NM_021062	chr6(.):26038454-26048885	2.0109
NM_003531	chr6(.):26040638-26051097	2.0295
NM_005325	chr6(.):26012259-26023040	1.0172
NM_003538	chr6(.):26016906-26027278	1.651
NM_003513	chr6(.):26028319-26038796	1.5792
NM_003529	chr6(.):26015717-26026186	1.1303
NM_003526	chr6(.):26118694-26129132	3.0796
NM_021065	chr6(.):26194011-26204471	3.7138
NM_003530	chr6(.):26192011-26204464	3.1356
NM_138720	chr6(.):26153348-26176576	1.6415
NM_003523	chr6(.):26179023-26189458	0.7999
NM_003539	chr6(.):26183937-26194304	0.9109
NM_003545	chr6(.):26199872-26210249	2.4931
NM_021063	chr6(.):26153348-26163871	2.2819
NM_005321	chr6(.):26151558-26162343	2.2201
NM_003512	chr6(.):26119372-26129918	3.0496
NM_005323	chr6(.):26102639-26113364	0.4675
NM_003522	chr6(.):26194786-26205216	4.3637
NM_003518	chr6(.):26211427-26221872	1.6224
NM_021052	chr6(.):26212147-26222711	1.6053
NM_003532	chr6(.):26220382-26230844	0.9725
NM_003524	chr6(.):26246878-26257303	3.2043
NM_003547	chr6(.):26241838-26252205	2.7925
NM_003540	chr6(.):26235653-26246021	0.1134
NM_021018	chr6(.):26245369-26255835	3.1953
NM_005320	chr6(.):26229439-26240216	1.0164
NM_001145008	chr6(.):26397464-26420444	0.2454
NM_001197240	chr6(.):26378328-26400100	0.4104
NM_001197247	chr6(.):26360397-26383540	1.5666
NM_001197238	chr6(.):26378323-26400100	0.4104
NM_007047	chr6(.):26360397-26383548	1.5681
NM_001197237	chr6(.):26378438-26400100	0.4109
NM_001197248	chr6(.):26360469-26383540	1.5416
NM_001197246	chr6(.):26363405-26383540	0.6513
NM_021064	chr6(.):27095816-27106314	2.1976
NM_080593	chr6(.):27101071-27119637	1.875
NM_080596	chr6(.):27109907-27120346	1.7248
NR_036096	chr6(.):27110404-27120467	1.7821
NM_021058	chr6(.):27095094-27105575	2.1947
NM_003495	chr6(.):27102087-27112457	1.0689
NM_021066	chr6(.):27777079-27787518	2.0166
NM_003536	chr6(.):27772841-27783314	2.9818
NM_003509	chr6(.):27770976-27781445	2.1294
NM_003519	chr6(.):27770256-27780709	2.0884
NM_003521	chr6(.):27777821-27788267	1.8958
NM_003535	chr6(.):27853092-27863570	2.6632
NM_003527	chr6(.):27856202-27866669	2.7355
NM_003520	chr6(.):27801439-27811888	3.2734
NM_003511	chr6(.):27828106-27838576	0.8523
NM_003533	chr6(.):27834622-27845099	0.3892
NM_003510	chr6(.):27800657-27811117	3.2789
NM_003541	chr6(.):27793951-27804305	1.0486
NM_005322	chr6(.):27829569-27840359	0.8984
NM_033057	chr6(.):27873962-27885174	0.0365
NM_021968	chr6(.):27786902-27797258	1.0126
NM_003514	chr6(.):27855476-27865963	2.7301
NM_003546	chr6(.):27835925-27846289	0.1705
NM_003587	chr6(.):30615895-30645830	0.1479
NM_001161376	chr6(.):30609815-30625987	0.4404
NM_133471	chr6(.):30639165-30660672	1.8595
NM_001134870	chr6(.):30639165-30660093	1.9103
NM_007243	chr6(.):30650825-30663769	2.04
NM_178014	chr6(.):30683156-30698195	1.5028
NM_004847	chr6(.):31577993-31589798	1.2091
NM_001623	chr6(.):31578032-31589798	1.213
NM_032955	chr6(.):31578788-31589798	1.2923
NM_080702	chr6(.):31601804-31625477	0.6605
NM_001098534	chr6(.):31601804-31625170	0.6679
NM_021246	chr6(.):31678132-31690581	0.0656
NM_138275	chr6(.):31686160-31697851	0.8193
NR_033488	chr6(.):31649725-31675850	0.3651
NM_001320	chr6(.):31628656-31642843	0.8461
NM_013974	chr6(.):31689816-31703039	1.2849
NM_025262	chr6(.):31639460-31653150	0.1512
NM_001288	chr6(.):31693357-31709341	3.9255
NM_019101	chr6(.):31618670-31630987	1.5598
NM_021184	chr6(.):31621074-31633549	1.0103
NM_001003693	chr6(.):31669683-31683372	0.6335
NM_021221	chr6(.):31633727-31645227	0.2454
NM_021160	chr6(.):31649725-31676137	0.3613
NR_002971	chr6(.):31585855-31595987	1.2606
NR_024541	chr6(.):31674752-31686842	0.0615
NM_080686	chr6(.):31583449-31610554	0.5148
NM_025261	chr6(.):31681424-31694510	0.0562
NM_033177	chr6(.):31624005-31638179	1.0577
NM_001199240	chr6(.):31624005-31638407	1.0431
NM_001199238	chr6(.):31624005-31638639	1.0309
NM_001199237	chr6(.):31624005-31639060	1.0038
NM_001039651	chr6(.):31725772-31737624	0.0922
NM_025258	chr6(.):31728370-31750108	0.6781
NR_002742	chr6(.):31799852-31809916	1.4783
NM_000434	chr6(.):31821828-31835709	0.3578
NM_021177	chr6(.):31760173-31779743	1.0458
NR_002745	chr6(.):31798039-31808103	1.6899
NM_001178045	chr6(.):31825969-31850448	0.2235
NM_001040438	chr6(.):31797692-31812541	1.2071
NM_005345	chr6(.):31778290-31790719	1.2587
NM_005527	chr6(.):31772395-31787835	0.5478
NM_001178044	chr6(.):31825969-31851823	0.2151
NM_006295	chr6(.):31740296-31768712	1.5038
NM_005346	chr6(.):31790511-31803031	2.281
NM_022107	chr6(.):32153542-32168300	1.6795
NM_138717	chr6(.):32116300-32136452	0.072
NM_001136	chr6(.):32143745-32157023	0.9562
NM_004557	chr6(.):32157619-32196844	0.601
NM_032741	chr6(.):32130982-32150888	0.6676
NM_002586	chr6(.):32147509-32162963	1.0318
NM_006913	chr6(.):32141161-32153570	1.0546
NR_003129	chr6(.):32141231-32153567	1.0608
NM_030651	chr6(.):32111139-32124720	0.0918
NM_005155	chr6(.):32116621-32136452	0.0725
NM_006411	chr6(.):32130982-32148916	0.7349
NR_037169	chr6(.):32115578-32127142	0.1048
NM_030652	chr6(.):32127404-32141062	0.035
NM_002800	chr6(.):32816937-32832628	1.284
NM_000544	chr6(.):32788186-32811547	0.195
NM_018833	chr6(.):32784609-32811547	0.1841
NM_002120	chr6(.):32775539-32789825	0.2432
NM_000593	chr6(.):32807985-32826748	1.6151
NR_027771	chr6(.):32839254-32852851	0.0519
NM_004159	chr6(.):32803493-32817712	0.9423
NM_148919	chr6(.):32803493-32816816	1.0046
NR_037178	chr6(.):32856952-32876535	0.2128
NR_037174	chr6(.):32806862-32819277	0.8728
NM_006120	chr6(.):32911390-32925899	0.6284
NM_002119	chr6(.):32966959-32982389	0.0408
NM_002118	chr6(.):32897405-32913847	0.6371
NM_005104	chr6(.):32931436-32954282	3.9673
NM_001113182	chr6(.):32933664-32954282	4.3906
NM_001199455	chr6(.):32934371-32954282	4.545
NM_001199456	chr6(.):32935860-32954282	4.8006
NM_001164267	chr6(.):33241879-33262304	0.2569
NM_022551	chr6(.):33234851-33249281	0.8636
NM_172209	chr6(.):33262471-33287164	1.8634
NM_004761	chr6(.):33254430-33272176	0.9941
NM_172208	chr6(.):33266409-33287164	2.1348
NM_003782	chr6(.):33239916-33251602	0.2887
NR_024517	chr6(.):33281334-33295793	2.6841
NM_014260	chr6(.):33252377-33263711	0.3721
NM_005453	chr6(.):33277181-33290512	2.5657
NM_001145338	chr6(.):33277181-33290719	2.61
NM_022553	chr6(.):33213048-33244662	0.5931
NM_001185181	chr6(.):33252411-33263709	0.3731
NM_006772	chr6(.):33382846-33426466	0.3181
NM_015921	chr6(.):33379318-33391065	0.6312
NR_001444	chr6(.):33327513-33339139	0.0342
NM_002263	chr6(.):33354312-33382699	0.4874
NM_002636	chr6(.):33373772-33389230	0.7632
NM_001188	chr6(.):33535322-33553070	1.4372
NM_002224	chr6(.):33584155-33669348	0.1832
NR_037152	chr6(.):36639236-36660116	0.5788
NM_078467	chr6(.):36639266-36660116	0.5796
NR_037150	chr6(.):36639313-36660116	0.5809
NM_000389	chr6(.):36641455-36660116	0.6416
NR_037151	chr6(.):36641486-36660116	0.6426
NM_000322	chr6(.):42659332-42695358	0.0752
NM_003192	chr6(.):42707233-42718884	1.2626
NR_037141	chr6(.):42690313-42700932	0.1095
NM_015349	chr6(.):42783793-42841296	0.0703
NM_001078177	chr6(.):44186362-44206888	0.4918
NM_178148	chr6(.):44216837-44230283	0.6972
NM_001078174	chr6(.):44182241-44206888	0.4337
NM_020745	chr6(.):44261462-44286063	0.122
NM_182539	chr6(.):44242896-44270458	0.042
NM_001137560	chr6(.):44233479-44252182	0.0594
NM_001078175	chr6(.):44186295-44206888	0.4939
NM_004556	chr6(.):44220902-44238525	2.1675
NM_007355	chr6(.):44209848-44226614	1.118
NM_014051	chr6(.):52530883-52556385	1.0378
NR_024403	chr6(.):52524198-52538951	3.0428
NM_001402	chr6(.):74220472-74235755	2.5492
NM_001159676	chr6(.):86312501-86356169	0.5226
NM_001159677	chr6(.):86312501-86358043	0.5027
NM_001159674	chr6(.):86312501-86357608	0.5072
NM_001159673	chr6(.):86312501-86357640	0.5069
NR_003044	chr6(.):86382306-86392377	0.9844
NR_003038	chr6(.):86381724-86393451	0.8573
NR_002743	chr6(.):86382011-86392086	0.9884
NM_002043	chr6(.):89962238-90029967	0.3766
NM_021244	chr6(.):90069334-90126995	0.4903
NM_182907	chr6(.):106541814-106562811	5.0372
NM_001198	chr6(.):106529194-106562814	5.2617
NM_173830	chr6(.):109445506-109490115	0.0457
NM_001634	chr6(.):111190986-111221913	0.4325
NM_001033059	chr6(.):111190987-111221913	0.4325
NM_020399	chr6(.):117876432-117928705	0.3013
NM_001145207	chr6(.):135351994-135381036	0.2101
NM_006620	chr6(.):135276516-135381036	0.2453
NR_037435	chr6(.):135295475-135305570	0.0437
NM_006290	chr6(.):138183580-138209449	2.695
NM_006079	chr6(.):139688396-139700785	2.8271
NM_001168389	chr6(.):139688396-139700350	2.9267
NM_001168388	chr6(.):139688396-139700499	2.8921
NR_037463	chr6(.):157945163-157955232	0.0373
NM_001259	chr7(.):92229234-92468231	0.3109
NM_001145306	chr7(.):92229234-92470941	0.308
NM_178425	chr7(.):18530884-19041992	0.1023
NM_058176	chr7(.):18530884-18998939	0.1087
NM_178423	chr7(.):18530368-19041992	0.1023
NR_033664	chr7(.):34381123-34802884	0.0992
NM_030796	chr7(.):55533305-55645200	2.7375
NM_012301	chr7(.):77641373-79087890	0.1354
NM_001913	chr7(.):101454291-101932250	0.1161
NM_181500	chr7(.):101454302-101932250	0.1162
NM_032549	chr7(.):110298109-111207347	0.0844
NM_001164458	chr7(.):149939300-150025758	0.2645
NM_001136020	chr7(.):8148403-8306780	0.5017
NM_138426	chr7(.):8003422-8133709	0.3009
NM_022307	chr7(.):8147814-8306682	0.5004
NM_004968	chr7(.):8147814-8307185	0.499
NM_014707	chr7(.):18530368-18713465	0.2161
NM_182762	chr7(.):20169278-20262013	1.0515
NR_036554	chr7(.):29720687-29787019	0.2627
NR_003502	chr7(.):32762561-32774595	0.7396
NR_036680	chr7(.):32615552-32763780	0.0481
NR_015356	chr7(.):34753473-34878943	0.242
NM_207173	chr7(.):34692896-34922944	0.1502
NM_207172	chr7(.):34692896-34894590	0.1659
NM_014800	chr7(.):36888960-37493511	0.1323
NM_002541	chr7(.):44641120-44753669	0.5405
NM_001003941	chr7(.):44641120-44721195	0.7366
NM_022748	chr7(.):47309751-47584199	0.393
NM_006060	chr7(.):50339377-50477798	0.4258
NM_012395	chr7(.):90333711-90844904	0.3499
NM_017621	chr7(.):102091666-102110321	0.6753
NM_001099660	chr7(.):110726061-110770509	0.1227
NM_024913	chr7(.):120623750-120942498	0.1017
NM_001105533	chr7(.):120624444-120906972	0.1047
NM_001098627	chr7(.):128575771-128595088	3.3125
NM_001098630	chr7(.):128572993-128595088	3.04
NM_032643	chr7(.):128573270-128595088	3.0285
NM_014149	chr7(.):134863589-134901316	0.1417
NM_178563	chr7(.):134666258-134825530	0.2638
NM_173680	chr7(.):150071405-150100719	2.9386
NR_029597	chr7(.):25984538-25994606	3.0495
NR_036482	chr7(.):29719769-29732859	1.2018
NR_024278	chr7(.):29680537-29729754	0.8587
NR_027347	chr7(.):29719387-29730437	1.4186
NR_036501	chr7(.):32792897-32807536	0.1973
NR_030320	chr7(.):32767592-32777689	0.8068
NM_019082	chr7(.):44600402-44619137	0.2686
NM_182547	chr7(.):44613761-44626827	1.0152
NM_001163636	chr7(.):74067029-74180022	0.2353
NM_020979	chr7(.):101923404-101967178	1.1372
NR_036245	chr7(.):101931368-101941453	0.9767
NM_032831	chr7(.):102068995-102102268	3.5031
NM_024653	chr7(.):102031803-102072129	2.3519
NM_006234	chr7(.):102108547-102124381	0.3247
NM_152892	chr7(.):102100389-102118612	0.452
NR_027374	chr7(.):104530074-104572092	0.2051
NM_002649	chr7(.):106500923-106552592	0.9454
NM_001166346	chr7(.):114557208-114568720	2.3664
NM_199072	chr7(.):114557208-114664970	1.2144
NM_019071	chr7(.):120585816-120620711	0.3956
NM_018396	chr7(.):128111782-128147978	1.0534
NM_199349	chr7(.):128525000-128555773	0.0777
NM_018295	chr7(.):134827765-134855967	2.3529
NR_024185	chr7(.):134845531-134860532	3.2111
NM_013400	chr7(.):150060878-150076133	6.7418
NM_014374	chr7(.):150063257-150076133	7.8068
NM_001142928	chr7(.):150015295-150040245	0.6436
NM_002889	chr7(.):150030406-150043763	0.058
NM_138434	chr7(.):150021937-150034811	0.0551
NR_027237	chr7(.):150097839-150114558	4.048
NR_034033	chr7(.):150125741-150150228	2.3452
NM_004103	chr8(.):27163998-27321903	1.0642
NM_173176	chr8(.):27178053-27321903	1.1273
NM_173175	chr8(.):27178080-27321903	1.1275
NM_021623	chr8(.):38753752-38836430	1.6451
NM_001024678	chr8(.):145742760-145757416	0.5692
NM_001001795	chr8(.):145746602-145759458	0.4746
NM_018371	chr8(.):19256671-19545094	0.3274
NR_024040	chr8(.):19256671-19545261	0.3272
NM_001386	chr8(.):26430420-26520693	0.214
NM_001197293	chr8(.):26366708-26520693	0.2223
NM_006228	chr8(.):28169648-28205868	1.0433
NM_001010906	chr8(.):27874480-27946388	0.8978
