#RPMI8226 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226.H3K27ac_ROSE/RPMI8226_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226.jin.bam
#Using cutoff of 10610.632 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226.jin.bam	enhancerRank	isSuper
2_MACS_peak_15581_lociStitched	chr3	51421681	51423073	2	1269	2658.1632	4458	0
2_MACS_peak_3399_lociStitched	chr11	18343436	18344572	2	1096	2656.536	4459	0
3_MACS_peak_15800_lociStitched	chr3	112279757	112281215	3	1388	2656.476	4460	0
1_MACS_peak_11975_lociStitched	chr2	44222572	44223524	1	953	2655.9848	4461	0
1_MACS_peak_1175_lociStitched	chr1	117909031	117910277	1	1247	2655.4752	4462	0
1_MACS_peak_4864_lociStitched	chr12	53599672	53601071	1	1400	2655.302	4463	0
3_MACS_peak_16435_lociStitched	chr4	2262789	2264816	3	1585	2653.9511	4464	0
1_MACS_peak_7517_lociStitched	chr16	3073707	3074431	1	725	2653.8944	4465	0
2_MACS_peak_4476_lociStitched	chr12	6569854	6571217	2	1180	2653.0795	4466	0
2_MACS_peak_11196_lociStitched	chr19	42579232	42580852	2	1390	2652.588	4467	0
1_MACS_peak_14904_lociStitched	chr22	41697577	41698674	1	1098	2652.546	4468	0
1_MACS_peak_14847_lociStitched	chr22	39493209	39494272	1	1064	2652.3976	4469	0
1_MACS_peak_22278_lociStitched	chr9	127951371	127952132	1	762	2650.6391	4470	0
2_MACS_peak_1048_lociStitched	chr1	93645240	93646715	2	1158	2650.575	4471	0
2_MACS_peak_16393_lociStitched	chr3	197476346	197477626	2	1228	2650.112	4472	0
1_MACS_peak_10659_lociStitched	chr19	12594366	12595710	1	1345	2649.2928	4473	0
2_MACS_peak_583_lociStitched	chr1	31949538	31951210	2	1600	2649.284	4474	0
4_MACS_peak_6724_lociStitched	chr15	42385826	42388054	4	1845	2648.6464	4475	0
2_MACS_peak_23180_lociStitched	chrX	152988917	152990697	2	1728	2648.284	4476	0
2_MACS_peak_3720_lociStitched	chr11	65100340	65101906	2	1151	2646.6966	4477	0
1_MACS_peak_5910_lociStitched	chr14	19914257	19915702	1	1446	2646.2285	4478	0
1_MACS_peak_3068_lociStitched	chr10	125156442	125157861	1	1420	2645.2998	4479	0
3_MACS_peak_21527_lociStitched	chr8	133286973	133288858	3	1496	2644.8435	4480	0
1_MACS_peak_18863_lociStitched	chr6	43196543	43197335	1	793	2644.092	4481	0
1_MACS_peak_20440_lociStitched	chr7	106300253	106301690	1	1438	2643.9363	4482	0
2_MACS_peak_10423_lociStitched	chr19	3185545	3186976	2	1408	2643.9156	4483	0
1_MACS_peak_20011_lociStitched	chr7	65579478	65580597	1	1120	2643.6375	4484	0
1_MACS_peak_3824_lociStitched	chr11	66511671	66512951	1	1281	2643.328	4485	0
2_MACS_peak_2783_lociStitched	chr10	81585496	81587062	2	1507	2642.9382	4486	0
2_MACS_peak_7167_lociStitched	chr15	81281374	81282725	2	1191	2642.0156	4487	0
1_MACS_peak_20412_lociStitched	chr7	102789305	102790244	1	940	2641.6887	4488	0
1_MACS_peak_17704_lociStitched	chr5	111093164	111094123	1	960	2640.7983	4489	0
2_MACS_peak_14222_lociStitched	chr21	34851528	34852944	2	1290	2639.424	4490	0
2_MACS_peak_21708_lociStitched	chr8	146052212	146053424	2	1006	2639.0088	4491	0
2_MACS_peak_6259_lociStitched	chr14	89882731	89884422	2	1489	2638.6364	4492	0
1_MACS_peak_12249_lociStitched	chr2	74618600	74619359	1	760	2638.5117	4493	0
1_MACS_peak_1917_lociStitched	chr1	205179991	205180942	1	952	2638.2642	4494	0
1_MACS_peak_18060_lociStitched	chr5	159545502	159546491	1	990	2638.2564	4495	0
1_MACS_peak_9015_lociStitched	chr17	39967402	39968597	1	1196	2638.082	4496	0
1_MACS_peak_476_lociStitched	chr1	26496295	26497041	1	747	2637.7068	4497	0
1_MACS_peak_20856_lociStitched	chr8	10872928	10874094	1	1167	2637.6086	4498	0
1_MACS_peak_1417_lociStitched	chr1	153507956	153509136	1	1181	2636.71	4499	0
2_MACS_peak_14511_lociStitched	chr22	16204179	16205859	2	1500	2636.088	4500	0
1_MACS_peak_13720_lociStitched	chr20	33865084	33866043	1	960	2634.8525	4501	0
1_MACS_peak_2870_lociStitched	chr10	97889418	97890380	1	963	2634.8218	4502	0
2_MACS_peak_6146_lociStitched	chr14	65878520	65880258	2	1635	2634.6342	4503	0
1_MACS_peak_13051_lociStitched	chr2	191745568	191746737	1	1170	2634.3415	4504	0
2_MACS_peak_9585_lociStitched	chr17	75842104	75843881	2	1631	2633.514	4505	0
1_MACS_peak_1442_lociStitched	chr1	153949358	153950332	1	975	2633.3064	4506	0
1_MACS_peak_2150_lociStitched	chr1	228593617	228594579	1	963	2633.2826	4507	0
1_MACS_peak_6005_lociStitched	chr14	35015487	35016110	1	624	2632.798	4508	0
2_MACS_peak_1760_lociStitched	chr1	181073836	181075164	2	1149	2631.9632	4509	0
2_MACS_peak_8452_lociStitched	chr17	654716	655980	2	1224	2631.648	4510	0
2_MACS_peak_6218_lociStitched	chr14	77422088	77423600	2	1327	2631.0312	4511	0
1_MACS_peak_7900_lociStitched	chr16	31388227	31389715	1	1489	2630.3376	4512	0
1_MACS_peak_21800_lociStitched	chr9	26892204	26892880	1	677	2629.5048	4513	0
3_MACS_peak_7618_lociStitched	chr16	11403496	11405220	3	1615	2629.1	4514	0
1_MACS_peak_8080_lociStitched	chr16	66864218	66864951	1	734	2628.538	4515	0
2_MACS_peak_2910_lociStitched	chr10	102132638	102134225	2	1390	2627.5959	4516	0
2_MACS_peak_17956_lociStitched	chr5	142099749	142101468	2	1554	2626.8039	4517	0
1_MACS_peak_16329_lociStitched	chr3	193851717	193852992	1	1276	2626.6275	4518	0
3_MACS_peak_17352_lociStitched	chr5	53941779	53943454	3	1587	2626.4	4519	0
1_MACS_peak_22269_lociStitched	chr9	127532960	127534021	1	1062	2626.2933	4520	0
2_MACS_peak_14123_lociStitched	chr20	62695954	62697356	2	1371	2625.8058	4521	0
1_MACS_peak_22603_lociStitched	chr9	140008250	140009548	1	1299	2625.3348	4522	0
1_MACS_peak_21427_lociStitched	chr8	118532435	118533498	1	1064	2625.1848	4523	0
1_MACS_peak_6792_lociStitched	chr15	49447076	49447834	1	759	2624.954	4524	0
2_MACS_peak_18838_lociStitched	chr6	42236571	42237939	2	1095	2624.9184	4525	0
1_MACS_peak_13904_lociStitched	chr20	48729157	48730110	1	954	2624.0855	4526	0
3_MACS_peak_8973_lociStitched	chr17	38255725	38257664	3	1752	2623.6609	4527	0
1_MACS_peak_12173_lociStitched	chr2	69870479	69871780	1	1302	2623.3364	4528	0
1_MACS_peak_7865_lociStitched	chr16	30596455	30597821	1	1367	2623.1298	4529	0
2_MACS_peak_2059_lociStitched	chr1	222816980	222818148	2	1088	2622.6272	4530	0
2_MACS_peak_10946_lociStitched	chr19	23881389	23883159	2	1746	2622.609	4531	0
2_MACS_peak_18869_lociStitched	chr6	43543128	43544493	2	1323	2622.165	4532	0
2_MACS_peak_12042_lociStitched	chr2	54784798	54786162	2	1283	2621.7444	4533	0
1_MACS_peak_15072_lociStitched	chr22	50608081	50609118	1	1038	2621.7434	4534	0
2_MACS_peak_4355_lociStitched	chr11	130029710	130031211	2	1452	2621.3464	4535	0
1_MACS_peak_15584_lociStitched	chr3	51533365	51534103	1	739	2620.1214	4536	0
5_MACS_peak_3351_lociStitched	chr11	12727742	12730195	5	1630	2618.5775	4537	0
2_MACS_peak_21632_lociStitched	chr8	144635069	144636435	2	1335	2618.4854	4538	0
1_MACS_peak_14724_lociStitched	chr22	36750715	36752277	1	1563	2618.3806	4539	0
1_MACS_peak_142_lociStitched	chr1	6613906	6614648	1	743	2617.5534	4540	0
1_MACS_peak_14784_lociStitched	chr22	38244436	38245806	1	1371	2617.522	4541	0
3_MACS_peak_15896_lociStitched	chr3	125634392	125636227	3	1618	2617.2605	4542	0
2_MACS_peak_13963_lociStitched	chr20	56055330	56056772	2	1333	2616.9416	4543	0
1_MACS_peak_17453_lociStitched	chr5	64063872	64065032	1	1161	2615.452	4544	0
2_MACS_peak_8728_lociStitched	chr17	19092061	19094169	2	1658	2614.5524	4545	0
1_MACS_peak_3869_lociStitched	chr11	67374352	67375063	1	712	2614.1337	4546	0
3_MACS_peak_9624_lociStitched	chr17	76919274	76921886	3	1898	2613.306	4547	0
2_MACS_peak_118_lociStitched	chr1	3773330	3774903	2	1439	2613.2249	4548	0
2_MACS_peak_9127_lociStitched	chr17	43567559	43568876	2	1240	2612.7963	4549	0
2_MACS_peak_1419_lociStitched	chr1	153537918	153539589	2	1459	2612.7756	4550	0
2_MACS_peak_16067_lociStitched	chr3	150315849	150317375	2	1290	2612.512	4551	0
1_MACS_peak_13289_lociStitched	chr2	231921340	231922307	1	968	2612.4472	4552	0
1_MACS_peak_16343_lociStitched	chr3	195162809	195163777	1	969	2611.9544	4553	0
1_MACS_peak_4303_lociStitched	chr11	124669504	124670783	1	1280	2611.8459	4554	0
3_MACS_peak_19989_lociStitched	chr7	64021634	64023523	3	1401	2611.5425	4555	0
1_MACS_peak_3813_lociStitched	chr11	66247087	66248255	1	1169	2610.3632	4556	0
2_MACS_peak_7682_lociStitched	chr16	15736597	15737822	2	1189	2610.23	4557	0
2_MACS_peak_17017_lociStitched	chr4	184365065	184366605	2	1511	2608.76	4558	0
2_MACS_peak_321_lociStitched	chr1	16678447	16679412	2	901	2607.816	4559	0
2_MACS_peak_7419_lociStitched	chr16	837594	839192	2	1410	2607.7762	4560	0
1_MACS_peak_2441_lociStitched	chr10	17685460	17686533	1	1074	2607.6046	4561	0
2_MACS_peak_11616_lociStitched	chr19	59065492	59067092	2	1544	2607.52	4562	0
1_MACS_peak_7857_lociStitched	chr16	30428784	30429904	1	1121	2607.248	4563	0
2_MACS_peak_2182_lociStitched	chr1	230258766	230260619	2	1388	2607.171	4564	0
1_MACS_peak_4161_lociStitched	chr11	110166627	110167407	1	781	2605.356	4565	0
1_MACS_peak_20396_lociStitched	chr7	102104709	102105967	1	1259	2605.0664	4566	0
1_MACS_peak_7278_lociStitched	chr15	91414261	91415453	1	1193	2604.9968	4567	0
1_MACS_peak_15954_lociStitched	chr3	129324174	129325502	1	1329	2604.7392	4568	0
1_MACS_peak_20589_lociStitched	chr7	138915866	138916817	1	952	2603.838	4569	0
1_MACS_peak_11132_lociStitched	chr19	39900010	39900907	1	898	2603.4528	4570	0
1_MACS_peak_18522_lociStitched	chr6	26249624	26250839	1	1216	2603.259	4571	0
1_MACS_peak_19951_lociStitched	chr7	56118754	56120054	1	1301	2602.47	4572	0
1_MACS_peak_2036_lociStitched	chr1	220219029	220219937	1	909	2601.6924	4573	0
2_MACS_peak_7155_lociStitched	chr15	80215410	80216659	2	1116	2601.0425	4574	0
2_MACS_peak_11781_lociStitched	chr2	20623950	20625459	2	1367	2600.7615	4575	0
2_MACS_peak_17078_lociStitched	chr5	91469	92809	2	1334	2600.538	4576	0
2_MACS_peak_21820_lociStitched	chr9	33263841	33265493	2	1434	2599.9176	4577	0
2_MACS_peak_5963_lociStitched	chr14	23789696	23791341	2	1352	2599.2645	4578	0
1_MACS_peak_15890_lociStitched	chr3	125093551	125094703	1	1153	2599.2576	4579	0
1_MACS_peak_8162_lociStitched	chr16	68815486	68816835	1	1350	2598.7136	4580	0
2_MACS_peak_12002_lociStitched	chr2	46925548	46927138	2	1333	2598.696	4581	0
1_MACS_peak_699_lociStitched	chr1	39956489	39957732	1	1244	2598.3672	4582	0
2_MACS_peak_9054_lociStitched	chr17	41004845	41006807	2	1692	2598.0804	4583	0
2_MACS_peak_8341_lociStitched	chr16	85832632	85833859	2	1215	2597.6817	4584	0
1_MACS_peak_17716_lociStitched	chr5	114598038	114598867	1	830	2597.4228	4585	0
3_MACS_peak_4441_lociStitched	chr12	5483353	5485438	3	1570	2596.8675	4586	0
1_MACS_peak_20517_lociStitched	chr7	128045238	128046050	1	813	2596.776	4587	0
2_MACS_peak_19553_lociStitched	chr7	5594865	5596312	2	1315	2596.6415	4588	0
2_MACS_peak_3583_lociStitched	chr11	60908185	60909909	2	1538	2596.344	4589	0
1_MACS_peak_8686_lociStitched	chr17	17597385	17598666	1	1282	2596.3308	4590	0
2_MACS_peak_10030_lociStitched	chr18	43923401	43925079	2	1488	2596.0338	4591	0
2_MACS_peak_16916_lociStitched	chr4	140221829	140223397	2	1337	2594.8832	4592	0
2_MACS_peak_15404_lociStitched	chr3	44039270	44041119	2	1827	2594.5168	4593	0
3_MACS_peak_8488_lociStitched	chr17	2239147	2241274	3	1671	2594.3019	4594	0
2_MACS_peak_19401_lociStitched	chr6	160389654	160390959	2	1232	2594.079	4595	0
2_MACS_peak_21683_lociStitched	chr8	145596769	145598553	2	1596	2593.4008	4596	0
1_MACS_peak_18977_lociStitched	chr6	74019107	74020297	1	1191	2592.058	4597	0
2_MACS_peak_21977_lociStitched	chr9	84673097	84674817	2	1685	2591.18	4598	0
1_MACS_peak_7748_lociStitched	chr16	22385087	22386026	1	940	2590.6071	4599	0
2_MACS_peak_1509_lociStitched	chr1	155242689	155243750	2	1004	2590.5376	4600	0
1_MACS_peak_13503_lociStitched	chr20	4666980	4667905	1	926	2589.445	4601	0
1_MACS_peak_2496_lociStitched	chr10	27149006	27149929	1	924	2589.015	4602	0
1_MACS_peak_20300_lociStitched	chr7	99063296	99064279	1	984	2588.4356	4603	0
4_MACS_peak_15251_lociStitched	chr3	15837874	15839743	4	1654	2588.3781	4604	0
3_MACS_peak_999_lociStitched	chr1	78444087	78445777	3	1364	2588.235	4605	0
1_MACS_peak_9746_lociStitched	chr17	80291962	80293509	1	1548	2586.1199	4606	0
3_MACS_peak_21494_lociStitched	chr8	126296739	126298556	3	1510	2585.9544	4607	0
4_MACS_peak_14242_lociStitched	chr21	36236753	36238765	4	1554	2583.8104	4608	0
1_MACS_peak_7750_lociStitched	chr16	23159687	23160740	1	1054	2583.009	4609	0
1_MACS_peak_10568_lociStitched	chr19	9694422	9695583	1	1162	2582.4123	4610	0
1_MACS_peak_5584_lociStitched	chr13	34116204	34117622	1	1419	2582.3198	4611	0
2_MACS_peak_17571_lociStitched	chr5	79703179	79704285	2	1045	2582.0676	4612	0
2_MACS_peak_10081_lociStitched	chr18	48973016	48974684	2	1473	2581.8972	4613	0
1_MACS_peak_21458_lociStitched	chr8	121456954	121458033	1	1080	2581.7233	4614	0
2_MACS_peak_419_lociStitched	chr1	24104243	24105428	2	1084	2580.693	4615	0
1_MACS_peak_15080_lociStitched	chr22	50699055	50700494	1	1440	2580.127	4616	0
1_MACS_peak_15320_lociStitched	chr3	32433262	32434326	1	1065	2579.9872	4617	0
1_MACS_peak_20360_lociStitched	chr7	100887616	100888644	1	1029	2579.6632	4618	0
1_MACS_peak_11813_lociStitched	chr2	25564298	25565563	1	1266	2579.588	4619	0
1_MACS_peak_18174_lociStitched	chr5	176432999	176434109	1	1111	2578.419	4620	0
1_MACS_peak_12754_lociStitched	chr2	128642889	128644402	1	1514	2578.152	4621	0
1_MACS_peak_16487_lociStitched	chr4	6910887	6912047	1	1161	2577.172	4622	0
1_MACS_peak_8597_lociStitched	chr17	7464746	7465850	1	1105	2577.0672	4623	0
2_MACS_peak_15542_lociStitched	chr3	49506977	49508501	2	1331	2576.6268	4624	0
2_MACS_peak_3464_lociStitched	chr11	44617490	44619243	2	1661	2576.3841	4625	0
1_MACS_peak_15332_lociStitched	chr3	33138042	33139023	1	982	2576.106	4626	0
1_MACS_peak_10290_lociStitched	chr19	1026143	1027199	1	1057	2575.6896	4627	0
1_MACS_peak_13129_lociStitched	chr2	203240968	203242625	1	1658	2575.6408	4628	0
1_MACS_peak_2038_lociStitched	chr1	220444977	220445859	1	883	2574.3816	4629	0
2_MACS_peak_11854_lociStitched	chr2	27592575	27594208	2	1354	2573.608	4630	0
1_MACS_peak_20000_lociStitched	chr7	64541005	64542137	1	1133	2573.036	4631	0
1_MACS_peak_1293_lociStitched	chr1	146556214	146557003	1	790	2571.9033	4632	0
3_MACS_peak_11267_lociStitched	chr19	45971337	45973153	3	1587	2571.8192	4633	0
1_MACS_peak_16166_lociStitched	chr3	169872480	169873464	1	985	2570.9952	4634	0
1_MACS_peak_1688_lociStitched	chr1	167690727	167691912	1	1186	2570.739	4635	0
1_MACS_peak_2941_lociStitched	chr10	104209525	104210900	1	1376	2569.4625	4636	0
1_MACS_peak_18343_lociStitched	chr6	6591897	6593412	1	1516	2569.2885	4637	0
3_MACS_peak_11414_lociStitched	chr19	51321751	51323940	3	1665	2569.2293	4638	0
2_MACS_peak_1154_lociStitched	chr1	113498119	113499866	2	1594	2568.6141	4639	0
1_MACS_peak_14284_lociStitched	chr21	38629752	38631157	1	1406	2567.497	4640	0
2_MACS_peak_12103_lociStitched	chr2	64503787	64505528	2	1733	2567.1045	4641	0
1_MACS_peak_223_lociStitched	chr1	11538826	11539662	1	837	2565.7676	4642	0
2_MACS_peak_5277_lociStitched	chr12	113572409	113574097	2	1583	2564.916	4643	0
2_MACS_peak_19716_lociStitched	chr7	30543759	30545126	2	1270	2564.492	4644	0
1_MACS_peak_2042_lociStitched	chr1	221915694	221916780	1	1087	2564.1546	4645	0
1_MACS_peak_16366_lociStitched	chr3	196294923	196296027	1	1105	2561.5008	4646	0
2_MACS_peak_18616_lociStitched	chr6	30538511	30539817	2	1249	2560.9354	4647	0
1_MACS_peak_10692_lociStitched	chr19	13067547	13068739	1	1193	2560.2968	4648	0
2_MACS_peak_7525_lociStitched	chr16	3199799	3201400	2	1364	2559.6788	4649	0
2_MACS_peak_12638_lociStitched	chr2	112416456	112417887	2	1285	2559.6297	4650	0
1_MACS_peak_14729_lociStitched	chr22	36850715	36851855	1	1141	2558.616	4651	0
2_MACS_peak_16409_lociStitched	chr4	925459	926788	2	1191	2557.3947	4652	0
1_MACS_peak_7978_lociStitched	chr16	50788859	50789011	1	153	2557.3088	4653	0
2_MACS_peak_20354_lociStitched	chr7	100769607	100770915	2	1164	2556.6168	4654	0
2_MACS_peak_6206_lociStitched	chr14	75725135	75726536	2	1310	2556.1245	4655	0
2_MACS_peak_10905_lociStitched	chr19	19495705	19497430	2	1417	2556.105	4656	0
2_MACS_peak_4937_lociStitched	chr12	56861671	56863180	2	1396	2555.6424	4657	0
5_MACS_peak_19084_lociStitched	chr6	106532059	106534618	5	1814	2555.4174	4658	0
1_MACS_peak_523_lociStitched	chr1	28157275	28157935	1	661	2554.728	4659	0
3_MACS_peak_16586_lociStitched	chr4	40194259	40196632	3	1896	2553.5853	4660	0
2_MACS_peak_1469_lociStitched	chr1	154809577	154810974	2	1323	2552.7381	4661	0
2_MACS_peak_1852_lociStitched	chr1	201708565	201709876	2	1227	2552.3859	4662	0
4_MACS_peak_14156_lociStitched	chr21	16133662	16136085	4	1666	2552.1459	4663	0
2_MACS_peak_17563_lociStitched	chr5	78907729	78908907	2	1114	2550.959	4664	0
2_MACS_peak_4183_lociStitched	chr11	111956850	111958141	2	1217	2550.7578	4665	0
2_MACS_peak_7356_lociStitched	chr15	101141734	101143510	2	1489	2549.8032	4666	0
1_MACS_peak_16372_lociStitched	chr3	196466696	196467566	1	871	2549.448	4667	0
2_MACS_peak_9532_lociStitched	chr17	74553178	74554413	2	1115	2548.6695	4668	0
1_MACS_peak_17312_lociStitched	chr5	41924925	41925928	1	1004	2548.5227	4669	0
2_MACS_peak_13751_lociStitched	chr20	35401591	35402784	2	1135	2548.3673	4670	0
2_MACS_peak_21175_lociStitched	chr8	61429006	61430399	2	1304	2547.2398	4671	0
3_MACS_peak_15220_lociStitched	chr3	14926025	14928224	3	1860	2546.6619	4672	0
1_MACS_peak_1171_lociStitched	chr1	116915822	116916801	1	980	2546.5748	4673	0
2_MACS_peak_18889_lociStitched	chr6	44094545	44095830	2	1091	2546.356	4674	0
1_MACS_peak_3402_lociStitched	chr11	18415417	18416801	1	1385	2546.2832	4675	0
1_MACS_peak_18565_lociStitched	chr6	27218311	27219761	1	1451	2545.91	4676	0
4_MACS_peak_5617_lociStitched	chr13	42847828	42850070	4	1739	2544.8942	4677	0
1_MACS_peak_12776_lociStitched	chr2	131129332	131130755	1	1424	2544.6086	4678	0
1_MACS_peak_826_lociStitched	chr1	46215578	46216868	1	1291	2544.396	4679	0
4_MACS_peak_11128_lociStitched	chr19	39896944	39898916	4	1786	2543.4856	4680	0
1_MACS_peak_13699_lociStitched	chr20	32890255	32891221	1	967	2543.3814	4681	0
1_MACS_peak_1263_lociStitched	chr1	145382320	145382844	1	525	2543.2864	4682	0
1_MACS_peak_10842_lociStitched	chr19	17622312	17623060	1	749	2542.9756	4683	0
1_MACS_peak_14774_lociStitched	chr22	38072210	38073351	1	1142	2542.8326	4684	0
2_MACS_peak_22855_lociStitched	chrX	47003735	47005142	2	1308	2542.5897	4685	0
1_MACS_peak_12205_lociStitched	chr2	70994230	70995394	1	1165	2541.594	4686	0
1_MACS_peak_21124_lociStitched	chr8	48920493	48921612	1	1120	2541.5847	4687	0
1_MACS_peak_17088_lociStitched	chr5	373394	374542	1	1149	2541.3276	4688	0
1_MACS_peak_22411_lociStitched	chr9	132815759	132816812	1	1054	2541.0996	4689	0
1_MACS_peak_12194_lociStitched	chr2	70417214	70418276	1	1063	2540.0916	4690	0
2_MACS_peak_18684_lociStitched	chr6	32145097	32146644	2	1419	2539.0911	4691	0
1_MACS_peak_6157_lociStitched	chr14	68141055	68141717	1	663	2538.8362	4692	0
2_MACS_peak_8785_lociStitched	chr17	27046389	27047721	2	1053	2538.792	4693	0
1_MACS_peak_2796_lociStitched	chr10	88159868	88161274	1	1407	2538.6736	4694	0
2_MACS_peak_5088_lociStitched	chr12	82751663	82752612	2	923	2538.3852	4695	0
1_MACS_peak_18621_lociStitched	chr6	30614794	30615628	1	835	2537.3616	4696	0
1_MACS_peak_2483_lociStitched	chr10	25011539	25012622	1	1084	2536.7109	4697	0
1_MACS_peak_15321_lociStitched	chr3	32442686	32443785	1	1100	2536.0524	4698	0
1_MACS_peak_7166_lociStitched	chr15	80987543	80988855	1	1313	2535.3088	4699	0
1_MACS_peak_8179_lociStitched	chr16	70284831	70285899	1	1069	2534.2572	4700	0
2_MACS_peak_11562_lociStitched	chr19	57751532	57752782	2	1203	2534.25	4701	0
1_MACS_peak_9291_lociStitched	chr17	57923123	57924571	1	1449	2533.276	4702	0
1_MACS_peak_22395_lociStitched	chr9	132244545	132245592	1	1048	2532.693	4703	0
2_MACS_peak_22258_lociStitched	chr9	126030184	126031618	2	1223	2532.5874	4704	0
2_MACS_peak_17759_lociStitched	chr5	122758374	122759935	2	1366	2532.4103	4705	0
2_MACS_peak_11829_lociStitched	chr2	26568266	26569587	2	1113	2531.6965	4706	0
3_MACS_peak_12494_lociStitched	chr2	99118451	99120696	3	1777	2531.6865	4707	0
3_MACS_peak_16077_lociStitched	chr3	151255234	151257285	3	1535	2531.3442	4708	0
1_MACS_peak_1678_lociStitched	chr1	167522223	167523083	1	861	2530.98	4709	0
2_MACS_peak_10807_lociStitched	chr19	16652736	16654020	2	1230	2530.8924	4710	0
1_MACS_peak_14356_lociStitched	chr21	43373376	43374703	1	1328	2530.8544	4711	0
1_MACS_peak_701_lociStitched	chr1	40041271	40042503	1	1233	2530.6512	4712	0
2_MACS_peak_2862_lociStitched	chr10	97050013	97051205	2	1182	2528.828	4713	0
1_MACS_peak_20602_lociStitched	chr7	140178504	140179382	1	879	2528.7278	4714	0
1_MACS_peak_7092_lociStitched	chr15	75248582	75249825	1	1244	2528.3863	4715	0
1_MACS_peak_12870_lociStitched	chr2	152266280	152267282	1	1003	2528.046	4716	0
2_MACS_peak_11175_lociStitched	chr19	41833006	41834523	2	1255	2527.6254	4717	0
2_MACS_peak_20686_lociStitched	chr7	149193984	149195275	2	1281	2527.3907	4718	0
1_MACS_peak_21173_lociStitched	chr8	59571488	59572696	1	1209	2527.0152	4719	0
1_MACS_peak_20742_lociStitched	chr7	150777324	150778466	1	1143	2526.9034	4720	0
1_MACS_peak_4024_lociStitched	chr11	77530875	77531884	1	1010	2526.536	4721	0
4_MACS_peak_3072_lociStitched	chr10	125161092	125163332	4	1740	2526.272	4722	0
1_MACS_peak_20399_lociStitched	chr7	102134493	102135531	1	1039	2526.0768	4723	0
2_MACS_peak_4306_lociStitched	chr11	125461562	125463351	2	1440	2525.7102	4724	0
3_MACS_peak_14834_lociStitched	chr22	39377714	39379627	3	1453	2525.5426	4725	0
2_MACS_peak_20481_lociStitched	chr7	115850557	115851892	2	1008	2525.1525	4726	0
1_MACS_peak_14126_lociStitched	chr20	62886574	62887654	1	1081	2524.824	4727	0
1_MACS_peak_15442_lociStitched	chr3	46204313	46205930	1	1618	2524.2987	4728	0
1_MACS_peak_5463_lociStitched	chr12	132195251	132196033	1	783	2522.8102	4729	0
1_MACS_peak_1824_lociStitched	chr1	197871366	197872288	1	923	2522.6842	4730	0
1_MACS_peak_4457_lociStitched	chr12	6313991	6315341	1	1351	2521.53	4731	0
1_MACS_peak_5394_lociStitched	chr12	123464663	123465839	1	1177	2520.4032	4732	0
2_MACS_peak_543_lociStitched	chr1	28655124	28656339	2	1176	2520.396	4733	0
2_MACS_peak_14868_lociStitched	chr22	39897831	39899116	2	1191	2520.0135	4734	0
2_MACS_peak_20397_lociStitched	chr7	102118662	102119992	2	1251	2519.153	4735	0
2_MACS_peak_4411_lociStitched	chr12	3067760	3069313	2	1536	2518.0342	4736	0
1_MACS_peak_613_lociStitched	chr1	32687566	32688727	1	1162	2516.5836	4737	0
1_MACS_peak_1633_lociStitched	chr1	161283705	161284748	1	1044	2514.8816	4738	0
1_MACS_peak_6443_lociStitched	chr14	105864236	105865396	1	1161	2514.88	4739	0
1_MACS_peak_13824_lociStitched	chr20	43270616	43271813	1	1198	2514.1788	4740	0
1_MACS_peak_1028_lociStitched	chr1	89989815	89991076	1	1262	2513.0469	4741	0
1_MACS_peak_18226_lociStitched	chr5	179159760	179160501	1	742	2512.5828	4742	0
1_MACS_peak_8045_lociStitched	chr16	58767321	58768335	1	1015	2509.4472	4743	0
2_MACS_peak_16444_lociStitched	chr4	2537364	2539151	2	1485	2509.3054	4744	0
3_MACS_peak_18355_lociStitched	chr6	7277399	7279382	3	1872	2509.0899	4745	0
2_MACS_peak_7901_lociStitched	chr16	31396589	31398097	2	1497	2508.8596	4746	0
1_MACS_peak_14708_lociStitched	chr22	35653315	35654097	1	783	2507.874	4747	0
2_MACS_peak_6806_lociStitched	chr15	52263518	52264562	2	1039	2505.4956	4748	0
1_MACS_peak_8576_lociStitched	chr17	7141111	7142825	1	1715	2505.011	4749	0
1_MACS_peak_4875_lociStitched	chr12	53718390	53719624	1	1235	2504.403	4750	0
2_MACS_peak_17613_lociStitched	chr5	88121478	88123161	2	1299	2504.1357	4751	0
1_MACS_peak_1318_lociStitched	chr1	148555634	148556812	1	1179	2504.0746	4752	0
1_MACS_peak_20385_lociStitched	chr7	102004278	102005264	1	987	2502.8624	4753	0
1_MACS_peak_9254_lociStitched	chr17	55951503	55952850	1	1348	2502.726	4754	0
1_MACS_peak_3915_lociStitched	chr11	68816329	68817119	1	791	2502.167	4755	0
2_MACS_peak_22575_lociStitched	chr9	139606604	139607880	2	1259	2501.598	4756	0
1_MACS_peak_19539_lociStitched	chr7	5229327	5230519	1	1193	2500.816	4757	0
1_MACS_peak_22240_lociStitched	chr9	123963302	123964229	1	928	2500.3044	4758	0
1_MACS_peak_10831_lociStitched	chr19	17345771	17346929	1	1159	2499.8904	4759	0
1_MACS_peak_12518_lociStitched	chr2	101869261	101870088	1	828	2499.4421	4760	0
