REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
1_MACS_peak_1709_lociStitched	chr1	144923431	144935827	1	12397	18044.8572	201	1	PDE4DIP		PDE4DIP	201	1
1_MACS_peak_18133_lociStitched	chr2	165608795	165619979	1	11185	20154.6864	202	1	COBLL1		SNORA70F	202	1
4_MACS_peak_15912_lociStitched	chr2	9683396	9697046	4	11117	20065.5	203	1	ADAM17		ADAM17	203	1
5_MACS_peak_18268_lociStitched	chr2	173346142	173362231	5	13677	14772.9198	204	1	ITGA6		ITGA6	204	1
1_MACS_peak_14286_lociStitched	chr18	60821211	60831467	1	10257	21294.5328	205	1	BCL2		BCL2	205	1
4_MACS_peak_659_lociStitched	chr1	36614150	36628839	4	10050	21199.1648	206	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	206	1
2_MACS_peak_27201_lociStitched	chr5	173310741	173324173	2	13362	15008.9168	207	1	CPEB4		CPEB4	207	1
4_MACS_peak_9716_lociStitched	chr15	38844324	38857499	4	12532	16947.0025	208	1	RASGRP1		RASGRP1	208	1
7_MACS_peak_2193_lociStitched	chr1	160640875	160659793	7	12125	17773.461	209	1	CD48	SLAMF7,SLAMF1	CD48	209	1
9_MACS_peak_22522_lociStitched	chr3	98448378	98469632	9	13269	15062.7098	210	1	ST3GAL6		ST3GAL6	210	1
4_MACS_peak_27360_lociStitched	chr6	389184	403840	4	13763	13659.392	211	1	IRF4		IRF4	211	1
4_MACS_peak_27093_lociStitched	chr5	156964816	156983060	4	13100	15370.57	212	1	ADAM19		ADAM19	212	1
3_MACS_peak_30609_lociStitched	chr7	104649817	104659293	3	9425	21791.9572	213	1	MLL5,LOC100216545		LOC100216545	213	1
3_MACS_peak_24846_lociStitched	chr4	103741457	103750835	3	8712	22555.9656	214	1	UBE2D3	CISD2	UBE2D3	214	1
5_MACS_peak_1090_lociStitched	chr1	66736725	66750444	5	11780	18066.5511	215	1	PDE4B	PDE4B	PDE4B	215	1
8_MACS_peak_12811_lociStitched	chr17	36570773	36587913	8	12665	16163.02	216	1	ARHGAP23	ARHGAP23	ARHGAP23	216	1
8_MACS_peak_25617_lociStitched	chr5	14204926	14230479	8	13082	15147.8184	217	1	TRIO		TRIO	217	1
2_MACS_peak_3186_lociStitched	chr1	228268823	228279489	2	9631	21341.5994	218	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	218	1
5_MACS_peak_25271_lociStitched	chr4	153580649	153601886	5	12695	15961.7292	219	1	TMEM154		TMEM154	219	1
8_MACS_peak_6350_lociStitched	chr12	9865307	9886363	8	13629	13454.784	220	1	CLECL1	CLEC2D,CD69	CLECL1	220	1
6_MACS_peak_22083_lociStitched	chr3	50272820	50286913	6	11701	17743.087	221	1	GNAI2	GNAT1,SLC38A3,SEMA3B,C3orf45,IFRD2,NAT6,HYAL3	GNAI2	221	1
4_MACS_peak_1840_lociStitched	chr1	150572655	150587131	4	9898	20629.7476	222	1		MIR4257,MCL1,ENSA	ENSA	222	1
3_MACS_peak_25142_lociStitched	chr4	144272591	144284628	3	11886	17320.0393	223	1	GAB1		GAB1	223	1
6_MACS_peak_2072_lociStitched	chr1	156083115	156100307	6	11539	17917.5024	224	1	LMNA	SEMA4A,MEX3A	LMNA	224	1
3_MACS_peak_12376_lociStitched	chr17	6915012	6927211	3	8081	22610.8465	225	1	RNASEK,C17orf49,BCL6B,MIR195,MIR497	ALOX12,SLC16A13,SLC16A11	MIR195	225	1
3_MACS_peak_17003_lociStitched	chr2	68988899	69004218	3	11101	18497.6925	226	1	ARHGAP25		ARHGAP25	226	1
4_MACS_peak_10236_lociStitched	chr15	64443306	64459889	4	13337	13559.9191	227	1	SNX22,PPIB,CSNK1G1		PPIB	227	1
3_MACS_peak_10613_lociStitched	chr15	81583758	81597033	3	12930	14528.16	228	1	IL16	STARD5	IL16	228	1
1_MACS_peak_2827_lociStitched	chr1	203288254	203298538	1	10285	19699.002	229	1		BTG2,LOC730227,FMOD	BTG2	229	1
2_MACS_peak_2108_lociStitched	chr1	156709433	156722914	2	11079	18397.5207	230	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	230	1
4_MACS_peak_29429_lociStitched	chr6	159228533	159241014	4	11143	18045.0298	231	1	EZR	MIR3918,OSTCL	EZR	231	1
4_MACS_peak_2880_lociStitched	chr1	205279979	205294715	4	11947	16445.376	232	1	NUAK2	KLHDC8A	NUAK2	232	1
10_MACS_peak_16182_lociStitched	chr2	27374686	27393590	10	13247	13230.9096	233	1	TCF23	ABHD1,C2orf28,CAD,CGREF1,PREB,C2orf53,SLC5A6	TCF23	233	1
7_MACS_peak_2935_lociStitched	chr1	206845675	206865995	7	11794	16715.232	234	1	MAPKAPK2	DYRK3	MAPKAPK2	234	1
9_MACS_peak_19661_lociStitched	chr20	34188948	34208159	9	12142	15891.3392	235	1	SPAG4,FER1L4	CPNE1	FER1L4	235	1
2_MACS_peak_12347_lociStitched	chr17	4842526	4854434	2	9602	20293.6136	236	1	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	236	1
3_MACS_peak_18966_lociStitched	chr2	220109404	220120629	3	10153	19441.7	237	1	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	237	1
9_MACS_peak_7079_lociStitched	chr12	58222449	58241261	9	12863	13964.1476	238	1	CTDSP2	TSFM,AVIL,MIR26A2	CTDSP2	238	1
4_MACS_peak_30303_lociStitched	chr7	78113067	78127871	4	13130	13188.8836	239	1	MAGI2		RPL13AP17	239	1
5_MACS_peak_2063_lociStitched	chr1	155937243	155953967	5	11920	16168.7632	240	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	240	1
2_MACS_peak_2163_lociStitched	chr1	159887415	159896056	2	8192	21620.6461	241	1	TAGLN2	CCDC19,IGSF9,SLAMF9	TAGLN2	241	1
4_MACS_peak_22760_lociStitched	chr3	113455486	113468819	4	9398	19995.5001	242	1	ATP6V1A,NAA50	KIAA2018	NAA50	242	1
4_MACS_peak_16385_lociStitched	chr2	39340776	39357336	4	9989	19098.648	243	1	SOS1		SOS1	243	1
4_MACS_peak_5844_lociStitched	chr11	102183412	102195707	4	11495	16271.203	244	1	BIRC3	BIRC2	BIRC3	244	1
5_MACS_peak_15585_lociStitched	chr19	48824143	48837685	5	9075	20206.0182	245	1	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	245	1
8_MACS_peak_21118_lociStitched	chr22	39850165	39873263	8	12644	13376.0518	246	1	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	246	1
4_MACS_peak_23421_lociStitched	chr3	156869488	156879523	4	8924	20204.469	247	1	CCNL1	LOC339894	CCNL1	247	1
3_MACS_peak_22778_lociStitched	chr3	114164775	114176226	3	11142	16719.6051	248	1	ZBTB20		ZBTB20	248	1
8_MACS_peak_26661_lociStitched	chr5	131821542	131834192	8	10977	17012.985	249	1	IRF1	IL5	IRF1	249	1
4_MACS_peak_29799_lociStitched	chr7	25998849	26011933	4	9837	18897.2212	250	1		MIR148A	MIR148A	250	1
4_MACS_peak_23031_lociStitched	chr3	128994868	129006786	4	9119	19867.306	251	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	251	1
3_MACS_peak_22724_lociStitched	chr3	112207705	112219884	3	11287	15915.5172	252	1	BTLA		BTLA	252	1
2_MACS_peak_33192_lociStitched	chr9	73026058	73036979	2	7884	21009.8198	253	1	KLF9		KLF9	253	1
1_MACS_peak_5364_lociStitched	chr11	65336000	65345598	1	9599	18811.1202	254	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	254	1
2_MACS_peak_17320_lociStitched	chr2	96864079	96875374	2	10980	16383.3975	256	1	STARD7	LOC285033	STARD7	256	1
4_MACS_peak_27933_lociStitched	chr6	32152272	32164711	4	9884	18252.9886	257	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	257	1
3_MACS_peak_23125_lociStitched	chr3	135906023	135917293	3	9083	19391.162	258	1	MSL2		MSL2	258	1
5_MACS_peak_16949_lociStitched	chr2	65609180	65624100	5	11058	16158.36	259	1	SPRED2	SPRED2	SPRED2	259	1
9_MACS_peak_19512_lociStitched	chr20	30292952	30311896	9	12503	12741.7344	260	1	BCL2L1	TPX2	BCL2L1	260	1
7_MACS_peak_21845_lociStitched	chr3	42098762	42114876	7	10791	16610.3112	261	1		TRAK1	TRAK1	261	1
4_MACS_peak_27697_lociStitched	chr6	26017512	26034739	4	9529	18689.5723	262	1	HIST1H3A,HIST1H4A,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H2BB,HIST1H1C	HIST1H4B	262	1
9_MACS_peak_18433_lociStitched	chr2	182321126	182338991	9	12928	11326.41	263	1	ITGA4		ITGA4	263	1
4_MACS_peak_20501_lociStitched	chr21	44771819	44783791	4	9572	18566.1776	264	1			SIK1	264	1
2_MACS_peak_22266_lociStitched	chr3	57577688	57585664	2	7959	20578.08	265	1	ARF4	PDE12,DNAH12	ARF4	265	1
5_MACS_peak_18332_lociStitched	chr2	175454459	175465652	5	9404	18728.1276	266	1	WIPF1		WIPF1	266	1
1_MACS_peak_17813_lociStitched	chr2	136888874	136898441	1	9568	18437.5224	267	1		CXCR4	CXCR4	267	1
3_MACS_peak_20754_lociStitched	chr22	24176383	24191059	3	10773	16384.2864	268	1	SMARCB1,DERL3	SLC2A11,MIF	DERL3	268	1
3_MACS_peak_8321_lociStitched	chr13	46268656	46282493	3	10277	17246.4368	269	1	SPERT		SPERT	269	1
3_MACS_peak_12895_lociStitched	chr17	38473823	38487194	3	9478	18425.238	270	1	RARA	CDC6,RARA,GJD3	RARA	270	1
9_MACS_peak_26702_lociStitched	chr5	133871080	133892126	9	11441	14835.3254	271	1	PHF15		PHF15	271	1
1_MACS_peak_5174_lociStitched	chr11	58340053	58348134	1	8082	20181.4894	272	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	272	1
6_MACS_peak_33799_lociStitched	chr9	127019785	127038130	6	12011	13272.6075	273	1	NEK6	NEK6	NEK6	273	1
4_MACS_peak_22203_lociStitched	chr3	53914809	53926873	4	8628	19432.6912	274	1	ACTR8,SELK	IL17RB,CHDH	ACTR8	274	1
5_MACS_peak_1316_lociStitched	chr1	93415196	93428820	5	11008	15391.0328	275	1	FAM69A		FAM69A	275	1
7_MACS_peak_6289_lociStitched	chr12	6889947	6909407	7	11314	14719.544	276	1	CD4	PTMS,LAG3,GPR162,LEPREL2,GNB3,MLF2	CD4	276	1
5_MACS_peak_13359_lociStitched	chr17	62195441	62209570	5	11133	15071.4043	277	1	ERN1	SNORD104,SNORA76	ERN1	277	1
3_MACS_peak_2012_lociStitched	chr1	154908224	154917925	3	8649	19153.6544	278	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	278	1
6_MACS_peak_9302_lociStitched	chr14	91829160	91844370	6	12250	12215.151	279	1	CCDC88C		CCDC88C	279	1
5_MACS_peak_8690_lociStitched	chr13	114551038	114567587	5	11537	13934.258	280	1	GAS6	FLJ44054,GAS6	GAS6	280	1
2_MACS_peak_27343_lociStitched	chr6	290299	300348	2	9548	17738.4948	281	1	DUSP22		DUSP22	281	1
3_MACS_peak_10657_lociStitched	chr15	83563421	83574750	3	10985	15136.6769	282	1	HOMER2		HOMER2	282	1
5_MACS_peak_21305_lociStitched	chr22	47157418	47173729	5	11033	15030.5865	283	1	TBC1D22A	CERK	TBC1D22A	283	1
6_MACS_peak_32009_lociStitched	chr8	98655190	98670575	6	11466	13957.272	284	1	MTDH		MTDH	284	1
3_MACS_peak_24261_lociStitched	chr4	15772471	15787548	3	12088	12314.8936	285	1	CD38		CD38	285	1
1_MACS_peak_23771_lociStitched	chr3	184031821	184040895	1	9075	18322.2208	286	1	EIF4G1	ECE2,PSMD2,SNORD66,FAM131A,POLR2H,CLCN2	EIF4G1	286	1
2_MACS_peak_1974_lociStitched	chr1	154296822	154307828	2	7735	19971.4876	287	1	AQP10,ATP8B2		ATP8B2	287	1
2_MACS_peak_33206_lociStitched	chr9	74973418	74981313	2	6221	21444.399	288	1	ZFAND5		ZFAND5	288	1
2_MACS_peak_13920_lociStitched	chr18	13371411	13383397	2	11972	12556.5336	289	1	C18orf1		C18orf1	289	1
6_MACS_peak_28479_lociStitched	chr6	74224501	74234185	6	8773	18679.4676	290	1	EEF1A1		EEF1A1	290	1
1_MACS_peak_21816_lociStitched	chr3	39187029	39195771	1	8743	18705.2574	291	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	291	1
2_MACS_peak_27686_lociStitched	chr6	25404093	25415424	2	11186	14284.9917	292	1	LRRC16A		LRRC16A	292	1
2_MACS_peak_25427_lociStitched	chr4	185200529	185210856	2	9242	17839.8925	293	1			ENPP6	293	1
3_MACS_peak_34783_lociStitched	chrX	106953566	106965030	3	10125	16360.2744	294	1	TSC22D3		TSC22D3	294	1
2_MACS_peak_7840_lociStitched	chr12	122236973	122244980	2	7859	19593.9297	295	1	SETD1B,LOC338799	RHOF	LOC338799	295	1
3_MACS_peak_20082_lociStitched	chr20	58401016	58417537	3	11476	13489.3965	296	1	PHACTR3		SYCP2	296	1
3_MACS_peak_2633_lociStitched	chr1	184711387	184725312	3	10875	14827.34	297	1	EDEM3		EDEM3	297	1
5_MACS_peak_2850_lociStitched	chr1	204481891	204495303	5	8740	18442.8412	298	1	MDM4	PIK3C2B	MDM4	298	1
3_MACS_peak_21344_lociStitched	chr22	50353220	50364824	3	9768	16865.2536	299	1	PIM3	CRELD2,ALG12	PIM3	299	1
4_MACS_peak_2154_lociStitched	chr1	159035777	159048226	4	9227	17617.8248	300	1	AIM2		AIM2	300	1
6_MACS_peak_23824_lociStitched	chr3	185264122	185280162	6	10993	14307.68	303	1	LIPH	SENP2,TMEM41A	LIPH	303	1
6_MACS_peak_6451_lociStitched	chr12	15101254	15115876	6	11690	12570.5334	304	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	304	1
10_MACS_peak_22711_lociStitched	chr3	112177032	112194583	10	11817	12196.1899	305	1	BTLA		BTLA	305	1
8_MACS_peak_19997_lociStitched	chr20	52196281	52215665	8	11320	13442.804	306	1	ZNF217		ZNF217	306	1
2_MACS_peak_33970_lociStitched	chr9	132646131	132653345	2	6698	20497.8596	307	1	FNBP1	USP20,C9orf78	USP20	307	1
3_MACS_peak_3518_lociStitched	chr10	15826458	15837780	3	10960	14147.9712	308	1	FAM188A		ITGA8	308	1
2_MACS_peak_19107_lociStitched	chr2	232570587	232579275	2	8243	18660.9552	309	1	PTMA,MIR1244-1		PTMA	309	1
3_MACS_peak_18685_lociStitched	chr2	198069665	198082325	3	10206	15560.406	310	1	ANKRD44		ANKRD44	310	1
1_MACS_peak_1245_lociStitched	chr1	87793223	87803647	1	10425	15066.8496	311	1	LMO4		LMO4	311	1
3_MACS_peak_27573_lociStitched	chr6	15244757	15257538	3	10130	15600.4886	312	1	JARID2		JARID2	312	1
5_MACS_peak_23017_lociStitched	chr3	128892376	128908046	5	9096	17335.721	313	1	CNBP	ISY1	CNBP	313	1
10_MACS_peak_21238_lociStitched	chr22	43506325	43526426	10	11988	11154.0449	314	1	BIK	TSPO,TTLL1,MCAT	BIK	314	1
3_MACS_peak_28764_lociStitched	chr6	108878014	108888658	3	8818	17679.684	315	1	FOXO3		FOXO3	315	1
5_MACS_peak_18610_lociStitched	chr2	191744206	191756967	5	8605	17930.4811	316	1	GLS		GLS	316	1
8_MACS_peak_25444_lociStitched	chr4	185359064	185380191	8	11837	11370.5514	317	1	IRF2		IRF2	317	1
4_MACS_peak_13351_lociStitched	chr17	62158568	62173543	4	11738	11493.3125	319	1	ERN1	SNORD104	ERN1	319	1
1_MACS_peak_32300_lociStitched	chr8	126441111	126449718	1	8608	17773.455	320	1	TRIB1		TRIB1	320	1
2_MACS_peak_19206_lociStitched	chr2	241498360	241508943	2	9145	16903.1676	321	1	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	DUSP28	321	1
11_MACS_peak_17487_lociStitched	chr2	110337943	110358946	11	11723	11400.4284	322	1	SEPT10	ANKRD57	SEPT10	322	1
3_MACS_peak_2908_lociStitched	chr1	206282359	206294564	3	8584	17699.691	323	1	C1orf186	CTSE	C1orf186	323	1
4_MACS_peak_81_lociStitched	chr1	2465724	2482084	4	10118	15136.272	324	1	LOC115110	TNFRSF14,C1orf93,PANK4,HES5	LOC115110	324	1
3_MACS_peak_27515_lociStitched	chr6	11722139	11736300	3	10180	14985.1702	325	1	C6orf105		C6orf105	325	1
2_MACS_peak_16552_lociStitched	chr2	47203758	47215495	2	10358	14624.302	326	1	TTC7A	MCFD2	MCFD2	326	1
4_MACS_peak_21128_lociStitched	chr22	39903934	39919330	4	10337	14600.0268	327	1	SMCR7L,ATF4	MGAT3,CACNA1I,RPS19BP1	ATF4	327	1
9_MACS_peak_445_lociStitched	chr1	27058997	27077524	9	11573	11579.375	328	1	ARID1A	PIGV	ARID1A	328	1
5_MACS_peak_12880_lociStitched	chr17	38251645	38265222	5	9693	15776.474	329	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	329	1
2_MACS_peak_12386_lociStitched	chr17	7136886	7147336	2	8512	17573.765	330	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	330	1
3_MACS_peak_18778_lociStitched	chr2	202120796	202130171	3	9342	16297.5	331	1	CASP8		CASP8	331	1
5_MACS_peak_20270_lociStitched	chr21	30667453	30680711	5	10521	13989.8416	332	1	BACH1		BACH1	332	1
7_MACS_peak_415_lociStitched	chr1	26436801	26453558	7	11002	12876.0788	333	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	333	1
4_MACS_peak_21442_lociStitched	chr3	9435833	9447155	4	8578	17387.1954	334	1	SETD5,LOC440944	THUMPD3	SETD5	334	1
4_MACS_peak_33847_lociStitched	chr9	129592268	129606348	4	9985	15010.688	335	1	ZBTB43	ZBTB34	ZBTB34	335	1
3_MACS_peak_15898_lociStitched	chr2	8653904	8667675	3	10510	13850.8718	336	1			ID2	336	1
3_MACS_peak_22207_lociStitched	chr3	55514781	55524193	3	9165	16358.9972	337	1	WNT5A		WNT5A	337	1
2_MACS_peak_8180_lociStitched	chr13	35515331	35526842	2	11292	11855.1789	338	1	NBEA		NBEA	338	1
1_MACS_peak_31534_lociStitched	chr8	38236849	38245041	1	8193	17726.6688	339	1	LETM2,WHSC1L1		WHSC1L1	339	1
6_MACS_peak_14843_lociStitched	chr19	13043542	13057967	6	10524	13716.7325	340	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	340	1
3_MACS_peak_17292_lociStitched	chr2	89043946	89056441	3	9007	16490.901	341	1	RPIA	ANKRD36BP2	ANKRD36BP2	341	1
2_MACS_peak_4382_lociStitched	chr10	104153204	104160041	2	6158	19903.8744	342	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	342	1
4_MACS_peak_2960_lociStitched	chr1	207918565	207929666	4	9881	14937.5056	344	1	CD46	MIR29C,MIR29B2	CD46	344	1
4_MACS_peak_26621_lociStitched	chr5	130709795	130720532	4	9720	15217.5501	345	1	CDC42SE2		CDC42SE2	345	1
3_MACS_peak_18940_lociStitched	chr2	219147395	219157701	3	6828	19213.4758	346	1	PNKD,TMBIM1	GPBAR1,PNKD,AAMP	TMBIM1	346	1
7_MACS_peak_20850_lociStitched	chr22	29204970	29221230	7	11541	10910.46	347	1		CCDC117,XBP1	XBP1	347	1
4_MACS_peak_21656_lociStitched	chr3	25820831	25832788	4	9474	15633.7775	348	1	OXSM,NGLY1		NGLY1	348	1
5_MACS_peak_21337_lociStitched	chr22	50318252	50331785	5	9416	15691.5135	349	1	CRELD2	PIM3,ALG12	CRELD2	349	1
3_MACS_peak_2365_lociStitched	chr1	167682412	167695989	3	10337	13900.1326	351	1	MPZL1		MPZL1	351	1
3_MACS_peak_27254_lociStitched	chr5	176726489	176740074	3	10063	14397.383	352	1	NSD1,PRELID1,RAB24,MXD3	RGS14,LMAN2	PRELID1	352	1
8_MACS_peak_14963_lociStitched	chr19	16471705	16485574	8	10298	13905.0594	353	1	EPS15L1	KLF2	KLF2	353	1
1_MACS_peak_3590_lociStitched	chr10	22623727	22633887	1	10161	14114.272	354	1		COMMD3,BMI1,SPAG6	SPAG6	354	1
3_MACS_peak_455_lociStitched	chr1	27152526	27167025	3	9360	15586.425	355	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	355	1
1_MACS_peak_6752_lociStitched	chr12	46119343	46127782	1	8440	17029.0581	356	1	ARID2,LOC400027		ARID2	356	1
4_MACS_peak_7218_lociStitched	chr12	72078023	72088839	4	10137	14100.8192	357	1	TMEM19	THAP2,ZFC3H1	TMEM19	357	1
10_MACS_peak_3429_lociStitched	chr10	5930018	5947848	10	10858	12439.991	358	1	FBXO18,ANKRD16		FBXO18	358	1
3_MACS_peak_23541_lociStitched	chr3	171756863	171765945	3	7930	17699.0016	359	1	FNDC3B		FNDC3B	359	1
4_MACS_peak_438_lociStitched	chr1	27018709	27029987	4	9969	14415.5396	360	1	ARID1A		ARID1A	360	1
8_MACS_peak_30327_lociStitched	chr7	81500852	81522639	8	11480	10671.2726	361	1			HGF	361	1
3_MACS_peak_29360_lociStitched	chr6	157166362	157178958	3	10945	12074.5256	362	1	ARID1B		ARID1B	362	1
1_MACS_peak_14978_lociStitched	chr19	16692869	16701225	1	8357	17030.3636	363	1	MED26	CHERP,SLC35E1	SLC35E1	363	1
5_MACS_peak_17498_lociStitched	chr2	110364694	110380191	5	10018	14130.1646	365	1	ANKRD57,SEPT10		ANKRD57	365	1
4_MACS_peak_10307_lociStitched	chr15	67371922	67386620	4	10975	11890.682	366	1	SMAD3	SMAD3	SMAD3	366	1
7_MACS_peak_18537_lociStitched	chr2	188847286	188860643	7	11381	10403.7673	367	1			GULP1	367	1
3_MACS_peak_10357_lociStitched	chr15	68492181	68503499	3	11017	11336.1088	368	1	CALML4,CLN6		CALML4	368	1
6_MACS_peak_13668_lociStitched	chr17	76711596	76726442	6	10739	12034.1676	369	1	CYTH1		CYTH1	369	1
2_MACS_peak_16247_lociStitched	chr2	31471012	31481693	2	10495	12624.942	370	1	EHD3	CAPN14	EHD3	370	1
4_MACS_peak_14407_lociStitched	chr19	1240006	1254003	4	9111	15395.3003	371	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	371	1
5_MACS_peak_20296_lociStitched	chr21	34601313	34614228	5	10579	12145.266	372	1	IFNAR2	IL10RB	IFNAR2	372	1
6_MACS_peak_33035_lociStitched	chr9	37186723	37200818	6	10620	12024.4445	373	1	ZCCHC7		ZCCHC7	373	1
5_MACS_peak_29458_lociStitched	chr6	160389400	160405113	5	9616	14212.4085	376	1	IGF2R		IGF2R	376	1
3_MACS_peak_16562_lociStitched	chr2	47394964	47404977	3	8132	16631.593	377	1	CALM2	C2orf61	CALM2	377	1
5_MACS_peak_10348_lociStitched	chr15	68390137	68408428	5	10831	11340.42	378	1	PIAS1		PIAS1	378	1
5_MACS_peak_19218_lociStitched	chr2	242208857	242221453	5	8846	15528.3488	379	1	HDLBP	SEPT2	HDLBP	379	1
4_MACS_peak_1953_lociStitched	chr1	153929066	153941225	4	7859	16989.7707	380	1	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	380	1
2_MACS_peak_19015_lociStitched	chr2	225832592	225842393	2	8897	15433.6347	381	1	DOCK10		DOCK10	381	1
2_MACS_peak_2486_lociStitched	chr1	178541750	178552300	2	8915	15385.065	382	1		C1orf220	C1orf220	382	1
5_MACS_peak_6546_lociStitched	chr12	26306045	26320793	5	10493	12139.0788	383	1		SSPN,BHLHE41	SSPN	383	1
7_MACS_peak_28164_lociStitched	chr6	41683514	41703450	7	9745	13692.0448	384	1	TFEB	PRICKLE4,PGC,FRS3	TFEB	384	1
2_MACS_peak_33501_lociStitched	chr9	100389422	100397367	2	6229	18680.284	385	1	NCBP1,TSTD2		NCBP1	385	1
3_MACS_peak_28797_lociStitched	chr6	108988100	108999854	3	10918	10793.6982	386	1	FOXO3		NCRNA00222	386	1
5_MACS_peak_20197_lociStitched	chr21	15892662	15907680	5	9848	13432.0992	387	1	SAMSN1		SAMSN1	387	1
5_MACS_peak_10561_lociStitched	chr15	78347864	78362990	5	10435	12043.3212	388	1	TBC1D2B	SH2D7	TBC1D2B	388	1
3_MACS_peak_17695_lociStitched	chr2	126392169	126403069	3	9853	13384.11	389	1				389	1
4_MACS_peak_6023_lociStitched	chr11	118655945	118664373	4	7298	17465.3444	390	1	DDX6		DDX6	390	1
4_MACS_peak_28936_lociStitched	chr6	119661238	119672663	4	9114	14775.9525	391	1	MAN1A1		MAN1A1	391	1
7_MACS_peak_21703_lociStitched	chr3	31572414	31590784	7	9618	13797.707	392	1	STT3B		STT3B	392	1
2_MACS_peak_27713_lociStitched	chr6	26194533	26206878	2	9071	14827.5795	393	1	HIST1H2BF,HIST1H4E,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H2BF	393	1
1_MACS_peak_2022_lociStitched	chr1	154971273	154979504	1	8232	16159.9223	394	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	394	1
2_MACS_peak_2980_lociStitched	chr1	209275639	209285916	2	10221	12313.9014	395	1			LOC642587	395	1
1_MACS_peak_10063_lociStitched	chr15	56656724	56665879	1	9156	14531.7315	396	1	TEX9		TEX9	396	1
3_MACS_peak_17260_lociStitched	chr2	87765429	87777114	3	10185	12307.8105	397	1	NCRNA00152		NCRNA00152	397	1
3_MACS_peak_24667_lociStitched	chr4	80090268	80103886	3	10296	12017.885	398	1			NAA11	398	1
5_MACS_peak_23832_lociStitched	chr3	185645129	185656474	5	8579	15426.931	399	1	TRA2B	LOC344887	TRA2B	399	1
4_MACS_peak_18701_lociStitched	chr2	198290238	198301172	4	8033	16220.589	400	1	SF3B1	COQ10B	SF3B1	400	1
3_MACS_peak_25452_lociStitched	chr4	185390994	185403243	3	9270	14179.4424	401	1	IRF2		IRF2	401	1
2_MACS_peak_10936_lociStitched	chr15	101135144	101144247	2	7416	17014.4173	402	1	ASB7,LINS		LINS	402	1
6_MACS_peak_2668_lociStitched	chr1	189119255	189134978	6	10861	10355.1678	403	1				403	1
2_MACS_peak_23466_lociStitched	chr3	161656076	161669162	2	10314	11807.4978	404	1			OTOL1	404	1
2_MACS_peak_4466_lociStitched	chr10	111967021	111974607	2	6529	17956.062	405	1	MXI1	MXI1	MXI1	405	1
3_MACS_peak_23111_lociStitched	chr3	133290725	133297572	3	6843	17604.3217	406	1	CDV3		CDV3	406	1
3_MACS_peak_27843_lociStitched	chr6	30646954	30659176	3	9499	13562.7534	407	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	407	1
