REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_15318_lociStitched	chr19	39888351	39902998	3	13003	31189.3218	174	1	MED29,ZFP36	PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	ZFP36	2.2475	174	1
3_MACS_peak_10613_lociStitched	chr15	81583758	81597033	3	12930	14528.16	175	1	IL16	STARD5	IL16	STARD5	0.5143	175	1
9_MACS_peak_18433_lociStitched	chr2	182321126	182338991	9	12928	11326.41	176	1	ITGA4		ITGA4	ITGA4	0.2728	176	1
2_MACS_peak_19860_lociStitched	chr20	45976150	45990187	2	12912	26448.5154	177	1	ZMYND8	LOC100131496	ZMYND8	ZMYND8	0.3209	177	1
3_MACS_peak_22603_lociStitched	chr3	104228379	104246546	3	12886	24338.3299	178	1			MIR548A3	MIR548A3	NONE	178	1
2_MACS_peak_2926_lociStitched	chr1	206727858	206741025	2	12885	17130.267	179	1	RASSF5	LGTN	RASSF5	RASSF5	0.4397	179	1
9_MACS_peak_7079_lociStitched	chr12	58222449	58241261	9	12863	13964.1476	180	1	CTDSP2	TSFM,AVIL,MIR26A2	CTDSP2	CTDSP2	0.4354	180	1
3_MACS_peak_23334_lociStitched	chr3	150315443	150328577	3	12764	19316.1738	181	1	SELT		SELT	SELT	0.6255	181	1
2_MACS_peak_26924_lociStitched	chr5	142771741	142785751	2	12740	20259.861	182	1	NR3C1		NR3C1	NR3C1	0.3457	182	1
5_MACS_peak_25271_lociStitched	chr4	153580649	153601886	5	12695	15961.7292	183	1	TMEM154		TMEM154	TMEM154	0.456	183	1
8_MACS_peak_12811_lociStitched	chr17	36570773	36587913	8	12665	16163.02	184	1	ARHGAP23	ARHGAP23	ARHGAP23	ARHGAP23	0.2391	184	1
5_MACS_peak_18000_lociStitched	chr2	158288585	158302304	5	12662	22641.8376	185	1	CYTIP		CYTIP	CYTIP	0.7299	185	1
8_MACS_peak_21118_lociStitched	chr22	39850165	39873263	8	12644	13376.0518	186	1	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	ATF4	0.8789	186	1
4_MACS_peak_9716_lociStitched	chr15	38844324	38857499	4	12532	16947.0025	187	1	RASGRP1		RASGRP1	RASGRP1	0.363	187	1
9_MACS_peak_19512_lociStitched	chr20	30292952	30311896	9	12503	12741.7344	188	1	BCL2L1	TPX2	BCL2L1	BCL2L1	0.4337	188	1
7_MACS_peak_7486_lociStitched	chr12	104320940	104337861	7	12475	20567.4755	189	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	MIR3652	MIR3652	1.6938	189	1
6_MACS_peak_1867_lociStitched	chr1	151019689	151037578	6	12459	19243.1973	190	1	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	CDC42SE1	1.0258	190	1
5_MACS_peak_32502_lociStitched	chr8	145007441	145027759	5	12458	23184.8698	191	1	PLEC,MIR661	GRINA,PARP10	PLEC	PARP10	0.5389	191	1
1_MACS_peak_1709_lociStitched	chr1	144923431	144935827	1	12397	18044.8572	192	1	PDE4DIP		PDE4DIP	PDE4DIP	0.3956	192	1
3_MACS_peak_21497_lociStitched	chr3	13049775	13064365	3	12285	19201.899	193	1	IQSEC1	IQSEC1	IQSEC1	IQSEC1	0.2407	193	1
6_MACS_peak_9302_lociStitched	chr14	91829160	91844370	6	12250	12215.151	194	1	CCDC88C		CCDC88C	CCDC88C	0.2882	194	1
2_MACS_peak_23348_lociStitched	chr3	151910595	151923687	2	12223	20974.6932	195	1			MBNL1	MBNL1	0.3414	195	1
9_MACS_peak_19661_lociStitched	chr20	34188948	34208159	9	12142	15891.3392	196	1	SPAG4,FER1L4	CPNE1	FER1L4	FER1L4	0.2098	196	1
7_MACS_peak_2193_lociStitched	chr1	160640875	160659793	7	12125	17773.461	197	1	CD48	SLAMF7,SLAMF1	CD48	SLAMF7	0.709	197	1
3_MACS_peak_24261_lociStitched	chr4	15772471	15787548	3	12088	12314.8936	198	1	CD38		CD38	CD38	0.3344	198	1
7_MACS_peak_23876_lociStitched	chr3	186777015	186797894	7	12048	20252.63	199	1	ST6GAL1		ST6GAL1	ST6GAL1	0.5233	199	1
6_MACS_peak_33799_lociStitched	chr9	127019785	127038130	6	12011	13272.6075	200	1	NEK6	NEK6	NEK6	NEK6	0.3514	200	1
10_MACS_peak_21238_lociStitched	chr22	43506325	43526426	10	11988	11154.0449	201	1	BIK	TSPO,TTLL1,MCAT	BIK	BIK	0.418	201	1
2_MACS_peak_13920_lociStitched	chr18	13371411	13383397	2	11972	12556.5336	202	1	C18orf1		C18orf1	C18orf1	0.186	202	1
4_MACS_peak_13480_lociStitched	chr17	72744077	72757806	4	11962	9422.2127	203	1	SLC9A3R1,MIR3615	RAB37,TMEM104,CD300LF,NAT9	SLC9A3R1	SLC9A3R1	0.4106	203	1
4_MACS_peak_2880_lociStitched	chr1	205279979	205294715	4	11947	16445.376	204	1	NUAK2	KLHDC8A	NUAK2	NUAK2	0.6863	204	1
5_MACS_peak_2063_lociStitched	chr1	155937243	155953967	5	11920	16168.7632	205	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	ARHGEF2	0.6174	205	1
3_MACS_peak_25142_lociStitched	chr4	144272591	144284628	3	11886	17320.0393	206	1	GAB1		GAB1	GAB1	0.3754	206	1
5_MACS_peak_12428_lociStitched	chr17	8053620	8068179	5	11865	22171.9011	207	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	PER1	0.7035	207	1
8_MACS_peak_25444_lociStitched	chr4	185359064	185380191	8	11837	11370.5514	208	1	IRF2		IRF2	IRF2	0.5055	208	1
10_MACS_peak_22711_lociStitched	chr3	112177032	112194583	10	11817	12196.1899	209	1	BTLA		BTLA	BTLA	0.7361	209	1
7_MACS_peak_2935_lociStitched	chr1	206845675	206865995	7	11794	16715.232	210	1	MAPKAPK2	DYRK3	MAPKAPK2	MAPKAPK2	0.6046	210	1
5_MACS_peak_1090_lociStitched	chr1	66736725	66750444	5	11780	18066.5511	211	1	PDE4B	PDE4B	PDE4B	PDE4B	0.1516	211	1
7_MACS_peak_14007_lociStitched	chr18	30339524	30353415	7	11777	8309.5962	212	1	KLHL14		KLHL14	KLHL14	0.2321	212	1
6_MACS_peak_3230_lociStitched	chr1	230255779	230270825	6	11748	20369.2748	213	1	GALNT2		GALNT2	GALNT2	0.4118	213	1
4_MACS_peak_13351_lociStitched	chr17	62158568	62173543	4	11738	11493.3125	214	1	ERN1	SNORD104	ERN1	SNORD104	0.4711	214	1
11_MACS_peak_17487_lociStitched	chr2	110337943	110358946	11	11723	11400.4284	215	1	SEPT10	ANKRD57	SEPT10	ANKRD57	0.7712	215	1
5_MACS_peak_2423_lociStitched	chr1	174127342	174143997	5	11722	20935.335	216	1	RABGAP1L		RABGAP1L	RABGAP1L	0.1512	216	1
6_MACS_peak_22083_lociStitched	chr3	50272820	50286913	6	11701	17743.087	217	1	GNAI2	GNAT1,SLC38A3,SEMA3B,C3orf45,IFRD2,NAT6,HYAL3	GNAI2	NAT6	0.9538	217	1
6_MACS_peak_6451_lociStitched	chr12	15101254	15115876	6	11690	12570.5334	218	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	ARHGDIB	0.4939	218	1
7_MACS_peak_3729_lociStitched	chr10	43889323	43905761	7	11613	25082.7442	219	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	HNRNPF	0.3806	219	1
9_MACS_peak_445_lociStitched	chr1	27058997	27077524	9	11573	11579.375	220	1	ARID1A	PIGV	ARID1A	PIGV	0.4679	220	1
7_MACS_peak_20850_lociStitched	chr22	29204970	29221230	7	11541	10910.46	221	1		CCDC117,XBP1	XBP1	XBP1	1.4639	221	1
6_MACS_peak_2072_lociStitched	chr1	156083115	156100307	6	11539	17917.5024	222	1	LMNA	SEMA4A,MEX3A	LMNA	LMNA	0.6081	222	1
5_MACS_peak_8690_lociStitched	chr13	114551038	114567587	5	11537	13934.258	223	1	GAS6	FLJ44054,GAS6	GAS6	GAS6	0.4025	223	1
4_MACS_peak_5844_lociStitched	chr11	102183412	102195707	4	11495	16271.203	224	1	BIRC3	BIRC2	BIRC3	BIRC3	0.6841	224	1
8_MACS_peak_30327_lociStitched	chr7	81500852	81522639	8	11480	10671.2726	225	1			HGF	HGF	0.1432	225	1
3_MACS_peak_20082_lociStitched	chr20	58401016	58417537	3	11476	13489.3965	226	1	PHACTR3		SYCP2	SYCP2	NONE	226	1
6_MACS_peak_32009_lociStitched	chr8	98655190	98670575	6	11466	13957.272	227	1	MTDH		MTDH	MTDH	0.2524	227	1
3_MACS_peak_2824_lociStitched	chr1	203267450	203281264	3	11459	22678.4438	228	1	BTG2,LOC730227	FMOD	LOC730227	LOC730227	1.3845	228	1
4_MACS_peak_2965_lociStitched	chr1	207988826	208006303	4	11448	33166.1029	229	1	LOC148696	MIR29C,MIR29B2	LOC148696	LOC148696	2.1458	229	1
9_MACS_peak_26702_lociStitched	chr5	133871080	133892126	9	11441	14835.3254	230	1	PHF15		PHF15	PHF15	0.4932	230	1
5_MACS_peak_32945_lociStitched	chr9	33286911	33301333	5	11392	22230.0708	231	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	BAG1	0.3927	231	1
7_MACS_peak_18537_lociStitched	chr2	188847286	188860643	7	11381	10403.7673	232	1			GULP1	GULP1	NONE	232	1
3_MACS_peak_2738_lociStitched	chr1	197737473	197752722	3	11341	20627.3223	233	1	DENND1B		DENND1B	DENND1B	0.2543	233	1
8_MACS_peak_19997_lociStitched	chr20	52196281	52215665	8	11320	13442.804	234	1	ZNF217		ZNF217	ZNF217	0.1817	234	1
7_MACS_peak_6289_lociStitched	chr12	6889947	6909407	7	11314	14719.544	235	1	CD4	PTMS,LAG3,GPR162,LEPREL2,GNB3,MLF2	CD4	MLF2	0.5091	235	1
2_MACS_peak_8180_lociStitched	chr13	35515331	35526842	2	11292	11855.1789	236	1	NBEA		NBEA	NBEA	0.1631	236	1
5_MACS_peak_15963_lociStitched	chr2	11883314	11897942	5	11292	22110.222	237	1	LPIN1		LPIN1	LPIN1	0.3541	237	1
3_MACS_peak_22724_lociStitched	chr3	112207705	112219884	3	11287	15915.5172	238	1	BTLA		BTLA	BTLA	0.7361	238	1
6_MACS_peak_23453_lociStitched	chr3	160108214	160129426	6	11248	25492.5816	239	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.6349	239	1
1_MACS_peak_7934_lociStitched	chr12	125395740	125406980	1	11241	29157.684	240	1	UBC	SCARB1	UBC	UBC	1.8167	240	1
3_MACS_peak_26997_lociStitched	chr5	150455446	150467445	3	11226	24725.1394	241	1	TNIP1		TNIP1	TNIP1	0.5515	241	1
2_MACS_peak_27686_lociStitched	chr6	25404093	25415424	2	11186	14284.9917	242	1	LRRC16A		LRRC16A	LRRC16A	0.2172	242	1
1_MACS_peak_18133_lociStitched	chr2	165608795	165619979	1	11185	20154.6864	243	1	COBLL1		SNORA70F	SNORA70F	NONE	243	1
3_MACS_peak_18427_lociStitched	chr2	182168630	182179852	3	11163	20783.144	244	1			ITGA4	ITGA4	0.2728	244	1
4_MACS_peak_29429_lociStitched	chr6	159228533	159241014	4	11143	18045.0298	245	1	EZR	MIR3918,OSTCL	EZR	EZR	0.4887	245	1
3_MACS_peak_22778_lociStitched	chr3	114164775	114176226	3	11142	16719.6051	246	1	ZBTB20		ZBTB20	ZBTB20	0.1944	246	1
5_MACS_peak_13359_lociStitched	chr17	62195441	62209570	5	11133	15071.4043	247	1	ERN1	SNORD104,SNORA76	ERN1	SNORD104	0.4711	247	1
4_MACS_peak_15912_lociStitched	chr2	9683396	9697046	4	11117	20065.5	248	1	ADAM17		ADAM17	ADAM17	0.3881	248	1
3_MACS_peak_17003_lociStitched	chr2	68988899	69004218	3	11101	18497.6925	249	1	ARHGAP25		ARHGAP25	ARHGAP25	0.4084	249	1
2_MACS_peak_2108_lociStitched	chr1	156709433	156722914	2	11079	18397.5207	250	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	C1orf66	0.8835	250	1
5_MACS_peak_16949_lociStitched	chr2	65609180	65624100	5	11058	16158.36	251	1	SPRED2	SPRED2	SPRED2	SPRED2	0.355	251	1
5_MACS_peak_21305_lociStitched	chr22	47157418	47173729	5	11033	15030.5865	252	1	TBC1D22A	CERK	TBC1D22A	CERK	0.1642	252	1
3_MACS_peak_10357_lociStitched	chr15	68492181	68503499	3	11017	11336.1088	253	1	CALML4,CLN6		CALML4	CALML4	0.7699	253	1
5_MACS_peak_1316_lociStitched	chr1	93415196	93428820	5	11008	15391.0328	254	1	FAM69A		FAM69A	FAM69A	0.2617	254	1
7_MACS_peak_415_lociStitched	chr1	26436801	26453558	7	11002	12876.0788	255	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	PDIK1L	0.5719	255	1
6_MACS_peak_23824_lociStitched	chr3	185264122	185280162	6	10993	14307.68	256	1	LIPH	SENP2,TMEM41A	LIPH	LIPH	0.4187	256	1
3_MACS_peak_10657_lociStitched	chr15	83563421	83574750	3	10985	15136.6769	257	1	HOMER2		HOMER2	HOMER2	0.4064	257	1
2_MACS_peak_17320_lociStitched	chr2	96864079	96875374	2	10980	16383.3975	258	1	STARD7	LOC285033	STARD7	STARD7	0.6071	258	1
8_MACS_peak_26661_lociStitched	chr5	131821542	131834192	8	10977	17012.985	259	1	IRF1	IL5	IRF1	IRF1	0.7824	259	1
4_MACS_peak_10307_lociStitched	chr15	67371922	67386620	4	10975	11890.682	260	1	SMAD3	SMAD3	SMAD3	SMAD3	0.343	260	1
3_MACS_peak_3518_lociStitched	chr10	15826458	15837780	3	10960	14147.9712	261	1	FAM188A		ITGA8	ITGA8	NONE	261	1
3_MACS_peak_29360_lociStitched	chr6	157166362	157178958	3	10945	12074.5256	262	1	ARID1B		ARID1B	ARID1B	0.1791	262	1
3_MACS_peak_28797_lociStitched	chr6	108988100	108999854	3	10918	10793.6982	263	1	FOXO3		NCRNA00222	NCRNA00222	NONE	263	1
3_MACS_peak_2633_lociStitched	chr1	184711387	184725312	3	10875	14827.34	264	1	EDEM3		EDEM3	EDEM3	0.3801	264	1
6_MACS_peak_2668_lociStitched	chr1	189119255	189134978	6	10861	10355.1678	265	1				NONE	NONE	265	1
10_MACS_peak_3429_lociStitched	chr10	5930018	5947848	10	10858	12439.991	266	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.3292	266	1
5_MACS_peak_10348_lociStitched	chr15	68390137	68408428	5	10831	11340.42	267	1	PIAS1		PIAS1	PIAS1	0.3311	267	1
7_MACS_peak_21845_lociStitched	chr3	42098762	42114876	7	10791	16610.3112	268	1		TRAK1	TRAK1	TRAK1	0.222	268	1
3_MACS_peak_20754_lociStitched	chr22	24176383	24191059	3	10773	16384.2864	269	1	SMARCB1,DERL3	SLC2A11,MIF	DERL3	DERL3	0.7979	269	1
6_MACS_peak_13668_lociStitched	chr17	76711596	76726442	6	10739	12034.1676	270	1	CYTH1		CYTH1	CYTH1	0.3106	270	1
6_MACS_peak_33035_lociStitched	chr9	37186723	37200818	6	10620	12024.4445	271	1	ZCCHC7		ZCCHC7	ZCCHC7	0.2637	271	1
14_MACS_peak_9471_lociStitched	chr14	106037558	106057534	14	10608	9834.1848	272	1		TMEM121	TMEM121	TMEM121	0.0389	272	1
5_MACS_peak_20296_lociStitched	chr21	34601313	34614228	5	10579	12145.266	273	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.4696	273	1
6_MACS_peak_14843_lociStitched	chr19	13043542	13057967	6	10524	13716.7325	274	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	CALR	0.816	274	1
5_MACS_peak_20270_lociStitched	chr21	30667453	30680711	5	10521	13989.8416	275	1	BACH1		BACH1	BACH1	0.3632	275	1
3_MACS_peak_15898_lociStitched	chr2	8653904	8667675	3	10510	13850.8718	276	1			ID2	ID2	NONE	276	1
4_MACS_peak_1730_lociStitched	chr1	145246316	145263792	4	10498	10319.578	277	1	NOTCH2NL	NBPF10	NBPF10	NBPF10	0.2116	277	1
2_MACS_peak_16247_lociStitched	chr2	31471012	31481693	2	10495	12624.942	278	1	EHD3	CAPN14	EHD3	EHD3	0.485	278	1
5_MACS_peak_6546_lociStitched	chr12	26306045	26320793	5	10493	12139.0788	279	1		SSPN,BHLHE41	SSPN	BHLHE41	1.5237	279	1
7_MACS_peak_25071_lociStitched	chr4	132115393	132131071	7	10479	9805.0212	280	1				NONE	NONE	280	1
5_MACS_peak_10561_lociStitched	chr15	78347864	78362990	5	10435	12043.3212	281	1	TBC1D2B	SH2D7	TBC1D2B	TBC1D2B	0.3348	281	1
1_MACS_peak_1245_lociStitched	chr1	87793223	87803647	1	10425	15066.8496	282	1	LMO4		LMO4	LMO4	0.578	282	1
4_MACS_peak_27897_lociStitched	chr6	31694563	31708756	4	10425	21354.7878	283	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	CLIC1	1.3496	283	1
3_MACS_peak_17556_lociStitched	chr2	112230202	112242225	3	10419	9172.3467	284	1	LOC541471		LOC541471	LOC541471	0.4304	284	1
5_MACS_peak_3225_lociStitched	chr1	230236832	230249760	5	10414	10016.6144	285	1	GALNT2		GALNT2	GALNT2	0.4118	285	1
4_MACS_peak_11219_lociStitched	chr16	11771719	11783603	4	10370	10438.9056	286	1	SNN,TXNDC11		SNN	SNN	0.4515	286	1
2_MACS_peak_16552_lociStitched	chr2	47203758	47215495	2	10358	14624.302	287	1	TTC7A	MCFD2	MCFD2	MCFD2	0.4788	287	1
3_MACS_peak_2365_lociStitched	chr1	167682412	167695989	3	10337	13900.1326	288	1	MPZL1		MPZL1	MPZL1	0.2533	288	1
4_MACS_peak_21128_lociStitched	chr22	39903934	39919330	4	10337	14600.0268	289	1	SMCR7L,ATF4	MGAT3,CACNA1I,RPS19BP1	ATF4	ATF4	0.8789	289	1
8_MACS_peak_16890_lociStitched	chr2	64749568	64767371	8	10320	21726.7812	290	1	AFTPH		AFTPH	AFTPH	0.4683	290	1
2_MACS_peak_23466_lociStitched	chr3	161656076	161669162	2	10314	11807.4978	291	1			OTOL1	OTOL1	NONE	291	1
10_MACS_peak_23258_lociStitched	chr3	142883016	142902513	10	10303	11162.0325	292	1		CHST2	CHST2	CHST2	0.406	292	1
8_MACS_peak_14963_lociStitched	chr19	16471705	16485574	8	10298	13905.0594	293	1	EPS15L1	KLF2	KLF2	KLF2	1.3689	293	1
3_MACS_peak_24667_lociStitched	chr4	80090268	80103886	3	10296	12017.885	294	1			NAA11	NAA11	NONE	294	1
1_MACS_peak_2827_lociStitched	chr1	203288254	203298538	1	10285	19699.002	295	1		BTG2,LOC730227,FMOD	BTG2	LOC730227	1.3845	295	1
3_MACS_peak_8321_lociStitched	chr13	46268656	46282493	3	10277	17246.4368	296	1	SPERT		SPERT	SPERT	0.7272	296	1
1_MACS_peak_14286_lociStitched	chr18	60821211	60831467	1	10257	21294.5328	297	1	BCL2		BCL2	BCL2	0.4551	297	1
2_MACS_peak_2980_lociStitched	chr1	209275639	209285916	2	10221	12313.9014	298	1			LOC642587	LOC642587	NONE	298	1
2_MACS_peak_16452_lociStitched	chr2	43445228	43455464	2	10212	22059.6036	299	1	LOC100129726,ZFP36L2		ZFP36L2	ZFP36L2	1.6115	299	1
3_MACS_peak_18685_lociStitched	chr2	198069665	198082325	3	10206	15560.406	300	1	ANKRD44		ANKRD44	ANKRD44	0.3682	300	1
2_MACS_peak_10855_lociStitched	chr15	93439304	93452118	2	10190	27988.3388	301	1	LOC100507217,CHD2,MIR3175		MIR3175	MIR3175	2.6746	301	1
3_MACS_peak_17260_lociStitched	chr2	87765429	87777114	3	10185	12307.8105	302	1	NCRNA00152		NCRNA00152	NCRNA00152	0.8763	302	1
6_MACS_peak_10032_lociStitched	chr15	52963703	52976893	6	10181	27402.225	303	1	KIAA1370		KIAA1370	KIAA1370	0.4497	303	1
3_MACS_peak_27515_lociStitched	chr6	11722139	11736300	3	10180	14985.1702	304	1	C6orf105		C6orf105	C6orf105	0.3265	304	1
5_MACS_peak_3878_lociStitched	chr10	61587256	61598847	5	10175	9001.5706	305	1	CCDC6		CCDC6	CCDC6	0.3359	305	1
1_MACS_peak_3590_lociStitched	chr10	22623727	22633887	1	10161	14114.272	306	1		COMMD3,BMI1,SPAG6	SPAG6	COMMD3	1.2494	306	1
3_MACS_peak_18966_lociStitched	chr2	220109404	220120629	3	10153	19441.7	307	1	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	DNAJB2	1.0742	307	1
4_MACS_peak_7218_lociStitched	chr12	72078023	72088839	4	10137	14100.8192	308	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.5674	308	1
3_MACS_peak_27573_lociStitched	chr6	15244757	15257538	3	10130	15600.4886	309	1	JARID2		JARID2	JARID2	0.1729	309	1
3_MACS_peak_34783_lociStitched	chrX	106953566	106965030	3	10125	16360.2744	310	1	TSC22D3		TSC22D3	TSC22D3	1.2097	310	1
4_MACS_peak_81_lociStitched	chr1	2465724	2482084	4	10118	15136.272	311	1	LOC115110	TNFRSF14,C1orf93,PANK4,HES5	LOC115110	LOC115110	1.2213	311	1
8_MACS_peak_21580_lociStitched	chr3	16937576	16955861	8	10083	9915.9555	312	1	PLCL2	PLCL2,MIR3714	PLCL2	MIR3714	0.36	312	1
3_MACS_peak_27254_lociStitched	chr5	176726489	176740074	3	10063	14397.383	313	1	NSD1,PRELID1,RAB24,MXD3	RGS14,LMAN2	PRELID1	PRELID1	1.0103	313	1
4_MACS_peak_659_lociStitched	chr1	36614150	36628839	4	10050	21199.1648	314	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.7237	314	1
7_MACS_peak_14495_lociStitched	chr19	2617777	2633104	7	10024	11581.0812	315	1	GNG7		GNG7	GNG7	0.3153	315	1
7_MACS_peak_32780_lociStitched	chr9	20407218	20419219	7	10020	8391.0992	316	1	MLLT3		MLLT3	MLLT3	0.5776	316	1
5_MACS_peak_17498_lociStitched	chr2	110364694	110380191	5	10018	14130.1646	317	1	ANKRD57,SEPT10		ANKRD57	ANKRD57	0.7712	317	1
4_MACS_peak_16422_lociStitched	chr2	40340382	40354235	4	10008	10428.5384	318	1	SLC8A1		SLC8A1	SLC8A1	0.1844	318	1
5_MACS_peak_6135_lociStitched	chr11	128562416	128575520	5	9999	10266.984	319	1	FLI1		FLI1	FLI1	0.3943	319	1
4_MACS_peak_16385_lociStitched	chr2	39340776	39357336	4	9989	19098.648	320	1	SOS1		SOS1	SOS1	0.3858	320	1
4_MACS_peak_32808_lociStitched	chr9	20551170	20564310	4	9988	9283.41	321	1	MLLT3		MLLT3	MLLT3	0.5776	321	1
4_MACS_peak_33847_lociStitched	chr9	129592268	129606348	4	9985	15010.688	322	1	ZBTB43	ZBTB34	ZBTB34	ZBTB34	0.2995	322	1
1_MACS_peak_14307_lociStitched	chr18	60978780	60988750	1	9971	9645.975	323	1	BCL2	KDSR	BCL2	BCL2	0.4551	323	1
4_MACS_peak_438_lociStitched	chr1	27018709	27029987	4	9969	14415.5396	324	1	ARID1A		ARID1A	ARID1A	0.4327	324	1
6_MACS_peak_31873_lociStitched	chr8	81046918	81060917	6	9938	8379.8014	325	1	TPD52		TPD52	TPD52	0.3621	325	1
5_MACS_peak_21065_lociStitched	chr22	38782587	38794952	5	9921	8828.61	326	1	LOC400927	KCNJ4	LOC400927	LOC400927	0.2133	326	1
4_MACS_peak_1840_lociStitched	chr1	150572655	150587131	4	9898	20629.7476	327	1		MIR4257,MCL1,ENSA	ENSA	MCL1	1.5422	327	1
4_MACS_peak_27933_lociStitched	chr6	32152272	32164711	4	9884	18252.9886	328	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	PBX2	0.9433	328	1
4_MACS_peak_2960_lociStitched	chr1	207918565	207929666	4	9881	14937.5056	329	1	CD46	MIR29C,MIR29B2	CD46	CD46	0.3897	329	1
5_MACS_peak_31879_lociStitched	chr8	81073410	81084459	5	9867	10751.7819	330	1	TPD52		TPD52	TPD52	0.3621	330	1
3_MACS_peak_17695_lociStitched	chr2	126392169	126403069	3	9853	13384.11	331	1				NONE	NONE	331	1
5_MACS_peak_20197_lociStitched	chr21	15892662	15907680	5	9848	13432.0992	332	1	SAMSN1		SAMSN1	SAMSN1	0.35	332	1
4_MACS_peak_29799_lociStitched	chr7	25998849	26011933	4	9837	18897.2212	333	1		MIR148A	MIR148A	MIR148A	1.1683	333	1
4_MACS_peak_2189_lociStitched	chr1	160620966	160636490	4	9825	11212.9852	334	1		SLAMF1,CD48	SLAMF1	CD48	0.6131	334	1
5_MACS_peak_14647_lociStitched	chr19	7401090	7417477	5	9818	12388.572	335	1		ARHGEF18	ARHGEF18	ARHGEF18	0.1335	335	1
3_MACS_peak_21344_lociStitched	chr22	50353220	50364824	3	9768	16865.2536	336	1	PIM3	CRELD2,ALG12	PIM3	PIM3	1.154	336	1
4_MACS_peak_17656_lociStitched	chr2	120059457	120073738	4	9764	12385.9113	337	1	C2orf76		C2orf76	C2orf76	0.4304	337	1
4_MACS_peak_404_lociStitched	chr1	25869931	25883459	4	9760	12348.3584	338	1	LDLRAP1		LDLRAP1	LDLRAP1	0.4721	338	1
7_MACS_peak_28164_lociStitched	chr6	41683514	41703450	7	9745	13692.0448	339	1	TFEB	PRICKLE4,PGC,FRS3	TFEB	TFEB	0.3742	339	1
4_MACS_peak_30556_lociStitched	chr7	101927491	101939217	4	9739	8496.6596	340	1	SH2B2,MIR4285		MIR4285	MIR4285	0.4593	340	1
4_MACS_peak_26621_lociStitched	chr5	130709795	130720532	4	9720	15217.5501	341	1	CDC42SE2		CDC42SE2	CDC42SE2	0.303	341	1
3_MACS_peak_30379_lociStitched	chr7	90329899	90345126	3	9717	10960.3946	342	1	CDK14		CDK14	CDK14	0.1785	342	1
5_MACS_peak_12880_lociStitched	chr17	38251645	38265222	5	9693	15776.474	343	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	NR1D1	0.8199	343	1
7_MACS_peak_8109_lociStitched	chr13	30326166	30342945	7	9664	9600.9438	344	1	UBL3		UBL3	UBL3	0.2043	344	1
4_MACS_peak_21192_lociStitched	chr22	42141808	42154625	4	9636	8696.3345	345	1	MEI1	CCDC134	CCDC134	CCDC134	0.2714	345	1
8_MACS_peak_23596_lociStitched	chr3	171928125	171946021	8	9636	9221.8088	346	1	FNDC3B		FNDC3B	FNDC3B	0.5026	346	1
2_MACS_peak_3186_lociStitched	chr1	228268823	228279489	2	9631	21341.5994	347	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	ARF1	1.0764	347	1
10_MACS_peak_9488_lociStitched	chr14	106158248	106176052	10	9627	8768.47	348	1			TMEM121	TMEM121	0.0389	348	1
7_MACS_peak_21703_lociStitched	chr3	31572414	31590784	7	9618	13797.707	349	1	STT3B		STT3B	STT3B	0.3033	349	1
5_MACS_peak_29458_lociStitched	chr6	160389400	160405113	5	9616	14212.4085	350	1	IGF2R		IGF2R	IGF2R	0.2041	350	1
